chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb
chr1	133675000	-2.3232962060678206	1.739139205949897	2.265242637133418	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	133700000	-1.9526968568485057	2.79364613927034	3.2067375179011113	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr1	133725000	3.609390037458195	2.559754011138854	1.6274980057083972	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	134050000	-0.8430642253953122	1.3405436956980366	1.5159576449639198	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	134125000	1.1918125354199534	4.724516430221359	4.331958878950069	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	134625000	-1.509092621359425	3.6151226488941366	3.902566318793558	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	134875000	0.6604311500009925	1.999188696398775	1.7951734014861476	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	134975000	1.082002946908588	1.5232622439388823	1.2272855865137078	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	135150000	-5.746436935905617	0.6328567413710517	2.0142497932645944	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	135375000	2.292868749906753	3.1543392388742673	2.5287436459162596	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr1	135675000	0.0476768195939384	1.6660678415174062	1.6181030125249405	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	135700000	-3.612819575049186	4.086867995915047	4.874785932398457	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	135725000	1.482560210203616	1.682009460967007	1.2853116117987535	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	135950000	-0.13742293911228246	2.3461184868602394	2.328242075038066	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	136025000	0.5814928538653178	2.173051508130964	1.984404777775912	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	136475000	0.7846900212957157	4.490370471825755	4.201774938208604	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	136500000	0.05837174486132813	2.1771272398434895	2.115403526459519	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	137350000	1.711987764798467	2.0293052291073868	1.569317760569172	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	137525000	-2.2532372284207685	1.1696135945772064	1.6911461126947531	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	137550000	1.5646538824711873	2.0822363248367695	1.6568649416588872	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	137575000	1.1020165891272151	1.6757889402873976	1.3716216595463666	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	137825000	-7.470817914910875	-0.09437847365176634	1.721572198236454	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	137875000	-8.705040664323349	1.0583899397514696	3.1488277807111467	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only	NA	NA
chr1	137900000	-2.8766054142257285	1.884011281862176	2.541292125669651	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr1	138050000	-7.651212210662112	2.032809043912231	3.846098337203303	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA
chr1	139100000	-0.9061860717951464	1.3278182437451147	1.5188359040431936	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	139125000	0.8134613707928127	2.2723385759012844	2.0252021172077277	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	139175000	0.6823601800557831	1.6907193802766889	1.4881171565091331	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	140125000	-1.466099729933984	2.181313463491376	2.4896348362474554	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr1	140525000	0.3068659463921765	1.6596532168247484	1.548898247999815	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	142025000	2.9987695632672406	1.9482786084314925	1.1776345961686712	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr1	143100000	-1.651403587959965	1.166423542673235	1.5419025629885454	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	143600000	0.6243518013910161	1.8706859444120856	1.6782372582401306	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	143800000	-1.0419415125914582	3.2891134351487836	3.470254854990001	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	143825000	2.4710450341118397	2.7567726767001024	2.0965998480983323	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	144025000	-4.527014268565747	1.858590473058479	2.917140228425746	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA
chr1	144375000	0.410725486310885	1.814920769910472	1.6755578135312157	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	144400000	-0.7509177213403555	3.0174365729920014	3.1338521716008363	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	144675000	-1.2884614591382126	1.4278815149969766	1.7095288363882148	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	145800000	0.7811529670575015	1.7588055214604776	1.5307296544601934	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	146200000	-3.1394791994711415	2.3114639212267853	3.023233517245799	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA
chr1	146475000	0.35280768297629256	1.963399166127352	1.83485549793146	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	146500000	0.7307477487157303	1.535977674852587	1.3250068703573112	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	146925000	1.7451708789753142	1.5278572786716025	1.0707653285854528	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	147275000	-1.652759489938682	1.2047901358105833	1.5797603889408087	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	148075000	-2.0499938304511964	1.750567024355865	2.2100639647812907	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	149525000	1.1809137485651326	1.8756942137532333	1.5480047819590323	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	149550000	-1.878078444079248	1.2024012444890932	1.6321303541528702	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	149850000	-1.3498666614898684	1.2562947172078496	1.5565986897980295	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	150325000	-0.7136125711128446	1.613591928802513	1.7516117305858052	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	150350000	-0.9539866053412546	2.9262989665300956	3.0940095656485886	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	150750000	0.17170933650315706	2.284922610466542	2.1933265239718085	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	150775000	1.399651576292971	1.8955843954101188	1.5143517316926465	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	151025000	0.4652074483837098	2.186847286060989	2.026132941420322	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	151475000	-0.6723159307807908	1.4899269989923127	1.620621116829775	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	151500000	-1.3096020787683076	1.7558474918966562	2.0354644866816587	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	151525000	1.4265085779666296	1.504942869061816	1.1257215281047817	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	151750000	0.635248601378225	1.6917039991386846	1.5005188020136948	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	151775000	-0.9280852519098768	1.3392477477112708	1.5353328198574974	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	151800000	-0.5400826293841452	1.9183466543231236	2.007577739036863	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	152100000	-0.6210351830003944	5.918366895307558	5.939887414095596	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	152475000	-1.6954498111910574	1.557476131182112	1.9351083354759584	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	152500000	1.3322845602176892	2.9434527959718593	2.5556898261531256	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr1	152525000	-0.975986107978965	2.1172714484359707	2.3079936509882866	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	152850000	0.34296564014106595	1.7798208971825622	1.6576764285403225	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	152875000	-0.9299602315480224	1.8538181168344128	2.0391195508862765	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	152900000	-0.24931010785772031	2.967237633048234	2.9629610086662073	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	153100000	6.933759067037876	2.846492268608796	1.100827973832672	Differential	Matrix 1	Split	TRUE	FALSE	Control_only	NA	NA
chr1	153400000	1.0109379718521607	4.027845419132067	3.694419788593135	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	153425000	-0.9920635140678172	1.2982507396472585	1.5107649447199003	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	153550000	-3.284243456377324	1.5289475275728988	2.2929565572382544	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	153750000	-2.9915692071689426	3.7680293394020503	4.412073632680226	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	153775000	1.013379950347291	3.783219677413209	3.454544082691076	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	153900000	-0.19633168213377616	1.5362548360001904	1.5503697285695806	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	154200000	-0.8548554118367991	2.8801823654236975	3.0248314917142194	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	154425000	-0.8806082236993465	1.4823408126269302	1.6637732868232888	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	154450000	-1.223889353584402	1.381482144201907	1.6484649985005704	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	154475000	-2.158448565984239	1.0240755604694154	1.525772449223715	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	154750000	0.14152657320379222	2.4351895614823755	2.3476397249139453	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	154775000	1.1659381703675873	5.0241973225378045	4.631376564563814	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	155250000	0.15825017923015353	1.785452743169443	1.7080335570276102	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	155300000	1.1318973302117503	3.324187580654234	2.976762216614443	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr1	155550000	-0.6633223950777937	4.279537622453832	4.347119466482166	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	155575000	-1.1477010160609888	2.6115864096619696	2.8332039384691168	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	156725000	0.3706185007769015	4.0146527072673805	3.836982624624735	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	156750000	1.146397146385511	1.7997998036605918	1.4821485174003115	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	157100000	-2.12026771533053	3.0793875086496088	3.5269235670529002	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	157125000	1.007045804834624	1.9334725068068128	1.6467356717427473	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	157550000	-3.627678969617724	2.908568294426504	3.725829618336117	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	158225000	0.7162428667560329	1.9461952099173496	1.7297864646303591	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	158650000	0.12380471927496615	3.681996327050724	3.571517437866862	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	158675000	-0.3650694696656463	1.928379502338878	1.9748988534632157	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	158950000	-2.048531349181217	2.4080949765295125	2.852875577678548	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA
chr1	158975000	-0.9572390490746704	3.162516955351208	3.325857932978351	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	159775000	0.10653809637467926	2.1260037107958585	2.0537019735945488	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	159800000	-0.25593533104228167	2.631709592890781	2.636369913012123	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	160175000	1.4598424682764883	3.2315983825254593	2.80657131484096	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr1	160200000	-2.949464268582533	2.8159652390431944	3.4705808966182152	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA
chr1	160375000	0.6921169387187943	1.9283508171088213	1.718189509985152	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	160400000	-0.8578412278772198	4.4060794718206955	4.518125994347379	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	160725000	17.642556712259143	5.0751991898148985	0.6807972241893651	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only	NA	NA
chr1	160750000	3.1068524637801405	1.9834924959954945	1.1858372045351302	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr1	160925000	-13.313793803011718	-0.8475940393025599	2.4034626124516985	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	160950000	-12.807126196727411	0.1615299805654277	3.2675288881406344	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only	NA	NA
chr1	161300000	-0.2081143875330798	1.5196177426592028	1.5369568117088874	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	161425000	-0.879781562797474	1.326660999569588	1.5112930100745992	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	161675000	-0.2952938361360683	1.6214551244490476	1.657736809769674	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	161700000	0.00746123399003339	2.0423845051944904	1.995964645816584	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	161975000	-0.26829222132234526	2.698477227657422	2.7046794681760233	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	162000000	-0.7780865191574523	1.592852868215037	1.74697969422756	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	162325000	1.168587445393375	3.027123624938996	2.6772782827954997	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr1	162350000	-1.8867341629931225	3.0104673372691213	3.4028075438616248	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr1	162750000	1.3714280248559283	2.920318564620757	2.5235569752458304	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	162775000	0.3181009752122473	1.998182323975145	1.8773056182758872	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	163450000	-1.4540919381303603	1.362935499339665	1.6862158451788942	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	163475000	0.7485400095338767	2.3033539824639724	2.0713027944761997	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	163750000	0.43574698861998695	2.1671994897252773	2.0140671781567803	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	163775000	-0.9399144544350628	4.6300058692666255	4.75708865393604	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	164225000	0.17081728601680227	2.608232132435408	2.509791138170504	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	164900000	1.5157754151845273	2.697112258360187	2.2701787227622963	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	164925000	1.7315754419294025	1.8008686762045796	1.3411147331908515	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	165325000	-1.1589102583019075	1.5126723603014316	1.7610131474373365	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	165350000	-0.1894497827474421	2.066594061449285	2.067454763265049	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	165750000	-1.0067092965856337	3.2768851890974844	3.4497394266173074	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	165775000	-1.1477189466928095	3.4905951196059117	3.6930183243362262	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	166025000	-0.25117885935572515	1.8854453109318023	1.905250144831748	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	166175000	0.5038086825427739	1.989512666705044	1.823736114124755	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	166425000	-0.00665089420441141	4.179506376843537	4.0898354118833025	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	166725000	-1.0623480084359285	4.646962863174404	4.80340173821563	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	167200000	-0.6747618369819506	6.070914652725682	6.102147982740084	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	167225000	0.6031563633131457	2.5290972148406876	2.3274141627820453	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	167650000	-1.755459263669575	3.040379992847817	3.4001937670675977	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	167675000	1.1408492507821923	2.6247016347627268	2.290380444846691	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	167925000	-1.4164954620798884	1.4960423575131478	1.8072871816157736	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	168425000	-2.421658178303229	1.503383270992512	2.0585178683767213	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	168450000	1.3180401924493512	4.0978126037742095	3.688295419583327	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	168725000	-0.34681795953450356	2.063348202868926	2.1024882595362815	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	169100000	1.8479471198866284	1.9735003486471507	1.481721258640181	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	169500000	2.151849852553335	1.5093458921238636	0.9539179749805204	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr1	169525000	-1.0936710359586277	1.6150989182477218	1.8453627154343095	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	169550000	-5.139311370481014	2.09474039470019	3.296795998594237	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA
chr1	169900000	0.9403485871563392	1.8874798155779708	1.6179413787731114	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	169925000	-0.4646718829959066	4.068422894586595	4.092384082492347	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	170275000	1.329212640445542	2.0988224486588223	1.7302531406148884	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	170600000	-1.2610432267364304	2.2841814300857317	2.5404690090031785	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	170625000	-2.042798730479586	3.8257036778621023	4.238130026424789	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	170875000	-1.2111372733733343	2.5593400627719465	2.797500827549437	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr1	170900000	-1.7217090780783897	1.233322251162269	1.624410053127226	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	171275000	1.758057782616154	1.5630205348430044	1.102031677521249	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	171350000	-0.00281571358859127	1.7585453590410864	1.7208201187628354	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	172000000	-0.3909499695379731	2.4303391888937074	2.472178794535618	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	172025000	-0.4093701894065258	1.9205520816561	1.977998458624217	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	172375000	-1.7872266698742372	3.002755555173443	3.371104114161921	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	172400000	1.8132101195346984	4.326772042393488	3.792028506683371	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	173300000	0.8146438190339259	4.374048394887394	4.080720803822958	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	174000000	1.2323689856007625	2.007148059436152	1.6640943495184304	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	174425000	0.7144929680665357	1.6172927009981473	1.408492477814826	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	174450000	-1.5190498781953825	3.0891000188591433	3.390450285920763	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	174575000	-2.872927737006938	1.1221779255997173	1.7952052593847851	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	174600000	-1.8747976200003469	1.1797508893614157	1.6091781388394808	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	175025000	0.6355898927074773	2.3069298118838755	2.102224429587034	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	175050000	0.3127765413032243	2.6635821300345666	2.5294649937277436	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	175500000	0.5738619856417797	4.144399273827395	3.91454852897038	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	175900000	-0.9898715222176524	1.772265401485302	1.9738943102005873	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	175925000	1.0491132663829783	4.113662890663549	3.769094064072392	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	176225000	2.0480461474485976	4.894121116449997	4.289968555913873	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	176700000	-2.1995639942266068	3.482997648342448	3.940971212008145	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	176725000	-0.13634737856208762	1.5167233756811995	1.5167008743407813	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	176875000	0.7578924813750326	6.145698161133538	5.8274544998559525	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	177425000	2.5737721209148985	2.718981119395033	2.0346919175992806	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001
chr1	177450000	-2.0394035373556334	5.457349310281506	5.833314084201306	Shifted	Matrix 2	Shifted	TRUE	TRUE	Both	1	0.001
chr1	177700000	-0.1871413393169011	4.244581970395817	4.197312140703491	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	177725000	-0.46714691654654006	2.316449692625311	2.379277151982945	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	178125000	-0.17381308592166925	3.8748901818099655	3.832458840067412	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	178175000	2.077072178510346	2.7928234923109905	2.227518544665722	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr1	178475000	1.3375763468565265	2.7083596971764656	2.3244466342474226	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	178500000	-0.6816194258133674	2.896735470888587	2.9989619445677693	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	178525000	-0.4974205714858841	2.1818232936239137	2.2549415072371612	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	178925000	1.1705091385616246	1.51203451469252	1.1948140812501569	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	178950000	0.9158282759827516	2.060363157156831	1.7930021750754503	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	179150000	2.0758180521336858	3.3196889972343095	2.743181128887723	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr1	179475000	-0.04887245949744481	2.192914527462353	2.156884529609853	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	179500000	1.0208383260408072	4.9313649294401465	4.575801501495953	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	179850000	-1.8410996055183153	4.30719798659042	4.6601360164872885	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	179900000	0.0826304815741605	2.287398173894144	2.2173760626497048	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	180250000	-2.424286588906605	2.604097284213941	3.1358290450646953	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA
