chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	stripe_id
chr11	116430001	116480000	chr11	115820001	116480000	5prime	shared	0.0175	0.019	3.52666518685606	4.00499302961469	1243069.54556965	1142618.40595448	660000	50000	116455000.5	stripe_0703
chr11	116820001	116860000	chr11	115350001	116860000	5prime	shared	0.083	0.048	0.253113442578393	1.54803976556065	505920.153062168	749100.003353372	1510000	40000	116840000.5	stripe_0704
chr11	117180001	117240000	chr11	117180001	117820000	3prime	control_only	0.0805	NA	0.106400148828672	NA	1116295.74231887	NA	640000	60000	117210000.5	stripe_0705
chr11	117380001	117410000	chr11	117380001	119080000	3prime	control_only	0.095	NA	-0.0979379476987703	NA	761748.256580879	NA	1700000	30000	117395000.5	stripe_0706
chr11	117780001	117840000	chr11	117020001	117840000	5prime	shared	0.0755	0.031	0.711977208298793	1.6026072408965	1349836.59973394	1193259.02757916	820000	60000	117810000.5	stripe_0707
chr11	117820001	117880000	chr11	117820001	118420000	3prime	shared	0.073	0.09	0.331147754657337	-0.108413052692722	1021930.04929503	851244.078821099	600000	60000	117850000.5	stripe_0708
chr11	118200001	118250000	chr11	117940001	118250000	5prime	mutant_only	NA	0.069	NA	-0.757538107590774	NA	2735151.33306117	310000	50000	118225000.5	stripe_0709
chr11	119180001	119220000	chr11	118390001	119220000	5prime	shared	0.021	0.018	1.86670672881555	1.82683633008289	1761759.40815015	1491546.76077397	830000	40000	119200000.5	stripe_0710
chr11	119190001	119220000	chr11	119190001	120440000	3prime	shared	0.053	0.0505	-0.14499737285665	0.753341580593309	1158336.31022908	781855.678268049	1250000	30000	119205000.5	stripe_0711
chr11	119490001	119540000	chr11	119490001	120700000	3prime	shared	0.02	0.009	4.15026447597365	5.9309372329773	1528430.68894851	2065139.06359298	1210000	50000	119515000.5	stripe_0712
chr11	119600001	119650000	chr11	119600001	120440000	3prime	control_only	0.075	NA	-1.52268911137378	NA	1761313.97434651	NA	840000	50000	119625000.5	stripe_0713
chr11	121230001	121270000	chr11	119920001	121270000	5prime	shared	0.069	0.093	0.593743821700648	0.338980449567979	777377.845757112	676466.03836087	1350000	40000	121250000.5	stripe_0714
chr11	121230001	121270000	chr11	121230001	121710000	3prime	mutant_only	NA	0.0815	NA	0.39919682635473	NA	1601069.85751688	480000	40000	121250000.5	stripe_0715
chr11	121770001	121810000	chr11	121240001	121810000	5prime	shared	0.066	0.036	0.140678565580904	2.2139262037636	1223249.20969973	872912.502010315	570000	40000	121790000.5	stripe_0716
chr12	3370001	3440000	chr12	3370001	5370000	3prime	control_only	0.0985	NA	-0.0541943277446518	NA	438209.906823848	NA	2000000	70000	3405000.5	stripe_0717
chr12	4120001	4160000	chr12	4120001	5380000	3prime	mutant_only	NA	0.0915	NA	-1.40094988145119	NA	655265.1471899	1260000	40000	4140000.5	stripe_0718
chr12	5030001	5070000	chr12	5030001	7910000	3prime	shared	0.024	0.011	3.21945031251407	9.01122652941062	430465.012819267	354444.905445555	2880000	40000	5050000.5	stripe_0719
chr12	5110001	5160000	chr12	5110001	6980000	3prime	mutant_only	NA	0.047	NA	-0.201277501596532	NA	462361.095163541	1870000	50000	5135000.5	stripe_0720
chr12	5330001	5380000	chr12	3230001	5380000	5prime	shared	0.04	0.045	2.52813429497756	1.87264147299763	578806.181400565	609452.844728995	2150000	50000	5355000.5	stripe_0721
chr12	6020001	6060000	chr12	4830001	6060000	5prime	mutant_only	NA	0.084	NA	-2.957249694577	NA	445422.953958816	1230000	40000	6040000.5	stripe_0722
chr12	6630001	6660000	chr12	6630001	7980000	3prime	mutant_only	NA	0.063	NA	1.61470451357612	NA	365164.928185352	1350000	30000	6645000.5	stripe_0723
chr12	6630001	6670000	chr12	5080001	6670000	5prime	mutant_only	NA	0.055	NA	0.512781041132986	NA	309688.410895898	1590000	40000	6650000.5	stripe_0724
chr12	7180001	7220000	chr12	5050001	7220000	5prime	mutant_only	NA	0.096	NA	-2.86476807874931	NA	191141.653508434	2170000	40000	7200000.5	stripe_0725
chr12	8290001	8350000	chr12	8290001	9040000	3prime	shared	0.057	0.059	1.5423337945955	-0.399023931426643	952693.045914058	875110.019620716	750000	60000	8320000.5	stripe_0726
chr12	8970001	9010000	chr12	8440001	9010000	5prime	control_only	0.048	NA	3.17783867549042	NA	1387005.26087652	NA	570000	40000	8990000.5	stripe_0727
chr12	9230001	9280000	chr12	8300001	9280000	5prime	mutant_only	NA	0.078	NA	0.677948971397642	NA	589532.955610606	980000	50000	9255000.5	stripe_0728
chr12	9530001	9580000	chr12	9530001	10590000	3prime	shared	0.0605	0.032	3.35250708137161	5.13068476103069	406910.038101594	351020.635335018	1060000	50000	9555000.5	stripe_0729
chr12	9550001	9590000	chr12	8640001	9590000	5prime	mutant_only	NA	0.067	NA	0.984220157390108	NA	360837.759174611	950000	40000	9570000.5	stripe_0730
chr12	9900001	9940000	chr12	8060001	9940000	5prime	shared	0.076	0.053	0.171114778348795	0.748638198808084	392117.673957276	414847.34066359	1880000	40000	9920000.5	stripe_0731
chr12	11310001	11360000	chr12	11310001	11830000	3prime	mutant_only	NA	0.0635	NA	-3.05547905421835	NA	1489922.63759617	520000	50000	11335000.5	stripe_0732
chr12	12110001	12150000	chr12	10400001	12150000	5prime	shared	0.058	0.057	0.72447529915295	1.36677247610734	295121.945361681	405120.344613698	1750000	40000	12130000.5	stripe_0733
chr12	12400001	12440000	chr12	12400001	12960000	3prime	shared	0.052	0.0275	3.69553217724061	4.55824604227919	1035234.91792857	577492.189053164	560000	40000	12420000.5	stripe_0734
chr12	14290001	14330000	chr12	13250001	14330000	5prime	mutant_only	NA	0.0715	NA	0.10050674877572	NA	417834.485006092	1080000	40000	14310000.5	stripe_0735
chr12	15470001	15510000	chr12	13180001	15510000	5prime	mutant_only	NA	0.073	NA	0.133904030327423	NA	170656.122326155	2330000	40000	15490000.5	stripe_0736
chr12	15790001	15840000	chr12	15790001	16980000	3prime	mutant_only	NA	0.066	NA	-2.20379238332304	NA	614630.943262026	1190000	50000	15815000.5	stripe_0737
chr12	16250001	16290000	chr12	15560001	16290000	5prime	shared	0.077	0.0635	0.232450175552498	-0.863830051593506	1076122.33481972	1004050.51650575	730000	40000	16270000.5	stripe_0738
chr12	16550001	16590000	chr12	16550001	17790000	3prime	shared	0.0305	0.036	4.97923628111906	5.21119854413157	736569.660154566	659443.256931666	1240000	40000	16570000.5	stripe_0739
chr12	17770001	17810000	chr12	17220001	17810000	5prime	mutant_only	NA	0.058	NA	0.0792533473297658	NA	1320533.97135185	590000	40000	17790000.5	stripe_0740
chr12	24930001	24970000	chr12	24450001	24970000	5prime	mutant_only	NA	0.095	NA	0.203869507018858	NA	1001949.96842767	520000	40000	24950000.5	stripe_0741
chr12	25350001	25390000	chr12	25350001	26150000	3prime	shared	0.0975	0.084	-2.43058802416162	-1.61684629434973	836120.985706237	846919.615245707	800000	40000	25370000.5	stripe_0742
chr12	26200001	26240000	chr12	25180001	26240000	5prime	shared	0.032	0.043	-23.6177628555403	-96.3860487325939	1743661.17655339	907958.825266447	1060000	40000	26220000.5	stripe_0743
chr12	27320001	27360000	chr12	25010001	27360000	5prime	mutant_only	NA	0.05	NA	1.95793372822388	NA	244925.406349377	2350000	40000	27340000.5	stripe_0744
chr12	28400001	28460000	chr12	25020001	28460000	5prime	shared	0.0535	0.019	2.89244107252756	9.97279591646788	171296.903480672	186959.477584109	3440000	60000	28430000.5	stripe_0745
chr12	28570001	28620000	chr12	28570001	29900000	3prime	shared	0.04	0.086	1.29491076786154	-3.8957893859568	623338.288347749	432730.997235245	1330000	50000	28595000.5	stripe_0746
chr12	29610001	29660000	chr12	28800001	29660000	5prime	shared	0.0615	0.0375	-5.56443471493689	-1.35296894628821	1053043.03669457	601402.559057017	860000	50000	29635000.5	stripe_0747
chr12	29850001	29920000	chr12	28580001	29920000	5prime	shared	0.021	0.022	9.36470437814682	6.67753632112413	972782.990675561	678703.569998325	1340000	70000	29885000.5	stripe_0748
chr12	30560001	30600000	chr12	28580001	30600000	5prime	shared	0.074	0.084	1.54863401551487	1.40216885319337	261304.700883707	214832.007951698	2020000	40000	30580000.5	stripe_0749
chr12	30570001	30610000	chr12	30570001	32050000	3prime	shared	0.0805	0.074	1.63866006185039	1.68452742308796	387940.362958336	284043.739911854	1480000	40000	30590000.5	stripe_0750
chr12	31470001	31540000	chr12	31470001	32250000	3prime	control_only	0.0695	NA	1.6686685961274	NA	663919.98891345	NA	780000	70000	31505000.5	stripe_0751
chr12	31950001	31990000	chr12	31950001	33040000	3prime	control_only	0.097	NA	-0.914340346736178	NA	562854.796158895	NA	1090000	40000	31970000.5	stripe_0752
chr12	32610001	32680000	chr12	32610001	33430000	3prime	shared	0.0535	0.062	2.02902338270371	1.34920043289061	634934.916600632	535328.060970816	820000	70000	32645000.5	stripe_0753
chr12	34650001	34690000	chr12	34650001	35210000	3prime	shared	0.0815	0.0885	1.4373766246539	0.524432470594031	634137.474773781	535555.160943485	560000	40000	34670000.5	stripe_0754
chr12	38080001	38150000	chr12	38080001	40840000	3prime	shared	0.04	0.02	3.20313666270957	6.17542092723968	162631.572983977	203502.052200676	2760000	70000	38115000.5	stripe_0755
chr12	38320001	38360000	chr12	38320001	39420000	3prime	shared	0.0195	0.017	10.5094499589207	13.7953338108199	560271.004361368	510122.91767019	1100000	40000	38340000.5	stripe_0756
chr12	38550001	38600000	chr12	38550001	39480000	3prime	shared	0.046	0.054	3.4095085823701	1.68028526872443	580101.492841462	490956.514532696	930000	50000	38575000.5	stripe_0757
chr12	38770001	38810000	chr12	38770001	40830000	3prime	shared	0.066	0.053	-5.45488338182976	-5.4208847234917	742038.062875709	677462.792042196	2060000	40000	38790000.5	stripe_0758
chr12	39030001	39080000	chr12	39030001	40810000	3prime	mutant_only	NA	0.052	NA	4.90249583790213	NA	665405.794942188	1780000	50000	39055000.5	stripe_0759
chr12	39460001	39510000	chr12	38090001	39510000	5prime	shared	0.004	0.006	39.6198973288908	23.9688546787664	720300.548102227	617565.365002542	1420000	50000	39485000.5	stripe_0760
chr12	40020001	40060000	chr12	38300001	40060000	5prime	shared	0.0955	0.053	-0.106308692938473	0.994758329548757	275211.861033333	252753.469516032	1760000	40000	40040000.5	stripe_0761
chr12	40200001	40260000	chr12	40200001	40830000	3prime	shared	0.018	0.0135	9.78730226217522	13.2994157166958	1081721.30147104	993959.684251926	630000	60000	40230000.5	stripe_0762
chr12	41450001	41500000	chr12	40210001	41500000	5prime	shared	0.044	0.0225	3.30960940135727	6.35410783229748	352686.673542383	405751.710656755	1290000	50000	41475000.5	stripe_0763
chr12	45140001	45180000	chr12	44590001	45180000	5prime	mutant_only	NA	0.091	NA	0.181933844070244	NA	605023.955854744	590000	40000	45160000.5	stripe_0764
chr12	47420001	47460000	chr12	45540001	47460000	5prime	control_only	0.0705	NA	0.360810195558032	NA	186794.785761217	NA	1920000	40000	47440000.5	stripe_0765
chr12	50910001	50960000	chr12	48240001	50960000	5prime	shared	0.0655	0.046	1.91545526476878	3.12890781297072	205644.561499755	266830.304480504	2720000	50000	50935000.5	stripe_0766
chr12	53230001	53270000	chr12	51620001	53270000	5prime	mutant_only	NA	0.099	NA	0.418778041442513	NA	218905.08968782	1650000	40000	53250000.5	stripe_0767
chr12	54030001	54070000	chr12	52920001	54070000	5prime	shared	0.078	0.073	1.03837879147957	1.83338063387283	446479.644953699	399767.283877074	1150000	40000	54050000.5	stripe_0768
chr12	54460001	54530000	chr12	52910001	54530000	5prime	mutant_only	NA	0.0815	NA	-0.621572023666048	NA	272579.513445993	1620000	70000	54495000.5	stripe_0769
chr12	54630001	54670000	chr12	51600001	54670000	5prime	shared	0.064	0.038	0.928344755161174	0.182535789950929	225751.168989516	196402.416177531	3070000	40000	54650000.5	stripe_0770
chr12	54630001	54680000	chr12	54630001	55870000	3prime	shared	0.078	0.086	0.193692442223875	0.200618731485018	510091.790117705	427499.004771411	1240000	50000	54655000.5	stripe_0771
chr12	68850001	68890000	chr12	65530001	68890000	5prime	mutant_only	NA	0.096	NA	-1.96080229969234	NA	119638.614448984	3360000	40000	68870000.5	stripe_0772
chr12	69720001	69770000	chr12	69720001	70440000	3prime	control_only	0.08	NA	0.235276229077433	NA	943107.446080033	NA	720000	50000	69745000.5	stripe_0773
chr12	70410001	70450000	chr12	69960001	70450000	5prime	shared	0.065	0.0725	4.38036621364811	2.6438688333096	1481658.78531758	801643.647755389	490000	40000	70430000.5	stripe_0774
chr12	70880001	70920000	chr12	69720001	70920000	5prime	control_only	0.095	NA	-8.08738139734493	NA	1036136.96473266	NA	1200000	40000	70900000.5	stripe_0775
chr12	71110001	71160000	chr12	69580001	71160000	5prime	shared	0.049	0.035	2.21674520317867	2.59138026964006	367134.91600553	304179.356227094	1580000	50000	71135000.5	stripe_0776
chr12	71290001	71320000	chr12	71290001	72380000	3prime	control_only	0.048	NA	0.176910596123547	NA	905786.252211386	NA	1090000	30000	71305000.5	stripe_0777
chr12	72210001	72250000	chr12	70840001	72250000	5prime	shared	0.087	0.086	-1.60431059707606	-0.840494507822445	653655.720493529	278532.814314022	1410000	40000	72230000.5	stripe_0778
chr12	72650001	72690000	chr12	71750001	72690000	5prime	control_only	0.082	NA	-0.813391398628281	NA	632774.277918153	NA	940000	40000	72670000.5	stripe_0779
chr12	72740001	72780000	chr12	69140001	72780000	5prime	shared	0.089	0.081	-0.699117002046108	-0.88614668762489	211156.137418157	185163.672746515	3640000	40000	72760000.5	stripe_0780
chr12	72980001	73050000	chr12	72980001	73700000	3prime	mutant_only	NA	0.0675	NA	1.23563091716658	NA	552446.065283424	720000	70000	73015000.5	stripe_0781
chr12	74320001	74360000	chr12	74320001	76000000	3prime	shared	0.0525	0.0635	-3.11234432793541	-5.88451103742673	402691.192726654	408718.713210866	1680000	40000	74340000.5	stripe_0782
chr12	75390001	75430000	chr12	73420001	75430000	5prime	mutant_only	NA	0.05	NA	-4.14680494867056	NA	285328.806960238	2010000	40000	75410000.5	stripe_0783
chr12	75450001	75490000	chr12	75450001	76400000	3prime	control_only	0.099	NA	0.949992718517391	NA	930223.816664818	NA	950000	40000	75470000.5	stripe_0784
chr12	75540001	75580000	chr12	75540001	77530000	3prime	control_only	0.091	NA	0.265072732657055	NA	396579.2564224	NA	1990000	40000	75560000.5	stripe_0785
chr12	75760001	75820000	chr12	75760001	76850000	3prime	shared	0.073	0.0705	0.198765190693597	1.57771942975883	673166.959664537	852265.854905588	1090000	60000	75790000.5	stripe_0786
chr12	76070001	76110000	chr12	76070001	77050000	3prime	control_only	0.0785	NA	0.190876101548226	NA	860475.497468937	NA	980000	40000	76090000.5	stripe_0787
chr12	76240001	76270000	chr12	76240001	78440000	3prime	control_only	0.0985	NA	-1.83434248154607	NA	417704.350007973	NA	2200000	30000	76255000.5	stripe_0788
chr12	76360001	76410000	chr12	76360001	78160000	3prime	control_only	0.0685	NA	-0.745130262204647	NA	431877.74059656	NA	1800000	50000	76385000.5	stripe_0789
chr12	77480001	77520000	chr12	76500001	77520000	5prime	control_only	0.083	NA	-23.801072695458	NA	1323097.57147133	NA	1020000	40000	77500000.5	stripe_0790
chr12	77660001	77710000	chr12	75340001	77710000	5prime	control_only	0.063	NA	-0.227974437723864	NA	713448.022959589	NA	2370000	50000	77685000.5	stripe_0791
chr12	77660001	77710000	chr12	76200001	77710000	5prime	mutant_only	NA	0.045	NA	2.5352106385114	NA	886219.844083854	1510000	50000	77685000.5	stripe_0792
chr12	77670001	77720000	chr12	77670001	79020000	3prime	shared	0.092	0.0735	-0.0699950319236825	0.0405661545277642	722798.171486634	1178253.85334002	1350000	50000	77695000.5	stripe_0793
chr12	77770001	77810000	chr12	76570001	77810000	5prime	shared	0.036	0.0365	6.12516089517771	5.62441314988136	615547.702692245	621779.535658948	1240000	40000	77790000.5	stripe_0794
chr12	78060001	78100000	chr12	78060001	79180000	3prime	control_only	0.0735	NA	-0.566586582474528	NA	561712.993059448	NA	1120000	40000	78080000.5	stripe_0795
chr12	78070001	78110000	chr12	76110001	78110000	5prime	shared	0.028	0.0255	3.84565223404795	4.67561313486315	334535.033474708	346362.709255029	2000000	40000	78090000.5	stripe_0796
chr12	78170001	78220000	chr12	78170001	78900000	3prime	shared	0.05	0.0735	0.0636947506940606	-0.327577764410924	821825.830918144	751933.267745362	730000	50000	78195000.5	stripe_0797
chr12	78290001	78360000	chr12	78290001	79010000	3prime	control_only	0.09	NA	-2.89313948286451	NA	1123406.88582415	NA	720000	70000	78325000.5	stripe_0798
chr12	78290001	78360000	chr12	78290001	78900000	3prime	mutant_only	NA	0.08	NA	-3.05258926645295	NA	1208497.0230786	610000	70000	78325000.5	stripe_0799
chr12	79580001	79640000	chr12	79580001	81330000	3prime	shared	0.091	0.071	1.56675436025738	1.72634144758595	442387.256537283	411693.576077257	1750000	60000	79610000.5	stripe_0800
chr12	80340001	80390000	chr12	80340001	80900000	3prime	mutant_only	NA	0.087	NA	0.580337762105961	NA	1113973.36970589	560000	50000	80365000.5	stripe_0801
chr12	80350001	80390000	chr12	78540001	80390000	5prime	mutant_only	NA	0.069	NA	-0.090182501272844	NA	442918.430908	1850000	40000	80370000.5	stripe_0802
chr12	80890001	80960000	chr12	80340001	80960000	5prime	control_only	0.088	NA	-4.32285526618461	NA	986142.31072959	NA	620000	70000	80925000.5	stripe_0803
chr12	81160001	81220000	chr12	81160001	81770000	3prime	mutant_only	NA	0.056	NA	-6.82129456553723	NA	1502734.65928776	610000	60000	81190000.5	stripe_0804
chr12	81300001	81340000	chr12	80700001	81340000	5prime	mutant_only	NA	0.035	NA	3.73672294960123	NA	2119499.77014337	640000	40000	81320000.5	stripe_0805
chr12	81610001	81650000	chr12	81610001	84980000	3prime	mutant_only	NA	0.078	NA	-1.92680368562095	NA	266282.880204354	3370000	40000	81630000.5	stripe_0806
chr12	82080001	82120000	chr12	82080001	84220000	3prime	mutant_only	NA	0.0995	NA	-3.49884560903011	NA	410180.04797085	2140000	40000	82100000.5	stripe_0807
chr12	83010001	83050000	chr12	81860001	83050000	5prime	mutant_only	NA	0.053	NA	-4.03871381351101	NA	564044.940625133	1190000	40000	83030000.5	stripe_0808
chr12	84280001	84320000	chr12	83580001	84320000	5prime	shared	0.039	0.042	-1.41342654951415	0.612092910083761	1100758.50761202	963223.820335401	740000	40000	84300000.5	stripe_0809
chr12	85260001	85310000	chr12	83750001	85310000	5prime	shared	0.072	0.067	-0.139240303050907	-0.278222202730135	532603.632352021	1117350.34096692	1560000	50000	85285000.5	stripe_0810
chr12	85440001	85490000	chr12	84790001	85490000	5prime	mutant_only	NA	0.066	NA	0.991767863108934	NA	1257645.42877991	700000	50000	85465000.5	stripe_0811
chr12	86060001	86100000	chr12	85010001	86100000	5prime	shared	0.026	0.033	6.39799553925492	5.20635869818492	1123737.52007424	860377.070860893	1090000	40000	86080000.5	stripe_0812
chr12	86380001	86430000	chr12	85720001	86430000	5prime	shared	0.073	0.084	-4.25782061717236	0.593937960408809	1183272.74731374	500754.639032928	710000	50000	86405000.5	stripe_0813
chr12	86590001	86620000	chr12	85690001	86620000	5prime	mutant_only	NA	0.095	NA	-2.67203252977142	NA	589397.084094676	930000	30000	86605000.5	stripe_0814
chr12	86930001	86970000	chr12	83090001	86970000	5prime	shared	0.0875	0.088	-2.49255373792713	-1.80188579105039	425626.397061217	346310.379377778	3880000	40000	86950000.5	stripe_0815
chr12	89500001	89560000	chr12	89500001	91850000	3prime	shared	0.024	0.005	-80.5747632600563	-16.1272322569748	667318.18986695	742903.069292631	2350000	60000	89530000.5	stripe_0816
chr12	89670001	89710000	chr12	89670001	90360000	3prime	shared	0.006	0.016	13.3996310993606	-11.0201892806332	2105354.8024847	957768.440518413	690000	40000	89690000.5	stripe_0817
chr12	90380001	90440000	chr12	89640001	90440000	5prime	shared	0.017	0.005	-3.59671050281632	20.4646338309283	1460491.73611528	1390983.43919591	800000	60000	90410000.5	stripe_0818
chr12	90700001	90740000	chr12	89780001	90740000	5prime	shared	0.053	0.034	1.07697948385953	2.13987693699288	587612.056729374	482150.419749659	960000	40000	90720000.5	stripe_0819
chr12	90900001	90940000	chr12	89720001	90940000	5prime	shared	0.031	0.047	-0.725445000859928	-1.62130722343896	607246.482261131	487080.549754762	1220000	40000	90920000.5	stripe_0820
chr12	91030001	91070000	chr12	89800001	91070000	5prime	mutant_only	NA	0.037	NA	-5.11300889295867	NA	486095.297002597	1270000	40000	91050000.5	stripe_0821
chr12	91290001	91330000	chr12	89580001	91330000	5prime	shared	0.001	0.001	136.709217143137	158.847740125941	665773.503037931	571904.694457776	1750000	40000	91310000.5	stripe_0822
chr12	91560001	91600000	chr12	89550001	91600000	5prime	shared	0.055	0.0655	2.99313034290044	1.78689274956977	297328.83512308	243433.822135975	2050000	40000	91580000.5	stripe_0823
chr12	92280001	92320000	chr12	92280001	94360000	3prime	control_only	0.0935	NA	-0.407858604033243	NA	186609.949911119	NA	2080000	40000	92300000.5	stripe_0824
chr12	98250001	98320000	chr12	98250001	98620000	3prime	mutant_only	NA	0.066	NA	-0.0935811829936683	NA	1718697.3702734	370000	70000	98285000.5	stripe_0825
chr12	99060001	99100000	chr12	99060001	100580000	3prime	mutant_only	NA	0.0355	NA	-21.6772918968874	NA	807703.887364664	1520000	40000	99080000.5	stripe_0826
chr12	99520001	99580000	chr12	98680001	99580000	5prime	shared	0.073	0.011	-6.81283261520718	12.7969526410718	1261467.16613778	1484681.01886604	900000	60000	99550000.5	stripe_0827
chr12	99850001	99890000	chr12	98380001	99890000	5prime	shared	0.083	0.006	-9.93360504085482	18.534225394457	606297.552980217	803582.281573651	1510000	40000	99870000.5	stripe_0828
chr12	100150001	100190000	chr12	100150001	102980000	3prime	mutant_only	NA	0.062	NA	1.24343713492597	NA	521486.070173614	2830000	40000	100170000.5	stripe_0829
chr12	100690001	100730000	chr12	98460001	100730000	5prime	shared	0.077	0.0565	-2.59383975631454	0.947466863146754	590579.030720566	345594.47661792	2270000	40000	100710000.5	stripe_0830
chr12	100840001	100910000	chr12	98460001	100910000	5prime	shared	0.051	0.051	-3.78987381070207	-0.579269107244838	500745.334242436	1132360.20391079	2450000	70000	100875000.5	stripe_0831
chr12	102170001	102220000	chr12	102170001	103040000	3prime	control_only	0.074	NA	0.0202957389891696	NA	1088499.04260541	NA	870000	50000	102195000.5	stripe_0832
chr12	102490001	102530000	chr12	102490001	103410000	3prime	control_only	0.0615	NA	-3.25403305796086	NA	981698.237290432	NA	920000	40000	102510000.5	stripe_0833
chr12	104410001	104480000	chr12	104410001	105030000	3prime	shared	0.0745	0.018	3.69526883228983	8.06237458456428	941300.055318816	990220.456303904	620000	70000	104445000.5	stripe_0834
chr12	104910001	104950000	chr12	104450001	104950000	5prime	shared	0.022	0.015	9.71927375444168	11.0905896063041	1542278.65304095	1053833.86176881	500000	40000	104930000.5	stripe_0835
chr12	105030001	105090000	chr12	105030001	105710000	3prime	shared	0.0435	0.097	2.90148680589685	-0.0128731890615461	942425.96777952	523313.341898014	680000	60000	105060000.5	stripe_0836
chr12	105680001	105740000	chr12	103950001	105740000	5prime	mutant_only	NA	0.093	NA	0.660474865270125	NA	276317.046386085	1790000	60000	105710000.5	stripe_0837
chr12	106250001	106290000	chr12	106250001	108760000	3prime	mutant_only	NA	0.061	NA	-1.74891311870494	NA	289323.609145086	2510000	40000	106270000.5	stripe_0838
chr12	107260001	107290000	chr12	105880001	107290000	5prime	shared	0.055	0.083	-0.787900017542736	-1.97616281968779	562920.273114092	317071.643810489	1410000	30000	107275000.5	stripe_0839
chr12	107550001	107590000	chr12	105910001	107590000	5prime	control_only	0.089	NA	-1.49384334669508	NA	378492.759370123	NA	1680000	40000	107570000.5	stripe_0840
chr12	107760001	107830000	chr12	105110001	107830000	5prime	control_only	0.052	NA	-0.453177101825159	NA	328023.758426713	NA	2720000	70000	107795000.5	stripe_0841
chr12	107970001	108010000	chr12	105830001	108010000	5prime	shared	0.004	0.003	28.3446086856628	47.0140720793601	427557.351634639	454434.826821746	2180000	40000	107990000.5	stripe_0842
chr12	108030001	108070000	chr12	108030001	108570000	3prime	control_only	0.064	NA	1.13830331427664	NA	1576269.41645289	NA	540000	40000	108050000.5	stripe_0843
chr12	108100001	108130000	chr12	105460001	108130000	5prime	mutant_only	NA	0.056	NA	-2.94289840113273	NA	268805.899471678	2670000	30000	108115000.5	stripe_0844
chr12	108770001	108840000	chr12	108070001	108840000	5prime	mutant_only	NA	0.092	NA	0.261066435244255	NA	973986.280937734	770000	70000	108805000.5	stripe_0845
chr12	109630001	109690000	chr12	109630001	111600000	3prime	shared	0.074	0.052	-0.30498510111216	0.935807498773562	510662.161676393	689867.376778467	1970000	60000	109660000.5	stripe_0846
chr12	109950001	109990000	chr12	108880001	109990000	5prime	mutant_only	NA	0.063	NA	1.04896636171898	NA	481361.092815777	1110000	40000	109970000.5	stripe_0847
chr12	110430001	110470000	chr12	110430001	111770000	3prime	mutant_only	NA	0.0825	NA	-1.75435854446675	NA	551518.830116124	1340000	40000	110450000.5	stripe_0848
chr12	110600001	110670000	chr12	110600001	112080000	3prime	shared	0.0845	0.048	-1.02977823011598	0.773737314351052	528278.934781737	1293092.2993077	1480000	70000	110635000.5	stripe_0849
chr12	111560001	111600000	chr12	110370001	111600000	5prime	mutant_only	NA	0.099	NA	-3.4023433816055	NA	631318.267032502	1230000	40000	111580000.5	stripe_0850
chr12	114760001	114800000	chr12	113220001	114800000	5prime	shared	0.066	0.061	1.52977418535502	1.45507005972376	295140.069329688	232771.304925523	1580000	40000	114780000.5	stripe_0851
chr12	116370001	116410000	chr12	116370001	118320000	3prime	mutant_only	NA	0.085	NA	-2.16129794550455	NA	440923.278013107	1950000	40000	116390000.5	stripe_0852
chr12	116620001	116670000	chr12	116620001	118310000	3prime	shared	0.033	0.009	5.44614625420203	20.7746807493919	734287.102919943	1273408.17048295	1690000	50000	116645000.5	stripe_0853
chr12	117310001	117350000	chr12	116410001	117350000	5prime	mutant_only	NA	0.045	NA	-0.697015362612713	NA	684279.520957517	940000	40000	117330000.5	stripe_0854
chr12	117740001	117780000	chr12	116040001	117780000	5prime	shared	0.057	0.0355	2.73782115953537	4.5899014889638	374223.134239627	396200.786279248	1740000	40000	117760000.5	stripe_0855
chr12	117970001	118010000	chr12	117970001	118820000	3prime	shared	0.098	0.09	-4.23597403524819	-1.70196619692277	747749.463945033	673016.918956731	850000	40000	117990000.5	stripe_0856
chr12	118820001	118870000	chr12	117770001	118870000	5prime	shared	0.097	0.0495	1.0673758394941	2.24022503815655	365932.235942219	354131.422549024	1100000	50000	118845000.5	stripe_0857
chr13	3870001	3920000	chr13	3520001	3920000	5prime	shared	0.0735	0.052	2.34190581673769	2.84457236067892	840456.063447593	697582.6400779	400000	50000	3895000.5	stripe_0858
chr13	5840001	5880000	chr13	5840001	6660000	3prime	mutant_only	NA	0.0905	NA	2.2164671914607	NA	638929.428868943	820000	40000	5860000.5	stripe_0859
chr13	6450001	6490000	chr13	4200001	6490000	5prime	shared	0.022	0.029	10.443989329544	7.86479577593244	266470.562624519	200870.758724778	2290000	40000	6470000.5	stripe_0860
chr13	8830001	8880000	chr13	8830001	9790000	3prime	mutant_only	NA	0.0905	NA	1.0183301639978	NA	447001.548566484	960000	50000	8855000.5	stripe_0861
chr13	9250001	9290000	chr13	9250001	9850000	3prime	control_only	0.0615	NA	-2.41217817028621	NA	1281855.67439064	NA	600000	40000	9270000.5	stripe_0862
chr13	9860001	9900000	chr13	9860001	11710000	3prime	mutant_only	NA	0.046	NA	0.8337309385619	NA	269290.22763368	1850000	40000	9880000.5	stripe_0863
