loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap
loop_20370	chr7	131550000	131560000	chr7	137310000	137320000	chr7:131550000-131560000_chr7:137310000-137320000	TRUE	-0.894578862786473	2.02062865334752	30.3476536049187	2.16238552417108e-5	7.063439499857e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	2	TRUE	chr7	131550000	131560000	131555000	10000	chr7	137310000	137320000	137315000	10000	5760000	>1Mb	TRUE	3679	221	4413	0	12237	13593	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1292	chr10	108300000	108325000	chr10	109850000	109875000	chr10:108300000-108325000_chr10:109850000-109875000	TRUE	-0.844265986118768	4.34177831839137	232.939628730603	5.32132947031021e-10	2.27494729174747e-6	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	2	TRUE	chr10	108300000	108325000	108312500	25000	chr10	109850000	109875000	109862500	25000	1550000	>1Mb	TRUE	3195	7120	12938	581203	114774	260315	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20834	chr15	68920000	68930000	chr15	71240000	71250000	chr15:68920000-68930000_chr15:71240000-71250000	TRUE	-0.425047213424701	3.08020339001277	13.6769598495253	0.0014238672487232	0.0144506563108094	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr15	68920000	68930000	68925000	10000	chr15	71240000	71250000	71245000	10000	2320000	>1Mb	TRUE	4558	0	20537	477837	13992	70363	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_61	chr8	47850000	47875000	chr8	50275000	50300000	chr8:47850000-47875000_chr8:50275000-50300000	FALSE	-0.904820765241616	2.39750558552585	73.2575407301224	7.14747510951823e-7	1.005477222647e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	47850000	47875000	47862500	25000	chr8	50275000	50300000	50287500	25000	2425000	>1Mb	TRUE	22979	25517	177	68111	75677	100039954	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_369	chr12	9050000	9075000	chr12	10525000	10550000	chr12:9050000-9075000_chr12:10525000-10550000	FALSE	-0.309602771921005	4.30122467987148	26.0283615454231	1.713955262029e-4	0.0027101751499898	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	9050000	9075000	9062500	25000	chr12	10525000	10550000	10537500	25000	1475000	>1Mb	TRUE	22897	20002	14319	78611	75516	328061	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_393	chr12	36150000	36175000	chr12	40200000	40225000	chr12:36150000-36175000_chr12:40200000-40225000	FALSE	-0.445197157827542	2.24244324420429	14.0240203515748	0.0022452094842581	0.0155404760976917	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	36150000	36175000	36162500	25000	chr12	40200000	40225000	40212500	25000	4050000	>1Mb	TRUE	18690	0	17612	0	66912	629820	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
loop_552	chr17	29925000	29950000	chr17	31700000	31725000	chr17:29925000-29950000_chr17:31700000-31725000	TRUE	-0.388148525199975	2.15095886859453	17.4899454588817	9.603569029567e-4	0.0086886739865697	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr17	29925000	29950000	29937500	25000	chr17	31700000	31725000	31712500	25000	1775000	>1Mb	TRUE	22559	20086	4131	22192	74762	12954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_656	chr1	126675000	126700000	chr1	135600000	135625000	chr1:126675000-126700000_chr1:135600000-135625000	FALSE	-0.645780332513054	0.997925662311309	18.322607546402	7.951386411042e-4	0.0076627258075899	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	126675000	126700000	126687500	25000	chr1	135600000	135625000	135612500	25000	8925000	>1Mb	TRUE	8272	130798	8730	15226	210356	215714	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_658	chr1	56975000	57000000	chr1	63275000	63300000	chr1:56975000-57000000_chr1:63275000-63300000	TRUE	-0.648919350854733	2.16894378500105	26.4084824279438	1.602329969248e-4	0.002621036624919	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	56975000	57000000	56987500	25000	chr1	63275000	63300000	63287500	25000	6300000	>1Mb	TRUE	8423	0	11441	60456	212712	241070	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_743	chr19	25600000	25625000	chr19	43600000	43625000	chr19:25600000-25625000_chr19:43600000-43625000	TRUE	-0.765243528846491	0.847908818431656	19.9572409126026	5.570087596771e-4	0.0060371225716763	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr19	25600000	25625000	25612500	25000	chr19	43600000	43625000	43612500	25000	18000000	>1Mb	TRUE	11377	0	6526	0	240590	18089	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_829	chr2	78950000	78975000	chr2	80250000	80275000	chr2:78950000-78975000_chr2:80250000-80275000	TRUE	-0.301835761590742	3.11695495051127	16.6616498978317	0.0011651653849133	0.0098988102963194	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	78950000	78975000	78962500	25000	chr2	80250000	80275000	80262500	25000	1300000	>1Mb	TRUE	9365	81875	14221	17471	22193	320769	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_941	chr3	42050000	42075000	chr3	51100000	51125000	chr3:42050000-42075000_chr3:51100000-51125000	TRUE	-0.392097207979889	2.54040345562306	17.6473508605547	9.262918027864e-4	0.0084728700418103	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	42050000	42075000	42062500	25000	chr3	51100000	51125000	51112500	25000	9050000	>1Mb	TRUE	22102	307388	3819	99446	73852	12457	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_948	chr3	30500000	30525000	chr3	66975000	67000000	chr3:30500000-30525000_chr3:66975000-67000000	FALSE	-0.700302472863938	1.4037005437905	31.5384058225622	6.85345056273465e-5	0.0015064297907183	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	30500000	30525000	30512500	25000	chr3	66975000	67000000	66987500	25000	36475000	>1Mb	TRUE	4569	23007	18660	0	14013	66880	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
loop_1136	chr6	49200000	49225000	chr6	52225000	52250000	chr6:49200000-49225000_chr6:52225000-52250000	TRUE	-0.804406928490457	4.15059838514943	105.310518697565	8.12668145173389e-8	2.71750898774538e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	49200000	49225000	49212500	25000	chr6	52225000	52250000	52237500	25000	3025000	>1Mb	TRUE	4591	0	21420	0	140488	723820	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1164	chr6	45050000	45075000	chr6	47175000	47200000	chr6:45050000-45075000_chr6:47175000-47200000	TRUE	-0.346010038933595	3.80312947791727	25.7930604242549	1.787558965442e-4	0.0027665119709475	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	45050000	45075000	45062500	25000	chr6	47175000	47200000	47187500	25000	2125000	>1Mb	TRUE	18567	0	13276	253397	66797	26965	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
loop_1175	chr6	23250000	23275000	chr6	52200000	52225000	chr6:23250000-23275000_chr6:52200000-52225000	TRUE	-0.765491716848208	1.89810281017639	30.2937165944031	8.34139665013344e-5	0.0017083113340303	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	23250000	23275000	23262500	25000	chr6	52200000	52225000	52212500	25000	28950000	>1Mb	TRUE	21809	1637	5305	0	73191	15404	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1242	chr7	131525000	131550000	chr7	137300000	137325000	chr7:131525000-131550000_chr7:137300000-137325000	TRUE	-0.618168911908268	2.1130362344594	38.3450595109457	2.56010817396482e-5	7.861178271687e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr7	131525000	131550000	131537500	25000	chr7	137300000	137325000	137312500	25000	5775000	>1Mb	TRUE	5283	0	4413	0	15373	13593	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1359	chr8	27650000	27675000	chr8	30925000	30950000	chr8:27650000-27675000_chr8:30925000-30950000	FALSE	-0.366460790402689	4.10245410546861	20.7836704778961	4.684354378598e-4	0.0053410542545924	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	27650000	27675000	27662500	25000	chr8	30925000	30950000	30937500	25000	3275000	>1Mb	TRUE	20748	202899	18722	139470	70952	66959	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1371	chr8	48225000	48250000	chr8	49800000	49825000	chr8:48225000-48250000_chr8:49800000-49825000	FALSE	-0.461234827215757	3.61279758359438	50.8578559088871	5.67605450916352e-6	3.100706270713e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48225000	48250000	48237500	25000	chr8	49800000	49825000	49812500	25000	1575000	>1Mb	TRUE	14198	125907	177	543111	320685	100039954	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1378	chr8	14725000	14750000	chr8	17450000	17475000	chr8:14725000-14750000_chr8:17450000-17475000	FALSE	-0.794676913275492	1.65133435106151	38.5288635111154	2.49771773222739e-5	7.754710243831e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	14725000	14750000	14737500	25000	chr8	17450000	17475000	17462500	25000	2725000	>1Mb	TRUE	13150	131334	24338	60585	26889	94109	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1482	chr9	40875000	40900000	chr9	74825000	74850000	chr9:40875000-40900000_chr9:74825000-74850000	TRUE	-0.665048243760334	1.39518597511314	32.5753408225361	5.84303298529643e-5	0.0013621278495323	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr9	40875000	40900000	40887500	25000	chr9	74825000	74850000	74837500	25000	33950000	>1Mb	TRUE	11780	872	946	0	244813	100503019	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1609	chr13	67100000	67125000	chr13	68575000	68600000	chr13:67100000-67125000_chr13:68575000-68600000	TRUE	-0.364203698190648	2.55853429814437	16.4797465563254	0.0012166324859612	0.0101791917344702	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	67100000	67125000	67112500	25000	chr13	68575000	68600000	68587500	25000	1475000	>1Mb	TRUE	15522	0	20216	0	432770	69577	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
loop_1614	chr13	37975000	38000000	chr13	41600000	41625000	chr13:37975000-38000000_chr13:41600000-41625000	FALSE	-0.362766318809177	1.8704765519964	11.4120541289783	0.0046168289929966	0.0257658215592739	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	37975000	38000000	37987500	25000	chr13	41600000	41625000	41612500	25000	3625000	>1Mb	TRUE	2629	0	17373	0	107513	621976	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
loop_1620	chr13	22000000	22025000	chr13	55825000	55850000	chr13:22000000-22025000_chr13:55825000-55850000	FALSE	-1.12206964097921	-0.184898723568111	23.8347217454625	2.566696595282e-4	0.0035067298828245	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	22000000	22025000	22012500	25000	chr13	55825000	55850000	55837500	25000	33825000	>1Mb	TRUE	16260	0	6881	0	54373	18740	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1668	chr12	36125000	36150000	chr12	40200000	40225000	chr12:36125000-36150000_chr12:40200000-40225000	FALSE	-0.530113717587878	2.22711334993191	21.4979679164545	4.047860870151e-4	0.0048569568252558	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	36125000	36150000	36137500	25000	chr12	40200000	40225000	40212500	25000	4075000	>1Mb	TRUE	8972	7113	17612	0	217473	629820	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_1675	chr12	35525000	35550000	chr12	40200000	40225000	chr12:35525000-35550000_chr12:40200000-40225000	FALSE	-0.542914764331754	1.3765590049447	13.9556510326929	0.0022858172217314	0.0157361119435971	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	35525000	35550000	35537500	25000	chr12	40200000	40225000	40212500	25000	4675000	>1Mb	TRUE	3288	0	17612	0	11622	629820	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
loop_1718	chr15	66900000	66925000	chr15	68200000	68225000	chr15:66900000-66925000_chr15:68200000-68225000	FALSE	-0.305687648503721	3.27129139836403	16.458726606591	0.0012227355320578	0.0102126108903678	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr15	66900000	66925000	66912500	25000	chr15	68200000	68225000	68212500	25000	1300000	>1Mb	TRUE	9575	8679	14840	33855	22402	380993	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1932	chr1	65175000	65200000	chr1	69675000	69700000	chr1:65175000-65200000_chr1:69675000-69700000	FALSE	-0.738948254977035	1.09550880306628	17.1769602049484	0.0010325284197676	0.0091096516896283	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	65175000	65200000	65187500	25000	chr1	69675000	69700000	69687500	25000	4500000	>1Mb	TRUE	6865	0	10061	0	18711	22779	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
loop_2019	chr19	16800000	16825000	chr19	18525000	18550000	chr19:16800000-16825000_chr19:18525000-18550000	FALSE	-0.40601524351	3.54014235652896	29.7121674339713	9.16144953666706e-5	0.0018160859829828	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr19	16800000	16825000	16812500	25000	chr19	18525000	18550000	18537500	25000	1725000	>1Mb	TRUE	13402	19066	7701	81822	271564	20409	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2101	chr2	71525000	71550000	chr2	74675000	74700000	chr2:71525000-71550000_chr2:74675000-74700000	TRUE	-0.870536697481625	2.97258383333654	93.0266448876891	1.72736909785708e-7	4.24516564555287e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	71525000	71550000	71537500	25000	chr2	74675000	74700000	74687500	25000	3150000	>1Mb	TRUE	4326	0	5331	0	13392	15438	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2424	chr5	125525000	125550000	chr5	128500000	128525000	chr5:125525000-125550000_chr5:128500000-128525000	FALSE	-0.500979816538691	2.58993712696216	31.5303290315207	6.86155768167238e-5	0.0015065883056055	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr5	125525000	125550000	125537500	25000	chr5	128500000	128525000	128512500	25000	2975000	>1Mb	TRUE	8020	0	11634	66922	208151	243274	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2473	chr6	32300000	32325000	chr6	34025000	34050000	chr6:32300000-32325000_chr6:34025000-34050000	TRUE	-0.4088778694926	3.87275257725835	45.5520371330034	1.03289951956612e-5	4.541304962455e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	32300000	32325000	32312500	25000	chr6	34025000	34050000	34037500	25000	1725000	>1Mb	TRUE	13977	186072	22366	0	319849	74354	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2502	chr6	23225000	23250000	chr6	51150000	51175000	chr6:23225000-23250000_chr6:51150000-51175000	TRUE	-0.591946726170873	1.25842213183856	13.2681397715284	0.0027440676302005	0.0178316315772001	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	23225000	23250000	23237500	25000	chr6	51150000	51175000	51162500	25000	27925000	>1Mb	TRUE	21809	0	15212	94909	73191	387166	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2508	chr6	49225000	49250000	chr6	83700000	83725000	chr6:49225000-49250000_chr6:83700000-83725000	FALSE	-1.12504897828188	1.07174032607468	38.3294843880544	2.5659868872645e-5	7.861178271687e-4	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	49225000	49250000	49237500	25000	chr6	83700000	83725000	83712500	25000	34475000	>1Mb	TRUE	4591	10042	17044	0	140488	574519	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2701	chr8	48200000	48225000	chr8	50275000	50300000	chr8:48200000-48225000_chr8:50275000-50300000	TRUE	-0.61593548355768	2.80503375327026	41.7352946734094	1.64544681828737e-5	6.025821220722e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48200000	48225000	48212500	25000	chr8	50275000	50300000	50287500	25000	2075000	>1Mb	TRUE	14198	100907	177	68111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2855	chr9	9575000	9600000	chr9	16200000	16225000	chr9:9575000-9600000_chr9:16200000-16225000	TRUE	-1.00175099495454	1.15163298936603	49.8602785568167	6.32890645178352e-6	3.301714419526e-4	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr9	9575000	9600000	9587500	25000	chr9	16200000	16225000	16212500	25000	6625000	>1Mb	TRUE	1811	294430	13335	276284	102466147	270120	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3006	chr13	80875000	80900000	chr13	83525000	83550000	chr13:80875000-80900000_chr13:83525000-83550000	FALSE	-0.42106940639823	2.11575835065137	17.2441818137979	0.0010164642460902	0.0090068799703516	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	80875000	80900000	80887500	25000	chr13	83525000	83550000	83537500	25000	2650000	>1Mb	TRUE	2397	0	6233	20965	105171	17260	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3030	chr13	22000000	22025000	chr13	40700000	40725000	chr13:22000000-22025000_chr13:40700000-40725000	TRUE	-0.901986185500437	0.360158987235372	30.4340776334857	8.16018199229597e-5	0.001679630598172	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	22000000	22025000	22012500	25000	chr13	40700000	40725000	40712500	25000	18700000	>1Mb	TRUE	16260	0	2043	2807	54373	102633805	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3392	chr1	42675000	42700000	chr1	56950000	56975000	chr1:42675000-42700000_chr1:56950000-56975000	TRUE	-0.550734280235964	1.15455398362357	12.1430181939698	0.0037429272014466	0.022110694774141	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	42675000	42700000	42687500	25000	chr1	56950000	56975000	56962500	25000	14275000	>1Mb	TRUE	18070	0	14412	0	66297	329160	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
loop_3394	chr1	78175000	78200000	chr1	138825000	138850000	chr1:78175000-78200000_chr1:138825000-138850000	TRUE	-0.954596110682182	0.411964675371027	19.1661525979667	6.602908212202e-4	0.0067511840457392	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	78175000	78200000	78187500	25000	chr1	138825000	138850000	138837500	25000	60650000	>1Mb	TRUE	6744	0	5836	0	18505	16876	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3559	chr2	73250000	73275000	chr2	74650000	74675000	chr2:73250000-73275000_chr2:74650000-74675000	FALSE	-0.734691611079948	3.47919685226082	53.6796700566149	4.21224927276905e-6	2.61955672762e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	73250000	73275000	73262500	25000	chr2	74650000	74675000	74662500	25000	1400000	>1Mb	TRUE	14910	0	5327	0	381373	15433	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3770	chr3	66950000	66975000	chr3	99225000	99250000	chr3:66950000-66975000_chr3:99225000-99250000	TRUE	-0.850380542318386	1.21220294861292	21.3699183886868	4.154582811385e-4	0.004935794184554	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	66950000	66975000	66962500	25000	chr3	99225000	99250000	99237500	25000	32275000	>1Mb	TRUE	18660	6389	8544	0	66880	21384	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3778	chr3	66975000	67000000	chr3	127625000	127650000	chr3:66975000-67000000_chr3:127625000-127650000	FALSE	-0.521756485722905	0.924354942687083	10.7108247770322	0.0056840482957356	0.029897694554668	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	66975000	67000000	66987500	25000	chr3	127625000	127650000	127637500	25000	60650000	>1Mb	TRUE	18660	0	3528	0	66880	11924	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
loop_3779	chr3	66950000	66975000	chr3	154325000	154350000	chr3:66950000-66975000_chr3:154325000-154350000	FALSE	-0.64130289279998	0.667258504798127	13.0686509397136	0.0028964466529589	0.0185441678678768	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	66950000	66975000	66962500	25000	chr3	154325000	154350000	154337500	25000	87375000	>1Mb	TRUE	18660	6389	24517	0	66880	99686	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
