stripe_id	chr	pos1	pos2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripe_length	coord_string	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	plot_color
stripe_0528	chr11	43200001	43270000	41970001	43270000	5prime	control_only	0.0775	NA	1300000	chr11:43200001-43270000->41970001-43270000	-0.0852330563786269	9.24110398518534	18.1902466756558	0.00122491825307719	0.00626694188016248	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0529	chr11	43330001	43360000	41010001	43360000	5prime	control_only	0.077	NA	2350000	chr11:43330001-43360000->41010001-43360000	-0.0851569267260572	8.26578991225208	10.5899001612599	0.0073301189656456	0.0247458947909753	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0549	chr11	52410001	52460000	52410001	53460000	3prime	mutant_only	NA	0.07	1050000	chr11:52410001-52460000->52410001-53460000	0.113910340606235	8.440406591981	24.9563464168995	0.000361825652884634	0.00259090417306547	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0550	chr11	53140001	53170000	52230001	53170000	5prime	shared	0.031	0.044	940000	chr11:53140001-53170000->52230001-53170000	0.150642780359676	7.69852557669431	37.262598512368	6.55324885211707e-05	0.000751411106323134	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0560	chr11	54420001	54460000	54420001	55480000	3prime	shared	0.0725	0.0695	1060000	chr11:54420001-54460000->54420001-55480000	-0.0637611630783503	7.98540688665685	9.91689528141328	0.00886845647091762	0.0284652707248355	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0563	chr11	54610001	54660000	53310001	54660000	5prime	control_only	0.076	NA	1350000	chr11:54610001-54660000->53310001-54660000	-0.0523454286296577	8.43605750299725	7.88833831502353	0.016466871089166	0.0459834473797698	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0570	chr11	57900001	57940000	57460001	57940000	5prime	mutant_only	NA	0.0845	480000	chr11:57900001-57940000->57460001-57940000	0.0577868400948252	7.5970932487068	8.40243078839025	0.0139794293255529	0.040727651123302	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0573	chr11	59500001	59550000	59500001	62620000	3prime	shared	0.036	0.038	3120000	chr11:59500001-59550000->59500001-62620000	-0.0632157999848293	8.53273163688683	8.11024170609555	0.0153335006708951	0.0435619568588208	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0578	chr11	60760001	60790000	60760001	62400000	3prime	mutant_only	NA	0.086	1640000	chr11:60760001-60790000->60760001-62400000	-0.0713985514745935	7.62536075084042	11.780087330494	0.0053153721758102	0.0192710756949238	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0587	chr11	66870001	66930000	66870001	68490000	3prime	shared	0.074	0.0985	1620000	chr11:66870001-66930000->66870001-68490000	-0.106592601319156	8.42230430655612	20.3079696589624	0.000812239217640411	0.0046154067539305	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0593	chr11	68540001	68580000	68540001	69130000	3prime	mutant_only	NA	0.033	590000	chr11:68540001-68580000->68540001-69130000	0.0680949179091289	8.23199493851064	10.5875345502824	0.00733494413742593	0.0247458947909753	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0598	chr11	71310001	71350000	71310001	72430000	3prime	shared	0.0465	0.0465	1120000	chr11:71310001-71350000->71310001-72430000	-0.0995115559129574	8.14645634131249	17.1038798869109	0.00153100646413381	0.0074178927324744	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0599	chr11	71740001	71790000	71740001	72210000	3prime	shared	0.049	0.032	470000	chr11:71740001-71790000->71740001-72210000	-0.10614499795267	8.19131292037832	19.0605061952491	0.00103085570979819	0.00545405261296786	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0603	chr11	74920001	74960000	74920001	76250000	3prime	shared	0.034	0.066	1330000	chr11:74920001-74960000->74920001-76250000	-0.0817094835315432	8.33223389690735	16.021875009191	0.00192957356339685	0.00875427395301931	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0606	chr11	76140001	76180000	75130001	76180000	5prime	shared	0.08	0.035	1050000	chr11:76140001-76180000->75130001-76180000	-0.139360013241504	8.38722978182401	39.328080012474	5.14275491487674e-05	0.000630208385788675	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0607	chr11	76380001	76420000	75440001	76420000	5prime	shared	0.012	0.022	980000	chr11:76380001-76420000->75440001-76420000	-0.0730859121917017	8.55872277917739	17.6161690794096	0.00137662399320143	0.00683710467932633	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0618	chr11	80880001	80920000	80880001	81620000	3prime	mutant_only	NA	0.0975	740000	chr11:80880001-80920000->80880001-81620000	-0.0815580709344036	8.0025015511468	9.19873933228028	0.0109516529964602	0.0335800469349759	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0622	chr11	82760001	82800000	79950001	82800000	5prime	shared	0.064	0.035	2850000	chr11:82760001-82800000->79950001-82800000	0.0740139133719079	8.1134189413438	11.6021268455561	0.00557042764064793	0.0200041741858515	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0629	chr11	86730001	86780000	86730001	87620000	3prime	mutant_only	NA	0.059	890000	chr11:86730001-86780000->86730001-87620000	-0.0581946529743062	8.46102507155281	9.23254348372518	0.0108413872521043	0.0332705567478519	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0630	chr11	87490001	87540000	85660001	87540000	5prime	shared	0.0805	0.042	1880000	chr11:87490001-87540000->85660001-87540000	0.0506671215915048	8.47055344076545	8.19279136394979	0.0149357241323431	0.042574574145432	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0643	chr11	92720001	92780000	92720001	93860000	3prime	shared	0.0195	0.0165	1140000	chr11:92720001-92780000->92720001-93860000	-0.0610962238965058	8.5612611420148	10.9217015135904	0.00668906248193478	0.0231359813875649	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0646	chr11	93480001	93520000	93480001	94510000	3prime	shared	0.074	0.0935	1030000	chr11:93480001-93520000->93480001-94510000	-0.141871143460484	8.18201864157019	48.4164459429657	1.97201250976326e-05	0.000343033980966623	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0647	chr11	93760001	93830000	93010001	93830000	5prime	shared	0.0065	0.009	820000	chr11:93760001-93830000->93010001-93830000	-0.0970975246763813	9.0771788948138	25.0245399052925	0.000357852696610782	0.00259090417306547	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0648	chr11	94100001	94150000	94100001	95080000	3prime	mutant_only	NA	0.098	980000	chr11:94100001-94150000->94100001-95080000	-0.0614486889340907	8.65377250941766	8.82044411553255	0.0122810757587804	0.0367094016394057	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0652	chr11	95220001	95260000	94760001	95260000	5prime	control_only	0.05	NA	500000	chr11:95220001-95260000->94760001-95260000	0.0951657044657799	7.98610984277649	22.6753715872095	0.000530324936031951	0.00338307463665463	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0653	chr11	95490001	95530000	94840001	95530000	5prime	shared	0.029	0.031	690000	chr11:95490001-95530000->94840001-95530000	-0.0849210280266256	8.34126203069736	14.1058528448273	0.00298082178925896	0.01221794310402	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0655	chr11	96030001	96080000	96030001	98980000	3prime	control_only	0.083	NA	2950000	chr11:96030001-96080000->96030001-98980000	-0.0852135756662124	8.16783992196238	18.8140214936449	0.00108188628294137	0.00568189467594834	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0657	chr11	96240001	96310000	96240001	97140000	3prime	shared	0.0365	0.03	900000	chr11:96240001-96310000->96240001-97140000	-0.0859872803991697	8.81778670958128	15.4218507352079	0.00220311044690024	0.00969912574524228	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0660	chr11	100000001	100040000	99090001	100040000	5prime	mutant_only	NA	0.048	950000	chr11:100000001-100040000->99090001-100040000	0.0958008595030797	7.93092519193882	21.9047860993962	0.000607128124809557	0.00370722413197069	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0667	chr11	101810001	101850000	101810001	102490000	3prime	shared	0.055	0.0725	680000	chr11:101810001-101850000->101810001-102490000	-0.0764107285601008	8.33465321071593	15.1476159193112	0.00234322495251747	0.0101777590507641	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0675	chr11	105580001	105620000	105580001	107780000	3prime	shared	0.0945	0.056	2200000	chr11:105580001-105620000->105580001-107780000	-0.0706686797357096	7.76665870923551	10.8486026311003	0.00682439828275419	0.023535594077661	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0683	chr11	108980001	109030000	108490001	109030000	5prime	shared	0.052	0.0845	540000	chr11:108980001-109030000->108490001-109030000	-0.0541437205665039	8.13870771785009	7.58047749888955	0.0182089438497661	0.0492663837392002	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0693	chr11	113570001	113610000	111510001	113610000	5prime	shared	0.0655	0.073	2100000	chr11:113570001-113610000->111510001-113610000	0.062493679105579	8.1285003705445	8.96057086604559	0.0117674171553694	0.0355013617394647	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0695	chr11	113850001	113930000	113850001	114560000	3prime	mutant_only	NA	0.04	710000	chr11:113850001-113930000->113850001-114560000	0.0677602887795522	9.27453883551194	8.94488506598806	0.0118236308917256	0.035623542581592	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0696	chr11	114380001	114420000	113700001	114420000	5prime	shared	0.0295	0.057	720000	chr11:114380001-114420000->113700001-114420000	0.0780647358952707	8.21178233111283	21.9645518237242	0.000600722489510802	0.00369340758206124	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0699	chr11	115150001	115200000	115150001	115500000	3prime	control_only	0.044	NA	350000	chr11:115150001-115200000->115150001-115500000	-0.0763730183990664	8.50723659798376	11.1927015843875	0.006214285449679	0.0217469498660994	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0717	chr12	3370001	3440000	3370001	5370000	3prime	control_only	0.0985	NA	2000000	chr12:3370001-3440000->3370001-5370000	-0.0848420006935858	8.54250403742976	22.2313049349557	0.000573084842966701	0.00356652801050481	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0719	chr12	5030001	5070000	5030001	7910000	3prime	shared	0.024	0.011	2880000	chr12:5030001-5070000->5030001-7910000	0.0759138472273662	7.84447030428228	12.4951268717274	0.00442037079427969	0.0165231050863746	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0720	chr12	5110001	5160000	5110001	6980000	3prime	mutant_only	NA	0.047	1870000	chr12:5110001-5160000->5110001-6980000	0.109516027016118	8.2370596748843	41.4761513843785	4.03913356224102e-05	0.0005334648252945	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0721	chr12	5330001	5380000	3230001	5380000	5prime	shared	0.04	0.045	2150000	chr12:5330001-5380000->3230001-5380000	0.0723911619693414	8.20562496813557	18.6976758023773	0.00110700483529166	0.00576288940532857	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0722	chr12	6020001	6060000	4830001	6060000	5prime	mutant_only	NA	0.084	1230000	chr12:6020001-6060000->4830001-6060000	0.116450370673026	7.78032523151897	25.2064562281674	0.000347502891459024	0.00254978459041745	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0724	chr12	6630001	6670000	5080001	6670000	5prime	mutant_only	NA	0.055	1590000	chr12:6630001-6670000->5080001-6670000	0.083103193357166	7.82669900695589	11.7463583531616	0.00536263438867351	0.0193946797464602	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0725	chr12	7180001	7220000	5050001	7220000	5prime	mutant_only	NA	0.096	2170000	chr12:7180001-7220000->5050001-7220000	0.0729869017002378	7.84703055334335	10.1792215461377	0.00822718873057257	0.0269157385442402	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0728	chr12	9230001	9280000	8300001	9280000	5prime	mutant_only	NA	0.078	980000	chr12:9230001-9280000->8300001-9280000	0.10921409229264	7.76416740207188	21.1250829523898	0.000698529929007221	0.0041378035329564	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0731	chr12	9900001	9940000	8060001	9940000	5prime	shared	0.076	0.053	1880000	chr12:9900001-9940000->8060001-9940000	0.0768213477421161	7.8101479883174	13.0565511183851	0.00384075212043246	0.0148824470209326	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0733	chr12	12110001	12150000	10400001	12150000	5prime	shared	0.058	0.057	1750000	chr12:12110001-12150000->10400001-12150000	0.0616889736153734	7.83574110975133	11.6028249283005	0.00556939923717432	0.0200041741858515	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0737	chr12	15790001	15840000	15790001	16980000	3prime	mutant_only	NA	0.066	1190000	chr12:15790001-15840000->15790001-16980000	0.0944450226488018	8.1290589379179	30.3432031659431	0.000160661306074633	0.00147279747419574	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0738	chr12	16250001	16290000	15560001	16290000	5prime	shared	0.077	0.0635	730000	chr12:16250001-16290000->15560001-16290000	0.0972953652650395	7.60750218642974	19.0840971953669	0.00102612195929972	0.00543707415581399	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0740	chr12	17770001	17810000	17220001	17810000	5prime	mutant_only	NA	0.058	590000	chr12:17770001-17810000->17220001-17810000	-0.0814451759657101	8.06912337001967	23.772810475845	0.000439793983937949	0.00294794238105775	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0744	chr12	27320001	27360000	25010001	27360000	5prime	mutant_only	NA	0.05	2350000	chr12:27320001-27360000->25010001-27360000	0.159758986656211	7.73282620786208	79.1899615496267	1.78620462829864e-06	7.15686034214938e-05	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0745	chr12	28400001	28460000	25020001	28460000	5prime	shared	0.0535	0.019	3440000	chr12:28400001-28460000->25020001-28460000	0.114755036171233	8.63439614002733	44.9974782262965	2.77591127458112e-05	0.000426676707118805	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0747	chr12	29610001	29660000	28800001	29660000	5prime	shared	0.0615	0.0375	860000	chr12:29610001-29660000->28800001-29660000	-0.0528059963477203	8.14236898011483	8.54278458915225	0.01337976666891	0.0393665412057202	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0748	chr12	29850001	29920000	28580001	29920000	5prime	shared	0.021	0.022	1340000	chr12:29850001-29920000->28580001-29920000	-0.137633450204928	8.79462650782408	55.4679388857997	1.0332633657423e-05	0.000223310131044668	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0753	chr12	32610001	32680000	32610001	33430000	3prime	shared	0.0535	0.062	820000	chr12:32610001-32680000->32610001-33430000	-0.0655695662614545	8.67118455463793	14.0792833373199	0.00299959078716139	0.0122386049737043	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0755	chr12	38080001	38150000	38080001	40840000	3prime	shared	0.04	0.02	2760000	chr12:38080001-38150000->38080001-40840000	-0.131319791999164	8.91411759762854	45.5299512800164	2.62835506318262e-05	0.000412894896709658	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0756	chr12	38320001	38360000	38320001	39420000	3prime	shared	0.0195	0.017	1100000	chr12:38320001-38360000->38320001-39420000	-0.143887144643366	8.10395429061417	69.2535910066608	3.49329860735107e-06	0.000109272831875561	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0757	chr12	38550001	38600000	38550001	39480000	3prime	shared	0.046	0.054	930000	chr12:38550001-38600000->38550001-39480000	-0.133494950078064	8.22802590525671	46.9139033538881	2.28598604215771e-05	0.000368860915218751	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0760	chr12	39460001	39510000	38090001	39510000	5prime	shared	0.004	0.006	1420000	chr12:39460001-39510000->38090001-39510000	-0.077363658189943	8.76092917090054	20.8579805814362	0.000733504913729368	0.00428097957832885	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0764	chr12	45140001	45180000	44590001	45180000	5prime	mutant_only	NA	0.091	590000	chr12:45140001-45180000->44590001-45180000	0.0990790935065999	7.39881941317823	15.9329903924365	0.00196745236238768	0.00891478414774392	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0766	chr12	50910001	50960000	48240001	50960000	5prime	shared	0.0655	0.046	2720000	chr12:50910001-50960000->48240001-50960000	0.0762997068388577	7.99858217068654	15.5833319874576	0.00212523094354504	0.00941437707413866	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0767	chr12	53230001	53270000	51620001	53270000	5prime	mutant_only	NA	0.099	1650000	chr12:53230001-53270000->51620001-53270000	0.12435800841229	7.48265773502356	24.9342677808025	0.000363123071842518	0.00259498371581247	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0768	chr12	54030001	54070000	52920001	54070000	5prime	shared	0.078	0.073	1150000	chr12:54030001-54070000->52920001-54070000	0.0963587331966912	7.62502325450639	29.0480752099453	0.000193276752276535	0.00168629897693707	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0769	chr12	54460001	54530000	52910001	54530000	5prime	mutant_only	NA	0.0815	1620000	chr12:54460001-54530000->52910001-54530000	0.0608650494724208	8.64602710066796	15.2187426237925	0.00230589875416473	0.0100400915230176	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0772	chr12	68850001	68890000	65530001	68890000	5prime	mutant_only	NA	0.096	3360000	chr12:68850001-68890000->65530001-68890000	0.102776624377637	7.82348388076782	19.7167846818926	0.000908223929679207	0.00496737198349088	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0781	chr12	72980001	73050000	72980001	73700000	3prime	mutant_only	NA	0.0675	720000	chr12:72980001-73050000->72980001-73700000	0.0576608589496728	8.52648921705183	9.81738038836304	0.00912710781830887	0.0290082588949104	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0782	chr12	74320001	74360000	74320001	76000000	3prime	shared	0.0525	0.0635	1680000	chr12:74320001-74360000->74320001-76000000	0.0729420147448857	7.996602309126	13.9650130513608	0.00308191996053369	0.0125172284501858	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0786	chr12	75760001	75820000	75760001	76850000	3prime	shared	0.073	0.0705	1090000	chr12:75760001-75820000->75760001-76850000	-0.0483517622538945	8.53525061989458	8.3474029831494	0.0142232173093424	0.0410688201822793	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0796	chr12	78070001	78110000	76110001	78110000	5prime	shared	0.028	0.0255	2000000	chr12:78070001-78110000->76110001-78110000	0.0703806384517837	7.75741922706878	12.9188540798345	0.00397414983762953	0.0152549174606963	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0804	chr12	81160001	81220000	81160001	81770000	3prime	mutant_only	NA	0.056	610000	chr12:81160001-81220000->81160001-81770000	0.0569709578069397	8.44250782245355	12.4453635544446	0.00447656942364064	0.01666330539113	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0805	chr12	81300001	81340000	80700001	81340000	5prime	mutant_only	NA	0.035	640000	chr12:81300001-81340000->80700001-81340000	0.130635581817357	7.94939010520576	39.7664058199485	4.89129477919272e-05	0.000610356810706561	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0807	chr12	82080001	82120000	82080001	84220000	3prime	mutant_only	NA	0.0995	2140000	chr12:82080001-82120000->82080001-84220000	0.0597602289465816	8.19145016043382	9.6829116661671	0.00949095766333081	0.0300042154498561	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0808	chr12	83010001	83050000	81860001	83050000	5prime	mutant_only	NA	0.053	1190000	chr12:83010001-83050000->81860001-83050000	0.0993759294087553	7.99798730938914	23.269587498652	0.000478840548917706	0.00317387620342108	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0814	chr12	86590001	86620000	85690001	86620000	5prime	mutant_only	NA	0.095	930000	chr12:86590001-86620000->85690001-86620000	0.0605003935972564	7.44381294657253	7.80424711426202	0.0169222315948349	0.046851457971414	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0816	chr12	89500001	89560000	89500001	91850000	3prime	shared	0.024	0.005	2350000	chr12:89500001-89560000->89500001-91850000	-0.0515855046036977	9.14337513361752	11.545307146121	0.0056548928252597	0.0201452026122638	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0817	chr12	89670001	89710000	89670001	90360000	3prime	shared	0.006	0.016	690000	chr12:89670001-89710000->89670001-90360000	-0.0761463351929054	7.78683052657944	12.5470654486439	0.00436260261265697	0.016324282179155	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0820	chr12	90900001	90940000	89720001	90940000	5prime	shared	0.031	0.047	1220000	chr12:90900001-90940000->89720001-90940000	-0.0862118899712589	7.76708170417615	18.7839946470453	0.00108830408607213	0.00569881405423381	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0821	chr12	91030001	91070000	89800001	91070000	5prime	mutant_only	NA	0.037	1270000	chr12:91030001-91070000->89800001-91070000	-0.0555423784345706	8.07080535558375	10.5955627574395	0.00731858415352229	0.0247375081435645	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0822	chr12	91290001	91330000	89580001	91330000	5prime	shared	0.001	0.001	1750000	chr12:91290001-91330000->89580001-91330000	-0.122963502103817	8.21189651492668	45.2462201418657	2.70580095578261e-05	0.000419516791666121	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0823	chr12	91560001	91600000	89550001	91600000	5prime	shared	0.055	0.0655	2050000	chr12:91560001-91600000->89550001-91600000	-0.0965188536725887	7.30200155617485	12.7786032015053	0.0041156860959219	0.0156800604893777	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0824	chr12	92280001	92320000	92280001	94360000	3prime	control_only	0.0935	NA	2080000	chr12:92280001-92320000->92280001-94360000	-0.0792000255046528	7.7030942618605	18.0714559725954	0.00125462362659786	0.00639141121778284	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0829	chr12	100150001	100190000	100150001	102980000	3prime	mutant_only	NA	0.062	2830000	chr12:100150001-100190000->100150001-102980000	-0.0700978011270939	8.19774088725247	18.313914882864	0.00119486975905968	0.00613218696591594	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0830	chr12	100690001	100730000	98460001	100730000	5prime	shared	0.077	0.0565	2270000	chr12:100690001-100730000->98460001-100730000	-0.276655051265133	7.93438887057262	174.418852427966	2.8677137323646e-08	7.44698182059756e-06	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0831	chr12	100840001	100910000	98460001	100910000	5prime	shared	0.051	0.051	2450000	chr12:100840001-100910000->98460001-100910000	-0.138892314458903	8.82669781915481	67.5773068761624	3.9440596822007e-06	0.000113423522796191	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0832	chr12	102170001	102220000	102170001	103040000	3prime	control_only	0.074	NA	870000	chr12:102170001-102220000->102170001-103040000	0.0841240593951833	7.99345320965592	13.64249505171	0.00332908454671908	0.0132642631213411	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0834	chr12	104410001	104480000	104410001	105030000	3prime	shared	0.0745	0.018	620000	chr12:104410001-104480000->104410001-105030000	0.0754907255952374	8.45714705744453	14.8567267658531	0.00250349265115621	0.0106405897425781	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0835	chr12	104910001	104950000	104450001	104950000	5prime	shared	0.022	0.015	500000	chr12:104910001-104950000->104450001-104950000	0.188702936319791	7.69036889399315	103.177741403042	4.61390461624382e-07	3.29063677230509e-05	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0836	chr12	105030001	105090000	105030001	105710000	3prime	shared	0.0435	0.097	680000	chr12:105030001-105090000->105030001-105710000	0.0848924655730358	8.37696386232253	24.9780179356945	0.000360557467883547	0.00259090417306547	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0838	chr12	106250001	106290000	106250001	108760000	3prime	mutant_only	NA	0.061	2510000	chr12:106250001-106290000->106250001-108760000	0.0732387350979196	7.89706972374593	17.8313084382531	0.00131730991437657	0.00661623542910822	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0840	chr12	107550001	107590000	105910001	107590000	5prime	control_only	0.089	NA	1680000	chr12:107550001-107590000->105910001-107590000	0.067172368140541	7.87460149284274	16.3974361774625	0.00177872751388096	0.00828060354373305	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0841	chr12	107760001	107830000	105110001	107830000	5prime	control_only	0.052	NA	2720000	chr12:107760001-107830000->105110001-107830000	0.0794287490633972	8.88874115843528	22.4572186866422	0.000550843592518903	0.00345917708145867	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0842	chr12	107970001	108010000	105830001	108010000	5prime	shared	0.004	0.003	2180000	chr12:107970001-108010000->105830001-108010000	0.102982074486003	8.25711858401413	32.0238379804938	0.000127498843011715	0.00125250929526109	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0846	chr12	109630001	109690000	109630001	111600000	3prime	shared	0.074	0.052	1970000	chr12:109630001-109690000->109630001-111600000	0.0946504335172877	8.47156820447401	25.7638025832911	0.000317918145780924	0.00240189853359063	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0847	chr12	109950001	109990000	108880001	109990000	5prime	mutant_only	NA	0.063	1110000	chr12:109950001-109990000->108880001-109990000	0.0704650790347664	7.63577067099914	10.0204489484078	0.00860847807196374	0.0277808441670794	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0852	chr12	116370001	116410000	116370001	118320000	3prime	mutant_only	NA	0.085	1950000	chr12:116370001-116410000->116370001-118320000	-0.0550472795760038	7.91346395294841	7.52121122064519	0.018569037297086	0.0499752354727613	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0854	chr12	117310001	117350000	116410001	117350000	5prime	mutant_only	NA	0.045	940000	chr12:117310001-117350000->116410001-117350000	0.0763261962794061	7.8118107783934	16.4710534330752	0.00175081330314818	0.00821500031450842	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0855	chr12	117740001	117780000	116040001	117780000	5prime	shared	0.057	0.0355	1740000	chr12:117740001-117780000->116040001-117780000	0.142371808917125	7.90757709175431	66.6551235376869	4.22109931928481e-06	0.00011946381089341	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0856	chr12	117970001	118010000	117970001	118820000	3prime	shared	0.098	0.09	850000	chr12:117970001-118010000->117970001-118820000	-0.078902605630188	7.87997794456476	12.7576430965918	0.00413734612392005	0.0157457591012795	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0860	chr13	6450001	6490000	4200001	6490000	5prime	shared	0.022	0.029	2290000	chr13:6450001-6490000->4200001-6490000	0.0751942314070605	7.97205021502499	12.3786193783508	0.00455327642357936	0.0168783614620416	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0862	chr13	9250001	9290000	9250001	9850000	3prime	control_only	0.0615	NA	600000	chr13:9250001-9290000->9250001-9850000	0.0998374697762416	7.85805664996397	34.5007342546263	9.21749443624788e-05	0.00099004774577289	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0863	chr13	9860001	9900000	9860001	11710000	3prime	mutant_only	NA	0.046	1850000	chr13:9860001-9900000->9860001-11710000	0.260552355016588	7.81780171263672	84.2749737007536	1.30357126273731e-06	5.88422167458388e-05	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0864	chr13	10330001	10370000	8970001	10370000	5prime	mutant_only	NA	0.043	1400000	chr13:10330001-10370000->8970001-10370000	0.262717675983975	7.56374234801936	173.794132593371	2.92366083814823e-08	7.44698182059756e-06	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0866	chr13	11190001	11220000	9300001	11220000	5prime	shared	0.085	0.046	1920000	chr13:11190001-11220000->9300001-11220000	0.130929544925769	7.20940300586241	25.0262807286519	0.000357751963342764	0.00259090417306547	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0867	chr13	11520001	11570000	9030001	11570000	5prime	mutant_only	NA	0.053	2540000	chr13:11520001-11570000->9030001-11570000	0.17402956777604	8.22636623036077	42.4933362711117	3.61513106789152e-05	0.000503576460472702	TRUE	TRUE	up_in_mutant	firebrick3
