chr	bin_start	bin_end	ctrl_label	mut_label	continous_rank_ctrl	continous_rank_mut	label_changed
chr10	103700001	103800000	B.2	B.2	0.0757257046697518	0.0357885975863504	FALSE
chr10	103800001	103900000	B.2	B.2	0.0757257046697518	0.0357885975863504	FALSE
chr10	103900001	104000000	B.2	B.2	0.0927639882204459	0.0570120682480233	FALSE
chr10	104000001	104100000	B.2	B.2	0.10980227177114	0.0782355389096962	FALSE
chr10	104100001	104200000	B.2	B.2	0.10980227177114	0.0782355389096962	FALSE
chr10	104200001	104300000	B.2	B.2	0.10980227177114	0.0782355389096962	FALSE
chr10	104300001	104400000	B.2	B.2	0.1167437946992	0.0782355389096962	FALSE
chr10	104400001	104500000	B.2	B.2	0.123685317627261	0.179359134415314	FALSE
chr10	104500001	104600000	B.2	B.2	0.123685317627261	0.179359134415314	FALSE
chr10	104600001	104700000	B.2	B.2	0.123685317627261	0.208489388264669	FALSE
chr10	104700001	104800000	B.2	B.2	0.123685317627261	0.237619642114024	FALSE
chr10	104800001	104900000	B.2	B.2	0.123685317627261	0.237619642114024	FALSE
chr10	104900001	105000000	B.1	B.1	0.358014303744215	0.43986683312526	FALSE
chr10	105000001	105100000	B.1	B.1	0.358014303744215	0.43986683312526	FALSE
chr10	105100001	105200000	B.1	B.1	0.358014303744215	0.43986683312526	FALSE
chr10	105200001	105300000	A.1	B.1	0.83298275136727	0.43986683312526	TRUE
chr10	105300001	105400000	A.1	B.1	0.83298275136727	0.43986683312526	TRUE
chr10	105400001	105500000	A.1	A.1	0.83298275136727	0.783603828547649	FALSE
chr10	105500001	105600000	A.1	A.1	0.83298275136727	0.783603828547649	FALSE
chr10	105600001	105700000	A.1	A.1	0.83298275136727	0.783603828547649	FALSE
chr10	105700001	105800000	A.2	A.2	0.593184686579722	0.526425301706201	FALSE
chr10	105800001	105900000	A.2	A.2	0.593184686579722	0.526425301706201	FALSE
chr10	105900001	106000000	B.2	B.2	0.200673117374842	0.27632126508531	FALSE
chr10	106000001	106100000	B.2	B.2	0.200673117374842	0.27632126508531	FALSE
chr10	106100001	106200000	B.2	B.2	0.200673117374842	0.27632126508531	FALSE
chr10	106200001	106300000	B.1	B.1	0.339082877576777	0.409071993341656	FALSE
chr10	106300001	106400000	B.1	B.1	0.339082877576777	0.409071993341656	FALSE
chr10	106400001	106500000	B.1	B.1	0.339082877576777	0.409071993341656	FALSE
chr10	106500001	106600000	A.1	A.1	0.80143037442154	0.852267998335414	FALSE
chr10	106600001	106700000	A.1	A.1	0.80143037442154	0.852267998335414	FALSE
chr10	106700001	106800000	A.1	A.1	0.80143037442154	0.852267998335414	FALSE
chr10	106800001	106900000	A.1	A.1	0.80143037442154	0.852267998335414	FALSE
chr10	106900001	107000000	A.1	A.1	0.80143037442154	0.852267998335414	FALSE
chr10	107000001	107100000	B.1	B.1	0.359276398822045	0.40407823553891	FALSE
chr10	107100001	107200000	B.1	B.1	0.359276398822045	0.40407823553891	FALSE
chr10	107200001	107300000	B.1	B.1	0.359276398822045	0.40407823553891	FALSE
chr10	107300001	107400000	A.1	A.1	0.893142616743795	0.854764877236787	FALSE
chr10	107400001	107500000	A.1	A.1	0.893142616743795	0.854764877236787	FALSE
chr10	107500001	107600000	B.2	B.2	0.202776609171224	0.21057012068248	FALSE
chr10	107600001	107700000	B.2	B.2	0.202776609171224	0.21057012068248	FALSE
chr10	107700001	107800000	B.2	B.2	0.2406394615061	0.169787765293383	FALSE
chr10	107800001	107900000	B.2	B.2	0.235380732015145	0.169787765293383	FALSE
chr10	107900001	108000000	B.2	B.2	0.23012200252419	0.169787765293383	FALSE
chr10	108000001	108100000	B.2	B.2	0.23012200252419	0.169787765293383	FALSE
chr10	108100001	108200000	B.2	B.2	0.23012200252419	0.169787765293383	FALSE
chr10	108200001	108300000	A.1	A.1	0.7219183845183	0.707865168539326	FALSE
chr10	108300001	108400000	B.1	B.1	0.467816575515356	0.327923429047025	FALSE
chr10	108400001	108500000	B.1	B.1	0.467816575515356	0.327923429047025	FALSE
chr10	108500001	108600000	A.1	B.1	0.952881783761043	0.327923429047025	TRUE
chr10	108600001	108700000	A.1	B.1	0.952881783761043	0.327923429047025	TRUE
chr10	108700001	108800000	A.1	A.2	0.952881783761043	0.568456096545984	TRUE
chr10	108800001	108900000	A.1	A.2	0.952881783761043	0.568456096545984	TRUE
chr10	108900001	109000000	A.1	A.2	0.952881783761043	0.568456096545984	TRUE
chr10	109000001	109100000	A.1	A.2	0.709718132099285	0.568456096545984	TRUE
chr10	109100001	109200000	A.1	A.2	0.709718132099285	0.568456096545984	TRUE
chr10	109200001	109300000	A.1	A.2	0.709718132099285	0.533499791926758	TRUE
chr10	109300001	109400000	A.2	A.2	0.589398401346235	0.498543487307532	FALSE
chr10	109400001	109500000	A.2	A.2	0.589398401346235	0.498543487307532	FALSE
chr10	109500001	109600000	A.1	A.1	0.847286495582667	0.754473574698294	FALSE
chr10	109600001	109700000	A.1	A.1	0.847286495582667	0.754473574698294	FALSE
chr10	109700001	109800000	A.1	A.1	0.847286495582667	0.754473574698294	FALSE
chr10	109800001	109900000	A.2	A.2	0.615061001262095	0.55264253017062	FALSE
chr10	109900001	110000000	B.1	A.2	0.469078670593185	0.55264253017062	TRUE
chr10	110000001	110100000	B.1	A.2	0.469078670593185	0.55264253017062	TRUE
chr10	110100001	110200000	A.2	A.2	0.616323096339924	0.616729088639201	FALSE
chr10	110200001	110300000	A.2	A.2	0.616323096339924	0.616729088639201	FALSE
chr10	110300001	110400000	A.2	A.2	0.616323096339924	0.616729088639201	FALSE
chr10	110400001	110500000	A.2	A.2	0.616323096339924	0.616729088639201	FALSE
chr10	110500001	110600000	B.1	B.1	0.360538493899874	0.402829796088223	FALSE
chr10	110600001	110700000	B.1	B.1	0.360538493899874	0.402829796088223	FALSE
chr10	110700001	110800000	A.2	A.2	0.507782919646613	0.513940907199334	FALSE
chr10	110800001	110900000	A.2	A.2	0.507782919646613	0.513940907199334	FALSE
chr10	110900001	111000000	A.1	A.1	0.866217921750105	0.865168539325843	FALSE
chr10	111000001	111100000	A.1	A.1	0.866217921750105	0.865168539325843	FALSE
chr10	111100001	111200000	A.1	A.1	0.866217921750105	0.865168539325843	FALSE
chr10	111200001	111300000	A.1	A.1	0.866217921750105	0.865168539325843	FALSE
chr10	111300001	111400000	A.2	A.1	0.527976440891881	0.675821889305035	TRUE
chr10	111400001	111500000	A.2	A.1	0.527976440891881	0.675821889305035	TRUE
chr10	111500001	111600000	A.1	A.1	0.726546066470341	0.675821889305035	FALSE
chr10	111600001	111700000	B.1	B.1	0.445519562473706	0.434040782355389	FALSE
chr10	111700001	111800000	B.1	B.1	0.445519562473706	0.434040782355389	FALSE
chr10	111800001	111900000	A.2	A.1	0.644509886411443	0.668747399084478	TRUE
chr10	111900001	112000000	A.2	A.1	0.644509886411443	0.668747399084478	TRUE
chr10	112000001	112100000	B.2	B.2	0.0496424063946151	0.197253433208489	FALSE
chr10	112100001	112200000	B.2	B.2	0.0496424063946151	0.197253433208489	FALSE
chr10	112200001	112300000	B.2	B.2	0.0496424063946151	0.0158135663753641	FALSE
chr10	112300001	112400000	B.2	B.2	0.0496424063946151	0.0158135663753641	FALSE
chr10	112400001	112500000	B.2	B.2	0.0496424063946151	0.0158135663753641	FALSE
chr10	112500001	112600000	B.2	B.2	0.0496424063946151	0.0158135663753641	FALSE
chr10	112600001	112700000	B.2	B.2	0.0496424063946151	0.0158135663753641	FALSE
chr10	112700001	112800000	B.2	B.2	0.0496424063946151	0.0158135663753641	FALSE
chr10	112800001	112900000	B.2	B.2	0.177745056794279	0.254681647940075	FALSE
chr10	112900001	113000000	B.2	B.2	0.305847707193942	0.254681647940075	FALSE
chr10	113000001	113100000	B.2	B.2	0.178165755153555	0.157303370786517	FALSE
chr10	113100001	113200000	B.2	B.2	0.0504838031131679	0.0599250936329588	FALSE
chr10	113200001	113300000	B.2	B.2	0.0504838031131679	0.0599250936329588	FALSE
chr10	113300001	113400000	B.2	B.2	0.0504838031131679	0.0476487723678735	FALSE
chr10	113400001	113500000	B.2	B.2	0.0504838031131679	0.0353724511027882	FALSE
chr10	113500001	113600000	B.2	B.2	0.0504838031131679	0.0353724511027882	FALSE
chr10	113600001	113700000	B.2	B.2	0.0504838031131679	0.0353724511027882	FALSE
chr10	113700001	113800000	B.2	B.2	0.0504838031131679	0.0353724511027882	FALSE
chr10	113800001	113900000	B.2	B.2	0.0504838031131679	0.0353724511027882	FALSE
chr10	113900001	114000000	B.2	B.2	0.0504838031131679	0.0353724511027882	FALSE
chr10	114000001	114100000	B.2	B.2	0.0504838031131679	0.0353724511027882	FALSE
chr10	114100001	114200000	B.2	B.2	0.0504838031131679	0.240116521015397	FALSE
chr10	114200001	114300000	B.2	B.2	0.0504838031131679	0.240116521015397	FALSE
chr10	114300001	114400000	B.2	B.2	0.0504838031131679	0.240116521015397	FALSE
chr10	114400001	114500000	A.1	A.1	0.935633151030711	0.850603412401165	FALSE
chr10	114500001	114600000	A.1	A.1	0.935633151030711	0.850603412401165	FALSE
chr10	114600001	114700000	A.1	A.1	0.935633151030711	0.850603412401165	FALSE
chr10	114700001	114800000	A.1	A.1	0.935633151030711	0.850603412401165	FALSE
chr10	114800001	114900000	A.1	A.1	0.935633151030711	0.900957136912193	FALSE
chr10	114900001	115000000	A.1	A.1	0.935633151030711	0.951310861423221	FALSE
chr10	115000001	115100000	A.1	A.1	0.863904080774085	0.898668331252601	FALSE
chr10	115100001	115200000	A.1	A.1	0.792175010517459	0.846025801081981	FALSE
chr10	115200001	115300000	A.1	A.1	0.792175010517459	0.846025801081981	FALSE
chr10	115300001	115400000	A.1	A.1	0.792175010517459	0.846025801081981	FALSE
chr10	115400001	115500000	A.1	A.1	0.792175010517459	0.667082813150229	FALSE
chr10	115500001	115600000	A.2	A.1	0.52923853596971	0.667082813150229	TRUE
chr10	115600001	115700000	A.2	A.1	0.52923853596971	0.667082813150229	TRUE
chr10	115700001	115800000	B.2	B.1	0.294909549852756	0.322929671244278	TRUE
chr10	115800001	115900000	B.2	B.1	0.294909549852756	0.322929671244278	TRUE
chr10	115900001	116000000	A.1	B.1	0.865376525031552	0.322929671244278	TRUE
chr10	116000001	116100000	A.1	A.1	0.865376525031552	0.828131502288806	FALSE
chr10	116100001	116200000	A.1	A.1	0.865376525031552	0.828131502288806	FALSE
chr10	116200001	116300000	A.1	A.1	0.865376525031552	0.828131502288806	FALSE
chr10	116300001	116400000	A.1	A.1	1	0.999583853516438	FALSE
chr10	116400001	116500000	A.1	A.1	1	0.999583853516438	FALSE
chr10	116500001	116600000	A.1	A.1	1	0.999583853516438	FALSE
chr10	116600001	116700000	A.1	A.1	1	0.999583853516438	FALSE
chr10	116700001	116800000	A.1	A.1	1	0.999583853516438	FALSE
chr10	116800001	116900000	A.1	A.1	1	0.999583853516438	FALSE
chr10	116900001	117000000	A.1	A.1	0.856121161127472	0.851019558884727	FALSE
chr10	117000001	117100000	A.1	A.1	0.712242322254943	0.702455264253017	FALSE
chr10	117100001	117200000	A.1	A.1	0.712242322254943	0.702455264253017	FALSE
chr10	117200001	117300000	A.2	A.2	0.603702145561632	0.632542655014565	FALSE
chr10	117300001	117400000	A.2	A.2	0.603702145561632	0.632542655014565	FALSE
chr10	117400001	117500000	A.2	A.2	0.603702145561632	0.632542655014565	FALSE
chr10	117500001	117600000	B.1	B.1	0.348338241480858	0.366625052018311	FALSE
chr10	117600001	117700000	B.1	B.1	0.348338241480858	0.366625052018311	FALSE
chr10	117700001	117800000	A.1	A.1	0.716449305847707	0.707449022055764	FALSE
chr10	117800001	117900000	A.1	A.1	0.716449305847707	0.707449022055764	FALSE
chr10	117900001	118000000	B.1	B.1	0.369793857803955	0.356221389929255	FALSE
chr10	118000001	118100000	B.1	B.1	0.369793857803955	0.356221389929255	FALSE
chr10	118100001	118200000	B.1	B.1	0.369793857803955	0.356221389929255	FALSE
chr10	118200001	118300000	B.2	B.2	0.151030710980227	0.141905950894715	FALSE
chr10	118300001	118400000	B.2	B.2	0.151030710980227	0.141905950894715	FALSE
chr10	118400001	118500000	B.2	B.2	0.151030710980227	0.141905950894715	FALSE
chr10	118500001	118600000	B.2	B.2	0.188262515776189	0.141905950894715	FALSE
chr10	118600001	118700000	B.2	B.1	0.22549432057215	0.35705368289638	TRUE
chr10	118700001	118800000	B.2	B.1	0.22549432057215	0.358718268830629	TRUE
chr10	118800001	118900000	B.1	B.1	0.315944467816576	0.360382854764877	FALSE
chr10	118900001	119000000	B.1	B.1	0.315944467816576	0.396795672076571	FALSE
chr10	119000001	119100000	B.1	B.1	0.311737484223812	0.433208489388265	FALSE
chr10	119100001	119200000	B.1	A.2	0.311737484223812	0.482313774448606	TRUE
chr10	119200001	119300000	A.2	A.2	0.551114850652082	0.482313774448606	FALSE
chr10	119300001	119400000	B.2	B.1	0.290281867900715	0.356637536412817	TRUE
chr10	119400001	119500000	B.2	B.1	0.290281867900715	0.356637536412817	TRUE
chr10	119500001	119600000	B.2	B.2	0.136306268405553	0.211402413649605	FALSE
chr10	119600001	119700000	B.2	B.2	0.136306268405553	0.211402413649605	FALSE
chr10	119700001	119800000	B.2	B.2	0.136306268405553	0.211402413649605	FALSE
chr10	119800001	119900000	B.2	B.2	0.136306268405553	0.188930503537246	FALSE
chr10	119900001	120000000	B.2	B.2	0.136306268405553	0.166458593424886	FALSE
chr10	120000001	120100000	B.2	B.2	0.136306268405553	0.166458593424886	FALSE
chr10	120100001	120200000	B.1	B.1	0.461085401766933	0.432792342904703	FALSE
chr10	120200001	120300000	B.1	B.1	0.461085401766933	0.432792342904703	FALSE
chr10	120300001	120400000	B.2	B.1	0.26756415649979	0.305035372451103	TRUE
chr10	120400001	120500000	B.2	B.1	0.26756415649979	0.305035372451103	TRUE
chr10	120500001	120600000	B.2	B.1	0.26756415649979	0.355805243445693	TRUE
chr10	120600001	120700000	B.1	B.1	0.446781657551536	0.406575114440283	FALSE
chr10	120700001	120800000	B.2	B.1	0.28859907446361	0.406575114440283	TRUE
chr10	120800001	120900000	B.2	B.1	0.28859907446361	0.406575114440283	TRUE
chr10	120900001	121000000	A.2	A.1	0.652923853596971	0.674573449854349	TRUE
chr10	121000001	121100000	A.2	A.1	0.652923853596971	0.674573449854349	TRUE
chr10	121100001	121200000	B.2	B.1	0.279764408918805	0.310029130253849	TRUE
chr10	121200001	121300000	B.2	B.1	0.279764408918805	0.310029130253849	TRUE
chr10	121300001	121400000	A.1	A.1	0.688262515776188	0.702871410736579	FALSE
chr10	121400001	121500000	A.1	A.1	0.688262515776188	0.702871410736579	FALSE
chr10	121500001	121600000	A.1	A.1	0.688262515776188	0.702871410736579	FALSE
chr10	121600001	121700000	A.1	A.1	0.688262515776188	0.702871410736579	FALSE
chr10	121700001	121800000	A.2	A.1	0.513251998317207	0.702871410736579	TRUE
chr10	121800001	121900000	B.2	B.1	0.269667648296172	0.354140657511444	TRUE
chr10	121900001	122000000	B.2	B.1	0.269667648296172	0.354140657511444	TRUE
chr10	122000001	122100000	B.1	A.2	0.456457719814893	0.482729920932168	TRUE
chr10	122100001	122200000	B.1	A.2	0.456457719814893	0.482729920932168	TRUE
chr10	122200001	122300000	B.2	B.2	0.164493058477072	0.170620058260508	FALSE
chr10	122300001	122400000	B.2	B.2	0.164493058477072	0.170620058260508	FALSE
chr10	122400001	122500000	B.2	B.2	0.164493058477072	0.170620058260508	FALSE
chr10	122500001	122600000	B.2	B.2	0.164493058477072	0.170620058260508	FALSE
chr10	122600001	122700000	B.2	B.2	0.164493058477072	0.170620058260508	FALSE
chr10	122700001	122800000	A.1	A.1	0.960875052587295	0.937578027465668	FALSE
chr10	122800001	122900000	A.1	A.1	0.960875052587295	0.937578027465668	FALSE
chr10	122900001	123000000	A.1	A.1	0.960875052587295	0.937578027465668	FALSE
chr10	123000001	123100000	A.1	A.1	0.788388725283971	0.798168955472326	FALSE
chr10	123100001	123200000	A.1	A.1	0.788388725283971	0.798168955472326	FALSE
chr10	123200001	123300000	B.2	B.2	0.0576356752208666	0.0208073241781107	FALSE
chr10	123300001	123400000	B.2	B.2	0.0576356752208666	0.0208073241781107	FALSE
chr10	123400001	123500000	B.2	B.2	0.0576356752208666	0.0208073241781107	FALSE
chr10	123500001	123600000	B.2	B.2	0.0576356752208666	0.0208073241781107	FALSE
chr10	123600001	123700000	B.2	B.2	0.0576356752208666	0.0208073241781107	FALSE
chr10	123700001	123800000	B.2	B.2	0.0576356752208666	0.0208073241781107	FALSE
chr10	123800001	123900000	B.2	B.2	0.0410180900294488	0.0208073241781107	FALSE
chr10	123900001	124000000	B.2	B.2	0.0244005048380311	0.0208073241781107	FALSE
chr10	124000001	124100000	B.2	B.2	0.0244005048380311	0.0208073241781107	FALSE
chr10	124100001	124200000	B.2	B.2	0.0244005048380311	0.0208073241781107	FALSE
chr10	124200001	124300000	B.2	B.2	0.0244005048380311	0.0208073241781107	FALSE
chr10	124300001	124400000	B.2	B.2	0.0244005048380311	0.0634623387432379	FALSE
chr10	124400001	124500000	B.2	B.2	0.0244005048380311	0.106117353308365	FALSE
chr10	124500001	124600000	B.2	B.2	0.0244005048380311	0.034956304619226	FALSE
chr10	124600001	124700000	B.2	B.2	0.0244005048380311	0.034956304619226	FALSE
chr10	124700001	124800000	B.2	B.2	0.0244005048380311	0.034956304619226	FALSE
chr10	124800001	124900000	B.2	B.2	0.0244005048380311	0.0332917186849771	FALSE
chr10	124900001	125000000	B.2	B.2	0.0244005048380311	0.0332917186849771	FALSE
chr10	125000001	125100000	B.2	B.2	0.0244005048380311	0.0332917186849771	FALSE
chr10	125100001	125200000	B.2	B.2	0.0244005048380311	0.0332917186849771	FALSE
chr10	125200001	125300000	B.2	B.2	0.0244005048380311	0.0332917186849771	FALSE
chr10	125300001	125400000	A.2	A.2	0.58182583087926	0.598418643362464	FALSE
chr10	125400001	125500000	B.2	B.2	0.161968868321414	0.172700790678319	FALSE
chr10	125500001	125600000	B.2	B.2	0.161968868321414	0.172700790678319	FALSE
chr10	125600001	125700000	B.2	B.2	0.161968868321414	0.172700790678319	FALSE
chr10	125700001	125800000	B.2	B.2	0.160286074884308	0.213066999583854	FALSE
chr10	125800001	125900000	B.2	B.2	0.160286074884308	0.213066999583854	FALSE
chr10	125900001	126000000	B.2	B.2	0.281867900715187	0.288805659592176	FALSE
chr10	126000001	126100000	B.2	B.2	0.221287336979386	0.241989180191427	FALSE
chr10	126100001	126200000	B.2	B.2	0.160706773243584	0.195172700790678	FALSE
chr10	126200001	126300000	B.2	B.2	0.160706773243584	0.195172700790678	FALSE
chr10	126300001	126400000	B.1	A.2	0.456878418174169	0.511444028297961	TRUE
chr10	126400001	126500000	B.1	A.2	0.456878418174169	0.511444028297961	TRUE
chr10	126500001	126600000	B.1	A.2	0.456878418174169	0.511444028297961	TRUE
chr10	126600001	126700000	B.2	B.2	0.221287336979386	0.223470661672909	FALSE
chr10	126700001	126800000	B.2	B.2	0.221287336979386	0.223470661672909	FALSE
chr10	126800001	126900000	B.2	B.2	0.221287336979386	0.223470661672909	FALSE
chr10	126900001	127000000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127000001	127100000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127100001	127200000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127200001	127300000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127300001	127400000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127400001	127500000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127500001	127600000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127600001	127700000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127700001	127800000	A.1	A.1	0.959612957509466	0.942571785268414	FALSE
chr10	127800001	127900000	B.1	B.1	0.416912074042911	0.444028297960882	FALSE
chr10	127900001	128000000	B.1	B.1	0.416912074042911	0.444028297960882	FALSE
chr10	128000001	128100000	A.1	A.1	0.854859066049643	0.927174365376613	FALSE
chr10	128100001	128200000	A.1	A.1	0.854859066049643	0.927174365376613	FALSE
chr10	128200001	128300000	A.1	A.1	0.909129154396298	0.927174365376613	FALSE
chr10	128300001	128400000	A.1	A.1	0.963399242742953	0.927174365376613	FALSE
chr10	128400001	128500000	A.1	A.1	0.963399242742953	0.927174365376613	FALSE
chr10	128500001	128600000	A.1	A.1	0.932057214976862	0.901165210153975	FALSE
chr10	128600001	128700000	A.1	A.1	0.90071518721077	0.875156054931336	FALSE
chr10	128700001	128800000	A.1	A.1	0.90071518721077	0.843112775697045	FALSE
chr10	128800001	128900000	A.1	A.1	0.90071518721077	0.843112775697045	FALSE
chr10	128900001	129000000	A.1	A.1	0.90071518721077	0.843112775697045	FALSE
chr10	129000001	129100000	B.2	B.2	0.00715187210769878	0.00374531835205993	FALSE
chr10	129100001	129200000	B.2	B.2	0.00715187210769878	0.00374531835205993	FALSE
chr10	129200001	129300000	B.2	B.2	0.00715187210769878	0.00374531835205993	FALSE
chr10	129300001	129400000	B.2	B.2	0.00715187210769878	0.00374531835205993	FALSE
chr10	129400001	129500000	B.2	B.2	0.00715187210769878	0.00374531835205993	FALSE
chr10	129500001	129600000	B.2	B.2	0.00715187210769878	0.00374531835205993	FALSE
chr10	129600001	129700000	B.2	B.2	0.00715187210769878	0.00561797752808989	FALSE
chr10	129700001	129800000	B.2	B.2	0.00715187210769878	0.00749063670411985	FALSE
chr10	129800001	129900000	B.2	B.2	0.00715187210769878	0.00749063670411985	FALSE
chr10	129900001	130000000	B.2	B.2	0.00715187210769878	0.00749063670411985	FALSE
chr10	130000001	130100000	B.2	B.2	0.0454354228018511	0.00749063670411985	FALSE
chr10	130100001	130200000	B.2	B.2	0.0454354228018511	0.00749063670411985	FALSE
chr10	130200001	130300000	B.2	B.2	0.0837189734960034	0.146899708697462	FALSE
chr10	130300001	130400000	B.2	B.2	0.0837189734960034	0.146899708697462	FALSE
chr10	130400001	130500000	B.2	B.2	0.0837189734960034	0.146899708697462	FALSE
chr10	130500001	130600000	B.1	B.1	0.345393352965923	0.315439034540158	FALSE
chr10	130600001	130694993	NA	NA	NA	NA	FALSE
chr11	1	100000	NA	NA	NA	NA	FALSE
chr11	100001	200000	NA	NA	NA	NA	FALSE
chr11	200001	300000	NA	NA	NA	NA	FALSE
chr11	300001	400000	NA	NA	NA	NA	FALSE
chr11	400001	500000	NA	NA	NA	NA	FALSE
chr11	500001	600000	NA	NA	NA	NA	FALSE
chr11	600001	700000	NA	NA	NA	NA	FALSE
chr11	700001	800000	NA	NA	NA	NA	FALSE
chr11	800001	900000	NA	NA	NA	NA	FALSE
chr11	900001	1000000	NA	NA	NA	NA	FALSE
chr11	1000001	1100000	NA	NA	NA	NA	FALSE
chr11	1100001	1200000	NA	NA	NA	NA	FALSE
chr11	1200001	1300000	NA	NA	NA	NA	FALSE
chr11	1300001	1400000	NA	NA	NA	NA	FALSE
chr11	1400001	1500000	NA	NA	NA	NA	FALSE
chr11	1500001	1600000	NA	NA	NA	NA	FALSE
chr11	1600001	1700000	NA	NA	NA	NA	FALSE
chr11	1700001	1800000	NA	NA	NA	NA	FALSE
chr11	1800001	1900000	NA	NA	NA	NA	FALSE
chr11	1900001	2000000	NA	NA	NA	NA	FALSE
chr11	2000001	2100000	NA	NA	NA	NA	FALSE
chr11	2100001	2200000	NA	NA	NA	NA	FALSE
chr11	2200001	2300000	NA	NA	NA	NA	FALSE
chr11	2300001	2400000	NA	NA	NA	NA	FALSE
chr11	2400001	2500000	NA	NA	NA	NA	FALSE
chr11	2500001	2600000	NA	NA	NA	NA	FALSE
chr11	2600001	2700000	NA	NA	NA	NA	FALSE
chr11	2700001	2800000	NA	NA	NA	NA	FALSE
chr11	2800001	2900000	NA	NA	NA	NA	FALSE
chr11	2900001	3000000	NA	NA	NA	NA	FALSE
chr11	3000001	3100000	NA	NA	NA	NA	FALSE
chr11	3100001	3200000	B.1	B.1	0.411442995372318	0.420724094881398	FALSE
chr11	3200001	3300000	A.1	A.1	0.934371055952882	0.931751976695797	FALSE
chr11	3300001	3400000	A.1	A.1	0.934371055952882	0.931751976695797	FALSE
chr11	3400001	3500000	A.1	A.1	0.934371055952882	0.931751976695797	FALSE
chr11	3500001	3600000	A.1	A.1	0.813840976020194	0.805867665418227	FALSE
chr11	3600001	3700000	A.1	A.1	0.693310896087505	0.679983354140657	FALSE
chr11	3700001	3800000	A.1	A.1	0.949936895246109	0.940907199334166	FALSE
chr11	3800001	3900000	A.1	A.1	0.949936895246109	0.940907199334166	FALSE
chr11	3900001	4000000	A.1	A.1	0.949936895246109	0.940907199334166	FALSE
chr11	4000001	4100000	A.2	A.2	0.648296171644931	0.577195172700791	FALSE
chr11	4100001	4200000	A.2	A.1	0.648296171644931	0.768622555139409	TRUE
chr11	4200001	4300000	A.2	A.1	0.648296171644931	0.768622555139409	TRUE
chr11	4300001	4400000	B.1	A.2	0.426588136306268	0.485226799833541	TRUE
chr11	4400001	4500000	B.1	A.2	0.426588136306268	0.485226799833541	TRUE
chr11	4500001	4600000	A.1	A.1	0.713925115692049	0.770287141073658	FALSE
chr11	4600001	4700000	A.1	A.1	0.713925115692049	0.770287141073658	FALSE
chr11	4700001	4800000	A.1	A.1	0.713925115692049	0.770287141073658	FALSE
chr11	4800001	4900000	A.1	A.1	0.713925115692049	0.895131086142322	FALSE
chr11	4900001	5000000	A.1	A.1	0.792175010517459	0.895131086142322	FALSE
chr11	5000001	5100000	A.1	A.1	0.870424905342869	0.895131086142322	FALSE
chr11	5100001	5200000	A.1	A.1	0.870424905342869	0.895131086142322	FALSE
chr11	5200001	5300000	A.1	A.1	0.735380732015145	0.66916354556804	FALSE
chr11	5300001	5400000	A.1	A.1	0.735380732015145	0.66916354556804	FALSE
chr11	5400001	5500000	A.1	A.1	0.735380732015145	0.66916354556804	FALSE
chr11	5500001	5600000	A.1	A.1	0.735380732015145	0.66916354556804	FALSE
chr11	5600001	5700000	A.2	A.2	0.514093395035759	0.482729920932168	FALSE
chr11	5700001	5800000	A.1	A.1	0.824148085822465	0.845609654598419	FALSE
chr11	5800001	5900000	A.1	A.1	0.824148085822465	0.845609654598419	FALSE
chr11	5900001	6000000	A.1	A.1	0.902397980647876	0.910736579275906	FALSE
chr11	6000001	6100000	A.1	A.1	0.980647875473286	0.975863503953392	FALSE
chr11	6100001	6200000	A.1	A.1	0.980647875473286	0.975863503953392	FALSE
chr11	6200001	6300000	A.1	A.1	0.980647875473286	0.975863503953392	FALSE
chr11	6300001	6400000	A.1	A.1	0.980647875473286	0.975863503953392	FALSE
chr11	6400001	6500000	A.1	A.1	0.980647875473286	0.975863503953392	FALSE
chr11	6500001	6600000	A.1	A.1	0.980647875473286	0.975863503953392	FALSE
chr11	6600001	6700000	A.1	A.1	0.980647875473286	0.835205992509364	FALSE
chr11	6700001	6800000	A.2	A.1	0.633992427429533	0.694548481065335	TRUE
chr11	6800001	6900000	A.2	A.1	0.633992427429533	0.758843112775697	TRUE
chr11	6900001	7000000	A.1	A.1	0.840555321834245	0.823137744486059	FALSE
chr11	7000001	7100000	A.1	A.1	0.840555321834245	0.823137744486059	FALSE
chr11	7100001	7200000	A.1	A.1	0.840555321834245	0.823137744486059	FALSE
chr11	7200001	7300000	B.2	B.2	0.127050904501472	0.183104452767374	FALSE
chr11	7300001	7400000	B.2	B.2	0.127050904501472	0.183104452767374	FALSE
chr11	7400001	7500000	B.2	B.2	0.127050904501472	0.183104452767374	FALSE
chr11	7500001	7600000	B.2	B.2	0.127050904501472	0.183104452767374	FALSE
chr11	7600001	7700000	B.2	B.2	0.182162389566681	0.261756138160633	FALSE
chr11	7700001	7800000	B.2	B.2	0.14366848969289	0.197253433208489	FALSE
