#peakID	chr	start	end	strand	PC1
chr12-98600000	chr12	98600000	98625000	+	1.39650418512037
chr12-98625000	chr12	98625000	98650000	+	1.43855336973608
chr12-98650000	chr12	98650000	98675000	+	1.49458683269977
chr12-98675000	chr12	98675000	98700000	+	1.5317118541658
chr12-98700000	chr12	98700000	98725000	+	1.58261552964158
chr12-98725000	chr12	98725000	98750000	+	1.56084615823777
chr12-98750000	chr12	98750000	98775000	+	1.5283445524236
chr12-98775000	chr12	98775000	98800000	+	1.51918280220655
chr12-98800000	chr12	98800000	98825000	+	1.50984512958102
chr12-98825000	chr12	98825000	98850000	+	1.52775055442698
chr12-98850000	chr12	98850000	98875000	+	1.55639640214986
chr12-98875000	chr12	98875000	98900000	+	1.60228472156569
chr12-98900000	chr12	98900000	98925000	+	1.59965285288056
chr12-98925000	chr12	98925000	98950000	+	1.55566653875843
chr12-98950000	chr12	98950000	98975000	+	1.52475209655272
chr12-98975000	chr12	98975000	99000000	+	1.55254849446198
chr12-99000000	chr12	99000000	99025000	+	1.58360694989783
chr12-99025000	chr12	99025000	99050000	+	1.59338877875852
chr12-99050000	chr12	99050000	99075000	+	1.41151369707561
chr12-99075000	chr12	99075000	99100000	+	1.17018353866119
chr12-99100000	chr12	99100000	99125000	+	1.16791291542933
chr12-99125000	chr12	99125000	99150000	+	1.32597981241384
chr12-99150000	chr12	99150000	99175000	+	1.45237943688009
chr12-99175000	chr12	99175000	99200000	+	1.4858935902445
chr12-99200000	chr12	99200000	99225000	+	1.46793745752761
chr12-99225000	chr12	99225000	99250000	+	1.48279092337623
chr12-99250000	chr12	99250000	99275000	+	1.50408713052714
chr12-99275000	chr12	99275000	99300000	+	1.48496021035514
chr12-99300000	chr12	99300000	99325000	+	1.47068472328711
chr12-99325000	chr12	99325000	99350000	+	1.47287410225774
chr12-99350000	chr12	99350000	99375000	+	1.4931335993255
chr12-99375000	chr12	99375000	99400000	+	1.50365503466117
chr12-99400000	chr12	99400000	99425000	+	1.50661376163273
chr12-99425000	chr12	99425000	99450000	+	1.52899809963592
chr12-99450000	chr12	99450000	99475000	+	1.55726261459054
chr12-99475000	chr12	99475000	99500000	+	1.54713420307116
chr12-99500000	chr12	99500000	99525000	+	1.55636870920279
chr12-99525000	chr12	99525000	99550000	+	1.52867833107666
chr12-99550000	chr12	99550000	99575000	+	1.49862596613772
chr12-99575000	chr12	99575000	99600000	+	1.43810674009676
chr12-99600000	chr12	99600000	99625000	+	1.42138380976169
chr12-99625000	chr12	99625000	99650000	+	1.48558468983355
chr12-99650000	chr12	99650000	99675000	+	1.48676314177908
chr12-99675000	chr12	99675000	99700000	+	1.45387925652261
chr12-99700000	chr12	99700000	99725000	+	1.41538259918938
chr12-99725000	chr12	99725000	99750000	+	1.3485191236951
chr12-99750000	chr12	99750000	99775000	+	1.28904724608073
chr12-99775000	chr12	99775000	99800000	+	1.28896214985308
chr12-99800000	chr12	99800000	99825000	+	1.2554263296233
chr12-99825000	chr12	99825000	99850000	+	1.19236431643209
chr12-99850000	chr12	99850000	99875000	+	1.26316802936055
chr12-99875000	chr12	99875000	99900000	+	1.42133120217619
chr12-99900000	chr12	99900000	99925000	+	1.43439084738963
chr12-99925000	chr12	99925000	99950000	+	1.34714487327883
chr12-99950000	chr12	99950000	99975000	+	1.32311469725862
chr12-99975000	chr12	99975000	100000000	+	1.37248591488133
chr12-100000000	chr12	100000000	100025000	+	1.30625864210576
chr12-100025000	chr12	100025000	100050000	+	1.17265381488401
chr12-100050000	chr12	100050000	100075000	+	1.24080895710289
chr12-100075000	chr12	100075000	100100000	+	1.41885872364984
chr12-100100000	chr12	100100000	100125000	+	1.56583832802979
chr12-100125000	chr12	100125000	100150000	+	1.60010824294709
chr12-100150000	chr12	100150000	100175000	+	1.59955239765723
chr12-100175000	chr12	100175000	100200000	+	1.58632568817612
chr12-100200000	chr12	100200000	100225000	+	1.54923545897391
chr12-100225000	chr12	100225000	100250000	+	1.54808993463972
chr12-100250000	chr12	100250000	100275000	+	1.55557826583884
chr12-100275000	chr12	100275000	100300000	+	1.56745615279386
chr12-100300000	chr12	100300000	100325000	+	1.56223955274449
chr12-100325000	chr12	100325000	100350000	+	1.54251741294077
chr12-100350000	chr12	100350000	100375000	+	1.56812504388555
chr12-100375000	chr12	100375000	100400000	+	1.61116717144473
chr12-100400000	chr12	100400000	100425000	+	1.5997809055844
chr12-100425000	chr12	100425000	100450000	+	1.58766823187988
chr12-100450000	chr12	100450000	100475000	+	1.59435985636967
chr12-100475000	chr12	100475000	100500000	+	1.58975759644505
chr12-100500000	chr12	100500000	100525000	+	1.61338054994154
chr12-100525000	chr12	100525000	100550000	+	1.59724840525001
chr12-100550000	chr12	100550000	100575000	+	1.52093546606232
chr12-100575000	chr12	100575000	100600000	+	1.50386320292191
chr12-100600000	chr12	100600000	100625000	+	1.54498019439908
chr12-100625000	chr12	100625000	100650000	+	1.55864079151869
chr12-100650000	chr12	100650000	100675000	+	1.54594131277125
chr12-100675000	chr12	100675000	100700000	+	1.57773248107345
chr12-100700000	chr12	100700000	100725000	+	1.58483971047682
chr12-100725000	chr12	100725000	100750000	+	1.57872880854841
chr12-100750000	chr12	100750000	100775000	+	1.43117756627332
chr12-100775000	chr12	100775000	100800000	+	1.3481653180596
chr12-100800000	chr12	100800000	100825000	+	1.2818961536334
chr12-100825000	chr12	100825000	100850000	+	1.42784069760808
chr12-100850000	chr12	100850000	100875000	+	1.55725254855389
chr12-100875000	chr12	100875000	100900000	+	1.56920088132244
chr12-100900000	chr12	100900000	100925000	+	1.53166392859203
chr12-100925000	chr12	100925000	100950000	+	1.40419288693965
chr12-100950000	chr12	100950000	100975000	+	1.19680366159107
chr12-100975000	chr12	100975000	101000000	+	1.13026888920279
chr12-101000000	chr12	101000000	101025000	+	1.25359054854957
chr12-101025000	chr12	101025000	101050000	+	1.29390645956323
chr12-101050000	chr12	101050000	101075000	+	1.26515610987346
chr12-101075000	chr12	101075000	101100000	+	1.05360950272075
chr12-101100000	chr12	101100000	101125000	+	0.281908397307673
chr12-101125000	chr12	101125000	101150000	+	-0.400167311752743
chr12-101150000	chr12	101150000	101175000	+	-0.791078466523113
chr12-101175000	chr12	101175000	101200000	+	-0.866476060151027
chr12-101200000	chr12	101200000	101225000	+	-0.961588120269071
chr12-101225000	chr12	101225000	101250000	+	-1.04898899710687
chr12-101250000	chr12	101250000	101275000	+	-1.06294687610309
chr12-101275000	chr12	101275000	101300000	+	-1.07672426009695
chr12-101300000	chr12	101300000	101325000	+	-1.06500649392586
chr12-101325000	chr12	101325000	101350000	+	-1.08906500062784
chr12-101350000	chr12	101350000	101375000	+	-1.10534751229761
chr12-101375000	chr12	101375000	101400000	+	-1.08881772497185
chr12-101400000	chr12	101400000	101425000	+	-1.09212786394773
chr12-101425000	chr12	101425000	101450000	+	-1.11363103120504
chr12-101450000	chr12	101450000	101475000	+	-1.09577631270145
chr12-101475000	chr12	101475000	101500000	+	-1.08343738898415
chr12-101500000	chr12	101500000	101525000	+	-1.09279906214489
chr12-101525000	chr12	101525000	101550000	+	-1.09013807372171
chr12-101550000	chr12	101550000	101575000	+	-1.03419477872542
chr12-101575000	chr12	101575000	101600000	+	-0.971186659373474
chr12-101600000	chr12	101600000	101625000	+	-0.922060131176492
chr12-101625000	chr12	101625000	101650000	+	-0.870886334623975
chr12-101650000	chr12	101650000	101675000	+	-0.796591587665567
chr12-101675000	chr12	101675000	101700000	+	-0.699458088070768
chr12-101700000	chr12	101700000	101725000	+	-0.519466236342876
chr12-101725000	chr12	101725000	101750000	+	-0.309308444455376
chr12-101750000	chr12	101750000	101775000	+	-0.10349469920465
chr12-101775000	chr12	101775000	101800000	+	0.356777344058139
chr12-101800000	chr12	101800000	101825000	+	0.735626672733337
chr12-101825000	chr12	101825000	101850000	+	0.854760269109042
chr12-101850000	chr12	101850000	101875000	+	0.852682750818889
chr12-101875000	chr12	101875000	101900000	+	1.02660040841318
chr12-101900000	chr12	101900000	101925000	+	1.15318863269671
chr12-101925000	chr12	101925000	101950000	+	1.22193808202781
chr12-101950000	chr12	101950000	101975000	+	1.34080743879906
chr12-101975000	chr12	101975000	102000000	+	1.24668064625055
chr12-102000000	chr12	102000000	102025000	+	0.894781033765912
chr12-102025000	chr12	102025000	102050000	+	0.785075724898452
chr12-102050000	chr12	102050000	102075000	+	0.747869931938298
chr12-102075000	chr12	102075000	102100000	+	0.531946466290372
chr12-102100000	chr12	102100000	102125000	+	0.49385179052328
chr12-102125000	chr12	102125000	102150000	+	0.578194208218097
chr12-102150000	chr12	102150000	102175000	+	0.721677382524838
chr12-102175000	chr12	102175000	102200000	+	1.09365436080239
chr12-102200000	chr12	102200000	102225000	+	1.27229425486548
chr12-102225000	chr12	102225000	102250000	+	1.10770325796148
chr12-102250000	chr12	102250000	102275000	+	0.806492366571797
chr12-102275000	chr12	102275000	102300000	+	0.761030432431611
chr12-102300000	chr12	102300000	102325000	+	0.590164987459113
chr12-102325000	chr12	102325000	102350000	+	0.517718850619517
chr12-102350000	chr12	102350000	102375000	+	0.704598371875064
chr12-102375000	chr12	102375000	102400000	+	0.97506160402055
chr12-102400000	chr12	102400000	102425000	+	1.29328260253378
chr12-102425000	chr12	102425000	102450000	+	1.45670892128348
chr12-102450000	chr12	102450000	102475000	+	1.4717557645463
chr12-102475000	chr12	102475000	102500000	+	1.45890271182057
chr12-102500000	chr12	102500000	102525000	+	1.50520034554952
chr12-102525000	chr12	102525000	102550000	+	1.56575649958428
chr12-102550000	chr12	102550000	102575000	+	1.5925765290387
chr12-102575000	chr12	102575000	102600000	+	1.58425707157323
chr12-102600000	chr12	102600000	102625000	+	1.57832755930437
chr12-102625000	chr12	102625000	102650000	+	1.57343329626076
chr12-102650000	chr12	102650000	102675000	+	1.56745011240992
chr12-102675000	chr12	102675000	102700000	+	1.57084556122131
chr12-102700000	chr12	102700000	102725000	+	1.57169774350302
chr12-102725000	chr12	102725000	102750000	+	1.55444437112172
chr12-102750000	chr12	102750000	102775000	+	1.49336941685174
chr12-102775000	chr12	102775000	102800000	+	1.40794542039649
chr12-102800000	chr12	102800000	102825000	+	1.42258405744246
chr12-102825000	chr12	102825000	102850000	+	1.4362613245317
chr12-102850000	chr12	102850000	102875000	+	1.52459090144621
chr12-102875000	chr12	102875000	102900000	+	1.55091327360143
chr12-102900000	chr12	102900000	102925000	+	1.49902258420113
chr12-102925000	chr12	102925000	102950000	+	1.50458336312699
chr12-102950000	chr12	102950000	102975000	+	1.50272686518312
chr12-102975000	chr12	102975000	103000000	+	1.42734545301152
chr12-103000000	chr12	103000000	103025000	+	1.41946904076041
chr12-103025000	chr12	103025000	103050000	+	1.37912427832641
chr12-103050000	chr12	103050000	103075000	+	1.33074142510989
chr12-103075000	chr12	103075000	103100000	+	1.31827422181931
chr12-103100000	chr12	103100000	103125000	+	1.27326578612036
chr12-103125000	chr12	103125000	103150000	+	1.19482025149894
chr12-103150000	chr12	103150000	103175000	+	1.1336017275714
chr12-103175000	chr12	103175000	103200000	+	1.10983184649308
chr12-103200000	chr12	103200000	103225000	+	0.930170412497782
chr12-103225000	chr12	103225000	103250000	+	0.569547075791534
chr12-103250000	chr12	103250000	103275000	+	0.379009137930596
chr12-103275000	chr12	103275000	103300000	+	0.459547868167916
chr12-103300000	chr12	103300000	103325000	+	0.643332514596574
chr12-103325000	chr12	103325000	103350000	+	0.850152217474456
chr12-103350000	chr12	103350000	103375000	+	0.995066840816762
chr12-103375000	chr12	103375000	103400000	+	1.13358064313404
chr12-103400000	chr12	103400000	103425000	+	1.1644784689063
chr12-103425000	chr12	103425000	103450000	+	0.868221597976291
chr12-103450000	chr12	103450000	103475000	+	0.42867141858715
chr12-103475000	chr12	103475000	103500000	+	0.587875988485527
chr12-103500000	chr12	103500000	103525000	+	0.683280514748012
chr12-103525000	chr12	103525000	103550000	+	0.548357238915
chr12-103550000	chr12	103550000	103575000	+	0.124727624500305
chr12-103575000	chr12	103575000	103600000	+	-0.279332571943733
chr12-103600000	chr12	103600000	103625000	+	-0.532166708589311
chr12-103625000	chr12	103625000	103650000	+	-0.720676250152071
chr12-103650000	chr12	103650000	103675000	+	-0.874060698924069
chr12-103675000	chr12	103675000	103700000	+	-0.942333052615139
chr12-103700000	chr12	103700000	103725000	+	-0.977167212654393
chr12-103725000	chr12	103725000	103750000	+	-1.04717039903409
chr12-103750000	chr12	103750000	103775000	+	-1.09527460421036
chr12-103775000	chr12	103775000	103800000	+	-1.11523996225517
chr12-103800000	chr12	103800000	103825000	+	-1.14431945610386
chr12-103825000	chr12	103825000	103850000	+	-1.13636401537507
chr12-103850000	chr12	103850000	103875000	+	-1.08761667080086
chr12-103875000	chr12	103875000	103900000	+	-1.08630143264418
chr12-103900000	chr12	103900000	103925000	+	-1.07925514148543
chr12-103925000	chr12	103925000	103950000	+	-1.01708759943116
chr12-103950000	chr12	103950000	103975000	+	-0.853404144942093
chr12-103975000	chr12	103975000	104000000	+	-0.633810145011626
chr12-104000000	chr12	104000000	104025000	+	-0.53899508404703
chr12-104025000	chr12	104025000	104050000	+	-0.558425278402305
chr12-104050000	chr12	104050000	104075000	+	-0.521117110652828
chr12-104075000	chr12	104075000	104100000	+	-0.653885963547877
chr12-104100000	chr12	104100000	104125000	+	-0.729726876929674
chr12-104125000	chr12	104125000	104150000	+	-0.756998947081744
chr12-104150000	chr12	104150000	104175000	+	-0.780574768419126
chr12-104175000	chr12	104175000	104200000	+	-0.791294495125994
chr12-104200000	chr12	104200000	104225000	+	-0.778215234038059
chr12-104225000	chr12	104225000	104250000	+	-0.703842558473844
chr12-104250000	chr12	104250000	104275000	+	-0.690799653820503
chr12-104275000	chr12	104275000	104300000	+	-0.722572893790978
chr12-104300000	chr12	104300000	104325000	+	-0.74914592577373
chr12-104325000	chr12	104325000	104350000	+	-0.670216065028772
chr12-104350000	chr12	104350000	104375000	+	-0.545860967718035
chr12-104375000	chr12	104375000	104400000	+	-0.337408399754811
chr12-104400000	chr12	104400000	104425000	+	0.0941554396499774
chr12-104425000	chr12	104425000	104450000	+	0.386675572791324
chr12-104450000	chr12	104450000	104475000	+	0.444226430346964
chr12-104475000	chr12	104475000	104500000	+	0.343287154152202
chr12-104500000	chr12	104500000	104525000	+	0.208152158469472
chr12-104525000	chr12	104525000	104550000	+	0.340700750408053
chr12-104550000	chr12	104550000	104575000	+	0.452975046720715
chr12-104575000	chr12	104575000	104600000	+	0.341165732634976
chr12-104600000	chr12	104600000	104625000	+	0.254797581232428
chr12-104625000	chr12	104625000	104650000	+	0.240313293259575
chr12-104650000	chr12	104650000	104675000	+	0.361923457927876
chr12-104675000	chr12	104675000	104700000	+	0.690621067162492
chr12-104700000	chr12	104700000	104725000	+	1.03837676068641
chr12-104725000	chr12	104725000	104750000	+	1.25387149965646
chr12-104750000	chr12	104750000	104775000	+	1.11267129147355
chr12-104775000	chr12	104775000	104800000	+	0.59093036422826
chr12-104800000	chr12	104800000	104825000	+	0.501454223600531
chr12-104825000	chr12	104825000	104850000	+	0.496559791645361
chr12-104850000	chr12	104850000	104875000	+	0.450080190478996
chr12-104875000	chr12	104875000	104900000	+	0.461963811962222
chr12-104900000	chr12	104900000	104925000	+	0.657315157472076
chr12-104925000	chr12	104925000	104950000	+	0.914809284277299
chr12-104950000	chr12	104950000	104975000	+	0.855643900739643
chr12-104975000	chr12	104975000	105000000	+	0.648711551321183
chr12-105000000	chr12	105000000	105025000	+	1.04245892600631
chr12-105025000	chr12	105025000	105050000	+	1.18650327972928
chr12-105050000	chr12	105050000	105075000	+	0.808969592146066
chr12-105075000	chr12	105075000	105100000	+	0.498849316969862
chr12-105100000	chr12	105100000	105125000	+	0.32468533803389
chr12-105125000	chr12	105125000	105150000	+	0.183769411951079
chr12-105150000	chr12	105150000	105175000	+	0.179123671882208
chr12-105175000	chr12	105175000	105200000	+	0.212735673527604
chr12-105200000	chr12	105200000	105225000	+	0.3186314513504
chr12-105225000	chr12	105225000	105250000	+	0.587537135894742
chr12-105250000	chr12	105250000	105275000	+	0.829908587676622
chr12-105275000	chr12	105275000	105300000	+	0.952783155984198
chr12-105300000	chr12	105300000	105325000	+	1.20302691020539
chr12-105325000	chr12	105325000	105350000	+	1.45903629908454
chr12-105350000	chr12	105350000	105375000	+	1.45381922270463
chr12-105375000	chr12	105375000	105400000	+	1.1453413848581
chr12-105400000	chr12	105400000	105425000	+	0.732867930614681
chr12-105425000	chr12	105425000	105450000	+	0.692374658015773
chr12-105450000	chr12	105450000	105475000	+	0.844946437889985
chr12-105475000	chr12	105475000	105500000	+	0.796981851518105
chr12-105500000	chr12	105500000	105525000	+	0.582769681220993
chr12-105525000	chr12	105525000	105550000	+	0.620320230014938
chr12-105550000	chr12	105550000	105575000	+	0.716366449886553
chr12-105575000	chr12	105575000	105600000	+	0.850964959163787
chr12-105600000	chr12	105600000	105625000	+	1.0892511591803
chr12-105625000	chr12	105625000	105650000	+	1.23363155864122
chr12-105650000	chr12	105650000	105675000	+	1.3534702634475
chr12-105675000	chr12	105675000	105700000	+	1.39641620993975
chr12-105700000	chr12	105700000	105725000	+	1.24140050896129
chr12-105725000	chr12	105725000	105750000	+	0.973994724742788
chr12-105750000	chr12	105750000	105775000	+	1.09039873930032
chr12-105775000	chr12	105775000	105800000	+	1.41536153317132
chr12-105800000	chr12	105800000	105825000	+	1.41838126049119
chr12-105825000	chr12	105825000	105850000	+	1.20881069845645
chr12-105850000	chr12	105850000	105875000	+	0.92644241927108
chr12-105875000	chr12	105875000	105900000	+	0.564244616159158
chr12-105900000	chr12	105900000	105925000	+	0.471988901004768
chr12-105925000	chr12	105925000	105950000	+	0.550483431169061
chr12-105950000	chr12	105950000	105975000	+	0.705390476286191
chr12-105975000	chr12	105975000	106000000	+	0.938191623743566
chr12-106000000	chr12	106000000	106025000	+	1.22457225756947
chr12-106025000	chr12	106025000	106050000	+	1.24480676075146
chr12-106050000	chr12	106050000	106075000	+	1.02092776067431
chr12-106075000	chr12	106075000	106100000	+	0.884464922403682
chr12-106100000	chr12	106100000	106125000	+	0.806389678716208
chr12-106125000	chr12	106125000	106150000	+	0.836295303779437
chr12-106150000	chr12	106150000	106175000	+	1.15736120274469
chr12-106175000	chr12	106175000	106200000	+	1.32078685290839
chr12-106200000	chr12	106200000	106225000	+	1.08745244559502
chr12-106225000	chr12	106225000	106250000	+	0.742428094705187
chr12-106250000	chr12	106250000	106275000	+	0.606562134063117
chr12-106275000	chr12	106275000	106300000	+	0.497787406156364
chr12-106300000	chr12	106300000	106325000	+	0.433768097803754
chr12-106325000	chr12	106325000	106350000	+	0.31361719780456
chr12-106350000	chr12	106350000	106375000	+	0.269576011312142
chr12-106375000	chr12	106375000	106400000	+	0.223444706244486
chr12-106400000	chr12	106400000	106425000	+	0.0831169698361077
chr12-106425000	chr12	106425000	106450000	+	0.0103180955549899
chr12-106450000	chr12	106450000	106475000	+	0.0913324212429414
chr12-106475000	chr12	106475000	106500000	+	0.145182265617864
chr12-106500000	chr12	106500000	106525000	+	0.0657040889465307
chr12-106525000	chr12	106525000	106550000	+	-0.0116209719584148
chr12-106550000	chr12	106550000	106575000	+	0.0256051982756868
chr12-106575000	chr12	106575000	106600000	+	0.0707426926926466
chr12-106600000	chr12	106600000	106625000	+	0.0883116007159811
chr12-106625000	chr12	106625000	106650000	+	-0.00181963178179398
chr12-106650000	chr12	106650000	106675000	+	-0.051968394877995
chr12-106675000	chr12	106675000	106700000	+	-0.0477941135307998
chr12-106700000	chr12	106700000	106725000	+	-0.0880453390485985
chr12-106725000	chr12	106725000	106750000	+	-0.103319490786961
chr12-106750000	chr12	106750000	106775000	+	-0.0813294998890388
chr12-106775000	chr12	106775000	106800000	+	-0.0728781507938635
chr12-106800000	chr12	106800000	106825000	+	-0.0661998133526085
chr12-106825000	chr12	106825000	106850000	+	0.0368757135052441
chr12-106850000	chr12	106850000	106875000	+	0.0977135567658631
chr12-106875000	chr12	106875000	106900000	+	0.170408323591083
chr12-106900000	chr12	106900000	106925000	+	0.343452600396369
chr12-106925000	chr12	106925000	106950000	+	0.58491516964406
chr12-106950000	chr12	106950000	106975000	+	0.58772614929313
chr12-106975000	chr12	106975000	107000000	+	0.431133209582613
chr12-107000000	chr12	107000000	107025000	+	0.515563556738207
chr12-107025000	chr12	107025000	107050000	+	0.850412074525889
chr12-107050000	chr12	107050000	107075000	+	1.01270717367484
chr12-107075000	chr12	107075000	107100000	+	1.01837938534582
chr12-107100000	chr12	107100000	107125000	+	0.851723095413651
chr12-107125000	chr12	107125000	107150000	+	0.514185839908631
chr12-107150000	chr12	107150000	107175000	+	0.374707584436574
chr12-107175000	chr12	107175000	107200000	+	0.3106584208181
chr12-107200000	chr12	107200000	107225000	+	0.239244333996226
chr12-107225000	chr12	107225000	107250000	+	0.165989029750482
chr12-107250000	chr12	107250000	107275000	+	0.107908272443444
chr12-107275000	chr12	107275000	107300000	+	0.0510234374116452
chr12-107300000	chr12	107300000	107325000	+	0.0145335988886354
chr12-107325000	chr12	107325000	107350000	+	0.0100768810569386
chr12-107350000	chr12	107350000	107375000	+	-0.0399340038927354
chr12-107375000	chr12	107375000	107400000	+	-0.0743339935424069
chr12-107400000	chr12	107400000	107425000	+	-0.0833557384392833
chr12-107425000	chr12	107425000	107450000	+	-0.0492708828581452
chr12-107450000	chr12	107450000	107475000	+	0.0321265715554575
chr12-107475000	chr12	107475000	107500000	+	0.0609841901678311
chr12-107500000	chr12	107500000	107525000	+	0.0102134309668671
chr12-107525000	chr12	107525000	107550000	+	0.00811754079702673
chr12-107550000	chr12	107550000	107575000	+	0.0157178626205015
chr12-107575000	chr12	107575000	107600000	+	-0.0431198622115415
chr12-107600000	chr12	107600000	107625000	+	-0.0566077233130965
chr12-107625000	chr12	107625000	107650000	+	-0.0217247973974848
chr12-107650000	chr12	107650000	107675000	+	0.018696470287247
chr12-107675000	chr12	107675000	107700000	+	0.0792378391392281
chr12-107700000	chr12	107700000	107725000	+	0.133983940877859
chr12-107725000	chr12	107725000	107750000	+	0.140205679766208
chr12-107750000	chr12	107750000	107775000	+	0.18704295398106
chr12-107775000	chr12	107775000	107800000	+	0.396635752503473
chr12-107800000	chr12	107800000	107825000	+	0.503516502491338
chr12-107825000	chr12	107825000	107850000	+	0.392137987394863
chr12-107850000	chr12	107850000	107875000	+	0.284303609788711
chr12-107875000	chr12	107875000	107900000	+	0.364152436882622
chr12-107900000	chr12	107900000	107925000	+	0.563268838143904
chr12-107925000	chr12	107925000	107950000	+	0.604952480267692
chr12-107950000	chr12	107950000	107975000	+	0.589964800782725
chr12-107975000	chr12	107975000	108000000	+	0.680554038189394
chr12-108000000	chr12	108000000	108025000	+	0.840275529554694
chr12-108025000	chr12	108025000	108050000	+	1.2548645219795
chr12-108050000	chr12	108050000	108075000	+	1.50454404675127
chr12-108075000	chr12	108075000	108100000	+	1.50051462010531
chr12-108100000	chr12	108100000	108125000	+	1.42330508380568
chr12-108125000	chr12	108125000	108150000	+	1.48079945334481
chr12-108150000	chr12	108150000	108175000	+	1.64221309080629
chr12-108175000	chr12	108175000	108200000	+	1.65786965690955
chr12-108200000	chr12	108200000	108225000	+	1.62169619502789
chr12-108225000	chr12	108225000	108250000	+	1.56260071936419
chr12-108250000	chr12	108250000	108275000	+	1.57549721812439
chr12-108275000	chr12	108275000	108300000	+	1.64750074969518
chr12-108300000	chr12	108300000	108325000	+	1.62747051428134
chr12-108325000	chr12	108325000	108350000	+	1.62634672091285
chr12-108350000	chr12	108350000	108375000	+	1.62399861366653
chr12-108375000	chr12	108375000	108400000	+	1.64204316179118
chr12-108400000	chr12	108400000	108425000	+	1.65454013033614
chr12-108425000	chr12	108425000	108450000	+	1.65570048617028
chr12-108450000	chr12	108450000	108475000	+	1.65187594286015
chr12-108475000	chr12	108475000	108500000	+	1.64694604426836
chr12-108500000	chr12	108500000	108525000	+	1.6188183460387
chr12-108525000	chr12	108525000	108550000	+	1.60691726818762
chr12-108550000	chr12	108550000	108575000	+	1.62044086438327
chr12-108575000	chr12	108575000	108600000	+	1.5150155096392
chr12-108600000	chr12	108600000	108625000	+	1.44458812708355
chr12-108625000	chr12	108625000	108650000	+	1.38406077686726
chr12-108650000	chr12	108650000	108675000	+	1.33644966243726
chr12-108675000	chr12	108675000	108700000	+	1.22246600839696
chr12-108700000	chr12	108700000	108725000	+	1.08304943192499
chr12-108725000	chr12	108725000	108750000	+	1.23286338847529
chr12-108750000	chr12	108750000	108775000	+	1.49033125330369
chr12-108775000	chr12	108775000	108800000	+	1.58683089951814
chr12-108800000	chr12	108800000	108825000	+	1.58771145015514
chr12-108825000	chr12	108825000	108850000	+	1.54821618226845
chr12-108850000	chr12	108850000	108875000	+	1.37738496576216
chr12-108875000	chr12	108875000	108900000	+	1.25425258041777
chr12-108900000	chr12	108900000	108925000	+	1.04205744314665
chr12-108925000	chr12	108925000	108950000	+	0.735567608582584
chr12-108950000	chr12	108950000	108975000	+	0.685633408726939
chr12-108975000	chr12	108975000	109000000	+	0.756283912310285
chr12-109000000	chr12	109000000	109025000	+	0.997796017275065
chr12-109025000	chr12	109025000	109050000	+	0.959455226449226
chr12-109050000	chr12	109050000	109075000	+	0.778959874307192
chr12-109075000	chr12	109075000	109100000	+	0.700203252822601
chr12-109100000	chr12	109100000	109125000	+	0.486380671806952
chr12-109125000	chr12	109125000	109150000	+	0.237430638225556
chr12-109150000	chr12	109150000	109175000	+	0.120086448391566
chr12-109175000	chr12	109175000	109200000	+	0.0637928697420614
chr12-109200000	chr12	109200000	109225000	+	-0.0168521255116072
chr12-109225000	chr12	109225000	109250000	+	-0.0583255246395883
chr12-109250000	chr12	109250000	109275000	+	-0.04590936203407
chr12-109275000	chr12	109275000	109300000	+	-0.0546717174115574
chr12-109300000	chr12	109300000	109325000	+	-0.0354609890502697
chr12-109325000	chr12	109325000	109350000	+	0.0267599323657636
chr12-109350000	chr12	109350000	109375000	+	0.123165258077191
chr12-109375000	chr12	109375000	109400000	+	0.320066851947792
chr12-109400000	chr12	109400000	109425000	+	0.465109649255856
chr12-109425000	chr12	109425000	109450000	+	0.505620204766645
chr12-109450000	chr12	109450000	109475000	+	0.563862281340366
chr12-109475000	chr12	109475000	109500000	+	0.637591416809385
chr12-109500000	chr12	109500000	109525000	+	0.669999629509748
chr12-109525000	chr12	109525000	109550000	+	0.83046042790242
chr12-109550000	chr12	109550000	109575000	+	0.932630206245119
chr12-109575000	chr12	109575000	109600000	+	0.892485538197096
chr12-109600000	chr12	109600000	109625000	+	0.868563701181342
chr12-109625000	chr12	109625000	109650000	+	0.82924757261927
chr12-109650000	chr12	109650000	109675000	+	0.864524187428759
chr12-109675000	chr12	109675000	109700000	+	0.932106446248168
chr12-109700000	chr12	109700000	109725000	+	0.875488696923766
chr12-109725000	chr12	109725000	109750000	+	0.685004945297926
chr12-109750000	chr12	109750000	109775000	+	0.485042985786281
chr12-109775000	chr12	109775000	109800000	+	0.218838374535653
chr12-109800000	chr12	109800000	109825000	+	0.0947797560575437
chr12-109825000	chr12	109825000	109850000	+	0.0609385322415269
chr12-109850000	chr12	109850000	109875000	+	0.0644785113976716
chr12-109875000	chr12	109875000	109900000	+	0.0261950956840642
chr12-109900000	chr12	109900000	109925000	+	0.0660728355223896
chr12-109925000	chr12	109925000	109950000	+	0.190014732867817
chr12-109950000	chr12	109950000	109975000	+	0.358467939439616
chr12-109975000	chr12	109975000	110000000	+	0.338843211209592
chr12-110000000	chr12	110000000	110025000	+	0.101600434280131
chr12-110025000	chr12	110025000	110050000	+	0.0321565362137904
chr12-110050000	chr12	110050000	110075000	+	-0.0292903173012449
chr12-110075000	chr12	110075000	110100000	+	-0.0760242318735515
chr12-110100000	chr12	110100000	110125000	+	-0.0609571063863554
