gene	chromatin_state	mc_diff	hmc_diff	delta_ratio	mc_sig	hmc_sig	atac_fold	atac_fdr	atac_concordant	k27ac_fold	k27ac_fdr	k27ac_concordant	k27me3_fold	k27me3_fdr	k27me3_concordant	k119ub_fold	k119ub_fdr	k119ub_concordant	n_concordant	dmr_group
Speer4b	Other	0.0463624933162741	-0.0455195178583598	-0.0505860935124679	TRUE	TRUE	-0.0630091893510235	0.756420053534132	FALSE	1.27135467741861	1.01958388523013e-11	FALSE	NA	NA	FALSE	-0.106819207936086	0.444906263938945	FALSE	0	mC Hyper
Itgb1bp2	Repressed_Promoter	0.0246696608809995	-0.047226612980926	-0.0505701387206275	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Atg13	Other	0.0349167390883041	-0.0447193149271908	-0.0505689047495336	TRUE	TRUE	0.0165307678094677	0.947910480333364	FALSE	0.110436467495741	0.475286223214248	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Hectd2	Active_Promoter	0.0404352545715211	-0.0443352824762716	-0.0505686369480417	TRUE	TRUE	-0.258229593460551	0.0969540043391084	FALSE	-0.224726976634747	0.147783911050876	FALSE	0.590459708241917	0.0101848680646772	TRUE	1.34061556256962	2.74615125155387e-25	TRUE	2	mC Hyper
F8a	Active_Promoter	-0.0131184077223113	-0.0237697859397056	-0.0505652545904027	FALSE	FALSE	0.0901457104221648	0.583929474216578	FALSE	0.0305978615528759	0.866817684578569	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Fam216a	Other	0.0334445085688256	-0.0444960378400165	-0.0505641421746043	TRUE	TRUE	0.0791116334864802	0.65567795124604	FALSE	0.0719618692612647	0.687003809822561	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Sidt1	Active_Promoter	0.0688945842531575	-0.0355926617239132	-0.0505635664005902	TRUE	TRUE	0.230022877203068	0.250104493210477	FALSE	-0.200896381468951	0.202867238305507	FALSE	NA	NA	FALSE	0.693059594442657	3.59816534645263e-07	TRUE	1	mC Hyper
Emc8	Active_Promoter	0.0312179970918303	-0.0371287843824358	-0.0505548419947721	TRUE	TRUE	-0.0707439275663816	0.738483066247392	FALSE	0.187384314121567	0.34365337896093	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
4930453N24Rik	Active_Promoter	0.0324098173053387	-0.0437951857427933	-0.0505533738683219	TRUE	TRUE	0.174082206183636	0.385167576296714	FALSE	0.138310763326718	0.393507407541433	FALSE	2.53465855707483	1.23942472248713e-19	TRUE	0.385092418474025	0.00873494617923203	TRUE	2	mC Hyper
Asns	Active_Promoter	0.0397089698061049	-0.0457012962383679	-0.0505485839033493	TRUE	TRUE	0.078631524345313	0.671047993241935	FALSE	0.169770739710454	0.3524927713911	FALSE	NA	NA	FALSE	0.695997475935326	1.62836492502488e-16	TRUE	1	mC Hyper
Clns1a	Other	0.0790122491268894	-0.0334840836253373	-0.050546002009599	TRUE	TRUE	0.235999724939858	0.221555251374724	FALSE	0.283060937314469	0.069912734925319	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Arglu1	Active_Promoter	0.0484483168669532	-0.0377636470095537	-0.0505427961308033	TRUE	TRUE	0.151936139114004	0.389767919700626	FALSE	0.191566860604527	0.3159908659317	FALSE	-0.0864222515190707	0.654644243026458	FALSE	NA	NA	FALSE	0	mC Hyper
Eif2s2	Active_Promoter	0.0473422149232889	-0.0400946061606118	-0.0505290379937436	TRUE	TRUE	0.0823438633803546	0.654567864888235	FALSE	0.0596043007007441	0.734307934194866	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
St8sia1	Active_Promoter	0.0498369846342688	-0.0401815278653068	-0.0505049716769104	TRUE	TRUE	0.248009569304059	0.141594073003641	FALSE	0.105238645543194	0.472364953973652	FALSE	NA	NA	FALSE	0.117428028720771	0.312256326512253	FALSE	0	mC Hyper
Srsf9	Other	0.0299703629369087	-0.0324767286976914	-0.0504557640111424	TRUE	TRUE	0.0408509507514225	0.83648085246467	FALSE	-0.178696526645123	0.288850072484364	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Spcs1	Active_Promoter	0.0186960495703599	-0.0221828273267689	-0.0504526231368301	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Fam219b	Active_Promoter	0.031100368826791	-0.028559333222854	-0.0504509669232599	FALSE	TRUE	0.115517938820819	0.513711167396971	FALSE	0.0120558130807158	0.94505076943135	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Gm128	Other	0.0443757654107981	-0.0415929412931274	-0.0504336269582351	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Mob1a	Other	0.0565889644350063	-0.0403236186514269	-0.0504104873179938	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Psmb4	Active_Promoter	0.0292633895220362	-0.0364980013079509	-0.0504066057789205	FALSE	TRUE	0.111901819270444	0.58977251633984	FALSE	0.350849642555948	0.0596434475687743	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Nkx6-3	Other	0.0279125505416724	-0.0378041997297937	-0.0503758492200454	FALSE	TRUE	0.162958456345458	0.395710346089726	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.187378890192445	0.29864472654204	FALSE	0	Non-DMR
Trabd	Other	0.0729548815011581	-0.0197824658379712	-0.0503727514965718	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Kansl3	Other	0.0550569713972238	-0.0403057078356745	-0.0503684930831199	TRUE	TRUE	0.168667141720203	0.36378938668662	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Spint2	Other	0.0446710703285295	-0.041087899967523	-0.0503470274618341	TRUE	TRUE	-0.0439432700353548	0.806750301377652	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Itm2b	Active_Promoter	0.0636815786020898	0.0126363020574329	-0.0503087363370094	TRUE	FALSE	0.305536590710042	0.0792368130444538	FALSE	0.0814269464182161	0.612008837483649	FALSE	NA	NA	FALSE	1.58866105578489	7.40000383922826e-30	TRUE	1	mC Hyper
Tfg	Active_Promoter	0.0412601749641633	-0.0437590495584086	-0.0502868337665411	TRUE	TRUE	0.0145398650994967	0.944901905714923	FALSE	0.0385910512324758	0.813448087858361	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Mterf1a	Other	0.083374936553988	-0.0237094770032157	-0.0502768072619597	TRUE	FALSE	-0.00090257867072536	0.997606593950988	FALSE	-0.153014903456496	0.382007977944805	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Zscan22	Other	0.068743518893221	-0.0297053478497069	-0.0502759887556524	TRUE	TRUE	0.0448293116114308	0.852737140315311	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Pde4d	Active_Promoter	0.0497414447717939	-0.0422690273409891	-0.0502728289110926	TRUE	TRUE	-0.542462381322116	0.00415561457050071	TRUE	-1.15852773300409	0.000170942336265056	TRUE	0.403543753599529	0.0863829510245067	FALSE	0.365696013687801	0.0242417428841815	TRUE	3	mC Hyper
Mxd4	Active_Promoter	0.0396645106204412	-0.020209636366255	-0.0502719971631241	TRUE	FALSE	0.0490681232338083	0.794210968724328	FALSE	-0.0482346581593646	0.734044179973384	FALSE	NA	NA	FALSE	-0.0506197910317145	0.802413375096443	FALSE	0	mC Hyper
Zmym5	Active_Promoter	0.0622841074492316	-0.0354788373126214	-0.0502676494787924	TRUE	TRUE	0.00499500854805528	0.983070679193354	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ebp	Active_Promoter	0.0373395592907026	-0.0333361975406815	-0.0502643389782273	FALSE	TRUE	0.170190247092607	0.279094247491789	FALSE	0.113859284571246	0.407270660513887	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Ran	Active_Promoter	0.0285708037513094	-0.0247555301081036	-0.0502561199734232	FALSE	TRUE	0.0658671692570413	0.74117616820686	FALSE	0.178859361638121	0.231736501582817	FALSE	0.0928696614687014	0.728794323040394	FALSE	NA	NA	FALSE	0	Non-DMR
Eif3g	Other	0.0597277241531088	-0.039346842863714	-0.0502460644873273	TRUE	TRUE	0.0498670677585691	0.805484687271876	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Mb21d2	Active_Promoter	0.036469760130409	-0.0444473313043942	-0.0502418426497776	TRUE	TRUE	0.264958255872157	0.158266455177177	FALSE	0.223439874655379	0.117180599152332	FALSE	NA	NA	FALSE	0.411836232370529	0.00346964435212159	TRUE	1	mC Hyper
Tox4	Active_Promoter	0.0398233177951992	-0.0415428329591184	-0.0502268852388791	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Kcnj11	Active_Promoter	0.0587565319733905	-0.0206359114495426	-0.0502253556184207	TRUE	FALSE	0.187223613127715	0.281728461947928	FALSE	0.0054229664049629	0.973370307337025	FALSE	NA	NA	FALSE	-0.301354485858715	0.0960617002344584	FALSE	0	mC Hyper
Defb29	Other	0.0251581865146224	-0.0450056985650885	-0.0502243115019692	FALSE	TRUE	-0.0554404616859802	0.807684710833187	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Dnajc5	Active_Promoter	0.0493291062410047	-0.030870693487029	-0.0502014716937312	TRUE	TRUE	-0.0380932117313473	0.837902920289529	FALSE	-0.0487222112413089	0.7614199508654	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Gm20662	Active_Promoter	0.0442440898315777	-0.0345103337639446	-0.0501959039868666	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Cd164	Active_Promoter	0.0564246717965439	-0.0243280212081784	-0.0501762265487108	TRUE	TRUE	-0.0424063170413022	0.822859588930415	FALSE	-0.13350763608744	0.318334589149438	FALSE	NA	NA	FALSE	0.803298639757617	2.74874766846666e-11	TRUE	1	mC Hyper
Rpl30	Active_Promoter	0.0344965539745234	-0.0137015406165635	-0.050176074393496	FALSE	FALSE	0.138007979252234	0.449681331973774	FALSE	0.262035586395148	0.103380400726975	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Chmp2b	Active_Promoter	0.040007298586924	-0.0427931137402308	-0.0501576764213016	TRUE	TRUE	0.0391865924621458	0.834631444865505	FALSE	-0.125383339936112	0.466338728874356	FALSE	NA	NA	FALSE	1.03137203272827	5.86157900199687e-17	TRUE	1	mC Hyper
Dgkz	Active_Promoter	0.0554987986101502	-0.0193349194545837	-0.0501498940707738	TRUE	TRUE	0.0825950785672439	0.71367275945414	FALSE	-1.03083587072301	2.51391210737513e-10	TRUE	1.08605578897701	6.2062558714199e-06	TRUE	0.182226256968543	0.261934338538863	FALSE	2	mC Hyper
Pigh	Other	0.056586853415089	-0.0394084693076419	-0.0501409196374066	TRUE	TRUE	0.0497722535127357	0.790050192187606	FALSE	-0.195076125338135	0.248855716829814	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Frat2	Active_Promoter	0.0608552739483612	0.00677226936457101	-0.0501376243282505	TRUE	FALSE	0.0130242211641661	0.948589206489014	FALSE	0.0521749029016142	0.771018198740003	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ift20	Active_Promoter	0.0702236140313112	-0.0298446231916395	-0.0501341678563791	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Pdp1	Active_Promoter	0.0642921067256694	-0.0164075459155018	-0.0501296014502656	TRUE	FALSE	0.0745936260457506	0.71731534126424	FALSE	0.0414144684428332	0.810349871691165	FALSE	NA	NA	FALSE	0.574727305948116	0.000125942833260076	TRUE	1	mC Hyper
Abl2	Active_Promoter	0.0501736634830133	-0.0406150597500001	-0.0501263794848772	TRUE	TRUE	0.0549803089036996	0.76211988692648	FALSE	0.0200439515215057	0.912414105799502	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Dapk3	Other	0.0377487225370317	-0.0381748509872291	-0.0500938425891136	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Syne1	Active_Promoter	0.0553012941651905	-0.0310465565803106	-0.0500674133850652	TRUE	TRUE	0.0685338485835277	0.692154783355426	FALSE	-0.157910017606577	0.272504909456401	FALSE	NA	NA	FALSE	0.977335984192069	1.18629834663364e-13	TRUE	1	mC Hyper
Mief1	Other	0.0507334558564083	-0.0436024513082107	-0.0500625686653778	TRUE	TRUE	0.0587176201702158	0.791443013715366	FALSE	0.519857470589381	0.0101836229557969	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Zdhhc5	Other	0.0423361344753732	-0.0421201342279801	-0.0500610699967297	TRUE	TRUE	0.0374696960971691	0.853038464495381	FALSE	0.206502740585292	0.230549594985095	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ogfrl1	Active_Promoter	0.0636345221663019	-0.0315061189512389	-0.0500572826121563	TRUE	TRUE	-0.158524567578476	0.38631723675215	FALSE	-0.565177865503745	0.00105438701748545	TRUE	NA	NA	FALSE	0.820366558646812	7.57265425864547e-09	TRUE	2	mC Hyper
Prkaa2	Active_Promoter	0.0620701583793304	-0.037481565733372	-0.0500455260466485	TRUE	TRUE	0.249273759393812	0.179246861812421	FALSE	-0.303407861742871	0.0739261446638232	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Comtd1	Active_Promoter	-0.0148017428587625	-0.0604974571056317	-0.050022550643753	FALSE	FALSE	0.0413657398757071	0.814698317101841	FALSE	0.254819064667075	0.138626258857636	FALSE	-0.145448188846397	0.453348594652246	FALSE	0.204747499196449	0.152283178086694	FALSE	0	Non-DMR
Atp5b	Active_Promoter	0.0371305965183572	-0.00612550992796562	-0.0499870261174947	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ocln	Active_Promoter	0.0475184747474624	-0.0381407365571321	-0.0499764794054897	TRUE	TRUE	0.097433591576999	0.574093331241522	FALSE	0.0340688339671066	0.829333782038193	FALSE	NA	NA	FALSE	0.542816918855688	2.49294250837638e-08	TRUE	1	mC Hyper
Plcxd1	Other	0.051621639479725	-0.0424602275477798	-0.0499585661123052	TRUE	TRUE	-0.133551955821168	0.535709068988811	FALSE	-0.279313189519807	0.14817761366022	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Mamdc4	Active_Promoter	0.0377139077719664	-0.0323559742812637	-0.0499233924154049	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Clip3	Active_Promoter	0.0568637684940606	-0.0287572954230748	-0.0499199555777078	TRUE	TRUE	0.0944663139871311	0.584688404115107	FALSE	0.00265540943434871	0.987398288591395	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Meis1	Active_Promoter	0.0316187226135202	-0.0330200855980724	-0.0499168380494981	TRUE	TRUE	0.0196457323840577	0.923916063348683	FALSE	-0.902304177108186	4.22280779110466e-07	TRUE	1.85630877361447	8.94546272484179e-17	TRUE	-0.342052609748247	0.0146114860832268	FALSE	2	mC Hyper
Ndufb8	Active_Promoter	0.0427047263117617	-0.0420507538773104	-0.0499122378677545	TRUE	TRUE	0.148442150054323	0.450365438803936	FALSE	0.192860730406423	0.156836203045712	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Mdh1	Active_Promoter	0.037678359484182	-0.0265445276490391	-0.0498849386285041	TRUE	TRUE	-0.00405351142954909	0.98560276278311	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ebpl	Other	0.0547925133500557	-0.0421265595631462	-0.0498642567461774	TRUE	TRUE	0.113806359259652	0.543160461470924	FALSE	-0.121774838151332	0.483717422349209	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Cers5	Other	0.056428948487391	-0.0421825260289143	-0.0498637873299319	TRUE	TRUE	-0.0333321890028295	0.865028890993917	FALSE	-0.282921987299551	0.121359706023062	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Bicral	Other	0.0380391854083696	-0.043254411314384	-0.0498589846706733	TRUE	TRUE	0.0124763989429043	0.951284305011143	FALSE	0.266771519203519	0.05307751158197	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Picalm	Active_Promoter	0.0585340682280256	-0.0320783398427689	-0.0498546233067187	TRUE	TRUE	0.178151149779883	0.283442901645911	FALSE	-0.231476806632066	0.133253882512717	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Hpf1	Other	0.0457556729173849	-0.0424292993854826	-0.0498510530519972	TRUE	TRUE	-0.0409270783621309	0.831253764423796	FALSE	NA	NA	FALSE	NA	NA	FALSE	1.42927591516783	4.77689543567619e-24	TRUE	1	mC Hyper
Srrm3	Active_Promoter	0.0304402155332552	-0.037424957578836	-0.0498481543532581	TRUE	TRUE	0.0753988456396706	0.689304619732069	FALSE	-0.0464716360736244	0.754047827783969	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Unk	Other	0.0565685280861586	-0.0379311364270561	-0.0498401745168891	TRUE	TRUE	0.0561771049460021	0.760173957013275	FALSE	0.00644282626567695	0.968503764890618	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Mctp1	Active_Promoter	0.0414187740104235	-0.043307909797558	-0.0498381135246791	TRUE	TRUE	-0.112478185920643	0.508567061241104	FALSE	-0.229945598651419	0.122338462461347	FALSE	NA	NA	FALSE	0.900178207564242	5.23369268615713e-18	TRUE	1	mC Hyper
Nrbp1	Other	0.0288944131976743	-0.0340148070313657	-0.0498351946114063	TRUE	TRUE	0.101232662330415	0.546408792430631	FALSE	0.148521588969818	0.306313627534025	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Pten	Active_Promoter	0.0417048595641243	-0.0291795035383065	-0.0497862239251278	TRUE	TRUE	-0.0307510389409469	0.877198174985814	FALSE	-0.0874242677781995	0.567956697744742	FALSE	-0.0844956233145442	0.751057333196845	FALSE	0.850500129737728	6.32097238490844e-12	TRUE	1	mC Hyper
Gstt1	Active_Promoter	0.047562588738042	-0.0391401813626596	-0.0497803139982942	TRUE	TRUE	-0.0683121122436065	0.714331581928237	FALSE	-0.334215159243702	0.0306196745445976	TRUE	NA	NA	FALSE	NA	NA	FALSE	1	mC Hyper
Patz1	Active_Promoter	0.0413268932464307	-0.0329983207059356	-0.0497511798888956	TRUE	TRUE	0.170733094349318	0.401604877054163	FALSE	0.0909015144646701	0.499853589149729	FALSE	NA	NA	FALSE	0.490435007661581	0.00502958719148454	TRUE	1	mC Hyper
Cd47	Active_Promoter	0.0662033520682597	-0.0264335836408495	-0.0497383749178498	TRUE	TRUE	0.171330030134155	0.443552058132929	FALSE	-0.0648391508486752	0.677798919870169	FALSE	1.92960514994202	1.0471936729733e-20	TRUE	0.549111576143819	2.93923104259671e-07	TRUE	2	mC Hyper
Gm44965	Active_Promoter	0.0554490088513194	-0.0380209306585612	-0.0497111446043235	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ncl	Active_Promoter	0.0192831348542366	-0.0441685814601533	-0.0497107965447249	FALSE	TRUE	0.044489569078105	0.811210574445237	FALSE	0.171302428510643	0.31138114154145	FALSE	NA	NA	FALSE	-0.00398732868940378	0.990328494528005	FALSE	0	Non-DMR
Bcl7c	Other	0.0448256704890306	-0.0406155633148075	-0.0497064832955134	TRUE	TRUE	0.0253890542575452	0.897266045158402	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Nr1d1	Other	0.070703120028528	0.073300290914494	-0.0496833370976453	TRUE	TRUE	0.019540681303153	0.920963100177551	FALSE	0.0216539292604841	0.881923710935844	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Dguok	Other	0.057505536244609	-0.036207470343986	-0.0496822541127928	TRUE	TRUE	0.090633478489675	0.601345907359868	FALSE	0.0253553582680802	0.875440993931946	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Josd1	Active_Promoter	0.0388563656487761	-0.01708604735487	-0.0496733526109313	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Tnfaip8l2	Other	0.0288428617005569	-0.0410257259168434	-0.0496442781369127	FALSE	TRUE	0.0169371403731947	0.930855889354616	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Lcn3	Other	0.0464760581658156	-0.0463239238907225	-0.049636762637254	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Keap1	Active_Promoter	0.0250987220874792	-0.0401640055060713	-0.0496331514303964	TRUE	TRUE	0.16677925046492	0.320426354082201	FALSE	0.00568247150297068	0.97268114923618	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Zfp330	Active_Promoter	0.0496544060530886	-0.041599458695246	-0.0496145724975736	TRUE	TRUE	0.0747032464832847	0.712205044821754	FALSE	0.035212578828496	0.847211233477646	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Fcor	Active_Promoter	0.0347074699707019	-0.002232895820934	-0.0496133745105778	FALSE	FALSE	-0.076344928543692	0.663219818100661	FALSE	-0.396193152249094	0.0184821669568679	TRUE	NA	NA	FALSE	NA	NA	FALSE	1	Non-DMR
Tmem164	Other	0.0480380079292664	-0.0404091514055809	-0.0495963109835593	TRUE	TRUE	0.12766898206601	0.4944153672533	FALSE	-0.559197016726848	0.000260610443561296	TRUE	NA	NA	FALSE	0.241081484073744	0.0600838150935852	FALSE	1	mC Hyper
Iqcc	Other	0.0288602929241101	-0.0290623081567609	-0.0495824391144757	FALSE	TRUE	0.075466832071962	0.672460573901597	FALSE	0.0548173873840973	0.699032267585251	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Lyst	Active_Promoter	0.0429427772178038	-0.0442821144725347	-0.0495757573831683	TRUE	TRUE	0.0120346191445285	0.953994583884608	FALSE	-0.553383865188327	0.00240960401523017	TRUE	NA	NA	FALSE	0.66560632565508	0.000424362096426548	TRUE	2	mC Hyper
Cblb	Active_Promoter	0.0551897607719497	-0.0410905442741995	-0.0495584884559658	TRUE	TRUE	0.132515417291592	0.427888242553424	FALSE	-0.459435743271004	0.00287858275874795	TRUE	NA	NA	FALSE	0.880071764146884	1.264803020457e-24	TRUE	2	mC Hyper
Tufm	Other	0.0669624026730891	-0.0281847648057993	-0.0495549017565027	TRUE	TRUE	0.0225460643572744	0.908716465578758	FALSE	0.0681113501541889	0.694169141642997	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Hilpda	Other	0.0546521318705586	-0.034283918570724	-0.049549704158893	TRUE	TRUE	-0.15977564369387	0.367624913690828	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
D5Ertd579e	Active_Promoter	0.047942334023479	-0.0336421506574358	-0.0495407009456848	TRUE	TRUE	0.213413048075982	0.226232474093975	FALSE	-0.182369370254833	0.176459289420593	FALSE	NA	NA	FALSE	0.733552098078047	3.73539094042752e-05	TRUE	1	mC Hyper
Alyref	Other	0.055102218166446	-0.0362614662555717	-0.0495400090280938	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Bod1	Other	0.045485145586103	-0.0412608692133703	-0.0495329014643013	TRUE	TRUE	0.0233319262510948	0.911981521738778	FALSE	-0.973054452967563	3.34707813261869e-09	TRUE	NA	NA	FALSE	0.844175155802576	2.47329206121064e-13	TRUE	2	mC Hyper
Msgn1	Other	-0.0199355981469347	-0.0513114465694997	-0.049518872841695	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.00571983180026983	0.96854441414441	FALSE	0	Non-DMR
Chl1	Active_Promoter	0.0547096154184465	-0.0363069218984255	-0.0495179251108882	TRUE	TRUE	-0.0972769598506132	0.589415597165649	FALSE	-0.190918008606707	0.220648707810275	FALSE	NA	NA	FALSE	0.708908466664275	3.68854016922046e-11	TRUE	1	mC Hyper
Morc2a	Other	0.0460078234262572	-0.0456393511793511	-0.0495158759679046	TRUE	TRUE	-0.760592470416339	0.0173588691037146	TRUE	1.17801939689475	1.36494003058054e-05	FALSE	NA	NA	FALSE	-0.248777516686004	0.181234018312188	FALSE	1	mC Hyper
Ube2i	Active_Promoter	0.0515612563347167	-0.0210388301898016	-0.0495137310788691	TRUE	TRUE	0.16897831131728	0.316285279510156	FALSE	0.038448553484089	0.83067663126202	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Vps26b	Active_Promoter	0.0551864789200358	-0.0294877374186067	-0.0495115792930846	TRUE	TRUE	0.0675615029469342	0.718995393678063	FALSE	0.197667035579933	0.290979346496606	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Pip5k1b	Active_Promoter	0.0489626637029712	-0.0387124368283887	-0.0495025174157878	TRUE	TRUE	0.150007227663367	0.38631723675215	FALSE	0.0176181318615879	0.907195336233914	FALSE	NA	NA	FALSE	0.490411619892888	3.6271904023135e-05	TRUE	1	mC Hyper
Efna1	Active_Promoter	0.0406543597342319	-0.0262933873723217	-0.0495023366361072	TRUE	TRUE	-0.258165701930078	0.263789284890142	FALSE	-1.36307048074931	7.70788601947609e-20	TRUE	NA	NA	FALSE	0.220174803593373	0.213145906970353	FALSE	1	mC Hyper
Camsap1	Other	0.048924301675707	-0.036750071767172	-0.0494967056042327	TRUE	TRUE	-0.0762539870922719	0.70840276717584	FALSE	-0.252503255816209	0.0996175536568904	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Dnajc18	Active_Promoter	0.04436101445194	-0.0393620863434055	-0.0494939812895017	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Dgkg	Active_Promoter	0.0486212082082397	-0.0384753122809677	-0.0494920389092073	TRUE	TRUE	0.356980014554065	0.0376463640672019	FALSE	0.113180320000309	0.482783730723944	FALSE	NA	NA	FALSE	0.400200374993144	0.000170350015598672	TRUE	1	mC Hyper
Plekha5	Active_Promoter	0.0540171143427496	-0.0353209074940668	-0.0494731384943646	TRUE	TRUE	-0.000309741003095802	0.999087772894789	FALSE	0.207700407189018	0.15510503338782	FALSE	0.0569286218851683	0.803937861193917	FALSE	1.41626010961075	2.41609760801491e-23	TRUE	1	mC Hyper
Arf3	Other	0.0373551565614225	-0.0449523209202583	-0.0494670492069539	TRUE	TRUE	0.0121192952620815	0.956574272149241	FALSE	-0.0279700490350354	0.864393893255348	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
