gene_name	chr	start	end	compartment	shift	mean_ctrl_pc1	difference	adj_pvalue	dist_to_tss	mc_diff	mc_q	mc_sig	mc_direction	hmc_diff	hmc_q	hmc_sig	hmc_direction
Epm2a	chr10	11325000	11350000	A	Stable	0.616666666666667	-0.0790000000000002	0.0461560912654802	-5945	0.0139894884386804	0.000389480507609927	TRUE	Hypermethylated	-0.0206161396534435	1.55531011521975e-13	TRUE	Hypomethylated
Epm2aip1	chr9	111275000	111300000	A	Stable	0.961666666666667	0.054	0.179566087216407	15655	0.0656424694941437	1.13799739591885e-07	TRUE	Hypermethylated	-0.0364896067225176	0.00592174457952626	TRUE	Hypomethylated
Epn1	chr7	5075000	5100000	A	Stable	0.672	-0.136666666666667	0.00415102946652837	7251	0.0618763405545922	9.3622834920512e-09	TRUE	Hypermethylated	-0.0354549057414204	0.000181230828500116	TRUE	Hypomethylated
Epn2	chr11	61575000	61600000	A	Stable	1.39	0.0213333333333331	0.437853567075606	-7813	0.0567760319846583	2.62543288142747e-19	TRUE	Hypermethylated	-0.0235217099800188	0.000200176614548548	TRUE	Hypomethylated
Epo	chr5	137475000	137500000	A	Stable	1.27066666666667	-0.00666666666666681	0.758539117856774	-1684	-0.0095008430168656	0.227651876316407	FALSE	Hypomethylated	-0.00794916297881196	0.0729596451383029	FALSE	Hypomethylated
Epop	chr11	97625000	97650000	A	Stable	1.29533333333333	-0.0176666666666671	0.461968408439402	-7784	-0.0278187718689206	0.431809562773085	FALSE	Hypomethylated	-0.0530391540272543	0.0610618753101704	FALSE	Hypomethylated
Epor	chr9	21950000	21975000	A	Stable	1.55266666666667	-0.0736666666666668	0.0423676652023451	1076	-0.043744981166779	0.0121032339403793	TRUE	Hypomethylated	-0.0157154246655057	0.328386167892378	FALSE	Hypomethylated
Eppk1	chr15	76100000	76125000	A	Stable	1.33733333333333	0.000999999999999764	0.967961547327902	7695	-0.0031876267697758	0.64506998017718	FALSE	Hypomethylated	0.00255812491589545	0.608208936650302	FALSE	Hypermethylated
Eps15	chr4	109325000	109350000	A	Stable	1.06966666666667	0.00599999999999988	0.781410245204574	-5556	0.00258144037955088	0.649626899662728	FALSE	Hypermethylated	-0.0110706312931765	0.000617968345695829	TRUE	Hypomethylated
Eps15l1	chr8	72400000	72425000	A	Stable	1.35633333333333	-0.0943333333333339	0.0110021563303253	8974	0.016342161860316	0.00311506553067177	TRUE	Hypermethylated	-0.0257179163098307	3.6621580077671e-10	TRUE	Hypomethylated
Eps8	chr6	137500000	137525000	A	Stable	1.117	0.0959999999999999	0.00199508789543822	7395	0.00209812836042311	0.50225686558478	FALSE	Hypermethylated	-0.0177722498912778	3.25109485025212e-12	TRUE	Hypomethylated
Eps8l1	chr7	4450000	4475000	A	Stable	0.777666666666667	-0.0963333333333335	0.0177974070648602	1803	-0.011613747598212	0.303027100281892	FALSE	Hypomethylated	-0.0174522425069187	0.00114128831257582	TRUE	Hypomethylated
Eps8l3	chr3	107850000	107875000	A	Stable	1.53633333333333	-0.0113333333333337	0.649850161308152	-14730	-0.00335340953124219	0.735982910872535	FALSE	Hypomethylated	-0.00993090661282302	0.224709889415239	FALSE	Hypomethylated
Epsti1	chr14	77900000	77925000	A	B to A	0.579666666666667	0.441333333333333	4.48013280025452e-05	8261	-0.00438983859792907	0.321291316657976	FALSE	Hypomethylated	0.00842718494582291	0.00228302167084213	TRUE	Hypermethylated
Epyc	chr10	97625000	97650000	A	Stable	0.496666666666667	0.0363333333333332	0.342921222964119	-6568	0.0268191954072861	4.83362483941951e-06	TRUE	Hypermethylated	-0.0176827184103076	3.2874998291788e-05	TRUE	Hypomethylated
Eqtn	chr4	94925000	94950000	B	Stable	-0.183	-0.101	0.0180517948326783	-8657	0.0114990202568872	0.306099277651928	FALSE	Hypermethylated	-0.0102663409337112	0.0129424579950221	TRUE	Hypomethylated
Eral1	chr11	78075000	78100000	A	Stable	1.449	-0.00600000000000026	0.806719118518757	-7117	0.0158624298708765	0.346987659880983	FALSE	Hypermethylated	-0.0279552950852177	0.0021192661866745	TRUE	Hypomethylated
Erap1	chr13	74625000	74650000	A	Stable	0.248	0.132	0.0737417581929486	-2353	-0.0173776531179024	0.0111781873778358	TRUE	Hypomethylated	0.0104386879909653	0.00448341802187187	TRUE	Hypermethylated
Eras	chrX	7925000	7950000	A	Stable	1.39	-0.0850000000000003	0.0789156183374127	-8893	-0.0224066080775512	0.523293197981851	FALSE	Hypomethylated	0.00339588121197064	0.668527579222811	FALSE	Hypermethylated
Erbb2	chr11	98400000	98425000	A	Stable	1.309	-0.0133333333333337	0.705768714830972	16	-0.00205570967306046	0.822955298523498	FALSE	Hypomethylated	-0.00620081334551491	0.17613571814181	FALSE	Hypomethylated
Erbb3	chr10	128575000	128600000	A	Stable	1.49333333333333	0.052333333333333	0.040303768551647	2135	-0.0010998387583554	0.95320160315335	FALSE	Hypomethylated	-0.00637739772400554	0.0867890057114024	FALSE	Hypomethylated
Erbb4	chr1	69100000	69125000	A	Stable	0.275666666666667	-0.101666666666667	0.0134490306031907	-4441	0.0198007364707715	6.51049170942525e-54	TRUE	Hypermethylated	-0.0120037497624972	1.36481562729868e-27	TRUE	Hypomethylated
Erbin	chr13	103900000	103925000	A	Stable	0.499	0.185666666666667	0.015174738144355	8086	0.00170375970830827	0.7662768219628	FALSE	Hypermethylated	-0.00116963484785483	0.781652851834124	FALSE	Hypomethylated
Erc1	chr6	119825000	119850000	A	Stable	1.509	0.0376666666666664	0.242565441417014	10650	0.0263060978072767	2.53175679380347e-21	TRUE	Hypermethylated	-0.0304759617842486	1.54283788963081e-35	TRUE	Hypomethylated
Erc2	chr14	27600000	27625000	A	Stable	1.27833333333333	-0.0226666666666667	0.420752220646536	-9907	-0.0111079063212859	1.52092572900486e-17	TRUE	Hypomethylated	0.00135562878726506	0.306064372537009	FALSE	Hypermethylated
Ercc1	chr7	19325000	19350000	A	Stable	1.30733333333333	-0.0710000000000001	0.0350291364412533	-7571	0.0228010190008111	0.0287107692792504	TRUE	Hypermethylated	-0.0188560437082485	0.00694932260798905	TRUE	Hypomethylated
Ercc3	chr18	32225000	32250000	A	Stable	1.48033333333333	-0.108333333333334	0.0180127381452921	-2827	0.0351075862185539	3.72677369500088e-09	TRUE	Hypermethylated	-0.0260707380600556	1.31842422685514e-08	TRUE	Hypomethylated
Ercc4	chr16	13100000	13125000	A	Stable	0.842666666666667	-0.236	0.00257093853970152	2764	0.00732181519732011	0.199810087629757	FALSE	Hypermethylated	-0.0182432790742742	3.07753470846537e-06	TRUE	Hypomethylated
Ercc5	chr1	44125000	44150000	A	Stable	0.832333333333333	-0.163666666666667	0.0159443570517482	-10244	0.0194954070780086	0.00366681982078141	TRUE	Hypermethylated	-0.0208147586268499	1.36920088435571e-05	TRUE	Hypomethylated
Ercc6	chr14	32500000	32525000	A	Stable	1.52166666666667	0.000666666666666336	0.978388251453596	-1021	0.0161196732170823	0.000206495747340551	TRUE	Hypermethylated	-0.0158883278497237	1.80703797574223e-06	TRUE	Hypomethylated
Ercc6l	chrX	102150000	102175000	A	Stable	1.75766666666667	-0.0213333333333336	0.481714518991307	-5409	0.0139413996140909	0.221858363188125	FALSE	Hypermethylated	-0.00246704967806326	0.497502809054181	FALSE	Hypomethylated
Ercc6l2	chr13	63800000	63825000	A	Stable	1.15466666666667	0.00466666666666645	0.880018920103618	-2740	0.0143978027501495	0.00180128927601987	TRUE	Hypermethylated	-0.0172739066894618	1.24506598191378e-07	TRUE	Hypomethylated
Ercc8	chr13	108150000	108175000	A	Stable	1.51933333333333	-0.249	0.000443202609514425	3762	0.0580773638624523	4.37669524444666e-28	TRUE	Hypermethylated	-0.0294432119640605	1.68402611160196e-14	TRUE	Hypomethylated
Ereg	chr5	91050000	91075000	B	Stable	-1.07466666666667	-0.0739999999999999	0.0365701046618396	-12117	0.00419443692638577	0.680417112173684	FALSE	Hypermethylated	0.00256369002446442	0.685147081958525	FALSE	Hypermethylated
Erfe	chr1	91350000	91375000	A	Stable	1.44333333333333	0.0129999999999996	0.571332917742141	-3930	0.00639200769684367	0.830465957171348	FALSE	Hypermethylated	-0.0235061678764975	0.127264123192244	FALSE	Hypomethylated
Erfl	chr7	24925000	24950000	A	Stable	1.19033333333333	-0.0693333333333337	0.0264439873476648	7271	-0.0043772677407935	0.764017845101968	FALSE	Hypomethylated	-0.00554566126904812	0.629242821033518	FALSE	Hypomethylated
Erg	chr16	95575000	95600000	A	Stable	1.20233333333333	0.179666666666666	0.000474768392780942	-907	0.000857127276513658	0.763401018878832	FALSE	Hypermethylated	0.00361962306658645	0.033675643972492	TRUE	Hypermethylated
Erg28	chr12	85800000	85825000	A	Stable	1.477	-0.0496666666666669	0.112484022137758	12393	0.0147679775641765	0.306467294750278	FALSE	Hypermethylated	-0.0219764709438613	0.00783958554030313	TRUE	Hypomethylated
Ergic1	chr17	26550000	26575000	A	Stable	1.51566666666667	-0.0440000000000005	0.230926013829403	988	0.0595526381914592	2.05625095177151e-49	TRUE	Hypermethylated	-0.030674053096498	3.05464115303597e-17	TRUE	Hypomethylated
Ergic2	chr6	148200000	148225000	A	Stable	0.627666666666667	-0.127	0.0083037526515007	-126	0.0404821710049972	7.88427634978818e-10	TRUE	Hypermethylated	-0.0336266944155814	4.38400381688639e-13	TRUE	Hypomethylated
Ergic3	chr2	156000000	156025000	A	Stable	1.50733333333333	-0.0346666666666669	0.278428976012282	4472	0.0196664961293886	0.104803956222873	FALSE	Hypermethylated	-0.0243881572812115	0.00712130040333893	TRUE	Hypomethylated
Erh	chr12	80625000	80650000	A	Stable	1.48333333333333	-0.0443333333333333	0.122195546010518	6611	0.00157690727518411	0.958954928320822	FALSE	Hypermethylated	-0.0335453874495928	1.88321863261291e-07	TRUE	Hypomethylated
Eri1	chr8	35475000	35500000	A	Stable	0.855666666666667	0.0103333333333333	0.717916963702337	8033	-0.0146141860562375	0.055716647322702	FALSE	Hypomethylated	-0.0150391960402161	0.000957511503415726	TRUE	Hypomethylated
Eri2	chr7	119775000	119800000	A	Stable	0.013	0.00533333333333333	0.92743580490254	6558	0.0133234895859856	0.0572795927478428	FALSE	Hypermethylated	-0.0115334007983968	0.0113329908117739	TRUE	Hypomethylated
Eri3	chr4	117550000	117575000	A	Stable	1.142	0.0256666666666665	0.412506690189149	12135	-0.00238159460350196	0.682399504819028	FALSE	Hypomethylated	-0.0150275234633591	3.82231938997084e-07	TRUE	Hypomethylated
Erich1	chr8	14075000	14100000	A	B to A	0.625	0.393666666666667	0.000484323255732702	2827	0.0120991413093534	0.000358356609955194	TRUE	Hypermethylated	-0.0150044242793757	2.05628386525998e-09	TRUE	Hypomethylated
Erich2	chr2	70500000	70525000	B	B to A	-0.736666666666667	0.743	6.67101908144299e-05	3681	-0.00816109404815157	0.309082951469951	FALSE	Hypomethylated	0.0201247641826854	1.25004430365616e-06	TRUE	Hypermethylated
Erich3	chr3	154675000	154700000	A	Stable	1.049	-0.0143333333333335	0.787707044093651	-23633	-0.00186326804148851	0.733675839504383	FALSE	Hypomethylated	-0.000268848126751542	0.917174823304082	FALSE	Hypomethylated
Erich4	chr7	25600000	25625000	A	Stable	1.01766666666667	-0.26	3.62340393282477e-05	3353	0.0371006210321345	0.403374046002466	FALSE	Hypermethylated	0.0106847787153284	0.737346643659558	FALSE	Hypermethylated
Erich5	chr15	34450000	34475000	A	Stable	0.373333333333333	-0.188333333333333	0.00131631361502525	9188	0.00366046529748187	0.752924080731824	FALSE	Hypermethylated	-0.00603517552933091	0.15540368045033	FALSE	Hypomethylated
Erich6	chr3	58625000	58650000	A	Stable	1.217	-0.136	0.00314152803202245	-293	0.0130002247256229	0.137474073010486	FALSE	Hypermethylated	-0.00656984805817108	0.246871709904879	FALSE	Hypomethylated
Erich6b	chr14	75625000	75650000	A	Stable	0.857333333333333	-0.0873333333333335	0.0307454872295826	-4722	-0.0120718974849091	0.015247865302437	TRUE	Hypomethylated	-0.000879205824158152	0.793131377103384	FALSE	Hypomethylated
Erlec1	chr11	30925000	30950000	A	Stable	0.530666666666667	-0.124666666666667	0.00429919121384655	16631	0.038135681537576	0.000594531485775607	TRUE	Hypermethylated	-0.0215170996125687	0.0104419131947397	TRUE	Hypomethylated
Erlin1	chr19	44050000	44075000	A	Stable	1.43	0.0073333333333331	0.843647289172033	7186	0.00633831593200018	0.348899107149244	FALSE	Hypermethylated	-0.0125510561466771	0.000996145504544982	TRUE	Hypomethylated
Erlin2	chr8	27000000	27025000	A	Stable	1.182	-0.074	0.0172971395321126	-10871	0.0163132827959909	0.053189242680729	FALSE	Hypermethylated	-0.0114048140163436	0.0143312123357905	TRUE	Hypomethylated
Ermap	chr4	119175000	119200000	A	Stable	0.975666666666667	-0.199666666666667	0.0003817391429095	2495	-0.00417824264284605	0.694945234186234	FALSE	Hypomethylated	0.00360218265541126	0.513730018353499	FALSE	Hypermethylated
Ermard	chr17	15025000	15050000	A	Stable	0.52	0.0913333333333333	0.00461643834938039	-4051	-0.0193690211987427	0.00242320317581442	TRUE	Hypomethylated	0.0202373744112224	1.33281414586711e-07	TRUE	Hypermethylated
Ermn	chr2	58050000	58075000	A	Stable	0.484333333333333	-0.282	0.0104656341601962	-9636	0.00641265411002256	0.651433349413371	FALSE	Hypermethylated	0.00566180286575024	0.576074904747848	FALSE	Hypermethylated
Ermp1	chr19	29625000	29650000	A	Stable	0.984333333333333	-0.0716666666666668	0.0364936785618065	10915	0.0244360989632341	6.99354355289962e-08	TRUE	Hypermethylated	-0.0225491453386348	3.43588922492336e-11	TRUE	Hypomethylated
Ern1	chr11	106475000	106500000	A	Stable	1.42566666666667	0.00833333333333302	0.689883668714959	296	0.0147175870572795	0.000628391584224247	TRUE	Hypermethylated	-0.0274995275023585	5.49304483511481e-21	TRUE	Hypomethylated
Ern2	chr7	122175000	122200000	A	Stable	0.846333333333333	0.0950000000000001	0.0356804050566658	-1269	0.000552398215254546	0.945896772131412	FALSE	Hypermethylated	-0.00118396282104588	0.796615828564784	FALSE	Hypomethylated
Erp27	chr6	136900000	136925000	B	Stable	-0.497333333333333	0.0256666666666667	0.443076860429438	9680	-0.0267163444576051	0.00175086303031843	TRUE	Hypomethylated	0.012938972406301	0.00615908916221139	TRUE	Hypermethylated
Erp29	chr5	121425000	121450000	A	Stable	1.319	-0.0170000000000003	0.543201474278274	14974	0.00861754805193504	0.272366402592934	FALSE	Hypermethylated	-0.0186989006048087	0.000424517585308592	TRUE	Hypomethylated
Erp44	chr4	48250000	48275000	A	Stable	1.15333333333333	0.0489999999999997	0.0538956308096508	17089	0.0198556973959787	1.61813001896746e-05	TRUE	Hypermethylated	-0.0295076274913046	2.7285748110915e-14	TRUE	Hypomethylated
Errfi1	chr4	150850000	150875000	A	Stable	1.38266666666667	-0.047666666666667	0.14184460436758	7430	0.0269458805510745	0.00611082938446335	TRUE	Hypermethylated	-0.0318279326377238	1.38008517261336e-05	TRUE	Hypomethylated
Erv3	chr2	131850000	131875000	A	Stable	0.366	0.0186666666666666	0.681214965733931	-2753	-0.000718296528773643	0.972973743885406	FALSE	Hypomethylated	-0.0106069419179184	0.373451268739569	FALSE	Hypomethylated
Esam	chr9	37500000	37525000	A	A to B	0.609666666666667	-0.400666666666667	0.000119976775835778	-15589	-0.00921223163636276	0.629362196752376	FALSE	Hypomethylated	-0.0157645071768363	0.121784973741786	FALSE	Hypomethylated
Esco1	chr18	10600000	10625000	A	Stable	1.22633333333333	-0.175	0.00263201684004183	-2148	0.0582157027598146	3.11505929735458e-18	TRUE	Hypermethylated	-0.0538081132250338	2.78349745140899e-21	TRUE	Hypomethylated
Esd	chr14	74725000	74750000	A	Stable	0.824333333333333	-0.0726666666666668	0.102811297272091	5203	0.0146587802359491	0.0402794949920724	TRUE	Hypermethylated	-0.0137626723724456	0.00639241334957979	TRUE	Hypomethylated
Esf1	chr2	140150000	140175000	A	Stable	0.535333333333333	-0.0870000000000001	0.0177581724452549	8058	0.0163560407370811	0.00264121546470368	TRUE	Hypermethylated	-0.01696833593279	1.64524804241202e-06	TRUE	Hypomethylated
Esm1	chr13	113200000	113225000	B	Stable	-0.316333333333333	-0.0963333333333333	0.0885321062591031	2841	-0.000919025071983159	0.928429291573865	FALSE	Hypomethylated	-0.00148280919306509	0.87035169339009	FALSE	Hypomethylated
Esp1	chr17	40725000	40750000	B	Stable	-1.24166666666667	-0.0433333333333334	0.0957113534708972	10380	0.013389338699619	0.593421797960753	FALSE	Hypermethylated	-0.00450786892621978	0.492185604392468	FALSE	Hypomethylated
Esp15	chr17	39625000	39650000	B	Stable	-0.947333333333333	-0.0396666666666666	0.107254467715696	-3457	0.0133657522806153	0.703671897427884	FALSE	Hypermethylated	0.00107764139213321	0.966430580469735	FALSE	Hypermethylated
Esp16	chr17	39525000	39550000	B	Stable	-0.944333333333333	-0.0319999999999998	0.278289971164252	1358	-0.0253411000087245	0.440074966952411	FALSE	Hypomethylated	-0.00118660065176816	0.64366731228747	FALSE	Hypomethylated
Esp18	chr17	39400000	39425000	B	Stable	-0.938	-0.0313333333333333	0.218644977810199	6141	0.00923489677463918	0.806552134925601	FALSE	Hypermethylated	-0.0033399597385543	0.517911891873602	FALSE	Hypomethylated
Esp23	chr17	39075000	39100000	B	Stable	-0.930666666666667	-0.0326666666666664	0.17835715132809	-10463	0.0233288338389867	0.490152294183664	FALSE	Hypermethylated	-0.00337054280850696	0.415988909665791	FALSE	Hypomethylated
Esp24	chr17	39025000	39050000	B	Stable	-0.933	-0.0113333333333332	0.649187277348309	805	-0.0276110944856465	0.472483897383442	FALSE	Hypomethylated	-0.00282267724570956	0.683691419691413	FALSE	Hypomethylated
Esp3	chr17	40625000	40650000	B	Stable	-1.22333333333333	-0.00366666666666637	0.890038249951701	5425	0.0233118637726483	0.246427785835244	FALSE	Hypermethylated	-0.00296301948451745	0.643925370087931	FALSE	Hypomethylated
Esp31	chr17	38625000	38650000	B	Stable	-0.883666666666667	-0.0493333333333332	0.0829829348179063	-1947	-0.0258232957401859	0.311431454112471	FALSE	Hypomethylated	-0.00135737803052978	0.65228426840516	FALSE	Hypomethylated
Esp34	chr17	38550000	38575000	B	Stable	-0.881	-0.03	0.243955875613402	8308	-0.0110272478848272	0.6619738717212	FALSE	Hypomethylated	-0.00535627440551801	0.317733764470752	FALSE	Hypomethylated
Esp36	chr17	38400000	38425000	B	Stable	-0.904	0.00300000000000037	0.914576872314149	7685	0.0288535623341636	0.377739383256691	FALSE	Hypermethylated	-0.00458078231740827	0.423290336448532	FALSE	Hypomethylated
Esp38	chr17	39950000	39975000	B	Stable	-1.05133333333333	-0.0206666666666666	0.394597956236757	11980	0.0279187109054539	0.229231565454387	FALSE	Hypermethylated	-0.0131241119741235	0.0350398821256732	TRUE	Hypomethylated
Esp4	chr17	40575000	40600000	B	Stable	-1.20633333333333	-0.0296666666666665	0.214593426716951	-11094	0.0073697495483046	0.761935803564524	FALSE	Hypermethylated	0.00198214732066725	0.823182481232518	FALSE	Hypermethylated
Esp6	chr17	40550000	40575000	B	Stable	-1.19333333333333	-0.0289999999999998	0.16000192506037	993	0.00271108273255183	0.937655725783833	FALSE	Hypermethylated	-0.00749751054032463	0.306946063953209	FALSE	Hypomethylated
Esp8	chr17	40500000	40525000	B	Stable	-1.18866666666667	-0.00899999999999975	0.689322650359123	-7522	-0.00694453017353092	0.762239846838895	FALSE	Hypomethylated	-0.00841069345353298	0.0167062503761867	TRUE	Hypomethylated
Espn	chr4	152125000	152150000	A	Stable	1.44666666666667	0.0999999999999998	0.00778033588545511	-1175	-0.0203807887180548	0.0218900758851745	TRUE	Hypomethylated	0.00510736317131935	0.39873844983126	FALSE	Hypermethylated
Espnl	chr1	91300000	91325000	A	Stable	1.45966666666667	0.0433333333333331	0.0987551782363425	-9575	-0.0131254417468678	0.218679682324724	FALSE	Hypomethylated	0.00722225015105919	0.331073526984094	FALSE	Hypermethylated
Esr1	chr10	4600000	4625000	B	Stable	-0.431666666666667	0.0856666666666667	0.0414720922826804	511	-0.00684456820035584	0.000210573249576514	TRUE	Hypomethylated	-0.0011979934594068	0.277752174614111	FALSE	Hypomethylated
Esr2	chr12	76175000	76200000	A	Stable	1.48666666666667	-0.082333333333334	0.00532818979232385	-10241	0.00020999360932461	0.997109395172644	FALSE	Hypermethylated	-0.00300494150510193	0.453466668668965	FALSE	Hypomethylated
Esrp1	chr4	11375000	11400000	B	Stable	-0.319	-0.0416666666666666	0.36041406325366	-717	-0.00286903294067142	0.570425672503386	FALSE	Hypomethylated	-0.00484639177217505	0.0204119284724953	TRUE	Hypomethylated
Esrp2	chr8	106125000	106150000	A	Stable	1.60733333333333	-0.0250000000000001	0.343780054915656	-526	0.0135276510969371	0.536665149662559	FALSE	Hypermethylated	-0.0550326969107598	3.61956698599315e-06	TRUE	Hypomethylated
Esrrb	chr12	86350000	86375000	A	Stable	0.980333333333333	0.0446666666666666	0.131172645649821	1383	-0.00999734764998705	0.000304877652107326	TRUE	Hypomethylated	0.00487754558945426	0.0103250509041833	TRUE	Hypermethylated
Esrrg	chr1	187600000	187625000	B	Stable	-0.35	0.227	0.00126688676659457	3494	0.00655068988561458	1.54316821833403e-06	TRUE	Hypermethylated	-0.00713461971217522	3.70913826115439e-13	TRUE	Hypomethylated
Ess2	chr16	17900000	17925000	A	Stable	1.58066666666667	-0.0326666666666668	0.18813161437315	-1152	0.0255729286603225	0.0175830526868326	TRUE	Hypermethylated	-0.0323854146302756	1.67514464151217e-06	TRUE	Hypomethylated
Esx1	chrX	137100000	137125000	A	Stable	1.34933333333333	-0.143666666666667	0.00350304512538752	7826	-0.0103010443469391	0.0815494718899655	FALSE	Hypomethylated	-0.00466976079088307	0.124708098680188	FALSE	Hypomethylated
Esyt2	chr12	116275000	116300000	A	Stable	1.051	-0.061	0.0627736002403916	6278	0.031025474396672	5.14278223301503e-14	TRUE	Hypermethylated	-0.0312802986792798	1.12472921909155e-19	TRUE	Hypomethylated
Esyt3	chr9	99350000	99375000	B	Stable	-0.389	0.122	0.00223949593966671	-3970	-0.00651036720244025	0.227911148569518	FALSE	Hypomethylated	0.000266601346963019	0.994386337282746	FALSE	Hypermethylated
Etaa1	chr11	17925000	17950000	B	Stable	-0.179666666666667	-0.141666666666667	0.013130415576136	16375	0.0645746456582272	1.11046109761964e-10	TRUE	Hypermethylated	-0.0479285982555211	3.32888092768411e-10	TRUE	Hypomethylated
Etd	chrX	53425000	53450000	B	Stable	-0.0746666666666667	0.038	0.587688071760031	2582	0.00718279142107048	0.837946666579302	FALSE	Hypermethylated	0.000713051427761929	0.744865930186914	FALSE	Hypermethylated
Etf1	chr18	34925000	34950000	A	Stable	1.51566666666667	-0.137	0.00224402168278762	-5497	0.0389651783311464	3.59896115381814e-10	TRUE	Hypermethylated	-0.0397910242526791	1.62666915594174e-14	TRUE	Hypomethylated
Etfa	chr9	55500000	55525000	A	Stable	1.049	0.122	0.00694367235061648	-257	0.00629154136516763	0.391364794754635	FALSE	Hypermethylated	-0.0184932728522527	1.58567808854979e-05	TRUE	Hypomethylated
Etfbkmt	chr6	149125000	149150000	A	Stable	0.878	0.0329999999999999	0.473338321456451	-4013	0.00488427438749062	0.823572952459161	FALSE	Hypermethylated	-0.0065208905939947	0.449214426067088	FALSE	Hypomethylated
Etfdh	chr3	79600000	79625000	A	Stable	1.52833333333333	-0.0580000000000003	0.0321729287189767	16267	0.013802912380652	0.097058985414676	FALSE	Hypermethylated	-0.0207388671192917	6.74380407781223e-06	TRUE	Hypomethylated
Etfrf1	chr6	145200000	145225000	A	Stable	1.208	-0.0243333333333333	0.477275296593506	1353	0.042224920744077	0.0107438395714839	TRUE	Hypermethylated	-0.0288302833548974	0.0128371931391625	TRUE	Hypomethylated
Ethe1	chr7	24575000	24600000	A	Stable	1.06033333333333	-0.175	0.000542964242926606	-43	0.0230997770470286	0.00992384492744002	TRUE	Hypermethylated	-0.016045561478407	0.00268027915547528	TRUE	Hypomethylated
Etl4	chr2	20275000	20300000	B	Stable	-1.117	-0.0296666666666664	0.309947511058392	-2413	-0.00316687075633293	0.0162511416498601	TRUE	Hypomethylated	0.00677586762532405	4.07014436275838e-22	TRUE	Hypermethylated
Etnk1	chr6	143150000	143175000	A	Stable	1.157	-0.0486666666666668	0.115879725620346	-4730	0.0200295536737369	1.11266527434678e-06	TRUE	Hypermethylated	-0.0213249648803863	4.30262808398133e-11	TRUE	Hypomethylated
Etnk2	chr1	133350000	133375000	A	Stable	1.23566666666667	0.0776666666666666	0.0208792464137029	-1072	-0.0371865228971828	0.000305002179612231	TRUE	Hypomethylated	0.0202932697568807	0.0122072489556853	TRUE	Hypermethylated
Etnppl	chr3	130600000	130625000	B	Stable	-0.902666666666667	-0.0713333333333332	0.0167511904010932	-4948	0.000692117917074353	0.915041552525934	FALSE	Hypermethylated	0.000132688958477796	0.986191880848436	FALSE	Hypermethylated
Ets1	chr9	32625000	32650000	B	Stable	-1.00033333333333	0.0886666666666666	0.0045616006072587	1259	-0.00585573132321271	0.0928079943647492	FALSE	Hypomethylated	0.0115687030219298	2.33859464793053e-09	TRUE	Hypermethylated
Ets2	chr16	95700000	95725000	A	Stable	1.65166666666667	-0.0520000000000001	0.059532110264104	10093	0.0462558870852583	1.01792949414952e-08	TRUE	Hypermethylated	-0.0287625235267997	6.14209352568332e-05	TRUE	Hypomethylated
Etv1	chr12	38775000	38800000	A	Stable	1.103	-0.028666666666667	0.389263764386597	3789	0.059977747450288	4.48753985205375e-57	TRUE	Hypermethylated	-0.000728114747893971	0.929883565137679	FALSE	Hypomethylated
Etv2	chr7	30625000	30650000	A	Stable	0.979	-0.123666666666667	0.00637828349535616	-1648	-0.0101148986210907	0.610014167405677	FALSE	Hypomethylated	-0.000841691161108462	0.877595610887347	FALSE	Hypomethylated
Etv3	chr3	87525000	87550000	A	Stable	1.42333333333333	0.0129999999999998	0.605157297658811	11922	0.031760520929774	3.84018558096795e-07	TRUE	Hypermethylated	-0.031092606421765	2.09708621744643e-10	TRUE	Hypomethylated
Etv4	chr11	101775000	101800000	A	Stable	1.25133333333333	0.0206666666666663	0.327063525869939	-2190	-0.0424376386455738	0.00144234272718009	TRUE	Hypomethylated	-0.0059345658894803	0.42618962515908	FALSE	Hypomethylated
Etv5	chr16	22425000	22450000	A	Stable	1.35333333333333	-0.175	0.00184146270575926	868	0.0244033153825766	1.78241257688509e-09	TRUE	Hypermethylated	-0.026462084512129	1.6698620622076e-17	TRUE	Hypomethylated
Etv6	chr6	134025000	134050000	A	Stable	0.584666666666667	0.0129999999999999	0.806414013026952	1800	0.00381710681479508	0.0892233130187978	FALSE	Hypermethylated	-0.017530626537084	2.01908828984587e-31	TRUE	Hypomethylated
Eva1a	chr6	82025000	82050000	B	Stable	-0.814	0.0820000000000001	0.0522871873532887	-4128	-0.0103664081403464	0.0753050226886072	FALSE	Hypomethylated	0.00408973415737836	0.29579930422623	FALSE	Hypermethylated
Eva1b	chr4	126125000	126150000	A	Stable	1.49866666666667	-0.0223333333333337	0.340972383548771	-10503	-0.125249491658626	7.57227423707508e-05	TRUE	Hypomethylated	-0.0080248913836076	0.730374479189539	FALSE	Hypomethylated
Eva1c	chr16	90825000	90850000	A	Stable	1.25	0.0753333333333334	0.142459983991612	6641	-0.0268759237720789	1.22111227363305e-12	TRUE	Hypomethylated	-0.00449431937756151	0.124371408258111	FALSE	Hypomethylated
Evc	chr5	37325000	37350000	A	Stable	0.228333333333333	-0.0280000000000001	0.367395407520484	-619	-0.0115571522495473	0.0703421854270931	FALSE	Hypomethylated	-0.00191972356709819	0.69762204349287	FALSE	Hypomethylated
