loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps
loop_10617	chr12	16560000	16570000	chr12	16750000	16760000	chr12:16560000-16570000_chr12:16750000-16760000	-0.239131664920464	4.81599425013003	14.0559124534652	0.00126469367944447	0.0133005230201732	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.202530862400149	0.0133005230201732	0.0155411404448996	-0.194926010187674	-0.239131664920464	-0.152595965811659	10	3
loop_10322	chr12	9050000	9075000	chr12	10425000	10450000	chr12:9050000-9075000_chr12:10425000-10450000	-0.203555078110223	5.13862199361164	20.1550767541383	5.3411376767229e-4	0.00587901838601236	TRUE	TRUE	weak_differential	down_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.968768774268235	0.0297544872142841	0.00587901838601236	-0.00894564490749007	-0.21205816162867	-0.203555078110223	25	3
loop_10716	chr12	3420000	3430000	chr12	3570000	3580000	chr12:3420000-3430000_chr12:3570000-3580000	-0.233205670341329	4.63186412622688	9.88775902264729	0.00510437231957058	0.034371363979923	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.40784499982744	0.034371363979923	NA	-0.161590007696763	-0.233205670341329	NA	10	2
loop_10682	chr12	3090000	3100000	chr12	3360000	3370000	chr12:3090000-3100000_chr12:3360000-3370000	-0.195571720913815	5.59321896157879	8.7863261512717	0.00767165462531003	0.0455828005985867	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.244617029894058	0.0455828005985867	NA	-0.15593659355319	-0.195571720913815	NA	10	2
loop_2650	chr12	75280000	75290000	chr12	75370000	75380000	chr12:75280000-75290000_chr12:75370000-75380000	0.365495065129327	5.71595750543211	49.7118211251087	7.76357968279225e-7	6.91753288901395e-5	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0352232522810842	6.91753288901395e-5	0.015539534364009	0.684055708833918	0.365495065129327	0.153595589727059	10	4
loop_10315	chr12	15525000	15550000	chr12	16500000	16525000	chr12:15525000-15550000_chr12:16500000-16525000	0.164803653594081	5.17655148239568	12.1813979160465	0.00370240922043764	0.021953995139095	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.277988579321108	0.0805040618219422	0.021953995139095	0.207227379424458	0.177017071363069	0.164803653594081	25	3
loop_10701	chr12	117990000	118000000	chr12	118850000	118860000	chr12:117990000-118000000_chr12:118850000-118860000	0.259083591150077	4.35091627259099	9.3545413839857	0.00620288245540509	0.0392791370259451	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0605933322753799	0.0392791370259451	NA	0.345140059144582	0.259083591150077	NA	10	2
loop_8748	chr12	30125000	30130000	chr12	30365000	30370000	chr12:30125000-30130000_chr12:30365000-30370000	0.39236850658915	5.15512086877748	14.8096677718325	0.00133958217830413	0.0221197123326584	TRUE	TRUE	weak_differential	up_in_mutant	5	2	5kb,10kb	TRUE	0.0221197123326584	0.0270036733378339	NA	0.39236850658915	0.207567784381611	NA	5	2
loop_10557	chr12	105490000	105500000	chr12	105580000	105590000	chr12:105490000-105500000_chr12:105580000-105590000	0.593465104048368	5.63614627369982	130.802810196305	3.17915766848524e-10	4.23239390312694e-7	TRUE	TRUE	moderate_differential	up_in_mutant	10	2	5kb,10kb	TRUE	3.63087961437866e-5	4.23239390312694e-7	NA	0.711331740657718	0.593465104048368	NA	10	2
loop_19149	chr12	90740000	90750000	chr12	91080000	91090000	chr12:90740000-90750000_chr12:91080000-91090000	0.224262503018027	4.79227244069073	11.4442151627063	0.0029567131284883	0.0237507623399678	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.126208187417184	0.0237507623399678	NA	0.276329266592908	0.224262503018027	NA	10	2
loop_6912	chr12	16575000	16600000	chr12	16800000	16825000	chr12:16575000-16600000_chr12:16800000-16825000	-0.154282986895578	5.1983531948139	11.6826870020921	0.00426822581815223	0.024366994189384	TRUE	TRUE	weak_differential	down_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.388799905513099	0.104826237449232	0.024366994189384	-0.154122515808722	-0.172599929697051	-0.154282986895578	25	3
loop_10669	chr12	104060000	104070000	chr12	104410000	104420000	chr12:104060000-104070000_chr12:104410000-104420000	0.262747531241958	4.57045782911949	11.4846201082615	0.00291634311299017	0.023538757964762302	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.332760445238395	0.023538757964762302	0.0436681280507179	0.182342464254084	0.262747531241958	0.13745374128977	10	3
loop_10601	chr12	72840000	72850000	chr12	72970000	72980000	chr12:72840000-72850000_chr12:72970000-72980000	0.273643430257882	5.41740865781439	18.1214652671607	3.8611412961771e-4	0.0055272201021556	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0229697026167971	0.0055272201021556	NA	0.270315315003098	0.273643430257882	NA	10	2
loop_10726	chr12	54090000	54100000	chr12	54490000	54500000	chr12:54090000-54100000_chr12:54490000-54500000	0.333269338926406	5.09028741550468	25.8439524134371	5.67886059586921e-5	0.00139461637984069	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0102376270919474	0.00139461637984069	NA	0.436372296138165	0.333269338926406	NA	10	2
loop_17132	chr15	85250000	85275000	chr15	85575000	85600000	chr15:85250000-85275000_chr15:85575000-85600000	0.135765578772215	6.23843467876662	8.79873941246466	0.0103948089333317	0.0458153225199008	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.0756530717836419	0.0461649998243907	0.0458153225199008	0.206329910776229	0.153765932514882	0.135765578772215	25	3
loop_10801	chr15	38290000	38300000	chr15	38470000	38480000	chr15:38290000-38300000_chr15:38470000-38480000	0.14420411818707	6.82667146606895	11.9636415947448	0.00248153606553828	0.0211533424614924	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.082472438418535493	0.0211533424614924	NA	0.168846397997514	0.14420411818707	NA	10	2
loop_10822	chr15	102540000	102550000	chr15	102670000	102680000	chr15:102540000-102550000_chr15:102670000-102680000	0.193185309981381	5.86305812400833	13.4325460677126	0.00153821324715187	0.0152554085054957	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.195623911183477	0.0152554085054957	NA	0.168705768606223	0.193185309981381	NA	10	2
loop_10792	chr15	101980000	101990000	chr15	102060000	102070000	chr15:101980000-101990000_chr15:102060000-102070000	0.308795892718181	6.25732327373768	36.8111578933183	6.26307294902993e-6	2.9153109320234e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00366203598669863	2.9153109320234e-4	NA	0.318527182224933	0.308795892718181	NA	10	2
loop_10839	chr15	74630000	74640000	chr15	74690000	74700000	chr15:74630000-74640000_chr15:74690000-74700000	0.149799890069709	6.62868308596333	9.33927521746685	0.00623797011364048	0.0394351227966233	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.186885162640423	0.0394351227966233	NA	0.140841169406902	0.149799890069709	NA	10	2
loop_10885	chr15	85000000	85010000	chr15	85070000	85080000	chr15:85000000-85010000_chr15:85070000-85080000	0.163355481022138	6.28283400732705	11.3759675249946	0.00302631656144566	0.0240828398096477	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.228626173622393	0.0240828398096477	NA	0.148959107706081	0.163355481022138	NA	10	2
loop_20240	chr15	85900000	85925000	chr15	86025000	86050000	chr15:85900000-85925000_chr15:86025000-86050000	0.174728564206346	6.98348177909941	11.823163447788	0.00409933374224123	0.023674118227573	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.118503584799194	0.0365115467456516	0.023674118227573	0.154528960178074	0.162214727603607	0.174728564206346	25	3
loop_10512	chr15	41325000	41350000	chr15	41650000	41675000	chr15:41325000-41350000_chr15:41650000-41675000	-0.152165770180189	6.06828272598648	14.2180284176734	0.00213456726604987	0.0150452325821995	TRUE	TRUE	weak_differential	down_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.369527302410167	0.124386135600191	0.0150452325821995	-0.120880672572402	-0.124097236171764	-0.152165770180189	25	3
loop_10825	chr15	102620000	102630000	chr15	102670000	102680000	chr15:102620000-102630000_chr15:102670000-102680000	0.168542124471623	6.55543154442314	10.6220765594578	0.00392906319099277	0.0284279277936535	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.083422234672231907	0.0284279277936535	NA	0.220688829936056	0.168542124471623	NA	10	2
loop_10845	chr15	57690000	57700000	chr15	57890000	57900000	chr15:57690000-57700000_chr15:57890000-57900000	-0.343267859781451	5.60532276783704	44.4238480869241	1.73371157084458e-6	1.1818482009444e-4	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.0271503411789569	1.1818482009444e-4	NA	-0.294085069386012	-0.343267859781451	NA	10	2
loop_21885	chr15	73710000	73720000	chr15	73760000	73770000	chr15:73710000-73720000_chr15:73760000-73770000	0.30971020111545	6.45724568280891	39.5164344000364	3.89206203883663e-6	2.0972050100628e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00280168949676201	2.0972050100628e-4	NA	0.350352685356002	0.30971020111545	NA	10	2
loop_10927	chr15	84260000	84270000	chr15	84610000	84620000	chr15:84260000-84270000_chr15:84610000-84620000	0.327167501875917	5.93813456012427	36.2644393900699	6.91473951530472e-6	3.117418022119e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.00267987020998384	3.117418022119e-4	5.7016759388273e-4	0.430250865608873	0.327167501875917	0.268962028964807	10	3
loop_10904	chr15	52160000	52170000	chr15	52410000	52420000	chr15:52160000-52170000_chr15:52410000-52420000	-0.258523431002364	4.98858104219162	17.3932942653998	4.7252464110636e-4	0.00639986695243523	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.135977912546661	0.00639986695243523	0.0297419926399732	-0.258986560922457	-0.258523431002364	-0.144357614785585	10	3
loop_10910	chr15	32240000	32250000	chr15	32430000	32440000	chr15:32240000-32250000_chr15:32430000-32440000	-0.172549778366265	5.36731979829291	9.28619644754646	0.00636176187688829	0.0399166606037526	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.43043704513354	0.0399166606037526	NA	-0.112559054960942	-0.172549778366265	NA	10	2
loop_8861	chr15	82065000	82070000	chr15	82105000	82110000	chr15:82065000-82070000_chr15:82105000-82110000	0.267737801624438	6.90833040988785	22.9916260840832	1.7998802270339e-4	0.00606310350004873	TRUE	TRUE	weak_differential	up_in_mutant	5	2	5kb,10kb	TRUE	0.00606310350004873	0.00697010441712554	NA	0.267737801624438	0.178149664827476	NA	5	2
loop_10865	chr15	94760000	94770000	chr15	95570000	95580000	chr15:94760000-94770000_chr15:95570000-95580000	0.183315477252996	5.52756380726334	12.0234514832627	0.00243249247004107	0.0209187962272144	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0908625976503026	0.0209187962272144	NA	0.22199533823411	0.183315477252996	NA	10	2
loop_10895	chr15	44630000	44640000	chr15	44740000	44750000	chr15:44630000-44640000_chr15:44740000-44750000	-0.168405660714744	6.38482388546748	10.7596144330376	0.00374422545223278	0.027692585109455	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0489199315756439	0.027692585109455	0.0529026763390777	-0.20715869957103	-0.168405660714744	-0.112375138150952	10	3
loop_10876	chr15	102980000	102990000	chr15	103170000	103180000	chr15:102980000-102990000_chr15:103170000-103180000	0.270991601409078	5.96196447096641	26.0905901859819	5.37269767960798e-5	0.00134955487108643	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0421350733059625	0.00134955487108643	NA	0.240930019050718	0.270991601409078	NA	10	2
loop_10855	chr15	76080000	76090000	chr15	76150000	76160000	chr15:76080000-76090000_chr15:76150000-76160000	0.205200505110567	6.42130257087388	15.6018534875751	7.9144020606459e-4	0.00944421874997789	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0152147572965322	0.00944421874997789	NA	0.296194648680684	0.205200505110567	NA	10	2
loop_10970	chr15	68250000	68260000	chr15	68360000	68370000	chr15:68250000-68260000_chr15:68360000-68370000	-0.196190465634455	5.94320394942582	14.5418670991292	0.00108868410716008	0.011925991632743	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0137341116630258	0.011925991632743	0.0163894345027087	-0.304881389386117	-0.196190465634455	-0.142756281521387	10	3
loop_10929	chr15	73310000	73320000	chr15	73470000	73480000	chr15:73310000-73320000_chr15:73470000-73480000	0.193405850337239	5.65676115260443	13.4341154913155	0.00153744739725409	0.0152544978056355	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0956457171110284	0.0152544978056355	NA	0.192853214405287	0.193405850337239	NA	10	2
loop_10837	chr15	84800000	84810000	chr15	84850000	84860000	chr15:84800000-84810000_chr15:84850000-84860000	0.187670516916496	6.86665531362767	14.0558869327944	0.00126470155264284	0.0133005230201732	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.04116404773641	0.0133005230201732	NA	0.216797616876929	0.187670516916496	NA	10	2
loop_10889	chr15	94720000	94730000	chr15	95570000	95580000	chr15:94720000-94730000_chr15:95570000-95580000	-0.202850511179051	5.52167916019004	12.7868984769198	0.00189234890019439	0.0176100494692432	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.018117747923249	0.0176100494692432	NA	-0.328445420028374	-0.202850511179051	NA	10	2
loop_8917	chr15	37675000	37680000	chr15	37725000	37730000	chr15:37675000-37680000_chr15:37725000-37730000	-0.269940174799327	6.00089113613139	14.6967953506617	0.00138247969798356	0.0225792460755135	TRUE	TRUE	weak_differential	down_in_mutant	5	2	5kb,10kb	TRUE	0.0225792460755135	0.385256514767736	NA	-0.269940174799327	-0.0612848079016903	NA	5	2
loop_5694	chr15	64175000	64200000	chr15	64625000	64650000	chr15:64175000-64200000_chr15:64625000-64650000	0.287622433277928	5.58248994550129	42.3932484461184	1.51500556860694e-5	5.7016759388273e-4	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.00325273423399079	8.9568655432261e-4	5.7016759388273e-4	0.413653726248238	0.314925433015267	0.287622433277928	25	3
loop_17151	chr15	32250000	32275000	chr15	32550000	32575000	chr15:32250000-32275000_chr15:32550000-32575000	-0.246328011241083	5.67858371962616	33.3035659110277	5.23475325812697e-5	0.00126664883700206	TRUE	TRUE	weak_differential	down_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.232049653973104	0.00622086171543105	0.00126664883700206	-0.184299814279622	-0.275928531036256	-0.246328011241083	25	3
loop_10873	chr15	25800000	25810000	chr15	25950000	25960000	chr15:25800000-25810000_chr15:25950000-25960000	0.156218253173505	5.95789254220931	10.7392469607006	0.00377097847531561	0.0277905518897242	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.101771821977019	0.0277905518897242	0.0389047348868203	0.170045713357557	0.156218253173505	0.116290535091771	10	3
loop_10954	chr15	78620000	78630000	chr15	78720000	78730000	chr15:78620000-78630000_chr15:78720000-78730000	0.418494841809425	6.51472168948447	66.3169287244003	8.87423669631317e-8	1.65984896620628e-5	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00142490551926921	1.65984896620628e-5	NA	0.439558484329639	0.418494841809425	NA	10	2
loop_10577	chr15	79225000	79250000	chr15	79450000	79475000	chr15:79225000-79250000_chr15:79450000-79475000	0.143268491893893	6.72008944733397	11.1052387239554	0.00505230224107376	0.027511174883455	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.838410579643733	0.115879916672353	0.027511174883455	0.0346330213649432	0.120740889033457	0.143268491893893	25	3
loop_10920	chr15	41320000	41330000	chr15	41440000	41450000	chr15:41320000-41330000_chr15:41440000-41450000	-0.227735414103309	5.38497491177129	15.5195622346846	8.1096929408101e-4	0.00961942194111188	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.0134540180275302	0.00961942194111188	NA	-0.370998315200197	-0.227735414103309	NA	10	2
loop_11031	chr15	25990000	26000000	chr15	26320000	26330000	chr15:25990000-26000000_chr15:26320000-26330000	0.386507731327367	5.39503837590089	42.584694924478796	2.32951507999403e-6	1.4404804724159e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00111568457255756	1.4404804724159e-4	NA	0.48690353561502	0.386507731327367	NA	10	2
loop_11000	chr15	44430000	44440000	chr15	44820000	44830000	chr15:44430000-44440000_chr15:44820000-44830000	-0.170575586459835	5.54014877207029	9.51120651272905	0.00585502759141606	0.0377524172219169	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.826953657030964	0.0377524172219169	NA	-0.0353733418206113	-0.170575586459835	NA	10	2
loop_11035	chr15	78580000	78590000	chr15	78720000	78730000	chr15:78580000-78590000_chr15:78720000-78730000	0.180196378833045	5.98771948963599	10.0237869486455	0.00486001959866404	0.0330826348029961	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.941667110099426	0.0330826348029961	NA	0.0154763414067713	0.180196378833045	NA	10	2
loop_10905	chr15	37110000	37120000	chr15	37320000	37330000	chr15:37110000-37120000_chr15:37320000-37330000	0.327799351380822	6.10333298894357	45.9728822902969	1.36085280233375e-6	1.0135899068282e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0029664191022747	1.0135899068282e-4	6.3084515455685e-4	0.318900045212698	0.327799351380822	0.237685835242418	10	5
loop_10864	chr15	12580000	12590000	chr15	12790000	12800000	chr15:12580000-12590000_chr15:12790000-12800000	0.325189771491144	5.88894352359445	36.5514206369049	6.56382534139705e-6	3.0255090657127e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00178769327006074	3.0255090657127e-4	NA	0.388946614065112	0.325189771491144	NA	10	2
loop_10867	chr15	84210000	84220000	chr15	84610000	84620000	chr15:84210000-84220000_chr15:84610000-84620000	0.28420793476423	6.09215428346011	35.0509943967621	8.6447876897786e-6	3.60975710323e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0314037179265656	3.60975710323e-4	NA	0.263955847134832	0.28420793476423	NA	10	2
loop_19201	chr15	79830000	79840000	chr15	79920000	79930000	chr15:79830000-79840000_chr15:79920000-79930000	0.176644764172896	5.93513917974319	11.2714652350509	0.00313644934670981	0.0246301601716643	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.171459173197524	0.0246301601716643	NA	0.208605853802913	0.176644764172896	NA	10	2
loop_8993	chr15	66170000	66175000	chr15	66280000	66285000	chr15:66170000-66175000_chr15:66280000-66285000	0.251550529108029	6.17222786736768	13.5428949830516	0.00192241123391434	0.0279456740567887	TRUE	TRUE	weak_differential	up_in_mutant	5	2	5kb,10kb	TRUE	0.0279456740567887	0.0294974409225984	NA	0.251550529108029	0.158206481551511	NA	5	2
loop_10600	chr15	85475000	85500000	chr15	85575000	85600000	chr15:85475000-85500000_chr15:85575000-85600000	0.157138322534199	6.94549188879104	9.09452660802644	0.00943187951157187	0.0427156923350451	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.19911190872854	0.211720578904198	0.0427156923350451	0.172591403249902	0.108518921453334	0.157138322534199	25	3
loop_10919	chr15	75720000	75730000	chr15	75830000	75840000	chr15:75720000-75730000_chr15:75830000-75840000	0.156361341255111	6.51641403391239	9.27195700281854	0.00639543247643619	0.0400834748841606	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.107275805630758	0.0400834748841606	NA	0.20456992038705	0.156361341255111	NA	10	2
loop_10979	chr15	66670000	66680000	chr15	66900000	66910000	chr15:66670000-66680000_chr15:66900000-66910000	0.399619177705749	5.23746694768271	39.8352626724569	3.68529468115327e-6	2.0342826639966e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	6.2692536484225e-4	2.0342826639966e-4	NA	0.504635664194491	0.399619177705749	NA	10	2
loop_9009	chr15	66305000	66310000	chr15	66340000	66345000	chr15:66305000-66310000_chr15:66340000-66345000	0.223223724214027	6.44232286400845	14.247776306206	0.00156916748638352	0.0246865876991675	TRUE	TRUE	weak_differential	up_in_mutant	5	1	5kb	FALSE	0.0246865876991675	NA	NA	0.223223724214027	NA	NA	5	1
loop_11075	chr15	66090000	66100000	chr15	66440000	66450000	chr15:66090000-66100000_chr15:66440000-66450000	0.183413080820384	5.15175143467446	10.1452640460526	0.00465276415440635	0.0321825667306004	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.105713514181258	0.0321825667306004	NA	0.229024217806135	0.183413080820384	NA	10	2
loop_9012	chr15	40165000	40170000	chr15	41025000	41030000	chr15:40165000-40170000_chr15:41025000-41030000	-0.44204187897156	5.03914950184881	20.7013229211627	3.0076503030186e-4	0.00858469329347314	TRUE	TRUE	weak_differential	down_in_mutant	5	2	5kb,10kb	TRUE	0.00858469329347314	0.0189392926950342	NA	-0.44204187897156	-0.262407443960578	NA	5	2
loop_10981	chr15	82350000	82360000	chr15	82410000	82420000	chr15:82350000-82360000_chr15:82410000-82420000	0.191363599341905	5.95953694282575	13.7177132922074	0.00140571607289286	0.0143307054782483	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0780560625680067	0.0143307054782483	NA	0.238067144545622	0.191363599341905	NA	10	2
loop_10579	chr15	73300000	73325000	chr15	73550000	73575000	chr15:73300000-73325000_chr15:73550000-73575000	0.189714413269897	5.90214335590785	19.8129018337345	5.7428414797005e-4	0.00613632689905355	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.437107504539766	0.0629097218180781	0.00613632689905355	0.109261496048018	0.16372074139808	0.189714413269897	25	3
loop_10990	chr15	94890000	94900000	chr15	95000000	95010000	chr15:94890000-94900000_chr15:95000000-95010000	-0.278119724221683	5.39804297691827	23.2145231446271	1.0464117800187e-4	0.00219078551391161	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.028307466311925	0.00219078551391161	NA	-0.310859032520741	-0.278119724221683	NA	10	2
loop_9022	chr15	93515000	93520000	chr15	93575000	93580000	chr15:93515000-93520000_chr15:93575000-93580000	0.26113416919506	6.02702965715727	13.502727763794	0.00194509514638365	0.028026202662076	TRUE	TRUE	weak_differential	up_in_mutant	5	2	5kb,10kb	TRUE	0.028026202662076	0.117763979338229	NA	0.26113416919506	0.126193536373394	NA	5	2
loop_10961	chr15	71910000	71920000	chr15	72050000	72060000	chr15:71910000-71920000_chr15:72050000-72060000	0.337648461652122	5.15957705562165	27.3535737595451	4.06473414256134e-5	0.00111769214761379	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00402003721998828	0.00111769214761379	NA	0.424334904569654	0.337648461652122	NA	10	2
loop_11065	chr15	34530000	34540000	chr15	34890000	34900000	chr15:34530000-34540000_chr15:34890000-34900000	0.209884721147476	5.47769718653785	13.0812864802978	0.00172077680309457	0.0164937142234624	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.336546334158614	0.0164937142234624	NA	0.12419182087201	0.209884721147476	NA	10	2
loop_9033	chr15	23455000	23460000	chr15	23565000	23570000	chr15:23455000-23460000_chr15:23565000-23570000	-0.47498828247922	5.67422906395352	24.5899336927097	1.2811205816161e-4	0.00481947914197093	TRUE	TRUE	weak_differential	down_in_mutant	5	3	5kb,10kb,25kb	TRUE	0.00481947914197093	0.00996747358769736	0.0787645817355927	-0.47498828247922	-0.273402366128563	-0.11906778236944	5	3
loop_10995	chr15	103010000	103020000	chr15	103170000	103180000	chr15:103010000-103020000_chr15:103170000-103180000	0.199631291614839	5.83279810401879	14.1305417464458	0.00123572640605401	0.0131054170673919	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0389425934341824	0.0131054170673919	NA	0.269256817036962	0.199631291614839	NA	10	2
loop_10575	chr15	98650000	98675000	chr15	98800000	98825000	chr15:98650000-98675000_chr15:98800000-98825000	0.157541149760583	6.5023428402681	14.2579646586404	0.00211258457420024	0.0149160609707638	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.251834029478942	0.0398757419347286	0.0149160609707638	0.147732016894539	0.171935851864205	0.157541149760583	25	3
loop_10549	chr15	83850000	83875000	chr15	84050000	84075000	chr15:83850000-83875000_chr15:84050000-84075000	0.169927347660069	6.16532665963577	16.0842577522701	0.00133777700264778	0.0108242662832247	TRUE	TRUE	weak_differential	up_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.49726291486187	0.295589860008496	0.0108242662832247	0.0944460036340693	0.0949407880800074	0.169927347660069	25	3
loop_11139	chr15	74760000	74770000	chr15	75010000	75020000	chr15:74760000-74770000_chr15:75010000-75020000	0.240183112938925	5.08467745089716	12.908495857866	0.00181928611336775	0.0171249301133514	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.168935915438726	0.0171249301133514	0.0418418732590659	0.212256783818421	0.240183112938925	0.136161330388229	10	3
loop_11020	chr15	66090000	66100000	chr15	66280000	66290000	chr15:66090000-66100000_chr15:66280000-66290000	-0.16561257144178201	5.39710332760826	8.57129029783952	0.00832543282420848	0.048128019330137	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.1900154349511	0.048128019330137	NA	-0.167838242062058	-0.16561257144178201	NA	10	2
loop_11085	chr15	57890000	57900000	chr15	58020000	58030000	chr15:57890000-57900000_chr15:58020000-58030000	0.219075214616705	5.1108273667791	13.340358321532	0.00158395836919413	0.0155793767108221	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.11653442134946	0.0155793767108221	NA	0.254392238000781	0.219075214616705	NA	10	2
loop_11107	chr15	48330000	48340000	chr15	48420000	48430000	chr15:48330000-48340000_chr15:48420000-48430000	-0.193276012168996	5.9353660916334	12.1275440062976	0.00234967635108381	0.0204608984908537	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.0211972120099116	0.0204608984908537	NA	-0.293972035657058	-0.193276012168996	NA	10	2
loop_9050	chr15	6905000	6910000	chr15	7225000	7230000	chr15:6905000-6910000_chr15:7225000-7230000	0.267984192020372	6.84866752346785	15.5481112425442	0.00109321673361259	0.019318885212499	TRUE	TRUE	weak_differential	up_in_mutant	5	3	5kb,10kb,25kb	TRUE	0.019318885212499	0.0769636499722839	0.0411945677411075	0.267984192020372	0.140759783899837	0.115413876307746	5	3
