loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	span_length	loop_footprint	cluster	cluster_label	loop_class	SE_anchor	shared_anchor	DEG_status	DEG_genes	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor1_CTCF_overlap	anchor1_CTCF_motif_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	anchor2_Bivalent_Promoter_overlap	anchor2_CTCF_overlap	anchor2_CTCF_motif_overlap	anchor1_distance_to_tss	anchor2_distance_to_tss	anchor1_type	anchor2_type	loop_type	anchor1_is_EorP	anchor2_is_EorP	anchor1_nearest_gene	anchor1_nearest_gene_dist	anchor2_nearest_gene	anchor2_nearest_gene_dist
loop_7681	chr8	11000000	11010000	chr8	11170000	11180000	chr8:11000000-11010000_chr8:11170000-11180000	-0.198083214271473	5.59115530865805	9.11225202697219	0.00678699063370688	0.0417967815025997	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.213472758883425	0.0417967815025997	0.071755409155393	-0.185330081701391	-0.198083214271473	-0.138382041504721	10	3	160000	180000	clust3	clust3	structural	FALSE	TRUE	FALSE	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	132804	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer	TRUE	FALSE	Irs2	0	Col4a1	18421
loop_7516	chr8	105410000	105420000	chr8	105460000	105470000	chr8:105410000-105420000_chr8:105460000-105470000	-0.22888672867227	6.81209124273797	19.8739929734207	2.4147262649199e-4	0.00398324233437808	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.00510078823925579	0.00398324233437808	NA	-0.353440468951805	-0.22888672867227	NA	10	2	40000	60000	clust3	clust3	mixed	TRUE	FALSE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	1525	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site	TRUE	TRUE	Kctd19	0	Tppp3	0
loop_7663	chr8	114490000	114500000	chr8	114590000	114600000	chr8:114490000-114500000_chr8:114590000-114600000	-0.451602332195589	4.89385944932241	38.5664887206847	4.58781309940166e-6	2.317664867537e-4	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.00405316487816398	2.317664867537e-4	NA	-0.60375893032285	-0.451602332195589	NA	10	2	90000	110000	clust6	clust6_short	CRE	TRUE	FALSE	TRUE	Wwox	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	50344	150344	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Wwox	0	Wwox	0
loop_8133	chr8	26525000	26550000	chr8	26975000	27000000	chr8:26525000-26550000_chr8:26975000-27000000	-0.245514424411093	5.46923120569146	35.3184561101327	3.897629519642e-5	0.00103480446544804	TRUE	TRUE	weak_differential	down_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.103872970182557	0.0344983132927857	0.00103480446544804	-0.276465197367191	-0.212335749663919	-0.245514424411093	25	3	425000	475000	clust6	clust6_short	CRE	FALSE	FALSE	TRUE	Zfp703	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	330581	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer	TRUE	TRUE	Thap1	360849	Zfp703	0
loop_7624	chr8	120670000	120680000	chr8	120790000	120800000	chr8:120670000-120680000_chr8:120790000-120800000	0.325221624282701	6.18376077499918	32.5120378056951	1.40297096947287e-5	5.1797779740799e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00459782472524509	5.1797779740799e-4	NA	0.397388819469449	0.325221624282701	NA	10	2	110000	130000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	1426	53641	CTCF_Site	Polycomb	Polycomb-CTCF_Site	FALSE	FALSE	Cox4i1	0	Galnt2l	0
loop_6462	chr8	67815000	67820000	chr8	67850000	67855000	chr8:67815000-67820000_chr8:67850000-67855000	-0.267334995013544	6.26009333688164	14.5098821093314	0.00145697275127237	0.0235182082705384	TRUE	TRUE	weak_differential	down_in_mutant	5	1	5kb	FALSE	0.0235182082705384	NA	NA	-0.267334995013544	NA	NA	5	1	30000	40000	clust6	clust6_short	CRE	FALSE	FALSE	TRUE	Psd3	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	291145	326145	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Psd3	0	Psd3	0
loop_7676	chr8	11420000	11430000	chr8	11480000	11490000	chr8:11420000-11430000_chr8:11480000-11490000	0.252215020662553	6.10402612906669	21.3930795967831	1.6362040700524e-4	0.00300572812608989	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00635530821432276	0.00300572812608989	NA	0.364211896020799	0.252215020662553	NA	10	2	50000	70000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	47928	1289	CTCF_Site	Repressed_Promoter	Repressed_Promoter-CTCF_Site	FALSE	FALSE	Col4a2	0	Rab20	1290
loop_6464	chr8	4410000	4415000	chr8	4585000	4590000	chr8:4410000-4415000_chr8:4585000-4590000	0.313947129204878	5.74706475598439	16.520138513033	8.4306598080488e-4	0.0163724799390637	TRUE	TRUE	weak_differential	up_in_mutant	5	3	5kb,10kb,25kb	TRUE	0.0163724799390637	0.215576952457379	0.552279456486418	0.313947129204878	0.102240090590578	0.0370885617154139	5	3	170000	180000	clust4	clust4	structural	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	78025	23166	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	Ccl25	49980	Zfp958	23165
loop_7715	chr8	106430000	106440000	chr8	106640000	106650000	chr8:106430000-106440000_chr8:106640000-106650000	0.217558187349236	5.79452609971076	18.3293474854336	3.6476267426571e-4	0.00529373722751202	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0132915675900754	0.00529373722751202	NA	0.296918374324009	0.217558187349236	NA	10	2	200000	220000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	14672	33067	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	Zfp90	3402	Cdh1	0
loop_7571	chr8	3180000	3190000	chr8	3330000	3340000	chr8:3180000-3190000_chr8:3330000-3340000	-0.177806860131885	6.37855781574469	13.2928349439992	0.00160812535516093	0.0157418222482709	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.302860243566968	0.0157418222482709	0.061434396007525	-0.133043331650113	-0.177806860131885	-0.118244302394656	10	3	140000	160000	clust3	clust3	unclassified	FALSE	FALSE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	89616	13414	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site	FALSE	FALSE	Insr	0	Arhgef18	13413
loop_7759	chr8	45060000	45070000	chr8	45230000	45240000	chr8:45060000-45070000_chr8:45230000-45240000	0.276657975585646	5.84281945143665	23.4963463937563	9.78238409853013e-5	0.00209562106498711	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0338280554313052	0.00209562106498711	0.00437127517238795	0.355976860700949	0.276657975585646	0.230380629400273	10	3	160000	180000	clust4	clust4	structural	FALSE	TRUE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	22030	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	TRUE	FALSE	Mtnr1a	0	F11	1172
loop_7672	chr8	26440000	26450000	chr8	26530000	26540000	chr8:26440000-26450000_chr8:26530000-26540000	-0.247233508043825	5.26671533048577	15.4954173091258	8.1679987239526e-4	0.0096430958330984	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.229362588782296	0.0096430958330984	NA	-0.216557030990406	-0.247233508043825	NA	10	2	80000	100000	clust3	clust3	CRE	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	281858	340581	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Thap1	275849	Thap1	365849
loop_7607	chr8	11250000	11260000	chr8	11390000	11400000	chr8:11250000-11260000_chr8:11390000-11400000	0.248212623581904	5.72616449039056	16.25897981448	6.5289417141352e-4	0.00807448135925185	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.0301438842441466	0.00807448135925185	NA	0.29174111932398	0.248212623581904	NA	10	2	130000	150000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	52804	77173	Polycomb	Polycomb	Polycomb-Polycomb	FALSE	FALSE	Col4a1	0	Col4a2	0
loop_7790	chr8	26880000	26890000	chr8	26970000	26980000	chr8:26880000-26890000_chr8:26970000-26980000	-0.219268856673531	5.24127348883407	13.1505840256539	0.00168294163093244	0.0162446902927254	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.337872968341224	0.0162446902927254	NA	-0.155901666516355	-0.219268856673531	NA	10	2	80000	100000	clust3	clust3	CRE	FALSE	FALSE	TRUE	Zfp703	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site	TRUE	TRUE	Zfp703	87323	Zfp703	0
loop_6512	chr8	113665000	113670000	chr8	113980000	113985000	chr8:113665000-113670000_chr8:113980000-113985000	0.271936961310966	6.02117734705573	13.793461912573	0.00178748587191915	0.0267186790929761	TRUE	TRUE	weak_differential	up_in_mutant	5	3	5kb,10kb,25kb	TRUE	0.0267186790929761	0.0552834988087976	0.68450329300448	0.271936961310966	0.149908725969263	0.0306757471659753	5	3	310000	320000	clust4	clust4	unclassified	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	6457	131261	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	Syce1l	9467	Adamts18	131262
loop_8	chr8	57740000	57750000	chr8	57790000	57800000	chr8:57740000-57750000_chr8:57790000-57800000	-0.243069171364722	6.2523623795092	25.0624904382554	6.78315413616829e-5	0.00159084294725141	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.0109614105454341	0.00159084294725141	NA	-0.34076033021584	-0.243069171364722	NA	10	2	40000	60000	clust3	clust3	CRE	FALSE	FALSE	TRUE	Galntl6	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	86967	136967	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Galntl6	24050	Galntl6	0
loop_7815	chr8	18610000	18620000	chr8	18890000	18900000	chr8:18610000-18620000_chr8:18890000-18900000	-0.164775170246243	5.52987966970686	8.67852012193979	0.00799197464193805	0.0468829367797672	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0846073981192641	0.0468829367797672	0.0520623017966468	-0.237301115601062	-0.164775170246243	-0.10751434380777	10	3	270000	290000	clust3	clust3	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	14868	43722	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site	FALSE	FALSE	Mcph1	0	Agpat5	0
loop_7777	chr8	11950000	11960000	chr8	12670000	12680000	chr8:11950000-11960000_chr8:12670000-12680000	-0.230468967068476	4.67758380332101	8.81842729343659	0.00757906469205328	0.0452464764206146	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0940883894836063	0.0452464764206146	0.715862454466661	-0.308855782864335	-0.230468967068476	-0.0321318917020598	10	3	710000	730000	clust3	clust3	structural	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	109525	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site	FALSE	TRUE	Tex29	94239	Tubgcp3	0
loop_7846	chr8	10040000	10050000	chr8	10400000	10410000	chr8:10040000-10050000_chr8:10400000-10410000	0.355352810705021	5.56501429707641	46.2810700223538	1.29774976322048e-6	9.79022421373531e-5	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00267594956298459	9.79022421373531e-5	NA	0.383701241516492	0.355352810705021	NA	10	2	350000	370000	clust4	clust4	structural	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	33532	246088	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	Tnfsf13b	928	Myo16	0
loop_8103	chr8	64025000	64050000	chr8	64200000	64225000	chr8:64025000-64050000_chr8:64200000-64225000	-0.116474425570294	6.31145424699526	8.94195886752721	0.00991501629477804	0.0442565657431128	TRUE	TRUE	weak_differential	down_in_mutant	25	3	5kb,10kb,25kb	TRUE	0.753482639950009	0.119405921372566	0.0442565657431128	-0.0495656944173698	-0.124181702563516	-0.116474425570294	25	3	150000	200000	clust3	clust3	unclassified	FALSE	FALSE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	72751	0	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer	FALSE	TRUE	Tll1	0	Tll1	0
loop_7702	chr8	45810000	45820000	chr8	45930000	45940000	chr8:45810000-45820000_chr8:45930000-45940000	0.25083691365408	5.73467394740193	17.0132635800779	5.2594754620413e-4	0.00694066756017022	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.337411713687681	0.00694066756017022	0.171724512953387	0.153882689981672	0.25083691365408	0.0929414637264612	10	3	110000	130000	clust4	clust4	mixed	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	TRUE	TRUE	Sorbs2	0	Ccdc110	0
loop_6561	chr8	124735000	124740000	chr8	124825000	124830000	chr8:124735000-124740000_chr8:124825000-124830000	0.249437777135527	6.40547467431274	14.2396725454477	0.00157278845381785	0.0247073698929489	TRUE	TRUE	weak_differential	up_in_mutant	5	3	5kb,10kb,25kb	TRUE	0.0247073698929489	0.321612526936309	0.912717882776142	0.249437777135527	0.0833351376746955	0.0131021352857129	5	3	85000	95000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	11831	31907	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site	FALSE	TRUE	Fam89a	255	Trim67	0
loop_7792	chr8	119680000	119690000	chr8	119770000	119780000	chr8:119680000-119690000_chr8:119770000-119780000	0.241125065572398	5.62865954856656	15.5577113377648	8.018504740227e-4	0.00954628086695519	TRUE	TRUE	weak_differential	up_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0448541940256914	0.00954628086695519	0.111791232284307	0.276073079267945	0.241125065572398	0.133516605172558	10	3	80000	100000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	10008	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	TRUE	Wfdc1	0	Meak7	0
loop_7653	chr8	113770000	113780000	chr8	113980000	113990000	chr8:113770000-113780000_chr8:113980000-113990000	-0.219381694834261	5.47135315097711	13.6436295520716	0.00143887945383629	0.0145586197030006	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.023644745325339	0.0145586197030006	0.0434150992766133	-0.328975169951082	-0.219381694834261	-0.136895632702275	10	3	200000	220000	clust3	clust3	structural	FALSE	TRUE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	68737	131261	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site	FALSE	FALSE	Adamts18	0	Adamts18	131262
loop_7823	chr8	26590000	26600000	chr8	26970000	26980000	chr8:26590000-26600000_chr8:26970000-26980000	-0.229202253746069	4.64075288682281	9.53797750464401	0.00579779615709585	0.0375331014380416	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.376199337646271	0.0375331014380416	NA	-0.174042265995767	-0.229202253746069	NA	10	2	370000	390000	clust3	clust3	unclassified	FALSE	FALSE	TRUE	Zfp703	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	280581	0	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer	FALSE	TRUE	Zfp703	377323	Zfp703	0
loop_7771	chr8	23590000	23600000	chr8	24520000	24530000	chr8:23590000-23600000_chr8:24520000-24530000	-0.216332343607146	4.75550687625698	8.5063179244092	0.00853501467195162	0.048933483846514	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.198306397628541	0.048933483846514	NA	-0.227970383206643	-0.216332343607146	NA	10	2	920000	940000	clust3	clust3	structural	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	36018	46332	Other	Poised_Enhancer	Poised_Enhancer-Other	FALSE	FALSE	Zmat4	36017	Ido2	1890
loop_7800	chr8	104340000	104350000	chr8	104570000	104580000	chr8:104340000-104350000_chr8:104570000-104580000	-0.187309468763454	5.28878094934649	10.3402394211368	0.00434032206069208	0.0305632137142449	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.157777337308931	0.0305632137142449	NA	-0.188876807231001	-0.187309468763454	NA	10	2	220000	240000	clust3	clust3	structural	FALSE	FALSE	FALSE	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	589	11450	Repressed_Promoter	Poised_Enhancer	Repressed_Promoter-Poised_Enhancer	TRUE	FALSE	Cmtm4	0	Pdp2	11449
loop_7630	chr8	26340000	26350000	chr8	26440000	26450000	chr8:26340000-26350000_chr8:26440000-26450000	-0.3310523064423	5.33251856191814	34.765731781657	9.11747751977273e-6	3.7246705997743e-4	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.0257214223964737	3.7246705997743e-4	NA	-0.338897416460272	-0.3310523064423	NA	10	2	90000	110000	clust6	clust6_short	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	181858	281858	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer	FALSE	TRUE	Thap1	175849	Thap1	275849
loop_7910	chr8	4140000	4150000	chr8	4580000	4590000	chr8:4140000-4150000_chr8:4580000-4590000	-0.321546496063933	4.74388743709726	17.1428286084995	5.0702013688952e-4	0.0067688634637923404	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.0407477874428908	0.0067688634637923404	NA	-0.42207116717419	-0.321546496063933	NA	10	2	430000	450000	clust6	clust6_short	structural	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	5347	23166	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	Cd209g	2293	Zfp958	23165
loop_7758	chr8	60500000	60510000	chr8	60860000	60870000	chr8:60500000-60510000_chr8:60860000-60870000	-0.223718040802868	4.87994843229149	10.6419690915962	0.00390171671583075	0.0282933844000902	TRUE	TRUE	weak_differential	down_in_mutant	10	3	5kb,10kb,25kb	TRUE	0.0950293904506589	0.0282933844000902	0.487954211228639	-0.281981629994313	-0.223718040802868	-0.0613960251122664	10	3	350000	370000	clust3	clust3	structural	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	20417	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site	TRUE	FALSE	Aadat	0	Hpf1	20416
loop_7827	chr8	44040000	44050000	chr8	44930000	44940000	chr8:44040000-44050000_chr8:44930000-44940000	-0.277470439146264	4.35823729941767	9.38489416375323	0.00613373181648742	0.0390049503991973	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.253375003062294	0.0390049503991973	NA	-0.25346651146034	-0.277470439146264	NA	10	2	880000	900000	clust6	clust6_long	CRE	FALSE	FALSE	TRUE	Fat1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	329950	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer	TRUE	TRUE	Adam34	329951	Fat1	0
loop_7893	chr8	44040000	44050000	chr8	44690000	44700000	chr8:44040000-44050000_chr8:44690000-44700000	-0.335699301801381	4.25025885970348	15.6011545286547	7.9160847334341e-4	0.00944421874997789	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.105997994046503	0.00944421874997789	NA	-0.344059703888419	-0.335699301801381	NA	10	2	640000	660000	clust6	clust6_short	CRE	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	329950	235446	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Adam34	329951	Fat1	235445
loop_7810	chr8	47870000	47880000	chr8	48010000	48020000	chr8:47870000-47880000_chr8:48010000-48020000	0.243910356122191	5.89742823008655	22.7733933455661	1.1638799776847e-4	0.00235397065727979	TRUE	TRUE	weak_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00240798225176505	0.00235397065727979	NA	0.348004119393434	0.243910356122191	NA	10	2	130000	150000	clust4	clust4	structural	FALSE	TRUE	TRUE	Wwc2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	45517	19448	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	Wwc2	0	Wwc2	19076
loop_3950	chr8	25750000	25760000	chr8	26150000	26160000	chr8:25750000-25760000_chr8:26150000-26160000	-0.256665185669745	4.63358701439159	10.138858893166	0.0046634517585449	0.0322269435723322	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.0826128270432327	0.0322269435723322	NA	-0.355018701003805	-0.256665185669745	NA	10	3	390000	410000	clust6	clust6_short	CRE	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0	0	Active_Promoter	CTCF_Site	Active_Promoter-CTCF_Site	TRUE	TRUE	Ddhd2	0	Thap1	0
loop_39	chr8	79020000	79030000	chr8	79390000	79400000	chr8:79020000-79030000_chr8:79390000-79400000	-0.273121559260051	3.90440444682831	8.9621394417453	0.00717951376839562	0.0435154674896437	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.448184494686425	0.0435154674896437	NA	-0.177241662575078	-0.273121559260051	NA	10	2	360000	380000	clust6	clust6_short	CRE	FALSE	FALSE	TRUE	Smad1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter	TRUE	TRUE	Zfp827	0	Smad1	0
loop_7884	chr8	79200000	79210000	chr8	79390000	79400000	chr8:79200000-79210000_chr8:79390000-79400000	-0.258580545937334	4.28050278138516	10.1877356181785	0.00458264613569331	0.0318044916721898	TRUE	TRUE	weak_differential	down_in_mutant	10	2	5kb,10kb	TRUE	0.421367368804882	0.0318044916721898	NA	-0.175170328202843	-0.258580545937334	NA	10	2	180000	200000	clust6	clust6_short	CRE	FALSE	FALSE	TRUE	Smad1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	38569	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer	TRUE	TRUE	1700011L22Rik	429	Smad1	0
loop_7927	chr8	48220000	48230000	chr8	48520000	48530000	chr8:48220000-48230000_chr8:48520000-48530000	0.538743441407224	4.93662590758015	72.6196129618633	4.34753897429655e-8	9.64642177120388e-6	TRUE	TRUE	moderate_differential	up_in_mutant	10	2	5kb,10kb	TRUE	0.00034492976245566003	9.64642177120388e-6	NA	0.624752820927759	0.538743441407224	NA	10	2	290000	310000	clust5	clust5	structural	FALSE	TRUE	FALSE	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	120907	313950	Polycomb	CTCF_Site	Polycomb-CTCF_Site	FALSE	FALSE	Tenm3	0	Tenm3	0
