stripe_id	direction	direction_confidence	significant_FDR05	symbol	entrez_id
stripe_0707	gained	low	FALSE	Gm867	333670
stripe_0707	gained	low	FALSE	Gstt1	14871
stripe_0707	gained	low	FALSE	Gstt2	14872
stripe_0707	gained	low	FALSE	Gstt3	103140
stripe_0707	gained	low	FALSE	Gstt4	75886
stripe_0707	gained	low	FALSE	Gucd1	68778
stripe_0707	gained	low	FALSE	Lrrc75b	192734
stripe_0707	gained	low	FALSE	Mif	17319
stripe_0707	gained	low	FALSE	Mmp11	17385
stripe_0707	gained	low	FALSE	Smarcb1	20587
stripe_0707	gained	low	FALSE	Snrpd3	67332
stripe_0707	gained	low	FALSE	Specc1l	74392
stripe_0707	gained	low	FALSE	Susd2	71733
stripe_0707	gained	low	FALSE	Upb1	103149
stripe_0707	gained	low	FALSE	Vpreb3	22364
stripe_0708	unchanged	high	TRUE	2610028H24Rik	76964
stripe_0708	unchanged	high	TRUE	Adarb1	110532
stripe_0708	unchanged	high	TRUE	Col18a1	12822
stripe_0708	unchanged	high	TRUE	Col6a1	12833
stripe_0708	unchanged	high	TRUE	Col6a2	12834
stripe_0708	unchanged	high	TRUE	Dip2a	64451
stripe_0708	unchanged	high	TRUE	Ftcd	14317
stripe_0708	unchanged	high	TRUE	Lss	16987
stripe_0708	unchanged	high	TRUE	Mcm3ap	54387
stripe_0708	unchanged	high	TRUE	Pcbp3	59093
stripe_0708	unchanged	high	TRUE	Pcnt	18541
stripe_0708	unchanged	high	TRUE	Pofut2	80294
stripe_0708	unchanged	high	TRUE	Prmt2	15468
stripe_0708	unchanged	high	TRUE	S100b	20203
stripe_0708	unchanged	high	TRUE	Slc19a1	20509
stripe_0708	unchanged	high	TRUE	Slc5a4a	64452
stripe_0708	unchanged	high	TRUE	Slc5a4b	64454
stripe_0708	unchanged	high	TRUE	Spatc1l	76573
stripe_0708	unchanged	high	TRUE	Ybey	216119
stripe_0708	unchanged	high	TRUE	Zfp280b	64453
stripe_0709	unchanged	high	TRUE	Chchd10	103172
stripe_0709	unchanged	high	TRUE	Derl3	70377
stripe_0709	unchanged	high	TRUE	Gm5134	333669
stripe_0709	unchanged	high	TRUE	Gm867	333670
stripe_0709	unchanged	high	TRUE	Mif	17319
stripe_0709	unchanged	high	TRUE	Mmp11	17385
stripe_0709	unchanged	high	TRUE	Slc5a4a	64452
stripe_0709	unchanged	high	TRUE	Slc5a4b	64454
stripe_0709	unchanged	high	TRUE	Smarcb1	20587
stripe_0709	unchanged	high	TRUE	Vpreb3	22364
stripe_0709	unchanged	high	TRUE	Zfp280b	64453
stripe_0710	unchanged	high	TRUE	2610028H24Rik	76964
stripe_0710	unchanged	high	TRUE	Col6a1	12833
stripe_0710	unchanged	high	TRUE	Col6a2	12834
stripe_0710	unchanged	high	TRUE	Ftcd	14317
stripe_0710	unchanged	high	TRUE	Lss	16987
stripe_0710	unchanged	high	TRUE	Mcm3ap	54387
stripe_0710	unchanged	high	TRUE	Pcnt	18541
stripe_0710	unchanged	high	TRUE	Spatc1l	76573
stripe_0710	unchanged	high	TRUE	Ybey	216119
stripe_0711	lost	low	FALSE	Pcbp3	59093
stripe_0712	unchanged	medium	FALSE	Adarb1	110532
stripe_0712	unchanged	medium	FALSE	Col18a1	12822
stripe_0712	unchanged	medium	FALSE	Itgb2	16414
stripe_0712	unchanged	medium	FALSE	Pofut2	80294
stripe_0712	unchanged	medium	FALSE	Pttg1ip	108705
stripe_0712	unchanged	medium	FALSE	Slx9	108707
stripe_0712	unchanged	medium	FALSE	Sumo3	20610
stripe_0712	unchanged	medium	FALSE	Ube2g2	22213
stripe_0713	lost	low	FALSE	Aire	11634
stripe_0713	lost	low	FALSE	Cfap410	67884
stripe_0713	lost	low	FALSE	Dnmt3l	54427
stripe_0713	lost	low	FALSE	Itgb2	16414
stripe_0713	lost	low	FALSE	Krtap10-10	544710
stripe_0713	lost	low	FALSE	Krtap10-20	100040299
stripe_0713	lost	low	FALSE	Krtap10-21	100041250
stripe_0713	lost	low	FALSE	Krtap10-22	100041261
stripe_0713	lost	low	FALSE	Krtap10-23	100041281
stripe_0713	lost	low	FALSE	Krtap10-24	100041351
stripe_0713	lost	low	FALSE	Krtap10-27	670880
stripe_0713	lost	low	FALSE	Krtap10-28	670895
stripe_0713	lost	low	FALSE	Krtap10-29	675294
stripe_0713	lost	low	FALSE	Krtap10-30	77763
stripe_0713	lost	low	FALSE	Krtap10-31	622629
stripe_0713	lost	low	FALSE	Krtap10-33	100502831
stripe_0713	lost	low	FALSE	Krtap10-34	100503388
stripe_0713	lost	low	FALSE	Krtap10-35	102639995
stripe_0713	lost	low	FALSE	Krtap10-4	100191037
stripe_0713	lost	low	FALSE	Krtap12-1	16694
stripe_0713	lost	low	FALSE	Krtap12-20	100502953
stripe_0713	lost	low	FALSE	Krtap12-21	100502921
stripe_0713	lost	low	FALSE	Krtap12-22	100009614
stripe_0713	lost	low	FALSE	Krtap12-23	16697
stripe_0713	lost	low	FALSE	Lrrc3	237387
stripe_0713	lost	low	FALSE	Pfkl	18641
stripe_0713	lost	low	FALSE	Pttg1ip	108705
stripe_0713	lost	low	FALSE	Slx9	108707
stripe_0713	lost	low	FALSE	Sumo3	20610
stripe_0713	lost	low	FALSE	Trpm2	28240
stripe_0713	lost	low	FALSE	Tspear	252974
stripe_0713	lost	low	FALSE	Ube2g2	22213
stripe_0714	unchanged	low	FALSE	Agpat3	28169
stripe_0714	unchanged	low	FALSE	Aire	11634
stripe_0714	unchanged	low	FALSE	Cstb	13014
stripe_0714	unchanged	low	FALSE	Dnmt3l	54427
stripe_0714	unchanged	low	FALSE	Gatd3a	28295
stripe_0714	unchanged	low	FALSE	Icosl	50723
stripe_0714	unchanged	low	FALSE	Pdxk	216134
stripe_0714	unchanged	low	FALSE	Pfkl	18641
stripe_0714	unchanged	low	FALSE	Pwp2	110816
stripe_0714	unchanged	low	FALSE	Rrp1	18114
stripe_0714	unchanged	low	FALSE	Trappc10	216131
stripe_0715	unchanged	high	TRUE	Agpat3	28169
stripe_0715	unchanged	high	TRUE	Cstb	13014
stripe_0715	unchanged	high	TRUE	Gatd3a	28295
stripe_0715	unchanged	high	TRUE	Ilvbl	216136
stripe_0715	unchanged	high	TRUE	Or10b1	258224
stripe_0715	unchanged	high	TRUE	Pdxk	216134
stripe_0715	unchanged	high	TRUE	Pwp2	110816
stripe_0715	unchanged	high	TRUE	Rrp1	18114
stripe_0715	unchanged	high	TRUE	Syde1	71709
stripe_0715	unchanged	high	TRUE	Trappc10	216131
stripe_0716	gained	low	FALSE	Agpat3	28169
stripe_0716	gained	low	FALSE	Aire	11634
stripe_0716	gained	low	FALSE	Casp14	12365
stripe_0716	gained	low	FALSE	Cfap410	67884
stripe_0716	gained	low	FALSE	Cstb	13014
stripe_0716	gained	low	FALSE	Dnmt3l	54427
stripe_0716	gained	low	FALSE	Gatd3a	28295
stripe_0716	gained	low	FALSE	Icosl	50723
stripe_0716	gained	low	FALSE	Ilvbl	216136
stripe_0716	gained	low	FALSE	Krtap10-10	544710
stripe_0716	gained	low	FALSE	Krtap10-20	100040299
stripe_0716	gained	low	FALSE	Krtap10-21	100041250
stripe_0716	gained	low	FALSE	Krtap10-22	100041261
stripe_0716	gained	low	FALSE	Krtap10-23	100041281
stripe_0716	gained	low	FALSE	Krtap10-24	100041351
stripe_0716	gained	low	FALSE	Krtap10-27	670880
stripe_0716	gained	low	FALSE	Krtap10-28	670895
stripe_0716	gained	low	FALSE	Krtap10-29	675294
stripe_0716	gained	low	FALSE	Krtap10-30	77763
stripe_0716	gained	low	FALSE	Krtap10-31	622629
stripe_0716	gained	low	FALSE	Krtap10-33	100502831
stripe_0716	gained	low	FALSE	Krtap10-34	100503388
stripe_0716	gained	low	FALSE	Krtap10-35	102639995
stripe_0716	gained	low	FALSE	Krtap10-4	100191037
stripe_0716	gained	low	FALSE	Krtap12-1	16694
stripe_0716	gained	low	FALSE	Krtap12-20	100502953
stripe_0716	gained	low	FALSE	Krtap12-21	100502921
stripe_0716	gained	low	FALSE	Krtap12-22	100009614
stripe_0716	gained	low	FALSE	Krtap12-23	16697
stripe_0716	gained	low	FALSE	Lrrc3	237387
stripe_0716	gained	low	FALSE	Or10b1	258224
stripe_0716	gained	low	FALSE	Or1i2	257883
stripe_0716	gained	low	FALSE	Pdxk	216134
stripe_0716	gained	low	FALSE	Pfkl	18641
stripe_0716	gained	low	FALSE	Pwp2	110816
stripe_0716	gained	low	FALSE	Rrp1	18114
stripe_0716	gained	low	FALSE	Slc1a6	20513
stripe_0716	gained	low	FALSE	Sumo3	20610
stripe_0716	gained	low	FALSE	Syde1	71709
stripe_0716	gained	low	FALSE	Tektl1	70976
stripe_0716	gained	low	FALSE	Trappc10	216131
stripe_0716	gained	low	FALSE	Trpm2	28240
stripe_0716	gained	low	FALSE	Tspear	252974
stripe_0716	gained	low	FALSE	Ube2g2	22213
stripe_0717	unchanged	low	FALSE	2310011J03Rik	66374
stripe_0717	unchanged	low	FALSE	Abca7	27403
stripe_0717	unchanged	low	FALSE	Abhd17a	216169
stripe_0717	unchanged	low	FALSE	Adamtsl5	66548
stripe_0717	unchanged	low	FALSE	Adat3	100113398
stripe_0717	unchanged	low	FALSE	Amh	11705
stripe_0717	unchanged	low	FALSE	Ap3d1	11776
stripe_0717	unchanged	low	FALSE	Apc2	23805
stripe_0717	unchanged	low	FALSE	Arhgap45	70719
stripe_0717	unchanged	low	FALSE	Arid3a	13496
stripe_0717	unchanged	low	FALSE	Atp5f1d	66043
stripe_0717	unchanged	low	FALSE	Atp8b3	67331
stripe_0717	unchanged	low	FALSE	Btbd2	208198
stripe_0717	unchanged	low	FALSE	Cbarp	100503659
stripe_0717	unchanged	low	FALSE	Cfd	11537
stripe_0717	unchanged	low	FALSE	Cirbp	12696
stripe_0717	unchanged	low	FALSE	Cnn2	12798
stripe_0717	unchanged	low	FALSE	Creb3l3	208677
stripe_0717	unchanged	low	FALSE	Csnk1g2	103236
stripe_0717	unchanged	low	FALSE	Dapk3	13144
stripe_0717	unchanged	low	FALSE	Dazap1	70248
stripe_0717	unchanged	low	FALSE	Diras1	208666
stripe_0717	unchanged	low	FALSE	Dot1l	208266
stripe_0717	unchanged	low	FALSE	Eef2	13629
stripe_0717	unchanged	low	FALSE	Efna2	13637
stripe_0717	unchanged	low	FALSE	Elane	50701
stripe_0717	unchanged	low	FALSE	Fam174c	69770
stripe_0717	unchanged	low	FALSE	Gadd45b	17873
stripe_0717	unchanged	low	FALSE	Gamt	14431
stripe_0717	unchanged	low	FALSE	Gng7	14708
stripe_0717	unchanged	low	FALSE	Gpx4	625249
stripe_0717	unchanged	low	FALSE	Grin3b	170483
stripe_0717	unchanged	low	FALSE	Izumo4	71564
stripe_0717	unchanged	low	FALSE	Jsrp1	71912
stripe_0717	unchanged	low	FALSE	Kiss1r	114229
stripe_0717	unchanged	low	FALSE	Klf16	118445
stripe_0717	unchanged	low	FALSE	Lingo3	237403
stripe_0717	unchanged	low	FALSE	Lmnb2	16907
stripe_0717	unchanged	low	FALSE	Lsm7	66094
stripe_0717	unchanged	low	FALSE	Map2k2	26396
stripe_0717	unchanged	low	FALSE	Mbd3	17192
stripe_0717	unchanged	low	FALSE	Med16	216154
stripe_0717	unchanged	low	FALSE	Mex3d	237400
stripe_0717	unchanged	low	FALSE	Midn	59090
stripe_0717	unchanged	low	FALSE	Mknk2	17347
stripe_0717	unchanged	low	FALSE	Mob3a	208228
stripe_0717	unchanged	low	FALSE	Ndufs7	75406
stripe_0717	unchanged	low	FALSE	Nmrk2	69564
stripe_0717	unchanged	low	FALSE	Oaz1	18245
stripe_0717	unchanged	low	FALSE	Onecut3	246086
stripe_0717	unchanged	low	FALSE	Pcsk4	18551
stripe_0717	unchanged	low	FALSE	Pias4	59004
stripe_0717	unchanged	low	FALSE	Plekhj1	78670
stripe_0717	unchanged	low	FALSE	Plk5	216166
stripe_0717	unchanged	low	FALSE	Plppr3	216152
stripe_0717	unchanged	low	FALSE	Polr2e	66420
stripe_0717	unchanged	low	FALSE	Prtn3	19152
stripe_0717	unchanged	low	FALSE	Ptbp1	19205
stripe_0717	unchanged	low	FALSE	Pwwp3a	68114
stripe_0717	unchanged	low	FALSE	R3hdm4	109284
stripe_0717	unchanged	low	FALSE	Reep6	70335
stripe_0717	unchanged	low	FALSE	Rexo1	66932
stripe_0717	unchanged	low	FALSE	Rps15	20054
stripe_0717	unchanged	low	FALSE	Sbno2	216161
stripe_0717	unchanged	low	FALSE	Scamp4	56214
stripe_0717	unchanged	low	FALSE	Sf3a2	20222
stripe_0717	unchanged	low	FALSE	Sgta	52551
stripe_0717	unchanged	low	FALSE	Slc39a3	106947
stripe_0717	unchanged	low	FALSE	Sppl2b	73218
stripe_0717	unchanged	low	FALSE	Stk11	20869
stripe_0717	unchanged	low	FALSE	Tcf3	21423
stripe_0717	unchanged	low	FALSE	Thop1	50492
stripe_0717	unchanged	low	FALSE	Timm13	30055
stripe_0717	unchanged	low	FALSE	Tmem259	216157
stripe_0717	unchanged	low	FALSE	Tmprss9	432478
stripe_0717	unchanged	low	FALSE	Uqcr11	66594
stripe_0717	unchanged	low	FALSE	Wdr18	216156
stripe_0717	unchanged	low	FALSE	Zbtb7a	16969
stripe_0718	gained	low	FALSE	Abca7	27403
stripe_0718	gained	low	FALSE	Arhgap45	70719
stripe_0718	gained	low	FALSE	Arid3a	13496
stripe_0718	gained	low	FALSE	Atp5f1d	66043
stripe_0718	gained	low	FALSE	Cbarp	100503659
stripe_0718	gained	low	FALSE	Cnn2	12798
stripe_0718	gained	low	FALSE	Gpx4	625249
stripe_0718	gained	low	FALSE	Grin3b	170483
stripe_0718	gained	low	FALSE	Kiss1r	114229
stripe_0718	gained	low	FALSE	Midn	59090
stripe_0718	gained	low	FALSE	Polr2e	66420
stripe_0718	gained	low	FALSE	R3hdm4	109284
stripe_0718	gained	low	FALSE	Sbno2	216161
stripe_0718	gained	low	FALSE	Stk11	20869
stripe_0718	gained	low	FALSE	Tmem259	216157
stripe_0718	gained	low	FALSE	Wdr18	216156
stripe_0719	unchanged	low	FALSE	2310011J03Rik	66374
stripe_0719	unchanged	low	FALSE	Abca7	27403
stripe_0719	unchanged	low	FALSE	Adamtsl5	66548
stripe_0719	unchanged	low	FALSE	Apc2	23805
stripe_0719	unchanged	low	FALSE	Arhgap45	70719
stripe_0719	unchanged	low	FALSE	Atp5f1d	66043
stripe_0719	unchanged	low	FALSE	Cbarp	100503659
stripe_0719	unchanged	low	FALSE	Cirbp	12696
stripe_0719	unchanged	low	FALSE	Cnn2	12798
stripe_0719	unchanged	low	FALSE	Dazap1	70248
stripe_0719	unchanged	low	FALSE	Efna2	13637
stripe_0719	unchanged	low	FALSE	Fam174c	69770
stripe_0719	unchanged	low	FALSE	Gamt	14431
stripe_0719	unchanged	low	FALSE	Gpx4	625249
stripe_0719	unchanged	low	FALSE	Mbd3	17192
stripe_0719	unchanged	low	FALSE	Mex3d	237400
stripe_0719	unchanged	low	FALSE	Midn	59090
stripe_0719	unchanged	low	FALSE	Ndufs7	75406
stripe_0719	unchanged	low	FALSE	Pcsk4	18551
stripe_0719	unchanged	low	FALSE	Plk5	216166
stripe_0719	unchanged	low	FALSE	Polr2e	66420
stripe_0719	unchanged	low	FALSE	Pwwp3a	68114
stripe_0719	unchanged	low	FALSE	Reep6	70335
stripe_0719	unchanged	low	FALSE	Rps15	20054
stripe_0719	unchanged	low	FALSE	Sbno2	216161
stripe_0719	unchanged	low	FALSE	Stk11	20869
stripe_0719	unchanged	low	FALSE	Tcf3	21423
stripe_0719	unchanged	low	FALSE	Uqcr11	66594
stripe_0720	gained	low	FALSE	Abca7	27403
stripe_0720	gained	low	FALSE	Arhgap45	70719
stripe_0720	gained	low	FALSE	Arid3a	13496
stripe_0720	gained	low	FALSE	Cfd	11537
stripe_0720	gained	low	FALSE	Cnn2	12798
stripe_0720	gained	low	FALSE	Elane	50701
stripe_0720	gained	low	FALSE	Fgf22	67112
stripe_0720	gained	low	FALSE	Fstl3	83554
stripe_0720	gained	low	FALSE	Gpx4	625249
stripe_0720	gained	low	FALSE	Grin3b	170483
stripe_0720	gained	low	FALSE	Kiss1r	114229
stripe_0720	gained	low	FALSE	Med16	216154
stripe_0720	gained	low	FALSE	Misp	78906
stripe_0720	gained	low	FALSE	Palm	18483
stripe_0720	gained	low	FALSE	Plppr3	216152
stripe_0720	gained	low	FALSE	Polr2e	66420
stripe_0720	gained	low	FALSE	Polrmt	216151
stripe_0720	gained	low	FALSE	Prss57	73106
stripe_0720	gained	low	FALSE	Prtn3	19152
stripe_0720	gained	low	FALSE	Ptbp1	19205
stripe_0720	gained	low	FALSE	R3hdm4	109284
stripe_0720	gained	low	FALSE	Rnf126	70294
stripe_0720	gained	low	FALSE	Sbno2	216161
stripe_0720	gained	low	FALSE	Stk11	20869
stripe_0720	gained	low	FALSE	Tmem259	216157
stripe_0720	gained	low	FALSE	Wdr18	216156
stripe_0721	unchanged	low	FALSE	2310011J03Rik	66374
stripe_0721	unchanged	low	FALSE	Abhd17a	216169
stripe_0721	unchanged	low	FALSE	Adamtsl5	66548
stripe_0721	unchanged	low	FALSE	Adat3	100113398
stripe_0721	unchanged	low	FALSE	Amh	11705
stripe_0721	unchanged	low	FALSE	Ap3d1	11776
stripe_0721	unchanged	low	FALSE	Apba3	57267
stripe_0721	unchanged	low	FALSE	Apc2	23805
stripe_0721	unchanged	low	FALSE	Atcay	16467
stripe_0721	unchanged	low	FALSE	Atp8b3	67331
stripe_0721	unchanged	low	FALSE	Btbd2	208198
stripe_0721	unchanged	low	FALSE	Cactin	70312
stripe_0721	unchanged	low	FALSE	Cirbp	12696
stripe_0721	unchanged	low	FALSE	Creb3l3	208677
stripe_0721	unchanged	low	FALSE	Csnk1g2	103236
stripe_0721	unchanged	low	FALSE	Dapk3	13144
stripe_0721	unchanged	low	FALSE	Dazap1	70248
stripe_0721	unchanged	low	FALSE	Diras1	208666
stripe_0721	unchanged	low	FALSE	Dohh	102115
stripe_0721	unchanged	low	FALSE	Dot1l	208266
stripe_0721	unchanged	low	FALSE	Eef2	13629
stripe_0721	unchanged	low	FALSE	Efna2	13637
stripe_0721	unchanged	low	FALSE	Fam174c	69770
stripe_0721	unchanged	low	FALSE	Fzr1	56371
stripe_0721	unchanged	low	FALSE	Gadd45b	17873
stripe_0721	unchanged	low	FALSE	Gamt	14431
stripe_0721	unchanged	low	FALSE	Gipc3	209047
stripe_0721	unchanged	low	FALSE	Gng7	14708
stripe_0721	unchanged	low	FALSE	Hmg20b	15353
stripe_0721	unchanged	low	FALSE	Izumo4	71564
stripe_0721	unchanged	low	FALSE	Jsrp1	71912
stripe_0721	unchanged	low	FALSE	Klf16	118445
stripe_0721	unchanged	low	FALSE	Lingo3	237403
stripe_0721	unchanged	low	FALSE	Lmnb2	16907
stripe_0721	unchanged	low	FALSE	Lsm7	66094
stripe_0721	unchanged	low	FALSE	Map2k2	26396
stripe_0721	unchanged	low	FALSE	Matk	17179
stripe_0721	unchanged	low	FALSE	Mbd3	17192
stripe_0721	unchanged	low	FALSE	Mex3d	237400
stripe_0721	unchanged	low	FALSE	Mfsd12	73822
stripe_0721	unchanged	low	FALSE	Mknk2	17347
stripe_0721	unchanged	low	FALSE	Mob3a	208228
stripe_0721	unchanged	low	FALSE	Mrpl54	66047
stripe_0721	unchanged	low	FALSE	Ndufs7	75406
stripe_0721	unchanged	low	FALSE	Nmrk2	69564
stripe_0721	unchanged	low	FALSE	Oaz1	18245
stripe_0721	unchanged	low	FALSE	Onecut3	246086
stripe_0721	unchanged	low	FALSE	Pcsk4	18551
stripe_0721	unchanged	low	FALSE	Pias4	59004
stripe_0721	unchanged	low	FALSE	Pip5k1c	18717
stripe_0721	unchanged	low	FALSE	Plekhj1	78670
stripe_0721	unchanged	low	FALSE	Plk5	216166
stripe_0721	unchanged	low	FALSE	Pwwp3a	68114
stripe_0721	unchanged	low	FALSE	Reep6	70335
stripe_0721	unchanged	low	FALSE	Rexo1	66932
stripe_0721	unchanged	low	FALSE	Rps15	20054
stripe_0721	unchanged	low	FALSE	Scamp4	56214
stripe_0721	unchanged	low	FALSE	Sf3a2	20222
stripe_0721	unchanged	low	FALSE	Sgta	52551
stripe_0721	unchanged	low	FALSE	Slc39a3	106947
stripe_0721	unchanged	low	FALSE	Smim24	72273
stripe_0721	unchanged	low	FALSE	Sppl2b	73218
stripe_0721	unchanged	low	FALSE	Tbxa2r	21390
stripe_0721	unchanged	low	FALSE	Tcf3	21423
stripe_0721	unchanged	low	FALSE	Tektip1	432479
stripe_0721	unchanged	low	FALSE	Thop1	50492
stripe_0721	unchanged	low	FALSE	Timm13	30055
stripe_0721	unchanged	low	FALSE	Tjp3	27375
stripe_0721	unchanged	low	FALSE	Tmprss9	432478
stripe_0721	unchanged	low	FALSE	Uqcr11	66594
stripe_0721	unchanged	low	FALSE	Zbtb7a	16969
stripe_0721	unchanged	low	FALSE	Zfr2	103406
stripe_0722	gained	low	FALSE	Abca7	27403
stripe_0722	gained	low	FALSE	Arhgap45	70719
stripe_0722	gained	low	FALSE	Arid3a	13496
stripe_0722	gained	low	FALSE	Atp5f1d	66043
stripe_0722	gained	low	FALSE	Bsg	12215
stripe_0722	gained	low	FALSE	Cbarp	100503659
stripe_0722	gained	low	FALSE	Cfd	11537
stripe_0722	gained	low	FALSE	Cirbp	12696
stripe_0722	gained	low	FALSE	Cnn2	12798
stripe_0722	gained	low	FALSE	Dazap1	70248
stripe_0722	gained	low	FALSE	Efna2	13637
stripe_0722	gained	low	FALSE	Elane	50701
stripe_0722	gained	low	FALSE	Fam174c	69770
stripe_0722	gained	low	FALSE	Fgf22	67112
stripe_0722	gained	low	FALSE	Fstl3	83554
stripe_0722	gained	low	FALSE	Gamt	14431
stripe_0722	gained	low	FALSE	Gpx4	625249
stripe_0722	gained	low	FALSE	Grin3b	170483
stripe_0722	gained	low	FALSE	Hcn2	15166
stripe_0722	gained	low	FALSE	Kiss1r	114229
stripe_0722	gained	low	FALSE	Med16	216154
stripe_0722	gained	low	FALSE	Midn	59090
stripe_0722	gained	low	FALSE	Misp	78906
stripe_0722	gained	low	FALSE	Ndufs7	75406
stripe_0722	gained	low	FALSE	Palm	18483
stripe_0722	gained	low	FALSE	Plppr3	216152
stripe_0722	gained	low	FALSE	Polr2e	66420
stripe_0722	gained	low	FALSE	Polrmt	216151
stripe_0722	gained	low	FALSE	Prss57	73106
stripe_0722	gained	low	FALSE	Prtn3	19152
stripe_0722	gained	low	FALSE	Ptbp1	19205
stripe_0722	gained	low	FALSE	Pwwp3a	68114
stripe_0722	gained	low	FALSE	R3hdm4	109284
stripe_0722	gained	low	FALSE	Rnf126	70294
stripe_0722	gained	low	FALSE	Sbno2	216161
stripe_0722	gained	low	FALSE	Stk11	20869
stripe_0722	gained	low	FALSE	Tmem259	216157
stripe_0722	gained	low	FALSE	Wdr18	216156
stripe_0723	unchanged	low	FALSE	Abhd17a	216169
stripe_0723	unchanged	low	FALSE	Adat3	100113398
stripe_0723	unchanged	low	FALSE	Amh	11705
stripe_0723	unchanged	low	FALSE	Ap3d1	11776
stripe_0723	unchanged	low	FALSE	Apba3	57267
stripe_0723	unchanged	low	FALSE	Atcay	16467
stripe_0723	unchanged	low	FALSE	Atp8b3	67331
stripe_0723	unchanged	low	FALSE	Btbd2	208198
stripe_0723	unchanged	low	FALSE	Cactin	70312
stripe_0723	unchanged	low	FALSE	Celf5	319586
stripe_0723	unchanged	low	FALSE	Creb3l3	208677
stripe_0723	unchanged	low	FALSE	Csnk1g2	103236
stripe_0723	unchanged	low	FALSE	Dapk3	13144
stripe_0723	unchanged	low	FALSE	Diras1	208666
stripe_0723	unchanged	low	FALSE	Dohh	102115
stripe_0723	unchanged	low	FALSE	Dot1l	208266
stripe_0723	unchanged	low	FALSE	Eef2	13629
stripe_0723	unchanged	low	FALSE	Fzr1	56371
stripe_0723	unchanged	low	FALSE	Gadd45b	17873
stripe_0723	unchanged	low	FALSE	Gipc3	209047
stripe_0723	unchanged	low	FALSE	Gng7	14708
stripe_0723	unchanged	low	FALSE	Hmg20b	15353
stripe_0723	unchanged	low	FALSE	Izumo4	71564
stripe_0723	unchanged	low	FALSE	Jsrp1	71912
stripe_0723	unchanged	low	FALSE	Klf16	118445
stripe_0723	unchanged	low	FALSE	Lingo3	237403
stripe_0723	unchanged	low	FALSE	Lmnb2	16907
stripe_0723	unchanged	low	FALSE	Lsm7	66094
stripe_0723	unchanged	low	FALSE	Map2k2	26396
stripe_0723	unchanged	low	FALSE	Matk	17179
stripe_0723	unchanged	low	FALSE	Mbd3	17192
stripe_0723	unchanged	low	FALSE	Mfsd12	73822
stripe_0723	unchanged	low	FALSE	Mknk2	17347
stripe_0723	unchanged	low	FALSE	Mob3a	208228
stripe_0723	unchanged	low	FALSE	Mrpl54	66047
stripe_0723	unchanged	low	FALSE	Nfic	18029
stripe_0723	unchanged	low	FALSE	Nmrk2	69564
stripe_0723	unchanged	low	FALSE	Oaz1	18245
stripe_0723	unchanged	low	FALSE	Onecut3	246086
stripe_0723	unchanged	low	FALSE	Pias4	59004
stripe_0723	unchanged	low	FALSE	Pip5k1c	18717
stripe_0723	unchanged	low	FALSE	Plekhj1	78670
stripe_0723	unchanged	low	FALSE	Rexo1	66932
stripe_0723	unchanged	low	FALSE	Scamp4	56214
stripe_0723	unchanged	low	FALSE	Sf3a2	20222
stripe_0723	unchanged	low	FALSE	Sgta	52551
stripe_0723	unchanged	low	FALSE	Slc39a3	106947
stripe_0723	unchanged	low	FALSE	Smim24	72273
stripe_0723	unchanged	low	FALSE	Sppl2b	73218
stripe_0723	unchanged	low	FALSE	Tbxa2r	21390
stripe_0723	unchanged	low	FALSE	Tcf3	21423
stripe_0723	unchanged	low	FALSE	Tektip1	432479
stripe_0723	unchanged	low	FALSE	Thop1	50492
stripe_0723	unchanged	low	FALSE	Timm13	30055
stripe_0723	unchanged	low	FALSE	Tjp3	27375
stripe_0723	unchanged	low	FALSE	Tmprss9	432478
stripe_0723	unchanged	low	FALSE	Uqcr11	66594
stripe_0723	unchanged	low	FALSE	Zbtb7a	16969
stripe_0723	unchanged	low	FALSE	Zfr2	103406
stripe_0724	unchanged	low	FALSE	2310011J03Rik	66374
stripe_0724	unchanged	low	FALSE	Abca7	27403
stripe_0724	unchanged	low	FALSE	Adamtsl5	66548
stripe_0724	unchanged	low	FALSE	Apc2	23805
stripe_0724	unchanged	low	FALSE	Arhgap45	70719
stripe_0724	unchanged	low	FALSE	Arid3a	13496
stripe_0724	unchanged	low	FALSE	Atp5f1d	66043
stripe_0724	unchanged	low	FALSE	Bsg	12215
stripe_0724	unchanged	low	FALSE	Cbarp	100503659
stripe_0724	unchanged	low	FALSE	Cfd	11537
stripe_0724	unchanged	low	FALSE	Cirbp	12696
stripe_0724	unchanged	low	FALSE	Cnn2	12798
stripe_0724	unchanged	low	FALSE	Dazap1	70248
stripe_0724	unchanged	low	FALSE	Efna2	13637
stripe_0724	unchanged	low	FALSE	Elane	50701
stripe_0724	unchanged	low	FALSE	Fam174c	69770
stripe_0724	unchanged	low	FALSE	Fgf22	67112
stripe_0724	unchanged	low	FALSE	Fstl3	83554
stripe_0724	unchanged	low	FALSE	Gamt	14431
stripe_0724	unchanged	low	FALSE	Gpx4	625249
stripe_0724	unchanged	low	FALSE	Grin3b	170483
stripe_0724	unchanged	low	FALSE	Hcn2	15166
stripe_0724	unchanged	low	FALSE	Kiss1r	114229
stripe_0724	unchanged	low	FALSE	Mbd3	17192
stripe_0724	unchanged	low	FALSE	Med16	216154
stripe_0724	unchanged	low	FALSE	Mex3d	237400
stripe_0724	unchanged	low	FALSE	Midn	59090
