chr	bin_start	sniper_ctrl	sniper_mut	calder_ctrl	calder_mut	sniper_changed	calder_changed	agreement
chr10	71800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	71900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	72000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	72100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	72800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	72900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	73000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	73100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	73200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	73400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	73700001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	73800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	73900001	B.1	B.1	B.2	B.1	FALSE	TRUE	CALDER2_only
chr10	74000001	B.1	B.1	B.2	B.1	FALSE	TRUE	CALDER2_only
chr10	74100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	74200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	74300001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	74500001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	74900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75400001	A.1	A.1	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	75500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75800001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	75900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	76000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	76100001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	76200001	A.1	A.1	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	76300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	76400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	76500001	A.2	B.1	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	76600001	A.2	A.2	B.1	A.2	FALSE	TRUE	CALDER2_only
chr10	76700001	A.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr10	76900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	77000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	77100001	A.2	A.1	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	77200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	77300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	77400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	77500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	77600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	77700001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	77800001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	78100001	A.1	A.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	78200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	78300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	78400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	78500001	A.2	A.2	A.1	A.1	FALSE	FALSE	Both_stable
chr10	78900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	79000001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	79100001	B.1	B.2	B.1	B.1	TRUE	FALSE	SNIPER_only
chr10	79400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	79500001	A.2	A.2	A.1	A.1	FALSE	FALSE	Both_stable
chr10	79600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	79700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	79800001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	79900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	80000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	80200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	80400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	80500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	81300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	81400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	81500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	82000001	A.2	B.1	A.2	A.2	TRUE	FALSE	SNIPER_only
chr10	82100001	B.1	A.2	A.2	A.2	TRUE	FALSE	SNIPER_only
chr10	82200001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	82300001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	82400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	82600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	82700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	82800001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	83000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	83100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	83200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	83400001	A.2	B.1	A.2	A.2	TRUE	FALSE	SNIPER_only
chr10	83500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	83800001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	83900001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	84000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	84200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	84300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	84500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	84600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	84800001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	84900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	85000001	A.2	A.2	A.1	A.1	FALSE	FALSE	Both_stable
chr10	85100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	85200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	85300001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	85500001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	85900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	86000001	B.1	B.1	A.1	A.2	FALSE	TRUE	CALDER2_only
chr10	86100001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	86200001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	86300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	86400001	A.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	86600001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	86700001	B.1	B.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	86800001	B.1	B.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	86900001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	87000001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	87100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	87200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	87300001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	87400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	87500001	B.2	B.1	B.2	B.2	TRUE	FALSE	SNIPER_only
chr10	87600001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	87700001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	87800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	87900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	88000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	88100001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	88200001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	88300001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	88400001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	88500001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	88700001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	88800001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	89000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	89100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	89200001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	89500001	B.1	B.1	B.1	A.2	FALSE	TRUE	CALDER2_only
chr10	89600001	A.1	A.1	A.1	A.2	FALSE	TRUE	CALDER2_only
chr10	89700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	89800001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	90000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	90100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	90500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	90600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	90700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	90800001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	90900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	91000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	91100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	91300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	91400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	91500001	B.1	B.1	B.2	B.1	FALSE	TRUE	CALDER2_only
chr10	91600001	B.1	B.1	B.2	B.1	FALSE	TRUE	CALDER2_only
chr10	91700001	B.1	B.1	B.2	B.1	FALSE	TRUE	CALDER2_only
chr10	91800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92100001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92300001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92500001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92600001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92700001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	92800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	93000001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	93100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	93200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	93300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	93400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	93500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	93600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	93700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	93800001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	93900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	94000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	94100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	94200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	94400001	A.1	A.1	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	94700001	A.1	A.2	A.2	A.2	TRUE	FALSE	SNIPER_only
chr10	94900001	A.2	A.1	A.2	A.2	TRUE	FALSE	SNIPER_only
chr10	95000001	B.1	A.2	B.1	B.1	TRUE	FALSE	SNIPER_only
chr10	95100001	A.2	A.2	B.1	B.1	FALSE	FALSE	Both_stable
chr10	95200001	A.1	A.2	A.2	A.2	TRUE	FALSE	SNIPER_only
chr10	95300001	A.1	A.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	95400001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	95500001	A.1	A.1	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	95600001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr10	95700001	A.2	A.2	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	95800001	A.2	A.2	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	95900001	A.1	A.1	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	96200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	96300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	96400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	96500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	96600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	96700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	96800001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	96900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	97000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	97100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	97200001	A.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	97400001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	97600001	A.2	A.2	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	98000001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	98100001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	98200001	A.2	B.1	B.2	B.2	TRUE	FALSE	SNIPER_only
chr10	98500001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	98600001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	98700001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	98800001	A.2	B.1	A.2	A.2	TRUE	FALSE	SNIPER_only
chr10	98900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	99000001	A.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	99100001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	99200001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	99300001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	99400001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	99500001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	99600001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	99700001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	99800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	99900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	100000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	100100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	100200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	100400001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	100500001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	100600001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	100700001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	100800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	100900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101300001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101500001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101600001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101700001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	101900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	102000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	102100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	102200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	102300001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	102400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	102500001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	102700001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	102900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	103000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	103100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	103200001	B.2	B.1	B.2	B.2	TRUE	FALSE	SNIPER_only
chr10	103300001	B.1	B.1	A.2	B.1	FALSE	TRUE	CALDER2_only
chr10	103400001	B.2	B.2	A.2	B.1	FALSE	TRUE	CALDER2_only
chr10	103700001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	103800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	104000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	104100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	104200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	104600001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	105200001	A.2	A.2	A.1	B.1	FALSE	TRUE	CALDER2_only
chr10	105300001	A.1	A.2	A.1	B.1	TRUE	TRUE	Both_change_disagree
chr10	105400001	A.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	105500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	105700001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	105800001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	105900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	106000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	106600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	106700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	106800001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	106900001	B.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	107000001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	107200001	A.1	A.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	107300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	107400001	A.2	B.1	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	107600001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	107700001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	108100001	A.1	A.2	B.2	B.2	TRUE	FALSE	SNIPER_only
chr10	108200001	A.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	108300001	A.2	B.1	B.1	B.1	TRUE	FALSE	SNIPER_only
chr10	108400001	A.2	B.1	B.1	B.1	TRUE	FALSE	SNIPER_only
chr10	108500001	A.1	B.1	A.1	B.1	TRUE	TRUE	Both_change_agree
chr10	108600001	A.1	B.1	A.1	B.1	TRUE	TRUE	Both_change_agree
chr10	108700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	108800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	108900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	109000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	109100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	109400001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	109500001	A.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	109600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	109700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	109800001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	110000001	A.2	A.2	B.1	A.2	FALSE	TRUE	CALDER2_only
chr10	110200001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	110300001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	110400001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	110800001	B.1	B.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	110900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	111000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	111100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	111300001	A.2	A.2	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	111400001	A.2	A.2	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	111500001	A.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	111600001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	111700001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	111800001	A.2	A.2	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	111900001	A.2	A.2	A.2	A.1	FALSE	TRUE	CALDER2_only
chr10	112100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	112200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	112300001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	112400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	112800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	112900001	B.1	B.1	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113100001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113300001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113400001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113500001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113600001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113800001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	113900001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	114000001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	114200001	B.2	B.2	B.2	B.2	FALSE	FALSE	Both_stable
chr10	114300001	B.1	B.2	B.2	B.2	TRUE	FALSE	SNIPER_only
chr10	114400001	A.1	A.2	A.1	A.1	TRUE	FALSE	SNIPER_only
chr10	114500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	114600001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	114900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	115000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	115100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	115200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	115300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	115400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	115500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	115700001	B.1	B.1	B.2	B.1	FALSE	TRUE	CALDER2_only
chr10	115800001	B.1	B.1	B.2	B.1	FALSE	TRUE	CALDER2_only
chr10	115900001	A.2	A.2	A.1	B.1	FALSE	TRUE	CALDER2_only
chr10	116000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	116100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	116200001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	116300001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	116400001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	116500001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	116900001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	117000001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	117100001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	117200001	A.2	A.2	A.2	A.2	FALSE	FALSE	Both_stable
chr10	117300001	A.1	A.1	A.2	A.2	FALSE	FALSE	Both_stable
chr10	117500001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
chr10	117600001	A.2	A.2	B.1	B.1	FALSE	FALSE	Both_stable
chr10	117700001	A.1	A.1	A.1	A.1	FALSE	FALSE	Both_stable
chr10	117800001	A.2	A.2	A.1	A.1	FALSE	FALSE	Both_stable
chr10	117900001	B.1	B.1	B.1	B.1	FALSE	FALSE	Both_stable
