gene_symbol	gene_class	log2FoldChange	padj	baseMean	chr	tss
Mgat5	invariant	0.00671331655062239	0.981819658442744	1688.44251352466	chr1	127205015
Tmem163	invariant	-0.0753415036567002	0.80724054497892	3489.76470692543	chr1	127679548
Acmsd	invariant	0.024199487673868	0.99074542981114	5.04325001972221	chr1	127729413
2900009J06Rik	invariant	0.0936316012908127	0.888812860176078	27.0573603854966	chr1	127774092
Ccnt2	invariant	0.0431706295304214	0.732343134550326	1568.37026957118	chr1	127774164
Map3k19	invariant	0.0316263431827932	0.971345961830869	27.4425081999156	chr1	127855031
Rab3gap1	invariant	0.0354314634678263	0.850616062199931	860.271339728181	chr1	127868773
R3hdm1	invariant	0.0445808865490856	0.814917778717034	2840.25636284485	chr1	128103301
Dyrk3	invariant	0.0937288088512544	0.915738007101187	13.3972406309506	chr1	131138340
Eif2d	invariant	-0.0641427285907165	0.749063457024046	319.576568643969	chr1	131153181
Srgap2	invariant	-0.0164762742606547	0.960070134681688	7466.76841718794	chr1	131527352
Slc41a1	invariant	-0.0625437234790739	0.783534557191878	433.110748784378	chr1	131827493
Elk4	invariant	-0.086750351141159	0.784571205446979	127.897178645387	chr1	132007607
Tmcc2	invariant	0.0791868405581518	0.725233454307863	1165.11506220212	chr1	132391281
Dstyk	invariant	-0.0512448947271703	0.781860638044245	899.14869807878	chr1	132417555
Lrrn2	invariant	0.00516335313793471	0.98564922221294	1937.15384289153	chr1	132880273
Ppp1r15b	invariant	-0.0544634519312052	0.847466348097244	245.745698651294	chr1	133131143
Snrpe	invariant	0.0777207507311907	0.848026406669044	54.2877805041032	chr1	133610291
Adora1	invariant	0.0723544924806363	0.596130026809241	1446.06970230812	chr1	134235431
Tmem183a	invariant	-0.0412373395548846	0.896035128477399	256.520993728389	chr1	134361979
Adipor1	invariant	0.0173236596943174	0.95996158091181	276.726594538895	chr1	134415378
Klhl12	invariant	-0.0637190987655078	0.769385316432184	263.219433247177	chr1	134455531
Kdm5b	invariant	-0.0639089413639713	0.601951704388574	990.687642767724	chr1	134560171
Ppp1r12b	invariant	-0.00839095038943976	0.982933075516555	1710.13784262828	chr1	134955942
Gpr37l1	invariant	-0.0568622462024699	0.896035128477399	394.094930191463	chr1	135167681
Rnpep	invariant	-0.0665100769345869	0.864606826793037	160.929243803766	chr1	135284084
Lmod1	invariant	0.00151085644108371	0.999037571426104	14.4046278821947	chr1	135324807
Csrp1	invariant	0.088844898008545	0.704163981506022	394.397246756596	chr1	135720061
Tnni1	invariant	0.0679838386283168	0.955930030076347	21.7615369114644	chr1	135783065
Gm15850	invariant	0.0629162508274378	0.978692097964503	3.75906213347758	chr1	136131183
Kif21b	invariant	-0.0239771293564659	0.957653940844407	252.761897675251	chr1	136131389
Camsap2	invariant	0.0840396582533565	0.556985438540394	1829.23879990234	chr1	136346104
Ddx59	invariant	-0.0429027405461368	0.952115759985996	61.4286811891626	chr1	136415271
Zfp281	invariant	0.024778063100031	0.925627006841019	361.880865029075	chr1	136624901
Nek7	invariant	-0.00326576492738409	0.994982053466983	202.929324038537	chr1	138620141
Zbtb41	invariant	-0.0418184384888893	0.903088300704202	296.542886385967	chr1	139422288
Kcnt2	invariant	-0.00517494626551685	0.996584689552255	21.1366935891355	chr1	140246158
Cdc73	invariant	0.00273731368599018	0.99505836053895	923.716149573628	chr1	143702893
Glrx2	invariant	-0.0681030553249961	0.737946343695424	198.703018307793	chr1	143716338
Ro60	invariant	-0.0634248263537923	0.773145117877598	503.938217259465	chr1	143777068
Rgs2	invariant	0.0669414010723805	0.923201731809626	37.5686504806957	chr1	144004161
Pla2g4a	invariant	0.0466184232956935	0.960628551012103	49.9517563887697	chr1	149961290
Odr4	invariant	-0.0964744821093171	0.711747403233675	189.272061726255	chr1	150393080
Tpr	invariant	0.0239490166157033	0.953497698617559	1504.38661092978	chr1	150392838
Swt1	invariant	-0.00298650930126277	0.99387022253051	353.409103929965	chr1	151428455
Rnf2	invariant	-0.066293574639017	0.719384050151021	271.465932078194	chr1	151500955
Edem3	invariant	0.0403594569499214	0.830959867630282	1089.81342711758	chr1	151755371
1700025G04Rik	invariant	-0.0269489510494217	0.950143080149097	4518.72865914331	chr1	152090125
Tsen15	invariant	-0.081601149591008	0.760747443373711	211.902704149673	chr1	152386688
Rgl1	invariant	0.0333508627375031	0.915537489751863	419.449388229292	chr1	152766351
Arpc5	invariant	-0.0901678985544146	0.667944278564916	194.425585128544	chr1	152766542
Ncf2	invariant	0.0941803490244227	0.760747443373711	137.646668251343	chr1	152800194
Smg7	invariant	0.061469776927796	0.633147558327985	1882.99726090775	chr1	152902646
Nmnat2	invariant	0.00691002071149416	0.987884920866066	5712.26417509251	chr1	152954993
Lamc1	invariant	0.0293732897755115	0.913022124591627	493.187179948871	chr1	153332786
Rnasel	invariant	0.0736849089301143	0.961934056460622	6.71018659121293	chr1	153749426
Ier5	invariant	0.0819851425567132	0.937971466852012	26.3009466211624	chr1	155099636
Xpr1	invariant	-0.00397134363147563	0.990736971330396	1189.14670110236	chr1	155417415
Acbd6	invariant	0.0276683959937644	0.896035128477399	977.346854128117	chr1	155558120
Lhx4	invariant	0.0772119343300121	0.947053859532422	11.3398719805655	chr1	155751684
Tor1aip1	invariant	0.0453134817729763	0.866990207218199	323.69504614977	chr1	156036480
Abl2	invariant	0.0311923353258526	0.837860014590249	853.670614729097	chr1	156558786
Tor3a	invariant	0.0526887775819557	0.904527546784007	134.741726594302	chr1	156674356
Fam20b	invariant	-0.0552863748408617	0.838912045868218	290.856348373577	chr1	156719086
Ralgps2	invariant	-0.0448157687260194	0.834194251694826	768.252601745828	chr1	156939626
Rasal2	invariant	-0.0588280515329199	0.77737538024831	1302.90807969904	chr1	157412595
Cop1	invariant	-0.0162438724010119	0.960360462568691	1278.16106564545	chr1	159232320
Tnr	invariant	-0.0522272707099649	0.922360278806241	3859.92327060588	chr1	159523769
Cacybp	invariant	-0.0524491497102732	0.905648097620973	175.90240071059	chr1	160212875
Rabgap1l	invariant	0.0620644053744748	0.788746992613028	3848.30478533499	chr1	160793211
Serpinc1	invariant	-0.0313888393334995	0.970133351835843	34.0493080259269	chr1	160978606
Zbtb37	invariant	0.0534296866422081	0.75659446891466	385.835030420212	chr1	161034849
Gas5	invariant	0.0546690604464141	0.852977617953374	243.833351452819	chr1	161034422
Dars2	invariant	-0.0216862169388006	0.973029919344616	72.0398248520383	chr1	161070658
Klhl20	invariant	0.0144665254278468	0.963714141551431	279.725646055496	chr1	161131511
Dnm3	invariant	-0.0954581530131791	0.697176172994886	5185.30238312981	chr1	162478034
Vamp4	invariant	-0.0097490383659714	0.974258458497987	487.266937432272	chr1	162570515
Prrc2c	invariant	0.0618986714395458	0.755234556391487	4050.04511441341	chr1	162740556
Prrx1	invariant	0.0456031108203164	0.92013442996825	188.645318146946	chr1	163313710
Gorab	invariant	-0.0289843087006006	0.940300283690743	130.078738060795	chr1	163403669
Kifap3	invariant	0.0309361883396788	0.884108216379565	1490.83055468694	chr1	163779583
Scyl3	invariant	-0.0191905663407039	0.956214499607653	234.460652095118	chr1	163929100
Firrm	invariant	-0.01007954098422	0.987708443050132	74.2051207455525	chr1	163994796
Mettl18	invariant	0.0814712161673524	0.954696353761859	10.1723848849213	chr1	163994889
Atp1b1	invariant	0.0330673600268067	0.861489380636614	3177.61656670444	chr1	164458355
Sft2d2	invariant	0.0106664399751676	0.986037892817093	62.0224864961356	chr1	165194438
Tiprl	invariant	0.018220868696826	0.959842065893199	244.284636630367	chr1	165236996
Rcsd1	invariant	0.0718256805948327	0.918962074512641	39.4621515413882	chr1	165709393
Cd247	invariant	-0.0858208551848457	0.887232078690082	38.4585192884375	chr1	165788681
Pou2f1	invariant	0.0525416205242706	0.818985890017302	1816.62927696138	chr1	166002678
Ildr2	invariant	0.065022314357787	0.899231116988909	59.7212467908172	chr1	166254139
Uck2	invariant	-0.0851428710321974	0.587682224287961	583.43293703761606	chr1	167285320
Pbx1	invariant	0.0274564489011797	0.943182274039521	5032.09554313436	chr1	168432270
Rgs5	invariant	0.0997739527381505	0.794190722208967	174.207145603666	chr1	169655501
Rgs4	invariant	-0.0572025792544763	0.956097278826371	16.853589486245	chr1	169747642
Ccdc190	invariant	0.0445103943523022	0.958386951502253	25.6209616346635	chr1	169928648
Uhmk1	invariant	8.94628434292359e-4	0.997618532986226	600.669250365451	chr1	170215397
Gm7694	invariant	0.0728978147503157	0.910476544567683	34.0963313638857	chr1	170306332
Nos1ap	invariant	0.0618538501013332	0.814917778717034	1216.47057321752	chr1	170589861
Cfap126	invariant	0.0959164520722736	0.921691963496927	22.1601193352437	chr1	171113918
Sdhc	invariant	0.027585155580358	0.91440215259333	240.959464368077	chr1	171150603
Pcp4l1	invariant	-0.0470630536930564	0.941890691057014	61.9504352377192	chr1	171196268
Tomm40l	invariant	0.020896987406996	0.982414431423139	29.2070974112477	chr1	171222514
B4galt3	invariant	0.0645670689902478	0.792350390851355	153.20644385433	chr1	171270328
Ppox	invariant	0.0265189966822137	0.963714141551431	118.858716347523	chr1	171281186
Usp21	invariant	0.0188444095975211	0.958386951502253	190.951502141036	chr1	171287991
Dedd	invariant	-0.0988999521989544	0.778892274209143	135.60367951746	chr1	171329145
Nit1	invariant	-7.47174974271592e-4	0.998969406521648	98.9065884250756	chr1	171345646
Usf1	invariant	0.00269882218163221	0.99619093924356406	119.45626600047	chr1	171411313
Ncstn	invariant	-0.0312291149771296	0.935563266776016	330.455306291294	chr1	172082795
Pex19	invariant	-0.0669966238971359	0.775831059122964	261.586454131661	chr1	172126755
Pea15a	invariant	-0.0381609559590249	0.89614768728484	1605.9461700992	chr1	172206804
Pigm	invariant	0.0260437694103188	0.955930030076347	130.977486814666	chr1	172376546
Tagln2	invariant	0.0475538906301408	0.975476871486382	8.64205609730181	chr1	172500047
Ackr1	invariant	-0.0744153245467922	0.806943376658841	599.671320264803	chr1	173333673
Fmn2	invariant	-0.0228718325725588	0.948848850928544	3019.95083214404	chr1	174501825
Grem2	invariant	-0.0581183283732302	0.968877439643133	7.1407616063921	chr1	174921819
Fh1	invariant	0.0938570128066479	0.625404530098274	226.807799464773	chr1	175625635
Cep170	invariant	0.0816153717571087	0.722260540187796	2372.64380741972	chr1	176814067
Akt3	invariant	0.0231624302469234	0.948859755825299	4511.5124320101	chr1	177258203
Zbtb18	invariant	0.0880006069036927	0.628785266742154	3090.05056167678	chr1	177442351
Cox20	invariant	0.0443747544744009	0.897169935569576	123.054828870623	chr1	178319130
Hnrnpu	invariant	-0.0518515999580945	0.847166022012802	4154.02102209411	chr1	178337797
Smyd3	invariant	-0.0228651192725745	0.955930030076347	4121.57651464348	chr1	179518041
Cnst	invariant	0.0456023249526182	0.772330522264875	937.132148463982	chr1	179546370
Kif28	invariant	0.014996157869008	0.989877810436346	11.6008916444182	chr1	179745271
Ahctf1	invariant	-0.0323781457645356	0.836815645202895	1349.38947003179	chr1	179803680
Coq8a	invariant	-0.00209785302128719	0.996299219722275	215.703686576703	chr1	180199602
Parp1	invariant	-0.0571594925380395	0.839606689354964	424.539718766136	chr1	180568924
Acbd3	invariant	-0.049199705358614	0.896035128477399	163.901097116721	chr1	180726043
Sde2	invariant	0.00335505093604752	0.994825239276709	121.863291607947	chr1	180851127
Degs1l	invariant	-0.09818291136812	0.970963772343047	2.5996448564294	chr1	181051237
Nvl	invariant	0.018963438847952	0.924661957996055	979.046580567091	chr1	181144204
Cnih4	invariant	-0.0287111491957668	0.930672051920158	204.927804803213	chr1	181144693
Wdr26	invariant	0.0672178019542307	0.652399850282411	1361.31116291987	chr1	181212001
Lbr	invariant	0.0739075407599177	0.685540311596817	294.427269556632	chr1	181843046
Srp9	invariant	0.0773895973263204	0.804930851228931	100.008539967863	chr1	182124737
Fbxo28	invariant	-0.0518657058688609	0.696237410341993	674.411265481841	chr1	182341629
Capn2	invariant	0.0139858204845359	0.964534917109667	366.020113608648	chr1	182517608
Brox	invariant	-0.0617345856724099	0.813014949423925	380.369911513339	chr1	183297269
Mia3	invariant	0.0238404701402675	0.927577930793071	1237.55137157428	chr1	183369553
Taf1a	invariant	0.0274453969903741	0.947787993918102	115.449567761449	chr1	183388981
Mark1	invariant	0.0389411467477864	0.843782581659094	678.963510406877	chr1	184999570
Bpnt1	invariant	-0.02817916134444	0.91446664145006	289.176300317141	chr1	185332149
Rrp15	invariant	-0.0594476024072687	0.844663489846799	119.520596485212	chr1	186749358
Gpatch2	invariant	0.0321047183089515	0.88692713914642	940.318230812819	chr1	187215508
Ptpn14	invariant	0.0659173967488449	0.891646409463637	48.9314557122303	chr1	189728268
Slc30a1	invariant	0.00334896553470094	0.994300155264576	136.748666110121	chr1	191906767
Gm10516	invariant	-0.0132251320341063	0.976056621122975	128.590395540001	chr1	192136896
Utp25	invariant	6.93492627279922e-5	0.999709729169033	278.042126118738	chr1	193130272
Traf3ip3	invariant	0.0206497483719681	0.990740017438301	5.41638707195849	chr1	193201703
Camk1g	invariant	0.0137576655825989	0.976205512067484	78.922278009401	chr1	193370298
Cd34	invariant	0.0817513658848735	0.931210165555746	16.2242523482375	chr1	194938819
Gm16897	invariant	8.00786586520596e-4	0.999192703444838	8.81876161046498	chr1	194976960
Cd46	invariant	-0.0771870673720159	0.754035099857318	313.784685108122	chr1	195092249
Cr2	invariant	0.0491387947885165	0.955930030076347	31.8899210948987	chr1	195176716
Rpp38	invariant	-0.0586471041680958	0.903088300704202	51.5615438836743	chr2	3332643
Dclre1c	invariant	0.0197644212586756	0.961457659236518	195.023441579918	chr2	3424131
Hspa14	invariant	0.0848209066383835	0.681465364406385	243.296146937738	chr2	3512814
Frmd4a	invariant	0.0224564713465347	0.959268984419406	4032.48796567954	chr2	4017717
Upf2	invariant	0.0377242019449164	0.863814111858774	804.134459428352	chr2	5951469
Proser2	invariant	-0.0873321463651931	0.873450782166159	48.8158731080403	chr2	6130211
Kin	invariant	-0.029472575485931	0.941939319883136	131.854764474483	chr2	10080593
8030442B05Rik	invariant	0.0621070795986492	0.958386951502253	13.439277549513	chr2	11398501
Pfkfb3	invariant	0.0491844382431683	0.896035128477399	157.636444489999	chr2	11554077
Ankrd16	invariant	-0.0629762559750318	0.736930060696386	216.028958805279	chr2	11778491
Pter	invariant	-0.021632632974046	0.977248328676253	35.4309965332376	chr2	12924041
Vim	invariant	-0.0586480562466142	0.887353216722982	186.840780811254	chr2	13573952
St8sia6	invariant	-0.0647334332778827	0.960619695549439	10.5004382525201	chr2	13794064
Hacd1	invariant	0.0663891272029993	0.786152576628658	360.388910850046	chr2	14056135
A930004D18Rik	invariant	-0.0272249683638008	0.974813499517445	29.4056160675001	chr2	18037737
Pip4k2a	invariant	0.0712033211903982	0.696784706122143	1118.24338512534	chr2	18998126
Etl4	invariant	0.0646326975860451	0.872145703125759	1370.29588091363	chr2	19909780
Myo3a	invariant	-0.0598596959668611	0.915738007101187	637.3520850771	chr2	22227503
Apbb1ip	invariant	-0.0373665785635699	0.957702649150534	39.1407049857642	chr2	22774094
Mastl	invariant	0.0764565385754433	0.876683337309684	41.1964458207373	chr2	23156024
Yme1l1	invariant	0.0401167207505838	0.84321428532779	929.886482600601	chr2	23156369
Dph7	invariant	-0.043392724831261	0.896035128477399	131.308556058402	chr2	24962400
Mrpl41	invariant	-0.0822063184217817	0.868043384288123	76.5621111221734	chr2	24975098
Tor4a	invariant	0.00529376567436649	0.997085838681155	9.56291355792226	chr2	25196886
Ndor1	invariant	0.0910399583234695	0.732135349057274	179.727210199511	chr2	25256022
Tmem203	invariant	0.0708448705990142	0.927014361962089	21.176327577811	chr2	25255439
Anapc2	invariant	0.0858457211777216	0.759551163164469	251.442626499512	chr2	25272478
Tmem210	invariant	0.0858726589265107	0.898484001209237	56.2185066824432	chr2	25288145
Grin1	invariant	0.0213121143020038	0.948688959537733	2444.80377623183	chr2	25319187
Dpp7	invariant	0.00725306045323478	0.991465048424704	71.2750651987182	chr2	25356359
Uap1l1	invariant	-0.0120599695140408	0.987884920866066	35.66028480483	chr2	25365682
Npdc1	invariant	-0.0811804258477181	0.853615445720733	399.51699205874	chr2	25400469
Fbxw5	invariant	0.0216290530817198	0.969548471058787	164.300156752962	chr2	25500750
Traf2	invariant	-0.00970672514680839	0.984258543357233	132.023113407904	chr2	25546940
Edf1	invariant	0.0425451763120703	0.92144147817542	147.951209008658	chr2	25557847
Mamdc4	invariant	0.00483409119115352	0.992095721081516	126.320818253564	chr2	25571358
Ajm1	invariant	0.0103613466080205	0.989376133801986	62.6810080833426	chr2	25579897
Rabl6	invariant	0.0642215710746468	0.746442757582807	1124.94370088827	chr2	25608521
Kcnt1	invariant	0.0988145481280774	0.705609482320586	3313.55477694703	chr2	25863734
Camsap1	invariant	-0.0114878086379618	0.970133351835843	1237.22573293866	chr2	25983282
Nacc2	invariant	0.0995317895019281	0.604258643271182	917.165868018077	chr2	26122818
Tmem250	invariant	0.029024515783277	0.952336041071837	135.42395175983	chr2	26140521
Qsox2	invariant	-0.0838108070467068	0.704163981506022	258.129690503546	chr2	26237525
Dnlz	invariant	-0.0191752618398577	0.976205512067484	105.840367261439	chr2	26352110
Inpp5e	invariant	0.0497284990510642	0.881138669253542	361.700857110189	chr2	26409203
Sec16a	invariant	-0.0403796758015784	0.86949872889072	802.905751625516	chr2	26445216
Surf6	invariant	0.0139979254129016	0.978456508821855	89.7092875551679	chr2	26902879
Med22	invariant	0.0827256364549445	0.884933182935222	62.8543859842616	chr2	26910677
Rpl7a	invariant	0.0688366275233381	0.873809984260876	219.704981660448	chr2	26910764
Surf2	invariant	0.0102307850320194	0.979478502466587	112.26301094466	chr2	26916367
Surf4	invariant	-0.0563141855061777	0.884108216379565	172.700755580819	chr2	26933928
Rexo4	invariant	-0.0222250679434489	0.9465406330727	285.490352540692	chr2	26964386
Brd3os	invariant	-0.0872595602377823	0.87522323625047	40.3637863923636	chr2	27442324
Wdr5	invariant	0.0101022358573937	0.979147310996958	200.174464262817	chr2	27515157
Olfm1	invariant	0.0674896678193432	0.509176114512258	3298.25655888027	chr2	28192992
Ppp1r26	invariant	-0.0319864361375326	0.935690941101864	137.869458742043	chr2	28446800
Mrps2	invariant	0.00549940964248095	0.99074542981114	101.442193743921	chr2	28468066
Gtf3c5	invariant	0.00392919976287794	0.996098201652233	72.6563838712399	chr2	28583279
Tsc1	invariant	0.0757811674547738	0.651474034691429	659.892990904828	chr2	28641228
Gtf3c4	invariant	-0.078068062141591	0.651012132815047	282.318359574982	chr2	28840360
Setx	invariant	0.0503119669025278	0.744089916737508	1269.90018932563	chr2	29124181
Med27	invariant	-0.0888390375004816	0.601220249272447	1101.9361266538	chr2	29346819
Prrt1b	invariant	-0.0921006917971007	0.952237372446461	7.56548718336882	chr2	29751685
Coq4	invariant	-0.0571562741459299	0.945088050476821	26.7334208349468	chr2	29787493
Urm1	invariant	-0.0129221231036078	0.977941413005821	136.505368941259	chr2	29820075
Dync2i2	invariant	0.0240315616641653	0.971345961830869	43.0692959974814	chr2	30048881
Set	invariant	0.0477282118835313	0.861489380636614	299.065002284262	chr2	30057378
Tbc1d13	invariant	0.018890200739579	0.954696353761859	245.531908993803	chr2	30133746
Lrrc8a	invariant	0.0431750316398748	0.934618908774909	51.0235017864173	chr2	30237715
Miga2	invariant	0.0744216991833154	0.807134530871726	380.420788979136	chr2	30364233
Cstad	invariant	-0.0191934852937264	0.978038145058426	66.9307562912194	chr2	30595040
Tor1b	invariant	0.0314777894635775	0.928189174006787	197.790994043216	chr2	30952959
Gpr107	invariant	-0.00539843903585114	0.983871347469896	792.678999358775	chr2	31152316
Exosc2	invariant	-9.98592002551274e-4	0.999037571426104	33.7646415413632	chr2	31670715
Qrfp	invariant	-0.0720725818480867	0.955930030076347	10.0611805633132	chr2	31810580
Aif1l	invariant	0.00565415415911874	0.996584689552255	14.0278880776902	chr2	31950139
Nup214	invariant	0.0636394054969946	0.654260671401435	914.744830215143	chr2	31974436
Golga2	invariant	0.0725985599565633	0.679338768799969	455.580747970858	chr2	32287384
Bbln	invariant	0.00899179763501915	0.99619093924356406	10.4529386949083	chr2	32381938
Eng	invariant	0.0162466943463337	0.983902813443526	35.0591369972468	chr2	32646595
Fpgs	invariant	0.0232785994585425	0.974456304296848	39.6160011844504	chr2	32704145
Cfap157	invariant	0.0811267704376994	0.917593504921053	29.4768427856797	chr2	32784428
Rpl12	invariant	-0.0453704168378132	0.92144147817542	126.525441003438	chr2	32961559
Slc2a8	invariant	0.0200325837066259	0.973447917307031	107.881317815865	chr2	32982083
Ralgps1	invariant	0.0143967605277973	0.95589681838224	3649.54780774695	chr2	33371486
Zbtb43	invariant	0.0214621636090192	0.945088050476821	298.87855864857	chr2	33468559
Mvb12b	invariant	0.0114568980634359	0.965513739604701	2157.72841535059	chr2	33887946
Mapkap1	invariant	-0.00907929143743853	0.976056621122975	1552.45493442699	chr2	34406771
Fbxw2	invariant	0.00810121163754299	0.982388264792856	790.622791982446	chr2	34826311
Psmd5	invariant	-0.083957140360343	0.712566450406701	221.800061880961	chr2	34874968
Rab14	invariant	-0.0697162538489253	0.767783983228972	867.490820683456	chr2	35201120
Ggta1	invariant	0.0482972281203623	0.970133351835843	11.4237195875934	chr2	35463231
Dab2ip	invariant	0.0164779206276991	0.934618908774909	6401.44841977149	chr2	35558266
Ttll11	invariant	-0.0582393985156546	0.852518627392474	1602.83742557741	chr2	35979913
Mrrf	invariant	0.0858293064961825	0.679419183835441	136.800830352583	chr2	36136389
Zbtb6	invariant	0.0886053546358477	0.775244543965204	150.599208381128	chr2	37443171
Rabgap1	invariant	0.0485573311243733	0.810940612248613	411.333457040835	chr2	37443279
Dennd1a	invariant	-0.0254762815100317	0.922632001890646	4581.06733368243	chr2	38287390
Psmb7	invariant	0.0220090070767852	0.92382343293881	712.581845723378	chr2	38644087
Arpc5l	invariant	0.0762514447442913	0.666045199471822	265.883694988916	chr2	39005348
Lrp1b	invariant	0.0116592825463343	0.986037892817093	10804.6800742815	chr2	42653624
Gtdc1	invariant	-0.0556678385460656	0.889749453245016	960.758035906578	chr2	44927657
Zeb2	invariant	-0.0746733249238903	0.834194251694826	1510.43910080092	chr2	45117395
Acvr2a	invariant	0.0479292464447456	0.866532930292546	1107.34672581567	chr2	48814109
Orc4	invariant	0.00329191630235435	0.994825239276709	929.328754111207	chr2	48950277
Epc2	invariant	-0.0337309240389314	0.906732429202337	1527.99316854992	chr2	49451486
Kif5c	invariant	0.0563280817777014	0.720799390024506	6684.56319650221	chr2	49619298
Mmadhc	invariant	0.0375341389968221	0.873809984260876	203.188945526813	chr2	50296801
Gm13483	invariant	-0.0806757806515768	0.823288858107002	193.727319123168	chr2	50296810
Rnd3	invariant	0.0638695219942479	0.894160081344637	76.2101846650722	chr2	51149111
Rbm43	invariant	0.00715541896454624	0.989530478951959	91.7734022882368	chr2	51935163
Nmi	invariant	0.0266351857985497	0.974258458497987	32.2173614936446	chr2	51973494
Rif1	invariant	0.0295840465094899	0.96045549746731	2803.28025987516	chr2	52072832
Fmnl2	invariant	-0.0504578103609579	0.829955187126139	2735.88702986393	chr2	52857860
Prpf40a	invariant	-0.0318777251737391	0.930672051920158	1083.1320817456	chr2	53191284
Kcnj3	invariant	0.00310107821655352	0.997085838681155	6591.48943891758	chr2	55435970
Ermn	invariant	-0.0311965288839873	0.957634753657999	139.302531574916	chr2	58052864
Ccdc148	invariant	-0.0665946586257863	0.894426396021053	93.8028081715374	chr2	59160683
Psmd14	invariant	-0.022933147319347	0.934618908774909	1113.15288750925	chr2	61711694
Tbr1	invariant	-0.0384855930308852	0.974258458497987	17.7741616048406	chr2	61804453
Slc4a10	invariant	0.0284849374865393	0.915738007101187	2999.79167401685	chr2	62046462
Fign	invariant	0.0796886380101487	0.861865092916127	148.671394691071	chr2	64098038
Cobll1	invariant	0.0789025692290494	0.804551638454437	344.104645800724	chr2	65239403
Bbs5	invariant	-0.016885931233744	0.970672626909337	137.262130358821	chr2	69647171
Klhl41	invariant	0.0932990579336644	0.927847240599288	13.2780431380549	chr2	69670120
Fastkd1	invariant	0.0352464463150603	0.934436399326205	108.08916080883	chr2	69713516
Ppig	invariant	0.0549856695801301	0.915537489751863	1003.3887880505	chr2	69722805
Phospho2	invariant	-0.085765344954097	0.878359258197072	80.3961784045524	chr2	69789623
Ssb	invariant	0.0133670239390097	0.973029919344616	540.02281137164	chr2	69861562
Mettl5	invariant	-0.00400375896783027	0.996068740160876	132.159168227013	chr2	69885615
Gad1os	invariant	0.0986822087526885	0.94819073383241	10.2247915516772	chr2	70563357
Gad1	invariant	-0.0325245856948333	0.899207117413512	920.063640103229	chr2	70553072
Dync1i2	invariant	0.0697696144452548	0.630226646730793	1748.49041709696	chr2	71211706
Itga6	invariant	0.046594681449622	0.898991733747458	173.871497410602	chr2	71745616
Rapgef4	invariant	0.0728019927370877	0.758965900356832	9528.33157852341	chr2	71981240
Sp3	invariant	0.0854553068772913	0.619809529131718	725.650945342822	chr2	72980446
Wipf1	invariant	0.0765326407094132	0.804551638454437	195.745436672051	chr2	73529734
Atf2	invariant	-0.0666587104826332	0.673323280273802	989.644242294986	chr2	73892639
Atp5mc3	invariant	0.0407135108912668	0.927577930793071	213.826448642808	chr2	73911326
Hnrnpa3	invariant	0.0983085752195658	0.744565032649163	972.734164551578	chr2	75659261
Ift70b	invariant	0.0380485381002681	0.955930030076347	48.009845713491	chr2	75938585
Rbm45	invariant	0.0988490281283034	0.58511278842107906	265.617128595769	chr2	76369984
Sestd1	invariant	-0.0680660231172875	0.648357646694857	2342.568200645	chr2	77280592
Cwc22	invariant	-0.0972898418017552	0.606214659504339	594.283652695807	chr2	77946375
Ube2e3	invariant	-0.0501418125242699	0.740486021996958	1113.77770367643	chr2	78868124
Pde1a	invariant	0.0200410367281915	0.975268662311195	40.5545951326119	chr2	80129458
Dnajc10	invariant	-0.0324279347257067	0.881041144685573	516.535737360458	chr2	80315466
Nckap1	invariant	0.0700375890663489	0.514825217354453	2530.30276109053	chr2	80581380
Nup35	invariant	-0.0138173886999251	0.969539982095972	166.604960527892	chr2	80617236
Zc3h15	invariant	0.0717179998115356	0.794923353468149	441.135650055015	chr2	83644435
Itgav	invariant	-0.0539235711883974	0.856244240013576	368.053181051893	chr2	83724397
Fam171b	invariant	-0.0217905236421199	0.932444275853548	1287.83459826051	chr2	83812636
Calcrl	invariant	0.0651767913940835	0.924661957996055	56.8778613027925	chr2	84425411
Med19	invariant	-0.0315167258828137	0.931018467837486	141.842487675353	chr2	84678402
Clp1	invariant	0.00624789807831985	0.995493808318518	28.0751918747367	chr2	84727350
Slc43a1	invariant	-0.0958003553795613	0.973261012731797	2.76209714569586	chr2	84838850
Kbtbd4	invariant	-0.0625532216886296	0.941534254093302	38.4514429022704	chr2	90904740
Psmc3	invariant	0.0914201203766524	0.628785266742154	279.224388960531	chr2	91054009
Acp2	invariant	0.0600263493570897	0.846678028734525	180.447401941067	chr2	91202885
Ddb2	invariant	-0.017134446512081	0.960403494617291	215.146509689779	chr2	91236982
Arfgap2	invariant	-0.0335637445775819	0.909495959921304	271.770234594314	chr2	91264974
Cstpp1	invariant	-0.04417667320307	0.816636543473124	1125.66490417189	chr2	91444704
Ckap5	invariant	-0.0196319786340274	0.932681286341973	1714.47852914667	chr2	91526762
Zfp408	invariant	0.0818363155183765	0.832284381281732	84.38796137504	chr2	91649791
Arhgap1	invariant	0.0611333665505361	0.790849900164127	265.66974344614	chr2	91649860
Atg13	invariant	0.00802730912773064	0.981330220124298	729.021981808747	chr2	91710576
Harbi1	invariant	-0.0229108581239151	0.978497710463813	20.4629613246739	chr2	91710852
Ambra1	invariant	0.0670110677279309	0.729141336275202	2621.43801293379	chr2	91730134
Frey1	invariant	0.061153093383432	0.900880742914785	60.3090905391702	chr2	92382918
