gene	chr	start	end	mod_difference	dmr_qvalue	dmr_category	mecp2_nearest_fold	mecp2_nearest_fdr	mecp2_mean_fold	mecp2_n_peaks
Pank1	chr19	34806939	34879454	0.0213914833985807	4.04711640172621e-17	Hypermethylated	0.0308618780725903	0.887240652372053	0.0308618780725903	1
Ralgapa2	chr2	146239878	146512343	0.0146844413491264	4.07680832837811e-17	Hypermethylated	-0.116196881052082	0.522206404676139	0.103265691494348	35
Zfp36l1	chr12	80107753	80113012	-0.0844515161915528	4.08007421301291e-17	Hypomethylated	0.0502335816968395	0.794087257440264	0.0439047102910179	13
Dnajc10	chr2	80315465	80354042	0.0256221590176562	4.09914012309253e-17	Hypermethylated	-0.0677767429626553	0.744816657612681	-0.115149470758578	2
Pogz	chr3	94837566	94882325	0.0331360192378116	4.15293983744792e-17	Hypermethylated	-0.0835311840461961	0.719727185419301	-0.0381102998843049	7
Cdk5rap1	chr2	154335379	154373009	0.0331364941845843	4.29350426549713e-17	Hypermethylated	-0.0103741094784083	0.971554600499626	-0.0199077802607679	2
Nt5dc3	chr10	86779004	86838388	0.0265771693429062	4.38976149720543e-17	Hypermethylated	-0.0526059869225958	0.774629824236762	-0.00440510426577232	25
Atg13	chr2	91674617	91710575	0.0362114413901495	4.41464307341073e-17	Hypermethylated	-0.0127688549434995	0.959354843637833	-0.0478825851710082	3
Scaf11	chr15	96411698	96460842	0.025401359035888	4.6634867763406e-17	Hypermethylated	-0.0216755377172155	0.900074844890429	-0.0578768127712231	6
Maea	chr5	33335508	33373295	0.0401314712765695	4.77189545283278e-17	Hypermethylated	-0.0387298322996209	0.801203908564269	-0.072624083201715	6
Spint2	chr7	29256322	29281911	0.0442659267415282	4.93798974213983e-17	Hypermethylated	-0.204580946665295	0.420175165279834	-0.255671886879933	2
Vps18	chr2	119288739	119298452	0.0617632356008014	4.96472337681088e-17	Hypermethylated	-0.0705520196632122	0.675733016638505	-0.0256807231566231	7
Tbc1d31	chr15	57912198	57970066	0.019954012483412	5.08134283964641e-17	Hypermethylated	0.934276763243905	0.0132380431016751	0.0476999670385273	10
Arih2	chr9	108602941	108649385	0.0329328724254719	5.16463214318002e-17	Hypermethylated	-0.0307717112170642	0.896288055874208	-0.00284877524816117	3
Aqp6	chr15	99601399	99605476	0.129894479714834	5.21599165554786e-17	Hypermethylated	1.31685364900715	0.00114587719949221	0.469271574508424	3
Serp2	chr14	76532813	76556888	0.0368857547693133	5.22852798214658e-17	Hypermethylated	-0.0175985129856046	0.945413692530905	0.377212800634986	18
Ythdf2	chr4	132184911	132212302	0.047245942471624	5.27744175339799e-17	Hypermethylated	0.097487616127594	0.679072954485909	0.0582710679701709	2
B4galt5	chr2	167298443	167349182	0.0313245146652406	5.44019946088336e-17	Hypermethylated	-0.152482550833358	0.505967241527938	-0.0136340046535532	17
Stard7	chr2	127270217	127298931	0.0510331960164143	5.5553868250038e-17	Hypermethylated	0.0540024884214076	0.758815532723513	-0.0426847150777932	3
Cbln3	chr14	55878912	55884391	0.0804455535571543	5.94500204167529e-17	Hypermethylated	-0.0337452356617184	0.841779515705592	-0.0479297479999575	4
Oser1	chr2	163405821	163424696	0.0553016348297829	6.28693550610775e-17	Hypermethylated	0.0277071871691615	0.89270738985146	0.0050523460152466	2
Map3k9	chr12	81721009	81781174	0.0253949464540046	6.64619913309316e-17	Hypermethylated	-0.108535344042267	0.633059774304376	-0.00319433581952464	16
Tmpo	chr10	91147570	91181314	0.0321007927735896	6.95347773029471e-17	Hypermethylated	-0.0292505112728389	0.880367314234006	-0.054071269969456	4
Cdc42bpb	chr12	111292975	111377717	0.0197656174665488	7.00180032226151e-17	Hypermethylated	-0.0146035040038801	0.946601177816757	-0.0336290100100383	24
Tasor	chr14	27428833	27483554	0.0306867724884159	7.09003747962969e-17	Hypermethylated	-0.00360750975545859	0.988421121383606	0.0224996565989983	4
Cisd1	chr10	71330479	71344953	0.0478051333975797	7.48309601639398e-17	Hypermethylated	0.000965723462487774	0.997005606266789	-0.023700440972237	3
Cetn3	chr13	81783076	81797154	0.0598263797145717	7.48922046181616e-17	Hypermethylated	-0.0256257142789285	0.861921318157818	0.0921664849713875	8
Kcnk1	chr8	125995169	126030684	0.0283785041631145	7.61392908550887e-17	Hypermethylated	-0.118114144927782	0.594189028867672	0.365888779555376	21
Nr2c1	chr10	94148022	94197210	0.0252193799587641	7.61392908550887e-17	Hypermethylated	-0.122592092038656	0.52000645194798	0.30623924530193	3
2700049A03Rik	chr12	71136847	71243302	0.0166587963679423	7.80985832501895e-17	Hypermethylated	-0.0565470562692511	0.817981509568714	-0.0141302949361449	4
Riok3	chr18	12128740	12157386	0.0378881657988818	7.9001944789717e-17	Hypermethylated	0.0303567898491478	0.889973793716488	0.00652536110066683	4
Laptm4a	chr12	8921663	8938741	0.0483510891041545	7.91565197965608e-17	Hypermethylated	-0.0300255715216544	0.854794196221772	0.0105821862992246	14
Rheb	chr5	24802822	24842623	0.037219563454356	7.92726171059939e-17	Hypermethylated	-0.00284256445925112	0.987829961913488	-0.0226132262978536	6
Sirt2	chr7	28766734	28788660	0.0478819351836706	7.98895214484083e-17	Hypermethylated	0.00275816944163358	0.992522343466661	-0.085796805551011	5
Wipf1	chr2	73429609	73529733	-0.0169189653786306	8.0462351661536e-17	Hypomethylated	-0.176844986960297	0.479511125627714	-0.00947184560642712	21
Ino80d	chr1	62958417	63114666	0.0175654751828564	8.07999664929247e-17	Hypermethylated	0.0364609397999729	0.876841582118499	-0.000578025825312752	29
Uxs1	chr1	43746965	43827799	0.0253092818611254	8.25641025226993e-17	Hypermethylated	-0.00324853743576068	0.987408176544925	-0.12385256773694	7
Sf3b1	chr1	54985168	55027480	0.0355021587660692	8.61676606154904e-17	Hypermethylated	-0.0328159196946316	0.876764294820514	-0.0328159196946316	1
Pdgfa	chr5	138976013	138997369	-0.0499858965435274	8.95241990406451e-17	Hypomethylated	-0.0175475867752182	0.943767803040788	-0.11458987324459	25
Rln3	chr8	84042928	84044999	-0.139024072859524	8.95351061498449e-17	Hypomethylated	0.0294393400803653	0.917672996002054	0.0294393400803653	1
Pgap1	chr1	54472993	54557683	0.0180951157150127	9.15804191917688e-17	Hypermethylated	-0.0554321059399013	0.795317923360691	-0.0871533544850712	2
Asns	chr6	7675168	7693253	0.0348346117873907	9.40071889998688e-17	Hypermethylated	-0.0793088619650469	0.695357174205401	0.0236323477483991	10
Dpysl5	chr5	30711563	30799374	-0.0216467894818155	9.48442162755494e-17	Hypomethylated	-0.122001359792189	0.574630743796028	-0.0483290454868211	18
Gria1	chr11	57011386	57330243	-0.0118013302962764	9.53575214833947e-17	Hypomethylated	0.231633505609104	0.382688477081809	0.120787655227961	82
Ppp2ca	chr11	52098680	52127777	0.0428763624430695	9.66371166864431e-17	Hypermethylated	-0.0262246733837767	0.886814959314601	-0.0323273565162451	3
Kcnh5	chr12	74897219	75177331	-0.0116183678943605	9.701891721581e-17	Hypomethylated	0.0520437499373343	0.813740495733324	0.0743193145288604	24
Tmem177	chr1	119907889	119913207	0.093368348278418	9.76554685410875e-17	Hypermethylated	-0.319395900819653	0.260921657735594	-0.0126180555188975	7
Fndc3a	chr14	72537945	72710002	0.0165621225541077	1.00866047469024e-16	Hypermethylated	0.00700565803735778	0.982023510246809	0.0280243201114468	44
Adra1d	chr2	131545849	131562282	-0.0605262739684697	1.07140896483862e-16	Hypomethylated	0.0242915605417841	0.914746728890314	-0.0333233003886831	20
Mark3	chr12	111574522	111656220	0.0233674959426337	1.08969207191815e-16	Hypermethylated	0.103324405786733	1	-0.0509318793194001	3
Tent4a	chr13	69497958	69534616	0.0362388478272337	1.10015856351508e-16	Hypermethylated	-0.00191781292084004	0.99420975972609	-0.0315633084495764	34
Orc4	chr2	48902823	48950276	0.0371776931270735	1.19918130295076e-16	Hypermethylated	-0.129581040324207	0.524210596106892	-0.129581040324207	1
Ube3c	chr5	29569241	29676091	0.0225724596765692	1.21754944595313e-16	Hypermethylated	-0.184959765210177	0.470038222703094	-0.0853576132890028	2
Osbpl11	chr16	33185070	33243311	0.0266962617889308	1.23572922891833e-16	Hypermethylated	0.0308003188753057	0.882255362027295	0.0998934276018695	4
Kif21a	chr15	90933275	91049947	0.0153109296857373	1.25534073033518e-16	Hypermethylated	-0.0517159054188461	1	-0.00958270875480249	8
Camsap2	chr1	136268122	136346103	0.0238467553416836	1.27441157641619e-16	Hypermethylated	0.00880716416714204	0.974296485306887	0.023716754304872	8
Il6st	chr13	112464069	112510085	0.0226115138700446	1.2950535097971e-16	Hypermethylated	-0.00506587715073668	0.981579129471945	-0.0216217331221615	9
Stx1b	chr7	127803899	127824548	0.0516424199273656	1.29896496068602e-16	Hypermethylated	-0.0253977306860863	0.909100626121567	-0.00630380811392821	4
Gpc6	chr14	116925314	117976543	-0.00514334470631816	1.32778693908485e-16	Hypomethylated	-0.0794693790120658	0.685201283448985	-0.00405556269171454	42
2300009A05Rik	chr9	63394446	63399245	0.108212361496636	1.33534963700087e-16	Hypermethylated	-0.0553707173369307	0.769390773249502	-0.0354926847116485	10
Znrf1	chr8	111536096	111626029	0.0245613291892722	1.35730463773172e-16	Hypermethylated	0.0479626477998132	0.840625277550214	-0.0428708528819749	12
Cotl1	chr8	119809221	119840543	0.0343255546419394	1.37635452283963e-16	Hypermethylated	-0.0436817123115892	0.823019534815752	-0.0761584639794796	12
Gclc	chr9	77754534	77794484	0.0291474399508614	1.40143774018224e-16	Hypermethylated	-0.0423804621392489	0.832003940802248	0.0727883741310988	10
Ric1	chr19	29522281	29606828	0.0214422139731703	1.4259063978719e-16	Hypermethylated	-0.0466966862883522	0.848114492489748	0.105885962304366	4
Fev	chr1	74881508	74885418	-0.123218626573838	1.44266312733375e-16	Hypomethylated	-0.0871092433349946	0.705635306447508	0.00246731754331117	3
Emc7	chr2	112454996	112472161	0.0527217083192145	1.45179053166523e-16	Hypermethylated	0.0126806729964954	0.947103360138417	0.0568110226206212	2
Otud4	chr8	79639617	79677723	0.031319729204934	1.47393133822561e-16	Hypermethylated	-0.00900322070383813	0.96665595600429	-0.0125077041527162	10
Gas2l3	chr10	89408822	89443966	-0.0269155518281384	1.49317303699581e-16	Hypomethylated	-0.1156484076103	0.571703063270631	-0.027926243050847	12
Sec62	chr3	30792874	30821262	0.0438245034365148	1.49580840838087e-16	Hypermethylated	-0.0100980841155684	0.967930042763791	-0.0023293635427121	3
Endod1	chr9	14353989	14381506	0.0428964546332581	1.50892793999193e-16	Hypermethylated	-0.00256023779606318	0.992693880940053	-0.0598041387728813	11
Smndc1	chr19	53379389	53390577	0.0627347018285987	1.51555456315768e-16	Hypermethylated	-0.0434313857749626	0.823834593579339	0.154823433946337	10
Tsc22d2	chr3	58414714	58466782	0.0385546721632852	1.51660762993336e-16	Hypermethylated	-0.0344841746805838	0.860761464025703	-0.0281308498520665	5
Vrk1	chr12	106010227	106077425	-0.0177204678408185	1.53053008661147e-16	Hypomethylated	-0.0461325010442046	0.825951894432559	-0.00183607506805895	65
Iqschfp	chr3	67892231	68626465	0.00794354704728328	1.61222491908971e-16	Hypermethylated	-0.0901624752382368	1	-0.0364713402209007	3
Elk4	chr1	132007606	132032611	0.0382535176643298	1.63258123121618e-16	Hypermethylated	-0.0399801957261528	0.860849917400434	-0.0370676623843718	2
Mapkapk5	chr5	121525037	121545904	0.0457306599825226	1.63545359356653e-16	Hypermethylated	0.0137460035885988	0.960151308608433	-0.036176834920982	5
Crmp1	chr5	37241939	37292132	0.0327022380428607	1.70495526717081e-16	Hypermethylated	-0.0222747764164518	0.903583921030181	-0.0457811311290295	16
Ajap1	chr4	153373220	153482810	-0.0181570414061558	1.70682820805307e-16	Hypomethylated	-0.0307400385519535	0.904745287070693	-0.00753822719811763	146
Pef1	chr4	130102557	130128134	0.0397554300609172	1.70848717646828e-16	Hypermethylated	-0.00285505725713782	0.990059875449231	0.00206590656858049	3
Plec	chr15	76170973	76232573	0.0208616989608342	1.7223094423668e-16	Hypermethylated	-0.0544008456688776	0.807741152682198	-0.0158508283782513	11
Eef1akmt2	chr7	132827456	132852672	0.0429556805076919	1.7273133990035e-16	Hypermethylated	-0.00283197454540622	0.990058888520423	-0.00283197454540622	1
Smad4	chr18	73639008	73703779	0.0292348435168188	1.73702758169622e-16	Hypermethylated	0.00854975114596844	0.976170393406049	-0.0398078443859477	10
Ypel5	chr17	72836452	72851194	0.0582565727831823	1.79123682829478e-16	Hypermethylated	-0.0301051543916379	0.861644573469526	-0.00927923544249143	9
Usp36	chr11	118259650	118290243	0.0313029698010655	1.83062744498834e-16	Hypermethylated	-0.0894782219952228	0.687869084890936	-0.0261500149632889	11
Map4k4	chr1	39900912	40026309	0.0182561353292452	1.84156164285942e-16	Hypermethylated	-0.28636156043261	0.298611716842453	0.0660309729240672	27
Kiss1r	chr10	79916970	79922272	-0.109611138194568	1.92175160946227e-16	Hypomethylated	-0.110515119206496	0.605088203724099	-0.110515119206496	1
Adora1	chr1	134199222	134235430	0.0404385278531022	1.92185476454645e-16	Hypermethylated	0.00243624575351346	0.992233678667039	-0.0578318547928697	10
Mat2b	chr11	40679313	40695202	0.0466477126022654	1.92924958733035e-16	Hypermethylated	-0.0176145265410346	0.928905322762631	0.00862691678192717	21
Sumo3	chr10	77606096	77618330	0.0639549801674402	2.08987708861817e-16	Hypermethylated	-0.0130653767202529	0.962333433956816	-0.018268920482849	3
Ctnna1	chr18	35118858	35254778	0.019547377620072	2.1325060882557e-16	Hypermethylated	0.00864687078379265	0.978287235241463	-0.0237852972837903	22
Trappc13	chr13	104142148	104178468	0.0263415512536644	2.22613823016487e-16	Hypermethylated	-0.0205670020769415	1	-0.0205670020769415	1
Zfand3	chr17	30004732	30210827	0.015456831481349	2.27568661542585e-16	Hypermethylated	-0.0165195495813429	1	-0.0364185435702882	40
Slc12a8	chr16	33517327	33664134	0.016655628822161	2.3889971293814e-16	Hypermethylated	-0.00520424322052311	0.980646240627304	-0.0122430898607018	20
Aldh9a1	chr1	167349990	167368531	0.0363833936487569	2.39183240209364e-16	Hypermethylated	0.00943477420665538	0.972143102818345	-0.0172222325186318	3
1500011B03Rik	chr5	114808195	114823467	0.0486209412835271	2.42262199992298e-16	Hypermethylated	-0.0158551017721893	0.946167273845792	-0.0792264485498785	4
Phex	chrX	157162074	157415311	0.0209538734636786	2.43738242253912e-16	Hypermethylated	-0.166174317607024	1	0.557678384238863	24
Dpysl2	chr14	66802863	66868687	-0.0252694106568996	2.45554151102278e-16	Hypomethylated	0.0201822172046928	0.929860469484443	-0.0264515771615814	19
Vegfa	chr17	46016992	46032368	-0.0645442270651528	2.48349252956106e-16	Hypomethylated	-0.0223641536831892	0.918547932950259	-0.0844585185415141	25
Zfyve9	chr4	108637465	108780797	0.0214955235554579	2.49779557891415e-16	Hypermethylated	-0.00900783668076806	0.968742276838036	-0.00900783668076806	1
Polr3a	chr14	24448695	24487057	0.0227507080053416	2.54105029420897e-16	Hypermethylated	-0.0461411313965975	0.832763554450606	-0.0316653544570161	15
Rrbp1	chr2	143947394	144011262	0.0301220005254186	2.54536869955325e-16	Hypermethylated	-0.00374614605315673	0.988895722660354	-0.0262431272953036	17
Ncoa4	chr14	32159864	32179854	0.0530630168689109	2.61808964740359e-16	Hypermethylated	0.0233638725994654	0.913590215243539	0.00147907647307745	2
Cdc37l1	chr19	28990351	29026680	0.0305809844938781	2.62425491144142e-16	Hypermethylated	-0.00697965362297321	0.979124684902912	0.0336848516629307	2
Plaa	chr4	94567513	94603243	0.0346475425935777	2.64414280774523e-16	Hypermethylated	-0.0240891515690565	0.901041935679475	0.00263823559939665	2
Zfp706	chr15	36997026	37007772	0.0630617674528721	2.64590344758801e-16	Hypermethylated	-0.0430324216402242	0.807696812172511	-0.00127414205194058	21
Tada1	chr1	166379096	166393620	0.0454615638776846	2.71318424153642e-16	Hypermethylated	-0.0182356367738349	0.941335092139394	-0.0585864802486275	9
Kif3a	chr11	53567378	53601966	0.0292747800597568	2.74584502168187e-16	Hypermethylated	-0.0170567325842305	0.933039443167619	-0.0608271433355277	4
Edc3	chr9	57708539	57752498	0.0392582610549185	2.9389195771186e-16	Hypermethylated	0.0979850965296036	0.671528906550419	0.0141652006412132	3
Specc1l	chr10	75212072	75312742	0.0237597795942734	2.98205202204456e-16	Hypermethylated	-0.08494998808111	0.674335304465583	-0.0340942471256467	14
Gpr180	chr14	118137157	118163260	0.027210673467161	3.02965977881212e-16	Hypermethylated	0.00911521837052573	0.967410479087778	-0.0562122438351424	3
Acbd3	chr1	180726042	180754203	0.0381158385803948	3.13225476955641e-16	Hypermethylated	-0.00474780754802811	0.985276061536914	-0.0682264113320498	8
Ppp6c	chr2	39194353	39226450	0.046231595307776	3.28114725155545e-16	Hypermethylated	0.0137671344660264	0.963337753759177	-0.0139205934492263	8
Fam133b	chr5	3543832	3570237	0.0365806456784198	3.32905460051546e-16	Hypermethylated	-0.05718679162441	0.773298241180155	-0.0272215011751329	16
Mpg	chr11	32226504	32232699	0.0909014466319729	3.35086446727182e-16	Hypermethylated	-0.0555257919714036	0.791501150627898	0.0107973424137328	2
Col25a1	chr3	130131500	130599876	-0.00809435851389695	3.39777060638706e-16	Hypomethylated	-0.0149811677840534	0.954754052371026	0.0434483977582662	29
Plekho1	chr3	95988428	95996000	0.0788499959717053	3.43955424867751e-16	Hypermethylated	-0.0570309058902095	0.81786913919726	-0.0298398315109964	7
Anp32b	chr4	46450901	46472656	0.0462956801215981	3.45576647716976e-16	Hypermethylated	-0.0409992947409556	0.851703954102042	0.321857270080041	6
Adprm	chr11	67037904	67052593	0.0475883442646317	3.47515409384753e-16	Hypermethylated	0.324717700128776	0.273536731402877	0.324717700128776	1
Ngfr	chr11	95568817	95587734	-0.0617860748111099	3.52961574431666e-16	Hypomethylated	-0.0487720007359407	0.784808162788897	-0.00605357688738886	15
Nus1	chr10	52417546	52440182	0.0483788084717265	3.56323678729628e-16	Hypermethylated	-0.055249634958288	0.756600131155537	-0.022952809591826	4
Kbtbd8	chr6	95117239	95129789	0.0530914694670315	3.72916046549345e-16	Hypermethylated	-0.0282043325321916	0.86552245820214	0.0682450882462972	7
Nelfa	chr5	33897915	33936412	0.0473697635985587	3.8068454192749e-16	Hypermethylated	-0.0347349627299319	0.840189274633112	-0.0347349627299319	1
Chd1l	chr3	97560741	97610202	-0.0199526328879677	3.81473779802989e-16	Hypomethylated	-0.0576755686168048	0.792410257348531	-0.0202116718154398	10
Scube1	chr15	83604998	83725020	-0.0185361031900918	3.91320020870079e-16	Hypomethylated	0.0122319227771459	0.961396358246544	-0.0447978329038202	34
Cmtm6	chr9	114731115	114749343	0.0462755411675073	3.92792806531097e-16	Hypermethylated	0.0208530006138449	0.927060637778795	-0.000550905292843255	8
Sec61a2	chr2	5870986	5895431	0.0420194344465759	3.98426936787926e-16	Hypermethylated	-0.0311333059914601	0.846833125272793	-0.0148963056755243	2
Crkl	chr16	17451986	17487433	0.0422763441390512	4.00077102634196e-16	Hypermethylated	-0.0233144971738842	0.916085790329402	-0.0233144971738842	1
Vstm2l	chr2	157914652	157944718	-0.0454372879283937	4.10275141773192e-16	Hypomethylated	-0.0470209140245507	0.820666101769848	-0.164629434164268	30
Appl2	chr10	83600032	83648737	0.0301954107628805	4.10648902912177e-16	Hypermethylated	0.0109985511217435	0.963609042213103	0.0354633363548883	17
Sec14l1	chr11	117115167	117159267	0.0272934120100276	4.12160026525055e-16	Hypermethylated	-0.219755744763812	0.330807390410488	0.0127797430423893	20
Gnpat	chr8	124863032	124890056	0.0301616907757547	4.14740744560455e-16	Hypermethylated	-0.0361259693437328	0.871000137430516	-0.0465779433587573	4
Lyzl4	chr9	121577842	121642095	-0.0271495682550139	4.15978702491825e-16	Hypomethylated	-0.0115169020613971	0.965365537786414	-0.0192569453925815	7
Gli3	chr13	15463234	15730025	-0.0120548778826226	4.25879632925199e-16	Hypomethylated	0.00405724843529988	0.988063646477398	-0.0264425317517093	31
Adnp2	chr18	80126310	80151481	0.0400561414418219	4.33164692083166e-16	Hypermethylated	-0.0391254115500097	0.809666944859049	-0.00598914041799124	8
1600014C10Rik	chr7	38183216	38197567	0.0586341861139184	4.56344890577935e-16	Hypermethylated	0.0128533613783884	0.953222226949511	-0.0343592135190875	12
Klhl24	chr16	20097541	20129220	0.0403073873410262	4.64742466075973e-16	Hypermethylated	-0.0237474949822611	0.907629113954296	-0.0237474949822611	1
Pak2	chr16	32016289	32079341	0.02636921660155	4.65323427191265e-16	Hypermethylated	-0.0149602556793482	0.950287624937553	-0.0149602556793482	1
Senp2	chr16	22009483	22049268	0.0249223231383459	4.66395485572515e-16	Hypermethylated	-0.00766423300388332	0.968491876115419	-0.00358206089781509	2
Adrb2	chr18	62177815	62179958	0.102993332090129	4.95068225469668e-16	Hypermethylated	-0.0343830644803345	0.870307959728147	0.0257669819613077	20
Rai14	chr15	10568968	10714623	-0.0119581716271667	4.96601976073548e-16	Hypomethylated	-0.00425272075243612	0.98712298504906	-0.0347134928561875	15
Chchd3	chr6	32790975	33060259	0.0129058180456454	5.00663843208953e-16	Hypermethylated	-0.0164418164123829	0.920888621682109	0.0120274045779581	42
Fgfr1	chr8	25513653	25575717	0.0258898726145932	5.11477507159868e-16	Hypermethylated	0.00979912793999	0.964215496116713	0.249292243049881	32
Manba	chr3	135485610	135571403	0.0179639951552255	5.54432151202016e-16	Hypermethylated	0.00847724213053712	0.974399816352686	-0.0560163317753563	7
Sik2	chr9	50892800	51009072	0.0227355713410747	5.57121742066172e-16	Hypermethylated	-0.0529871176937664	0.799826288567067	-0.0469472428111447	4
2810004N23Rik	chr8	124836944	124863119	0.0423909108582382	5.60917741168178e-16	Hypermethylated	1.59200543816511e-05	0.999927967333562	-0.0123443477219612	9
Tbc1d14	chr5	36490603	36593275	0.0200573329713497	5.73811793137294e-16	Hypermethylated	-0.0331495241250963	0.893311893966255	-0.0399702026213198	28
Adam11	chr11	102761438	102780261	0.0690042620814335	5.86128645530467e-16	Hypermethylated	-0.0333094850817128	0.869774760914896	0.000265272660222225	14
Ube2v2	chr16	15552076	15595772	0.0368813599997901	5.94058071912283e-16	Hypermethylated	-0.0117280901466464	0.966796489626885	-0.0072470164383076	4
Fem1a	chr17	56256809	56263609	0.0817709401026555	6.00393569377761e-16	Hypermethylated	-0.118310356832206	0.571998592650111	-0.0568213142961911	2
Kctd19	chr8	105382806	105413501	0.0333779203522399	6.26197041614815e-16	Hypermethylated	-0.0816154965997957	0.694369875569203	-0.00270818493695269	8
Tmf1	chr6	97152996	97179121	0.0344833850074747	6.37423643087327e-16	Hypermethylated	-0.0184938247254484	0.941335092139394	-0.0301365988591323	2
Commd3	chr2	18672383	18676230	0.101353938465913	6.53976535446461e-16	Hypermethylated	0.0211086057589645	1	-0.0389162566681389	13
Ttc13	chr8	124671331	124721982	0.020332657172574	6.79766412620374e-16	Hypermethylated	-0.0754808446293875	0.705155373232965	-0.0792771085673121	13
Son	chr16	91647505	91679220	0.0305015053549019	7.01394166350513e-16	Hypermethylated	-0.0573245401974906	0.743563672796894	-0.0399163785890879	4
Zbtb24	chr10	41450382	41465573	0.0480428140693582	7.02420910774867e-16	Hypermethylated	-0.0702967023719453	0.735560250854758	-0.0252418832497033	9
Gcc1	chr6	28416090	28428389	0.0635658593331034	7.41008647301942e-16	Hypermethylated	-0.0242038495872108	0.901749379801593	-0.0347797902503783	4
Cald1	chr6	34598499	34775472	0.0130659967963345	7.42475073189657e-16	Hypermethylated	0.00479781992211645	0.985828869400137	0.0225841049574802	25
Exoc2	chr13	30813918	30974092	0.015670449817387	7.70620048603201e-16	Hypermethylated	-0.155880441974596	0.478987126861196	-0.068157647780713	21
Atp1b3	chr9	96332654	96364441	0.0357503647824079	7.84945039848866e-16	Hypermethylated	-0.0245819764427946	0.909463073553845	-0.0027765032630548	4
Vav3	chr3	109340652	109685697	-0.0105023327200122	7.90481942932314e-16	Hypomethylated	-0.00681958776112138	1	0.0162238241903883	72
Kdm3a	chr6	71588971	71632989	0.030294957206217	8.09429263635613e-16	Hypermethylated	-0.143066172502422	0.488980305584129	-0.0480170015443201	5
Pitpna	chr11	75588096	75628803	0.0336699857063898	8.14691296849444e-16	Hypermethylated	0.0389143675662222	0.840045335657614	0.000452634540373623	4
Pappa	chr4	65124173	65357508	-0.0157399170511809	8.17428391970729e-16	Hypomethylated	0.0314841788905527	0.900198717444318	0.27396450466364	48
Ube2k	chr5	65537232	65598987	0.0313037127489078	8.24303888921376e-16	Hypermethylated	-0.0394143914108139	0.873605430594238	-0.0795697401796605	2
Rnpep	chr1	135262711	135284083	0.0430371231779392	8.64561765887415e-16	Hypermethylated	-0.0315378715953708	0.887240652372053	-0.0266768533645362	2
Ppp2r5a	chr1	191351974	191403271	0.0243387041422564	8.73617954887303e-16	Hypermethylated	-0.0328018444943682	0.806505594825625	-0.0779059365603322	13
Mapk3	chr7	126759600	126765818	0.0835782074898828	9.16575299098748e-16	Hypermethylated	-0.0861457019238393	0.725393688942914	-0.103608096043659	2
Anapc1	chr2	128610103	128687390	0.0185367310084443	9.53857310441976e-16	Hypermethylated	-0.0149248322375285	0.955018213902477	-0.0143754146007784	3
Lgmn	chr12	102394083	102439812	0.0310624155814803	9.62751494969103e-16	Hypermethylated	0.00985395896233097	0.960107125281768	0.00666129031630055	12
Ywhaz	chr15	36770769	36796928	0.0343562016068489	9.64587064572985e-16	Hypermethylated	0.0342196992010593	0.858236907920629	0.0713027098675409	26
Tmem170b	chr13	41605906	41641354	0.0408113853590938	1.00782873188896e-15	Hypermethylated	-0.0221780488872409	0.908458443905731	0.0391372632525005	9
Chic2	chr5	74997987	75044773	0.0331788834173417	1.02036667151811e-15	Hypermethylated	-0.0576484194938632	1	-0.0734478484682095	5
Aco1	chr4	40143080	40198337	0.0198133625283805	1.02146674360369e-15	Hypermethylated	-0.000475775361083218	0.998721605601184	0.0161166176695034	22
Ppfia2	chr10	106470338	106935951	0.0118533329311248	1.0389152920481e-15	Hypermethylated	-0.266569547456986	0.332895878992984	0.194891283682031	13
Adarb2	chr13	8202865	8768746	-0.00871086454122494	1.08883448097572e-15	Hypomethylated	0.0272242593860382	0.906869967780287	-0.0332010327604632	30
Trim33	chr3	103279292	103358774	0.0263207349763339	1.0916207810039e-15	Hypermethylated	0.0677868068450366	0.755884708162715	-0.0283375157165303	14
Scap	chr9	110333287	110384949	0.0270603909321815	1.1142150505626e-15	Hypermethylated	-0.15079298028405	0.489066138473023	-0.0524410761513226	9
Muc15	chr2	110721339	110739526	0.0518332920582599	1.17946592943761e-15	Hypermethylated	0.0908295386927779	1	0.1864396382572	4
Zbtb16	chr9	48654296	48836221	-0.0129368173374713	1.18271953883561e-15	Hypomethylated	-0.00599611052692362	0.98165303224225	-0.150996115791044	45
Med1	chr11	98152153	98193292	0.0260335974879917	1.19429863730786e-15	Hypermethylated	-0.0576931401007779	0.753586637871861	-0.0435660089342911	3
Cbx1	chr11	96789126	96808639	0.0519540435070605	1.197587570751e-15	Hypermethylated	0.0171094375228626	0.94624416112414	0.00881466542134625	2
Hspa9	chr18	34937413	34954356	0.0549139338128578	1.21803792069318e-15	Hypermethylated	-0.0389722894123844	0.84190737169691	-0.00617470750554192	13
Tmem30a	chr9	79768942	79793506	0.0479952233907852	1.22528474513058e-15	Hypermethylated	-0.0647332325861612	1	-0.0647332325861612	1
Tmem88	chr11	69396518	69398233	0.131744786095412	1.25167863848153e-15	Hypermethylated	0.0166601947243156	0.941991412622125	0.0166601947243156	1
Eef1akmt1	chr14	57549596	57571611	0.0386796980909119	1.30342337080537e-15	Hypermethylated	-0.0419256699769416	0.865785100493027	-0.0117268647895215	2
Cand2	chr6	115774537	115805556	0.0393153222496375	1.3771238232014e-15	Hypermethylated	-0.0245880957509769	0.923677562015641	-0.0245880957509769	1
