loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_414	chr16	28230000	28240000	chr16	28470000	28480000	chr16:28230000-28240000_chr16:28470000-28480000	-0.138195049720464	4.92194143150617	3.47577443582941	0.0770252744977401	0.215682002226799	FALSE	FALSE	non_significant	unchanged	#999999
loop_415	chr16	93600000	93610000	chr16	93710000	93720000	chr16:93600000-93610000_chr16:93710000-93720000	-0.0271340036145429	4.9804999833067	0.154383047212237	0.698539803600149	0.82824815320675	FALSE	FALSE	non_significant	unchanged	#999999
loop_416	chr16	91510000	91520000	chr16	91640000	91650000	chr16:91510000-91520000_chr16:91640000-91650000	-0.0970853945160578	5.1910257132579	2.54790281320497	0.126127960165458	0.297656616042661	FALSE	FALSE	non_significant	unchanged	#999999
loop_417	chr16	63620000	63630000	chr16	63860000	63870000	chr16:63620000-63630000_chr16:63860000-63870000	-0.572242398544398	4.72470899192162	52.1895723753338	5.4425805022239e-07	5.40247727747067e-05	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_418	chr16	42870000	42880000	chr16	43090000	43100000	chr16:42870000-42880000_chr16:43090000-43100000	-0.117510032774745	4.27295580748048	2.06485368625368	0.16619662339841	0.353677666267308	FALSE	FALSE	non_significant	unchanged	#999999
loop_419	chr16	95070000	95080000	chr16	95170000	95180000	chr16:95070000-95080000_chr16:95170000-95180000	-0.000351462395129696	5.38664357446845	3.36473496119003e-05	0.995429284120733	0.99732473884444	FALSE	FALSE	non_significant	unchanged	#999999
loop_420	chr16	40060000	40070000	chr16	40230000	40240000	chr16:40060000-40070000_chr16:40230000-40240000	0.093278285222891	4.88758748306696	2.10155698360438	0.162656610937874	0.349376465426572	FALSE	FALSE	non_significant	unchanged	#999999
loop_421	chr16	92050000	92060000	chr16	92150000	92160000	chr16:92050000-92060000_chr16:92150000-92160000	-0.00891470797562162	5.71788146830172	0.0294743209334007	0.86541436098022	0.929923930192021	FALSE	FALSE	non_significant	unchanged	#999999
loop_422	chr16	34320000	34330000	chr16	34570000	34580000	chr16:34320000-34330000_chr16:34570000-34580000	0.153630945437152	4.87044821219342	5.35429242989496	0.0314303134677978	0.119071117241915	FALSE	FALSE	non_significant	unchanged	#999999
loop_423	chr16	16890000	16900000	chr16	16980000	16990000	chr16:16890000-16900000_chr16:16980000-16990000	-0.0471449435315397	4.88832757798201	0.545262371291097	0.468840784157078	0.663797599439661	FALSE	FALSE	non_significant	unchanged	#999999
loop_424	chr16	52310000	52320000	chr16	52450000	52460000	chr16:52310000-52320000_chr16:52450000-52460000	-0.087825968523191	4.65633991382882	1.5426170603404	0.228602528857722	0.432550157437336	FALSE	FALSE	non_significant	unchanged	#999999
loop_425	chr16	39980000	39990000	chr16	40220000	40230000	chr16:39980000-39990000_chr16:40220000-40230000	-0.0372844746214229	4.62504281971674	0.285404096487955	0.599072187610282	0.763713273812646	FALSE	FALSE	non_significant	unchanged	#999999
loop_426	chr16	57120000	57130000	chr16	57220000	57230000	chr16:57120000-57130000_chr16:57220000-57230000	-0.0449707756545886	4.8929675357763	0.501543731489324	0.486998581118569	0.677261391660038	FALSE	FALSE	non_significant	unchanged	#999999
loop_427	chr16	72990000	73000000	chr16	73150000	73160000	chr16:72990000-73000000_chr16:73150000-73160000	-0.119683520552461	4.43855591065294	2.24314425377864	0.149831605469348	0.332906822597908	FALSE	FALSE	non_significant	unchanged	#999999
loop_428	chr16	13250000	13260000	chr16	13430000	13440000	chr16:13250000-13260000_chr16:13430000-13440000	-0.0614211748006109	4.55028533598861	0.741446270149972	0.399408072605359	0.603915252485602	FALSE	FALSE	non_significant	unchanged	#999999
loop_429	chr16	33190000	33200000	chr16	33740000	33750000	chr16:33190000-33200000_chr16:33740000-33750000	-0.153219167268139	3.52635152698211	2.2138956285485	0.152377551849849	0.336058089595392	FALSE	FALSE	non_significant	unchanged	#999999
loop_430	chr16	91360000	91370000	chr16	91560000	91570000	chr16:91360000-91370000_chr16:91560000-91570000	0.00174431580585776	4.78428670639212	0.000730345267127542	0.97870782864578	0.989683909472825	FALSE	FALSE	non_significant	unchanged	#999999
loop_431	chr16	64310000	64320000	chr16	64710000	64720000	chr16:64310000-64320000_chr16:64710000-64720000	-0.495100416686887	4.35499582351515	24.9134922713613	7.01955758674774e-05	0.00163107420229235	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_432	chr16	45410000	45420000	chr16	45630000	45640000	chr16:45410000-45420000_chr16:45630000-45640000	0.116190727174688	4.45310466269112	2.18801024713021	0.154674463602507	0.339369118783512	FALSE	FALSE	non_significant	unchanged	#999999
loop_433	chr16	11570000	11580000	chr16	11930000	11940000	chr16:11570000-11580000_chr16:11930000-11940000	-0.10622273246149	4.05444187978013	1.4029910381915	0.250114928253829	0.456610555476378	FALSE	FALSE	non_significant	unchanged	#999999
loop_434	chr16	9460000	9470000	chr16	10020000	10030000	chr16:9460000-9470000_chr16:10020000-10030000	-0.0506014370872676	4.37384369879776	0.47052910421856	0.500622364133354	0.687672089406778	FALSE	FALSE	non_significant	unchanged	#999999
loop_435	chr16	63080000	63090000	chr16	63620000	63630000	chr16:63080000-63090000_chr16:63620000-63630000	-0.269150112988206	4.17732912177855	9.14952841734723	0.00669328726937628	0.0413693875576901	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_436	chr16	49620000	49630000	chr16	49840000	49850000	chr16:49620000-49630000_chr16:49840000-49850000	-0.137597589621329	4.26350012456852	2.72117414961771	0.114650341980797	0.279457893345115	FALSE	FALSE	non_significant	unchanged	#999999
loop_437	chr16	63080000	63090000	chr16	63810000	63820000	chr16:63080000-63090000_chr16:63810000-63820000	-0.0836801359326451	4.05480716013659	0.871751095126836	0.361611930171727	0.56853082345582	FALSE	FALSE	non_significant	unchanged	#999999
loop_438	chr16	84730000	84740000	chr16	85170000	85180000	chr16:84730000-84740000_chr16:85170000-85180000	0.00369591506578431	2.93486183697972	0.000595141336975241	0.98077899332531	0.990519699733991	FALSE	FALSE	non_significant	unchanged	#999999
loop_439	chr16	63010000	63020000	chr16	63860000	63870000	chr16:63010000-63020000_chr16:63860000-63870000	0.0416963323601334	4.24129561369082	0.218204339073523	0.645462654160858	0.794826203219356	FALSE	FALSE	non_significant	unchanged	#999999
loop_440	chr16	48070000	48080000	chr16	48320000	48330000	chr16:48070000-48080000_chr16:48320000-48330000	-0.328556594069149	4.37289911382605	18.5428408134169	0.000344184926209668	0.00508127413566681	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_441	chr16	7470000	7480000	chr16	8340000	8350000	chr16:7470000-7480000_chr16:8340000-8350000	0.39640654926762	3.4544371446773	13.2403127110627	0.00163532417516093	0.0159666336204668	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_442	chr16	62840000	62850000	chr16	64760000	64770000	chr16:62840000-62850000_chr16:64760000-64770000	-0.072827767083547	3.70139383129371	0.608084246740044	0.44464468245299	0.643632776033007	FALSE	FALSE	non_significant	unchanged	#999999
loop_443	chr16	40460000	40470000	chr16	41240000	41250000	chr16:40460000-40470000_chr16:41240000-41250000	-0.056326441615454	3.05764656833797	0.230787587796085	0.636155494286466	0.789542770708053	FALSE	FALSE	non_significant	unchanged	#999999
loop_444	chr16	44240000	44250000	chr16	44710000	44720000	chr16:44240000-44250000_chr16:44710000-44720000	-0.266402712263431	3.68158029674849	7.27663027870678	0.0138561870596457	0.0681132114539316	FALSE	TRUE	trending	unchanged	#999999
loop_445	chr17	23770000	23780000	chr17	23820000	23830000	chr17:23770000-23780000_chr17:23820000-23830000	0.0217655880031556	6.56886025466262	0.209824398967211	0.651845081195147	0.798804050412654	FALSE	FALSE	non_significant	unchanged	#999999
loop_446	chr17	24470000	24480000	chr17	24520000	24530000	chr17:24470000-24480000_chr17:24520000-24530000	0.0571371944927227	6.84460825049009	1.78883259306035	0.196087122446783	0.391862583241994	FALSE	FALSE	non_significant	unchanged	#999999
loop_447	chr17	35050000	35060000	chr17	35100000	35110000	chr17:35050000-35060000_chr17:35100000-35110000	-0.0620959340843466	7.22626214349214	1.81879515277619	0.192537355975716	0.387721537664263	FALSE	FALSE	non_significant	unchanged	#999999
loop_448	chr17	80660000	80670000	chr17	80710000	80720000	chr17:80660000-80670000_chr17:80710000-80720000	-0.0927883944341229	6.36785130406003	4.35448090829473	0.0499282814845266	0.161771920767044	FALSE	FALSE	non_significant	unchanged	#999999
loop_449	chr17	29660000	29670000	chr17	29710000	29720000	chr17:29660000-29670000_chr17:29710000-29720000	-0.0313405040873072	6.52162754908583	0.459140577509033	0.505792901239861	0.691932959083178	FALSE	FALSE	non_significant	unchanged	#999999
loop_450	chr17	24160000	24170000	chr17	24210000	24220000	chr17:24160000-24170000_chr17:24210000-24220000	-0.0293280971202877	6.7136099834143	0.374185153708723	0.547625947376077	0.724364140328192	FALSE	FALSE	non_significant	unchanged	#999999
loop_451	chr17	29270000	29280000	chr17	29320000	29330000	chr17:29270000-29280000_chr17:29320000-29330000	0.0963583986171063	6.83119531869723	5.29398761829118	0.032294186172922	0.121308219330385	FALSE	FALSE	non_significant	unchanged	#999999
loop_452	chr17	4940000	4950000	chr17	4990000	5000000	chr17:4940000-4950000_chr17:4990000-5000000	-0.0702566050440874	6.25324554754253	2.515862287747	0.128397362997524	0.301315752733303	FALSE	FALSE	non_significant	unchanged	#999999
loop_453	chr17	31380000	31390000	chr17	31430000	31440000	chr17:31380000-31390000_chr17:31430000-31440000	0.151204280160012	7.08365227605723	11.5291293112375	0.00287257003314697	0.0233575565801189	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_454	chr17	55970000	55980000	chr17	56070000	56080000	chr17:55970000-55980000_chr17:56070000-56080000	-0.0291196104774733	5.47898151524086	0.256529571029503	0.618054868528183	0.776787381459763	FALSE	FALSE	non_significant	unchanged	#999999
loop_455	chr17	46780000	46790000	chr17	46880000	46890000	chr17:46780000-46790000_chr17:46880000-46890000	0.0300720225137256	5.79459722091675	0.255117624827247	0.619017298879116	0.777404112326295	FALSE	FALSE	non_significant	unchanged	#999999
loop_456	chr17	32210000	32220000	chr17	32280000	32290000	chr17:32210000-32220000_chr17:32280000-32290000	-0.0159730783930795	6.20053470114143	0.113078986713388	0.740169606606996	0.856110724011322	FALSE	FALSE	non_significant	unchanged	#999999
loop_457	chr17	74340000	74350000	chr17	74390000	74400000	chr17:74340000-74350000_chr17:74390000-74400000	-0.0103016198673609	6.35302770137366	0.0427865495698027	0.838219984572652	0.915171725160319	FALSE	FALSE	non_significant	unchanged	#999999
loop_458	chr17	50180000	50190000	chr17	50230000	50240000	chr17:50180000-50190000_chr17:50230000-50240000	-0.0509329052055704	6.04956768295904	1.00659944301443	0.327708908505385	0.537275547491428	FALSE	FALSE	non_significant	unchanged	#999999
loop_459	chr17	32900000	32910000	chr17	32950000	32960000	chr17:32900000-32910000_chr17:32950000-32960000	-0.0974204597772455	6.27979700501054	4.51266954644802	0.0463108417724418	0.154116532367695	FALSE	FALSE	non_significant	unchanged	#999999
loop_460	chr17	24160000	24170000	chr17	24350000	24360000	chr17:24160000-24170000_chr17:24350000-24360000	0.0837897815727417	5.53599270923439	2.50845666723301	0.128928809294076	0.302187802660501	FALSE	FALSE	non_significant	unchanged	#999999
loop_461	chr17	6780000	6790000	chr17	6840000	6850000	chr17:6780000-6790000_chr17:6840000-6850000	0.0476715540345367	6.63155104512589	1.21043889571411	0.284317229311883	0.493955212321941	FALSE	FALSE	non_significant	unchanged	#999999
loop_462	chr17	49460000	49470000	chr17	49560000	49570000	chr17:49460000-49470000_chr17:49560000-49570000	-0.254628913916981	5.31869930205711	18.7729546985501	0.000323425492148557	0.00488764898159258	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_463	chr17	53580000	53590000	chr17	53680000	53690000	chr17:53580000-53590000_chr17:53680000-53690000	-0.0432288939437262	5.59614688608046	0.607210653528736	0.444967101661191	0.643854115757163	FALSE	FALSE	non_significant	unchanged	#999999
loop_464	chr17	23590000	23600000	chr17	23700000	23710000	chr17:23590000-23600000_chr17:23700000-23710000	-0.172411520127735	5.18098383244739	7.5629477368259	0.012347219788387	0.0630652850938332	FALSE	TRUE	trending	unchanged	#999999
loop_465	chr17	90450000	90460000	chr17	90580000	90590000	chr17:90450000-90460000_chr17:90580000-90590000	-0.103120371022183	4.45563961743584	1.92388585855969	0.18070054362777	0.372416747206703	FALSE	FALSE	non_significant	unchanged	#999999
loop_466	chr17	24250000	24260000	chr17	24350000	24360000	chr17:24250000-24260000_chr17:24350000-24360000	-0.058673740276488	5.77534524626334	1.35600746933605	0.257939179863691	0.465190813505065	FALSE	FALSE	non_significant	unchanged	#999999
loop_467	chr17	17640000	17650000	chr17	17740000	17750000	chr17:17640000-17650000_chr17:17740000-17750000	-0.08054848485524	4.87361651478389	1.6155084819257	0.218310204018573	0.420143054127789	FALSE	FALSE	non_significant	unchanged	#999999
loop_468	chr17	36250000	36260000	chr17	36410000	36420000	chr17:36250000-36260000_chr17:36410000-36420000	0.0433212430141418	4.58805817326094	0.338343125511838	0.567288953807426	0.739396659903805	FALSE	FALSE	non_significant	unchanged	#999999
loop_469	chr17	15490000	15500000	chr17	15560000	15570000	chr17:15490000-15500000_chr17:15560000-15570000	-0.225170625675453	5.4257302195765	15.5024911818882	0.000815086768652172	0.00963795389139809	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_470	chr17	5440000	5450000	chr17	5620000	5630000	chr17:5440000-5450000_chr17:5620000-5630000	-0.0410486679115988	5.05852987782469	0.453265302593129	0.508497388764801	0.694233751735837	FALSE	FALSE	non_significant	unchanged	#999999
loop_471	chr17	65950000	65960000	chr17	66070000	66080000	chr17:65950000-65960000_chr17:66070000-66080000	-0.0673908562736916	5.56733328386577	1.54628714893847	0.228069710279918	0.431822795123694	FALSE	FALSE	non_significant	unchanged	#999999
loop_472	chr17	56830000	56840000	chr17	56930000	56940000	chr17:56830000-56840000_chr17:56930000-56940000	-0.0301344983742535	5.45801001435659	0.285305113448226	0.59913509269321	0.763750445974582	FALSE	FALSE	non_significant	unchanged	#999999
loop_473	chr17	15060000	15070000	chr17	15390000	15400000	chr17:15060000-15070000_chr17:15390000-15400000	0.294241521856322	5.98478860704892	21.0509327142049	0.00017836977568522	0.00317114278343119	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_474	chr17	74640000	74650000	chr17	74690000	74700000	chr17:74640000-74650000_chr17:74690000-74700000	0.0223115664505184	6.57788264365699	0.265565225934438	0.611974007036361	0.773235581020932	FALSE	FALSE	non_significant	unchanged	#999999
loop_475	chr17	68880000	68890000	chr17	69000000	69010000	chr17:68880000-68890000_chr17:69000000-69010000	-0.108446416978327	5.06345752395874	2.08655894094239	0.164091921288189	0.350781936582061	FALSE	FALSE	non_significant	unchanged	#999999
loop_476	chr17	34950000	34960000	chr17	35230000	35240000	chr17:34950000-34960000_chr17:35230000-35240000	-0.062236927012415	4.47608684755662	0.670166925152231	0.422644969089652	0.623959617771494	FALSE	FALSE	non_significant	unchanged	#999999
loop_477	chr17	33520000	33530000	chr17	33620000	33630000	chr17:33520000-33530000_chr17:33620000-33630000	-0.173372135340278	5.37376600340804	9.23392643197621	0.00648634219129779	0.0404627608802237	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_478	chr17	64130000	64140000	chr17	64200000	64210000	chr17:64130000-64140000_chr17:64200000-64210000	-0.190045318535987	5.82254385718874	13.2939482948692	0.00160755477316257	0.0157418222482709	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_479	chr17	37100000	37110000	chr17	37230000	37240000	chr17:37100000-37110000_chr17:37230000-37240000	0.189539880263306	4.96492918899411	6.99287578686126	0.015557992563089	0.0737863553411212	FALSE	TRUE	trending	unchanged	#999999
loop_480	chr17	47920000	47930000	chr17	48040000	48050000	chr17:47920000-47930000_chr17:48040000-48050000	0.175816249449043	5.14624966266609	8.67914265045176	0.00799008409325353	0.0468829367797672	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_481	chr17	84790000	84800000	chr17	84950000	84960000	chr17:84790000-84800000_chr17:84950000-84960000	-0.0276961735941916	4.53877472187259	0.106007915681241	0.748118857061169	0.861148799851104	FALSE	FALSE	non_significant	unchanged	#999999
loop_482	chr17	86960000	86970000	chr17	87240000	87250000	chr17:86960000-86970000_chr17:87240000-87250000	0.0683304506411875	4.4784355827677	0.948694390460566	0.341690918659117	0.550441232193973	FALSE	FALSE	non_significant	unchanged	#999999
loop_483	chr17	28690000	28700000	chr17	29090000	29100000	chr17:28690000-28700000_chr17:29090000-29100000	0.0242569101585795	3.58481271916317	0.0483702299704995	0.828154097867958	0.909755535527989	FALSE	FALSE	non_significant	unchanged	#999999
loop_484	chr17	89650000	89660000	chr17	90140000	90150000	chr17:89650000-89660000_chr17:90140000-90150000	-0.103340315812854	4.31601697746715	1.52594019586463	0.231043693855923	0.434697886719366	FALSE	FALSE	non_significant	unchanged	#999999
loop_485	chr17	84020000	84030000	chr17	84380000	84390000	chr17:84020000-84030000_chr17:84380000-84390000	-0.176840810444546	4.34845568352067	3.94176437556005	0.0609909330207419	0.184760647319694	FALSE	FALSE	non_significant	unchanged	#999999
loop_486	chr17	36830000	36840000	chr17	37020000	37030000	chr17:36830000-36840000_chr17:37020000-37030000	-0.0113130576044513	4.29545053193318	0.0208873636377352	0.886533290855455	0.94075558409651	FALSE	FALSE	non_significant	unchanged	#999999
loop_487	chr17	17000000	17010000	chr17	17370000	17380000	chr17:17000000-17010000_chr17:17370000-17380000	-0.360151349533579	4.23548474816991	8.95486854492064	0.00756740029769557	0.0452228131461461	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_488	chr17	17370000	17380000	chr17	17820000	17830000	chr17:17370000-17380000_chr17:17820000-17830000	-0.224854478187061	3.99645110691252	6.65871766835769	0.0178695872701397	0.0807879542744309	FALSE	TRUE	trending	unchanged	#999999
loop_489	chr17	90810000	90820000	chr17	91730000	91740000	chr17:90810000-90820000_chr17:91730000-91740000	-0.208174464086908	3.22585340112575	1.94090588719676	0.17886911552624	0.370019942982904	FALSE	FALSE	non_significant	unchanged	#999999
loop_490	chr17	35930000	35940000	chr17	36110000	36120000	chr17:35930000-35940000_chr17:36110000-36120000	-0.113169806552142	4.18741805833755	1.41078794042934	0.248846466774606	0.454955427420865	FALSE	FALSE	non_significant	unchanged	#999999
loop_491	chr17	34640000	34650000	chr17	35230000	35240000	chr17:34640000-34650000_chr17:35230000-35240000	-0.0373510295937947	3.5275364681804	0.154993817429257	0.697975545174525	0.828016193017314	FALSE	FALSE	non_significant	unchanged	#999999
loop_492	chr17	31120000	31130000	chr17	31560000	31570000	chr17:31120000-31130000_chr17:31560000-31570000	-0.180719351531809	3.35080607035213	3.10686967505803	0.0932453522739274	0.243884064794121	FALSE	FALSE	non_significant	unchanged	#999999
loop_493	chr17	3290000	3300000	chr17	3510000	3520000	chr17:3290000-3300000_chr17:3510000-3520000	-0.0162265079015431	5.08875863712911	0.066915987918644	0.798525874355555	0.891311776899532	FALSE	FALSE	non_significant	unchanged	#999999
loop_494	chr17	24470000	24480000	chr17	24880000	24890000	chr17:24470000-24480000_chr17:24880000-24890000	0.0959001032784779	3.235617137238	0.792923323201119	0.383809042864601	0.589225767067673	FALSE	FALSE	non_significant	unchanged	#999999
loop_495	chr17	8050000	8060000	chr17	8260000	8270000	chr17:8050000-8060000_chr17:8260000-8270000	-0.0495631877091295	5.22577762733737	0.761052201434362	0.393356861844686	0.598363523139463	FALSE	FALSE	non_significant	unchanged	#999999
loop_496	chr17	9750000	9760000	chr17	11610000	11620000	chr17:9750000-9760000_chr17:11610000-11620000	0.00729197743567015	3.25883950085708	0.00405734175105107	0.949843889626326	0.974408786386076	FALSE	FALSE	non_significant	unchanged	#999999
loop_497	chr17	9750000	9760000	chr17	10740000	10750000	chr17:9750000-9760000_chr17:10740000-10750000	0.122186971707266	3.27657904557558	1.30498431856434	0.266802549046317	0.475503628139485	FALSE	FALSE	non_significant	unchanged	#999999
loop_498	chr17	6570000	6580000	chr17	6670000	6680000	chr17:6570000-6580000_chr17:6670000-6680000	0.291659075499724	8.0241884283125	1.35776840047632	0.304839858455799	0.514639191791314	FALSE	FALSE	non_significant	unchanged	#999999
loop_499	chr17	23670000	23680000	chr17	36250000	36260000	chr17:23670000-23680000_chr17:36250000-36260000	0.0232493609972227	1.74692606391565	0.0180863280306714	0.894363570405586	0.945454543669448	FALSE	FALSE	non_significant	unchanged	#999999
loop_500	chr17	22080000	22090000	chr17	23540000	23550000	chr17:22080000-22090000_chr17:23540000-23550000	-0.264069922184267	2.39512988524566	3.48234933278967	0.0767678144403643	0.215292339084799	FALSE	FALSE	non_significant	unchanged	#999999
loop_501	chr1	131310000	131320000	chr1	131520000	131530000	chr1:131310000-131320000_chr1:131520000-131530000	0.00980438352521949	6.13623902577705	0.0414208951526778	0.840784980673043	0.916726529826625	FALSE	FALSE	non_significant	unchanged	#999999
loop_502	chr1	89520000	89530000	chr1	89600000	89610000	chr1:89520000-89530000_chr1:89600000-89610000	0.137238306867987	6.28655315030991	6.67755382283123	0.017729453812272	0.080395311296201	FALSE	TRUE	trending	unchanged	#999999
loop_503	chr1	39390000	39400000	chr1	39470000	39480000	chr1:39390000-39400000_chr1:39470000-39480000	-0.0780392791520018	6.30022861289006	2.92517234507313	0.102683491043333	0.260151435048999	FALSE	FALSE	non_significant	unchanged	#999999
loop_504	chr1	59480000	59490000	chr1	59560000	59570000	chr1:59480000-59490000_chr1:59560000-59570000	0.0159563323374071	6.28028595941847	0.116717368972171	0.736187388458886	0.85329268542464	FALSE	FALSE	non_significant	unchanged	#999999
loop_505	chr1	152900000	152910000	chr1	152990000	153000000	chr1:152900000-152910000_chr1:152990000-153000000	-0.0375472102803091	5.67944441599365	0.529793079346641	0.475133311633969	0.668067663326291	FALSE	FALSE	non_significant	unchanged	#999999
loop_506	chr1	50920000	50930000	chr1	51330000	51340000	chr1:50920000-50930000_chr1:51330000-51340000	-0.0956053306623631	5.05145052264079	2.51500819391988	0.128458529559779	0.301365547942047	FALSE	FALSE	non_significant	unchanged	#999999
loop_507	chr1	153000000	153010000	chr1	153060000	153070000	chr1:153000000-153010000_chr1:153060000-153070000	0.0145547693729981	6.33796382637245	0.0860086573663436	0.772336694389808	0.875376806261525	FALSE	FALSE	non_significant	unchanged	#999999
loop_508	chr1	135190000	135200000	chr1	135240000	135250000	chr1:135190000-135200000_chr1:135240000-135250000	0.220479848609603	6.75993262123505	21.0255820405449	0.000179519540073539	0.003181586711781	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_509	chr1	23760000	23770000	chr1	23820000	23830000	chr1:23760000-23770000_chr1:23820000-23830000	-0.0998844226409434	5.91920015846387	3.31368193474191	0.0837106203374404	0.227299191298974	FALSE	FALSE	non_significant	unchanged	#999999
loop_510	chr1	164780000	164790000	chr1	164860000	164870000	chr1:164780000-164790000_chr1:164860000-164870000	-0.136777269616431	6.03751264551453	7.64492993102447	0.0119496706417297	0.0616609543920715	FALSE	TRUE	trending	unchanged	#999999
loop_511	chr1	156580000	156590000	chr1	156630000	156640000	chr1:156580000-156590000_chr1:156630000-156640000	-0.0211206434598108	6.58605272939893	0.229902352917507	0.636799816865909	0.789834646786407	FALSE	FALSE	non_significant	unchanged	#999999
loop_512	chr1	180330000	180340000	chr1	180380000	180390000	chr1:180330000-180340000_chr1:180380000-180390000	-0.0306941092206979	7.06710992166941	0.402103054121265	0.533194548070692	0.713338826507716	FALSE	FALSE	non_significant	unchanged	#999999
loop_513	chr1	40010000	40020000	chr1	40080000	40090000	chr1:40010000-40020000_chr1:40080000-40090000	-0.0194808277393857	5.31636936013459	0.123178117027268	0.729284299379427	0.848927558939093	FALSE	FALSE	non_significant	unchanged	#999999
loop_514	chr1	156650000	156660000	chr1	156710000	156720000	chr1:156650000-156660000_chr1:156710000-156720000	-0.0375440898919687	5.7407107212012	0.516813296046441	0.480523467053829	0.672097342955457	FALSE	FALSE	non_significant	unchanged	#999999
loop_515	chr1	86430000	86440000	chr1	86480000	86490000	chr1:86430000-86440000_chr1:86480000-86490000	0.0647462230860268	7.01260960837408	2.05260617419124	0.167398693252105	0.355167078436453	FALSE	FALSE	non_significant	unchanged	#999999
loop_516	chr1	92700000	92710000	chr1	92750000	92760000	chr1:92700000-92710000_chr1:92750000-92760000	0.0140385194659477	6.47086179408963	0.0805232049560767	0.779507644085634	0.879364819108068	FALSE	FALSE	non_significant	unchanged	#999999
loop_517	chr1	155100000	155110000	chr1	155150000	155160000	chr1:155100000-155110000_chr1:155150000-155160000	0.0192686603768451	6.54470694297851	0.173537437589847	0.681425585850387	0.816748101133618	FALSE	FALSE	non_significant	unchanged	#999999
loop_518	chr1	170900000	170910000	chr1	171030000	171040000	chr1:170900000-170910000_chr1:171030000-171040000	0.0604703017000716	5.46821464187601	1.20801639762869	0.284785822893979	0.494258953043078	FALSE	FALSE	non_significant	unchanged	#999999
loop_519	chr1	172320000	172330000	chr1	172370000	172380000	chr1:172320000-172330000_chr1:172370000-172380000	-0.0184623201825795	6.31554273698674	0.145626600044403	0.70677612416551	0.833579387516916	FALSE	FALSE	non_significant	unchanged	#999999
loop_520	chr1	151340000	151350000	chr1	151420000	151430000	chr1:151340000-151350000_chr1:151420000-151430000	-0.0613851158848292	5.30953410432571	1.15547551708797	0.295208812555769	0.504467369809889	FALSE	FALSE	non_significant	unchanged	#999999
loop_521	chr1	189880000	189890000	chr1	189930000	189940000	chr1:189880000-189890000_chr1:189930000-189940000	-0.0429813140824292	6.4486240484559	0.895092858179041	0.355396839134106	0.563070761841911	FALSE	FALSE	non_significant	unchanged	#999999
loop_522	chr1	194620000	194630000	chr1	194750000	194760000	chr1:194620000-194630000_chr1:194750000-194760000	0.0969275032523435	5.52016612618635	3.33727790140153	0.0826967168692005	0.225686046407908	FALSE	FALSE	non_significant	unchanged	#999999
loop_523	chr1	175440000	175450000	chr1	175490000	175500000	chr1:175440000-175450000_chr1:175490000-175500000	-0.0166517498770913	6.19385494774201	0.13134692688324	0.720842672722165	0.842932281132997	FALSE	FALSE	non_significant	unchanged	#999999
loop_524	chr1	74520000	74530000	chr1	74570000	74580000	chr1:74520000-74530000_chr1:74570000-74580000	0.00700842925502697	6.68645143079158	0.0226239520385438	0.881946354436248	0.938288435744896	FALSE	FALSE	non_significant	unchanged	#999999
loop_525	chr1	78210000	78220000	chr1	78450000	78460000	chr1:78210000-78220000_chr1:78450000-78460000	-0.0431263162148644	5.13577122317816	0.450612367933305	0.509727005704933	0.695032027540308	FALSE	FALSE	non_significant	unchanged	#999999
loop_526	chr1	51530000	51540000	chr1	51580000	51590000	chr1:51530000-51540000_chr1:51580000-51590000	-0.099146275213755	6.46720752498498	4.32659523431502	0.0505988764694045	0.163243588347193	FALSE	FALSE	non_significant	unchanged	#999999
loop_527	chr1	192380000	192390000	chr1	192540000	192550000	chr1:192380000-192390000_chr1:192540000-192550000	0.150813191605841	4.97951100524508	5.80899356256295	0.0256960221740992	0.103626581226695	FALSE	FALSE	non_significant	unchanged	#999999
loop_528	chr1	53290000	53300000	chr1	53350000	53360000	chr1:53290000-53300000_chr1:53350000-53360000	-0.124063649666588	5.66227015284337	4.09397358692037	0.0566127114075404	0.175707471828779	FALSE	FALSE	non_significant	unchanged	#999999
loop_529	chr1	149670000	149680000	chr1	149750000	149760000	chr1:149670000-149680000_chr1:149750000-149760000	-0.0798328988277233	5.30208895847089	1.93906794961895	0.179065677215293	0.370270845750253	FALSE	FALSE	non_significant	unchanged	#999999
