loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_2944	chr1	24750000	24760000	chr1	24870000	24880000	chr1:24750000-24760000_chr1:24870000-24880000	-0.199133545876136	5.28941853788538	11.2399219224672	0.00317056089718271	0.0247434945603583	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_2950	chr1	107480000	107490000	chr1	107590000	107600000	chr1:107480000-107490000_chr1:107590000-107600000	-0.240020074358004	4.64847302973562	8.50598248722285	0.00853611674735054	0.048933483846514	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_2964	chr1	65540000	65550000	chr1	65820000	65830000	chr1:65540000-65550000_chr1:65820000-65830000	0.292265999147723	4.6376860329963	13.7554807957726	0.00138913846498875	0.0142031038028641	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_2966	chr1	24670000	24680000	chr1	25080000	25090000	chr1:24670000-24680000_chr1:25080000-25090000	-0.313408760155147	4.02362573850045	14.0780900323867	0.00125601458299259	0.0132337625895197	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_2972	chr1	51330000	51340000	chr1	51590000	51600000	chr1:51330000-51340000_chr1:51590000-51600000	-0.288947010802817	4.13781858802521	12.0431812180408	0.00241656142778973	0.0208217454674108	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_2997	chr1	118310000	118320000	chr1	118750000	118760000	chr1:118310000-118320000_chr1:118750000-118760000	-0.429356088385086	3.3553145941462	12.6554048770558	0.00197505244049603	0.0181189245372137	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3002	chr1	6210000	6220000	chr1	6730000	6740000	chr1:6210000-6220000_chr1:6730000-6740000	-0.410006166461924	2.91282379742689	9.31985815133179	0.00628298928537768	0.0396068041672299	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3007	chr1	160210000	160220000	chr1	161030000	161040000	chr1:160210000-160220000_chr1:161030000-161040000	-0.439195163964159	3.41823396319261	15.907217722286	0.000723395133956347	0.00877790678128698	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3012	chr1	189060000	189070000	chr1	190560000	190570000	chr1:189060000-189070000_chr1:190560000-190570000	-0.511230588117488	1.9022936313961	10.0355168088751	0.00483980329520847	0.033002238076878	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3019	chr1	163150000	163160000	chr1	163770000	163780000	chr1:163150000-163160000_chr1:163770000-163780000	0.388622277640108	3.54379644054419	9.28917673391694	0.00635476989203491	0.0398949104567362	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3036	chr18	74820000	74830000	chr18	74990000	75000000	chr18:74820000-74830000_chr18:74990000-75000000	0.335660999507964	5.82507371651832	32.1960558836965	1.49264850781384e-05	0.000537923901733165	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3039	chr18	57630000	57640000	chr18	57780000	57790000	chr18:57630000-57640000_chr18:57780000-57790000	-0.181423179417899	5.16976893513084	8.6051396508523	0.00821852531486572	0.0476884241761647	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3041	chr18	34950000	34960000	chr18	35550000	35560000	chr18:34950000-34960000_chr18:35550000-35560000	0.194041930348555	5.57929979423075	12.7444647900856	0.00191860567721489	0.0177667281860587	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3053	chr18	30390000	30400000	chr18	30510000	30520000	chr18:30390000-30400000_chr18:30510000-30520000	-0.221385580271478	5.33585611089009	15.2159001101498	0.000887778513353606	0.0102302460866695	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3055	chr18	37980000	37990000	chr18	38440000	38450000	chr18:37980000-37990000_chr18:38440000-38450000	-0.209218700944318	4.61526462222563	8.9476557928999	0.00721868601591678	0.0436579473112402	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3058	chr18	68800000	68810000	chr18	69560000	69570000	chr18:68800000-68810000_chr18:69560000-69570000	-0.286945988573579	3.94866361331076	11.0169104304719	0.00342381295561479	0.0260462974156215	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3059	chr18	30810000	30820000	chr18	31310000	31320000	chr18:30810000-30820000_chr18:31310000-31320000	-0.404811497339269	4.38942237827299	23.6689164416494	9.38926762277165e-05	0.00204128630968845	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3067	chr18	30970000	30980000	chr18	31310000	31320000	chr18:30970000-30980000_chr18:31310000-31320000	-0.350334040541818	4.32681434330913	18.3517954787511	0.000362538282596603	0.00526972794587432	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3070	chr18	30320000	30330000	chr18	31760000	31770000	chr18:30320000-30330000_chr18:31760000-31770000	-0.380587835816651	4.19296254357505	18.0336954110339	0.000395542723901887	0.00563014020587893	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3091	chr19	17230000	17240000	chr19	17330000	17340000	chr19:17230000-17240000_chr19:17330000-17340000	-0.459495845749486	5.75043809450197	61.098711716568	1.66970819883064e-07	2.50458627324543e-05	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3104	chr19	22440000	22450000	chr19	22750000	22760000	chr19:22440000-22450000_chr19:22750000-22760000	-0.401559538432995	4.45651731879809	25.1001446093228	6.72487786010434e-05	0.00158209392650604	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3117	chr19	32470000	32480000	chr19	33220000	33230000	chr19:32470000-32480000_chr19:33220000-33230000	-0.259745641960509	4.2255838933333	9.22234453816445	0.00651433107750472	0.04056113965938	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3118	chr19	58000000	58010000	chr19	58470000	58480000	chr19:58000000-58010000_chr19:58470000-58480000	0.271591942033416	4.70411598689196	11.1840722722631	0.00323197308113047	0.0250822129212012	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3127	chr19	50250000	50260000	chr19	52970000	52980000	chr19:50250000-50260000_chr19:52970000-52980000	-0.450029231025166	3.20111638002127	14.718400870048	0.00103161543579122	0.011465260403656	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3146	chr2	152020000	152030000	chr2	152110000	152120000	chr2:152020000-152030000_chr2:152110000-152120000	0.268788768135201	5.62348182902238	28.3805797633085	3.25826153619275e-05	0.000954105294778356	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3151	chr2	29210000	29220000	chr2	29590000	29600000	chr2:29210000-29220000_chr2:29590000-29600000	0.156528199585678	5.9026774384763	9.62973282714369	0.00560627106436546	0.0366073648957643	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3152	chr2	124600000	124610000	chr2	124650000	124660000	chr2:124600000-124610000_chr2:124650000-124660000	-0.161480887536678	6.41451422795015	11.4865195358135	0.00291445444187895	0.0235319061464875	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3163	chr2	94240000	94250000	chr2	94400000	94410000	chr2:94240000-94250000_chr2:94400000-94410000	-0.247016964658241	4.72121076239798	12.4683093397105	0.00209966999065978	0.0189077957348501	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3168	chr2	30480000	30490000	chr2	30570000	30580000	chr2:30480000-30490000_chr2:30570000-30580000	0.167955067318973	6.23162757230481	11.9162523247383	0.00252117414943804	0.0213432019091865	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3171	chr2	181620000	181630000	chr2	181860000	181870000	chr2:181620000-181630000_chr2:181860000-181870000	-0.218596244401112	5.83680203816836	18.7016724241658	0.000329703795436458	0.00495498339627783	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3184	chr2	141830000	141840000	chr2	142050000	142060000	chr2:141830000-141840000_chr2:142050000-142060000	-0.384633095685368	4.67348997623306	24.744294509537	7.29898588815767e-05	0.00168390059756151	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3185	chr2	132250000	132260000	chr2	132480000	132490000	chr2:132250000-132260000_chr2:132480000-132490000	-0.241810425822436	4.8623260202837	13.8241380225879	0.00135954755540763	0.0140141039251612	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3189	chr2	139270000	139280000	chr2	139580000	139590000	chr2:139270000-139280000_chr2:139580000-139590000	-0.715769569998683	3.48342682989857	32.7657340809182	1.33529306877874e-05	0.000499509962522323	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3190	chr2	151490000	151500000	chr2	151670000	151680000	chr2:151490000-151500000_chr2:151670000-151680000	-0.252328303590373	4.92078961746049	11.8657241176008	0.00256421409069018	0.0215496818791311	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3198	chr2	148750000	148760000	chr2	148870000	148880000	chr2:148750000-148760000_chr2:148870000-148880000	-0.263454508159075	4.87511667428183	15.2219383339663	0.000886175585584138	0.0102169770009884	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3206	chr2	37380000	37390000	chr2	37780000	37790000	chr2:37380000-37390000_chr2:37780000-37790000	-0.573417140197504	4.31212761765173	45.4610523638331	1.4732762008419e-06	0.000105584630242602	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3212	chr2	28690000	28700000	chr2	28840000	28850000	chr2:28690000-28700000_chr2:28840000-28850000	0.338999744985558	4.91890905436894	26.7960316132342	4.59298254442938e-05	0.00121862111307767	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3214	chr2	138580000	138590000	chr2	139360000	139370000	chr2:138580000-138590000_chr2:139360000-139370000	-0.293345569186688	3.81022512797638	10.1030795133717	0.00472362252039769	0.0324953419985791	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3219	chr2	132310000	132320000	chr2	132680000	132690000	chr2:132310000-132320000_chr2:132680000-132690000	-0.320682043758598	3.91331683144455	13.9060851634647	0.00132514757873507	0.0137509124263788	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3224	chr2	138270000	138280000	chr2	139190000	139200000	chr2:138270000-138280000_chr2:139190000-139200000	-0.237834814057665	4.00204945417133	8.47826979309488	0.00862732015624205	0.049306441862644	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3225	chr2	112540000	112550000	chr2	112760000	112770000	chr2:112540000-112550000_chr2:112760000-112770000	-0.357584156133743	4.90365594966715	29.7327664912194	2.45323349435783e-05	0.000772205569461841	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3226	chr2	57900000	57910000	chr2	58660000	58670000	chr2:57900000-57910000_chr2:58660000-58670000	-0.491949005806489	2.65035473377886	11.7253126356608	0.00268820190584927	0.0223100056960692	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3233	chr2	73770000	73780000	chr2	74660000	74670000	chr2:73770000-73780000_chr2:74660000-74670000	-0.678173305988614	3.84248181549563	45.6510182773708	1.43042109945562e-06	0.000105450457077784	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3235	chr2	90720000	90730000	chr2	91580000	91590000	chr2:90720000-90730000_chr2:91580000-91590000	0.335254682841438	3.45081529475762	11.4967424073766	0.00290436280674214	0.0234839367782023	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3237	chr2	74060000	74070000	chr2	75050000	75060000	chr2:74060000-74070000_chr2:75050000-75060000	-0.497421894088672	2.86889391286395	9.23397046600665	0.00648629613209206	0.0404627608802237	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3300	chr3	51700000	51710000	chr3	51860000	51870000	chr3:51700000-51710000_chr3:51860000-51870000	-0.220348744409029	5.04315432533981	8.47930113502046	0.00862388197075362	0.049299241415028	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3307	chr3	65110000	65120000	chr3	65320000	65330000	chr3:65110000-65120000_chr3:65320000-65330000	-0.263274683196747	5.49590421863498	24.1289094806857	8.42366213220821e-05	0.00187826917611957	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3321	chr3	60460000	60470000	chr3	60610000	60620000	chr3:60460000-60470000_chr3:60610000-60620000	-0.190491128157035	5.70098145123252	13.9361711727245	0.00131274852923464	0.0136284975750635	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3334	chr3	109730000	109740000	chr3	109850000	109860000	chr3:109730000-109740000_chr3:109850000-109860000	-0.202837210603188	4.92346570983085	10.4650899348848	0.00415252183998948	0.0295999604039817	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3339	chr3	35690000	35700000	chr3	35790000	35800000	chr3:35690000-35700000_chr3:35790000-35800000	0.18934531276595	5.05213589046668	8.71848979120627	0.00787151000415351	0.0464289847313011	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3346	chr3	65660000	65670000	chr3	65920000	65930000	chr3:65660000-65670000_chr3:65920000-65930000	-0.227291750663681	4.58050913975677	9.78850779110699	0.00529127198212564	0.0351334579156202	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3373	chr3	42070000	42080000	chr3	50900000	50910000	chr3:42070000-42080000_chr3:50900000-50910000	-0.737957048030215	1.76368224273559	19.1139296476676	0.000295210227722288	0.00460454712185447	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3385	chr3	92150000	92160000	chr3	93490000	93500000	chr3:92150000-92160000_chr3:93490000-93500000	-0.704609826479253	1.97615322165606	17.6595715559907	0.000438713508391599	0.00605424641580406	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3386	chr4	98540000	98550000	chr4	98660000	98670000	chr4:98540000-98550000_chr4:98660000-98670000	-0.359587615689042	6.09109213052333	55.4007322948392	3.49736264758147e-07	3.92342140348747e-05	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3391	chr4	13780000	13790000	chr4	13830000	13840000	chr4:13780000-13790000_chr4:13830000-13840000	-0.236345331370752	6.55833450752241	23.2225317940977	0.000104440277350565	0.00219063239758849	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3395	chr4	34490000	34500000	chr4	34550000	34560000	chr4:34490000-34500000_chr4:34550000-34560000	-0.210735633741633	6.03279576573596	17.442468019324	0.000466060807760789	0.00634268683177521	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3401	chr4	3670000	3680000	chr4	3780000	3790000	chr4:3670000-3680000_chr4:3780000-3790000	-0.221867656867779	5.99369378018129	16.5198304079092	0.000605520477627213	0.00769895474699948	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3404	chr4	144890000	144900000	chr4	145050000	145060000	chr4:144890000-144900000_chr4:145050000-145060000	0.299803179546209	5.45079450545177	23.7146240550237	9.28800045813652e-05	0.00202373625066797	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3406	chr4	15230000	15240000	chr4	15310000	15320000	chr4:15230000-15240000_chr4:15310000-15320000	-0.185929800073484	5.45395349964166	11.2634170291538	0.00314511436942636	0.0246376162071398	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3416	chr4	81930000	81940000	chr4	82060000	82070000	chr4:81930000-81940000_chr4:82060000-82070000	-0.243344752493666	5.14151731687202	14.9679510260237	0.000956477344606338	0.0108126849466187	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3420	chr4	152210000	152220000	chr4	152430000	152440000	chr4:152210000-152220000_chr4:152430000-152440000	0.224055269259018	4.86132206862617	9.98984592681953	0.0049197508876885	0.0333108208865451	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3425	chr4	82640000	82650000	chr4	82710000	82720000	chr4:82640000-82650000_chr4:82710000-82720000	-0.362317962656441	5.71272410454027	42.3895533259246	2.4049388835237e-06	0.000147502918189454	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3426	chr4	123300000	123310000	chr4	123350000	123360000	chr4:123300000-123310000_chr4:123350000-123360000	0.251818076352839	6.27020629735826	26.6535337814496	4.73981920568741e-05	0.00124013396835974	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3443	chr4	140820000	140830000	chr4	140950000	140960000	chr4:140820000-140830000_chr4:140950000-140960000	0.226110479209866	4.74813296474371	9.42198032194904	0.00605039727243339	0.0386596812732108	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3459	chr4	26960000	26970000	chr4	27490000	27500000	chr4:26960000-26970000_chr4:27490000-27500000	-0.656986374442489	4.19843993980426	39.1857813966165	4.12015719821236e-06	0.000214855755092033	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3463	chr4	98540000	98550000	chr4	98920000	98930000	chr4:98540000-98550000_chr4:98920000-98930000	-0.28652176478417	4.17824561019613	10.7318265153458	0.00378079279857674	0.0278185860654381	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3466	chr4	26930000	26940000	chr4	27420000	27430000	chr4:26930000-26940000_chr4:27420000-27430000	-0.689627833515699	4.23524153652802	41.5993571143259	2.73910596891608e-06	0.000162066020825293	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3481	chr4	54700000	54710000	chr4	55000000	55010000	chr4:54700000-54710000_chr4:55000000-55010000	-0.455352679414107	3.46661777048189	18.9435426212103	0.000308932967027534	0.00475879796085709	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3483	chr4	4790000	4800000	chr4	6190000	6200000	chr4:4790000-4800000_chr4:6190000-6200000	-0.368855969017315	4.30037422226048	13.8203634919427	0.00136116053621738	0.01402123495208	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3486	chr4	98720000	98730000	chr4	99180000	99190000	chr4:98720000-98730000_chr4:99180000-99190000	-0.516656936673203	3.59084810943122	25.6549511546458	5.92658083658695e-05	0.00143608541213743	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3488	chr4	45080000	45090000	chr4	45750000	45760000	chr4:45080000-45090000_chr4:45750000-45760000	-0.397903952881626	2.66617504470845	10.3484238671076	0.00432779850800345	0.0304845116194006	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3491	chr4	35370000	35380000	chr4	40010000	40020000	chr4:35370000-35380000_chr4:40010000-40020000	-0.37439435637466	3.57375316894714	11.2703472134251	0.00313766768187999	0.0246311810531766	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3494	chr4	45750000	45760000	chr4	47290000	47300000	chr4:45750000-45760000_chr4:47290000-47300000	-0.895790040121369	1.98169729799671	30.2923848646748	2.18698292787205e-05	0.000712169749979861	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3503	chr5	146980000	146990000	chr5	147180000	147190000	chr5:146980000-146990000_chr5:147180000-147190000	-0.203169774712668	5.82754114213982	10.6829588721334	0.00384602297190161	0.0280988106459218	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3505	chr5	127240000	127250000	chr5	127300000	127310000	chr5:127240000-127250000_chr5:127300000-127310000	-0.231995464383294	5.77150467870664	19.7347993070257	0.000250438632073928	0.00410719356601242	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3509	chr5	106050000	106060000	chr5	106270000	106280000	chr5:106050000-106060000_chr5:106270000-106280000	-0.285263140521891	5.05388392087229	18.9182326472752	0.000311034186541315	0.00477890407997491	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3527	chr5	93040000	93050000	chr5	93230000	93240000	chr5:93040000-93050000_chr5:93230000-93240000	-0.256283604114306	4.35700905288688	11.1850478610646	0.00323089463281512	0.0250822129212012	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3537	chr5	140540000	140550000	chr5	140660000	140670000	chr5:140540000-140550000_chr5:140660000-140670000	0.209748390324307	5.79597186522666	16.0833567501602	0.000687091191219385	0.00841919211677158	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3541	chr5	140570000	140580000	chr5	140680000	140690000	chr5:140570000-140580000_chr5:140680000-140690000	0.236415229871809	5.65026600129449	19.339468865761	0.00027797024823119	0.00441165684289501	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3549	chr5	43040000	43050000	chr5	43330000	43340000	chr5:43040000-43050000_chr5:43330000-43340000	-0.287621491299227	4.20869345821745	11.7263649204438	0.00268720415002254	0.0223099062081108	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3553	chr5	38870000	38880000	chr5	39330000	39340000	chr5:38870000-38880000_chr5:39330000-39340000	-0.248595112323416	4.32222741316313	8.61839626386822	0.00817708905699122	0.0476109800714755	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3555	chr5	68150000	68160000	chr5	68240000	68250000	chr5:68150000-68160000_chr5:68240000-68250000	-0.223612681297619	5.62851311549381	19.2739416605095	0.000282848501526339	0.00447027045149728	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3566	chr5	68350000	68360000	chr5	69520000	69530000	chr5:68350000-68360000_chr5:69520000-69530000	-0.41702038068364	4.30087869515408	27.5410084295212	3.90251754815834e-05	0.00109309130136039	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3571	chr5	68150000	68160000	chr5	69330000	69340000	chr5:68150000-68160000_chr5:69330000-69340000	-0.29003820835686	4.24811803768824	12.3984261106734	0.00214844212693825	0.0192036106701685	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3577	chr5	76020000	76030000	chr5	76410000	76420000	chr5:76020000-76030000_chr5:76410000-76420000	-0.310766333978077	3.86006923665263	11.9448778463324	0.00249716298047229	0.0212419960198831	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3580	chr5	42050000	42060000	chr5	42430000	42440000	chr5:42050000-42060000_chr5:42430000-42440000	-0.317792226101455	3.89316662118061	8.59778333139687	0.00824165699333301	0.0477779664633997	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3581	chr5	96990000	97000000	chr5	97110000	97120000	chr5:96990000-97000000_chr5:97110000-97120000	-0.355915847712032	3.81467390245632	13.6472661807363	0.00143724095115574	0.0145552259263074	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3604	chr5	77800000	77810000	chr5	83480000	83490000	chr5:77800000-77810000_chr5:83480000-83490000	-0.701613968344608	2.4256978864367	14.5974906884804	0.00107037270608923	0.0117881630580104	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3613	chr6	94410000	94420000	chr6	94460000	94470000	chr6:94410000-94420000_chr6:94460000-94470000	-0.161379106283364	6.08907989598337	11.6934855336082	0.00271715158786157	0.0224514694182121	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3619	chr6	92090000	92100000	chr6	92210000	92220000	chr6:92090000-92100000_chr6:92210000-92220000	-0.302318870990761	4.80082883955121	17.3065246578091	0.000484172824873399	0.00653416778326462	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3620	chr6	124640000	124650000	chr6	124730000	124740000	chr6:124640000-124650000_chr6:124730000-124740000	-0.243003579160836	5.98644360832504	25.70626391933	5.85809537964607e-05	0.0014286682611223	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3625	chr6	56150000	56160000	chr6	56420000	56430000	chr6:56150000-56160000_chr6:56420000-56430000	-0.251597183568124	5.20917401909565	17.894614304519	0.000411001085349215	0.00578828659839666	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3627	chr6	13870000	13880000	chr6	13970000	13980000	chr6:13870000-13880000_chr6:13970000-13980000	-0.252499188788896	5.60163281246531	18.8224018173214	0.000319147689667955	0.00484436654095584	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3631	chr6	51610000	51620000	chr6	51720000	51730000	chr6:51610000-51620000_chr6:51720000-51730000	-0.297165819721817	5.58715433816922	25.678885378831	5.89447721332768e-05	0.00143068780022474	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3633	chr6	4900000	4910000	chr6	5000000	5010000	chr6:4900000-4910000_chr6:5000000-5010000	-0.178288767330288	5.72316616324855	12.2059869561344	0.00228933112502752	0.0201056041993104	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3634	chr6	24170000	24180000	chr6	24340000	24350000	chr6:24170000-24180000_chr6:24340000-24350000	-0.262729602862446	5.10592597884809	13.5367524595815	0.00148825826767837	0.0149102528172186	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3638	chr6	107060000	107070000	chr6	107560000	107570000	chr6:107060000-107070000_chr6:107560000-107570000	-0.354737548497228	4.53071618312952	19.655759059375	0.00025569430996977	0.00416022546602145	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3651	chr6	20510000	20520000	chr6	20590000	20600000	chr6:20510000-20520000_chr6:20590000-20600000	-0.244351878499114	5.53611020348304	14.5929592322337	0.00107181283075553	0.0117912532978418	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3659	chr6	125950000	125960000	chr6	126160000	126170000	chr6:125950000-125960000_chr6:126160000-126170000	-0.513025604246568	4.16033958171904	39.5157440758435	3.89259624769872e-06	0.000209720501006286	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3661	chr6	106920000	106930000	chr6	107440000	107450000	chr6:106920000-106930000_chr6:107440000-107450000	-0.276272014351007	4.3655156744626	10.4501600115394	0.00417450627857954	0.0297192280895917	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3662	chr6	65150000	65160000	chr6	65260000	65270000	chr6:65150000-65160000_chr6:65260000-65270000	-0.285474326101303	4.98733913057062	15.5092307031748	0.000813458908007491	0.00963119472963161	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3678	chr6	23750000	23760000	chr6	24450000	24460000	chr6:23750000-23760000_chr6:24450000-24460000	-0.322812841108387	4.15899163383124	14.7149457905314	0.00103269399003485	0.0114680718265303	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3681	chr6	19580000	19590000	chr6	20500000	20510000	chr6:19580000-19590000_chr6:20500000-20510000	-0.321614055224941	3.54835151436701	8.96274392498699	0.00717788334647573	0.0435154674896437	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3682	chr6	5930000	5940000	chr6	6570000	6580000	chr6:5930000-5940000_chr6:6570000-6580000	-0.319126038394881	3.75447236501346	11.9512136915355	0.00249187943773151	0.0212175377858313	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3683	chr6	58960000	58970000	chr6	59420000	59430000	chr6:58960000-58970000_chr6:59420000-59430000	-0.37842879009301	2.8617708611292	9.37921622598326	0.00614664456340224	0.0390606527776978	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3686	chr6	142380000	142390000	chr6	142750000	142760000	chr6:142380000-142390000_chr6:142750000-142760000	0.247054794468693	4.17402103497902	9.66816182430164	0.00552817764615167	0.0362543368553186	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3687	chr6	97250000	97260000	chr6	97740000	97750000	chr6:97250000-97260000_chr6:97740000-97750000	0.407046239943032	4.44873551687394	26.6770476934228	4.71527431282147e-05	0.00123657112685719	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3688	chr6	88550000	88560000	chr6	89550000	89560000	chr6:88550000-88560000_chr6:89550000-89560000	-0.377501682514028	3.06105145571637	9.83897573772586	0.00519532642121411	0.0347665959683376	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_3692	chr6	85410000	85420000	chr6	85890000	85900000	chr6:85410000-85420000_chr6:85890000-85900000	-0.439031163807444	4.24691117018007	30.036212383323	2.30444188986632e-05	0.000734382411149505	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
