Summit_Chr	Summit_Start	Summit_End	Peak_Chr	Peak_Start	Peak_End	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr7	139247574	139247974	chr7	139247536	139247927	392	*	5.82315499362196	5.46792998856794	6.10796792688632	-0.374845808614643	0.0428135794550176	0.181916084013197
chr18	75469693	75470093	chr18	75469762	75470008	247	*	4.79461049738359	4.50270898843529	5.03727427306653	-0.348385850086304	0.0428204659496936	0.181934532868504
chr9	35508204	35508604	chr9	35508294	35508493	200	*	4.10536433229149	3.70192157609205	4.42029058709755	-0.388989120114429	0.0428227483575107	0.181934532868504
chr14	64140150	64140550	chr14	64140192	64140402	211	*	4.28395701356728	3.86033318119257	4.61101248575147	-0.395841750284898	0.0428373467091351	0.181986297882553
chr16	7127082	7127482	chr16	7127255	7127382	128	*	3.38363334943214	2.81831794890356	3.78874604379216	-0.403878810543902	0.0428481367489373	0.18202187908754
chr17	49171885	49172408	chr17	49172049	49172105	57	*	5.77035398015474	5.4692715085964	6.0193220672059	-0.349574134491885	0.0428543608140727	0.182038060796035
chr9	41982187	41982587	chr9	41982088	41982699	612	*	4.9836119164304	4.61018693675977	5.27998391456161	-0.381758508607541	0.0428633299582744	0.182065900654457
chr11	76066829	76067229	chr11	76066789	76067109	321	*	5.49473253867213	5.22880635529646	5.71918697235332	-0.343222279684044	0.0428681240991731	0.182076004667786
chr13	112058172	112058572	chr13	112058283	112058575	293	*	5.86769536261476	6.09586379681543	5.59653549064583	0.332269062317461	0.0428776401774129	0.182092225902185
chr17	82473780	82474180	chr17	82473905	82474069	165	*	2.57250688509343	1.91902073391647	3.0206231366067	-0.397267985290096	0.0428791895266623	0.182092225902185
chr11	85329358	85329758	chr11	85329193	85329797	605	*	6.02936604370737	6.26534795845876	5.74708869620632	0.350219728955851	0.0428791900187007	0.182092225902185
chr18	69636673	69637073	chr18	69636698	69637040	343	*	5.75433013005701	5.47955566502716	5.98505019931205	-0.33666027816749	0.0428891265578517	0.182124162808922
chr17	27449720	27450120	chr17	27449851	27449983	133	*	3.68871573562789	3.22934527205666	4.03660409213223	-0.396535672755497	0.042892742343213	0.182129257213771
chr5	20109880	20110280	chr5	20110006	20110104	99	*	5.7024015309477	5.90318528392766	5.46908562694269	0.325491946220699	0.04289563886871	0.18213129712747
chr14	119852258	119852658	chr14	119852143	119852843	701	*	7.18900656552267	7.3536425852306	7.00313323981561	0.280607722545488	0.0429201460804315	0.182225088810763
chr4	109343964	109344364	chr4	109343971	109344274	304	*	4.59377109443056	4.8818214485617	4.23348646264888	0.379120595984518	0.0429237644111516	0.182226854460429
chr1	68749020	68749420	chr1	68748978	68749375	398	*	7.58866595822407	7.77095234492993	7.37997043419856	0.297505044967556	0.042925396708151	0.182226854460429
chr17	33955531	33955931	chr17	33955386	33956115	730	*	5.31109264530275	4.96497462165235	5.59003123738543	-0.373845676184721	0.0429388714321414	0.182266827246067
chr9	48645314	48645714	chr9	48645429	48645542	114	*	3.31304486160416	2.69281691996195	3.74539699974796	-0.403986061392274	0.0429396485243547	0.182266827246067
chr7	28902801	28903201	chr7	28902888	28903169	282	*	4.35133860925538	3.95444382189316	4.66227054281488	-0.387788664676797	0.0429437491489863	0.182273969501626
chr12	100325708	100326108	chr12	100325651	100326138	488	*	6.36177775512024	6.13375210497926	6.55863336671311	-0.312590959101297	0.0429592450584245	0.182329475310746
chr18	24708577	24708977	chr18	24708504	24710101	1598	*	8.28297456761969	8.13075463448897	8.42065548141956	-0.238745948551508	0.0429805774942892	0.182409745111728
chr19	60144399	60144799	chr19	60144479	60144832	354	*	6.00753122080362	5.7711103669358	6.21060882376592	-0.320862499355179	0.0429869239569062	0.18242640892414
chr8	123790000	123790400	chr8	123790119	123790299	181	*	4.50818335319604	4.81350399924399	4.1204070384345	0.390749708498859	0.0429909711333405	0.182431774613301
chr9	29585990	29586390	chr9	29585894	29586347	454	*	5.2758260646133	5.52723634917799	4.97116040705302	0.361144449946334	0.042993028521468	0.182431774613301
chr10	117572002	117572402	chr10	117572154	117572284	131	*	5.86745185219812	6.0645921555695	5.63904392580628	0.305358914635036	0.0429965320247735	0.182436371557552
chr15	9140213	9140613	chr15	9140272	9141024	753	*	6.57303897816245	6.83403334669036	6.2541655405853	0.363678827792295	0.0430145585013919	0.182493979456415
chr13	83732141	83732541	chr13	83732233	83732476	244	*	5.50678345693138	5.72477075064856	5.24989371974279	0.332974404547008	0.0430149508766228	0.182493979456415
chr10	126809597	126809997	chr10	126809624	126810035	412	*	6.17048769292402	5.97748405068681	6.34069151610816	-0.278898991207636	0.0430245535267102	0.182524446730287
chr5	64648395	64648795	chr5	64648554	64648649	96	*	5.24145030757706	5.47173071224673	4.9672997647131	0.341947522607414	0.0430291292655834	0.182533585948127
chr11	98412234	98413013	chr11	98412335	98412662	328	*	5.35877326940007	4.99988767169421	5.64593030764413	-0.378408951786204	0.0430453014922371	0.18259191475369
chr6	28832868	28833268	chr6	28832953	28833241	289	*	4.36734594900072	4.01869806182087	4.6479225226616	-0.369291334941861	0.0430550773992401	0.182616481173854
chr3	37978438	37978838	chr3	37978594	37978757	164	*	5.67251506092191	5.90120139101492	5.40062279719381	0.336302739783408	0.0430559380210515	0.182616481173854
chr2	64443185	64443585	chr2	64443212	64443460	249	*	6.29205857466151	6.4950105790532	6.05580803166725	0.309646818859038	0.0430647359868779	0.182643520207203
chr15	99579083	99579483	chr15	99579114	99579401	288	*	5.54681793859093	5.17076513633826	5.84483932654618	-0.379910016775514	0.0430757975860433	0.182680156041132
chr11	100646288	100646688	chr11	100646438	100646505	68	*	3.20168783576482	2.03753406591531	3.83746458374414	-0.328521621878343	0.0430820093857266	0.18269622139485
chr10	86339494	86339894	chr10	86339588	86340180	593	*	7.86747094959784	7.70587397663165	8.01277683291581	-0.254815938706472	0.0430871971060667	0.182707942411516
chr17	31855957	31856357	chr17	31855885	31856351	467	*	5.40464189099484	5.02095322026796	5.7074284189021	-0.382052762451758	0.0430944643895236	0.182728479840875
chr3	51728068	51728468	chr3	51728142	51728355	214	*	5.66328999757542	5.85729853863589	5.43907761863483	0.312622206262299	0.0430991732968779	0.182730851707206
chr14	63729660	63730060	chr14	63729796	63729889	94	*	3.70837691245496	3.2834227170123	4.03622247005063	-0.388532670893458	0.0430998718971919	0.182730851707206
chr16	17650272	17651055	chr16	17650419	17650527	109	*	3.8581736273124	3.36212199212851	4.22661274166932	-0.402135455835466	0.0431050037537921	0.182739916331913
chr2	125684855	125685255	chr2	125684960	125685071	112	*	2.05598544660297	1.0819219736554	2.63219777472846	-0.367535778159633	0.0431074218635255	0.182739916331913
chr13	67609115	67609515	chr13	67609187	67609794	608	*	4.57211613429756	4.88834215500715	4.16653229445052	0.386951217734077	0.043109282482959	0.182739916331913
chr7	143480466	143480928	chr7	143480679	143480770	92	*	3.73345796574153	3.30940003727729	4.06077136962914	-0.390590048704043	0.0431129967034986	0.182745384474985
chr6	51732399	51732799	chr6	51732330	51732856	527	*	7.44813302869337	7.62206105814568	7.25032482563269	0.288150450140613	0.0431186624869731	0.18275912373309
chr11	6389671	6390071	chr11	6389785	6389945	161	*	3.20284303910799	2.71935069821351	3.56433728200629	-0.399246855816131	0.0431279129368122	0.182784242593821
chr18	35388024	35388424	chr18	35388109	35388257	149	*	3.57040006964485	3.91691424907861	3.11343111102429	0.396125395138046	0.0431294383674656	0.182784242593821
chr2	135330134	135330534	chr2	135330313	135330473	161	*	5.55040796787656	5.26577844783129	5.78802993126813	-0.335489535453489	0.0431401457379203	0.182819342591405
chr2	141698326	141698726	chr2	141698412	141698648	237	*	6.10840677260202	6.29137056849241	5.89882248941102	0.292557951091559	0.0431443248496398	0.182822293741927
chr5	104109158	104109558	chr5	104109213	104109410	198	*	3.91535315391194	4.22531605546407	3.52003972859422	0.388360239236978	0.0431463411303115	0.182822293741927
chr5	114607791	114608818	chr5	114608337	114608341	5	*	3.91523886206906	3.46589741498144	4.25736450939062	-0.396077108187044	0.0431494223852822	0.182822293741927
chr19	57302075	57302475	chr19	57302196	57302322	127	*	4.0548947685402	3.48955706758069	4.46001884389491	-0.403326986819329	0.0431517468632605	0.182822293741927
chr11	118900142	118900542	chr11	118900237	118900430	194	*	4.33301258303038	3.88435909576993	4.67474060767766	-0.390804481101558	0.0431529685143682	0.182822293741927
chr2	31825291	31825691	chr2	31825459	31825620	162	*	5.03721787812399	4.70769352852377	5.30529432396652	-0.369365154382031	0.0431558289769777	0.182824137346439
chr4	76435950	76436350	chr4	76435951	76436296	346	*	5.99738231610025	6.17652143163861	5.7928033863346	0.29239195603581	0.043160513979583	0.182833709739192
chr18	80316884	80317284	chr18	80316760	80317227	468	*	6.11812788024065	6.33658644479648	5.86058291519839	0.338499726239297	0.0431676295256478	0.182845150587957
chr12	99153857	99154257	chr12	99153691	99154245	555	*	6.30763079294915	6.52984026001138	6.04485248412749	0.340883330318948	0.0431691512883062	0.182845150587957
chr8	12863076	12863957	chr8	12863098	12863412	315	*	5.81015501065447	5.55916742336947	6.02388055437637	-0.320693376394424	0.0431704914988255	0.182845150587957
chr18	36151147	36151547	chr18	36151272	36151416	145	*	4.80707156078823	5.02119387410977	4.55553623516177	0.342954054879298	0.0431874611093819	0.182906747196327
chr8	120800401	120800801	chr8	120800528	120800753	226	*	5.30477369738187	4.99094282892076	5.56238459362343	-0.362491550253105	0.0431937093776624	0.182922932601514
chr15	74957727	74958127	chr15	74957693	74958144	452	*	7.42624380082695	7.17401090168934	7.64087104519037	-0.325461979510102	0.0432017770250395	0.182946820723641
chr4	8771368	8771768	chr4	8771531	8771675	145	*	3.228350175588	2.74791474302613	3.58813977780527	-0.39980788016359	0.0432069572943193	0.182958479651746
chr6	4902611	4903011	chr6	4902713	4903201	489	*	6.29541509060463	6.48319207522339	6.07948801304485	0.304241789468091	0.0432175645433332	0.182993116351488
chr12	59013196	59013596	chr12	59013268	59013667	400	*	5.527386123936	5.81478741962663	5.16811821211525	0.379245576454376	0.0432228273764108	0.183005120944091
chr7	126821910	126822310	chr7	126821945	126822274	330	*	5.40038584252945	5.63189874907107	5.12448510901285	0.35006505853659	0.0432292978910677	0.18302223721564
chr2	135941070	135941763	chr2	135941548	135941609	62	*	3.21887939009495	2.71904174921965	3.589393711829	-0.403200229673869	0.0432349153890076	0.183035740304064
chr2	79309592	79309992	chr2	79309312	79310082	771	*	7.67144177980611	7.83298942558692	7.48949659955948	0.275553003215592	0.0432398212931223	0.183046229500654
chr17	13656901	13657301	chr17	13656734	13657449	716	*	6.27585374893937	6.46931070640601	6.05237811036856	0.315220864355358	0.043262773013192	0.183120254213875
chr1	87174292	87174692	chr1	87174396	87174697	302	*	5.85254035857983	5.60002908284493	6.06736898538595	-0.326271485349261	0.0432659938022907	0.183120254213875
chr8	109737626	109738026	chr8	109737323	109738026	704	*	4.45154550785976	4.77115435058109	4.04036516273502	0.393072230919689	0.043267386350617	0.183120254213875
chr6	88321791	88322191	chr6	88321931	88322097	167	*	4.07411775754557	3.56060456544504	4.45205829920443	-0.39849506213965	0.0432682303994257	0.183120254213875
chr16	6905978	6906378	chr16	6906071	6906324	254	*	4.08875329466039	3.67162865082483	4.41193222847278	-0.383256317930103	0.0432694538226307	0.183120254213875
chr11	87759596	87759996	chr11	87759723	87759853	131	*	4.13773540465705	4.44351848144309	3.74921114113537	0.383786133752444	0.0432913228833281	0.183202520720319
chr10	86479674	86480074	chr10	86479731	86480127	397	*	7.57911272166211	7.42499962221891	7.71834032154645	-0.243940672117215	0.0432970639258905	0.183216530417732
chr6	21985632	21986032	chr6	21985741	21986004	264	*	6.07019399002548	5.87287011497834	6.24374759426181	-0.285392685470674	0.0433136044754427	0.183267947454181
chr7	145173121	145173521	chr7	145173207	145173420	214	*	4.60315410092486	4.24270994250322	4.89130622642365	-0.376805591815837	0.0433140769924345	0.183267947454181
chr11	103685239	103685854	chr11	103685601	103685717	117	*	2.76362096545066	2.06948216333803	3.23029698400609	-0.401651862750266	0.0433216438166007	0.183289675825503
chr12	72407167	72407567	chr12	72407293	72407448	156	*	5.17241771787588	5.41278305488796	4.88383903011733	0.337942058380119	0.0433269802364512	0.183301763036842
chr11	117949617	117950017	chr11	117949512	117950045	534	*	5.6692182920541	5.29345090537546	5.96706077149688	-0.380763942747346	0.0433293639801743	0.183301763036842
chr3	84688622	84689022	chr3	84688767	84688909	143	*	6.04727677188342	6.25531817897736	5.80409693855751	0.324552251350954	0.0433417916798088	0.18334404828324
chr7	92835843	92836243	chr7	92835970	92836138	169	*	2.70962341212854	1.9377151863386	3.20977040032359	-0.383294555654486	0.0433501900810188	0.183358228443495
chr16	10611278	10611678	chr16	10611420	10611524	105	*	3.38489486374976	2.80653665349064	3.79661884580397	-0.402971572535451	0.0433538068729112	0.183358228443495
chr6	62201734	62202134	chr6	62201901	62202060	160	*	5.52447765728403	5.74009885788758	5.27086988475131	0.330157480136333	0.0433566315883268	0.183358228443495
chr9	65382785	65383185	chr9	65382858	65383117	260	*	3.71562420652236	3.20708828748114	4.09087450597299	-0.400366904796552	0.0433568942096569	0.183358228443495
chr1	154887984	154888384	chr1	154888062	154888298	237	*	7.02306564414659	7.18214771103019	6.84424279857049	0.275878930700744	0.0433573057494535	0.183358228443495
chr9	122116949	122117349	chr9	122117040	122117612	573	*	4.68038667008075	4.96798605114915	4.32080859114827	0.379537746158944	0.0433604754132775	0.183361346213603
chr9	86695120	86695784	chr9	86695571	86695619	49	*	2.78764108479106	2.24210946354473	3.18255150141364	-0.401177681204671	0.043364944300748	0.183369957439781
chr17	29975663	29976063	chr17	29975549	29976089	541	*	7.20754850368258	6.94411102440951	7.43022876568652	-0.333448093438447	0.0433742565399668	0.183393993219294
chr1	180945607	180946007	chr1	180945705	180945936	232	*	4.56539504127514	4.21031802698341	4.85011300145147	-0.378715128032827	0.0433778521558148	0.183393993219294
chr2	91137502	91137902	chr2	91137444	91137882	439	*	5.14076233925349	4.81891233115929	5.40374468487702	-0.358857356910844	0.0433779270794091	0.183393993219294
chr4	41556576	41556976	chr4	41556642	41556852	211	*	4.25727410924109	4.58115727509212	3.83897225921055	0.390485058224121	0.043388188378349	0.183423957798567
chr18	74190485	74190885	chr18	74190625	74190781	157	*	4.65287862882538	4.96051556695235	4.26134956346195	0.387399614254174	0.0433917438039795	0.183423957798567
chr4	141874773	141875173	chr4	141874664	141875064	401	*	5.94455398958668	5.59185406804995	6.22774425564034	-0.373667832837615	0.04339231433793	0.183423957798567
chr1	134680681	134681081	chr1	134680797	134680997	201	*	3.97288166272186	3.60321123546971	4.26688855618754	-0.381649898854484	0.0433953110722677	0.183426339534018
chr12	99964944	99965988	chr12	99965388	99965417	30	*	4.68511115428456	4.36482808912889	4.94704783062696	-0.363487310750574	0.0434041687796886	0.183453493184776
chr5	100047915	100048315	chr5	100048013	100048302	290	*	5.04261280778289	5.26944095459034	4.77334538461885	0.340589990599437	0.0434228256247885	0.183522058827529
chr7	114275980	114276380	chr7	114275686	114276780	1095	*	6.0374762777235	6.30899554755615	5.70272658106505	0.36946742186838	0.0434580902288281	0.183651016471228
chr2	52562339	52562739	chr2	52562391	52562714	324	*	6.61263568230845	6.8037654515213	6.39226119999841	0.308666954012168	0.0434582106048362	0.183651016471228
chr13	43215058	43215458	chr13	43215191	43215305	115	*	3.40253898574425	2.77506022608705	3.83837380433302	-0.402073285468888	0.0434628391962446	0.183660280525327
chr5	131515735	131516135	chr5	131515642	131516108	467	*	7.11591834516702	6.82456514349386	7.358203466155	-0.349436635350993	0.0434698605151794	0.183679653887626
chr15	95060715	95061115	chr15	95060875	95060966	92	*	3.23698858241116	3.62688271195511	2.70103521559708	0.401420047322354	0.0434849010023974	0.183732907760928
chr11	85842008	85842408	chr11	85842065	85842272	208	*	5.83594173807367	5.53025399282358	6.0880467816887	-0.357932327479976	0.0434921242919964	0.183753128201954
chr13	44353931	44354331	chr13	44353954	44354429	476	*	6.36622241663372	6.54491030829395	6.16223198653328	0.299529722923325	0.0434958085115645	0.183758394732879
chr5	121215414	121215814	chr5	121215499	121215656	158	*	3.71906288155402	3.23382897523466	4.08152577153996	-0.402606514512118	0.0435119342295724	0.183806892515021
chr1	33947814	33948214	chr1	33947974	33948133	160	*	4.93522062003852	5.19761783225672	4.6142477882064	0.373231085335263	0.0435121646670366	0.183806892515021
chr6	71012777	71013177	chr6	71012810	71013381	572	*	7.89546566056631	7.70421812486111	8.06430274797771	-0.279931193459368	0.0435194572452484	0.183827396955134
chr11	109629180	109629580	chr11	109629131	109629476	346	*	5.50448087633988	5.72905245930407	5.2383901037713	0.335577753814189	0.0435220209491146	0.183827925320007
chr10	5176325	5176725	chr10	5176507	5176542	36	*	2.72589362435519	2.07976535780478	3.17056825154051	-0.398283621736729	0.0435252610420225	0.183831310391626
chr1	92021951	92022748	chr1	92022528	92022564	37	*	4.28128461797928	3.91910826655895	4.57054062505702	-0.382300858112818	0.0435282998368047	0.183833844937981
chr8	34816077	34816477	chr8	34816081	34816527	447	*	7.40296148533027	7.24504529036656	7.54528503933418	-0.246248342969519	0.0435361679701735	0.183843029607195
chr12	71315234	71315634	chr12	71315395	71315495	101	*	4.02657136525449	4.32346000359818	3.65232410750728	0.382935689426836	0.0435363688568776	0.183843029607195
chr5	114698272	114698672	chr5	114698231	114698640	410	*	6.31317879338114	6.02572471211326	6.5527641939094	-0.343159753732699	0.0435377910449131	0.183843029607195
chr14	66224047	66224447	chr14	66223537	66224063	527	*	6.70709904789063	6.9348255504418	6.43656363990194	0.339249894881964	0.0435446280069171	0.183861600202623
chrX	140503935	140504335	chrX	140504010	140504276	267	*	4.8534488904796	5.09786038674641	4.55901203794547	0.354405288098133	0.0435572117372417	0.183904432349992
chr13	97240985	97241385	chr13	97240984	97241408	425	*	6.88890618908149	6.62190207538963	7.11412744333153	-0.332514704273687	0.043565717243939	0.183930041852848
chr13	42122281	42122681	chr13	42122400	42122625	226	*	5.8682103363561	6.08611724942983	5.61143230472929	0.323280852814776	0.043570968796051	0.183937482927092
chr2	25185650	25186050	chr2	25185711	25186368	658	*	6.2286822064479	5.93850787868795	6.47015238614867	-0.347507436715107	0.0435723598820553	0.183937482927092
chr14	103500335	103500735	chr14	103500433	103500621	189	*	4.76925778867048	5.04531262337823	4.42757603160873	0.37550469282231	0.0435780358088186	0.18395114208424
chr2	127541318	127541718	chr2	127541172	127541639	468	*	6.33686861247551	6.55171799810564	6.08432863597248	0.328672087416082	0.0435818336723752	0.183956872495156
chr17	87331772	87332172	chr17	87331845	87332141	297	*	5.61410441955881	5.83302478223605	5.35591690038237	0.332482989015664	0.043585592797138	0.183962438758895
chr1	131737262	131737662	chr1	131737325	131737749	425	*	6.90063483641235	6.64697504188396	7.11629361396589	-0.323016191861075	0.0435923616814859	0.183971074833174
chr2	49811955	49812355	chr2	49811922	49812325	404	*	7.25140950588444	7.40292875047907	7.08208908739873	0.263339064212623	0.0435925199473369	0.183971074833174
chr7	115426620	115427020	chr7	115426228	115427189	962	*	7.44950177840895	7.63100626640607	7.24183090513327	0.300254062370452	0.0436112872943267	0.184032908755141
chr4	67887930	67888330	chr4	67888087	67888193	107	*	4.00883558508292	4.34987621644516	3.56137019381496	0.398374369838315	0.0436135227999404	0.184032908755141
chr11	112501863	112502263	chr11	112501979	112502099	121	*	2.9101928470478	2.31607726384524	3.32978520260399	-0.400386865806961	0.0436144957007055	0.184032908755141
chr4	139500753	139501153	chr4	139500760	139501225	466	*	6.62348064017103	6.29566049468358	6.89042975346263	-0.365113264267589	0.0436224782869116	0.184056226243257
chr5	150020826	150021226	chr5	150020958	150021130	173	*	4.93539331825044	4.53818451412693	5.24651747224664	-0.385548471350142	0.0436249050740001	0.184056226243257
chr5	122165201	122165601	chr5	122165296	122165527	232	*	4.3784311660023	3.93176588105292	4.71900837827593	-0.393699438820704	0.0436360941925517	0.184093130312454
chr8	116673933	116674333	chr8	116674046	116674237	192	*	4.22277621088081	3.83307929139656	4.52928351977975	-0.379993344382481	0.043642839790302	0.184111284854919
chr4	152131189	152131589	chr4	152130991	152131555	565	*	6.71198747844702	6.36579677435919	6.99097319415672	-0.372792283833237	0.0436471083814595	0.184118988472925
chr9	44855172	44855572	chr9	44855280	44855537	258	*	4.03517953229453	3.64033289725046	4.3448560649597	-0.39140206921409	0.0436513105854608	0.184119022200907
chr7	141293120	141293520	chr7	141293225	141293358	134	*	5.41854694292895	5.16445884328003	5.63451500863242	-0.326313020503293	0.0436520013368524	0.184119022200907
chr12	116500562	116500962	chr12	116500589	116500860	272	*	5.29296475568734	5.03245479346659	5.51355129470892	-0.337455651854807	0.0436601894357835	0.184143255192091
chr3	79813691	79814091	chr3	79813804	79814103	300	*	6.39737933320842	6.61560180541137	6.14016268133948	0.329686429689771	0.0436731120149959	0.18418745271984
chr8	68062544	68062944	chr8	68062445	68062829	385	*	5.40557627543793	5.63699766128085	5.12980562856167	0.349037774817982	0.0436829692012157	0.184213412735733
chr4	155018937	155019337	chr4	155018627	155019525	899	*	6.40081027122982	6.1541512310607	6.61139114938821	-0.325029502478537	0.0436841549184682	0.184213412735733
chr5	124879823	124880223	chr5	124879946	124880088	143	*	4.97086055103785	4.63176228995367	5.24522924732858	-0.36646121522944	0.0436962502178697	0.1842461436533
chr12	92152357	92152757	chr12	92152441	92152718	278	*	3.07465254775316	2.51494157882945	3.47689658172	-0.402123781993202	0.0436968050228661	0.1842461436533
chr15	84818313	84818713	chr15	84818393	84818548	156	*	3.75061491804728	3.32463191061662	4.07907067819467	-0.394219691583592	0.0437066488207431	0.184277342211827
chr5	134505898	134506298	chr5	134505795	134506290	496	*	3.92508359866922	3.41339334391888	4.30204049194271	-0.400692677693254	0.0437136382676246	0.184296503349557
chr7	134550408	134550808	chr7	134550504	134550629	126	*	4.53512802904846	4.80459248562044	4.20350080183573	0.366545063492511	0.0437433517999512	0.184411461628763
chr2	58615779	58616179	chr2	58615900	58616117	218	*	5.48594780763783	5.69288448517718	5.24427698975319	0.320831456358731	0.0437479607379172	0.184420578030739
chr4	45516375	45516775	chr4	45516507	45516682	176	*	5.63013679681538	5.92669040664765	5.25642285321434	0.384130023469084	0.0437636723123216	0.184476494226216
chr12	79297091	79297491	chr12	79297213	79297343	131	*	4.14370895455142	4.51598371732943	3.64064747219688	0.400481378467652	0.0437755059417897	0.18451605842675
chr1	193336129	193336529	chr1	193336214	193336535	322	*	6.87706211122416	7.04719225198195	6.68415323986529	0.287362293145025	0.0437792348350735	0.184521458224071
chr5	140151880	140152280	chr5	140151939	140152185	247	*	3.30916708776164	2.60492062295509	3.78034103961895	-0.395622435667632	0.0437819448270132	0.184522007021705
chr11	100395224	100395624	chr11	100395309	100395600	292	*	5.88692634676507	5.60641935465066	6.12167088577972	-0.341572097165148	0.0437842606934975	0.184522007021705
chr13	33964522	33964922	chr13	33964437	33965058	622	*	6.46111437199517	6.66708088188485	6.22076651176848	0.322277886895373	0.043790377601316	0.184536182612718
chr4	42916504	42916904	chr4	42916606	42917020	415	*	5.76447941076782	5.49690776444432	5.99010400391612	-0.328368343511735	0.0437938717729117	0.184536182612718
chr5	136881507	136881907	chr5	136881495	136881889	395	*	5.63205946909058	5.24882107858896	5.93456613550465	-0.384716283508645	0.0437975529976786	0.184536182612718
chr6	76754854	76755254	chr6	76754968	76755125	158	*	4.99704447462672	5.22913104378676	4.72032788716696	0.339650644027881	0.043799805481784	0.184536182612718
chr18	57877909	57878309	chr18	57877996	57878528	533	*	4.71706407462345	4.97445231413239	4.40356401236093	0.371788034370036	0.0437998644146712	0.184536182612718
chr1	176698619	176699019	chr1	176698774	176698912	139	*	5.30133481933397	5.54564927470133	5.00703893738581	0.350674127732477	0.0438105021565825	0.18457068538353
chr8	105701481	105701881	chr8	105700747	105701999	1253	*	6.61360590052518	6.83416582494534	6.35313308625399	0.331283069894136	0.0438139277374092	0.184574801648674
chr1	33669615	33670015	chr1	33669655	33669891	237	*	4.22109559616666	4.57826012153588	3.7453480181001	0.399199959318976	0.043833086730462	0.18464519384832
chr17	8888262	8888662	chr17	8888317	8888479	163	*	3.55009926613423	3.13376345586434	3.8728057871652	-0.400299744641496	0.0438368882687963	0.184646507596708
chr5	86065456	86065856	chr5	86065061	86065967	907	*	6.92646326708546	7.18401837813648	6.61271529187286	0.360535876585699	0.0438382975572189	0.184646507596708
chr18	34362204	34362604	chr18	34362311	34362619	309	*	4.05693066656339	3.57633217044285	4.41681134095939	-0.394165858069318	0.0438526835424101	0.184696781248964
chr2	105416676	105417076	chr2	105416814	105416921	108	*	5.88033700342269	6.06544616330837	5.66793162834952	0.29916901838598	0.0438666237474052	0.18474517187144
chr18	39559992	39560392	chr18	39560106	39560221	116	*	5.00887060574615	5.20836722407911	4.77729188558428	0.330219120160484	0.0438774363391411	0.1847803858166
chr1	134331857	134332257	chr1	134331996	134332105	110	*	4.26312555646572	3.87391457141857	4.56933286787708	-0.384877266145035	0.0438803637146559	0.184782390790358
chr15	27063415	27063815	chr15	27063550	27063694	145	*	5.9612051592333	6.17543975647772	5.70951476112578	0.323978205978915	0.0438833569998919	0.184784673073727
chr1	93068545	93068945	chr1	93068501	93068988	488	*	6.6621159454209	6.43825891890289	6.85585850233015	-0.305748055758321	0.0438881565288814	0.184794560434572
chr14	70646975	70647375	chr14	70647004	70647351	348	*	5.77920324871277	5.9869553994559	5.53641879200546	0.315185943114369	0.0438987570140496	0.184828870712304
chr9	56152277	56152677	chr9	56152249	56152549	301	*	3.77274338169962	3.23262215651326	4.16482652449106	-0.400038235156942	0.0439015756662279	0.184830414793163
chr5	150673474	150673874	chr5	150673497	150673852	356	*	4.6148540295839	4.20340982253738	4.93462184539403	-0.386837283367248	0.0439056056939567	0.184837058439732
chr6	121338173	121338573	chr6	121338214	121338600	387	*	7.19683444149115	7.00626334297684	7.36514428401343	-0.276547377771821	0.0439136134018812	0.184860445940727
chr17	80728490	80728890	chr17	80728279	80728803	525	*	5.56983248036486	5.8149786429343	5.2743276285521	0.349798194582962	0.0439376580143169	0.18493041291538
chr8	111932531	111932931	chr8	111932673	111932788	116	*	4.53093908046901	4.86443060028419	4.09642082943564	0.395676067474658	0.0439384243130256	0.18493041291538
chr5	108543514	108543914	chr5	108543624	108543774	151	*	4.50668929790185	4.1447991675559	4.79576305334165	-0.379324187535906	0.0439398952063712	0.18493041291538
chr15	91463287	91463687	chr15	91463340	91463640	301	*	5.01358225528129	5.26214053860985	4.71309958260842	0.360462772440818	0.0439400470367908	0.18493041291538
chr7	137723400	137724133	chr7	137723754	137724037	284	*	3.99985264431479	3.56866881877638	4.33138250183878	-0.391876852134908	0.043955285794701	0.184981347633813
chr14	122454868	122455268	chr14	122455002	122455098	97	*	3.79053268522048	4.11989805117361	3.36301389436165	0.393657396683358	0.0439586345877958	0.184981347633813
chr5	115237771	115238171	chr5	115237850	115238318	469	*	4.52766066409441	4.12155417599496	4.84420349323749	-0.392059937100593	0.0439617315610031	0.184981347633813
chr9	49980878	49981278	chr9	49980947	49981209	263	*	5.00463543829967	5.27868228699958	4.66602944303391	0.370271180444204	0.0439619649632506	0.184981347633813
chr15	76184089	76184489	chr15	76184131	76184414	284	*	5.76540585662362	5.48138398980008	6.00260456938718	-0.345227742064741	0.0439832619115011	0.185057623877563
chr17	46455527	46455927	chr17	46455616	46455785	170	*	3.25767227984034	2.67484285271267	3.67164205847235	-0.401505927453795	0.0439873682719509	0.185057623877563
chr11	118208931	118209331	chr11	118209059	118209166	108	*	4.33306506588	4.66013700928387	3.90941351885529	0.398375016243835	0.0439874572794325	0.185057623877563
chr10	25533776	25534176	chr10	25533907	25534175	269	*	3.17736067746559	2.66960554491279	3.55218765830045	-0.399519542984213	0.0440044220329177	0.185118664082002
