#peakID	chr	start	end	strand	PC1
chr10-47475000	chr10	47475000	47500000	+	-0.74954554396612
chr10-47500000	chr10	47500000	47525000	+	-0.694099362896396
chr10-47525000	chr10	47525000	47550000	+	-0.722192248437612
chr10-47550000	chr10	47550000	47575000	+	-0.743915394393163
chr10-47575000	chr10	47575000	47600000	+	-0.711229326237463
chr10-47600000	chr10	47600000	47625000	+	-0.694098874496547
chr10-47625000	chr10	47625000	47650000	+	-0.670003775164271
chr10-47650000	chr10	47650000	47675000	+	-0.629193602687008
chr10-47675000	chr10	47675000	47700000	+	-0.435949417455751
chr10-47700000	chr10	47700000	47725000	+	-0.411876190865652
chr10-47725000	chr10	47725000	47750000	+	-0.520011277952976
chr10-47750000	chr10	47750000	47775000	+	-0.640211585076035
chr10-47775000	chr10	47775000	47800000	+	-0.662056055411822
chr10-47800000	chr10	47800000	47825000	+	-0.651906535699916
chr10-47825000	chr10	47825000	47850000	+	-0.661870454523023
chr10-47850000	chr10	47850000	47875000	+	-0.664482064627888
chr10-47875000	chr10	47875000	47900000	+	-0.682960637600201
chr10-47900000	chr10	47900000	47925000	+	-0.687969012600285
chr10-47925000	chr10	47925000	47950000	+	-0.615711166916666
chr10-47950000	chr10	47950000	47975000	+	-0.448752520633676
chr10-47975000	chr10	47975000	48000000	+	-0.435156531825241
chr10-48000000	chr10	48000000	48025000	+	-0.518434625174505
chr10-48025000	chr10	48025000	48050000	+	-0.480235415505249
chr10-48050000	chr10	48050000	48075000	+	-0.562848844947321
chr10-48075000	chr10	48075000	48100000	+	-0.63282957813078
chr10-48100000	chr10	48100000	48125000	+	-0.617308168845126
chr10-48125000	chr10	48125000	48150000	+	-0.619024112852693
chr10-48150000	chr10	48150000	48175000	+	-0.63505460877232
chr10-48175000	chr10	48175000	48200000	+	-0.609214907501288
chr10-48200000	chr10	48200000	48225000	+	-0.572538020483578
chr10-48225000	chr10	48225000	48250000	+	-0.610104380052443
chr10-48250000	chr10	48250000	48275000	+	-0.620152630246687
chr10-48275000	chr10	48275000	48300000	+	-0.591316074210672
chr10-48300000	chr10	48300000	48325000	+	-0.565057496940833
chr10-48325000	chr10	48325000	48350000	+	-0.561523951795832
chr10-48350000	chr10	48350000	48375000	+	-0.58138470685467
chr10-48375000	chr10	48375000	48400000	+	-0.567748251383917
chr10-48400000	chr10	48400000	48425000	+	-0.523564474445656
chr10-48425000	chr10	48425000	48450000	+	-0.487634568261671
chr10-48450000	chr10	48450000	48475000	+	-0.456519438156299
chr10-48475000	chr10	48475000	48500000	+	-0.477571908037451
chr10-48500000	chr10	48500000	48525000	+	-0.550173512538402
chr10-48525000	chr10	48525000	48550000	+	-0.561985311603387
chr10-48550000	chr10	48550000	48575000	+	-0.558879201307194
chr10-48575000	chr10	48575000	48600000	+	-0.573058589176777
chr10-48600000	chr10	48600000	48625000	+	-0.529229349103719
chr10-48625000	chr10	48625000	48650000	+	-0.460391598126784
chr10-48650000	chr10	48650000	48675000	+	-0.448694376572787
chr10-48675000	chr10	48675000	48700000	+	-0.511545262114294
chr10-48700000	chr10	48700000	48725000	+	-0.549439743296879
chr10-48725000	chr10	48725000	48750000	+	-0.549694808184025
chr10-48750000	chr10	48750000	48775000	+	-0.494955806347232
chr10-48775000	chr10	48775000	48800000	+	-0.424544600203969
chr10-48800000	chr10	48800000	48825000	+	-0.372341804111118
chr10-48825000	chr10	48825000	48850000	+	-0.343674231017407
chr10-48850000	chr10	48850000	48875000	+	-0.373346852078577
chr10-48875000	chr10	48875000	48900000	+	-0.388452563843152
chr10-48900000	chr10	48900000	48925000	+	-0.330669683957439
chr10-48925000	chr10	48925000	48950000	+	-0.298100764475272
chr10-48950000	chr10	48950000	48975000	+	-0.279981001705574
chr10-48975000	chr10	48975000	49000000	+	-0.214106596928804
chr10-49000000	chr10	49000000	49025000	+	-0.0976948665635317
chr10-49025000	chr10	49025000	49050000	+	0.036379897421923
chr10-49050000	chr10	49050000	49075000	+	0.196128111515332
chr10-49075000	chr10	49075000	49100000	+	0.56527690318879
chr10-49100000	chr10	49100000	49125000	+	0.837996711277431
chr10-49125000	chr10	49125000	49150000	+	1.03285093414759
chr10-49150000	chr10	49150000	49175000	+	1.15140443467071
chr10-49175000	chr10	49175000	49200000	+	1.16981035844393
chr10-49200000	chr10	49200000	49225000	+	1.12687312143926
chr10-49225000	chr10	49225000	49250000	+	1.19921894688098
chr10-49250000	chr10	49250000	49275000	+	1.19748207258708
chr10-49275000	chr10	49275000	49300000	+	1.169984374515
chr10-49300000	chr10	49300000	49325000	+	1.28060563024121
chr10-49325000	chr10	49325000	49350000	+	1.32123168326094
chr10-49350000	chr10	49350000	49375000	+	1.35193105452752
chr10-49375000	chr10	49375000	49400000	+	1.36906720097472
chr10-49400000	chr10	49400000	49425000	+	1.33568194595315
chr10-49425000	chr10	49425000	49450000	+	1.35350265552383
chr10-49450000	chr10	49450000	49475000	+	1.3474228774886
chr10-49475000	chr10	49475000	49500000	+	1.26277934058581
chr10-49500000	chr10	49500000	49525000	+	1.25261296901159
chr10-49525000	chr10	49525000	49550000	+	1.3004234664076
chr10-49550000	chr10	49550000	49575000	+	1.34190714920685
chr10-49575000	chr10	49575000	49600000	+	1.35656782860115
chr10-49600000	chr10	49600000	49625000	+	1.3882670051986
chr10-49625000	chr10	49625000	49650000	+	1.44982322830424
chr10-49650000	chr10	49650000	49675000	+	1.4360951378356
chr10-49675000	chr10	49675000	49700000	+	1.38548251442546
chr10-49700000	chr10	49700000	49725000	+	1.30975062806765
chr10-49725000	chr10	49725000	49750000	+	1.22496912993617
chr10-49750000	chr10	49750000	49775000	+	1.0600336969651
chr10-49775000	chr10	49775000	49800000	+	0.748628487853227
chr10-49800000	chr10	49800000	49825000	+	0.428992575371197
chr10-49825000	chr10	49825000	49850000	+	0.18464130647642
chr10-49850000	chr10	49850000	49875000	+	0.0800980248353057
chr10-49875000	chr10	49875000	49900000	+	0.0769536364603483
chr10-49900000	chr10	49900000	49925000	+	0.139891895417251
chr10-49925000	chr10	49925000	49950000	+	0.150188843240644
chr10-49950000	chr10	49950000	49975000	+	0.234997791320871
chr10-49975000	chr10	49975000	50000000	+	0.29575328461908
chr10-50000000	chr10	50000000	50025000	+	0.275037829203382
chr10-50025000	chr10	50025000	50050000	+	0.445468332332491
chr10-50050000	chr10	50050000	50075000	+	0.599101695539975
chr10-50075000	chr10	50075000	50100000	+	0.614941900431177
chr10-50100000	chr10	50100000	50125000	+	0.774337641713119
chr10-50125000	chr10	50125000	50150000	+	0.933565052797677
chr10-50150000	chr10	50150000	50175000	+	0.857027643807147
chr10-50175000	chr10	50175000	50200000	+	0.657437790040105
chr10-50200000	chr10	50200000	50225000	+	0.37681602041756
chr10-50225000	chr10	50225000	50250000	+	0.165916902348021
chr10-50250000	chr10	50250000	50275000	+	0.0254476600968772
chr10-50275000	chr10	50275000	50300000	+	-0.0690823612383868
chr10-50300000	chr10	50300000	50325000	+	-0.0709706553819106
chr10-50325000	chr10	50325000	50350000	+	-0.0744448732797628
chr10-50350000	chr10	50350000	50375000	+	-0.0521942415033849
chr10-50375000	chr10	50375000	50400000	+	-0.109574196205576
chr10-50400000	chr10	50400000	50425000	+	-0.229553860540204
chr10-50425000	chr10	50425000	50450000	+	-0.373358055611142
chr10-50450000	chr10	50450000	50475000	+	-0.455118388632022
chr10-50475000	chr10	50475000	50500000	+	-0.499451369212973
chr10-50500000	chr10	50500000	50525000	+	-0.551295089571938
chr10-50525000	chr10	50525000	50550000	+	-0.533680197464347
chr10-50550000	chr10	50550000	50575000	+	-0.318917311007022
chr10-50575000	chr10	50575000	50600000	+	0.125926045342777
chr10-50600000	chr10	50600000	50625000	+	0.349648166234787
chr10-50625000	chr10	50625000	50650000	+	0.233803980684862
chr10-50650000	chr10	50650000	50675000	+	0.266895814456645
chr10-50675000	chr10	50675000	50700000	+	0.252822730019404
chr10-50700000	chr10	50700000	50725000	+	0.154843371611747
chr10-50725000	chr10	50725000	50750000	+	0.0543520692604602
chr10-50750000	chr10	50750000	50775000	+	0.00910728204213469
chr10-50775000	chr10	50775000	50800000	+	-0.0700381566998323
chr10-50800000	chr10	50800000	50825000	+	-0.215088573184064
chr10-50825000	chr10	50825000	50850000	+	-0.332054031217951
chr10-50850000	chr10	50850000	50875000	+	-0.449513402130174
chr10-50875000	chr10	50875000	50900000	+	-0.338257883581565
chr10-50900000	chr10	50900000	50925000	+	-0.499194706052955
chr10-50925000	chr10	50925000	50950000	+	-0.885551531754525
chr10-50950000	chr10	50950000	50975000	+	-1.0037650318774
chr10-50975000	chr10	50975000	51000000	+	-1.07800913237035
chr10-51000000	chr10	51000000	51025000	+	-1.09571463562805
chr10-51025000	chr10	51025000	51050000	+	-1.09218975139369
chr10-51050000	chr10	51050000	51075000	+	-1.11920926331973
chr10-51075000	chr10	51075000	51100000	+	-1.12408262601773
chr10-51100000	chr10	51100000	51125000	+	-1.11930548238629
chr10-51125000	chr10	51125000	51150000	+	-1.1203598995802
chr10-51150000	chr10	51150000	51175000	+	-1.1197096330258
chr10-51175000	chr10	51175000	51200000	+	-1.12678800306919
chr10-51200000	chr10	51200000	51225000	+	-1.14376685410802
chr10-51225000	chr10	51225000	51250000	+	-1.12165483752473
chr10-51250000	chr10	51250000	51275000	+	-1.09164512511615
chr10-51275000	chr10	51275000	51300000	+	-1.10390381001767
chr10-51300000	chr10	51300000	51325000	+	-1.14098444110467
chr10-51325000	chr10	51325000	51350000	+	-1.15054580489178
chr10-51350000	chr10	51350000	51375000	+	-1.13893418493058
chr10-51375000	chr10	51375000	51400000	+	-1.08162368171682
chr10-51400000	chr10	51400000	51425000	+	-1.05813900377362
chr10-51425000	chr10	51425000	51450000	+	-1.10630863829715
chr10-51450000	chr10	51450000	51475000	+	-1.11187260324153
chr10-51475000	chr10	51475000	51500000	+	-1.10938696322757
chr10-51500000	chr10	51500000	51525000	+	-1.13366890013816
chr10-51525000	chr10	51525000	51550000	+	-1.11514640022513
chr10-51550000	chr10	51550000	51575000	+	-1.10539442719475
chr10-51575000	chr10	51575000	51600000	+	-1.11705414508223
chr10-51600000	chr10	51600000	51625000	+	-1.13614159443705
chr10-51625000	chr10	51625000	51650000	+	-1.13537964866043
chr10-51650000	chr10	51650000	51675000	+	-1.12666501905079
chr10-51675000	chr10	51675000	51700000	+	-1.12903473842193
chr10-51700000	chr10	51700000	51725000	+	-1.12015595015545
chr10-51725000	chr10	51725000	51750000	+	-1.13426131537745
chr10-51750000	chr10	51750000	51775000	+	-1.11928900175668
chr10-51775000	chr10	51775000	51800000	+	-1.05888218160051
chr10-51800000	chr10	51800000	51825000	+	-1.05612122479594
chr10-51825000	chr10	51825000	51850000	+	-1.09306166213225
chr10-51850000	chr10	51850000	51875000	+	-1.11188858680216
chr10-51875000	chr10	51875000	51900000	+	-1.12445251213592
chr10-51900000	chr10	51900000	51925000	+	-1.07068616806233
chr10-51925000	chr10	51925000	51950000	+	-0.980633313749191
chr10-51950000	chr10	51950000	51975000	+	-0.988554357259852
chr10-51975000	chr10	51975000	52000000	+	-1.07006824062741
chr10-52000000	chr10	52000000	52025000	+	-1.0557272247382
chr10-52025000	chr10	52025000	52050000	+	-1.0918486201733
chr10-52050000	chr10	52050000	52075000	+	-1.10357137382171
chr10-52075000	chr10	52075000	52100000	+	-1.07553442491769
chr10-52100000	chr10	52100000	52125000	+	-1.07841970567578
chr10-52125000	chr10	52125000	52150000	+	-1.07393760344211
chr10-52150000	chr10	52150000	52175000	+	-1.05263857515941
chr10-52175000	chr10	52175000	52200000	+	-0.926934136646252
chr10-52200000	chr10	52200000	52225000	+	-0.163609342354878
chr10-52225000	chr10	52225000	52250000	+	0.169509294069793
chr10-52250000	chr10	52250000	52275000	+	0.0532868999799305
chr10-52275000	chr10	52275000	52300000	+	-0.0977795182969739
chr10-52300000	chr10	52300000	52325000	+	0.00587556141434026
chr10-52325000	chr10	52325000	52350000	+	0.534003212490757
chr10-52350000	chr10	52350000	52375000	+	0.964096809854268
chr10-52375000	chr10	52375000	52400000	+	0.789512167152899
chr10-52400000	chr10	52400000	52425000	+	0.428514436316105
chr10-52425000	chr10	52425000	52450000	+	0.0751630362806473
chr10-52450000	chr10	52450000	52475000	+	-0.788125362721946
chr10-52475000	chr10	52475000	52500000	+	-1.02590881234611
chr10-52500000	chr10	52500000	52525000	+	-1.05897024687672
chr10-52525000	chr10	52525000	52550000	+	-1.11217167345069
chr10-52550000	chr10	52550000	52575000	+	-1.12139605250246
chr10-52575000	chr10	52575000	52600000	+	-1.13486002075437
chr10-52600000	chr10	52600000	52625000	+	-1.14338359532856
chr10-52625000	chr10	52625000	52650000	+	-1.12225382123836
chr10-52650000	chr10	52650000	52675000	+	-0.996141468645817
chr10-52675000	chr10	52675000	52700000	+	-0.754848534815547
chr10-52700000	chr10	52700000	52725000	+	-0.588253169463488
chr10-52725000	chr10	52725000	52750000	+	-0.628955958712119
chr10-52750000	chr10	52750000	52775000	+	-0.777875424548296
chr10-52775000	chr10	52775000	52800000	+	-0.909760396822583
chr10-52800000	chr10	52800000	52825000	+	-0.928522589036851
chr10-52825000	chr10	52825000	52850000	+	-0.962080407105965
chr10-52850000	chr10	52850000	52875000	+	-1.01037159368826
chr10-52875000	chr10	52875000	52900000	+	-1.04134614536058
chr10-52900000	chr10	52900000	52925000	+	-1.04665835773357
chr10-52925000	chr10	52925000	52950000	+	-1.07464153789407
chr10-52950000	chr10	52950000	52975000	+	-1.08419936413217
chr10-52975000	chr10	52975000	53000000	+	-1.09824057886802
chr10-53000000	chr10	53000000	53025000	+	-1.09894561548942
chr10-53025000	chr10	53025000	53050000	+	-1.07575504773283
chr10-53050000	chr10	53050000	53075000	+	-1.06874401580075
chr10-53075000	chr10	53075000	53100000	+	-0.982238587956839
chr10-53100000	chr10	53100000	53125000	+	-0.829666208135442
chr10-53125000	chr10	53125000	53150000	+	-0.882743422173319
chr10-53150000	chr10	53150000	53175000	+	-1.04369179038571
chr10-53175000	chr10	53175000	53200000	+	-1.08317311606379
chr10-53200000	chr10	53200000	53225000	+	-1.07280983740516
chr10-53225000	chr10	53225000	53250000	+	-1.00502254128895
chr10-53250000	chr10	53250000	53275000	+	-0.729863192126767
chr10-53275000	chr10	53275000	53300000	+	-0.290043548104097
chr10-53300000	chr10	53300000	53325000	+	0.24626491643121
chr10-53325000	chr10	53325000	53350000	+	0.573460147844421
chr10-53350000	chr10	53350000	53375000	+	0.822255952736478
chr10-53375000	chr10	53375000	53400000	+	0.764291276500848
chr10-53400000	chr10	53400000	53425000	+	0.307673140150892
chr10-53425000	chr10	53425000	53450000	+	-0.097671915901136
chr10-53450000	chr10	53450000	53475000	+	-0.294719071702221
chr10-53475000	chr10	53475000	53500000	+	-0.0609503456811533
chr10-53500000	chr10	53500000	53525000	+	0.143385860725059
chr10-53525000	chr10	53525000	53550000	+	-0.0494556037411093
chr10-53550000	chr10	53550000	53575000	+	0.0657151757967811
chr10-53575000	chr10	53575000	53600000	+	0.895712473779472
chr10-53600000	chr10	53600000	53625000	+	1.10842954890246
chr10-53625000	chr10	53625000	53650000	+	0.859486926832038
chr10-53650000	chr10	53650000	53675000	+	0.246251048159473
chr10-53675000	chr10	53675000	53700000	+	0.2596525202054
chr10-53700000	chr10	53700000	53725000	+	0.654797811885877
chr10-53725000	chr10	53725000	53750000	+	0.850069602632832
chr10-53750000	chr10	53750000	53775000	+	0.50517611942711
chr10-53775000	chr10	53775000	53800000	+	0.00912023869850563
chr10-53800000	chr10	53800000	53825000	+	-0.303748995514917
chr10-53825000	chr10	53825000	53850000	+	-0.846004130276338
chr10-53850000	chr10	53850000	53875000	+	-1.0587017368877
chr10-53875000	chr10	53875000	53900000	+	-1.1166066555658
chr10-53900000	chr10	53900000	53925000	+	-1.11614592702931
chr10-53925000	chr10	53925000	53950000	+	-1.09171058140519
chr10-53950000	chr10	53950000	53975000	+	-1.09001863453443
chr10-53975000	chr10	53975000	54000000	+	-1.11165088984623
chr10-54000000	chr10	54000000	54025000	+	-1.11462302386201
chr10-54025000	chr10	54025000	54050000	+	-1.0832541849244
chr10-54050000	chr10	54050000	54075000	+	-0.963885157415124
chr10-54075000	chr10	54075000	54100000	+	-0.984444123347674
chr10-54100000	chr10	54100000	54125000	+	-1.09051060758032
chr10-54125000	chr10	54125000	54150000	+	-1.10308711026923
chr10-54150000	chr10	54150000	54175000	+	-1.07282547416643
chr10-54175000	chr10	54175000	54200000	+	-1.057000005838
chr10-54200000	chr10	54200000	54225000	+	-1.11736618268597
chr10-54225000	chr10	54225000	54250000	+	-1.12457073317008
chr10-54250000	chr10	54250000	54275000	+	-1.12107932878009
chr10-54275000	chr10	54275000	54300000	+	-1.11350451785454
chr10-54300000	chr10	54300000	54325000	+	-1.10938771505602
chr10-54325000	chr10	54325000	54350000	+	-1.1032310178151
chr10-54350000	chr10	54350000	54375000	+	-1.11002490857617
chr10-54375000	chr10	54375000	54400000	+	-1.11516729555991
chr10-54400000	chr10	54400000	54425000	+	-1.11289703516455
chr10-54425000	chr10	54425000	54450000	+	-1.10093246748037
chr10-54450000	chr10	54450000	54475000	+	-1.089071184714
chr10-54475000	chr10	54475000	54500000	+	-1.08943648948284
chr10-54500000	chr10	54500000	54525000	+	-1.08306952880245
chr10-54525000	chr10	54525000	54550000	+	-1.09505398434958
chr10-54550000	chr10	54550000	54575000	+	-1.08217377603951
chr10-54575000	chr10	54575000	54600000	+	-1.08786823268959
chr10-54600000	chr10	54600000	54625000	+	-1.08232399811909
chr10-54625000	chr10	54625000	54650000	+	-1.0741497881943
chr10-54650000	chr10	54650000	54675000	+	-1.05409881193208
chr10-54675000	chr10	54675000	54700000	+	-1.08710936299849
chr10-54700000	chr10	54700000	54725000	+	-1.0821411273163
chr10-54725000	chr10	54725000	54750000	+	-1.05761967730899
chr10-54750000	chr10	54750000	54775000	+	-1.06930315973855
chr10-54775000	chr10	54775000	54800000	+	-1.05278187627229
chr10-54800000	chr10	54800000	54825000	+	-1.06725575949008
chr10-54825000	chr10	54825000	54850000	+	-1.07921477296765
chr10-54850000	chr10	54850000	54875000	+	-1.07632709434449
chr10-54875000	chr10	54875000	54900000	+	-1.07803726481394
chr10-54900000	chr10	54900000	54925000	+	-1.07897598342218
chr10-54925000	chr10	54925000	54950000	+	-1.06782904181888
chr10-54950000	chr10	54950000	54975000	+	-1.05206487101299
chr10-54975000	chr10	54975000	55000000	+	-1.05341110849364
chr10-55000000	chr10	55000000	55025000	+	-1.06282007867428
chr10-55025000	chr10	55025000	55050000	+	-1.06472654150412
chr10-55050000	chr10	55050000	55075000	+	-1.06896031605495
chr10-55075000	chr10	55075000	55100000	+	-1.05817588054834
chr10-55100000	chr10	55100000	55125000	+	-1.06875030097884
chr10-55125000	chr10	55125000	55150000	+	-1.09513507396842
chr10-55150000	chr10	55150000	55175000	+	-1.07557642885223
chr10-55175000	chr10	55175000	55200000	+	-1.05332486575698
chr10-55200000	chr10	55200000	55225000	+	-1.05109825887362
chr10-55225000	chr10	55225000	55250000	+	-1.06842397253726
chr10-55250000	chr10	55250000	55275000	+	-1.07549392397665
chr10-55275000	chr10	55275000	55300000	+	-1.06112987691876
chr10-55300000	chr10	55300000	55325000	+	-1.06440677790281
chr10-55325000	chr10	55325000	55350000	+	-1.0594248388522
chr10-55350000	chr10	55350000	55375000	+	-1.06178146685687
chr10-55375000	chr10	55375000	55400000	+	-1.06134448000452
chr10-55400000	chr10	55400000	55425000	+	-1.04660108328703
chr10-55425000	chr10	55425000	55450000	+	-1.07157411412489
chr10-55450000	chr10	55450000	55475000	+	-1.08323568923558
chr10-55475000	chr10	55475000	55500000	+	-1.07277263553251
chr10-55500000	chr10	55500000	55525000	+	-1.06646592533972
chr10-55525000	chr10	55525000	55550000	+	-1.06459835333049
chr10-55550000	chr10	55550000	55575000	+	-1.05891219347072
chr10-55575000	chr10	55575000	55600000	+	-1.07999960353879
chr10-55600000	chr10	55600000	55625000	+	-1.08113559291624
chr10-55625000	chr10	55625000	55650000	+	-1.07056755610884
chr10-55650000	chr10	55650000	55675000	+	-1.09151943119194
chr10-55675000	chr10	55675000	55700000	+	-1.06878660702532
chr10-55700000	chr10	55700000	55725000	+	-1.0611356842978
chr10-55725000	chr10	55725000	55750000	+	-1.09042563360055
chr10-55750000	chr10	55750000	55775000	+	-1.09534889381522
chr10-55775000	chr10	55775000	55800000	+	-1.1030962647782
chr10-55800000	chr10	55800000	55825000	+	-1.12081812933741
chr10-55825000	chr10	55825000	55850000	+	-1.10312498176685
chr10-55850000	chr10	55850000	55875000	+	-1.12237170368292
chr10-55875000	chr10	55875000	55900000	+	-1.12735440929153
chr10-55900000	chr10	55900000	55925000	+	-1.10683099817959
chr10-55925000	chr10	55925000	55950000	+	-1.12496719519371
chr10-55950000	chr10	55950000	55975000	+	-1.12857365215665
chr10-55975000	chr10	55975000	56000000	+	-1.09681450459453
chr10-56000000	chr10	56000000	56025000	+	-1.03480966318776
chr10-56025000	chr10	56025000	56050000	+	-0.952620400082328
chr10-56050000	chr10	56050000	56075000	+	-0.795365997791501
chr10-56075000	chr10	56075000	56100000	+	-0.460510617814991
chr10-56100000	chr10	56100000	56125000	+	-0.0623048485674715
chr10-56125000	chr10	56125000	56150000	+	-0.155529914379791
chr10-56150000	chr10	56150000	56175000	+	-0.53539597525073
chr10-56175000	chr10	56175000	56200000	+	-0.430343242221951
chr10-56200000	chr10	56200000	56225000	+	0.0880545191176348
chr10-56225000	chr10	56225000	56250000	+	0.0752983592279636
chr10-56250000	chr10	56250000	56275000	+	-0.76077551606899
chr10-56275000	chr10	56275000	56300000	+	-1.01942651686665
chr10-56300000	chr10	56300000	56325000	+	-1.04628705329888
chr10-56325000	chr10	56325000	56350000	+	-0.963449657710116
chr10-56350000	chr10	56350000	56375000	+	-0.614839065743573
chr10-56375000	chr10	56375000	56400000	+	-0.518323493728292
chr10-56400000	chr10	56400000	56425000	+	-0.661591081375542
chr10-56425000	chr10	56425000	56450000	+	-0.705701549353749
chr10-56450000	chr10	56450000	56475000	+	-0.756003598075194
chr10-56475000	chr10	56475000	56500000	+	-0.664450674489485
chr10-56500000	chr10	56500000	56525000	+	-0.614188800591879
chr10-56525000	chr10	56525000	56550000	+	-0.462693808283105
chr10-56550000	chr10	56550000	56575000	+	0.0162164941920737
chr10-56575000	chr10	56575000	56600000	+	0.206683134454209
chr10-56600000	chr10	56600000	56625000	+	-0.124100983256819
chr10-56625000	chr10	56625000	56650000	+	-0.534209273748745
chr10-56650000	chr10	56650000	56675000	+	-0.678049125616964
chr10-56675000	chr10	56675000	56700000	+	-0.651905331642291
chr10-56700000	chr10	56700000	56725000	+	-0.615251191847615
chr10-56725000	chr10	56725000	56750000	+	-0.763640142109514
chr10-56750000	chr10	56750000	56775000	+	-0.771113128864688
chr10-56775000	chr10	56775000	56800000	+	-0.722077891695628
chr10-56800000	chr10	56800000	56825000	+	-0.571634178523444
chr10-56825000	chr10	56825000	56850000	+	-0.3625936199972
chr10-56850000	chr10	56850000	56875000	+	-0.157293547233813
chr10-56875000	chr10	56875000	56900000	+	-0.242534575622115
chr10-56900000	chr10	56900000	56925000	+	-0.567213974280329
chr10-56925000	chr10	56925000	56950000	+	-0.672217414533789
chr10-56950000	chr10	56950000	56975000	+	-0.678764600657341
chr10-56975000	chr10	56975000	57000000	+	-0.539046145532461
chr10-57000000	chr10	57000000	57025000	+	-0.650830031935894
chr10-57025000	chr10	57025000	57050000	+	-1.03197088192408
chr10-57050000	chr10	57050000	57075000	+	-1.08350873102656
chr10-57075000	chr10	57075000	57100000	+	-1.11360583956582
chr10-57100000	chr10	57100000	57125000	+	-1.10976952164354
chr10-57125000	chr10	57125000	57150000	+	-1.11514596129101
chr10-57150000	chr10	57150000	57175000	+	-1.11135696583786
chr10-57175000	chr10	57175000	57200000	+	-1.09441432240863
chr10-57200000	chr10	57200000	57225000	+	-1.09494551920972
chr10-57225000	chr10	57225000	57250000	+	-1.09244102626803
chr10-57250000	chr10	57250000	57275000	+	-1.04342964464673
chr10-57275000	chr10	57275000	57300000	+	-0.901988211754119
chr10-57300000	chr10	57300000	57325000	+	-0.730921115418001
chr10-57325000	chr10	57325000	57350000	+	-0.971408771270778
chr10-57350000	chr10	57350000	57375000	+	-1.10612081354895
chr10-57375000	chr10	57375000	57400000	+	-1.12632233689936
chr10-57400000	chr10	57400000	57425000	+	-1.00205889588327
chr10-57425000	chr10	57425000	57450000	+	-0.798916910267791
chr10-57450000	chr10	57450000	57475000	+	-0.181002419406375
chr10-57475000	chr10	57475000	57500000	+	0.726331367864729
chr10-57500000	chr10	57500000	57525000	+	0.929824631414633
chr10-57525000	chr10	57525000	57550000	+	0.871447209824719
chr10-57550000	chr10	57550000	57575000	+	0.870548938951036
chr10-57575000	chr10	57575000	57600000	+	0.927774929721252
chr10-57600000	chr10	57600000	57625000	+	1.14981700861661
chr10-57625000	chr10	57625000	57650000	+	1.40022173688308
chr10-57650000	chr10	57650000	57675000	+	1.42583994557859
chr10-57675000	chr10	57675000	57700000	+	1.2369178295846
chr10-57700000	chr10	57700000	57725000	+	1.01622451133335
chr10-57725000	chr10	57725000	57750000	+	0.650885432714719
chr10-57750000	chr10	57750000	57775000	+	0.186803782596696
chr10-57775000	chr10	57775000	57800000	+	0.0450537736337776
chr10-57800000	chr10	57800000	57825000	+	-0.0657080094678582
chr10-57825000	chr10	57825000	57850000	+	-0.335506247988158
chr10-57850000	chr10	57850000	57875000	+	-0.382301993294045
chr10-58175000	chr10	58175000	58200000	+	-0.875922157840334
chr10-58200000	chr10	58200000	58225000	+	-1.10034390804596
chr10-58225000	chr10	58225000	58250000	+	-0.859967612776568
chr10-58250000	chr10	58250000	58275000	+	0.359695918817507
chr10-58275000	chr10	58275000	58300000	+	0.705527327763078
chr10-58300000	chr10	58300000	58325000	+	0.967070800946645
chr10-58325000	chr10	58325000	58350000	+	1.18836267602445
chr10-58350000	chr10	58350000	58375000	+	1.4024325725706
chr10-58375000	chr10	58375000	58400000	+	1.53403024266749
chr10-58400000	chr10	58400000	58425000	+	1.43392060995621
chr10-58425000	chr10	58425000	58450000	+	1.29334084469471
chr10-58450000	chr10	58450000	58475000	+	1.19673010132568
chr10-58475000	chr10	58475000	58500000	+	0.988640467668262
chr10-58500000	chr10	58500000	58525000	+	0.589600266931718
chr10-58525000	chr10	58525000	58550000	+	0.0137962665354324
chr10-58550000	chr10	58550000	58575000	+	-0.173649543345395
chr10-58575000	chr10	58575000	58600000	+	0.0196879737294959
chr10-58600000	chr10	58600000	58625000	+	0.301533114710816
chr10-58625000	chr10	58625000	58650000	+	0.290423095745592
chr10-58650000	chr10	58650000	58675000	+	-0.0375029052820838
chr10-58675000	chr10	58675000	58700000	+	-0.390822854342416
chr10-58700000	chr10	58700000	58725000	+	-0.614866696116419
chr10-58725000	chr10	58725000	58750000	+	-0.710343083251304
chr10-58750000	chr10	58750000	58775000	+	-0.733126521282068
chr10-58775000	chr10	58775000	58800000	+	-0.588386425659158
chr10-58800000	chr10	58800000	58825000	+	-0.400698607963118
chr10-58825000	chr10	58825000	58850000	+	-0.354182910276552
chr10-58850000	chr10	58850000	58875000	+	-0.527124854267308
chr10-58875000	chr10	58875000	58900000	+	-0.628827788956288
chr10-58900000	chr10	58900000	58925000	+	-0.601680699576396
chr10-58925000	chr10	58925000	58950000	+	-0.60593702535935
chr10-58950000	chr10	58950000	58975000	+	-0.673203979334937
chr10-58975000	chr10	58975000	59000000	+	-0.745047170417562
chr10-59000000	chr10	59000000	59025000	+	-0.761176659769347
chr10-59025000	chr10	59025000	59050000	+	-0.762903043868995
chr10-59050000	chr10	59050000	59075000	+	-0.685458344302303
chr10-59075000	chr10	59075000	59100000	+	-0.516893980839156
