chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr10	30775000	30800000	chr10	34275000	34300000								chr10	34281439	34282939	22110	0	+	Tspyl1
chr10	30775000	30800000	chr10	34275000	34300000								chr10	34296691	34298191	72480	0	+	Tspyl4
chr10	60000000	60025000	chr10	60225000	60250000	chr10	60002054	60003554	69090	0	+	Ascc1							
chr10	60000000	60025000	chr10	60225000	60250000	chr10	60002385	60003885	52717	0	-	Anapc16							
chr10	41800000	41825000	chr10	42275000	42300000	chr10	41809121	41810621	103268	0	-	Cep57l1	chr10	42276005	42277505	56484	0	-	Foxo3
chr10	41800000	41825000	chr10	42275000	42300000	chr10	41809184	41810684	140742	0	+	Sesn1	chr10	42276005	42277505	56484	0	-	Foxo3
chr10	59600000	59625000	chr10	59800000	59825000	chr10	59615942	59617442	215999	0	-	Mcu	chr10	59799504	59801004	102640356	0	-	Gm17059
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140101691	140103191	69064	0	-	Fuom	chr7	143051988	143053488	12520	0	+	Cd81
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140101691	140103191	69064	0	-	Fuom	chr7	143052936	143054436	97423	0	-	R74862
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140101691	140103191	69064	0	-	Fuom	chr7	143068498	143069998	56844	0	+	Tssc4
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140115048	140116548	212503	0	+	Paox	chr7	143051988	143053488	12520	0	+	Cd81
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140115048	140116548	212503	0	+	Paox	chr7	143052936	143054436	97423	0	-	R74862
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140115048	140116548	212503	0	+	Paox	chr7	143068498	143069998	56844	0	+	Tssc4
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140115726	140117226	93747	0	-	Echs1	chr7	143051988	143053488	12520	0	+	Cd81
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140115726	140117226	93747	0	-	Echs1	chr7	143052936	143054436	97423	0	-	R74862
chr7	140100000	140125000	chr7	143050000	143075000	chr7	140115726	140117226	93747	0	-	Echs1	chr7	143068498	143069998	56844	0	+	Tssc4
chr7	60000000	60025000	chr7	62400000	62425000	chr7	60004314	60005814	52480	0	-	Snhg14	chr7	62419389	62420889	22652	0	-	Mkrn3
chr7	60000000	60025000	chr7	62400000	62425000	chr7	60004361	60005861	84704	0	-	Snurf	chr7	62419389	62420889	22652	0	-	Mkrn3
chr7	33400000	33425000	chr7	33500000	33525000								chr7	33519708	33521208	626970	0	-	Scgb2b21
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30231197	30232697	69920	0	+	Polr2i	chr7	30956053	30957553	22282	0	-	Usf2
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30231197	30232697	69920	0	+	Polr2i	chr7	30972714	30974214	54135	0	-	Lsr
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30231197	30232697	69920	0	+	Polr2i	chr7	30973053	30974553	76415	0	+	Fam187b
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30231522	30233022	66411	0	-	Tbcb	chr7	30956053	30957553	22282	0	-	Usf2
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30231522	30233022	66411	0	-	Tbcb	chr7	30972714	30974214	54135	0	-	Lsr
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30231522	30233022	66411	0	-	Tbcb	chr7	30973053	30974553	76415	0	+	Fam187b
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30234975	30236475	381867	0	-	Ovol3	chr7	30956053	30957553	22282	0	-	Usf2
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30234975	30236475	381867	0	-	Ovol3	chr7	30972714	30974214	54135	0	-	Lsr
chr7	30225000	30250000	chr7	30950000	30975000	chr7	30234975	30236475	381867	0	-	Ovol3	chr7	30973053	30974553	76415	0	+	Fam187b
chr10	111650000	111675000	chr10	111925000	111950000														
chr7	3700000	3725000	chr7	6150000	6175000	chr7	3703242	3704742	76846	0	+	Rps9	chr7	6155247	6156747	67109	0	-	Zfp787
chr7	3700000	3725000	chr7	6150000	6175000	chr7	3703242	3704742	76846	0	+	Rps9	chr7	6171475	6172975	72667	0	+	Zfp444
chr7	3700000	3725000	chr7	6150000	6175000	chr7	3719641	3721141	18733	0	-	Pirb	chr7	6155247	6156747	67109	0	-	Zfp787
chr7	3700000	3725000	chr7	6150000	6175000	chr7	3719641	3721141	18733	0	-	Pirb	chr7	6171475	6172975	72667	0	+	Zfp444
chr10	100425000	100450000	chr10	102425000	102450000														
chr8	114475000	114500000	chr8	114575000	114600000														
chr8	41800000	41825000	chr8	45225000	45250000														
chr8	79700000	79725000	chr8	80975000	81000000	chr8	79710990	79712490	24015	0	-	Abce1							
chr8	79700000	79725000	chr8	80975000	81000000	chr8	79711069	79712569	68999	0	+	Anapc10							
chr8	107075000	107100000	chr8	107575000	107600000	chr8	107095356	107096856	102465652	0	-	Mir7075	chr8	107587714	107589214	17463	0	-	Psmd7
chr8	107075000	107100000	chr8	107575000	107600000	chr8	107095797	107097297	21750	0	-	Terf2	chr8	107587714	107589214	17463	0	-	Psmd7
chr8	25000000	25025000	chr8	26100000	26125000	chr8	25016177	25017677	11502	0	-	Adam9	chr8	26118474	26119974	320191	0	-	Hook3
chr8	25000000	25025000	chr8	26100000	26125000	chr8	25016177	25017677	11502	0	-	Adam9	chr8	26118617	26120117	77733	0	+	Rnf170
chr8	25000000	25025000	chr8	26100000	26125000	chr8	25016460	25017960	69742	0	+	Tm2d2	chr8	26118474	26119974	320191	0	-	Hook3
chr8	25000000	25025000	chr8	26100000	26125000	chr8	25016460	25017960	69742	0	+	Tm2d2	chr8	26118617	26120117	77733	0	+	Rnf170
chr8	57925000	57950000	chr8	58900000	58925000								chr8	58911004	58912504	234290	0	+	BC030500
chr8	57925000	57950000	chr8	58900000	58925000								chr8	58911890	58913390	270049	0	-	Galntl6
chr8	78800000	78825000	chr8	79700000	79725000	chr8	78820390	78821890	78651	0	-	Lsm6	chr8	79710990	79712490	24015	0	-	Abce1
chr8	78800000	78825000	chr8	79700000	79725000	chr8	78820390	78821890	78651	0	-	Lsm6	chr8	79711069	79712569	68999	0	+	Anapc10
chr10	29125000	29150000	chr10	34275000	34300000	chr10	29143088	29144588	67412	0	+	Mtcl3	chr10	34281439	34282939	22110	0	+	Tspyl1
chr10	29125000	29150000	chr10	34275000	34300000	chr10	29143088	29144588	67412	0	+	Mtcl3	chr10	34296691	34298191	72480	0	+	Tspyl4
chr8	124025000	124050000	chr8	124675000	124700000														
chr8	21975000	22000000	chr8	22150000	22175000								chr8	22165685	22167185	23954	0	-	Nek3
chr8	41050000	41075000	chr8	41350000	41375000								chr8	41374023	41375523	11886	0	-	Asah1
chr8	84025000	84050000	chr8	84300000	84325000	chr8	84041839	84043339	50931	0	-	Il27ra							
chr8	84025000	84050000	chr8	84300000	84325000	chr8	84044250	84045750	212108	0	-	Rln3							
chr8	110625000	110650000	chr8	111025000	111050000								chr8	111031001	111032501	234733	0	-	Ddx19b
chr8	110625000	110650000	chr8	111025000	111050000								chr8	111032393	111033893	234734	0	+	Aars1
chr8	67425000	67450000	chr8	67625000	67650000														
chr8	26325000	26350000	chr8	26425000	26450000														
chr8	83200000	83225000	chr8	83575000	83600000														
chr7	44750000	44775000	chr7	46300000	46325000	chr7	44750300	44751800	243963	0	-	Zfp473							
chr7	16900000	16925000	chr7	19000000	19025000	chr7	16905739	16907239	19222	0	+	Ptgir	chr7	19003293	19004793	272359	0	+	Irf2bp1
chr7	16900000	16925000	chr7	19000000	19025000	chr7	16905739	16907239	19222	0	+	Ptgir	chr7	19022788	19024288	15377	0	-	Foxa3
chr7	16900000	16925000	chr7	19000000	19025000	chr7	16905739	16907239	19222	0	+	Ptgir	chr7	19023626	19025126	68188	0	+	Sympk
chr7	16900000	16925000	chr7	19000000	19025000	chr7	16923364	16924864	12315	0	-	Calm3	chr7	19003293	19004793	272359	0	+	Irf2bp1
chr7	16900000	16925000	chr7	19000000	19025000	chr7	16923364	16924864	12315	0	-	Calm3	chr7	19022788	19024288	15377	0	-	Foxa3
chr7	16900000	16925000	chr7	19000000	19025000	chr7	16923364	16924864	12315	0	-	Calm3	chr7	19023626	19025126	68188	0	+	Sympk
chr7	3275000	3300000	chr7	6150000	6175000	chr7	3288329	3289829	50918	0	+	Myadm	chr7	6155247	6156747	67109	0	-	Zfp787
chr7	3275000	3300000	chr7	6150000	6175000	chr7	3288329	3289829	50918	0	+	Myadm	chr7	6171475	6172975	72667	0	+	Zfp444
chr6	56875000	56900000	chr6	59200000	59225000								chr6	59208119	59209619	68140	0	+	Tigd2
chr6	145200000	145225000	chr6	148825000	148850000	chr6	145210220	145211720	320662	0	-	Dnai7	chr6	148830717	148832217	320727	0	-	Ipo8
chr6	145200000	145225000	chr6	148825000	148850000	chr6	145210383	145211883	67636	0	+	Etfrf1	chr6	148830717	148832217	320727	0	-	Ipo8
chr6	104475000	104500000	chr6	108450000	108475000	chr6	104492039	104493539	53870	0	+	Cntn6							
chr6	145850000	145875000	chr6	147025000	147050000	chr6	145864808	145866308	79362	0	-	Bhlhe41	chr6	147031833	147033333	66532	0	+	Rep15
chr6	145850000	145875000	chr6	147025000	147050000	chr6	145864808	145866308	79362	0	-	Bhlhe41	chr6	147042013	147043513	232536	0	+	Mrps35
chr6	11900000	11925000	chr6	13825000	13850000	chr6	11906747	11908247	17992	0	-	Ndufa4	chr6	13839192	13840692	64450	0	-	Gpr85
chr6	11900000	11925000	chr6	13825000	13850000	chr6	11907058	11908558	75725	0	+	Phf14	chr6	13839192	13840692	64450	0	-	Gpr85
chr6	57525000	57550000	chr6	58825000	58850000	chr6	57534718	57536218	243382	0	-	Ppm1k	chr6	58830714	58832214	73998	0	+	Herc3
chr7	140050000	140075000	chr7	140825000	140850000								chr7	140834267	140835767	76974	0	+	Urah
chr7	140050000	140075000	chr7	140825000	140850000								chr7	140844796	140846296	338417	0	+	Scgb1c1
chr7	140050000	140075000	chr7	140825000	140850000								chr7	140844939	140846439	78520	0	-	C330022C24Rik
chr7	140050000	140075000	chr7	140825000	140850000								chr7	140847054	140848554	69287	0	+	Cimap1a
chr6	14575000	14600000	chr6	16975000	17000000														
chr6	141475000	141500000	chr6	142500000	142525000								chr6	142507207	142508707	16832	0	-	Ldhb
chr6	94050000	94075000	chr6	94975000	95000000														
chr6	3475000	3500000	chr6	4075000	4100000	chr6	3497548	3499048	101202	0	-	Hepacam2	chr6	4086222	4087722	12068	0	-	Bet1
chr6	3475000	3500000	chr6	4075000	4100000	chr6	3497631	3499131	73288	0	+	Vps50	chr6	4086222	4087722	12068	0	-	Bet1
chr6	55500000	55525000	chr6	56600000	56625000														
chr13	70625000	70650000	chr13	71000000	71025000	chr13	70636884	70638384	218333	0	-	Ice1							
chr6	88525000	88550000	chr6	89600000	89625000														
chr6	85150000	85175000	chr6	85975000	86000000														
chr7	133025000	133050000	chr7	133450000	133475000														
chr7	25400000	25425000	chr7	25700000	25725000	chr7	25412136	25413636	232983	0	-	Cxcl17	chr7	25718338	25719838	52132	0	-	Ccdc97
chr7	90275000	90300000	chr7	90500000	90525000														
chr7	73650000	73675000	chr7	75375000	75400000														
chr7	111775000	111800000	chr7	112350000	112375000	chr7	111779227	111780727	233733	0	-	Galnt18	chr7	112348643	112350143	100504195	0	+	
chr7	90450000	90475000	chr7	92650000	92675000	chr7	90456479	90457979	66271	0	-	Tmem126a	chr7	92669184	92670684	74737	0	-	Pcf11
chr7	57500000	57525000	chr7	58575000	58600000	chr7	57509309	57510809	110886	0	-	Gabra5							
chr7	5050000	5075000	chr7	6350000	6375000	chr7	5050787	5052287	68992	0	+	Zfp580	chr7	6362529	6364029	330463	0	+	Zfp78
chr7	5050000	5075000	chr7	6350000	6375000	chr7	5061392	5062892	22185	0	+	U2af2	chr7	6362529	6364029	330463	0	+	Zfp78
chr7	118100000	118125000	chr7	118975000	119000000	chr7	118115438	118116938	267019	0	-	Rps15a	chr7	118994461	118995961	64297	0	-	Gprc5b
chr7	23950000	23975000	chr7	24325000	24350000	chr7	23949881	23951381	232962	0	+	Vmn1r180	chr7	24333186	24334686	69301	0	-	Tescl
chr7	23950000	23975000	chr7	24325000	24350000	chr7	23949881	23951381	232962	0	+	Vmn1r180	chr7	24348445	24349945	76942	0	+	Lypd5
chr7	111175000	111200000	chr7	112350000	112375000								chr7	112348643	112350143	100504195	0	+	
chr7	101650000	101675000	chr7	102400000	102425000	chr7	101662882	101664382	20480	0	+	Clpb							
chr7	108950000	108975000	chr7	109400000	109425000	chr7	108949587	108951087	22141	0	+	Tub							
chr7	143150000	143175000	chr7	143750000	143775000								chr7	143756235	143757735	79196	0	-	Osbpl5
chr7	143150000	143175000	chr7	143750000	143775000								chr7	143766243	143767743	381974	0	-	Mrgprg
chr7	119875000	119900000	chr7	120625000	120650000	chr7	119895110	119896610	73919	0	+	Lyrm1	chr7	120634425	120635925	67003	0	+	Uqcrc2
chr7	119875000	119900000	chr7	120625000	120650000	chr7	119895541	119897041	233805	0	-	Dcun1d3	chr7	120634425	120635925	67003	0	+	Uqcrc2
chr7	127750000	127775000	chr7	128200000	128225000	chr7	127769064	127770564	269999	0	+	Orai3	chr7	128202578	128204078	70973	0	-	4931431B13Rik
chr7	127750000	127775000	chr7	128200000	128225000	chr7	127769064	127770564	269999	0	+	Orai3	chr7	128205637	128207137	12862	0	-	Cox6a2
chr7	6675000	6700000	chr7	7275000	7300000	chr7	6695700	6697200	22776	0	-	Zim1	chr7	7277539	7279039	76229	0	-	Vmn2r29
chr7	6675000	6700000	chr7	7275000	7300000	chr7	6695700	6697200	22776	0	-	Zim1	chr7	7298140	7299640	100885832	0	+	Mir5620
chr7	92100000	92125000	chr7	92825000	92850000	chr7	92118761	92120261	75845	0	-	4930567K12Rik							
chr8	122100000	122125000	chr8	122525000	122550000														
chr8	110800000	110825000	chr8	111450000	111475000	chr8	110805174	110806674	76527	0	-	Il34							
chr8	64750000	64775000	chr8	65100000	65125000														
chr8	58125000	58150000	chr8	60450000	60475000														
chr11	69400000	69425000	chr11	70650000	70675000	chr11	69412925	69414425	216850	0	-	Kdm6b	chr11	70653894	70655394	18643	0	-	Pfn1
chr11	69400000	69425000	chr11	70650000	70675000	chr11	69412925	69414425	216850	0	-	Kdm6b	chr11	70656451	70657951	13808	0	+	Eno3
chr11	69400000	69425000	chr11	70650000	70675000	chr11	69412925	69414425	216850	0	-	Kdm6b	chr11	70668666	70670166	216873	0	-	Spag7
chr11	57500000	57525000	chr11	58325000	58350000	chr11	57517867	57519367	67726	0	-	Fam114a2	chr11	58329581	58331081	319475	0	-	Zfp672
chr11	57500000	57525000	chr11	58325000	58350000	chr11	57517867	57519367	67726	0	-	Fam114a2	chr11	58329973	58331473	79566	0	+	Sh3bp5l
chr11	57500000	57525000	chr11	58325000	58350000	chr11	57517913	57519413	216760	0	+	Mfap3	chr11	58329581	58331081	319475	0	-	Zfp672
chr11	57500000	57525000	chr11	58325000	58350000	chr11	57517913	57519413	216760	0	+	Mfap3	chr11	58329973	58331473	79566	0	+	Sh3bp5l
chr11	116700000	116725000	chr11	117175000	117200000								chr11	117198910	117200410	53860	0	+	Septin9
chr11	17625000	17650000	chr11	19025000	19050000														
chr11	54400000	54425000	chr11	54800000	54825000								chr11	54819168	54820668	432562	0	+	Lyrm7os
chr11	69075000	69100000	chr11	69900000	69925000	chr11	69087739	69089239	22318	0	+	Vamp2	chr11	69900237	69901737	70419	0	-	2810408A11Rik
chr11	69075000	69100000	chr11	69900000	69925000	chr11	69087739	69089239	22318	0	+	Vamp2	chr11	69900321	69901821	216860	0	+	Neurl4
chr11	69075000	69100000	chr11	69900000	69925000	chr11	69087739	69089239	22318	0	+	Vamp2	chr11	69913137	69914637	56310	0	+	Gps2
chr11	69075000	69100000	chr11	69900000	69925000	chr11	69087739	69089239	22318	0	+	Vamp2	chr11	69921208	69922708	276770	0	-	Eif5a
chr11	69075000	69100000	chr11	69900000	69925000	chr11	69094466	69095966	18626	0	+	Per1	chr11	69900237	69901737	70419	0	-	2810408A11Rik
chr11	69075000	69100000	chr11	69900000	69925000	chr11	69094466	69095966	18626	0	+	Per1	chr11	69900321	69901821	216860	0	+	Neurl4
chr11	69075000	69100000	chr11	69900000	69925000	chr11	69094466	69095966	18626	0	+	Per1	chr11	69913137	69914637	56310	0	+	Gps2
chr11	69075000	69100000	chr11	69900000	69925000	chr11	69094466	69095966	18626	0	+	Per1	chr11	69921208	69922708	276770	0	-	Eif5a
chr11	108325000	108350000	chr11	110325000	110350000	chr11	108342603	108344103	11818	0	+	Apoh	chr11	110336966	110338466	217265	0	-	Abca5
chr11	108325000	108350000	chr11	110325000	110350000	chr11	108343178	108344678	18750	0	-	Prkca	chr11	110336966	110338466	217265	0	-	Abca5
chr11	41150000	41175000	chr11	42100000	42125000														
chr11	40925000	40950000	chr11	41900000	41925000														
chr11	42400000	42425000	chr11	43250000	43275000	chr11	42419006	42420506	14401	0	+	Gabrb2							
chr11	57950000	57975000	chr11	58300000	58325000								chr11	58306318	58307818	103836	0	+	Zfp692
chr11	57925000	57950000	chr11	58225000	58250000														
chr11	35300000	35325000	chr11	35650000	35675000														
chr11	93325000	93350000	chr11	93800000	93825000														
chr11	103975000	104000000	chr11	104450000	104475000								chr11	104468111	104469611	76719	0	-	Kansl1
chr11	83050000	83075000	chr11	83400000	83425000	chr11	83064361	83065861	20556	0	+	Slfn2	chr11	83408386	83409886	276952	0	+	Rasl10b
chr11	100300000	100325000	chr11	105350000	105375000	chr11	100319134	100320634	20918	0	+	Eif1							
chr13	84550000	84575000	chr13	84725000	84750000														
chr13	98250000	98275000	chr13	99325000	99350000	chr13	98262291	98263791	105372	0	-	Utp15	chr13	99343955	99345455	68927	0	-	Ptcd2
chr13	98250000	98275000	chr13	99325000	99350000	chr13	98262291	98263791	105372	0	-	Utp15	chr13	99344035	99345535	218506	0	+	Mrps27
chr13	98250000	98275000	chr13	99325000	99350000	chr13	98262323	98263823	68558	0	+	Ankra2	chr13	99343955	99345455	68927	0	-	Ptcd2
chr13	98250000	98275000	chr13	99325000	99350000	chr13	98262323	98263823	68558	0	+	Ankra2	chr13	99344035	99345535	218506	0	+	Mrps27
chr13	106925000	106950000	chr13	112650000	112675000	chr13	106936208	106937708	76582	0	-	Ipo11	chr13	112651725	112653225	13206	0	-	Ddx4
chr13	106925000	106950000	chr13	112650000	112675000	chr13	106936208	106937708	76582	0	-	Ipo11	chr13	112660015	112661515	268706	0	+	Slc38a9
chr13	106925000	106950000	chr13	112650000	112675000	chr13	106946376	106947876	66254	0	+	Dimt1	chr13	112651725	112653225	13206	0	-	Ddx4
chr13	106925000	106950000	chr13	112650000	112675000	chr13	106946376	106947876	66254	0	+	Dimt1	chr13	112660015	112661515	268706	0	+	Slc38a9
chr13	111275000	111300000	chr13	112450000	112475000								chr13	112463319	112464819	16195	0	+	Il6st
chr13	30525000	30550000	chr13	32800000	32825000	chr13	30544612	30546112	66694	0	-	Uqcrfs1	chr13	32801287	32802787	78903	0	+	Wrnip1
chr13	23550000	23575000	chr13	24800000	24825000	chr13	23550898	23552398	319157	0	-	H4c6	chr13	24800906	24802406	79555	0	+	BC005537
chr13	23550000	23575000	chr13	24800000	24825000	chr13	23552511	23554011	14957	0	+	H1f3	chr13	24800906	24802406	79555	0	+	BC005537
chr13	23550000	23575000	chr13	24800000	24825000	chr13	23561619	23563119	319151	0	-	H3c6	chr13	24800906	24802406	79555	0	+	BC005537
chr13	23550000	23575000	chr13	24800000	24825000	chr13	23570470	23571970	319166	0	-	H2ac8	chr13	24800906	24802406	79555	0	+	BC005537
chr13	23550000	23575000	chr13	24800000	24825000	chr13	23570645	23572145	319181	0	+	H2bc8	chr13	24800906	24802406	79555	0	+	BC005537
chr13	23550000	23575000	chr13	24800000	24825000	chr13	23573446	23574946	319180	0	-	H2bc7	chr13	24800906	24802406	79555	0	+	BC005537
chr13	23550000	23575000	chr13	24800000	24825000	chr13	23573630	23575130	319165	0	+	H2ac7	chr13	24800906	24802406	79555	0	+	BC005537
chr13	69000000	69025000	chr13	69650000	69675000	chr13	68998791	69000291	210044	0	-	Adcy2							
chr13	19375000	19400000	chr13	21150000	21175000	chr13	19395045	19396545	76205	0	-	Stard3nl							
chr13	8975000	9000000	chr13	9825000	9850000	chr13	8995333	8996833	69237	0	-	Gtpbp4							
chr13	73700000	73725000	chr13	74275000	74300000	chr13	73699075	73700575	71390	0	+	Slc6a19os	chr13	74291581	74293081	11624	0	-	Ahrr
chr13	73700000	73725000	chr13	74275000	74300000	chr13	73704115	73705615	74338	0	-	Slc6a19	chr13	74291581	74293081	11624	0	-	Ahrr
chr13	54100000	54125000	chr13	54650000	54675000														
chr13	39175000	39200000	chr13	39625000	39650000														
chr13	62900000	62925000	chr13	64025000	64050000														
chr13	92575000	92600000	chr13	93225000	93250000	chr13	92575422	92576922	79401	0	-	Spz1							
chr13	51625000	51650000	chr13	52200000	52225000	chr13	51644481	51645981	66197	0	+	Cks2							
chr13	100925000	100950000	chr13	101225000	101250000								chr13	101231376	101232876	328324	0	+	5930438M14Rik
chr11	74925000	74950000	chr11	75275000	75300000	chr11	74925072	74926572	103677	0	+	Smg6							
chr11	74925000	74950000	chr11	75275000	75300000	chr11	74925198	74926698	27364	0	-	Srr							
chr13	32800000	32825000	chr13	38025000	38050000	chr13	32801287	32802787	78903	0	+	Wrnip1	chr13	38036244	38037744	71340	0	+	Riok1
chr13	32800000	32825000	chr13	38025000	38050000	chr13	32801287	32802787	78903	0	+	Wrnip1	chr13	38036319	38037819	71213	0	-	Cage1
chr9	106450000	106475000	chr9	110675000	110700000	chr9	106452540	106454040	59092	0	+	Pcbp4							
chr9	106450000	106475000	chr9	110675000	110700000	chr9	106465188	106466688	436090	0	-	Gpr62							
chr9	78175000	78200000	chr9	79775000	79800000	chr9	78175163	78176663	320295	0	+	C920006O11Rik	chr9	79792757	79794257	69981	0	-	Tmem30a
chr9	78175000	78200000	chr9	79775000	79800000	chr9	78175163	78176663	320295	0	+	C920006O11Rik	chr9	79792890	79794390	74633	0	+	4930429F24Rik
chr9	78175000	78200000	chr9	79775000	79800000	chr9	78182023	78183523	14860	0	+	Gsta4	chr9	79792757	79794257	69981	0	-	Tmem30a
chr9	78175000	78200000	chr9	79775000	79800000	chr9	78182023	78183523	14860	0	+	Gsta4	chr9	79792890	79794390	74633	0	+	4930429F24Rik
chr14	105675000	105700000	chr14	108875000	108900000														
chr14	49175000	49200000	chr14	50925000	50950000								chr14	50924143	50925643	66246	0	-	Osgep
chr14	49175000	49200000	chr14	50925000	50950000								chr14	50924217	50925717	11792	0	+	Apex1
chr14	49175000	49200000	chr14	50925000	50950000								chr14	50930106	50931606	219024	0	-	Pip4p1
chr14	49175000	49200000	chr14	50925000	50950000								chr14	50930331	50931831	18950	0	+	Pnp
chr14	50925000	50950000	chr14	52100000	52125000	chr14	50924143	50925643	66246	0	-	Osgep	chr14	52103278	52104778	15381	0	-	Hnrnpc
chr14	50925000	50950000	chr14	52100000	52125000	chr14	50924143	50925643	66246	0	-	Osgep	chr14	52109953	52111453	77945	0	+	Rpgrip1
chr14	50925000	50950000	chr14	52100000	52125000	chr14	50924217	50925717	11792	0	+	Apex1	chr14	52103278	52104778	15381	0	-	Hnrnpc
chr14	50925000	50950000	chr14	52100000	52125000	chr14	50924217	50925717	11792	0	+	Apex1	chr14	52109953	52111453	77945	0	+	Rpgrip1
chr14	50925000	50950000	chr14	52100000	52125000	chr14	50930106	50931606	219024	0	-	Pip4p1	chr14	52103278	52104778	15381	0	-	Hnrnpc
chr14	50925000	50950000	chr14	52100000	52125000	chr14	50930106	50931606	219024	0	-	Pip4p1	chr14	52109953	52111453	77945	0	+	Rpgrip1
chr14	50925000	50950000	chr14	52100000	52125000	chr14	50930331	50931831	18950	0	+	Pnp	chr14	52103278	52104778	15381	0	-	Hnrnpc
chr14	50925000	50950000	chr14	52100000	52125000	chr14	50930331	50931831	18950	0	+	Pnp	chr14	52109953	52111453	77945	0	+	Rpgrip1
chr14	70675000	70700000	chr14	72550000	72575000														
chr14	106750000	106775000	chr14	107675000	107700000														
chr14	50050000	50075000	chr14	50750000	50775000														
chr14	47275000	47300000	chr14	48125000	48150000	chr14	47276107	47277607	218973	0	-	Wdhd1							
chr14	47275000	47300000	chr14	48125000	48150000	chr14	47276180	47277680	67296	0	+	Socs4							
chr14	47275000	47300000	chr14	48125000	48150000	chr14	47297518	47299018	218975	0	+	Mapk1ip1l							
chr14	81975000	82000000	chr14	82450000	82475000														
chr14	120825000	120850000	chr14	121425000	121450000														
chr14	73125000	73150000	chr14	73500000	73525000								chr14	73509274	73510774	67381	0	+	Med4
chr14	73125000	73150000	chr14	73500000	73525000								chr14	73524568	73526068	20916	0	+	Sucla2
chr14	15650000	15675000	chr14	16175000	16200000														
chr14	15650000	15675000	chr14	16075000	16100000														
chr8	3675000	3700000	chr8	31150000	31175000	chr8	3675548	3677048	66682	0	+	Trappc5	chr8	31149217	31150717	100217422	0	-	Snord13
chr8	3675000	3700000	chr8	31150000	31175000	chr8	3675548	3677048	66682	0	+	Trappc5	chr8	31149564	31151064	234138	0	+	Tti2
chr8	3675000	3700000	chr8	31150000	31175000	chr8	3675548	3677048	66682	0	+	Trappc5	chr8	31168014	31169514	67920	0	-	Mak16
chr8	3675000	3700000	chr8	31150000	31175000	chr8	3693425	3694925	14128	0	-	Fcer2a	chr8	31149217	31150717	100217422	0	-	Snord13
chr8	3675000	3700000	chr8	31150000	31175000	chr8	3693425	3694925	14128	0	-	Fcer2a	chr8	31149564	31151064	234138	0	+	Tti2
chr8	3675000	3700000	chr8	31150000	31175000	chr8	3693425	3694925	14128	0	-	Fcer2a	chr8	31168014	31169514	67920	0	-	Mak16
chr8	54950000	54975000	chr8	56550000	56575000	chr8	54954092	54955592	234267	0	+	Gpm6a	chr8	56550297	56551797	382010	0	-	Cep44
chr8	54950000	54975000	chr8	56550000	56575000	chr8	54954092	54955592	234267	0	+	Gpm6a	chr8	56550339	56551839	50753	0	+	Fbxo8
chr14	26475000	26500000	chr14	27025000	27050000								chr14	27038190	27039690	171463	0	+	Il17rd
chr14	47300000	47325000	chr14	50925000	50950000								chr14	50924143	50925643	66246	0	-	Osgep
chr14	47300000	47325000	chr14	50925000	50950000								chr14	50924217	50925717	11792	0	+	Apex1
chr14	47300000	47325000	chr14	50925000	50950000								chr14	50930106	50931606	219024	0	-	Pip4p1
chr14	47300000	47325000	chr14	50925000	50950000								chr14	50930331	50931831	18950	0	+	Pnp
chr14	7800000	7825000	chr14	18225000	18250000	chr14	7817206	7818706	286940	0	+	Flnb	chr14	18238377	18239877	353187	0	-	Nr1d2
chr9	89200000	89225000	chr9	89675000	89700000	chr9	89209925	89211425	107885	0	+	Mthfs							
chr9	18300000	18325000	chr9	19625000	19650000														
chr9	105475000	105500000	chr9	106425000	106450000								chr9	106428703	106430203	19944	0	+	Rpl29
chr9	105475000	105500000	chr9	106425000	106450000								chr9	106437569	106439069	109652	0	-	Acy1
chr9	105475000	105500000	chr9	106425000	106450000								chr9	106446928	106448428	68644	0	-	Abhd14a
chr9	105475000	105500000	chr9	106425000	106450000								chr9	106446708	106448208	76491	0	+	Abhd14b
chr9	90100000	90125000	chr9	91350000	91375000	chr9	90114024	90115524	21761	0	-	Morf4l1	chr9	91361662	91363162	22774	0	+	Zic4
chr9	90100000	90125000	chr9	91350000	91375000	chr9	90114024	90115524	21761	0	-	Morf4l1	chr9	91365060	91366560	22771	0	-	Zic1
