chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr9	46000000	46025000	chr9	46100000	46125000	chr9	46011940	46013440	18475	0	-	Pafah1b2							
chr9	46000000	46025000	chr9	46100000	46125000	chr9	46012069	46013569	70661	0	+	Sik3							
chr9	49525000	49550000	chr9	50150000	50175000														
chr9	70775000	70800000	chr9	71050000	71075000														
chr9	112825000	112850000	chr9	113000000	113025000														
chr9	92475000	92500000	chr9	92600000	92625000														
chr9	46375000	46400000	chr9	46700000	46725000														
chr9	28400000	28425000	chr9	29175000	29200000														
chr9	13875000	13900000	chr9	14475000	14500000								chr9	14499866	14501366	66070	0	+	Cwc15
chr9	13875000	13900000	chr9	14475000	14500000								chr9	14499732	14501232	244694	0	-	Kdm4d
chr9	77575000	77600000	chr9	78000000	78025000														
chr9	107750000	107775000	chr9	108350000	108375000	chr9	107770246	107771746	83486	0	-	Rbm5							
chr9	49075000	49100000	chr9	49825000	49850000	chr9	49080509	49082009	80893	0	+	Tmprss5							
chr9	15325000	15350000	chr9	18300000	18325000	chr9	15325583	15327083	100216535	0	-	Scarna9							
chr9	70100000	70125000	chr9	70550000	70575000														
chr14	58025000	58050000	chr14	58800000	58825000														
chr14	58025000	58050000	chr14	58700000	58725000														
chr14	31300000	31325000	chr14	31600000	31625000	chr14	31323146	31324646	110084	0	-	Dnah1							
chr14	49375000	49400000	chr14	49700000	49725000														
chr10	20350000	20375000	chr10	21175000	21200000								chr10	21181944	21183444	102636600	0	+	Gm33619
chr10	18900000	18925000	chr10	19500000	19525000														
chr10	12000000	12025000	chr10	12975000	13000000														
chr8	125950000	125975000	chr8	126050000	126075000														
chr8	124050000	124075000	chr8	124200000	124225000														
chr8	60875000	60900000	chr8	60975000	61000000	chr8	60889667	60891167	72612	0	+	Hpf1	chr8	60982550	60984050	12725	0	-	Clcn3
chr8	60875000	60900000	chr8	60975000	61000000	chr8	60889667	60891167	72612	0	+	Hpf1	chr8	60992444	60993944	18004	0	+	Nek1
chr8	91775000	91800000	chr8	92350000	92375000								chr8	92356874	92358374	54352	0	+	Irx5
chr8	91775000	91800000	chr8	92350000	92375000								chr8	92355370	92356870	71296	0	-	Crnde
chr8	104225000	104250000	chr8	104550000	104575000	chr8	104247808	104249308	57813	0	-	Tk2							
chr8	95475000	95500000	chr8	95675000	95700000	chr8	95489289	95490789	13000	0	-	Csnk2a2	chr8	95676229	95677729	234593	0	+	Ndrg4
chr8	35950000	35975000	chr8	36475000	36500000														
chr10	77600000	77625000	chr10	78400000	78425000	chr10	77605346	77606846	20610	0	+	Sumo3	chr10	78407795	78409295	102465547	0	-	Mir6907
chr10	77600000	77625000	chr10	78400000	78425000	chr10	77605346	77606846	20610	0	+	Sumo3	chr10	78412293	78413793	18114	0	-	Rrp1
chr10	77600000	77625000	chr10	78400000	78425000	chr10	77605346	77606846	20610	0	+	Sumo3	chr10	78424918	78426418	13014	0	+	Cstb
chr10	77600000	77625000	chr10	78400000	78425000	chr10	77621524	77623024	22213	0	+	Ube2g2	chr10	78407795	78409295	102465547	0	-	Mir6907
chr10	77600000	77625000	chr10	78400000	78425000	chr10	77621524	77623024	22213	0	+	Ube2g2	chr10	78412293	78413793	18114	0	-	Rrp1
chr10	77600000	77625000	chr10	78400000	78425000	chr10	77621524	77623024	22213	0	+	Ube2g2	chr10	78424918	78426418	13014	0	+	Cstb
chr8	69100000	69125000	chr8	69375000	69400000								chr8	69394789	69396289	378466	0	-	Gm10033
chr8	71375000	71400000	chr8	71900000	71925000	chr8	71381210	71382710	13864	0	-	Nr2f6	chr8	71907857	71909357	382019	0	+	Zfp882
chr8	71375000	71400000	chr8	71900000	71925000	chr8	71381210	71382710	13864	0	-	Nr2f6	chr8	71907884	71909384	170938	0	+	Zfp617
chr8	71375000	71400000	chr8	71900000	71925000	chr8	71395052	71396552	234395	0	-	Ushbp1	chr8	71907857	71909357	382019	0	+	Zfp882
chr8	71375000	71400000	chr8	71900000	71925000	chr8	71395052	71396552	234395	0	-	Ushbp1	chr8	71907884	71909384	170938	0	+	Zfp617
chr8	71375000	71400000	chr8	71900000	71925000	chr8	71396110	71397610	68251	0	+	Babam1	chr8	71907857	71909357	382019	0	+	Zfp882
chr8	71375000	71400000	chr8	71900000	71925000	chr8	71396110	71397610	68251	0	+	Babam1	chr8	71907884	71909384	170938	0	+	Zfp617
chr8	86550000	86575000	chr8	87225000	87250000														
chr8	24800000	24825000	chr8	25125000	25150000	chr8	24823619	24825119	11499	0	-	Adam5							
chr8	45975000	46000000	chr8	47275000	47300000	chr8	45974502	45976002	69479	0	-	Cfap96							
chr8	45975000	46000000	chr8	47275000	47300000	chr8	45974777	45976277	192169	0	+	Ufsp2							
chr8	45975000	46000000	chr8	47275000	47300000	chr8	45998552	46000052	67620	0	+	Lrp2bp							
chr8	46200000	46225000	chr8	47650000	47675000	chr8	46210534	46212034	11739	0	-	Slc25a4	chr8	47674806	47676306	69260	0	-	Ing2
chr8	100850000	100875000	chr8	102050000	102075000														
chr8	79375000	79400000	chr8	80725000	80750000	chr8	79398768	79400268	17125	0	-	Smad1	chr8	80738747	80740247	93762	0	-	Smarca5
chr8	79375000	79400000	chr8	80850000	80875000	chr8	79398768	79400268	17125	0	-	Smad1							
chr14	119125000	119150000	chr14	119250000	119275000	chr14	119137590	119139090	50787	0	+	Hs6st3							
chr14	47750000	47775000	chr14	48050000	48075000														
chr8	125925000	125950000	chr8	126950000	126975000								chr8	126970321	126971821	52202	0	-	Rbm34
chr15	4200000	4225000	chr15	4500000	4525000														
chr1	74650000	74675000	chr1	74850000	74875000	chr1	74660994	74662494	67534	0	+	Ttll4	chr1	74850144	74851644	102634844	0	+	Gm16582
chr1	74650000	74675000	chr1	74850000	74875000	chr1	74660994	74662494	67534	0	+	Ttll4	chr1	74854183	74855683	12570	0	+	Cdk5r2
chr1	6875000	6900000	chr1	7200000	7225000														
chr7	27325000	27350000	chr7	27500000	27525000	chr7	27336942	27338442	108075	0	-	Ltbp4	chr7	27522516	27524016	233020	0	+	Hipk4
chr7	79900000	79925000	chr7	80100000	80125000	chr7	79919899	79921399	11778	0	-	Ap3s2	chr7	80114642	80116142	269951	0	-	Idh2
chr7	68650000	68675000	chr7	68800000	68825000														
chr7	63725000	63750000	chr7	64275000	64300000								chr7	64286902	64288402	233315	0	+	Mtmr10
chr7	130650000	130675000	chr7	130925000	130950000								chr7	130935360	130936860	56213	0	+	Htra1
chr7	141750000	141775000	chr7	142100000	142125000								chr7	142119979	142121479	108167466	0	-	Krtap5-26
chr7	43275000	43300000	chr7	43650000	43675000								chr7	43659411	43660911	83382	0	-	Siglece
chr7	43275000	43300000	chr7	43650000	43675000								chr7	43671265	43672765	233189	0	+	Ctu1
chr7	140050000	140075000	chr7	141050000	141075000								chr7	141060353	141061853	330671	0	+	B4galnt4
chr7	112150000	112175000	chr7	112875000	112900000	chr7	112158307	112159807	50781	0	-	Dkk3							
chr7	57500000	57525000	chr7	58400000	58425000	chr7	57509309	57510809	110886	0	-	Gabra5							
chr7	107800000	107825000	chr7	107900000	107925000	chr7	107800458	107801958	244199	0	-	Ovch2	chr7	107901876	107903376	258770	0	+	Or5p52
chr7	107800000	107825000	chr7	107900000	107925000	chr7	107813829	107815329	257919	0	+	Or5p5	chr7	107901876	107903376	258770	0	+	Or5p52
chr7	107800000	107825000	chr7	107900000	107925000	chr7	107822717	107824217	258418	0	-	Or5p50	chr7	107901876	107903376	258770	0	+	Or5p52
chr7	85950000	85975000	chr7	86050000	86075000	chr7	85960879	85962379	546980	0	-	Vmn2r74							
chr7	13425000	13450000	chr7	13525000	13550000														
chr7	41825000	41850000	chr7	41925000	41950000														
chr7	82850000	82875000	chr7	83775000	83800000	chr7	82866582	82868082	108797	0	+	Mex3b	chr7	83794130	83795630	75556	0	-	Cfap161
chr7	118725000	118750000	chr7	119700000	119725000	chr7	118739475	118740975	71517	0	+	Vps35l							
chr10	4125000	4150000	chr10	4325000	4350000														
chr10	42050000	42075000	chr10	42175000	42200000														
chr10	116450000	116475000	chr10	116825000	116850000	chr10	116472412	116473912	100504412	0	+	Kcnmb4os2							
chr10	116450000	116475000	chr10	116825000	116850000	chr10	116473128	116474628	58802	0	-	Kcnmb4							
chr10	12675000	12700000	chr10	12850000	12875000								chr10	12868615	12870115	22288	0	-	Utrn
chr10	10400000	10425000	chr10	11150000	11175000								chr10	11148676	11150176	268281	0	+	Shprh
chr7	25600000	25625000	chr7	25700000	25725000	chr7	25615142	25616642	632778	0	-	Erich4	chr7	25718338	25719838	52132	0	-	Ccdc97
chr7	25600000	25625000	chr7	25700000	25725000	chr7	25618663	25620163	66349	0	+	Dmac2	chr7	25718338	25719838	52132	0	-	Ccdc97
chr10	70075000	70100000	chr10	70275000	70300000	chr10	70096370	70097870	76551	0	+	Ccdc6							
chr7	63325000	63350000	chr7	63650000	63675000														
chr7	37625000	37650000	chr7	37750000	37775000								chr7	37772891	37774391	243937	0	-	Zfp536
chr5	12700000	12725000	chr5	13650000	13675000														
chr5	31550000	31575000	chr5	32475000	32500000	chr5	31570647	31572147	100740	0	-	AI839979							
chr5	33075000	33100000	chr5	33550000	33575000														
chr5	62475000	62500000	chr5	62700000	62725000														
chr5	137475000	137500000	chr5	138100000	138125000	chr5	137476314	137477814	22635	0	-	Zan	chr5	138116152	138117652	22697	0	+	Zscan21
chr5	114750000	114775000	chr5	115475000	115500000	chr5	114773926	114775426	68420	0	+	Ankrd13a	chr5	115483975	115485475	75387	0	-	Sirt4
chr5	114750000	114775000	chr5	115475000	115500000	chr5	114774233	114775733	67642	0	-	4930515G01Rik	chr5	115483975	115485475	75387	0	-	Sirt4
chr5	114750000	114775000	chr5	115475000	115500000	chr5	114774767	114776267	26431	0	-	Git2	chr5	115483975	115485475	75387	0	-	Sirt4
chr5	107900000	107925000	chr5	108650000	108675000	chr5	107899751	107901251	100503670	0	+	Rpl5	chr5	108659580	108661080	15932	0	+	Idua
chr5	107900000	107925000	chr5	108650000	108675000	chr5	107899751	107901251	100503670	0	+	Rpl5	chr5	108668922	108670422	110524	0	-	Dgkq
chr5	107900000	107925000	chr5	108650000	108675000	chr5	107899751	107901251	100503670	0	+	Rpl5	chr5	108674819	108676319	231583	0	-	Slc26a1
chr5	120800000	120825000	chr5	121450000	121475000	chr5	120811764	120813264	114643	0	-	Oas1c	chr5	121451142	121452642	77462	0	+	Tmem116
chr5	120800000	120825000	chr5	121450000	121475000	chr5	120811764	120813264	114643	0	-	Oas1c	chr5	121451756	121453256	67397	0	-	Erp29
chr5	120800000	120825000	chr5	121450000	121475000	chr5	120811884	120813384	23961	0	+	Oas1b	chr5	121451142	121452642	77462	0	+	Tmem116
chr5	120800000	120825000	chr5	121450000	121475000	chr5	120811884	120813384	23961	0	+	Oas1b	chr5	121451756	121453256	67397	0	-	Erp29
chr6	71000000	71025000	chr6	71100000	71125000														
chr6	49050000	49075000	chr6	49250000	49275000	chr6	49073044	49074544	75593	0	+	Malsu1	chr6	49263283	49264783	101214	0	-	Tra2a
chr6	23550000	23575000	chr6	23825000	23850000								chr6	23838671	23840171	320405	0	-	Cadps2
chr6	77775000	77800000	chr6	77875000	77900000														
chr6	82975000	83000000	chr6	83275000	83300000														
chr6	134425000	134450000	chr6	134800000	134825000														
chr6	70775000	70800000	chr6	71125000	71150000	chr6	70791482	70792982	19895	0	-	Rpia	chr6	71143689	71145189	232078	0	-	Thnsl2
chr6	141475000	141500000	chr6	142025000	142050000														
chr6	7675000	7700000	chr6	8500000	8525000	chr6	7692504	7694004	27053	0	-	Asns	chr6	8508388	8509888	320312	0	-	A430035B10Rik
chr6	118500000	118525000	chr6	119950000	119975000														
chr6	73375000	73400000	chr6	75600000	75625000														
chr6	73375000	73400000	chr6	76775000	76800000														
chr7	19225000	19250000	chr7	19325000	19350000	chr7	19227583	19229083	403187	0	+	Opa3	chr7	19344027	19345527	13870	0	+	Ercc1
chr7	19225000	19250000	chr7	19325000	19350000	chr7	19227632	19229132	102637572	0	+	Gm38499	chr7	19344027	19345527	13870	0	+	Ercc1
chr7	56100000	56125000	chr7	56200000	56225000														
chr10	114450000	114475000	chr10	115100000	115125000														
chr10	83250000	83275000	chr10	83525000	83550000								chr10	83533390	83534890	216188	0	-	Aldh1l2
chr10	83250000	83275000	chr10	83525000	83550000								chr10	83543001	83544501	319277	0	+	Washc4
chr10	9800000	9825000	chr10	10100000	10125000														
chr14	108725000	108750000	chr14	108900000	108925000								chr14	108913408	108914908	76965	0	-	Slitrk1
chr14	25200000	25225000	chr14	25550000	25575000														
chr14	38975000	39000000	chr14	39500000	39525000														
chr14	102675000	102700000	chr14	102975000	103000000								chr14	102981882	102983382	100628599	0	-	Mir5130
chr14	102675000	102700000	chr14	102975000	103000000								chr14	102981887	102983387	239217	0	-	Kctd12
chr14	21125000	21150000	chr14	21850000	21875000														
chr14	120075000	120100000	chr14	120750000	120775000														
chr14	63900000	63925000	chr14	64725000	64750000														
chr14	14475000	14500000	chr14	14900000	14925000														
chr14	37225000	37250000	chr14	38825000	38850000														
chr14	11150000	11175000	chr14	11700000	11725000	chr14	11161285	11162785	14198	0	-	Fhit							
chr14	118000000	118025000	chr14	118575000	118600000								chr14	118591722	118593222	102465208	0	-	Mir6391
chr14	9375000	9400000	chr14	11300000	11325000														
chr14	76400000	76425000	chr14	78725000	78750000	chr14	76414210	76415710	21807	0	+	Tsc22d1	chr14	78732026	78733526	380921	0	-	Dgkh
chr9	64375000	64400000	chr9	64500000	64525000	chr9	64384875	64386375	214058	0	+	Megf11							
chr9	73750000	73775000	chr9	73950000	73975000								chr9	73968216	73969716	208898	0	-	Unc13c
chr9	68800000	68825000	chr9	69275000	69300000														
chr9	58650000	58675000	chr9	58850000	58875000														
chr9	28325000	28350000	chr9	29425000	29450000														
chr9	57525000	57550000	chr9	57750000	57775000	chr9	57536777	57538277	78323	0	+	Fam219b	chr9	57765110	57766610	102414	0	-	Clk3
chr9	82975000	83000000	chr9	83125000	83150000	chr9	82974766	82976266	83946	0	-	Phip	chr9	83145935	83147435	94353	0	-	Hmgn3
chr9	95500000	95525000	chr9	95950000	95975000	chr9	95511246	95512746	67958	0	-	U2surp	chr9	95954009	95955509	24127	0	+	Xrn1
chr14	11550000	11575000	chr14	11775000	11800000	chr14	11552781	11554281	19270	0	+	Ptprg							
chr14	103225000	103250000	chr14	103450000	103475000														
chr14	73350000	73375000	chr14	73475000	73500000														
chr8	93000000	93025000	chr8	94050000	94075000														
chr10	23075000	23100000	chr10	23775000	23800000								chr10	23784725	23786225	100529074	0	-	Snora33
chr10	23075000	23100000	chr10	23775000	23800000								chr10	23785073	23786573	100529075	0	-	Snord100
chr10	23075000	23100000	chr10	23775000	23800000								chr10	23786525	23788025	20042	0	-	Rps12
chr10	23075000	23100000	chr10	23775000	23800000								chr10	23796235	23797735	76306	0	+	Slc18b1
chr10	94675000	94700000	chr10	95500000	95525000	chr10	94687826	94689326	67723	0	-	Cep83os	chr10	95514394	95515894	93765	0	+	Ube2n
chr10	94675000	94700000	chr10	95500000	95525000	chr10	94687826	94689326	67723	0	-	Cep83os	chr10	95501190	95502690	67270	0	-	Mrpl42
chr10	94675000	94700000	chr10	95500000	95525000	chr10	94687903	94689403	77048	0	+	Cep83	chr10	95514394	95515894	93765	0	+	Ube2n
chr10	94675000	94700000	chr10	95500000	95525000	chr10	94687903	94689403	77048	0	+	Cep83	chr10	95501190	95502690	67270	0	-	Mrpl42
chr10	59975000	60000000	chr10	60250000	60275000														
chr10	19600000	19625000	chr10	19850000	19875000	chr10	19621247	19622747	237310	0	+	Il22ra2	chr10	19850709	19852209	76157	0	-	Slc35d3
chr10	94375000	94400000	chr10	94950000	94975000														
chr10	5300000	5325000	chr10	5775000	5800000														
chr10	98900000	98925000	chr10	99250000	99275000	chr10	98913655	98915155	67972	0	+	Atp2b1	chr10	99262480	99263980	67603	0	+	Dusp6
chr10	13925000	13950000	chr10	14300000	14325000														
chr10	23775000	23800000	chr10	29300000	29325000	chr10	23784725	23786225	100529074	0	-	Snora33	chr10	29312415	29313915	52665	0	+	Echdc1
chr10	23775000	23800000	chr10	29300000	29325000	chr10	23785073	23786573	100529075	0	-	Snord100	chr10	29312415	29313915	52665	0	+	Echdc1
chr10	23775000	23800000	chr10	29300000	29325000	chr10	23786525	23788025	20042	0	-	Rps12	chr10	29312415	29313915	52665	0	+	Echdc1
chr10	23775000	23800000	chr10	29300000	29325000	chr10	23796235	23797735	76306	0	+	Slc18b1	chr10	29312415	29313915	52665	0	+	Echdc1
chr8	94075000	94100000	chr8	94175000	94200000	chr8	94098178	94099678	67378	0	-	Bbs2	chr8	94178331	94179831	17748	0	+	Mt1
chr5	34075000	34100000	chr5	34625000	34650000								chr5	34636462	34637962	68294	0	-	Mfsd10
chr8	124875000	124900000	chr8	125000000	125025000	chr8	124896955	124898455	102058	0	-	Exoc8	chr8	125012246	125013746	53424	0	+	Tsnax
chr8	124875000	124900000	chr8	125000000	125025000	chr8	124897135	124898635	244666	0	+	Sprtn	chr8	125012246	125013746	53424	0	+	Tsnax
chr8	105725000	105750000	chr8	106025000	106050000														
chr8	125150000	125175000	chr8	125700000	125725000														
chr8	70875000	70900000	chr8	71200000	71225000	chr8	70892007	70893507	114479	0	-	Slc5a5							
chr8	70875000	70900000	chr8	71200000	71225000	chr8	70894820	70896320	102465984	0	-	Mir7067							
chr8	70875000	70900000	chr8	71200000	71225000	chr8	70895139	70896639	104370	0	-	Snora68							
chr8	70875000	70900000	chr8	71200000	71225000	chr8	70896662	70898162	76808	0	-	Rpl18a							
chr8	71750000	71775000	chr8	72025000	72050000														
chr8	47200000	47225000	chr8	47350000	47375000														
chr8	110625000	110650000	chr8	111050000	111075000								chr8	111055588	111057088	72544	0	+	Exosc6
chr8	113000000	113025000	chr8	113575000	113600000														
chr8	78500000	78525000	chr8	79025000	79050000	chr8	78508148	78509648	19656	0	-	Rbmxl1	chr8	79027686	79029186	622675	0	+	Zfp827
chr8	78500000	78525000	chr8	79025000	79050000	chr8	78508595	78510095	76775	0	+	Slc10a7	chr8	79027686	79029186	622675	0	+	Zfp827
chr8	70200000	70225000	chr8	71600000	71625000	chr8	70211555	70213055	73095	0	-	Slc25a42	chr8	71610247	71611747	234407	0	+	Colgalt1
chr8	40325000	40350000	chr8	41025000	41050000														
chr8	125925000	125950000	chr8	126250000	126275000														
chr9	112150000	112175000	chr9	113425000	113450000														
chr5	149800000	149825000	chr5	150000000	150025000	chr5	149811001	149812501	100861794	0	-	Gm21221	chr5	150017924	150019424	140498	0	+	Rxfp2
chr5	34175000	34200000	chr5	34625000	34650000	chr5	34186970	34188470	17122	0	-	Mxd4	chr5	34636462	34637962	68294	0	-	Mfsd10
chr19	12775000	12800000	chr19	30025000	30050000	chr19	12795376	12796876	109910	0	-	Zfp91	chr19	30029762	30031262	109113	0	+	Uhrf2
chr19	12775000	12800000	chr19	30025000	30050000	chr19	12795376	12796876	664779	0	-	Gm44505	chr19	30029762	30031262	109113	0	+	Uhrf2
chr19	12775000	12800000	chr19	30025000	30050000	chr19	12795442	12796942	107321	0	+	Lpxn	chr19	30029762	30031262	109113	0	+	Uhrf2
chr2	77050000	77075000	chr2	77150000	77175000								chr2	77169886	77171386	545428	0	-	Ccdc141
chr2	6200000	6225000	chr2	6300000	6325000	chr2	6212283	6213783	67856	0	-	Echdc3	chr2	6321916	6323416	98910	0	+	Usp6nl
chr2	49450000	49475000	chr2	49600000	49625000	chr2	49450735	49452235	227867	0	+	Epc2	chr2	49618547	49620047	16574	0	+	Kif5c
chr2	33825000	33850000	chr2	33950000	33975000														
chr2	90900000	90925000	chr2	91200000	91225000	chr2	90903989	90905489	67136	0	+	Kbtbd4	chr2	91202084	91203584	22259	0	-	Nr1h3
chr2	90900000	90925000	chr2	91200000	91225000	chr2	90903989	90905489	67136	0	+	Kbtbd4	chr2	91202134	91203634	11432	0	+	Acp2
chr2	90900000	90925000	chr2	91200000	91225000	chr2	90904077	90905577	68349	0	-	Ndufs3	chr2	91202084	91203584	22259	0	-	Nr1h3
chr2	90900000	90925000	chr2	91200000	91225000	chr2	90904077	90905577	68349	0	-	Ndufs3	chr2	91202134	91203634	11432	0	+	Acp2
chr2	90900000	90925000	chr2	91200000	91225000	chr2	90917508	90919008	66461	0	-	Ptpmt1	chr2	91202084	91203584	22259	0	-	Nr1h3
chr2	90900000	90925000	chr2	91200000	91225000	chr2	90917508	90919008	66461	0	-	Ptpmt1	chr2	91202134	91203634	11432	0	+	Acp2
chr2	152900000	152925000	chr2	153225000	153250000	chr2	152910601	152912101	228785	0	+	Mylk2	chr2	153224691	153226191	241732	0	-	Tspyl3
chr2	152900000	152925000	chr2	153225000	153250000	chr2	152910601	152912101	228785	0	+	Mylk2	chr2	153240676	153242176	54711	0	-	Plagl2
chr2	152900000	152925000	chr2	153225000	153250000	chr2	152910601	152912101	228785	0	+	Mylk2	chr2	153240782	153242282	140484	0	+	Pofut1
chr2	17675000	17700000	chr2	18025000	18050000								chr2	18036987	18038487	77940	0	-	A930004D18Rik
chr2	120500000	120525000	chr2	120875000	120900000														
chr2	18675000	18700000	chr2	18975000	19000000	chr2	18698272	18699772	381350	0	+	Spag6	chr2	18997376	18998876	18718	0	-	Pip4k2a
chr2	18675000	18700000	chr2	18975000	19000000	chr2	18698272	18699772	381350	0	+	Spag6	chr2	18997592	18999092	74629	0	+	4930426L09Rik
chr2	18675000	18700000	chr2	18975000	19000000	chr2	18676267	18677767	12151	0	+	Bmi1	chr2	18997376	18998876	18718	0	-	Pip4k2a
chr2	18675000	18700000	chr2	18975000	19000000	chr2	18676267	18677767	12151	0	+	Bmi1	chr2	18997592	18999092	74629	0	+	4930426L09Rik
chr2	51950000	51975000	chr2	52600000	52625000	chr2	51972744	51974244	64685	0	-	Nmi							
chr2	84625000	84650000	chr2	85025000	85050000								chr2	85036483	85037983	20833	0	+	Ssrp1
chr2	84625000	84650000	chr2	85025000	85050000								chr2	85036712	85038212	228139	0	-	P2rx3
chr2	84625000	84650000	chr2	85025000	85050000								chr2	85047271	85048771	228140	0	+	Tnks1bp1
chr2	6450000	6475000	chr2	8375000	8400000														
chr2	18000000	18025000	chr2	19275000	19300000														
chr2	114175000	114200000	chr2	114650000	114675000	chr2	114186274	114187774	11834	0	-	Aqr	chr2	114654214	114655714	66632	0	-	Dph6
chr2	47475000	47500000	chr2	47975000	48000000														
chr2	24275000	24300000	chr2	24750000	24775000	chr2	24276203	24277703	54450	0	+	Il36rn	chr2	24762402	24763902	12287	0	-	Cacna1b
chr2	24275000	24300000	chr2	24750000	24775000	chr2	24290445	24291945	215274	0	+	Il1f10	chr2	24762402	24763902	12287	0	-	Cacna1b
chr2	79850000	79875000	chr2	80500000	80525000														
chr2	11975000	12000000	chr2	13225000	13250000														
chrX	157450000	157475000	chrX	157625000	157650000														
chrX	136025000	136050000	chrX	136125000	136150000	chrX	136032616	136034116	76219	0	+	Arxes1	chrX	136138245	136139745	406217	0	+	Bex4
chr19	31075000	31100000	chr19	34525000	34550000	chr19	31082086	31083586	83410	0	+	Cstf2t	chr19	34526724	34528224	16889	0	-	Lipa
chr19	31075000	31100000	chr19	34525000	34550000	chr19	31082086	31083586	83410	0	+	Cstf2t	chr19	34549943	34551443	15958	0	+	Ifit2
chrX	12875000	12900000	chrX	13025000	13050000								chrX	13041264	13042764	70489	0	+	5730405O15Rik
chr19	50250000	50275000	chr19	51400000	51425000														
chr19	23850000	23875000	chr19	24250000	24275000														
chr1	161850000	161875000	chr1	162725000	162750000								chr1	162739806	162741306	226562	0	-	Prrc2c
chr1	189675000	189700000	chr1	190150000	190175000	chr1	189687336	189688836	108000	0	-	Cenpf	chr1	190169545	190171045	102632463	0	+	Prox1os
chr1	189675000	189700000	chr1	190150000	190175000	chr1	189687336	189688836	108000	0	-	Cenpf	chr1	190169964	190171464	19130	0	-	Prox1
chr1	55075000	55100000	chr1	55375000	55400000	chr1	55087381	55088881	15528	0	+	Hspe1							
chr1	55075000	55100000	chr1	55375000	55400000	chr1	55087493	55088993	15510	0	-	Hspd1							
chr1	175625000	175650000	chr1	177700000	177725000	chr1	175624885	175626385	14194	0	-	Fh1							
chr18	69350000	69375000	chr18	69450000	69475000														
chr18	13775000	13800000	chr18	13950000	13975000								chr18	13972037	13973537	225207	0	-	Zfp521
chr18	23750000	23775000	chr18	23950000	23975000	chr18	23751555	23753055	100502834	0	-	Gm15972	chr18	23953954	23955454	69256	0	+	Zfp397
chr18	23750000	23775000	chr18	23950000	23975000	chr18	23751582	23753082	212307	0	+	Mapre2	chr18	23953954	23955454	69256	0	+	Zfp397
chr18	23750000	23775000	chr18	23950000	23975000	chr18	23774239	23775739	102465185	0	-	Mir6360	chr18	23953954	23955454	69256	0	+	Zfp397
chr18	70475000	70500000	chr18	70625000	70650000														
chr18	56350000	56375000	chr18	56500000	56525000														
chr18	68675000	68700000	chr18	69775000	69800000														
chr18	80275000	80300000	chr18	80700000	80725000								chr18	80712321	80713821	18018	0	-	Nfatc1
chr18	5575000	5600000	chr18	6225000	6250000	chr18	5591109	5592609	21417	0	+	Zeb1	chr18	6240773	6242273	16573	0	-	Kif5b
chr18	5575000	5600000	chr18	6225000	6250000	chr18	5592755	5594255	791318	0	-	Zeb1os1	chr18	6240773	6242273	16573	0	-	Kif5b
chr18	73925000	73950000	chr18	75000000	75025000								chr18	75018030	75019530	69190	0	+	Dym
chr18	73925000	73950000	chr18	75000000	75025000								chr18	75005117	75006617	407819	0	+	BC031181
chr18	9425000	9450000	chr18	10725000	10750000	chr18	9449404	9450904	67974	0	-	Ccny	chr18	10724797	10726297	225164	0	+	Mib1
chr19	56400000	56425000	chr19	56525000	56550000								chr19	56547472	56548972	55947	0	-	Dclre1a
chr19	56400000	56425000	chr19	56525000	56550000								chr19	56547510	56549010	66866	0	+	Nhlrc2
chr19	23525000	23550000	chr19	23950000	23975000														
chr19	5900000	5925000	chr19	6325000	6350000	chr19	5912260	5913760	19708	0	-	Dpf2	chr19	6334228	6335728	17283	0	+	Men1
chr19	5900000	5925000	chr19	6325000	6350000	chr19	5912260	5913760	19708	0	-	Dpf2	chr19	6345729	6347229	102465598	0	+	Mir6989
chr19	5900000	5925000	chr19	6325000	6350000	chr19	5912260	5913760	19708	0	-	Dpf2	chr19	6340384	6341884	26412	0	+	Map4k2
chr19	5900000	5925000	chr19	6325000	6350000	chr19	5924066	5925566	104252	0	-	Cdc42ep2	chr19	6334228	6335728	17283	0	+	Men1
chr19	5900000	5925000	chr19	6325000	6350000	chr19	5924066	5925566	104252	0	-	Cdc42ep2	chr19	6345729	6347229	102465598	0	+	Mir6989
chr19	5900000	5925000	chr19	6325000	6350000	chr19	5924066	5925566	104252	0	-	Cdc42ep2	chr19	6340384	6341884	26412	0	+	Map4k2
chr19	6925000	6950000	chr19	7200000	7225000	chr19	6924630	6926130	67077	0	-	Catsperz	chr19	7205566	7207066	107260	0	-	Otub1
chr19	6925000	6950000	chr19	7200000	7225000	chr19	6924630	6926130	67077	0	-	Catsperz	chr19	7216866	7218366	12868	0	-	Cox8a
chr19	6925000	6950000	chr19	7200000	7225000	chr19	6933765	6935265	16528	0	-	Kcnk4	chr19	7205566	7207066	107260	0	-	Otub1
chr19	6925000	6950000	chr19	7200000	7225000	chr19	6933765	6935265	16528	0	-	Kcnk4	chr19	7216866	7218366	12868	0	-	Cox8a
chr19	6925000	6950000	chr19	7200000	7225000	chr19	6941110	6942610	12015	0	+	Bad	chr19	7205566	7207066	107260	0	-	Otub1
