chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr17	66450000	66455000	chr17	66485000	66490000	chr17	66449000	66450500	68617	0	-	Mtcl1							
chr17	48930000	48935000	chr17	49395000	49400000	chr17	48931628	48933128	70530	0	+	Lrfn2							
chr17	12915000	12920000	chr17	12990000	12995000	chr17	12914950	12916450	21454	0	+	Tcp1	chr17	12993419	12994919	60532	0	-	Wtap
chr17	12915000	12920000	chr17	12990000	12995000	chr17	12915595	12917095	67681	0	-	Mrpl18	chr17	12993419	12994919	60532	0	-	Wtap
chr17	35835000	35840000	chr17	35915000	35920000	chr17	35837556	35839056	22154	0	-	Tubb5	chr17	35915639	35917139	66973	0	-	Mrps18b
chr17	35835000	35840000	chr17	35915000	35920000	chr17	35837556	35839056	22154	0	-	Tubb5	chr17	35915815	35917315	52040	0	+	Ppp1r10
chr17	35835000	35840000	chr17	35915000	35920000	chr17	35837556	35839056	22154	0	-	Tubb5	chr17	35917138	35918638	100316810	0	+	Mir1894
chr17	36995000	37000000	chr17	37045000	37050000								chr17	37045215	37046715	54393	0	+	Gabbr1
chr17	56420000	56425000	chr17	56550000	56555000								chr17	56553637	56555137	100504425	0	-	Tincr
chr17	78835000	78840000	chr17	78915000	78920000	chr17	78834614	78836114	320473	0	-	Heatr5b	chr17	78915749	78917249	68554	0	+	Cebpzos
chr17	78835000	78840000	chr17	78915000	78920000	chr17	78834816	78836316	53951	0	+	Gpatch11	chr17	78915749	78917249	68554	0	+	Cebpzos
chr17	36305000	36310000	chr17	36785000	36790000														
chr17	46855000	46860000	chr17	46890000	46895000	chr17	46857732	46859232	210982	0	-	Bicral	chr17	46889933	46891433	72726	0	+	Tbcc
chr17	12265000	12270000	chr17	12315000	12320000								chr17	12318046	12319546	26407	0	-	Map3k4
chr17	12265000	12270000	chr17	12315000	12320000								chr17	12318102	12319602	224523	0	+	4732491K20Rik
chr17	57215000	57220000	chr17	57335000	57340000	chr17	57216478	57217978	102465591	0	-	Mir6978							
chr17	29700000	29705000	chr17	29880000	29885000														
chr17	87445000	87450000	chr17	87530000	87535000	chr17	87446185	87447685	12314	0	-	Calm2							
chr17	5490000	5495000	chr17	5640000	5645000	chr17	5491806	5493306	224454	0	+	Zdhhc14							
chr17	35665000	35670000	chr17	35700000	35705000	chr17	35666842	35668342	68915	0	-	Vars2	chr17	35703871	35705371	12305	0	-	Ddr1
chr17	44075000	44080000	chr17	44130000	44135000	chr17	44078062	44079562	83965	0	+	Enpp5							
chr17	25185000	25190000	chr17	25220000	25225000	chr17	25183803	25185303	214489	0	+	Uqcc4							
chr17	25185000	25190000	chr17	25220000	25225000	chr17	25187646	25189146	74154	0	+	Unkl							
chr17	25770000	25775000	chr17	25805000	25810000	chr17	25773025	25774525	67563	0	+	Ciao3	chr17	25808334	25809834	214931	0	+	Fbxl16
chr17	35020000	35025000	chr17	35060000	35065000								chr17	35064637	35066137	68468	0	+	Ly6g6c
chr17	6780000	6785000	chr17	6825000	6830000	chr17	6782034	6783534	22350	0	-	Ezr							
chr12	31505000	31510000	chr12	31925000	31930000														
chr12	29675000	29680000	chr12	29835000	29840000														
chr12	99335000	99340000	chr12	99375000	99380000														
chr11	117115000	117120000	chr11	117155000	117160000	chr11	117114417	117115917	74136	0	+	Sec14l1							
chr11	116085000	116090000	chr11	116130000	116135000	chr11	116086245	116087745	22378	0	-	Wbp2	chr11	116130378	116131878	338364	0	-	Trim65
chr11	61190000	61195000	chr11	61225000	61230000														
chr11	69190000	69195000	chr11	69240000	69245000														
chr11	107275000	107280000	chr11	107470000	107475000								chr11	107469949	107471449	71795	0	-	Pitpnc1
chr11	52250000	52255000	chr11	52345000	52350000														
chr11	67110000	67115000	chr11	67345000	67350000														
chr11	100360000	100365000	chr11	100405000	100410000														
chr11	51615000	51620000	chr11	51680000	51685000	chr11	51618984	51620484	52530	0	+	Nhp2							
chr11	4255000	4260000	chr11	4420000	4425000	chr11	4256806	4258306	16878	0	+	Lif							
chr11	117070000	117075000	chr11	117175000	117180000														
chr11	94935000	94940000	chr11	94970000	94975000	chr11	94935473	94936973	12842	0	+	Col1a1							
chr11	120185000	120190000	chr11	120230000	120235000	chr11	120189102	120190602	100042332	0	-	Reno1	chr11	120230835	120232335	102640779	0	-	2900052L18Rik
chr11	120185000	120190000	chr11	120230000	120235000	chr11	120189102	120190602	100042332	0	-	Reno1	chr11	120232196	120233696	268515	0	+	Bahcc1
chr11	55385000	55390000	chr11	55445000	55450000														
chr9	104570000	104575000	chr9	105385000	105390000														
chr9	51975000	51980000	chr9	52285000	52290000														
chr9	31170000	31175000	chr9	31280000	31285000								chr9	31279787	31281287	382066	0	+	Prdm10
chr11	100890000	100895000	chr11	100955000	100960000														
chr11	102100000	102105000	chr11	102135000	102140000	chr11	102100569	102102069	19064	0	-	Ppy							
chr11	88250000	88255000	chr11	88820000	88825000														
chr11	94500000	94505000	chr11	94535000	94540000	chr11	94499224	94500724	71889	0	-	Epn3							
chr11	32450000	32455000	chr11	32530000	32535000	chr11	32454619	32456119	327900	0	+	Ubtd2	chr11	32531331	32532831	69306	0	-	Efcab9
chr11	32450000	32455000	chr11	32530000	32535000	chr11	32454619	32456119	327900	0	+	Ubtd2	chr11	32532554	32534054	20868	0	+	Stk10
chr11	108450000	108455000	chr11	109190000	109195000														
chr11	61965000	61970000	chr11	62000000	62005000														
chr11	118830000	118835000	chr11	118905000	118910000														
chr11	32585000	32590000	chr11	32620000	32625000														
chr11	78485000	78490000	chr11	78535000	78540000								chr11	78535582	78537082	21927	0	-	Tnfaip1
chr11	78485000	78490000	chr11	78535000	78540000								chr11	78535610	78537110	55978	0	+	Ift20
chr11	77930000	77935000	chr11	77965000	77970000	chr11	77928538	77930038	791423	0	-	Gm11190							
chr11	77930000	77935000	chr11	77965000	77970000	chr11	77930049	77931549	20370	0	+	Sez6							
chr11	119050000	119055000	chr11	119185000	119190000														
chr9	51330000	51335000	chr9	51910000	51915000								chr9	51913676	51915176	74072	0	+	4933407I05Rik
chr11	119945000	119950000	chr11	119985000	119990000														
chr11	54305000	54310000	chr11	54350000	54355000														
chr11	98715000	98720000	chr11	98785000	98790000														
chr11	98740000	98745000	chr11	98775000	98780000	chr11	98739887	98741387	21833	0	+	Thra	chr11	98774583	98776083	217166	0	-	Nr1d1
chr11	89985000	89990000	chr11	90165000	90170000														
chr11	102775000	102780000	chr11	102860000	102865000														
chr11	102060000	102065000	chr11	102095000	102100000														
chr11	5015000	5020000	chr11	5065000	5070000								chr11	5064577	5066077	78926	0	-	Gas2l1
chr11	57545000	57550000	chr11	57775000	57780000														
chr11	105925000	105930000	chr11	106025000	106030000														
chr11	70430000	70435000	chr11	70505000	70510000	chr11	70431884	70433384	216869	0	+	Arrb2	chr11	70504493	70505993	75604	0	+	Tm4sf5
chr9	87025000	87030000	chr9	87245000	87250000														
chr9	35030000	35035000	chr9	35160000	35165000														
chr9	53990000	53995000	chr9	54110000	54115000														
chr9	64345000	64350000	chr9	64385000	64390000								chr9	64384875	64386375	214058	0	+	Megf11
chr9	31170000	31175000	chr9	31205000	31210000														
chr9	62120000	62125000	chr9	62185000	62190000	chr9	62121844	62123344	100628602	0	-	Mir5133							
chr9	62120000	62125000	chr9	62185000	62190000	chr9	62121905	62123405	93683	0	-	Glce							
chr9	62365000	62370000	chr9	62410000	62415000														
chr9	75070000	75075000	chr9	75115000	75120000	chr9	75070264	75071764	17918	0	+	Myo5a							
chr9	64345000	64350000	chr9	64640000	64645000														
chr9	45020000	45025000	chr9	45145000	45150000														
chr9	103625000	103630000	chr9	103755000	103760000														
chr9	122020000	122025000	chr9	122185000	122190000														
chr9	35335000	35340000	chr9	35420000	35425000								chr9	35420377	35421877	57810	0	+	Cdon
chr9	102400000	102405000	chr9	102545000	102550000														
chr9	45410000	45415000	chr9	45750000	45755000														
chr9	107290000	107295000	chr9	107335000	107340000	chr9	107289127	107290627	102626	0	-	Mapkapk3	chr9	107337600	107339100	69536	0	-	Hemk1
chr9	107290000	107295000	chr9	107335000	107340000	chr9	107289127	107290627	102626	0	-	Mapkapk3	chr9	107339851	107341351	235599	0	+	6430571L13Rik
chr9	89825000	89830000	chr9	89970000	89975000	chr9	89825768	89827268	74700	0	+	4930524O08Rik							
chr9	121065000	121070000	chr9	121105000	121110000														
chr9	41045000	41050000	chr9	41180000	41185000														
chr9	37430000	37435000	chr9	37635000	37640000	chr9	37432496	37433996	19649	0	-	Robo3							
chr9	62295000	62300000	chr9	62340000	62345000								chr9	62340542	62342042	11737	0	+	Anp32a
chr9	65605000	65610000	chr9	65660000	65665000														
chr9	34490000	34495000	chr9	34745000	34750000														
chr9	56210000	56215000	chr9	56635000	56640000														
chr9	105495000	105500000	chr9	105615000	105620000														
chr9	102715000	102720000	chr9	102780000	102785000	chr9	102715921	102717421	56332	0	+	Amotl2							
chr9	30000000	30005000	chr9	30300000	30305000														
chr9	44655000	44660000	chr9	44730000	44735000								chr9	44734448	44735948	102693	0	-	Phldb1
chr9	75050000	75055000	chr9	75195000	75200000														
chr9	36970000	36975000	chr9	37145000	37150000								chr9	37146657	37148157	208076	0	-	Pknox2
chr9	34490000	34495000	chr9	34860000	34865000														
chr9	29660000	29665000	chr9	30265000	30270000														
chr9	100450000	100455000	chr9	100640000	100645000														
chr9	53990000	53995000	chr9	54335000	54340000														
chr9	107470000	107475000	chr9	107510000	107515000														
chr9	20950000	20955000	chr9	21000000	21005000								chr9	21001987	21003487	66163	0	+	Mrpl4
chr9	44450000	44455000	chr9	44650000	44655000	chr9	44454226	44455726	22269	0	-	Upk2							
chr9	57480000	57485000	chr9	57520000	57525000								chr9	57520523	57522023	12858	0	+	Cox5a
chr9	67755000	67760000	chr9	67800000	67805000	chr9	67758686	67760186	75697	0	+	C2cd4b							
chr9	67755000	67760000	chr9	67800000	67805000	chr9	67759480	67760980	102633151	0	-	M5C1000I18Rik							
chr9	57655000	57660000	chr9	57745000	57750000														
chr9	60240000	60245000	chr9	60740000	60745000														
chr9	109085000	109090000	chr9	109120000	109125000														
chr9	99060000	99065000	chr9	99240000	99245000								chr9	99242616	99244116	68121	0	+	Cep70
chr11	76540000	76545000	chr11	76645000	76650000														
chr11	59230000	59235000	chr11	59290000	59295000								chr11	59290002	59291502	22416	0	-	Wnt3a
chr13	80885000	80890000	chr13	80960000	80965000								chr13	80962137	80963637	319983	0	+	9330111N05Rik
chr13	112995000	113000000	chr13	113030000	113035000								chr13	113034360	113035860	238896	0	+	Cdc20b
chr13	19365000	19370000	chr13	19635000	19640000														
chr13	109225000	109230000	chr13	109550000	109555000														
chr13	58805000	58810000	chr13	59010000	59015000	chr13	58805818	58807318	18212	0	+	Ntrk2							
chr13	57520000	57525000	chr13	57905000	57910000								chr13	57907582	57909082	20745	0	-	Spock1
chr13	46930000	46935000	chr13	47010000	47015000	chr13	46929117	46930617	16553	0	-	Kif13a	chr13	47014100	47015600	105193	0	-	Nhlrc1
chr13	43300000	43305000	chr13	43365000	43370000	chr13	43303422	43304922	328232	0	-	Gfod1	chr13	43364745	43366245	68346	0	+	Sirt5
chr13	59625000	59630000	chr13	59725000	59730000														
chr13	42915000	42920000	chr13	42985000	42990000														
chr13	45535000	45540000	chr13	45570000	45575000														
chr13	81435000	81440000	chr13	81640000	81645000														
chr13	12060000	12065000	chr13	12100000	12105000														
chr13	63240000	63245000	chr13	63305000	63310000														
chr13	113635000	113640000	chr13	113670000	113675000														
chr13	76015000	76020000	chr13	76055000	76060000	chr13	76017969	76019469	218341	0	-	Rfesd	chr13	76056246	76057746	238725	0	-	Gpr150
chr13	34185000	34190000	chr13	34630000	34635000														
chr13	67635000	67640000	chr13	67840000	67845000	chr13	67637019	67638519	100416706	0	-	Zfp729b							
chr13	67635000	67640000	chr13	67840000	67845000	chr13	67637041	67638541	212281	0	-	Zfp729a							
chr13	117545000	117550000	chr13	118345000	118350000														
chr13	69690000	69695000	chr13	70230000	70235000								chr13	70232071	70233571	75086	0	+	4930520P13Rik
chr13	113690000	113695000	chr13	113865000	113870000														
chr12	55355000	55360000	chr12	55495000	55500000														
chr12	78915000	78920000	chr12	79020000	79025000														
chr12	74005000	74010000	chr12	74290000	74295000														
chr12	85370000	85375000	chr12	85470000	85475000	chr12	85374097	85375597	68581	0	-	Tmed10	chr12	85473139	85474639	14281	0	+	Fos
chr12	4105000	4110000	chr12	4205000	4210000														
chr12	102575000	102580000	chr12	102720000	102725000														
chr12	111535000	111540000	chr12	111570000	111575000	chr12	111537265	111538765	217869	0	+	Eif5	chr12	111573652	111575152	100504687	0	-	2810029C07Rik
chr12	111535000	111540000	chr12	111570000	111575000	chr12	111537265	111538765	217869	0	+	Eif5	chr12	111573772	111575272	17169	0	+	Mark3
chr12	113145000	113150000	chr12	113185000	113190000	chr12	113145565	113147065	12925	0	+	Crip1	chr12	113185179	113186679	69195	0	+	Tmem121
chr13	23695000	23700000	chr13	23730000	23735000	chr13	23695063	23696563	107970	0	+	H1f6							
chr13	23695000	23700000	chr13	23730000	23735000	chr13	23697704	23699204	319155	0	-	H4c3							
chr12	79355000	79360000	chr12	80140000	80145000														
chr12	44325000	44330000	chr12	44545000	44550000	chr12	44328134	44329634	319504	0	+	Nrcam							
chr12	55395000	55400000	chr12	55490000	55495000								chr12	55491897	55493397	18035	0	-	Nfkbia
chr12	86995000	87000000	chr12	87050000	87055000														
chr12	86770000	86775000	chr12	86920000	86925000														
chr12	86025000	86030000	chr12	86075000	86080000								chr12	86078291	86079791	21809	0	-	Tgfb3
chr12	84650000	84655000	chr12	84750000	84755000														
chr12	3980000	3985000	chr12	4080000	4085000								chr12	4081832	4083332	217378	0	+	Dnajc27
chr13	64440000	64445000	chr13	64570000	64575000														
chr12	111650000	111655000	chr12	111695000	111700000														
chr11	69755000	69760000	chr11	69835000	69840000	chr11	69757887	69759387	20020	0	-	Polr2a	chr11	69837034	69838534	216856	0	-	Nlgn2
chr11	69755000	69760000	chr11	69835000	69840000	chr11	69757887	69759387	20020	0	-	Polr2a	chr11	69837763	69839263	69186	0	+	Tmem256
chr13	60475000	60480000	chr13	60745000	60750000														
chr13	52250000	52255000	chr13	52535000	52540000														
chr11	55200000	55205000	chr11	55235000	55240000	chr11	55203599	55205099	215335	0	+	Slc36a1							
chr11	118645000	118650000	chr11	118740000	118745000														
chr11	120630000	120635000	chr11	120670000	120675000	chr11	120632850	120634350	17134	0	-	Mafg	chr11	120672222	120673722	68938	0	+	Aspscr1
chr11	20790000	20795000	chr11	20910000	20915000														
chr11	69580000	69585000	chr11	69620000	69625000	chr11	69579505	69581005	216853	0	-	Wrap53	chr11	69621273	69622773	69215	0	+	Sat2
chr11	69580000	69585000	chr11	69620000	69625000	chr11	69579608	69581108	22059	0	+	Trp53	chr11	69621273	69622773	69215	0	+	Sat2
chr11	59525000	59530000	chr11	59610000	59615000	chr11	59525881	59527381	268417	0	-	Zkscan17	chr11	59612215	59613715	257886	0	+	Or2w25
chr11	35230000	35235000	chr11	35405000	35410000														
chr11	59625000	59630000	chr11	59745000	59750000														
chr11	59670000	59675000	chr11	59705000	59710000														
chr11	117870000	117875000	chr11	118020000	118025000	chr11	117872731	117874231	71776	0	-	Tha1							
chr11	60140000	60145000	chr11	60175000	60180000														
chr11	117870000	117875000	chr11	117965000	117970000	chr11	117872731	117874231	71776	0	-	Tha1	chr11	117968436	117969936	12702	0	-	Socs3
chr11	61505000	61510000	chr11	61615000	61620000	chr11	61504393	61505893	27078	0	+	B9d1							
chr11	120230000	120235000	chr11	120305000	120310000	chr11	120230835	120232335	102640779	0	-	2900052L18Rik							
chr11	120230000	120235000	chr11	120305000	120310000	chr11	120232196	120233696	268515	0	+	Bahcc1							
chr11	79710000	79715000	chr11	79920000	79925000	chr11	79711218	79712718	387188	0	+	Mir193a							
chr11	119500000	119505000	chr11	119905000	119910000														
chr11	51815000	51820000	chr11	51965000	51970000								chr11	51966910	51968410	52626	0	+	Cdkn2aipnl
chr11	101320000	101325000	chr11	101395000	101400000	chr11	101324312	101325812	237940	0	+	Aoc2							
chr11	54090000	54095000	chr11	54255000	54260000														
chr11	80695000	80700000	chr11	80815000	80820000														
chr11	79580000	79585000	chr11	79920000	79925000														
chr13	83715000	83720000	chr13	84345000	84350000														
chr13	58185000	58190000	chr13	58230000	58235000														
chr13	110390000	110395000	chr13	111410000	111415000	chr13	110394295	110395795	20620	0	+	Plk2							
chr13	21970000	21975000	chr13	22025000	22030000														
chr13	43595000	43600000	chr13	43725000	43730000														
chr11	7210000	7215000	chr11	8240000	8245000	chr11	7213173	7214673	16009	0	-	Igfbp3							
chr11	7200000	7205000	chr11	8400000	8405000														
chr11	40925000	40930000	chr11	42070000	42075000														
chr13	51835000	51840000	chr13	52220000	52225000														
chr11	4435000	4440000	chr11	4865000	4870000														
chr11	48870000	48875000	chr11	49105000	49110000	chr11	48870933	48872433	15944	0	-	Irgm1							
chr11	99380000	99385000	chr11	99460000	99465000														
chr11	105590000	105595000	chr11	105910000	105915000	chr11	105589235	105590735	77097	0	+	Tanc2							
chr11	87210000	87215000	chr11	87515000	87520000														
chr11	109670000	109675000	chr11	109860000	109865000														
chr11	45010000	45015000	chr11	45540000	45545000														
chr11	105265000	105270000	chr11	105910000	105915000														
chr11	57785000	57790000	chr11	57930000	57935000														
chr11	104590000	104595000	chr11	105120000	105125000														
chr1	36365000	36370000	chr1	36500000	36505000	chr1	36368431	36369931	226976	0	-	Kansl3							
chrX	95120000	95125000	chrX	95160000	95165000														
chr2	74065000	74070000	chr2	74300000	74305000														
chr12	70970000	70975000	chr12	71010000	71015000	chr12	70973870	70975370	19167	0	+	Psma3							
chr12	77425000	77430000	chr12	77525000	77530000														
chr12	73110000	73115000	chr12	73285000	73290000	chr12	73112706	73114206	20474	0	-	Six4	chr12	73285960	73287460	76357	0	-	Trmt5
chr12	73110000	73115000	chr12	73285000	73290000	chr12	73112706	73114206	20474	0	-	Six4	chr12	73286028	73287528	625098	0	+	Slc38a6
chr12	52600000	52605000	chr12	52780000	52785000	chr12	52601572	52603072	73278	0	-	1700031P21Rik							
chr12	99900000	99905000	chr12	99960000	99965000								chr12	99963748	99965248	217826	0	+	Kcnk13
chr15	38040000	38045000	chr15	38075000	38080000								chr15	38078104	38079604	70790	0	-	Ubr5
chr15	100420000	100425000	chr15	100460000	100465000	chr15	100421396	100422896	432982	0	+	Gm5475							
chr15	100420000	100425000	chr15	100460000	100465000	chr15	100424322	100425822	18174	0	-	Slc11a2							
chr15	89120000	89125000	chr15	89210000	89215000	chr15	89122337	89123837	328580	0	-	Tubgcp6	chr15	89210802	89212302	71474	0	+	Ppp6r2
chr15	77930000	77935000	chr15	78115000	78120000								chr15	78119278	78120778	12300	0	-	Cacng2
chr15	34835000	34840000	chr15	34890000	34895000	chr15	34836604	34838104	16539	0	+	Kcns2							
chr15	99160000	99165000	chr15	99200000	99205000														
chr15	31670000	31675000	chr15	32245000	32250000								chr15	32243912	32245412	100616095	0	-	Snhg18
chr15	31670000	31675000	chr15	32245000	32250000								chr15	32244059	32245559	20356	0	+	Sema5a
chr16	89845000	89850000	chr16	89895000	89900000														
chr16	32875000	32880000	chr16	32915000	32920000	chr16	32876749	32878249	69823	0	+	Fyttd1							
chr16	32875000	32880000	chr16	32915000	32920000	chr16	32877016	32878516	100502698	0	-	Rubcn							
chr16	35315000	35320000	chr16	35540000	35545000								chr16	35540394	35541894	20357	0	+	Sema5b
chr17	27530000	27535000	chr17	27630000	27635000														
chr17	49970000	49975000	chr17	50190000	50195000								chr17	50189924	50191424	76438	0	-	Rftn1
chr12	86940000	86945000	chr12	86975000	86980000														
chr17	36275000	36280000	chr17	36315000	36320000														
chr13	89780000	89785000	chr13	90880000	90885000														
chr13	44840000	44845000	chr13	44910000	44915000														
chr14	70475000	70480000	chr14	70515000	70520000								chr14	70519484	70520984	12153	0	-	Bmp1
chr14	70520000	70525000	chr14	70645000	70650000	chr14	70519484	70520984	12153	0	-	Bmp1							
chr14	70520000	70525000	chr14	70645000	70650000	chr14	70523331	70524831	20389	0	-	Sftpc							
chr14	54525000	54530000	chr14	54640000	54645000								chr14	54642360	54643860	102466771	0	-	Mir6948
chr14	54525000	54530000	chr14	54640000	54645000								chr14	54640614	54642114	239096	0	-	Cdh24
chr14	103470000	103475000	chr14	103535000	103540000														
chr9	110245000	110250000	chr9	110290000	110295000														
chr9	34750000	34755000	chr9	34900000	34905000														
chr9	56550000	56555000	chr9	56630000	56635000														
chr9	56195000	56200000	chr9	56725000	56730000														
chr9	9055000	9060000	chr9	9370000	9375000														
chr11	119820000	119825000	chr11	119855000	119860000														
chr11	3715000	3720000	chr11	3780000	3785000														
chr11	97145000	97150000	chr11	97185000	97190000	chr11	97145669	97147169	102466822	0	-	Mir7235	chr11	97187131	97188631	16211	0	-	Kpnb1
chr11	70055000	70060000	chr11	70210000	70215000								chr11	70212001	70213501	216867	0	+	Slc16a11
chr11	69805000	69810000	chr11	69875000	69880000	chr11	69804874	69806374	380705	0	-	Tmem102	chr11	69877303	69878803	100503361	0	-	Tmem95
chr11	119545000	119550000	chr11	119855000	119860000	chr11	119547003	119548503	18164	0	-	Nptx1							
chr11	119545000	119550000	chr11	119855000	119860000	chr11	119547879	119549379	100503830	0	+	Gm11762							
chr11	22630000	22635000	chr11	22695000	22700000														
chr11	100425000	100430000	chr11	100700000	100705000								chr11	100703521	100705021	80861	0	-	Dhx58
chr13	34185000	34190000	chr13	34340000	34345000								chr13	34344432	34345932	73102	0	-	Slc22a23
chr17	27075000	27080000	chr17	27115000	27120000														
chr17	91000000	91005000	chr17	91090000	91095000								chr17	91092321	91093821	18189	0	-	Nrxn1
chr17	69155000	69160000	chr17	69265000	69270000														
chr18	35020000	35025000	chr18	35540000	35545000														
chr18	63860000	63865000	chr18	64260000	64265000														
chr19	46300000	46305000	chr19	46335000	46340000	chr19	46303569	46305069	18034	0	+	Nfkb2	chr19	46337952	46339452	67116	0	-	Cuedc2
chr19	46300000	46305000	chr19	46335000	46340000	chr19	46304861	46306361	100503392	0	-	4833438C02Rik	chr19	46337952	46339452	67116	0	-	Cuedc2
chr19	6490000	6495000	chr19	6525000	6530000														
chr19	26735000	26740000	chr19	26840000	26845000														
chr2	180805000	180810000	chr2	180875000	180880000														
chr2	26085000	26090000	chr2	26120000	26125000								chr2	26122068	26123568	67991	0	-	Nacc2
chr2	91730000	91735000	chr2	91770000	91775000	chr2	91729383	91730883	228361	0	+	Ambra1							
chr2	155675000	155680000	chr2	155810000	155815000														
chr2	26185000	26190000	chr2	26220000	26225000														
chr2	154855000	154860000	chr2	154940000	154945000														
chr2	93655000	93660000	chr2	93785000	93790000														
chr2	164105000	164110000	chr2	164345000	164350000														
chr2	48810000	48815000	chr2	48885000	48890000	chr2	48813358	48814858	11480	0	+	Acvr2a							
chrX	99135000	99140000	chrX	99470000	99475000	chrX	99135379	99136879	13641	0	+	Efnb1	chrX	99470523	99472023	18744	0	-	Pja1
chrX	56665000	56670000	chrX	56730000	56735000								chrX	56731036	56732536	14199	0	+	Fhl1
chrX	164540000	164545000	chrX	166145000	166150000														
chr18	64885000	64890000	chr18	65015000	65020000	chr18	64886954	64888454	83814	0	+	Nedd4l							
chr18	67930000	67935000	chr18	68155000	68160000	chr18	67932506	67934006	52662	0	+	Ldlrad4							
chr18	65185000	65190000	chr18	65225000	65230000														
chr18	55095000	55100000	chr18	55130000	55135000														
chr17	5550000	5555000	chr17	5745000	5750000														
chr17	81180000	81185000	chr17	81305000	81310000														
chr17	28590000	28595000	chr17	28925000	28930000														
chr1	131180000	131185000	chr1	131260000	131265000														
chr1	134655000	134660000	chr1	134690000	134695000														
chr1	75180000	75185000	chr1	75215000	75220000	chr1	75184396	75185896	74104	0	-	Abcb6	chr1	75219115	75220615	22145	0	-	Tuba4a
chr1	15565000	15570000	chr1	15615000	15620000														
chr1	164895000	164900000	chr1	165015000	165020000														
chr8	35860000	35865000	chr8	36345000	36350000														
chr1	86765000	86770000	chr1	87040000	87045000														
chr1	35960000	35965000	chr1	36060000	36065000														
chr1	5020000	5025000	chr1	5080000	5085000														
chr1	30780000	30785000	chr1	31150000	31155000														
chr1	120590000	120595000	chr1	121405000	121410000														
chr18	79000000	79005000	chr18	79045000	79050000														
chr18	65225000	65230000	chr18	65270000	65275000														
chr18	61305000	61310000	chr18	61340000	61345000														
chr18	67360000	67365000	chr18	67400000	67405000														
chr1	169970000	169975000	chr1	170135000	170140000	chr1	169968658	169970158	67303	0	+	3110045C21Rik							
chr8	91525000	91530000	chr8	91795000	91800000														
chr8	105935000	105940000	chr8	105995000	106000000	chr8	105937694	105939194	19171	0	-	Psmb10	chr8	105995673	105997173	319446	0	-	Dpep2
chr8	105900000	105905000	chr8	106010000	106015000	chr8	105899690	105901190	244631	0	+	Pskh1	chr8	106011132	106012632	71986	0	-	Ddx28
chrX	142235000	142240000	chrX	142315000	142320000														
chrX	75415000	75420000	chrX	75510000	75515000	chrX	75415834	75417334	105886298	0	-	Cmc4	chrX	75513548	75515048	22327	0	+	Vbp1
chrX	75415000	75420000	chrX	75510000	75515000	chrX	75415838	75417338	17763	0	-	Mtcp1	chrX	75513548	75515048	22327	0	+	Vbp1
chrX	75415000	75420000	chrX	75510000	75515000	chrX	75415877	75417377	210766	0	+	Brcc3	chrX	75513548	75515048	22327	0	+	Vbp1
chr3	28270000	28275000	chr3	28305000	28310000														
chr3	53055000	53060000	chr3	53100000	53105000														
chr3	55375000	55380000	chr3	55460000	55465000														
chr3	101505000	101510000	chr3	101555000	101560000														
chr3	51700000	51705000	chr3	52045000	52050000														
chr3	35930000	35935000	chr3	36000000	36005000								chr3	35999082	36000582	654424	0	+	Mccc1os
chr3	35930000	35935000	chr3	36000000	36005000								chr3	35999928	36001428	72039	0	-	Mccc1
chr3	69005000	69010000	chr3	69040000	69045000	chr3	69003820	69005320	68259	0	-	Ift80	chr3	69044005	69045505	66949	0	-	Trim59
chr3	69005000	69010000	chr3	69040000	69045000	chr3	69003987	69005487	70099	0	+	Smc4	chr3	69044005	69045505	66949	0	-	Trim59
chr3	69005000	69010000	chr3	69040000	69045000	chr3	69009021	69010521	387175	0	+	Mir15b	chr3	69044005	69045505	66949	0	-	Trim59
chr3	69005000	69010000	chr3	69040000	69045000	chr3	69009151	69010651	723949	0	+	Mir16-2	chr3	69044005	69045505	66949	0	-	Trim59
chr3	103055000	103060000	chr3	103170000	103175000	chr3	103057534	103059034	18176	0	+	Nras	chr3	103170904	103172404	68183	0	+	Bcas2
chr3	58160000	58165000	chr3	58490000	58495000	chr3	58163057	58164557	67850	0	-	1700007F19Rik							
chr4	155830000	155835000	chr4	155865000	155870000	chr4	155830521	155832021	66077	0	+	Aurkaip1	chr4	155868690	155870190	79554	0	-	Cptp
chr4	155830000	155835000	chr4	155865000	155870000	chr4	155830521	155832021	66077	0	+	Aurkaip1	chr4	155868795	155870295	71957	0	+	Ints11
chr4	85260000	85265000	chr4	85310000	85315000														
chr4	154980000	154985000	chr4	155015000	155020000														
chr4	108780000	108785000	chr4	108830000	108835000	chr4	108780048	108781548	230597	0	-	Zfyve9	chr4	108832864	108834364	70533	0	-	Btf3l4
chr4	108780000	108785000	chr4	108830000	108835000	chr4	108780048	108781548	230597	0	-	Zfyve9	chr4	108833850	108835350	66073	0	+	Txndc12
chr4	49520000	49525000	chr4	49560000	49565000	chr4	49520343	49521843	28028	0	-	Mrpl50							
chr4	49520000	49525000	chr4	49560000	49565000	chr4	49520425	49521925	230162	0	+	Zfp189							
