chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	stripe_id
chr11	107855001	107875000	chr11	107855001	108020000	3prime	mutant_only	NA	0.076	NA	3.37794771275461	NA	458437.790691975	165000	20000	107865000.5	stripe_1313
chr11	107965001	108000000	chr11	107575001	108000000	5prime	shared	0.082	0.074	0.665474357288804	0.94059369899064	195235.307253263	171912.548091389	425000	35000	107982500.5	stripe_1314
chr11	108010001	108030000	chr11	108010001	109435000	3prime	control_only	0.072	NA	-1.83040853495429	NA	90037.3507104109	NA	1425000	20000	108020000.5	stripe_1315
chr11	108115001	108135000	chr11	108115001	108425000	3prime	shared	0.0945	0.059	-1.62568818663693	-0.0380616246358624	295896.420899611	310228.614216787	310000	20000	108125000.5	stripe_1316
chr11	108205001	108225000	chr11	108000001	108225000	5prime	mutant_only	NA	0.098	NA	-1.38655111620884	NA	339210.826220035	225000	20000	108215000.5	stripe_1317
chr11	108365001	108385000	chr11	107815001	108385000	5prime	shared	0.055	0.0595	2.81114854943366	1.8955966718694	181647.612034988	148794.065972805	570000	20000	108375000.5	stripe_1318
chr11	108445001	108465000	chr11	108445001	109215000	3prime	shared	0.0445	0.033	3.38034833361327	1.04129649154594	111751.860635157	87323.2619822918	770000	20000	108455000.5	stripe_1319
chr11	108920001	108935000	chr11	108920001	109550000	3prime	shared	0.059	0.037	-0.840345123278698	-0.584289126800623	235108.679515272	256003.344818307	630000	15000	108927500.5	stripe_1320
chr11	108970001	108990000	chr11	107920001	108990000	5prime	shared	0.0855	0.043	-4.11774977797248	-1.34770736520168	172757.363936418	128745.989274132	1070000	20000	108980000.5	stripe_1321
chr11	109170001	109190000	chr11	108440001	109190000	5prime	shared	0.033	0.029	-2.74567748242031	-3.54739126357665	180653.498718515	147951.655370303	750000	20000	109180000.5	stripe_1322
chr11	109570001	109590000	chr11	109295001	109590000	5prime	shared	0.082	0.043	-7.62732492303423	-1.41948185941498	354501.67251598	299203.68711638	295000	20000	109580000.5	stripe_1323
chr11	109845001	109865000	chr11	109220001	109865000	5prime	shared	0.091	0.08	0.813450086418637	0.88520585997315	109608.592658387	95306.9649218942	645000	20000	109855000.5	stripe_1324
chr11	109880001	109900000	chr11	109880001	110460000	3prime	control_only	0.0825	NA	-2.39987429408828	NA	161358.168146631	NA	580000	20000	109890000.5	stripe_1325
chr11	109955001	109975000	chr11	109955001	110470000	3prime	shared	0.094	0.07	-1.82710298333155	-0.417771624841373	240706.979157216	182762.221915642	515000	20000	109965000.5	stripe_1326
chr11	110255001	110270000	chr11	109730001	110270000	5prime	shared	0.0505	0.05	1.76532874828469	-0.174825651269785	183743.023320851	82085.9137738221	540000	15000	110262500.5	stripe_1327
chr11	110270001	110290000	chr11	109215001	110290000	5prime	control_only	0.085	NA	-1.39545092883465	NA	115239.208124122	NA	1075000	20000	110280000.5	stripe_1328
chr11	110475001	110495000	chr11	110325001	110495000	5prime	control_only	0.084	NA	-0.524715783554033	NA	487749.914486112	NA	170000	20000	110485000.5	stripe_1329
chr11	111035001	111070000	chr11	110420001	111070000	5prime	control_only	0.0835	NA	1.12486570550365	NA	156884.035420429	NA	650000	35000	111052500.5	stripe_1330
chr11	111420001	111440000	chr11	110510001	111440000	5prime	shared	0.0845	0.0665	0.887236898616404	0.873798151462454	94770.3143531382	85692.2416801427	930000	20000	111430000.5	stripe_1331
chr11	111555001	111575000	chr11	111555001	113365000	3prime	control_only	0.071	NA	-9.73678643440783	NA	66267.9440309081	NA	1810000	20000	111565000.5	stripe_1332
chr11	112160001	112175000	chr11	112160001	113125000	3prime	mutant_only	NA	0.094	NA	-0.456714714194006	NA	100523.938688623	965000	15000	112167500.5	stripe_1333
chr11	112795001	112830000	chr11	112795001	113335000	3prime	mutant_only	NA	0.067	NA	0.684170265283406	NA	175630.153010892	540000	35000	112812500.5	stripe_1334
chr11	113190001	113220000	chr11	113190001	114490000	3prime	control_only	0.054	NA	-0.682011304593962	NA	116978.215939735	NA	1300000	30000	113205000.5	stripe_1335
chr11	113190001	113210000	chr11	113190001	113770000	3prime	mutant_only	NA	0.064	NA	-1.64824101227912	NA	228393.801048933	580000	20000	113200000.5	stripe_1336
chr11	113280001	113300000	chr11	113280001	113935000	3prime	shared	0.059	0.0415	2.94069797794293	4.71966566992422	140476.2010476	161014.827806376	655000	20000	113290000.5	stripe_1337
chr11	113350001	113370000	chr11	111525001	113370000	5prime	mutant_only	NA	0.092	NA	-0.564275326224444	NA	41039.1427445167	1845000	20000	113360000.5	stripe_1338
chr11	113790001	113825000	chr11	113645001	113825000	5prime	mutant_only	NA	0.053	NA	2.75994606456119	NA	372239.281428116	180000	35000	113807500.5	stripe_1339
chr11	113855001	113875000	chr11	113855001	114570000	3prime	shared	0.04	0.011	-2.58994143174584	0.838995050350113	138310.209265313	129568.745306458	715000	20000	113865000.5	stripe_1340
chr11	113925001	113940000	chr11	113925001	114750000	3prime	mutant_only	NA	0.092	NA	-15.1125389223681	NA	140897.660222066	825000	15000	113932500.5	stripe_1341
chr11	113985001	114010000	chr11	113985001	114790000	3prime	shared	0.097	0.0255	-3.54324674723828	-0.265533349175374	168631.264754358	185223.559228307	805000	25000	113997500.5	stripe_1342
chr11	113985001	114010000	chr11	113985001	114795000	3prime	mutant_only	NA	0.0935	NA	-4.73307072261065	NA	162098.060620666	810000	25000	113997500.5	stripe_1343
chr11	114045001	114080000	chr11	114045001	114765000	3prime	control_only	0.077	NA	-3.79519004531106	NA	166104.487315186	NA	720000	35000	114062500.5	stripe_1344
chr11	114045001	114075000	chr11	113850001	114075000	5prime	mutant_only	NA	0.068	NA	-2.58535102494574	NA	419042.276009744	225000	30000	114060000.5	stripe_1345
chr11	114170001	114200000	chr11	114170001	115155000	3prime	shared	0.094	0.0195	-1.76739313529601	2.2540554127058	151968.545385776	236352.997129492	985000	30000	114185000.5	stripe_1346
chr11	114385001	114410000	chr11	114385001	114645000	3prime	control_only	0.0415	NA	-0.170564938374863	NA	472934.559938308	NA	260000	25000	114397500.5	stripe_1347
chr11	114390001	114410000	chr11	113645001	114410000	5prime	shared	0.027	0.0285	-2.8366231568223	-5.73948154133743	203863.826423921	206806.709698468	765000	20000	114400000.5	stripe_1348
chr11	114435001	114455000	chr11	113650001	114455000	5prime	mutant_only	NA	0.093	NA	-10.1523241809557	NA	159796.902775748	805000	20000	114445000.5	stripe_1349
chr11	114475001	114505000	chr11	114475001	115450000	3prime	shared	0.077	0.044	0.274280611737715	0.345662504370797	262356.376679972	479575.745535293	975000	30000	114490000.5	stripe_1350
chr11	114475001	114505000	chr11	114475001	114920000	3prime	mutant_only	NA	0.083	NA	-0.575237646589097	NA	420805.185677319	445000	30000	114490000.5	stripe_1351
chr11	114630001	114650000	chr11	113890001	114650000	5prime	shared	0.01	0.01	0.0202439181852165	0.978714482374776	204532.40906393	160754.335129636	760000	20000	114640000.5	stripe_1352
chr11	115050001	115085000	chr11	115050001	115515000	3prime	control_only	0.075	NA	-0.21433398069743	NA	305839.13045461	NA	465000	35000	115067500.5	stripe_1353
chr11	115060001	115085000	chr11	114785001	115085000	5prime	mutant_only	NA	0.047	NA	-4.07689760504879	NA	357935.516097074	300000	25000	115072500.5	stripe_1354
chr11	115140001	115165000	chr11	114685001	115165000	5prime	control_only	0.0235	NA	0.268503554995527	NA	353355.306201877	NA	480000	25000	115152500.5	stripe_1355
chr11	115150001	115170000	chr11	115150001	115520000	3prime	shared	0.0125	0.0255	4.21918093588859	1.69645082768561	480693.507449808	327657.932635895	370000	20000	115160000.5	stripe_1356
chr11	115150001	115175000	chr11	115150001	115720000	3prime	mutant_only	NA	0.067	NA	-0.136051314571674	NA	211065.176702116	570000	25000	115162500.5	stripe_1357
chr11	115260001	115280000	chr11	114695001	115280000	5prime	shared	0.055	0.019	0.397730794021009	3.47416532683549	360661.919679247	273604.249681925	585000	20000	115270000.5	stripe_1358
chr11	115260001	115280000	chr11	114680001	115280000	5prime	mutant_only	NA	0.0525	NA	0.607739079035226	NA	258144.087123546	600000	20000	115270000.5	stripe_1359
chr11	115355001	115375000	chr11	115355001	115815000	3prime	control_only	0.062	NA	-2.65722942019953	NA	466482.371326722	NA	460000	20000	115365000.5	stripe_1360
chr11	115470001	115495000	chr11	115470001	116225000	3prime	shared	0.092	0.056	-3.00053410343851	-1.92099107709098	236930.059701431	330123.085068878	755000	25000	115482500.5	stripe_1361
chr11	115620001	115645000	chr11	115620001	116020000	3prime	shared	0.042	0.039	-1.85550443433926	-2.70104542988461	316631.090804031	326339.28139713	400000	25000	115632500.5	stripe_1362
chr11	115695001	115715000	chr11	115475001	115715000	5prime	control_only	0.0815	NA	-1.63998149689746	NA	475953.898863661	NA	240000	20000	115705000.5	stripe_1363
chr11	115805001	115825000	chr11	115480001	115825000	5prime	shared	0.03	0.022	1.11642468227405	4.8415977438191	340136.53241475	317801.298762255	345000	20000	115815000.5	stripe_1364
chr11	115915001	115935000	chr11	115915001	116730000	3prime	shared	0.062	0.031	-1.80555247273522	0.519631850562704	157492.559621575	309035.944770078	815000	20000	115925000.5	stripe_1365
chr11	116005001	116035000	chr11	116005001	116575000	3prime	mutant_only	NA	0.058	NA	-2.3613548463102	NA	281828.196223292	570000	30000	116020000.5	stripe_1366
chr11	116080001	116095000	chr11	116080001	116415000	3prime	mutant_only	NA	0.063	NA	-2.99611370938884	NA	316441.057253891	335000	15000	116087500.5	stripe_1367
chr11	116210001	116230000	chr11	116210001	116460000	3prime	mutant_only	NA	0.093	NA	-1.59246593196582	NA	343301.739699846	250000	20000	116220000.5	stripe_1368
chr11	116270001	116305000	chr11	115595001	116305000	5prime	mutant_only	NA	0.0765	NA	-2.12602617935144	NA	144207.946221686	710000	35000	116287500.5	stripe_1369
chr11	116295001	116315000	chr11	116295001	116685000	3prime	shared	0.0865	0.095	-1.44126949739997	-1.53616273767103	253394.365322466	217395.518661636	390000	20000	116305000.5	stripe_1370
chr11	116440001	116460000	chr11	115820001	116460000	5prime	shared	0.02	0.021	2.28630547581913	1.82579038704169	249490.21876163	209534.056255583	640000	20000	116450000.5	stripe_1371
chr11	116795001	116815000	chr11	116495001	116815000	5prime	control_only	0.052	NA	-2.39999490211302	NA	259349.428308961	NA	320000	20000	116805000.5	stripe_1372
chr11	116835001	116855000	chr11	115525001	116855000	5prime	control_only	0.088	NA	-2.13168440904349	NA	92307.3732855411	NA	1330000	20000	116845000.5	stripe_1373
chr11	117185001	117210000	chr11	116700001	117210000	5prime	control_only	0.0705	NA	-3.12114787046231	NA	197693.693737444	NA	510000	25000	117197500.5	stripe_1374
chr11	117225001	117245000	chr11	117225001	117835000	3prime	shared	0.097	0.078	-1.98992369482843	-1.64902693446196	183545.537924448	166380.160694216	610000	20000	117235000.5	stripe_1375
chr11	117300001	117320000	chr11	117300001	118435000	3prime	mutant_only	NA	0.089	NA	-2.78912337382894	NA	127798.190909068	1135000	20000	117310000.5	stripe_1376
chr11	117350001	117370000	chr11	117025001	117370000	5prime	shared	0.041	0.0445	3.93456414832464	2.05791888978608	322231.683434773	214362.826318594	345000	20000	117360000.5	stripe_1377
chr11	117385001	117400000	chr11	117385001	118090000	3prime	shared	0.017	0.021	1.99186352689019	12.1474873802062	271849.008807205	267734.825399153	705000	15000	117392500.5	stripe_1378
chr11	117535001	117560000	chr11	117535001	117825000	3prime	control_only	0.0705	NA	-6.75860165862124	NA	539825.749395574	NA	290000	25000	117547500.5	stripe_1379
chr11	117795001	117815000	chr11	116885001	117815000	5prime	control_only	0.0835	NA	-10.5926768156647	NA	165690.355725902	NA	930000	20000	117805000.5	stripe_1380
chr11	117815001	117840000	chr11	117185001	117840000	5prime	shared	0.012	0.03	7.29075747058851	0.000750245286349127	263763.000262137	149085.986364813	655000	25000	117827500.5	stripe_1381
chr11	117865001	117885000	chr11	117865001	118255000	3prime	shared	0.02	0.054	4.85898921799819	0.774298460937352	283673.456709081	133501.782297394	390000	20000	117875000.5	stripe_1382
chr11	118070001	118095000	chr11	118070001	118475000	3prime	shared	0.06	0.049	-0.555277056172073	0.243990077048283	238239.064100834	193019.998038069	405000	25000	118082500.5	stripe_1383
chr11	118130001	118150000	chr11	116580001	118150000	5prime	control_only	0.0935	NA	-1.76009777238345	NA	95336.540388476	NA	1570000	20000	118140000.5	stripe_1384
chr11	118240001	118260000	chr11	118240001	119080000	3prime	control_only	0.0855	NA	-0.58711064680442	NA	182395.776203139	NA	840000	20000	118250000.5	stripe_1385
chr11	118390001	118405000	chr11	116590001	118405000	5prime	control_only	0.07	NA	-2.41823262404976	NA	80633.1648315548	NA	1815000	15000	118397500.5	stripe_1386
chr11	118470001	118485000	chr11	118470001	119055000	3prime	mutant_only	NA	0.087	NA	-8.32581518635297	NA	219845.499135508	585000	15000	118477500.5	stripe_1387
chr11	118575001	118595000	chr11	118575001	119080000	3prime	shared	0.039	0.0595	-4.75091519357623	-5.38675137146868	485762.314184032	361712.719726526	505000	20000	118585000.5	stripe_1388
chr11	118890001	118910000	chr11	118415001	118910000	5prime	mutant_only	NA	0.063	NA	-5.26677575726623	NA	379617.509996223	495000	20000	118900000.5	stripe_1389
chr11	118965001	118995000	chr11	118655001	118995000	5prime	shared	0.057	0.099	-1.86186037548986	-0.953068226849148	302223.113812957	219826.450895012	340000	30000	118980000.5	stripe_1390
chr11	119075001	119095000	chr11	119075001	119305000	3prime	control_only	0.0355	NA	-2.56360152406061	NA	718667.293564766	NA	230000	20000	119085000.5	stripe_1391
chr11	119190001	119220000	chr11	118500001	119220000	5prime	shared	0.0255	0.019	0.826441476793056	2.11488865646029	309862.942625978	298268.988145	720000	30000	119205000.5	stripe_1392
chr11	119195001	119215000	chr11	119195001	120105000	3prime	shared	0.0385	0.062	1.36805163332621	-0.0499922818438389	262759.104343523	200157.401343536	910000	20000	119205000.5	stripe_1393
chr11	119485001	119500000	chr11	118775001	119500000	5prime	control_only	0.075	NA	-0.616562829258758	NA	168940.054028927	NA	725000	15000	119492500.5	stripe_1394
chr11	119510001	119530000	chr11	119510001	120605000	3prime	shared	0.028	0.0905	-3.16772270262882	-0.630674062049501	274017.657405564	99045.0228738177	1095000	20000	119520000.5	stripe_1395
chr11	119510001	119530000	chr11	119510001	120650000	3prime	mutant_only	NA	0.0255	NA	-1.68996769611453	NA	206989.090371818	1140000	20000	119520000.5	stripe_1396
chr11	119730001	119750000	chr11	119730001	120255000	3prime	control_only	0.079	NA	0.52297021365111	NA	395581.6337358	NA	525000	20000	119740000.5	stripe_1397
chr11	119925001	119955000	chr11	119925001	120665000	3prime	shared	0.0475	0.0675	-0.499670372112295	-0.903957464768113	218942.465059685	217191.335798976	740000	30000	119940000.5	stripe_1398
chr11	120080001	120105000	chr11	119210001	120105000	5prime	shared	0.09	0.064	-1.43877570055789	0.0459654567470488	168513.087648721	143696.749395541	895000	25000	120092500.5	stripe_1399
chr11	120290001	120310000	chr11	119990001	120310000	5prime	shared	0.0635	0.078	-1.2777815436902	-1.07589935974596	294011.966967849	238566.982951293	320000	20000	120300000.5	stripe_1400
chr11	120505001	120525000	chr11	120505001	120815000	3prime	shared	0.046	0.034	-1.51551701656328	-0.0728336721944361	584613.759616938	533051.452959028	310000	20000	120515000.5	stripe_1401
chr11	121255001	121285000	chr11	121255001	121705000	3prime	mutant_only	NA	0.0935	NA	0.0686544910521468	NA	230709.659387882	450000	30000	121270000.5	stripe_1402
chr11	121790001	121810000	chr11	121330001	121810000	5prime	shared	0.028	0.025	3.6865949449366	5.05700251315483	243094.02247364	211281.645164275	480000	20000	121800000.5	stripe_1403
chr12	3645001	3665000	chr12	3645001	4325000	3prime	shared	0.0375	0.018	0.429578947623697	10.9497535910838	174483.294186859	205678.000728878	680000	20000	3655000.5	stripe_1404
chr12	4065001	4095000	chr12	3585001	4095000	5prime	shared	0.0375	0.013	-1.43640256130824	18.027031520822	289322.605934497	290497.761273585	510000	30000	4080000.5	stripe_1405
chr12	4130001	4150000	chr12	4130001	5225000	3prime	mutant_only	NA	0.095	NA	-2.39388314695902	NA	128499.078687418	1095000	20000	4140000.5	stripe_1406
chr12	4225001	4245000	chr12	3255001	4245000	5prime	shared	0.071	0.032	-1.21321870048045	3.16492477308271	112250.454859825	149217.6016236	990000	20000	4235000.5	stripe_1407
chr12	4230001	4245000	chr12	4230001	5030000	3prime	mutant_only	NA	0.092	NA	-1.08439442283493	NA	117274.497658643	800000	15000	4237500.5	stripe_1408
chr12	4460001	4475000	chr12	3965001	4475000	5prime	control_only	0.0835	NA	-0.02734732808749	NA	179056.169730336	NA	510000	15000	4467500.5	stripe_1409
chr12	4460001	4480000	chr12	4230001	4480000	5prime	mutant_only	NA	0.09	NA	-2.50759709836435	NA	268419.899983031	250000	20000	4470000.5	stripe_1410
chr12	4525001	4550000	chr12	4200001	4550000	5prime	shared	0.054	0.066	2.62821135054032	2.38758457720064	219315.934139773	189353.653355994	350000	25000	4537500.5	stripe_1411
chr12	4830001	4850000	chr12	3570001	4850000	5prime	shared	0.049	0.041	-0.530827257565235	1.31607065214878	111727.382463176	89452.9602689899	1280000	20000	4840000.5	stripe_1412
chr12	4830001	4850000	chr12	4830001	5440000	3prime	control_only	0.0825	NA	0.844023365329309	NA	217060.344472871	NA	610000	20000	4840000.5	stripe_1413
chr12	5045001	5065000	chr12	5045001	6490000	3prime	shared	0.008	0.004	22.7601752704779	37.6231566679123	202854.174172707	190341.289564171	1445000	20000	5055000.5	stripe_1414
chr12	5045001	5065000	chr12	3510001	5065000	5prime	shared	0.016	0.03	12.1579046192404	3.79679375910771	169021.781764778	184533.777427904	1555000	20000	5055000.5	stripe_1415
chr12	5140001	5160000	chr12	5140001	6370000	3prime	mutant_only	NA	0.0575	NA	-4.73050266081384	NA	94001.998286484	1230000	20000	5150000.5	stripe_1416
chr12	5515001	5535000	chr12	5515001	7095000	3prime	mutant_only	NA	0.082	NA	-4.58353807937591	NA	51517.4614913089	1580000	20000	5525000.5	stripe_1417
chr12	5855001	5870000	chr12	5855001	6300000	3prime	mutant_only	NA	0.096	NA	0.221745186864675	NA	170607.227195363	445000	15000	5862500.5	stripe_1418
chr12	6035001	6055000	chr12	4915001	6055000	5prime	mutant_only	NA	0.078	NA	-5.20267464082116	NA	76548.3415911296	1140000	20000	6045000.5	stripe_1419
chr12	6190001	6225000	chr12	5425001	6225000	5prime	mutant_only	NA	0.0945	NA	-1.77341431265279	NA	85285.8397230354	800000	35000	6207500.5	stripe_1420
chr12	6400001	6420000	chr12	5125001	6420000	5prime	mutant_only	NA	0.099	NA	-3.10790507462816	NA	50887.1148300053	1295000	20000	6410000.5	stripe_1421
chr12	6630001	6660000	chr12	5520001	6660000	5prime	mutant_only	NA	0.061	NA	-0.295139652308046	NA	67369.7206050836	1140000	30000	6645000.5	stripe_1422
chr12	8310001	8330000	chr12	8310001	8940000	3prime	shared	0.0375	0.049	2.93884554012063	1.81109030416482	206909.307647419	219759.012288489	630000	20000	8320000.5	stripe_1423
chr12	8755001	8780000	chr12	8755001	9010000	3prime	shared	0.051	0.068	-9.55824887361347	-9.56773016944831	382009.486328426	304261.194206083	255000	25000	8767500.5	stripe_1424
chr12	9245001	9265000	chr12	8685001	9265000	5prime	mutant_only	NA	0.0955	NA	0.22763404738238	NA	133845.440074836	580000	20000	9255000.5	stripe_1425
chr12	9550001	9585000	chr12	8640001	9585000	5prime	mutant_only	NA	0.092	NA	-0.0678660779044916	NA	54613.473338726	945000	35000	9567500.5	stripe_1426
chr12	9565001	9585000	chr12	9565001	10445000	3prime	shared	0.093	0.052	3.0672780242498	2.88355363909971	81115.1269924865	82313.6334026823	880000	20000	9575000.5	stripe_1427
chr12	9915001	9935000	chr12	9025001	9935000	5prime	shared	0.045	0.024	5.23736304294522	8.54713494295934	153673.503996965	111394.164117595	910000	20000	9925000.5	stripe_1428
chr12	9915001	9935000	chr12	9915001	10345000	3prime	shared	0.0605	0.069	3.88159663035585	1.51646576494411	287408.793949613	86454.3283274924	430000	20000	9925000.5	stripe_1429
chr12	10850001	10870000	chr12	10570001	10870000	5prime	mutant_only	NA	0.097	NA	0.578037448609264	NA	179103.657469872	300000	20000	10860000.5	stripe_1430
chr12	10930001	10945000	chr12	10505001	10945000	5prime	mutant_only	NA	0.0945	NA	0.134304312618009	NA	100330.364684707	440000	15000	10937500.5	stripe_1431
chr12	11165001	11185000	chr12	10590001	11185000	5prime	mutant_only	NA	0.076	NA	2.83842547031647	NA	107413.808191805	595000	20000	11175000.5	stripe_1432
chr12	11195001	11210000	chr12	11195001	12415000	3prime	mutant_only	NA	0.0745	NA	1.70276348119844	NA	64102.3287489759	1220000	15000	11202500.5	stripe_1433
chr12	11520001	11535000	chr12	11520001	12295000	3prime	control_only	0.099	NA	0.461489257427041	NA	67646.0792849681	NA	775000	15000	11527500.5	stripe_1434
chr12	11595001	11615000	chr12	11300001	11615000	5prime	mutant_only	NA	0.084	NA	1.15257851333258	NA	143152.140504524	315000	20000	11605000.5	stripe_1435
chr12	12120001	12140000	chr12	11400001	12140000	5prime	mutant_only	NA	0.073	NA	0.405752637018503	NA	84738.0814188576	740000	20000	12130000.5	stripe_1436
chr12	12390001	12425000	chr12	12170001	12425000	5prime	mutant_only	NA	0.047	NA	1.11127340995384	NA	298186.048504608	255000	35000	12407500.5	stripe_1437
chr12	12415001	12435000	chr12	12415001	13355000	3prime	shared	0.0335	0.019	6.346278831702	15.2330625076541	117035.508480932	119543.290604133	940000	20000	12425000.5	stripe_1438
chr12	12605001	12620000	chr12	12605001	13180000	3prime	control_only	0.098	NA	-1.03833436250209	NA	163889.571426942	NA	575000	15000	12612500.5	stripe_1439
chr12	12805001	12820000	chr12	12265001	12820000	5prime	mutant_only	NA	0.085	NA	-1.82483715649881	NA	151724.894426049	555000	15000	12812500.5	stripe_1440
chr12	12930001	12955000	chr12	12260001	12955000	5prime	shared	0.033	0.025	8.78114060612614	11.5377024776839	158776.239704971	159381.61398976	695000	25000	12942500.5	stripe_1441
chr12	13195001	13215000	chr12	12125001	13215000	5prime	mutant_only	NA	0.07	NA	-2.16616314013036	NA	73349.049250166	1090000	20000	13205000.5	stripe_1442
chr12	14305001	14325000	chr12	13245001	14325000	5prime	mutant_only	NA	0.0875	NA	0.283545908128411	NA	61629.2931435468	1080000	20000	14315000.5	stripe_1443
chr12	15575001	15595000	chr12	15575001	16395000	3prime	mutant_only	NA	0.073	NA	1.17083964265294	NA	93630.6352313432	820000	20000	15585000.5	stripe_1444
chr12	15810001	15830000	chr12	15810001	16930000	3prime	mutant_only	NA	0.051	NA	-1.10955897408513	NA	105085.053179195	1120000	20000	15820000.5	stripe_1445
chr12	16140001	16160000	chr12	16140001	16810000	3prime	mutant_only	NA	0.0995	NA	-1.28129383375812	NA	155637.28265558	670000	20000	16150000.5	stripe_1446
chr12	16260001	16285000	chr12	15525001	16285000	5prime	shared	0.051	0.027	2.11026727170394	6.84518211292047	179795.732774732	219472.393953204	760000	25000	16272500.5	stripe_1447
chr12	16260001	16280000	chr12	16260001	17190000	3prime	control_only	0.0895	NA	0.681326258115632	NA	143914.463612655	NA	930000	20000	16270000.5	stripe_1448
chr12	16420001	16440000	chr12	15705001	16440000	5prime	mutant_only	NA	0.051	NA	-6.8829034731622	NA	132641.433287268	735000	20000	16430000.5	stripe_1449
chr12	16510001	16535000	chr12	15570001	16535000	5prime	mutant_only	NA	0.076	NA	-4.26086447252737	NA	89305.203387365	965000	25000	16522500.5	stripe_1450
chr12	16555001	16590000	chr12	16555001	17005000	3prime	shared	0.0155	0.02	8.05617795423125	7.64429860944062	265737.558038787	210546.520091266	450000	35000	16572500.5	stripe_1451
chr12	17250001	17270000	chr12	16800001	17270000	5prime	shared	0.036	0.037	4.28319168809487	2.70716825847576	215286.962044384	205666.66818187	470000	20000	17260000.5	stripe_1452
chr12	21110001	21135000	chr12	21110001	21440000	3prime	mutant_only	NA	0.0555	NA	-2.23844283250803	NA	379729.176478895	330000	25000	21122500.5	stripe_1453
chr12	21260001	21290000	chr12	21095001	21290000	5prime	shared	0.023	0.0365	12.3246135366644	8.40213575876468	792075.256545292	529427.378687268	195000	30000	21275000.5	stripe_1454
chr12	21265001	21290000	chr12	21265001	21535000	3prime	control_only	0.0405	NA	1.39266876453416	NA	600188.041239998	NA	270000	25000	21277500.5	stripe_1455
chr12	21400001	21420000	chr12	21095001	21420000	5prime	shared	0.039	0.045	3.69927612288911	3.95207130308352	389129.244228954	330530.365763972	325000	20000	21410000.5	stripe_1456
chr12	21605001	21620000	chr12	21250001	21620000	5prime	shared	0.045	0.084	4.68664858796319	0.847441709295251	129282.017716073	51385.0946495513	370000	15000	21612500.5	stripe_1457
chr12	24940001	24975000	chr12	24470001	24975000	5prime	shared	0.047	0.0405	5.69425351356243	3.39781598092833	214014.160743778	189820.318106062	505000	35000	24957500.5	stripe_1458
chr12	25085001	25105000	chr12	25085001	26475000	3prime	shared	0.009	0.014	106.605962401537	53.9833058080558	168273.116520886	139667.048233124	1390000	20000	25095000.5	stripe_1459
chr12	25460001	25495000	chr12	25460001	26240000	3prime	mutant_only	NA	0.0735	NA	-2.06445571316768	NA	121272.147657945	780000	35000	25477500.5	stripe_1460
chr12	25570001	25585000	chr12	25570001	26235000	3prime	mutant_only	NA	0.069	NA	-1.10095208440725	NA	143584.516205944	665000	15000	25577500.5	stripe_1461
chr12	25770001	25795000	chr12	24970001	25795000	5prime	mutant_only	NA	0.099	NA	-9.80842840222154	NA	115633.893214669	825000	25000	25782500.5	stripe_1462
chr12	25860001	25885000	chr12	25860001	26415000	3prime	shared	0.015	0.0155	13.7503452559703	11.1626092237462	303230.871458448	264944.872218812	555000	25000	25872500.5	stripe_1463
chr12	26060001	26080000	chr12	24930001	26080000	5prime	mutant_only	NA	0.013	NA	3.09118088031743	NA	110037.957384812	1150000	20000	26070000.5	stripe_1464
chr12	26210001	26245000	chr12	25270001	26245000	5prime	shared	0.032	0.036	-32.4720119390464	-28.3451672901358	227644.22102607	192665.390563204	975000	35000	26227500.5	stripe_1465
chr12	26510001	26540000	chr12	26510001	28380000	3prime	mutant_only	NA	0.031	NA	-4.78236154431621	NA	47500.8222098496	1870000	30000	26525000.5	stripe_1466
chr12	26925001	26945000	chr12	26125001	26945000	5prime	mutant_only	NA	0.0805	NA	-0.846246960945381	NA	127488.872949383	820000	20000	26935000.5	stripe_1467
chr12	27245001	27270000	chr12	26520001	27270000	5prime	mutant_only	NA	0.0925	NA	-2.78769882754047	NA	91306.0791172797	750000	25000	27257500.5	stripe_1468
chr12	27325001	27350000	chr12	26345001	27350000	5prime	mutant_only	NA	0.052	NA	-0.634565973638328	NA	71273.2762631539	1005000	25000	27337500.5	stripe_1469
chr12	27465001	27480000	chr12	27465001	28485000	3prime	mutant_only	NA	0.099	NA	-0.407187146601414	NA	66010.443848261	1020000	15000	27472500.5	stripe_1470
chr12	28220001	28240000	chr12	26555001	28240000	5prime	mutant_only	NA	0.072	NA	-0.589977594623586	NA	41477.8221600897	1685000	20000	28230000.5	stripe_1471
chr12	28415001	28435000	chr12	26505001	28435000	5prime	shared	0.098	0.056	-2.18226390856697	0.673526486741947	44264.5140970061	39344.1865662384	1930000	20000	28425000.5	stripe_1472
chr12	28580001	28605000	chr12	28580001	29895000	3prime	shared	0.039	0.094	-4.71313035055771	-8.66582297710229	101004.498845428	66299.1617133983	1315000	25000	28592500.5	stripe_1473
chr12	28740001	28760000	chr12	28585001	28760000	5prime	control_only	0.086	NA	-1.96221680358299	NA	453433.73410054	NA	175000	20000	28750000.5	stripe_1474
chr12	28745001	28765000	chr12	28745001	29860000	3prime	control_only	0.082	NA	-5.91209461260845	NA	116123.244152913	NA	1115000	20000	28755000.5	stripe_1475
