chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chr14	CHH	OB	1	51	443	28497	493	31866
chr14	CHH	OB	1	52	448	28781	511	32184
chr14	CHH	OB	1	53	403	28317	452	31827
chr14	CHH	OB	1	54	427	28603	478	31972
chr14	CHH	OB	1	55	444	28387	490	31710
chr14	CHH	OB	1	56	453	28447	501	31735
chr14	CHH	OB	1	57	466	28696	525	32064
chr14	CHH	OB	1	58	433	28606	487	31944
chr14	CHH	OB	1	59	431	28424	485	31785
chr14	CHH	OB	1	6	474	28418	539	31876
chr14	CHH	OB	1	60	420	28433	478	31807
chr14	CHH	OB	1	61	410	28266	463	31596
chr14	CHH	OB	1	62	437	28326	493	31708
chr14	CHH	OB	1	63	434	28721	492	32126
chr14	CHH	OB	1	64	453	28276	520	31639
chr14	CHH	OB	1	65	415	28530	474	31900
chr14	CHH	OB	1	66	430	28557	476	31955
chr14	CHH	OB	1	67	454	28566	511	31888
chr14	CHH	OB	1	68	461	28183	520	31515
chr14	CHH	OB	1	69	449	28235	513	31594
chr14	CHH	OB	1	7	446	28496	495	31867
chr14	CHH	OB	1	70	432	28458	483	31759
chr14	CHH	OB	1	71	415	28715	471	32129
chr14	CHH	OB	1	72	430	28251	478	31592
chr14	CHH	OB	1	73	454	28205	531	31540
chr14	CHH	OB	1	74	431	28486	483	31880
chr14	CHH	OB	1	75	426	28624	470	31982
chr14	CHH	OB	1	76	422	28752	468	32154
chr14	CHH	OB	1	77	428	28210	472	31540
chr14	CHH	OB	1	78	421	28378	475	31770
chr14	CHH	OB	1	79	408	28535	457	32020
chr14	CHH	OB	1	8	461	28634	522	32005
chr14	CHH	OB	1	80	444	28706	496	32094
chr14	CHH	OB	1	81	437	28228	492	31632
chr14	CHH	OB	1	82	414	28200	462	31490
chr14	CHH	OB	1	83	404	27701	436	31017
chr14	CHH	OB	1	84	424	28123	467	31508
chr14	CHH	OB	1	85	405	27989	460	31294
chr14	CHH	OB	1	86	446	27967	505	31329
chr14	CHH	OB	1	87	401	28327	435	31768
chr14	CHH	OB	1	88	435	28168	493	31501
chr14	CHH	OB	1	89	378	27743	422	31019
chr14	CHH	OB	1	9	442	28544	501	31893
chr14	CHH	OB	1	90	431	28243	480	31696
chr14	CHH	OB	1	91	435	28055	489	31455
chr14	CHH	OB	1	92	424	28347	470	31735
chr14	CHH	OB	1	93	433	28065	484	31502
chr14	CHH	OB	1	94	444	28611	491	31946
chr14	CHH	OB	1	95	395	26257	437	29305
chr14	CHH	OB	1	96	417	28306	471	31704
chr14	CHH	OB	1	97	388	27394	436	30620
chr14	CHH	OB	1	98	486	27319	545	30421
chr14	CHH	OB	1	99	408	24697	468	27625
chr14	CHH	OB	2	1	361	25378	401	28344
chr14	CHH	OB	2	10	443	28377	502	31741
chr14	CHH	OB	2	100	415	28129	458	31490
chr14	CHH	OB	2	101	421	28046	464	31450
chr14	CHH	OB	2	11	380	28327	446	31610
chr14	CHH	OB	2	12	429	27962	485	31340
chr14	CHH	OB	2	13	416	27938	457	31145
chr14	CHH	OB	2	14	418	28008	485	31409
chr14	CHH	OB	2	15	417	27924	475	31283
chr14	CHH	OB	2	16	395	27913	448	31175
chr14	CHH	OB	2	17	378	28262	424	31635
chr14	CHH	OB	2	18	433	28471	510	31796
chr14	CHH	OB	2	19	430	28644	489	32000
chr14	CHH	OB	2	2	438	25790	486	28831
chr14	CHH	OB	2	20	464	28347	516	31738
chr14	CHH	OB	2	21	389	28450	430	31755
chr14	CHH	OB	2	22	412	28176	472	31458
chr14	CHH	OB	2	23	398	28063	438	31349
chr14	CHH	OB	2	24	427	28214	483	31568
chr14	CHH	OB	2	25	445	28455	501	31778
chr14	CHH	OB	2	26	446	28337	506	31646
chr14	CHH	OB	2	27	415	28456	482	31751
chr14	CHH	OB	2	28	427	28555	476	31905
chr14	CHH	OB	2	29	390	28528	424	31883
chr14	CHH	OB	2	3	455	28039	512	31371
chr14	CHH	OB	2	30	393	28546	444	31959
chr14	CHH	OB	2	31	406	28598	446	31922
chr14	CHH	OB	2	32	448	28449	502	31716
chr14	CHH	OB	2	33	436	28705	476	32131
chr14	CHH	OB	2	34	406	28491	459	31838
chr14	CHH	OB	2	35	433	28506	482	32040
chr14	CHH	OB	2	36	429	28820	489	32185
chr14	CHH	OB	2	37	420	28457	472	31736
chr14	CHH	OB	2	38	461	28453	518	31833
chr14	CHH	OB	2	39	450	28489	498	31768
chr14	CHH	OB	2	4	467	32065	534	35814
chr14	CHH	OB	2	40	429	28800	472	32201
chr14	CHH	OB	2	41	430	28578	478	31834
chr14	CHH	OB	2	42	436	28808	503	32189
chr14	CHH	OB	2	43	433	28406	472	31774
chr14	CHH	OB	2	44	412	28655	453	32097
chr14	CHH	OB	2	45	465	28535	524	31880
chr14	CHH	OB	2	46	420	28539	479	31846
chr14	CHH	OB	2	47	402	28278	433	31615
chr14	CHH	OB	2	48	403	28656	454	32070
chr14	CHH	OB	2	49	414	28813	455	32241
chr14	CHH	OB	2	5	493	31169	533	34833
chr14	CHH	OB	2	50	400	28552	447	31936
chr14	CHH	OB	2	51	441	28564	493	31999
chr14	CHH	OB	2	52	392	28748	440	32187
chr14	CHH	OB	2	53	441	28677	489	32003
chr14	CHH	OB	2	54	421	28987	472	32441
chr14	CHH	OB	2	55	427	28475	487	31923
chr14	CHH	OB	2	56	373	28583	425	31966
chr14	CHH	OB	2	57	432	28712	466	32063
chr14	CHH	OB	2	58	416	28889	468	32371
chr14	CHH	OB	2	59	430	28395	499	31853
chr14	CHH	OB	2	6	430	29620	483	33096
chr14	CHH	OB	2	60	405	28568	442	32017
chr14	CHH	OB	2	61	387	28595	427	31999
chr14	CHH	OB	2	62	437	28562	485	31976
chr14	CHH	OB	2	63	411	28616	471	31945
chr14	CHH	OB	2	64	409	28870	457	32270
chr14	CHH	OB	2	65	428	28987	474	32409
chr14	CHH	OB	2	66	435	28541	489	31924
chr14	CHH	OB	2	67	405	28582	453	31940
chr14	CHH	OB	2	68	418	28646	467	32070
chr14	CHH	OB	2	69	437	28688	486	32205
chr14	CHH	OB	2	7	493	30136	551	33653
chr14	CHH	OB	2	70	395	28897	445	32271
chr14	CHH	OB	2	71	421	28650	479	31988
chr14	CHH	OB	2	72	450	28653	495	32059
chr14	CHH	OB	2	73	458	28657	517	32060
chr14	CHH	OB	2	74	432	28318	506	31702
chr14	CHH	OB	2	75	393	28661	434	31909
chr14	CHH	OB	2	76	420	28426	475	31762
chr14	CHH	OB	2	77	415	28512	460	31790
chr14	CHH	OB	2	78	423	28457	477	31762
chr14	CHH	OB	2	79	425	28780	472	32275
chr14	CHH	OB	2	8	436	27559	492	30873
chr14	CHH	OB	2	80	411	28752	466	32222
chr14	CHH	OB	2	81	463	28575	501	31882
chr14	CHH	OB	2	82	419	28575	459	31954
chr14	CHH	OB	2	83	421	28826	468	32294
chr14	CHH	OB	2	84	410	28536	453	31990
chr14	CHH	OB	2	85	442	28612	502	31965
chr14	CHH	OB	2	86	406	28572	450	31960
chr14	CHH	OB	2	87	395	28549	427	31980
chr14	CHH	OB	2	88	434	28686	496	32093
chr14	CHH	OB	2	89	444	28447	499	31756
chr14	CHH	OB	2	9	456	28949	511	32361
chr14	CHH	OB	2	90	413	28425	465	31807
chr14	CHH	OB	2	91	410	28286	465	31663
chr14	CHH	OB	2	92	423	28351	473	31686
chr14	CHH	OB	2	93	418	28572	481	31951
chr14	CHH	OB	2	94	421	28470	488	31844
chr14	CHH	OB	2	95	394	28496	454	31910
chr14	CHH	OB	2	96	403	28276	457	31666
chr14	CHH	OB	2	97	398	28488	461	31845
chr14	CHH	OB	2	98	392	28159	449	31440
chr14	CHH	OB	2	99	438	28248	498	31547
chr14	CHH	OT	1	1	382	27316	413	30600
chr14	CHH	OT	1	10	459	28337	523	31683
chr14	CHH	OT	1	100	422	28005	475	31286
chr14	CHH	OT	1	101	397	28283	445	31595
chr14	CHH	OT	1	11	370	28214	418	31591
chr14	CHH	OT	1	12	446	28679	493	32043
chr14	CHH	OT	1	13	410	27864	457	31139
chr14	CHH	OT	1	14	425	28048	476	31347
chr14	CHH	OT	1	15	397	27973	453	31357
chr14	CHH	OT	1	16	400	27939	443	31297
chr14	CHH	OT	1	17	403	27999	449	31300
chr14	CHH	OT	1	18	428	27912	475	31252
chr14	CHH	OT	1	19	376	27606	431	30912
chr14	CHH	OT	1	2	474	23738	527	26516
chr14	CHH	OT	1	20	425	28014	482	31421
chr14	CHH	OT	1	21	435	28025	492	31433
chr14	CHH	OT	1	22	432	28748	490	32093
chr14	CHH	OT	1	23	445	28549	496	31891
chr14	CHH	OT	1	24	433	28252	490	31663
chr14	CHH	OT	1	25	397	28253	438	31601
chr14	CHH	OT	1	26	425	28480	476	31870
chr14	CHH	OT	1	27	398	28591	448	32070
chr14	CHH	OT	1	28	413	28428	463	31831
chr14	CHH	OT	1	29	421	28517	480	31829
chr14	CHH	OT	1	3	385	24707	447	27553
chr14	CHH	OT	1	30	394	28439	453	31762
chr14	CHH	OT	1	31	389	28306	432	31757
chr14	CHH	OT	1	32	411	28114	461	31423
chr14	CHH	OT	1	33	425	28057	481	31431
chr14	CHH	OT	1	34	404	28345	462	31769
chr14	CHH	OT	1	35	406	28173	449	31506
chr14	CHH	OT	1	36	463	28330	513	31665
chr14	CHH	OT	1	37	421	28231	477	31598
chr14	CHH	OT	1	38	459	28299	518	31682
chr14	CHH	OT	1	39	439	28592	511	32013
chr14	CHH	OT	1	4	465	27456	514	30717
chr14	CHH	OT	1	40	455	28564	507	32009
chr14	CHH	OT	1	41	408	28410	476	31796
chr14	CHH	OT	1	42	407	28365	456	31718
chr14	CHH	OT	1	43	432	28744	488	32210
chr14	CHH	OT	1	44	400	28605	449	32049
chr14	CHH	OT	1	45	415	28526	456	31948
chr14	CHH	OT	1	46	376	28498	427	31813
chr14	CHH	OT	1	47	425	28744	473	32075
chr14	CHH	OT	1	48	424	28635	493	32145
chr14	CHH	OT	1	49	453	28289	512	31592
chr14	CHH	OT	1	5	403	27685	459	30957
chr14	CHH	OT	1	50	432	28736	494	32159
chr14	CHH	OT	1	51	442	28588	503	31981
chr14	CHH	OT	1	52	424	28235	474	31589
chr14	CHH	OT	1	53	432	28372	499	31855
chr14	CHH	OT	1	54	426	28618	489	31942
chr14	CHH	OT	1	55	409	28272	464	31647
chr14	CHH	OT	1	56	402	28644	458	31999
chr14	CHH	OT	1	57	458	28722	514	32128
chr14	CHH	OT	1	58	422	28670	471	32079
chr14	CHH	OT	1	59	408	28541	464	31885
chr14	CHH	OT	1	6	463	28230	524	31708
chr14	CHH	OT	1	60	449	28644	508	32159
chr14	CHH	OT	1	61	438	28599	497	31889
chr14	CHH	OT	1	62	452	28737	508	32110
chr14	CHH	OT	1	63	403	28795	455	32241
chr14	CHH	OT	1	64	439	28599	491	32067
chr14	CHH	OT	1	65	454	28400	516	31764
chr14	CHH	OT	1	66	413	28226	473	31538
chr14	CHH	OT	1	67	461	28852	514	32277
chr14	CHH	OT	1	68	487	28277	540	31655
chr14	CHH	OT	1	69	435	28720	484	32132
chr14	CHH	OT	1	7	368	26690	399	29831
chr14	CHH	OT	1	70	445	28798	511	32240
chr14	CHH	OT	1	71	460	28277	525	31713
chr14	CHH	OT	1	72	472	28272	538	31682
chr14	CHH	OT	1	73	448	28383	518	31739
chr14	CHH	OT	1	74	451	28653	527	32136
chr14	CHH	OT	1	75	428	28302	484	31645
chr14	CHH	OT	1	76	410	28413	455	31920
chr14	CHH	OT	1	77	429	28741	486	32193
chr14	CHH	OT	1	78	456	28823	510	32266
chr14	CHH	OT	1	79	451	28508	501	31847
chr14	CHH	OT	1	8	418	28782	465	32313
chr14	CHH	OT	1	80	408	28388	464	31805
chr14	CHH	OT	1	81	462	28496	525	31752
chr14	CHH	OT	1	82	430	28458	485	31903
chr14	CHH	OT	1	83	447	28687	517	32054
chr14	CHH	OT	1	84	496	28433	551	31697
chr14	CHH	OT	1	85	452	28425	514	31958
chr14	CHH	OT	1	86	420	28474	470	31834
chr14	CHH	OT	1	87	498	28618	559	31969
chr14	CHH	OT	1	88	469	28562	535	31987
chr14	CHH	OT	1	89	433	28838	476	32184
chr14	CHH	OT	1	9	401	28044	446	31353
chr14	CHH	OT	1	90	457	28374	522	31752
chr14	CHH	OT	1	91	513	28745	567	32219
chr14	CHH	OT	1	92	450	28331	504	31677
chr14	CHH	OT	1	93	445	28482	509	31934
chr14	CHH	OT	1	94	476	28460	537	31862
chr14	CHH	OT	1	95	469	28567	531	32028
chr14	CHH	OT	1	96	450	28504	513	31837
chr14	CHH	OT	1	97	492	28384	547	31729
chr14	CHH	OT	1	98	457	28265	508	31685
chr14	CHH	OT	1	99	463	28249	536	31592
chr14	CHH	OT	2	1	431	28256	491	31638
chr14	CHH	OT	2	10	481	28474	531	31784
chr14	CHH	OT	2	100	420	25429	468	28466
chr14	CHH	OT	2	101	380	25480	446	28507
chr14	CHH	OT	2	11	455	28207	511	31511
chr14	CHH	OT	2	12	423	28649	480	32081
chr14	CHH	OT	2	13	461	28587	522	31965
chr14	CHH	OT	2	14	413	28396	475	31896
chr14	CHH	OT	2	15	460	28607	518	32060
chr14	CHH	OT	2	16	435	28702	480	32081
chr14	CHH	OT	2	17	407	28500	454	31804
chr14	CHH	OT	2	18	419	28382	459	31728
chr14	CHH	OT	2	19	452	28607	499	32049
chr14	CHH	OT	2	2	421	28433	467	31755
chr14	CHH	OT	2	20	408	28419	453	31868
chr14	CHH	OT	2	21	443	28548	481	31971
chr14	CHH	OT	2	22	420	28381	469	31799
chr14	CHH	OT	2	23	454	28420	509	31823
chr14	CHH	OT	2	24	431	28440	485	31795
chr14	CHH	OT	2	25	425	28502	486	31893
chr14	CHH	OT	2	26	449	28756	508	32147
chr14	CHH	OT	2	27	458	28655	506	32082
chr14	CHH	OT	2	28	411	28314	466	31688
chr14	CHH	OT	2	29	448	28437	496	31900
chr14	CHH	OT	2	3	456	28220	500	31539
chr14	CHH	OT	2	30	404	28389	447	31843
chr14	CHH	OT	2	31	440	28581	492	32010
chr14	CHH	OT	2	32	393	28679	435	32084
chr14	CHH	OT	2	33	437	28302	492	31609
chr14	CHH	OT	2	34	456	28424	508	31834
chr14	CHH	OT	2	35	456	28507	517	31847
chr14	CHH	OT	2	36	461	28590	504	32015
chr14	CHH	OT	2	37	473	28512	539	31897
chr14	CHH	OT	2	38	424	28466	470	31840
chr14	CHH	OT	2	39	414	28645	457	32118
chr14	CHH	OT	2	4	471	28107	520	31456
chr14	CHH	OT	2	40	414	28464	449	31824
chr14	CHH	OT	2	41	458	28501	510	31954
chr14	CHH	OT	2	42	479	28585	540	32037
chr14	CHH	OT	2	43	444	28398	481	31711
chr14	CHH	OT	2	44	446	28532	499	31942
chr14	CHH	OT	2	45	433	28628	478	32064
chr14	CHH	OT	2	46	451	28487	494	31857
chr14	CHH	OT	2	47	380	28682	420	32031
chr14	CHH	OT	2	48	424	28401	465	31760
chr14	CHH	OT	2	49	476	28639	524	32092
chr14	CHH	OT	2	5	435	28384	476	31770
chr14	CHH	OT	2	50	438	28506	486	31832
chr14	CHH	OT	2	51	440	28740	496	32144
chr14	CHH	OT	2	52	441	28690	484	32130
chr14	CHH	OT	2	53	420	28739	470	32191
chr14	CHH	OT	2	54	443	28652	491	32074
chr14	CHH	OT	2	55	453	28797	520	32264
chr14	CHH	OT	2	56	454	28367	503	31722
chr14	CHH	OT	2	57	444	28436	482	31840
chr14	CHH	OT	2	58	455	28456	514	31923
chr14	CHH	OT	2	59	450	28751	505	32146
chr14	CHH	OT	2	6	443	28241	522	31509
chr14	CHH	OT	2	60	414	28378	474	31688
chr14	CHH	OT	2	61	438	28650	483	32069
chr14	CHH	OT	2	62	410	28552	440	32003
chr14	CHH	OT	2	63	456	28510	519	31971
chr14	CHH	OT	2	64	452	28488	515	31861
chr14	CHH	OT	2	65	435	28708	482	32119
chr14	CHH	OT	2	66	438	28439	487	31825
chr14	CHH	OT	2	67	447	28878	495	32312
chr14	CHH	OT	2	68	460	28568	510	31928
chr14	CHH	OT	2	69	448	28742	497	32184
chr14	CHH	OT	2	7	466	28409	524	31774
chr14	CHH	OT	2	70	387	28576	445	31946
chr14	CHH	OT	2	71	438	28530	488	31912
chr14	CHH	OT	2	72	423	28307	464	31609
chr14	CHH	OT	2	73	457	28298	510	31632
chr14	CHH	OT	2	74	410	28141	466	31518
chr14	CHH	OT	2	75	406	28411	463	31808
chr14	CHH	OT	2	76	429	28383	474	31711
chr14	CHH	OT	2	77	421	28415	474	31788
chr14	CHH	OT	2	78	393	27999	440	31358
chr14	CHH	OT	2	79	393	28048	452	31370
chr14	CHH	OT	2	8	434	28612	494	31875
chr14	CHH	OT	2	80	426	28163	479	31440
chr14	CHH	OT	2	81	444	28524	502	31861
chr14	CHH	OT	2	82	403	28172	448	31579
chr14	CHH	OT	2	83	449	28873	511	32177
chr14	CHH	OT	2	84	411	28218	452	31663
chr14	CHH	OT	2	85	414	27967	468	31275
chr14	CHH	OT	2	86	415	27858	459	31169
chr14	CHH	OT	2	87	427	27730	481	31062
chr14	CHH	OT	2	88	446	28208	505	31472
chr14	CHH	OT	2	89	421	28101	488	31459
chr14	CHH	OT	2	9	441	28335	501	31704
chr14	CHH	OT	2	90	425	27905	484	31161
chr14	CHH	OT	2	91	442	28194	494	31382
chr14	CHH	OT	2	92	469	28407	514	31793
chr14	CHH	OT	2	93	461	28941	517	32431
chr14	CHH	OT	2	94	424	27242	483	30356
chr14	CHH	OT	2	95	443	29628	501	33188
chr14	CHH	OT	2	96	454	29385	509	32889
chr14	CHH	OT	2	97	464	30858	519	34594
chr14	CHH	OT	2	98	501	31996	562	35820
chr14	CHH	OT	2	99	428	27839	472	31180
chr14	CHG	OB	1	1	98	8232	109	9202
chr14	CHG	OB	1	10	124	8094	145	9129
chr14	CHG	OB	1	100	114	6681	125	7462
chr14	CHG	OB	1	101	68	6947	74	7722
chr14	CHG	OB	1	11	104	8166	117	9090
chr14	CHG	OB	1	12	105	8212	114	9234
chr14	CHG	OB	1	13	116	8138	142	9144
chr14	CHG	OB	1	14	116	8158	129	9130
chr14	CHG	OB	1	15	113	8218	128	9161
chr14	CHG	OB	1	16	104	8165	122	9113
chr14	CHG	OB	1	17	106	8135	121	9119
chr14	CHG	OB	1	18	106	8130	116	9116
chr14	CHG	OB	1	19	107	8311	116	9329
chr14	CHG	OB	1	2	115	8395	131	9428
chr14	CHG	OB	1	20	104	8098	125	9105
chr14	CHG	OB	1	21	88	8312	107	9261
chr14	CHG	OB	1	22	79	8190	92	9156
chr14	CHG	OB	1	23	107	8034	125	9035
chr14	CHG	OB	1	24	122	8056	133	9015
chr14	CHG	OB	1	25	94	8142	108	9087
chr14	CHG	OB	1	26	101	8206	112	9144
chr14	CHG	OB	1	27	86	8021	91	8979
chr14	CHG	OB	1	28	102	8178	113	9176
chr14	CHG	OB	1	29	104	8066	124	9067
chr14	CHG	OB	1	3	110	8209	127	9152
chr14	CHG	OB	1	30	94	8301	105	9276
chr14	CHG	OB	1	31	120	8251	134	9227
chr14	CHG	OB	1	32	114	8175	140	9137
chr14	CHG	OB	1	33	97	8113	108	9107
chr14	CHG	OB	1	34	103	8229	116	9205
chr14	CHG	OB	1	35	87	8162	102	9128
chr14	CHG	OB	1	36	107	8095	112	9047
chr14	CHG	OB	1	37	107	8068	113	8997
chr14	CHG	OB	1	38	100	8174	112	9137
chr14	CHG	OB	1	39	103	8168	112	9108
chr14	CHG	OB	1	4	104	8105	119	9086
chr14	CHG	OB	1	40	92	8078	104	9062
chr14	CHG	OB	1	41	99	8319	108	9311
chr14	CHG	OB	1	42	97	8128	112	9106
chr14	CHG	OB	1	43	91	8142	104	9107
chr14	CHG	OB	1	44	110	7965	124	8886
chr14	CHG	OB	1	45	95	8132	104	9142
chr14	CHG	OB	1	46	108	8272	125	9285
chr14	CHG	OB	1	47	125	8153	142	9148
chr14	CHG	OB	1	48	110	8177	127	9196
chr14	CHG	OB	1	49	107	8012	120	8921
chr14	CHG	OB	1	5	125	8282	139	9222
chr14	CHG	OB	1	50	102	8209	114	9201
chr14	CHG	OB	1	51	90	8044	104	8990
chr14	CHG	OB	1	52	98	8207	112	9184
chr14	CHG	OB	1	53	80	8085	91	9076
chr14	CHG	OB	1	54	112	8040	126	8990
chr14	CHG	OB	1	55	94	8288	109	9209
chr14	CHG	OB	1	56	100	8028	120	9000
chr14	CHG	OB	1	57	68	8131	80	9063
chr14	CHG	OB	1	58	94	7989	97	8921
chr14	CHG	OB	1	59	106	8077	112	9073
chr14	CHG	OB	1	6	100	8119	111	9114
chr14	CHG	OB	1	60	90	8241	103	9240
chr14	CHG	OB	1	61	83	8038	94	9006
chr14	CHG	OB	1	62	107	8046	119	9050
chr14	CHG	OB	1	63	99	8116	109	9088
chr14	CHG	OB	1	64	104	8004	114	8972
chr14	CHG	OB	1	65	94	8036	106	8971
chr14	CHG	OB	1	66	108	8070	123	9018
chr14	CHG	OB	1	67	89	7928	107	8849
chr14	CHG	OB	1	68	85	7938	95	8849
chr14	CHG	OB	1	69	89	7905	101	8838
chr14	CHG	OB	1	7	98	8284	116	9286
chr14	CHG	OB	1	70	99	7978	108	8917
chr14	CHG	OB	1	71	92	8098	102	9062
chr14	CHG	OB	1	72	98	8088	109	9099
chr14	CHG	OB	1	73	88	8152	97	9141
chr14	CHG	OB	1	74	103	7964	119	8878
chr14	CHG	OB	1	75	81	8091	88	9004
chr14	CHG	OB	1	76	100	7933	104	8871
chr14	CHG	OB	1	77	89	8007	101	8949
chr14	CHG	OB	1	78	97	7945	111	8915
chr14	CHG	OB	1	79	97	7952	108	8890
chr14	CHG	OB	1	8	110	8195	123	9177
chr14	CHG	OB	1	80	89	7913	97	8853
chr14	CHG	OB	1	81	92	7978	104	8929
chr14	CHG	OB	1	82	108	7677	122	8570
chr14	CHG	OB	1	83	92	7715	105	8620
chr14	CHG	OB	1	84	100	7719	111	8663
chr14	CHG	OB	1	85	94	7938	101	8924
chr14	CHG	OB	1	86	79	7964	92	8881
chr14	CHG	OB	1	87	87	7652	94	8553
chr14	CHG	OB	1	88	101	7609	112	8473
chr14	CHG	OB	1	89	97	7741	115	8634
chr14	CHG	OB	1	9	106	8240	121	9277
chr14	CHG	OB	1	90	101	7717	107	8635
chr14	CHG	OB	1	91	96	7830	110	8751
chr14	CHG	OB	1	92	88	7847	99	8746
chr14	CHG	OB	1	93	112	7690	123	8552
chr14	CHG	OB	1	94	89	7899	101	8845
chr14	CHG	OB	1	95	94	7299	105	8111
chr14	CHG	OB	1	96	88	7422	97	8298
chr14	CHG	OB	1	97	72	7645	86	8520
chr14	CHG	OB	1	98	122	7545	137	8437
chr14	CHG	OB	1	99	85	6798	95	7625
chr14	CHG	OB	2	1	109	7251	124	8124
chr14	CHG	OB	2	10	105	8028	124	9015
chr14	CHG	OB	2	100	79	8125	88	9121
chr14	CHG	OB	2	101	79	8102	87	9130
chr14	CHG	OB	2	11	101	7812	122	8745
chr14	CHG	OB	2	12	100	7721	112	8648
chr14	CHG	OB	2	13	90	7910	103	8822
chr14	CHG	OB	2	14	83	8019	92	8945
chr14	CHG	OB	2	15	80	7855	92	8779
chr14	CHG	OB	2	16	91	7869	105	8767
chr14	CHG	OB	2	17	91	7697	101	8660
chr14	CHG	OB	2	18	70	8014	79	8968
chr14	CHG	OB	2	19	74	7974	78	8927
chr14	CHG	OB	2	2	166	10715	194	11964
chr14	CHG	OB	2	20	94	7716	103	8657
chr14	CHG	OB	2	21	80	7675	88	8575
chr14	CHG	OB	2	22	96	7802	109	8736
chr14	CHG	OB	2	23	81	7937	96	8842
chr14	CHG	OB	2	24	84	7880	93	8844
chr14	CHG	OB	2	25	102	8027	111	9013
chr14	CHG	OB	2	26	77	8098	85	9041
chr14	CHG	OB	2	27	94	7928	111	8834
chr14	CHG	OB	2	28	95	8177	108	9153
chr14	CHG	OB	2	29	92	8030	104	9001
chr14	CHG	OB	2	3	70	7248	78	8115
chr14	CHG	OB	2	30	94	7926	107	8905
chr14	CHG	OB	2	31	96	8101	102	9113
chr14	CHG	OB	2	32	93	8048	105	9051
chr14	CHG	OB	2	33	82	8039	89	8975
chr14	CHG	OB	2	34	92	8113	102	9057
chr14	CHG	OB	2	35	92	8150	97	9132
chr14	CHG	OB	2	36	90	8095	103	9060
chr14	CHG	OB	2	37	90	8050	101	9013
chr14	CHG	OB	2	38	107	8073	114	9052
chr14	CHG	OB	2	39	94	8256	107	9196
chr14	CHG	OB	2	4	93	6649	108	7415
chr14	CHG	OB	2	40	93	8150	105	9121
chr14	CHG	OB	2	41	82	8074	92	9041
chr14	CHG	OB	2	42	81	7931	89	8907
chr14	CHG	OB	2	43	84	8143	91	9124
chr14	CHG	OB	2	44	103	8241	112	9264
chr14	CHG	OB	2	45	79	8086	87	9012
chr14	CHG	OB	2	46	99	8069	112	9033
chr14	CHG	OB	2	47	83	8167	94	9220
chr14	CHG	OB	2	48	95	8065	101	9016
chr14	CHG	OB	2	49	93	8103	105	9071
chr14	CHG	OB	2	5	89	6722	97	7575
chr14	CHG	OB	2	50	106	8200	121	9181
chr14	CHG	OB	2	51	85	8098	96	9067
chr14	CHG	OB	2	52	96	8218	111	9183
chr14	CHG	OB	2	53	75	8167	82	9159
chr14	CHG	OB	2	54	95	8278	105	9233
chr14	CHG	OB	2	55	95	8070	107	9023
chr14	CHG	OB	2	56	97	8156	108	9082
chr14	CHG	OB	2	57	97	8136	105	9177
chr14	CHG	OB	2	58	102	8113	113	9088
chr14	CHG	OB	2	59	80	8164	90	9119
chr14	CHG	OB	2	6	90	7672	99	8598
chr14	CHG	OB	2	60	86	8163	94	9150
chr14	CHG	OB	2	61	87	8194	96	9125
chr14	CHG	OB	2	62	82	8254	88	9245
chr14	CHG	OB	2	63	98	8269	106	9284
chr14	CHG	OB	2	64	107	8226	119	9224
chr14	CHG	OB	2	65	96	8118	106	9095
chr14	CHG	OB	2	66	99	8017	113	8962
chr14	CHG	OB	2	67	100	8039	119	8968
chr14	CHG	OB	2	68	82	8290	89	9295
chr14	CHG	OB	2	69	100	8127	114	9107
chr14	CHG	OB	2	7	92	7759	108	8629
chr14	CHG	OB	2	70	82	8076	91	9070
chr14	CHG	OB	2	71	82	8049	92	9062
chr14	CHG	OB	2	72	83	7999	91	8873
chr14	CHG	OB	2	73	89	8106	102	9050
chr14	CHG	OB	2	74	70	8110	75	9094
chr14	CHG	OB	2	75	77	8260	83	9209
chr14	CHG	OB	2	76	117	8067	130	9076
chr14	CHG	OB	2	77	91	8125	98	9119
chr14	CHG	OB	2	78	87	8170	94	9188
chr14	CHG	OB	2	79	84	8117	94	9067
chr14	CHG	OB	2	8	101	7468	114	8374
chr14	CHG	OB	2	80	93	8152	105	9112
chr14	CHG	OB	2	81	101	8121	112	9094
chr14	CHG	OB	2	82	82	8091	89	9028
chr14	CHG	OB	2	83	100	8027	110	9055
chr14	CHG	OB	2	84	80	8128	95	9030
chr14	CHG	OB	2	85	76	8138	82	9142
chr14	CHG	OB	2	86	91	8117	107	9109
chr14	CHG	OB	2	87	92	8039	98	8991
chr14	CHG	OB	2	88	79	8065	90	9022
chr14	CHG	OB	2	89	83	8137	93	9088
chr14	CHG	OB	2	9	76	7352	84	8275
chr14	CHG	OB	2	90	83	7994	88	8887
chr14	CHG	OB	2	91	103	8375	113	9401
chr14	CHG	OB	2	92	89	7996	98	8908
chr14	CHG	OB	2	93	96	8195	108	9192
chr14	CHG	OB	2	94	74	8185	84	9190
chr14	CHG	OB	2	95	86	8126	95	9068
chr14	CHG	OB	2	96	86	8082	96	9024
chr14	CHG	OB	2	97	78	8157	84	9157
chr14	CHG	OB	2	98	82	7950	90	8925
