chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chr13	CHG	OT	1	91	92	10020	111	11173
chr13	CHG	OT	1	92	87	10100	101	11276
chr13	CHG	OT	1	93	113	9950	126	11004
chr13	CHG	OT	1	94	112	9800	122	10863
chr13	CHG	OT	1	95	96	10054	109	11235
chr13	CHG	OT	1	96	120	10135	136	11234
chr13	CHG	OT	1	97	118	10156	127	11376
chr13	CHG	OT	1	98	107	9895	122	11012
chr13	CHG	OT	1	99	107	10050	126	11211
chr13	CHG	OT	2	1	102	9792	111	10854
chr13	CHG	OT	2	10	88	10037	95	11146
chr13	CHG	OT	2	100	168	12703	187	14192
chr13	CHG	OT	2	101	97	8502	104	9464
chr13	CHG	OT	2	11	104	10055	121	11198
chr13	CHG	OT	2	12	104	9990	112	11123
chr13	CHG	OT	2	13	96	9984	104	11089
chr13	CHG	OT	2	14	96	9915	108	11054
chr13	CHG	OT	2	15	100	10104	116	11265
chr13	CHG	OT	2	16	80	10261	89	11397
chr13	CHG	OT	2	17	85	10147	96	11222
chr13	CHG	OT	2	18	96	9946	108	11069
chr13	CHG	OT	2	19	102	10063	112	11208
chr13	CHG	OT	2	2	86	9933	95	11068
chr13	CHG	OT	2	20	86	10008	92	11116
chr13	CHG	OT	2	21	88	10232	101	11369
chr13	CHG	OT	2	22	73	10095	77	11225
chr13	CHG	OT	2	23	101	10034	109	11150
chr13	CHG	OT	2	24	93	9910	108	11056
chr13	CHG	OT	2	25	103	9901	111	10964
chr13	CHG	OT	2	26	78	9957	85	11039
chr13	CHG	OT	2	27	102	9960	109	11073
chr13	CHG	OT	2	28	79	10009	87	11047
chr13	CHG	OT	2	29	94	10078	107	11249
chr13	CHG	OT	2	3	103	9793	112	10869
chr13	CHG	OT	2	30	81	10183	87	11423
chr13	CHG	OT	2	31	108	9836	113	10866
chr13	CHG	OT	2	32	100	10009	109	11193
chr13	CHG	OT	2	33	110	10074	127	11242
chr13	CHG	OT	2	34	91	9867	106	10947
chr13	CHG	OT	2	35	104	9958	115	11066
chr13	CHG	OT	2	36	121	10021	138	11142
chr13	CHG	OT	2	37	84	10017	94	11148
chr13	CHG	OT	2	38	114	10057	129	11209
chr13	CHG	OT	2	39	85	9998	98	11121
chr13	CHG	OT	2	4	98	9978	107	11125
chr13	CHG	OT	2	40	80	10022	85	11194
chr13	CHG	OT	2	41	83	9831	94	10949
chr13	CHG	OT	2	42	101	10038	111	11092
chr13	CHG	OT	2	43	101	10120	120	11254
chr13	CHG	OT	2	44	101	10184	107	11366
chr13	CHG	OT	2	45	104	10069	111	11221
chr13	CHG	OT	2	46	103	10130	117	11248
chr13	CHG	OT	2	47	102	9978	119	11052
chr13	CHG	OT	2	48	101	10024	114	11138
chr13	CHG	OT	2	49	93	10081	105	11177
chr13	CHG	OT	2	5	114	9919	131	11069
chr13	CHG	OT	2	50	103	10023	118	11196
chr13	CHG	OT	2	51	83	9898	91	11012
chr13	CHG	OT	2	52	114	10021	127	11146
chr13	CHG	OT	2	53	97	9854	108	10976
chr13	CHG	OT	2	54	82	9984	90	11087
chr13	CHG	OT	2	55	91	10072	98	11176
chr13	CHG	OT	2	56	109	10081	114	11191
chr13	CHG	OT	2	57	80	10149	96	11237
chr13	CHG	OT	2	58	92	9833	101	10927
chr13	CHG	OT	2	59	94	9890	101	11029
chr13	CHG	OT	2	6	82	10098	89	11162
chr13	CHG	OT	2	60	93	10064	102	11188
chr13	CHG	OT	2	61	79	10022	92	11180
chr13	CHG	OT	2	62	97	9897	109	10966
chr13	CHG	OT	2	63	90	10026	95	11110
chr13	CHG	OT	2	64	80	9930	88	11066
chr13	CHG	OT	2	65	85	10164	97	11281
chr13	CHG	OT	2	66	77	9771	87	10868
chr13	CHG	OT	2	67	94	9765	111	10885
chr13	CHG	OT	2	68	95	9906	111	11040
chr13	CHG	OT	2	69	101	9873	109	11055
chr13	CHG	OT	2	7	73	10053	82	11197
chr13	CHG	OT	2	70	86	9840	90	10949
chr13	CHG	OT	2	71	74	10050	83	11153
chr13	CHG	OT	2	72	105	9926	118	11043
chr13	CHG	OT	2	73	95	9776	106	10835
chr13	CHG	OT	2	74	101	9885	114	10982
chr13	CHG	OT	2	75	84	9688	91	10776
chr13	CHG	OT	2	76	98	9885	109	10977
chr13	CHG	OT	2	77	100	9747	108	10838
chr13	CHG	OT	2	78	103	9811	109	10986
chr13	CHG	OT	2	79	89	9709	98	10781
chr13	CHG	OT	2	8	82	10059	93	11203
chr13	CHG	OT	2	80	86	9554	91	10644
chr13	CHG	OT	2	81	74	9468	91	10489
chr13	CHG	OT	2	82	91	9735	101	10800
chr13	CHG	OT	2	83	98	9695	106	10813
chr13	CHG	OT	2	84	86	9656	95	10806
chr13	CHG	OT	2	85	96	9566	105	10673
chr13	CHG	OT	2	86	87	9459	101	10493
chr13	CHG	OT	2	87	91	9542	105	10639
chr13	CHG	OT	2	88	97	9723	109	10817
chr13	CHG	OT	2	89	86	9624	96	10684
chr13	CHG	OT	2	9	98	10050	108	11112
chr13	CHG	OT	2	90	100	9546	119	10589
chr13	CHG	OT	2	91	94	9752	106	10828
chr13	CHG	OT	2	92	93	9856	105	11004
chr13	CHG	OT	2	93	95	9011	107	10060
chr13	CHG	OT	2	94	97	9273	106	10339
chr13	CHG	OT	2	95	89	9534	101	10609
chr13	CHG	OT	2	96	78	9412	82	10487
chr13	CHG	OT	2	97	83	8718	89	9689
chr13	CHG	OT	2	98	96	7873	107	8737
chr13	CHG	OT	2	99	86	9507	93	10553
chr13	CpG	OB	1	1	1479	395	1631	440
chr13	CpG	OB	1	10	1522	361	1703	390
chr13	CpG	OB	1	100	1017	202	1118	230
chr13	CpG	OB	1	101	1321	348	1455	388
chr13	CpG	OB	1	11	1479	376	1639	426
chr13	CpG	OB	1	12	1531	374	1708	411
chr13	CpG	OB	1	13	1512	343	1674	380
chr13	CpG	OB	1	14	1529	348	1707	378
chr13	CpG	OB	1	15	1574	367	1751	410
chr13	CpG	OB	1	16	1490	389	1660	432
chr13	CpG	OB	1	17	1518	361	1684	398
chr13	CpG	OB	1	18	1525	378	1684	414
chr13	CpG	OB	1	19	1555	349	1738	381
chr13	CpG	OB	1	2	1489	362	1644	390
chr13	CpG	OB	1	20	1486	361	1674	406
chr13	CpG	OB	1	21	1462	349	1614	398
chr13	CpG	OB	1	22	1463	377	1603	423
chr13	CpG	OB	1	23	1512	387	1667	426
chr13	CpG	OB	1	24	1512	355	1679	408
chr13	CpG	OB	1	25	1468	387	1629	430
chr13	CpG	OB	1	26	1526	367	1705	418
chr13	CpG	OB	1	27	1447	377	1618	409
chr13	CpG	OB	1	28	1525	376	1681	413
chr13	CpG	OB	1	29	1529	368	1690	402
chr13	CpG	OB	1	3	1422	378	1577	417
chr13	CpG	OB	1	30	1477	363	1668	404
chr13	CpG	OB	1	31	1459	361	1638	396
chr13	CpG	OB	1	32	1513	343	1684	375
chr13	CpG	OB	1	33	1503	367	1693	397
chr13	CpG	OB	1	34	1484	373	1654	419
chr13	CpG	OB	1	35	1525	348	1668	380
chr13	CpG	OB	1	36	1523	379	1717	425
chr13	CpG	OB	1	37	1521	348	1703	388
chr13	CpG	OB	1	38	1515	374	1717	421
chr13	CpG	OB	1	39	1534	382	1711	429
chr13	CpG	OB	1	4	1530	381	1678	417
chr13	CpG	OB	1	40	1408	382	1550	409
chr13	CpG	OB	1	41	1503	361	1647	407
chr13	CpG	OB	1	42	1520	338	1677	370
chr13	CpG	OB	1	43	1509	397	1673	438
chr13	CpG	OB	1	44	1503	349	1681	394
chr13	CpG	OB	1	45	1494	355	1661	396
chr13	CpG	OB	1	46	1478	386	1630	423
chr13	CpG	OB	1	47	1546	341	1713	380
chr13	CpG	OB	1	48	1503	361	1684	390
chr13	CpG	OB	1	49	1489	381	1650	418
chr13	CpG	OB	1	5	1527	340	1691	377
chr13	CpG	OB	1	50	1479	375	1641	417
chr13	CpG	OB	1	51	1518	337	1695	370
chr13	CpG	OB	1	52	1480	389	1643	426
chr13	CpG	OB	1	53	1477	355	1630	398
chr13	CpG	OB	1	54	1486	374	1635	409
chr13	CpG	OB	1	55	1469	342	1607	383
chr13	CpG	OB	1	56	1477	422	1635	467
chr13	CpG	OB	1	57	1478	375	1622	415
chr13	CpG	OB	1	58	1530	353	1706	402
chr13	CpG	OB	1	59	1538	354	1730	393
chr13	CpG	OB	1	6	1466	370	1609	405
chr13	CpG	OB	1	60	1454	347	1631	388
chr13	CpG	OB	1	61	1431	386	1571	438
chr13	CpG	OB	1	62	1522	364	1704	406
chr13	CpG	OB	1	63	1490	383	1648	422
chr13	CpG	OB	1	64	1522	337	1739	373
chr13	CpG	OB	1	65	1495	384	1648	419
chr13	CpG	OB	1	66	1515	375	1658	419
chr13	CpG	OB	1	67	1434	344	1592	388
chr13	CpG	OB	1	68	1446	390	1617	430
chr13	CpG	OB	1	69	1554	362	1715	403
chr13	CpG	OB	1	7	1481	408	1647	461
chr13	CpG	OB	1	70	1427	375	1580	414
chr13	CpG	OB	1	71	1447	341	1599	371
chr13	CpG	OB	1	72	1507	355	1685	397
chr13	CpG	OB	1	73	1473	405	1633	455
chr13	CpG	OB	1	74	1420	370	1589	404
chr13	CpG	OB	1	75	1433	391	1587	429
chr13	CpG	OB	1	76	1519	353	1710	396
chr13	CpG	OB	1	77	1538	359	1717	396
chr13	CpG	OB	1	78	1492	356	1663	404
chr13	CpG	OB	1	79	1433	345	1586	386
chr13	CpG	OB	1	8	1499	376	1685	407
chr13	CpG	OB	1	80	1469	376	1643	419
chr13	CpG	OB	1	81	1448	381	1619	431
chr13	CpG	OB	1	82	1399	320	1577	362
chr13	CpG	OB	1	83	1406	327	1562	364
chr13	CpG	OB	1	84	1539	390	1725	429
chr13	CpG	OB	1	85	1425	342	1579	370
chr13	CpG	OB	1	86	1452	340	1601	374
chr13	CpG	OB	1	87	1394	323	1563	352
chr13	CpG	OB	1	88	1461	356	1614	387
chr13	CpG	OB	1	89	1468	315	1636	347
chr13	CpG	OB	1	9	1524	385	1717	437
chr13	CpG	OB	1	90	1471	386	1643	429
chr13	CpG	OB	1	91	1490	366	1649	418
chr13	CpG	OB	1	92	1459	382	1624	430
chr13	CpG	OB	1	93	1497	379	1653	421
chr13	CpG	OB	1	94	1564	365	1731	404
chr13	CpG	OB	1	95	1284	291	1411	323
chr13	CpG	OB	1	96	1533	362	1682	399
chr13	CpG	OB	1	97	1435	338	1579	374
chr13	CpG	OB	1	98	1418	319	1574	349
chr13	CpG	OB	1	99	1203	291	1343	335
chr13	CpG	OB	2	1	225	3753	236	4166
chr13	CpG	OB	2	10	1497	364	1639	406
chr13	CpG	OB	2	100	1508	431	1658	483
chr13	CpG	OB	2	101	1575	354	1765	388
chr13	CpG	OB	2	11	1448	368	1609	404
chr13	CpG	OB	2	12	1420	359	1598	391
chr13	CpG	OB	2	13	1429	359	1572	406
chr13	CpG	OB	2	14	1429	365	1585	401
chr13	CpG	OB	2	15	1405	363	1570	404
chr13	CpG	OB	2	16	1422	350	1574	385
chr13	CpG	OB	2	17	1427	395	1578	435
chr13	CpG	OB	2	18	1448	392	1615	440
chr13	CpG	OB	2	19	1465	342	1616	367
chr13	CpG	OB	2	2	562	1241	612	1373
chr13	CpG	OB	2	20	1427	371	1593	404
chr13	CpG	OB	2	21	1411	358	1558	396
chr13	CpG	OB	2	22	1483	334	1654	361
chr13	CpG	OB	2	23	1489	372	1687	412
chr13	CpG	OB	2	24	1436	355	1560	397
chr13	CpG	OB	2	25	1447	337	1605	375
chr13	CpG	OB	2	26	1492	351	1670	384
chr13	CpG	OB	2	27	1391	357	1538	391
chr13	CpG	OB	2	28	1427	368	1598	408
chr13	CpG	OB	2	29	1479	381	1622	429
chr13	CpG	OB	2	3	946	328	1064	355
chr13	CpG	OB	2	30	1473	370	1616	409
chr13	CpG	OB	2	31	1419	399	1589	445
chr13	CpG	OB	2	32	1466	352	1615	397
chr13	CpG	OB	2	33	1419	381	1578	430
chr13	CpG	OB	2	34	1460	376	1627	415
chr13	CpG	OB	2	35	1420	325	1583	368
chr13	CpG	OB	2	36	1507	385	1674	429
chr13	CpG	OB	2	37	1492	382	1680	413
chr13	CpG	OB	2	38	1465	370	1613	418
chr13	CpG	OB	2	39	1469	391	1641	434
chr13	CpG	OB	2	4	1162	357	1288	406
chr13	CpG	OB	2	40	1471	362	1626	402
chr13	CpG	OB	2	41	1468	368	1618	418
chr13	CpG	OB	2	42	1466	410	1628	450
chr13	CpG	OB	2	43	1484	387	1628	427
chr13	CpG	OB	2	44	1401	375	1550	421
chr13	CpG	OB	2	45	1493	377	1657	432
chr13	CpG	OB	2	46	1494	361	1664	401
chr13	CpG	OB	2	47	1431	396	1576	433
chr13	CpG	OB	2	48	1445	399	1599	439
chr13	CpG	OB	2	49	1439	374	1585	412
chr13	CpG	OB	2	5	1283	359	1410	396
chr13	CpG	OB	2	50	1502	385	1665	438
chr13	CpG	OB	2	51	1551	400	1737	437
chr13	CpG	OB	2	52	1545	345	1704	375
chr13	CpG	OB	2	53	1460	351	1641	392
chr13	CpG	OB	2	54	1536	421	1699	473
chr13	CpG	OB	2	55	1564	349	1737	396
chr13	CpG	OB	2	56	1543	376	1724	419
chr13	CpG	OB	2	57	1528	339	1708	366
chr13	CpG	OB	2	58	1491	388	1647	423
chr13	CpG	OB	2	59	1470	396	1631	433
chr13	CpG	OB	2	6	1475	362	1627	395
chr13	CpG	OB	2	60	1486	380	1648	415
chr13	CpG	OB	2	61	1562	395	1730	432
chr13	CpG	OB	2	62	1485	384	1654	420
chr13	CpG	OB	2	63	1458	382	1626	443
chr13	CpG	OB	2	64	1547	353	1702	383
chr13	CpG	OB	2	65	1385	390	1538	429
chr13	CpG	OB	2	66	1525	353	1712	383
chr13	CpG	OB	2	67	1454	389	1635	429
chr13	CpG	OB	2	68	1533	349	1723	391
chr13	CpG	OB	2	69	1465	381	1613	431
chr13	CpG	OB	2	7	1514	394	1671	424
chr13	CpG	OB	2	70	1454	384	1617	428
chr13	CpG	OB	2	71	1462	377	1621	423
chr13	CpG	OB	2	72	1544	396	1698	442
chr13	CpG	OB	2	73	1538	379	1723	422
chr13	CpG	OB	2	74	1497	385	1670	428
chr13	CpG	OB	2	75	1503	393	1664	430
chr13	CpG	OB	2	76	1450	350	1602	390
chr13	CpG	OB	2	77	1601	362	1763	406
chr13	CpG	OB	2	78	1491	375	1655	416
chr13	CpG	OB	2	79	1558	401	1741	445
chr13	CpG	OB	2	8	1324	305	1461	337
chr13	CpG	OB	2	80	1531	389	1681	426
chr13	CpG	OB	2	81	1489	395	1665	447
chr13	CpG	OB	2	82	1501	364	1665	404
chr13	CpG	OB	2	83	1551	389	1710	436
chr13	CpG	OB	2	84	1525	391	1667	436
chr13	CpG	OB	2	85	1577	371	1740	411
chr13	CpG	OB	2	86	1554	342	1718	397
chr13	CpG	OB	2	87	1434	345	1571	379
chr13	CpG	OB	2	88	1499	359	1664	396
chr13	CpG	OB	2	89	1432	370	1598	412
chr13	CpG	OB	2	9	1457	395	1625	433
chr13	CpG	OB	2	90	1431	389	1592	442
chr13	CpG	OB	2	91	1574	361	1740	404
chr13	CpG	OB	2	92	1502	370	1668	418
chr13	CpG	OB	2	93	1508	369	1685	408
chr13	CpG	OB	2	94	1491	383	1655	423
chr13	CpG	OB	2	95	1533	410	1701	451
chr13	CpG	OB	2	96	1474	358	1648	400
chr13	CpG	OB	2	97	1419	362	1588	419
chr13	CpG	OB	2	98	1484	380	1676	420
chr13	CpG	OB	2	99	1480	379	1647	424
chr13	CpG	OT	1	1	1308	328	1441	366
chr13	CpG	OT	1	10	1540	360	1718	411
chr13	CpG	OT	1	100	1521	354	1687	384
chr13	CpG	OT	1	101	1468	403	1657	452
chr13	CpG	OT	1	11	1446	320	1559	356
chr13	CpG	OT	1	12	1406	365	1573	407
chr13	CpG	OT	1	13	1496	347	1643	381
chr13	CpG	OT	1	14	1501	357	1672	400
chr13	CpG	OT	1	15	1538	318	1702	347
chr13	CpG	OT	1	16	1513	389	1698	437
chr13	CpG	OT	1	17	1446	329	1590	359
chr13	CpG	OT	1	18	1503	342	1666	373
chr13	CpG	OT	1	19	1467	330	1657	367
chr13	CpG	OT	1	2	1119	170	1252	180
chr13	CpG	OT	1	20	1462	362	1632	409
chr13	CpG	OT	1	21	1457	361	1619	405
chr13	CpG	OT	1	22	1499	345	1663	378
chr13	CpG	OT	1	23	1522	380	1718	434
chr13	CpG	OT	1	24	1493	365	1654	396
chr13	CpG	OT	1	25	1417	327	1577	365
chr13	CpG	OT	1	26	1418	341	1582	390
chr13	CpG	OT	1	27	1413	327	1582	359
chr13	CpG	OT	1	28	1495	347	1686	382
chr13	CpG	OT	1	29	1459	387	1622	420
chr13	CpG	OT	1	3	1218	322	1370	354
chr13	CpG	OT	1	30	1435	336	1605	370
chr13	CpG	OT	1	31	1484	369	1652	408
chr13	CpG	OT	1	32	1485	364	1669	395
chr13	CpG	OT	1	33	1519	347	1684	390
chr13	CpG	OT	1	34	1472	365	1640	401
chr13	CpG	OT	1	35	1521	354	1700	393
chr13	CpG	OT	1	36	1498	350	1653	385
chr13	CpG	OT	1	37	1482	337	1652	385
chr13	CpG	OT	1	38	1449	364	1633	405
chr13	CpG	OT	1	39	1566	377	1749	416
chr13	CpG	OT	1	4	1344	304	1499	335
chr13	CpG	OT	1	40	1493	376	1668	422
chr13	CpG	OT	1	41	1505	364	1670	403
chr13	CpG	OT	1	42	1464	357	1623	386
chr13	CpG	OT	1	43	1485	333	1642	363
chr13	CpG	OT	1	44	1540	373	1692	406
chr13	CpG	OT	1	45	1475	353	1635	394
chr13	CpG	OT	1	46	1476	350	1651	385
chr13	CpG	OT	1	47	1450	389	1600	427
chr13	CpG	OT	1	48	1474	353	1638	387
chr13	CpG	OT	1	49	1409	373	1546	418
chr13	CpG	OT	1	5	1423	281	1582	309
chr13	CpG	OT	1	50	1477	343	1640	379
chr13	CpG	OT	1	51	1503	373	1664	408
chr13	CpG	OT	1	52	1503	377	1657	418
chr13	CpG	OT	1	53	1527	375	1705	421
chr13	CpG	OT	1	54	1534	341	1694	370
chr13	CpG	OT	1	55	1478	376	1643	419
chr13	CpG	OT	1	56	1496	388	1655	423
chr13	CpG	OT	1	57	1425	377	1596	420
chr13	CpG	OT	1	58	1580	397	1742	439
chr13	CpG	OT	1	59	1481	353	1667	400
chr13	CpG	OT	1	6	1642	347	1819	376
chr13	CpG	OT	1	60	1569	346	1746	378
chr13	CpG	OT	1	61	1480	334	1653	370
chr13	CpG	OT	1	62	1541	371	1734	402
chr13	CpG	OT	1	63	1551	351	1721	392
chr13	CpG	OT	1	64	1469	367	1624	405
chr13	CpG	OT	1	65	1520	403	1676	443
chr13	CpG	OT	1	66	1516	373	1690	417
chr13	CpG	OT	1	67	1465	353	1601	391
chr13	CpG	OT	1	68	1475	351	1645	382
chr13	CpG	OT	1	69	1489	381	1644	418
chr13	CpG	OT	1	7	1345	288	1485	313
chr13	CpG	OT	1	70	1518	357	1688	401
chr13	CpG	OT	1	71	1485	365	1635	400
chr13	CpG	OT	1	72	1513	348	1651	391
chr13	CpG	OT	1	73	1495	363	1657	399
chr13	CpG	OT	1	74	1487	377	1657	417
chr13	CpG	OT	1	75	1503	393	1686	443
chr13	CpG	OT	1	76	1462	347	1627	390
chr13	CpG	OT	1	77	1435	374	1595	410
chr13	CpG	OT	1	78	1562	379	1730	427
chr13	CpG	OT	1	79	1499	398	1676	443
chr13	CpG	OT	1	8	1595	342	1773	377
chr13	CpG	OT	1	80	1589	372	1783	410
chr13	CpG	OT	1	81	1510	399	1706	444
chr13	CpG	OT	1	82	1510	370	1673	408
chr13	CpG	OT	1	83	1459	390	1632	432
chr13	CpG	OT	1	84	1592	390	1772	430
chr13	CpG	OT	1	85	1570	397	1765	438
chr13	CpG	OT	1	86	1545	376	1733	423
chr13	CpG	OT	1	87	1566	361	1717	401
chr13	CpG	OT	1	88	1438	372	1584	413
chr13	CpG	OT	1	89	1529	384	1681	418
chr13	CpG	OT	1	9	1483	346	1650	379
chr13	CpG	OT	1	90	1497	330	1674	373
chr13	CpG	OT	1	91	1585	360	1778	390
chr13	CpG	OT	1	92	1574	343	1760	380
chr13	CpG	OT	1	93	1525	363	1703	396
chr13	CpG	OT	1	94	1476	354	1642	408
chr13	CpG	OT	1	95	1513	365	1691	421
chr13	CpG	OT	1	96	1481	362	1637	394
chr13	CpG	OT	1	97	1525	345	1693	374
chr13	CpG	OT	1	98	1443	361	1617	403
chr13	CpG	OT	1	99	1476	393	1639	453
chr13	CpG	OT	2	1	1486	372	1657	412
chr13	CpG	OT	2	10	1498	386	1659	429
chr13	CpG	OT	2	100	554	1216	605	1358
chr13	CpG	OT	2	101	229	3754	255	4174
chr13	CpG	OT	2	11	1472	337	1647	378
chr13	CpG	OT	2	12	1457	417	1635	470
chr13	CpG	OT	2	13	1518	372	1665	418
chr13	CpG	OT	2	14	1405	336	1566	378
chr13	CpG	OT	2	15	1397	355	1555	394
chr13	CpG	OT	2	16	1472	406	1633	468
chr13	CpG	OT	2	17	1549	370	1724	418
chr13	CpG	OT	2	18	1434	366	1583	408
chr13	CpG	OT	2	19	1479	359	1671	399
chr13	CpG	OT	2	2	1550	386	1718	429
chr13	CpG	OT	2	20	1468	355	1625	394
chr13	CpG	OT	2	21	1510	354	1684	391
chr13	CpG	OT	2	22	1527	394	1698	449
chr13	CpG	OT	2	23	1520	388	1696	423
chr13	CpG	OT	2	24	1523	370	1700	415
chr13	CpG	OT	2	25	1555	386	1725	433
chr13	CpG	OT	2	26	1522	379	1696	425
chr13	CpG	OT	2	27	1480	360	1642	400
chr13	CpG	OT	2	28	1543	400	1704	450
chr13	CpG	OT	2	29	1516	403	1691	451
chr13	CpG	OT	2	3	1491	387	1663	431
chr13	CpG	OT	2	30	1471	374	1667	412
chr13	CpG	OT	2	31	1501	357	1654	395
chr13	CpG	OT	2	32	1478	382	1640	432
chr13	CpG	OT	2	33	1542	349	1707	394
chr13	CpG	OT	2	34	1494	398	1670	445
chr13	CpG	OT	2	35	1459	393	1640	438
chr13	CpG	OT	2	36	1414	364	1576	407
chr13	CpG	OT	2	37	1507	366	1682	404
chr13	CpG	OT	2	38	1460	341	1622	382
chr13	CpG	OT	2	39	1462	384	1617	436
chr13	CpG	OT	2	4	1514	368	1685	405
chr13	CpG	OT	2	40	1561	362	1727	399
chr13	CpG	OT	2	41	1483	376	1653	423
chr13	CpG	OT	2	42	1461	356	1610	381
chr13	CpG	OT	2	43	1433	378	1595	421
chr13	CpG	OT	2	44	1475	372	1650	416
chr13	CpG	OT	2	45	1561	375	1742	416
chr13	CpG	OT	2	46	1563	374	1768	432
chr13	CpG	OT	2	47	1522	344	1694	379
chr13	CpG	OT	2	48	1475	364	1667	403
chr13	CpG	OT	2	49	1413	379	1581	415
chr13	CpG	OT	2	5	1534	371	1690	418
chr13	CpG	OT	2	50	1499	369	1669	407
chr13	CpG	OT	2	51	1527	404	1704	451
chr13	CpG	OT	2	52	1512	357	1655	398
chr13	CpG	OT	2	53	1442	380	1603	416
chr13	CpG	OT	2	54	1426	364	1583	406
chr13	CpG	OT	2	55	1488	367	1650	419
chr13	CpG	OT	2	56	1514	363	1670	402
chr13	CpG	OT	2	57	1482	361	1642	404
chr13	CpG	OT	2	58	1452	347	1627	389
chr13	CpG	OT	2	59	1417	366	1577	411
chr13	CpG	OT	2	6	1484	351	1646	382
chr13	CpG	OT	2	60	1448	376	1625	404
chr13	CpG	OT	2	61	1491	389	1631	429
chr13	CpG	OT	2	62	1436	354	1588	389
chr13	CpG	OT	2	63	1486	386	1657	425
chr13	CpG	OT	2	64	1503	371	1659	412
chr13	CpG	OT	2	65	1500	406	1672	478
chr13	CpG	OT	2	66	1550	361	1732	407
chr13	CpG	OT	2	67	1414	351	1579	392
chr13	CpG	OT	2	68	1487	362	1644	402
chr13	CpG	OT	2	69	1495	375	1652	413
chr13	CpG	OT	2	7	1508	387	1686	422
chr13	CpG	OT	2	70	1485	365	1630	413
chr13	CpG	OT	2	71	1479	393	1633	439
chr13	CpG	OT	2	72	1442	343	1591	374
chr13	CpG	OT	2	73	1427	362	1578	400
chr13	CpG	OT	2	74	1397	351	1555	383
chr13	CpG	OT	2	75	1457	371	1630	415
chr13	CpG	OT	2	76	1400	362	1570	393
chr13	CpG	OT	2	77	1513	343	1675	369
chr13	CpG	OT	2	78	1467	379	1621	417
chr13	CpG	OT	2	79	1420	350	1576	402
chr13	CpG	OT	2	8	1438	392	1610	438
chr13	CpG	OT	2	80	1496	332	1654	354
chr13	CpG	OT	2	81	1437	354	1593	400
chr13	CpG	OT	2	82	1417	376	1557	415
chr13	CpG	OT	2	83	1443	385	1606	420
chr13	CpG	OT	2	84	1425	374	1588	424
chr13	CpG	OT	2	85	1429	377	1578	423
chr13	CpG	OT	2	86	1397	384	1531	415
chr13	CpG	OT	2	87	1427	352	1589	386
chr13	CpG	OT	2	88	1427	363	1580	393
chr13	CpG	OT	2	89	1460	383	1640	429
chr13	CpG	OT	2	9	1478	402	1657	457
chr13	CpG	OT	2	90	1488	351	1667	391
chr13	CpG	OT	2	91	1447	343	1595	371
chr13	CpG	OT	2	92	1358	350	1511	392
chr13	CpG	OT	2	93	1507	380	1676	409
chr13	CpG	OT	2	94	1257	302	1413	333
chr13	CpG	OT	2	95	1532	407	1699	441
chr13	CpG	OT	2	96	1381	335	1510	373
chr13	CpG	OT	2	97	1435	331	1612	364
chr13	CpG	OT	2	98	1168	358	1315	395
chr13	CpG	OT	2	99	881	337	967	375
chr14	CHH	OB	1	1	513	33681	561	37362
chr14	CHH	OB	1	10	578	34033	636	37862
chr14	CHH	OB	1	100	538	28215	605	31249
chr14	CHH	OB	1	101	440	32124	489	35581
chr14	CHH	OB	1	11	528	33953	589	37812
chr14	CHH	OB	1	12	588	33781	674	37567
chr14	CHH	OB	1	13	510	33795	581	37425
chr14	CHH	OB	1	14	534	33917	588	37701
chr14	CHH	OB	1	15	506	34103	558	37837
chr14	CHH	OB	1	16	513	33845	562	37643
chr14	CHH	OB	1	17	539	33754	590	37482
chr14	CHH	OB	1	18	502	34163	556	37990
chr14	CHH	OB	1	19	527	33698	592	37587
chr14	CHH	OB	1	2	536	33638	597	37458
chr14	CHH	OB	1	20	542	33999	590	37739
chr14	CHH	OB	1	21	527	33666	582	37421
chr14	CHH	OB	1	22	515	33698	572	37444
chr14	CHH	OB	1	23	480	34312	541	38139
chr14	CHH	OB	1	24	550	33786	607	37503
chr14	CHH	OB	1	25	529	33712	585	37422
chr14	CHH	OB	1	26	536	33881	598	37652
chr14	CHH	OB	1	27	509	33869	565	37613
chr14	CHH	OB	1	28	541	33971	604	37675
chr14	CHH	OB	1	29	459	33812	502	37559
chr14	CHH	OB	1	3	529	33752	575	37492
chr14	CHH	OB	1	30	521	33801	595	37546
chr14	CHH	OB	1	31	512	33684	574	37359
chr14	CHH	OB	1	32	491	33773	554	37616
chr14	CHH	OB	1	33	523	33898	585	37746
chr14	CHH	OB	1	34	502	33929	540	37687
chr14	CHH	OB	1	35	550	33890	611	37644
chr14	CHH	OB	1	36	498	34001	556	37848
chr14	CHH	OB	1	37	515	33737	568	37512
chr14	CHH	OB	1	38	504	33723	547	37505
chr14	CHH	OB	1	39	525	33981	584	37802
chr14	CHH	OB	1	4	479	33966	526	37768
chr14	CHH	OB	1	40	471	33855	516	37544
chr14	CHH	OB	1	41	468	33649	522	37357
chr14	CHH	OB	1	42	490	33842	543	37556
chr14	CHH	OB	1	43	491	34338	533	38221
chr14	CHH	OB	1	44	510	33864	564	37633
chr14	CHH	OB	1	45	473	33862	520	37676
chr14	CHH	OB	1	46	513	33706	576	37413
chr14	CHH	OB	1	47	455	33690	512	37471
