chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chr12	CHG	OB	1	33	117	9865	135	11548
chr12	CHG	OB	1	34	128	9962	155	11609
chr12	CHG	OB	1	35	136	9894	167	11566
chr12	CHG	OB	1	36	133	10161	165	11831
chr12	CHG	OB	1	37	112	9955	135	11626
chr12	CHG	OB	1	38	131	10017	156	11714
chr12	CHG	OB	1	39	122	9787	147	11487
chr12	CHG	OB	1	4	132	9780	154	11422
chr12	CHG	OB	1	40	106	10107	128	11897
chr12	CHG	OB	1	41	107	10010	128	11708
chr12	CHG	OB	1	42	104	9920	126	11532
chr12	CHG	OB	1	43	122	9863	136	11589
chr12	CHG	OB	1	44	108	10035	132	11765
chr12	CHG	OB	1	45	124	9960	142	11591
chr12	CHG	OB	1	46	123	10026	146	11705
chr12	CHG	OB	1	47	128	9901	152	11526
chr12	CHG	OB	1	48	104	10103	122	11700
chr12	CHG	OB	1	49	134	9809	161	11447
chr12	CHG	OB	1	5	123	9748	142	11375
chr12	CHG	OB	1	50	97	9839	108	11449
chr12	CHG	OB	1	51	121	10256	156	11974
chr12	CHG	OB	1	52	117	9961	138	11545
chr12	CHG	OB	1	53	118	9829	138	11485
chr12	CHG	OB	1	54	131	9879	151	11504
chr12	CHG	OB	1	55	131	10032	145	11704
chr12	CHG	OB	1	56	112	9639	129	11298
chr12	CHG	OB	1	57	110	9957	130	11634
chr12	CHG	OB	1	58	110	10014	131	11563
chr12	CHG	OB	1	59	121	10021	143	11732
chr12	CHG	OB	1	6	114	9935	135	11633
chr12	CHG	OB	1	60	106	9906	126	11597
chr12	CHG	OB	1	61	133	9946	157	11671
chr12	CHG	OB	1	62	140	9899	166	11627
chr12	CHG	OB	1	63	103	9947	116	11626
chr12	CHG	OB	1	64	117	9948	141	11670
chr12	CHG	OB	1	65	119	10186	144	11875
chr12	CHG	OB	1	66	126	10016	154	11743
chr12	CHG	OB	1	67	97	10010	106	11688
chr12	CHG	OB	1	68	98	10013	111	11678
chr12	CHG	OB	1	69	90	9773	102	11509
chr12	CHG	OB	1	7	132	9815	163	11438
chr12	CHG	OB	1	70	127	9974	145	11689
chr12	CHG	OB	1	71	109	9907	126	11515
chr12	CHG	OB	1	72	108	10007	125	11653
chr12	CHG	OB	1	73	105	9837	119	11502
chr12	CHG	OB	1	74	129	9937	152	11578
chr12	CHG	OB	1	75	120	9864	144	11458
chr12	CHG	OB	1	76	117	9923	135	11574
chr12	CHG	OB	1	77	117	10082	140	11776
chr12	CHG	OB	1	78	99	9938	120	11633
chr12	CHG	OB	1	79	115	9862	130	11591
chr12	CHG	OB	1	8	116	9740	147	11418
chr12	CHG	OB	1	80	125	9983	151	11645
chr12	CHG	OB	1	81	108	9870	129	11530
chr12	CHG	OB	1	82	112	9742	135	11448
chr12	CHG	OB	1	83	109	9786	125	11354
chr12	CHG	OB	1	84	113	9916	132	11538
chr12	CHG	OB	1	85	105	9761	119	11412
chr12	CHG	OB	1	86	96	10087	116	11803
chr12	CHG	OB	1	87	108	9778	130	11451
chr12	CHG	OB	1	88	114	9729	144	11396
chr12	CHG	OB	1	89	103	9922	121	11609
chr12	CHG	OB	1	9	137	9878	176	11486
chr12	CHG	OB	1	90	104	9936	124	11642
chr12	CHG	OB	1	91	128	9882	141	11636
chr12	CHG	OB	1	92	100	9815	121	11554
chr12	CHG	OB	1	93	103	9777	123	11485
chr12	CHG	OB	1	94	109	9973	127	11623
chr12	CHG	OB	1	95	100	9872	121	11540
chr12	CHG	OB	1	96	122	9958	142	11617
chr12	CHG	OB	1	97	101	9717	127	11331
chr12	CHG	OB	1	98	97	9807	123	11434
chr12	CHG	OB	1	99	119	9729	136	11330
chr12	CHG	OB	2	1	215	8251	258	9621
chr12	CHG	OB	2	10	87	9626	107	11221
chr12	CHG	OB	2	100	100	9738	127	11404
chr12	CHG	OB	2	101	85	9680	99	11291
chr12	CHG	OB	2	102	99	9611	115	11234
chr12	CHG	OB	2	103	91	9694	117	11312
chr12	CHG	OB	2	104	114	9834	133	11507
chr12	CHG	OB	2	105	97	9623	115	11270
chr12	CHG	OB	2	106	102	9591	116	11195
chr12	CHG	OB	2	107	112	9729	129	11320
chr12	CHG	OB	2	108	107	9638	126	11297
chr12	CHG	OB	2	109	111	9512	127	11132
chr12	CHG	OB	2	11	100	9487	118	11076
chr12	CHG	OB	2	110	85	9833	104	11481
chr12	CHG	OB	2	111	103	9480	118	11071
chr12	CHG	OB	2	112	89	9481	99	11088
chr12	CHG	OB	2	113	94	9448	113	11053
chr12	CHG	OB	2	114	114	9564	130	11137
chr12	CHG	OB	2	115	102	9555	119	11167
chr12	CHG	OB	2	116	91	9595	104	11247
chr12	CHG	OB	2	117	106	9662	127	11282
chr12	CHG	OB	2	118	84	9515	104	11087
chr12	CHG	OB	2	119	103	9391	121	10914
chr12	CHG	OB	2	12	88	9456	103	11032
chr12	CHG	OB	2	120	100	9335	120	10979
chr12	CHG	OB	2	121	102	9647	121	11242
chr12	CHG	OB	2	122	112	9406	124	11020
chr12	CHG	OB	2	123	105	9444	122	11031
chr12	CHG	OB	2	124	96	9308	110	10827
chr12	CHG	OB	2	125	112	9355	137	10978
chr12	CHG	OB	2	126	101	9356	122	10951
chr12	CHG	OB	2	127	116	9282	131	10868
chr12	CHG	OB	2	128	97	9433	111	11007
chr12	CHG	OB	2	129	101	9145	124	10697
chr12	CHG	OB	2	13	86	9321	96	10903
chr12	CHG	OB	2	130	85	9258	110	10853
chr12	CHG	OB	2	131	106	9324	125	10908
chr12	CHG	OB	2	132	87	9207	103	10776
chr12	CHG	OB	2	133	100	9138	117	10719
chr12	CHG	OB	2	134	98	9123	114	10678
chr12	CHG	OB	2	135	85	9079	99	10611
chr12	CHG	OB	2	136	111	9052	128	10604
chr12	CHG	OB	2	137	92	9021	107	10548
chr12	CHG	OB	2	138	87	9130	101	10767
chr12	CHG	OB	2	139	102	9094	121	10731
chr12	CHG	OB	2	14	86	9563	97	11175
chr12	CHG	OB	2	140	85	9010	103	10633
chr12	CHG	OB	2	141	94	8887	109	10411
chr12	CHG	OB	2	142	106	8967	127	10556
chr12	CHG	OB	2	143	98	8677	110	10195
chr12	CHG	OB	2	144	91	8726	110	10246
chr12	CHG	OB	2	145	107	8858	133	10394
chr12	CHG	OB	2	146	100	8659	115	10224
chr12	CHG	OB	2	147	83	8740	100	10260
chr12	CHG	OB	2	148	97	8709	112	10145
chr12	CHG	OB	2	149	94	8642	109	10239
chr12	CHG	OB	2	15	92	9306	105	10875
chr12	CHG	OB	2	150	90	8612	112	10190
chr12	CHG	OB	2	151	107	8397	116	9866
chr12	CHG	OB	2	16	87	9346	99	10867
chr12	CHG	OB	2	17	90	9677	109	11298
chr12	CHG	OB	2	18	73	9323	86	10891
chr12	CHG	OB	2	19	90	9695	103	11305
chr12	CHG	OB	2	2	214	12373	246	14435
chr12	CHG	OB	2	20	113	9504	129	11092
chr12	CHG	OB	2	21	91	9431	105	11008
chr12	CHG	OB	2	22	82	9652	94	11275
chr12	CHG	OB	2	23	90	9644	107	11294
chr12	CHG	OB	2	24	71	9537	78	11049
chr12	CHG	OB	2	25	88	9795	97	11539
chr12	CHG	OB	2	26	75	9769	95	11408
chr12	CHG	OB	2	27	92	9717	109	11317
chr12	CHG	OB	2	28	102	9836	119	11493
chr12	CHG	OB	2	29	88	9652	95	11261
chr12	CHG	OB	2	3	109	9114	129	10631
chr12	CHG	OB	2	30	107	9731	124	11354
chr12	CHG	OB	2	31	109	9787	121	11475
chr12	CHG	OB	2	32	82	9790	92	11420
chr12	CHG	OB	2	33	94	9657	114	11300
chr12	CHG	OB	2	34	99	9951	111	11642
chr12	CHG	OB	2	35	108	9566	118	11085
chr12	CHG	OB	2	36	96	9843	110	11498
chr12	CHG	OB	2	37	105	9832	121	11521
chr12	CHG	OB	2	38	99	9920	117	11595
chr12	CHG	OB	2	39	97	9823	114	11420
chr12	CHG	OB	2	4	108	8060	129	9498
chr12	CHG	OB	2	40	94	10027	101	11776
chr12	CHG	OB	2	41	97	9733	114	11453
chr12	CHG	OB	2	42	98	9781	112	11467
chr12	CHG	OB	2	43	97	9729	109	11303
chr12	CHG	OB	2	44	81	10018	99	11795
chr12	CHG	OB	2	45	97	10011	108	11616
chr12	CHG	OB	2	46	103	9843	111	11508
chr12	CHG	OB	2	47	94	9703	115	11353
chr12	CHG	OB	2	48	99	9726	113	11458
chr12	CHG	OB	2	49	90	9941	107	11582
chr12	CHG	OB	2	5	92	9071	106	10624
chr12	CHG	OB	2	50	102	9943	116	11558
chr12	CHG	OB	2	51	100	9760	120	11377
chr12	CHG	OB	2	52	100	10006	118	11655
chr12	CHG	OB	2	53	95	9946	106	11639
chr12	CHG	OB	2	54	120	9840	140	11524
chr12	CHG	OB	2	55	110	9860	123	11608
chr12	CHG	OB	2	56	95	9896	115	11560
chr12	CHG	OB	2	57	111	9837	130	11436
chr12	CHG	OB	2	58	110	9991	126	11598
chr12	CHG	OB	2	59	107	9921	122	11626
chr12	CHG	OB	2	6	102	9291	119	10889
chr12	CHG	OB	2	60	105	10144	115	11843
chr12	CHG	OB	2	61	114	9846	133	11521
chr12	CHG	OB	2	62	111	9854	127	11428
chr12	CHG	OB	2	63	102	9809	116	11442
chr12	CHG	OB	2	64	87	9885	104	11531
chr12	CHG	OB	2	65	98	9908	119	11599
chr12	CHG	OB	2	66	86	10026	101	11732
chr12	CHG	OB	2	67	109	9972	128	11645
chr12	CHG	OB	2	68	116	9976	141	11739
chr12	CHG	OB	2	69	119	9859	137	11526
chr12	CHG	OB	2	7	114	9438	133	11037
chr12	CHG	OB	2	70	93	9728	106	11326
chr12	CHG	OB	2	71	114	9978	131	11712
chr12	CHG	OB	2	72	107	10004	128	11698
chr12	CHG	OB	2	73	95	9884	121	11503
chr12	CHG	OB	2	74	107	10111	121	11803
chr12	CHG	OB	2	75	102	10043	120	11763
chr12	CHG	OB	2	76	107	9872	119	11519
chr12	CHG	OB	2	77	92	9780	107	11465
chr12	CHG	OB	2	78	122	10034	141	11723
chr12	CHG	OB	2	79	96	9987	110	11721
chr12	CHG	OB	2	8	86	9314	106	10878
chr12	CHG	OB	2	80	110	9921	133	11551
chr12	CHG	OB	2	81	85	9873	102	11573
chr12	CHG	OB	2	82	107	9973	134	11630
chr12	CHG	OB	2	83	100	9971	108	11683
chr12	CHG	OB	2	84	88	9841	95	11506
chr12	CHG	OB	2	85	94	10019	111	11785
chr12	CHG	OB	2	86	113	9926	139	11604
chr12	CHG	OB	2	87	102	9809	120	11383
chr12	CHG	OB	2	88	109	9763	128	11368
chr12	CHG	OB	2	89	89	9920	102	11594
chr12	CHG	OB	2	9	117	9460	138	11126
chr12	CHG	OB	2	90	82	9752	98	11335
chr12	CHG	OB	2	91	90	9927	100	11664
chr12	CHG	OB	2	92	90	9747	105	11406
chr12	CHG	OB	2	93	109	9818	128	11462
chr12	CHG	OB	2	94	89	9901	99	11554
chr12	CHG	OB	2	95	110	9900	127	11512
chr12	CHG	OB	2	96	122	9763	140	11366
chr12	CHG	OB	2	97	89	9803	103	11465
chr12	CHG	OB	2	98	97	9800	113	11459
chr12	CHG	OB	2	99	101	9851	119	11462
chr12	CHG	OT	1	1	69	8420	82	9826
chr12	CHG	OT	1	10	105	9131	130	10620
chr12	CHG	OT	1	100	121	9715	149	11328
chr12	CHG	OT	1	101	118	9672	137	11342
chr12	CHG	OT	1	102	113	9955	138	11635
chr12	CHG	OT	1	103	120	9859	145	11523
chr12	CHG	OT	1	104	128	9750	150	11457
chr12	CHG	OT	1	105	109	9944	134	11585
chr12	CHG	OT	1	106	117	9789	144	11516
chr12	CHG	OT	1	107	112	9677	139	11280
chr12	CHG	OT	1	108	116	9623	139	11227
chr12	CHG	OT	1	109	120	9697	142	11285
chr12	CHG	OT	1	11	108	9238	116	10746
chr12	CHG	OT	1	110	119	9621	138	11322
chr12	CHG	OT	1	111	91	9711	110	11325
chr12	CHG	OT	1	112	122	9652	144	11297
chr12	CHG	OT	1	113	105	9482	123	11044
chr12	CHG	OT	1	114	122	9634	155	11251
chr12	CHG	OT	1	115	110	9629	145	11277
chr12	CHG	OT	1	116	104	9701	130	11298
chr12	CHG	OT	1	117	88	9507	111	11117
chr12	CHG	OT	1	118	119	9490	137	11042
chr12	CHG	OT	1	119	106	9478	129	11087
chr12	CHG	OT	1	12	92	9555	106	11083
chr12	CHG	OT	1	120	95	9601	109	11192
chr12	CHG	OT	1	121	94	9520	116	11115
chr12	CHG	OT	1	122	109	9583	123	11229
chr12	CHG	OT	1	123	132	9382	158	10968
chr12	CHG	OT	1	124	110	9325	129	10930
chr12	CHG	OT	1	125	122	9321	142	10876
chr12	CHG	OT	1	126	109	9298	132	10826
chr12	CHG	OT	1	127	126	9309	157	10898
chr12	CHG	OT	1	128	120	9299	149	10861
chr12	CHG	OT	1	129	129	9461	152	11093
chr12	CHG	OT	1	13	90	9458	106	10993
chr12	CHG	OT	1	130	128	9311	159	10944
chr12	CHG	OT	1	131	111	9334	123	10904
chr12	CHG	OT	1	132	127	9225	150	10833
chr12	CHG	OT	1	133	124	9200	158	10738
chr12	CHG	OT	1	134	137	9294	170	10880
chr12	CHG	OT	1	135	121	9288	139	10934
chr12	CHG	OT	1	136	136	9165	150	10746
chr12	CHG	OT	1	137	121	9135	141	10741
chr12	CHG	OT	1	138	115	9109	134	10664
chr12	CHG	OT	1	139	97	8859	120	10371
chr12	CHG	OT	1	14	86	9506	101	11062
chr12	CHG	OT	1	140	117	9006	152	10538
chr12	CHG	OT	1	141	132	9013	147	10538
chr12	CHG	OT	1	142	115	8999	138	10570
chr12	CHG	OT	1	143	98	8894	125	10444
chr12	CHG	OT	1	144	109	8882	131	10450
chr12	CHG	OT	1	145	123	8869	150	10369
chr12	CHG	OT	1	146	110	8902	144	10408
chr12	CHG	OT	1	147	121	8691	147	10204
chr12	CHG	OT	1	148	108	8743	139	10330
chr12	CHG	OT	1	149	121	8654	145	10242
chr12	CHG	OT	1	15	104	9456	126	10994
chr12	CHG	OT	1	150	112	8672	142	10129
chr12	CHG	OT	1	151	117	8539	143	10070
chr12	CHG	OT	1	16	126	9505	143	11052
chr12	CHG	OT	1	17	94	9597	103	11219
chr12	CHG	OT	1	18	85	9438	100	11023
chr12	CHG	OT	1	19	87	9482	108	11064
chr12	CHG	OT	1	2	156	8212	173	9569
chr12	CHG	OT	1	20	87	9803	99	11366
chr12	CHG	OT	1	21	119	9638	138	11246
chr12	CHG	OT	1	22	98	9798	110	11397
chr12	CHG	OT	1	23	94	9670	118	11290
chr12	CHG	OT	1	24	119	9697	139	11183
chr12	CHG	OT	1	25	101	9623	118	11216
chr12	CHG	OT	1	26	111	9798	140	11451
chr12	CHG	OT	1	27	90	9582	106	11160
chr12	CHG	OT	1	28	93	9737	103	11455
chr12	CHG	OT	1	29	88	9725	103	11265
chr12	CHG	OT	1	3	132	9020	158	10553
chr12	CHG	OT	1	30	106	9776	119	11378
chr12	CHG	OT	1	31	90	9561	118	11078
chr12	CHG	OT	1	32	106	9802	124	11404
chr12	CHG	OT	1	33	94	9761	109	11436
chr12	CHG	OT	1	34	104	9886	125	11460
chr12	CHG	OT	1	35	86	9746	95	11380
chr12	CHG	OT	1	36	144	9799	178	11450
chr12	CHG	OT	1	37	116	9828	139	11450
chr12	CHG	OT	1	38	91	9801	105	11392
chr12	CHG	OT	1	39	122	9741	148	11397
chr12	CHG	OT	1	4	120	9135	148	10629
chr12	CHG	OT	1	40	110	9768	130	11441
chr12	CHG	OT	1	41	111	9807	137	11419
chr12	CHG	OT	1	42	119	9895	146	11550
chr12	CHG	OT	1	43	98	9853	112	11514
chr12	CHG	OT	1	44	96	9919	115	11611
chr12	CHG	OT	1	45	107	9821	125	11470
chr12	CHG	OT	1	46	101	9834	116	11449
chr12	CHG	OT	1	47	109	9929	129	11610
chr12	CHG	OT	1	48	93	9889	112	11537
chr12	CHG	OT	1	49	96	9938	117	11580
chr12	CHG	OT	1	5	117	9342	129	10871
chr12	CHG	OT	1	50	120	9913	135	11531
chr12	CHG	OT	1	51	102	9859	111	11583
chr12	CHG	OT	1	52	103	9915	129	11490
chr12	CHG	OT	1	53	101	10052	116	11701
chr12	CHG	OT	1	54	133	9974	151	11660
chr12	CHG	OT	1	55	106	9960	124	11616
chr12	CHG	OT	1	56	100	9799	110	11493
chr12	CHG	OT	1	57	107	9851	124	11527
chr12	CHG	OT	1	58	100	10123	119	11785
chr12	CHG	OT	1	59	88	9985	105	11757
chr12	CHG	OT	1	6	109	9159	118	10727
chr12	CHG	OT	1	60	118	9855	139	11482
chr12	CHG	OT	1	61	96	9879	116	11550
chr12	CHG	OT	1	62	114	9878	130	11537
chr12	CHG	OT	1	63	106	9920	121	11581
chr12	CHG	OT	1	64	112	10042	137	11757
chr12	CHG	OT	1	65	110	9993	130	11671
chr12	CHG	OT	1	66	99	9899	115	11506
chr12	CHG	OT	1	67	90	9809	111	11411
chr12	CHG	OT	1	68	103	9910	120	11572
chr12	CHG	OT	1	69	109	9886	129	11511
chr12	CHG	OT	1	7	107	9320	125	10868
chr12	CHG	OT	1	70	89	9958	103	11623
chr12	CHG	OT	1	71	109	9953	125	11621
chr12	CHG	OT	1	72	116	10161	145	11810
chr12	CHG	OT	1	73	109	9943	132	11604
chr12	CHG	OT	1	74	99	9846	114	11520
chr12	CHG	OT	1	75	106	10000	122	11709
chr12	CHG	OT	1	76	97	9806	120	11429
chr12	CHG	OT	1	77	109	9932	134	11567
chr12	CHG	OT	1	78	106	10092	130	11797
chr12	CHG	OT	1	79	101	10015	114	11702
chr12	CHG	OT	1	8	113	9437	125	11014
chr12	CHG	OT	1	80	99	9651	114	11312
chr12	CHG	OT	1	81	118	9944	139	11604
chr12	CHG	OT	1	82	131	9892	162	11490
chr12	CHG	OT	1	83	92	10019	111	11640
chr12	CHG	OT	1	84	115	9848	135	11472
chr12	CHG	OT	1	85	113	9814	135	11438
chr12	CHG	OT	1	86	115	9797	134	11407
chr12	CHG	OT	1	87	111	9908	133	11498
chr12	CHG	OT	1	88	127	9981	151	11707
chr12	CHG	OT	1	89	103	9828	116	11449
chr12	CHG	OT	1	9	105	9820	125	11553
chr12	CHG	OT	1	90	101	10020	118	11770
chr12	CHG	OT	1	91	110	9839	127	11550
chr12	CHG	OT	1	92	106	9973	137	11606
chr12	CHG	OT	1	93	109	9972	132	11616
chr12	CHG	OT	1	94	126	9913	153	11542
chr12	CHG	OT	1	95	134	9802	159	11459
chr12	CHG	OT	1	96	110	9591	131	11192
chr12	CHG	OT	1	97	111	9957	137	11658
chr12	CHG	OT	1	98	100	9845	121	11501
chr12	CHG	OT	1	99	109	9796	130	11414
chr12	CHG	OT	2	1	109	9554	136	11170
chr12	CHG	OT	2	10	113	9655	130	11307
chr12	CHG	OT	2	100	97	9749	113	11350
chr12	CHG	OT	2	101	101	9593	120	11279
chr12	CHG	OT	2	102	81	9793	90	11381
chr12	CHG	OT	2	103	79	9737	88	11359
chr12	CHG	OT	2	104	96	9687	115	11307
chr12	CHG	OT	2	105	88	9545	109	11146
chr12	CHG	OT	2	106	82	9812	97	11533
chr12	CHG	OT	2	107	90	9664	106	11236
chr12	CHG	OT	2	108	100	9470	114	11009
chr12	CHG	OT	2	109	96	9598	116	11206
chr12	CHG	OT	2	11	112	9779	129	11408
chr12	CHG	OT	2	110	89	9749	106	11333
chr12	CHG	OT	2	111	112	9675	126	11320
chr12	CHG	OT	2	112	93	9530	109	11167
chr12	CHG	OT	2	113	80	9384	94	10991
chr12	CHG	OT	2	114	83	9549	97	11090
chr12	CHG	OT	2	115	97	9389	110	10975
chr12	CHG	OT	2	116	83	9432	99	11000
chr12	CHG	OT	2	117	87	9519	104	11081
chr12	CHG	OT	2	118	93	9395	105	10908
chr12	CHG	OT	2	119	89	9315	103	10864
chr12	CHG	OT	2	12	95	9738	109	11372
chr12	CHG	OT	2	120	85	9323	95	10954
chr12	CHG	OT	2	121	88	9229	100	10768
chr12	CHG	OT	2	122	116	9303	136	10893
chr12	CHG	OT	2	123	96	9290	115	10806
chr12	CHG	OT	2	124	105	9408	122	11005
chr12	CHG	OT	2	125	88	9222	103	10748
chr12	CHG	OT	2	126	76	9274	96	10869
chr12	CHG	OT	2	127	110	9080	126	10672
chr12	CHG	OT	2	128	81	9002	98	10532
chr12	CHG	OT	2	129	84	8990	99	10408
chr12	CHG	OT	2	13	94	9750	110	11395
chr12	CHG	OT	2	130	101	8984	122	10485
chr12	CHG	OT	2	131	96	8972	123	10467
chr12	CHG	OT	2	132	81	8844	91	10401
chr12	CHG	OT	2	133	77	8890	84	10374
chr12	CHG	OT	2	134	100	8949	119	10540
chr12	CHG	OT	2	135	89	8622	106	10152
chr12	CHG	OT	2	136	82	8799	101	10300
chr12	CHG	OT	2	137	96	8780	106	10262
chr12	CHG	OT	2	138	87	8482	100	9957
chr12	CHG	OT	2	139	80	8630	92	10111
chr12	CHG	OT	2	14	99	9718	121	11283
chr12	CHG	OT	2	140	95	8615	123	10190
chr12	CHG	OT	2	141	80	8490	100	9988
chr12	CHG	OT	2	142	75	8712	84	10240
chr12	CHG	OT	2	143	75	8435	86	9957
chr12	CHG	OT	2	144	85	8396	103	9837
chr12	CHG	OT	2	145	75	8401	80	9825
chr12	CHG	OT	2	146	92	8232	104	9615
chr12	CHG	OT	2	147	80	8178	94	9574
chr12	CHG	OT	2	148	117	7146	139	8437
chr12	CHG	OT	2	149	98	7842	113	9186
chr12	CHG	OT	2	15	106	9675	126	11228
chr12	CHG	OT	2	150	180	10924	211	12837
chr12	CHG	OT	2	151	177	7343	217	8618
chr12	CHG	OT	2	16	110	9743	124	11399
chr12	CHG	OT	2	17	102	9836	119	11483
chr12	CHG	OT	2	18	91	9896	119	11602
chr12	CHG	OT	2	19	88	9816	99	11392
chr12	CHG	OT	2	2	121	9513	148	11134
chr12	CHG	OT	2	20	88	9714	102	11304
chr12	CHG	OT	2	21	112	10020	136	11672
chr12	CHG	OT	2	22	103	9713	121	11224
chr12	CHG	OT	2	23	103	9859	122	11489
chr12	CHG	OT	2	24	83	9984	96	11622
chr12	CHG	OT	2	25	103	9671	125	11346
chr12	CHG	OT	2	26	117	9932	139	11551
chr12	CHG	OT	2	27	90	9791	103	11461
chr12	CHG	OT	2	28	105	9784	121	11436
chr12	CHG	OT	2	29	95	9796	108	11389
chr12	CHG	OT	2	3	128	9646	153	11274
chr12	CHG	OT	2	30	114	10007	132	11662
chr12	CHG	OT	2	31	101	9837	127	11509
chr12	CHG	OT	2	32	109	9815	121	11403
chr12	CHG	OT	2	33	106	9849	124	11493
chr12	CHG	OT	2	34	98	9814	117	11383
chr12	CHG	OT	2	35	112	9850	128	11532
chr12	CHG	OT	2	36	111	9997	132	11632
chr12	CHG	OT	2	37	118	9895	132	11528
chr12	CHG	OT	2	38	97	9872	113	11531
chr12	CHG	OT	2	39	103	10063	131	11677
chr12	CHG	OT	2	4	111	9729	127	11364
chr12	CHG	OT	2	40	94	9967	110	11631
chr12	CHG	OT	2	41	110	9664	127	11264
chr12	CHG	OT	2	42	103	10056	127	11789
chr12	CHG	OT	2	43	112	9870	137	11563
chr12	CHG	OT	2	44	102	9834	129	11432
chr12	CHG	OT	2	45	106	10099	123	11852
chr12	CHG	OT	2	46	96	9834	110	11446
chr12	CHG	OT	2	47	107	9819	131	11451
chr12	CHG	OT	2	48	75	9826	90	11392
chr12	CHG	OT	2	49	112	9917	131	11577
chr12	CHG	OT	2	5	118	9759	140	11356
chr12	CHG	OT	2	50	97	9900	110	11534
chr12	CHG	OT	2	51	98	9870	122	11444
chr12	CHG	OT	2	52	75	9982	87	11629
chr12	CHG	OT	2	53	100	9961	118	11635
chr12	CHG	OT	2	54	124	10003	155	11665
chr12	CHG	OT	2	55	87	9854	99	11534
chr12	CHG	OT	2	56	95	9834	111	11410
chr12	CHG	OT	2	57	86	9876	108	11512
chr12	CHG	OT	2	58	106	10127	127	11797
chr12	CHG	OT	2	59	101	9832	118	11541
chr12	CHG	OT	2	6	92	9708	106	11282
chr12	CHG	OT	2	60	115	9843	138	11532
chr12	CHG	OT	2	61	107	10047	118	11688
chr12	CHG	OT	2	62	105	9890	131	11507
chr12	CHG	OT	2	63	109	9896	126	11497
chr12	CHG	OT	2	64	87	9893	103	11603
chr12	CHG	OT	2	65	98	9773	112	11359
chr12	CHG	OT	2	66	99	10144	121	11721
chr12	CHG	OT	2	67	128	9919	141	11608
chr12	CHG	OT	2	68	96	9809	113	11494
chr12	CHG	OT	2	69	105	9849	118	11435
chr12	CHG	OT	2	7	108	9664	127	11317
chr12	CHG	OT	2	70	71	9982	79	11735
chr12	CHG	OT	2	71	108	9900	126	11616
chr12	CHG	OT	2	72	103	9959	117	11606
chr12	CHG	OT	2	73	115	9983	126	11680
chr12	CHG	OT	2	74	77	9899	88	11551
chr12	CHG	OT	2	75	105	9835	123	11556
chr12	CHG	OT	2	76	99	9978	120	11693
chr12	CHG	OT	2	77	96	9858	113	11517
chr12	CHG	OT	2	78	91	9962	112	11548
chr12	CHG	OT	2	79	112	9893	126	11588
chr12	CHG	OT	2	8	101	9765	118	11363
chr12	CHG	OT	2	80	96	9906	114	11589
chr12	CHG	OT	2	81	74	9860	88	11510
chr12	CHG	OT	2	82	101	9957	110	11598
chr12	CHG	OT	2	83	89	9936	104	11585
chr12	CHG	OT	2	84	106	9843	115	11372
chr12	CHG	OT	2	85	99	9991	117	11704
chr12	CHG	OT	2	86	98	9821	109	11501
chr12	CHG	OT	2	87	103	9797	120	11359
chr12	CHG	OT	2	88	116	9857	133	11519
chr12	CHG	OT	2	89	102	9917	121	11567
chr12	CHG	OT	2	9	81	9855	95	11558
chr12	CHG	OT	2	90	91	9913	102	11573
chr12	CHG	OT	2	91	114	9876	131	11563
chr12	CHG	OT	2	92	110	9901	131	11519
chr12	CHG	OT	2	93	79	9740	93	11340
chr12	CHG	OT	2	94	106	9809	127	11391
chr12	CHG	OT	2	95	115	9676	138	11288
chr12	CHG	OT	2	96	87	9922	102	11599
chr12	CHG	OT	2	97	95	9729	110	11389
chr12	CHG	OT	2	98	95	9846	109	11496
chr12	CHG	OT	2	99	92	9741	115	11337
chr12	CpG	OB	1	1	1168	781	1420	907
chr12	CpG	OB	1	10	1346	397	1611	467
chr12	CpG	OB	1	100	1323	387	1582	460
chr12	CpG	OB	1	101	1317	378	1531	470
chr12	CpG	OB	1	102	1367	377	1603	445
chr12	CpG	OB	1	103	1332	398	1581	448
chr12	CpG	OB	1	104	1359	386	1604	444
chr12	CpG	OB	1	105	1345	386	1563	448
chr12	CpG	OB	1	106	1361	426	1589	497
chr12	CpG	OB	1	107	1316	390	1559	459
chr12	CpG	OB	1	108	1283	401	1514	470
chr12	CpG	OB	1	109	1338	397	1573	464
chr12	CpG	OB	1	11	1380	414	1663	492
chr12	CpG	OB	1	110	1291	394	1521	455
chr12	CpG	OB	1	111	1301	381	1543	445
chr12	CpG	OB	1	112	1429	358	1696	420
chr12	CpG	OB	1	113	1342	381	1562	447
chr12	CpG	OB	1	114	1327	374	1575	436
chr12	CpG	OB	1	115	1305	373	1536	441
chr12	CpG	OB	1	116	1343	378	1625	437
chr12	CpG	OB	1	117	1283	380	1487	450
chr12	CpG	OB	1	118	1277	389	1536	460
chr12	CpG	OB	1	119	1260	405	1501	476
chr12	CpG	OB	1	12	1364	399	1659	477
chr12	CpG	OB	1	120	1293	374	1519	429
chr12	CpG	OB	1	121	1295	375	1575	436
chr12	CpG	OB	1	122	1280	339	1553	393
chr12	CpG	OB	1	123	1306	360	1636	409
chr12	CpG	OB	1	124	1306	410	1591	488
chr12	CpG	OB	1	125	1282	381	1543	458
chr12	CpG	OB	1	126	1286	390	1535	463
