chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	stripe_id
chr10	14185001	14205000	chr10	13610001	14205000	5prime	shared	0.018	0.021	4.89858604322987	4.17227635026154	18.7406274773468	20.7989247724739	595000	20000	14195000.5	stripe_0326
chr10	14310001	14335000	chr10	13685001	14335000	5prime	mutant_only	NA	0.099	NA	1.04811652897724	NA	14.417246578686	650000	25000	14322500.5	stripe_0327
chr10	14380001	14400000	chr10	13515001	14400000	5prime	shared	0.063	0.099	0.778176621294078	1.18222274288845	10.1672495650379	9.22661260645588	885000	20000	14390000.5	stripe_0328
chr10	17705001	17725000	chr10	16515001	17725000	5prime	shared	0.014	0.017	5.48531746145839	5.52492576147263	10.7710912362524	11.536633961474	1210000	20000	17715000.5	stripe_0329
chr10	17730001	17750000	chr10	17730001	18230000	3prime	shared	0.0385	0.0405	2.10679179937663	2.01679744609321	16.4313851503485	16.3614967606335	500000	20000	17740000.5	stripe_0330
chr10	18225001	18250000	chr10	18225001	18545000	3prime	shared	0.076	0.076	0.7809013553321	0.565248557831101	19.7335008525746	21.2435440209054	320000	25000	18237500.5	stripe_0331
chr10	19170001	19195000	chr10	18835001	19195000	5prime	shared	0.068	0.096	1.44461978217031	1.11108718450894	23.7795993353105	25.4325869842086	360000	25000	19182500.5	stripe_0332
chr10	19225001	19245000	chr10	19225001	20130000	3prime	shared	0.07	0.069	1.53410045686004	2.25164433903082	12.8801364733595	14.214493449628	905000	20000	19235000.5	stripe_0333
chr10	19500001	19520000	chr10	19275001	19520000	5prime	control_only	0.098	NA	0.245331072951925	NA	27.1286739775247	NA	245000	20000	19510000.5	stripe_0334
chr10	19700001	19720000	chr10	19700001	20145000	3prime	mutant_only	NA	0.077	NA	0.955503469663618	NA	20.1414874275033	445000	20000	19710000.5	stripe_0335
chr10	20965001	21000000	chr10	20965001	21345000	3prime	mutant_only	NA	0.085	NA	0.873592584907362	NA	26.882519178605	380000	35000	20982500.5	stripe_0336
chr10	21455001	21480000	chr10	21455001	21975000	3prime	shared	0.0685	0.066	2.45129593574348	1.97093500623656	18.1754932529268	19.7785195191154	520000	25000	21467500.5	stripe_0337
chr10	21990001	22010000	chr10	21365001	22010000	5prime	shared	0.032	0.044	6.16899544558944	6.87180440980813	20.9348195258175	21.4096971083456	645000	20000	22000000.5	stripe_0338
chr10	22025001	22045000	chr10	22025001	22490000	3prime	control_only	0.043	NA	2.07981030150398	NA	18.7866252859559	NA	465000	20000	22035000.5	stripe_0339
chr10	22760001	22780000	chr10	22595001	22780000	5prime	shared	0.069	0.068	0.759697587966049	1.10530911372951	38.0440312220362	39.8166568365332	185000	20000	22770000.5	stripe_0340
chr10	23070001	23090000	chr10	22570001	23090000	5prime	shared	0.0775	0.054	1.8597058575847	2.61985811365287	15.8305457122148	17.7849807055751	520000	20000	23080000.5	stripe_0341
chr10	23115001	23135000	chr10	23115001	23785000	3prime	mutant_only	NA	0.0825	NA	0.239063024317597	NA	19.1772163879895	670000	20000	23125000.5	stripe_0342
chr10	23805001	23820000	chr10	23805001	24110000	3prime	shared	0.094	0.036	0.7056712137248	2.77862556576653	24.9021156729576	28.5481465029365	305000	15000	23812500.5	stripe_0343
chr10	23820001	23840000	chr10	23820001	24135000	3prime	control_only	0.076	NA	0.403569481984702	NA	28.017268938708	NA	315000	20000	23830000.5	stripe_0344
chr10	25195001	25210000	chr10	24870001	25210000	5prime	shared	0.0705	0.071	-3.63359729613793	-3.59106972951361	32.6844291240887	35.1830523572592	340000	15000	25202500.5	stripe_0345
chr10	25250001	25280000	chr10	25250001	26355000	3prime	mutant_only	NA	0.089	NA	1.17182327254222	NA	10.666994252627	1105000	30000	25265000.5	stripe_0346
chr10	26125001	26155000	chr10	25260001	26155000	5prime	control_only	0.094	NA	1.44412295877894	NA	12.4021142896505	NA	895000	30000	26140000.5	stripe_0347
chr10	28065001	28085000	chr10	28065001	28495000	3prime	shared	0.0755	0.0515	0.951931017882971	1.33999987633141	19.5428475480517	22.5083574944964	430000	20000	28075000.5	stripe_0348
chr10	28705001	28735000	chr10	28050001	28735000	5prime	mutant_only	NA	0.071	NA	1.47252275076134	NA	15.1450316617929	685000	30000	28720000.5	stripe_0349
chr10	28715001	28740000	chr10	28045001	28740000	5prime	shared	0.053	0.049	2.00460051642518	1.61306544733132	13.5789467901546	12.4531409169463	695000	25000	28727500.5	stripe_0350
chr10	28830001	28850000	chr10	28125001	28850000	5prime	control_only	0.076	NA	1.05722322634149	NA	11.408795565856	NA	725000	20000	28840000.5	stripe_0351
chr10	30790001	30810000	chr10	30590001	30810000	5prime	shared	0.028	0.027	2.34964597420183	2.04311070761784	35.2250283292141	40.0129131170512	220000	20000	30800000.5	stripe_0352
chr10	34030001	34050000	chr10	34030001	34340000	3prime	mutant_only	NA	0.088	NA	0.237398426512281	NA	29.3769427565414	310000	20000	34040000.5	stripe_0353
chr10	34320001	34340000	chr10	33995001	34340000	5prime	mutant_only	NA	0.091	NA	0.845052230420068	NA	26.1486344510017	345000	20000	34330000.5	stripe_0354
chr10	37120001	37145000	chr10	37120001	38060000	3prime	shared	0.0775	0.058	0.474641120126633	0.94310540774864	11.9973350227364	28.3495652309044	940000	25000	37132500.5	stripe_0355
chr10	38540001	38555000	chr10	37595001	38555000	5prime	mutant_only	NA	0.0905	NA	1.17207613239984	NA	11.1021947033862	960000	15000	38547500.5	stripe_0356
chr10	38835001	38860000	chr10	37520001	38860000	5prime	shared	0.053	0.0505	2.5380266398682	2.99225777237756	8.81849760403637	9.80164193931411	1340000	25000	38847500.5	stripe_0357
chr10	39160001	39180000	chr10	39160001	39865000	3prime	shared	0.02	0.02	4.94530359642506	4.73517576892978	16.4927821784253	18.6359507336748	705000	20000	39170000.5	stripe_0358
chr10	39225001	39250000	chr10	39225001	39490000	3prime	control_only	0.055	NA	1.58374985188218	NA	30.7138286996833	NA	265000	25000	39237500.5	stripe_0359
chr10	39230001	39255000	chr10	39230001	39525000	3prime	mutant_only	NA	0.018	NA	3.5207892182759	NA	36.1677992591937	295000	25000	39242500.5	stripe_0360
chr10	40505001	40530000	chr10	40250001	40530000	5prime	shared	0.0295	0.03	3.37410888480253	2.96562445462197	33.9989185468319	36.7748365335024	280000	25000	40517500.5	stripe_0361
chr10	40640001	40660000	chr10	40640001	41300000	3prime	shared	0.0905	0.091	2.3085490026406	2.87232429448358	18.1713333726684	28.9830349227057	660000	20000	40650000.5	stripe_0362
chr10	41005001	41025000	chr10	41005001	41290000	3prime	control_only	0.07	NA	1.55855694974562	NA	28.7773129811983	NA	285000	20000	41015000.5	stripe_0363
chr10	41250001	41285000	chr10	40590001	41285000	5prime	mutant_only	NA	0.088	NA	0.922016028751711	NA	18.0884347156206	695000	35000	41267500.5	stripe_0364
chr10	41810001	41835000	chr10	41810001	42300000	3prime	shared	0.018	0.0305	3.68452372682965	1.93053290619893	24.2131805828752	25.3824142391125	490000	25000	41822500.5	stripe_0365
chr10	42255001	42275000	chr10	41845001	42275000	5prime	control_only	0.075	NA	-1.65124233790352	NA	32.8981953370291	NA	430000	20000	42265000.5	stripe_0366
chr10	42280001	42295000	chr10	41685001	42295000	5prime	shared	0.048	0.029	2.66120303450645	2.85777929246757	21.8573671946808	16.7652692711871	610000	15000	42287500.5	stripe_0367
chr10	42300001	42335000	chr10	42300001	42745000	3prime	shared	0.029	0.047	4.32140348326458	3.81864593183597	23.5692335178285	27.3629350719412	445000	35000	42317500.5	stripe_0368
chr10	43560001	43580000	chr10	43560001	44250000	3prime	mutant_only	NA	0.0385	NA	2.41851674035498	NA	16.3142122054925	690000	20000	43570000.5	stripe_0369
chr10	43940001	43960000	chr10	43940001	44240000	3prime	shared	0.0475	0.034	1.4115479065451	2.50552938263893	25.6324580423243	30.7346400968037	300000	20000	43950000.5	stripe_0370
chr10	44985001	45005000	chr10	44285001	45005000	5prime	shared	0.081	0.0965	0.0805628408692261	0.162575828718966	15.8818007523563	18.1015676472116	720000	20000	44995000.5	stripe_0371
chr10	45665001	45695000	chr10	45665001	46050000	3prime	mutant_only	NA	0.075	NA	0.849566456282421	NA	21.6927717189189	385000	30000	45680000.5	stripe_0372
chr10	46050001	46075000	chr10	46050001	46350000	3prime	control_only	0.094	NA	0.492295496349606	NA	19.9272668811151	NA	300000	25000	46062500.5	stripe_0373
chr10	46230001	46250000	chr10	46230001	47175000	3prime	control_only	0.096	NA	0.228879087397281	NA	10.4228680901557	NA	945000	20000	46240000.5	stripe_0374
chr10	49765001	49790000	chr10	49085001	49790000	5prime	shared	0.033	0.0355	1.90756521214087	2.58214421688843	14.8493104577983	18.3199781146482	705000	25000	49777500.5	stripe_0375
chr10	49785001	49810000	chr10	49785001	50180000	3prime	control_only	0.065	NA	0.103588260659993	NA	19.0508481532722	NA	395000	25000	49797500.5	stripe_0376
chr10	50185001	50205000	chr10	49515001	50205000	5prime	shared	0.0485	0.033	2.30103348144082	3.21025662334007	16.1678616047398	14.9805865720493	690000	20000	50195000.5	stripe_0377
chr10	50350001	50380000	chr10	49090001	50380000	5prime	shared	0.0965	0.057	0.729602277321898	1.43608873430643	6.96728665452591	8.00059742699655	1290000	30000	50365000.5	stripe_0378
chr10	51775001	51805000	chr10	51775001	52400000	3prime	shared	0.088	0.051	1.17981427597021	2.85112635531278	14.5286708441619	16.6976631008477	625000	30000	51790000.5	stripe_0379
chr10	52210001	52230000	chr10	52210001	52410000	3prime	control_only	0.042	NA	1.27406948824426	NA	33.9224702441705	NA	200000	20000	52220000.5	stripe_0380
chr10	53330001	53365000	chr10	53330001	53605000	3prime	mutant_only	NA	0.088	NA	1.44131396220784	NA	34.6977072893515	275000	35000	53347500.5	stripe_0381
chr10	53495001	53520000	chr10	53360001	53520000	5prime	mutant_only	NA	0.023	NA	2.57726974294216	NA	47.8591046291599	160000	25000	53507500.5	stripe_0382
chr10	56370001	56390000	chr10	56370001	57455000	3prime	shared	0.07	0.062	1.83526916141945	2.63737769615358	12.6455893937795	15.2630866755319	1085000	20000	56380000.5	stripe_0383
chr10	57830001	57850000	chr10	57455001	57850000	5prime	shared	0.028	0.021	1.89351437475617	0.785105313799522	24.6977955755654	27.1857880856865	395000	20000	57840000.5	stripe_0384
chr10	58785001	58820000	chr10	58785001	59345000	3prime	shared	0.075	0.0545	1.63293443170235	3.32273561371731	19.304867365187	24.1411472863247	560000	35000	58802500.5	stripe_0385
chr10	59480001	59500000	chr10	59480001	59870000	3prime	control_only	0.097	NA	-0.752607325201431	NA	31.1799942017241	NA	390000	20000	59490000.5	stripe_0386
chr10	59875001	59900000	chr10	59875001	60285000	3prime	mutant_only	NA	0.028	NA	1.66334283730149	NA	28.499135463272	410000	25000	59887500.5	stripe_0387
chr10	60225001	60260000	chr10	59975001	60260000	5prime	mutant_only	NA	0.083	NA	0.999663518401065	NA	39.8150876289336	285000	35000	60242500.5	stripe_0388
chr10	61185001	61220000	chr10	61185001	61680000	3prime	shared	0.036	0.0355	3.75290866121626	3.70021507272713	28.7291781399487	30.3235910680228	495000	35000	61202500.5	stripe_0389
chr10	61645001	61670000	chr10	61360001	61670000	5prime	mutant_only	NA	0.0615	NA	2.12963929548482	NA	39.5977406310254	310000	25000	61657500.5	stripe_0390
chr10	62095001	62115000	chr10	62095001	62490000	3prime	mutant_only	NA	0.096	NA	0.156776526909267	NA	26.6197667809945	395000	20000	62105000.5	stripe_0391
chr10	62170001	62190000	chr10	61825001	62190000	5prime	mutant_only	NA	0.098	NA	1.66484215535039	NA	33.7374134994755	365000	20000	62180000.5	stripe_0392
chr10	62400001	62415000	chr10	61865001	62415000	5prime	mutant_only	NA	0.087	NA	0.039861851516719	NA	23.4932074317235	550000	15000	62407500.5	stripe_0393
chr10	63140001	63160000	chr10	63140001	63380000	3prime	shared	0.0445	0.0475	1.40547357912643	1.35715133461058	33.272418723242	38.6724993845687	240000	20000	63150000.5	stripe_0394
chr10	63565001	63600000	chr10	63565001	64670000	3prime	control_only	0.076	NA	1.40831010271993	NA	9.38490251068549	NA	1105000	35000	63582500.5	stripe_0395
chr10	66795001	66815000	chr10	65585001	66815000	5prime	control_only	0.066	NA	0.647124433376124	NA	9.25180748312568	NA	1230000	20000	66805000.5	stripe_0396
chr10	66900001	66920000	chr10	66900001	67310000	3prime	shared	0.013	0.031	9.2043258866335	7.0680257225722	30.9784396366471	32.1924348732152	410000	20000	66910000.5	stripe_0397
chr10	67180001	67210000	chr10	67010001	67210000	5prime	control_only	0.0945	NA	-0.626766044737617	NA	42.9447515855019	NA	200000	30000	67195000.5	stripe_0398
chr10	67855001	67875000	chr10	67855001	68150000	3prime	mutant_only	NA	0.085	NA	0.589516634013871	NA	25.5644304926803	295000	20000	67865000.5	stripe_0399
chr10	68885001	68915000	chr10	68885001	69185000	3prime	control_only	0.0705	NA	0.899224191883417	NA	23.7276645612396	NA	300000	30000	68900000.5	stripe_0400
chr10	69290001	69325000	chr10	68910001	69325000	5prime	shared	0.086	0.075	0.939633829621206	1.01765149612556	21.075712588615	23.6222122837752	415000	35000	69307500.5	stripe_0401
chr10	69440001	69460000	chr10	69440001	69915000	3prime	shared	0.018	0.026	4.35925828725523	3.88165522769221	23.6438577246513	27.1654094472657	475000	20000	69450000.5	stripe_0402
chr10	69635001	69660000	chr10	69320001	69660000	5prime	mutant_only	NA	0.0305	NA	3.36225061421139	NA	34.2182120566641	340000	25000	69647500.5	stripe_0403
chr10	69835001	69860000	chr10	69500001	69860000	5prime	control_only	0.066	NA	1.38808030597078	NA	30.050505890088	NA	360000	25000	69847500.5	stripe_0404
chr10	70280001	70305000	chr10	69845001	70305000	5prime	shared	0.0215	0.02	3.48699737204158	4.44109789498803	22.3124916246204	26.7410876375164	460000	25000	70292500.5	stripe_0405
chr10	70800001	70825000	chr10	70420001	70825000	5prime	shared	0.057	0.052	2.3534054778508	2.52588957378108	23.1139108691492	33.3649690377034	405000	25000	70812500.5	stripe_0406
chr10	70950001	70975000	chr10	70305001	70975000	5prime	shared	0.05	0.0645	2.51146544734731	2.51202257295719	15.4311402236854	17.7851035673103	670000	25000	70962500.5	stripe_0407
chr10	71200001	71230000	chr10	70315001	71230000	5prime	shared	0.047	0.041	2.14477745453175	2.67168482169633	12.5344909629127	14.0810745391779	915000	30000	71215000.5	stripe_0408
chr10	75140001	75160000	chr10	74920001	75160000	5prime	shared	0.018	0.013	3.76406375822156	4.22835552227289	39.7424916922485	44.1992789473649	240000	20000	75150000.5	stripe_0409
chr10	75830001	75865000	chr10	75580001	75865000	5prime	mutant_only	NA	0.078	NA	0.455653940159117	NA	40.1953325100749	285000	35000	75847500.5	stripe_0410
chr10	75840001	75860000	chr10	75595001	75860000	5prime	shared	0.05	0.047	1.72587436953511	2.02810886595318	39.0916528299217	30.6541285435975	265000	20000	75850000.5	stripe_0411
chr10	75940001	75965000	chr10	75570001	75965000	5prime	control_only	0.063	NA	1.55408684784888	NA	26.6545629696401	NA	395000	25000	75952500.5	stripe_0412
chr10	76185001	76205000	chr10	75960001	76205000	5prime	shared	0.049	0.053	1.75526427365842	1.90830393594382	33.0076742288515	36.0907378554119	245000	20000	76195000.5	stripe_0413
chr10	76480001	76510000	chr10	76355001	76510000	5prime	mutant_only	NA	0.075	NA	0.151082827583063	NA	52.6345380141972	155000	30000	76495000.5	stripe_0414
chr10	76720001	76740000	chr10	76445001	76740000	5prime	shared	0.026	0.017	4.32548837601091	4.72380440543468	33.2300398139309	35.7257781919547	295000	20000	76730000.5	stripe_0415
chr10	76820001	76840000	chr10	76820001	77355000	3prime	shared	0.061	0.061	1.50826700335554	1.6728363717208	23.7503464299929	24.8943771616052	535000	20000	76830000.5	stripe_0416
chr10	77120001	77140000	chr10	77120001	77460000	3prime	control_only	0.0885	NA	0.429158600446309	NA	28.5532060308252	NA	340000	20000	77130000.5	stripe_0417
chr10	77240001	77270000	chr10	76780001	77270000	5prime	control_only	0.079	NA	1.08653721799998	NA	21.8312900313761	NA	490000	30000	77255000.5	stripe_0418
chr10	77490001	77515000	chr10	77255001	77515000	5prime	shared	0.0085	0.0055	6.96547186781982	7.82073941536703	43.3797386803492	46.2398066674845	260000	25000	77502500.5	stripe_0419
chr10	78380001	78410000	chr10	78170001	78410000	5prime	mutant_only	NA	0.023	NA	3.98593121241587	NA	49.7211263923071	240000	30000	78395000.5	stripe_0420
chr10	80680001	80700000	chr10	80315001	80700000	5prime	shared	0.055	0.05	2.13621366793592	2.32562940886299	36.0544481668628	46.6976371978738	385000	20000	80690000.5	stripe_0421
chr10	80980001	81010000	chr10	80765001	81010000	5prime	shared	0.042	0.065	1.20691836914426	1.77066335596024	49.338237262699	54.5735983662778	245000	30000	80995000.5	stripe_0422
chr10	81440001	81460000	chr10	81200001	81460000	5prime	control_only	0.0615	NA	0.57407716227143	NA	50.9691627875117	NA	260000	20000	81450000.5	stripe_0423
chr10	82895001	82920000	chr10	82895001	83355000	3prime	control_only	0.03	NA	2.81095535724008	NA	21.4717435879816	NA	460000	25000	82907500.5	stripe_0424
chr10	82895001	82915000	chr10	82895001	83305000	3prime	mutant_only	NA	0.036	NA	2.30608317916732	NA	24.1197420568457	410000	20000	82905000.5	stripe_0425
chr10	82975001	82995000	chr10	82975001	83220000	3prime	shared	0.028	0.036	3.41911556583038	2.34177440402225	36.5592057816747	37.0529888705747	245000	20000	82985000.5	stripe_0426
chr10	83765001	83790000	chr10	83545001	83790000	5prime	control_only	0.086	NA	0.187905607846841	NA	29.9003123341452	NA	245000	25000	83777500.5	stripe_0427
chr10	83805001	83830000	chr10	83805001	84655000	3prime	shared	0.0255	0.0335	7.00370378736018	3.64202293351341	16.3042887115733	19.6378122692315	850000	25000	83817500.5	stripe_0428
chr10	84160001	84180000	chr10	84160001	84490000	3prime	shared	0.072	0.082	1.29209351185145	3.61935858504038	29.336631959134	32.9574095488519	330000	20000	84170000.5	stripe_0429
chr10	84435001	84460000	chr10	83840001	84460000	5prime	shared	0.055	0.08	0.3217536807717	0.297387757401239	20.2057625597575	24.7950250178729	620000	25000	84447500.5	stripe_0430
chr10	84820001	84850000	chr10	84820001	85050000	3prime	mutant_only	NA	0.0935	NA	0.0376077171320885	NA	38.4833413456407	230000	30000	84835000.5	stripe_0431
chr10	85030001	85050000	chr10	84625001	85050000	5prime	shared	0.068	0.055	1.2052579323507	2.30133705462023	23.9160426964845	26.631035203315	425000	20000	85040000.5	stripe_0432
chr10	85210001	85230000	chr10	85210001	85670000	3prime	shared	0.012	0.017	7.12093034429622	7.17428673676256	26.4511257280748	28.9665185805747	460000	20000	85220000.5	stripe_0433
chr10	85375001	85400000	chr10	85375001	85660000	3prime	shared	0.077	0.083	0.467494540438042	0.00179410430436466	30.0707417072966	34.4570096209536	285000	25000	85387500.5	stripe_0434
chr10	85605001	85625000	chr10	85255001	85625000	5prime	mutant_only	NA	0.0865	NA	0.707995401367717	NA	30.2233808696596	370000	20000	85615000.5	stripe_0435
chr10	86055001	86075000	chr10	86055001	86440000	3prime	shared	0.095	0.088	1.2469593019014	0.989152229498475	25.1272252642515	17.4651838501067	385000	20000	86065000.5	stripe_0436
chr10	86280001	86300000	chr10	86025001	86300000	5prime	control_only	0.033	NA	2.27791189263301	NA	34.2027053027211	NA	275000	20000	86290000.5	stripe_0437
chr10	86440001	86465000	chr10	85975001	86465000	5prime	shared	0.034	0.019	2.65428175179604	5.02441353165151	27.0194489453571	29.9146924105458	490000	25000	86452500.5	stripe_0438
chr10	87475001	87500000	chr10	87030001	87500000	5prime	shared	0.081	0.055	0.199398440584732	4.07805318498863	19.8447477381456	17.0710127530288	470000	25000	87487500.5	stripe_0439
chr10	89615001	89635000	chr10	89335001	89635000	5prime	shared	0.0395	0.06	2.35294742091011	2.29976397503661	28.3953035024453	30.2534829863006	300000	20000	89625000.5	stripe_0440
chr10	90025001	90050000	chr10	89745001	90050000	5prime	control_only	0.068	NA	2.1815894149332	NA	31.8941601741676	NA	305000	25000	90037500.5	stripe_0441
chr10	90680001	90700000	chr10	89730001	90700000	5prime	shared	0.019	0.018	5.12076665416351	6.36376285955025	15.3030933193231	22.8038726886245	970000	20000	90690000.5	stripe_0442
chr10	90715001	90745000	chr10	90715001	91150000	3prime	shared	0.015	0.01	5.43745251043263	6.56051971189569	27.7319054035571	37.2082620734956	435000	30000	90730000.5	stripe_0443
chr10	91015001	91040000	chr10	90710001	91040000	5prime	shared	0.012	0.019	6.77595443059206	6.02373794146261	34.1798024202919	36.2203651350977	330000	25000	91027500.5	stripe_0444
chr10	91270001	91305000	chr10	91270001	92405000	3prime	shared	0.077	0.048	1.94259233940375	2.68623586096541	10.0361498606027	12.4353239236021	1135000	35000	91287500.5	stripe_0445
chr10	93000001	93020000	chr10	91675001	93020000	5prime	control_only	0.092	NA	1.33139877803173	NA	8.57256091206248	NA	1345000	20000	93010000.5	stripe_0446
chr10	93060001	93080000	chr10	93060001	93565000	3prime	control_only	0.09	NA	0.419382499424197	NA	19.9110369068626	NA	505000	20000	93070000.5	stripe_0447
chr10	94195001	94220000	chr10	94195001	94845000	3prime	shared	0.067	0.069	1.34695600101802	1.88139508494927	17.023932328407	20.5650070397308	650000	25000	94207500.5	stripe_0448
chr10	94595001	94615000	chr10	94195001	94615000	5prime	mutant_only	NA	0.037	NA	2.94934146695414	NA	27.7785101534997	420000	20000	94605000.5	stripe_0449
chr10	94935001	94960000	chr10	94375001	94960000	5prime	shared	0.047	0.066	2.14306919331538	1.5023528662818	18.3281106551978	27.5970564540673	585000	25000	94947500.5	stripe_0450
chr10	94980001	95005000	chr10	94980001	95485000	3prime	shared	0.052	0.0455	2.2782789463885	2.1130593670256	20.0665615152007	22.4293528983857	505000	25000	94992500.5	stripe_0451
chr10	95085001	95110000	chr10	95085001	95485000	3prime	control_only	0.055	NA	2.05783959853213	NA	28.018289916117	NA	400000	25000	95097500.5	stripe_0452
chr10	95400001	95420000	chr10	95120001	95420000	5prime	shared	0.042	0.058	2.81983527615736	0.916264707166592	30.132062652464	31.6328976297173	300000	20000	95410000.5	stripe_0453
chr10	95545001	95565000	chr10	95545001	96045000	3prime	shared	0.0835	0.091	2.71180746231513	2.03848579407498	21.5558965937222	25.0056717676903	500000	20000	95555000.5	stripe_0454
chr10	96205001	96225000	chr10	96205001	97080000	3prime	shared	0.039	0.038	5.26914169162619	6.50438775981057	14.3749527106744	14.4771301181894	875000	20000	96215000.5	stripe_0455
chr10	96590001	96620000	chr10	96140001	96620000	5prime	mutant_only	NA	0.0855	NA	1.08511923543167	NA	23.2974002536263	480000	30000	96605000.5	stripe_0456
chr10	96615001	96640000	chr10	96615001	97090000	3prime	shared	0.036	0.049	2.54463926143864	1.56734736623004	23.0440661140735	24.050605439555	475000	25000	96627500.5	stripe_0457
chr10	97150001	97170000	chr10	96610001	97170000	5prime	shared	0.0545	0.0525	2.710529072662	2.44359722981708	18.2750505891327	17.9236946907304	560000	20000	97160000.5	stripe_0458
chr10	97295001	97320000	chr10	96410001	97320000	5prime	shared	0.023	0.0295	5.96133336448266	4.19515898206562	13.39651515551	17.0584680496659	910000	25000	97307500.5	stripe_0459
chr10	98900001	98920000	chr10	98630001	98920000	5prime	control_only	0.099	NA	0.223836031658586	NA	22.5641641518685	NA	290000	20000	98910000.5	stripe_0460
chr10	99075001	99095000	chr10	97735001	99095000	5prime	control_only	0.09	NA	1.24618118362832	NA	9.50257947671554	NA	1360000	20000	99085000.5	stripe_0461
chr10	99560001	99580000	chr10	99185001	99580000	5prime	shared	0.079	0.085	0.941578206593954	1.38124615622296	22.4869673574152	25.9217793229692	395000	20000	99570000.5	stripe_0462
chr10	99640001	99660000	chr10	99640001	100485000	3prime	mutant_only	NA	0.085	NA	0.677372625539923	NA	14.1182975802595	845000	20000	99650000.5	stripe_0463
chr10	104200001	104225000	chr10	104200001	104690000	3prime	control_only	0.0705	NA	-2.88271128622671	NA	15.3482915468756	NA	490000	25000	104212500.5	stripe_0464
chr10	105555001	105575000	chr10	105185001	105575000	5prime	shared	0.038	0.087	2.25269530613507	0.0731846120241295	24.5976479227653	12.6745451876101	390000	20000	105565000.5	stripe_0465
chr10	105700001	105720000	chr10	105185001	105720000	5prime	shared	0.04	0.069	2.15411701201111	0.803540163676162	18.033562395745	14.6517340481438	535000	20000	105710000.5	stripe_0466
chr10	105845001	105875000	chr10	105845001	106920000	3prime	shared	0.043	0.044	3.40549992190901	0.974277686713383	12.0684159891905	17.6879867002308	1075000	30000	105860000.5	stripe_0467
chr10	106570001	106595000	chr10	105885001	106595000	5prime	shared	0.04	0.047	1.30136118970216	0.699583878629789	14.2790743334539	16.3911679838475	710000	25000	106582500.5	stripe_0468
chr10	108720001	108740000	chr10	108720001	109755000	3prime	shared	0.061	0.06	2.44627463038323	3.62902494070915	12.6419556094462	14.1507977166182	1035000	20000	108730000.5	stripe_0469
chr10	109480001	109505000	chr10	108555001	109505000	5prime	control_only	0.049	NA	3.45409810821909	NA	12.8026754848546	NA	950000	25000	109492500.5	stripe_0470
chr10	109905001	109930000	chr10	109905001	110745000	3prime	shared	0.029	0.025	4.30878253177143	4.35221018855283	15.1638075937935	16.3937842135565	840000	25000	109917500.5	stripe_0471
chr10	110435001	110460000	chr10	110085001	110460000	5prime	shared	0.03	0.0285	1.89878369953293	2.61466417818637	26.5836454790421	28.3460423270134	375000	25000	110447500.5	stripe_0472
chr10	110450001	110470000	chr10	110450001	110740000	3prime	mutant_only	NA	0.055	NA	0.839028097593906	NA	29.4165827443908	290000	20000	110460000.5	stripe_0473
chr10	110700001	110735000	chr10	110030001	110735000	5prime	mutant_only	NA	0.087	NA	1.4716103775231	NA	18.3672416124396	705000	35000	110717500.5	stripe_0474
chr10	110785001	110805000	chr10	110785001	110980000	3prime	control_only	0.079	NA	0.594270940755864	NA	34.0630773548672	NA	195000	20000	110795000.5	stripe_0475
chr10	111460001	111490000	chr10	111160001	111490000	5prime	mutant_only	NA	0.0825	NA	1.31582067068805	NA	28.0260175617845	330000	30000	111475000.5	stripe_0476
chr10	111910001	111930000	chr10	111560001	111930000	5prime	shared	0.0445	0.068	2.02176225073665	-2.3482352826634	27.0238612196227	25.1106154460497	370000	20000	111920000.5	stripe_0477
chr10	114795001	114830000	chr10	114795001	115055000	3prime	shared	0.053	0.092	1.37727053778501	0.224038123036706	30.7138200466192	28.1063870741596	260000	35000	114812500.5	stripe_0478
chr10	115085001	115105000	chr10	114720001	115105000	5prime	shared	0.097	0.094	0.818162723467277	1.03341105265041	22.3212254420051	24.5962077582231	385000	20000	115095000.5	stripe_0479
chr10	115970001	115995000	chr10	115325001	115995000	5prime	shared	0.077	0.0855	1.14770288181628	0.961603582221803	15.1369576780499	17.307116022112	670000	25000	115982500.5	stripe_0480
chr10	116180001	116205000	chr10	115560001	116205000	5prime	shared	0.071	0.0305	1.02587752616475	1.93355447237387	16.8961832083077	39.1112595204026	645000	25000	116192500.5	stripe_0481
chr10	116315001	116350000	chr10	116315001	116920000	3prime	shared	0.022	0.032	4.79489632713712	2.92035931306859	21.6593167703049	35.4342719787487	605000	35000	116332500.5	stripe_0482
chr10	117190001	117215000	chr10	116910001	117215000	5prime	shared	0.068	0.037	1.58114101041295	2.38853883283078	27.9357678271444	31.7121728714401	305000	25000	117202500.5	stripe_0483
chr10	117665001	117685000	chr10	117325001	117685000	5prime	shared	0.055	0.047	2.11821225673231	2.0385874189554	26.7976184358825	29.0278709905715	360000	20000	117675000.5	stripe_0484
chr10	118150001	118175000	chr10	118150001	118535000	3prime	control_only	0.097	NA	-0.486678577009149	NA	22.4931674446598	NA	385000	25000	118162500.5	stripe_0485
