chr	bin_start	sniper_ctrl	sniper_mut	calder_ctrl	calder_mut	sniper_changed	calder_changed	agreement
chr9	42800001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr9	47400001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr9	47500001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr9	47600001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr9	47800001	A.2	B.1	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr9	67400001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr9	67500001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr9	67600001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr9	67800001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr9	79900001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr9	86300001	A.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr9	90600001	A.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr9	90700001	A.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr9	91100001	A.1	A.2	A.2	B.1	TRUE	TRUE	Both_change_disagree
chr9	111300001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr9	119500001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
