chr	bin_start	sniper_ctrl	sniper_mut	calder_ctrl	calder_mut	sniper_changed	calder_changed	agreement
chr2	82200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	82400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	82500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	92600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	92800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	96300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	96700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	96800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	97100001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	97200001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	103500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	103600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	106000001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	106100001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	110900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	115200001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr2	117100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	140600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	140800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	141600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	141700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	141900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	142000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	145400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	150800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	153900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	161800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	162000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	162100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	162200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	163100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	163200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	163300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	166100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	166200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	166300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	166400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	179500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	179600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr3	5300001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr3	7700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr3	26200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	34800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	37400001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	38800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	51100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	70100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	70400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	70500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	70600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	70700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	70800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	70900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	75000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	75100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	80000001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr3	80100001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr3	86500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	86600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	93400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	93500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	114100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	119000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	130700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr3	130800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	143500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	145600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	152900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	154100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	14000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	14100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	14400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	20600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	20700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	25000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	27000001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr4	27100001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr4	28800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	39200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	40800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	44200001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	44600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	44800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	44900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	45500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	45600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	47200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	47300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	48800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	51400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	51500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	51600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	51700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	55600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	56000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	56100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	56500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	59300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	59500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	59600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	64500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	64700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	64800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	65200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	65300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	67200001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr4	67300001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr4	69900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	70000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	70800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	70900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	71700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	72900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	76900001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr4	77100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	77200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	80800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	81400001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr4	81500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	82600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	84800001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr4	85000001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr4	86100001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr4	96700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	98700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	103600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	103700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	103800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	103900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	115900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	118200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	125400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	128000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	128100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	148800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	153300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	13300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	13700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	19800001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr5	23800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	36000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	36100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	36200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	36300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	39800001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr5	42100001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr5	42900001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr5	51600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	57700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	59700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	59800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	59900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	64100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	72900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr5	73200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	76400001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr5	77000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	84500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	84600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	84700001	B.2	A.2	B.2	A.2	TRUE	TRUE	Both_change_agree
chr5	85600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	90700001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr5	92000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr5	97800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	97900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	105500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	118900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	120300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	131900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	132000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	141600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	141700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	8800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	17100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	18600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	31800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	32000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	32100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	35700001	B.2	A.2	B.2	A.2	TRUE	TRUE	Both_change_agree
chr6	36100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	36300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	36400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	36500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	36700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	36900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	37000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	43000001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	43600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr6	43700001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	43800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	45700001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	45800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	45900001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	46000001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	46100001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	46800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	46900001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	55900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	65700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	65800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	80000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	81200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	81300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	81600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	81700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	84200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	84400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	84500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	86200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	86300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	97800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr6	100500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	106700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr6	108100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr6	111300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	111400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	111500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	111600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	111900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	112000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	112100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	112200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	116600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr6	126000001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr6	127300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	135600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	135700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	140100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	140200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	145500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr7	6100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr7	34700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	49700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	49900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	50300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	50400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	50500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	51200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	63300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	65000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	65400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	65500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	68900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	71500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	71600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	72500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	73700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	73900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	74000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	82600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr7	84400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	91800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr7	91900001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr7	96200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	96300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	96600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	96700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	96800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	100900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	109200001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr7	109300001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr7	110300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr7	110400001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr7	115200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	115300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	115400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	115800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	118300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	121500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	124600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	125800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	125900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	134200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	134500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	134600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	134700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	135200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	136300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	136400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	136500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	136600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	136700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	136800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	136900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	137000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	137200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	144600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	144700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	9200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	9300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	9600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	10100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	10600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	15900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	16000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	16100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	16200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	16300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	16400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	16500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	16900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	17000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	17100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	17200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	17400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	28500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	28600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	29200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	30500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	30600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	30700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	30800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	30900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	33300001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr8	45300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	48200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	52100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	52200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	52300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	52500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	53000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	53100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	53200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	57800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	58700001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr8	58800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr8	58900001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr8	66800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr8	68900001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr8	78300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	83000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	90600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
