chr	bin_start	sniper_ctrl	sniper_mut	calder_ctrl	calder_mut	sniper_changed	calder_changed	agreement
chr3	18500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	20000001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr3	20600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	20700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	21100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	21400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr3	27400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr3	29800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	29900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	30100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	32400001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	34800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	36900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	37400001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	38000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	38500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	39300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	39400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	39700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr3	58500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	70100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	71000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	73800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr3	78600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	83700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	90100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	116500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	116700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	117600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr3	118600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	119700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	120400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	120500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	120600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	121100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr3	130400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	130500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	132700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr3	148400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	148500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	148900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr3	149600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	151300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr3	154400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr3	157000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	4700001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr4	5500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	6800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	12300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	12400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	12900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	13000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	13400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	13600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	27100001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr4	27200001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr4	29100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	45100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	45200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	47800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	48800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	49800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	49900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	50000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	52300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	53800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	56000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	56200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	56400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	58100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	59000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	65100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	65200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	67500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	70000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	70800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	71600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	71900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	72700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	72800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	74300001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr4	77100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	79200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	80100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	81800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	87600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	91100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	91200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	91500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr4	97000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	97100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	97200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	103100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr4	103400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	103500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	103600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	103700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	104000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	104100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	104200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	105000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	105100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	105700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	105800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	105900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	106000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	111500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	111600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	114400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	114500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr4	117300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	117400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	117500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	123900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	124200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	124400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	124500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	153200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	153400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	153700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	154300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	154400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	154500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	154600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr4	154700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	5300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	23000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	31500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	31700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	36100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	36200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	42200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	43500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	49800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	51900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	68500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	68700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	69700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	69800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	72400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	74300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	75600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	75700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	76400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	84300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	84400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	84800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	90200001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr5	90300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr5	90700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr5	91300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	91500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	92300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	92900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	97500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	97600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	97700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	97800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	98000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	101100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	101400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr5	104400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	111400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	111500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	111600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	112000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	112100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	119700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	120000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	127500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	128500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	128600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr5	132800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	132900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	133000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	140900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr5	147900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr5	149800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	11700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	19100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	19200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	19300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	32000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	32100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	35400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	35500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	35900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	36300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	36400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	36500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	45100001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr6	45200001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr6	45400001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr6	49700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	49900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	60700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr6	61500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr6	62200001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr6	66200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	80700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	93100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	93200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	93300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	93500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	95300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	95600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	96300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	96400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	98700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	107700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	109700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr6	111000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	111100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	111200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	111300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	111400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	111500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	111600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	124500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr6	134300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr6	137000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	137100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr6	138800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr6	146700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr7	16700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	34600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	35900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	36600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	37200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	43700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	43800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	54600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	55200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	55300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	61700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr7	63000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	66800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	66900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	67000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	71500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	72900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	73900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	74000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	78300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr7	81300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	83200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	95700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	95800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	96500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	96600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	96700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	96800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	117700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	117800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	119100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	119200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr7	121400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	123500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	123700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	128800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	129200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	129300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	131100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	134200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr7	136500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	136900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr7	137200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	6600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	7900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	8000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	9200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	9300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	9400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	9500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	9600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	9800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	10400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	10500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	10700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	14200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	17100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	22200001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr8	22300001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr8	23600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	23800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	28200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	28300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	28400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	30100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	30300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	30800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	32300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	32400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	35200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	37900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	39200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	40500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	41900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	45700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	46400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	46800001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr8	49500001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr8	53500001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr8	56500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr8	78100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	79800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	79900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	81600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	85900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	88800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	88900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	90200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	91700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	96000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	96100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	99200001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	102800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr8	103300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	103400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	108400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	108500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr8	112800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	112900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	116500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	116600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	116800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr8	121000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	121200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	121400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	127300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	127900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr8	128100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
