chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	bivalent_overlap	CTCF_overlap	CTCF_motif_overlap	distance_to_tss	chromatin_state
chr1	93810000	0.459408379763923	2.41538766082063	2.26004340581213	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr1	93830000	-1.41661163827161	1.19246335102679	1.70517727245129	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr1	93970000	2.20133151227689	1.6411169056026	0.858018007733927	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	8008	Poised_Enhancer
chr1	93980000	2.36727266302857	4.65579337035875	3.82493868266431	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0	CTCF_Site
chr1	94100000	1.26097724329904	1.97415280439228	1.52960767046054	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	34946	Other
chr1	94110000	-1.09053426740468	1.16768359377843	1.56335434783946	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	44946	Other
chr1	94280000	-2.13256328708136	0.907083702332581	1.67545810275341	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	214946	Other
chr1	94290000	1.438043248394	2.13623479280249	1.62881773482507	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	224946	Other
chr1	94580000	0.815344184525008	1.54879762543346	1.26241818725791	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	204582	CTCF_Site
chr1	94730000	1.19916286033072	2.8689682099617	2.45008272288834	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	54582	Other
chr1	94890000	-2.11946344466287	0.776026312815848	1.53919132472827	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	80416	Other
chr1	95030000	1.36568653005045	1.53033528312339	1.04650546374752	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	220416	CTCF_Site
chr1	95040000	-1.04356925689343	1.25992738551563	1.6391140888543	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	230416	CTCF_Site
chr1	95200000	1.9991381115688	1.50459211944676	0.7934766819598	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	101122	Other
chr1	95350000	-0.493475611003925	1.63659801073107	1.81996470258922	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	23876	Active_Enhancer
chr1	95500000	0.18228746539195	1.74662909299187	1.68806486918087	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	155070	CTCF_Site
chr1	95510000	-1.52146342733629	1.23120503946752	1.78167479873943	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	145070	CTCF_Site
chr1	95780000	2.87268789437883	1.93167318551952	0.908927937075659	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	50981	Other
chr1	95790000	-1.31055704485256	1.1601820034547	1.63473390330573	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	60981	Other
chr1	95810000	-2.28546653577466	0.722914651675227	1.54540893922358	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	80981	Other
chr1	95950000	-0.276512254469106	1.80343864940454	1.90964293130739	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	59257	Other
chr1	96090000	-0.93107509403131	1.1762745757873	1.51478935936836	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	55741	Other
chr1	96240000	-4.35100336812429	0.215462222031083	1.77677485583593	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	205741	Other
chr1	96380000	4.8172682459428	1.72113798275718	0.000154574763194629	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	270072	CTCF_Site
chr1	96390000	1.553100286575	1.59780884721197	1.04702690850058	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	260072	Other
chr1	96540000	0.387237559522229	1.78289676833197	1.6509693633328	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	110072	Other
chr1	96680000	2.45765766495599	1.87963777471724	1.00553871794804	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	10001	10.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4926	Other
chr1	96700000	-3.21892159191273	0.627666221279226	1.78456941619346	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	10001	10.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	24926	CTCF_Site
chr1	96820000	1.24831736534057	2.47008401816514	2.032013632879	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	38625	CTCF_Site
chr1	96830000	-1.47636696784653	1.27945138519635	1.81393563568287	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	28625	CTCF_Site
chr1	96840000	0.343830784339952	2.01575377147218	1.90030228981013	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	18625	CTCF_Site
chr1	97280000	0.332929376920266	1.73301219443544	1.62036766098568	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	139198	CTCF_Site
chr1	97420000	2.28826699146574	1.70030871928507	0.886261585173762	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	229573	Other
chr1	97580000	1.27028010387128	1.52352705372058	1.07388786294904	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	69573	Poised_Enhancer
chr1	97750000	-1.69886367155301	1.16904261151877	1.78289389424206	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	7671	Poised_Enhancer
chr1	97770000	-1.95836974939755	1.53226787933782	2.24060683740952	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr1	97870000	-1.27543683926325	1.41626178082993	1.87921675308437	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	87088	Poised_Enhancer
chr1	97890000	-0.446586518263125	2.1088781591153	2.27727031961667	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	107088	Poised_Enhancer
chr1	98030000	0.80269007763915	2.17215540245451	1.89274565701774	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	5292	Poised_Enhancer
chr1	98180000	-2.30471905946563	0.990673885649979	1.82111739059999	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr1	98190000	-0.708445463587603	2.00971441860516	2.27163460265291	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	3851	Active_Enhancer
chr1	98200000	1.6838730850512	2.4303843541284	1.83594857838201	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	13851	Active_Enhancer
chr1	98350000	-2.65059760734543	0.9662301477103	1.92062645233565	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	58623	CTCF_Site
chr1	98360000	1.10532910120717	1.52019006260175	1.1296969604484	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	48623	CTCF_Site
chr1	98370000	-0.977557028850878	1.78432144193092	2.14187843265606	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	38623	Other
chr1	98510000	2.3563669998756	1.56909638043499	0.730113634944728	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	76375	Other
chr1	98650000	-3.80131751889676	2.50705845194638	3.88016629445193	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	216375	Other
chr1	98770000	1.02101050903153	1.73048278157843	1.37105047422235	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	336375	CTCF_Site
chr1	98800000	-1.39290881139819	1.63912230305887	2.14507743407601	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	366375	Other
chr1	98950000	-0.117926494253033	2.12890491063439	2.17950240725355	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	516375	Other
chr1	99080000	-2.44022896699901	0.850269536144783	1.72876556642593	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	646375	Poised_Enhancer
chr1	99100000	0.372418782067004	1.89370651218756	1.76752601197146	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	660264	Other
chr1	99250000	-2.04246176473155	1.06198886552942	1.79865285914763	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	510264	Other
chr1	99400000	-2.79876396643627	1.48343438259556	2.49298733786035	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	360264	Other
chr1	99410000	1.2287405365728	1.66466415033004	1.23047347145291	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	350264	Other
chr1	99540000	1.76906334111762	1.55470187051393	0.926297398155122	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	220264	Other
chr1	99690000	2.14946184079003	1.56641093344679	0.801623530339867	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	70264	CTCF_Site
chr1	99820000	3.41565810443485	2.29591770830418	1.0798587771987	Shifted	Matrix 2	Shifted	FALSE	TRUE	Mutant_only	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	34734	Other
chr1	99830000	-2.73543778361788	0.530310380904332	1.5134340610168	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	44734	Other
chr1	99980000	-1.28036348817922	1.07065759778036	1.5340315028975	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	194734	Poised_Enhancer
chr1	99990000	1.26062525926586	1.58822823068917	1.14230407651804	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	204734	Other
chr1	100440000	2.56866247248796	1.54367326604997	0.628452326472948	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	654734	Other
chr1	100450000	0.0493205756268569	1.51964407135516	1.50788262960641	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	664734	Other
chr1	100760000	2.90176880142934	2.25860171412016	1.2267018496057	Differential	Matrix 2	Split	FALSE	TRUE	Mutant_only	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	383308	Polycomb
chr1	100890000	-1.948039290718	1.13496669508473	1.83805103867085	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	253308	Other
chr1	101030000	0.576966297313165	1.56978367122571	1.36897948822595	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	113308	Other
chr1	101040000	3.15379325891246	2.54233849307416	1.42115761758734	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	103308	Other
chr1	101330000	1.25273574277804	2.11973332968002	1.67871180276817	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	161690	Other
chr1	101640000	2.26267828069679	2.06540315613886	1.26195733660938	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	471690	Other
chr1	101790000	-4.01028192654985	0.398865198653285	1.83869461479025	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	621690	Other
chr1	101930000	0.954742582263449	2.86826127618776	2.53703351560564	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	761690	CTCF_Site
chr1	102090000	-1.36332258929385	3.15278353209628	3.65403154326909	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	921690	Other
chr1	102390000	2.72433279115643	2.45618925166837	1.48869686531775	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1221690	CTCF_Site
chr1	102530000	-0.848648633248757	1.67512179469246	1.98602031535257	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1361690	Other
chr1	102540000	-2.10566284779462	1.49242432924273	2.25343403991406	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1371690	Other
chr1	102690000	-1.86631682791086	1.51467448466878	2.18993036098609	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1521690	CTCF_Site
chr1	102700000	-0.621357401581318	1.50448098938367	1.73319673276985	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1531690	CTCF_Site
chr1	102830000	-1.88933819701408	1.15233463342332	1.83443377544374	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1661690	Other
chr1	102850000	2.66990143063449	2.30451243194063	1.3559500645553	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1681690	Other
chr1	102980000	-2.22029083957523	0.920991896857675	1.720883726732	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1776028	Other
chr1	103000000	-1.87436253154274	1.07485861210855	1.75128459667237	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1756028	Other
chr1	103150000	5.17154371764252	3.50770181878368	1.66662704711535	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1606028	Other
chr1	103290000	-0.399290757217561	1.37535613294352	1.52392480772551	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1466028	Other
chr1	103300000	0.874776837863374	1.54742480934674	1.23972470194768	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1456028	Other
chr1	103310000	1.85059510393157	1.51973258694428	0.861950637025369	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1446028	CTCF_Site
chr1	103420000	2.70335183612771	1.50406180521144	0.540380492841602	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1336028	CTCF_Site
chr1	103590000	1.22694838799172	2.98795761636929	2.55957105193268	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1166028	CTCF_Site
chr1	103750000	-0.80532443751189	1.33976873016742	1.6338211692461	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1006028	Other
chr1	103890000	-0.156559506314142	2.21395679672462	2.27874162484986	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	866028	CTCF_Site
chr1	103900000	2.3236373950557	3.0586253805075	2.23719074485137	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	856028	CTCF_Site
chr1	104220000	-3.05814928334153	0.655778474893189	1.75513088861021	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	536028	Other
chr1	104350000	-0.925853366143959	1.50059630764513	1.83850331935939	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	406028	Other
chr1	104360000	-0.538056750271898	1.77052306118352	1.97040098433374	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	396028	Other
chr1	104480000	2.6386955601521	2.66200646108049	1.72603033851021	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	276028	Polycomb
chr1	104490000	-1.58165022399306	1.20049135907457	1.772427108457	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	266028	Polycomb
chr1	104620000	-1.56685644089644	1.02700281980801	1.59295615651746	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	136028	Poised_Enhancer
chr1	104630000	2.1057885341886	2.07033425536899	1.32317563174987	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	126028	Poised_Enhancer
chr1	104770000	-1.3677205974081	1.38579491812317	1.88172830693345	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr1	105090000	-0.971382559413113	1.6936693800448	2.04865833994624	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	253506	CTCF_Site
chr1	105100000	3.02471256473742	2.31277353549365	1.23699160875018	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	243506	Poised_Enhancer
chr1	105230000	2.03789884562529	1.67797552030556	0.953634943838116	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	113506	Other
chr1	105250000	-1.14913082283158	1.30615749166236	1.72338379964228	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	93506	CTCF_Site
chr1	105350000	-0.425042089158016	1.98219922120312	2.14237044919918	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	Bivalent_Promoter
chr1	105360000	0.991479642177099	2.4467340876137	2.10068658575404	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	Bivalent_Promoter
chr1	105370000	1.15769233503345	1.79482410478486	1.38662229179864	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	789	Bivalent_Promoter
chr1	105520000	-1.98805697537491	1.08757395503593	1.80482565185208	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	131176	Poised_Enhancer
chr1	105530000	3.55207824313477	2.52860215474726	1.26452417584808	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	121176	Poised_Enhancer
chr1	105650000	-0.98582542249435	2.75363526444465	3.11793839214879	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	1176	CTCF_Site
chr1	105660000	0.714025952736349	2.66304521906477	2.41734921802549	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr1	105840000	1.11708363226037	1.85620895168544	1.46281073402737	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	46781	Poised_Enhancer
chr1	105990000	-1.18522731496129	3.11352869149141	3.5507503417178	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr1	106170000	-0.825133684391559	5.64244045551382	5.96037952938108	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0	Active_Promoter
chr1	106280000	-1.08165038786459	2.3508325278256	2.74793185695745	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	95747	Poised_Enhancer
chr1	106300000	0.0297636608618035	2.10622266437305	2.10376313010668	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	115747	CTCF_Site
chr1	106410000	-0.565715357325599	2.20407366770343	2.41556227261752	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	124130	Poised_Enhancer
chr1	106420000	0.88330566937868	2.55154086203768	2.24469836758197	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	114130	Poised_Enhancer
chr1	106720000	0.969094814677311	3.66710822923393	3.33384890861835	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr1	106890000	0.584241961393811	1.68621062909354	1.48325116550883	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	16326	Poised_Enhancer
chr1	106900000	0.789725614767151	1.95601493742468	1.68041181848474	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	21948	CTCF_Site
