cluster_id	n_overlaps	kept_index	kept_resolution	kept_fdr	n_resolutions	resolutions_list	merged_indices	merged_resolutions
7003	2	7260	5kb	0.816610940373741	2	5,10	7260,24747	5kb,10kb
7004	3	46947	25kb	0.583242295371249	3	5,10,25	7261,24760,46947	5kb,10kb,25kb
7005	3	46949	25kb	0.0437218851519947	3	5,10,25	7262,24748,46949	5kb,10kb,25kb
7006	3	46988	25kb	0.0437218851519947	3	5,10,25	7263,24781,46988	5kb,10kb,25kb
7007	2	7264	5kb	0.633836447497167	2	5,10	7264,24769	5kb,10kb
7008	3	7265	5kb	0.539337339506024	3	5,10,25	7265,24757,46942	5kb,10kb,25kb
7009	3	46940	25kb	0.0793918579890969	3	5,10,25	7266,24784,46940	5kb,10kb,25kb
7010	3	24735	10kb	0.401759073250816	2	5,10	7267,12851,24735	5kb,5kb,10kb
7011	2	7268	5kb	0.64427046246142	2	5,10	7268,34179	5kb,10kb
7012	3	46941	25kb	0.518268437786406	3	5,10,25	7269,24774,46941	5kb,10kb,25kb
7013	2	24814	10kb	0.60197880402956	2	5,10	7270,24814	5kb,10kb
7014	2	7271	5kb	0.768141912748875	2	5,10	7271,24763	5kb,10kb
7015	3	7272	5kb	0.549604477010747	3	5,10,25	7272,24719,46960	5kb,10kb,25kb
7016	2	24785	10kb	0.176764237591054	2	5,10	7273,24785	5kb,10kb
7017	2	24832	10kb	0.19810894357687	2	5,10	7274,24832	5kb,10kb
7018	2	24752	10kb	0.327319276537982	2	5,10	7275,24752	5kb,10kb
7019	2	7276	5kb	0.930849803422131	2	5,10	7276,24738	5kb,10kb
7020	2	24797	10kb	0.344179907001943	2	5,10	7277,24797	5kb,10kb
7021	2	24739	10kb	0.806159937664507	2	5,10	7278,24739	5kb,10kb
7022	4	46966	25kb	0.914932587094011	3	5,10,25	7279,16365,24746,46966	5kb,10kb,10kb,25kb
7023	3	24819	10kb	0.850560177649496	3	5,10,25	7280,24819,46987	5kb,10kb,25kb
7025	2	24793	10kb	0.879748829812974	2	5,10	7282,24793	5kb,10kb
7026	2	24765	10kb	0.524765135021802	2	5,10	7283,24765	5kb,10kb
7027	3	46977	25kb	0.729701608677833	3	5,10,25	7284,24805,46977	5kb,10kb,25kb
7028	3	46962	25kb	0.313312493398515	3	5,10,25	7285,24771,46962	5kb,10kb,25kb
7029	2	24772	10kb	0.401700740959595	2	5,10	7286,24772	5kb,10kb
7030	3	24732	10kb	0.478540136115459	3	5,10,25	7287,24732,46925	5kb,10kb,25kb
7031	2	24813	10kb	0.700021180203138	2	5,10	7288,24813	5kb,10kb
7032	3	46974	25kb	0.226884560851667	3	5,10,25	7289,24811,46974	5kb,10kb,25kb
7034	3	24777	10kb	0.0367017529006427	3	5,10,25	7291,24777,46945	5kb,10kb,25kb
7035	2	24750	10kb	0.38425628428353	2	5,10	7292,24750	5kb,10kb
7036	2	7293	5kb	0.846421539929548	2	5,10	7293,24854	5kb,10kb
7037	2	7294	5kb	0.0977684622385006	2	5,10	7294,24916	5kb,10kb
7038	3	46950	25kb	0.0925159985665242	3	5,10,25	7295,24801,46950	5kb,10kb,25kb
7039	2	24767	10kb	0.476652218194706	2	5,10	7296,24767	5kb,10kb
7040	2	7297	5kb	0.881346138186913	2	5,10	7297,24880	5kb,10kb
7041	2	24730	10kb	0.554620519751415	2	5,10	7298,24730	5kb,10kb
7042	2	7299	5kb	0.730981779071031	2	5,10	7299,24796	5kb,10kb
7043	3	46969	25kb	0.226541839295022	3	5,10,25	7300,24783,46969	5kb,10kb,25kb
7044	2	7301	5kb	0.278837938722435	2	5,10	7301,24859	5kb,10kb
7045	2	7302	5kb	0.669891983851533	2	5,10	7302,24899	5kb,10kb
7046	2	24830	10kb	0.47947630230948	2	5,10	7303,24830	5kb,10kb
7047	2	24834	10kb	0.619290111063679	2	5,10	7304,24834	5kb,10kb
7048	2	24884	10kb	0.496808156962218	2	5,10	7305,24884	5kb,10kb
7049	3	55352	25kb	0.118762166528212	3	5,10,25	7306,24835,55352	5kb,10kb,25kb
7050	2	24761	10kb	0.721549760056323	2	5,10	7307,24761	5kb,10kb
7052	2	24827	10kb	0.321832156203412	2	5,10	7309,24827	5kb,10kb
7053	2	24888	10kb	0.0321039792004079	2	5,10	7311,24888	5kb,10kb
7054	3	24849	10kb	0.246028966402571	3	5,10,25	7312,24849,47024	5kb,10kb,25kb
7055	2	24821	10kb	0.170648923756798	2	5,10	7313,24821	5kb,10kb
7056	2	24764	10kb	0.754468457464894	2	5,10	7315,24764	5kb,10kb
7057	3	46959	25kb	0.580395234736255	3	5,10,25	7316,24779,46959	5kb,10kb,25kb
7058	2	24787	10kb	0.292430888238475	2	5,10	7317,24787	5kb,10kb
7059	3	58412	25kb	0.0517819784956019	3	5,10,25	7318,24743,58412	5kb,10kb,25kb
7060	2	24836	10kb	0.393171146906776	2	5,10	7319,24836	5kb,10kb
7061	2	24845	10kb	0.639386615205464	2	5,10	7320,24845	5kb,10kb
7062	2	7321	5kb	0.189281562985843	2	5,10	7321,34177	5kb,10kb
7063	2	24799	10kb	0.851895390309464	2	5,10	7322,24799	5kb,10kb
7064	3	24818	10kb	0.556159297136515	3	5,10,25	7323,24818,55359	5kb,10kb,25kb
7065	3	7324	5kb	0.916322502856791	3	5,10,25	7324,24807,46965	5kb,10kb,25kb
7066	3	55355	25kb	0.0693166384661593	3	5,10,25	7325,24852,55355	5kb,10kb,25kb
7067	3	42087	25kb	0.193222153183093	3	5,10,25	7326,24901,42087	5kb,10kb,25kb
7068	2	24861	10kb	0.0371709553038255	2	5,10	7327,24861	5kb,10kb
7069	2	24817	10kb	0.874519636632886	2	5,10	7328,24817	5kb,10kb
7070	3	24795	10kb	0.454365383157776	3	5,10,25	7329,24795,55346	5kb,10kb,25kb
7071	3	47073	25kb	0.839609585825948	3	5,10,25	7330,24881,47073	5kb,10kb,25kb
7072	3	24883	10kb	0.123993735246494	3	5,10,25	7331,24883,47025	5kb,10kb,25kb
7073	2	7332	5kb	0.198317143760173	2	5,10	7332,24828	5kb,10kb
7074	3	46989	25kb	0.133760339663528	3	5,10,25	7333,24870,46989	5kb,10kb,25kb
7075	2	24844	10kb	0.178859956917686	2	5,10	7334,24844	5kb,10kb
7076	2	24809	10kb	0.862636966250737	2	5,10	7335,24809	5kb,10kb
7078	3	46932	25kb	0.482711728393434	3	5,10,25	7337,36527,46932	5kb,10kb,25kb
7079	3	24773	10kb	0.467536863622185	3	5,10,25	7338,24773,42084	5kb,10kb,25kb
7080	2	7339	5kb	0.687274935505327	2	5,10	7339,24874	5kb,10kb
7081	2	7340	5kb	0.0246137874788143	2	5,10	7340,24887	5kb,10kb
7082	3	46984	25kb	0.0699893003353639	3	5,10,25	7342,24829,46984	5kb,10kb,25kb
7083	3	7343	5kb	0.626144397959715	3	5,10,25	7343,24816,46979	5kb,10kb,25kb
7084	3	46991	25kb	0.0745763597702266	3	5,10,25	7344,24862,46991	5kb,10kb,25kb
7086	2	16354	10kb	0.458288206784206	2	5,10	7346,16354	5kb,10kb
7087	2	24863	10kb	0.370776048257738	2	5,10	7347,24863	5kb,10kb
7088	2	7348	5kb	0.430484913998884	2	5,10	7348,24831	5kb,10kb
7089	2	24866	10kb	0.619291042768501	2	5,10	7349,24866	5kb,10kb
7090	3	55363	25kb	0.246887584430904	3	5,10,25	7350,24941,55363	5kb,10kb,25kb
7091	3	46968	25kb	0.185717345863036	3	5,10,25	7352,24839,46968	5kb,10kb,25kb
7092	3	47014	25kb	0.271292346806549	3	5,10,25	7353,24857,47014	5kb,10kb,25kb
7093	3	7354	5kb	0.845260745568722	3	5,10,25	7354,24855,46963	5kb,10kb,25kb
7094	2	7355	5kb	0.82826041979569	2	5,10	7355,24911	5kb,10kb
7095	2	24851	10kb	0.958627276370195	2	5,10	7356,24851	5kb,10kb
7096	2	24928	10kb	0.359066865572816	2	5,10	7357,24928	5kb,10kb
7097	2	24871	10kb	0.606932338650289	2	5,10	7358,24871	5kb,10kb
7098	2	24800	10kb	0.424632764712007	2	5,10	7359,24800	5kb,10kb
7099	3	46957	25kb	0.380796565925562	3	5,10,25	7360,24788,46957	5kb,10kb,25kb
7100	3	55357	25kb	0.225182482114821	3	5,10,25	7361,24890,55357	5kb,10kb,25kb
7101	2	24840	10kb	0.226488672474396	2	5,10	7362,24840	5kb,10kb
7102	2	7363	5kb	0.345726463008358	2	5,10	7363,24860	5kb,10kb
7103	2	7364	5kb	0.707781308384101	2	5,10	7364,24824	5kb,10kb
7104	2	24833	10kb	0.765799660000089	2	5,10	7365,24833	5kb,10kb
7105	3	47010	25kb	0.257291738062926	3	5,10,25	7366,24873,47010	5kb,10kb,25kb
7106	2	24846	10kb	0.556300153532224	2	5,10	7367,24846	5kb,10kb
7107	2	24896	10kb	0.121104208133937	2	5,10	7368,24896	5kb,10kb
7108	2	7369	5kb	0.23834641356292	2	5,10	7369,24897	5kb,10kb
7109	4	34185	10kb	0.690248230772874	3	5,10,25	7370,16359,34185,46978	5kb,10kb,10kb,25kb
7110	2	7371	5kb	0.928841845337462	2	5,10	7371,24843	5kb,10kb
7111	3	47043	25kb	0.191435898242588	3	5,10,25	7372,24917,47043	5kb,10kb,25kb
7112	3	47060	25kb	0.0783373445785834	3	5,10,25	7373,24975,47060	5kb,10kb,25kb
7114	2	24872	10kb	0.160501233531132	2	5,10	7375,24872	5kb,10kb
7115	3	47054	25kb	0.447705205075492	3	5,10,25	7376,24969,47054	5kb,10kb,25kb
7116	2	24935	10kb	0.243002496053105	2	5,10	7377,24935	5kb,10kb
7117	3	7378	5kb	0.815871744083002	3	5,10,25	7378,25012,58421	5kb,10kb,25kb
7118	2	41018	25kb	0.529616374943989	2	5,25	7379,41018	5kb,25kb
7120	2	24954	10kb	0.286930104953277	2	5,10	7381,24954	5kb,10kb
7121	3	47019	25kb	0.475846577834941	3	5,10,25	7382,24913,47019	5kb,10kb,25kb
7122	2	25005	10kb	0.876762382241078	2	5,10	7383,25005	5kb,10kb
7123	4	42088	25kb	0.357209434280939	3	5,10,25	7384,23769,37401,42088	5kb,10kb,10kb,25kb
7124	2	7385	5kb	0.565988734604661	2	5,10	7385,25050	5kb,10kb
7125	2	24910	10kb	0.569174076601342	2	5,10	7386,24910	5kb,10kb
7126	2	7387	5kb	0.740764281389231	2	5,10	7387,24875	5kb,10kb
7127	2	24976	10kb	0.815282068205425	2	5,10	7388,24976	5kb,10kb
7128	2	7389	5kb	0.721666502386111	2	5,10	7389,24963	5kb,10kb
7129	5	24920	10kb	0.266494761669775	3	5,10,25	7390,24920,47055,58420,34229	5kb,10kb,25kb,25kb,10kb
7130	2	24930	10kb	0.0686324616419035	2	5,10	7391,24930	5kb,10kb
7131	2	24912	10kb	0.970231657776696	2	5,10	7392,24912	5kb,10kb
7132	2	25026	10kb	0.0797271691275629	2	5,10	7393,25026	5kb,10kb
7133	3	25038	10kb	0.862756908012514	3	5,10,25	7394,25038,47111	5kb,10kb,25kb
7134	2	7395	5kb	0.431158739304138	2	5,10	7395,24885	5kb,10kb
7135	2	7396	5kb	0.587290250763363	2	5,10	7396,24967	5kb,10kb
7136	2	25003	10kb	0.566509721011743	2	5,10	7397,25003	5kb,10kb
7137	2	7398	5kb	0.225353418889977	2	5,10	7398,24978	5kb,10kb
7138	3	57524	25kb	0.391853366646758	3	5,10,25	7399,24948,57524	5kb,10kb,25kb
7139	3	24848	10kb	0.589953875812632	3	5,10,25	7400,24848,46975	5kb,10kb,25kb
7141	3	24893	10kb	0.768111283122306	3	5,10,25	7402,24893,47071	5kb,10kb,25kb
7142	3	24898	10kb	0.761104014279523	3	5,10,25	7403,24898,46995	5kb,10kb,25kb
7143	3	47064	25kb	0.0736832161763438	3	5,10,25	7404,24942,47064	5kb,10kb,25kb
7144	2	24997	10kb	0.229414918138138	2	5,10	7405,24997	5kb,10kb
7145	3	57534	25kb	0.109645668958972	3	5,10,25	7406,25040,57534	5kb,10kb,25kb
7146	2	24953	10kb	0.989759942807597	2	5,10	7407,24953	5kb,10kb
7147	3	38479	25kb	0.0666949760962237	3	5,10,25	7408,24908,38479	5kb,10kb,25kb
7148	2	19631	10kb	0.526616946385484	2	5,10	7409,19631	5kb,10kb
7149	2	24960	10kb	0.390620332629244	2	5,10	7410,24960	5kb,10kb
7150	3	47102	25kb	0.747090323748446	3	5,10,25	7411,24939,47102	5kb,10kb,25kb
7152	2	24889	10kb	0.90163411977557	2	5,10	7413,24889	5kb,10kb
7153	4	46996	25kb	0.701721619630459	3	5,10,25	7414,24924,46996,12870	5kb,10kb,25kb,5kb
7154	2	24962	10kb	0.792285926164829	2	5,10	7415,24962	5kb,10kb
7155	3	55367	25kb	0.587654004739445	3	5,10,25	7416,24983,55367	5kb,10kb,25kb
7156	3	57527	25kb	0.204975157925265	3	5,10,25	7417,24914,57527	5kb,10kb,25kb
7157	7	47031	25kb	0.387242147004318	3	5,10,25	7418,24988,47031,45624,7433,18683,37408	5kb,10kb,25kb,25kb,5kb,10kb,10kb
7158	2	7419	5kb	0.446274879846692	2	5,10	7419,24929	5kb,10kb
7159	3	57525	25kb	0.165761023368679	3	5,10,25	7420,24979,57525	5kb,10kb,25kb
7160	2	24993	10kb	0.22773636563034	2	5,10	7421,24993	5kb,10kb
7161	2	7422	5kb	0.882174670870918	2	5,10	7422,24938	5kb,10kb
7162	2	24974	10kb	0.480577962249271	2	5,10	7423,24974	5kb,10kb
7163	2	7424	5kb	0.487463076437654	2	5,10	7424,37404	5kb,10kb
7164	3	7425	5kb	0.599648599229836	3	5,10,25	7425,17398,38486	5kb,10kb,25kb
7165	2	24937	10kb	0.377801666387039	2	5,10	7426,24937	5kb,10kb
7166	2	24989	10kb	0.899907622076772	2	5,10	7427,24989	5kb,10kb
7167	2	7428	5kb	0.629285709671365	2	5,10	7428,25093	5kb,10kb
7168	2	24956	10kb	0.393347602889862	2	5,10	7429,24956	5kb,10kb
7169	2	7430	5kb	0.6145545209794	2	5,10	7430,24923	5kb,10kb
7170	2	24909	10kb	0.86023682856898	2	5,10	7431,24909	5kb,10kb
7171	2	24977	10kb	0.390620332629244	2	5,10	7432,24977	5kb,10kb
7172	2	25087	10kb	0.148147247520104	2	5,10	7434,25087	5kb,10kb
7173	4	47095	25kb	0.238009524260426	3	5,10,25	7435,25045,47095,25054	5kb,10kb,25kb,10kb
7174	3	47107	25kb	0.624982789368079	3	5,10,25	7436,25022,47107	5kb,10kb,25kb
7175	2	25062	10kb	0.271101408009019	2	5,10	7437,25062	5kb,10kb
7176	2	7438	5kb	0.304934227131669	2	5,10	7438,25078	5kb,10kb
7177	2	25082	10kb	0.339549255270349	2	5,10	7439,25082	5kb,10kb
7178	2	7440	5kb	0.171184407760627	2	5,10	7440,25029	5kb,10kb
7179	3	47082	25kb	0.252477322600762	3	5,10,25	7441,24998,47082	5kb,10kb,25kb
7180	2	25023	10kb	0.107602902243687	2	5,10	7442,25023	5kb,10kb
7181	2	25030	10kb	0.266086106625356	2	5,10	7443,25030	5kb,10kb
7182	2	25133	10kb	0.346934151419494	2	5,10	7444,25133	5kb,10kb
7183	2	25084	10kb	0.365384205823538	2	5,10	7445,25084	5kb,10kb
7184	2	7446	5kb	0.951433628892883	2	5,10	7446,25114	5kb,10kb
7185	3	47133	25kb	0.00375292403167199	3	5,10,25	7447,25077,47133	5kb,10kb,25kb
7186	3	43288	25kb	0.544934207339998	3	5,10,25	7448,24981,43288	5kb,10kb,25kb
7187	2	25079	10kb	0.184561261058318	2	5,10	7449,25079	5kb,10kb
7188	3	47151	25kb	0.75899943108772	3	5,10,25	7450,25095,47151	5kb,10kb,25kb
7189	2	7451	5kb	0.845107674474722	2	5,10	7451,25083	5kb,10kb
7190	3	47161	25kb	0.446092637756413	3	5,10,25	7452,25051,47161	5kb,10kb,25kb
7191	3	43324	25kb	0.1199077805147	3	5,10,25	7453,25031,43324	5kb,10kb,25kb
7192	3	7454	5kb	0.660391693734916	3	5,10,25	7454,25115,47147	5kb,10kb,25kb
7193	2	16379	10kb	0.654254563679094	2	5,10	7455,16379	5kb,10kb
7194	3	47139	25kb	0.314981471923188	3	5,10,25	7456,25008,47139	5kb,10kb,25kb
7195	3	25073	10kb	0.342916261384529	3	5,10,25	7457,25073,47105	5kb,10kb,25kb
7196	2	25059	10kb	0.62196323689908	2	5,10	7458,25059	5kb,10kb
7197	2	25091	10kb	0.140967840195084	2	5,10	7459,25091	5kb,10kb
7198	2	7460	5kb	0.826144349331254	2	5,10	7460,25168	5kb,10kb
7199	3	47315	25kb	0.938654646459949	3	5,10,25	7461,25166,47315	5kb,10kb,25kb
7200	3	47328	25kb	0.793536400735281	3	5,10,25	7462,25181,47328	5kb,10kb,25kb
7201	2	25178	10kb	0.945744282189527	2	5,10	7463,25178	5kb,10kb
7202	2	25167	10kb	0.972848324698848	2	5,10	7464,25167	5kb,10kb
7203	3	25169	10kb	0.941278756836812	3	5,10,25	7465,25169,47322	5kb,10kb,25kb
7204	2	25185	10kb	0.695387527404229	2	5,10	7466,25185	5kb,10kb
7205	2	7467	5kb	0.874341618725632	2	5,10	7467,25175	5kb,10kb
7206	3	47359	25kb	0.918282920194574	3	5,10,25	7468,25173,47359	5kb,10kb,25kb
7208	3	47332	25kb	0.804279768080541	3	5,10,25	7470,25170,47332	5kb,10kb,25kb
7209	2	7471	5kb	0.940242350038511	2	5,10	7471,25186	5kb,10kb
7210	3	47336	25kb	0.656395500691427	3	5,10,25	7472,25176,47336	5kb,10kb,25kb
7211	5	19656	10kb	0.721549760056323	3	5,10,25	7473,25180,14849,19656,47317	5kb,10kb,5kb,10kb,25kb
7212	2	7474	5kb	0.751583402773118	2	5,10	7474,25174	5kb,10kb
7213	3	47320	25kb	0.86729819795052	3	5,10,25	7475,25172,47320	5kb,10kb,25kb
7214	2	25196	10kb	0.94335782936773	2	5,10	7476,25196	5kb,10kb
7215	3	47333	25kb	0.492928283063804	3	5,10,25	7477,25179,47333	5kb,10kb,25kb
7216	3	7478	5kb	0.916012691714199	3	5,10,25	7478,25184,47350	5kb,10kb,25kb
7217	3	25229	10kb	0.621608334766324	2	5,10	7479,34296,25229	5kb,10kb,10kb
7218	3	25195	10kb	0.87657063774641	3	5,10,25	7480,25195,47372	5kb,10kb,25kb
7219	2	7481	5kb	0.670198251173982	2	5,10	7481,25187	5kb,10kb
7220	2	25191	10kb	0.988135030768126	2	5,10	7482,25191	5kb,10kb
7221	3	7483	5kb	0.848374734114485	3	5,10,25	7483,25182,43394	5kb,10kb,25kb
7222	2	25210	10kb	0.896622644486995	2	5,10	7484,25210	5kb,10kb
7223	3	7485	5kb	0.688920701692489	3	5,10,25	7485,25203,47329	5kb,10kb,25kb
7224	3	47324	25kb	0.810882947362616	3	5,10,25	7486,25177,47324	5kb,10kb,25kb
7225	3	7487	5kb	0.838352777635363	3	5,10,25	7487,25222,47337	5kb,10kb,25kb
7226	2	7488	5kb	0.810804899727457	2	5,10	7488,25183	5kb,10kb
7227	2	25207	10kb	0.8554304934222	2	5,10	7489,25207	5kb,10kb
7228	3	7490	5kb	0.821743058642189	3	5,10,25	7490,25197,47391	5kb,10kb,25kb
7229	2	7491	5kb	0.742794544106468	2	5,10	7491,25245	5kb,10kb
7230	3	7492	5kb	0.52653698772748	3	5,10,25	7492,25188,47379	5kb,10kb,25kb
7231	3	47326	25kb	0.888374071045915	3	5,10,25	7493,25200,47326	5kb,10kb,25kb
7232	3	25205	10kb	0.499237145429363	3	5,10,25	7494,25205,47319	5kb,10kb,25kb
7233	2	25194	10kb	0.798830343271463	2	5,10	7495,25194	5kb,10kb
7235	2	25198	10kb	0.387616752015552	2	5,10	7497,25198	5kb,10kb
7236	2	7498	5kb	0.689318911825025	2	5,10	7498,25193	5kb,10kb
7237	2	25190	10kb	0.949188014333636	2	5,10	7499,25190	5kb,10kb
7238	3	25189	10kb	0.769512554225545	3	5,10,25	7500,25189,47377	5kb,10kb,25kb
7239	2	25280	10kb	0.70527541350749	2	5,10	7501,25280	5kb,10kb
7240	3	47366	25kb	0.711486800946281	3	5,10,25	7502,25192,47366	5kb,10kb,25kb
7241	3	47361	25kb	0.8714112953582	3	5,10,25	7503,25199,47361	5kb,10kb,25kb
7242	3	47349	25kb	0.805166418717257	3	5,10,25	7504,25238,47349	5kb,10kb,25kb
7243	2	20740	10kb	0.839161624738866	2	5,10	7505,20740	5kb,10kb
7244	2	25213	10kb	0.811594044255177	2	5,10	7506,25213	5kb,10kb
7245	2	7507	5kb	0.950911454460684	2	5,10	7507,25225	5kb,10kb
7247	4	7510	5kb	0.306097173168547	3	5,10,25	7510,19659,25237,47340	5kb,10kb,10kb,25kb
7248	3	7511	5kb	0.603037854523914	3	5,10,25	7511,36575,57564	5kb,10kb,25kb
7250	3	25273	10kb	0.850560177649496	3	5,10,25	7513,25273,39803	5kb,10kb,25kb
7251	2	7514	5kb	0.626144397959715	2	5,10	7514,25235	5kb,10kb
7252	2	7515	5kb	0.706081121636659	2	5,10	7515,25209	5kb,10kb
7254	3	25251	10kb	0.14955817703348	3	5,10,25	7517,25251,47358	5kb,10kb,25kb
7255	2	7518	5kb	0.904812838118888	2	5,10	7518,25206	5kb,10kb
7256	3	25202	10kb	0.41562463080905	3	5,10,25	7519,25202,47325	5kb,10kb,25kb
7257	4	47401	25kb	0.537647769775416	3	5,10,25	7520,25252,47401,17438	5kb,10kb,25kb,10kb
7258	2	7521	5kb	0.708513132122849	2	5,10	7521,25208	5kb,10kb
7259	2	25201	10kb	0.915221461561219	2	5,10	7522,25201	5kb,10kb
7260	2	25204	10kb	0.935434172390332	2	5,10	7523,25204	5kb,10kb
7261	2	7525	5kb	0.913410946894182	2	5,10	7525,25226	5kb,10kb
7262	3	47360	25kb	0.899003165592003	3	5,10,25	7526,25227,47360	5kb,10kb,25kb
7263	2	7527	5kb	0.859723388103444	2	5,10	7527,25228	5kb,10kb
7264	2	25234	10kb	0.304064428699244	2	5,10	7528,25234	5kb,10kb
7265	2	25220	10kb	0.827235388296837	2	5,10	7529,25220	5kb,10kb
7266	2	7530	5kb	0.540867541415345	2	5,10	7530,16402	5kb,10kb
7267	2	20744	10kb	0.768111283122306	2	5,10	7531,20744	5kb,10kb
7270	2	25217	10kb	0.454564783560876	2	5,10	7534,25217	5kb,10kb
7271	2	25264	10kb	0.70997529230824	2	5,10	7535,25264	5kb,10kb
7272	2	7536	5kb	0.895685250071331	2	5,10	7536,25236	5kb,10kb
7273	3	7537	5kb	0.915271566936589	3	5,10,25	7537,25232,47375	5kb,10kb,25kb
7274	2	25219	10kb	0.657589704865548	2	5,10	7538,25219	5kb,10kb
7275	3	25260	10kb	0.234979508974854	3	5,10,25	7539,25260,47343	5kb,10kb,25kb
7276	2	25253	10kb	0.898628455024196	2	5,10	7540,25253	5kb,10kb
7279	3	47334	25kb	0.716228520997414	3	5,10,25	7543,25216,47334	5kb,10kb,25kb
7280	3	7544	5kb	0.775577415376383	3	5,10,25	7544,25231,47363	5kb,10kb,25kb
7281	3	25292	10kb	0.6308772095435	3	5,10,25	7545,25292,47367	5kb,10kb,25kb
7282	2	25211	10kb	0.765799660000089	2	5,10	7546,25211	5kb,10kb
7283	3	25262	10kb	0.812621749663778	3	5,10,25	7548,25262,41071	5kb,10kb,25kb
7284	2	7549	5kb	0.799295025204653	2	5,10	7549,25322	5kb,10kb
7285	3	25230	10kb	0.820955584927583	3	5,10,25	7550,25230,47342	5kb,10kb,25kb
7286	3	7551	5kb	0.662441584783486	3	5,10,25	7551,25221,55451	5kb,10kb,25kb
7287	2	25272	10kb	0.88736696989501	2	5,10	7552,25272	5kb,10kb
7288	2	25274	10kb	0.952502936600926	2	5,10	7553,25274	5kb,10kb
7289	2	25294	10kb	0.592701871527474	2	5,10	7554,25294	5kb,10kb
7290	3	47402	25kb	0.319706825921057	3	5,10,25	7555,25353,47402	5kb,10kb,25kb
7291	2	25215	10kb	0.977634253346964	2	5,10	7556,25215	5kb,10kb
7292	3	7557	5kb	0.28185392599736	3	5,10,25	7557,25301,55433	5kb,10kb,25kb
7293	2	25259	10kb	0.98698342158058	2	5,10	7558,25259	5kb,10kb
7294	3	25279	10kb	0.981753054169165	3	5,10,25	7559,25279,47378	5kb,10kb,25kb
7295	2	25271	10kb	0.819042940161259	2	5,10	7560,25271	5kb,10kb
7296	2	25354	10kb	0.445054457509921	2	5,10	7561,25354	5kb,10kb
7297	2	7562	5kb	0.551655859722078	2	5,10	7562,25239	5kb,10kb
7298	2	25233	10kb	0.836613136834907	2	5,10	7563,25233	5kb,10kb
7299	2	7564	5kb	0.931839254605047	2	5,10	7564,25212	5kb,10kb
7300	3	7565	5kb	0.78485884713145	3	5,10,25	7565,25256,47341	5kb,10kb,25kb
7301	3	25214	10kb	0.694564699893207	2	5,10	7566,25214,15562	5kb,10kb,5kb
7302	3	47382	25kb	0.64180541407613	3	5,10,25	7567,37433,47382	5kb,10kb,25kb
7303	3	7568	5kb	0.868979207745301	3	5,10,25	7568,25307,47394	5kb,10kb,25kb
7304	2	7569	5kb	0.986072045078633	2	5,10	7569,25263	5kb,10kb
7305	2	25277	10kb	0.876206365375979	2	5,10	7570,25277	5kb,10kb
7306	2	25278	10kb	0.70997529230824	2	5,10	7571,25278	5kb,10kb
7307	2	25310	10kb	0.141447717883577	2	5,10	7572,25310	5kb,10kb
7309	2	25246	10kb	0.790424089738438	2	5,10	7574,25246	5kb,10kb
7310	2	25299	10kb	0.423577860657324	2	5,10	7575,25299	5kb,10kb
7311	4	7576	5kb	0.691131336537845	3	5,10,25	7576,18723,43396,16408	5kb,10kb,25kb,10kb
7313	2	25332	10kb	0.176764237591054	2	5,10	7578,25332	5kb,10kb
7314	3	7579	5kb	0.696262036628847	3	5,10,25	7579,25285,47418	5kb,10kb,25kb
7315	3	47396	25kb	0.124407570205664	3	5,10,25	7580,25257,47396	5kb,10kb,25kb
7316	2	7581	5kb	0.751542021821218	2	5,10	7581,25290	5kb,10kb
7318	2	7583	5kb	0.836796021132327	2	5,10	7583,25304	5kb,10kb
7319	3	25305	10kb	0.260392896685495	3	5,10,25	7584,25305,43400	5kb,10kb,25kb
7320	2	7585	5kb	0.837483062263076	2	5,10	7585,34298	5kb,10kb
7321	2	25289	10kb	0.773205632786232	2	5,10	7586,25289	5kb,10kb
7322	2	25267	10kb	0.76397414063196	2	5,10	7587,25267	5kb,10kb
7323	2	25269	10kb	0.855565677834305	2	5,10	7588,25269	5kb,10kb
7324	2	25250	10kb	0.860884889980187	2	5,10	7589,25250	5kb,10kb
7325	3	25265	10kb	0.464678590148232	3	5,10,25	7590,25265,47362	5kb,10kb,25kb
7327	3	7592	5kb	0.663992833860536	3	5,10,25	7592,25324,47405	5kb,10kb,25kb
7328	2	7593	5kb	0.884400461928857	2	5,10	7593,25336	5kb,10kb
7329	2	25306	10kb	0.963197143147944	2	5,10	7594,25306	5kb,10kb
7330	2	7595	5kb	0.668618343182152	2	5,10	7595,25345	5kb,10kb
7331	2	25300	10kb	0.862636966250737	2	5,10	7596,25300	5kb,10kb
7332	3	25286	10kb	0.391666189322951	3	5,10,25	7597,25286,55444	5kb,10kb,25kb
7333	3	25312	10kb	0.349749728516738	3	5,10,25	7598,25312,57568	5kb,10kb,25kb
7334	3	39811	25kb	0.645888171748574	3	5,10,25	7599,25375,39811	5kb,10kb,25kb
7335	2	25357	10kb	0.424632764712007	2	5,10	7600,25357	5kb,10kb
7336	3	47425	25kb	0.344873990213693	3	5,10,25	7601,25297,47425	5kb,10kb,25kb
7337	3	25314	10kb	0.410783809153111	3	5,10,25	7602,25314,47434	5kb,10kb,25kb
7338	2	25342	10kb	0.705167481914329	2	5,10	7603,25342	5kb,10kb
7339	2	25266	10kb	0.703144243468337	2	5,10	7604,25266	5kb,10kb
