stripe_id	chr	pos1	pos2	pos3	pos4	direction	direction_confidence	significant_FDR05	stripe_logFC	stripe_FDR	anchor_pc1_ctrl	anchor_pc1_mut	anchor_pc1_delta	anchor_n_bins	anchor_compartment	body_pc1_ctrl	body_pc1_mut	body_pc1_delta	body_n_bins	body_compartment	anchor_on_switched_bin
stripe_1691	chr12	108165001	108185000	108165001	108900000	unchanged	low	FALSE	-0.0158274914587012	0.628837160909327	1.631	1.60266666666667	-0.0283333333333349	2	A	1.5291	1.51555555555556	-0.013544444444445	30	A	FALSE
stripe_1692	chr12	108485001	108510000	108175001	108510000	unchanged	low	FALSE	0.00562775426953476	0.864145222085987	1.6235	1.56766666666667	-0.0558333333333301	2	A	1.62226190476191	1.57342857142857	-0.0488333333333344	14	A	FALSE
stripe_1693	chr12	108890001	108910000	108890001	109660000	gained	high	TRUE	0.112953346783914	0.001714572058792	1.145	1.07933333333333	-0.0656666666666685	2	A	0.537145833333333	0.688979166666666	0.151833333333333	32	A	FALSE
stripe_1694	chr12	109015001	109035000	109015001	110490000	unchanged	high	TRUE	0.119901916371053	0.00138249952326024	0.987	1.14383333333333	0.15683333333333	2	A	0.436761111111111	0.571872222222222	0.135111111111111	60	A	FALSE
stripe_1695	chr12	109430001	109450000	109430001	109725000	gained	high	TRUE	0.182233235219476	0.00063979907090334	0.509	0.760666666666667	0.251666666666667	1	A	0.765305555555555	0.910194444444443	0.144888888888888	12	A	FALSE
stripe_1696	chr12	109965001	109985000	108785001	109985000	unchanged	medium	FALSE	0.0578514449142177	0.0813453186883593	0.348666666666666	0.601	0.252333333333334	2	A	0.568938775510204	0.708707482993197	0.139768707482993	49	A	FALSE
stripe_1697	chr12	110425001	110450000	110425001	111370000	lost	low	FALSE	-0.019356181475508	0.535072648236338	1.55666666666667	1.494	-0.06266666666667	1	A	1.54156140350877	1.47895614035088	-0.0626052631578948	38	A	FALSE
stripe_1698	chr12	110590001	110610000	110590001	111975000	unchanged	low	FALSE	-0.010669681345957	0.733535067957232	1.53116666666666	1.45066666666666	-0.0804999999999998	2	A	1.53204761904762	1.46759523809524	-0.0644523809523811	56	A	FALSE
stripe_1699	chr12	110830001	110850000	110420001	110850000	unchanged	low	FALSE	0.0176626567283694	0.57069773474948	1.52733333333333	1.466	-0.0613333333333301	1	A	1.52344444444444	1.45751851851852	-0.0659259259259266	18	A	FALSE
stripe_1700	chr12	111025001	111045000	110480001	111045000	lost	low	FALSE	0.0017434761824688	0.9657441565277	1.571	1.53166666666667	-0.0393333333333299	1	A	1.53804347826087	1.47527536231884	-0.0627681159420288	23	A	FALSE
stripe_1701	chr12	111235001	111250000	110690001	111250000	unchanged	low	FALSE	-0.0430467072651484	0.231468130509472	1.54766666666667	1.49733333333333	-0.05033333333334	1	A	1.54813043478261	1.48979710144928	-0.0583333333333331	23	A	FALSE
stripe_1702	chr12	111405001	111430000	111405001	111660000	gained	high	TRUE	0.088671663165499	0.00454761367162004	1.5185	1.467	-0.0514999999999999	2	A	1.49954545454545	1.43675757575758	-0.0627878787878791	11	A	FALSE
stripe_1703	chr12	111755001	111775000	110525001	111775000	lost	low	FALSE	-0.00172380785438095	0.963484440883204	1.53033333333333	1.457	-0.0733333333333299	1	A	1.52548666666667	1.46223333333333	-0.0632533333333336	50	A	FALSE
stripe_1704	chr12	111760001	111780000	111760001	113090000	unchanged	medium	FALSE	0.0480819304188113	0.0995139249578746	1.53916666666667	1.45616666666667	-0.083	2	A	1.2728024691358	1.38720987654321	0.114407407407407	54	A	FALSE
stripe_1705	chr12	111760001	111780000	110610001	111780000	gained	low	FALSE	0.00257336466151381	0.947926559154698	1.53916666666667	1.45616666666667	-0.083	2	A	1.5251875	1.46239583333333	-0.062791666666667	48	A	FALSE
stripe_1706	chr12	111835001	111855000	111510001	111855000	unchanged	high	TRUE	0.0679496333952855	0.0425911015725615	1.56266666666667	1.4895	-0.073166666666665	2	A	1.51617777777778	1.43915555555555	-0.0770222222222228	15	A	FALSE
stripe_1707	chr12	111890001	111910000	110640001	111910000	lost	low	FALSE	0.0219815741705108	0.459825039937868	1.61183333333334	1.5255	-0.0863333333333349	2	A	1.53085256410256	1.46669230769231	-0.0641602564102568	52	A	FALSE
stripe_1708	chr12	111950001	111970000	111320001	111970000	lost	low	FALSE	0.0371103001142766	0.190015935444412	1.54766666666667	1.49166666666667	-0.056	1	A	1.52745679012346	1.45898765432099	-0.06846913580247	27	A	FALSE
stripe_1709	chr12	112135001	112155000	112135001	112630000	unchanged	high	TRUE	0.120678832659829	0.000394047007304347	0.846333333333333	1.1705	0.324166666666667	2	A	0.985920634920635	1.28295238095238	0.297031746031745	21	A	TRUE
stripe_1710	chr12	112245001	112270000	112245001	112660000	lost	low	TRUE	0.135635196281551	0.000197458867302503	0.777333333333333	1.17683333333333	0.399500000000002	2	A	1.06614814814815	1.32777777777778	0.261629629629629	18	A	TRUE
stripe_1711	chr12	112645001	112665000	112645001	113105000	unchanged	high	TRUE	0.0740280781901539	0.02459763218125	1.59233333333334	1.5675	-0.0248333333333353	2	A	1.53428333333333	1.52191666666667	-0.012366666666668	20	A	FALSE
stripe_1712	chr12	112690001	112710000	112535001	112710000	gained	high	TRUE	0.096421764890497	0.0110023504099227	1.59866666666667	1.54183333333333	-0.0568333333333402	2	A	1.44595833333334	1.51025	0.0642916666666637	8	A	FALSE
stripe_1713	chr12	112730001	112750000	112730001	113135000	lost	low	TRUE	0.090963831854713	0.00547946867150352	1.59833333333333	1.562	-0.03633333333333	1	A	1.51049019607843	1.50280392156863	-0.00768627450980452	17	A	FALSE
stripe_1714	chr12	112735001	112755000	112735001	113100000	gained	high	TRUE	0.131612931843997	0.000447971504646563	1.552	1.544	-0.00800000000000001	2	A	1.52464444444445	1.52122222222222	-0.00342222222222266	15	A	FALSE
stripe_1715	chr12	112825001	112845000	112655001	112845000	gained	high	TRUE	0.0697208801374173	0.0462564060019772	1.56066666666667	1.54633333333333	-0.01433333333334	1	A	1.56616666666667	1.54608333333333	-0.020083333333335	8	A	FALSE
stripe_1716	chr12	112860001	112880000	112860001	113195000	unchanged	low	FALSE	0.0458699147319774	0.126374559803114	1.44483333333333	1.5	0.055166666666665	2	A	1.44978571428572	1.43440476190476	-0.0153809523809536	14	A	FALSE
stripe_1717	chr12	113140001	113160000	112560001	113160000	unchanged	high	TRUE	-0.0839177800335534	0.035471197893809	1.33516666666667	1.28783333333334	-0.0473333333333348	2	A	1.49893333333333	1.50278666666667	0.00385333333333171	25	A	FALSE
stripe_1718	chr12	114770001	114795000	113575001	114795000	lost	low	FALSE	-0.0373026259296968	0.326298911438043	-0.791333333333333	-0.899333333333334	-0.108	2	B	-0.887551020408163	-0.962136054421769	-0.0745850340136053	49	B	FALSE
stripe_1719	chr12	116045001	116060000	116045001	116340000	unchanged	low	FALSE	0.0557624626322661	0.259140245670383	0.371333333333333	0.349333333333333	-0.0219999999999999	2	A	0.540974358974359	0.548384615384615	0.00741025641025639	13	A	FALSE
stripe_1720	chr12	116385001	116410000	116045001	116410000	unchanged	low	FALSE	-0.0496430747771542	0.147357443129648	1.04216666666667	0.958833333333333	-0.083333333333337	2	A	0.631416666666667	0.622041666666667	-0.00937500000000047	16	A	FALSE
stripe_1721	chr12	116390001	116410000	116390001	117325000	unchanged	medium	FALSE	-0.0577410394994514	0.0935936781718374	1.04216666666667	0.958833333333333	-0.083333333333337	2	A	0.586763157894737	0.515657894736842	-0.071105263157895	38	A	FALSE
stripe_1722	chr12	116610001	116630000	116265001	116630000	unchanged	high	TRUE	-0.0843812228627917	0.015385988648541	1.0405	0.973000000000001	-0.0674999999999986	2	A	1.06495833333333	0.975145833333333	-0.0898125000000003	16	A	FALSE
stripe_1723	chr12	116620001	116655000	116620001	117210000	unchanged	low	FALSE	-0.0386600303010715	0.150116704854261	0.923444444444444	0.841777777777779	-0.0816666666666657	3	A	0.449	0.37896	-0.0700399999999999	25	A	FALSE
stripe_1724	chr12	116810001	116830000	116810001	117355000	gained	low	FALSE	0.0417989954581999	0.203075594213373	0.3465	0.187666666666667	-0.158833333333333	2	A	0.299826086956522	0.277188405797101	-0.0226376811594203	23	A	FALSE
stripe_1725	chr12	116865001	116890000	116630001	116890000	unchanged	low	FALSE	-0.0175633680817587	0.656032665138166	0.499166666666667	0.3195	-0.179666666666667	2	A	0.521121212121212	0.373848484848485	-0.147272727272727	11	A	FALSE
stripe_1726	chr12	116865001	116885000	116865001	117355000	gained	low	FALSE	-0.0112221497290441	0.785066122906223	0.499166666666667	0.3195	-0.179666666666667	2	A	0.295380952380952	0.285714285714286	-0.00966666666666677	21	A	FALSE
stripe_1727	chr12	117025001	117050000	117025001	117355000	unchanged	low	FALSE	0.0179132162818695	0.675274911094738	0.273	0.279333333333333	0.00633333333333297	1	A	0.254928571428571	0.285047619047619	0.0301190476190475	14	A	FALSE
stripe_1728	chr12	117100001	117120000	116190001	117120000	lost	low	FALSE	-0.022369961284927	0.51923520009586	0.293	0.328	0.035	1	A	0.676798245614035	0.586026315789474	-0.0907719298245616	38	A	FALSE
stripe_1729	chr12	117240001	117260000	116425001	117260000	lost	low	FALSE	0.00200578891017021	0.959477426318547	0.4645	0.440666666666666	-0.0238333333333335	2	A	0.59178431372549	0.514843137254902	-0.0769411764705883	34	A	FALSE
stripe_1730	chr12	117240001	117265000	116050001	117265000	gained	low	FALSE	0.000438467151610943	0.990343431349382	0.4645	0.440666666666666	-0.0238333333333335	2	A	0.613	0.558469387755102	-0.0545306122448981	49	A	FALSE
stripe_1731	chr12	117320001	117335000	116380001	117335000	unchanged	medium	FALSE	0.0607243505832616	0.0904245947997854	-0.0726666666666667	0.0055	0.0781666666666667	2	B	0.569982905982906	0.502871794871795	-0.0671111111111113	39	A	FALSE
stripe_1732	chr12	117755001	117775000	116510001	117775000	unchanged	high	TRUE	0.16307445208155	5.46140305777531e-05	-0.329333333333333	0.0673333333333333	0.396666666666666	1	B	0.153797385620915	0.182503267973856	0.0287058823529411	51	A	TRUE
stripe_1733	chr12	117970001	117995000	117970001	118940000	gained	low	FALSE	-0.040646149809004	0.210665756769828	-0.0453333333333335	-0.354	-0.308666666666666	2	B	-0.11635	-0.267175	-0.150825	40	B	TRUE
stripe_1734	chr12	118100001	118120000	118100001	118310000	gained	low	TRUE	-0.0961927118116326	0.0222776567159106	1.14666666666667	0.990333333333333	-0.156333333333337	1	A	0.896777777777779	0.692444444444444	-0.204333333333334	9	A	FALSE
stripe_1735	chr12	118170001	118205000	118000001	118205000	lost	high	TRUE	-0.106921533895039	0.00182418170911887	0.795222222222222	0.530555555555555	-0.264666666666667	3	A	0.89888888888889	0.662148148148148	-0.236740740740742	9	A	TRUE
stripe_1736	chr12	118290001	118310000	117995001	118310000	unchanged	high	TRUE	-0.103113849936914	0.0129365038168924	0.931166666666668	0.774666666666667	-0.156500000000002	2	A	0.846357142857144	0.628809523809524	-0.21754761904762	14	A	FALSE
stripe_1737	chr13	5855001	5875000	5855001	6655000	unchanged	low	FALSE	-0.00141382159379061	0.980946493357391	0.572666666666667	0.512666666666667	-0.0599999999999999	1	A	-0.666888888888889	-0.655888888888889	0.0110000000000003	33	B	FALSE
stripe_1738	chr13	6470001	6490000	4525001	6490000	unchanged	high	TRUE	0.0793608875347963	0.0233482958080613	-0.827166666666667	-0.759333333333333	0.0678333333333336	2	B	-1.05714345991561	-1.02852320675105	0.0286202531645576	79	B	FALSE
stripe_1739	chr13	8860001	8890000	8860001	9770000	lost	high	TRUE	-0.0811097304673734	0.0222979249904953	1.23016666666667	1.17383333333333	-0.0563333333333351	2	A	1.1943963963964	1.29771171171171	0.103315315315315	37	A	FALSE
stripe_1740	chr13	9170001	9190000	9170001	9780000	lost	low	TRUE	0.0969455891807583	0.00692005622117985	1.266	1.39283333333333	0.12683333333333	2	A	1.29683333333333	1.46705128205128	0.170217948717948	26	A	FALSE
stripe_1741	chr13	9170001	9195000	9170001	9820000	gained	high	TRUE	0.0915379415586473	0.00640953258478363	1.266	1.39283333333333	0.12683333333333	2	A	1.26450617283951	1.44087654320988	0.176370370370369	27	A	FALSE
stripe_1742	chr13	9270001	9290000	9270001	9775000	unchanged	high	TRUE	0.164523480921366	8.08127837382883e-05	1.39433333333333	1.53666666666667	0.142333333333335	2	A	1.35747619047619	1.5148253968254	0.157349206349206	21	A	FALSE
stripe_1743	chr13	9865001	9900000	9865001	10930000	gained	high	TRUE	0.280640717669341	1.66333548548905e-06	-0.0653333333333335	0.282333333333333	0.347666666666667	2	B	-0.814643939393939	-0.248136363636364	0.566507575757576	44	B	TRUE
stripe_1744	chr13	10345001	10365000	8955001	10365000	gained	high	TRUE	0.225638335828314	7.73414374833463e-06	-0.654833333333333	0.322666666666666	0.9775	2	B	0.460619883040936	0.784538011695906	0.32391812865497	57	A	TRUE
stripe_1745	chr13	10345001	10365000	10345001	11370000	gained	low	FALSE	0.0171323459965636	0.660634268725821	-0.654833333333333	0.322666666666666	0.9775	2	B	-0.737952380952381	-0.200952380952381	0.537	42	B	TRUE
stripe_1746	chr13	11200001	11220000	9505001	11220000	gained	high	TRUE	0.106576808163251	0.00604139727267156	-0.0366666666666667	0.701333333333333	0.738	1	B	-0.391603864734299	0.077038647342995	0.468642512077294	69	B	TRUE
stripe_1747	chr13	11525001	11560000	10625001	11560000	gained	high	TRUE	0.137255991078835	0.000252845565900882	0.558166666666667	0.854666666666665	0.296499999999998	2	A	-0.619438596491228	-0.131824561403509	0.487614035087719	38	B	TRUE
stripe_1748	chr13	11750001	11775000	11750001	12280000	lost	low	FALSE	0.0546347630036016	0.0839163225655774	1.551	1.52466666666667	-0.02633333333333	1	A	1.53280303030303	1.49371212121212	-0.03909090909091	22	A	FALSE
stripe_1749	chr13	12095001	12115000	11770001	12115000	gained	high	FALSE	0.0511344133447273	0.0820052410210727	1.63216666666667	1.56366666666666	-0.0685000000000051	2	A	1.62646666666667	1.56686666666667	-0.0596000000000001	15	A	FALSE
stripe_1750	chr13	12385001	12405000	11660001	12405000	unchanged	low	FALSE	0.0360146581319452	0.287819609411913	1.04	1.02183333333333	-0.0181666666666651	2	A	1.37949462365591	1.37982795698925	0.000333333333332853	31	A	FALSE
stripe_1751	chr13	13500001	13520000	13500001	14145000	unchanged	high	TRUE	-0.075297372065838	0.0356971959369782	0.796666666666667	0.550333333333333	-0.246333333333334	1	A	0.812269230769231	0.728641025641026	-0.0836282051282051	26	A	FALSE
stripe_1752	chr13	14510001	14530000	13510001	14530000	gained	high	TRUE	0.140380030905524	0.0035133390610546	0.2015	0.39	0.1885	2	A	0.494412698412698	0.540515873015873	0.0461031746031747	42	A	FALSE
stripe_1753	chr13	14600001	14620000	13525001	14620000	unchanged	low	FALSE	0.0567852780293973	0.144118964292781	0.716333333333333	0.593666666666667	-0.122666666666666	1	A	0.467386363636364	0.510265151515152	0.042878787878788	44	A	FALSE
stripe_1754	chr13	17405001	17435000	15975001	17435000	gained	high	TRUE	0.108483009210402	0.00168241381071828	-1.28216666666667	-1.218	0.0641666666666652	2	B	-1.2681186440678	-1.19573446327684	0.0723841807909604	59	B	FALSE
stripe_1755	chr13	18035001	18060000	18035001	19175000	unchanged	low	FALSE	0.0220100249304759	0.486285399100023	-0.13	-0.228	-0.098	2	B	0.0494492753623186	0.0403333333333334	-0.00911594202898517	46	A	FALSE
stripe_1756	chr13	18800001	18820000	17785001	18820000	lost	low	FALSE	0.0343011073655878	0.237809566507578	0.913666666666667	0.928333333333333	0.014666666666666	1	A	-0.23386507936508	-0.249928571428571	-0.0160634920634917	42	B	FALSE
stripe_1757	chr13	18940001	18960000	18940001	19155000	gained	low	FALSE	-0.0335322599226372	0.314899885662254	1.557	1.48183333333334	-0.0751666666666648	2	A	1.54676666666667	1.4825	-0.0642666666666671	10	A	FALSE
stripe_1758	chr13	19090001	19125000	18815001	19125000	gained	low	FALSE	0.0246054000075639	0.376517526936019	1.55983333333333	1.49283333333334	-0.067	2	A	1.41125641025641	1.37564102564103	-0.0356153846153842	13	A	FALSE
stripe_1759	chr13	19150001	19180000	19150001	19695000	unchanged	low	FALSE	-0.0216718950687255	0.511095974782674	0.848	0.725999999999999	-0.122000000000001	2	A	0.690318181818182	0.510242424242424	-0.180075757575757	22	A	FALSE
stripe_1760	chr13	19610001	19630000	18710001	19630000	lost	high	FALSE	-0.0529522871336011	0.0850233539386362	1.30916666666667	1.1245	-0.184666666666664	2	A	0.992289473684211	0.878736842105263	-0.113552631578947	38	A	FALSE
stripe_1761	chr13	20295001	20325000	20295001	21325000	unchanged	high	TRUE	-0.0721014793150403	0.0149860654189089	0.724666666666667	0.625833333333333	-0.0988333333333336	2	A	0.780404761904762	0.628317460317461	-0.152087301587301	42	A	FALSE
stripe_1762	chr13	20460001	20485000	20460001	21285000	unchanged	high	TRUE	-0.114861161375829	0.000658039546022965	1.598	1.445	-0.153	2	A	0.763490196078431	0.60221568627451	-0.161274509803921	34	A	FALSE
stripe_1763	chr13	21025001	21050000	20310001	21050000	unchanged	high	TRUE	-0.0710037867546637	0.0161552932402806	0.926	0.755	-0.171	1	A	0.834022222222222	0.661011111111111	-0.173011111111111	30	A	FALSE
stripe_1764	chr13	21145001	21170000	20365001	21170000	lost	high	TRUE	-0.0802849662765201	0.0355750406278381	0.755833333333333	0.624	-0.131833333333333	2	A	0.765686868686869	0.590585858585859	-0.17510101010101	33	A	FALSE
stripe_1765	chr13	21145001	21165000	20350001	21165000	gained	low	FALSE	-0.069260830268523	0.0856262990033674	0.755833333333333	0.624	-0.131833333333333	2	A	0.765686868686869	0.590585858585859	-0.17510101010101	33	A	FALSE
stripe_1766	chr13	21150001	21175000	21150001	22045000	gained	high	FALSE	0.0562605670592825	0.0766326585924177	1.017	0.911333333333333	-0.105666666666667	1	A	0.512574074074074	0.546648148148148	0.0340740740740738	36	A	FALSE
stripe_1767	chr13	21390001	21410000	21155001	21410000	gained	low	FALSE	-0.0241315453776515	0.557745894933003	1.04416666666667	1.0025	-0.0416666666666701	2	A	0.88339393939394	0.836030303030303	-0.0473636363636366	11	A	FALSE
stripe_1768	chr13	21695001	21715000	21160001	21715000	unchanged	low	FALSE	0.00742632681595848	0.872938886241955	0.4125	0.472833333333333	0.0603333333333335	2	A	0.506202898550725	0.463971014492754	-0.0422318840579712	23	A	FALSE
stripe_1769	chr13	21695001	21715000	21695001	22050000	gained	high	FALSE	0.0754174427748092	0.0812599387571917	0.4125	0.472833333333333	0.0603333333333335	2	A	0.509	0.663577777777777	0.154577777777777	15	A	FALSE
stripe_1770	chr13	23350001	23370000	23350001	23790000	unchanged	low	FALSE	-0.0438476379019456	0.369496057577897	0.327666666666667	0.325	-0.00266666666666698	1	A	0.814777777777778	0.878685185185185	0.0639074074074076	18	A	FALSE
stripe_1771	chr13	23610001	23630000	23610001	23770000	lost	low	FALSE	0.0578678184256417	0.132080954360261	0.754833333333333	0.883666666666666	0.128833333333333	2	A	0.783857142857142	0.966047619047619	0.182190476190477	7	A	FALSE
stripe_1772	chr13	23730001	23760000	23520001	23760000	lost	low	FALSE	0.0562436599344952	0.06866481849893	0.998166666666665	1.141	0.142833333333335	2	A	0.908575757575757	1.00857575757576	0.100000000000001	11	A	FALSE
stripe_1773	chr13	23775001	23795000	23775001	24790000	gained	high	TRUE	0.126716564743576	0.00511884398762174	0.456	0.708333333333333	0.252333333333333	1	A	0.228317073170732	0.495113821138212	0.26679674796748	41	A	FALSE
stripe_1774	chr13	24035001	24055000	24035001	24935000	unchanged	high	TRUE	0.0754895481484391	0.0255103175108678	0.865833333333333	1.2355	0.369666666666667	2	A	0.500288288288288	0.693738738738739	0.193450450450451	37	A	TRUE
stripe_1775	chr13	24280001	24300000	23785001	24300000	unchanged	high	TRUE	0.130814429333989	0.000571574263530442	1.26266666666667	1.43533333333333	0.17266666666666	1	A	0.530015873015873	0.854460317460318	0.324444444444444	21	A	FALSE
stripe_1776	chr13	24475001	24500000	24475001	24930000	unchanged	high	TRUE	0.0763588706453913	0.0256308444424778	-0.532	-0.312333333333333	0.219666666666667	1	B	0.403912280701754	0.539929824561404	0.136017543859651	19	A	FALSE
stripe_1777	chr13	24775001	24800000	23505001	24800000	gained	high	FALSE	0.0560813684615208	0.0831273873037988	1.47833333333333	1.40566666666667	-0.07266666666666	1	A	0.372217948717948	0.60373076923077	0.231512820512821	52	A	FALSE
stripe_1778	chr13	28410001	28430000	28410001	29380000	gained	high	TRUE	0.168502797016255	0.000106514853613266	0.3895	0.464333333333333	0.0748333333333335	2	A	0.137266666666667	0.337533333333334	0.200266666666667	40	A	FALSE
stripe_1779	chr13	28710001	28730000	28710001	30140000	gained	high	FALSE	0.0683977472457743	0.0546053871697121	-0.462666666666667	-0.1195	0.343166666666667	2	B	0.640459770114943	0.634850574712644	-0.00560919540229887	58	A	TRUE
stripe_1780	chr13	28710001	28730000	28195001	28730000	gained	high	TRUE	0.0828768384266926	0.0399228998795084	-0.462666666666667	-0.1195	0.343166666666667	2	B	-0.457826086956522	-0.251014492753623	0.206811594202898	23	B	TRUE
stripe_1781	chr13	28945001	28965000	28945001	29855000	unchanged	low	FALSE	0.0329651380861861	0.279760433372588	0.814833333333334	0.703833333333334	-0.111	2	A	0.781508771929825	0.864438596491228	0.0829298245614032	38	A	FALSE
stripe_1782	chr13	29135001	29155000	29135001	30040000	unchanged	low	FALSE	0.0533491088141648	0.110750967895019	0.583666666666667	0.977666666666667	0.394	2	A	0.911450450450451	0.881963963963964	-0.0294864864864866	37	A	TRUE
stripe_1783	chr13	29590001	29610000	28745001	29610000	gained	low	FALSE	0.0217458522037453	0.479176682669971	0.786166666666667	0.8005	0.014333333333333	2	A	0.455092592592593	0.568796296296297	0.113703703703704	36	A	FALSE
stripe_1784	chr13	29830001	29850000	28735001	29850000	gained	low	FALSE	0.041621297212701	0.216898356696216	0.809666666666667	0.692333333333333	-0.117333333333334	1	A	0.566651851851852	0.660237037037037	0.0935851851851849	45	A	FALSE
stripe_1785	chr13	29845001	29865000	29845001	30085000	unchanged	high	TRUE	-0.117726014209883	0.0106531894600511	0.7675	0.594666666666666	-0.172833333333334	2	A	1.1420303030303	0.73239393939394	-0.409636363636363	11	A	FALSE
stripe_1786	chr13	30075001	30095000	29595001	30095000	gained	low	TRUE	-0.14075584578422	0.000189933481390332	1.03133333333333	0.641666666666667	-0.389666666666663	1	A	1.06861904761905	0.866619047619047	-0.202	21	A	TRUE
stripe_1787	chr13	30235001	30260000	29855001	30260000	unchanged	high	TRUE	-0.0710944620107336	0.0243252994719843	-0.153666666666667	-0.482166666666667	-0.3285	2	B	0.651980392156863	0.276784313725491	-0.375196078431372	17	A	TRUE
stripe_1788	chr13	33925001	33945000	33925001	34350000	unchanged	high	TRUE	-0.0855381197014668	0.0441923277224045	0.961666666666667	0.892333333333333	-0.069333333333334	1	A	1.36256862745098	1.38743137254902	0.0248627450980385	17	A	FALSE
stripe_1789	chr13	34155001	34170000	33925001	34170000	lost	low	FALSE	0.0553643557321326	0.284527509925384	1.605	1.55866666666667	-0.04633333333333	1	A	1.41146666666667	1.3781	-0.0333666666666672	10	A	FALSE
stripe_1790	chr13	34185001	34210000	34185001	34875000	unchanged	low	FALSE	0.028406909130139	0.305951030759562	1.21933333333333	1.2725	0.053166666666665	2	A	0.559988095238095	0.643309523809523	0.0833214285714285	28	A	FALSE
stripe_1791	chr13	34450001	34470000	33900001	34470000	unchanged	low	FALSE	0.0178898829611907	0.695053506379302	0.407666666666667	0.618666666666667	0.211	1	A	1.13247826086956	1.18168115942029	0.0492028985507245	23	A	FALSE
stripe_1792	chr13	34625001	34640000	34015001	34640000	lost	low	FALSE	0.0536145305333582	0.178916340785074	0.507666666666667	0.567666666666667	0.0599999999999999	1	A	0.910538461538461	0.998935897435897	0.0883974358974361	26	A	FALSE
stripe_1793	chr13	34645001	34665000	34645001	34855000	unchanged	low	FALSE	0.0357512603349824	0.416062840619291	0.426833333333334	0.475833333333333	0.049	2	A	0.318566666666667	0.3205	0.00193333333333295	10	A	FALSE
stripe_1794	chr13	34855001	34875000	33935001	34875000	unchanged	low	FALSE	0.0289244095674609	0.378656370393537	1.252	1.17533333333333	-0.07666666666667	1	A	0.784061403508772	0.836675438596491	0.0526140350877191	38	A	FALSE
stripe_1795	chr13	34985001	35005000	34985001	36410000	unchanged	low	FALSE	-0.0159831106082328	0.629035626418793	1.07783333333333	1.0605	-0.0173333333333301	2	A	1.09859770114943	1.12009770114943	0.0215000000000003	58	A	FALSE
stripe_1796	chr13	35140001	35170000	35140001	35715000	gained	high	TRUE	0.0620965502288838	0.0293187964760809	1.01983333333333	1.22016666666666	0.200333333333331	2	A	1.09125	1.22969444444444	0.138444444444444	24	A	FALSE
stripe_1797	chr13	35230001	35255000	35230001	35895000	unchanged	low	FALSE	0.0159083971624852	0.610725337880732	1.48866666666666	1.52683333333334	0.0381666666666702	2	A	1.1900987654321	1.27518518518519	0.085086419753087	27	A	FALSE
stripe_1798	chr13	35640001	35660000	35090001	35660000	gained	low	FALSE	0.021965536431679	0.52469510320865	0.847833333333333	1.07883333333333	0.230999999999997	2	A	1.07991666666667	1.22597222222222	0.146055555555555	24	A	FALSE
stripe_1799	chr13	35935001	35955000	35035001	35955000	unchanged	low	FALSE	-0.0397150327479745	0.174980991995428	0.784833333333333	0.7145	-0.0703333333333335	2	A	1.12843859649123	1.21471929824561	0.0862807017543861	38	A	FALSE
stripe_1800	chr13	36265001	36285000	36265001	37170000	gained	low	FALSE	0.00202454500275954	0.965299504906132	1.02583333333333	0.962833333333331	-0.0630000000000002	2	A	0.62454954954955	0.544423423423423	-0.0801261261261267	37	A	FALSE
stripe_1801	chr13	36495001	36530000	35980001	36530000	unchanged	low	FALSE	0.00918641436743927	0.763170908196888	0.891555555555556	0.780666666666667	-0.110888888888889	3	A	0.996188405797101	0.88095652173913	-0.115231884057971	23	A	FALSE
stripe_1802	chr13	36495001	36515000	36495001	37465000	gained	low	FALSE	-0.0276476435578576	0.390130398979585	0.896833333333334	0.769333333333333	-0.1275	2	A	0.397375	0.355091666666667	-0.0422833333333338	40	A	FALSE
stripe_1803	chr13	36720001	36740000	36095001	36740000	unchanged	low	FALSE	0.00563187498128538	0.873677891740386	1.65383333333333	1.55133333333333	-0.102500000000005	2	A	1.09883950617284	1.00425925925926	-0.0945802469135806	27	A	FALSE
stripe_1804	chr13	37290001	37325000	35705001	37325000	unchanged	low	FALSE	-0.0316319736016464	0.312455572149292	0.437333333333334	0.386666666666666	-0.050666666666667	2	A	0.778928205128205	0.696769230769231	-0.0821589743589745	65	A	FALSE
stripe_1805	chr13	39555001	39575000	39555001	40760000	lost	high	TRUE	-0.100267577418916	0.00452259320110153	0.257	0.128	-0.129	1	A	-0.234442176870748	-0.675503401360544	-0.441061224489796	49	B	FALSE
stripe_1806	chr13	39645001	39660000	39645001	40765000	unchanged	medium	FALSE	-0.0732036820122844	0.0877406403863035	-0.224	-0.537833333333333	-0.313833333333334	2	B	-0.256666666666667	-0.713536231884058	-0.456869565217391	46	B	TRUE
stripe_1807	chr13	39895001	39915000	39895001	40765000	unchanged	high	TRUE	-0.137619410348099	0.00151451221253693	-0.2945	-0.767666666666667	-0.473166666666667	2	B	-0.229268518518519	-0.740287037037037	-0.511018518518519	36	B	TRUE
stripe_1808	chr13	39970001	39990000	39970001	40675000	lost	high	TRUE	-0.123315505710379	0.00331421691655814	-0.03	-0.656166666666667	-0.626166666666667	2	B	-0.278494252873563	-0.819229885057472	-0.540735632183908	29	B	TRUE
stripe_1809	chr13	41225001	41250000	40730001	41250000	unchanged	low	FALSE	0.0245719786339987	0.480625587139106	1.05633333333333	0.986333333333333	-0.0699999999999971	1	A	0.0644285714285715	-0.0283492063492063	-0.0927777777777778	21	A	FALSE
