chr	pos_start	pos_end	comp_name	comp_rank	continous_rank
chr3	110400001	110410000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110410001	110420000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110420001	110430000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110430001	110440000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110440001	110450000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110450001	110460000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110460001	110470000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110470001	110480000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110480001	110490000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110490001	110500000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110500001	110510000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110510001	110520000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110520001	110530000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110530001	110540000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110540001	110550000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110550001	110560000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110560001	110570000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110570001	110580000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110580001	110590000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110590001	110600000	B.2.1.2.1.2.2.1.2	0.25	0.239377366428271
chr3	110600001	110610000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110610001	110620000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110620001	110630000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110630001	110640000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110640001	110650000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110650001	110660000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110660001	110670000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110670001	110680000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110680001	110690000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110690001	110700000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110700001	110710000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110710001	110720000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110720001	110730000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110730001	110740000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110740001	110750000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110750001	110760000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110760001	110770000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110770001	110780000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110780001	110790000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110790001	110800000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110800001	110810000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110810001	110820000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110820001	110830000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110830001	110840000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110840001	110850000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110850001	110860000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110860001	110870000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110870001	110880000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110880001	110890000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110890001	110900000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110900001	110910000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110910001	110920000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110920001	110930000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110930001	110940000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110940001	110950000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110950001	110960000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110960001	110970000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110970001	110980000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110980001	110990000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	110990001	1.11e+08	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111000001	111010000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111010001	111020000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111020001	111030000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111030001	111040000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111040001	111050000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111050001	111060000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111060001	111070000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111070001	111080000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111080001	111090000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111090001	111100000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111100001	111110000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111110001	111120000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111120001	111130000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111130001	111140000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111140001	111150000	B.2.2.2.1.1.2.1.2.1	0.125	0.0988641144299537
chr3	111150001	111160000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111160001	111170000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111170001	111180000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111180001	111190000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111190001	111200000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111200001	111210000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111210001	111220000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111220001	111230000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111230001	111240000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111240001	111250000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111250001	111260000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111260001	111270000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111270001	111280000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111280001	111290000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111290001	111300000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111300001	111310000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111310001	111320000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111320001	111330000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111330001	111340000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111340001	111350000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111350001	111360000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111360001	111370000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111370001	111380000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111380001	111390000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111390001	111400000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111400001	111410000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111410001	111420000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111420001	111430000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111430001	111440000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111440001	111450000	B.2.2.2.1.2.1.1.1.2	0.125	0.0858224652923854
chr3	111450001	111460000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111460001	111470000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111470001	111480000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111480001	111490000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111490001	111500000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111500001	111510000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111510001	111520000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111520001	111530000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111530001	111540000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111540001	111550000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111550001	111560000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111560001	111570000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111570001	111580000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111580001	111590000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111590001	111600000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111600001	111610000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111610001	111620000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111620001	111630000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111630001	111640000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111640001	111650000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111650001	111660000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111660001	111670000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111670001	111680000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111680001	111690000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111690001	111700000	B.2.2.2.2.1.2.2.1.2.2	0.125	0.0307109802271771
chr3	111700001	111710000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111710001	111720000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111720001	111730000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111730001	111740000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111740001	111750000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111750001	111760000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111760001	111770000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111770001	111780000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111780001	111790000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111790001	111800000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111800001	111810000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111810001	111820000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111820001	111830000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111830001	111840000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111840001	111850000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111850001	111860000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111860001	111870000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111870001	111880000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111880001	111890000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111890001	111900000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111900001	111910000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111910001	111920000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111920001	111930000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111930001	111940000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111940001	111950000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111950001	111960000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111960001	111970000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111970001	111980000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111980001	111990000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	111990001	1.12e+08	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112000001	112010000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112010001	112020000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112020001	112030000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112030001	112040000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112040001	112050000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112050001	112060000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112060001	112070000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112070001	112080000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112080001	112090000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112090001	112100000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112100001	112110000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112110001	112120000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112120001	112130000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112130001	112140000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112140001	112150000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112150001	112160000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112160001	112170000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112170001	112180000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112180001	112190000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112190001	112200000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112200001	112210000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112210001	112220000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112220001	112230000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112230001	112240000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112240001	112250000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112250001	112260000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112260001	112270000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112270001	112280000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112280001	112290000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112290001	112300000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112300001	112310000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112310001	112320000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112320001	112330000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112330001	112340000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112340001	112350000	B.2.2.2.2.2.1.2.1.1.2.2.1	0.125	0.0134623474968448
chr3	112350001	112360000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112360001	112370000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112370001	112380000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112380001	112390000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112390001	112400000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112400001	112410000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112410001	112420000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112420001	112430000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112430001	112440000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112440001	112450000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112450001	112460000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112460001	112470000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112470001	112480000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112480001	112490000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112490001	112500000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112500001	112510000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112510001	112520000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112520001	112530000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112530001	112540000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112540001	112550000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112550001	112560000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112560001	112570000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112570001	112580000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112580001	112590000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112590001	112600000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112600001	112610000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112610001	112620000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112620001	112630000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112630001	112640000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112640001	112650000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112650001	112660000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112660001	112670000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112670001	112680000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112680001	112690000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112690001	112700000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112700001	112710000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112710001	112720000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112720001	112730000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112730001	112740000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112740001	112750000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112750001	112760000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112760001	112770000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112770001	112780000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112780001	112790000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112790001	112800000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112800001	112810000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112810001	112820000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112820001	112830000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112830001	112840000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112840001	112850000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112850001	112860000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112860001	112870000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112870001	112880000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112880001	112890000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112890001	112900000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112900001	112910000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112910001	112920000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112920001	112930000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112930001	112940000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112940001	112950000	B.2.2.2.2.2.1.2.1.1.2.2.2	0.125	0.0130416491375684
chr3	112950001	112960000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	112960001	112970000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	112970001	112980000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	112980001	112990000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	112990001	1.13e+08	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113000001	113010000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113010001	113020000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113020001	113030000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113030001	113040000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113040001	113050000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113050001	113060000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113060001	113070000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113070001	113080000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113080001	113090000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113090001	113100000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113100001	113110000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113110001	113120000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113120001	113130000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113130001	113140000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113140001	113150000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113150001	113160000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113160001	113170000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113170001	113180000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113180001	113190000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113190001	113200000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113200001	113210000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113210001	113220000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113220001	113230000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113230001	113240000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113240001	113250000	B.2.2.2.2.1.2.2.1.1	0.125	0.0340765671013883
chr3	113500001	113510000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113510001	113520000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113520001	113530000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113530001	113540000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113540001	113550000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113550001	113560000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113560001	113570000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113570001	113580000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113580001	113590000	A.2.2.2.1.2.2	0.625	0.498527555742533
chr3	113590001	113600000	A.2.2.2.1.2.2	0.625	0.498527555742533
