chr	start	end	gene_id	Strand	gene_name	TP478_S31:DMSO_4hr-R1_tc	TP479_S32:DMSO_4hr-R2_tc	TP480_S33:dTAG_4hr-R1_tc	TP481_S34:dTAG_4hr-R2_tc	TP482_S35:DMSO_24hr-R1_tc	TP483_S36:DMSO_24hr-R2_tc	TP484_S37:dTAG_24hr-R1_tc	TP485_S38:dTAG_24hr-R2_tc
chr16	1770286	1771730	ENSG00000103024.7	-	NME3	0.360570222052045	0.285408622789799	0.281506425577292	0.199736255800425	0.359947852352249	0.143784235434102	0.173592511120984	0.180337778538812
chr16	1771890	1773155	ENSG00000074071.14	-	MRPS34	5.07629665976197	3.25794506963218	4.28453521511051	4.44598694927144	11.915554359765	4.75976967829128	3.26957720946131	4.22004657731694
chr16	1773207	1781708	ENSG00000197774.12	+	EME2	0.428731185096115	0.371681417091904	0.446295251497513	0.27142138889619	0.876362861163622	0.427411790309348	0.221151264020734	0.260377119607738
chr16	1776712	1793700	ENSG00000162032.15	-	SPSB3	0.15324446687166	0.113213655096119	0.255236027648448	0.12733362669641	0.540529178169341	0.195549268629003	0.162311245976319	0.12263138790207
chr16	1782901	1789191	ENSG00000095906.16	+	NUBP2	1.29682987971532	0.655214707962592	0.861675206218569	0.389755612670019	1.32213595878321	0.67667741451833	0.378591743649866	0.393302646422167
chr16	1795620	1827194	ENSG00000063854.12	-	HAGH	0.395766187858227	0.32632074753632	0.424854126547448	0.406494341078854	0.718831692134466	0.420851456954393	0.357257280440918	0.218559746423203
chr1	6181269	6209389	ENSG00000116251.9	-	RPL22	2.99955444182755	2.64787206981023	2.79477550437996	2.63085038552263	2.43370147018345	2.00831602357687	1.90318384151965	1.87989949141676
chr16	1826941	1840207	ENSG00000180185.11	+	FAHD1	1.20360402178929	1.18053233451846	1.16439172201697	1.57623915420975	1.97207069496693	1.15816434958137	1.41716183886647	1.56056206096024
chr16	18317942	18336736	ENSG00000214940.8	-	NPIPA8	0	0.0292384130615069	0.0288386562047185	0.00767317104862759	0.00921862826428022	0.0220947574722617	0.00666881946522031	0.0207838474148701
chr16	18334400	18352476	ENSG00000205746.9	-	RP11-1212A22.1	0.0576082541096651	0.022799847936959	0.0224881211846432	0.0398897921796601	0.0575088181894941	0.034458580875223	0.0138674256505145	0.0432188126040128
chr16	18358086	18379331	ENSG00000233024.7	-	RP11-1212A22.4	0.02450757357699	0.0387978396148242	0.0382673832462801	0.0203637905419497	0.0570856341347224	0.00977286118930777	0.0412961426785339	0.0367720996295663
chr16	18374521	18401940	ENSG00000254681.6	-	PKD1P5	0.0126594308239579	0.0150308199171549	0.00988354251999489	0.0315568569286787	0.0505503190047434	0.0378614165299325	0.00457105631238741	0.0237433670274304
chr16	18417325	18562211	ENSG00000185164.14	-	NOMO2	0.113797567423352	0.110935991062148	0.132799418282357	0.0985378027697831	0.10164312953567	0.0773830428213185	0.0891002628412896	0.0817784515105466
chr16	185748	186294	ENSG00000268836.1	-	LA16c-OS12.2	0.953595971873906	2.26445083136522	0.744496847131154	1.05648041529602	1.26926666372808	0.760529069475618	0.459098142964654	0.953874550219946
chr16	18781295	18790383	ENSG00000134419.15	-	RPS15A	2.97914797903212	2.32790595296011	2.13207250698013	1.9041757485199	2.53553055090794	1.49641291327336	1.9583405160836	1.8338574099299
chr16	18788063	18801519	ENSG00000260342.2	-	RP11-1035H13.3	0.0902854687995955	0.0714652784175409	0.0906276631689083	0.0750198451854451	0.064378306925863	0.12343902257244	0	0.0193525380655503
chr16	18803083	18812181	ENSG00000260017.1	+	RP11-1035H13.2	0.15260889591651	0.150996574818081	0.134038891580658	0.253611038360795	0.0952159263568271	0.102693994487887	0.234191523576496	0.0715563179297772
chr16	18804853	18926454	ENSG00000157106.16	-	SMG1	1.53143430533768	1.57597777862385	1.86420232560239	2.03504604071059	1.6912160740773	1.3411813591332	1.8171189144065	1.57078548898503
chr16	188969	229463	ENSG00000007392.16	-	LUC7L	1.8386641549852	2.2390628559259	2.02106606932962	2.2293474343515	2.04513858863698	1.53818666444543	1.73326725185055	1.51766260486913
chr16	18926863	18937043	ENSG00000260352.1	+	CTD-2288F12.1	0.119340006696204	0.161937151791147	0.0931718058197534	0.113327761640791	0.204229744124419	0.183557949283064	0.135429442369632	0.0767409878811528
chr16	18983934	19063942	ENSG00000170537.12	+	TMC7	0.258136455839979	0.28846218969696	0.213388682361909	0.255946403980637	0.407108303227051	0.273777347196555	0.29137193160008	0.331986685399268
chr16	19062499	19067691	ENSG00000261465.6	-	RP11-626G11.5	0	0	0.0521950794213675	0.138876710986043	0.0667391755003399	0	0.0482795812901966	0
chr16	19065991	19066694	ENSG00000261357.1	+	RP11-626G11.1	0	0.195414912901124	0.192743138233101	0.20513453298422	0.492901563581458	0.29534059170248	0.534852601832221	0.185211772553375
chr16	19067599	19080095	ENSG00000167186.10	+	COQ7	0.722217691886576	0.813530297610617	1.04096102057262	0.830913053899592	0.776430407933533	0.722764321747575	0.581734954841735	0.73979475059672
chr16	19086856	19098110	ENSG00000260430.1	+	RP11-626G11.4	0	0	0	0.0128140729241076	0.0307899235114417	0.0184489457941037	0.0111368218437312	0.0115695642531564
chr16	19114002	19173578	ENSG00000261427.6	+	CTD-2349B8.1	0.0349579294107126	0.0322826905595015	0.0705057609022756	0.0532531671668785	0.0843358414188196	0.0505330052625089	0.0715279468745454	0.0874203545756832
chr16	19167971	19268334	ENSG00000103528.16	+	SYT17	0.0034585348560934	0.00273759620117952	0.00135008345882317	0.00431063967860388	0.0034525651803729	0.00310310227823267	0.0049952190759284	0.00259465891025622
chr16	1938210	1943326	ENSG00000198736.11	-	MSRB1	0.203543158969176	0.214818895652056	0.105940911788796	0.197315683505737	0.101595914541956	0.162333413578455	0.0244983958227816	0.0763509828606466
chr16	19410496	19499113	ENSG00000103534.16	+	TMC5	0	0.00465068837027286	0.00305806845589153	0.00162733534973997	0.00391019555161837	0	0.002828662514627	0.00440786337062943
chr16	19501689	19522145	ENSG00000006007.11	-	GDE1	1.33203223016841	1.59162466041109	1.6162307385315	1.66373973887104	1.10105284258187	1.09110416828489	1.54400253438582	1.4194106556228
chr16	19523811	19553408	ENSG00000103540.16	+	CCP110	1.8647268462403	1.9958770828422	1.99147938599768	2.58726510191163	1.27027446068715	1.39599495750927	0.99514955441083	1.03821720987888
chr16	19555240	19706793	ENSG00000103544.14	+	C16orf62	0.569151188296387	0.625457178683023	0.615117597212688	0.659421038479737	0.645906173242157	0.525386968211019	0.72610288334622	0.696755217786341
chr16	1959508	1961975	ENSG00000140990.14	+	NDUFB10	1.47735865606083	2.50585762854765	1.8674286542552	1.46138606290948	3.86259403240314	1.43073182466005	1.32090742552214	1.63612491254791
chr16	1962052	1964860	ENSG00000140988.15	-	RPS2	19.7782868240514	15.2640759743878	16.8407944216797	13.2500252085043	21.7802633755005	12.8656167586292	10.9354627108942	12.9832924891048
chr16	1964959	1965509	ENSG00000255198.4	+	SNHG9	0.946660728442096	0.4995515773436	0.739082324606564	0	0	0.37749897448517	0.227879623689728	0.23673432019095
chr16	1966823	1968975	ENSG00000179580.9	+	RNF151	0.24194395940667	0	0.251855810739535	0.0670118850780237	0.483052694048929	0.144719634735253	0.1164812202875	0.0605036599001035
chr16	19694035	19694428	ENSG00000276571.1	-	AC002550.6	0.441614419544659	0.699117983559746	0	1.10083646326647	0.881704323658435	0.528306452841841	0.318915503891477	0
chr16	19701934	19718235	ENSG00000103550.13	-	KNOP1	1.7141444799613	1.69392757730615	1.6957044929934	1.45970064127996	2.76340555154343	1.4838504870951	0.991844629212085	1.21409663014315
chr16	19706351	19715383	ENSG00000261312.1	+	AC002550.5	0.0192155078477691	0.0608399839546015	0	0	0.0767293620898505	0.022987647914841	0.0138766378464737	0.014415841021371
chr16	19716456	19858467	ENSG00000174628.16	+	IQCK	0.304307851176188	0.355023504822886	0.284333826259975	0.313783856155955	0.433103698710686	0.375741879456372	0.341552259348632	0.316315899868551
chr16	1972037	1982933	ENSG00000183751.14	+	TBL3	0.509704748549342	0.655615598018859	0.596909366422335	0.502933545717737	1.43107020593791	0.438267440091538	0.437103903736721	0.274842983701865
chr16	1978917	1984192	ENSG00000196408.11	-	NOXO1	0.0329013207357443	0	0.025686905436563	0.0546766167537088	0.032844530729646	0.0196800413238714	0.0712798822915737	0
chr16	1984207	1987749	ENSG00000127554.12	+	GFER	1.32297306769858	1.20233687093568	1.33891725472204	1.18071081986146	2.34789248468277	1.02581243066622	0.601545590485307	0.91899969018226
chr16	19856691	19886167	ENSG00000167191.11	-	GPRC5B	0.111871857468448	0.0838913118418653	0.0183876273819881	0.0146773215518972	0.146945735173431	0.0986138588524837	0.00850412491717671	0.0044172844383574
chr16	1989660	1994275	ENSG00000127561.14	+	SYNGR3	0.150426406830813	0.119069715076481	0.14680219520896	0.0312480122834035	0.37541690053929	0.157461652412557	0.217263346529752	0.16927914553199
chr16	1997654	2009823	ENSG00000167962.13	-	ZNF598	0.955555039940046	0.620898809049384	0.901912443126589	0.568827321967256	2.19255933422861	0.912803625953335	0.607666512345441	0.631278551252883
chr16	2009926	2020755	ENSG00000183971.5	+	NPW	0.256429168907269	0.202975984884278	0.187688280789366	0.186437720346357	0.159991596268245	0.162970514887632	0.173608541457222	0.0961890302742803
chr16	2025356	2039026	ENSG00000065054.13	+	SLC9A3R2	0.279312236385013	0.432128559040825	0.267626737878748	0.32702976425202	0.912534950337933	0.364519858317794	0.522606159668835	0.485764278080187
chr16	20333052	20356301	ENSG00000169344.15	-	UMOD	0	0	0.00582813997065981	0	0.00745214416099112	0	0	0
chr16	2039815	2047866	ENSG00000065057.7	-	NTHL1	0.301796365213602	0.238886296456696	0.20196014335293	0.179120080347667	0.602550886693418	0.193414888802798	0.140107332910713	0.258758168883413
chr16	20409534	20441336	ENSG00000183549.10	+	ACSM5	0	0.00431974981980662	0.0127820664905858	0.00906921430651575	0	0.0130573194117882	0.0078821327607918	0.0163768160625146
chr16	2047465	2088720	ENSG00000103197.16	+	TSC2	0.35758404278001	0.239755695828464	0.328441222101248	0.227211792139473	0.587945362837076	0.279315384708758	0.264308326107223	0.195676652975673
chr1	6205475	6221299	ENSG00000158286.12	+	RNF207	0.361937399334851	0.390669285239323	0.342513716324242	0.255173669569097	0.875909502522156	0.432988270153301	0.396024371301031	0.419640905040202
chr16	20610243	20797581	ENSG00000005187.11	+	ACSM3	0.0111170910470519	0.00586647380753462	0.0057862655169958	0.0069280455123422	0.00369930072059876	0.00554143942944954	0.00401414960219551	0.00347510585425868
chr16	20702816	20742084	ENSG00000066654.13	-	THUMPD1	1.67508258500352	1.36788946098275	1.72530337906018	1.78480834955493	0.948604548583064	1.15793397872921	1.29904384646393	1.36609954556558
chr16	20743663	20766620	ENSG00000260510.1	-	AC004381.7	0.00755998026227516	0.0179522608053522	0.0177068118017864	0.0125634513819669	0.0226407936052902	0.00904405784583542	0.0109190044892059	0.00567164159537495
chr16	20780193	20900349	ENSG00000196678.13	-	ERI2	0.160329453575324	0.168067949283557	0.2086221981666	0.225635011296369	0.116795223438775	0.145148412240877	0.144989823488463	0.13003483082495
chr16	20806429	20849668	ENSG00000005189.19	+	AC004381.6	0.927197249000272	0.959498566071972	0.936978871555381	0.970535553925413	0.693195902555718	0.609826854640235	0.269572440429464	0.283058450793777
chr16	2088710	2135898	ENSG00000008710.18	-	PKD1	0.46341999718175	0.343529047317111	0.376161181429621	0.34533530062163	0.93258337920904	0.391594786832438	0.300133902948135	0.223499914480521
chr16	20899868	20925006	ENSG00000102897.9	+	LYRM1	0.814680049803644	0.912638483153188	0.82469803505506	0.87198089174007	1.07517560416205	0.776382249219639	0.752860320925766	1.0151945149409
chr16	20933111	21159441	ENSG00000158486.13	-	DNAH3	0.00230046127620356	0.00242790056589034	0.00059867638482689	0.0025486603930174	0.00153099367824754	0.00137602904586341	0.00332259425695269	0.00230113332046167
chr16	21158377	21180616	ENSG00000011638.10	+	TMEM159	0.14827711995773	0.148254886032095	0.115763752748754	0.0713298863962848	0.101277651638359	0.093360509000784	0.146529907763978	0.134659343964006
chr16	21238874	21303083	ENSG00000103316.10	-	CRYM	0.308137632176795	0.316649522619641	0.489583000409068	0.458171808380959	0.221260286986378	0.237667555071143	1.39370381446458	1.18221526217864
chr16	21300849	21318591	ENSG00000189149.11	+	CRYM-AS1	0.43041351272496	0.418123149788776	0.74080415619735	0.707148752781418	0.4687315511637	0.321816705506042	0.600460624929252	0.499034132292951
chr16	21315911	21339037	ENSG00000283512.1	+	CTD-2547E10.6	0.187618337456814	0.201972120045086	0.263661211536978	0.473922331068102	0.239736953522626	0.184048297903671	0.406470400294097	0.337811665065353
chr16	21347139	21352138	ENSG00000257403.2	+	CTD-2547E10.3	0.138871347774396	0.164884997522893	0.243945956311428	0.173086109247338	0.277263292016615	0.124599581496405	0.125358864802311	0.234413859760993
chr16	21376648	21386064	ENSG00000158482.10	+	SNX29P1	0.165886809890554	0.102127950975619	0.0719511608845954	0.0765768780203415	0	0.0441003474865853	0.0665536284140561	0.0414838177904703
chr16	21402237	21448567	ENSG00000169246.16	-	NPIPB3	0.142349875706452	0.139363352841917	0.155005754099441	0.183646989522696	0.280468756095752	0.215108416283369	0.17043015240339	0.171431824787532
chr16	2140803	2154165	ENSG00000167964.12	+	RAB26	0.0779319563902339	0.0616868809023305	0.0912652174525393	0.0215850286914993	0.0388987201614016	0.0388460627089589	0.0562792065690842	0.0487217018803408
chr16	21446683	21520444	ENSG00000180747.15	-	SMG1P3	1.1341122413832	1.21804681586809	1.03973792677261	1.21997770980944	1.32945964904174	0.857114745623078	0.834301221206478	0.771398081071228
chr16	2154797	2155358	ENSG00000260260.1	-	SNHG19	15.4683125562434	10.2848854158977	9.41967668616208	11.0534969653832	7.72080657749031	5.73650402403935	5.80869629013032	7.19486659403868
chr16	2155698	2178129	ENSG00000131653.12	+	TRAF7	0.696353351134349	0.722680606517758	0.682596502969074	0.514322416969041	1.45981793162092	0.615533190307837	0.385539285766358	0.452761907012249
chr16	21597218	21657473	ENSG00000197006.13	+	METTL9	1.47185017967334	1.56858614942178	1.22556870412313	1.32829333767801	1.4491821325672	1.31972714256578	1.5558821207527	1.41105520034154
chr16	21678514	21760729	ENSG00000155719.16	+	OTOA	0.00211098299435688	0.00334188855487417	0.00164809859731034	0.00175405432935483	0	0.00378807582497434	0.00762231910413856	0.00316739952818884
chr16	2177180	2196525	ENSG00000167971.15	-	CASKIN1	0	0	0.00700431254473352	0	0.00895605580764448	0.016099077485152	0.00647887273348929	0
chr16	21834569	21880827	ENSG00000185864.16	-	NPIPB4	0.161330841711384	0.184127164894902	0.219689177295608	0.246282946913932	0.194761009536553	0.17729182456419	0.178823778372111	0.14918079972256
chr16	21879338	21919156	ENSG00000185710.9	-	SMG1P4	0.0871738745698181	0.0759025325965338	0.0544471047979788	0.101408110584695	0.034809362519239	0.0756078738640623	0.0881346678593051	0.0326997529019596
chr16	21950218	21951708	ENSG00000274460.1	-	CTD-2649C14.2	4.65918031895439	3.78016378157657	5.54725100459736	3.77461308109287	8.02321347135765	5.0164293253734	5.38346493548888	4.19448728392019
chr16	21952660	21983660	ENSG00000140740.10	+	UQCRC2	2.87204650032191	2.76525969910199	3.15580205485233	3.8285316649725	2.39762425573937	2.25372976460783	2.77755857455367	2.77208252352629
chr16	22007638	22087534	ENSG00000185716.11	+	C16orf52	1.42065461775567	1.39618838516103	1.57043584961334	1.92589889764189	1.32712524474963	1.56310826867498	1.63773505460401	1.53188699733055
chr16	2204248	2209416	ENSG00000167965.17	+	MLST8	1.07464066180217	0.770883093907742	1.04874942862128	0.697608246361779	2.81606260957936	0.763325132231043	0.509289793656416	0.629856211808352
chr16	2209253	2211950	ENSG00000182685.7	-	BRICD5	0.0643509332150727	0.101873699495358	0.2009616999301	0	0.385439153723877	0.230950429329081	0	0.241386496301488
chr16	22092538	22156966	ENSG00000175267.14	+	VWA3A	0.00808132179554158	0.00426450250727914	0.00841239375289439	0.0246213656107124	0.00268912428755949	0.0128903232114511	0.00583599334277102	0.00808368262898259
chr1	6221193	6235972	ENSG00000116237.15	-	ICMT	2.019850348707	2.44468961576398	2.08120595049574	2.22476375159637	2.91903850058338	1.83334385910231	1.26359937488147	1.32150899355527
chr16	2211997	2212863	ENSG00000261532.1	+	RP11-304L19.8	0.400818630210279	0.317267168058869	0.312929390711016	0.333047521219185	0.600190183367953	0.599377701982805	0.144727243682853	0
chr16	2211997	2214807	ENSG00000184207.8	-	PGP	1.48231573136841	2.10220548117013	1.92880321961381	2.0014852280528	3.26779703869778	1.58858554209507	1.02586378636123	0.602366686606866
chr16	22206282	22288732	ENSG00000103319.11	+	EEF2K	0.945129843900447	1.00137522068482	0.93673866490462	1.01445184328667	1.19145576801172	0.839815032079349	0.772220337888539	0.851181191274799
chr16	2223566	2235742	ENSG00000167967.15	+	E4F1	0.655675548335114	0.496433482741259	0.689955849460244	0.414531470439943	1.16679548021586	0.494506294599085	0.545556096464814	0.342191527214251
chr16	22297375	22335103	ENSG00000058600.15	+	POLR3E	1.04883424641856	1.01226458036255	0.991241667331746	0.951764858865799	1.33174090552576	0.748434141525942	0.717559883755823	0.662615145572634
chr16	22345936	22437165	ENSG00000140743.7	-	CDR2	1.1414427443974	1.09474891865985	1.1540439678195	1.38314987122427	1.14516989617475	0.92627503796496	0.861395918286978	0.927693161914136
chr16	2235816	2238711	ENSG00000167968.12	+	DNASE1L2	0.059949729492591	0	0.0468042922894197	0.0996266505615938	0.179538756061018	0.107577427962095	0.0865863855125046	0.0449754321606296
chr1	62236979	62319414	ENSG00000132854.18	-	KANK4	0	0.00166648491259162	0	0.0017493731629515	0	0.00125932210812667	0	0
chr16	22382436	22407428	ENSG00000230872.1	+	MFSD13B	0	0.00549682633520687	0.0108433439642982	0.0115404590819388	0.0138648287130988	0.0124614538232341	0.00501495650725634	0.00520982218730084
chr16	2239395	2252300	ENSG00000167969.12	-	ECI1	0.605187989899054	0.958070634579939	0.587982322042675	0.648132928934414	1.30226464634573	0.764212375701284	0.563297946199328	0.534738894503386
chr16	2240487	2241818	ENSG00000261663.1	+	RP11-304L19.11	0.260788079460633	0.412852543259174	0.509009865431518	0.216693578794751	0.390506911192072	0.389978279426829	0.282495401268258	0.391296397009835
chr16	22437008	22492220	ENSG00000237296.9	+	SMG1P1	0.364636639828333	0.457822752546298	0.31658510789222	0.433579470589592	0.257315470678627	0.304600074500368	0.406338277045818	0.372604006820865
chr16	22479121	22536521	ENSG00000243716.10	+	NPIPB5	0.411209189822699	0.464304471276674	0.505168348468017	0.452225153376712	0.769686400657057	0.513635364238533	0.504392093898605	0.460477122810446
chr16	2253116	2268412	ENSG00000205937.11	-	RNPS1	5.11722440921509	5.17318056035737	4.57980428438538	4.52540512618955	6.49026264841525	4.45219763318022	3.40046574968491	3.27722883763296
chr16	22545698	22576865	ENSG00000257838.5	+	RP11-368J21.3	0.00556853296374534	0.0132232826806709	0.0217374829431562	0.00462699575473761	0.0277946064104474	0.013323350721394	0.0120640863441477	0.0292433385547264
chr16	2268155	2273418	ENSG00000260778.4	+	MIR940	0.626550421953253	0.600354118696233	0.514909466759909	0.520612190209051	1.90932627336789	0.591747394927352	0.285769621195555	0.470050094241959
chr16	2275881	2340746	ENSG00000167972.13	-	ABCA3	0.163213173201944	0.184256093238968	0.252760495914935	0.215652955195051	0.408664143045233	0.219259598608322	0.27630821557384	0.226825529944771
chr16	22814177	22916338	ENSG00000122254.6	+	HS3ST2	0	0.00134470770420699	0	0.00141159127933269	0.00169590058436079	0.00101616289957441	0	0.00127449688339995
chr16	23061406	23149270	ENSG00000103404.14	-	USP31	0.985656002158386	1.01941179342743	0.879018743983724	1.00118184671337	1.13184367169442	0.830601716770754	0.560595700861954	0.586824352836076
chr16	23278231	23381299	ENSG00000168447.10	+	SCNN1B	0.00168388313425167	0.00133287425553508	0.00131465077597188	0.0013991692541614	0.00336195326578342	0	0.001216030126027	0.00126328129104109
chr16	23388493	23453180	ENSG00000168434.12	-	COG7	0.619770307009488	0.711444170587277	0.772936127191461	0.807022535610282	0.790115407758442	0.65958881369033	0.813767728791367	0.785003349683226
chr16	2339150	2426699	ENSG00000238098.8	+	ABCA17P	0.00792947797832304	0.00784570262193115	0.0201199275869777	0.0181190572544173	0.00593684335396918	0.0106718518983746	0.0100210916310347	0.0148721145992556
chr16	23452758	23457606	ENSG00000260136.5	+	CTD-2270L9.4	0.250594320991616	0.340041296459134	0.30744279867091	0.29746199811862	0.357373967819477	0.192720701701897	0.413642881284985	0.214857881361423
chr16	234546	268971	ENSG00000167930.15	+	FAM234A	0.282325349174694	0.243427093970629	0.228290739820376	0.209454722858253	0.276805213592986	0.168873905797287	0.305825377326519	0.242063851001349
chr16	23463542	23521995	ENSG00000103365.15	-	GGA2	1.22328093262951	1.26911209408456	1.02227098599628	1.04851881156417	1.66576999597235	1.14018859503117	0.898411703065674	0.886543764901699
chr16	23522014	23557731	ENSG00000103356.15	-	EARS2	0.699718431863576	0.73078841773394	0.682860170563502	0.718685910083362	0.732466048084421	0.52898685984217	0.512325609157688	0.57597817354743
chr16	23557362	23574389	ENSG00000103353.15	+	UBFD1	2.46668121132403	2.460791011317	2.5942612870139	3.04900731823848	2.38102111388609	1.87175373940862	2.53950540876995	2.59230128616918
chr16	23581002	23596356	ENSG00000004779.9	-	NDUFAB1	2.56590230441569	2.30840070421574	2.22388976141873	2.07570121453872	2.84357396762527	2.00809096919866	1.97543167338171	1.72994598967205
chr16	23603160	23641310	ENSG00000083093.9	-	PALB2	1.2555971915903	1.49800001174595	1.37807049428607	1.3570442472073	1.55316318906469	1.37418532324058	0.933022207610367	0.945385941837255
chr16	23641392	23677455	ENSG00000166847.9	+	DCTN5	1.34269739788185	1.54659716635923	1.61186880820526	1.74748592775463	1.29714174893099	1.24357036765766	1.57088635025556	1.59221111283906
chr16	23677656	23690367	ENSG00000166851.14	+	PLK1	4.46481871372069	4.67973440895203	4.61575159586324	4.37926965632382	6.12001022106036	2.90749347825491	0.640917044049074	0.7784985118387
chr16	23836001	24220611	ENSG00000166501.12	+	PRKCB	0.000902495862723543	0.00107155313514591	0	0.00112485044607192	0.000450469045523732	0.00107966218229814	0.000325872424090248	0.000338534817360502
chr16	24255553	24362801	ENSG00000006116.3	+	CACNG3	0.00161825364464653	0	0	0	0.0016154604244264	0.000967964139036829	0.00233727049510201	0
chr16	2429394	2458854	ENSG00000162063.12	+	CCNF	1.98533113845601	1.8326217488598	1.8719572116223	1.92377337536821	3.29337215802356	1.54344030810383	0.302060397321245	0.300538478450154
chr1	62436297	62451804	ENSG00000162607.12	+	USP1	5.64077199381245	5.4748688056713	5.7495301750847	6.48185174124403	3.65346954077736	4.46525758657009	2.02060026164555	2.16628619559527
chr16	2452581	2452977	ENSG00000260095.1	-	RP11-715J22.3	0.876537711520459	0	1.02650322862023	1.45666239078694	1.31253711817335	0.524304131229403	0.632998954693689	0.328797666931875
chr16	24537693	24572863	ENSG00000122257.18	+	RBBP6	4.50047409142788	4.90212505347484	4.98150312903002	5.40837167049614	2.91631790055554	3.83724433831244	4.85013626138601	4.84238470131844
chr1	62454298	62688368	ENSG00000116641.17	-	DOCK7	1.2456594367504	1.22134779734399	1.29553329254528	1.52298916380786	0.911166665553998	1.15312413703976	2.02455278952439	1.68602532778367
chr16	2456252	2459979	ENSG00000260874.5	-	RP11-715J22.4	0.232834004401732	0.331738705104752	0.0727117929583418	0.232159232660972	0.604323502759719	0.167124579527913	0.100885800667575	0.31441773140467
chr16	2460080	2464963	ENSG00000162062.14	+	C16orf59	0.426511079781407	0.36573763854257	0.249741109072461	0.118131948955894	0.42577489149838	0.233859184480369	0.0513347503704077	0.0266647299006804
chr16	24610209	24827632	ENSG00000090905.18	+	TNRC6A	1.7257822649712	1.76473085997427	1.63154256786846	1.93873045932929	1.62957124903858	1.3717615075975	1.68727325166569	1.54862743871434
chr16	2464950	2468213	ENSG00000259895.1	-	RP11-715J22.2	0.0531886199451581	0	0.166102882228465	0.0883907917179939	0.265484063130375	0.0318149610736812	0.0384106016026204	0.159612474538796
chr16	24661422	24671062	ENSG00000224310.1	-	LINC01567	0.0540107262077959	0.0285013866741681	0.0562234133518133	0.0897569979385313	0.0539174998751709	0.0107689022804379	0.117012877309559	0.12155963536776
chr1	6247346	6260975	ENSG00000158292.6	-	GPR153	0.191013060621892	0.131036531587304	0.149128798346764	0.105810827417938	0.165258910762747	0.114255137556044	0.128745550107191	0.257942963888445
chr16	2475051	2509560	ENSG00000162065.12	+	TBC1D24	0.0653802796213643	0.0995223592175158	0.0667499274109302	0.0710412589091083	0.105432000103641	0.0752066257957502	0.0726383221938337	0.0188652056137562
chr16	24845841	24911628	ENSG00000158865.12	+	SLC5A11	0.0105525083606823	0.00835281643908311	0.00205965352087601	0.00219206798741251	0.00263357349626647	0.00315601009267551	0.00190514528750894	0.00197917333371369
chr16	24919385	25015666	ENSG00000140750.16	-	ARHGAP17	1.3951990254145	1.45536728373075	1.27925623327223	1.43339355522198	1.38739239923493	1.03077949327646	1.23405901259671	1.22656511281827
chr16	25031744	25058109	ENSG00000262587.2	+	RP11-266L9.4	0.197482799409502	0.104211404338699	0.113065252262968	0.158622329753435	0.249713111502277	0.11418753353003	0.232935932427012	0.197540490961536
chr16	25066937	25068943	ENSG00000262155.1	+	RP11-266L9.5	0.173035360798655	0	0.0675465733688285	0	0.0863683447651458	0.103501712844887	0.0624794581402544	0.0649072164033014
chr16	25085592	25111555	ENSG00000260448.5	-	LCMT1-AS1	0.0467927923648021	0.0634949815211602	0.0678457628283446	0.0555442655655768	0.0934240493927649	0.0679739516126091	0.0772384042086664	0.100299561764837
chr16	25111729	25178231	ENSG00000205629.11	+	LCMT1	0.819465619088899	0.906865420210011	0.918916577038576	0.889084936423594	1.03949813449151	0.768031205795969	0.859405876836543	0.924126034127856
chr16	2520357	2531422	ENSG00000162066.14	+	AMDHD2	0.23527492121245	0.173815957774321	0.208176524629353	0.1042635891101	0.375790112098796	0.150112561024379	0.0453081944977317	0.105904643917325
chr16	25236001	25257931	ENSG00000155592.15	-	ZKSCAN2	1.44035170872555	1.4032091730217	1.60027781030863	1.70973506333132	1.65907564595373	1.24972300718757	1.53738213975811	1.75148852945653
chr16	25257952	25261066	ENSG00000274925.1	+	CTD-2547G23.4	5.07175866608081	4.19100351897931	4.91693068660864	4.21421691669863	6.06447786007649	4.3671806537663	3.58211547193712	3.72130538643128
chr16	2537964	2603188	ENSG00000140992.18	+	PDPK1	0.449691906397915	0.459157933609543	0.475731932950022	0.517371534174081	0.610950369614605	0.402681392582573	0.453495264855371	0.503056800847322
chr16	2554060	2556060	ENSG00000261613.2	-	RP11-20I23.13	0.260331700321576	0.0686883418847451	0.13549842617787	0.0721047883439535	0.0866274497994413	0.0519061089917109	0.250667586058701	0.260407752210045
chr16	2561471	2565096	ENSG00000269937.1	-	RP11-20I23.8	0.0478770943120141	0.113691048636819	0.0373788761869986	0.0397819521897675	0.143383365185282	0.085913559710418	0	0.107754931948984
chr16	25692026	26137688	ENSG00000182601.6	+	HS3ST4	0.000389430705065837	0.00123301231668386	0.000304038545305343	0.000323585086204135	0.00116627556039476	0.000698818059314605	0.00224984482463123	0.000292158353427087
chr16	2575628	2577373	ENSG00000279568.1	-	RP11-20I23.5	0.497290736048857	0.787258932776448	0.388247639478137	0.330566364900646	0.893578278733491	0.535421181576388	0.502771662581921	0.596923214235061
chr16	26032539	26032811	ENSG00000230330.1	-	HMGN2P3	10.2090862871206	7.07085872342964	13.450211422068	10.603645344699	8.28056505435836	16.4114903429674	5.06864604162814	5.26559793071783
chr16	2603350	2630494	ENSG00000215154.6	+	AC141586.5	0.358055192504379	0.374516452952486	0.384371456516946	0.371893249637249	0.855296070816765	0.44364195719411	0.378624043192114	0.364555503388657
