stripe_id	direction	direction_confidence	significant_FDR05	symbol	entrez_id
stripe_1224	unchanged	low	FALSE	Ajuba	16475
stripe_1224	unchanged	low	FALSE	Cdh24	239096
stripe_1224	unchanged	low	FALSE	Dad1	13135
stripe_1224	unchanged	low	FALSE	Haus4	219072
stripe_1224	unchanged	low	FALSE	Lrp10	65107
stripe_1224	unchanged	low	FALSE	Mmp14	17387
stripe_1224	unchanged	low	FALSE	Mrpl52	68836
stripe_1224	unchanged	low	FALSE	Or6e1	18348
stripe_1224	unchanged	low	FALSE	Oxa1l	69089
stripe_1224	unchanged	low	FALSE	Prmt5	27374
stripe_1224	unchanged	low	FALSE	Psmb11	73902
stripe_1224	unchanged	low	FALSE	Psmb5	19173
stripe_1224	unchanged	low	FALSE	Rem2	140743
stripe_1224	unchanged	low	FALSE	Slc7a7	20540
stripe_1225	unchanged	low	FALSE	4931414P19Rik	74359
stripe_1225	unchanged	low	FALSE	Abhd4	105501
stripe_1225	unchanged	low	FALSE	Ajuba	16475
stripe_1225	unchanged	low	FALSE	Cdh24	239096
stripe_1225	unchanged	low	FALSE	Dad1	13135
stripe_1225	unchanged	low	FALSE	Haus4	219072
stripe_1225	unchanged	low	FALSE	Lrp10	65107
stripe_1225	unchanged	low	FALSE	Mmp14	17387
stripe_1225	unchanged	low	FALSE	Mrpl52	68836
stripe_1225	unchanged	low	FALSE	Or6e1	18348
stripe_1225	unchanged	low	FALSE	Oxa1l	69089
stripe_1225	unchanged	low	FALSE	Prmt5	27374
stripe_1225	unchanged	low	FALSE	Psmb11	73902
stripe_1225	unchanged	low	FALSE	Psmb5	19173
stripe_1225	unchanged	low	FALSE	Rem2	140743
stripe_1225	unchanged	low	FALSE	Slc7a7	20540
stripe_1226	unchanged	low	FALSE	Bcl2l2	12050
stripe_1226	unchanged	low	FALSE	Cebpe	110794
stripe_1226	unchanged	low	FALSE	Cirop	101056084
stripe_1226	unchanged	low	FALSE	Cmtm5	67272
stripe_1226	unchanged	low	FALSE	Efs	13644
stripe_1226	unchanged	low	FALSE	Homez	239099
stripe_1226	unchanged	low	FALSE	Il25	140806
stripe_1226	unchanged	low	FALSE	Myh6	17888
stripe_1226	unchanged	low	FALSE	Myh7	140781
stripe_1226	unchanged	low	FALSE	Pabpn1	54196
stripe_1226	unchanged	low	FALSE	Ppp1r3e	105651
stripe_1226	unchanged	low	FALSE	Rnf212b	102632837
stripe_1226	unchanged	low	FALSE	Slc22a17	59049
stripe_1226	unchanged	low	FALSE	Slc7a8	50934
stripe_1227	lost	low	FALSE	Cmtm5	67272
stripe_1227	lost	low	FALSE	Efs	13644
stripe_1227	lost	low	FALSE	Il25	140806
stripe_1227	lost	low	FALSE	Myh6	17888
stripe_1227	lost	low	FALSE	Myh7	140781
stripe_1227	lost	low	FALSE	Ngdn	68966
stripe_1227	lost	low	FALSE	Slc22a17	59049
stripe_1227	lost	low	FALSE	Thtpa	105663
stripe_1227	lost	low	FALSE	Zfhx2	239102
stripe_1228	unchanged	low	FALSE	Bcl2l2	12050
stripe_1228	unchanged	low	FALSE	Cmtm5	67272
stripe_1228	unchanged	low	FALSE	Efs	13644
stripe_1228	unchanged	low	FALSE	Homez	239099
stripe_1228	unchanged	low	FALSE	Il25	140806
stripe_1228	unchanged	low	FALSE	Myh6	17888
stripe_1228	unchanged	low	FALSE	Myh7	140781
stripe_1228	unchanged	low	FALSE	Pabpn1	54196
stripe_1228	unchanged	low	FALSE	Ppp1r3e	105651
stripe_1228	unchanged	low	FALSE	Slc22a17	59049
stripe_1229	lost	low	FALSE	Adcy4	104110
stripe_1229	lost	low	FALSE	Cbln3	56410
stripe_1229	lost	low	FALSE	Cideb	12684
stripe_1229	lost	low	FALSE	Dhrs1	52585
stripe_1229	lost	low	FALSE	Emc9	85308
stripe_1229	lost	low	FALSE	Fitm1	68680
stripe_1229	lost	low	FALSE	Gmpr2	105446
stripe_1229	lost	low	FALSE	Ipo4	75751
stripe_1229	lost	low	FALSE	Irf9	16391
stripe_1229	lost	low	FALSE	Khnyn	219094
stripe_1229	lost	low	FALSE	Ltb4r1	16995
stripe_1229	lost	low	FALSE	Ltb4r2	57260
stripe_1229	lost	low	FALSE	Mdp1	67881
stripe_1229	lost	low	FALSE	Nedd8	18002
stripe_1229	lost	low	FALSE	Nfatc4	73181
stripe_1229	lost	low	FALSE	Nop9	67842
stripe_1229	lost	low	FALSE	Nynrin	277154
stripe_1229	lost	low	FALSE	Psme1	19186
stripe_1229	lost	low	FALSE	Psme2	19188
stripe_1229	lost	low	FALSE	Rabggta	56187
stripe_1229	lost	low	FALSE	Rec8	56739
stripe_1229	lost	low	FALSE	Ripk3	56532
stripe_1229	lost	low	FALSE	Rnf31	268749
stripe_1229	lost	low	FALSE	Sdr39u1	654795
stripe_1229	lost	low	FALSE	Tgm1	21816
stripe_1229	lost	low	FALSE	Tinf2	28113
stripe_1229	lost	low	FALSE	Tm9sf1	74140
stripe_1229	lost	low	FALSE	Tssk4	71099
stripe_1230	unchanged	low	FALSE	Atp12a	192113
stripe_1230	unchanged	low	FALSE	Cpap	219103
stripe_1230	unchanged	low	FALSE	Mphosph8	75339
stripe_1230	unchanged	low	FALSE	Parp4	328417
stripe_1230	unchanged	low	FALSE	Pspc1	66645
stripe_1230	unchanged	low	FALSE	Rnf17	30054
stripe_1231	lost	low	FALSE	Lats2	50523
stripe_1231	lost	low	FALSE	Mrpl57	67840
stripe_1231	lost	low	FALSE	Sap18	20220
stripe_1231	lost	low	FALSE	Sap18b	100041953
stripe_1231	lost	low	FALSE	Ska3	219114
stripe_1231	lost	low	FALSE	Zdhhc20	75965
stripe_1232	lost	low	FALSE	Fgf9	14180
stripe_1233	gained	low	FALSE	Fgf9	14180
stripe_1233	gained	low	FALSE	Lats2	50523
stripe_1233	gained	low	FALSE	Micu2	68514
stripe_1233	gained	low	FALSE	Mrpl57	67840
stripe_1233	gained	low	FALSE	Sap18	20220
stripe_1233	gained	low	FALSE	Sap18b	100041953
stripe_1233	gained	low	FALSE	Ska3	219114
stripe_1233	gained	low	FALSE	Xpo4	57258
stripe_1233	gained	low	FALSE	Zdhhc20	75965
stripe_1234	lost	low	FALSE	1700129C05Rik	67932
stripe_1234	lost	low	FALSE	Cab39l	69008
stripe_1234	lost	low	FALSE	Gm5142	380907
stripe_1234	lost	low	FALSE	Phf11a	219131
stripe_1234	lost	low	FALSE	Phf11b	236451
stripe_1234	lost	low	FALSE	Phf11c	628705
stripe_1234	lost	low	FALSE	Phf11d	219132
stripe_1234	lost	low	FALSE	Rcbtb1	71330
stripe_1234	lost	low	FALSE	Setdb2	239122
stripe_1235	gained	low	FALSE	Cab39l	69008
stripe_1235	gained	low	FALSE	Gm5142	380907
stripe_1235	gained	low	FALSE	Phf11a	219131
stripe_1235	gained	low	FALSE	Phf11b	236451
stripe_1235	gained	low	FALSE	Phf11c	628705
stripe_1235	gained	low	FALSE	Phf11d	219132
stripe_1235	gained	low	FALSE	Rcbtb1	71330
stripe_1235	gained	low	FALSE	Setdb2	239122
stripe_1236	gained	low	FALSE	Shisa2	219134
stripe_1237	unchanged	low	FALSE	Amer2	72125
stripe_1238	unchanged	low	FALSE	C1qtnf9	239126
stripe_1238	unchanged	low	FALSE	Mipep	70478
stripe_1238	unchanged	low	FALSE	Spata13	219140
stripe_1239	unchanged	low	FALSE	Amer2	72125
stripe_1239	unchanged	low	FALSE	Mtmr6	219135
stripe_1239	unchanged	low	FALSE	Nup58	71844
stripe_1239	unchanged	low	FALSE	Spata13	219140
stripe_1240	unchanged	low	FALSE	Arl11	219144
stripe_1240	unchanged	low	FALSE	Sacs	50720
stripe_1240	unchanged	low	FALSE	Sgcg	24053
stripe_1240	unchanged	low	FALSE	Tnfrsf19	29820
stripe_1241	unchanged	low	FALSE	Sacs	50720
stripe_1241	unchanged	low	FALSE	Sgcg	24053
stripe_1241	unchanged	low	FALSE	Tnfrsf19	29820
stripe_1242	unchanged	low	FALSE	Dleu7	239133
stripe_1242	unchanged	low	FALSE	Gucy1b2	239134
stripe_1242	unchanged	low	FALSE	Kcnrg	328424
stripe_1242	unchanged	low	FALSE	Rnaseh2b	67153
stripe_1242	unchanged	low	FALSE	Spryd7	66674
stripe_1242	unchanged	low	FALSE	Trim13	66597
stripe_1243	unchanged	low	FALSE	Fam124a	629059
stripe_1243	unchanged	low	FALSE	Ints6	18130
stripe_1243	unchanged	low	FALSE	Serpine3	319433
stripe_1243	unchanged	low	FALSE	Wdfy2	268752
stripe_1244	lost	low	FALSE	Ints6	18130
stripe_1244	lost	low	FALSE	Wdfy2	268752
stripe_1245	gained	low	FALSE	Ctsb	13030
stripe_1245	gained	low	FALSE	Fdft1	14137
stripe_1245	gained	low	FALSE	Gata4	14463
stripe_1245	gained	low	FALSE	Neil2	382913
stripe_1246	unchanged	low	FALSE	Blk	12143
stripe_1246	unchanged	low	FALSE	Fam167a	219148
stripe_1246	unchanged	low	FALSE	Gata4	14463
stripe_1246	unchanged	low	FALSE	Tdh	58865
stripe_1247	unchanged	low	FALSE	Ctsb	13030
stripe_1247	unchanged	low	FALSE	Defb30	73670
stripe_1247	unchanged	low	FALSE	Defb42	619548
stripe_1247	unchanged	low	FALSE	Fdft1	14137
stripe_1247	unchanged	low	FALSE	Gata4	14463
stripe_1247	unchanged	low	FALSE	Neil2	382913
stripe_1248	unchanged	low	FALSE	Msra	110265
stripe_1249	unchanged	low	FALSE	Msra	110265
stripe_1250	unchanged	low	FALSE	Extl3	54616
stripe_1250	unchanged	low	FALSE	Hmbox1	219150
stripe_1250	unchanged	low	FALSE	Ints9	210925
stripe_1250	unchanged	low	FALSE	Kif13b	16554
stripe_1251	gained	low	FALSE	Fbxo16	50759
stripe_1251	gained	low	FALSE	Fzd3	14365
stripe_1251	gained	low	FALSE	Zfp395	380912
stripe_1252	lost	low	FALSE	Extl3	54616
stripe_1252	lost	low	FALSE	Fbxo16	50759
stripe_1252	lost	low	FALSE	Fzd3	14365
stripe_1252	lost	low	FALSE	Zfp395	380912
stripe_1253	unchanged	low	FALSE	Fbxo16	50759
stripe_1253	unchanged	low	FALSE	Fzd3	14365
stripe_1253	unchanged	low	FALSE	Pnoc	18155
stripe_1253	unchanged	low	FALSE	Zfp395	380912
stripe_1254	gained	low	FALSE	Adam2	11495
stripe_1254	gained	low	FALSE	Chrna2	110902
stripe_1254	gained	low	FALSE	Clu	12759
stripe_1254	gained	low	FALSE	Ephx2	13850
stripe_1254	gained	low	FALSE	Gulo	268756
stripe_1254	gained	low	FALSE	Scara3	219151
stripe_1255	lost	low	FALSE	Adam2	11495
stripe_1255	lost	low	FALSE	Chrna2	110902
stripe_1255	lost	low	FALSE	Clu	12759
stripe_1255	lost	low	FALSE	Ephx2	13850
stripe_1255	lost	low	FALSE	Gulo	268756
stripe_1255	lost	low	FALSE	Ptk2b	19229
stripe_1255	lost	low	FALSE	Scara3	219151
stripe_1256	unchanged	low	FALSE	Bnip3l	12177
stripe_1256	unchanged	low	FALSE	Dpysl2	12934
stripe_1256	unchanged	low	FALSE	Pnma2	239157
stripe_1256	unchanged	low	FALSE	Ppp2r2a	71978
stripe_1257	unchanged	low	FALSE	Cdca2	108912
stripe_1257	unchanged	low	FALSE	Dock5	68813
stripe_1257	unchanged	low	FALSE	Gnrh1	14714
stripe_1257	unchanged	low	FALSE	Kctd9	105440
stripe_1258	lost	low	FALSE	Nefl	18039
stripe_1258	lost	low	FALSE	Nefm	18040
stripe_1259	gained	low	FALSE	Nefl	18039
stripe_1259	gained	low	FALSE	Nefm	18040
stripe_1260	unchanged	low	FALSE	Nkx2-6	18092
stripe_1260	unchanged	low	FALSE	Stc1	20855
stripe_1261	unchanged	low	FALSE	Adam28	13522
stripe_1261	unchanged	low	FALSE	Adam7	11500
stripe_1261	unchanged	low	FALSE	Adamdec1	58860
stripe_1261	unchanged	low	FALSE	Nkx2-6	18092
stripe_1261	unchanged	low	FALSE	Nkx3-1	18095
stripe_1261	unchanged	low	FALSE	Stc1	20855
stripe_1262	gained	low	FALSE	9930012K11Rik	268759
stripe_1262	gained	low	FALSE	Bin3	57784
stripe_1262	gained	low	FALSE	Ccar2	219158
stripe_1262	gained	low	FALSE	Egr3	13655
stripe_1262	gained	low	FALSE	Pdlim2	213019
stripe_1262	gained	low	FALSE	Ppp3cc	19057
stripe_1262	gained	low	FALSE	Sorbs3	20410
stripe_1263	unchanged	low	FALSE	Pdlim2	213019
stripe_1263	unchanged	low	FALSE	Ppp3cc	19057
stripe_1263	unchanged	low	FALSE	Slc39a14	213053
stripe_1263	unchanged	low	FALSE	Sorbs3	20410
stripe_1264	lost	low	FALSE	Gfra2	14586
stripe_1265	lost	low	FALSE	Itm2b	16432
stripe_1265	lost	low	FALSE	Lpar6	67168
stripe_1265	lost	low	FALSE	Rb1	19645
stripe_1265	lost	low	FALSE	Rcbtb2	105670
stripe_1266	gained	low	FALSE	Serp2	72661
stripe_1267	unchanged	low	FALSE	Serp2	72661
stripe_1268	lost	low	FALSE	Serp2	72661
stripe_1268	lost	low	FALSE	Tsc22d1	21807
stripe_1270	unchanged	low	FALSE	Enox1	239188
stripe_1272	lost	low	FALSE	Dnajc15	66148
stripe_1272	lost	low	FALSE	Epsti1	108670
stripe_1272	lost	low	FALSE	Fam216b	219170
stripe_1273	unchanged	low	FALSE	Dgkh	380921
stripe_1273	unchanged	low	FALSE	Vwa8	219189
stripe_1273	unchanged	low	FALSE	Zfp957	105590
stripe_1274	unchanged	low	FALSE	Dgkh	380921
stripe_1274	unchanged	low	FALSE	Vwa8	219189
stripe_1275	unchanged	high	TRUE	Cnmd	16840
stripe_1275	unchanged	high	TRUE	Olfm4	380924
stripe_1275	unchanged	high	TRUE	Pcdh8	18530
stripe_1276	lost	low	FALSE	Diaph3	56419
stripe_1279	unchanged	low	FALSE	Kctd12	239217
stripe_1280	gained	low	FALSE	Fbxl3	50789
stripe_1280	gained	low	FALSE	Mycbp2	105689
stripe_1281	gained	low	FALSE	Slain1	105439
stripe_1282	gained	low	FALSE	Cln5	211286
stripe_1282	gained	low	FALSE	Fbxl3	50789
stripe_1282	gained	low	FALSE	Mycbp2	105689
stripe_1282	gained	low	FALSE	Scel	64929
stripe_1282	gained	low	FALSE	Slain1	105439
stripe_1283	unchanged	high	TRUE	Spry2	24064
stripe_1284	unchanged	low	FALSE	Abcc4	239273
stripe_1284	unchanged	low	FALSE	Cldn10	58187
stripe_1284	unchanged	low	FALSE	Dnajc3	100037258
stripe_1284	unchanged	low	FALSE	Dzip1	66573
stripe_1285	unchanged	low	FALSE	Dnajc3	100037258
stripe_1285	unchanged	low	FALSE	Dzip1	66573
stripe_1286	gained	low	FALSE	Hs6st3	50787
stripe_1287	unchanged	low	FALSE	Mbnl2	105559
stripe_1288	lost	low	FALSE	Mbnl2	105559
stripe_1289	unchanged	low	FALSE	Farp1	223254
stripe_1289	unchanged	low	FALSE	Ipo5	70572
stripe_1290	lost	low	FALSE	Farp1	223254
stripe_1291	unchanged	low	FALSE	Slc15a1	56643
stripe_1291	unchanged	low	FALSE	Stk24	223255
stripe_1292	unchanged	low	FALSE	Gpr183	321019
stripe_1292	unchanged	low	FALSE	Timm8a2	223262
stripe_1292	unchanged	low	FALSE	Tm9sf2	68059
stripe_1293	unchanged	low	FALSE	Ggact	223267
stripe_1293	unchanged	low	FALSE	Pcca	110821
stripe_1293	unchanged	low	FALSE	Tmtc4	70551
stripe_1293	unchanged	low	FALSE	Zic2	22772
stripe_1293	unchanged	low	FALSE	Zic5	65100
stripe_1294	gained	low	FALSE	Ggact	223267
stripe_1294	gained	low	FALSE	Pcca	110821
stripe_1294	gained	low	FALSE	Tmtc4	70551
stripe_1295	unchanged	low	FALSE	Pcca	110821
stripe_1297	lost	low	FALSE	Fgf14	14169
stripe_1298	gained	low	FALSE	Fgf14	14169
stripe_1299	gained	low	FALSE	Fgf14	14169
stripe_1300	unchanged	low	FALSE	Ghr	14600
stripe_1301	unchanged	low	FALSE	Lifr	16880
stripe_1301	unchanged	low	FALSE	Osmr	18414
stripe_1302	gained	low	FALSE	Egflam	268780
stripe_1302	gained	low	FALSE	Lifr	16880
stripe_1302	gained	low	FALSE	Osmr	18414
stripe_1303	unchanged	low	FALSE	Gdnf	14573
stripe_1303	unchanged	low	FALSE	Wdr70	545085
stripe_1304	gained	low	FALSE	Gdnf	14573
stripe_1305	lost	low	FALSE	Cplane1	73692
stripe_1305	lost	low	FALSE	Nipbl	71175
stripe_1306	lost	low	FALSE	Ranbp3l	223332
stripe_1306	lost	low	FALSE	Slc1a3	20512
stripe_1307	unchanged	low	FALSE	Nipbl	71175
stripe_1307	unchanged	low	FALSE	Slc1a3	20512
stripe_1308	unchanged	low	FALSE	Nadk2	68646
stripe_1308	unchanged	low	FALSE	Ranbp3l	223332
stripe_1308	unchanged	low	FALSE	Slc1a3	20512
stripe_1309	gained	low	FALSE	Nadk2	68646
stripe_1309	gained	low	FALSE	Nipbl	71175
stripe_1309	gained	low	FALSE	Ranbp3l	223332
stripe_1309	gained	low	FALSE	Slc1a3	20512
stripe_1310	lost	low	FALSE	Amacr	17117
stripe_1310	lost	low	FALSE	Brix1	67832
stripe_1310	lost	low	FALSE	C1qtnf3	81799
stripe_1310	lost	low	FALSE	Rad1	19355
stripe_1310	lost	low	FALSE	Rai14	75646
stripe_1310	lost	low	FALSE	Slc45a2	22293
stripe_1310	lost	low	FALSE	Ttc23l	75777
stripe_1311	lost	low	FALSE	Rai14	75646
stripe_1311	lost	low	FALSE	Ttc23l	75777
stripe_1312	unchanged	low	FALSE	Mtmr12	268783
stripe_1312	unchanged	low	FALSE	Npr3	18162
stripe_1312	unchanged	low	FALSE	Sub1	20024
stripe_1312	unchanged	low	FALSE	Zfr	22763
stripe_1313	unchanged	low	FALSE	Mtmr12	268783
stripe_1313	unchanged	low	FALSE	Sub1	20024
stripe_1313	unchanged	low	FALSE	Zfr	22763
stripe_1314	unchanged	low	FALSE	Golph3	66629
stripe_1314	unchanged	low	FALSE	Mtmr12	268783
stripe_1315	gained	low	FALSE	Pdzd2	68070
stripe_1316	unchanged	low	FALSE	Golph3	66629
stripe_1316	unchanged	low	FALSE	Mtmr12	268783
stripe_1316	unchanged	low	FALSE	Pdzd2	68070
stripe_1317	unchanged	low	FALSE	Cdh6	12563
stripe_1321	unchanged	low	FALSE	Basp1	70350
stripe_1321	unchanged	low	FALSE	Myo10	17909
stripe_1322	unchanged	low	FALSE	Basp1	70350
stripe_1323	unchanged	low	FALSE	Basp1	70350
stripe_1324	unchanged	low	FALSE	Myo10	17909
stripe_1325	lost	low	TRUE	Fbxl7	448987
stripe_1325	lost	low	TRUE	Marchf11	211147
stripe_1326	unchanged	low	FALSE	Ank	11732
stripe_1327	lost	low	FALSE	Otulinl	223433
stripe_1328	unchanged	low	FALSE	Trio	223435
stripe_1329	unchanged	low	FALSE	Trio	223435
stripe_1330	lost	low	FALSE	Ctnnd2	18163
stripe_1331	unchanged	low	FALSE	Ctnnd2	18163
stripe_1332	unchanged	low	FALSE	Dap	223453
stripe_1333	unchanged	low	FALSE	Ankrd33b	67434
stripe_1333	unchanged	low	FALSE	Cmbl	69574
stripe_1333	unchanged	low	FALSE	Marchf6	223455
stripe_1333	unchanged	low	FALSE	Ropn1l	252967
stripe_1334	unchanged	low	FALSE	Sema5a	20356
stripe_1335	unchanged	low	FALSE	Sema5a	20356
stripe_1335	unchanged	low	FALSE	Tas2r119	57254
stripe_1336	unchanged	low	FALSE	Sema5a	20356
stripe_1336	unchanged	low	FALSE	Tas2r119	57254
stripe_1337	gained	low	FALSE	Mtdh	67154
stripe_1338	unchanged	low	FALSE	9430069I07Rik	77358
stripe_1338	unchanged	low	FALSE	Laptm4b	114128
stripe_1338	unchanged	low	FALSE	Matn2	17181
stripe_1338	unchanged	low	FALSE	Mtdh	67154
stripe_1339	unchanged	low	FALSE	Kcns2	16539
stripe_1339	unchanged	low	FALSE	Nipal2	223473
stripe_1340	gained	low	FALSE	Cox6c	12864
stripe_1340	gained	low	FALSE	Osr2	107587
stripe_1340	gained	low	FALSE	Rgs22	626596
stripe_1340	gained	low	FALSE	Stk3	56274
stripe_1340	gained	low	FALSE	Vps13b	666173
stripe_1341	unchanged	low	FALSE	Polr2k	17749
stripe_1341	unchanged	low	FALSE	Rnf19a	30945
stripe_1341	unchanged	low	FALSE	Spag1	26942
stripe_1342	gained	low	FALSE	Ankrd46	68839
stripe_1342	gained	low	FALSE	Fbxo43	78803
stripe_1342	gained	low	FALSE	Pabpc1	18458
stripe_1342	gained	low	FALSE	Polr2k	17749
stripe_1342	gained	low	FALSE	Rnf19a	30945
stripe_1342	gained	low	FALSE	Snx31	66696
stripe_1342	gained	low	FALSE	Spag1	26942
stripe_1343	unchanged	low	FALSE	Ywhaz	22631
stripe_1343	unchanged	low	FALSE	Zfp706	68036
stripe_1344	unchanged	low	FALSE	Grhl2	252973
stripe_1344	unchanged	low	FALSE	Ncald	52589
stripe_1344	unchanged	low	FALSE	Rrm2b	382985
stripe_1345	gained	low	FALSE	Ncald	52589
stripe_1346	unchanged	low	FALSE	Grhl2	252973
stripe_1346	unchanged	low	FALSE	Ncald	52589
stripe_1347	unchanged	low	FALSE	Odf1	18285
stripe_1347	unchanged	low	FALSE	Ubr5	70790
stripe_1348	lost	low	FALSE	Atp6v1c1	66335
stripe_1348	lost	low	FALSE	Azin1	54375
stripe_1348	lost	low	FALSE	Klf10	21847
stripe_1349	unchanged	low	FALSE	Klf10	21847
stripe_1349	unchanged	low	FALSE	Odf1	18285
stripe_1349	unchanged	low	FALSE	Ubr5	70790
stripe_1350	unchanged	low	FALSE	Baalc	118452
stripe_1350	unchanged	low	FALSE	Cthrc1	68588
stripe_1350	unchanged	low	FALSE	Dcaf13	223499
stripe_1350	unchanged	low	FALSE	Fzd6	14368
stripe_1350	unchanged	low	FALSE	Rims2	116838
stripe_1350	unchanged	low	FALSE	Slc25a32	69906
stripe_1351	lost	low	FALSE	Dcaf13	223499
stripe_1351	lost	low	FALSE	Rims2	116838
stripe_1351	lost	low	FALSE	Slc25a32	69906
stripe_1352	unchanged	high	TRUE	Dcstamp	75766
stripe_1353	unchanged	low	FALSE	9330182O14Rik	328531
stripe_1353	unchanged	low	FALSE	Dcstamp	75766
stripe_1353	unchanged	low	FALSE	Dpys	64705
stripe_1353	unchanged	low	FALSE	Lrp12	239393
stripe_1354	unchanged	low	FALSE	Zfpm2	22762
stripe_1355	lost	low	FALSE	Zfpm2	22762
stripe_1356	unchanged	low	FALSE	Zfpm2	22762
stripe_1357	lost	low	FALSE	Zfpm2	22762
stripe_1358	unchanged	low	FALSE	Oxr1	170719
stripe_1359	unchanged	low	FALSE	Oxr1	170719
stripe_1360	unchanged	low	FALSE	Oxr1	170719
stripe_1361	gained	low	FALSE	Abra	223513
stripe_1361	gained	low	FALSE	Angpt1	11600
stripe_1362	unchanged	low	FALSE	Abra	223513
stripe_1362	unchanged	low	FALSE	Angpt1	11600
stripe_1363	lost	low	FALSE	Eif3e	16341
stripe_1363	lost	low	FALSE	Emc2	66736
stripe_1363	lost	low	FALSE	Rspo2	239405
stripe_1364	unchanged	low	FALSE	Ebag9	55960
stripe_1364	unchanged	low	FALSE	Eny2	223527
stripe_1364	unchanged	low	FALSE	Nudcd1	67429
stripe_1364	unchanged	low	FALSE	Pkhd1l1	192190
stripe_1364	unchanged	low	FALSE	Sybu	319613
stripe_1365	gained	low	FALSE	Ebag9	55960
stripe_1365	gained	low	FALSE	Sybu	319613
stripe_1366	gained	low	FALSE	Ebag9	55960
stripe_1366	gained	low	FALSE	Sybu	319613
stripe_1367	unchanged	low	FALSE	Csmd3	239420
stripe_1368	unchanged	low	FALSE	Aard	239435
stripe_1368	unchanged	low	FALSE	Eif3h	68135
stripe_1368	unchanged	low	FALSE	Rad21	19357
stripe_1368	unchanged	low	FALSE	Utp23	78581
stripe_1369	unchanged	low	FALSE	Ext1	14042
stripe_1370	gained	low	FALSE	Ext1	14042
stripe_1371	unchanged	low	FALSE	Colec10	239447
stripe_1371	unchanged	low	FALSE	Samd12	320679
stripe_1371	unchanged	low	FALSE	Tnfrsf11b	18383
stripe_1372	unchanged	low	FALSE	Enpp2	18606
stripe_1373	unchanged	low	FALSE	Col14a1	12818
stripe_1373	unchanged	low	FALSE	Deptor	97998
stripe_1373	unchanged	low	FALSE	Dscc1	72107
stripe_1374	lost	low	FALSE	Col14a1	12818
stripe_1375	lost	low	FALSE	Col14a1	12818
stripe_1375	lost	low	FALSE	Deptor	97998
stripe_1375	lost	low	FALSE	Dscc1	72107
stripe_1375	lost	low	FALSE	Mrpl13	68537
stripe_1375	lost	low	FALSE	Mtbp	105837
stripe_1375	lost	low	FALSE	Sntb1	20649
stripe_1376	unchanged	low	FALSE	9130401M01Rik	75758
stripe_1376	unchanged	low	FALSE	Derl1	67819
stripe_1376	unchanged	low	FALSE	Fam83a	239463
stripe_1376	unchanged	low	FALSE	Tbc1d31	210544
stripe_1376	unchanged	low	FALSE	Zhx1	22770
stripe_1376	unchanged	low	FALSE	Zhx2	387609
stripe_1377	gained	low	FALSE	Derl1	67819
stripe_1377	gained	low	FALSE	Fam83a	239463
stripe_1377	gained	low	FALSE	Tbc1d31	210544
stripe_1378	unchanged	low	FALSE	Fer1l6	631797
stripe_1378	unchanged	low	FALSE	Tmem65	74868
stripe_1379	gained	low	FALSE	Anxa13	69787
stripe_1379	gained	low	FALSE	Fam91a1	210998
stripe_1379	gained	low	FALSE	Fer1l6	631797
stripe_1379	gained	low	FALSE	Klhl38	268807
stripe_1379	gained	low	FALSE	Tmem65	74868
stripe_1380	unchanged	low	FALSE	Trib1	211770
stripe_1381	unchanged	low	FALSE	Trib1	211770
stripe_1382	lost	low	FALSE	Myc	17869
stripe_1383	lost	low	FALSE	Myc	17869
stripe_1384	unchanged	low	FALSE	Cyrib	223601
stripe_1384	unchanged	low	FALSE	Gsdmc4	74548
stripe_1385	lost	low	FALSE	Asap1	13196
stripe_1386	unchanged	low	FALSE	Asap1	13196
stripe_1387	gained	low	FALSE	Adcy8	11514
stripe_1387	gained	low	FALSE	Efr3a	76740
stripe_1388	gained	low	FALSE	Adcy8	11514
stripe_1389	gained	low	FALSE	Kcnq3	110862
stripe_1390	gained	low	FALSE	Kcnq3	110862
stripe_1391	unchanged	low	FALSE	Sla	20491
stripe_1392	unchanged	low	FALSE	Ndrg1	17988
stripe_1393	unchanged	low	FALSE	Khdrbs3	13992
stripe_1394	gained	low	FALSE	Col22a1	69700
stripe_1394	gained	low	FALSE	Fam135b	70363
stripe_1395	unchanged	low	FALSE	Fam135b	70363
stripe_1396	lost	low	FALSE	Kcnk9	223604
stripe_1398	unchanged	low	FALSE	Kcnk9	223604
stripe_1399	unchanged	low	FALSE	Kcnk9	223604
stripe_1400	gained	low	FALSE	Dennd3	105841
stripe_1400	gained	low	FALSE	Ptk2	14083
stripe_1400	gained	low	FALSE	Slc45a4	106068
stripe_1401	unchanged	low	FALSE	Dennd3	105841
stripe_1401	unchanged	low	FALSE	Ptk2	14083
stripe_1402	gained	low	FALSE	Mroh5	268816
stripe_1404	unchanged	low	FALSE	Adgrb1	107831
stripe_1404	unchanged	low	FALSE	Mroh5	268816
stripe_1404	unchanged	low	FALSE	Ndufb4c	100041273
stripe_1405	unchanged	medium	FALSE	Cyp11b1	110115
stripe_1405	unchanged	medium	FALSE	Cyp11b2	13072
stripe_1405	unchanged	medium	FALSE	Gml	625599
stripe_1405	unchanged	medium	FALSE	Gml2	15202
stripe_1405	unchanged	medium	FALSE	Ly6a	110454
stripe_1405	unchanged	medium	FALSE	Ly6c1	17067
stripe_1405	unchanged	medium	FALSE	Ly6d	17068
stripe_1405	unchanged	medium	FALSE	Ly6e	17069
