loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap
loop_9657	chr17	31685000	31690000	chr17	32025000	32030000	chr17:31685000-31690000_chr17:32025000-32030000	TRUE	0.343544852878036	5.88594662773929	16.5113431704884	8.450179882028e-4	0.0163917081595074	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr17	31685000	31690000	31687500	5000	chr17	32025000	32030000	32027500	5000	340000	100-500kb	TRUE	4131	7192	21597	6099	12954	72462	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_12413	chr1	118760000	118770000	chr1	119080000	119090000	chr1:118760000-118770000_chr1:119080000-119090000	FALSE	0.411586171633455	5.38278272127997	42.8076599008839	2.24650710608069e-6	1.401005045069e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	3	TRUE	chr1	118760000	118770000	118765000	10000	chr1	119080000	119090000	119085000	10000	320000	100-500kb	TRUE	24092	132054	4966	26380	81879	14633	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12502	chr1	43140000	43150000	chr1	43260000	43270000	chr1:43140000-43150000_chr1:43260000-43270000	FALSE	0.564354034537121	5.62580156381049	90.7692779122101	7.12514480773369e-9	2.93193231433871e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr1	43140000	43150000	43145000	10000	chr1	43260000	43270000	43265000	10000	120000	100-500kb	TRUE	24446	41289	4729	63015	98404	14200	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12619	chr1	170630000	170640000	chr1	170840000	170850000	chr1:170630000-170640000_chr1:170840000-170850000	TRUE	0.387514217796483	5.31789304018088	35.4849210052085	7.97670119583035e-6	3.419104194394e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr1	170630000	170640000	170635000	10000	chr1	170840000	170850000	170845000	10000	210000	100-500kb	TRUE	14040	4531	9891	17770	320078	226641	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12524	chr1	151560000	151570000	chr1	151700000	151710000	chr1:151560000-151570000_chr1:151700000-151710000	FALSE	0.328934653862953	5.53615417345544	35.788907366271	7.54258236672746e-6	3.289089096797e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr1	151560000	151570000	151565000	10000	chr1	151700000	151710000	151705000	10000	140000	100-500kb	TRUE	17694	1185	2200	45017	63913	102640772	FALSE	TRUE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_10245	chr1	112385000	112390000	chr1	112450000	112455000	chr1:112385000-112390000_chr1:112450000-112455000	FALSE	0.339602804660268	6.2778543510425	20.4291964439153	3.203888128119e-4	0.0089460118509085	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr1	112385000	112390000	112387500	5000	chr1	112450000	112455000	112452500	5000	65000	<100kb	TRUE	13992	520081	13992	585081	319901	319901	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12707	chr1	169670000	169680000	chr1	169910000	169920000	chr1:169670000-169680000_chr1:169910000-169920000	FALSE	0.348706285583977	5.5046355979792	27.610420498571	3.84421724037592e-5	0.0010835149120923	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr1	169670000	169680000	169675000	10000	chr1	169910000	169920000	169915000	10000	240000	100-500kb	TRUE	7444	14498	23780	8647	19737	78465	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_10396	chr18	78010000	78015000	chr18	78135000	78140000	chr18:78010000-78015000_chr18:78135000-78140000	TRUE	0.426575656734989	6.65806720621964	46.539347370754	3.38349006476612e-6	5.531083485874e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr18	78010000	78015000	78012500	5000	chr18	78135000	78140000	78137500	5000	125000	100-500kb	TRUE	17336	42394	2700	2118	620235	108052	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_10836	chr19	25545000	25550000	chr19	25625000	25630000	chr19:25545000-25550000_chr19:25625000-25630000	FALSE	0.365803818871562	5.96501634634648	17.4262431804852	6.666042546231e-4	0.013809766943126	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr19	25545000	25550000	25547500	5000	chr19	25625000	25630000	25627500	5000	80000	<100kb	TRUE	15889	39381	11377	14462	50796	240590	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_10848	chr19	28775000	28780000	chr19	28885000	28890000	chr19:28775000-28780000_chr19:28885000-28890000	FALSE	0.43445735337489	5.27069737573741	21.5119579554679	2.498524211931e-4	0.0075105335807239	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr19	28775000	28780000	28777500	5000	chr19	28885000	28890000	28887500	5000	110000	100-500kb	TRUE	7768	55048	7768	49950	20510	20510	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11021	chr2	27040000	27045000	chr2	27235000	27240000	chr2:27040000-27045000_chr2:27235000-27240000	FALSE	0.301807761103756	6.57347249473198	14.7527168712878	0.0013610277261913	0.0223711156968674	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	27040000	27045000	27042500	5000	chr2	27235000	27240000	27237500	5000	195000	100-500kb	TRUE	10025	12001	7136	8336	227659	192166	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_13849	chr2	167220000	167230000	chr2	167270000	167280000	chr2:167220000-167230000_chr2:167270000-167280000	FALSE	0.39213244444333	6.75302975987191	73.5851070080313	3.9144289475536e-8	8.8844604722775e-6	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr2	167220000	167230000	167225000	10000	chr2	167270000	167280000	167275000	10000	50000	<100kb	TRUE	7166	10603	7166	29395	19223	19223	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11090	chr2	93475000	93480000	chr2	93655000	93660000	chr2:93475000-93480000_chr2:93655000-93660000	FALSE	0.336057418060216	6.04536880397998	17.7955849991986	6.06925144843e-4	0.0132356672268413	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	93475000	93480000	93477500	5000	chr2	93655000	93660000	93657500	5000	180000	100-500kb	TRUE	3871	11859	3357	12615	12521	11695	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11121	chr2	122635000	122640000	chr2	122750000	122755000	chr2:122635000-122640000_chr2:122750000-122755000	FALSE	0.351841385953235	5.51206861828042	15.8727386808477	0.0010014109698252	0.018241328143512	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	122635000	122640000	122637500	5000	chr2	122750000	122755000	122752500	5000	115000	100-500kb	TRUE	15590	0	17194	10236	433470	59010	FALSE	TRUE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11176	chr2	74700000	74705000	chr2	74965000	74970000	chr2:74700000-74705000_chr2:74965000-74970000	TRUE	0.335889319108541	6.01673876940001	20.1222108692477	3.44281107551e-4	0.0093223379966857	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	74700000	74705000	74702500	5000	chr2	74965000	74970000	74967500	5000	265000	100-500kb	TRUE	5330	0	16106	139196	15437	53375	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_11241	chr2	167535000	167540000	chr2	167600000	167605000	chr2:167535000-167540000_chr2:167600000-167605000	FALSE	0.386719663993784	6.83403271602734	30.3131016065831	4.20934703528612e-5	0.0024495947698548	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	167535000	167540000	167537500	5000	chr2	167600000	167605000	167602500	5000	65000	<100kb	TRUE	7833	0	18321	56495	20613	66589	FALSE	TRUE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_13944	chr2	26440000	26450000	chr2	26560000	26570000	chr2:26440000-26450000_chr2:26560000-26570000	FALSE	0.474132909185857	6.06176556376791	85.3828129141213	1.17871943828206e-8	4.10411974264608e-6	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr2	26440000	26450000	26445000	10000	chr2	26560000	26570000	26565000	10000	120000	100-500kb	TRUE	10023	0	14715	10013	227648	353156	TRUE	TRUE	Active_Promoter	TRUE	FALSE	FALSE	Other	FALSE	Active_Promoter-Other	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
loop_11537	chr2	68560000	68565000	chr2	68755000	68760000	chr2:68560000-68565000_chr2:68755000-68760000	FALSE	0.388801570487711	5.07946820588956	16.2931612810768	8.951334949337e-4	0.0169078681784647	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	68560000	68565000	68562500	5000	chr2	68755000	68760000	68757500	5000	195000	100-500kb	TRUE	10082	17412	22998	98513	227998	75721	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11757	chr3	93360000	93365000	chr3	93490000	93495000	chr3:93360000-93365000_chr3:93490000-93495000	FALSE	0.331356305956822	6.35594434957037	27.5055877496616	7.13058104411244e-5	0.0034223313618301	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr3	93360000	93365000	93362500	5000	chr3	93490000	93495000	93492500	5000	130000	100-500kb	TRUE	7534	28698	20905	21245	20129	71325	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12073	chr3	135280000	135285000	chr3	135580000	135585000	chr3:135280000-135285000_chr3:135580000-135585000	FALSE	0.498104160699776	4.86507126608301	23.3726535928184	1.657629900731e-4	0.0057212093809887	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr3	135280000	135285000	135282500	5000	chr3	135580000	135585000	135582500	5000	300000	100-500kb	TRUE	20316	0	2957	94388	69772	110173	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12256	chr4	118215000	118220000	chr4	118290000	118295000	chr4:118215000-118220000_chr4:118290000-118295000	FALSE	0.418440338108868	6.25071179359657	38.56493030915	1.06110801030371e-5	0.001042669084223	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr4	118215000	118220000	118217500	5000	chr4	118290000	118295000	118292500	5000	75000	<100kb	TRUE	1930	4435	7218	0	102466820	19268	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15878	chr4	47240000	47250000	chr4	47390000	47400000	chr4:47240000-47250000_chr4:47390000-47400000	FALSE	0.479875209847958	5.56951908361513	67.2999863161639	7.91246633529093e-8	1.53766333648656e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr4	47240000	47250000	47245000	10000	chr4	47390000	47400000	47395000	10000	150000	100-500kb	TRUE	4042	31838	9063	36777	12819	21812	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16301	chr5	49970000	49980000	chr5	50210000	50220000	chr5:49970000-49980000_chr5:50210000-50220000	FALSE	0.378468157276569	5.25366801832184	39.3932579635941	3.97534883932913e-6	2.097205010062e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr5	49970000	49980000	49975000	10000	chr5	50210000	50220000	50215000	10000	240000	100-500kb	TRUE	20656	79005	1791	32761	70693	102465903	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_13457	chr6	125620000	125625000	chr6	125660000	125665000	chr6:125620000-125625000_chr6:125660000-125665000	FALSE	0.319410099592029	6.15335431327281	19.8086215780437	3.707724030355e-4	0.0097474113324354	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr6	125620000	125625000	125622500	5000	chr6	125660000	125665000	125662500	5000	40000	<100kb	TRUE	11665	65418	11665	25418	243634	243634	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17130	chr6	124260000	124270000	chr6	124370000	124380000	chr6:124260000-124270000_chr6:124370000-124380000	FALSE	0.321033751604795	5.34649667438341	21.4400382078284	1.617033937298e-4	0.0029826171205333	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr6	124260000	124270000	124265000	10000	chr6	124370000	124380000	124375000	10000	110000	100-500kb	TRUE	10538	28143	21358	5480	232367	72268	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17247	chr6	52270000	52280000	chr6	52570000	52580000	chr6:52270000-52280000_chr6:52570000-52580000	FALSE	0.487993638551823	5.15622370197305	54.9280979742169	3.72803283821437e-7	4.11574825338867e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr6	52270000	52280000	52275000	10000	chr6	52570000	52580000	52575000	10000	300000	100-500kb	TRUE	23951	7224	17173	60388	791364	58875	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17831	chr7	118310000	118320000	chr7	118440000	118450000	chr7:118310000-118320000_chr7:118440000-118450000	TRUE	0.324882969814513	5.13688888398637	19.6249829728198	2.577718405285e-4	0.0041850016462275	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	118310000	118320000	118315000	10000	chr7	118440000	118450000	118445000	10000	130000	100-500kb	TRUE	19292	66134	2940	0	67745	110058	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_18321	chr10	29530000	29540000	chr10	29800000	29810000	chr10:29530000-29540000_chr10:29800000-29810000	FALSE	0.346170752568611	5.34604044591057	37.2068396005786	5.83367142906218e-6	2.733183261098e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr10	29530000	29540000	29535000	10000	chr10	29800000	29810000	29805000	10000	270000	100-500kb	TRUE	21711	0	21711	264132	72780	72780	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_9720	chr11	96270000	96280000	chr11	96550000	96560000	chr11:96270000-96280000_chr11:96550000-96560000	FALSE	0.333837384745623	5.39516400373715	30.956953382217	1.91047355876711e-5	6.492167805107e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr11	96270000	96280000	96275000	10000	chr11	96550000	96560000	96555000	10000	280000	100-500kb	TRUE	5315	0	23783	85406	15417	78473	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_13553	chr19	11610000	11620000	chr19	11760000	11770000	chr19:11610000-11620000_chr19:11760000-11770000	FALSE	0.352347348772818	5.04150848457629	23.4142877295318	9.97570056659364e-5	0.0021146850520251	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr19	11610000	11620000	11615000	10000	chr19	11760000	11770000	11765000	10000	150000	100-500kb	TRUE	4680	3718	24325	390	14126	94063	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15664	chr4	117830000	117835000	chr4	117865000	117870000	chr4:117830000-117835000_chr4:117865000-117870000	FALSE	0.303110459908694	6.56627723932441	24.8900083700596	1.203749348114e-4	0.0046650475814221	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr4	117830000	117835000	117832500	5000	chr4	117865000	117870000	117867500	5000	35000	<100kb	TRUE	4979	0	14945	2556	14664	381546	TRUE	TRUE	Active_Promoter	TRUE	FALSE	TRUE	Poised_Enhancer	FALSE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
loop_20673	chr11	35920000	35930000	chr11	35990000	36000000	chr11:35920000-35930000_chr11:35990000-36000000	TRUE	0.487885155631695	6.27506771764193	59.4308269023163	2.06151994492284e-7	2.87997538559923e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr11	35920000	35930000	35925000	10000	chr11	35990000	36000000	35995000	10000	70000	<100kb	TRUE	8352	50526	8352	9472	211652	211652	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16537	chr16	42835000	42840000	chr16	43165000	43170000	chr16:42835000-42840000_chr16:43165000-43170000	FALSE	0.525255282967242	4.42943431221948	22.1767870606326	2.152706476337e-4	0.0067687690999418	TRUE	TRUE	moderate_differential	up_in_mutant	NA	5000	5	1	FALSE	chr16	42835000	42840000	42837500	5000	chr16	43165000	43170000	43167500	5000	330000	100-500kb	TRUE	22999	35761	17512	250195	75722	626693	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16582	chr17	15065000	15070000	chr17	15375000	15380000	chr17:15065000-15070000_chr17:15375000-15380000	FALSE	0.388610284528303	5.95973679129935	18.6988889941692	4.847013987525e-4	0.011683512804784	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr17	15065000	15070000	15067500	5000	chr17	15375000	15380000	15377500	5000	310000	100-500kb	TRUE	286	23462	4323	0	100041639	13388	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
loop_12626	chr1	90060000	90070000	chr1	90200000	90210000	chr1:90060000-90070000_chr1:90200000-90210000	FALSE	0.368310884103306	4.96343111153898	32.787318165394304	1.32967239693957e-5	4.990571424135e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr1	90060000	90070000	90065000	10000	chr1	90200000	90210000	90205000	10000	140000	100-500kb	TRUE	8049	45333	4014	0	208372	12778	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_16652	chr1	138835000	138840000	chr1	139075000	139080000	chr1:138835000-138840000_chr1:139075000-139080000	FALSE	0.308932174133445	5.55575552650542	15.0276431786207	0.0012609001835312	0.0210720326210583	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr1	138835000	138840000	138837500	5000	chr1	139075000	139080000	139077500	5000	240000	100-500kb	TRUE	5836	8576	23712	97343	16876	78229	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16952	chr4	98720000	98725000	chr4	98890000	98895000	chr4:98720000-98725000_chr4:98890000-98895000	FALSE	0.338281834451331	5.95858466918158	17.8240058768014	6.025891184549e-4	0.0131808918593897	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr4	98720000	98725000	98722500	5000	chr4	98890000	98895000	98892500	5000	170000	100-500kb	TRUE	14954	1733	10295	28809	381591	230484	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17086	chr6	114720000	114725000	chr6	114925000	114930000	chr6:114720000-114725000_chr6:114925000-114930000	TRUE	0.358157026704062	5.66258819852333	18.3230224857865	5.318407759591e-4	0.0122609754273034	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr6	114720000	114725000	114722500	5000	chr6	114925000	114930000	114927500	5000	205000	100-500kb	TRUE	22306	76902	10532	39993	74244	232334	FALSE	FALSE	Other	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8340	chr14	16430000	16440000	chr14	16640000	16650000	chr14:16430000-16440000_chr14:16640000-16650000	TRUE	0.494257113106739	4.48453040990914	38.8272284514216	4.38415836002629e-6	2.244847782898e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr14	16430000	16440000	16435000	10000	chr14	16640000	16650000	16645000	10000	210000	100-500kb	TRUE	9255	64820	9150	169155	21974	218772	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18800	chr14	57110000	57120000	chr14	57360000	57370000	chr14:57110000-57120000_chr14:57360000-57370000	TRUE	0.382470138780573	4.65932316200881	26.0802226928732	5.38521591284446e-5	0.0013511996290409	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr14	57110000	57120000	57115000	10000	chr14	57360000	57370000	57365000	10000	250000	100-500kb	TRUE	4955	5297	19768	28528	14619	68631	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17290	chr9	56890000	56895000	chr9	56935000	56940000	chr9:56890000-56895000_chr9:56935000-56940000	TRUE	0.492030899158588	5.99096994039396	50.6082717106773	1.99680578188559e-6	4.180595022831e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr9	56890000	56895000	56892500	5000	chr9	56935000	56940000	56937500	5000	45000	<100kb	TRUE	3623	24966	1514	0	121021	102462	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_21726	chr9	16200000	16210000	chr9	16500000	16510000	chr9:16200000-16210000_chr9:16500000-16510000	FALSE	0.394452367989179	4.88016987896591	33.2551499191696	1.2145794545456e-5	4.6669545357e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr9	16200000	16210000	16205000	10000	chr9	16500000	16510000	16505000	10000	300000	100-500kb	TRUE	13335	291284	13335	0	270120	270120	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
loop_9092	chr9	74530000	74540000	chr9	74860000	74870000	chr9:74530000-74540000_chr9:74860000-74870000	FALSE	0.784070026886901	4.33309824871065	91.9052292926845	6.42802893682178e-9	2.79767597881059e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	3	TRUE	chr9	74530000	74540000	74535000	10000	chr9	74860000	74870000	74865000	10000	330000	100-500kb	TRUE	946	307982	5289	0	100503019	15379	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_17346	chr11	96280000	96285000	chr11	96615000	96620000	chr11:96280000-96285000_chr11:96615000-96620000	FALSE	0.360328744926099	5.36622943932167	13.8447830267692	0.0017611924765356	0.0264134804946319	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr11	96280000	96285000	96282500	5000	chr11	96615000	96620000	96617500	5000	335000	100-500kb	TRUE	5314	0	23783	150406	15416	78473	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_17428	chr16	49275000	49280000	chr16	49320000	49325000	chr16:49275000-49280000_chr16:49320000-49325000	FALSE	0.344049930496068	5.93455400644519	20.0811976701124	3.476223933713e-4	0.0093717329499295	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr16	49275000	49280000	49277500	5000	chr16	49320000	49325000	49322500	5000	45000	<100kb	TRUE	18551	217513	18551	262513	667772	667772	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
