Chr	Start	End	Difference	adj_pvalue	ctrl_avg_PC1	mut_avg_PC1	direction	is_significant	ctrl_label	mut_label	transition_category
chr1	166700000	166725000	-0.198	0.00568786577629398	-0.239333333333333	-0.437333333333333	A_to_B_in_Mutant	FALSE	B.2	A.1	True_B_to_A
chr1	166775000	166800000	-0.0330000000000002	0.541899220721757	0.69	0.657	A_to_B_in_Mutant	FALSE	B.2	A.1	True_B_to_A
chr1	166750000	166775000	-0.130333333333333	0.0352252004944652	0.541	0.410666666666667	A_to_B_in_Mutant	FALSE	B.2	A.1	True_B_to_A
chr1	166725000	166750000	-0.201666666666667	0.0120416365341412	0.263333333333333	0.0616666666666667	A_to_B_in_Mutant	FALSE	B.2	A.1	True_B_to_A
chr1	166875000	166900000	-0.0170000000000002	0.739637838872137	0.835666666666667	0.818666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	166800000	166825000	-0.0253333333333335	0.518221091137267	0.828666666666667	0.803333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	166825000	166850000	-0.0663333333333336	0.0597769006674228	0.891666666666667	0.825333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	166850000	166875000	-0.0823333333333335	0.0143841608412273	0.903666666666667	0.821333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	166925000	166950000	-0.0340000000000001	0.31229608516168	0.807333333333333	0.773333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	166950000	166975000	0.00833333333333326	0.859193897832759	0.824333333333333	0.832666666666667	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	166975000	167000000	-0.0313333333333335	0.391543978425566	0.860666666666667	0.829333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	166900000	166925000	-0.00733333333333344	0.897564103563118	0.800666666666667	0.793333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167025000	167050000	-0.0946666666666669	0.0871975083844487	1.02933333333333	0.934666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167050000	167075000	-0.112	0.0221935104448619	1.05833333333333	0.946333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167075000	167100000	-0.0723333333333335	0.0249932995500767	1.03733333333333	0.965	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167000000	167025000	-0.0756666666666668	0.117404360264047	0.966666666666667	0.891	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167125000	167150000	-0.122	0.00585782713216664	0.957	0.835	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167150000	167175000	-0.0903333333333335	0.0209436213888324	0.968666666666667	0.878333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167175000	167200000	-0.0826666666666668	0.0331643421569704	0.943333333333333	0.860666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167100000	167125000	-0.0673333333333335	0.021040537755879	0.979333333333333	0.912	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167250000	167275000	-0.108333333333333	0.0731804460444717	1.19833333333333	1.09	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167225000	167250000	-0.0706666666666671	0.158119017026678	1.07366666666667	1.003	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167200000	167225000	-0.129	0.00330567620578818	0.951	0.822	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167275000	167300000	-0.130333333333334	0.0186392710536968	1.191	1.06066666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167375000	167400000	0.0919999999999999	0.0904257475428479	0.710333333333333	0.802333333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167300000	167325000	-0.0776666666666669	0.0944759151292043	1.071	0.993333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167325000	167350000	-0.0906666666666669	0.157880294478069	1.03	0.939333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167350000	167375000	-0.0403333333333335	0.183937575281207	0.929333333333333	0.889	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	167425000	167450000	0.255333333333333	0.00710617132364488	0.176	0.431333333333333	B_to_A_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	167450000	167475000	0.366333333333333	0.00168530351914426	0.0803333333333333	0.446666666666667	B_to_A_in_Mutant	TRUE	A.2	B.1	True_A_to_B
chr1	167475000	167500000	0.439333333333333	0.00305287213014225	-0.0323333333333333	0.407	B_to_A_in_Mutant	TRUE	A.2	B.1	True_A_to_B
chr1	167400000	167425000	0.171	0.0545816674493792	0.396666666666667	0.567666666666667	B_to_A_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	167525000	167550000	0.399666666666667	0.00349056534519083	-0.174	0.225666666666667	B_to_A_in_Mutant	TRUE	A.2	B.1	True_A_to_B
chr1	167550000	167575000	0.441666666666667	0.00355225463441414	-0.122	0.319666666666667	B_to_A_in_Mutant	TRUE	A.2	B.1	True_A_to_B
chr1	167575000	167600000	0.389333333333333	0.00309053736656976	0.0133333333333333	0.402666666666667	B_to_A_in_Mutant	TRUE	A.2	B.1	True_A_to_B
chr1	167500000	167525000	0.395	0.00158175098357351	-0.131333333333333	0.263666666666667	B_to_A_in_Mutant	TRUE	A.2	B.1	True_A_to_B
chr1	167625000	167650000	0.217	0.0140914585759265	0.401333333333333	0.618333333333333	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	167650000	167675000	0.239333333333333	0.00596256180567081	0.393666666666667	0.633	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	167675000	167700000	0.261	0.0193183197303689	0.379	0.64	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	167600000	167625000	0.292	0.00207930595349153	0.231333333333333	0.523333333333333	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	167750000	167775000	0.253	0.0160923802654916	0.493666666666667	0.746666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	167725000	167750000	0.318333333333333	0.0104419285491624	0.447	0.765333333333333	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	167700000	167725000	0.287	0.0194000871998858	0.393666666666667	0.680666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	167775000	167800000	0.235666666666667	0.0158685157227359	0.379333333333333	0.615	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	167825000	167850000	0.333	0.00561976749026264	0.059	0.392	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	167850000	167875000	0.396	0.00435453032098052	0.058	0.454	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	167875000	167900000	0.412333333333333	0.00460165308732476	0.111333333333333	0.523666666666667	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	167800000	167825000	0.312	0.0134015629690545	0.184666666666667	0.496666666666667	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	167975000	168000000	0.369333333333333	0.000704538451730562	-0.304	0.0653333333333333	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	167900000	167925000	0.306333333333333	0.00201488157303437	0.162333333333333	0.468666666666667	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	167925000	167950000	0.245666666666667	0.00384190011005056	0.043	0.288666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	167950000	167975000	0.264	0.00143683489950473	-0.131333333333333	0.132666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	168000000	168025000	0.392333333333334	0.00400691101659616	-0.298333333333333	0.094	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	168075000	168100000	0.375333333333333	0.00211272965983576	-0.0193333333333333	0.356	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	168050000	168075000	0.377666666666667	0.00265380081600365	0.00633333333333333	0.384	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	168025000	168050000	0.378666666666667	0.00716350362764506	-0.113	0.265666666666667	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	168100000	168125000	0.316666666666667	0.00657075973499624	0.0143333333333333	0.331	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	168175000	168200000	0.183	0.0125125113450839	0.135666666666667	0.318666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	168150000	168175000	0.212333333333333	0.0313352890379143	0.089	0.301333333333333	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	168125000	168150000	0.242666666666667	0.0157163761438812	0.0683333333333333	0.311	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	168275000	168300000	0.163333333333333	0.00153152922110332	0.620666666666667	0.784	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168200000	168225000	0.164	0.00501470423478823	0.264	0.428	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168225000	168250000	0.16	0.00506754410379419	0.482333333333333	0.642333333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168250000	168275000	0.184	0.00295617589974345	0.590333333333333	0.774333333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168350000	168375000	0.16	0.0268235576408913	0.608	0.768	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168325000	168350000	0.142	0.0215402232456722	0.614	0.756	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168300000	168325000	0.13	0.00478426073961638	0.624333333333333	0.754333333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168375000	168400000	0.153333333333333	0.00301442463446935	0.537666666666667	0.691	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168400000	168425000	0.163333333333333	0.0050734794763853	0.503	0.666333333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168475000	168500000	0.34	0.00112454786904616	-0.220333333333333	0.119666666666667	B_to_A_in_Mutant	TRUE	A.1	A.1	Stable
chr1	168450000	168475000	0.206	0.0013305437336788	-0.0253333333333333	0.180666666666667	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168425000	168450000	0.164	0.00239907175064773	0.317666666666667	0.481666666666667	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	168500000	168525000	0.446666666666667	0.000539731221990499	-0.406333333333333	0.0403333333333333	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168575000	168600000	0.312666666666667	0.00188302920758933	-0.593333333333333	-0.280666666666667	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168550000	168575000	0.354333333333334	0.00244181331675605	-0.516666666666667	-0.162333333333333	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168525000	168550000	0.380333333333333	0.00234509340285089	-0.417333333333333	-0.037	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168600000	168625000	0.267666666666667	0.00790849848233561	-0.621	-0.353333333333333	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	168675000	168700000	0.312333333333334	0.00145764530974502	-0.502666666666667	-0.190333333333333	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168650000	168675000	0.319	0.000919582690785134	-0.591666666666667	-0.272666666666667	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168625000	168650000	0.280666666666667	0.00857299154831647	-0.658333333333333	-0.377666666666667	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	168775000	168800000	0.320666666666667	0.00200063512939598	-0.653	-0.332333333333333	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168700000	168725000	0.301	0.00445428677216663	-0.543666666666667	-0.242666666666667	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168725000	168750000	0.320333333333334	0.0045783212268517	-0.633	-0.312666666666667	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168750000	168775000	0.336666666666667	0.00135668916292959	-0.648	-0.311333333333333	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	168800000	168825000	0.271	0.0129595201932278	-0.601333333333333	-0.330333333333333	B_to_A_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	168875000	168900000	0.365	0.000714535427633722	-0.753666666666667	-0.388666666666667	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	168850000	168875000	0.310666666666667	0.00610258960080487	-0.761	-0.450333333333333	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	168825000	168850000	0.249333333333333	0.0448647824121042	-0.664	-0.414666666666667	B_to_A_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	168950000	168975000	0.322666666666667	0.0057261453489059	-0.704	-0.381333333333333	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	168925000	168950000	0.383333333333334	0.00107727650459856	-0.752333333333333	-0.369	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	168900000	168925000	0.402666666666667	0.00124142378289485	-0.751333333333333	-0.348666666666667	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	168975000	169000000	0.286333333333333	0.0120471242998057	-0.649333333333333	-0.363	B_to_A_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	169000000	169025000	0.324333333333334	0.00136638672357399	-0.664	-0.339666666666667	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	169075000	169100000	0.314666666666667	0.0110204823234086	-0.267666666666667	0.047	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	169050000	169075000	0.371333333333333	0.00195876470523065	-0.395333333333333	-0.024	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	169025000	169050000	0.372333333333333	0.00128665536959375	-0.569	-0.196666666666667	B_to_A_in_Mutant	TRUE	B.1	B.2	Within_B_shift
chr1	169100000	169125000	0.306	0.0115513253935422	-0.315333333333333	-0.00933333333333333	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	169175000	169200000	0.276666666666667	0.0029662636324703	-0.574	-0.297333333333333	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	169150000	169175000	0.260666666666667	0.00271313514797069	-0.469666666666667	-0.209	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	169125000	169150000	0.312333333333334	0.00182420311769483	-0.396333333333333	-0.084	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	169275000	169300000	0.304666666666667	0.00159409015777164	-0.524333333333333	-0.219666666666667	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	169200000	169225000	0.279	0.000865310787725481	-0.618666666666667	-0.339666666666667	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	169225000	169250000	0.267	0.00166690619246688	-0.597333333333333	-0.330333333333333	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	169250000	169275000	0.283333333333333	0.00696639262197934	-0.573	-0.289666666666667	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	169350000	169375000	0.274666666666667	0.00873871070685153	-0.208666666666667	0.066	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	169325000	169350000	0.233666666666667	0.00695860351183266	-0.264666666666667	-0.031	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	169300000	169325000	0.274	0.00146050109342528	-0.41	-0.136	B_to_A_in_Mutant	FALSE	B.1	B.1	Stable
chr1	169375000	169400000	0.340666666666667	0.00452873574232262	-0.208333333333333	0.132333333333333	B_to_A_in_Mutant	TRUE	B.1	B.1	Stable
chr1	169400000	169425000	0.315	0.000616597977697962	-0.130333333333333	0.184666666666667	B_to_A_in_Mutant	TRUE	A.2	A.2	Stable
chr1	169475000	169500000	0.105666666666667	0.0258078982581552	0.157	0.262666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169450000	169475000	0.164666666666667	0.00667824898140222	0.106333333333333	0.271	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169425000	169450000	0.249666666666667	0.00369082216137989	-0.0386666666666667	0.211	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169500000	169525000	0.064	0.201949499870316	0.0206666666666667	0.0846666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169575000	169600000	-0.0236666666666666	0.731917879011203	-0.836666666666667	-0.860333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169550000	169575000	-0.035	0.487890704578436	-0.752	-0.787	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169525000	169550000	0.000333333333333375	0.993137489102099	-0.315	-0.314666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169600000	169625000	0.0086666666666669	0.858274288198885	-0.869	-0.860333333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169675000	169700000	0.0866666666666668	0.196269619691745	-0.737333333333333	-0.650666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169650000	169675000	0.0746666666666667	0.238969444723623	-0.778333333333333	-0.703666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169625000	169650000	0.0226666666666666	0.704253301481143	-0.843333333333333	-0.820666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169775000	169800000	0.0723333333333335	0.189296463029923	-0.896333333333333	-0.824	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169700000	169725000	0.0763333333333334	0.236368933428861	-0.762666666666667	-0.686333333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169725000	169750000	0.0913333333333334	0.172100596206786	-0.713	-0.621666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169750000	169775000	0.0790000000000002	0.371974037889564	-0.765666666666667	-0.686666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169800000	169825000	0.0896666666666668	0.146513440184722	-0.897333333333333	-0.807666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169875000	169900000	0.0773333333333334	0.0792734803444312	-0.754	-0.676666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169850000	169875000	0.0560000000000001	0.300445414503854	-0.808	-0.752	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169825000	169850000	0.0750000000000002	0.210513993247718	-0.861333333333333	-0.786333333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	169950000	169975000	-0.0780000000000001	0.0596763269464415	0.0373333333333333	-0.0406666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169925000	169950000	-0.0393333333333333	0.359774716445112	-0.145	-0.184333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169900000	169925000	0.0390000000000001	0.395883257189165	-0.496666666666667	-0.457666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	169975000	170000000	-0.04	0.462023907941445	-0.0166666666666667	-0.0566666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170075000	170100000	-0.07	0.120296640180722	-0.203666666666667	-0.273666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170000000	170025000	0.0426666666666667	0.498159174035564	-0.243333333333333	-0.200666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170025000	170050000	0.0806666666666667	0.300112172892914	-0.365333333333333	-0.284666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170050000	170075000	0.0406666666666667	0.351308030785759	-0.342	-0.301333333333333	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170175000	170200000	-0.12	0.0210282222568449	0.769333333333333	0.649333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170100000	170125000	-0.09	0.0599519212377718	-0.0676666666666667	-0.157666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170125000	170150000	-0.0933333333333334	0.173364565582551	0.212333333333333	0.119	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170150000	170175000	-0.134	0.0459843582928093	0.555333333333333	0.421333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	170200000	170225000	-0.0673333333333335	0.0511377363894935	0.768666666666667	0.701333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170275000	170300000	0.0173333333333333	0.727121228020598	0.832	0.849333333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170250000	170275000	0.00399999999999984	0.915098600522093	0.722666666666667	0.726666666666667	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170225000	170250000	-0.00600000000000006	0.894535631396688	0.686333333333333	0.680333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170325000	170350000	-0.0253333333333335	0.552470452349331	1.04466666666667	1.01933333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170350000	170375000	-0.0253333333333337	0.687219264878141	1.109	1.08366666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170375000	170400000	-0.00400000000000032	0.946630037122254	1.128	1.124	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170300000	170325000	0.0249999999999998	0.477092958862851	0.924	0.949	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170475000	170500000	-0.0173333333333336	0.666504380581488	1.21466666666667	1.19733333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170400000	170425000	-0.00333333333333357	0.945776699186254	1.15366666666667	1.15033333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170425000	170450000	-0.0450000000000002	0.285635016736646	1.169	1.124	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170450000	170475000	-0.0243333333333337	0.533754890537457	1.181	1.15666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170575000	170600000	-0.0386666666666668	0.290580612710496	1.08833333333333	1.04966666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170500000	170525000	-0.0310000000000003	0.262637747675959	1.216	1.185	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170525000	170550000	-0.0483333333333338	0.237702198020794	1.237	1.18866666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170550000	170575000	-0.0690000000000002	0.16287467858698	1.20466666666667	1.13566666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170675000	170700000	-0.0220000000000002	0.583809475026373	1.25333333333333	1.23133333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170600000	170625000	0.0036666666666664	0.944550179749571	0.964666666666667	0.968333333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170625000	170650000	0.0259999999999998	0.523478496989961	1.083	1.109	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170650000	170675000	0.0176666666666662	0.631469613559735	1.22366666666667	1.24133333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170700000	170725000	-0.00500000000000008	0.869112452748115	1.20233333333333	1.19733333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170775000	170800000	-0.0336666666666668	0.372388607458985	1.077	1.04333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170750000	170775000	0.0236666666666662	0.490934751358527	1.076	1.09966666666667	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170725000	170750000	0.0236666666666666	0.503249013185232	1.14033333333333	1.164	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170875000	170900000	0.00966666666666638	0.678604520271002	1.15866666666667	1.16833333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170800000	170825000	-0.0523333333333336	0.16976173183608	1.083	1.03066666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170825000	170850000	-0.0420000000000001	0.4003283459934	1.13166666666667	1.08966666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170850000	170875000	-0.0326666666666669	0.260495663308736	1.21633333333333	1.18366666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170925000	170950000	0.162333333333333	0.00904429873232935	0.832666666666667	0.995	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170950000	170975000	0.172666666666666	0.0129794133023558	0.867	1.03966666666667	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170975000	171000000	0.0853333333333332	0.0194073977729901	0.978	1.06333333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	170900000	170925000	0.0673333333333332	0.0505844119382179	0.997	1.06433333333333	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171000000	171025000	0.0306666666666664	0.548604596963505	1.03933333333333	1.07	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171075000	171100000	-0.00666666666666687	0.879385564093182	1.15366666666667	1.147	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171050000	171075000	-0.0200000000000002	0.508021842033436	1.14	1.12	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171025000	171050000	0.0220000000000001	0.561388371389273	1.12066666666667	1.14266666666667	B_to_A_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171100000	171125000	-0.0280000000000004	0.25041814894457	1.19933333333333	1.17133333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171175000	171200000	-0.102333333333333	0.0467882807034186	1.14466666666667	1.04233333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171150000	171175000	-0.107	0.0447486375429388	1.172	1.065	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171125000	171150000	-0.102666666666667	0.00993651210683331	1.20033333333333	1.09766666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171275000	171300000	-0.180666666666667	0.00243566315867148	1.20433333333333	1.02366666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171200000	171225000	-0.124666666666667	0.0102697057719244	1.20266666666667	1.078	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171225000	171250000	-0.141666666666667	0.00445428677216663	1.28566666666667	1.144	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171250000	171275000	-0.146333333333333	0.00578436833684663	1.28866666666667	1.14233333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171350000	171375000	-0.273666666666667	0.00170645020476859	0.797333333333333	0.523666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171325000	171350000	-0.276666666666667	0.000934434216758751	1.017	0.740333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171300000	171325000	-0.243333333333334	0.000963222636788584	1.10866666666667	0.865333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171375000	171400000	-0.235666666666667	0.00666063593332368	0.527666666666667	0.292	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	171400000	171425000	-0.313	0.00932627323096528	0.439333333333333	0.126333333333333	A_to_B_in_Mutant	TRUE	A.1	A.1	Stable
