chr	start	end	score
chr1	155217720	155228270	0
chr1	155228270	155228280	0.001775
chr1	155228280	155264930	0
chr1	155264930	155264940	0.0025
chr1	155264940	155268960	0
chr1	155268960	155268970	-0.001925
chr1	155268970	155306300	0
chr1	155306300	155306310	0.001675
chr1	155306310	155346670	0
chr1	155346670	155346680	0.00155
chr1	155346680	155390480	0
chr1	155390480	155390490	0.0025
chr1	155390490	155392160	0
chr1	155392160	155392170	-0.003575
chr1	155392170	155404970	0
chr1	155404970	155404980	-0.0275
chr1	155404980	155445720	0
chr1	155445720	155445730	-0.003575
chr1	155445730	155520740	0
chr1	155520740	155520750	-0.001325
chr1	155520750	155538410	0
chr1	155538410	155538420	0.001675
chr1	155538420	155567580	0
chr1	155567580	155567590	-0.002775
chr1	155567590	155593260	0
chr1	155593260	155593270	0.003575
chr1	155593270	155671190	0
chr1	155671190	155671200	0.005
chr1	155671200	155782210	0
chr1	155782210	155782220	0.075
chr1	155782220	155794960	0
chr1	155794960	155794970	0.005
chr1	155794970	155800290	0
chr1	155800290	155800300	0.004175
chr1	155800300	155813730	0
chr1	155813730	155813740	-0.003125
chr1	155813740	155932880	0
chr1	155932880	155932890	0.003125
chr1	155932890	156060190	0
chr1	156060190	156060200	-0.004175
chr1	156060200	156100680	0
chr1	156100680	156100690	0.006925
chr1	156100690	156177700	0
chr1	156177700	156177710	-0.002775
chr1	156177710	156196100	0
chr1	156196100	156196110	0.003125
chr1	156196110	156215440	0
chr1	156215440	156215450	-0.0025
chr1	156215450	156227720	0
chr1	156227720	156227730	0.003575
chr1	156227730	156305940	0
chr1	156305940	156305950	0.0025
chr1	156305950	156395490	0
chr1	156395490	156395500	0.004175
chr1	156395500	156397090	0
chr1	156397090	156397100	-0.001475
chr1	156397100	156417750	0
chr1	156417750	156417760	-0.004325
chr1	156417760	156530820	0
chr1	156530820	156530830	-0.003575
chr1	156530830	156530850	0
chr1	156530850	156530860	-0.00375
chr1	156530860	156554460	0
chr1	156554460	156554470	-0.003125
chr1	156554470	156659530	0
chr1	156659530	156659540	0.00625
chr1	156659540	156705830	0
chr1	156705830	156705840	0.008325
chr1	156705840	156723040	0
chr1	156723040	156723050	0.003125
chr1	156723050	156725650	0
chr1	156725650	156725660	0.0043
chr1	156725660	156727040	0
chr1	156727040	156727050	0.003125
chr1	156727050	156738230	0
chr1	156738230	156738240	-0.0025
chr1	156738240	157004100	0
chr1	157004100	157004110	0.002075
chr1	157004110	157067510	0
chr1	157067510	157067520	-0.002275
chr1	157067520	157093470	0
chr1	157093470	157093480	0.003575
chr1	157093480	157168220	0
chr1	157168220	157168230	0.0025
chr1	157168230	157247390	0
chr1	157247390	157247400	-0.001775
chr1	157247400	157360840	0
chr1	157360840	157360850	-0.00155
chr1	157360850	157372940	0
chr1	157372940	157372950	-0.005
chr1	157372950	157388600	0
chr1	157388600	157388610	0.00155
chr1	157388610	157441030	0
chr1	157441030	157441040	0.003575
chr1	157441040	157457360	0
chr1	157457360	157457370	-0.002075
chr1	157457370	157461640	0
chr1	157461640	157461650	-0.002275
chr1	157461650	157468900	0
chr1	157468900	157468910	-0.001775
chr1	157468910	157587430	0
chr1	157587430	157587440	-0.002275
chr1	157587440	157641540	0
chr1	157641540	157641550	0.002775
chr1	157641550	157725350	0
chr1	157725350	157725360	-0.008325
chr1	157725360	157804610	0
chr1	157804610	157804620	-0.001675
chr1	157804620	158177330	0
chr1	158177330	158177340	-0.003575
chr1	158177340	158350840	0
chr1	158350840	158350850	0.003125
chr1	158350850	158447850	0
chr1	158447850	158447860	-0.001775
chr1	158447860	158516920	0
chr1	158516920	158516930	0.001675
chr1	158516930	158588560	0
chr1	158588560	158588570	-0.003575
chr1	158588570	158588620	0
chr1	158588620	158588630	-0.002075
chr1	158588630	158610540	0
chr1	158610540	158610550	-0.00625
chr1	158610550	158691230	0
chr1	158691230	158691240	0.002775
chr1	158691240	158703730	0
chr1	158703730	158703740	-0.003575
chr1	158703740	158798420	0
chr1	158798420	158798430	-0.00625
chr1	158798430	159141480	0
chr1	159141480	159141490	-0.001325
chr1	159141490	159290660	0
chr1	159290660	159290670	-0.001775
chr1	159290670	159410730	0
chr1	159410730	159410740	0.0025
chr1	159410740	159459980	0
chr1	159459980	159459990	0.002075
chr1	159459990	159637020	0
chr1	159637020	159637030	0.0025
chr1	159637030	159837840	0
chr1	159837840	159837850	0.001925
chr1	159837850	159922030	0
chr1	159922030	159922040	0.001775
chr1	160000000	160059770	0
chr1	160059770	160059780	0.001675
chr1	160059780	160127590	0
chr1	160127590	160127600	-0.00265
chr1	160127600	160189430	0
chr1	160189430	160189440	0.004175
chr1	160189440	160204510	0
chr1	160204510	160204520	-0.001325
chr1	160204520	160208710	0
chr1	160208710	160208720	0.00125
chr1	160208720	160223740	0
chr1	160223740	160223750	-0.00155
chr1	160223750	160405480	0
chr1	160405480	160405490	0.001675
chr1	160405490	160410220	0
chr1	160410220	160410230	0.00625
chr1	160410230	160410270	0
chr1	160410270	160410280	0.004175
chr1	160410280	160410290	0
chr1	160410290	160410300	0.004175
chr1	160410300	160513750	0
chr1	160513750	160513760	0.002275
chr1	160513760	160537390	0
chr1	160537390	160537400	0.003575
chr1	160537400	160570370	0
chr1	160570370	160570380	0.001325
chr1	160570380	160699860	0
chr1	160699860	160699870	-0.002775
chr1	160699870	160762220	0
chr1	160762220	160762230	0.0012
chr1	160762230	160792010	0
chr1	160792010	160792020	0.004175
chr1	160792020	160802470	0
chr1	160802470	160802480	0.001675
chr1	160802480	160929770	0
chr1	160929770	160929780	-0.001475
chr1	160929780	160939320	0
chr1	160939320	160939330	-0.002075
chr1	160939330	160989580	0
chr1	160989580	160989590	-0.00625
chr1	160989590	160991810	0
chr1	160991810	160991820	-0.003575
chr1	160991820	161155860	0
chr1	161155860	161155870	-0.002075
chr1	161155870	161177860	0
chr1	161177860	161177870	-0.008325
chr1	161177870	161259850	0
chr1	161259850	161259860	-0.00625
chr1	161259860	161376200	0
chr1	161376200	161376210	0.003125
chr1	161376210	161411550	0
chr1	161411550	161411560	-0.003575
chr1	161411560	161505090	0
chr1	161505090	161505100	-0.001925
chr1	161505100	161528920	0
chr1	161528920	161528930	0.00095
chr1	161528930	161629120	0
chr1	161629120	161629130	0.00155
chr1	161629130	161705950	0
chr1	161705950	161705960	0.002275
chr1	161705960	161734320	0
chr1	161734320	161734330	0.002075
chr1	161734330	161883870	0
chr1	161883870	161883880	0.002075
chr1	161883880	161917200	0
chr1	161917200	161917210	-0.002075
chr1	161917210	161940720	0
chr1	161940720	161940730	-0.003575
chr1	161940730	162052100	0
chr1	162052100	162052110	0.00625
chr1	162052110	162055600	0
chr1	162055600	162055610	-0.002775
chr1	162055610	162106180	0
chr1	162106180	162106190	0.002775
chr1	162106190	162216320	0
chr1	162216320	162216330	-0.001475
chr1	162216330	162280710	0
chr1	162280710	162280720	-0.002775
chr1	162280720	162367860	0
chr1	162367860	162367870	0.002775
chr1	162367870	162406140	0
chr1	162406140	162406150	-0.008325
chr1	162406150	162468240	0
chr1	162468240	162468250	0.002075
chr1	162468250	162642300	0
chr1	162642300	162642310	0.002075
chr1	162642310	162658170	0
chr1	162658170	162658180	0.001775
chr1	162658180	162713030	0
chr1	162713030	162713040	-0.001925
chr1	162713040	162779810	0
chr1	162779810	162779820	0.002275
chr1	162779820	162863760	0
chr1	162863760	162863770	-0.002275
chr1	162863770	162886880	0
chr1	162886880	162886890	-0.00105
chr1	162886890	162929460	0
chr1	162929460	162929470	-0.001675
chr1	162929470	162930860	0
chr1	162930860	162930870	0.002775
chr1	162930870	162947920	0
chr1	162947920	162947930	0.001675
chr1	162947930	162969380	0
chr1	162969380	162969390	-0.003125
chr1	162969390	162972850	0
chr1	162972850	162972860	0.0028
chr1	162972860	162991110	0
chr1	162991110	162991120	0.00625
chr1	162991120	163018810	0
chr1	163018810	163018820	0.001675
chr1	163018820	163146260	0
chr1	163146260	163146270	-0.00125
chr1	163146270	163192270	0
chr1	163192270	163192280	-0.0125
chr1	163192280	163362510	0
chr1	163362510	163362520	-0.001325
chr1	163362520	163404700	0
chr1	163404700	163404710	0.001925
chr1	163404710	163599240	0
chr1	163599240	163599250	-0.001775
chr1	163599250	163636770	0
chr1	163636770	163636780	-0.003125
chr1	163636780	163652290	0
chr1	163652290	163652300	-0.001925
chr1	163652300	163659080	0
chr1	163659080	163659090	-0.0012
chr1	163659090	163771730	0
chr1	163771730	163771740	-0.002775
chr1	163771740	163812840	0
chr1	163812840	163812850	-0.003125
chr1	163812850	163878390	0
chr1	163878390	163878400	-0.026375
chr1	163878400	163990480	0
chr1	163990480	163990490	0.004175
chr1	163990490	164046710	0
chr1	164046710	164046720	0.001675
chr1	164046720	164078010	0
chr1	164078010	164078020	0.001325
chr1	164078020	164144450	0
chr1	164144450	164144460	0.002075
chr1	164144460	164145290	0
chr1	164145290	164145300	0.025
chr1	164145300	164151780	0
chr1	164151780	164151790	0.005
chr1	164151790	164241040	0
chr1	164241040	164241050	0.0125
chr1	164241050	164241060	0.008325
chr1	164241060	164366930	0
chr1	164366930	164366940	0.005
chr1	164366940	164384910	0
chr1	164384910	164384920	-0.001475
chr1	164384920	164459390	0
chr1	164459390	164459400	-0.002275
chr1	164459400	164482450	0
chr1	164482450	164482460	0.0125
chr1	164482460	164491980	0
chr1	164491980	164491990	0.001925
chr1	164491990	164531400	0
chr1	164531400	164531410	-0.001675
chr1	164531410	164539870	0
chr1	164539870	164539880	0.004175
chr1	164539880	164540140	0
chr1	164540140	164540150	0.0046
chr1	164540150	164552510	0
chr1	164552510	164552520	0.003575
chr1	164552520	164683170	0
chr1	164683170	164683180	-0.004175
chr1	164683180	164804020	0
chr1	164804020	164804030	0.00155
chr1	164804030	164813690	0
chr1	164813690	164813700	0.002075
chr1	164813700	164871080	0
chr1	164871080	164871090	-0.003575
chr1	164871090	164916450	0
chr1	164916450	164916460	0.056125
chr1	164916460	164916750	0
chr1	164916750	164916760	0.003125
chr1	164916760	164920560	0
chr1	164920560	164920570	0.0125
chr1	164920570	164920810	0
chr1	164920810	164920820	-0.003575
chr1	164920820	164924040	0
chr1	164924040	164924050	0.002075
chr1	164924050	165013110	0
chr1	165013110	165013120	0.001775
chr1	165013120	165155220	0
chr1	165155220	165155230	0.003125
chr1	165155230	165164200	0
chr1	165164200	165164210	-0.001475
chr1	165164210	165209770	0
chr1	165209770	165209780	-0.002775
chr1	165209780	165209920	0
chr1	165209920	165209930	-0.004175
chr1	165209930	165214780	0
chr1	165214780	165214790	-0.001325
chr1	165214790	165238220	0
chr1	165238220	165238230	-0.002075
chr1	165238230	165326500	0
chr1	165326500	165326510	0.003575
chr1	165326510	165404680	0
chr1	165404680	165404690	0.005
chr1	165404690	165479780	0
chr1	165479780	165479790	0.001775
chr1	165479790	165493760	0
chr1	165493760	165493770	-0.001925
chr1	165493770	165494170	0
chr1	165494170	165494180	-0.001675
chr1	165494180	165645260	0
chr1	165645260	165645270	-0.002275
chr1	165645270	165759330	0
chr1	165759330	165759340	-0.025
chr1	165759340	165759380	0
chr1	165759380	165759390	-0.0125
chr1	165759390	165759440	0
chr1	165759440	165759450	-0.025
chr1	165759450	165759490	0
chr1	165759490	165759500	-0.008325
chr1	165759500	165759510	0
chr1	165759510	165759520	-0.00625
chr1	165759520	165759610	0
chr1	165759610	165759620	-0.0625
chr1	165759620	165759630	-0.0125
chr1	165759630	165759640	0
chr1	165759640	165759650	-0.0375
chr1	165759650	165763120	0
chr1	165763120	165763130	0.003125
chr1	165763130	165937040	0
chr1	165937040	165937050	0.001475
chr1	165937050	165961700	0
chr1	165961700	165961710	-0.002075
chr1	165961710	166182210	0
chr1	166182210	166182220	0.002775
chr1	166182220	166184460	0
chr1	166184460	166184470	0.0025
chr1	166184470	166192670	0
chr1	166192670	166192680	-0.001675
chr1	166192680	166279020	0
chr1	166279020	166279030	-0.00625
chr1	166279030	166310020	0
chr1	166310020	166310030	0.004175
chr1	166310030	166493610	0
chr1	166493610	166493620	0.008325
chr1	166493620	166493720	0
chr1	166493720	166493730	0.00625
chr1	166493730	166637170	0
chr1	166637170	166637180	-0.002075
chr1	166637180	166712280	0
chr1	166712280	166712290	0.001775
chr1	166712290	166747380	0
chr1	166747380	166747390	-0.002775
chr1	166747390	166815320	0
chr1	166815320	166815330	-0.001675
chr1	166815330	166847110	0
chr1	166847110	166847120	-0.00125
chr1	166847120	166884670	0
chr1	166884670	166884680	0.003575
chr1	166884680	166892010	0
chr1	166892010	166892020	0.003575
chr1	166892020	166931440	0
chr1	166931440	166931450	-0.0125
chr1	166931450	166940450	0
chr1	166940450	166940460	-0.002275
chr1	166940460	167047670	0
chr1	167047670	167047680	0.00625
chr1	167047680	167053770	0
chr1	167053770	167053780	-0.003575
chr1	167053780	167116340	0
chr1	167116340	167116350	0.002775
chr1	167116350	167118730	0
chr1	167118730	167118740	0.002275
chr1	167118740	167213250	0
chr1	167213250	167213260	0.001925
chr1	167213260	167213960	0
chr1	167213960	167213970	0.002275
chr1	167213970	167479190	0
chr1	167479190	167479200	-0.025
chr1	167479200	167479240	0
chr1	167479240	167479250	-0.025
chr1	167479250	167513890	0
chr1	167513890	167513900	-0.005
chr1	167513900	167515820	0
chr1	167515820	167515830	-0.001775
chr1	167515830	167632500	0
chr1	167632500	167632510	0.003125
chr1	167632510	167737280	0
chr1	167737280	167737290	-0.00625
chr1	167737290	167752850	0
chr1	167752850	167752860	-0.0025
chr1	167752860	167767250	0
chr1	167767250	167767260	0.0125
chr1	167767260	167795480	0
chr1	167795480	167795490	-0.002275
chr1	167795490	167948210	0
chr1	167948210	167948220	0.00625
chr1	167948220	167974190	0
chr1	167974190	167974200	-0.001775
chr1	167974200	168096160	0
chr1	168096160	168096170	0.004175
chr1	168096170	168248900	0
chr1	168248900	168248910	-0.005
chr1	168248910	168302930	0
chr1	168302930	168302940	0.003125
chr1	168302940	168316040	0
chr1	168316040	168316050	-0.003125
chr1	168316050	168331280	0
chr1	168331280	168331290	0.00155
chr1	168331290	168348100	0
chr1	168348100	168348110	-0.004175
chr1	168348110	168354110	0
chr1	168354110	168354120	-0.001325
chr1	168354120	168375840	0
chr1	168375840	168375850	0.00155
chr1	168375850	168419790	0
chr1	168419790	168419800	0.002275
chr1	168419800	168454330	0
chr1	168454330	168454340	0.001675
chr1	168454340	168487620	0
chr1	168487620	168487630	-0.001775
chr1	168487630	168635620	0
chr1	168635620	168635630	-0.075
chr1	168635630	168700340	0
chr1	168700340	168700350	-0.0025
chr1	168700350	168713630	0
chr1	168713630	168713640	0.008675
chr1	168713640	168713670	0
chr1	168713670	168713680	0.002075
chr1	168713680	168716530	0
chr1	168716530	168716540	0.008325
chr1	168716540	169042140	0
chr1	169042140	169042150	0.005
chr1	169042150	169042160	0.008575
chr1	169042160	169153650	0
chr1	169153650	169153660	0.003575
chr1	169153660	169162810	0
chr1	169162810	169162820	0.001925
chr1	169162820	169186620	0
chr1	169186620	169186630	0.005
chr1	169186630	169196220	0
chr1	169196220	169196230	0.001775
chr1	169196230	169228070	0
chr1	169228070	169228080	-0.003575
chr1	169228080	169251960	0
chr1	169251960	169251970	-0.0025
chr1	169251970	169312390	0
chr1	169312390	169312400	-0.0025
chr1	169312400	169364800	0
chr1	169364800	169364810	-0.002075
chr1	169364810	169670160	0
chr1	169670160	169670170	-0.003125
chr1	169670170	169679490	0
chr1	169679490	169679500	0.00155
chr1	169679500	169715230	0
chr1	169715230	169715240	0.0014
chr1	169715240	169792580	0
chr1	169792580	169792590	-0.001775
chr1	169792590	169797640	0
chr1	169797640	169797650	-0.0025
chr1	169797650	169850810	0
chr1	169850810	169850820	0.005
chr1	169850820	169867200	0
chr1	169867200	169867210	0.001925
chr1	169867210	169905160	0
chr1	169905160	169905170	-0.001925
chr1	169905170	169906940	0
chr1	169906940	169906950	0.005
chr1	170000000	170013760	0
chr1	170013760	170013770	-0.001775
chr1	170013770	170185610	0
chr1	170185610	170185620	0.008325
chr1	170185620	170206220	0
chr1	170206220	170206230	0.00105
chr1	170206230	170239260	0
chr1	170239260	170239270	0.002275
chr1	170239270	170385060	0
chr1	170385060	170385070	0.001675
chr1	170385070	170430660	0
chr1	170430660	170430670	-0.003125
chr1	170430670	170441830	0
chr1	170441830	170441840	-0.001925
chr1	170441840	170470550	0
chr1	170470550	170470560	0.0025
chr1	170470560	170535010	0
chr1	170535010	170535020	0.002775
chr1	170535020	170650490	0
chr1	170650490	170650500	0.003575
chr1	170650500	170724020	0
chr1	170724020	170724030	0.003125
chr1	170724030	170736990	0
chr1	170736990	170737000	0.003125
chr1	170737000	170743770	0
chr1	170743770	170743780	-0.00155
chr1	170743780	170838720	0
chr1	170838720	170838730	0.00095
chr1	170838730	170909710	0
chr1	170909710	170909720	0.002275
chr1	170909720	170923340	0
chr1	170923340	170923350	0.002275
chr1	170923350	170956310	0
chr1	170956310	170956320	-0.003575
chr1	170956320	170964190	0
chr1	170964190	170964200	0.002275
chr1	170964200	170971070	0
chr1	170971070	170971080	-0.008325
chr1	170971080	171004510	0
chr1	171004510	171004520	0.0025
chr1	171004520	171063030	0
chr1	171063030	171063040	0.001925
chr1	171063040	171066400	0
chr1	171066400	171066410	0.018025
chr1	171066410	171068170	0
chr1	171068170	171068180	-0.030025
chr1	171068180	171078750	0
chr1	171078750	171078760	0.004025
chr1	171078760	171229010	0
chr1	171229010	171229020	0.002775
chr1	171229020	171344570	0
chr1	171344570	171344580	-0.04855
chr1	171344580	171371900	0
chr1	171371900	171371910	-0.0025
chr1	171371910	171447540	0
chr1	171447540	171447550	-0.001925
chr1	171447550	171516150	0
chr1	171516150	171516160	0.003125
chr1	171516160	171588180	0
chr1	171588180	171588190	0.003575
chr1	171588190	171691370	0
chr1	171691370	171691380	0.001775
chr1	171691380	171784200	0
chr1	171784200	171784210	-0.025
chr1	171784210	171796310	0
chr1	171796310	171796320	0.001675
chr1	171796320	171830310	0
chr1	171830310	171830320	0.013975
chr1	171830320	171830410	0
chr1	171830410	171830420	-0.007375
chr1	171830420	171832260	0
chr1	171832260	171832270	0.001475
chr1	171832270	171839260	0
chr1	171839260	171839270	-0.001775
chr1	171839270	171839310	0
chr1	171839310	171839320	-0.050125
chr1	171839320	171839330	-0.0327
chr1	171839330	171848770	0
chr1	171848770	171848790	0.005
chr1	171848790	171853300	0
chr1	171853300	171853310	0.008325
chr1	171853310	171855030	0
chr1	171855030	171855040	0.004175
chr1	171855040	172101600	0
chr1	172101600	172101610	0.001925
chr1	172101610	172254130	0
chr1	172254130	172254140	0.002775
chr1	172254140	172384170	0
chr1	172384170	172384180	-0.002275
chr1	172384180	172386750	0
chr1	172386750	172386760	-0.001775
chr1	172386760	172466330	0
chr1	172466330	172466340	0.003125
chr1	172466340	172478660	0
chr1	172478660	172478670	0.003575
chr1	172478670	172666270	0
chr1	172666270	172666280	-0.00155
chr1	172666280	172793400	0
chr1	172793400	172793410	0.001475
chr1	172793410	172961650	0
chr1	172961650	172961660	-0.003575
chr1	172961660	173133700	0
chr1	173133700	173133710	0.0125
chr1	173133710	173133720	0.025
chr1	173133720	173145740	0
chr1	173145740	173145750	-0.001925
chr1	173145750	173178760	0
chr1	173178760	173178770	-0.002075
chr1	173178770	173291720	0
chr1	173291720	173291730	0.001
chr1	173291730	173317490	0
chr1	173317490	173317500	-0.00155
chr1	173317500	173403160	0
chr1	173403160	173403170	-0.003125
chr1	173403170	173417410	0
chr1	173417410	173417420	0.001925
chr1	173417420	173580330	0
chr1	173580330	173580340	0.0025
chr1	173580340	173627330	0
chr1	173627330	173627340	-0.005
chr1	173627340	173688760	0
chr1	173688760	173688770	0.001925
chr1	173688770	173773680	0
chr1	173773680	173773690	-0.002775
chr1	173773690	173812650	0
chr1	173812650	173812660	0.0014
chr1	173812660	173840080	0
chr1	173840080	173840090	-0.001925
chr1	173840090	173867770	0
chr1	173867770	173867780	0.002775
chr1	173867780	173873310	0
chr1	173873310	173873320	0.005
chr1	173873320	173919930	0
chr1	173919930	173919940	0.000575
chr1	173919940	173966690	0
chr1	173966690	173966700	-0.004175
chr1	173966700	174029310	0
chr1	174029310	174029320	-0.001475
chr1	174029320	174044390	0
chr1	174044390	174044400	0.001475
chr1	174044400	174166970	0
chr1	174166970	174166980	-0.001925
chr1	174166980	174310170	0
chr1	174310170	174310180	0.00625
chr1	174310180	174394320	0
chr1	174394320	174394330	0.025
chr1	174394330	174451340	0
chr1	174451340	174451350	-0.025
chr1	174451350	174473430	0
chr1	174473430	174473440	-0.001475
chr1	174473440	174666710	0
chr1	174666710	174666720	-0.0073
chr1	174666720	174673310	0
chr1	174673310	174673320	0.001925
chr1	174673320	174684570	0
chr1	174684570	174684580	-0.003125
chr1	174684580	174715870	0
chr1	174715870	174715880	-0.001675
chr1	174715880	174835290	0
chr1	174835290	174835300	0.002075
chr1	174835300	174881310	0
chr1	174881310	174881320	0.00155
chr1	174881320	174914970	0
chr1	174914970	174914980	0.0025
chr1	174914980	175010890	0
chr1	175010890	175010900	0.004175
chr1	175010900	175022850	0
chr1	175022850	175022860	-0.001925
chr1	175022860	175196800	0
chr1	175196800	175196810	-0.00155
chr1	175196810	175221780	0
chr1	175221780	175221790	-0.001675
chr1	175221790	175294540	0
chr1	175294540	175294550	-0.002075
chr1	175294550	175315900	0
chr1	175315900	175315910	-0.001925
chr1	175315910	175352980	0
chr1	175352980	175352990	0.004425
chr1	175352990	175429300	0
chr1	175429300	175429310	0.0012
chr1	175429310	175551530	0
chr1	175551530	175551540	-0.002075
chr1	175551540	175591930	0
chr1	175591930	175591940	0.0025
chr1	175591940	175602300	0
chr1	175602300	175602310	0.002775
chr1	175602310	175606810	0
chr1	175606810	175606820	-0.0014
chr1	175606820	175659110	0
chr1	175659110	175659120	-0.00155
chr1	175659120	175772320	0
chr1	175772320	175772330	-0.001775
chr1	175772330	175824880	0
chr1	175824880	175824890	-0.003575
chr1	175824890	175887360	0
chr1	175887360	175887370	-0.002075
chr1	175887370	175944830	0
chr1	175944830	175944840	0.002275
chr1	175944840	176166690	0
chr1	176166690	176166700	-0.001675
chr1	176166700	176223780	0
chr1	176223780	176223790	0.0025
chr1	176223790	176243500	0
chr1	176243500	176243510	-0.002275
chr1	176243510	176352420	0
chr1	176352420	176352430	-0.0125
chr1	176352430	176473480	0
chr1	176473480	176473490	0.002775
chr1	176473490	176511000	0
chr1	176511000	176511010	0.001325
chr1	176511010	176579830	0
chr1	176579830	176579840	-0.028525
chr1	176579840	176579960	0
chr1	176579960	176579970	0.058325
chr1	176579970	176913650	0
chr1	176913650	176913660	-0.0025
chr1	176913660	176939620	0
chr1	176939620	176939630	-0.002775
chr1	176939630	177036470	0
chr1	177036470	177036480	0.003575
chr1	177036480	177190040	0
chr1	177190040	177190050	-0.002275
chr1	177190050	177208200	0
chr1	177208200	177208210	0.001925
chr1	177208210	177274930	0
chr1	177274930	177274940	-0.001775
chr1	177274940	177315220	0
chr1	177315220	177315230	-0.001475
chr1	177315230	177332470	0
chr1	177332470	177332480	0.002275
chr1	177332480	177353420	0
chr1	177353420	177353430	0.005
chr1	177353430	177374550	0
chr1	177374550	177374560	-0.001325
chr1	177374560	177439100	0
chr1	177439100	177439110	-0.001775
chr1	177439110	177508910	0
chr1	177508910	177508920	0.002775
chr1	177508920	177510370	0
chr1	177510370	177510380	0.0025
chr1	177510380	177570280	0
chr1	177570280	177570290	-0.001775
chr1	177570290	177570860	0
chr1	177570860	177570870	-0.008325
chr1	177570870	177574910	0
chr1	177574910	177574920	-0.002775
chr1	177574920	177925560	0
chr1	177925560	177925570	0.00875
chr1	177925570	178023510	0
chr1	178023510	178023520	0.001675
chr1	178023520	178045650	0
chr1	178045650	178045660	0.07095
chr1	178045660	178380790	0
chr1	178380790	178380800	-0.001075
chr1	178380800	178439570	0
chr1	178439570	178439580	0.01025
chr1	178439580	178504040	0
chr1	178504040	178504050	-0.00625
chr1	178504050	178550640	0
chr1	178550640	178550650	-0.003125
chr1	178550650	178614730	0
chr1	178614730	178614740	0.002775
chr1	178614740	178788760	0
chr1	178788760	178788770	-0.00155
chr1	178788770	178846660	0
chr1	178846660	178846670	-0.002275
chr1	178846670	178914450	0
chr1	178914450	178914460	0.003125
chr1	178914460	178940940	0
chr1	178940940	178940950	0.002775
chr1	178940950	179018380	0
chr1	179018380	179018390	0.002775
chr1	179018390	179090120	0
chr1	179090120	179090130	0.0025
chr1	179090130	179193900	0
chr1	179193900	179193910	0.003575
chr1	179193910	179306430	0
chr1	179306430	179306440	0.001675
chr1	179306440	179391190	0
chr1	179391190	179391200	-0.01325
chr1	179391200	179391700	0
chr1	179391700	179391710	-0.0061
chr1	179391710	179418350	0
chr1	179418350	179418360	0.002275
chr1	179418360	179568090	0
chr1	179568090	179568100	0.003125
chr1	179568100	179572030	0
chr1	179572030	179572040	0.002275
chr1	179572040	179721560	0
chr1	179721560	179721570	0.001925
chr1	179721570	179804640	0
chr1	179804640	179804650	-0.0025
chr1	179804650	179835180	0
chr1	179835180	179835190	-0.027275
chr1	179835190	179893340	0
chr1	179893340	179893350	0.002075
chr1	180000000	180130230	0
chr1	180130230	180130240	0.001675
chr1	180130240	180167410	0
chr1	180167410	180167420	0.003125
chr1	180167420	180389410	0
chr1	180389410	180389420	0.003575
chr1	180389420	180413460	0
chr1	180413460	180413470	0.001775
chr1	180413470	180587380	0
chr1	180587380	180587390	0.003125
chr1	180587390	180597070	0
chr1	180597070	180597080	-0.002775
chr1	180597080	180661920	0
chr1	180661920	180661930	-0.05515
chr1	180661930	180690460	0
chr1	180690460	180690470	0.001775
chr1	180690470	180707240	0
chr1	180707240	180707250	-0.005
chr1	180707250	180750610	0
chr1	180750610	180750620	0.002775
chr1	180750620	180790590	0
chr1	180790590	180790600	0.003125
chr1	180790600	180842460	0
chr1	180842460	180842470	-0.003575
chr1	180842470	180986350	0
chr1	180986350	180986360	-0.009025
chr1	180986360	181036650	0
chr1	181036650	181036660	-0.002275
chr1	181036660	181248330	0
chr1	181248330	181248340	-0.002075
chr1	181248340	181251690	0
chr1	181251690	181251700	-0.001925
chr1	181251700	181255610	0
chr1	181255610	181255620	-0.005
chr1	181255620	181312300	0
chr1	181312300	181312310	0.001925
chr1	181312310	181411980	0
chr1	181411980	181411990	0.003575
chr1	181411990	181583790	0
chr1	181583790	181583800	0.008325
chr1	181583800	181605100	0
chr1	181605100	181605110	-0.008325
chr1	181605110	181613970	0
chr1	181613970	181613980	0.0025
chr1	181613980	181626350	0
chr1	181626350	181626360	-0.001925
chr1	181626360	181645700	0
chr1	181645700	181645710	0.002275
chr1	181645710	181743080	0
chr1	181743080	181743090	-0.0048
chr1	181743090	181743120	0
chr1	181743120	181743130	-0.001775
chr1	181743130	181743540	0
chr1	181743540	181743550	-0.0028
chr1	181743550	181743620	0
chr1	181743620	181743630	-0.00295
chr1	181743630	181763710	0
chr1	181763710	181763720	0.003575
chr1	181763720	181782490	0
chr1	181782490	181782500	-0.0025
chr1	181782500	181819420	0
chr1	181819420	181819430	-0.0014
chr1	181819430	181829310	0
chr1	181829310	181829320	-0.004175
chr1	181829320	181883890	0
chr1	181883890	181883900	-0.003575
chr1	181883900	181904410	0
chr1	181904410	181904420	0.0125
chr1	181904420	181990470	0
chr1	181990470	181990480	0.005
chr1	181990480	182042330	0
chr1	182042330	182042340	-0.003125
chr1	182042340	182075090	0
chr1	182075090	182075100	-0.003125
chr1	182075100	182175130	0
chr1	182175130	182175140	-0.00385
chr1	182175140	182348900	0
chr1	182348900	182348910	0.001925
chr1	182348910	182475690	0
chr1	182475690	182475700	0.002075
chr1	182475700	182546910	0
chr1	182546910	182546920	0.002275
chr1	182546920	182615160	0
chr1	182615160	182615170	-0.003575
chr1	182615170	182707780	0
chr1	182707780	182707790	0.043075
chr1	182707790	182767640	0
