chr	start	end	score
chr13	66632130	66632140	0.007825
chr13	66632140	66671620	0
chr13	66671620	66671630	0.016975
chr13	66671630	66698940	0
chr13	66698940	66698950	-0.00665
chr13	66698950	66737190	0
chr13	66737190	66737200	0.0117
chr13	66737200	66756260	0
chr13	66756260	66756270	-0.005
chr13	66756270	66767190	0
chr13	66767190	66767200	0.008325
chr13	66767200	66790230	0
chr13	66790230	66790240	0.002575
chr13	66790240	66798650	0
chr13	66798650	66798660	0.002925
chr13	66798660	66798670	0.001675
chr13	66798670	66802510	0
chr13	66802510	66802520	0.005625
chr13	66802520	66821580	0
chr13	66821580	66821590	0.006075
chr13	66821590	66823630	0
chr13	66823630	66823640	-0.0168
chr13	66823640	66835080	0
chr13	66835080	66835090	-0.002275
chr13	66835090	66847690	0
chr13	66847690	66847700	-0.001925
chr13	66847700	66858820	0
chr13	66858820	66858830	0.008325
chr13	66858830	66899430	0
chr13	66899430	66899440	0.0025
chr13	66899440	66908860	0
chr13	66908860	66908870	-0.001325
chr13	66908870	67015500	0
chr13	67015500	67015510	0.003125
chr13	67015510	67080760	0
chr13	67080760	67080770	-0.002075
chr13	67080770	67160060	0
chr13	67160060	67160070	0.0014
chr13	67160070	67935850	0
chr13	67935850	67935860	-0.008325
chr13	67935860	68360050	0
chr13	68360050	68360060	0.00625
chr13	68360060	68443410	0
chr13	68443410	68443420	0.02965
chr13	68443420	68443650	0
chr13	68443650	68443660	0.042225
chr13	68443660	68448500	0
chr13	68448500	68448510	-0.008175
chr13	68448510	68455540	0
chr13	68455540	68455550	-0.00625
chr13	68455550	68515090	0
chr13	68515090	68515100	0.004175
chr13	68515100	68515110	-0.004175
chr13	68515110	68547140	0
chr13	68547140	68547150	0.004175
chr13	68547150	68566850	0
chr13	68566850	68566860	0.002275
chr13	68566860	69141180	0
chr13	69141180	69141190	0.001775
chr13	69141190	69453040	0
chr13	69453040	69453050	-0.0014
chr13	69453050	69880110	0
chr13	69880110	69880120	0.002775
chr13	70000000	70072260	0
chr13	70072260	70072270	-0.0034
chr13	70072270	70157680	0
chr13	70157680	70157690	0.001325
chr13	70157690	70437830	0
chr13	70437830	70437840	0.002075
chr13	70437840	70812890	0
chr13	70812890	70812900	-0.001775
chr13	70812900	72113430	0
chr13	72113430	72113440	0.008325
chr13	72113440	72466450	0
chr13	72466450	72466460	0.002075
chr13	72466460	72673740	0
chr13	72673740	72673750	0.001925
chr13	72673750	72787440	0
chr13	72787440	72787450	0.0025
chr13	72787450	73418330	0
chr13	73418330	73418340	0.0014
chr13	73418340	73605190	0
chr13	73605190	73605200	-0.003575
chr13	73605200	73767360	0
chr13	73767360	73767370	0.001925
chr13	73767370	73827210	0
chr13	73827210	73827220	0.00625
chr13	73827220	73915250	0
chr13	73915250	73915260	-0.002775
chr13	73915260	74528710	0
chr13	74528710	74528720	0.00325
chr13	74528720	74528730	0.00255
chr13	74528730	74528780	0
chr13	74528780	74528790	0.001475
chr13	74528790	74528800	-0.001775
chr13	74528800	74528810	-0.003575
chr13	74528810	74528910	0
chr13	74528910	74528920	-0.003575
chr13	74528920	74528960	0
chr13	74528960	74528970	0.0048
chr13	74528970	74528980	0.00515
chr13	74528980	74529000	0
chr13	74529000	74529010	0.001675
chr13	74529010	74529020	0.00515
chr13	74529020	74529030	0.00555
chr13	74529030	74529240	0
chr13	74529240	74529250	0.0025
chr13	74529250	74529330	0
chr13	74529330	74529340	-0.0025
chr13	74529340	74529560	0
chr13	74529560	74529570	0.010425
chr13	74529570	74529610	0
chr13	74529610	74529620	-0.00375
chr13	74529620	74530180	0
chr13	74530180	74530190	0.012775
chr13	74530190	74530520	0
chr13	74530520	74530530	-0.004525
chr13	74530530	74530540	0
chr13	74530540	74530550	0.004075
chr13	74530550	74530560	-0.01425
chr13	74530560	74530570	0.010275
chr13	74530570	74530650	0
chr13	74530650	74530660	-0.016675
chr13	74530660	75120080	0
chr13	75120080	75120090	-0.021675
chr13	75120090	75149340	0
chr13	75149340	75149350	-0.002075
chr13	75149350	75215940	0
chr13	75215940	75215950	-0.013775
chr13	75215950	75404640	0
chr13	75404640	75404650	0.00155
chr13	75404650	75476390	0
chr13	75476390	75476400	0.0014
chr13	75476400	75607080	0
chr13	75607080	75607090	-0.002275
chr13	75607090	75863300	0
chr13	75863300	75863310	0.001925
chr13	75863310	76088400	0
chr13	76088400	76088410	-0.001675
chr13	76088410	76776690	0
chr13	76776690	76776700	0.001775
chr13	76776700	77235100	0
chr13	77235100	77235110	-0.002775
chr13	77235110	77257560	0
chr13	77257560	77257570	-0.002275
chr13	77257570	77338260	0
chr13	77338260	77338270	-0.008325
chr13	77338270	77385360	0
chr13	77385360	77385370	-0.00125
chr13	77385370	77418370	0
chr13	77418370	77418380	-0.00625
chr13	77418380	77424900	0
chr13	77424900	77424910	-0.001925
chr13	77424910	77439000	0
chr13	77439000	77439010	0.000725
chr13	77439010	77779410	0
chr13	77779410	77779420	0.002275
chr13	77779420	78031470	0
chr13	78031470	78031480	-0.003575
chr13	78031480	78139980	0
chr13	78139980	78139990	0.0025
chr13	78139990	78268480	0
chr13	78268480	78268490	0.004175
chr13	78268490	78299310	0
chr13	78299310	78299320	-0.006825
chr13	78299320	78608500	0
chr13	78608500	78608510	0.003125
chr13	78608510	79081060	0
chr13	79081060	79081070	-0.001675
chr13	79081070	79146730	0
chr13	79146730	79146740	-0.002775
chr13	79146740	79173320	0
chr13	79173320	79173330	-0.003125
chr13	79173330	79772500	0
chr13	79772500	79772510	-0.003125
chr13	80000000	80018020	0
chr13	80018020	80018030	-0.025
chr13	80018030	80564350	0
chr13	80564350	80564360	-0.00455
chr13	80564360	80598110	0
chr13	80598110	80598120	-0.025275
chr13	80598120	80705390	0
chr13	80705390	80705400	-0.00415
chr13	80705400	81065230	0
chr13	81065230	81065240	0.002075
chr13	81065240	81569570	0
chr13	81569570	81569580	-0.0025
chr13	81569580	81752250	0
chr13	81752250	81752260	0.001125
chr13	81752260	82148110	0
chr13	82148110	82148120	-0.00625
chr13	82148120	82209870	0
chr13	82209870	82209880	-0.003125
chr13	82209880	82589790	0
chr13	82589790	82589800	0.001475
chr13	82589800	83151350	0
chr13	83151350	83151360	-0.025
chr13	83151360	83229740	0
chr13	83229740	83229750	0.0143
chr13	83229750	83246250	0
chr13	83246250	83246260	-0.002075
chr13	83246260	83261060	0
chr13	83261060	83261070	-0.005
chr13	83261070	83377790	0
chr13	83377790	83377800	0.001925
chr13	83377800	83914590	0
chr13	83914590	83914600	-0.00155
chr13	83914600	84049230	0
chr13	84049230	84049240	0.001125
chr13	84049240	84176280	0
chr13	84176280	84176290	0.00155
chr13	84176290	84573860	0
chr13	84573860	84573870	-0.001925
chr13	84573870	84651740	0
chr13	84651740	84651750	0.025
chr13	84651750	84829400	0
chr13	84829400	84829410	0.001675
chr13	84829410	85207030	0
chr13	85207030	85207040	-0.002075
chr13	85207040	85317910	0
chr13	85317910	85317920	-0.002275
chr13	85317920	85404260	0
chr13	85404260	85404270	-0.014275
chr13	85404270	85407460	0
chr13	85407460	85407470	-0.008125
chr13	85407470	85407500	0
chr13	85407500	85407510	0.002775
chr13	85407510	85407540	0
chr13	85407540	85407550	-0.0125
chr13	85407550	85518220	0
chr13	85518220	85518230	0.0125
chr13	85518230	85923600	0
chr13	85923600	85923610	-0.0025
chr13	85923610	86099510	0
chr13	86099510	86099520	0.003575
chr13	86099520	86252290	0
chr13	86252290	86252300	-0.0012
chr13	86252300	86278760	0
chr13	86278760	86278770	-0.01875
chr13	86278770	86607440	0
chr13	86607440	86607450	-0.009825
chr13	86607450	86986060	0
chr13	86986060	86986070	0.001475
chr13	86986070	87950090	0
chr13	87950090	87950100	-0.0012
chr13	87950100	88213480	0
chr13	88213480	88213490	0.001675
chr13	88213490	88329150	0
chr13	88329150	88329160	0.004175
chr13	88329160	88380230	0
chr13	88380230	88380240	-0.002275
chr13	88380240	88530120	0
chr13	88530120	88530130	-0.002775
chr13	88530130	88664390	0
chr13	88664390	88664400	0.001475
chr13	88664400	88685260	0
chr13	88685260	88685270	0.003575
chr13	88685270	88757930	0
chr13	88757930	88757940	-0.00385
chr13	90000000	90202790	0
chr13	90202790	90202800	-0.001675
chr13	90202800	90500290	0
chr13	90500290	90500300	-0.002275
chr13	90500300	90756610	0
chr13	90756610	90756620	-0.0125
chr13	90756620	90916420	0
chr13	90916420	90916430	-0.001775
chr13	90916430	91098030	0
chr13	91098030	91098040	0.00155
chr13	91098040	91185730	0
chr13	91185730	91185740	-0.001775
chr13	91185740	91444220	0
chr13	91444220	91444230	0.00155
chr13	91444230	91563800	0
chr13	91563800	91563810	-0.001925
chr13	91563810	91696840	0
chr13	91696840	91696850	-0.001475
chr13	91696850	91803750	0
chr13	91803750	91803760	0.008325
chr13	91803760	91853070	0
chr13	91853070	91853080	-0.003825
chr13	91853080	91912820	0
chr13	91912820	91912830	-0.00625
chr13	91912830	92115380	0
chr13	92115380	92115390	-0.001925
chr13	92115390	92389810	0
chr13	92389810	92389820	-0.001925
chr13	92389820	92497140	0
chr13	92497140	92497150	0.002075
chr13	92497150	92768870	0
chr13	92768870	92768880	-0.002275
chr13	92768880	92790170	0
chr13	92790170	92790180	0.001675
chr13	92790180	92870480	0
chr13	92870480	92870490	-0.005
chr13	92870490	92879800	0
chr13	92879800	92879810	-0.00585
chr13	92879810	92903030	0
chr13	92903030	92903040	-0.00625
chr13	92903040	93233530	0
chr13	93233530	93233540	0.008325
chr13	93233540	93251640	0
chr13	93251640	93251650	0.002775
chr13	93251650	93514480	0
chr13	93514480	93514490	-0.002075
chr13	93514490	93593840	0
chr13	93593840	93593850	-0.002075
chr13	93593850	94225320	0
chr13	94225320	94225330	-0.004175
chr13	94225330	94253970	0
chr13	94253970	94253980	-0.003575
chr13	94253980	94288400	0
chr13	94288400	94288410	0.005
chr13	94288410	95057080	0
chr13	95057080	95057090	-0.00155
chr13	95057090	95941740	0
chr13	95941740	95941750	-0.003575
chr13	95941750	95959770	0
chr13	95959770	95959780	0.002075
chr13	95959780	96020210	0
chr13	96020210	96020220	0.002075
chr13	96020220	96140350	0
chr13	96140350	96140360	-0.002775
chr13	96140360	96614720	0
chr13	96614720	96614730	-0.001325
chr13	96614730	96672590	0
chr13	96672590	96672600	-0.004175
chr13	96672600	96732090	0
chr13	96732090	96732100	-0.002075
chr13	96732100	97449670	0
chr13	97449670	97449680	0.025
chr13	97449680	97464580	0
chr13	97464580	97464590	0.003125
chr13	97464590	97752340	0
chr13	97752340	97752350	-0.004175
chr13	97752350	97776010	0
chr13	97776010	97776020	-0.002275
chr13	97776020	98077300	0
chr13	98077300	98077310	0.002075
chr13	98077310	98224240	0
chr13	98224240	98224250	0.001675
chr13	98224250	98226010	0
chr13	98226010	98226020	-0.016675
chr13	98226020	98643110	0
chr13	98643110	98643120	-0.004175
chr13	98643120	98683180	0
chr13	98683180	98683190	-0.002775
chr13	98683190	98826880	0
chr13	98826880	98826890	-0.00625
chr13	98826890	98973740	0
chr13	98973740	98973750	-0.0125
chr13	98973750	99520720	0
chr13	99520720	99520730	0.002275
chr13	99520730	99650270	0
chr13	99650270	99650280	0.001675
chr13	99650280	99664010	0
chr13	99664010	99664020	-0.003575
chr13	99664020	99851380	0
chr13	99851380	99851390	-0.0659
chr13	99851390	99873520	0
chr13	99873520	99873530	-0.00155
chr13	99873530	99917120	0
chr13	99917120	99917130	-0.003125
chr13	100000000	100135550	0
chr13	100135550	100135560	0.003125
chr13	100135560	100226100	0
chr13	100226100	100226110	0.02155
chr13	100226110	100343590	0
chr13	100343590	100343600	0.030725
chr13	100343600	100371360	0
chr13	100371360	100371370	-0.008325
chr13	100371370	100545390	0
chr13	100545390	100545400	-0.001775
chr13	100545400	100967180	0
chr13	100967180	100967190	0.002275
chr13	100967190	101112730	0
chr13	101112730	101112740	0.0244
chr13	101112740	101336380	0
chr13	101336380	101336390	-0.0025
chr13	101336390	101389800	0
chr13	101389800	101389810	0.0123
chr13	101389810	101497820	0
chr13	101497820	101497830	0.0025
chr13	101497830	101506340	0
chr13	101506340	101506350	0.0025
chr13	101506350	101599860	0
chr13	101599860	101599870	-0.001925
chr13	101599870	101712890	0
chr13	101712890	101712900	-0.003125
chr13	101712900	101903870	0
chr13	101903870	101903880	0.0014
chr13	101903880	102098460	0
chr13	102098460	102098470	0.00625
chr13	102098470	102961620	0
chr13	102961620	102961630	-0.001675
chr13	102961630	102961660	0
chr13	102961660	102961670	0.002275
chr13	102961670	103044590	0
chr13	103044590	103044600	-0.0014
chr13	103044600	103132650	0
chr13	103132650	103132660	-0.008325
chr13	103132660	103171800	0
chr13	103171800	103171810	0.002775
chr13	103171810	103187250	0
chr13	103187250	103187260	0.002275
chr13	103187260	103260510	0
chr13	103260510	103260520	0.008325
chr13	103260520	103304330	0
chr13	103304330	103304340	0.002775
chr13	103304340	103947180	0
chr13	103947180	103947190	-0.002775
chr13	103947190	103953430	0
chr13	103953430	103953440	0.0125
chr13	103953440	103960870	0
chr13	103960870	103960880	0.001475
chr13	103960880	104149910	0
chr13	104149910	104149920	-0.002075
chr13	104149920	104281340	0
chr13	104281340	104281350	-0.025
chr13	104281350	104644390	0
chr13	104644390	104644400	-0.003125
chr13	104644400	104676470	0
chr13	104676470	104676480	-0.007675
chr13	104676480	105234780	0
chr13	105234780	105234790	0.001925
chr13	105234790	105318240	0
chr13	105318240	105318250	0.003125
chr13	105318250	105369280	0
chr13	105369280	105369290	0.001675
chr13	105369290	105435470	0
chr13	105435470	105435480	-0.0014
chr13	105435480	105549290	0
chr13	105549290	105549300	0.0025
chr13	105549300	105601690	0
chr13	105601690	105601700	-0.001925
chr13	105601700	105652120	0
chr13	105652120	105652130	0.002075
chr13	105652130	106208990	0
chr13	106208990	106209000	0.01835
chr13	106209000	106626470	0
chr13	106626470	106626480	-0.002075
chr13	106626480	106785730	0
chr13	106785730	106785740	-0.0025
chr13	106785740	106946150	0
chr13	106946150	106946160	0.005
chr13	106946160	107318080	0
chr13	107318080	107318090	-0.001475
chr13	107318090	107365830	0
chr13	107365830	107365840	-0.001775
chr13	107365840	107434950	0
chr13	107434950	107434960	-0.0125
chr13	107434960	107463340	0
chr13	107463340	107463350	0.00155
chr13	107463350	107775760	0
chr13	107775760	107775770	0.005
chr13	107775770	107895720	0
chr13	107895720	107895730	0.0025
chr13	107895730	107967730	0
chr13	107967730	107967740	0.00155
chr13	107967740	108631890	0
chr13	108631890	108631900	-0.003125
chr13	108631900	108661320	0
chr13	108661320	108661330	-0.002075
chr13	108661330	108776140	0
chr13	108776140	108776150	-0.003575
chr13	108776150	108791530	0
chr13	108791530	108791540	0.0125
chr13	108791540	108935650	0
chr13	108935650	108935660	0.002075
chr13	108935660	108958310	0
chr13	108958310	108958320	0.001925
chr13	108958320	109506870	0
chr13	109506870	109506880	-0.001925
chr13	109506880	109514520	0
chr13	109514520	109514530	-0.008325
chr13	109514530	109514650	0
chr13	109514650	109514660	-0.01875
chr13	109514660	109678370	0
chr13	109678370	109678380	-0.008325
chr13	109678380	109825910	0
chr13	109825910	109825920	-0.001925
chr13	110000000	110194300	0
chr13	110194300	110194310	-0.001775
chr13	110194310	110221640	0
chr13	110221640	110221650	0.001675
chr13	110221650	110691360	0
chr13	110691360	110691370	0.003575
chr13	110691370	111025210	0
chr13	111025210	111025220	0.001775
chr13	111025220	111586300	0
chr13	111586300	111586310	-0.00555
chr13	111586310	111618340	0
chr13	111618340	111618350	0.003575
chr13	111618350	111649220	0
chr13	111649220	111649230	0.002775
chr13	111649230	111701610	0
chr13	111701610	111701620	0.003125
chr13	111701620	111753470	0
chr13	111753470	111753480	-0.003125
chr13	111753480	111755310	0
chr13	111755310	111755320	-0.003575
chr13	111755320	112162670	0
chr13	112162670	112162680	-0.001675
chr13	112162680	112404280	0
chr13	112404280	112404290	0.002075
chr13	112404290	112651800	0
chr13	112651800	112651810	-0.0014
chr13	112651810	112891520	0
chr13	112891520	112891530	-0.00075
chr13	112891530	113095550	0
chr13	113095550	113095560	-0.001775
chr13	113095560	113207220	0
chr13	113207220	113207230	0.001675
chr13	113207230	113220850	0
chr13	113220850	113220860	-0.0025
chr13	113220860	113318360	0
chr13	113318360	113318370	-0.002075
chr13	113318370	113413850	0
chr13	113413850	113413860	-0.0125
chr13	113413860	113487330	0
chr13	113487330	113487340	-0.001775
chr13	113487340	113651220	0
chr13	113651220	113651230	0.001925
chr13	113651230	113975940	0
chr13	113975940	113975950	-0.001925
chr13	113975950	114001640	0
chr13	114001640	114001650	-0.001675
chr13	114001650	114057570	0
chr13	114057570	114057580	0.0025
chr13	114057580	114237300	0
chr13	114237300	114237310	-0.00125
chr13	114237310	114264850	0
chr13	114264850	114264860	-0.001775
chr13	114264860	114482830	0
chr13	114482830	114482840	-0.090175
chr13	114482840	114482860	0
chr13	114482860	114482870	-0.09
chr13	114482870	114562090	0
chr13	114562090	114562100	0.004175
chr13	114562100	114656050	0
chr13	114656050	114656060	0.002275
chr13	114656060	114995750	0
chr13	114995750	114995760	0.0014
chr13	114995760	114999220	0
chr13	114999220	114999230	-0.001925
chr13	114999230	115035750	0
chr13	115035750	115035760	-0.001925
chr13	115035760	115671610	0
chr13	115671610	115671620	0.00155
chr13	115671620	115703160	0
chr13	115703160	115703170	0.002775
chr13	115703170	116661110	0
chr13	116661110	116661120	0.001775
chr13	116661120	116770380	0
chr13	116770380	116770390	-0.0025
chr13	116770390	116837340	0
chr13	116837340	116837350	-0.002075
chr13	116837350	117083980	0
chr13	117083980	117083990	0.00455
chr13	117083990	117213690	0
chr13	117213690	117213700	-0.002075
chr13	117213700	117491580	0
chr13	117491580	117491590	-0.000925
chr13	117491590	117514360	0
chr13	117514360	117514370	0.0012
chr13	117514370	117544960	0
chr13	117544960	117544970	-0.002275
chr13	117544970	117822170	0
chr13	117822170	117822180	0.001925
chr13	117822180	118018660	0
chr13	118018660	118018670	-0.001775
chr13	118018670	118055860	0
chr13	118055860	118055870	0.00125
chr13	118055870	118069030	0
chr13	118069030	118069040	0.003125
chr13	118069040	118125900	0
chr13	118125900	118125910	-0.025
chr13	118125910	118217810	0
chr13	118217810	118217820	0.001675
chr13	118217820	118933740	0
chr13	118933740	118933750	-0.0125
chr13	118933750	119017550	0
chr13	119017550	119017560	0.003575
chr13	119017560	119050000	0
chr13	119050000	119050010	0.002075
chr13	119050010	119064060	0
chr13	119064060	119064070	-0.001925
chr13	119064070	119139250	0
chr13	119139250	119139260	0.000925
chr13	119139260	119389570	0
chr13	119389570	119389580	-0.001775
chr13	119389580	119449450	0
chr13	119449450	119449460	0.0025
chr13	119449460	119488350	0
chr13	119488350	119488360	-0.018175
chr13	119488360	119490510	0
chr13	119490510	119490520	0.0274
chr13	119490520	119495170	0
chr13	119495170	119495180	-0.0634
chr13	119495180	119595750	0
chr13	119595750	119595760	0.000375
chr13	119595760	119596270	0
chr13	119596270	119596280	-0.003575
chr13	119596280	119596290	0.0034
chr13	119596290	119596330	0
chr13	119596330	119596340	-0.002075
chr13	119596340	119596450	0
chr13	119596450	119596460	-0.0014
chr13	119596460	119596470	0
chr13	119596470	119596480	0.003475
chr13	119596480	119596910	0
chr13	119596910	119596920	0.002975
chr13	119596920	119596930	0.00045
chr13	119596930	119597000	0
chr13	119597000	119597010	0.0004
chr13	119597010	119597020	0
chr13	119597020	119597030	0.00055
chr13	119597030	119597040	0.00025
chr13	119597040	119597200	0
chr13	119597200	119597210	-0.0019
chr13	119597210	119597540	0
chr13	119597540	119597550	-0.014775
chr13	119597550	119597850	0
chr13	119597850	119597860	0.065675
chr13	119597860	119598120	0
chr13	119598120	119598130	0.043575
chr13	119598130	119598190	0
chr13	119598190	119598200	-0.00045
chr13	119598200	119598210	-0.001325
chr13	119598210	119598250	0
chr13	119598250	119598260	0.0024
chr13	119598260	119598280	0
chr13	119598280	119598290	0.001775
chr13	119598290	119598500	0
chr13	119598500	119598510	-0.002425
chr13	119598510	119598630	0
chr13	119598630	119598640	0.006525
chr13	119598640	119598650	0
chr13	119598650	119598660	0.00025
chr13	119598660	119598670	-0.0027
chr13	119598670	119598680	-0.000575
chr13	119598680	119598770	0
chr13	119598770	119598780	0.0058
chr13	119598780	119598790	-0.00095
chr13	119598790	119598800	0.003325
chr13	119598800	119598820	0
chr13	119598820	119598830	0.00495
chr13	119598830	119598930	0
chr13	119598930	119598940	0.002775
chr13	119598940	119598960	0
chr13	119598960	119598970	-0.0004
chr13	119598970	119599020	0
chr13	119599020	119599030	0.000325
chr13	119599030	119599040	0
chr13	119599040	119599050	-0.001075
chr13	119599050	119599060	0
chr13	119599060	119599070	-0.002125
chr13	119599070	119599080	-0.000875
chr13	119599080	119599090	-0.000425
chr13	119599090	119599100	0.0004
chr13	119599100	119599110	0
chr13	119599110	119599120	-0.0006
chr13	119599120	119599130	0.000875
chr13	119599130	119599330	0
chr13	119599330	119599340	0.00555
chr13	119599340	119599830	0
chr13	119599830	119599840	0.00045
chr13	119599840	119599890	0
chr13	119599890	119599900	0.000325
chr13	119599900	119599910	0
chr13	119599910	119599920	-0.0003
chr13	119599920	119599930	0.000275
chr13	119599930	119600130	0
chr13	119600130	119600140	0.00035
chr13	119600140	119600200	0
chr13	119600200	119600210	-0.001775
chr13	119600210	119600250	0
chr13	119600250	119600260	0.001025
chr13	119600260	119600320	0
chr13	119600320	119600330	0.000625
chr13	119600330	119600380	0
chr13	119600380	119600390	0.0133
chr13	119600390	119600410	0
chr13	119600410	119600420	0.0003
chr13	119600420	119600500	0
chr13	119600500	119600510	0.0005
chr13	119600510	119600550	0
chr13	119600550	119600560	0.0011
chr13	119600560	119601240	0
chr13	119601240	119601250	0.0004
chr13	119601250	119601280	0
chr13	119601280	119601290	0.000825
chr13	119601290	119601400	0
chr13	119601400	119601410	-0.0004
chr13	119601410	119601440	0
chr13	119601440	119601450	-0.061275
chr13	119601450	119601860	0
chr13	119601860	119601870	0.000775
chr13	119601870	119601880	0
chr13	119601880	119601890	0.00065
chr13	119601890	119601900	-0.000275
chr13	119601900	119601910	0.000575
chr13	119601910	119601980	0
chr13	119601980	119601990	0.000575
chr13	119601990	119602010	0
chr13	119602010	119602020	0.000175
chr13	119602020	119602380	0
chr13	119602380	119602390	0.00395
chr13	119602390	119602980	0
chr13	119602980	119602990	-0.00205
chr13	119602990	119603010	0
chr13	119603010	119603020	-0.007
chr13	119603020	119603800	0
chr13	119603800	119603810	-0.061475
chr13	119603810	119617390	0
chr13	119617390	119617400	-0.012525
chr13	119617400	119687900	0
chr13	119687900	119687910	0.003125
chr13	120000000	120235320	0
chr13	120235320	120235330	-0.001775
chr14	0	3545880	0
chr14	3545880	3545890	0.02175
chr14	3545890	4071130	0
chr14	4071130	4071140	-0.004175
chr14	4071140	4110460	0
chr14	4110460	4110470	-0.0125
chr14	4110470	4306150	0
chr14	4306150	4306160	0.004175
chr14	4306160	4591300	0
chr14	4591300	4591310	0.060475
chr14	4591310	5600370	0
chr14	5600370	5600380	-0.002275
chr14	5600380	6262220	0
chr14	6262220	6262230	-0.008325
chr14	6262230	7766630	0
chr14	7766630	7766640	-0.001925
chr14	7766640	7950310	0
chr14	7950310	7950320	0.002775
chr14	7950320	8121370	0
chr14	8121370	8121380	-0.0025
chr14	8121380	8147100	0
chr14	8147100	8147110	0.008325
chr14	8147110	8286810	0
chr14	8286810	8286820	-0.003975
chr14	8286820	8287340	0
chr14	8287340	8287350	0.003125
chr14	8287350	9130850	0
chr14	9130850	9130860	-0.0054
chr14	9130860	9207050	0
chr14	9207050	9207060	-0.00415
chr14	9207060	9343880	0
chr14	9343880	9343890	-0.00625
chr14	9343890	9456090	0
chr14	9456090	9456100	-0.0025
chr14	9456100	9677670	0
chr14	9677670	9677680	0.002275
chr14	10000000	10013520	0
chr14	10013520	10013530	-0.00625
chr14	10013530	10359390	0
chr14	10359390	10359400	-0.00125
chr14	10359400	10375580	0
chr14	10375580	10375590	-0.003125
chr14	10375590	10832710	0
chr14	10832710	10832720	0.002075
chr14	10832720	10993130	0
chr14	10993130	10993140	0.007775
chr14	10993140	10993150	0.004675
chr14	10993150	10993160	0.002625
chr14	10993160	10993170	0.001475
chr14	10993170	10993180	0.01005
chr14	10993180	10993190	0.016075
chr14	10993190	10993200	0.0072
chr14	10993200	10993210	0.015375
chr14	10993210	10993220	0.0203
chr14	10993220	10993230	0.029375
chr14	10993230	11045310	0
chr14	11045310	11045320	-0.002275
chr14	11045320	11247880	0
chr14	11247880	11247890	0.001925
chr14	11247890	11324020	0
chr14	11324020	11324030	-0.001925
chr14	11324030	11339440	0
chr14	11339440	11339450	0.006325
chr14	11339450	11861660	0
chr14	11861660	11861670	0.001775
chr14	11861670	12022030	0
chr14	12022030	12022040	0.090625
chr14	12022040	12053680	0
chr14	12053680	12053690	0.002075
chr14	12053690	12451250	0
chr14	12451250	12451260	-0.0025
chr14	12451260	12926930	0
chr14	12926930	12926940	0.008325
chr14	12926940	13962120	0
chr14	13962120	13962130	0.004175
chr14	13962130	13977180	0
chr14	13977180	13977190	-0.001925
chr14	13977190	13985690	0
chr14	13985690	13985700	0.001775
chr14	13985700	14308110	0
chr14	14308110	14308120	0.002075
chr14	14308120	14629190	0
chr14	14629190	14629200	-0.001775
chr14	14629200	14839330	0
chr14	14839330	14839340	-0.0125
chr14	14839340	14919310	0
chr14	14919310	14919320	0.002775
chr14	14919320	15060670	0
chr14	15060670	15060680	-0.0125
chr14	15060680	15206920	0
chr14	15206920	15206930	0.0014
chr14	15206930	15534280	0
chr14	15534280	15534290	0.002275
chr14	15534290	15549480	0
chr14	15549480	15549490	-0.002775
chr14	15549490	15907950	0
chr14	15907950	15907960	0.003125
chr14	15907960	15982040	0
chr14	15982040	15982050	0.002075
chr14	15982050	16237410	0
chr14	16237410	16237420	0.001925
chr14	16237420	16273610	0
chr14	16273610	16273620	0.002275
chr14	16273620	16620940	0
chr14	16620940	16620950	0.0025
chr14	16620950	17066950	0
chr14	17066950	17066960	0.035425
chr14	17066960	17192580	0
chr14	17192580	17192590	0.009375
chr14	17192590	17207870	0
chr14	17207870	17207880	-0.002075
chr14	17207880	17458120	0
chr14	17458120	17458130	0.002075
chr14	17458130	17679780	0
chr14	17679780	17679790	-0.004575
chr14	17679790	17724800	0
chr14	17724800	17724810	-0.00105
chr14	17724810	18069750	0
chr14	18069750	18069760	-0.00695
chr14	18069760	18069840	0
chr14	18069840	18069850	-0.023575
chr14	18069850	18069860	0
chr14	18069860	18069870	-0.021725
chr14	18069870	18465400	0
chr14	18465400	18465410	0.006075
chr14	18465410	18638290	0
chr14	18638290	18638300	0.023575
chr14	18638300	19079750	0
chr14	19079750	19079760	0.005
chr14	19079760	19135020	0
chr14	19135020	19135030	-0.005
chr14	19135030	19139990	0
chr14	19139990	19140000	0.002775
chr14	19140000	19140220	0
chr14	19140220	19140230	0.002275
chr14	19140230	19229280	0
chr14	19229280	19229290	-0.004175
chr14	19229290	19229310	0
chr14	19229310	19229320	-0.004175
chr14	19229320	19236700	0
chr14	19236700	19236710	-0.001675
chr14	19236710	19314210	0
chr14	19314210	19314220	-0.0014
chr14	19314220	19415740	0
chr14	19415740	19415750	-0.0008
chr14	19415750	19415830	0
chr14	19415830	19415840	0.002025
chr14	19415840	19415920	0
chr14	19415920	19415930	0.0005
chr14	19415930	19415950	0
chr14	19415950	19415960	0.0019
chr14	19415960	19416040	0
chr14	19416040	19416050	0.00155
chr14	19416050	19416150	0
chr14	19416150	19416160	-0.000325
chr14	19416160	19416180	0
chr14	19416180	19416190	0.0017
chr14	19416190	19416200	-0.000925
chr14	19416200	19416210	0
chr14	19416210	19416220	0.00055
chr14	19416220	19416230	0.0369
chr14	19416230	19416310	0
chr14	19416310	19416320	-0.000875
chr14	19416320	19416330	0
chr14	19416330	19416340	-0.001725
