chr	start	end	score
chr13	66473160	66473170	-0.0368
chr13	66473170	66474280	0
chr13	66474280	66474290	0.015675
chr13	66474290	66488060	0
chr13	66488060	66488070	0.025
chr13	66488070	66495850	0
chr13	66495850	66495860	-0.0047
chr13	66495860	66548830	0
chr13	66548830	66548840	0.008325
chr13	66548840	66576350	0
chr13	66576350	66576360	0.02265
chr13	66576360	66589210	0
chr13	66589210	66589220	-0.001675
chr13	66589220	66589230	0
chr13	66589230	66589240	-0.02345
chr13	66589240	66589520	0
chr13	66589520	66589530	0.0119
chr13	66589530	66591450	0
chr13	66591450	66591460	0.019925
chr13	66591460	66592620	0
chr13	66592620	66592630	-0.01515
chr13	66592630	66599490	0
chr13	66599490	66599500	0.02685
chr13	66599500	66631470	0
chr13	66631470	66631480	-0.00085
chr13	66631480	66632130	0
chr13	66632130	66632140	0.002275
chr13	66632140	66668890	0
chr13	66668890	66668900	-0.00155
chr13	66668900	66671620	0
chr13	66671620	66671630	0.004575
chr13	66671630	66737190	0
chr13	66737190	66737200	0.003575
chr13	66737200	66790230	0
chr13	66790230	66790240	0.006625
chr13	66790240	66795900	0
chr13	66795900	66795910	-0.001475
chr13	66795910	66798650	0
chr13	66798650	66798660	0.00155
chr13	66798660	66798670	0.00375
chr13	66798670	66802510	0
chr13	66802510	66802520	0.0075
chr13	66802520	66821580	0
chr13	66821580	66821590	0.001475
chr13	66821590	66823630	0
chr13	66823630	66823640	-0.019875
chr13	66823640	66858820	0
chr13	66858820	66858830	0.003575
chr13	66858830	66907640	0
chr13	66907640	66907650	-0.002775
chr13	66907650	66908460	0
chr13	66908460	66908470	-0.003825
chr13	66908470	67020040	0
chr13	67020040	67020050	-0.004175
chr13	67020050	67160570	0
chr13	67160570	67160580	0.008325
chr13	67160580	67485060	0
chr13	67485060	67485070	0.001925
chr13	67485070	67682970	0
chr13	67682970	67682980	0.002075
chr13	67682980	67719500	0
chr13	67719500	67719510	-0.001475
chr13	67719510	68408390	0
chr13	68408390	68408400	-0.003125
chr13	68408400	68443410	0
chr13	68443410	68443420	0.034375
chr13	68443420	68443650	0
chr13	68443650	68443660	0.04695
chr13	68443660	68448500	0
chr13	68448500	68448510	-0.00435
chr13	68448510	68547140	0
chr13	68547140	68547150	0.003575
chr13	68547150	68569490	0
chr13	68569490	68569500	0.0025
chr13	68569500	68833490	0
chr13	68833490	68833500	0.004175
chr13	68833500	68871620	0
chr13	68871620	68871630	0.002775
chr13	68871630	68909930	0
chr13	68909930	68909940	0.001475
chr13	68909940	69101120	0
chr13	69101120	69101130	-0.008325
chr13	69101130	69283610	0
chr13	69283610	69283620	0.001925
chr13	69283620	69283630	0
chr13	69283630	69283640	-0.003575
chr13	69283640	69455240	0
chr13	69455240	69455250	-0.0025
chr13	69455250	69827940	0
chr13	69827940	69827950	-0.008325
chr13	70000000	70181960	0
chr13	70181960	70181970	0.001775
chr13	70181970	70483700	0
chr13	70483700	70483710	-0.008325
chr13	70483710	70547940	0
chr13	70547940	70547950	-0.0125
chr13	70547950	70682300	0
chr13	70682300	70682310	0.002075
chr13	70682310	70867880	0
chr13	70867880	70867890	-0.001925
chr13	70867890	70990240	0
chr13	70990240	70990250	0.00095
chr13	70990250	70998040	0
chr13	70998040	70998050	0.001925
chr13	70998050	71536170	0
chr13	71536170	71536180	0.014575
chr13	71536180	71597430	0
chr13	71597430	71597440	0.001925
chr13	71597440	71694680	0
chr13	71694680	71694690	0.001775
chr13	71694690	71868860	0
chr13	71868860	71868870	0.004175
chr13	71868870	71981480	0
chr13	71981480	71981490	-0.0025
chr13	71981490	72213230	0
chr13	72213230	72213240	0.002075
chr13	72213240	72446180	0
chr13	72446180	72446190	0.001925
chr13	72446190	73231500	0
chr13	73231500	73231510	-0.0025
chr13	73231510	73408230	0
chr13	73408230	73408240	-0.003125
chr13	73408240	73432840	0
chr13	73432840	73432850	-0.001925
chr13	73432850	73434610	0
chr13	73434610	73434620	-0.001675
chr13	73434620	73476160	0
chr13	73476160	73476170	-0.006475
chr13	73476170	73542120	0
chr13	73542120	73542130	-0.002275
chr13	73542130	73849790	0
chr13	73849790	73849800	-0.00625
chr13	73849800	73920640	0
chr13	73920640	73920650	-0.001775
chr13	73920650	74385530	0
chr13	74385530	74385540	0.0025
chr13	74385540	74528710	0
chr13	74528710	74528720	0.00105
chr13	74528720	74528730	0.0024
chr13	74528730	74528800	0
chr13	74528800	74528810	-0.003125
chr13	74528810	74529000	0
chr13	74529000	74529010	0.001475
chr13	74529010	74529030	0
chr13	74529030	74529040	-0.002775
chr13	74529040	74529240	0
chr13	74529240	74529250	0.002075
chr13	74529250	74529310	0
chr13	74529310	74529320	0.003125
chr13	74529320	74529550	0
chr13	74529550	74529560	0.010825
chr13	74529560	74529570	0.002775
chr13	74529570	74529580	0
chr13	74529580	74529590	-0.001775
chr13	74529590	74529610	0
chr13	74529610	74529620	-0.001325
chr13	74529620	74529710	0
chr13	74529710	74529720	0.001475
chr13	74529720	74529810	0
chr13	74529810	74529820	-0.0025
chr13	74529820	74529860	0
chr13	74529860	74529870	0.01935
chr13	74529870	74530040	0
chr13	74530040	74530050	-0.0098
chr13	74530050	74530150	0
chr13	74530150	74530160	0.003975
chr13	74530160	74530180	0
chr13	74530180	74530190	0.023575
chr13	74530190	74530540	0
chr13	74530540	74530550	-0.0014
chr13	74530550	74530560	-0.014625
chr13	74530560	74530570	0.008025
chr13	74530570	74530650	0
chr13	74530650	74530660	-0.00715
chr13	74530660	74690600	0
chr13	74690600	74690610	-0.003125
chr13	74690610	74845740	0
chr13	74845740	74845750	-0.005
chr13	74845750	75014430	0
chr13	75014430	75014440	0.003575
chr13	75014440	75120080	0
chr13	75120080	75120090	-0.00625
chr13	75120090	75215940	0
chr13	75215940	75215950	-0.031075
chr13	75215950	75404640	0
chr13	75404640	75404650	0.007575
chr13	75404650	75607080	0
chr13	75607080	75607090	-0.001675
chr13	75607090	75607820	0
chr13	75607820	75607830	-0.005
chr13	75607830	75731910	0
chr13	75731910	75731920	0.002775
chr13	75731920	76032720	0
chr13	76032720	76032730	-0.003125
chr13	76032730	76065270	0
chr13	76065270	76065280	0.001775
chr13	76065280	76220470	0
chr13	76220470	76220480	-0.002275
chr13	76220480	76341460	0
chr13	76341460	76341470	0.001925
chr13	76341470	76495260	0
chr13	76495260	76495270	0.0037
chr13	76495270	76792990	0
chr13	76792990	76793000	-0.002075
chr13	76793000	77235100	0
chr13	77235100	77235110	-0.00505
chr13	77235110	77257560	0
chr13	77257560	77257570	-0.002275
chr13	77257570	77439000	0
chr13	77439000	77439010	0.001825
chr13	77439010	77569310	0
chr13	77569310	77569320	-0.002075
chr13	77569320	77665010	0
chr13	77665010	77665020	0.01005
chr13	77665020	78268480	0
chr13	78268480	78268490	0.004175
chr13	78268490	78299310	0
chr13	78299310	78299320	-0.005825
chr13	78299320	78608500	0
chr13	78608500	78608510	0.005
chr13	78608510	78759290	0
chr13	78759290	78759300	-0.002275
chr13	78759300	78778760	0
chr13	78778760	78778770	0.005
chr13	78778770	78792570	0
chr13	78792570	78792580	-0.00125
chr13	78792580	78984440	0
chr13	78984440	78984450	-0.001925
chr13	78984450	78988810	0
chr13	78988810	78988820	-0.0025
chr13	78988820	79127800	0
chr13	79127800	79127810	0.0009
chr13	80000000	80210680	0
chr13	80210680	80210690	0.002275
chr13	80210690	80564350	0
chr13	80564350	80564360	-0.003125
chr13	80564360	80598110	0
chr13	80598110	80598120	-0.02375
chr13	80598120	80705390	0
chr13	80705390	80705400	-0.0026
chr13	80705400	80995340	0
chr13	80995340	80995350	0.002075
chr13	80995350	81086160	0
chr13	81086160	81086170	0.004175
chr13	81086170	81377420	0
chr13	81377420	81377430	-0.002275
chr13	81377430	81413470	0
chr13	81413470	81413480	0.001775
chr13	81413480	81492250	0
chr13	81492250	81492260	0.002075
chr13	81492260	81505500	0
chr13	81505500	81505510	0.0025
chr13	81505510	81568700	0
chr13	81568700	81568710	0.0025
chr13	81568710	81703310	0
chr13	81703310	81703320	-0.001925
chr13	81703320	81995100	0
chr13	81995100	81995110	0.004175
chr13	81995110	82623110	0
chr13	82623110	82623120	-0.001075
chr13	82623120	82694280	0
chr13	82694280	82694290	-0.004175
chr13	82694290	82718300	0
chr13	82718300	82718310	0.0014
chr13	82718310	82786610	0
chr13	82786610	82786620	0.0025
chr13	82786620	83229740	0
chr13	83229740	83229750	0.006975
chr13	83229750	83377790	0
chr13	83377790	83377800	0.001925
chr13	83377800	83509560	0
chr13	83509560	83509570	-0.001925
chr13	83509570	83567270	0
chr13	83567270	83567280	0.001775
chr13	83567280	83620830	0
chr13	83620830	83620840	-0.0014
chr13	83620840	83706330	0
chr13	83706330	83706340	0.003125
chr13	83706340	83931700	0
chr13	83931700	83931710	0.00105
chr13	83931710	83991740	0
chr13	83991740	83991750	0.001925
chr13	83991750	84006870	0
chr13	84006870	84006880	0.002075
chr13	84006880	84822500	0
chr13	84822500	84822510	-0.002275
chr13	84822510	84880450	0
chr13	84880450	84880460	-0.0125
chr13	84880460	85404260	0
chr13	85404260	85404270	-0.007475
chr13	85404270	85407460	0
chr13	85407460	85407470	-0.00505
chr13	85407470	85407500	0
chr13	85407500	85407510	0.013575
chr13	85407510	85407540	0
chr13	85407540	85407550	-0.00915
chr13	85407550	85923600	0
chr13	85923600	85923610	-0.002275
chr13	85923610	86278760	0
chr13	86278760	86278770	-0.00405
chr13	86278770	86397200	0
chr13	86397200	86397210	-0.003125
chr13	86397210	86607440	0
chr13	86607440	86607450	-0.005625
chr13	86607450	86993800	0
chr13	86993800	86993810	-0.001925
chr13	86993810	87331880	0
chr13	87331880	87331890	-0.004175
chr13	87331890	87355020	0
chr13	87355020	87355030	-0.002775
chr13	87355030	87374650	0
chr13	87374650	87374660	0.00625
chr13	87374660	87456730	0
chr13	87456730	87456740	0.002275
chr13	87456740	87632730	0
chr13	87632730	87632740	0.0014
chr13	87632740	88037760	0
chr13	88037760	88037770	0.001675
chr13	88037770	88169470	0
chr13	88169470	88169480	0.00105
chr13	88169480	88757930	0
chr13	88757930	88757940	-0.001675
chr13	88757940	88879720	0
chr13	88879720	88879730	0.005
chr13	88879730	89788820	0
chr13	89788820	89788830	0.0025
chr13	90000000	90163500	0
chr13	90163500	90163510	0.0014
chr13	90163510	90756610	0
chr13	90756610	90756620	-0.01665
chr13	90756620	90961150	0
chr13	90961150	90961160	-0.025
chr13	90961160	91441030	0
chr13	91441030	91441040	-0.003575
chr13	91441040	91610410	0
chr13	91610410	91610420	-0.00445
chr13	91610420	91814100	0
chr13	91814100	91814110	0.00125
chr13	91814110	91912820	0
chr13	91912820	91912830	-0.002775
chr13	91912830	92022280	0
chr13	92022280	92022290	-0.002075
chr13	92022290	92097430	0
chr13	92097430	92097440	0.001675
chr13	92097440	92339070	0
chr13	92339070	92339080	-0.003125
chr13	92339080	92351770	0
chr13	92351770	92351780	0.003125
chr13	92351780	92383050	0
chr13	92383050	92383060	-0.001775
chr13	92383060	92412770	0
chr13	92412770	92412780	-0.002275
chr13	92412780	92558990	0
chr13	92558990	92559000	-0.008325
chr13	92559000	92645090	0
chr13	92645090	92645100	0.00625
chr13	92645100	92723150	0
chr13	92723150	92723160	-0.001775
chr13	92723160	92790170	0
chr13	92790170	92790180	0.002775
chr13	92790180	92879800	0
chr13	92879800	92879810	-0.004325
chr13	92879810	92921560	0
chr13	92921560	92921570	0.002075
chr13	92921570	92988640	0
chr13	92988640	92988650	-0.003125
chr13	92988650	93042500	0
chr13	93042500	93042510	0.004175
chr13	93042510	93146780	0
chr13	93146780	93146790	0.0014
chr13	93146790	93251640	0
chr13	93251640	93251650	0.002075
chr13	93251650	93290090	0
chr13	93290090	93290100	-0.002075
chr13	93290100	93331060	0
chr13	93331060	93331070	0.001675
chr13	93331070	93417070	0
chr13	93417070	93417080	0.002275
chr13	93417080	93582510	0
chr13	93582510	93582520	0.0025
chr13	93582520	93582530	0
chr13	93582530	93582540	0.002775
chr13	93582540	93593840	0
chr13	93593840	93593850	-0.002275
chr13	93593850	93643050	0
chr13	93643050	93643060	-0.0025
chr13	93643060	93689240	0
chr13	93689240	93689250	-0.002075
chr13	93689250	93958770	0
chr13	93958770	93958780	-0.00125
chr13	93958780	94108920	0
chr13	94108920	94108930	-0.003125
chr13	94108930	94225320	0
chr13	94225320	94225330	-0.001925
chr13	94225330	94274290	0
chr13	94274290	94274300	0.002775
chr13	94274300	94346490	0
chr13	94346490	94346500	-0.002075
chr13	94346500	94480210	0
chr13	94480210	94480220	0.00155
chr13	94480220	94494770	0
chr13	94494770	94494780	0.002075
chr13	94494780	95253560	0
chr13	95253560	95253570	-0.001925
chr13	95253570	95604570	0
chr13	95604570	95604580	0.001675
chr13	95604580	95759260	0
chr13	95759260	95759270	-0.001925
chr13	95759270	95831210	0
chr13	95831210	95831220	-0.00625
chr13	95831220	95996390	0
chr13	95996390	95996400	0.005
chr13	95996400	96468700	0
chr13	96468700	96468710	0.003575
chr13	96468710	96504320	0
chr13	96504320	96504330	0.002275
chr13	96504330	96531150	0
chr13	96531150	96531160	-0.001925
chr13	96531160	96661480	0
chr13	96661480	96661490	-0.001925
chr13	96661490	96741310	0
chr13	96741310	96741320	0.001475
chr13	96741320	96954260	0
chr13	96954260	96954270	-0.001675
chr13	96954270	97258120	0
chr13	97258120	97258130	-0.002075
chr13	97258130	97306290	0
chr13	97306290	97306300	-0.0025
chr13	97306300	97396420	0
chr13	97396420	97396430	0.001775
chr13	97396430	97583980	0
chr13	97583980	97583990	-0.000925
chr13	97583990	97652580	0
chr13	97652580	97652590	0.001475
chr13	97652590	97840360	0
chr13	97840360	97840370	0.00155
chr13	97840370	98152990	0
chr13	98152990	98153000	-0.002775
chr13	98153000	98194070	0
chr13	98194070	98194080	-0.004175
chr13	98194080	98258150	0
chr13	98258150	98258160	0.0012
chr13	98258160	98643110	0
chr13	98643110	98643120	-0.009375
chr13	98643120	98806140	0
chr13	98806140	98806150	-0.002075
chr13	98806150	98926670	0
chr13	98926670	98926680	-0.00625
chr13	98926680	99252550	0
chr13	99252550	99252560	-0.003575
chr13	99252560	99501600	0
chr13	99501600	99501610	0.0025
chr13	99501610	99537430	0
chr13	99537430	99537440	-0.00105
chr13	99537440	99658580	0
chr13	99658580	99658590	-0.001075
chr13	99658590	99851380	0
chr13	99851380	99851390	-0.073825
chr13	99851390	99963310	0
chr13	99963310	99963320	0.001775
chr13	100000000	100226100	0
chr13	100226100	100226110	0.0125
chr13	100226110	100268240	0
chr13	100268240	100268250	-0.001325
chr13	100268250	100343590	0
chr13	100343590	100343600	0.0284
chr13	100343600	100415760	0
chr13	100415760	100415770	-0.005
chr13	100415770	100748550	0
chr13	100748550	100748560	0.025
chr13	100748560	100904380	0
chr13	100904380	100904390	-0.002775
chr13	100904390	101065470	0
chr13	101065470	101065480	-0.003575
chr13	101065480	101112730	0
chr13	101112730	101112740	0.0418
chr13	101112740	101235020	0
chr13	101235020	101235030	-0.00155
chr13	101235030	101316080	0
chr13	101316080	101316090	0.002275
chr13	101316090	101343700	0
chr13	101343700	101343710	-0.005
chr13	101343710	101389800	0
chr13	101389800	101389810	0.010475
chr13	101389810	101544030	0
chr13	101544030	101544040	-0.0012
chr13	101544040	101769380	0
chr13	101769380	101769390	-0.0014
chr13	101769390	101966400	0
chr13	101966400	101966410	-0.001925
chr13	101966410	101989800	0
chr13	101989800	101989810	-0.0025
chr13	101989810	102628470	0
chr13	102628470	102628480	-0.002275
chr13	102628480	103026450	0
chr13	103026450	103026460	-0.0025
chr13	103026460	103084500	0
chr13	103084500	103084510	0.005
chr13	103084510	103215260	0
chr13	103215260	103215270	0.001675
chr13	103215270	103225370	0
chr13	103225370	103225380	0.003125
chr13	103225380	103273050	0
chr13	103273050	103273060	-0.0025
chr13	103273060	103423140	0
chr13	103423140	103423150	-0.001925
chr13	103423150	103708850	0
chr13	103708850	103708860	-0.002775
chr13	103708860	103714940	0
chr13	103714940	103714950	0.025825
chr13	103714950	103947180	0
chr13	103947180	103947190	-0.002075
chr13	103947190	103949260	0
chr13	103949260	103949270	-0.001925
chr13	103949270	104037510	0
chr13	104037510	104037520	0.001475
chr13	104037520	104105960	0
chr13	104105960	104105970	0.003575
chr13	104105970	104281340	0
chr13	104281340	104281350	-0.0125
chr13	104281350	104453210	0
chr13	104453210	104453220	-0.0025
chr13	104453220	104561910	0
chr13	104561910	104561920	0.025
chr13	104561920	104600790	0
chr13	104600790	104600800	-0.001775
chr13	104600800	104676470	0
chr13	104676470	104676480	-0.0072
chr13	104676480	104802060	0
chr13	104802060	104802070	0.0025
chr13	104802070	104947190	0
chr13	104947190	104947200	0.001925
chr13	104947200	105138370	0
chr13	105138370	105138380	-0.0014
chr13	105138380	105195360	0
chr13	105195360	105195370	0.0012
chr13	105195370	105391320	0
chr13	105391320	105391330	-0.00625
chr13	105391330	105531920	0
chr13	105531920	105531930	0.001925
chr13	105531930	105588350	0
chr13	105588350	105588360	-0.003475
chr13	105588360	105697410	0
chr13	105697410	105697420	0.002775
chr13	105697420	105971460	0
chr13	105971460	105971470	-0.001925
chr13	105971470	106101400	0
chr13	106101400	106101410	0.0025
chr13	106101410	106182800	0
chr13	106182800	106182810	-0.002275
chr13	106182810	106208990	0
chr13	106208990	106209000	0.0128
chr13	106209000	106357920	0
chr13	106357920	106357930	-0.00155
chr13	106357930	106468310	0
chr13	106468310	106468320	-0.005
chr13	106468320	106946150	0
chr13	106946150	106946160	0.0119
chr13	106946160	107318080	0
chr13	107318080	107318090	-0.001675
chr13	107318090	107429270	0
chr13	107429270	107429280	-0.002075
chr13	107429280	107434950	0
chr13	107434950	107434960	-0.025
chr13	107434960	107619250	0
chr13	107619250	107619260	0.00155
chr13	107619260	107726010	0
chr13	107726010	107726020	-0.00155
chr13	107726020	107912510	0
chr13	107912510	107912520	0.001075
chr13	107912520	108057190	0
chr13	108057190	108057200	0.002075
chr13	108057200	108099620	0
chr13	108099620	108099630	-0.002275
chr13	108099630	108530080	0
chr13	108530080	108530090	-0.001675
chr13	108530090	108631890	0
chr13	108631890	108631900	-0.01
chr13	108631900	108642450	0
chr13	108642450	108642460	-0.00155
chr13	108642460	108753570	0
chr13	108753570	108753580	0.001475
chr13	108753580	108849960	0
chr13	108849960	108849970	-0.001775
chr13	108849970	108891040	0
chr13	108891040	108891050	-0.016675
chr13	108891050	109228250	0
chr13	109228250	109228260	0.004175
chr13	109228260	109252780	0
chr13	109252780	109252790	0.00155
chr13	109252790	109514520	0
chr13	109514520	109514530	-0.00625
chr13	109514530	109514650	0
chr13	109514650	109514660	-0.014825
chr13	109514660	109541090	0
chr13	109541090	109541100	0.001675
chr13	109541100	109867460	0
chr13	109867460	109867470	0.001475
chr13	110000000	110322050	0
chr13	110322050	110322060	-0.001925
chr13	110322060	110533510	0
chr13	110533510	110533520	0.0014
chr13	110533520	110650410	0
chr13	110650410	110650420	0.016675
chr13	110650420	110725730	0
chr13	110725730	110725740	-0.001675
chr13	110725740	110761300	0
chr13	110761300	110761310	-0.0012
chr13	110761310	110780670	0
chr13	110780670	110780680	-0.001675
chr13	110780680	110999450	0
chr13	110999450	110999460	-0.0012
chr13	110999460	111753470	0
chr13	111753470	111753480	-0.002775
chr13	111753480	111892160	0
chr13	111892160	111892170	-0.001
chr13	111892170	111914500	0
chr13	111914500	111914510	0.00155
chr13	111914510	112121210	0
chr13	112121210	112121220	0.001475
chr13	112121220	112183870	0
chr13	112183870	112183880	0.00625
chr13	112183880	112262160	0
chr13	112262160	112262170	0.002275
chr13	112262170	112324210	0
chr13	112324210	112324220	-0.002275
chr13	112324220	112470790	0
chr13	112470790	112470800	-0.002775
chr13	112470800	112597290	0
chr13	112597290	112597300	0.001925
chr13	112597300	112617420	0
chr13	112617420	112617430	0.001775
chr13	112617430	112652580	0
chr13	112652580	112652590	0.002275
chr13	112652590	112839340	0
chr13	112839340	112839350	-0.0025
chr13	112839350	112884520	0
chr13	112884520	112884530	0.002075
chr13	112884530	112985540	0
chr13	112985540	112985550	0.004175
chr13	112985550	113006810	0
chr13	113006810	113006820	-0.003125
chr13	113006820	113173930	0
chr13	113173930	113173940	-0.001475
chr13	113173940	113324400	0
chr13	113324400	113324410	0.001325
chr13	113324410	113449150	0
chr13	113449150	113449160	0.0014
chr13	113449160	113487330	0
chr13	113487330	113487340	-0.00125
chr13	113487340	113815310	0
chr13	113815310	113815320	0.001675
chr13	113815320	114210160	0
chr13	114210160	114210170	0.002075
chr13	114210170	114264850	0
chr13	114264850	114264860	-0.0025
chr13	114264860	114308460	0
chr13	114308460	114308470	0.002775
chr13	114308470	114365480	0
chr13	114365480	114365490	0.002075
chr13	114365490	114482830	0
chr13	114482830	114482840	-0.1
chr13	114482840	114482860	0
chr13	114482860	114482870	-0.1
chr13	114482870	115107100	0
chr13	115107100	115107110	-0.00155
chr13	115107110	115118550	0
chr13	115118550	115118560	-0.0014
chr13	115118560	115916160	0
chr13	115916160	115916170	-0.00125
chr13	115916170	116004130	0
chr13	116004130	116004140	0.002075
chr13	116004140	116228230	0
chr13	116228230	116228240	0.003575
chr13	116228240	116502330	0
chr13	116502330	116502340	-0.002275
chr13	116502340	116611960	0
chr13	116611960	116611970	-0.001775
chr13	116611970	116682650	0
chr13	116682650	116682660	-0.00125
chr13	116682660	117373820	0
chr13	117373820	117373830	0.002775
chr13	117373830	117403160	0
chr13	117403160	117403170	-0.0025
chr13	117403170	117669670	0
chr13	117669670	117669680	-0.001925
chr13	117669680	117798750	0
chr13	117798750	117798760	0.003575
chr13	117798760	117822130	0
chr13	117822130	117822140	0.00505
chr13	117822140	118380400	0
chr13	118380400	118380410	0.00155
chr13	118380410	118841980	0
chr13	118841980	118841990	-0.00625
chr13	118841990	119100230	0
chr13	119100230	119100240	-0.003125
chr13	119100240	119187950	0
chr13	119187950	119187960	-0.002275
chr13	119187960	119488350	0
chr13	119488350	119488360	-0.018075
chr13	119488360	119490510	0
chr13	119490510	119490520	0.00455
chr13	119490520	119495170	0
chr13	119495170	119495180	-0.0643
chr13	119495180	119595600	0
chr13	119595600	119595610	-0.003125
chr13	119595610	119595650	0
chr13	119595650	119595660	-0.002275
chr13	119595660	119596270	0
chr13	119596270	119596280	-0.002075
chr13	119596280	119596330	0
chr13	119596330	119596340	-0.00565
chr13	119596340	119596470	0
chr13	119596470	119596480	0.00525
chr13	119596480	119596910	0
chr13	119596910	119596920	0.003575
chr13	119596920	119596930	0.00045
chr13	119596930	119596970	0
chr13	119596970	119596980	-0.000275
chr13	119596980	119597000	0
chr13	119597000	119597010	0.00115
chr13	119597010	119597040	0
chr13	119597040	119597050	0.00025
chr13	119597050	119597100	0
chr13	119597100	119597110	0.0004
chr13	119597110	119597150	0
chr13	119597150	119597160	-0.000375
chr13	119597160	119597200	0
chr13	119597200	119597210	-0.000625
chr13	119597210	119597850	0
chr13	119597850	119597860	0.0647
chr13	119597860	119598120	0
chr13	119598120	119598130	0.048725
chr13	119598130	119598190	0
chr13	119598190	119598200	-0.000825
chr13	119598200	119598210	0.00045
chr13	119598210	119598220	0
chr13	119598220	119598230	-0.000275
chr13	119598230	119598250	0
chr13	119598250	119598260	0.003475
chr13	119598260	119598280	0
chr13	119598280	119598290	0.002925
chr13	119598290	119598300	-0.00035
chr13	119598300	119598500	0
chr13	119598500	119598510	-0.000725
chr13	119598510	119598630	0
chr13	119598630	119598640	0.005725
chr13	119598640	119598660	0
chr13	119598660	119598670	-0.0054
chr13	119598670	119598770	0
chr13	119598770	119598780	0.005375
chr13	119598780	119598790	0
chr13	119598790	119598800	0.00415
chr13	119598800	119598820	0
chr13	119598820	119598830	0.005075
chr13	119598830	119598840	0.0005
chr13	119598840	119598950	0
chr13	119598950	119598960	-0.000525
chr13	119598960	119599020	0
chr13	119599020	119599030	0.0003
chr13	119599030	119599040	0
chr13	119599040	119599050	2.5e-05
chr13	119599050	119599060	0
chr13	119599060	119599070	-0.001375
chr13	119599070	119599080	0
chr13	119599080	119599090	0.0004
chr13	119599090	119599100	0.000475
chr13	119599100	119599120	0
chr13	119599120	119599130	0.001175
chr13	119599130	119599140	0.001675
chr13	119599140	119599250	0
chr13	119599250	119599260	-0.0007
chr13	119599260	119599330	0
chr13	119599330	119599340	0.006075
chr13	119599340	119599780	0
chr13	119599780	119599790	0.000825
chr13	119599790	119599800	0.000725
chr13	119599800	119599830	0
chr13	119599830	119599840	0.00045
chr13	119599840	119599920	0
chr13	119599920	119599930	0.000525
chr13	119599930	119600130	0
chr13	119600130	119600140	0.00035
chr13	119600140	119600200	0
chr13	119600200	119600210	-0.002675
chr13	119600210	119600270	0
chr13	119600270	119600280	0.00045
chr13	119600280	119600290	0.00035
chr13	119600290	119600320	0
chr13	119600320	119600330	0.00095
chr13	119600330	119600350	0
chr13	119600350	119600360	-0.000625
chr13	119600360	119600370	0
chr13	119600370	119600380	-0.0003
chr13	119600380	119600390	0.01145
chr13	119600390	119600410	0
chr13	119600410	119600420	0.00065
chr13	119600420	119600500	0
chr13	119600500	119600510	0.000575
chr13	119600510	119600550	0
chr13	119600550	119600560	0.00245
chr13	119600560	119600840	0
chr13	119600840	119600850	-0.002325
chr13	119600850	119601010	0
chr13	119601010	119601020	-0.00155
chr13	119601020	119601160	0
chr13	119601160	119601170	0.000625
chr13	119601170	119601240	0
chr13	119601240	119601250	0.001025
chr13	119601250	119601280	0
chr13	119601280	119601290	0.000525
chr13	119601290	119601440	0
chr13	119601440	119601450	-0.065925
chr13	119601450	119601880	0
chr13	119601880	119601890	0.000325
chr13	119601890	119601900	-0.00025
chr13	119601900	119601910	0.00125
chr13	119601910	119601980	0
chr13	119601980	119601990	0.0002
chr13	119601990	119602010	0
chr13	119602010	119602020	0.0002
chr13	119602020	119602380	0
chr13	119602380	119602390	0.000825
chr13	119602390	119602850	0
chr13	119602850	119602860	0.000525
chr13	119602860	119602950	0
chr13	119602950	119602960	-0.000325
chr13	119602960	119602970	0
chr13	119602970	119602980	0.0003
chr13	119602980	119602990	-0.0009
chr13	119602990	119603010	0
chr13	119603010	119603020	-0.006375
chr13	119603020	119603800	0
chr13	119603800	119603810	-0.05605
chr13	119603810	119617390	0
chr13	119617390	119617400	-0.006575
chr13	119617400	119699820	0
chr13	119699820	119699830	0.001775
chr13	119699830	119703210	0
chr13	119703210	119703220	0.001775
chr13	119703220	119753040	0
chr13	119753040	119753050	0.002775
chr13	120000000	120235320	0
chr13	120235320	120235330	-0.011025
chr13	120235330	120269710	0
chr13	120269710	120269720	-0.001775
chr13	120269720	120321360	0
chr13	120321360	120321370	-0.002775
chr14	0	3545880	0
chr14	3545880	3545890	0.0262
chr14	3545890	3592080	0
chr14	3592080	3592090	-0.025
chr14	3592090	4591300	0
chr14	4591300	4591310	0.052825
chr14	4591310	4756080	0
chr14	4756080	4756090	0.005
chr14	4756090	5053950	0
chr14	5053950	5053960	0.001675
chr14	5053960	6728540	0
chr14	6728540	6728550	-0.025
chr14	6728550	6761780	0
chr14	6761780	6761790	0.001925
chr14	6761790	7859070	0
chr14	7859070	7859080	-0.001475
chr14	7859080	7975410	0
chr14	7975410	7975420	0.0025
chr14	7975420	8116660	0
chr14	8116660	8116670	0.001925
chr14	8116670	8286700	0
chr14	8286700	8286710	-0.0003
chr14	8286710	8286810	0
chr14	8286810	8286820	-0.004275
chr14	8286820	8357510	0
chr14	8357510	8357520	-0.0025
chr14	8357520	8617420	0
chr14	8617420	8617430	-0.025
chr14	8617430	8645070	0
chr14	8645070	8645080	0.00155
chr14	8645080	8669060	0
chr14	8669060	8669070	0.002275
chr14	8669070	9084520	0
chr14	9084520	9084530	-0.001925
chr14	9084530	9313120	0
chr14	9313120	9313130	0.001675
chr14	9313130	9375600	0
chr14	9375600	9375610	-0.002075
chr14	9375610	9409360	0
