chr	start	end	score
chr13	119597140	119597190	0
chr13	119597190	119597200	-0.03655
chr13	119597200	119597220	0
chr13	119597220	119597230	-0.002675
chr13	119597230	119597310	0
chr13	119597310	119597320	-0.00085
chr13	119597320	119597330	0
chr13	119597330	119597340	-0.00075
chr13	119597340	119597350	-0.002525
chr13	119597350	119597370	0
chr13	119597370	119597380	-0.000725
chr13	119597380	119597410	0
chr13	119597410	119597420	-0.004375
chr13	119597420	119597750	0
chr13	119597750	119597760	0.07475
chr13	119597760	119597990	0
chr13	119597990	119598000	0.000275
chr13	119598000	119598140	0
chr13	119598140	119598150	-0.0015
chr13	119598150	119598170	0
chr13	119598170	119598180	-0.00035
chr13	119598180	119598200	0
chr13	119598200	119598210	-0.0019
chr13	119598210	119598230	0
chr13	119598230	119598240	-0.0006
chr13	119598240	119598260	0
chr13	119598260	119598270	-0.004075
chr13	119598270	119598290	0
chr13	119598290	119598300	-0.00125
chr13	119598300	119598320	0
chr13	119598320	119598330	-0.00885
chr13	119598330	119598340	0
chr13	119598340	119598350	-0.000375
chr13	119598350	119598360	-0.004125
chr13	119598360	119598380	0
chr13	119598380	119598390	-0.001525
chr13	119598390	119598440	0
chr13	119598440	119598450	-0.0008
chr13	119598450	119598490	0
chr13	119598490	119598500	-0.000825
chr13	119598500	119598510	-0.00075
chr13	119598510	119598520	-0.01785
chr13	119598520	119598540	0
chr13	119598540	119598550	-0.0051
chr13	119598550	119598560	-0.000425
chr13	119598560	119598630	0
chr13	119598630	119598640	-0.00025
chr13	119598640	119598670	0
chr13	119598670	119598680	-0.0008
chr13	119598680	119598690	-0.0017
chr13	119598690	119598700	0
chr13	119598700	119598710	-0.004025
chr13	119598710	119598720	-0.00205
chr13	119598720	119598730	-0.001675
chr13	119598730	119598740	-0.0107
chr13	119598740	119598750	0
chr13	119598750	119598760	-0.000425
chr13	119598760	119598810	0
chr13	119598810	119598820	-0.00195
chr13	119598820	119598840	0
chr13	119598840	119598850	-0.006475
chr13	119598850	119598870	0
chr13	119598870	119598880	-0.000775
chr13	119598880	119598890	-0.0006
chr13	119598890	119598930	0
chr13	119598930	119598940	-0.000525
chr13	119598940	119599000	0
chr13	119599000	119599010	-0.0012
chr13	119599010	119599020	-0.00135
chr13	119599020	119599030	-0.000975
chr13	119599030	119599040	-0.008825
chr13	119599040	119599050	-0.000325
chr13	119599050	119599060	0
chr13	119599060	119599070	-0.0029
chr13	119599070	119599080	-0.0005
chr13	119599080	119599090	0
chr13	119599090	119599100	-0.0047
chr13	119599100	119599120	0
chr13	119599120	119599130	-0.00085
chr13	119599130	119599160	0
chr13	119599160	119599170	-0.012075
chr13	119599170	119599340	0
chr13	119599340	119599350	0.07285
chr13	119599350	119599360	0.020075
chr13	119599360	119599550	0
chr13	119599550	119599560	0.0027
chr13	119599560	119599760	0
chr13	119599760	119599770	-0.00105
chr13	119599770	119599780	-0.011975
chr13	119599780	119599860	0
chr13	119599860	119599870	-0.001175
chr13	119599870	119599920	0
chr13	119599920	119599930	-0.004975
chr13	119599930	119600050	0
chr13	119600050	119600060	-0.001875
chr13	119600060	119600140	0
chr13	119600140	119600150	-0.001125
chr13	119600150	119600200	0
chr13	119600200	119600210	-0.023925
chr13	119600210	119600270	0
chr13	119600270	119600280	-0.0004
chr13	119600280	119600300	0
chr13	119600300	119600310	-0.0004
chr13	119600310	119600330	0
chr13	119600330	119600340	-0.00305
chr13	119600340	119600360	0
chr13	119600360	119600370	-0.0003
chr13	119600370	119600380	0
chr13	119600380	119600390	-0.0198
chr13	119600390	119600400	-0.00265
chr13	119600400	119600410	0
chr13	119600410	119600420	-0.00105
chr13	119600420	119600440	0
chr13	119600440	119600450	-0.001025
chr13	119600450	119600470	0
chr13	119600470	119600480	-0.00055
chr13	119600480	119600490	-0.0056
chr13	119600490	119600510	0
chr13	119600510	119600520	-0.014
chr13	119600520	119600540	0
chr13	119600540	119600550	-0.0005
chr13	119600550	119600560	-0.0015
chr13	119600560	119600570	0
chr13	119600570	119600580	-0.001175
chr13	119600580	119600610	0
chr13	119600610	119600620	-0.0008
chr13	119600620	119600630	-0.0064
chr13	119600630	119600950	0
chr13	119600950	119600960	-0.00155
chr13	119600960	119600970	0
chr13	119600970	119600980	0.0075
chr13	119600980	119601000	0
chr13	119601000	119601010	0.00625
chr13	119601010	119601030	0
chr13	119601030	119601040	-0.001725
chr13	119601040	119601830	0
chr13	119601830	119601840	-0.0007
chr13	119601840	119601850	-0.000325
chr13	119601850	119601860	0
chr13	119601860	119601870	-0.005525
chr13	119601870	119601880	-0.004275
chr13	119601880	119601900	0
chr13	119601900	119601910	-0.001225
chr13	119601910	119601920	0
chr13	119601920	119601930	-0.00175
chr13	119601930	119601960	0
chr13	119601960	119601970	-0.000225
chr13	119601970	119602050	0
chr13	119602050	119602060	-0.01375
chr13	119602060	119602070	-0.013625
chr13	119602070	119602080	0
chr13	119602080	119602090	-0.0002
chr13	119602090	119602110	0
chr13	119602110	119602120	-0.0002
chr13	119602120	119602130	-0.001775
chr13	119602130	119602140	0
chr13	119602140	119602150	-0.00065
chr13	119602150	119602170	0
chr13	119602170	119602180	-0.002125
chr13	119602180	119602200	0
chr13	119602200	119602210	-0.001525
chr13	119602210	119602220	0
chr13	119602220	119602230	-0.008175
chr13	119602230	119602630	0
chr13	119602630	119602640	-0.000825
chr13	119602640	119602710	0
chr13	119602710	119602720	-0.013475
chr13	119602720	119602970	0
chr13	119602970	119602980	-0.00035
chr13	119602980	119609710	0
chr13	119609710	119609720	0.03545
chr13	119609720	119609990	0
chr13	119609990	119610000	-0.000525
chr13	119610000	119610300	0
chr13	119610300	119610310	0.049475
chr13	119610310	119612670	0
chr13	119612670	119612680	-0.0007
chr13	119612680	119613410	0
chr13	119613410	119613420	0.03795
chr13	119613420	119615280	0
chr13	119615280	119615290	-0.00805
chr13	119615290	119616890	0
chr13	119616890	119616900	-0.040775
chr13	119616900	119617050	0
chr13	119617050	119617060	0.07245
chr13	119617060	119659060	0
chr13	119659060	119659070	-0.003125
chr13	119659070	119851450	0
chr13	119851450	119851460	-0.005
chr13	119851460	119873880	0
chr13	119873880	119873890	-0.002775
chr13	120000000	120239500	0
chr13	120239500	120239510	0.002775
chr13	120239510	120317820	0
chr13	120317820	120317830	0.0025
chr13	120317830	120321340	0
chr13	120321340	120321350	-0.002775
chr13	120321350	120321550	0
chr13	120321550	120321560	-0.003575
chr14	0	3027460	0
chr14	3027460	3027470	-0.002075
chr14	3027470	3295290	0
chr14	3295290	3295300	0.0014
chr14	3295300	3545130	0
chr14	3545130	3545140	0.025
chr14	3545140	3922650	0
chr14	3922650	3922660	0.025
chr14	3922660	4496340	0
chr14	4496340	4496350	0.00625
chr14	4496350	4507290	0
chr14	4507290	4507300	-0.001775
chr14	4507300	4944350	0
chr14	4944350	4944360	0.005
chr14	4944360	5915960	0
chr14	5915960	5915970	0.002075
chr14	5915970	6168370	0
chr14	6168370	6168380	0.001775
chr14	6168380	6279370	0
chr14	6279370	6279380	-0.00555
chr14	6279380	6293890	0
chr14	6293890	6293900	-0.021625
chr14	6293900	6301960	0
chr14	6301960	6301970	-0.002775
chr14	6301970	6305000	0
chr14	6305000	6305010	0.04065
chr14	6305010	6440350	0
chr14	6440350	6440360	0.003575
chr14	6440360	6792550	0
chr14	6792550	6792560	0.001325
chr14	6792560	6811920	0
chr14	6811920	6811930	-0.002075
chr14	6811930	6931480	0
chr14	6931480	6931490	-0.004175
chr14	6931490	6979070	0
chr14	6979070	6979080	-0.002275
chr14	6979080	7057440	0
chr14	7057440	7057450	-0.001775
chr14	7057450	7076160	0
chr14	7076160	7076170	0.002775
chr14	7076170	7351120	0
chr14	7351120	7351130	0.0125
chr14	7351130	7475160	0
chr14	7475160	7475170	0.025
chr14	7475170	7526080	0
chr14	7526080	7526090	-0.003575
chr14	7526090	7665060	0
chr14	7665060	7665070	0.004175
chr14	7665070	7731770	0
chr14	7731770	7731780	-0.0025
chr14	7731780	7798770	0
chr14	7798770	7798780	-0.001775
chr14	7798780	7807150	0
chr14	7807150	7807160	0.002775
chr14	7807160	7853390	0
chr14	7853390	7853400	-0.004175
chr14	7853400	7906350	0
chr14	7906350	7906360	-0.004175
chr14	7906360	7944640	0
chr14	7944640	7944650	-0.004175
chr14	7944650	8006040	0
chr14	8006040	8006050	0.014925
chr14	8006050	8006070	0
chr14	8006070	8006080	0.00085
chr14	8006080	8006130	0
chr14	8006130	8006140	0.00055
chr14	8006140	8006150	0.0006
chr14	8006150	8006160	0.0729
chr14	8006160	8006170	0.000725
chr14	8006170	8006180	0.055975
chr14	8006180	8006190	0.0009
chr14	8006190	8006200	0.003325
chr14	8006200	8013900	0
chr14	8013900	8013910	-0.002075
chr14	8013910	8092610	0
chr14	8092610	8092620	0.002775
chr14	8092620	8103940	0
chr14	8103940	8103950	0.001925
chr14	8103950	8113120	0
chr14	8113120	8113130	0.00625
chr14	8113130	8144140	0
chr14	8144140	8144150	-0.00155
chr14	8144150	8163420	0
chr14	8163420	8163430	-0.001925
chr14	8163430	8222550	0
chr14	8222550	8222560	0.002275
chr14	8222560	8286690	0
chr14	8286690	8286700	-0.0003
chr14	8286700	8286710	0
chr14	8286710	8286720	0.075475
chr14	8286720	8286790	0
chr14	8286790	8286800	0.026275
chr14	8286800	8286850	0
chr14	8286850	8286860	-0.00435
chr14	8286860	8313270	0
chr14	8313270	8313280	0.0025
chr14	8313280	8321880	0
chr14	8321880	8321890	-0.002275
chr14	8321890	8361220	0
chr14	8361220	8361230	0.005
chr14	8361230	8397280	0
chr14	8397280	8397290	0.0014
chr14	8397290	8429980	0
chr14	8429980	8429990	-0.001675
chr14	8429990	8512620	0
chr14	8512620	8512630	0.002275
chr14	8512630	8575580	0
chr14	8575580	8575590	0.002775
chr14	8575590	8586900	0
chr14	8586900	8586910	-0.001475
chr14	8586910	8611700	0
chr14	8611700	8611710	-0.002275
chr14	8611710	8678000	0
chr14	8678000	8678010	-0.00125
chr14	8678010	8708490	0
chr14	8708490	8708500	-0.0014
chr14	8708500	8708540	0
chr14	8708540	8708550	0.001475
chr14	8708550	8729710	0
chr14	8729710	8729720	-0.001325
chr14	8729720	8821660	0
chr14	8821660	8821670	0.041875
chr14	8821670	8853550	0
chr14	8853550	8853560	0.00105
chr14	8853560	9000250	0
chr14	9000250	9000260	-0.0014
chr14	9000260	9044540	0
chr14	9044540	9044550	0.002075
chr14	9044550	9084160	0
chr14	9084160	9084170	0.001475
chr14	9084170	9136870	0
chr14	9136870	9136880	-0.00625
chr14	9136880	9218330	0
chr14	9218330	9218340	-0.0012
chr14	9218340	9335540	0
chr14	9335540	9335550	-0.002775
chr14	9335550	9420260	0
chr14	9420260	9420270	0.00415
chr14	9420270	9467980	0
chr14	9467980	9467990	-0.001775
chr14	9467990	9505620	0
chr14	9505620	9505630	0.0025
chr14	9505630	9518270	0
chr14	9518270	9518280	0.001925
chr14	9518280	9524100	0
chr14	9524100	9524110	0.008325
chr14	9524110	9657930	0
chr14	9657930	9657940	0.002275
chr14	9657940	9766320	0
chr14	9766320	9766330	-0.002775
chr14	9766330	9808430	0
chr14	9808430	9808440	0.001675
chr14	9808440	9825280	0
chr14	9825280	9825290	0.00155
chr14	9825290	9880080	0
chr14	9880080	9880090	0.001925
chr14	10000000	10015050	0
chr14	10015050	10015060	-0.00155
chr14	10015060	10090970	0
chr14	10090970	10090980	-0.002275
chr14	10090980	10111800	0
chr14	10111800	10111810	-0.00495
chr14	10111810	10154290	0
chr14	10154290	10154300	-0.00625
chr14	10154300	10329200	0
chr14	10329200	10329210	0.001675
chr14	10329210	10343500	0
chr14	10343500	10343510	0.002275
chr14	10343510	10472250	0
chr14	10472250	10472260	-0.002275
chr14	10472260	10517500	0
chr14	10517500	10517510	-0.005675
chr14	10517510	10537910	0
chr14	10537910	10537920	0.040325
chr14	10537920	10545290	0
chr14	10545290	10545300	-0.001675
chr14	10545300	10556500	0
chr14	10556500	10556510	-0.00105
chr14	10556510	10677450	0
chr14	10677450	10677460	-0.001675
chr14	10677460	10711210	0
chr14	10711210	10711220	-0.002575
chr14	10711220	10746480	0
chr14	10746480	10746490	0.003125
chr14	10746490	10754240	0
chr14	10754240	10754250	0.002075
chr14	10754250	10771540	0
chr14	10771540	10771550	0.003575
chr14	10771550	10781630	0
chr14	10781630	10781640	-0.0025
chr14	10781640	10811740	0
chr14	10811740	10811750	0.013975
chr14	10811750	10816070	0
chr14	10816070	10816080	0.00125
chr14	10816080	10821250	0
chr14	10821250	10821260	-0.0025
chr14	10821260	11174290	0
chr14	11174290	11174300	0.00155
chr14	11174300	11254110	0
chr14	11254110	11254120	-0.005
chr14	11254120	11371100	0
chr14	11371100	11371110	-0.002075
chr14	11371110	11379480	0
chr14	11379480	11379490	-0.00155
chr14	11379490	11479350	0
chr14	11479350	11479360	-0.0025
chr14	11479360	11538610	0
chr14	11538610	11538620	0.00155
chr14	11538620	11545000	0
chr14	11545000	11545010	0.00155
chr14	11545010	11616110	0
chr14	11616110	11616120	-0.002275
chr14	11616120	11722150	0
chr14	11722150	11722160	-0.001925
chr14	11722160	11775090	0
chr14	11775090	11775100	-0.001475
chr14	11775100	11786700	0
chr14	11786700	11786710	-0.003125
chr14	11786710	11838180	0
chr14	11838180	11838190	-0.002775
chr14	11838190	11856750	0
chr14	11856750	11856760	-0.00155
chr14	11856760	11887980	0
chr14	11887980	11887990	-0.004175
chr14	11887990	11905750	0
chr14	11905750	11905760	-0.001475
chr14	11905760	12027600	0
chr14	12027600	12027610	0.002775
chr14	12027610	12095770	0
chr14	12095770	12095780	0.005
chr14	12095780	12115290	0
chr14	12115290	12115300	0.00125
chr14	12115300	12171840	0
chr14	12171840	12171850	-0.001775
chr14	12171850	12276950	0
chr14	12276950	12276960	-0.002075
chr14	12276960	12377060	0
chr14	12377060	12377070	-0.001925
chr14	12377070	12458410	0
chr14	12458410	12458420	-0.0025
chr14	12458420	12550100	0
chr14	12550100	12550110	0.008325
chr14	12550110	12559120	0
chr14	12559120	12559130	0.001675
chr14	12559130	12689860	0
chr14	12689860	12689870	-0.00125
chr14	12689870	12778630	0
chr14	12778630	12778640	0.008325
chr14	12778640	12805160	0
chr14	12805160	12805170	0.0025
chr14	12805170	12881460	0
chr14	12881460	12881470	0.005
chr14	12881470	13066970	0
chr14	13066970	13066980	-0.00125
chr14	13066980	13135410	0
chr14	13135410	13135420	-0.003125
chr14	13135420	13164070	0
chr14	13164070	13164080	0.003575
chr14	13164080	13188380	0
chr14	13188380	13188390	0.00125
chr14	13188390	13225510	0
chr14	13225510	13225520	0.001775
chr14	13225520	13319690	0
chr14	13319690	13319700	-0.001925
chr14	13319700	13381040	0
chr14	13381040	13381050	0.0125
chr14	13381050	13387600	0
chr14	13387600	13387610	-0.0014
chr14	13387610	13464570	0
chr14	13464570	13464580	0.005
chr14	13464580	13538570	0
chr14	13538570	13538580	0.001925
chr14	13538580	13638080	0
chr14	13638080	13638090	-0.00155
chr14	13638090	13638620	0
chr14	13638620	13638630	0.007575
chr14	13638630	13673650	0
chr14	13673650	13673660	-0.083775
chr14	13673660	13736540	0
chr14	13736540	13736550	0.001475
chr14	13736550	13955950	0
chr14	13955950	13955960	-0.0014
chr14	13955960	13958190	0
chr14	13958190	13958200	0.0012
chr14	13958200	14025070	0
chr14	14025070	14025080	0.00155
chr14	14025080	14027290	0
chr14	14027290	14027300	0.001925
chr14	14027300	14077550	0
chr14	14077550	14077560	-0.001675
chr14	14077560	14079090	0
chr14	14079090	14079100	0.089575
chr14	14079100	14103100	0
chr14	14103100	14103110	0.001925
chr14	14103110	14108850	0
chr14	14108850	14108860	-0.002775
chr14	14108860	14109560	0
chr14	14109560	14109570	0.0014
chr14	14109570	14191840	0
chr14	14191840	14191850	0.002075
chr14	14191850	14242600	0
chr14	14242600	14242610	-0.003575
chr14	14242610	14243320	0
chr14	14243320	14243330	-0.004175
chr14	14243330	14293300	0
chr14	14293300	14293310	0.003325
chr14	14293310	14436020	0
chr14	14436020	14436030	-0.025
chr14	14436030	14446300	0
chr14	14446300	14446310	-0.00155
chr14	14446310	14502020	0
chr14	14502020	14502030	0.00155
chr14	14502030	14507670	0
chr14	14507670	14507680	0.001475
chr14	14507680	14507700	0
chr14	14507700	14507710	0.001325
chr14	14507710	14568630	0
chr14	14568630	14568640	-0.091425
chr14	14568640	14645190	0
chr14	14645190	14645200	-0.001775
chr14	14645200	14650610	0
chr14	14650610	14650620	-0.001125
chr14	14650620	14688580	0
chr14	14688580	14688590	-0.008325
chr14	14688590	14704490	0
chr14	14704490	14704500	0.001675
chr14	14704500	14716950	0
chr14	14716950	14716960	-0.0625
chr14	14716960	14947280	0
chr14	14947280	14947290	-0.00155
chr14	14947290	14977840	0
chr14	14977840	14977850	-0.001925
chr14	14977850	15036480	0
chr14	15036480	15036490	-0.001
chr14	15036490	15121790	0
chr14	15121790	15121800	0.008325
chr14	15121800	15179210	0
chr14	15179210	15179220	0.00325
chr14	15179220	15251830	0
chr14	15251830	15251840	0.002275
chr14	15251840	15268980	0
chr14	15268980	15268990	-0.002775
chr14	15268990	15291030	0
chr14	15291030	15291040	0.00155
chr14	15291040	15382660	0
chr14	15382660	15382670	0.0014
chr14	15382670	15440330	0
chr14	15440330	15440340	0.00155
chr14	15440340	15555140	0
chr14	15555140	15555150	0.00625
chr14	15555150	15720870	0
chr14	15720870	15720880	-0.003575
chr14	15720880	15724090	0
chr14	15724090	15724100	0.003575
chr14	15724100	15779700	0
chr14	15779700	15779710	0.001675
chr14	15779710	15797000	0
chr14	15797000	15797010	-0.002075
chr14	15797010	15839740	0
chr14	15839740	15839750	-0.01125
chr14	15839750	15880730	0
chr14	15880730	15880740	-0.0025
chr14	15880740	15880890	0
chr14	15880890	15880900	-0.001775
chr14	15880900	15938990	0
chr14	15938990	15939000	0.001775
chr14	15939000	15955530	0
chr14	15955530	15955540	-0.002775
chr14	15955540	15961210	0
chr14	15961210	15961220	0.0125
chr14	15961220	16068500	0
chr14	16068500	16068510	-0.005
chr14	16068510	16071340	0
chr14	16071340	16071350	0.002775
chr14	16071350	16081720	0
chr14	16081720	16081730	-0.001675
chr14	16081730	16100120	0
chr14	16100120	16100130	-0.001675
chr14	16100130	16139360	0
chr14	16139360	16139370	-0.002075
chr14	16139370	16218550	0
chr14	16218550	16218560	-0.005
chr14	16218560	16236770	0
chr14	16236770	16236780	-0.0125
chr14	16236780	16253660	0
chr14	16253660	16253670	0.002775
chr14	16253670	16370540	0
chr14	16370540	16370550	0.001925
chr14	16370550	16379390	0
chr14	16379390	16379400	-0.002075
chr14	16379400	16390350	0
chr14	16390350	16390360	-0.001775
chr14	16390360	16456250	0
chr14	16456250	16456260	-0.00625
chr14	16456260	16539650	0
chr14	16539650	16539660	-0.0089
chr14	16539660	16557510	0
chr14	16557510	16557520	-0.05625
chr14	16557520	16620810	0
chr14	16620810	16620820	0.0064
chr14	16620820	16620830	0
chr14	16620830	16620840	-0.007175
chr14	16620840	16633220	0
chr14	16633220	16633230	0.002275
chr14	16633230	16660410	0
chr14	16660410	16660420	0.001925
chr14	16660420	16737350	0
chr14	16737350	16737360	-0.0028
chr14	16737360	16772140	0
chr14	16772140	16772150	-0.0012
chr14	16772150	16788930	0
chr14	16788930	16788940	0.001475
chr14	16788940	16822850	0
chr14	16822850	16822860	0.009175
chr14	16822860	16901210	0
chr14	16901210	16901220	0.003125
chr14	16901220	16970430	0
chr14	16970430	16970440	-0.003125
chr14	16970440	16971260	0
chr14	16971260	16971270	0.0318
chr14	16971270	17013700	0
chr14	17013700	17013710	0.002275
chr14	17013710	17058910	0
chr14	17058910	17058920	0.001325
chr14	17058920	17066930	0
chr14	17066930	17066940	-0.01125
chr14	17066940	17066950	0
chr14	17066950	17066960	-0.0125
chr14	17066960	17067010	0
chr14	17067010	17067020	0.00715
chr14	17067020	17067030	-0.01125
chr14	17067030	17209130	0
chr14	17209130	17209140	-0.004775
chr14	17209140	17209180	0
chr14	17209180	17209190	-0.00555
chr14	17209190	17244050	0
chr14	17244050	17244060	-0.002275
chr14	17244060	17257600	0
chr14	17257600	17257610	0.002275
chr14	17257610	17278990	0
chr14	17278990	17279000	0.001325
chr14	17279000	17279950	0
chr14	17279950	17279960	0.015675
chr14	17279960	17286450	0
chr14	17286450	17286460	-0.001775
chr14	17286460	17325020	0
chr14	17325020	17325030	0.001925
chr14	17325030	17433970	0
chr14	17433970	17433980	-0.002275
chr14	17433980	17491010	0
chr14	17491010	17491020	0.001675
chr14	17491020	17532690	0
chr14	17532690	17532700	-0.001925
chr14	17532700	17532740	0
chr14	17532740	17532750	-0.001675
chr14	17532750	17537650	0
chr14	17537650	17537660	0.003125
chr14	17537660	17578130	0
chr14	17578130	17578140	-0.002775
chr14	17578140	17596870	0
chr14	17596870	17596880	-0.00155
chr14	17596880	17740960	0
chr14	17740960	17740970	0.002275
chr14	17740970	17850920	0
chr14	17850920	17850930	0.00125
chr14	17850930	17856460	0
chr14	17856460	17856470	-0.001775
chr14	17856470	17883310	0
chr14	17883310	17883320	0.003575
chr14	17883320	18071320	0
chr14	18071320	18071330	-0.002275
chr14	18071330	18072200	0
chr14	18072200	18072210	0.01715
chr14	18072210	18110870	0
chr14	18110870	18110880	-0.00155
chr14	18110880	18152270	0
chr14	18152270	18152280	-0.003125
chr14	18152280	18224380	0
chr14	18224380	18224390	-0.001925
chr14	18224390	18229590	0
chr14	18229590	18229600	-0.00295
chr14	18229600	18253270	0
chr14	18253270	18253280	0.001675
chr14	18253280	18309880	0
chr14	18309880	18309890	-0.002075
chr14	18309890	18366570	0
chr14	18366570	18366580	0.002075
chr14	18366580	18464520	0
chr14	18464520	18464530	0.0025
chr14	18464530	18591480	0
chr14	18591480	18591490	-0.00625
chr14	18591490	18627670	0
chr14	18627670	18627680	0.0125
chr14	18627680	18632080	0
chr14	18632080	18632090	0.025
chr14	18632090	18632120	0
chr14	18632120	18632130	0.025
chr14	18632130	18676610	0
chr14	18676610	18676620	-0.00155
chr14	18676620	18685990	0
chr14	18685990	18686000	0.00405
chr14	18686000	18724820	0
chr14	18724820	18724830	-0.001125
chr14	18724830	18778190	0
chr14	18778190	18778200	-0.0048
chr14	18778200	18789350	0
chr14	18789350	18789360	0.001775
chr14	18789360	18807380	0
chr14	18807380	18807390	0.001675
chr14	18807390	18867170	0
chr14	18867170	18867180	-0.002275
chr14	18867180	18982350	0
chr14	18982350	18982360	0.0025
chr14	18982360	19102970	0
chr14	19102970	19102980	-0.003125
chr14	19102980	19109940	0
chr14	19109940	19109950	-0.0052
chr14	19109950	19234590	0
chr14	19234590	19234600	0.002275
chr14	19234600	19262710	0
chr14	19262710	19262720	-0.00625
chr14	19262720	19278140	0
chr14	19278140	19278150	0.004175
chr14	19278150	19278190	0
chr14	19278190	19278200	-0.0063
chr14	19278200	19278210	0
chr14	19278210	19278220	-0.00155
chr14	19278220	19304110	0
chr14	19304110	19304120	-0.002775
chr14	19304120	19311350	0
chr14	19311350	19311360	0.006525
chr14	19311360	19315770	0
chr14	19315770	19315780	-0.001925
chr14	19315780	19415690	0
chr14	19415690	19415700	-0.0025
chr14	19415700	19415720	0
chr14	19415720	19415730	0.002075
chr14	19415730	19415740	-0.0038
chr14	19415740	19415750	0
chr14	19415750	19415760	0.00215
chr14	19415760	19415770	-0.0015
chr14	19415770	19415780	0.008175
chr14	19415780	19415820	0
chr14	19415820	19415830	-0.00355
chr14	19415830	19415840	-0.0027
chr14	19415840	19415850	0.063225
chr14	19415850	19415860	0.00075
chr14	19415860	19415870	0
chr14	19415870	19415880	-0.00595
chr14	19415880	19415890	-0.00205
chr14	19415890	19415900	0.000575
chr14	19415900	19415910	0.00075
chr14	19415910	19415930	0
chr14	19415930	19415940	0.0041
chr14	19415940	19415950	0
chr14	19415950	19415960	-0.0046
chr14	19415960	19415970	0.01185
chr14	19415970	19416010	0
chr14	19416010	19416020	0.005175
chr14	19416020	19416060	0
chr14	19416060	19416070	-0.0005
chr14	19416070	19416080	0.00565
chr14	19416080	19416090	0
chr14	19416090	19416100	-0.000575
chr14	19416100	19416110	0.000625
chr14	19416110	19416120	-0.00055
chr14	19416120	19416130	0.0007
chr14	19416130	19416140	0
chr14	19416140	19416150	0.031725
chr14	19416150	19416170	0
chr14	19416170	19416180	-0.0004
chr14	19416180	19416190	0.004175
chr14	19416190	19416200	-0.003625
chr14	19416200	19416210	0.029825
chr14	19416210	19416220	-0.000325
chr14	19416220	19416230	0.0018
chr14	19416230	19416240	-0.001025
chr14	19416240	19416250	0.000275
chr14	19416250	19416260	-0.00055
chr14	19416260	19416270	0.05185
chr14	19416270	19416280	0
chr14	19416280	19416290	0.001525
chr14	19416290	19416300	-0.0003
chr14	19416300	19416310	0
chr14	19416310	19416320	-0.00265
chr14	19416320	19416330	0.0064
chr14	19416330	19416340	0
chr14	19416340	19416350	0.0006
chr14	19416350	19416360	-0.000575
chr14	19416360	19416370	0.001825
chr14	19416370	19416380	0
chr14	19416380	19416390	-0.0156
chr14	19416390	19416410	0
chr14	19416410	19416420	-0.0005
chr14	19416420	19416430	0.001475
chr14	19416430	19416440	0.012375
chr14	19416440	19416450	0.001425
chr14	19416450	19416460	0
chr14	19416460	19416470	-0.0005
chr14	19416470	19416480	0
chr14	19416480	19416490	-0.027375
chr14	19416490	19416510	0
chr14	19416510	19416520	-0.006025
chr14	19416520	19416550	0
chr14	19416550	19416560	-0.001075
chr14	19416560	19416570	0
chr14	19416570	19416580	0.00105
chr14	19416580	19416590	-0.0016
chr14	19416590	19416600	0.000925
chr14	19416600	19416610	-0.000475
chr14	19416610	19416620	-0.00315
chr14	19416620	19416660	0
chr14	19416660	19416670	0.01545
chr14	19416670	19416680	-0.0297
chr14	19416680	19416690	0
chr14	19416690	19416700	-0.001225
chr14	19416700	19416710	0.002125
chr14	19416710	19416720	0.002675
chr14	19416720	19416730	-0.0006
chr14	19416730	19416740	0.0006
chr14	19416740	19416750	0.01355
chr14	19416750	19416760	-0.00215
chr14	19416760	19416770	0
chr14	19416770	19416780	0.00125
chr14	19416780	19416790	0
chr14	19416790	19416800	-0.000525
chr14	19416800	19416810	0.000625
chr14	19416810	19416820	-0.00055
chr14	19416820	19416830	0.00045
chr14	19416830	19416840	0.032275
chr14	19416840	19416850	-0.00365
chr14	19416850	19416860	0.028325
chr14	19416860	19416870	-0.000925
chr14	19416870	19416880	0
chr14	19416880	19416890	-0.003325
chr14	19416890	19416900	0.04185
chr14	19416900	19416920	0
chr14	19416920	19416930	0.000275
chr14	19416930	19416940	-0.0044
chr14	19416940	19416950	0.0045
chr14	19416950	19416960	-0.002075
chr14	19416960	19416970	0
chr14	19416970	19416980	0.0011
chr14	19416980	19416990	-0.000725
chr14	19416990	19417000	0
chr14	19417000	19417010	0.000425
chr14	19417010	19417020	-0.001225
chr14	19417020	19417030	-0.009625
chr14	19417030	19417050	0
chr14	19417050	19417060	-0.00195
chr14	19417060	19417070	-0.0719
chr14	19417070	19417080	0
chr14	19417080	19417090	0.025175
chr14	19417090	19417100	-0.004825
chr14	19417100	19417110	-0.00035
chr14	19417110	19417120	-0.000525
chr14	19417120	19417130	0
chr14	19417130	19417140	0.00215
chr14	19417140	19417150	-0.0009
chr14	19417150	19417180	0
chr14	19417180	19417190	0.04315
chr14	19417190	19417200	-0.002375
chr14	19417200	19417210	0.017275
chr14	19417210	19417230	0
chr14	19417230	19417240	0.000775
chr14	19417240	19417250	0.048125
chr14	19417250	19417260	-0.002525
chr14	19417260	19417270	0
chr14	19417270	19417280	0.000725
chr14	19417280	19417290	-0.004325
chr14	19417290	19417300	0.00245
chr14	19417300	19417310	0
chr14	19417310	19417320	-0.0028
chr14	19417320	19417330	0
chr14	19417330	19417340	-0.020025
chr14	19417340	19417360	0
