#peakID	chr	start	end	strand	PC1
chr15-10875000	chr15	10875000	10900000	+	-0.977438038911531
chr15-10900000	chr15	10900000	10925000	+	-0.905501479742624
chr15-10925000	chr15	10925000	10950000	+	-0.758081613075308
chr15-10950000	chr15	10950000	10975000	+	-0.307236611559707
chr15-10975000	chr15	10975000	11000000	+	-0.146814893854674
chr15-11000000	chr15	11000000	11025000	+	-0.541269581606198
chr15-11025000	chr15	11025000	11050000	+	-0.80621161277073
chr15-11050000	chr15	11050000	11075000	+	-0.947013939265132
chr15-11075000	chr15	11075000	11100000	+	-1.06259907192764
chr15-11100000	chr15	11100000	11125000	+	-1.11433641542031
chr15-11125000	chr15	11125000	11150000	+	-1.11286994813727
chr15-11150000	chr15	11150000	11175000	+	-1.1202098518076
chr15-11175000	chr15	11175000	11200000	+	-1.13598079846253
chr15-11200000	chr15	11200000	11225000	+	-1.13934982292001
chr15-11225000	chr15	11225000	11250000	+	-1.1298105811968
chr15-11250000	chr15	11250000	11275000	+	-1.12630614257371
chr15-11275000	chr15	11275000	11300000	+	-1.11124960598182
chr15-11300000	chr15	11300000	11325000	+	-1.08788681464227
chr15-11325000	chr15	11325000	11350000	+	-1.03292767417653
chr15-11350000	chr15	11350000	11375000	+	-0.737117303293386
chr15-11375000	chr15	11375000	11400000	+	-0.106843009347665
chr15-11400000	chr15	11400000	11425000	+	-0.226702653458626
chr15-11425000	chr15	11425000	11450000	+	-0.923322070609767
chr15-11450000	chr15	11450000	11475000	+	-1.09207796871577
chr15-11475000	chr15	11475000	11500000	+	-1.14295051334073
chr15-11500000	chr15	11500000	11525000	+	-1.13519369973019
chr15-11525000	chr15	11525000	11550000	+	-1.13410651502964
chr15-11550000	chr15	11550000	11575000	+	-1.14180223370061
chr15-11575000	chr15	11575000	11600000	+	-1.1379816029966
chr15-11600000	chr15	11600000	11625000	+	-1.14811444063998
chr15-11625000	chr15	11625000	11650000	+	-1.15980907638872
chr15-11650000	chr15	11650000	11675000	+	-1.17937071128226
chr15-11675000	chr15	11675000	11700000	+	-1.15936025411292
chr15-11700000	chr15	11700000	11725000	+	-1.16801621991817
chr15-11725000	chr15	11725000	11750000	+	-1.14684098645358
chr15-11750000	chr15	11750000	11775000	+	-1.1221214790715
chr15-11775000	chr15	11775000	11800000	+	-1.13973441514746
chr15-11800000	chr15	11800000	11825000	+	-1.13261858602825
chr15-11825000	chr15	11825000	11850000	+	-1.11037767615635
chr15-11850000	chr15	11850000	11875000	+	-1.0621680876312
chr15-11875000	chr15	11875000	11900000	+	-1.03762148739737
chr15-11900000	chr15	11900000	11925000	+	-0.927734224652178
chr15-11925000	chr15	11925000	11950000	+	-0.774436951456698
chr15-11950000	chr15	11950000	11975000	+	-0.111338732146396
chr15-11975000	chr15	11975000	12000000	+	0.410523186548961
chr15-12000000	chr15	12000000	12025000	+	0.219121121917758
chr15-12025000	chr15	12025000	12050000	+	-0.223826604688581
chr15-12050000	chr15	12050000	12075000	+	-0.194395978795506
chr15-12075000	chr15	12075000	12100000	+	0.159065992387763
chr15-12100000	chr15	12100000	12125000	+	0.802100889206144
chr15-12125000	chr15	12125000	12150000	+	0.912564449058078
chr15-12150000	chr15	12150000	12175000	+	0.864778313405823
chr15-12175000	chr15	12175000	12200000	+	1.07061687139247
chr15-12200000	chr15	12200000	12225000	+	1.15788099242922
chr15-12225000	chr15	12225000	12250000	+	1.07483036413823
chr15-12250000	chr15	12250000	12275000	+	0.733235469286074
chr15-12275000	chr15	12275000	12300000	+	0.469237977337742
chr15-12300000	chr15	12300000	12325000	+	0.686797613707308
chr15-12325000	chr15	12325000	12350000	+	0.817279190259238
chr15-12350000	chr15	12350000	12375000	+	0.641050300158347
chr15-12375000	chr15	12375000	12400000	+	0.25298285737908
chr15-12400000	chr15	12400000	12425000	+	0.0743055702306529
chr15-12425000	chr15	12425000	12450000	+	0.543747547532694
chr15-12450000	chr15	12450000	12475000	+	0.514038654683967
chr15-12475000	chr15	12475000	12500000	+	0.102791114870598
chr15-12500000	chr15	12500000	12525000	+	-0.14695763882751
chr15-12525000	chr15	12525000	12550000	+	-0.23643797220593
chr15-12550000	chr15	12550000	12575000	+	-0.0684472492762588
chr15-12575000	chr15	12575000	12600000	+	-0.175814441936975
chr15-12600000	chr15	12600000	12625000	+	-0.519614165219268
chr15-12625000	chr15	12625000	12650000	+	-0.702524859433969
chr15-12650000	chr15	12650000	12675000	+	-0.690070849061539
chr15-12675000	chr15	12675000	12700000	+	-0.497136893125276
chr15-12700000	chr15	12700000	12725000	+	-0.330936472757773
chr15-12725000	chr15	12725000	12750000	+	-0.24355923825294
chr15-12750000	chr15	12750000	12775000	+	-0.286329104794757
chr15-12775000	chr15	12775000	12800000	+	-0.0309166664507783
chr15-12800000	chr15	12800000	12825000	+	0.443998221966211
chr15-12825000	chr15	12825000	12850000	+	0.447795480570492
chr15-12850000	chr15	12850000	12875000	+	0.19727343977481
chr15-12875000	chr15	12875000	12900000	+	0.0131003353912253
chr15-12900000	chr15	12900000	12925000	+	-0.17002874506942
chr15-12925000	chr15	12925000	12950000	+	-0.572748270744554
chr15-12950000	chr15	12950000	12975000	+	-0.90241695570747
chr15-12975000	chr15	12975000	13000000	+	-1.06424408837618
chr15-13000000	chr15	13000000	13025000	+	-1.13574871273414
chr15-13025000	chr15	13025000	13050000	+	-1.16478909307114
chr15-13050000	chr15	13050000	13075000	+	-1.1705219213964
chr15-13075000	chr15	13075000	13100000	+	-1.18189679432023
chr15-13100000	chr15	13100000	13125000	+	-1.16561543916205
chr15-13125000	chr15	13125000	13150000	+	-1.12087847531778
chr15-13150000	chr15	13150000	13175000	+	-1.03849298512069
chr15-13175000	chr15	13175000	13200000	+	-1.03262319589474
chr15-13200000	chr15	13200000	13225000	+	-1.06302884467331
chr15-13225000	chr15	13225000	13250000	+	-1.05184328125941
chr15-13250000	chr15	13250000	13275000	+	-0.979583071802777
chr15-13275000	chr15	13275000	13300000	+	-0.764818066842386
chr15-13300000	chr15	13300000	13325000	+	-0.763458210936988
chr15-13325000	chr15	13325000	13350000	+	-0.992445273778143
chr15-13350000	chr15	13350000	13375000	+	-1.0649468946057
chr15-13375000	chr15	13375000	13400000	+	-1.11444418497753
chr15-13400000	chr15	13400000	13425000	+	-1.11366050560498
chr15-13425000	chr15	13425000	13450000	+	-1.12784228636259
chr15-13450000	chr15	13450000	13475000	+	-1.13363022436312
chr15-13475000	chr15	13475000	13500000	+	-1.11600637651634
chr15-13500000	chr15	13500000	13525000	+	-1.13184192142718
chr15-13525000	chr15	13525000	13550000	+	-1.12636628893489
chr15-13550000	chr15	13550000	13575000	+	-1.15613009360153
chr15-13575000	chr15	13575000	13600000	+	-1.14237185887124
chr15-13600000	chr15	13600000	13625000	+	-1.1496236983477
chr15-13625000	chr15	13625000	13650000	+	-1.1648560569115
chr15-13650000	chr15	13650000	13675000	+	-1.16604891493234
chr15-13675000	chr15	13675000	13700000	+	-1.14559148297169
chr15-13700000	chr15	13700000	13725000	+	-1.1487557505022
chr15-13725000	chr15	13725000	13750000	+	-1.16239942961605
chr15-13750000	chr15	13750000	13775000	+	-1.15937462687736
chr15-13775000	chr15	13775000	13800000	+	-1.15173135298758
chr15-13800000	chr15	13800000	13825000	+	-1.16914287846078
chr15-13825000	chr15	13825000	13850000	+	-1.17923845629259
chr15-13850000	chr15	13850000	13875000	+	-1.15563510822953
chr15-13875000	chr15	13875000	13900000	+	-1.15290958392469
chr15-13900000	chr15	13900000	13925000	+	-1.1242670007784
chr15-13925000	chr15	13925000	13950000	+	-1.12414681028569
chr15-13950000	chr15	13950000	13975000	+	-1.15464472573587
chr15-13975000	chr15	13975000	14000000	+	-1.16956036964483
chr15-14000000	chr15	14000000	14025000	+	-1.1724627541849
chr15-14025000	chr15	14025000	14050000	+	-1.15791579606761
chr15-14050000	chr15	14050000	14075000	+	-1.1446480509482
chr15-14075000	chr15	14075000	14100000	+	-1.14302185574176
chr15-14100000	chr15	14100000	14125000	+	-1.14706626132885
chr15-14125000	chr15	14125000	14150000	+	-1.15092752892123
chr15-14150000	chr15	14150000	14175000	+	-1.15008981049677
chr15-14175000	chr15	14175000	14200000	+	-1.13377279376514
chr15-14200000	chr15	14200000	14225000	+	-1.12674490452383
chr15-14225000	chr15	14225000	14250000	+	-1.11745024887507
chr15-14250000	chr15	14250000	14275000	+	-1.12406435313913
chr15-14275000	chr15	14275000	14300000	+	-1.14649101161026
chr15-14300000	chr15	14300000	14325000	+	-1.14268046308628
chr15-14325000	chr15	14325000	14350000	+	-1.11622603398688
chr15-14350000	chr15	14350000	14375000	+	-1.11107252229219
chr15-14375000	chr15	14375000	14400000	+	-1.08129568477395
chr15-14400000	chr15	14400000	14425000	+	-1.06255583468345
chr15-14425000	chr15	14425000	14450000	+	-1.06119160677958
chr15-14450000	chr15	14450000	14475000	+	-1.09748216554389
chr15-14475000	chr15	14475000	14500000	+	-1.12085203051139
chr15-14500000	chr15	14500000	14525000	+	-1.10848626434993
chr15-14525000	chr15	14525000	14550000	+	-1.0921857840744
chr15-14550000	chr15	14550000	14575000	+	-1.10304840293604
chr15-14575000	chr15	14575000	14600000	+	-1.11900317621861
chr15-14600000	chr15	14600000	14625000	+	-1.12818644456949
chr15-14625000	chr15	14625000	14650000	+	-1.11818975899919
chr15-14650000	chr15	14650000	14675000	+	-1.09942388955933
chr15-14675000	chr15	14675000	14700000	+	-1.09025481218481
chr15-14700000	chr15	14700000	14725000	+	-1.07836416259395
chr15-14725000	chr15	14725000	14750000	+	-1.05659816780558
chr15-14750000	chr15	14750000	14775000	+	-1.09438131995182
chr15-14775000	chr15	14775000	14800000	+	-1.06697025224577
chr15-14800000	chr15	14800000	14825000	+	-1.07129773608471
chr15-14825000	chr15	14825000	14850000	+	-1.1256926822663
chr15-14850000	chr15	14850000	14875000	+	-1.12288926743488
chr15-14875000	chr15	14875000	14900000	+	-1.02451302028328
chr15-14900000	chr15	14900000	14925000	+	-1.02375775719382
chr15-14925000	chr15	14925000	14950000	+	-1.08803547464022
chr15-14950000	chr15	14950000	14975000	+	-1.10521946008907
chr15-14975000	chr15	14975000	15000000	+	-1.0809521714015
chr15-15000000	chr15	15000000	15025000	+	-1.06987198543771
chr15-15025000	chr15	15025000	15050000	+	-1.06715240512048
chr15-15050000	chr15	15050000	15075000	+	-1.0934979179731
chr15-15075000	chr15	15075000	15100000	+	-1.10913112898452
chr15-15100000	chr15	15100000	15125000	+	-1.09551349503654
chr15-15125000	chr15	15125000	15150000	+	-1.0783509580719
chr15-15150000	chr15	15150000	15175000	+	-1.09363692010093
chr15-15175000	chr15	15175000	15200000	+	-1.10551888803423
chr15-15200000	chr15	15200000	15225000	+	-1.08255531032915
chr15-15225000	chr15	15225000	15250000	+	-1.10187366806543
chr15-15250000	chr15	15250000	15275000	+	-1.07927250664662
chr15-15275000	chr15	15275000	15300000	+	-1.06815706261331
chr15-15300000	chr15	15300000	15325000	+	-1.0595929760516
chr15-15325000	chr15	15325000	15350000	+	-1.06656544020737
chr15-15350000	chr15	15350000	15375000	+	-1.07974284653942
chr15-15375000	chr15	15375000	15400000	+	-1.07085798915977
chr15-15400000	chr15	15400000	15425000	+	-1.06291993569886
chr15-15425000	chr15	15425000	15450000	+	-1.06761436411695
chr15-15450000	chr15	15450000	15475000	+	-1.05459134226353
chr15-15475000	chr15	15475000	15500000	+	-1.03494944605257
chr15-15500000	chr15	15500000	15525000	+	-1.05334126616464
chr15-15525000	chr15	15525000	15550000	+	-1.05272576555802
chr15-15550000	chr15	15550000	15575000	+	-1.04876597239742
chr15-15575000	chr15	15575000	15600000	+	-1.07448468115779
chr15-15600000	chr15	15600000	15625000	+	-1.05912393062671
chr15-15625000	chr15	15625000	15650000	+	-1.00904889377987
chr15-15650000	chr15	15650000	15675000	+	-1.04175825233083
chr15-15675000	chr15	15675000	15700000	+	-1.09551485368436
chr15-15700000	chr15	15700000	15725000	+	-1.0910134519145
chr15-15725000	chr15	15725000	15750000	+	-1.07198850915518
chr15-15750000	chr15	15750000	15775000	+	-1.05339661169199
chr15-15775000	chr15	15775000	15800000	+	-1.0479620404096
chr15-15800000	chr15	15800000	15825000	+	-1.08606213949974
chr15-15825000	chr15	15825000	15850000	+	-1.07012276837322
chr15-15850000	chr15	15850000	15875000	+	-1.07220132069134
chr15-15875000	chr15	15875000	15900000	+	-1.03141717420639
chr15-15900000	chr15	15900000	15925000	+	-1.0112215261992
chr15-15925000	chr15	15925000	15950000	+	-1.03702813919546
chr15-15950000	chr15	15950000	15975000	+	-1.08772469096158
chr15-15975000	chr15	15975000	16000000	+	-1.09224001737242
chr15-16000000	chr15	16000000	16025000	+	-1.10219292725777
chr15-16025000	chr15	16025000	16050000	+	-1.08384262993043
chr15-16050000	chr15	16050000	16075000	+	-1.04506450485012
chr15-16075000	chr15	16075000	16100000	+	-1.0455974556873
chr15-16100000	chr15	16100000	16125000	+	-1.05053511638844
chr15-16125000	chr15	16125000	16150000	+	-1.07464636538058
chr15-16150000	chr15	16150000	16175000	+	-1.07216498220529
chr15-16175000	chr15	16175000	16200000	+	-1.06728645075582
chr15-16200000	chr15	16200000	16225000	+	-1.06326644202841
chr15-16225000	chr15	16225000	16250000	+	-1.07556998172118
chr15-16250000	chr15	16250000	16275000	+	-1.08643636539266
chr15-16275000	chr15	16275000	16300000	+	-1.0876399425427
chr15-16300000	chr15	16300000	16325000	+	-1.08072787673293
chr15-16325000	chr15	16325000	16350000	+	-1.10710282505923
chr15-16350000	chr15	16350000	16375000	+	-1.12279807324972
chr15-16375000	chr15	16375000	16400000	+	-1.08603046657552
chr15-16400000	chr15	16400000	16425000	+	-1.07077027965835
chr15-16425000	chr15	16425000	16450000	+	-1.08730318280495
chr15-16450000	chr15	16450000	16475000	+	-1.09400209281803
chr15-16475000	chr15	16475000	16500000	+	-1.11259951578923
chr15-16500000	chr15	16500000	16525000	+	-1.12685189107707
chr15-16525000	chr15	16525000	16550000	+	-1.11779843905817
chr15-16550000	chr15	16550000	16575000	+	-1.11983992547493
chr15-16575000	chr15	16575000	16600000	+	-1.11712131413493
chr15-16600000	chr15	16600000	16625000	+	-1.10399308541085
chr15-16625000	chr15	16625000	16650000	+	-1.11149084611296
chr15-16650000	chr15	16650000	16675000	+	-1.12429573078134
chr15-16675000	chr15	16675000	16700000	+	-1.13266762214793
chr15-16700000	chr15	16700000	16725000	+	-1.12896198683838
chr15-16725000	chr15	16725000	16750000	+	-1.13316246734287
chr15-16750000	chr15	16750000	16775000	+	-1.13126946308796
chr15-16775000	chr15	16775000	16800000	+	-1.11997579642138
chr15-16800000	chr15	16800000	16825000	+	-1.1452582078558
chr15-16825000	chr15	16825000	16850000	+	-1.16287737857607
chr15-16850000	chr15	16850000	16875000	+	-1.13686019973001
chr15-16875000	chr15	16875000	16900000	+	-1.12871900408002
chr15-16900000	chr15	16900000	16925000	+	-1.13936497549512
chr15-16925000	chr15	16925000	16950000	+	-1.10729251806323
chr15-16950000	chr15	16950000	16975000	+	-1.10509363581048
chr15-16975000	chr15	16975000	17000000	+	-1.15855844418119
chr15-17000000	chr15	17000000	17025000	+	-1.1437683922594
chr15-17025000	chr15	17025000	17050000	+	-1.15603165054586
chr15-17050000	chr15	17050000	17075000	+	-1.14413924991907
chr15-17075000	chr15	17075000	17100000	+	-1.12401143579585
chr15-17100000	chr15	17100000	17125000	+	-1.11114491396837
chr15-17125000	chr15	17125000	17150000	+	-1.09619441202027
chr15-17150000	chr15	17150000	17175000	+	-1.07649535654795
chr15-17175000	chr15	17175000	17200000	+	-1.05495482809776
chr15-17200000	chr15	17200000	17225000	+	-1.09494761366663
chr15-17225000	chr15	17225000	17250000	+	-1.15194533832468
chr15-17250000	chr15	17250000	17275000	+	-1.13840662598971
chr15-17275000	chr15	17275000	17300000	+	-1.13540285555102
chr15-17300000	chr15	17300000	17325000	+	-1.14438901756471
chr15-17325000	chr15	17325000	17350000	+	-1.16107066170692
chr15-17350000	chr15	17350000	17375000	+	-1.16145317736699
chr15-17375000	chr15	17375000	17400000	+	-1.19950156510442
chr15-17400000	chr15	17400000	17425000	+	-1.18416297973634
chr15-17425000	chr15	17425000	17450000	+	-1.1789959606617
chr15-17450000	chr15	17450000	17475000	+	-1.16875659442473
chr15-17475000	chr15	17475000	17500000	+	-1.15143433393167
chr15-17500000	chr15	17500000	17525000	+	-1.16257201957473
chr15-17525000	chr15	17525000	17550000	+	-1.17178620182987
chr15-17550000	chr15	17550000	17575000	+	-1.18008257638629
chr15-17575000	chr15	17575000	17600000	+	-1.14401520454264
chr15-17600000	chr15	17600000	17625000	+	-1.15217676361866
chr15-17625000	chr15	17625000	17650000	+	-1.13885588700827
chr15-17650000	chr15	17650000	17675000	+	-1.14463368031158
chr15-17675000	chr15	17675000	17700000	+	-1.10526139608001
chr15-17700000	chr15	17700000	17725000	+	-1.06152242942492
chr15-17725000	chr15	17725000	17750000	+	-1.03529551457155
chr15-17750000	chr15	17750000	17775000	+	-1.03160048525628
chr15-17775000	chr15	17775000	17800000	+	-0.918724804876157
chr15-17800000	chr15	17800000	17825000	+	-0.921170969840251
chr15-17825000	chr15	17825000	17850000	+	-0.99437317703918
chr15-17850000	chr15	17850000	17875000	+	-1.01512099202052
chr15-17875000	chr15	17875000	17900000	+	-1.09556251165499
chr15-17900000	chr15	17900000	17925000	+	-1.10331310836356
chr15-17925000	chr15	17925000	17950000	+	-1.07980382815606
chr15-17950000	chr15	17950000	17975000	+	-1.10554450407922
chr15-17975000	chr15	17975000	18000000	+	-1.12780797823056
chr15-18000000	chr15	18000000	18025000	+	-1.14758148501752
chr15-18025000	chr15	18025000	18050000	+	-1.1341233076735
chr15-18050000	chr15	18050000	18075000	+	-1.13320361664875
chr15-18075000	chr15	18075000	18100000	+	-1.14360805677623
chr15-18100000	chr15	18100000	18125000	+	-1.123637619372
chr15-18125000	chr15	18125000	18150000	+	-1.11904199470249
chr15-18150000	chr15	18150000	18175000	+	-1.11158419132186
chr15-18175000	chr15	18175000	18200000	+	-1.13546630943379
chr15-18200000	chr15	18200000	18225000	+	-1.14716499665398
chr15-18225000	chr15	18225000	18250000	+	-1.15370793164499
chr15-18250000	chr15	18250000	18275000	+	-1.15517956661707
chr15-18275000	chr15	18275000	18300000	+	-1.10819678521533
chr15-18300000	chr15	18300000	18325000	+	-1.10761338305653
chr15-18325000	chr15	18325000	18350000	+	-1.12650179758476
chr15-18350000	chr15	18350000	18375000	+	-1.13596171869576
chr15-18375000	chr15	18375000	18400000	+	-1.13466341849085
chr15-18400000	chr15	18400000	18425000	+	-1.12892339163191
chr15-18425000	chr15	18425000	18450000	+	-1.14648976300218
chr15-18450000	chr15	18450000	18475000	+	-1.13757158772204
chr15-18475000	chr15	18475000	18500000	+	-1.13723671154761
chr15-18500000	chr15	18500000	18525000	+	-1.13276233203431
chr15-18525000	chr15	18525000	18550000	+	-1.14438168305281
chr15-18550000	chr15	18550000	18575000	+	-1.14998670593201
chr15-18575000	chr15	18575000	18600000	+	-1.14720485001615
chr15-18600000	chr15	18600000	18625000	+	-1.14644268699556
chr15-18625000	chr15	18625000	18650000	+	-1.12418926141128
chr15-18650000	chr15	18650000	18675000	+	-1.11099947404384
chr15-18675000	chr15	18675000	18700000	+	-1.11749603383943
chr15-18700000	chr15	18700000	18725000	+	-1.12665399617076
chr15-18725000	chr15	18725000	18750000	+	-1.12847010021995
chr15-18750000	chr15	18750000	18775000	+	-1.12092549162642
chr15-18775000	chr15	18775000	18800000	+	-1.08065418972018
chr15-18800000	chr15	18800000	18825000	+	-0.912558799219096
chr15-18825000	chr15	18825000	18850000	+	-0.839921537738074
chr15-18850000	chr15	18850000	18875000	+	-0.987654783746121
chr15-18875000	chr15	18875000	18900000	+	-1.04439552112757
chr15-18900000	chr15	18900000	18925000	+	-1.0587320736732
chr15-18925000	chr15	18925000	18950000	+	-1.0841330267926
chr15-18950000	chr15	18950000	18975000	+	-1.10073373083383
chr15-18975000	chr15	18975000	19000000	+	-1.09479666069763
chr15-19000000	chr15	19000000	19025000	+	-1.1182981827339
chr15-19025000	chr15	19025000	19050000	+	-1.09920017110067
chr15-19050000	chr15	19050000	19075000	+	-1.09493048436974
chr15-19075000	chr15	19075000	19100000	+	-1.14243641439798
chr15-19100000	chr15	19100000	19125000	+	-1.12929249719121
chr15-19125000	chr15	19125000	19150000	+	-1.10522293532135
chr15-19150000	chr15	19150000	19175000	+	-1.12893265294935
chr15-19175000	chr15	19175000	19200000	+	-1.12498055340376
chr15-19200000	chr15	19200000	19225000	+	-1.12525905252927
chr15-19225000	chr15	19225000	19250000	+	-1.14741066085027
chr15-19250000	chr15	19250000	19275000	+	-1.13468824198243
chr15-19275000	chr15	19275000	19300000	+	-1.13487637224622
chr15-19300000	chr15	19300000	19325000	+	-1.12028204154238
chr15-19325000	chr15	19325000	19350000	+	-1.10846802421359
chr15-19350000	chr15	19350000	19375000	+	-1.11060319650376
chr15-19375000	chr15	19375000	19400000	+	-1.12202806689111
chr15-19400000	chr15	19400000	19425000	+	-1.12930395531132
chr15-19425000	chr15	19425000	19450000	+	-1.13428079593469
chr15-19450000	chr15	19450000	19475000	+	-1.12129558840374
chr15-19475000	chr15	19475000	19500000	+	-1.10543495277872
chr15-19500000	chr15	19500000	19525000	+	-1.11355610135877
chr15-19525000	chr15	19525000	19550000	+	-1.11589987961958
chr15-19550000	chr15	19550000	19575000	+	-1.09958199821274
chr15-19575000	chr15	19575000	19600000	+	-1.10298895077012
chr15-19600000	chr15	19600000	19625000	+	-1.10328671734841
chr15-19625000	chr15	19625000	19650000	+	-1.10164203832102
chr15-19650000	chr15	19650000	19675000	+	-1.08938281042132
chr15-19675000	chr15	19675000	19700000	+	-1.0815856089587
chr15-19700000	chr15	19700000	19725000	+	-1.0971185554984
chr15-19725000	chr15	19725000	19750000	+	-1.09891780837161
chr15-19750000	chr15	19750000	19775000	+	-1.10842548041533
chr15-19775000	chr15	19775000	19800000	+	-1.08455961011187
chr15-19800000	chr15	19800000	19825000	+	-1.09665101771791
chr15-19825000	chr15	19825000	19850000	+	-1.09833046619631
chr15-19850000	chr15	19850000	19875000	+	-1.10954450770885
chr15-19875000	chr15	19875000	19900000	+	-1.11057482380643
chr15-19900000	chr15	19900000	19925000	+	-1.10138797432839
chr15-19925000	chr15	19925000	19950000	+	-1.11049055072797
chr15-19950000	chr15	19950000	19975000	+	-1.13837134458886
chr15-19975000	chr15	19975000	20000000	+	-1.13198430247338
chr15-20000000	chr15	20000000	20025000	+	-1.11970254677198
chr15-20025000	chr15	20025000	20050000	+	-1.13762940589794
chr15-20050000	chr15	20050000	20075000	+	-1.10802850056454
chr15-20075000	chr15	20075000	20100000	+	-1.11786294273542
chr15-20100000	chr15	20100000	20125000	+	-1.12771550018626
chr15-20125000	chr15	20125000	20150000	+	-1.11322886821626
chr15-20150000	chr15	20150000	20175000	+	-1.10396074059281
chr15-20175000	chr15	20175000	20200000	+	-1.12264078448899
chr15-20200000	chr15	20200000	20225000	+	-1.13768847368022
chr15-20225000	chr15	20225000	20250000	+	-1.13177956631816
chr15-20250000	chr15	20250000	20275000	+	-1.14168759523686
chr15-20275000	chr15	20275000	20300000	+	-1.13270818966515
chr15-20300000	chr15	20300000	20325000	+	-1.1145630801321
chr15-20325000	chr15	20325000	20350000	+	-1.09095613727614
chr15-20350000	chr15	20350000	20375000	+	-1.10309682192796
chr15-20375000	chr15	20375000	20400000	+	-1.13610851467376
chr15-20400000	chr15	20400000	20425000	+	-1.15009239600219
chr15-20425000	chr15	20425000	20450000	+	-1.13839557876855
chr15-20450000	chr15	20450000	20475000	+	-1.1217886495049
chr15-20475000	chr15	20475000	20500000	+	-1.11072820945827
chr15-20500000	chr15	20500000	20525000	+	-1.08794889170519
chr15-20525000	chr15	20525000	20550000	+	-1.10874947047731
chr15-20550000	chr15	20550000	20575000	+	-1.13014406306407
chr15-20575000	chr15	20575000	20600000	+	-1.13553820446063
chr15-20600000	chr15	20600000	20625000	+	-1.13040407550791
chr15-20625000	chr15	20625000	20650000	+	-1.122818288253
chr15-20650000	chr15	20650000	20675000	+	-1.14272875173666
chr15-20675000	chr15	20675000	20700000	+	-1.15134876015281
chr15-20700000	chr15	20700000	20725000	+	-1.13710896346928
chr15-20725000	chr15	20725000	20750000	+	-1.142209060619
chr15-20750000	chr15	20750000	20775000	+	-1.14516089906833
chr15-20775000	chr15	20775000	20800000	+	-1.13904337328846
chr15-20800000	chr15	20800000	20825000	+	-1.15113967689874
chr15-20825000	chr15	20825000	20850000	+	-1.15065718809697
chr15-20850000	chr15	20850000	20875000	+	-1.13420444313475
chr15-20875000	chr15	20875000	20900000	+	-1.1281681514007
chr15-20900000	chr15	20900000	20925000	+	-1.15180879719469
chr15-20925000	chr15	20925000	20950000	+	-1.13738015234054
chr15-20950000	chr15	20950000	20975000	+	-1.10806462648325
chr15-20975000	chr15	20975000	21000000	+	-1.13231927875322
chr15-21000000	chr15	21000000	21025000	+	-1.1562257599852
chr15-21025000	chr15	21025000	21050000	+	-1.13655903377795
chr15-21050000	chr15	21050000	21075000	+	-1.12476139753172
chr15-21075000	chr15	21075000	21100000	+	-1.14348562815008
chr15-21100000	chr15	21100000	21125000	+	-1.15773428305671
chr15-21125000	chr15	21125000	21150000	+	-1.13819706527063
chr15-21150000	chr15	21150000	21175000	+	-1.14010101193556
chr15-21175000	chr15	21175000	21200000	+	-1.14453164812206
chr15-21200000	chr15	21200000	21225000	+	-1.14444206318651
chr15-21225000	chr15	21225000	21250000	+	-1.13214983535392
chr15-21250000	chr15	21250000	21275000	+	-1.11791613527643
chr15-21275000	chr15	21275000	21300000	+	-1.13075966373395
chr15-21300000	chr15	21300000	21325000	+	-1.13082330529817
chr15-21325000	chr15	21325000	21350000	+	-1.10224080580075
chr15-21350000	chr15	21350000	21375000	+	-1.07957946949092
chr15-21375000	chr15	21375000	21400000	+	-1.06485618758849
chr15-21400000	chr15	21400000	21425000	+	-1.07765879872211
chr15-21425000	chr15	21425000	21450000	+	-1.02594162129123
chr15-21450000	chr15	21450000	21475000	+	-0.969460403539107
chr15-21475000	chr15	21475000	21500000	+	-0.943275289844434
chr15-21500000	chr15	21500000	21525000	+	-0.801983835528469
chr15-21525000	chr15	21525000	21550000	+	-0.732674794179909
chr15-21550000	chr15	21550000	21575000	+	-0.788189290114927
chr15-21575000	chr15	21575000	21600000	+	-0.799390982926324
chr15-21600000	chr15	21600000	21625000	+	-0.823412599339899
chr15-21625000	chr15	21625000	21650000	+	-0.803322470993688
chr15-21650000	chr15	21650000	21675000	+	-0.723817979848228
chr15-21675000	chr15	21675000	21700000	+	-0.686369680543828
chr15-21700000	chr15	21700000	21725000	+	-0.672762402034453
chr15-21725000	chr15	21725000	21750000	+	-0.647968252284734
chr15-21750000	chr15	21750000	21775000	+	-0.618540931475369
chr15-21775000	chr15	21775000	21800000	+	-0.556140892616296
chr15-21800000	chr15	21800000	21825000	+	-0.467424119154452
chr15-21825000	chr15	21825000	21850000	+	-0.41437793015594
chr15-21850000	chr15	21850000	21875000	+	-0.248428625081655
chr15-21875000	chr15	21875000	21900000	+	-0.097345998739378
chr15-21900000	chr15	21900000	21925000	+	-0.162649045487338
chr15-21925000	chr15	21925000	21950000	+	-0.183142120038231
chr15-21950000	chr15	21950000	21975000	+	-0.156407905693458
chr15-21975000	chr15	21975000	22000000	+	-0.150318068073261
chr15-22000000	chr15	22000000	22025000	+	-0.174453101779421
chr15-22025000	chr15	22025000	22050000	+	-0.154320346811266
chr15-22050000	chr15	22050000	22075000	+	-0.178430780869097
chr15-22075000	chr15	22075000	22100000	+	-0.148315595514301
chr15-22100000	chr15	22100000	22125000	+	-0.103963189405486
chr15-22125000	chr15	22125000	22150000	+	-0.0494549534266838
