chrom	start	end	h3k27ac
chr4	93275000	93300000	0.029190237485731522
chr4	93300000	93325000	0.04413206382374947
chr4	93325000	93350000	0.36959162862176453
chr4	93350000	93375000	0.16039834013069812
chr4	93375000	93400000	0.04672549727707474
chr4	93400000	93425000	0.03563281218237031
chr4	93425000	93450000	0.029047173117293285
chr4	93450000	93475000	0.012106275741031767
chr4	93475000	93500000	0.04750440316025845
chr4	93500000	93525000	0.057170748451154975
chr4	93525000	93550000	0.04921374950889899
chr4	93550000	93575000	0.4062435700596181
chr4	93575000	93600000	0.03339092199597702
chr4	93600000	93625000	0.06870752917962467
chr4	93625000	93650000	0.023758814733411807
chr4	93650000	93675000	0.03994754178901377
chr4	93675000	93700000	0.11971843683305514
chr4	93700000	93725000	0.1393552366578611
chr4	93725000	93750000	0.23069352608997995
chr4	93750000	93775000	0.02847945686931826
chr4	93775000	93800000	0.03637834546772503
chr4	93800000	93825000	0.24704472515996906
chr4	93825000	93850000	0.012277172826776315
chr4	93850000	93875000	0.0017736067014726222
chr4	93875000	93900000	0.0542086744023449
chr4	93900000	93925000	0.005567185603457991
chr4	93925000	93950000	0.012976651482750538
chr4	93950000	93975000	0.016399539816379337
chr4	93975000	94000000	0.0
chr4	94000000	94025000	0.07572791947189839
chr4	94025000	94050000	0.04612462589657336
chr4	94050000	94075000	0.152049255208885
chr4	94075000	94100000	0.09068474878416045
chr4	94100000	94125000	0.09628149580218627
chr4	94125000	94150000	0.08033399880301693
chr4	94150000	94175000	0.053882352118624216
chr4	94175000	94200000	0.04373112364852345
chr4	94200000	94225000	0.021050158135244672
chr4	94225000	94250000	0.037538620060649106
chr4	94250000	94275000	0.026868500314108465
chr4	94275000	94300000	0.026911759354037793
chr4	94300000	94325000	0.054225804089817455
chr4	94325000	94350000	0.07989491667076348
chr4	94350000	94375000	0.07040464311972609
chr4	94375000	94400000	0.04675919134688425
chr4	94400000	94425000	0.0739929122999227
chr4	94425000	94450000	0.3018760223449352
chr4	94450000	94475000	0.08237251812036135
chr4	94475000	94500000	0.6736050779445822
chr4	94500000	94525000	0.6278295943621466
chr4	94525000	94550000	0.8836549564387093
chr4	94550000	94575000	0.6404361816937629
chr4	94575000	94600000	0.5507009231013702
chr4	94600000	94625000	2.585695042606727
chr4	94625000	94650000	0.45318202408721314
chr4	94650000	94675000	0.3030531264228858
chr4	94675000	94700000	0.18885569462736362
chr4	94700000	94725000	0.06515375933017938
chr4	94725000	94750000	0.05635863895027519
chr4	94750000	94775000	0.1271631116100571
chr4	94775000	94800000	0.040286363626747236
chr4	94800000	94825000	0.09953412520613183
chr4	94825000	94850000	0.04196505052410872
chr4	94850000	94875000	0.05338975703559057
chr4	94875000	94900000	0.024720494694558743
chr4	94900000	94925000	0.0
chr4	94925000	94950000	0.0318205767688851
chr4	94950000	94975000	0.9684489393260003
chr4	94975000	95000000	1.3319526088002513
chr4	95000000	95025000	0.15132920498029107
chr4	95025000	95050000	0.12328076388531034
chr4	95050000	95075000	8.09295702006838
chr4	95075000	95100000	0.3623798058770043
chr4	95100000	95125000	0.378805302874363
chr4	95125000	95150000	0.42361021248902864
chr4	95150000	95175000	0.9768965720138151
chr4	95175000	95200000	0.300168433287796
chr4	95200000	95225000	0.17146927473682264
chr4	95225000	95250000	0.05849899167425731
chr4	95250000	95275000	0.03761437511344766
chr4	95275000	95300000	0.017944884269704472
chr4	95300000	95325000	0.07719873714366737
chr4	95325000	95350000	0.026491998542418557
chr4	95350000	95375000	0.1417060362156707
chr4	95375000	95400000	0.14928398218691755
chr4	95400000	95425000	0.07630785772766686
chr4	95425000	95450000	0.0711662377839435
chr4	95450000	95475000	0.09276746750778007
chr4	95475000	95500000	0.15932111471115565
chr4	95500000	95525000	0.13553528419688066
chr4	95525000	95550000	0.032394305698865186
chr4	95550000	95575000	0.593410587729467
chr4	95575000	95600000	0.10844273192259507
chr4	95600000	95625000	0.2066188489874367
chr4	95625000	95650000	2.904328056419616
chr4	95650000	95675000	0.3958054860741561
chr4	95675000	95700000	0.24460383481071163
chr4	95700000	95725000	0.07602141238805074
chr4	95725000	95750000	0.8057704504796575
chr4	95750000	95775000	0.19122758449404992
chr4	95775000	95800000	0.20519767946487633
chr4	95800000	95825000	0.0590212764158041
chr4	95825000	95850000	0.08633585349321513
chr4	95850000	95875000	0.36759555291685087
chr4	95875000	95900000	0.35935748045873406
chr4	95900000	95925000	0.08730089689006405
chr4	95925000	95950000	0.20732967563922056
chr4	95950000	95975000	0.14584858168056128
chr4	95975000	96000000	2.685278495280653
chr4	96000000	96025000	0.7585527702312134
chr4	96025000	96050000	0.9120457978613029
chr4	96050000	96075000	0.05807679314808058
chr4	96075000	96100000	0.20647051316170037
chr4	96100000	96125000	0.1334828761628281
chr4	96125000	96150000	0.43470606606942647
chr4	96150000	96175000	0.1372355209407791
chr4	96175000	96200000	0.013649631586964469
chr4	96200000	96225000	0.023878192037265024
chr4	96225000	96250000	0.06281618373752249
chr4	96250000	96275000	0.0354074174530601
chr4	96275000	96300000	0.01122106702607422
chr4	96300000	96325000	0.03309257524775478
chr4	96325000	96350000	0.009068172085951662
chr4	96350000	96375000	0.010358269739304525
chr4	96375000	96400000	0.004521500130750514
chr4	96400000	96425000	0.01909263332433304
chr4	96425000	96450000	0.011609624317754268
chr4	96450000	96475000	0.005382114779602012
chr4	96475000	96500000	0.012972515682074066
chr4	96500000	96525000	0.0029601567346007203
chr4	96525000	96550000	0.10896799537204985
chr4	96550000	96575000	0.834815675612861
chr4	96575000	96600000	0.6778836417055812
chr4	96600000	96625000	0.3378852014009036
chr4	96625000	96650000	0.007087262224557501
chr4	96650000	96675000	0.01093557105766745
chr4	96675000	96700000	0.038094309414076065
chr4	96700000	96725000	0.618347265918444
chr4	96725000	96750000	0.7930243044669244
chr4	96750000	96775000	0.24633268336012307
chr4	96775000	96800000	1.1895501665739856
chr4	96800000	96825000	0.47485002778605157
chr4	96825000	96850000	0.026608670891133876
chr4	96850000	96875000	0.05976726897618574
chr4	96875000	96900000	0.037110185126700536
chr4	96900000	96925000	0.04120499124483655
chr4	96925000	96950000	0.02267211955494163
chr4	96950000	96975000	0.004912327347279586
chr4	96975000	97000000	0.18037847408144955
chr4	97000000	97025000	0.01354833765876055
chr4	97025000	97050000	0.10186936993106582
chr4	97050000	97075000	0.08601431288672656
chr4	97075000	97100000	0.02420508436620224
chr4	97100000	97125000	0.03611158723107136
chr4	97125000	97150000	0.1860855072650762
chr4	97150000	97175000	0.2557769904685806
chr4	97175000	97200000	0.07124042362268242
chr4	97200000	97225000	0.1716827469355176
chr4	97225000	97250000	0.12476307372435105
chr4	97250000	97275000	0.020423181202172774
chr4	97275000	97300000	0.05550860670328586
chr4	97300000	97325000	0.07546728513851415
chr4	97325000	97350000	0.013303155743065034
chr4	97350000	97375000	0.03546431593911462
chr4	97375000	97400000	0.05377528527785194
chr4	97400000	97425000	0.07376150597068577
chr4	97425000	97450000	0.5460885379917602
chr4	97450000	97475000	0.16622589004274346
chr4	97475000	97500000	0.06447373007279329
chr4	97500000	97525000	0.08622060733546182
chr4	97525000	97550000	0.045216512801520205
chr4	97550000	97575000	0.10522656969264926
chr4	97575000	97600000	1.5234132621922205
chr4	97600000	97625000	0.7570944337537105
chr4	97625000	97650000	1.159359130724667
chr4	97650000	97675000	3.8695920709921636
chr4	97675000	97700000	0.8817129180480442
chr4	97700000	97725000	0.7502296098292002
chr4	97725000	97750000	0.231013019854539
chr4	97750000	97775000	3.7077370723570855
chr4	97775000	97800000	12.21561384666587
chr4	97800000	97825000	8.104294351252225
chr4	97825000	97850000	4.2051694770735555
chr4	97850000	97875000	3.28327850917556
chr4	97875000	97900000	8.528788939829541
chr4	97900000	97925000	9.656458400644542
chr4	97925000	97950000	4.4795244030428885
chr4	97950000	97975000	5.565101345295122
chr4	97975000	98000000	2.4164082648224983
chr4	98000000	98025000	2.7679232820771484
chr4	98025000	98050000	2.0757792861582556
chr4	98050000	98075000	2.713032905863615
chr4	98075000	98100000	1.8729037895277818
chr4	98100000	98125000	2.921925504505108
chr4	98125000	98150000	0.49690658598774773
chr4	98150000	98175000	0.1119577307845653
chr4	98175000	98200000	0.07166556749253719
chr4	98200000	98225000	0.071143082985243
chr4	98225000	98250000	0.08477846441188296
chr4	98250000	98275000	0.24112984963561226
chr4	98275000	98300000	0.07756145096526906
chr4	98300000	98325000	0.009529712809021217
chr4	98325000	98350000	1.102552083442408
chr4	98350000	98375000	0.3665990407840894
chr4	98375000	98400000	0.9881695420872796
chr4	98400000	98425000	0.9220569144863048
chr4	98425000	98450000	0.14998224166486138
chr4	98450000	98475000	0.2757796270756899
chr4	98475000	98500000	0.19977801304428244
chr4	98500000	98525000	0.2861035314389574
chr4	98525000	98550000	0.05970377778484222
chr4	98550000	98575000	3.3915181623371646
chr4	98575000	98600000	1.6501017875654291
chr4	98600000	98625000	1.4678597702645115
chr4	98625000	98650000	6.552439011617452
chr4	98650000	98675000	1.8432268325428958
chr4	98675000	98700000	1.400557521031027
chr4	98700000	98725000	0.8046295932226316
chr4	98725000	98750000	0.24868103313465004
chr4	98750000	98775000	0.800046466130509
chr4	98775000	98800000	0.5074053139696452
chr4	98800000	98825000	0.4884227573669268
chr4	98825000	98850000	0.34355465398785057
chr4	98850000	98875000	0.10984300497787709
chr4	98875000	98900000	0.061008554700788566
chr4	98900000	98925000	0.08561839059757323
chr4	98925000	98950000	3.6490263035440624
chr4	98950000	98975000	0.7380104318466382
chr4	98975000	99000000	0.6605895990198082
chr4	99000000	99025000	0.6971981678885785
chr4	99025000	99050000	0.9410540597844994
chr4	99050000	99075000	0.5833694358372487
chr4	99075000	99100000	0.539221984657722
chr4	99100000	99125000	1.0970437144024356
chr4	99125000	99150000	2.5287963204559443
chr4	99150000	99175000	0.20150654309325014
chr4	99175000	99200000	0.6347664550650213
chr4	99200000	99225000	2.6555969767435506
chr4	99225000	99250000	0.716365551623588
chr4	99250000	99275000	0.4002467419275297
chr4	99275000	99300000	0.6706828120281318
chr4	99300000	99325000	0.299424579785694
chr4	99325000	99350000	0.1665682611723144
chr4	99350000	99375000	0.3504479689254969
chr4	99375000	99400000	0.7508820913772771
chr4	99400000	99425000	0.11315015498427822
chr4	99425000	99450000	0.08375960064071
chr4	99450000	99475000	0.4596673107376056
chr4	99475000	99500000	0.22087111297565862
chr4	99500000	99525000	0.34771777877967264
chr4	99525000	99550000	0.04780102136443555
chr4	99550000	99575000	0.18506714222924756
chr4	99575000	99600000	0.6833585966829305
chr4	99600000	99625000	0.132849378890909
chr4	99625000	99650000	0.14928693696045642
chr4	99650000	99675000	0.872414468413949
chr4	99675000	99700000	0.09290583966614928
chr4	99700000	99725000	0.5161126998779318
chr4	99725000	99750000	0.9306265314712372
chr4	99750000	99775000	0.16353369524231418
chr4	99775000	99800000	0.09287640185950007
chr4	99800000	99825000	0.017603516836665084
chr4	99825000	99850000	1.0099099480122196
chr4	99850000	99875000	0.008799454873043448
chr4	99875000	99900000	0.05049694363708273
chr4	99900000	99925000	0.08406345898846464
chr4	99925000	99950000	3.2922859584938813
chr4	99950000	99975000	1.343939496992406
chr4	99975000	100000000	1.12698861252443
chr4	100000000	100025000	0.2432647387820303
chr4	100025000	100050000	0.18831532010272495
chr4	100050000	100075000	0.16129333958125877
chr4	100075000	100100000	0.04426984449623162
chr4	100100000	100125000	3.346408562368873
chr4	100125000	100150000	5.085207106900366
chr4	100150000	100175000	1.1067133429878018
chr4	100175000	100200000	2.1711467484476743
chr4	100200000	100225000	1.3270087214704547
chr4	100225000	100250000	5.444780015174858
chr4	100250000	100275000	0.7964247110845039
chr4	100275000	100300000	1.4827773819314778
chr4	100300000	100325000	1.1351638291501265
chr4	100325000	100350000	1.2171321566171789
chr4	100350000	100375000	1.0082560763958495
chr4	100375000	100400000	5.271730902773504
chr4	100400000	100425000	2.9705312866348392
chr4	100425000	100450000	0.7644518085549518
chr4	100450000	100475000	0.10465304502940165
chr4	100475000	100500000	0.05176780149242583
chr4	100500000	100525000	0.02448954384737237
chr4	100525000	100550000	0.29603538782096445
chr4	100550000	100575000	0.043057971986902734
chr4	100575000	100600000	0.07646309603878566
chr4	100600000	100625000	0.14445343604933836
chr4	100625000	100650000	0.08813487230495853
chr4	100650000	100675000	0.057529211393221
chr4	100675000	100700000	0.050048557357590805
chr4	100700000	100725000	0.03133560764235514
chr4	100725000	100750000	0.06050525507752948
chr4	100750000	100775000	0.027128863347782278
chr4	100775000	100800000	1.0905512052878634
chr4	100800000	100825000	0.48530484670462315
chr4	100825000	100850000	0.44434670020704686
chr4	100850000	100875000	0.2576333697569699
chr4	100875000	100900000	0.2071913460426328
chr4	100900000	100925000	0.3495577198581385
chr4	100925000	100950000	0.20108379526696132
chr4	100950000	100975000	0.21068289357500938
chr4	100975000	101000000	0.38420723742654117
chr4	101000000	101025000	0.6003025312967156
chr4	101025000	101050000	0.11221910186235694
chr4	101050000	101075000	0.052566292695046986
chr4	101075000	101100000	0.511249679205758
chr4	101100000	101125000	0.14699402902615977
chr4	101125000	101150000	0.07313151834203803
chr4	101150000	101175000	1.0961414060953252
chr4	101175000	101200000	1.5932201225472973
chr4	101200000	101225000	2.1428576218289535
chr4	101225000	101250000	1.8508337941120954
chr4	101250000	101275000	1.2600181659633878
chr4	101275000	101300000	0.5774569708708844
chr4	101300000	101325000	0.4332974351774436
chr4	101325000	101350000	0.11897766248352451
chr4	101350000	101375000	5.790657381513928
chr4	101375000	101400000	0.1871630866336714
chr4	101400000	101425000	0.0770493852341028
chr4	101425000	101450000	15.186470167228345
chr4	101450000	101475000	19.710804142256922
chr4	101475000	101500000	2.093541815394528
chr4	101500000	101525000	4.891060100443994
chr4	101525000	101550000	1.7563123412727453
chr4	101550000	101575000	10.340658697288198
chr4	101575000	101600000	8.110395619207292
chr4	101600000	101625000	3.145382411186577
chr4	101625000	101650000	2.1851564990452412
chr4	101650000	101675000	2.1570569981269583
chr4	101675000	101700000	0.09179577872378458
chr4	101700000	101725000	0.07913763446466389
chr4	101725000	101750000	0.2159262993332594
chr4	101750000	101775000	0.04977097500999818
chr4	101775000	101800000	0.03522485719235656
chr4	101800000	101825000	0.03981118981157384
chr4	101825000	101850000	0.1504377889824989
chr4	101850000	101875000	0.02221809527541211
chr4	101875000	101900000	0.09666060496465316
chr4	101900000	101925000	0.042568313976026034
chr4	101925000	101950000	0.005229810506975734
chr4	101950000	101975000	0.0414427789631945
chr4	101975000	102000000	0.025826062517509206
chr4	102000000	102025000	0.11307395493035899
chr4	102025000	102050000	0.08148331890882635
chr4	102050000	102075000	0.052784752799049095
chr4	102075000	102100000	6.880089798582271
chr4	102100000	102125000	13.349247093339859
chr4	102125000	102150000	2.4428404154284498
chr4	102150000	102175000	4.001911691216755
chr4	102175000	102200000	2.990591469834645
chr4	102200000	102225000	3.3844253552677035
chr4	102225000	102250000	3.8170399154717463
chr4	102250000	102275000	5.606500770224734
chr4	102275000	102300000	4.830632173268586
chr4	102300000	102325000	7.473745306970864
chr4	102325000	102350000	3.772284846400614
chr4	102350000	102375000	2.3413583560083673
chr4	102375000	102400000	2.348936497513584
chr4	102400000	102425000	3.932976775903349
chr4	102425000	102450000	5.838074845351959
chr4	102450000	102475000	4.402913181321262
chr4	102475000	102500000	3.6713927459561573
chr4	102500000	102525000	6.836007169714357
chr4	102525000	102550000	10.719051598077908
chr4	102550000	102575000	3.191781695718709
chr4	102575000	102600000	11.90503281007196
chr4	102600000	102625000	8.932886794979398
chr4	102625000	102650000	0.3709519908052037
chr4	102650000	102675000	0.1743766734243227
chr4	102675000	102700000	0.07178896702332736
chr4	102700000	102725000	0.06999814621873308
chr4	102725000	102750000	0.07348685312330823
chr4	102750000	102775000	5.919285310068304
chr4	102775000	102800000	8.798277487047608
chr4	102800000	102825000	5.777344815001465
chr4	102825000	102850000	5.0561538986371675
chr4	102850000	102875000	5.657157309077157
chr4	102875000	102900000	1.5973733268043968
chr4	102900000	102925000	1.8460505318605207
chr4	102925000	102950000	1.661969969031629
chr4	102950000	102975000	1.2120369785125813
chr4	102975000	103000000	1.201511635475137
chr4	103000000	103025000	0.23280544817910703
chr4	103025000	103050000	0.05126352006198143
chr4	103050000	103075000	0.05585127056411945
chr4	103075000	103100000	0.024043529143238516
chr4	103100000	103125000	0.7005807417284479
chr4	103125000	103150000	3.0660611264331123
chr4	103150000	103175000	1.7046126160105626
chr4	103175000	103200000	1.3480471285084665
chr4	103200000	103225000	1.6019940873824479
chr4	103225000	103250000	1.3273072721299222
chr4	103250000	103275000	0.02469723990611902
chr4	103275000	103300000	0.03939425310146847
chr4	103300000	103325000	1.6137094068915556
chr4	103325000	103350000	0.892378762329529
chr4	103350000	103375000	0.6357667580410171
chr4	103375000	103400000	0.09043983457682914
chr4	103400000	103425000	0.5073590586456018
chr4	103425000	103450000	0.05069042653859691
chr4	103450000	103475000	0.6513360352544243
chr4	103475000	103500000	0.09654779212142418
chr4	103500000	103525000	0.1713865050083575
chr4	103525000	103550000	0.10890408433162672
chr4	103550000	103575000	0.410602560685571
chr4	103575000	103600000	0.8060123634647127
chr4	103600000	103625000	0.04697043923253049
chr4	103625000	103650000	0.8656706983712851
chr4	103650000	103675000	0.5280813871048833
chr4	103675000	103700000	0.7907670242683603
chr4	103700000	103725000	1.0471469612885436
chr4	103725000	103750000	1.5288064389963218
chr4	103750000	103775000	0.9287075786987847
chr4	103775000	103800000	1.4869112481105744
chr4	103800000	103825000	0.7769784983240983
chr4	103825000	103850000	0.43239045938879894
chr4	103850000	103875000	0.6703555161517377
chr4	103875000	103900000	1.7235797317598158
chr4	103900000	103925000	0.500780112917056
chr4	103925000	103950000	1.1501789465050887
chr4	103950000	103975000	0.8081019323186378
chr4	103975000	104000000	0.3791128216274745
chr4	104000000	104025000	0.5274967423064025
chr4	104025000	104050000	0.42117765490437054
chr4	104050000	104075000	0.2943006752996302
chr4	104075000	104100000	0.6896314228442911
chr4	104100000	104125000	0.3500930462167043
chr4	104125000	104150000	0.18890126764068116
chr4	104150000	104175000	0.062441408670979234
chr4	104175000	104200000	0.6481741410139557
chr4	104200000	104225000	1.0634214383240468
chr4	104225000	104250000	0.654163964203122
chr4	104250000	104275000	0.5490501356853297
chr4	104275000	104300000	0.32523573363080566
chr4	104300000	104325000	0.4576061107743773
chr4	104325000	104350000	0.36067698578208207
chr4	104350000	104375000	0.21302354115049532
chr4	104375000	104400000	7.933866677805434
chr4	104400000	104425000	1.3806014943537657
chr4	104425000	104450000	4.7611336812742415
chr4	104450000	104475000	12.745977750170026
chr4	104475000	104500000	2.984702769803027
chr4	104500000	104525000	3.314137901555271
chr4	104525000	104550000	4.734161409637861
chr4	104550000	104575000	1.6678284541638595
chr4	104575000	104600000	2.1533263093406587
chr4	104600000	104625000	2.022375487019555
chr4	104625000	104650000	1.6113471229257836
chr4	104650000	104675000	5.194415198430617
chr4	104675000	104700000	1.5094840221791552
chr4	104700000	104725000	4.5035816924101075
chr4	104725000	104750000	1.179702513737178
chr4	104750000	104775000	0.574721304086749
chr4	104775000	104800000	0.1369554192079406
chr4	104800000	104825000	0.15676141762614282
chr4	104825000	104850000	0.20671142736527995
chr4	104850000	104875000	0.08941413391601291
chr4	104875000	104900000	0.13526999889905397
chr4	104900000	104925000	0.6917214346676908
chr4	104925000	104950000	0.12629391413846836
chr4	104950000	104975000	0.24757890891488163
chr4	104975000	105000000	0.092647669265747
chr4	105000000	105025000	0.1951342126704428
chr4	105025000	105050000	0.34276294536226776
chr4	105050000	105075000	1.0302345667713535
chr4	105075000	105100000	0.4861553292477043
chr4	105100000	105125000	2.3814300812946043
chr4	105125000	105150000	0.24282337641147786
chr4	105150000	105175000	0.6620563135169291
chr4	105175000	105200000	2.265115351174772
chr4	105200000	105225000	1.393120837613209
chr4	105225000	105250000	0.8987852407330772
chr4	105250000	105275000	0.3795099070341163
chr4	105275000	105300000	0.261844085397681
chr4	105300000	105325000	0.04344001570209201
chr4	105325000	105350000	0.1362880418226461
chr4	105350000	105375000	0.21963381672591537
chr4	105375000	105400000	0.06411312370299585
chr4	105400000	105425000	0.05071627952619376
chr4	105425000	105450000	0.10186986573145805
chr4	105450000	105475000	0.18910797164078588
chr4	105475000	105500000	0.28947665922717347
chr4	105500000	105525000	0.09843218100911237
chr4	105525000	105550000	0.04401585352661075
chr4	105550000	105575000	0.13862327920639161
chr4	105575000	105600000	0.1200132674915249
chr4	105600000	105625000	0.049623794787776246
chr4	105625000	105650000	0.1003240963281002
chr4	105650000	105675000	0.11618415822663536
chr4	105675000	105700000	0.030327675583995066
chr4	105700000	105725000	0.08024529413665096
chr4	105725000	105750000	0.07078151916974251
chr4	105750000	105775000	0.06822816266431557
chr4	105775000	105800000	0.09041602738187966
chr4	105800000	105825000	0.047789921088699255
chr4	105825000	105850000	0.06703998839520352
chr4	105850000	105875000	0.08154694087864775
chr4	105875000	105900000	0.03150542429037227
chr4	105900000	105925000	0.17700229211439208
chr4	105925000	105950000	0.3195596590992515
chr4	105950000	105975000	0.16620240260935543
chr4	105975000	106000000	0.19265713611194732
chr4	106000000	106025000	0.10943526621071624
chr4	106025000	106050000	0.09970974797212291
chr4	106050000	106075000	0.1995803725508873
chr4	106075000	106100000	0.17754889121469744
chr4	106100000	106125000	0.18451228484987592
chr4	106125000	106150000	0.15034635736194726
chr4	106150000	106175000	0.2703118402180371
chr4	106175000	106200000	0.040597320719478525
chr4	106200000	106225000	0.08036706351139822
chr4	106225000	106250000	0.4693030147523253
chr4	106250000	106275000	0.5014664619768539
chr4	106275000	106300000	0.5316014860640003
chr4	106300000	106325000	0.1564816245596296
chr4	106325000	106350000	4.190613017120493
chr4	106350000	106375000	1.4667203759753673
chr4	106375000	106400000	1.2154442200537636
chr4	106400000	106425000	0.7719666665994873
chr4	106425000	106450000	1.145811738712742
chr4	106450000	106475000	0.9622137182552727
chr4	106475000	106500000	0.9008146017970019
chr4	106500000	106525000	0.2170328118846613
chr4	106525000	106550000	0.27772813037404986
chr4	106550000	106575000	0.6301883881659212
chr4	106575000	106600000	0.8468347483859521
chr4	106600000	106625000	0.14896272127298696
chr4	106625000	106650000	1.8296588132586458
chr4	106650000	106675000	1.3111341291216243
chr4	106675000	106700000	0.38567553376077446
chr4	106700000	106725000	0.30090285084655644
chr4	106725000	106750000	0.14775305422924795
chr4	106750000	106775000	0.3204529017738809
chr4	106775000	106800000	1.2040434312761787
chr4	106800000	106825000	0.6197077547737337
chr4	106825000	106850000	0.5595503952653043
chr4	106850000	106875000	3.606808523578547
chr4	106875000	106900000	0.18858376354524656
chr4	106900000	106925000	3.055584043151633
chr4	106925000	106950000	7.378328092484864
chr4	106950000	106975000	12.999310813323543
chr4	106975000	107000000	9.685283688592033
chr4	107000000	107025000	15.876666979931764
chr4	107025000	107050000	10.464455916414613
chr4	107050000	107075000	3.4999487948885
chr4	107075000	107100000	0.8124477571186358
chr4	107100000	107125000	0.49661171206028676
chr4	107125000	107150000	0.34943288648885656
chr4	107150000	107175000	0.39376759898600816
chr4	107175000	107200000	2.6305288909860423
chr4	107200000	107225000	0.4210875766399031
chr4	107225000	107250000	0.26028560640852405
chr4	107250000	107275000	2.227424638388159
chr4	107275000	107300000	0.16449495309169232
chr4	107300000	107325000	0.6133583668233571
chr4	107325000	107350000	0.36587266764160237
chr4	107350000	107375000	0.23773544560849366
chr4	107375000	107400000	0.6401243745837276
chr4	107400000	107425000	0.062166365389657474
chr4	107425000	107450000	0.574029733632281
chr4	107450000	107475000	0.3656669907719136
chr4	107475000	107500000	0.38696945728813975
chr4	107500000	107525000	0.27740605462831774
chr4	107525000	107550000	0.19750208184449594
chr4	107550000	107575000	0.4517720815320456
chr4	107575000	107600000	0.339798568337745
chr4	107600000	107625000	0.4602646547450887
chr4	107625000	107650000	1.6535425095351832
chr4	107650000	107675000	0.25535298751838054
chr4	107675000	107700000	0.2891843786067817
chr4	107700000	107725000	0.24294635241589665
chr4	107725000	107750000	0.36046658931759723
chr4	107750000	107775000	0.5044703158801946
chr4	107775000	107800000	0.1679327743917682
chr4	107800000	107825000	3.955488707439765
chr4	107825000	107850000	7.519503262669732
chr4	107850000	107875000	2.7933634433128907
chr4	107875000	107900000	1.0459932581533302
chr4	107900000	107925000	1.099966457308087
chr4	107925000	107950000	0.23564934846070698
chr4	107950000	107975000	0.2545250697296679
chr4	107975000	108000000	1.083503014716781
chr4	108000000	108025000	0.6783490759294055
chr4	108025000	108050000	0.739185674472435
chr4	108050000	108075000	1.2625368155328114
chr4	108075000	108100000	0.8403637505283708
chr4	108100000	108125000	0.05705272097292096
chr4	108125000	108150000	0.24552746331092443
chr4	108150000	108175000	0.01076021561915481
chr4	108175000	108200000	0.4197074401306368
chr4	108200000	108225000	0.13908940227745606
chr4	108225000	108250000	0.19359793260737615
chr4	108250000	108275000	0.6566371826861042
chr4	108275000	108300000	2.4675412080949966
chr4	108300000	108325000	1.1977185533841412
chr4	108325000	108350000	2.109236046558139
chr4	108350000	108375000	0.7586570918046607
chr4	108375000	108400000	0.31111425641982826
chr4	108400000	108425000	0.6090776626560762
chr4	108425000	108450000	0.1363867449237766
chr4	108450000	108475000	4.167024598002559
chr4	108475000	108500000	3.6860789944442915
chr4	108500000	108525000	2.008344893202252
chr4	108525000	108550000	0.8976580592536147
chr4	108550000	108575000	2.2304804398651035
chr4	108575000	108600000	1.338712009859529
chr4	108600000	108625000	0.13876144584932554
chr4	108625000	108650000	3.4087880701734097
chr4	108650000	108675000	0.595768174158084
chr4	108675000	108700000	0.7209367920319842
chr4	108700000	108725000	0.6949193150837503
chr4	108725000	108750000	1.625885914978868
chr4	108750000	108775000	0.788119952056524
chr4	108775000	108800000	8.848153207011059
chr4	108800000	108825000	0.2663705809639668
chr4	108825000	108850000	4.954498965367079
chr4	108850000	108875000	1.3548673921092254
chr4	108875000	108900000	0.33963032654255404
chr4	108900000	108925000	0.08191721977910289
chr4	108925000	108950000	0.24933747195953454
chr4	108950000	108975000	0.6326274651980448
chr4	108975000	109000000	0.07099595819885286
chr4	109000000	109025000	1.9970010565933154
chr4	109025000	109050000	1.1073620380360485
chr4	109050000	109075000	1.7019934010185889
chr4	109075000	109100000	2.646586157184396
chr4	109100000	109125000	2.92307202799318
chr4	109125000	109150000	3.6857570776455915
chr4	109150000	109175000	11.845768576168446
chr4	109175000	109200000	1.2552517074044038
chr4	109200000	109225000	1.640003136103252
chr4	109225000	109250000	0.6485225443630847
chr4	109250000	109275000	0.30924985678786
chr4	109275000	109300000	0.5160024087964735
chr4	109300000	109325000	0.30287119422762554
chr4	109325000	109350000	0.1621216820098792
chr4	109350000	109375000	1.6827122884360965
chr4	109375000	109400000	1.2659600964688116
chr4	109400000	109425000	2.9258723920380696
chr4	109425000	109450000	1.0331342433615982
chr4	109450000	109475000	2.6128719125336333
chr4	109475000	109500000	2.4168196063756344
chr4	109500000	109525000	0.109119637872745
chr4	109525000	109550000	0.04925688825693295
chr4	109550000	109575000	0.011482114016577002
chr4	109575000	109600000	0.03734504960733169
chr4	109600000	109625000	0.014505849863609388
chr4	109625000	109650000	0.01659515859886201
chr4	109650000	109675000	0.27391342460154305
chr4	109675000	109700000	3.7723271842869854
chr4	109700000	109725000	0.35527259154196555
chr4	109725000	109750000	1.2666509840332982
chr4	109750000	109775000	1.4701624187576279
chr4	109775000	109800000	0.7316024957935849
chr4	109800000	109825000	1.31065580972756
chr4	109825000	109850000	0.9259004379525541
chr4	109850000	109875000	1.1331608405603817
chr4	109875000	109900000	1.0975554203644535
chr4	109900000	109925000	0.48407236696328576
chr4	109925000	109950000	0.7185736866085396
chr4	109950000	109975000	1.0201294008775474
chr4	109975000	110000000	1.2964948460912835
chr4	110000000	110025000	0.08946181955289124
chr4	110025000	110050000	0.1604916383186753
chr4	110050000	110075000	0.26878582970245163
