chrom	start	end	weight	E1
chr2	179650000	179675000	0.0066053118726977075	0.5062254384032423
chr2	179675000	179700000	0.006063101868603905	0.5527699720173629
chr2	179700000	179725000	0.005218598219680849	0.5968693384770115
chr2	179725000	179750000	0.006383166303162935	0.5690146676393708
chr2	179750000	179775000	0.005966600735739622	0.7543550313557631
chr2	179775000	179800000	0.005957577844224508	0.6365073438510553
chr2	179800000	179825000	0.006793046456094124	0.46760766913052065
chr2	179825000	179850000	0.006028203354521336	0.4729413585278221
chr2	179850000	179875000	0.0062725084049695965	0.4794074846681216
chr2	179875000	179900000	0.006264810650068266	0.43560448583843825
chr2	179900000	179925000	0.00680747672096064	0.6656250820903137
chr2	179925000	179950000	0.00748009444268639	0.8541928327076943
chr2	179950000	179975000	0.005968447462231622	0.9231546243275381
chr2	179975000	180000000	0.006204350836954253	0.8821751473309802
chr2	180000000	180025000	0.006510915436304248	0.9057568829096126
chr2	180025000	180050000	0.006325324365445001	0.9422348088269655
chr2	180050000	180075000	0.0072455202013372135	0.8504186625761165
chr2	180075000	180100000	0.008114527441663355	0.9116053458148125
chr2	180100000	180125000	0.0055744822308912	1.0559468539802193
chr2	180125000	180150000	0.004832444697994666	1.045580334515406
chr2	180150000	180175000	0.007042609223381774	1.0263638171670357
chr2	180175000	180200000	0.007299673365408159	0.8586817191560286
chr2	180200000	180225000	0.005980346807542793	0.8636355985067907
chr2	180225000	180250000	0.00717793359618981	0.8483929138737514
chr2	180250000	180275000	0.005182832412249389	0.9770266513773653
chr2	180275000	180300000	0.007487282096670424	0.6619435675069307
chr2	180300000	180325000	0.006767144637504959	0.5254333225722922
chr2	180325000	180350000	0.005782900828756827	0.5827183932580434
chr2	180350000	180375000	0.006318412431250841	0.6478738525521868
chr2	180375000	180400000	0.006678890775623913	0.5461848328849944
chr2	180400000	180425000	0.005644489541564341	0.6690970034812358
chr2	180425000	180450000	0.005965102721035823	0.7195381840685451
chr2	180450000	180475000	0.005714200988145696	0.7828172486760944
chr2	180475000	180500000	0.005860663853172639	0.6806271170406099
chr2	180500000	180525000	0.006908310495802108	0.6054134941945816
chr2	180525000	180550000	0.006086195221334887	0.6743912488096191
chr2	180550000	180575000	0.005608355468434069	0.7395211873863279
chr2	180575000	180600000	0.004927401231472162	0.9500298118336785
chr2	180600000	180625000	0.006340612139154073	0.8275858575563805
chr2	180625000	180650000	0.007290737790527012	0.7614322789719278
chr2	180650000	180675000	0.007409771947922196	0.9401454595055324
chr2	180675000	180700000	0.006424921973924316	1.0452824848166808
chr2	180700000	180725000	0.005501015436735488	1.1100691256581972
chr2	180725000	180750000	0.008089526509241149	0.8977919135164987
chr2	180750000	180775000	0.006510746962099513	0.9035261565570105
chr2	180775000	180800000	0.00529738903910756	0.9477776540608005
chr2	180800000	180825000	0.005625453244574709	1.0463135210542325
chr2	180825000	180850000	0.006600473993635833	1.0545139480702348
chr2	180850000	180875000	0.006643839716485763	1.0406295094132478
chr2	180875000	180900000	0.0051300710155875945	1.0770049007190565
chr2	180900000	180925000	0.005867815853969106	1.0134016394644667
chr2	180925000	180950000	0.00655411353076278	1.0213043973289198
chr2	180950000	180975000	0.005404880085781697	1.0561652996261706
chr2	180975000	181000000	0.006684088857474329	0.9725078481439818
chr2	181000000	181025000	0.007015221901740367	0.9497364052141857
chr2	181025000	181050000	0.005682009857524423	1.0519572699579414
chr2	181050000	181075000	0.006231274793973796	0.9690841439442014
chr2	181075000	181100000	0.006372319696833506	0.9514065480675451
chr2	181100000	181125000	0.006268223076648438	1.0224088449846487
chr2	181125000	181150000	0.005808413378844082	1.0789644185666
chr2	181150000	181175000	0.006624416785681517	1.0073996791654798
chr2	181175000	181200000	0.006113595658762464	0.9451296081738733
chr2	181200000	181225000	0.005936271267995457	0.9757789472466173
chr2	181225000	181250000	0.006072084326190051	0.9555930741181352
chr2	181250000	181275000	0.006708255394935705	0.9697138248115232
chr2	181275000	181300000	0.006377679210869701	1.0177670189898647
chr2	181300000	181325000	0.005789249716417889	1.01328188670498
chr2	181325000	181350000	0.006500916260970697	0.9353846817695657
chr2	181350000	181375000	0.0063446385372228	0.9480164379502697
chr2	181375000	181400000	0.005905803895698049	0.9055451708159913
chr2	181400000	181425000	0.005876931207113775	0.9338526675524207
chr2	181425000	181450000	0.007223504672159303	1.0301457416222044
chr2	181450000	181475000	0.0055845020819397205	1.0547389774395106
chr2	181475000	181500000	0.005598153004816748	0.9365054956736939
chr2	181500000	181525000	0.005957095892119174	0.9509871147019312
chr2	181525000	181550000	0.00656279627695876	1.0080442270443148
chr2	181550000	181575000	0.006213487205794005	1.0008176384215204
chr2	181575000	181600000	0.0050439937739283885	0.9783188668200455
chr2	181600000	181625000	0.00690995207221551	0.9730032594738476
chr2	181625000	181650000	0.00772215267618028	0.9210118778668139
chr2	181650000	181675000	0.007324009629344474	0.8903158196485054
chr2	181675000	181700000	0.005359978924532705	0.8978681066844114
chr2	181700000	181725000	0.005668150937061448	0.8724025868299489
chr2	181725000	181750000	0.008896349334352691	0.8795203393328971
chr2	181750000	181775000	0.005173341068142755	0.9616955349979119
chr2	181775000	181800000	0.004844873312742991	0.9040936156540101
chr2	181800000	181825000	0.006333428861967093	0.8518860463576519
chr2	181825000	181850000	0.005622384650948141	0.877897653079976
chr2	181850000	181875000	0.006281561482643149	0.783314768996188
chr2	181875000	181900000	0.006527493056208485	0.3818645144954904
chr2	181900000	181925000	0.007199632104147926	-0.0069386956071489135
chr2	181925000	181950000	0.0077643141424767305	-0.34865183793592164
chr2	181950000	181975000	0.007416044635489583	-0.5147788780933471
chr2	181975000	182000000	0.006158565313201223	-0.563058559784383
chr2	182000000	182025000		
chr2	182025000	182050000		
chr2	182050000	182075000		
chr2	182075000	182100000		
chr2	182100000	182113224		
chrX	0	25000		
chrX	25000	50000		
chrX	50000	75000		
chrX	75000	100000		
chrX	100000	125000		
chrX	125000	150000		
chrX	150000	175000		
chrX	175000	200000		
chrX	200000	225000		
chrX	225000	250000		
chrX	250000	275000		
chrX	275000	300000		
chrX	300000	325000		
chrX	325000	350000		
chrX	350000	375000		
chrX	375000	400000		
chrX	400000	425000		
chrX	425000	450000		
chrX	450000	475000		
chrX	475000	500000		
chrX	500000	525000		
chrX	525000	550000		
chrX	550000	575000		
chrX	575000	600000		
chrX	600000	625000		
chrX	625000	650000		
chrX	650000	675000		
chrX	675000	700000		
chrX	700000	725000		
chrX	725000	750000		
chrX	750000	775000		
chrX	775000	800000		
chrX	800000	825000		
chrX	825000	850000		
chrX	850000	875000		
chrX	875000	900000		
chrX	900000	925000		
chrX	925000	950000		
chrX	950000	975000		
chrX	975000	1000000		
chrX	1000000	1025000		
chrX	1025000	1050000		
chrX	1050000	1075000		
chrX	1075000	1100000		
chrX	1100000	1125000		
chrX	1125000	1150000		
chrX	1150000	1175000		
chrX	1175000	1200000		
chrX	1200000	1225000		
chrX	1225000	1250000		
chrX	1250000	1275000		
chrX	1275000	1300000		
chrX	1300000	1325000		
chrX	1325000	1350000		
chrX	1350000	1375000		
chrX	1375000	1400000		
chrX	1400000	1425000		
chrX	1425000	1450000		
chrX	1450000	1475000		
chrX	1475000	1500000		
chrX	1500000	1525000		
chrX	1525000	1550000		
chrX	1550000	1575000		
chrX	1575000	1600000		
chrX	1600000	1625000		
chrX	1625000	1650000		
chrX	1650000	1675000		
chrX	1675000	1700000		
chrX	1700000	1725000		
chrX	1725000	1750000		
chrX	1750000	1775000		
chrX	1775000	1800000		
chrX	1800000	1825000		
chrX	1825000	1850000		
chrX	1850000	1875000		
chrX	1875000	1900000		
chrX	1900000	1925000		
chrX	1925000	1950000		
chrX	1950000	1975000		
chrX	1975000	2000000		
chrX	2000000	2025000		
chrX	2025000	2050000		
chrX	2050000	2075000		
chrX	2075000	2100000		
chrX	2100000	2125000		
chrX	2125000	2150000		
chrX	2150000	2175000		
chrX	2175000	2200000		
chrX	2200000	2225000		
chrX	2225000	2250000		
chrX	2250000	2275000		
chrX	2275000	2300000		
chrX	2300000	2325000		
chrX	2325000	2350000		
chrX	2350000	2375000		
chrX	2375000	2400000		
chrX	2400000	2425000		
chrX	2425000	2450000		
chrX	2450000	2475000		
chrX	2475000	2500000		
chrX	2500000	2525000		
chrX	2525000	2550000		
chrX	2550000	2575000		
chrX	2575000	2600000		
chrX	2600000	2625000		
chrX	2625000	2650000		
chrX	2650000	2675000		
chrX	2675000	2700000		
chrX	2700000	2725000		
chrX	2725000	2750000		
chrX	2750000	2775000		
chrX	2775000	2800000		
chrX	2800000	2825000		
chrX	2825000	2850000		
chrX	2850000	2875000		
chrX	2875000	2900000		
chrX	2900000	2925000		
chrX	2925000	2950000		
chrX	2950000	2975000		
chrX	2975000	3000000		
chrX	3000000	3025000		
chrX	3025000	3050000		
chrX	3050000	3075000		
chrX	3075000	3100000		
chrX	3100000	3125000		
chrX	3125000	3150000		
chrX	3150000	3175000		
chrX	3175000	3200000		
chrX	3200000	3225000		
chrX	3225000	3250000		
chrX	3250000	3275000		
chrX	3275000	3300000		
chrX	3300000	3325000		
chrX	3325000	3350000		
chrX	3350000	3375000		
chrX	3375000	3400000		
chrX	3400000	3425000		
chrX	3425000	3450000		
chrX	3450000	3475000		
chrX	3475000	3500000		
chrX	3500000	3525000		
chrX	3525000	3550000		
chrX	3550000	3575000		
chrX	3575000	3600000		
chrX	3600000	3625000		
chrX	3625000	3650000		
chrX	3650000	3675000		
chrX	3675000	3700000		
chrX	3700000	3725000		
chrX	3725000	3750000		
chrX	3750000	3775000		
chrX	3775000	3800000		
chrX	3800000	3825000		
chrX	3825000	3850000		
chrX	3850000	3875000		
chrX	3875000	3900000		
chrX	3900000	3925000		
chrX	3925000	3950000		
chrX	3950000	3975000		
chrX	3975000	4000000		
chrX	4000000	4025000		
chrX	4025000	4050000		
chrX	4050000	4075000		
chrX	4075000	4100000		
chrX	4100000	4125000		
chrX	4125000	4150000		
chrX	4150000	4175000		
chrX	4175000	4200000		
chrX	4200000	4225000		
chrX	4225000	4250000		
chrX	4250000	4275000		
chrX	4275000	4300000		
chrX	4300000	4325000		
chrX	4325000	4350000		
chrX	4350000	4375000		
chrX	4375000	4400000		
chrX	4400000	4425000		
chrX	4425000	4450000		
chrX	4450000	4475000		
chrX	4475000	4500000		
chrX	4500000	4525000		
chrX	4525000	4550000		
chrX	4550000	4575000		
chrX	4575000	4600000		
chrX	4600000	4625000		
chrX	4625000	4650000		
chrX	4650000	4675000		
chrX	4675000	4700000		
chrX	4700000	4725000		
chrX	4725000	4750000		
chrX	4750000	4775000		
chrX	4775000	4800000		
chrX	4800000	4825000		
chrX	4825000	4850000		
chrX	4850000	4875000		
chrX	4875000	4900000		
chrX	4900000	4925000		
chrX	4925000	4950000		
chrX	4950000	4975000		
chrX	4975000	5000000		
chrX	5000000	5025000		
chrX	5025000	5050000		
chrX	5050000	5075000		
chrX	5075000	5100000	0.02387158126471374	-2.912237767027199
chrX	5100000	5125000		
chrX	5125000	5150000	0.023127116281873392	-2.9377606241367666
chrX	5150000	5175000		
chrX	5175000	5200000		
chrX	5200000	5225000		
chrX	5225000	5250000		
chrX	5250000	5275000		
chrX	5275000	5300000		
chrX	5300000	5325000	0.025112498549296494	-2.731478671626728
chrX	5325000	5350000		
chrX	5350000	5375000	0.023055375481192547	-2.456384722145116
chrX	5375000	5400000	0.02010171987918358	-2.497186579485252
chrX	5400000	5425000	0.019876153343557794	-2.4686782121822177
chrX	5425000	5450000	0.016321535050047672	-2.4259613547638494
chrX	5450000	5475000	0.01544060727721672	-2.4163882708139224
chrX	5475000	5500000	0.017394691703060086	-2.203083901053907
chrX	5500000	5525000		
chrX	5525000	5550000	0.013718043288918683	-2.1497792939380544
chrX	5550000	5575000		
chrX	5575000	5600000	0.01369786940083842	-2.1880798572731233
chrX	5600000	5625000	0.012017748025982286	-2.1903544086891205
chrX	5625000	5650000	0.01734279585629217	-1.9952099098997198
chrX	5650000	5675000	0.014039993392440624	-1.8822831742158235
chrX	5675000	5700000	0.019222332575276342	-1.7410604461684527
chrX	5700000	5725000	0.012099706335470277	-1.6628548510656622
chrX	5725000	5750000	0.012052674201387578	-1.5856712646943318
chrX	5750000	5775000	0.010563144633312163	-1.4959745639879365
chrX	5775000	5800000	0.011144253139522537	-1.4236525832959845
chrX	5800000	5825000	0.01203860726890121	-1.263377886791337
chrX	5825000	5850000	0.012391174028309209	-1.083488260098015
chrX	5850000	5875000	0.017949206045863104	-0.9363891554652193
chrX	5875000	5900000	0.011661582634716342	-0.8546913202533228
chrX	5900000	5925000	0.00879138085215442	-0.6447574549617529
chrX	5925000	5950000	0.009775682800196953	-0.5055747434736317
chrX	5950000	5975000	0.010830688231967051	-0.5473825266075951
chrX	5975000	6000000	0.010147860371225701	-0.47495693244850384
chrX	6000000	6025000	0.009973143858661096	-0.2765337621887961
chrX	6025000	6050000	0.013495180325239366	0.537486843711575
chrX	6050000	6075000	0.00860123640158205	0.5515438785416186
chrX	6075000	6100000	0.01158112054775192	0.5340143540737896
chrX	6100000	6125000	0.009355554628973188	0.056901611065871605
chrX	6125000	6150000	0.009038491596329329	-0.1026313611081908
chrX	6150000	6175000	0.009292391063567908	0.4580783342558815
chrX	6175000	6200000	0.011787158118944442	0.35167626016594405
chrX	6200000	6225000	0.011798132362027137	-0.24770116698984454
chrX	6225000	6250000	0.00971422601488175	-0.30200315659540306
chrX	6250000	6275000	0.008180682311469848	-0.05436433976687318
chrX	6275000	6300000	0.00995185375288527	-0.3604868137992785
chrX	6300000	6325000	0.011223959867724696	-0.5457066242063722
chrX	6325000	6350000	0.01024065867418579	-0.46168571223737614
chrX	6350000	6375000	0.008660949759504221	-0.32022936967753723
chrX	6375000	6400000	0.009407035832981634	0.198516831059508
chrX	6400000	6425000	0.009383821986934798	0.4742986570474255
chrX	6425000	6450000	0.010457407703840854	0.17710182763604462
chrX	6450000	6475000	0.009663880639129745	0.06972211907520907
chrX	6475000	6500000	0.009619728394133858	0.06281893264065751
chrX	6500000	6525000	0.009803661194912862	-0.05911367580020621
chrX	6525000	6550000	0.00957784781272831	-0.1977397001187218
chrX	6550000	6575000	0.013175766887785136	-0.383460054744076
chrX	6575000	6600000	0.013145779809353223	-0.4143812379566036
chrX	6600000	6625000	0.009409006996483303	-0.4473760096293755
chrX	6625000	6650000	0.010007147223427363	-0.4919449647238082
chrX	6650000	6675000	0.010724601988849409	-0.6417722084404133
chrX	6675000	6700000	0.01305671206757726	-0.9270809666466869
chrX	6700000	6725000	0.011014264825701312	-1.0569243769288925
chrX	6725000	6750000	0.00995519635245198	-0.8494742211669182
chrX	6750000	6775000	0.012019607137414845	-0.7535593901265522
chrX	6775000	6800000		
chrX	6800000	6825000		
chrX	6825000	6850000	0.020208562991110936	-0.6749834525007028
chrX	6850000	6875000	0.010665530015890318	-0.8352430926387007
chrX	6875000	6900000	0.010623648403251725	-0.8799158788288494
chrX	6900000	6925000	0.010413517452635973	-0.9331714380922516
chrX	6925000	6950000	0.011510981837994459	-0.8921697106680265
chrX	6950000	6975000	0.009713445603912942	-0.9342400744264588
chrX	6975000	7000000	0.011503197926042374	-0.9278880335962658
chrX	7000000	7025000	0.011820124449487835	-0.852101998230532
chrX	7025000	7050000	0.0107414195880629	-0.8666150620870099
chrX	7050000	7075000	0.010552499485240143	-0.7627412818975345
chrX	7075000	7100000	0.009610319569072141	-0.6064789779665959
chrX	7100000	7125000	0.00869006557807639	-0.3802121194332876
chrX	7125000	7150000	0.010249154256480812	0.06163046628381899
chrX	7150000	7175000	0.009877268371021946	0.7694156412697631
chrX	7175000	7200000	0.0077318180423300775	1.1061535000314746
chrX	7200000	7225000	0.009674876732959825	0.6005229302780173
chrX	7225000	7250000	0.010707935188649743	0.3498539350452729
chrX	7250000	7275000	0.008544185125681919	0.43418947660788937
chrX	7275000	7300000	0.009002457503556844	0.5331069152898318
chrX	7300000	7325000	0.009320550942712516	1.089533016250501
chrX	7325000	7350000	0.009615410644549146	0.688552973496276
chrX	7350000	7375000	0.010500086197663185	0.7392177189752024
chrX	7375000	7400000	0.008962789322038653	0.7518620093960766
chrX	7400000	7425000	0.008291974435642363	0.7573307147515171
chrX	7425000	7450000	0.00922137212002137	0.6224397819238664
chrX	7450000	7475000	0.009004843900266322	0.8301295681922797
chrX	7475000	7500000	0.008267059225155032	0.7302600907859533
chrX	7500000	7525000	0.00931725210917993	0.5082701575084813
chrX	7525000	7550000	0.010799334826771393	0.6338189687225371
chrX	7550000	7575000	0.008841966481321127	1.0467590099485178
chrX	7575000	7600000	0.009778462051535187	1.171268345433322
chrX	7600000	7625000	0.008257433034302585	1.1401404494183978
chrX	7625000	7650000	0.008773950258409886	1.0975108304284453
chrX	7650000	7675000	0.009631152724268196	1.140188604383007
chrX	7675000	7700000	0.008951640823258574	1.1111669553019852
chrX	7700000	7725000	0.009738607677997464	1.1950891685860319
chrX	7725000	7750000	0.010185914461915916	1.203694196928089
chrX	7750000	7775000	0.008701961725546397	1.1593309207936968
chrX	7775000	7800000	0.008796341089046153	1.1278760990943975
chrX	7800000	7825000	0.010108058643375342	1.1238037866170871
chrX	7825000	7850000	0.010122562317187214	1.1989748800019442
chrX	7850000	7875000	0.009006383722536083	1.1020379650590755
chrX	7875000	7900000	0.007950774711635418	1.2170653660945696
chrX	7900000	7925000	0.00926070479174436	1.142915836571634
chrX	7925000	7950000	0.008429188443070312	1.1273504957188432
chrX	7950000	7975000	0.01017868257680279	0.8476422907921254
chrX	7975000	8000000	0.011029207621432094	0.5261831493404516
chrX	8000000	8025000	0.010081812945857554	0.6840931446383904
chrX	8025000	8050000	0.009733641793762298	0.6325862893500053
chrX	8050000	8075000	0.008288099691482002	1.0241706749698536
chrX	8075000	8100000	0.009261818510947253	1.2201326016239864
chrX	8100000	8125000	0.0089538906338035	1.151370208839135
chrX	8125000	8150000	0.010856573680753493	1.203734541743906
chrX	8150000	8175000	0.009875083172394947	1.2077016785927828
chrX	8175000	8200000	0.009417723917890718	1.1624050578803977
chrX	8200000	8225000	0.009242711310106965	1.2515969339402904
chrX	8225000	8250000	0.010577033554508657	1.1522598914538926
chrX	8250000	8275000	0.008894655323326861	1.0529566410836788
chrX	8275000	8300000	0.00897789532405493	0.29686631044264533
chrX	8300000	8325000	0.01035659964432342	-0.20610301276227996
chrX	8325000	8350000	0.01157090086822237	-0.613820998843756
chrX	8350000	8375000	0.011808443668816507	-0.8439680436186724
chrX	8375000	8400000	0.016431645306718423	-1.0176874378464613
chrX	8400000	8425000	0.014601493820484595	-1.1945382280205936
chrX	8425000	8450000	0.020154447462570304	-1.243453657871397
chrX	8450000	8475000	0.014360749491153865	-1.4186741652992352
chrX	8475000	8500000		
chrX	8500000	8525000	0.018306981080207944	-1.5866688857624298
chrX	8525000	8550000	0.014820463137038102	-1.7249038706523094
chrX	8550000	8575000	0.01623731151171644	-1.6815277056371016
chrX	8575000	8600000	0.014481542919918532	-1.7385772982293126
chrX	8600000	8625000	0.013105529558173346	-1.8225613461603982
chrX	8625000	8650000	0.01614609839261115	-1.804944262680578
chrX	8650000	8675000	0.012447692820728948	-1.7116330123442216
chrX	8675000	8700000	0.013734565528964763	-1.7478597404249427
chrX	8700000	8725000	0.017209990882663364	-1.5914025310984778
chrX	8725000	8750000	0.012979927286733592	-1.579980004296198
chrX	8750000	8775000	0.01593315049335801	-1.3632257974330813
chrX	8775000	8800000	0.010182909022108633	-1.1060582493067748
chrX	8800000	8825000	0.013121171651944248	-0.7493090068700957
chrX	8825000	8850000	0.009451983735132658	-0.24047018227879624
chrX	8850000	8875000	0.009546152080269746	0.12219185285259232
chrX	8875000	8900000	0.009455054633665657	0.6470503243240991
chrX	8900000	8925000	0.009587240529736661	0.18837366735238092
chrX	8925000	8950000	0.009836940808710936	-0.12487604992100985
chrX	8950000	8975000	0.011858580748707432	-0.3557981411649289
chrX	8975000	9000000		
chrX	9000000	9025000	0.012512734560234736	-0.7278380530911431
chrX	9025000	9050000		
chrX	9050000	9075000		
chrX	9075000	9100000	0.011653417584107333	-0.09455871445297662
chrX	9100000	9125000	0.010808802818637697	0.0547433542209076
chrX	9125000	9150000	0.009977110490719336	0.3063126177207201
chrX	9150000	9175000	0.009488366907561442	0.23182213772844829
chrX	9175000	9200000	0.008969469959597897	0.6170640644409475
chrX	9200000	9225000	0.00698078165703805	0.9414052233682851
chrX	9225000	9250000	0.008939416318212668	1.0956107896167606
chrX	9250000	9275000	0.009268423023226623	1.0759082289726434
chrX	9275000	9300000	0.010210979093314487	0.8740165166229965
chrX	9300000	9325000	0.011407804513105062	0.6743695120138533
chrX	9325000	9350000	0.01451863587755412	0.4181013634198079
chrX	9350000	9375000	0.014512472957159175	0.08664273770252184
chrX	9375000	9400000	0.014983673794616277	-0.020856712757825312
chrX	9400000	9425000	0.012985735828744273	-0.06542050958490991
chrX	9425000	9450000	0.012812723594338655	-0.028614817821799608
chrX	9450000	9475000	0.009973964896174081	0.0873193952509858
chrX	9475000	9500000	0.010024852151955147	0.06282059292108415
chrX	9500000	9525000	0.017671380378109433	0.02364895499424495
chrX	9525000	9550000	0.010935975376225912	-0.16182145152968935
chrX	9550000	9575000	0.012527655972027592	-0.24163982538180692
chrX	9575000	9600000	0.018935854864390776	-0.2119120759903276
chrX	9600000	9625000	0.01348859317637825	-0.16518405662790142
chrX	9625000	9650000		
chrX	9650000	9675000	0.008463275361592231	0.6930597038635126
chrX	9675000	9700000	0.010759835096804875	0.06189334027783485
chrX	9700000	9725000	0.013649147261493404	-0.13532224166190784
chrX	9725000	9750000	0.011573897354419608	-0.13160800738645284
chrX	9750000	9775000	0.009363299402016084	-0.14547942186721277
chrX	9775000	9800000	0.010800994814913452	-0.1932374357527612
chrX	9800000	9825000	0.01015906003647687	-0.29277355720507753
chrX	9825000	9850000	0.010391535252681224	-0.3690898653242341
chrX	9850000	9875000	0.011621386665496926	-0.41041822644103054
chrX	9875000	9900000	0.013052630518399094	-0.30347319280390983
chrX	9900000	9925000	0.013237637209456503	-0.2879577649651351
chrX	9925000	9950000	0.01323019264420384	-0.35477588974208457
chrX	9950000	9975000	0.013197156790787494	-0.30855244676577676
chrX	9975000	10000000	0.010040112052851562	-0.2530446769308762
chrX	10000000	10025000	0.00982182718369896	-0.14886503582131916
chrX	10025000	10050000	0.010034209859393597	-0.012864045673813832
chrX	10050000	10075000	0.009276343441921511	0.1652779600024362
chrX	10075000	10100000	0.009629411724124858	0.21297277220789562
chrX	10100000	10125000	0.00944837347222236	0.20774863473116695
chrX	10125000	10150000	0.011454168095543189	0.2194914263537668
chrX	10150000	10175000	0.009915351078339721	0.36941584282654205
chrX	10175000	10200000	0.011136518215391378	0.4926982861112001
chrX	10200000	10225000	0.008416546323556089	0.7825950076448938
chrX	10225000	10250000	0.009286366136697661	0.6452843464887351
chrX	10250000	10275000	0.009107680819092261	0.6625054161354635
chrX	10275000	10300000	0.010215307442468402	0.5413661285047351
chrX	10300000	10325000	0.009742761274225967	0.4342189830260823
chrX	10325000	10350000	0.010269162802155524	0.4524511806172468
chrX	10350000	10375000	0.00897955137043855	0.524259235576283
chrX	10375000	10400000	0.010053152128473575	0.5726894308749916
chrX	10400000	10425000	0.011194458324900429	0.6262914435956254
chrX	10425000	10450000	0.008856157408319191	0.6914169383360967
chrX	10450000	10475000	0.009259843259302717	0.8284543543670128
chrX	10475000	10500000	0.009563356930954817	0.7819578560961317
chrX	10500000	10525000	0.007784360721908315	0.8322240765107167
chrX	10525000	10550000	0.011145342791435075	0.8257845657330736
chrX	10550000	10575000	0.00870518410886266	0.8207279371495482
chrX	10575000	10600000	0.00858565310134213	0.7121871470872594
chrX	10600000	10625000	0.008570456927121762	0.5765735596556293
chrX	10625000	10650000	0.009096765398784873	0.431135900465359
chrX	10650000	10675000	0.009823537404649155	0.3997133221104585
chrX	10675000	10700000	0.010616806337825677	0.4432896110639725
chrX	10700000	10725000	0.008024284353149285	0.7032515000493658
chrX	10725000	10750000	0.009655578507795762	0.48135601913553366
chrX	10750000	10775000	0.010125006636532864	0.33185404264454077
chrX	10775000	10800000	0.010814320322945553	0.22012041854130518
chrX	10800000	10825000	0.011101489886403196	0.21948608278004741
chrX	10825000	10850000	0.010592019488632783	0.20736354934923196
chrX	10850000	10875000	0.011611539493661916	0.17582384914306884
chrX	10875000	10900000	0.01100615780276542	0.2643369712600602
chrX	10900000	10925000	0.00965871017183042	0.2834898562630627
chrX	10925000	10950000	0.00991805898974653	0.23035265914628433
chrX	10950000	10975000	0.017092972041906775	0.22550780669985246
chrX	10975000	11000000	0.009484951375027029	0.3838997197480652
chrX	11000000	11025000	0.00968566966641223	0.35205676559679466
chrX	11025000	11050000	0.011149293547721746	0.2921182066346742
chrX	11050000	11075000	0.010614273491596727	0.33616236320606224
chrX	11075000	11100000	0.009211959093063542	0.44392503752654655
chrX	11100000	11125000	0.010643544779150057	0.3811716068643684
chrX	11125000	11150000	0.011150766255503765	0.4483701939140289
chrX	11150000	11175000	0.009772844207971667	0.42654403300851984
chrX	11175000	11200000	0.008578957467413257	0.45699009914268185
chrX	11200000	11225000	0.00921187632444872	0.5102780127548352
chrX	11225000	11250000	0.0075244965276958665	0.6074421042447392
chrX	11250000	11275000	0.009629336682323396	0.5944283261028174
chrX	11275000	11300000	0.010314263306252736	0.47598383041257586
chrX	11300000	11325000		
chrX	11325000	11350000	0.009361485145689687	0.5715219987426471
chrX	11350000	11375000	0.00854271507434969	0.5860830566562286
chrX	11375000	11400000	0.010448765457387333	0.47579875915576036
chrX	11400000	11425000	0.009421043213023478	0.4576267402985577
chrX	11425000	11450000	0.008960687775810586	0.4790496787453674
chrX	11450000	11475000	0.0094919529037962	0.5228225024495233
chrX	11475000	11500000	0.009145983766630256	0.5501359475767121
chrX	11500000	11525000	0.008642154827314326	0.5072796027782143
chrX	11525000	11550000	0.007740887106391204	0.5150026167913537
chrX	11550000	11575000	0.008728174009893858	0.5051051785807491
chrX	11575000	11600000	0.010660998439948114	0.5019590910833913
chrX	11600000	11625000	0.00866334973000912	0.4983175935960219
chrX	11625000	11650000	0.009148495415618076	0.5188408699798966
chrX	11650000	11675000	0.009524290750189493	0.5607261381426183
chrX	11675000	11700000	0.008919911880839012	0.5340215303861245
chrX	11700000	11725000	0.009297997509533933	0.5881128038238543
chrX	11725000	11750000	0.008822184751972204	0.5791822679580936
chrX	11750000	11775000	0.009777215246021641	0.5798523989980716
chrX	11775000	11800000	0.010134401760992921	0.5986288621066737
chrX	11800000	11825000	0.008213788646234914	0.7031694182177085
chrX	11825000	11850000	0.010149921933470172	0.6711265007067563
chrX	11850000	11875000	0.0093034847520473	0.6446479812934864
chrX	11875000	11900000	0.008229884591737475	0.5822752325000107
chrX	11900000	11925000	0.008866946297260788	0.5610864167695293
chrX	11925000	11950000	0.01186163393045895	0.5494392540667349
chrX	11950000	11975000	0.009584741879186344	0.5422245759235904
chrX	11975000	12000000	0.00921831310045536	0.5941388583140819
chrX	12000000	12025000	0.008401003927687308	0.6218076844502572
chrX	12025000	12050000	0.009781338360326186	0.5812999699012643
chrX	12050000	12075000	0.008845303531956472	0.6704922694307777
chrX	12075000	12100000	0.007935434243432803	0.7053085239635637
chrX	12100000	12125000	0.008608590641887234	0.6195050291536214
chrX	12125000	12150000	0.008525833520947339	0.6574163054355863
chrX	12150000	12175000	0.008735773119633547	0.5895147543060112
chrX	12175000	12200000	0.011174758244745328	0.49350392031899926
chrX	12200000	12225000	0.010887707362434081	0.48684267962128885
chrX	12225000	12250000	0.011595888925155277	0.49145328007389005
chrX	12250000	12275000	0.00876083802380345	0.48505804605031794
chrX	12275000	12300000	0.008216136566327834	0.4907729881668398
chrX	12300000	12325000	0.010437477472913273	0.4377101968576481
chrX	12325000	12350000	0.01016409568697436	0.40415014435638824
chrX	12350000	12375000	0.008953522396205817	0.3673190747379173
