chrom	start	end	weight	E1
chr4	96825000	96850000	0.0076039422032555095	-0.5982713831483853
chr4	96850000	96875000	0.00678809655304063	-0.6688453583029084
chr4	96875000	96900000	0.007106403630030742	-0.7091054770480693
chr4	96900000	96925000	0.005866977319614743	-0.7181465110682871
chr4	96925000	96950000	0.007757120861200598	-0.7386127430832188
chr4	96950000	96975000	0.007216583520392091	-0.7314733785827737
chr4	96975000	97000000	0.009071445040382736	-0.682535033560611
chr4	97000000	97025000	0.007238194778002	-0.6369565667701881
chr4	97025000	97050000	0.00696609147387125	-0.5009572846058469
chr4	97050000	97075000	0.006631218115680331	-0.6025513722959939
chr4	97075000	97100000	0.007765368994909144	-0.60997230960464
chr4	97100000	97125000	0.005896302862120902	-0.5873471742435067
chr4	97125000	97150000	0.007391956970515198	-0.5922007896985796
chr4	97150000	97175000	0.006532125743225968	-0.6048910325430434
chr4	97175000	97200000	0.0066297092111595405	-0.6013698320751563
chr4	97200000	97225000	0.007685256555601257	-0.5843589820597178
chr4	97225000	97250000	0.007167749310461128	-0.6065529274257614
chr4	97250000	97275000	0.006422379268471011	-0.5972610904696567
chr4	97275000	97300000	0.0061563043522739995	-0.5899921734866607
chr4	97300000	97325000	0.007592924245760964	-0.5855643525044077
chr4	97325000	97350000	0.00592668655760939	-0.5840183680686856
chr4	97350000	97375000	0.007517502774477317	-0.47906220094498325
chr4	97375000	97400000	0.006494172442750918	-0.47946727468206485
chr4	97400000	97425000	0.006557989400247439	-0.32303475214864374
chr4	97425000	97450000	0.006278910081230483	-0.2819313928635458
chr4	97450000	97475000	0.006171855863171781	-0.3133382482642059
chr4	97475000	97500000	0.006865335775893786	-0.31393560292352124
chr4	97500000	97525000	0.006062647180876773	-0.303928144903777
chr4	97525000	97550000	0.006220199929483348	-0.21114431960865934
chr4	97550000	97575000	0.00605623910740816	-0.017740060918943902
chr4	97575000	97600000	0.00649953430030503	0.1851561338249445
chr4	97600000	97625000	0.005722215067788225	0.2075004301687613
chr4	97625000	97650000	0.005556318090437766	0.2604846866163952
chr4	97650000	97675000	0.006296793294270856	0.22238711836213057
chr4	97675000	97700000	0.005846352643833734	0.04057189171328903
chr4	97700000	97725000	0.005823580010991777	0.02380871314115212
chr4	97725000	97750000	0.006261908066546686	0.20305441416896552
chr4	97750000	97775000	0.004728842373922226	0.4855026256974845
chr4	97775000	97800000	0.005869500605350715	0.6449982536928349
chr4	97800000	97825000	0.005142941176713106	0.582348659074913
chr4	97825000	97850000	0.005561191552282864	0.5821264304476532
chr4	97850000	97875000	0.005311423323091941	0.6181691167869884
chr4	97875000	97900000	0.0053071084490189414	0.6423666308231829
chr4	97900000	97925000	0.005367649881550437	0.6528443788569145
chr4	97925000	97950000	0.00521690770883078	0.6270626512460395
chr4	97950000	97975000	0.005214682237003486	0.579777000428436
chr4	97975000	98000000	0.0051410163477157616	0.5074382278011664
chr4	98000000	98025000	0.005695080755811054	0.48222291441924203
chr4	98025000	98050000	0.005868859802294571	0.4374424564301238
chr4	98050000	98075000	0.004936166781858857	0.40616675929424784
chr4	98075000	98100000	0.006049450660846553	0.37563234960508035
chr4	98100000	98125000	0.005815480109306161	0.28804846342155377
chr4	98125000	98150000	0.006107280936280011	0.022924200011096664
chr4	98150000	98175000	0.006911607377138945	-0.12855032568006133
chr4	98175000	98200000	0.005781141803339057	-0.15198066219351997
chr4	98200000	98225000	0.006409810290749807	-0.1470109671824288
chr4	98225000	98250000	0.0071196682127505585	-0.10250310378407179
chr4	98250000	98275000	0.0074515362475559566	-0.13826480029838342
chr4	98275000	98300000	0.00627694858716428	-0.1406786703186649
chr4	98300000	98325000	0.0055392438148312555	0.15081615782643465
chr4	98325000	98350000	0.006565555156047381	0.1256116656891462
chr4	98350000	98375000	0.006491330220591884	0.1981191718373173
chr4	98375000	98400000	0.005334467089080753	0.3873584896404512
chr4	98400000	98425000	0.006324491914342251	0.24021259750080518
chr4	98425000	98450000	0.006113722982291958	0.12050085563481659
chr4	98450000	98475000	0.006908525303213688	0.13284974066631866
chr4	98475000	98500000	0.0076175665990732494	0.13289086264179406
chr4	98500000	98525000	0.006501883336587942	0.1821528142609663
chr4	98525000	98550000	0.008112408914076667	0.47642561961442265
chr4	98550000	98575000	0.005810063064753694	0.6509500226144384
chr4	98575000	98600000	0.005567392214990977	0.6827639392296577
chr4	98600000	98625000	0.0053481256918402244	0.7153340096816178
chr4	98625000	98650000	0.006390606988491581	0.7034965969449899
chr4	98650000	98675000	0.005439667188179034	0.6179223091489499
chr4	98675000	98700000	0.0059138697728436515	0.4930993436332132
chr4	98700000	98725000	0.005775351921695183	0.4097836912312927
chr4	98725000	98750000	0.006443881665116954	0.1951005504465372
chr4	98750000	98775000	0.005786799628623343	0.12075905548036327
chr4	98775000	98800000	0.006201233200396315	-0.015563556398306136
chr4	98800000	98825000	0.006761680492005055	-0.1509101248393423
chr4	98825000	98850000	0.006885828512553107	-0.1723676542303044
chr4	98850000	98875000	0.00703249770699684	-0.09463669982492745
chr4	98875000	98900000	0.0065032442213300646	0.06672734979665491
chr4	98900000	98925000	0.005822399982754155	0.29514977373643475
chr4	98925000	98950000	0.007306656686072754	0.38654556578549665
chr4	98950000	98975000	0.006848750517594201	0.2412731863758968
chr4	98975000	99000000	0.007387275617313033	0.18748991697312947
chr4	99000000	99025000	0.0074700970707860335	0.18641316511245892
chr4	99025000	99050000	0.005712216457662064	0.1620042680683521
chr4	99050000	99075000	0.00705956588632223	0.18568521533848664
chr4	99075000	99100000	0.006656995377003122	0.2256437342782954
chr4	99100000	99125000	0.006661033027199827	0.3794244671057992
chr4	99125000	99150000	0.006962301916580677	0.15630720928330863
chr4	99150000	99175000	0.007079965821479349	0.0746962682360502
chr4	99175000	99200000	0.0055216316784208515	0.38621977439794847
chr4	99200000	99225000	0.00665460454390867	0.2586070039418432
chr4	99225000	99250000	0.007430730172646478	0.09959337525550704
chr4	99250000	99275000	0.0055882827775305104	-0.06884500364884509
chr4	99275000	99300000	0.006978739360349175	-0.18395951083205164
chr4	99300000	99325000	0.0069407061006006064	-0.3472857739468469
chr4	99325000	99350000	0.007011861670019481	-0.49739249229453103
chr4	99350000	99375000	0.007649006111737369	-0.5683223819551217
chr4	99375000	99400000	0.005902824909240778	-0.5798135783268079
chr4	99400000	99425000	0.007765944444091597	-0.6764651863771884
chr4	99425000	99450000	0.008263149044494218	-0.6742841638671305
chr4	99450000	99475000	0.007090139410268377	-0.6119275689732061
chr4	99475000	99500000	0.00670381670793885	-0.6100238580184663
chr4	99500000	99525000	0.006992851858037917	-0.5660014439279519
chr4	99525000	99550000	0.007273854416610962	-0.5017948286770966
chr4	99550000	99575000	0.0068085016839534	-0.31146832381521716
chr4	99575000	99600000	0.006487679914346818	-0.2892366427398522
chr4	99600000	99625000	0.00691033381501854	-0.28076782611566453
chr4	99625000	99650000	0.008125758945107177	-0.04300872249852117
chr4	99650000	99675000	0.005467242585391341	0.2529783811485337
chr4	99675000	99700000	0.005372208560021103	0.04753060408418857
chr4	99700000	99725000	0.005342799085687878	0.35319461336641006
chr4	99725000	99750000	0.008289779653633264	0.04205239990186441
chr4	99750000	99775000	0.007051471052498352	-0.06751722432324275
chr4	99775000	99800000	0.0065685636323353155	-0.1729488713681219
chr4	99800000	99825000	0.007423232666560466	0.013095843993691623
chr4	99825000	99850000	0.008105549612995477	0.2881485461655388
chr4	99850000	99875000		
chr4	99875000	99900000	0.006275817248264136	0.04060113644953171
chr4	99900000	99925000	0.006562173048549394	0.15898302616701748
chr4	99925000	99950000	0.005223585814276128	0.33510361266873673
chr4	99950000	99975000	0.0053532069171555756	0.1436543956616346
chr4	99975000	100000000	0.007309885366070577	0.04454917089023452
chr4	100000000	100025000	0.006914849244003083	0.017774064348595145
chr4	100025000	100050000	0.005864853627558413	0.08581539888500107
chr4	100050000	100075000	0.006541365200061325	0.03412328151901304
chr4	100075000	100100000	0.005783806086152198	0.2592796281692497
chr4	100100000	100125000	0.005410804336526975	0.47876376888118943
chr4	100125000	100150000	0.006353212208797661	0.4963873887407511
chr4	100150000	100175000	0.006306912918903262	0.4026521078991306
chr4	100175000	100200000	0.006247870072824192	0.44088115293315666
chr4	100200000	100225000	0.0048123769708672765	0.5080098919019359
chr4	100225000	100250000	0.005619920721888619	0.4506187275763505
chr4	100250000	100275000	0.005999708392090902	0.3789879038160753
chr4	100275000	100300000	0.0056099406717521	0.3853450694166281
chr4	100300000	100325000	0.0058691414150231005	0.33255472084479587
chr4	100325000	100350000	0.006748872307929115	0.31582862323501765
chr4	100350000	100375000	0.005286888573336649	0.378382301810927
chr4	100375000	100400000	0.004710780175273275	0.4747059022642695
chr4	100400000	100425000	0.006737031256698839	0.3197405652215792
chr4	100425000	100450000	0.006466699918407958	0.09791677241977483
chr4	100450000	100475000	0.005821008053230815	-0.07711191873361105
chr4	100475000	100500000	0.007038152685547291	-0.11816407446023906
chr4	100500000	100525000	0.005512584033738993	-0.10513050918133895
chr4	100525000	100550000	0.006189767694141532	0.0756490436698218
chr4	100550000	100575000	0.006622603638721737	-0.23800842809594186
chr4	100575000	100600000	0.006339682613702433	-0.27394469838270885
chr4	100600000	100625000	0.008940693595616375	-0.43494499865158115
chr4	100625000	100650000	0.006470335116376572	-0.572359452940947
chr4	100650000	100675000	0.008288559833564309	-0.6343842311522535
chr4	100675000	100700000	0.007138721708004032	-0.6623956103828093
chr4	100700000	100725000	0.0067107633778033665	-0.6381717129822324
chr4	100725000	100750000	0.006794203777714191	-0.6187761834282886
chr4	100750000	100775000	0.006633929564973239	-0.5911937810534136
chr4	100775000	100800000	0.006465780134210528	-0.542980000662127
chr4	100800000	100825000	0.006658681561297215	-0.6089457488784167
chr4	100825000	100850000	0.0063576840642375985	-0.5981729030650987
chr4	100850000	100875000	0.00692534400847663	-0.5716736709294292
chr4	100875000	100900000	0.008090812183180574	-0.570070945778299
chr4	100900000	100925000	0.006283822949913002	-0.5343382765431645
chr4	100925000	100950000	0.008309037457437399	-0.48504763667564355
chr4	100950000	100975000	0.006481456868117097	-0.384569529982026
chr4	100975000	101000000	0.005517951946710471	-0.17495425989169833
chr4	101000000	101025000	0.006191543613050202	-0.17140204962932745
chr4	101025000	101050000	0.006789457627614134	-0.2822927424047482
chr4	101050000	101075000	0.008180628433160043	-0.09318816018597538
chr4	101075000	101100000	0.006552135718941019	-0.11003078890132807
chr4	101100000	101125000	0.006297421933557179	-0.06994219911468137
chr4	101125000	101150000	0.006530912214392477	0.17439538896964765
chr4	101150000	101175000	0.005273066661237146	0.28856041504615626
chr4	101175000	101200000	0.005715075409761774	0.37206536888224767
chr4	101200000	101225000	0.005449918545352939	0.4239583120964562
chr4	101225000	101250000	0.005890320457341087	0.43101014637683566
chr4	101250000	101275000	0.005321780478665481	0.48390972767731116
chr4	101275000	101300000	0.006014379539638785	0.389955362100539
chr4	101300000	101325000	0.006024848370092887	0.30421117863994535
chr4	101325000	101350000	0.005416626545494406	0.4262871729023677
chr4	101350000	101375000	0.005862518797921278	0.5966338790807396
chr4	101375000	101400000	0.006361613611188962	0.5380821485033729
chr4	101400000	101425000	0.005891557627380647	0.636371208432386
chr4	101425000	101450000	0.0046978068653900475	0.792314992178033
chr4	101450000	101475000	0.004620801028605353	0.6354284537041259
chr4	101475000	101500000	0.0056525925788980455	0.5504916484948008
chr4	101500000	101525000	0.0057826519815429	0.6013801746388593
chr4	101525000	101550000	0.005020410324388964	0.6030799471232896
chr4	101550000	101575000	0.0051486089157697775	0.6110141872283609
chr4	101575000	101600000	0.005301518823770074	0.5756920123370365
chr4	101600000	101625000	0.005918578040494968	0.5304489109547514
chr4	101625000	101650000	0.0048312505333341325	0.548788597250571
chr4	101650000	101675000	0.00520654496887565	0.3995746230729198
chr4	101675000	101700000	0.005724600542721534	0.1447719368567398
chr4	101700000	101725000	0.006086611782297242	0.004029689379492079
chr4	101725000	101750000	0.007337944962285725	-0.05939120749067992
chr4	101750000	101775000	0.007656594474300523	-0.13073110499547883
chr4	101775000	101800000	0.007235359859821581	-0.13291255431088608
chr4	101800000	101825000	0.007445098659132102	-0.16981075808212312
chr4	101825000	101850000	0.005492619797150904	-0.13981209447335147
chr4	101850000	101875000	0.00681621663009746	-0.07670789431140299
chr4	101875000	101900000	0.00602546648094543	-0.11935813360929565
chr4	101900000	101925000	0.007453810607292527	-0.11238726814540127
chr4	101925000	101950000	0.00721431313126722	-0.09459498272687268
chr4	101950000	101975000	0.007703510073447434	-0.01078326733265506
chr4	101975000	102000000	0.008248965349139593	0.23056482807083403
chr4	102000000	102025000	0.006550477208510123	0.28170806671307747
chr4	102025000	102050000	0.006154594913499489	0.2626032835370198
chr4	102050000	102075000	0.006423855855514671	0.3493871507290502
chr4	102075000	102100000	0.005523890408223841	0.5772260454493218
chr4	102100000	102125000	0.0054250969923642905	0.6607838088715972
chr4	102125000	102150000	0.0058158012499700314	0.6282660422218406
chr4	102150000	102175000	0.005343975885330103	0.6124313725497441
chr4	102175000	102200000	0.006369129059646442	0.5466906593379922
chr4	102200000	102225000	0.006002660402529976	0.5407841548034857
chr4	102225000	102250000	0.0053049462100485814	0.5689550855289272
chr4	102250000	102275000	0.006706152985711128	0.5814076971414301
chr4	102275000	102300000	0.006156119735903409	0.6243449886874288
chr4	102300000	102325000	0.005320435031447125	0.5969746494291616
chr4	102325000	102350000	0.005283227539028662	0.5712197566627648
chr4	102350000	102375000	0.005581103462242939	0.5782448824902653
chr4	102375000	102400000	0.00626538247036281	0.5528322891260126
chr4	102400000	102425000	0.005001246546544114	0.5818953193812366
chr4	102425000	102450000	0.005340370619171441	0.6036716001202774
chr4	102450000	102475000	0.005608037450722872	0.5514081576596835
chr4	102475000	102500000	0.004604132693719906	0.5246740516806736
chr4	102500000	102525000	0.0050223558639813926	0.6029700029340272
chr4	102525000	102550000	0.0058469967429583694	0.6532501662938736
chr4	102550000	102575000	0.00567312037579779	0.6729029729099196
chr4	102575000	102600000	0.006621085962593333	0.614153864160249
chr4	102600000	102625000	0.006269540176001233	0.4924136487910673
chr4	102625000	102650000	0.007333663777262319	0.4278899616303655
chr4	102650000	102675000	0.005659182265033969	0.4229499778650155
chr4	102675000	102700000	0.006596643161615608	0.3119914634800422
chr4	102700000	102725000	0.006941054296816014	0.33419224062491226
chr4	102725000	102750000	0.007107339709327274	0.3635185011569176
chr4	102750000	102775000	0.00566751283448578	0.6247707675977564
chr4	102775000	102800000	0.00509869361876571	0.5961475124171229
chr4	102800000	102825000	0.005568144016524574	0.5847368398705488
chr4	102825000	102850000	0.006039744048475894	0.5472033116958208
chr4	102850000	102875000	0.005946510533211086	0.48567104108932985
chr4	102875000	102900000	0.009018792882144697	0.4061017109677878
chr4	102900000	102925000	0.005764805511043003	0.3969044954736615
chr4	102925000	102950000	0.006093441437379944	0.38814415952483855
chr4	102950000	102975000	0.005715643199174802	0.36195531023978855
chr4	102975000	103000000	0.006008682085740133	0.2545140474173441
chr4	103000000	103025000	0.007888401331704202	0.03306518774871688
chr4	103025000	103050000	0.006227783843974362	-0.03583344230866003
chr4	103050000	103075000	0.0068413422228487545	0.027232307747862748
chr4	103075000	103100000	0.0062352019675924065	0.15192956529619836
chr4	103100000	103125000	0.00551820871404251	0.5943954303404563
chr4	103125000	103150000	0.006685874397085791	0.48787139920726
chr4	103150000	103175000	0.006173541379750814	0.3670781905706876
chr4	103175000	103200000	0.005178361981450551	0.3583989029762626
chr4	103200000	103225000	0.006332259154134688	0.4415061137655128
chr4	103225000	103250000	0.005784694178720014	0.14040139910681104
chr4	103250000	103275000	0.006748232682764292	0.006700217424859672
chr4	103275000	103300000	0.006862428736048828	0.23388278075981794
chr4	103300000	103325000	0.005348411026167827	0.5328350712524403
chr4	103325000	103350000	0.006199498324261761	0.2725509492598714
chr4	103350000	103375000	0.0063101854977960815	0.058724151385520576
chr4	103375000	103400000	0.0071155385178913975	-0.1755206150012607
chr4	103400000	103425000	0.006132509221042785	-0.23855729321334707
chr4	103425000	103450000	0.006375923104161342	-0.2677826653721973
chr4	103450000	103475000	0.006276156640272878	-0.26667955026605217
chr4	103475000	103500000	0.005931859930060879	-0.29133226582723665
chr4	103500000	103525000	0.0060293228372517715	-0.2475316192455533
chr4	103525000	103550000	0.00521405890311954	-0.16777590311290838
chr4	103550000	103575000	0.00587535633023268	-0.17688312202301412
chr4	103575000	103600000	0.006247438349283895	-0.19039763878478566
chr4	103600000	103625000	0.0062499814403600374	-0.18878415702544898
chr4	103625000	103650000	0.005478654863831747	-0.14385552012749658
chr4	103650000	103675000	0.005683204221403598	-0.05244833267616819
chr4	103675000	103700000	0.006243115821706403	0.1001762485325116
chr4	103700000	103725000	0.005977963829881203	-0.030830671035524965
chr4	103725000	103750000	0.006412532784370715	-0.06045755515261688
chr4	103750000	103775000	0.005505595038564441	0.018402670067818237
chr4	103775000	103800000	0.005324042894504368	0.05620454518337223
chr4	103800000	103825000	0.005830058201193626	-0.005774900721111019
chr4	103825000	103850000	0.007341363010779637	-0.014405247898595992
chr4	103850000	103875000	0.006250384131518184	0.11120999010891441
chr4	103875000	103900000	0.005043771610402449	0.25793087694966116
chr4	103900000	103925000	0.005542008164110118	0.060557598439435874
chr4	103925000	103950000	0.00582321628074184	-0.0006332470774506388
chr4	103950000	103975000	0.005752445125162168	-0.08964745569782055
chr4	103975000	104000000	0.0056832013396042255	-0.09763681108415032
chr4	104000000	104025000	0.00600508233270194	-0.10848058519872103
chr4	104025000	104050000	0.005558442368114968	-0.0913853155113181
chr4	104050000	104075000	0.0056157427867922025	-0.11388584079211851
chr4	104075000	104100000	0.00932637245311595	-0.12673391296485878
chr4	104100000	104125000	0.006225969293075648	-0.10408442005746588
chr4	104125000	104150000	0.005689580262534494	-0.11823152716154353
chr4	104150000	104175000	0.006407637452008722	-0.06480460077043615
chr4	104175000	104200000	0.0057271934150435674	0.010794815613486582
chr4	104200000	104225000	0.005535663610769365	0.08917402292923761
chr4	104225000	104250000	0.006080692505081018	0.04129669651620832
chr4	104250000	104275000	0.009034280328531203	0.011021958604697409
chr4	104275000	104300000	0.006263540209577641	0.07251078535048759
chr4	104300000	104325000	0.0063792119731269515	0.13285728386558773
chr4	104325000	104350000	0.00602818028211236	0.21414876928327573
chr4	104350000	104375000	0.004821186233884748	0.44654530605787685
chr4	104375000	104400000	0.004984462653479789	0.5620252819457976
chr4	104400000	104425000	0.004769410974361224	0.6217745427126781
chr4	104425000	104450000	0.005317087653576703	0.6795639632170503
chr4	104450000	104475000	0.004735787934848461	0.7093899712749565
chr4	104475000	104500000	0.005615627981901378	0.6308800048425394
chr4	104500000	104525000	0.004667777299955812	0.6273137406448744
chr4	104525000	104550000	0.005643221675654721	0.5963726686678477
chr4	104550000	104575000	0.005846413532947534	0.5400204164825536
chr4	104575000	104600000	0.0054308594151128145	0.5297690758726005
chr4	104600000	104625000	0.00558420110410401	0.4960999334753587
chr4	104625000	104650000	0.0054306321929865065	0.5357927778386748
chr4	104650000	104675000	0.005392137763529347	0.5100202794780825
chr4	104675000	104700000	0.0054309447738738826	0.42822694430693264
chr4	104700000	104725000	0.006725387160301409	0.4453880056219882
chr4	104725000	104750000	0.0049468013579635345	0.3151001563257415
chr4	104750000	104775000	0.0066411942654422945	0.16534698379738968
chr4	104775000	104800000	0.005967664839488026	0.042372811047497405
chr4	104800000	104825000	0.0059142753763772125	-0.010430343686064977
chr4	104825000	104850000	0.006384401544866133	-0.019020070579356774
chr4	104850000	104875000	0.007211396843360696	-0.009554501020975948
chr4	104875000	104900000	0.00575639725863282	0.11847783103724786
chr4	104900000	104925000	0.005175003404220437	0.04402962202069043
chr4	104925000	104950000	0.005642459941903625	-0.14070563044384116
chr4	104950000	104975000	0.006245634369661866	-0.180734154576623
chr4	104975000	105000000	0.005310136472688484	-0.0493415186899165
chr4	105000000	105025000	0.006722670149684688	0.030676727881706032
chr4	105025000	105050000	0.00581180817519826	0.2204224942132111
chr4	105050000	105075000	0.007689196793538243	0.2691167572754978
chr4	105075000	105100000	0.005223527592220983	0.41947088759647005
chr4	105100000	105125000	0.005222654504916905	0.4571783562488043
chr4	105125000	105150000	0.005490357721035131	0.035660985481685
chr4	105150000	105175000	0.00585943301161431	-0.16902388862237552
chr4	105175000	105200000	0.006552504112839652	-0.38459649408444446
chr4	105200000	105225000	0.005622118257910158	-0.49645752215815003
chr4	105225000	105250000	0.005802546033934713	-0.5239000083332664
chr4	105250000	105275000	0.00767569293841317	-0.5814188119637588
chr4	105275000	105300000	0.00877261964610456	-0.6842970944940797
chr4	105300000	105325000	0.00678744850189372	-0.6433135268475134
chr4	105325000	105350000	0.006556956313173716	-0.6452531331416402
chr4	105350000	105375000	0.006205777367212329	-0.7543315161247753
chr4	105375000	105400000	0.0065350047518667985	-0.8373478589030422
chr4	105400000	105425000	0.006445283166454018	-0.8987368287265224
chr4	105425000	105450000	0.007215038878242724	-0.9414992514580917
chr4	105450000	105475000	0.005496112077028064	-0.9403422546645966
chr4	105475000	105500000	0.00583444147678085	-0.9278490270587907
chr4	105500000	105525000	0.006266204845933751	-0.9758964697887573
chr4	105525000	105550000	0.006891405754918027	-1.0024484476275948
chr4	105550000	105575000	0.0062698754706243184	-1.0229949378973557
chr4	105575000	105600000	0.008198222417961313	-1.041859449800456
chr4	105600000	105625000	0.008688175774782661	-1.050837318156791
chr4	105625000	105650000	0.007227873474795566	-1.0853027292652777
chr4	105650000	105675000	0.006671614208186106	-1.0536927988078584
chr4	105675000	105700000	0.0061633834432508776	-1.0925146535356762
chr4	105700000	105725000	0.006518544086068423	-1.0552977945456852
chr4	105725000	105750000	0.010011242478008966	-1.1035604103187169
chr4	105750000	105775000	0.006126266779095295	-1.0937932652330005
chr4	105775000	105800000	0.006761497308005616	-1.103640047700473
chr4	105800000	105825000	0.0067327018630218725	-1.0393192692747015
chr4	105825000	105850000	0.0066581911395493095	-1.049641035362499
chr4	105850000	105875000	0.006676684025512797	-0.964412855725922
chr4	105875000	105900000	0.005981435231315794	-0.9185774813819388
chr4	105900000	105925000	0.005653932766935383	-0.8696817741944471
chr4	105925000	105950000	0.005911545849092601	-0.7982775924973495
chr4	105950000	105975000	0.006133730997972312	-0.8330791445759363
chr4	105975000	106000000	0.005462882912772206	-0.8241202535054433
chr4	106000000	106025000	0.005972074082622381	-0.844474172639785
chr4	106025000	106050000	0.006106717394913012	-0.8221824376259133
chr4	106050000	106075000	0.0056533122649809996	-0.7877691364731814
chr4	106075000	106100000	0.006254500351842155	-0.7131733410365508
chr4	106100000	106125000	0.006029523921223317	-0.6557023489224793
chr4	106125000	106150000	0.006509166206549673	-0.5936434996810583
chr4	106150000	106175000	0.006536386721989899	-0.5210685541726028
chr4	106175000	106200000	0.0071318961980949116	-0.4160739163172887
chr4	106200000	106225000	0.005900304460426423	-0.10750638703346953
chr4	106225000	106250000	0.006732730875470955	0.20671193837140162
chr4	106250000	106275000	0.005092533951384961	0.29963392717063914
chr4	106275000	106300000	0.006236628075322317	0.36756843659517746
chr4	106300000	106325000	0.005923087907809167	0.4594229378957557
chr4	106325000	106350000	0.005854383662405608	0.4061554884873627
chr4	106350000	106375000	0.007146454078665839	0.3217462575464577
chr4	106375000	106400000	0.006702956472125398	0.320678233782774
chr4	106400000	106425000	0.006722974143421544	0.34959398220444854
chr4	106425000	106450000	0.006560058823607094	0.4415834783639221
chr4	106450000	106475000	0.0052264633509006165	0.5079794779920653
chr4	106475000	106500000	0.005891884820698733	0.2893083619391566
chr4	106500000	106525000	0.005585707605694098	0.2600897446041758
chr4	106525000	106550000	0.005733234148477324	0.40427318568809073
chr4	106550000	106575000	0.004993526697174538	0.5474621962269891
chr4	106575000	106600000	0.00586675070646122	0.40336773482559246
chr4	106600000	106625000	0.006673790871418083	0.4460700889327594
chr4	106625000	106650000	0.00574276778364287	0.6122304264980234
chr4	106650000	106675000	0.005971286965038985	0.6600124926139911
chr4	106675000	106700000	0.0077288671181037945	0.5644506182865043
chr4	106700000	106725000	0.005361744923425073	0.4730515219407385
chr4	106725000	106750000	0.005596709100613705	0.4145935227139438
chr4	106750000	106775000	0.005631863804662366	0.4723934097310464
chr4	106775000	106800000	0.005388980068035793	0.5388243959301843
chr4	106800000	106825000	0.00610240605044618	0.5058920679083748
chr4	106825000	106850000	0.005523655685046293	0.6364909667907105
chr4	106850000	106875000	0.006454102045529925	0.5659530362512215
chr4	106875000	106900000	0.007488871599442739	0.567360918127972
chr4	106900000	106925000	0.005367783060550562	0.6745537893242262
chr4	106925000	106950000	0.005244768799614005	0.8224421231164998
chr4	106950000	106975000	0.005418812059381234	0.8331655216905097
chr4	106975000	107000000	0.0049419661661685085	0.7444962973984728
chr4	107000000	107025000	0.0049412383343050495	0.8028340791413757
chr4	107025000	107050000	0.005950017449690456	0.7563633505819667
chr4	107050000	107075000	0.005337957893193571	0.6901465911613185
chr4	107075000	107100000	0.00607504934656454	0.5810944293594571
chr4	107100000	107125000	0.006247819439914475	0.54011913260031
chr4	107125000	107150000	0.006424775339989351	0.5616496895085322
chr4	107150000	107175000	0.005544553397880979	0.5987883268670197
chr4	107175000	107200000	0.006304815248158999	0.6691134672316118
chr4	107200000	107225000	0.006451841304980039	0.5535950564275021
chr4	107225000	107250000	0.005637011338192742	0.5905829267134685
chr4	107250000	107275000	0.004559023132232212	0.6692717251347744
chr4	107275000	107300000	0.006144435070128291	0.5455985847335516
chr4	107300000	107325000	0.005768259645169916	0.6582899614369258
chr4	107325000	107350000	0.006347156703432376	0.5155122974401918
chr4	107350000	107375000	0.006501202691552946	0.5816886093096237
chr4	107375000	107400000	0.005928386349411985	0.4606531592166465
chr4	107400000	107425000	0.006230280213103644	0.3379736448439053
chr4	107425000	107450000	0.006293834540593419	0.3151629537350632
chr4	107450000	107475000	0.006891521787426243	0.2171328211024718
chr4	107475000	107500000	0.0063057059276816875	0.17825416954415596
chr4	107500000	107525000	0.007866239662589045	0.17502017625553232
chr4	107525000	107550000	0.005825423537574353	0.26341775341869156
chr4	107550000	107575000	0.007315789535523777	0.2156210205923157
chr4	107575000	107600000	0.00695786548976424	0.20505046812981031
chr4	107600000	107625000	0.00599465487924944	0.2583529278758547
chr4	107625000	107650000	0.007701546461523929	0.32021287822178157
chr4	107650000	107675000	0.007295536860772162	0.31393097223728983
chr4	107675000	107700000	0.007976356264933825	0.33162083918357027
chr4	107700000	107725000	0.006502655517973361	0.395364161670064
chr4	107725000	107750000	0.00653824106746435	0.5677202636989295
chr4	107750000	107775000	0.0060910112660095194	0.5227518434216746
chr4	107775000	107800000	0.006000274511891309	0.5847718580207429
chr4	107800000	107825000	0.005174591247028477	0.828952615219086
chr4	107825000	107850000	0.005130187995765884	0.747938858807642
chr4	107850000	107875000	0.0060281345188292	0.6497134525548668
chr4	107875000	107900000	0.005100483727000197	0.7071874751101314
chr4	107900000	107925000	0.006378116111947396	0.5614662457447912
chr4	107925000	107950000	0.005337883977289486	0.5358182181004257
chr4	107950000	107975000	0.005971675838527425	0.5570441387344227
chr4	107975000	108000000	0.005370408980484838	0.6657059159387889
chr4	108000000	108025000	0.00648744780604853	0.6007145163435075
chr4	108025000	108050000	0.005832956064127937	0.5936256813287403
chr4	108050000	108075000	0.0059091045059437184	0.6601604268142001
chr4	108075000	108100000	0.005881619552655627	0.5483287692564
chr4	108100000	108125000	0.005889616151655423	0.5719202721119808
chr4	108125000	108150000	0.007204328834439338	0.4760528783932451
chr4	108150000	108175000	0.007518256654072713	0.5518142454028029
chr4	108175000	108200000	0.006452326321562072	0.49121941002193525
chr4	108200000	108225000	0.007037459144069434	0.510244517864302
chr4	108225000	108250000	0.006252462474267638	0.5496063588521818
chr4	108250000	108275000	0.004896558118455942	0.6380651356611273
chr4	108275000	108300000	0.007827702238893222	0.7236991502777204
chr4	108300000	108325000	0.0056171009251769705	0.6979449961004017
