chr	start	end	log2FC_K27ac	FDR_K27ac	Conc_mut.x	Conc_K27ac	log2FC_K119ub	FDR_K119ub	Conc_mut.y	Conc_K119ub	log2FC_ATAC	FDR_ATAC	Conc_mut	Conc_ATAC	K27ac_up	K27ac_down	K119ub_up	K119ub_down	ATAC_up	ATAC_down
chr15	36884754	36885241	-0.340818664513457	0.200639694202242	5.68539231317132	6.2706679633295	0.502402101835702	0.0314761244483638	6.54614231829698	5.87692267227202	-0.0366334733532601	0.852363056433871	7.28495748959759	7.34761529108758	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	6916681	6916968	-0.233314811535736	0.200730791886548	6.96627345393675	7.32778390040388	0.858462926321339	0.000611941141917108	5.83445725391759	4.67526196634496	0.126190779566094	0.517520503804827	6.95182025891839	6.68808001046446	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	22985121	22985621	-0.269851055614373	0.201536908937637	7.42187966591971	7.85958128558966	0.661119541272791	7.02630734840878e-05	7.70220162468512	6.95167935988228	0.179898556987115	0.254097264184351	9.20541096015815	8.92626925901545	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr19	29253847	29254062	-0.296668103713276	0.201662909352502	6.24143279932454	6.73712217066075	0.724083282576161	0.00292192286197252	6.89457846985936	5.92887707907925	-0.00802861303739715	0.970602217423816	8.60578853344265	8.61992554026363	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	57584481	57584938	-0.229869502751248	0.201806351418885	8.63407273187473	8.9891578361451	1.00428999922513	2.35759363479719e-08	6.85067973719158	5.70731376262343	0.0535346999253112	0.767470639903591	8.95321789044143	8.85525607237926	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	11155847	11156319	-0.335033717806122	0.20226361751994	5.56963041349038	6.14835179150392	0.820882653826659	0.00021073203376697	6.49395394947061	5.473781992088	0.118743963453919	0.575029683869016	6.41813717446778	6.14194607871129	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr19	22940060	22940069	-0.240661631390996	0.202872169384595	7.26446190806295	7.63919508170021	0.650112358421104	0.0195449537876521	5.16476881783895	4.17960652485928	0.0165242679322829	0.940426471705619	6.28342306067069	6.24213627200731	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15	66121571	66121878	-0.28719802680716	0.203038397905359	5.54232556353658	6.02583423878081	0.497203436965199	0.0139057422572003	6.37191612052931	5.74685378853629	-0.0297200838771622	0.898791587410711	5.6235055189413	5.67292538481373	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	81464574	81464754	-0.446201459649054	0.203381783962566	3.98704221858336	4.94451761116351	1.11743765849223	1.62601790124854e-08	6.75784319765027	5.44450463975419	0.0331904557355865	0.899173214111095	5.69433216711457	5.57821386477298	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	157046386	157046479	-0.260733772217842	0.203679678709157	6.08212396682531	6.51241999244347	0.654760655297781	0.0179091569145727	4.60570338739688	3.65007569246695	0.157023937679177	0.451141291379577	5.45735478119407	5.11961268111212	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	53612206	53612538	-0.242681048579709	0.204042571392903	7.80898566012775	8.19093294038053	0.987265685890812	3.49435076686602e-06	7.23433647943024	6.03863760612026	-0.069702387631322	0.703726197893734	9.64570309515889	9.77118750248786	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	54611491	54611968	-0.304138085589295	0.204057392468282	5.42831118505146	5.95099445328863	0.444070965721393	0.0321293881693457	7.41024610095172	6.85127292375881	0.0350412615505604	0.875600977576648	6.04052939715076	5.94709582848723	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	43168586	43168695	-0.437859135322787	0.204196836589333	3.11234008772299	3.9580838805747	1.27536651757228	3.84351892522006e-06	5.59720161990217	3.81171160172439	0.228618092971519	0.298548088367078	5.16183214498649	4.64211147871307	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	45974322	45974679	-0.303726643944363	0.204636581605351	6.22650788347699	6.73417723099376	0.530353698669958	0.0107573085611969	6.31465194730538	5.65190083250175	-0.0170252069679256	0.937421635826755	7.79729853943086	7.8331242336593	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	67896393	67896653	-0.393209657863375	0.20595129560711	3.74817847430298	4.50718655157408	0.535988048178484	0.0198060341910917	6.08734104168306	5.3798852572906	0.0495888086523415	0.816561674078516	6.58163118753407	6.46942924285863	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	10053585	10053705	0.434636374761483	0.205979280165674	3.72540463391845	2.86094415278347	0.567921509856875	0.0163538526642067	5.76631340163445	4.97896548710849	0.262670917037138	0.247069650550883	5.20537430071883	4.63288744730488	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	8830989	8831629	-0.229339826319546	0.206330363257204	9.2279560502988	9.58526964854426	0.422226958184117	0.0162945825011538	8.46431611924942	7.96935662001021	-0.0494220903014863	0.785434663001676	10.326556028083	10.4116899883557	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr17	70071997	70072528	-0.252905212438312	0.206709299836552	8.54920575490845	8.9558018732625	0.631971068398603	0.00255464574603094	6.90681815955802	6.11795747940364	0.0528407797196415	0.782218925798192	9.77083136186118	9.6715037042665	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	68944076	68944345	-0.394090548653699	0.206856513770299	3.96791506983799	4.72320128351148	0.732571269075656	0.00418273029238557	5.48161268149065	4.46903475918467	0.140231390122829	0.438450737610238	7.24571220332778	6.98293929234026	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	65930826	65930990	-0.377854526830794	0.20693072634461	3.92704693763399	4.63119818449138	0.917380649580238	3.55144576273325e-05	5.83815535761847	4.68142396947095	-0.225496269984399	0.269564722034887	6.15836919412066	6.57295131386083	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	117220403	117221371	-0.238225644304959	0.207188809008981	8.72934241747503	9.10460350227596	0.444814072492673	0.00518952257889121	7.43284489851344	6.9150865545529	-0.0948441427058812	0.578849285877014	9.38843291068156	9.54869165668295	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	41678777	41679205	-0.298086003667186	0.207931582795053	7.42985733701723	7.93028747845299	0.615302051827016	0.00219140408940819	7.36782885383698	6.62454043005878	-0.148607212831515	0.418583648754121	9.63774699355256	9.90774212730721	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	32172377	32173101	0.333261742411069	0.208392081599297	7.29938676378388	6.71393591641911	0.462212014590019	0.0176945359313394	8.19605233261555	7.62812580906172	0.279799170410117	0.102317901444909	10.5381295021893	10.1350609872246	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	116007995	116008466	0.232066423239676	0.20881889733405	8.72752193828077	8.35753130709556	0.536834205657991	0.0220873227775801	6.47238771585786	5.74690948982952	0.101906632869438	0.55014936269177	8.98611735053028	8.80818390814947	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	12862141	12862926	-0.250718237840212	0.208884559580398	8.55764110946154	8.96039293694449	0.434157590112501	0.0328915654881836	7.38317230580216	6.84867309315762	0.064141455083297	0.716890032342471	9.26841765843991	9.15559401907821	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	121621451	121621742	-0.315639233064165	0.209035666482786	5.49142535535972	6.02669207583902	0.639039891598525	0.00801126233734231	5.87481240762129	5.01635857341088	0.0596858009271805	0.803675444182262	6.54593310598098	6.37178559017816	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	140993848	140994464	-0.272108674127309	0.209067717421539	7.20121906757902	7.65147125630799	0.458466687199625	0.00785401252132216	7.88103723431864	7.33773034664456	-0.0425168004494683	0.839458091845271	8.38275383848679	8.47175481644295	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	52259372	52259460	-0.471660086080943	0.209172455409492	2.0623024253474	3.13461001027331	0.841068219674873	0.00106536763409912	5.27704760936952	4.11924465414623	-0.274740128142714	0.258342279961667	3.92768209756655	4.51301434913441	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	54779456	54779607	0.387676831869757	0.209729656923789	4.22730716397351	3.52738482047233	0.504139924444465	0.0415125582906706	5.72452059531151	5.01669460569827	0.153161231317499	0.477211670119633	5.2360781502415	4.87432594189718	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	104492923	104493707	-0.243597568453233	0.210039307987293	9.43776515153124	9.82696493599819	0.744131479443133	0.000371118515192155	6.57943999451526	5.68378662702147	0.0990590542887865	0.598855534948706	7.64114270268396	7.44126670503141	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	155472496	155473146	0.23185602666392	0.210070606978398	7.68584711349734	7.30958793170582	0.548242466180544	0.037343981819972	5.33558684685999	4.51604636360376	-0.0190888534803597	0.936581977354631	6.37673591266337	6.41858524761799	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	44383392	44383534	-0.389431163125201	0.210438975141758	3.77319182602398	4.51137982092058	0.657510953422662	0.00788666888715274	5.52718614596747	4.66324533576713	-0.180331679221335	0.362815032272746	5.90815181108669	6.25034944613684	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	59422465	59422889	-0.243633848491048	0.210518356872217	7.49223835769515	7.88059715996218	0.430840786420486	0.0252805124019438	6.80536102562523	6.28529022813883	-0.109796791232024	0.524371703131416	7.57212219200445	7.75850343827659	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	48334981	48335085	-0.366960461674839	0.211284095445104	4.80876044790167	5.47703760361415	1.03424665289208	3.56386133820034e-06	6.04647759652536	4.76210763536517	-0.0208882563848903	0.932414491791527	4.95785458984791	5.00886903118846	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr7	38182659	38183001	-0.226740217045706	0.211570765708948	6.73116026259014	7.08462620189161	0.558865176094436	0.0167629769932357	5.86711349393206	5.13972245023194	0.116300054774509	0.547470614387204	7.56447227754692	7.32990758846741	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	24193133	24194335	-0.236919021004162	0.211900654248021	10.2859880704891	10.6626551473057	0.821926647238406	8.25631880394661e-09	8.29051642310577	7.40776255174213	-0.068870222627436	0.696943858987307	11.4614340061528	11.5806016461275	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	55499124	55499353	0.445251050772377	0.211983660406099	3.59805802773302	2.67812089147937	0.445152703566047	0.0437106726937981	6.44266900273295	5.86173163105118	0.102053531495938	0.60086332421799	7.03859321168065	6.8329794058705	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	13837112	13837204	-0.237692478658549	0.212032956053566	7.25192934767719	7.62644905826194	0.871828204921653	0.00112283637715796	5.15129997418858	3.94383585261278	0.0266446449427263	0.904084601781452	6.1020823217869	6.03031401120964	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	78427786	78428022	0.359067704090562	0.212301345331974	5.12175025503856	4.49438027277428	0.718908482515109	0.000837484416348507	6.1676266670771	5.28601750175481	0.361157462103577	0.0977639233495797	5.94269518424767	5.37323054426761	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	41982720	41982804	-0.289495611068191	0.214242679244804	6.06965003174629	6.55975131629075	0.836215698344596	0.000506715521656219	5.9939467092506	4.90528524734213	-0.077496071084687	0.694072316910549	5.95137780573152	6.10641104697805	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	39091496	39091649	-0.399441165325504	0.214311771511084	4.58983870240938	5.3651294981473	0.672569890278332	0.00193718776509929	6.53344263540442	5.68667576318084	-0.0577628602933212	0.783982495604042	6.51939997779231	6.63856610893754	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	45871092	45871400	-0.338822184615548	0.214978403423406	5.82891553044627	6.43593553088725	0.373257355622252	0.0334731998222805	7.75894870282846	7.30753601656543	0.0728659817977484	0.707042943210943	7.58890907423291	7.42726761057289	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chrX	158813858	158814181	-0.264415208910184	0.21499420530175	7.40262999460718	7.83617587945466	0.513593585757695	0.0311297515272424	5.96737065644226	5.26713889023315	-0.102156656043412	0.554487427469299	9.16688442404559	9.34189047986044	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	17489799	17489991	-0.360235405098841	0.215200550261147	4.66689360519929	5.3363229157913	0.635242282044334	0.0181981776726255	5.2834735020949	4.38398481792273	0.00525953771893135	0.982761640640682	5.62479350254588	5.60722246714453	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	37694470	37694614	-0.422696455442961	0.215762395492623	3.21552800685706	4.11272669281037	0.59003831042156	0.00576438203931693	5.96048240898013	5.22139831599958	-0.279561685459814	0.200794691579321	4.63187123496259	5.13880999472073	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	54442744	54443056	-0.245307903649762	0.216302659289487	7.98978478018442	8.38595031492147	0.719748192271368	0.000718096036515227	6.6820909458501	5.79631228059347	-0.00984992615244848	0.963096467073124	8.9141300558902	8.92934669058313	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	35088301	35088970	-0.328853780417167	0.216302659289487	4.69427277755688	5.29173054009143	0.450559032273428	0.0481941098721195	5.92766708854391	5.3484831806834	0.116408291908077	0.491777343360255	7.6282851566117	7.43265537270782	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	122268485	122268902	-0.28102522211844	0.216341088374642	5.77019822672284	6.25555992850491	0.416983365842265	0.0106973906380643	7.19946502941018	6.71823841686382	-0.0361461386822183	0.849361182055939	7.37352485574884	7.43052206085425	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	139886357	139886941	-0.252025827263386	0.216352530795444	7.92657698636684	8.33766553497424	0.611935193505397	0.000906604064311449	8.10574060494381	7.38232361428262	0.270068867147924	0.0866572428607389	10.9039271407443	10.5307275499894	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	72212241	72212436	-0.263971938686259	0.216744491209922	5.98047922298861	6.40604722187764	0.83164666471838	0.0010327208396566	5.36359819679772	4.27139309777	0.0991880089735563	0.624475611841673	6.72183297799509	6.51072621563348	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr5	13318747	13319060	-0.263009095709837	0.217200063107344	6.68224154249837	7.12013422466316	1.17438180004177	2.61691401390713e-11	7.32211891755275	6.00380759052533	0.240297511636953	0.191401075449091	8.41737475033946	8.02748382390385	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	14871682	14872050	-0.295087635743686	0.218356145102938	7.00570940636805	7.50955306756543	1.00871153082173	1.43376210475153e-09	7.10240084037527	5.97003537861037	-0.0146677659275856	0.943498153279139	8.45329855283238	8.47704276617116	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	25371711	25372001	-0.219447205315905	0.218585808750228	8.67145675622584	9.01282320932054	0.853348267312251	0.000314813955147136	6.68452733827321	5.57947697504913	-0.0289350606540434	0.882492251166862	9.38916311303739	9.44163369456579	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15	92057605	92057844	-0.304409903942803	0.219530292236857	5.76382108566216	6.29388544351338	0.599629412641631	0.0177405030992304	5.65380767888694	4.79212700640376	0.0610239132512816	0.7982180819422	7.6426163827387	7.46542012074326	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	58786859	58787522	-0.268633021302727	0.220333835385344	9.14735198206205	9.59674153825488	0.862597736741709	6.25961579577212e-10	7.94227450971895	7.02226997959627	0.0217021825480682	0.912370629184608	10.0685611269619	10.0287529235631	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	13390351	13390644	-0.410071090655016	0.220342199980429	3.97150343798612	4.79910480626422	0.615089723648073	0.000892690813383447	6.42347015513962	5.69944776742707	-0.366018472940929	0.114160393269134	5.12995719711608	5.76436559701131	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	117675738	117675977	-0.304689090138364	0.220522250027201	5.50248370557579	6.02481362837588	0.600024271918556	0.0176250092581294	5.50182362308161	4.63568164251459	-0.103307760032937	0.618621564000683	5.74984608717118	6.00612144437074	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	74271387	74271895	-0.385785010606811	0.220749115300117	7.08241430294378	7.82523085205698	0.780726290510834	4.67894354600516e-05	7.73449508368822	6.81723909842104	0.0421805711449586	0.832990186219775	8.91364029513723	8.82876617584413	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	106547253	106547462	-0.461433411644677	0.221308220920104	4.55917597571586	5.78635649891998	0.766620726532919	0.000656362317009846	6.42203802684252	5.44654006567831	0.00564496317909027	0.981889707358979	6.57886937601331	6.55300518534759	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	20921073	20921520	-0.210278052347553	0.22161217210005	9.03837408605001	9.36128210872135	0.679032664094669	0.00019110915486898	7.48996845177246	6.69177620097352	-0.0829654933711463	0.651575824376655	9.58363560177708	9.73433281510358	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chrX	140511063	140511504	0.347245169960725	0.221934641328175	4.87300949774748	4.23091913974134	0.516467443687494	0.0127949751997395	6.27630037769314	5.6338455208432	0.35365267063371	0.0649404767790935	7.94153768928694	7.43212822918886	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	132375772	132376041	-0.373352822333081	0.222467199467106	3.96943953917154	4.69099451409773	0.581022080730029	0.0113914948911515	6.39783326027786	5.65516992380774	-0.342837782659712	0.0654474900261247	7.24648965821567	7.72464889604945	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chrX	166803176	166803717	0.333032437002444	0.22253653536668	5.90346629651073	5.29347240294984	0.443296086235344	0.0379584495184577	6.64949227924526	6.08036396910323	0.165676149175486	0.306686128262155	7.87641639766268	7.61263501008017	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	12731607	12731723	-0.37690455625641	0.222735990276979	3.82842041939674	4.55470524052912	1.18801384056749	1.14279315516666e-06	5.46572789467453	3.95553161559221	0.303063456854344	0.191306997197963	5.26610694263717	4.64020169369096	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	97851781	97852160	0.206846683108687	0.223442036112785	8.0646106760304	7.73779872378749	0.621974661950649	0.0255061485483834	4.90165469867433	3.93953108870256	0.146835067004917	0.41945966263698	8.5668740556162	8.29983272235477	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	137840647	137840792	-0.343665293097281	0.22355338907083	4.39823955613084	5.01814290788236	0.848595128750134	0.000131429242026004	6.26333785720119	5.22157926935348	-0.141856322319861	0.504461272382202	4.80202001865141	5.1006970774208	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	18468458	18468832	-0.282319937447718	0.223665391909755	5.85359498170737	6.34668441121291	0.64800319308468	0.00471265642240101	6.45145624418459	5.61376021352944	-0.212211929889251	0.209356422181604	7.37236532891306	7.68576911259732	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr4	24720959	24721106	0.435803730701967	0.223694531284823	3.60080652503688	2.67711577282443	0.653932103031653	0.0161103834600489	4.6983864521804	3.70664775402571	0.245764594811948	0.242931335888354	5.99360720059741	5.50566437205675	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	126631574	126631943	-0.211014332610529	0.224010615994799	8.71192763057859	9.03829651008567	1.02211780269939	2.47669037310446e-06	7.07146237423409	5.82077094166582	0.115969827347492	0.503881411696709	10.1014708403019	9.8978925447792	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15	39840804	39840995	-0.385205197644677	0.225149894645835	4.37590332243941	5.14555301741419	0.494717648204838	0.024087912374427	6.04710482010833	5.43158098406283	-0.100440085634042	0.622395056699934	6.21032161412187	6.43611878298109	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	110192138	110192638	-0.26494541281423	0.226410861285538	8.37504992645144	8.82112767544127	0.514516218482005	0.000680693197346459	8.31111504592518	7.72987014768648	-0.0143036709396354	0.945833434053594	8.59564558622686	8.62090647187959	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	39515597	39516069	-0.23342211672246	0.226423364569234	8.82444740904352	9.20111267072387	0.85404335243949	4.22803214420146e-05	7.17228766536335	6.15155767867482	-0.0820557619898209	0.639902515919381	9.8944215979718	10.0360101826592	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	82899747	82899850	-0.40382026270434	0.226559949696077	3.28701357609777	4.11545791379883	0.813299902908963	0.00015549993267898	6.0863896015229	5.10201519332206	0.146704673727705	0.519517682655259	5.06407721948171	4.69899865179842	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	41053177	41053569	-0.205124476563583	0.226619256276656	8.63997462537149	8.95592164133442	0.816808662800933	1.07377763587616e-05	6.93850904860854	6.00368533505901	-0.175680020241673	0.287749828083925	9.21294149161537	9.49036466812219	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	48399571	48399698	-0.44086253275676	0.227531961961029	2.15102856804302	3.18449685692112	0.821814442848955	0.000501318623455972	5.68317938468647	4.63087249073261	-0.0592150237440279	0.797451783240189	4.75680205629494	4.90629893644583	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	191296511	191296705	0.366892465894499	0.227624416893404	4.9051360294331	4.23098405696265	0.533062293512047	0.0305975531737828	6.47293194080624	5.74570995167402	0.323712266082232	0.0973430966913323	7.00890255687126	6.50628882044489	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr9	92147665	92147812	-0.42216769436783	0.227833297446674	3.75044973934072	4.69299743171222	0.65662318284701	0.0164242113386574	5.10542150274672	4.12443552722392	0.0903019353991709	0.679041701587829	6.13505479529091	5.91322025321834	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chrX	7473915	7474090	-0.327241965473733	0.227924419002387	4.25104254775602	4.84585646209877	0.684616728171054	0.0143305384540801	5.21242169896071	4.12582007072843	-0.0295776689656653	0.891124201941	5.87283685533419	5.93175397989591	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chrX	166308937	166309131	-0.360938175263298	0.228166737287722	3.80210276432208	4.45786125917595	0.559594398806183	0.0230218318349171	5.55740867544869	4.79861120275592	0.137138476103476	0.479726455605985	6.23321909810016	5.94344830049173	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr5	32037040	32037190	-0.374040111188046	0.229466024978638	3.69756333470505	4.43075721506738	0.558886758713876	0.0222733948743852	5.36996336318933	4.61550413416775	0.0311318454170073	0.893554158882938	5.57608473756075	5.46643200480881	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr5	49453176	49453425	-0.289698742699143	0.22992387939185	5.94111382940371	6.44340266249455	0.681677713557711	0.00241464015437638	6.50955153797393	5.63955407004702	-0.0550841875945894	0.795717887918235	6.60164616794473	6.7039126180391	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	112835191	112835452	-0.359304221299059	0.230977803309753	4.8179179715043	5.5040283311907	0.717389078636671	3.59777229570158e-05	6.84659266215892	6.03038910100814	0.0581632048524548	0.797615632750553	6.22824323493151	6.06549008871259	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr4	76327299	76327701	-0.208601967977464	0.231295144948235	8.72834776869615	9.05289487320045	0.568287752808117	0.00636090556784714	6.96693790974012	6.26202215212928	-0.0517839245803744	0.780064923419488	8.98683327511087	9.07852383731461	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr17	50407180	50407617	-0.240109098857757	0.231688703392152	8.38547018397331	8.78069513771596	0.737982249348817	0.00165841949551903	6.76484253271298	5.80079120663947	0.132288033702563	0.430698851780922	9.98205575292814	9.75871184971456	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	96090508	96090662	-0.371621770637151	0.231783398761173	4.46079167825041	5.20121954667423	0.585953883492359	0.0066435149927045	6.02297308513071	5.30800766712946	0.266791945036123	0.178531931554348	6.25204726981716	5.7900320081671	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	86272734	86272951	-0.39807445750056	0.232259027367638	3.77237711249039	4.59562635171103	0.522129661217484	0.0477892656782565	5.48364820803908	4.74559406482506	-0.138832282901335	0.472031223814845	5.95976695334551	6.20137337746521	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr4	96591271	96592069	0.290000859639752	0.233781758613821	6.78909968438071	6.28496501979616	0.445274982511793	0.00603784173615309	7.48243746297658	6.96548741759332	0.256348972390695	0.155187273495807	7.99783083902468	7.59391278784069	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	56162108	56162500	0.301539111772823	0.234066191620617	7.02321653934915	6.48717640869192	0.553730025999452	0.00443781246735281	6.88831853709574	6.23300518225441	0.235974514951196	0.178298819372855	8.99607124474048	8.62637320055895	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	111925452	111925617	-0.373448715272816	0.234408845948916	3.60998923423868	4.33424672793198	0.548157698749713	0.0203309906704681	6.29457016654892	5.58263167867773	0.257182766724086	0.177234412968146	6.51026814462148	6.06931621317313	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	156919463	156919657	-0.221988711533093	0.23450436707824	7.84849217739424	8.20294433702733	1.07241314572592	2.40557340188269e-05	5.72046200204833	4.28484242994691	-0.0379752323755355	0.85533453616849	6.65992573919472	6.74204553153837	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	38982539	38982658	-0.355848881610316	0.234616242845931	4.01234691065679	4.68076853758326	0.518509025849741	0.0422589172246439	5.11873874168848	4.34433695366875	-0.11738868878683	0.586637279440462	4.77562210026324	5.03430778108333	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr5	72453396	72453590	0.372993801197173	0.235061400179309	4.44200004694234	3.73308700403888	0.464707000979724	0.0212765469201768	6.52172814143088	5.94573221865595	0.510781133319997	0.056418529255862	5.48738973676288	4.6084289876158	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	113469883	113470351	-0.263413004021053	0.235256630460255	7.07928598756239	7.52975078340572	1.40943635633624	5.07225387302222e-15	7.18930612352892	5.61107884347154	-0.0188660617602531	0.931385921698479	7.57109011170677	7.60197309517603	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	60529092	60529405	-0.331109890235747	0.235602557374787	4.65511101035363	5.26337418905995	0.376757535538498	0.0469807752891153	6.79229001403375	6.33084743976242	-0.120597600752726	0.531494825928108	6.93205488214584	7.17143555677709	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	28215994	28216405	-0.332411322137634	0.235824996500969	4.65577034996704	5.28615681414926	0.484528082130333	0.00916235212498323	6.99077559029599	6.40498846441952	-0.35488967130597	0.111034230905751	6.10605956577627	6.69310873137715	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	77950818	77951048	-0.268120575386027	0.236502937722506	6.67789184554417	7.135683713208	0.926341630208339	1.48674489777059e-07	7.28139022121976	6.25106659582174	0.165833130751903	0.42090000583986	5.76672174071896	5.42193276419216	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	20433051	20433530	-0.289573043524527	0.236606685082459	5.19643306126307	5.70987372343286	1.04172771385835	2.72872936969507e-09	6.88214404972256	5.70042736058067	0.0387562178508697	0.86144024473957	6.53079040023736	6.43436223683606	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	194019300	194019657	-0.283849158891927	0.236751408220962	6.09126814398047	6.59060419396782	0.349479297514218	0.0389742746878142	7.35755203761733	6.94022833792139	0.357502647403131	0.0698562768668302	8.6308499230661	8.10507004694029	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
