chr	start	end	log2FC_K27ac	FDR_K27ac	Conc_mut.x	Conc_K27ac	log2FC_K119ub	FDR_K119ub	Conc_mut.y	Conc_K119ub	log2FC_ATAC	FDR_ATAC	Conc_mut	Conc_ATAC	K27ac_up	K27ac_down	K119ub_up	K119ub_down	ATAC_up	ATAC_down
chr15	84037140	84037600	1.01849723112811	0.000293871640908223	6.70536315658591	5.5630040066672	-0.521915923190598	0.0198071235159872	7.68731886755781	8.37153631467896	0.305426833367637	0.0627844780877578	10.2781306700483	9.8619678757855	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chr7	61837282	61837604	0.970819534833602	0.000294724266386675	6.82572427068525	5.74269637062632	0.366011010209773	0.220392849086921	4.13462570292244	3.36833836264726	0.970862686630127	2.83780864299513e-05	8.17445251709767	7.04013917944094	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr16	34573988	34574494	1.13248355777135	0.000297285682091678	7.42020466402419	6.11363516783645	-0.188778506454926	0.464104256575287	5.85300578415964	6.14200175637836	0.595027631587025	0.00260236226245256	7.37165087583834	6.64317084560721	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr8	11662037	11662366	1.08101650298371	0.000297645501017585	6.74435033388105	5.5207735473555	0.173307425178135	0.497456115574597	7.23043621118583	6.98969275538942	0.942052695234659	3.79900050886534e-07	9.46594364847004	8.4260198838959	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr7	126082032	126082486	1.03450820769369	0.00029914424445802	6.46101573370597	5.29100713437404	-0.431689998172542	0.148709917591244	3.71192699765827	4.74184228187038	0.983628186484694	1.67286144136186e-05	8.1956023599912	7.06199337272525	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr14	124192918	124193007	1.29062518119201	0.000300263994833981	5.73083670338995	4.15149608143394	-0.460377675681611	0.109547395857779	3.66959857399101	4.52986184507316	0.186672560715021	0.401083551679577	5.30492947941973	4.81128170044997	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	126066933	126067062	1.2293672086603	0.000300616590559429	5.3635887946508	3.93066342918357	-0.466066906097171	0.0823026052547664	5.13847051065655	5.85837096603215	0.647886725910276	0.0107411064129758	6.97679983348055	6.06923216972429	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr11	50138287	50138657	0.818285789027048	0.000304126513682207	7.46057453127805	6.57298597718516	-0.330608602987201	0.218672999637052	4.68349667230164	5.20764447653328	0.167119607679145	0.385239533299656	7.72390046789545	7.39885324247671	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1	25180115	25180158	0.872227456468687	0.000306627540375351	6.85875567788432	5.91152804924046	0.297178323507555	0.317782762738192	4.71247386572204	4.09777410973325	1.04784205551292	0.000255799205547996	5.05263057441533	3.75690555081297	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr8	9772094	9772716	0.723197816601186	0.000309018812452821	8.32869751817341	7.54731340786612	-0.15580245759032	0.500062812214655	6.94962383390339	7.14756061000192	0.458072131158628	0.0105740029100075	7.84936501665923	7.28040047610468	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr9	29791168	29791929	0.913218416518037	0.000309372967486231	8.42611083123876	7.42565220779767	-0.327403869650036	0.186507671771825	7.69492128044793	8.17159224232372	0.438455803840984	0.0103455275471256	10.496406167916	9.95785379508915	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr2	35732096	35732252	1.0523532365268	0.000311771204899833	6.42701683279632	5.23724723276687	-0.305541024980497	0.306301520977533	3.38812284391681	3.94114077955001	0.177170610487622	0.402993991735265	5.34490238851542	4.9426086784917	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	72203547	72203965	1.0829521986618	0.000316787517978021	7.03596539951311	5.80182259423215	-0.241983705974846	0.366490704516226	5.23772266472263	5.59819323917278	0.389258495214235	0.0537065354611328	7.63184557658464	7.06792184901039	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	84704496	84704643	1.39047849064564	0.000317087854839037	5.62804669821332	3.86757273556192	-0.186072986355303	0.55227245130374	4.16908909100765	4.51161451024107	1.16339208522112	1.24143746667696e-10	7.9111962744597	6.64748419469931	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr11	114198306	114198879	1.04770834310218	0.000318141170552296	6.07474677824648	4.8940576195342	-0.380613155354236	0.130836153598929	7.02787541837896	7.5905365746299	0.77134865308904	2.49232513937023e-06	8.72796143261543	7.87618789609176	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	123422872	123423029	1.21748870351807	0.000320248655728921	5.41311489802587	4.00890116117655	0.0712865094156133	0.843365550175428	2.60099298146067	2.2660912512142	-0.0411475095977226	0.875681045468443	4.19785701010924	4.36253259798871	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	118534538	118534632	1.48870559686165	0.000322540109136495	4.73882565222877	2.74364319321872	-0.231654257626784	0.465294988829287	2.91791597792909	3.60255953814223	0.167440804512758	0.476124192042784	6.12442066052008	5.63794756056287	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	47132843	47133021	1.25929701825108	0.000322688977601302	5.71758143529353	4.19161269162602	-0.159431951929206	0.617319336862818	4.11664742172791	4.44119431132676	0.480031710685391	0.0514718518657896	5.7597494372507	4.99454362245355	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	26547542	26547748	1.42488447493626	0.000325294998245012	5.20251267080068	3.35446964271952	0.185529626077999	0.565395288324905	5.4757117820922	5.13278141735377	1.68933655484604	1.00091876885478e-19	8.31171638010696	6.51283785640638	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr16	7241712	7241931	1.06769350328005	0.00032637219335004	6.71814990353032	5.52223201644331	-0.561847405468633	0.0541195063231162	3.97129581754104	4.98832848617508	0.19279198254057	0.324178411093866	7.55220254428009	7.17852064536885	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	127063569	127064238	0.939038757438482	0.00032884472980221	6.96569608064402	5.91846504063191	-0.348370577422759	0.140344200369408	6.56175520759149	7.0620217832267	0.255606822293107	0.132490813593973	9.74980597846017	9.36970957935576	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	89378271	89378872	0.938886609576553	0.000329409319641846	7.04342304241765	6.00134038627074	-0.194198157958689	0.525345309264053	5.34774074170174	5.70824853249975	0.932958641104163	2.80789542179526e-07	8.94752670255636	7.92285672808448	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr17	8791659	8791876	0.873933214732947	0.000338465121079831	7.08042775461352	6.12236460148311	-0.0212668299088074	0.960602748155632	5.24198845631585	5.30156398052231	0.119884384187802	0.508173089869387	7.36844401859536	7.13275249673473	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	34971513	34971838	1.19924282498012	0.00034021346267141	6.83079517123782	5.41547903907161	0.214861052468957	0.279966435564148	7.68190701394053	7.42728902948655	1.10148381603657	1.49568069689787e-08	8.8224323538423	7.60575091385363	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr6	91707540	91707733	1.1106007360641	0.000344191811862363	5.83938380017703	4.57560675065356	-0.118780856501798	0.703571782099968	6.24987458753878	6.45382210285121	0.980995836935861	2.59178467350109e-05	6.64628919145598	5.50464841349872	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr2	60962997	60963316	1.17250105640095	0.000345855411350036	5.8915636900623	4.50471330802451	-0.00429843583483472	0.991533113810621	5.35126562343902	5.39366116805678	0.258626963928417	0.187527596451549	6.65318899593178	6.22106331217155	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	15026690	15027066	0.836053926823281	0.000346171676201986	7.46949613539206	6.5668505797563	-0.00254574241139323	0.994936048941199	6.61168066726168	6.61752587784212	0.151468237013979	0.395435252420008	7.96713622504188	7.692178243939	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	28915781	28916310	0.761944841585244	0.000348568526088738	7.36263585022962	6.53342324334771	-0.395822083686587	0.164043174573266	5.10397770511956	5.81053458214066	0.738814140922143	0.00011986844621118	8.08592418064137	7.23186779197562	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr19	6475296	6475418	1.21651377849192	0.000349009322552959	5.44243706783239	3.97035305993218	-0.16558815461166	0.61154625164703	2.70632889797329	3.27651725951878	0.329718277139359	0.160415817249487	5.15292443416559	4.50623535673277	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	104334060	104334267	0.951011934266508	0.000352048876043201	6.10319220302547	5.05097159604879	-0.401082044670097	0.13779963184144	4.08839320671033	4.68031077863668	-0.0278566178550341	0.892887619129547	6.51841983996293	6.56013521696519	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1	195017193	195017485	0.894230016451206	0.00035443947395166	7.90223289023816	6.92199324140377	-0.667501974297677	0.0123841481237344	5.00385203174059	5.98552097617338	0.66941622492354	0.000162604430626897	8.69336843902238	7.93557239128743	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr2	91771990	91772808	0.712043769265012	0.000356216838579641	8.37339133743117	7.60435587381737	-0.16977911775748	0.547477999890561	6.33309502225641	6.615090851553	0.422253337547449	0.017417827057552	8.32787359454005	7.78840806283285	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr8	122890160	122890328	1.10903067139904	0.000358082139232494	5.92348789069637	4.6372209136354	-0.190493245800642	0.540225238061567	2.21558072101226	2.91635974165373	0.158790933172059	0.510343770787826	4.04099370184684	3.49302398595555	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4	46902593	46902803	0.754324719019827	0.000359573097984931	7.34581355747185	6.52948237637536	0.052343937485475	0.878358455450424	5.03975937792861	4.97061896174625	0.388514341947835	0.0798487601074879	6.22513446230187	5.60381920524647	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	12066520	12066954	1.10338252583938	0.000360278310160449	5.97529522076835	4.71526347420387	0.125599652534109	0.612436753554286	6.99837353758474	6.84133121193437	0.420112814283799	0.048041366331979	7.22309675865118	6.61374450947411	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chrX	153832037	153832566	1.0771292874331	0.000362344357030648	6.73996719465441	5.51247115847167	-0.145970383835198	0.604458815996037	5.53165913623174	5.76609256992603	0.282161073436699	0.137863387417857	6.8809604583597	6.41857205645993	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14	33250549	33250874	1.34108573915521	0.000367731198494904	5.07598736793288	3.41354335702858	-0.092010888474334	0.783225912408879	6.59096619534086	6.75639414865918	0.800162156043486	0.000168119402285387	7.33387274723137	6.38417478524967	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr13	106760392	106760540	1.37213493489294	0.000369652099526455	4.78653656296832	3.04914590762185	0.34260766156914	0.221826911069881	5.37232951947203	4.80665388762123	0.968072852520806	0.000258697594946183	5.79808878470309	4.63643875178259	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr12	89991990	89992145	0.885677852592288	0.000370090021587552	6.60384230786475	5.63847354024032	-0.340436422790736	0.233707624908152	3.76033915598418	4.3881473168639	0.347984208835693	0.141456693787142	5.80290418868439	5.1332738083352	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	173790305	173790493	1.25566962223635	0.000370746477398715	5.61415951983248	4.08904282260455	0.0596898938152397	0.871165747116088	5.05817984050287	4.94854613930491	1.35614872617357	3.47349974732866e-08	7.27473673871503	5.70217739086559	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr6	112050588	112050856	1.44124544091086	0.000373721888219623	4.63806449699427	2.76172441449903	0.36141135663731	0.122657015281538	6.97397256496016	6.4898884906659	2.10890346815624	1.08780599458382e-22	8.2180403373904	5.93832452314397	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr11	7185508	7185665	1.1085281218037	0.000382776219026534	5.64014813322773	4.35691218146286	-0.200269572283646	0.533482728855591	3.83816121220821	4.30343249935159	-0.055327567289781	0.803749750400293	5.11115165397787	5.2387380330386	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5	140647176	140647357	0.882996641626104	0.000384059099265998	7.08961653992224	6.11489887881689	0.165107471997245	0.610558675413517	4.88887787897026	4.58061646741368	0.62242147119287	0.0281064540069078	8.01585330417273	6.99901892750808	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr11	35544504	35544701	1.36765508788701	0.000386200540149127	5.53612335537188	3.792742686062	-0.0713100632295185	0.817132706849959	6.44742388959878	6.56595210371482	1.09977581117648	1.085130050693e-06	8.08488572803983	6.81744327636207	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr9	121469817	121469951	1.26231376293196	0.000386269766867142	5.30465543588861	3.777249351	-0.041877004551471	0.917729894772932	3.53713012193143	3.71477561677769	0.438209382658804	0.0436664813338492	6.0430854454399	5.39331677197564	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr7	46144062	46144412	0.828954352325309	0.000386907201665671	7.72710708519148	6.81950946723045	-0.266935489470879	0.368702764172455	4.4725777798818	5.01862640845812	0.308519996535916	0.138005566541994	7.51872938065421	6.99664147929833	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	100036613	100036819	1.39963488793165	0.000387636919565147	4.66194496034464	2.88483257882594	0.103715090442571	0.764837677219042	5.06857672123794	4.86431177238523	0.812136641227938	0.0104184734273801	7.10014821837796	5.78663796790217	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr2	66440606	66441099	0.740911024234021	0.000390879153520298	8.73534958865198	7.93323023857027	-0.512479569405213	0.0493277217289988	5.63851521273243	6.39325143998842	0.735982043504728	0.00014384230985724	8.36728062055164	7.5189694879343	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr5	139285666	139285835	1.17333698584029	0.000392488232490394	5.96277180203109	4.57915957568264	-0.43027492070361	0.149730807882964	3.18635232109208	4.24436037664105	0.0997744934618117	0.62323344630901	6.75507828735661	6.54148979565189	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	25536684	25537032	0.64257957726642	0.000393516861624321	8.08887438495134	7.39277968046484	-0.0776538506726906	0.816137194474487	5.13541270074827	5.26846917069889	0.106628458394083	0.593744989486585	6.40631100077267	6.17815261287946	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18	74063833	74064274	0.764934234365216	0.000394339468156997	7.65068038344343	6.81821183846147	-0.147098631706297	0.619334207466459	6.10397761191021	6.34618651778662	0.562843237704241	0.00203033055344952	7.9155269773161	7.24146172485884	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr16	7147958	7148149	1.18363416374578	0.000395837288813031	5.71545628447485	4.32630314977761	-0.433481743430248	0.142996979579503	3.27662493802737	4.14374028639681	0.258677059010872	0.243576204027032	6.33304591730808	5.79389252210283	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr19	57302196	57302322	1.14379759495468	0.000396421333779182	5.86851118655974	4.53439404976552	-0.388987893006058	0.194487524381931	3.48955706758069	4.46001884389491	-0.0200335278866725	0.935236411936815	4.4652777923351	4.52006009554895	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	100983970	100984106	1.29427320324551	0.000397439855563897	5.16359428418801	3.58805246226147	0.0146771060003848	0.973605182714859	3.61659439275001	3.58138548139618	1.38068798823114	1.02599661458985e-07	6.68498528941276	5.06602819327168	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr9	62881904	62882268	1.2004116957499	0.000403172093094519	6.07456155510449	4.64890170754174	-0.588384839375329	0.048079032756984	2.85259889104105	4.08011484756438	0.611468003809136	0.00619841014218063	6.69654161639536	5.90248871771976	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr4	65773767	65773829	1.08851652532914	0.000404473310089194	5.42308515233724	4.16398032474198	0.0347893755266135	0.928242968692175	4.35935927245691	4.28863747492765	0.205256059272716	0.368895986094728	4.88522318285251	4.37168734595677	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	31292031	31292232	1.04055748907149	0.000404473310089194	6.56556478963865	5.37643810985181	-0.168089432590087	0.609437952167949	4.27816850800072	4.62918487968036	0.103322360192524	0.673032768394154	5.35393436024242	4.99861353719871	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4	148891006	148891391	1.20529151941061	0.000405826673341931	5.19363872751582	3.71587831282707	-0.575300026101709	0.0298294895234457	5.99540528314011	6.85731123955506	1.45974527609382	1.56028030273171e-13	7.44957828893069	5.86122933821418	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr6	18639727	18640384	1.08201598682892	0.000410505419007182	7.41741285383321	6.16977906589752	0.194956106722719	0.363204009980755	7.9355022808723	7.6863053609783	0.795035934584348	1.34096824586711e-05	10.1519751961736	9.26533414941905	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr14	124192732	124192751	1.1809780347848	0.000410533072564394	5.49461562618618	4.09171710542618	-0.678656883726683	0.0235272254743399	2.56989543477154	4.16210827038734	-0.0345307814585504	0.889370949597311	4.27300969347666	4.36948974805924	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chr11	33112307	33112706	1.45817625278111	0.000411673028820285	4.86263073304285	2.89330329897626	0.0792928468570446	0.799900581439031	6.91744473045284	6.8061395388451	1.04688544795148	5.90783469255782e-07	8.29105440525741	7.1029357337936	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr15	100089742	100090045	0.780637046698067	0.000411965630562168	7.4208055461196	6.56669069120149	-0.514942233216464	0.0606739874180465	4.57407998583755	5.37204389611775	0.566459769198016	0.0144339368960927	7.4350114056009	6.65841162268855	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	149722734	149722928	0.852446760039487	0.000415396554989839	7.29513354040066	6.35751270871074	-0.201520147301833	0.509896914568905	4.74045244819555	5.09797313319983	0.632174162719653	0.00413797899521358	7.36996128199373	6.5786253422192	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	155336414	155336573	0.86476311742862	0.00042217222293573	6.68427555635319	5.73721680306801	-0.158131350433796	0.639425505280322	3.305898966081	3.73673912698175	0.713307514737799	0.0124991311074776	7.48828820854396	6.41991907604199	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr14	51913292	51914821	0.747812945738325	0.000423085776380333	8.07158832084436	7.25822183958954	-0.114315464175751	0.670068879197721	6.98090127598719	7.14910912121745	0.29231581105654	0.104554317544965	9.80031632217378	9.37132466573876	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	75774478	75774616	1.26693593546305	0.000424561687078381	5.240382992346	3.69283910209444	0.152280902741253	0.628914969010226	5.0846676299486	4.83037036169214	1.37181370341814	1.76242593521177e-09	6.60825921063995	5.06051869545341	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr15	80289470	80289736	0.744161788586315	0.000427141071533785	6.99170793053178	6.19480658511641	-0.274592491723017	0.317509985179935	5.6920165067866	6.12795073147906	0.344368931553166	0.0468422128557123	7.74314574662572	7.27269668369068	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	149597892	149598100	0.958834590473044	0.000433553328218276	6.33328030199567	5.26200252937551	-0.860571911322998	0.00423730206956749	2.941861234389	4.52977648552904	0.356367849315708	0.0936657349170593	6.06609054415729	5.48110270051361	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chr4	136741953	136742229	1.02174776360708	0.000444009518353916	6.0058360190872	4.8371938939362	-0.115193067866645	0.742797418282833	5.00027004073456	5.23456556129647	0.152671674678527	0.417706193900115	6.97167196854532	6.67052354175954	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	163303048	163303453	1.24087607068977	0.000444364610959545	6.21033857397983	4.70744578460746	-0.0297556138493488	0.933943493075692	6.83907556635981	6.89168512774428	1.30637629201977	4.68198039448055e-11	8.8084015969897	7.37980074026588	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr19	42431633	42431957	1.36449217262606	0.000446772242364315	4.96883319637047	3.19832662217514	-0.458898343824942	0.113180980894438	4.65387365604341	5.48732294395974	0.616562998080265	0.00141991258647475	7.5910169942675	6.86859176217062	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	85211069	85211242	0.700137607189069	0.000447414401710546	7.35484637457752	6.60162969023175	-0.0884418436348721	0.808218471453556	4.03129211202126	4.25732039334265	0.875792517580284	0.000126986603602273	7.37212445791524	6.32335092417117	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr10	98951674	98951892	0.827148010026126	0.000453160477404721	7.26758079034131	6.36254207373631	-0.00195295895028205	0.99625742306761	4.76673458934179	4.76758125250322	-0.0147056724787673	0.953092360696029	5.81747685169354	5.84413177460988	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14	100285735	100286213	0.784215455551989	0.000454407030384795	7.68538567487453	6.83395009895592	-0.204304040947381	0.423312651072074	6.05279951935625	6.36901402186631	0.259397213600625	0.108652112673968	8.73571253996795	8.36696404584064	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6	86271030	86271503	1.14444268186451	0.000458576063073573	7.05516882151186	5.71592356930492	0.0548311907860983	0.880212019096048	6.80758251312526	6.71375412136481	0.880579719636326	6.41949769848027e-07	8.56259866421563	7.5868785712607	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr6	112930111	112930358	0.925868721800625	0.000462522695872182	6.32323879624458	5.321686829335	-0.290526216827107	0.321799281314814	4.24232120056168	4.7860749320688	0.143724844034926	0.49362454743289	6.20471988054447	5.88735549601652	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr10	43021536	43021866	1.17795650160093	0.000467068659943644	6.26526635081684	4.86039194188257	-0.358502730532128	0.227610804689854	3.96291430830702	4.72751020329836	0.474214287946906	0.0179075610350989	7.93872667792686	7.31780666208047	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	128272682	128272826	1.54376814299193	0.000468196065031058	4.65886888398205	2.41505802947948	-0.303266634183287	0.289838241960164	5.3623008082778	5.90689983649048	1.21047923221079	2.78007891597019e-07	6.60363417921492	5.20534046566397	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr17	56453239	56453560	0.722886298525542	0.000471133307204404	8.24622545487469	7.46712581668734	-0.617752814228214	0.0129274762982793	5.82783935039042	6.66612509535135	0.236094830650807	0.132176574657342	9.54792583244273	9.20892966657537	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chr4	55740199	55740437	1.38833179383182	0.000471133307204404	4.89108642277981	3.08706199658646	0.173982547424518	0.432385135913044	7.28282192122946	7.0674420980834	0.762088853658862	0.000133455823645103	7.6684120559109	6.80185567709995	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr5	117995383	117995636	0.945374672411034	0.000474002919597667	6.85415234245991	5.80450732285136	-0.233103225817344	0.418276812822832	4.46427829239424	4.8542429091395	0.0745586404512206	0.722213120790861	6.78144148267172	6.59752866305163	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	135957699	135958131	0.923275175097637	0.000477665575602073	6.82152368571263	5.80022452285991	-0.482271829698631	0.0764322866677135	5.06432055829704	5.80506827236088	0.257550191524041	0.189225764436183	7.14145784100669	6.69318438153634	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	25151995	25152122	1.27655752218579	0.000477670011364943	5.76169360021617	4.19779978691119	-0.288608895797803	0.346859019484652	4.03943322917775	4.69090076120818	0.350605592198309	0.0724218995482816	6.60262559563872	6.07668631583499	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr10	29535470	29535859	0.983633223347386	0.000483551130011378	6.73708687611456	5.62881688672578	-0.224264110461963	0.381216702760658	6.34831112333784	6.68663397140516	0.848194313563565	4.35389883175217e-05	7.35163591041715	6.3682242969431	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr6	37038541	37038777	1.13643754301255	0.000491680663165387	5.7443647818911	4.4031132715407	0.444809929753506	0.0653670383081732	5.82666039717099	5.2030741885824	1.260569846124	4.8751785350587e-08	7.95365843685575	6.5262905429217	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr2	145167801	145167942	1.22623381053138	0.000491814200818747	5.05147894036891	3.53689400097573	-0.342651956096664	0.256703033073924	3.02573492824455	3.98930478824475	0.691715329723394	0.0035477130403547	6.74986577716348	5.8676999875202	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr10	30660662	30660771	1.47363439746499	0.000493411240913888	4.17117848083248	2.15891214878673	0.132323755106482	0.695956316467066	2.72501129918835	2.29784937017477	-0.0974110607381769	0.675304809448799	3.94814127083771	4.19452751294214	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9	29182998	29183368	0.851827741564974	0.000495825296479726	7.06001226601203	6.12015737588664	-0.0763469441423951	0.84131986505173	4.14658510664626	4.37325541094424	0.0173717201590071	0.940624814593823	6.28207564953595	6.22979075479362	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9	66007706	66007906	0.777758928875357	0.000497677480802387	7.53710645727039	6.70034282608232	-0.171627565500497	0.595011728699864	4.1043706070826	4.47883859939356	0.426440093065943	0.0588084224746074	6.60188879414452	5.92767207497945	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr13	12019612	12020035	0.839165455917036	0.000501051878224462	7.64135444849674	6.71656535250563	-0.0419124402785976	0.917205816229993	4.8773061604852	5.00942626881594	0.207962062211744	0.294946741659831	6.04302845170646	5.64052265524168	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18	43392857	43393854	0.880609754605707	0.000503074913916512	8.61660728912463	7.64706366596508	0.00166039152525314	0.996769033872336	6.90002087206057	6.90164699915664	0.333256086506752	0.062319851337741	9.06364619192001	8.59993073955223	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5	24602636	24603268	0.699002660969323	0.000505406368566186	8.42879419894655	7.67051613047744	-0.0343556202477917	0.916140202518806	7.33767050490608	7.39909292362076	0.40583242318972	0.0144989720523802	8.9218413783463	8.41378718787538	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr15	71927318	71927536	1.40460264302905	0.000507390353855487	4.85319239550857	3.03391158605627	0.373613178350261	0.108663628162055	5.95621364063123	5.44899721284966	1.35566632653366	7.95056605900908e-08	6.99865140841524	5.39548097450439	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr7	139518467	139518793	0.969766339670355	0.000507434495259406	6.95948450023717	5.86570825880425	0.0310187285989609	0.936240976892639	5.29660544711443	5.22971348050798	0.983593102949771	1.05874917045664e-08	7.7930627539269	6.72826861183376	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr16	6480357	6480599	0.838312330160065	0.000508560320513803	6.61473422655822	5.69947507435536	-0.508982888737574	0.0647232468863802	4.08949510460164	4.92341404866886	0.270351355179342	0.226296817409779	5.34680880398399	4.83016052685483	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5	118756240	118756356	1.30897506632594	0.000511068760179422	5.16936990025702	3.53351350409706	-0.146407559978759	0.668293716354971	3.41650031252599	3.83529124419041	0.489788162758626	0.0373060244660051	6.52553957338921	5.80880330009746	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr9	103160206	103160436	1.07526415950804	0.000511320403604772	6.51414693678875	5.25793513419707	-0.690929615914687	0.0139049119715346	3.91147416013217	4.97306914505781	-0.0480633333239368	0.830855890618401	5.53723803983994	5.6469649073516	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chr3	97867905	97868415	0.818810610581027	0.000512663416959072	7.57581265171656	6.67712580483483	-0.297915386989079	0.278997137273447	5.7562639337258	6.24287088290948	0.477112806190304	0.0185754817025619	8.60839451970335	7.97575079578006	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
