Chr	calder_bin_start	mean_ctrl_PC1	mean_mut_PC1	mean_Difference	n_25kb_bins	n_sig_bins	min_adj_pvalue	any_sig	dominant_homer_direction	ctrl_label	mut_label	continous_rank_ctrl	continous_rank_mut	label_changed	transition_category	iceberg_category
chr12	100900001	1.29466666666667	1.049	-0.245666666666667	4	0	4.37404908518655e-05	FALSE	NA	A.1	A.1	0.854438367690366	0.871826883062838	FALSE	Stable	Non_significant
chr12	101000001	1.19966666666667	0.908750000000001	-0.290916666666667	4	2	2.96738392534933e-05	TRUE	A_to_B_in_Mutant	A.1	A.1	0.854438367690366	0.871826883062838	FALSE	Stable	Sig_stable
chr12	101100001	-0.461916666666667	-0.719666666666667	-0.25775	4	1	0.000132831755636366	TRUE	A_to_B_in_Mutant	A.1	B.2	0.854438367690366	0.161464835622139	TRUE	True_A_to_B	Sig_true_flip
chr12	101200001	-1.04508333333333	-1.17058333333333	-0.1255	4	0	0.000705364849666214	FALSE	NA	B.2	B.2	0.19856962557846	0.161464835622139	FALSE	Stable	Non_significant
chr12	101300001	-1.07966666666667	-1.20191666666667	-0.12225	4	0	0.000950633202108641	FALSE	NA	B.2	B.2	0.19856962557846	0.161464835622139	FALSE	Stable	Non_significant
chr12	101400001	-1.09575	-1.21175	-0.116	4	0	0.000535404962186905	FALSE	NA	B.2	B.2	0.19856962557846	0.161464835622139	FALSE	Stable	Non_significant
chr12	101500001	-1.03883333333333	-1.15416666666667	-0.115333333333333	4	0	0.000347078146075436	FALSE	NA	B.2	B.2	0.19856962557846	0.161464835622139	FALSE	Stable	Non_significant
chr12	101600001	-0.81675	-0.974	-0.15725	4	0	0.000246073975750965	FALSE	NA	B.2	B.2	0.19856962557846	0.161464835622139	FALSE	Stable	Non_significant
chr12	101700001	-0.158166666666667	-0.28775	-0.129583333333334	4	0	0.00266791368254423	FALSE	NA	B.2	B.2	0.19856962557846	0.161464835622139	FALSE	Stable	Non_significant
chr12	101800001	0.826416666666666	0.689083333333334	-0.137333333333333	4	0	0.0090922064957028	FALSE	NA	A.1	A.1	0.750946571308372	0.764461090303787	FALSE	Stable	Non_significant
chr12	101900001	1.228	1.16391666666667	-0.0640833333333336	4	0	0.00877133258751167	FALSE	NA	A.1	A.1	0.750946571308372	0.764461090303787	FALSE	Stable	Non_significant
chr12	102000001	0.720416666666667	1.01183333333333	0.291416666666667	4	2	0.000192378669689755	TRUE	B_to_A_in_Mutant	A.2	A.1	0.61337820782499	0.764461090303787	TRUE	Within_A_shift	Sig_within_shift
chr12	102100001	0.731416666666666	1.03216666666667	0.30075	4	3	0.000268791947143482	TRUE	B_to_A_in_Mutant	A.2	A.1	0.61337820782499	0.764461090303787	TRUE	Within_A_shift	Sig_within_shift
chr12	102200001	0.984666666666666	1.21725	0.232583333333333	4	2	4.49080588148895e-05	TRUE	B_to_A_in_Mutant	A.2	A.1	0.61337820782499	0.764461090303787	TRUE	Within_A_shift	Sig_within_shift
chr12	102300001	0.724166666666667	0.97775	0.253583333333333	4	2	0.000126563137895968	TRUE	B_to_A_in_Mutant	A.2	A.1	0.61337820782499	0.764461090303787	TRUE	Within_A_shift	Sig_within_shift
chr12	102400001	1.42575	1.37908333333333	-0.0466666666666669	4	0	0.0686125555904075	FALSE	NA	A.1	A.1	0.98485485906605	0.975863503953392	FALSE	Stable	Non_significant
chr12	102500001	1.55208333333334	1.515	-0.0370833333333335	4	0	0.0278394350003111	FALSE	NA	A.1	A.1	0.98485485906605	0.975863503953392	FALSE	Stable	Non_significant
chr12	102600001	1.56975	1.514	-0.0557500000000002	4	0	0.0139472470551836	FALSE	NA	A.1	A.1	0.98485485906605	0.975863503953392	FALSE	Stable	Non_significant
chr12	102700001	1.51175	1.45366666666667	-0.0580833333333336	4	0	0.0199969005967225	FALSE	NA	A.1	A.1	0.927639882204459	0.955680399500625	FALSE	Stable	Non_significant
chr12	102800001	1.46966666666667	1.44233333333333	-0.0273333333333334	4	0	0.0976429816293535	FALSE	NA	A.1	A.1	0.870424905342869	0.935497295047857	FALSE	Stable	Non_significant
chr12	102900001	1.48166666666667	1.49275	0.0110833333333331	4	0	0.299277591299976	FALSE	NA	A.1	A.1	0.870424905342869	0.935497295047857	FALSE	Stable	Non_significant
chr12	103000001	1.33958333333333	1.35758333333333	0.0179999999999998	4	0	0.252550378389678	FALSE	NA	A.1	A.1	0.870424905342869	0.935497295047857	FALSE	Stable	Non_significant
chr12	103100001	1.1875	1.2825	0.095	4	0	0.000586994150626616	FALSE	NA	A.1	A.1	0.870424905342869	0.935497295047857	FALSE	Stable	Non_significant
chr12	103200001	0.629916666666667	1.03008333333334	0.400166666666666	4	4	4.90669204370737e-05	TRUE	B_to_A_in_Mutant	A.2	A.1	0.627261253681111	0.692051602163962	TRUE	Within_A_shift	Sig_within_shift
chr12	103300001	0.922333333333334	1.08133333333334	0.159	4	1	9.36552317740714e-05	TRUE	B_to_A_in_Mutant	A.2	A.1	0.627261253681111	0.692051602163962	TRUE	Within_A_shift	Sig_within_shift
chr12	103400001	0.775583333333334	0.639083333333333	-0.1365	4	0	0.00379828356247389	FALSE	NA	A.2	A.1	0.627261253681111	0.692051602163962	TRUE	Within_A_shift	Non_significant
chr12	103500001	0.254416666666667	0.149083333333333	-0.105333333333333	4	0	0.00381446590539633	FALSE	NA	A.2	A.1	0.627261253681111	0.692051602163962	TRUE	Within_A_shift	Non_significant
chr12	103600001	-0.768333333333333	-0.885500000000001	-0.117166666666667	4	0	0.00390352090288448	FALSE	NA	B.2	B.2	0.196466133782078	0.164794007490637	FALSE	Stable	Non_significant
chr12	103700001	-1.06458333333334	-1.15175	-0.0871666666666666	4	0	0.00145817379028958	FALSE	NA	B.2	B.2	0.196466133782078	0.164794007490637	FALSE	Stable	Non_significant
chr12	103800001	-1.11	-1.16533333333334	-0.0553333333333331	4	0	0.00991652440742819	FALSE	NA	B.2	B.2	0.196466133782078	0.164794007490637	FALSE	Stable	Non_significant
chr12	103900001	-0.817666666666666	-0.897416666666666	-0.0797499999999999	4	0	0.0167241162601643	FALSE	NA	B.2	B.2	0.196466133782078	0.164794007490637	FALSE	Stable	Non_significant
chr12	104000001	-0.448416666666667	-0.427083333333333	0.0213333333333334	4	0	0.310831199058822	FALSE	NA	B.1	B.1	0.31426167437947	0.310029130253849	FALSE	Stable	Non_significant
chr12	104100001	-0.707666666666667	-0.763916666666667	-0.0562499999999999	4	0	0.0674980434361651	FALSE	NA	B.2	B.1	0.288178376104333	0.310029130253849	TRUE	Within_B_shift	Non_significant
chr12	104200001	-0.673166666666667	-0.724166666666667	-0.0509999999999999	4	0	0.0964117051739275	FALSE	NA	B.2	B.1	0.288178376104333	0.310029130253849	TRUE	Within_B_shift	Non_significant
chr12	104300001	-0.446833333333333	-0.39275	0.0540833333333335	4	0	0.106324738783129	FALSE	NA	B.2	B.1	0.288178376104333	0.310029130253849	TRUE	Within_B_shift	Non_significant
chr12	104400001	0.416833333333333	0.61925	0.202416666666667	4	0	0.00246479248543443	FALSE	NA	A.2	A.2	0.510727808161548	0.580524344569288	FALSE	Stable	Non_significant
chr12	104500001	0.4015	0.687	0.2855	4	2	0.000444026998102485	TRUE	B_to_A_in_Mutant	A.2	A.2	0.510727808161548	0.580524344569288	FALSE	Stable	Sig_stable
chr12	104600001	0.4275	0.624166666666667	0.196666666666667	4	0	0.000797197587130604	FALSE	NA	A.2	A.2	0.560580563735802	0.580524344569288	FALSE	Stable	Non_significant
chr12	104700001	1.0105	1.11908333333333	0.108583333333333	4	0	0.000359343515935104	FALSE	NA	A.2	A.1	0.610433319310055	0.739492301290054	TRUE	Within_A_shift	Non_significant
chr12	104800001	0.537666666666667	1.03033333333333	0.492666666666667	4	4	4.29679967977506e-05	TRUE	B_to_A_in_Mutant	A.2	A.1	0.610433319310055	0.739492301290054	TRUE	Within_A_shift	Sig_within_shift
chr12	104900001	0.816	1.10841666666667	0.292416666666667	4	1	0.000118070124468736	TRUE	B_to_A_in_Mutant	A.2	A.1	0.610433319310055	0.739492301290054	TRUE	Within_A_shift	Sig_within_shift
chr12	105000001	0.922416666666667	1.08958333333333	0.167166666666666	4	1	0.000637353199179463	TRUE	B_to_A_in_Mutant	A.2	A.1	0.610433319310055	0.739492301290054	TRUE	Within_A_shift	Sig_within_shift
chr12	105100001	0.279833333333333	0.560666666666667	0.280833333333333	4	2	0.000358377317186789	TRUE	B_to_A_in_Mutant	B.1	A.2	0.457719814892722	0.527673741156887	TRUE	True_B_to_A	Sig_true_flip
chr12	105200001	0.706166666666667	0.891166666666667	0.185	4	0	0.00105823302020634	FALSE	NA	B.1	A.2	0.457719814892722	0.527673741156887	TRUE	True_B_to_A	Non_significant
chr12	105300001	1.33741666666667	1.3895	0.0520833333333333	4	0	0.0199944829918706	FALSE	NA	A.1	A.1	0.762305427008835	0.823970037453184	FALSE	Stable	Non_significant
chr12	105400001	0.845333333333333	1.13925	0.293916666666667	4	3	0.000367565631518485	TRUE	B_to_A_in_Mutant	A.1	A.1	0.668910391249474	0.732417811069496	FALSE	Stable	Sig_stable
chr12	105500001	0.727166666666667	1.14133333333333	0.414166666666667	4	3	4.7029847941359e-05	TRUE	B_to_A_in_Mutant	A.1	A.1	0.668910391249474	0.732417811069496	FALSE	Stable	Sig_stable
chr12	105600001	1.28025	1.31991666666667	0.0396666666666665	4	0	0.000278028553454093	FALSE	NA	A.1	A.1	0.668910391249474	0.732417811069496	FALSE	Stable	Non_significant
chr12	105700001	1.20133333333333	1.21866666666667	0.0173333333333332	4	0	0.0984893348404515	FALSE	NA	A.1	A.1	0.668910391249474	0.732417811069496	FALSE	Stable	Non_significant
chr12	105800001	1.0335	1.08516666666667	0.0516666666666666	4	0	0.00266319613491348	FALSE	NA	A.1	A.1	0.668910391249474	0.732417811069496	FALSE	Stable	Non_significant
chr12	105900001	0.686416666666667	0.781166666666667	0.0947499999999999	4	0	0.00398557613673051	FALSE	NA	A.2	A.2	0.527555742532604	0.56762380357886	FALSE	Stable	Non_significant
chr12	106000001	1.09816666666667	1.19575	0.0975833333333331	4	0	0.00103882740333681	FALSE	NA	A.2	A.1	0.647454774926378	0.725343320848939	TRUE	Within_A_shift	Non_significant
chr12	106100001	1.05858333333333	1.189	0.130416666666666	4	0	0.000354903063475373	FALSE	NA	A.2	A.1	0.647454774926378	0.725343320848939	TRUE	Within_A_shift	Non_significant
chr12	106200001	0.737833333333333	0.883249999999999	0.145416666666667	4	0	0.000417176583296494	FALSE	NA	A.2	A.1	0.647454774926378	0.725343320848939	TRUE	Within_A_shift	Non_significant
chr12	106300001	0.321583333333333	0.4845	0.162916666666667	4	0	0.00156804840575254	FALSE	NA	B.1	A.2	0.417332772402188	0.50561797752809	TRUE	True_B_to_A	Non_significant
chr12	106400001	0.119333333333333	0.247666666666667	0.128333333333333	4	0	0.000931049857709472	FALSE	NA	B.1	B.1	0.417332772402188	0.407407407407407	FALSE	Stable	Non_significant
chr12	106500001	0.0772499999999999	0.109666666666667	0.0324166666666667	4	0	0.154746109798486	FALSE	NA	B.1	B.1	0.417332772402188	0.407407407407407	FALSE	Stable	Non_significant
chr12	106600001	0.0824166666666666	0.133	0.0505833333333333	4	0	0.284675738847194	FALSE	NA	B.1	B.1	0.400504838031132	0.39471493965876	FALSE	Stable	Non_significant
chr12	106700001	-0.0321666666666667	0.02775	0.0599166666666667	4	0	0.0299518955707053	FALSE	NA	B.1	B.1	0.383676903660076	0.382022471910112	FALSE	Stable	Non_significant
chr12	106800001	0.101666666666667	0.165916666666667	0.06425	4	0	0.0512744455563693	FALSE	NA	B.1	B.1	0.383676903660076	0.382022471910112	FALSE	Stable	Non_significant
chr12	106900001	0.546916666666667	0.569916666666667	0.023	4	0	0.210888090186189	FALSE	NA	A.2	A.2	0.567522086663862	0.593841032043279	FALSE	Stable	Non_significant
chr12	107000001	0.951833333333334	1.00133333333333	0.0494999999999999	4	0	0.0758535922794512	FALSE	NA	A.2	A.2	0.567522086663862	0.593841032043279	FALSE	Stable	Non_significant
chr12	107100001	0.587	0.727000000000001	0.14	4	0	0.00734957445316977	FALSE	NA	A.2	A.2	0.567522086663862	0.593841032043279	FALSE	Stable	Non_significant
chr12	107200001	0.197666666666666	0.282833333333334	0.0851666666666666	4	0	0.0321767768890859	FALSE	NA	B.1	B.1	0.384097602019352	0.424053266749896	FALSE	Stable	Non_significant
chr12	107300001	0.0774166666666667	0.185166666666667	0.10775	4	0	0.0175193835201587	FALSE	NA	B.1	B.1	0.384097602019352	0.424053266749896	FALSE	Stable	Non_significant
chr12	107400001	0.0635	0.239333333333333	0.175833333333334	4	0	0.000566923001923448	FALSE	NA	B.1	B.1	0.384097602019352	0.431960049937578	FALSE	Stable	Non_significant
chr12	107500001	0.0688333333333334	0.445833333333333	0.377	4	3	8.69188795824891e-05	TRUE	B_to_A_in_Mutant	B.1	B.1	0.384097602019352	0.43986683312526	FALSE	Stable	Sig_stable
chr12	107600001	0.0736666666666667	0.292583333333333	0.218916666666667	4	0	0.00150822141478922	FALSE	NA	B.1	B.1	0.384097602019352	0.43986683312526	FALSE	Stable	Non_significant
chr12	107700001	0.260333333333333	0.467333333333333	0.207	4	0	0.000837203904139023	FALSE	NA	B.1	B.1	0.384097602019352	0.43986683312526	FALSE	Stable	Non_significant
chr12	107800001	0.446166666666667	0.703083333333334	0.256916666666667	4	0	0.000485260875015004	FALSE	NA	A.2	A.2	0.513251998317207	0.59217644610903	FALSE	Stable	Non_significant
chr12	107900001	0.649333333333333	0.871	0.221666666666667	4	0	0.000166179848428554	FALSE	NA	A.2	A.2	0.513251998317207	0.59217644610903	FALSE	Stable	Non_significant
chr12	108000001	1.2875	1.27408333333333	-0.0134166666666669	4	0	0.0384546878321832	FALSE	NA	A.1	A.1	0.960875052587295	0.993341656263005	FALSE	Stable	Non_significant
chr12	108100001	1.54241666666667	1.51291666666667	-0.0295000000000002	4	0	0.108157223081527	FALSE	NA	A.1	A.1	0.960875052587295	0.993341656263005	FALSE	Stable	Non_significant
chr12	108200001	1.59758333333334	1.54691666666667	-0.0506666666666668	4	0	0.0448281056747668	FALSE	NA	A.1	A.1	0.960875052587295	0.993341656263005	FALSE	Stable	Non_significant
chr12	108300001	1.62816666666667	1.57758333333333	-0.0505833333333336	4	0	0.0504456961979652	FALSE	NA	A.1	A.1	0.960875052587295	0.993341656263005	FALSE	Stable	Non_significant
chr12	108400001	1.63833333333334	1.5895	-0.0488333333333335	4	0	0.0182642585103179	FALSE	NA	A.1	A.1	0.960875052587295	0.993341656263005	FALSE	Stable	Non_significant
chr12	108500001	1.59266666666667	1.57941666666667	-0.0132500000000003	4	0	0.0425865861628742	FALSE	NA	A.1	A.1	0.960875052587295	0.993341656263005	FALSE	Stable	Non_significant
chr12	108600001	1.37566666666667	1.49133333333333	0.115666666666667	4	0	0.00326742525271141	FALSE	NA	A.1	A.1	0.817837610433319	0.877236787349147	FALSE	Stable	Non_significant
chr12	108700001	1.37191666666667	1.40325	0.0313333333333332	4	0	0.00477212538941008	FALSE	NA	A.1	A.1	0.817837610433319	0.877236787349147	FALSE	Stable	Non_significant
chr12	108800001	1.44841666666667	1.37733333333333	-0.0710833333333336	4	0	0.0223901008384162	FALSE	NA	A.1	A.1	0.817837610433319	0.877236787349147	FALSE	Stable	Non_significant
chr12	108900001	0.83775	0.923416666666667	0.0856666666666664	4	0	0.00160826993139394	FALSE	NA	A.2	A.2	0.534707614640303	0.596754057428215	FALSE	Stable	Non_significant
chr12	109000001	0.88375	1.09575	0.212	4	0	7.65414862333814e-05	FALSE	NA	A.2	A.2	0.534707614640303	0.596754057428215	FALSE	Stable	Non_significant
chr12	109100001	0.214833333333333	0.398666666666667	0.183833333333334	4	0	0.00014315528101997	FALSE	NA	A.2	A.2	0.534707614640303	0.596754057428215	FALSE	Stable	Non_significant
chr12	109200001	-0.0525	0.101	0.1535	4	0	0.000490215706378012	FALSE	NA	B.1	B.1	0.338662179217501	0.379941739492301	FALSE	Stable	Non_significant
chr12	109300001	0.133166666666667	0.3005	0.167333333333333	4	0	0.000466265238279809	FALSE	NA	B.1	B.1	0.338662179217501	0.379941739492301	FALSE	Stable	Non_significant
chr12	109400001	0.538833333333333	0.769833333333333	0.231	4	0	0.000262431499575694	FALSE	NA	A.2	A.2	0.5187210769878	0.567207657095298	FALSE	Stable	Non_significant
chr12	109500001	0.79625	0.915666666666666	0.119416666666666	4	0	0.00132553552819805	FALSE	NA	A.2	A.2	0.5187210769878	0.567207657095298	FALSE	Stable	Non_significant
chr12	109600001	0.86225	0.967999999999998	0.10575	4	0	0.000777300719126507	FALSE	NA	A.2	A.2	0.5187210769878	0.567207657095298	FALSE	Stable	Non_significant
chr12	109700001	0.573583333333333	0.757666666666666	0.184083333333334	4	0	0.000725518915541535	FALSE	NA	A.2	A.2	0.5187210769878	0.567207657095298	FALSE	Stable	Non_significant
chr12	109800001	0.0893333333333333	0.22775	0.138416666666667	4	0	0.00224245403501421	FALSE	NA	B.1	B.1	0.385359697097181	0.426966292134831	FALSE	Stable	Non_significant
chr12	109900001	0.24675	0.463	0.21625	4	0	0.000115374148272786	FALSE	NA	B.1	B.1	0.385359697097181	0.426966292134831	FALSE	Stable	Non_significant
chr12	110000001	0.0370000000000001	0.227166666666666	0.190166666666667	4	0	0.000401789062752983	FALSE	NA	B.1	B.1	0.371266302061422	0.390553474823138	FALSE	Stable	Non_significant
chr12	110100001	0.0464166666666667	0.200416666666667	0.154	4	0	0.00312123840044748	FALSE	NA	B.1	B.1	0.357172907025663	0.354140657511444	FALSE	Stable	Non_significant
chr12	110200001	0.123833333333333	0.168333333333333	0.0445	4	0	0.00477535351927614	FALSE	NA	B.1	B.1	0.357172907025663	0.354140657511444	FALSE	Stable	Non_significant
chr12	110300001	0.543416666666667	0.5345	-0.0089166666666668	4	0	0.242702563841127	FALSE	NA	B.1	B.1	0.357172907025663	0.354140657511444	FALSE	Stable	Non_significant
chr12	110400001	1.5145	1.44983333333333	-0.0646666666666669	4	0	0.0120005085510575	FALSE	NA	A.1	A.1	0.889777029869584	0.880565959217645	FALSE	Stable	Non_significant
chr12	110500001	1.55158333333333	1.47433333333333	-0.0772500000000003	4	0	0.00654385629838403	FALSE	NA	A.1	A.1	0.889777029869584	0.880565959217645	FALSE	Stable	Non_significant
chr12	110600001	1.465	1.39075	-0.0742500000000003	4	0	0.00682092935752971	FALSE	NA	A.1	A.1	0.889777029869584	0.880565959217645	FALSE	Stable	Non_significant
chr12	110700001	1.56141666666667	1.50583333333333	-0.0555833333333336	4	0	0.0152674025888688	FALSE	NA	A.1	A.1	0.889777029869584	0.880565959217645	FALSE	Stable	Non_significant
chr12	110800001	1.52583333333333	1.46291666666667	-0.0629166666666668	4	0	0.00809233604202755	FALSE	NA	A.1	A.1	0.935002103491797	0.902413649604661	FALSE	Stable	Non_significant
chr12	110900001	1.55975	1.50283333333333	-0.0569166666666669	4	0	0.0233225247769803	FALSE	NA	A.1	A.1	0.980227177114009	0.924261339991677	FALSE	Stable	Non_significant
chr12	111000001	1.55491666666667	1.50225	-0.0526666666666669	4	0	0.00915399974838105	FALSE	NA	A.1	A.1	0.980227177114009	0.924261339991677	FALSE	Stable	Non_significant
chr12	111100001	1.54883333333334	1.49591666666667	-0.0529166666666669	4	0	0.031763450881933	FALSE	NA	A.1	A.1	0.980227177114009	0.924261339991677	FALSE	Stable	Non_significant
chr12	111200001	1.53475	1.47108333333333	-0.0636666666666669	4	0	0.00780285335187412	FALSE	NA	A.1	A.1	0.980227177114009	0.920307948397836	FALSE	Stable	Non_significant
chr12	111300001	1.54125	1.47275	-0.0685000000000001	4	0	0.0149126107097327	FALSE	NA	A.1	A.1	0.980227177114009	0.916354556803995	FALSE	Stable	Non_significant
chr12	111400001	1.4955	1.46183333333333	-0.0336666666666669	4	0	0.0223347888951291	FALSE	NA	A.1	A.1	0.803113167858646	0.916354556803995	FALSE	Stable	Non_significant
chr12	111500001	1.499	1.42775	-0.0712500000000002	4	0	0.00882599832725562	FALSE	NA	A.1	A.1	0.889777029869584	0.916354556803995	FALSE	Stable	Non_significant
chr12	111600001	1.49816666666667	1.41033333333333	-0.0878333333333335	4	0	0.00602947972879301	FALSE	NA	A.1	A.1	0.976440891880522	0.948189762796505	FALSE	Stable	Non_significant
chr12	111700001	1.51783333333333	1.4445	-0.0733333333333335	4	0	0.00210743260814178	FALSE	NA	A.1	A.1	0.976440891880522	0.980024968789014	FALSE	Stable	Non_significant
chr12	111800001	1.57316666666667	1.49408333333333	-0.0790833333333337	4	0	0.00431879642562578	FALSE	NA	A.1	A.1	0.976440891880522	0.980024968789014	FALSE	Stable	Non_significant
chr12	111900001	1.53516666666667	1.48425	-0.0509166666666668	4	0	0.0228270305860015	FALSE	NA	A.1	A.1	0.976440891880522	0.980024968789014	FALSE	Stable	Non_significant
chr12	112000001	0.975833333333333	1.12416666666667	0.148333333333333	4	0	0.00029331388078673	FALSE	NA	A.2	A.1	0.529659234328986	0.717852684144819	TRUE	Within_A_shift	Non_significant
chr12	112100001	0.842166666666667	1.16758333333333	0.325416666666666	4	3	0.000119743008960962	TRUE	B_to_A_in_Mutant	A.2	A.1	0.529659234328986	0.717852684144819	TRUE	Within_A_shift	Sig_within_shift
chr12	112200001	0.769333333333333	1.17158333333334	0.40225	4	4	1.59702136017399e-05	TRUE	B_to_A_in_Mutant	A.2	A.1	0.529659234328986	0.717852684144819	TRUE	Within_A_shift	Sig_within_shift
chr12	112300001	0.86875	1.2285	0.35975	4	4	2.64094415931699e-05	TRUE	B_to_A_in_Mutant	A.2	A.1	0.620109381573412	0.717852684144819	TRUE	Within_A_shift	Sig_within_shift
chr12	112400001	1.02458333333333	1.31375	0.289166666666667	4	2	0.000138304656884892	TRUE	B_to_A_in_Mutant	A.2	A.1	0.620109381573412	0.717852684144819	TRUE	Within_A_shift	Sig_within_shift
chr12	112500001	1.14316666666667	1.364	0.220833333333333	4	1	0.000194032611069506	TRUE	B_to_A_in_Mutant	A.2	A.1	0.620109381573412	0.717852684144819	TRUE	Within_A_shift	Sig_within_shift
chr12	112600001	1.562	1.56266666666666	0.000666666666666522	4	0	0.00950760505077796	FALSE	NA	A.1	A.1	0.898611695414388	0.950894714939659	FALSE	Stable	Non_significant
chr12	112700001	1.54925	1.53775	-0.0115000000000003	4	0	0.0264668660479703	FALSE	NA	A.1	A.1	0.898611695414388	0.950894714939659	FALSE	Stable	Non_significant
chr12	112800001	1.50658333333334	1.52858333333333	0.0219999999999997	4	0	0.0168313108482968	FALSE	NA	A.1	A.1	0.898611695414388	0.950894714939659	FALSE	Stable	Non_significant
chr12	112900001	1.53441666666667	1.52983333333334	-0.00458333333333352	4	0	0.0277032158360678	FALSE	NA	A.1	A.1	0.898611695414388	0.950894714939659	FALSE	Stable	Non_significant
chr12	113000001	1.52883333333334	1.4925	-0.0363333333333335	4	0	0.0547884560515688	FALSE	NA	A.1	A.1	0.898611695414388	0.950894714939659	FALSE	Stable	Non_significant
chr12	113100001	1.28858333333334	1.24808333333333	-0.0405000000000002	4	0	0.0413748483640912	FALSE	NA	A.1	A.1	0.898611695414388	0.950894714939659	FALSE	Stable	Non_significant
chr12	113200001	-0.0258333333333332	-0.0805833333333336	-0.0547500000000001	4	0	0.0184302735033539	FALSE	NA	A.1	A.1	0.898611695414388	0.950894714939659	FALSE	Stable	Non_significant
chr12	113300001	-0.780583333333333	-0.87075	-0.0901666666666666	4	0	0.010378158210639	FALSE	NA	B.2	B.2	0.0277660917122423	0.083645443196005	FALSE	Stable	Non_significant
chr12	113400001	-0.975	-1.01958333333333	-0.0445833333333332	4	0	0.0742244568904175	FALSE	NA	B.2	B.2	0.0277660917122423	0.083645443196005	FALSE	Stable	Non_significant
chr12	113500001	-1.00983333333333	-1.037	-0.0271666666666665	4	0	0.094663958770678	FALSE	NA	B.2	B.2	0.0277660917122423	0.083645443196005	FALSE	Stable	Non_significant
chr12	113600001	-0.979833333333332	-1.01658333333333	-0.0367499999999999	4	0	0.0222913859480479	FALSE	NA	B.2	B.2	0.0277660917122423	0.083645443196005	FALSE	Stable	Non_significant
chr12	113700001	-0.96325	-1.00425	-0.0409999999999999	4	0	0.0956781002570747	FALSE	NA	B.2	B.2	0.0277660917122423	0.083645443196005	FALSE	Stable	Non_significant
chr12	113800001	-0.933416666666666	-1.0025	-0.0690833333333332	4	0	0.0313051948991125	FALSE	NA	B.2	B.2	0.0277660917122423	0.0436953807740325	FALSE	Stable	Non_significant
chr12	113900001	-0.926916666666667	-0.998583333333333	-0.0716666666666666	4	0	0.00453184206470044	FALSE	NA	B.2	B.2	0.0277660917122423	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114000001	-0.919166666666667	-0.979666666666667	-0.0604999999999998	4	0	0.00774051770761454	FALSE	NA	B.2	B.2	0.0277660917122423	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114100001	-0.885666666666667	-0.963833333333334	-0.0781666666666664	4	0	0.00500249465804324	FALSE	NA	B.2	B.2	0.012620950778292	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114200001	-0.876583333333334	-0.954916666666666	-0.0783333333333332	4	0	0.00506267116972218	FALSE	NA	B.2	B.2	0.012620950778292	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114300001	-0.859333333333333	-0.932166666666667	-0.0728333333333333	4	0	0.0123749894306863	FALSE	NA	B.2	B.2	0.012620950778292	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114400001	-0.857083333333333	-0.955583333333333	-0.0985	4	0	0.00167254856469698	FALSE	NA	B.2	B.2	0.012620950778292	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114500001	-0.807166666666667	-0.914666666666666	-0.1075	4	0	0.00110812381804527	FALSE	NA	B.2	B.2	0.0214556163230963	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114600001	-0.807666666666667	-0.892833333333334	-0.0851666666666666	4	0	0.00789876878328985	FALSE	NA	B.2	B.2	0.0214556163230963	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114700001	-0.80425	-0.912416666666667	-0.108166666666667	4	0	0.00123829717458411	FALSE	NA	B.2	B.2	0.0214556163230963	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114800001	-0.805833333333334	-0.89775	-0.0919166666666667	4	0	0.00626828240783439	FALSE	NA	B.2	B.2	0.0214556163230963	0.00374531835205993	FALSE	Stable	Non_significant
chr12	114900001	-0.805	-0.897833333333334	-0.0928333333333332	4	0	0.00460907199017012	FALSE	NA	B.2	B.2	0.0214556163230963	0.0222638368705785	FALSE	Stable	Non_significant
chr12	115000001	-0.803333333333333	-0.875833333333333	-0.0724999999999999	4	0	0.0160373489954757	FALSE	NA	B.2	B.2	0.0214556163230963	0.040782355389097	FALSE	Stable	Non_significant
chr12	115100001	-0.8045	-0.888916666666666	-0.0844166666666665	4	0	0.00273875491632692	FALSE	NA	B.2	B.2	0.0214556163230963	0.040782355389097	FALSE	Stable	Non_significant
chr12	115200001	-0.810583333333333	-0.885833333333333	-0.07525	4	0	0.00884139757284481	FALSE	NA	B.2	B.2	0.0214556163230963	0.040782355389097	FALSE	Stable	Non_significant
chr12	115300001	-0.83275	-0.89625	-0.0634999999999999	4	0	0.0121687104510941	FALSE	NA	B.2	B.2	0.0214556163230963	0.040782355389097	FALSE	Stable	Non_significant
chr12	115400001	-0.811	-0.871833333333334	-0.0608333333333332	4	0	0.0184562577816688	FALSE	NA	B.2	B.2	0.0214556163230963	0.040782355389097	FALSE	Stable	Non_significant
chr12	115500001	-0.84525	-0.89175	-0.0465	4	0	0.045637755433836	FALSE	NA	B.2	B.2	0.0214556163230963	0.040782355389097	FALSE	Stable	Non_significant
