loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	is_merged
loop_13187	chr18	34450000	34460000	chr18	34570000	34580000	chr18:34450000-34460000_chr18:34570000-34580000	FALSE	0.058287536366177	5.17061269033002	0.979374998727546	0.334180673021413	0.543292650802429	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.918559851511946	0.543292650802429	NA	0.022788855481479	0.058287536366177	NA	10	2	TRUE
loop_543	chr18	74035000	74040000	chr18	74265000	74270000	chr18:74035000-74040000_chr18:74265000-74270000	TRUE	-0.275126163824114	4.35232113200525	5.41498370958826	0.0329106250559551	0.162403638791488	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.162403638791488	0.224185275343022	NA	-0.275126163824114	-0.14232485893051	NA	5	2	TRUE
loop_544	chr18	36000000	36005000	chr18	36260000	36265000	chr18:36000000-36005000_chr18:36260000-36265000	TRUE	-0.0592784393633465	4.98701611695458	0.271180866630485	0.609421578965646	0.802417724892589	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.802417724892589	NA	NA	-0.0592784393633465	NA	NA	5	1	FALSE
loop_13245	chr18	10530000	10540000	chr18	10790000	10800000	chr18:10530000-10540000_chr18:10790000-10800000	TRUE	-0.202697824181977	4.86478099643817	7.47143104293129	0.012808559877934	0.0645326293855225	FALSE	TRUE	trending	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.281069308198585	0.0645326293855225	NA	-0.198811551060524	-0.202697824181977	NA	10	2	TRUE
loop_546	chr18	30395000	30400000	chr18	30695000	30700000	chr18:30395000-30400000_chr18:30695000-30700000	FALSE	-0.253093326383414	3.97641908079078	2.90640249602278	0.106881577454589	0.318852290234928	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.318852290234928	0.401962392015685	NA	-0.253093326383414	-0.114208722123206	NA	5	2	TRUE
loop_547	chr18	33810000	33815000	chr18	34255000	34260000	chr18:33810000-33815000_chr18:34255000-34260000	FALSE	0.221150191969663	4.5597895075709	4.32846658139969	0.0533088476184033	0.212644121090091	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.212644121090091	0.502522292267726	0.709695011271808	0.221150191969663	0.0823823327051284	0.0322945249466679	5	3	TRUE
loop_13365	chr19	17150000	17160000	chr19	17210000	17220000	chr19:17150000-17160000_chr19:17210000-17220000	FALSE	-0.380561952610522	6.50999715643665	50.0009366179978	7.44345976498178e-7	6.71156898012222e-5	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.00171199379789224	6.71156898012222e-5	NA	-0.434625962354296	-0.380561952610522	NA	10	2	TRUE
loop_549	chr19	6080000	6085000	chr19	6125000	6130000	chr19:6080000-6085000_chr19:6125000-6130000	FALSE	-0.0742875352907934	6.12123240737264	1.12021201739971	0.305040836463094	0.566247994351125	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.566247994351125	NA	NA	-0.0742875352907934	NA	NA	5	1	FALSE
loop_550	chr19	46135000	46140000	chr19	46305000	46310000	chr19:46135000-46140000_chr19:46305000-46310000	TRUE	-0.102090454179203	5.51400534286675	1.6964612210043	0.210543420933559	0.461593732653896	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.461593732653896	NA	NA	-0.102090454179203	NA	NA	5	1	FALSE
loop_551	chr19	6140000	6145000	chr19	6180000	6185000	chr19:6140000-6145000_chr19:6180000-6185000	FALSE	-0.0614900215277578	6.33975320192834	1.01080111685664	0.329150659301211	0.589285857781201	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.589285857781201	NA	NA	-0.0614900215277578	NA	NA	5	1	FALSE
loop_552	chr19	4125000	4130000	chr19	4200000	4205000	chr19:4125000-4130000_chr19:4200000-4205000	FALSE	-0.0768976333558642	5.87024317406984	0.766782279908496	0.393716295641718	0.649271441978991	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.649271441978991	NA	NA	-0.0768976333558642	NA	NA	5	1	FALSE
loop_553	chr19	6375000	6380000	chr19	6415000	6420000	chr19:6375000-6380000_chr19:6415000-6420000	FALSE	0.00598306524941346	6.5611617678546	0.00986643382185039	0.92206669039903	0.967701834175053	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.967701834175053	NA	NA	0.00598306524941346	NA	NA	5	1	FALSE
loop_554	chr19	4755000	4760000	chr19	4790000	4795000	chr19:4755000-4760000_chr19:4790000-4795000	FALSE	-0.0663239778093406	6.57080735812802	0.970813453155092	0.338629990445085	0.59827073894717	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.59827073894717	NA	NA	-0.0663239778093406	NA	NA	5	1	FALSE
loop_555	chr19	40470000	40475000	chr19	40510000	40515000	chr19:40470000-40475000_chr19:40510000-40515000	FALSE	-0.0896588172070414	6.24179817167221	1.8349852854436	0.19370193323866	0.442613172502559	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.442613172502559	NA	NA	-0.0896588172070414	NA	NA	5	1	FALSE
loop_556	chr19	46525000	46530000	chr19	46565000	46570000	chr19:46525000-46530000_chr19:46565000-46570000	TRUE	0.00692667788175543	6.3824827603876	0.00909473545862931	0.925166308458946	0.968467840185631	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.968467840185631	NA	NA	0.00692667788175543	NA	NA	5	1	FALSE
loop_557	chr19	22805000	22810000	chr19	22845000	22850000	chr19:22805000-22810000_chr19:22845000-22850000	FALSE	-0.0921645688453361	6.48105727613177	1.81628465399548	0.195873383115797	0.445594328225765	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.445594328225765	NA	NA	-0.0921645688453361	NA	NA	5	1	FALSE
loop_558	chr19	7070000	7075000	chr19	7105000	7110000	chr19:7070000-7075000_chr19:7105000-7110000	FALSE	-0.0395937105752046	6.69092656922371	0.425937630788175	0.52293040771025	0.74546809825953	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.74546809825953	NA	NA	-0.0395937105752046	NA	NA	5	1	FALSE
loop_559	chr19	5300000	5305000	chr19	5340000	5345000	chr19:5300000-5305000_chr19:5340000-5345000	TRUE	-0.0658995573301056	6.51687066338537	1.21765544415274	0.285570673884333	0.546869428162797	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.546869428162797	NA	NA	-0.0658995573301056	NA	NA	5	1	FALSE
loop_22054	chr19	41910000	41920000	chr19	42020000	42030000	chr19:41910000-41920000_chr19:42020000-42030000	FALSE	-0.0732911104276357	5.88808230358333	2.12632788175464	0.160319357880272	0.346655263191883	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.418370052748961	0.346655263191883	0.715116297762477	-0.124439380748549	-0.0732911104276357	-0.0248527200963503	10	5	TRUE
loop_561	chr19	4755000	4760000	chr19	4905000	4910000	chr19:4755000-4760000_chr19:4905000-4910000	FALSE	0.230482109890681	5.61491454266771	8.02079983916662	0.0117039317862487	0.0845900729020598	FALSE	TRUE	trending	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.0845900729020598	0.858548554898643	NA	0.230482109890681	0.0168472899068257	NA	5	2	TRUE
loop_13511	chr19	4750000	4760000	chr19	4960000	4970000	chr19:4750000-4760000_chr19:4960000-4970000	FALSE	-0.10563930638812	5.31462494478807	3.52196039178426	0.075235181382528	0.212496289001772	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.330490096988877	0.212496289001772	0.352030735248465	-0.156354681902165	-0.10563930638812	-0.0530016239219627	10	3	TRUE
loop_563	chr19	32710000	32715000	chr19	33390000	33395000	chr19:32710000-32715000_chr19:33390000-33395000	FALSE	-0.125628371638485	4.23149604416881	1.00749600933879	0.329920127356435	0.590113580139986	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.590113580139986	0.860102062421089	NA	-0.125628371638485	0.0259202131154932	NA	5	2	TRUE
loop_564	chr19	22450000	22455000	chr19	22635000	22640000	chr19:22450000-22455000_chr19:22635000-22640000	TRUE	-0.608304515067549	5.04444752819484	23.4917266343024	1.6157865645835e-4	0.00560908764562559	TRUE	TRUE	moderate_differential	down_in_mutant	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.00560908764562559	0.0126598816509729	0.0117739403084769	-0.608304515067549	-0.230830579833617	-0.1628622160206	5	3	TRUE
loop_565	chr19	44135000	44140000	chr19	44295000	44300000	chr19:44135000-44140000_chr19:44295000-44300000	TRUE	-0.0204617732180785	4.41397557643408	0.031251560979453	0.861820522638996	0.941604599918948	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.941604599918948	NA	NA	-0.0204617732180785	NA	NA	5	1	FALSE
loop_566	chr19	10055000	10060000	chr19	10195000	10200000	chr19:10055000-10060000_chr19:10195000-10200000	TRUE	-0.0314820276299499	5.51796401712206	0.107663849629824	0.746924495777658	0.883181271849702	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.883181271849702	NA	NA	-0.0314820276299499	NA	NA	5	1	FALSE
loop_567	chr19	32385000	32390000	chr19	32755000	32760000	chr19:32385000-32390000_chr19:32755000-32760000	FALSE	-0.36168143689233	3.3022316879349	5.23388854674427	0.0355793684718523	0.169300576636949	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.169300576636949	NA	NA	-0.36168143689233	NA	NA	5	1	FALSE
loop_568	chr19	23370000	23375000	chr19	23960000	23965000	chr19:23370000-23375000_chr19:23960000-23965000	FALSE	-0.241374279829944	3.92530714797275	2.99556215700847	0.102047750084526	0.310127199935769	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.310127199935769	0.393891532368236	NA	-0.241374279829944	-0.131427404978495	NA	5	2	TRUE
loop_4791	chr19	11800000	11825000	chr19	12000000	12025000	chr19:11800000-11825000_chr19:12000000-12025000	TRUE	-0.21415412748641	5.92214413841679	25.9573679877695	1.7357868784934e-4	0.00273050308416922	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.126126852460082	0.0180895847860569	0.00273050308416922	-0.248054063933567	-0.232229172288929	-0.21415412748641	25	3	TRUE
loop_13564	chr19	59740000	59750000	chr19	60140000	60150000	chr19:59740000-59750000_chr19:60140000-60150000	FALSE	-0.28848464226638	4.54582093831731	15.7656163335559	7.5410803949805e-4	0.00908300859495479	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0124541925204314	0.00908300859495479	NA	-0.507246378783241	-0.28848464226638	NA	10	2	TRUE
loop_673	chr19	20840000	20850000	chr19	21560000	21570000	chr19:20840000-20850000_chr19:21560000-21570000	FALSE	-0.212824458577901	4.37769391911757	7.66557453756555	0.0118518502256579	0.0613074120491694	FALSE	TRUE	trending	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.0803308136295116	0.0613074120491694	NA	-0.394031728848582	-0.212824458577901	NA	10	2	TRUE
loop_572	chr2	25430000	25435000	chr2	25495000	25500000	chr2:25430000-25435000_chr2:25495000-25500000	FALSE	-0.0260494452647973	7.01630463354615	0.222631369176704	0.643188383404284	0.823828042124926	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.823828042124926	NA	NA	-0.0260494452647973	NA	NA	5	1	FALSE
loop_13670	chr2	165820000	165830000	chr2	165870000	165880000	chr2:165820000-165830000_chr2:165870000-165880000	FALSE	0.15687769599527	6.95982791257331	12.9425446413146	0.0017993898565636	0.0169725788545481	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0551896801705291	0.0169725788545481	NA	0.194469499861029	0.15687769599527	NA	10	2	TRUE
loop_19641	chr2	136780000	136790000	chr2	136830000	136840000	chr2:136780000-136790000_chr2:136830000-136840000	FALSE	-0.15046619828596	6.5447945430762	12.4568061512202	0.00210760886950172	0.0189392926950342	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0848934221884108	0.0189392926950342	NA	-0.173993319407085	-0.15046619828596	NA	10	2	TRUE
loop_575	chr2	141820000	141825000	chr2	141860000	141865000	chr2:141820000-141825000_chr2:141860000-141865000	TRUE	-0.00445346135840505	6.11674063454241	0.00409862488103238	0.949718967039652	0.980493778413499	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.980493778413499	NA	NA	-0.00445346135840505	NA	NA	5	1	FALSE
loop_14064	chr2	109920000	109930000	chr2	109970000	109980000	chr2:109920000-109930000_chr2:109970000-109980000	FALSE	-0.0980848249482418	6.80987266796302	4.88203037108451	0.0389689391155029	0.137353220691802	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.172084317757114	0.137353220691802	NA	-0.128199355191587	-0.0980848249482418	NA	10	2	TRUE
loop_577	chr2	76370000	76375000	chr2	76405000	76410000	chr2:76370000-76375000_chr2:76405000-76410000	FALSE	-0.121175974549165	6.04444974962079	1.63282575834516	0.218903988167511	0.471925610265936	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.471925610265936	NA	NA	-0.121175974549165	NA	NA	5	1	FALSE
loop_578	chr2	167460000	167465000	chr2	167500000	167505000	chr2:167460000-167465000_chr2:167500000-167505000	TRUE	0.0220291834293993	6.34260758917991	0.107262958117773	0.747378528423095	0.883314530542495	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.883314530542495	NA	NA	0.0220291834293993	NA	NA	5	1	FALSE
loop_13729	chr2	154430000	154440000	chr2	154490000	154500000	chr2:154430000-154440000_chr2:154490000-154500000	FALSE	-0.0477065082117441	6.74390217302848	1.15529539827199	0.295245414945178	0.50449182567303	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.904892617656616	0.50449182567303	NA	0.0198131267514891	-0.0477065082117441	NA	10	2	TRUE
loop_580	chr2	136740000	136745000	chr2	136780000	136785000	chr2:136740000-136745000_chr2:136780000-136785000	FALSE	0.11865418931654	6.32028352240195	2.61920558477773	0.124429758117327	0.344707427278658	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.671341740844155	NA	NA	0.0551728609877548	NA	NA	5	2	TRUE
loop_581	chr2	164985000	164990000	chr2	165030000	165035000	chr2:164985000-164990000_chr2:165030000-165035000	TRUE	0.0843090203127139	6.5136410957755	1.56136404673133	0.228807413346263	0.48285587452089	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.48285587452089	NA	NA	0.0843090203127139	NA	NA	5	1	FALSE
loop_19624	chr2	35650000	35660000	chr2	35710000	35720000	chr2:35650000-35660000_chr2:35710000-35720000	FALSE	0.15957417508509	6.43710479144989	11.8440330491753	0.00258293689146021	0.0216651494468201	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.113292687168518	0.0216651494468201	NA	0.172801926435284	0.15957417508509	NA	10	2	TRUE
loop_13872	chr2	152910000	152920000	chr2	153080000	153090000	chr2:152910000-152920000_chr2:153080000-153090000	FALSE	-0.032397648467785	5.69181250320663	0.346873352537362	0.562485000206466	0.735634817952773	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.905321997804843	0.735634817952773	NA	0.020275469845034	-0.032397648467785	NA	10	2	TRUE
loop_584	chr2	164960000	164965000	chr2	165070000	165075000	chr2:164960000-164965000_chr2:165070000-165075000	FALSE	-0.042843762734703	5.54733141428385	0.285758176735225	0.600043314552461	0.797839313981244	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.797839313981244	NA	NA	-0.042843762734703	NA	NA	5	1	FALSE
loop_686	chr2	154450000	154460000	chr2	154500000	154510000	chr2:154450000-154460000_chr2:154500000-154510000	FALSE	-0.103183565582475	6.87797845022077	5.67841678237728	0.0272118031292727	0.10775551695665	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.640754951260757	0.10775551695665	NA	-0.0584257758917368	-0.103183565582475	NA	10	3	TRUE
loop_13821	chr2	103560000	103570000	chr2	103740000	103750000	chr2:103560000-103570000_chr2:103740000-103750000	FALSE	0.0974502980223761	5.93399503774272	2.91692237866431	0.103137980378403	0.260761690074778	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.759381799413054	0.260761690074778	NA	0.0502481152837616	0.0974502980223761	NA	10	2	TRUE
loop_709	chr2	80440000	80450000	chr2	80490000	80500000	chr2:80440000-80450000_chr2:80490000-80500000	FALSE	-0.0663852795581488	6.52213447408506	1.74441288411258	0.201501150546974	0.398285942286386	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.839798228210206	0.398285942286386	NA	-0.0314913143399405	-0.0663852795581488	NA	10	2	TRUE
loop_588	chr2	33000000	33005000	chr2	33055000	33060000	chr2:33000000-33005000_chr2:33055000-33060000	TRUE	0.044304886781223	6.00813023155153	0.251808996473755	0.622398234437963	0.810875213525051	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.810875213525051	NA	NA	0.044304886781223	NA	NA	5	1	FALSE
loop_589	chr2	52080000	52085000	chr2	52210000	52215000	chr2:52080000-52085000_chr2:52210000-52215000	TRUE	-0.270741669869679	5.31164457206832	6.86524671393642	0.0181715116436378	0.11287050859271	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.11287050859271	0.221345563092786	0.376649123467533	-0.270741669869679	-0.133464786677152	-0.0526403808477682	5	3	TRUE
loop_590	chr2	58770000	58775000	chr2	58805000	58810000	chr2:58770000-58775000_chr2:58805000-58810000	FALSE	-0.0578751721221815	6.28484472767573	0.761744994960131	0.395240025233575	0.649890831542625	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.649890831542625	NA	NA	-0.0578751721221815	NA	NA	5	1	FALSE
loop_591	chr2	29240000	29245000	chr2	29600000	29605000	chr2:29240000-29245000_chr2:29600000-29605000	TRUE	0.194495448794884	5.42767814010123	5.25469564420991	0.0352593006014616	0.168935915438726	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.168935915438726	NA	NA	0.194495448794884	NA	NA	5	1	FALSE
loop_22528	chr2	167350000	167360000	chr2	167400000	167410000	chr2:167350000-167360000_chr2:167400000-167410000	FALSE	0.113584020925618	6.8614760463877	5.99805290182887	0.0236670195959122	0.0980113426339772	FALSE	TRUE	trending	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.822690384507042	0.0980113426339772	NA	0.042141726950892	0.113584020925618	NA	10	3	TRUE
loop_593	chr2	80580000	80585000	chr2	80635000	80640000	chr2:80580000-80585000_chr2:80635000-80640000	FALSE	0.0950543143039957	5.87897940809933	1.5988269121791	0.22354544844776	0.477296871762957	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.477296871762957	0.796824923822699	NA	0.0950543143039957	-0.0217252725565183	NA	5	2	TRUE
loop_5689	chr2	77810000	77820000	chr2	77890000	77900000	chr2:77810000-77820000_chr2:77890000-77900000	TRUE	-0.12362374227796501	6.13067307490519	6.09140217532437	0.0227321750011984	0.0951849370262944	FALSE	TRUE	trending	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.332898247351619	0.0951849370262944	0.374053627625911	-0.125480003549023	-0.12362374227796501	-0.0556908305493565	10	4	TRUE
loop_595	chr2	28465000	28470000	chr2	28545000	28550000	chr2:28465000-28470000_chr2:28545000-28550000	FALSE	-0.0625994522174918	5.33027427775704	0.513285935973455	0.483684156537728	0.717890109137824	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.717890109137824	NA	NA	-0.0625994522174918	NA	NA	5	1	FALSE
loop_596	chr2	28215000	28220000	chr2	28385000	28390000	chr2:28215000-28220000_chr2:28385000-28390000	FALSE	-0.00727707488820251	6.10862658541086	0.0104988299017425	0.919616853083537	0.966484526718186	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.966484526718186	NA	NA	-0.00727707488820251	NA	NA	5	1	FALSE
loop_597	chr2	25190000	25195000	chr2	25225000	25230000	chr2:25190000-25195000_chr2:25225000-25230000	FALSE	0.044132995522632	6.43429175216122	0.398366728226628	0.53653361436318	0.755457478151961	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.755457478151961	NA	NA	0.044132995522632	NA	NA	5	1	FALSE
loop_598	chr2	160790000	160795000	chr2	160870000	160875000	chr2:160790000-160795000_chr2:160870000-160875000	TRUE	0.0970463164587034	6.16863523751037	1.94295330867213	0.181739450023052	0.427699845181575	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.427699845181575	NA	NA	0.0970463164587034	NA	NA	5	1	FALSE
loop_599	chr2	93740000	93745000	chr2	93780000	93785000	chr2:93740000-93745000_chr2:93780000-93785000	TRUE	0.0344585893850877	6.53738653985763	0.294590918086701	0.594510797516066	0.793740274337335	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.793740274337335	NA	NA	0.0344585893850877	NA	NA	5	1	FALSE
loop_700	chr2	39060000	39070000	chr2	39220000	39230000	chr2:39060000-39070000_chr2:39220000-39230000	TRUE	-0.184886875248142	4.91055995376786	8.27230601991326	0.00934005777480661	0.0520910732702502	FALSE	TRUE	trending	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.082617964545082	0.0520910732702502	NA	-0.29520736373131	-0.184886875248142	NA	10	2	TRUE
loop_601	chr2	27440000	27445000	chr2	27540000	27545000	chr2:27440000-27445000_chr2:27540000-27545000	FALSE	-0.236506769448297	5.19002318417922	5.94480015515844	0.0263331823240248	0.142413017909959	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.142413017909959	NA	NA	-0.236506769448297	NA	NA	5	1	FALSE
loop_602	chr2	158055000	158060000	chr2	158215000	158220000	chr2:158055000-158060000_chr2:158215000-158220000	FALSE	0.195753670200855	4.94055050828648	3.3148570023997	0.0867427770212231	0.281961329861824	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.281961329861824	NA	NA	0.195753670200855	NA	NA	5	1	FALSE
loop_603	chr2	90865000	90870000	chr2	90900000	90905000	chr2:90865000-90870000_chr2:90900000-90905000	FALSE	-0.0527079369764386	6.55744050252826	0.730238818342862	0.404977231058866	0.656891626276432	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.656891626276432	NA	NA	-0.0527079369764386	NA	NA	5	1	FALSE
loop_13963	chr2	69790000	69800000	chr2	69860000	69870000	chr2:69790000-69800000_chr2:69860000-69870000	TRUE	-0.0917180723325429	6.13639212913606	2.8529265593669	0.106745020151041	0.266738798284018	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.430588468756689	0.266738798284018	NA	-0.10884626334458	-0.0917180723325429	NA	10	2	TRUE
loop_724	chr2	65700000	65710000	chr2	65750000	65760000	chr2:65700000-65710000_chr2:65750000-65760000	FALSE	0.0333248525125	6.48638578445894	0.557338592263157	0.464024313293253	0.65945357980866	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.753990640301534	0.65945357980866	NA	0.0401324353721433	0.0333248525125	NA	10	2	TRUE
loop_606	chr2	166905000	166910000	chr2	167000000	167005000	chr2:166905000-166910000_chr2:167000000-167005000	TRUE	0.0932976484055171	5.65494704320752	1.42605916675096	0.249204246888313	0.507317777117562	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.507317777117562	NA	NA	0.0932976484055171	NA	NA	5	1	FALSE
loop_607	chr2	117180000	117185000	chr2	117230000	117235000	chr2:117180000-117185000_chr2:117230000-117235000	TRUE	-0.130567046137511	5.71948709326249	3.06217329093579	0.0986053067734113	0.303408731416749	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.303408731416749	0.309315326950822	NA	-0.130567046137511	-0.0731108484316289	NA	5	2	TRUE
loop_608	chr2	181160000	181165000	chr2	181285000	181290000	chr2:181160000-181165000_chr2:181285000-181290000	TRUE	-0.126781630066303	5.5485795224249	2.65844646454827	0.121838036280032	0.341047878017986	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.341047878017986	NA	NA	-0.126781630066303	NA	NA	5	1	FALSE
loop_12853	chr2	170725000	170750000	chr2	170850000	170875000	chr2:170725000-170750000_chr2:170850000-170875000	FALSE	0.0410623724876673	6.65479803043004	1.2801013800029999	0.27726096906426	0.457865142963799	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.560270466121209	0.581639226153876	0.457865142963799	0.091486712865641	0.0464034821310407	0.0410623724876673	25	4	TRUE
loop_720	chr2	109670000	109680000	chr2	109880000	109890000	chr2:109670000-109680000_chr2:109880000-109890000	FALSE	-0.401518608132599	4.33052790914137	22.2912966770564	1.3091576531319e-4	0.00256845320717665	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.0680337279755664	0.00256845320717665	0.00262562536105409	-0.3447498291916	-0.401518608132599	-0.307792960844843	10	3	TRUE
loop_746	chr2	77450000	77475000	chr2	77700000	77725000	chr2:77450000-77475000_chr2:77700000-77725000	FALSE	0.0320261700963606	6.4206433879428	0.646824258724672	0.434959388319912	0.612359523077658	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.650735211802121	0.612477465044926	0.612359523077658	0.0723049155865741	0.0456356951199443	0.0320261700963606	25	3	TRUE
loop_14227	chr2	35540000	35550000	chr2	35710000	35720000	chr2:35540000-35550000_chr2:35710000-35720000	FALSE	0.0455679263160446	4.99333522324974	0.375677511739598	0.546835850581913	0.723786087794071	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.948249428334649	0.723786087794071	NA	-0.0157829288327303	0.0455679263160446	NA	10	2	TRUE
loop_613	chr2	30045000	30050000	chr2	30160000	30165000	chr2:30045000-30050000_chr2:30160000-30165000	TRUE	-0.0809615832488919	5.86306114872306	1.08672486806651	0.312151829550456	0.573293248797498	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.573293248797498	0.9202656431825	NA	-0.0809615832488919	0.00962834059767141	NA	5	2	TRUE
loop_614	chr2	160595000	160600000	chr2	160670000	160675000	chr2:160595000-160600000_chr2:160670000-160675000	TRUE	0.217390989167237	5.74149467110577	8.33007782242437	0.010449420709384	0.0789170446014882	FALSE	TRUE	trending	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.155047743491873	0.317929202839149	NA	0.173539792084297	0.0763235115646739	NA	5	3	TRUE
