chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr11	56095001	56115000	chr11	55505001	56115000	610000	20000	24.374487404800746	99.0%	0.026	4.074593234123231
chr4	9510001	9545000	chr4	8605001	9545000	940000	35000	17.270445401734644	97.0%	0.0405	4.071421661965932
chr19	6475001	6495000	chr19	6475001	7030000	555000	20000	34.8541690429822	99.0%	0.025	4.070656298623145
chr15	82220001	82250000	chr15	82040001	82250000	210000	30000	60.67714178820171	99.0%	0.008	4.0566551511619044
chr5	15830001	15850000	chr5	15830001	16390000	560000	20000	22.81303715501106	99.0%	0.0215	4.05063456105454
chr18	31425001	31450000	chr18	30585001	31450000	865000	25000	15.632065722916508	96.0%	0.049	4.049421794456235
chr17	29495001	29525000	chr17	29250001	29525000	275000	30000	46.072661860548095	99.0%	0.029	4.046806469929824
chr13	113870001	113895000	chr13	113870001	114520000	650000	25000	18.294457504572826	99.0%	0.0305	4.040056950401488
chr2	154400001	154420000	chr2	154400001	154865000	465000	20000	31.870917336107293	98.0%	0.025	4.037414237904114
chr8	88010001	88030000	chr8	87585001	88030000	445000	20000	29.461371826264465	99.0%	0.062	4.036180508374094
chr5	73610001	73645000	chr5	73410001	73645000	235000	35000	48.157189676465165	99.0%	0.013	4.035281898541338
chr14	31455001	31475000	chr14	31210001	31475000	265000	20000	47.18073145654974	99.0%	0.035	4.029970913001112
chr3	129290001	129320000	chr3	129290001	129665000	375000	30000	23.5232219865545	98.0%	0.034	4.022432394244134
chr8	10385001	10405000	chr8	9995001	10405000	410000	20000	28.58428799639389	99.0%	0.03	4.02106730062571
chr5	54095001	54120000	chr5	53850001	54120000	270000	25000	38.484379420344105	99.0%	0.0195	4.021015979055173
chr6	55515001	55550000	chr6	55515001	55970000	455000	35000	25.523653161861546	99.0%	0.034	4.019504959552528
chr6	36680001	36700000	chr6	36680001	37045000	365000	20000	30.119454347504714	99.0%	0.028	4.014445925258291
chr4	99165001	99185000	chr4	98925001	99185000	260000	20000	37.140343500188294	99.0%	0.0265	4.013262371626085
chr15	82800001	82820000	chr15	82800001	83210000	410000	20000	29.83139162676047	99.0%	0.0185	4.01237491385838
chr12	71305001	71325000	chr12	71305001	71650000	345000	20000	32.85753026207368	99.0%	0.023	4.010376926861356
chr1	194940001	194970000	chr1	194735001	194970000	235000	30000	40.81015934692452	99.0%	0.021	4.009319548558178
chr13	75215001	75245000	chr13	75215001	76150000	935000	30000	13.357238250066173	95.0%	0.059	4.003112449993936
chr5	52865001	52890000	chr5	52865001	53360000	495000	25000	25.717509941996052	97.0%	0.027	4.001105182527655
chr1	63750001	63775000	chr1	63750001	64410000	660000	25000	17.610590091797057	99.0%	0.023	3.99142655419375
chr11	57765001	57790000	chr11	57475001	57790000	315000	25000	42.77269730190853	99.0%	0.018	3.9895431482486856
chr13	9165001	9195000	chr13	9165001	9785000	620000	30000	18.786131391453146	98.0%	0.051000000000000004	3.988809910263433
chr11	118720001	118740000	chr11	118420001	118740000	320000	20000	51.335183219990164	99.0%	0.0155	3.987182260034346
chr10	78380001	78410000	chr10	78170001	78410000	240000	30000	49.72112639230713	99.0%	0.023	3.9859312124158737
chr1	88740001	88760000	chr1	88740001	89640000	900000	20000	16.698397415980292	98.0%	0.055	3.9792487513532007
chr17	5425001	5445000	chr17	5425001	6030000	605000	20000	24.549740935322237	98.0%	0.065	3.9790597456213392
chr1	157730001	157760000	chr1	157730001	158645000	915000	30000	14.680839953321927	98.0%	0.046	3.9766599463401615
chr5	111400001	111425000	chr5	111400001	112200000	800000	25000	19.915891005571446	98.0%	0.0405	3.9734261282781613
chr1	132740001	132765000	chr1	132740001	133130000	390000	25000	34.407284405023454	98.0%	0.0795	3.971520841223993
chr4	62750001	62770000	chr4	62535001	62770000	235000	20000	45.04186217039023	99.0%	0.017	3.9593565959410144
chr7	74360001	74380000	chr7	74360001	75140000	780000	20000	16.942587362694187	97.0%	0.028	3.958134840296895
chr1	152730001	152760000	chr1	152380001	152760000	380000	30000	30.634833068712798	99.0%	0.04	3.9575058016530185
chr1	106410001	106430000	chr1	106410001	106825000	415000	20000	24.52595117459538	99.0%	0.024	3.9561132132492247
chr14	67920001	67955000	chr14	67620001	67955000	335000	35000	27.8628343823604	98.0%	0.032	3.955209458445313
chr6	39055001	39080000	chr6	38640001	39080000	440000	25000	29.86833453003137	98.0%	0.040499999999999994	3.9513073089934854
chr3	55340001	55365000	chr3	55000001	55365000	365000	25000	27.177730661811484	99.0%	0.031	3.9507567309135507
chr16	29720001	29745000	chr16	29720001	30315000	595000	25000	23.624585248622914	98.0%	0.053	3.948998302204098
chr8	89770001	89790000	chr8	88735001	89790000	1055000	20000	13.521948525890181	98.0%	0.049	3.945659895694713
chr13	57275001	57295000	chr13	57275001	58055000	780000	20000	15.789893177055628	99.0%	0.03	3.9444302212140507
chr9	57735001	57760000	chr9	57515001	57760000	245000	25000	54.7200894580004	99.0%	0.008	3.9407843795000916
chr8	110460001	110480000	chr8	110120001	110480000	360000	20000	36.1862703114176	99.0%	0.048	3.9404418901871727
chr18	13955001	13975000	chr18	13665001	13975000	310000	20000	35.47588110035362	99.0%	0.012	3.93298088003001
chr1	10745001	10775000	chr1	10120001	10775000	655000	30000	18.01545774659493	95.0%	0.053	3.929917182767822
chr7	99490001	99520000	chr7	99490001	99835000	345000	30000	36.59349599600552	99.0%	0.026	3.9279673067988927
chr7	4790001	4810000	chr7	4620001	4810000	190000	20000	47.83952440025027	99.0%	0.009	3.919825872282934
chr18	43160001	43185000	chr18	42505001	43185000	680000	25000	18.852417644011016	97.0%	0.022	3.9181718624738906
chr16	44695001	44725000	chr16	44180001	44725000	545000	30000	26.090685428204655	99.0%	0.094	3.914673021924369
chr5	4950001	4985000	chr5	4950001	5505000	555000	35000	22.983925659834714	98.0%	0.04	3.910132019274604
chr11	107970001	107995000	chr11	107620001	107995000	375000	25000	40.001537213957604	98.0%	0.017	3.898120424953218
chr9	46725001	46745000	chr9	46725001	47715000	990000	20000	14.760567634580092	97.0%	0.065	3.89656109072499
chr6	8720001	8745000	chr6	8185001	8745000	560000	25000	23.156926376597248	98.0%	0.045	3.8937400526762294
chr9	113615001	113640000	chr9	112510001	113640000	1130000	25000	12.835620674783982	96.0%	0.028	3.891644362225382
chr7	78755001	78775000	chr7	78155001	78775000	620000	20000	17.066483328285226	98.0%	0.0325	3.889666135832181
chr3	142475001	142495000	chr3	142475001	142710000	235000	20000	33.79509504529379	99.0%	0.022	3.886636169945859
chr3	121295001	121320000	chr3	121295001	121780000	485000	25000	22.261188206677346	98.0%	0.035	3.885210155354206
chr8	121110001	121130000	chr8	121110001	121475000	365000	20000	33.42928441692033	99.0%	0.032	3.8830765649433987
chr10	69440001	69465000	chr10	69440001	69895000	455000	25000	27.165409447265677	98.0%	0.026	3.8816552276922094
chr10	6875001	6905000	chr10	6875001	7210000	335000	30000	33.147778847658564	99.0%	0.012	3.880603365101127
chr19	27440001	27465000	chr19	27440001	28170000	730000	25000	17.147578672762553	96.0%	0.0345	3.8699115494878424
chr19	47325001	47345000	chr19	47165001	47345000	180000	20000	62.39771956679647	99.0%	0.012	3.8602728315099495
chr7	45995001	46020000	chr7	45725001	46020000	295000	25000	39.200335504406404	99.0%	0.038	3.8491113926064444
chr17	48090001	48110000	chr17	47740001	48110000	370000	20000	29.97076614578806	99.0%	0.040999999999999995	3.847106630413323
chr5	105390001	105415000	chr5	105390001	105850000	460000	25000	24.15031102853846	98.0%	0.0175	3.844719815432885
chr7	128695001	128715000	chr7	128240001	128715000	475000	20000	28.39404761475213	99.0%	0.031	3.838308547363218
chr2	76060001	76080000	chr2	75855001	76080000	225000	20000	45.47194911100292	99.0%	0.015	3.8359025806460942
chr12	33015001	33035000	chr12	33015001	33430000	415000	20000	26.481853865958033	99.0%	0.033	3.82863193059302
chr14	101935001	101955000	chr14	101935001	102945000	1010000	20000	11.639734929739435	97.0%	0.053	3.819502964557693
chr10	42305001	42340000	chr10	42305001	42720000	415000	35000	27.362935071941173	98.0%	0.047	3.818645931835969
chr2	116885001	116905000	chr2	116885001	117450000	565000	20000	22.59021997368723	97.0%	0.04	3.8156623402956744
chr6	125610001	125635000	chr6	125610001	126555000	945000	25000	15.819574559314367	95.0%	0.062	3.815556660564644
chr11	67095001	67120000	chr11	67095001	67700000	605000	25000	24.81976945897188	97.0%	0.029	3.8122425082581852
chr14	7805001	7825000	chr14	7805001	8065000	260000	20000	33.87512555272954	99.0%	0.011	3.8088059292379026
chr5	41115001	41135000	chr5	41115001	41775000	660000	20000	18.283002988250747	99.0%	0.0825	3.8005795282046035
chr13	54090001	54125000	chr13	54090001	54615000	525000	35000	26.27741080463295	96.0%	0.02	3.7985339544719823
chr1	159385001	159405000	chr1	159385001	160090000	705000	20000	18.157312486247935	99.0%	0.042	3.7969654900383603
chr12	112135001	112155000	chr12	112135001	112550000	415000	20000	33.383238632018326	99.0%	0.062	3.796242657065581
chr7	135820001	135845000	chr7	135820001	137470000	1650000	25000	10.117986868354661	96.0%	0.063	3.795173000168561
chr6	17575001	17610000	chr6	16995001	17610000	615000	35000	19.68735328848977	98.0%	0.055	3.7846610493508988
chr14	78665001	78685000	chr14	78665001	79280000	615000	20000	20.78856209522922	96.0%	0.094	3.7840156929418955
chr8	64010001	64040000	chr8	64010001	64740000	730000	30000	17.195706711184165	95.0%	0.0375	3.783851103027756
chr6	47300001	47325000	chr6	47300001	47645000	345000	25000	31.420873676272244	99.0%	0.026	3.780638807473855
chr15	86235001	86255000	chr15	86235001	87420000	1185000	20000	13.333719368186117	96.0%	0.038	3.7785243426077137
chr1	90050001	90070000	chr1	90050001	90520000	470000	20000	24.431858761232647	99.0%	0.027	3.770073858464576
chr1	75455001	75475000	chr1	75225001	75475000	250000	20000	50.242001852962446	99.0%	0.045	3.7664098634881333
chr13	96840001	96865000	chr13	96840001	97150000	310000	25000	33.40696126567883	99.0%	0.041999999999999996	3.7654943837179795
chr10	122980001	123010000	chr10	122665001	123010000	345000	30000	36.539203011783144	98.0%	0.028	3.762387413659151
chr9	25580001	25605000	chr9	25230001	25605000	375000	25000	35.514193415507876	98.0%	0.024	3.7619980180202197
chr1	55395001	55420000	chr1	55395001	55880000	485000	25000	23.691925023765727	99.0%	0.06	3.7586585782036956
chr1	24370001	24390000	chr1	24370001	24720000	350000	20000	28.084412171162537	99.0%	0.025500000000000002	3.758201308369394
chr7	79125001	79150000	chr7	79125001	79360000	235000	25000	40.95687849947703	99.0%	0.03	3.750425351589862
chr1	156725001	156760000	chr1	156725001	157335000	610000	35000	20.509338176618797	96.0%	0.032	3.7497246503476394
chr1	159515001	159535000	chr1	159515001	159820000	305000	20000	32.498218342680104	99.0%	0.022	3.74771597987057
chr4	140245001	140265000	chr4	140245001	140540000	295000	20000	39.81988147394131	99.0%	0.046	3.744825211154574
chr4	120575001	120595000	chr4	120575001	120915000	340000	20000	33.76456984306594	99.0%	0.012	3.741606902822141
chr2	138025001	138045000	chr2	138025001	139375000	1350000	20000	13.580506690046485	99.0%	0.0385	3.740748011510588
chr6	71110001	71135000	chr6	70800001	71135000	335000	25000	29.77721119952068	99.0%	0.022	3.7396274930262847
chr17	88230001	88255000	chr17	87975001	88255000	280000	25000	37.60431683608046	99.0%	0.025	3.738914516168977
chr2	7700001	7725000	chr2	6580001	7725000	1145000	25000	12.198236688698177	97.0%	0.045	3.7355527032480365
chr4	100575001	100600000	chr4	100575001	101400000	825000	25000	15.598262955651842	95.0%	0.036	3.735549138916556
chr12	21600001	21620000	chr12	21235001	21620000	385000	20000	23.335996549330883	98.0%	0.028	3.7224415439993503
chr7	123455001	123475000	chr7	122935001	123475000	540000	20000	24.02445644392408	97.0%	0.034	3.7222793244059944
chr13	60470001	60490000	chr13	60470001	60750000	280000	20000	31.572839839185168	99.0%	0.022	3.72150261430393
chr11	70745001	70765000	chr11	70410001	70765000	355000	20000	41.116981876385005	99.0%	0.013	3.715443068973545
chr18	12425001	12445000	chr18	12155001	12445000	290000	20000	36.35303598332656	99.0%	0.037000000000000005	3.7129214880853225
chr8	124040001	124075000	chr8	124040001	124320000	280000	35000	41.90803967657032	99.0%	0.06	3.7115026983345696
chr17	26625001	26660000	chr17	26260001	26660000	400000	35000	37.624527087657675	98.0%	0.0275	3.7108773477246864
chr11	113605001	113630000	chr11	113285001	113630000	345000	25000	43.292893015844314	99.0%	0.012	3.7105828369306755
chr7	46270001	46290000	chr7	46270001	46835000	565000	20000	23.406166092954138	96.0%	0.037	3.7095490061346856
chr5	106985001	107010000	chr5	106985001	107300000	315000	25000	34.36013763128723	99.0%	0.02	3.7058361637574695
chr4	127355001	127375000	chr4	127355001	128490000	1135000	20000	15.122508793714648	97.0%	0.032	3.703841375699981
chr1	137210001	137235000	chr1	136415001	137235000	820000	25000	14.748735820839267	96.0%	0.051500000000000004	3.7007581750283602
chr10	61180001	61215000	chr10	61180001	61680000	500000	35000	30.32359106802276	96.0%	0.035500000000000004	3.7002150727271323
chr6	55925001	55960000	chr6	55220001	55960000	740000	35000	18.5447400030771	95.0%	0.0345	3.6986442100403076
chr5	102060001	102080000	chr5	101825001	102080000	255000	20000	41.03809836206452	99.0%	0.015	3.69768583249556
chr8	64930001	64950000	chr8	64600001	64950000	350000	20000	28.13585191518145	98.0%	0.0155	3.6961754470423527
chr4	96690001	96720000	chr4	96690001	98120000	1430000	30000	8.96293004656521	95.0%	0.038	3.6935154932664735
chr7	132210001	132235000	chr7	132210001	132645000	435000	25000	28.1391641358422	98.0%	0.056	3.692516781987831
chr15	102755001	102780000	chr15	102755001	103040000	285000	25000	40.977646935168515	99.0%	0.021	3.689621639114468
chr13	93705001	93725000	chr13	93150001	93725000	575000	20000	20.289983053937448	98.0%	0.036	3.686352967083659
chr8	118270001	118300000	chr8	118270001	119035000	765000	30000	16.679076965749584	95.0%	0.046	3.6861648597947627
chr11	82225001	82255000	chr11	82225001	82855000	630000	30000	24.15441625322724	98.0%	0.0345	3.685062972084601
chr2	131810001	131835000	chr2	131810001	132165000	355000	25000	32.69674813544481	99.0%	0.023	3.6849521775057075
chr5	141225001	141250000	chr5	141225001	142270000	1045000	25000	14.250100124548442	95.0%	0.081	3.683638704852098
chr8	26175001	26195000	chr8	26175001	27030000	855000	20000	15.18048875364751	99.0%	0.03	3.683577760428637
chr3	55510001	55530000	chr3	55510001	56000000	490000	20000	23.091437816062165	98.0%	0.0415	3.682502612622625
chr7	136485001	136510000	chr7	136485001	137300000	815000	25000	14.973341057210913	96.0%	0.07	3.6811810040997455
chr15	81190001	81215000	chr15	80895001	81215000	320000	25000	39.570014025546065	99.0%	0.0475	3.679458451173446
chr1	133600001	133615000	chr1	133005001	133615000	610000	15000	24.105446222150064	98.0%	0.038	3.6730203137431747
chr11	56140001	56165000	chr11	56140001	57240000	1100000	25000	14.133732052371446	96.0%	0.025500000000000002	3.6660767446101374
chr11	116440001	116470000	chr11	116075001	116470000	395000	30000	40.64825417193888	99.0%	0.02	3.662476202547475
chr2	27540001	27560000	chr2	27540001	27970000	430000	20000	33.27857445312265	99.0%	0.027	3.6624318756751633
chr7	35160001	35185000	chr7	34665001	35185000	520000	25000	22.9425159824747	98.0%	0.044	3.659033111625899
chr14	62485001	62505000	chr14	62485001	62980000	495000	20000	20.7463127556685	99.0%	0.033	3.6478922015735176
chr5	68240001	68260000	chr5	68240001	69345000	1105000	20000	13.149996904432296	98.0%	0.042	3.6441156960753447
chr10	83810001	83830000	chr10	83810001	84430000	620000	20000	19.63781226923149	98.0%	0.0335	3.6420229335134064
chr11	93800001	93825000	chr11	93100001	93825000	725000	25000	21.032983604762812	96.0%	0.028	3.6397167482645396
chr17	83890001	83910000	chr17	83890001	84430000	540000	20000	25.64356808613139	99.0%	0.027	3.6383903345288005
chr5	105850001	105880000	chr5	105415001	105880000	465000	30000	25.332219615020353	97.0%	0.03	3.6321137319652723
chr10	108730001	108755000	chr10	108730001	109720000	990000	25000	14.150797716618243	99.0%	0.06	3.629024940709152
chr11	7205001	7225000	chr11	7205001	8310000	1105000	20000	15.41466006652834	98.0%	0.08	3.625793184956087
chr3	82325001	82350000	chr3	81930001	82350000	420000	25000	24.955690452351753	97.0%	0.047	3.624879171813284
chr7	47130001	47155000	chr7	46920001	47155000	235000	25000	37.56723133464884	99.0%	0.013	3.6237723135962003
chr15	64610001	64635000	chr15	64125001	64635000	510000	25000	22.69163988609737	98.0%	0.044	3.621586268554038
chr18	40170001	40205000	chr18	38935001	40205000	1270000	35000	10.612359800756616	96.0%	0.0265	3.6211861123411118
chr11	113170001	113190000	chr11	113170001	113690000	520000	20000	28.32360252161453	98.0%	0.014	3.620864254857341
chr5	14510001	14530000	chr5	14510001	14805000	295000	20000	35.50856996984085	99.0%	0.015	3.6201724068641457
chr10	84155001	84175000	chr10	84155001	84460000	305000	20000	32.957409548851885	99.0%	0.082	3.6193585850403807
chr2	4850001	4875000	chr2	4075001	4875000	800000	25000	17.29288738411112	98.0%	0.0265	3.6174348556966396
chr2	106065001	106100000	chr2	105245001	106100000	855000	35000	15.424263909568035	95.0%	0.06	3.615930135659585
chr1	16790001	16815000	chr1	16790001	17140000	350000	25000	28.421737926410504	99.0%	0.034	3.6138341849634914
chr1	37620001	37645000	chr1	37290001	37645000	355000	25000	34.649112323979814	97.0%	0.045	3.6120424952331986
chr6	30350001	30375000	chr6	29780001	30375000	595000	25000	21.820108640296002	99.0%	0.024	3.611540908247949
chr12	31920001	31950000	chr12	31315001	31950000	635000	30000	21.00038490662971	96.0%	0.027	3.6100512963399076
chr14	29425001	29445000	chr14	28945001	29445000	500000	20000	22.19511626127019	99.0%	0.038	3.6072408260390456
chr17	14890001	14915000	chr17	14215001	14915000	700000	25000	20.128090711757178	98.0%	0.08299999999999999	3.6059465142048017
chr15	73530001	73560000	chr15	73295001	73560000	265000	30000	43.37923531658914	99.0%	0.02	3.605139002713499
chr11	85845001	85865000	chr11	85845001	86185000	340000	20000	38.15352011760304	99.0%	0.011	3.59346123353589
chr13	31780001	31800000	chr13	31780001	32735000	955000	20000	13.156999133622923	99.0%	0.091	3.590273112778422
chr18	14490001	14515000	chr18	13580001	14515000	935000	25000	14.03720251430595	95.0%	0.036	3.5875015457672563
chr3	55360001	55385000	chr3	55360001	55880000	520000	25000	21.06547390801546	99.0%	0.020999999999999998	3.5818253051022158
chr1	166130001	166165000	chr1	165830001	166165000	335000	35000	26.981480382588934	96.0%	0.021	3.580423500428006
chr6	85135001	85170000	chr6	85135001	85450000	315000	35000	35.864497789400005	99.0%	0.032	3.5803325977926983
chr10	120855001	120875000	chr10	120245001	120875000	630000	20000	19.794163548289323	99.0%	0.042499999999999996	3.580057811649634
chr1	193690001	193710000	chr1	193690001	194625000	935000	20000	14.939588600723454	99.0%	0.069	3.5783167925707997
chr4	64520001	64540000	chr4	64520001	65580000	1060000	20000	11.705518694778595	97.0%	0.0615	3.5782121563361775
chr3	135270001	135300000	chr3	135270001	135740000	470000	30000	19.697405741450485	98.0%	0.02	3.5780571284529143
chr3	125840001	125860000	chr3	125840001	127000000	1160000	20000	9.564888636050853	97.0%	0.074	3.5718414037133543
chr7	78900001	78935000	chr7	78900001	79370000	470000	35000	24.477371256271585	96.0%	0.025500000000000002	3.571147191250797
chr16	5130001	5150000	chr16	4875001	5150000	275000	20000	41.688398411725295	98.0%	0.041	3.5674017899358685
chr4	108320001	108355000	chr4	108320001	108625000	305000	35000	36.77033785535034	97.0%	0.02	3.5526148669487143
chr17	5730001	5755000	chr17	5420001	5755000	335000	25000	37.47884221020567	99.0%	0.071	3.5501842575540756
chr14	54045001	54070000	chr14	54045001	54655000	610000	25000	17.789291089943553	98.0%	0.0305	3.5477672993234344
chr4	106605001	106630000	chr4	106605001	107140000	535000	25000	23.874218739142265	98.0%	0.026	3.545150844950316
chr19	6645001	6670000	chr19	6470001	6670000	200000	25000	65.22601904483432	99.0%	0.016	3.544839413150412
chr2	170910001	170930000	chr2	170910001	172195000	1285000	20000	11.808546434781206	98.0%	0.04	3.5399291313053367
chr11	22185001	22215000	chr11	21520001	22215000	695000	30000	21.775831017476886	96.0%	0.03	3.537831557232809
chr7	144870001	144900000	chr7	144585001	144900000	315000	30000	40.775029396673894	99.0%	0.03	3.537637920206664
chr1	25810001	25830000	chr1	25500001	25830000	330000	20000	29.755649511697733	99.0%	0.0215	3.5374707267963537
chr2	77690001	77715000	chr2	77235001	77715000	480000	25000	25.9988794735343	98.0%	0.0385	3.529532998879952
chr18	66070001	66090000	chr18	66070001	66410000	340000	20000	31.015495911892806	99.0%	0.0215	3.5291930275318126
chr13	34855001	34875000	chr13	34030001	34875000	845000	20000	15.529129453021268	97.0%	0.037	3.5260577990831385
chr6	142720001	142740000	chr6	142340001	142740000	400000	20000	28.36921409359016	99.0%	0.041999999999999996	3.522552372784796
chr10	39230001	39255000	chr10	39230001	39525000	295000	25000	36.167799259193664	99.0%	0.018	3.520789218275898
chr12	79605001	79625000	chr12	79605001	80045000	440000	20000	25.080279780644734	99.0%	0.042	3.5199720850426246
chr13	46640001	46665000	chr13	46325001	46665000	340000	25000	34.64674656541865	99.0%	0.041	3.518208070323988
chr3	53010001	53045000	chr3	53010001	53425000	415000	35000	26.052560894982154	98.0%	0.03	3.517088859162475
chr13	38335001	38355000	chr13	38335001	38625000	290000	20000	30.484600804701834	99.0%	0.041999999999999996	3.516296487510799
chr18	52940001	52970000	chr18	52940001	53740000	800000	30000	15.591956256293216	96.0%	0.034	3.5094456813664037
chr2	58655001	58680000	chr2	57945001	58680000	735000	25000	19.00370985908689	96.0%	0.025	3.5062234443236107
chr17	84170001	84205000	chr17	83870001	84205000	335000	35000	34.05537031054614	98.0%	0.029	3.5061507070810345
chr2	27760001	27795000	chr2	27760001	28460000	700000	35000	22.210482852791266	98.0%	0.032	3.504967516396723
chr5	124895001	124920000	chr5	124895001	125275000	380000	25000	38.80307181149339	99.0%	0.018	3.504648963135675
chr5	137100001	137120000	chr5	136925001	137120000	195000	20000	56.368217051049015	99.0%	0.019	3.5032069645047637
chr1	132095001	132120000	chr1	131920001	132120000	200000	25000	53.86628226030289	99.0%	0.037500000000000006	3.4952689832611825
chr2	10275001	10300000	chr2	10020001	10300000	280000	25000	37.38415666703177	98.0%	0.043	3.495024348262216
chr12	12165001	12185000	chr12	12165001	12410000	245000	20000	35.091912996896696	99.0%	0.021	3.489350430834162
chr12	117315001	117350000	chr12	116695001	117350000	655000	35000	18.87674894128005	97.0%	0.037	3.4876805182468233
chr13	47275001	47300000	chr13	47060001	47300000	240000	25000	40.96439067282316	99.0%	0.0325	3.487557184867638
chr5	117515001	117530000	chr5	117515001	118080000	565000	15000	31.113116643419087	97.0%	0.016	3.483375947542471
chr18	30520001	30545000	chr18	30520001	31485000	965000	25000	15.081773941545084	97.0%	0.042	3.4823395604872602
chr2	166570001	166605000	chr2	166570001	167040000	470000	35000	32.048413785158	98.0%	0.0215	3.4803213775055206
chr6	51845001	51865000	chr6	51465001	51865000	400000	20000	30.449363001817535	97.0%	0.067	3.4775044835555455
chr4	87780001	87800000	chr4	87780001	88360000	580000	20000	21.631706840814164	99.0%	0.0345	3.4761919476040464
chr7	67185001	67205000	chr7	66815001	67205000	390000	20000	27.56054851692008	99.0%	0.0455	3.4740513307746457
chr15	87530001	87555000	chr15	86630001	87555000	925000	25000	15.443807050930664	98.0%	0.028	3.4685165285582977
chr17	49865001	49890000	chr17	49190001	49890000	700000	25000	19.079949294024903	98.0%	0.0415	3.4664196600559793
chr1	132590001	132625000	chr1	132365001	132625000	260000	35000	52.56120184476428	99.0%	0.026	3.4663761994423123
chr1	23125001	23145000	chr1	22585001	23145000	560000	20000	21.740509943552592	99.0%	0.041999999999999996	3.464105457011065
chr12	72410001	72445000	chr12	72090001	72445000	355000	35000	31.767818539536908	98.0%	0.042	3.455392649296268
chr5	122715001	122745000	chr5	122405001	122745000	340000	30000	40.48379510451144	99.0%	0.027000000000000003	3.4538192925217777
chr3	54135001	54165000	chr3	53525001	54165000	640000	30000	16.873754149448246	95.0%	0.0665	3.4526787653414246
chr4	82925001	82945000	chr4	82285001	82945000	660000	20000	16.743168891777444	98.0%	0.027	3.4507795518360442
chr5	120070001	120095000	chr5	119730001	120095000	365000	25000	34.28275441713127	99.0%	0.079	3.4491313324491824
chr17	45365001	45385000	chr17	44375001	45385000	1010000	20000	14.418329337591336	95.0%	0.042499999999999996	3.4475858857023742
chr1	190035001	190055000	chr1	190035001	190805000	770000	20000	17.73546514763282	99.0%	0.0605	3.4463150832104903
chr9	103485001	103505000	chr9	103485001	103880000	395000	20000	33.63632276413523	99.0%	0.023	3.444690085159538
chr12	32625001	32650000	chr12	32625001	32905000	280000	25000	33.13641667799702	99.0%	0.038	3.4426064329491015
chr5	103335001	103365000	chr5	103335001	103855000	520000	30000	21.998357726386146	98.0%	0.06	3.442597481177971
chr2	66950001	66975000	chr2	66950001	68365000	1415000	25000	9.618207397943667	95.0%	0.064	3.440022547406214
chr2	59415001	59440000	chr2	58485001	59440000	955000	25000	17.48647713279103	97.0%	0.041	3.43850745227022
chr6	136335001	136365000	chr6	135385001	136365000	980000	30000	12.703377007547415	98.0%	0.0535	3.4373756601704506
chr15	76145001	76180000	chr15	75925001	76180000	255000	35000	46.685632691166	98.0%	0.023	3.4350752056143383
chr1	72300001	72325000	chr1	72300001	72640000	340000	25000	31.502338053475206	99.0%	0.0495	3.4346115388022924
chr13	99300001	99325000	chr13	98875001	99325000	450000	25000	26.129497676460716	99.0%	0.0345	3.434371648665147
chr2	49435001	49465000	chr2	49435001	49745000	310000	30000	35.89400746308622	99.0%	0.025	3.432514238267454
chr4	66380001	66405000	chr4	65695001	66405000	710000	25000	20.362610071550854	97.0%	0.0315	3.432296243074293
chr1	131040001	131065000	chr1	130690001	131065000	375000	25000	31.00448963539314	98.0%	0.033	3.431108587933565
chr1	38175001	38195000	chr1	38175001	38735000	560000	20000	22.4878819537568	99.0%	0.0345	3.427411189071914
chr2	180235001	180265000	chr2	179905001	180265000	360000	30000	36.333375643294225	98.0%	0.0165	3.4266568742008845
chr9	41175001	41200000	chr9	40825001	41200000	375000	25000	40.00003975368439	98.0%	0.035	3.4257814240540547
chr9	22130001	22155000	chr9	21745001	22155000	410000	25000	34.94915691087468	99.0%	0.020999999999999998	3.4191837142237533
chr4	133000001	133020000	chr4	133000001	133330000	330000	20000	40.18098091171369	99.0%	0.021	3.4191592218856877
chr11	113145001	113165000	chr11	111555001	113165000	1610000	20000	11.616477766150465	95.0%	0.027	3.4179770316386895
chr16	9975001	9995000	chr16	9730001	9995000	265000	20000	38.96584662351817	99.0%	0.028	3.4145006582351067
chr2	103975001	104005000	chr2	103755001	104005000	250000	30000	45.76595128700544	99.0%	0.014499999999999999	3.4103190799408067
chr6	55215001	55240000	chr6	55215001	55515000	300000	25000	35.670033990060425	99.0%	0.025500000000000002	3.409038862054304
chr6	135895001	135920000	chr6	135895001	136175000	280000	25000	35.421587948739024	99.0%	0.037	3.409008256480579
chr11	95505001	95530000	chr11	95250001	95530000	280000	25000	53.02787912406067	98.0%	0.0115	3.408763320541487
chr5	15925001	15945000	chr5	15925001	16300000	375000	20000	34.70973184038203	99.0%	0.016	3.40846895378455
chr1	86335001	86360000	chr1	86065001	86360000	295000	25000	38.88908861501866	99.0%	0.022	3.4057037978438336
chr10	3925001	3960000	chr10	3195001	3960000	765000	35000	20.994789738494692	96.0%	0.063	3.405536918963501
chr15	94760001	94780000	chr15	94760001	95590000	830000	20000	17.92952403400529	98.0%	0.046	3.4041157193517466
chr1	182545001	182570000	chr1	182545001	183270000	725000	25000	19.56233815965258	98.0%	0.041	3.402843395713404
chr5	64255001	64280000	chr5	63890001	64280000	390000	25000	28.669109465167754	97.0%	0.026000000000000002	3.4019206664107093
