gene	chr	start	end	gb_ctrl_signal	gb_mut_signal	gb_log2fc	gb_signal_class	mecp2_mean_fold	mecp2_nearest_fdr	mecp2_n_peaks	mc_ctrl	mc_mut	mc_diff	mc_q	mc_sig	hmc_ctrl	hmc_mut	hmc_diff	hmc_q	hmc_sig	chromatin_state	k27ac_fold	k27ac_fdr	k27me3_fold	k27me3_fdr	k119ub_fold	k119ub_fdr
Dohh	chr10	81384428	81391560	1.22966	1.233033	0.003352	quantifiable	-0.260291478432826	0.128957448151367	2	0.368302552631644	0.336463094255941	-0.031839458375703	0.0437831756883066	TRUE	0.121304758433982	0.1040436606291	-0.0172610978048827	0.111012424695797	FALSE	Other	NA	NA	NA	NA	NA	NA
Psme3ip1	chr8	94574138	94601997	1.124737	1.016827	-0.120658	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Enkd1	chr8	105703651	105708210	1.775789	3.62488	0.945896	quantifiable	-0.0525243577733684	0.790464943656456	1	0.231188541610109	0.423115721175403	0.191927179565295	5.36304586348718e-54	TRUE	0.240945077015388	0.284296160276872	0.0433510832614834	0.000471687076853243	TRUE	Active_Promoter	NA	NA	NA	NA	0.924672387856656	2.18097692802107e-06
E230013L22Rik	chr8	11477929	11480241	7.457016	8.589389	0.198491	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Snx25	chr8	46033261	46152159	0.723586	0.696625	-0.041812	quantifiable	-0.0581916029185197	0.970436262818797	11	0.698934060080812	0.714661028813721	0.0157269687329085	2.35520094006483e-11	TRUE	0.167416086691154	0.148909429337127	-0.0185066573540266	1.68133874681939e-23	TRUE	Active_Promoter	0.147745403744887	0.396051315474721	NA	NA	NA	NA
Taf5l	chr8	123996318	124021397	0.58119	0.452239	-0.253089	quantifiable	NA	NA	NA	0.701810091709969	0.710232928388466	0.00842283667849686	0.124866376545165	FALSE	0.158946474869942	0.138310835050649	-0.0206356398192932	8.26058241377643e-08	TRUE	Other	NA	NA	NA	NA	NA	NA
Prmt9	chr8	77549397	77581338	0.558681	0.57927	0.037639	quantifiable	-0.0249226166593705	0.77896281262143	2	0.794057435292134	0.814190241673315	0.0201328063811813	2.2698001326817e-07	TRUE	0.129924202245734	0.110437935012072	-0.0194862672336618	4.76788555293298e-10	TRUE	Other	-0.0428342666078832	0.799999044028678	NA	NA	NA	NA
Zdhhc7	chr8	120080890	120101482	1.329829	0.865811	-0.513241	quantifiable	0.0087655070811303	0.867369031154752	11	0.620714943039552	0.64254817854595	0.0218332355063982	0.000211736873978008	TRUE	0.221030693393504	0.187021492433407	-0.0340092009600971	1.178385237046e-11	TRUE	Active_Promoter	0.148495637453895	0.361085886113439	NA	NA	0.011172791106626	0.959365673173796
Snapc2	chr8	4253080	4256220	1.90397	3.159373	0.669932	quantifiable	NA	NA	NA	0.324929954932304	0.330096013290368	0.00516605835806433	0.734936824855037	FALSE	0.0499453088006671	0.0583223148421665	0.00837700604149938	0.498746796280804	FALSE	Other	NA	NA	NA	NA	0.50290109179593	0.0062715964117142
Ak6	chr13	100650979	100666359	0.43818	0.486716	0.102614	quantifiable	NA	NA	NA	0.624958770136323	0.661641476981152	0.0366827068448285	7.11210570545366e-10	TRUE	0.153143110519497	0.124853734366433	-0.0282893761530646	3.17268571947756e-11	TRUE	Active_Promoter	NA	NA	NA	NA	NA	NA
Gm28042	chr2	120027493	120043033	2.206561	1.60167	-0.413604	quantifiable	NA	NA	NA	0.694228124678461	0.702957409004197	0.00872928432573639	0.237888049604343	FALSE	0.163271314483122	0.148418380181065	-0.0148529343020576	0.0079116677242808	TRUE	Other	NA	NA	NA	NA	NA	NA
Gpat4	chr8	23171265	23208346	0.860752	0.948499	0.112596	quantifiable	-0.054158741399655	0.835725851844847	10	0.571787829679687	0.633258308905859	0.0614704792261713	4.9943691424449e-44	TRUE	0.228516823744408	0.176161176884249	-0.0523556468601587	9.38576371236493e-49	TRUE	Active_Promoter	0.0192473967297513	0.914161348606444	NA	NA	0.242672657265744	0.0280616342077
Cpne7	chr8	123117374	123135182	2.242629	2.022325	-0.13519	quantifiable	NA	NA	NA	0.664282291174356	0.66676267879965	0.00248038762529312	0.72226068310551	FALSE	0.0992709902568921	0.0990922983348314	-0.000178691922060742	0.923434953325347	FALSE	Repressed_Promoter	NA	NA	-0.627442616255999	0.00097291106558026	-0.462941690270508	0.00443354278894293
Cyp4v3	chr8	45304944	45333216	0.967193	0.90037	-0.083562	quantifiable	-0.238568412206555	0.13659412305746	3	0.811764249864758	0.801367179966892	-0.0103970698978665	0.0117322454008174	TRUE	0.05219210320117	0.0537004264146454	0.00150832321347543	0.686111431130309	FALSE	Repressed_Promoter	NA	NA	-0.135366655001163	0.546255555094064	0.236862654657243	0.0492340872487346
Lbhd1	chr19	8883732	8892627	0.470989	0.886285	0.678802	quantifiable	NA	NA	NA	0.408185015531562	0.413802990359335	0.00561797482777271	0.513841544254361	FALSE	0.0596783547711438	0.0516989999242239	-0.00797935484691988	0.0318418877456698	TRUE	Other	NA	NA	NA	NA	NA	NA
Dcun1d2	chr8	13255963	13288131	0.544123	0.443872	-0.202831	quantifiable	0.0135231083431134	0.963072282698095	1	0.801627367249129	0.814184426866488	0.012557059617359	0.000755608850507272	TRUE	0.112715971490073	0.0957324602566166	-0.0169835112334561	5.77953717565773e-10	TRUE	Active_Promoter	0.167334479925727	0.278926938991874	NA	NA	NA	NA
Ankrd10	chr8	11611583	11635757	1.622732	1.547455	-0.060165	quantifiable	NA	NA	NA	0.634154761140319	0.627631439364905	-0.00652332177541359	0.191740974128481	FALSE	0.148786865411581	0.139803729582339	-0.00898313582924173	0.0181340058717115	TRUE	Active_Promoter	NA	NA	NA	NA	0.301868699053198	0.0550620196410678
Cog4	chr8	110846600	110882227	0.573352	0.557087	-0.029878	quantifiable	-0.082860048938608	0.843017973676704	5	0.747001071927131	0.766237548893791	0.0192364769666593	5.81426258826863e-07	TRUE	0.10184098287475	0.0843643108608113	-0.0174766720139387	4.17111101065848e-12	TRUE	Active_Promoter	NA	NA	NA	NA	NA	NA
Myzap	chr9	71504347	71592360	0.745364	0.582878	-0.26582	quantifiable	0.0110633617440551	0.82644402023493	13	0.770151932836881	0.761617144076678	-0.00853478876020297	0.00250178432796492	TRUE	0.063712614609634	0.0657652481997032	0.00205263359006916	0.236423336109586	FALSE	Repressed_Promoter	NA	NA	NA	NA	-0.218089713046997	0.28822221952382
Clk3	chr9	57750624	57765860	1.762876	1.848685	0.061112	quantifiable	NA	NA	NA	0.50336918623672	0.516355584040109	0.0129863978033897	0.171727746512901	FALSE	0.213314853852591	0.208423411339814	-0.00489144251277693	0.694685773875756	FALSE	Active_Promoter	0.307256874128273	0.0397769042756883	NA	NA	0.343426704382014	0.104742264716998
Hinfp	chr9	44292440	44305671	0.458967	0.449709	-0.019799	quantifiable	-0.0257226261260261	0.889575709316247	3	0.749692954007287	0.77263681178117	0.0229438577738831	0.000212247955086255	TRUE	0.118621277636236	0.0995947927035946	-0.0190264849326413	1.22353668921925e-05	TRUE	Other	NA	NA	NA	NA	NA	NA
Lars2	chr9	123366927	123462666	0.936089	1.013602	0.093606	quantifiable	-0.0189589057541623	0.991461065721831	17	0.668421773606287	0.684634142891263	0.0162123692849763	7.31253050513955e-08	TRUE	0.0766200893189563	0.0726171120316786	-0.00400297728727776	0.0148977576365849	TRUE	Other	0.0235847790796259	0.907863423444173	NA	NA	0.187346532980629	0.296504774517188
Dennd4a	chr9	64811340	64919667	0.31625	0.218072	-0.291592	one_condition	-0.0158461870355642	0.752209415863798	4	0.748943931277296	0.755048595864806	0.00610466458750969	0.0166916162325773	TRUE	0.12665034441156	0.110707283461469	-0.0159430609500909	8.85934749730574e-19	TRUE	Other	-0.0576557305880404	0.66864471391556	NA	NA	NA	NA
Xndc1	chr7	102065511	102083765	0.368079	0.364985	-0.007609	quantifiable	NA	NA	NA	0.705571539729976	0.713550533008676	0.0079789932787	0.265258569109915	FALSE	0.0653379387134782	0.0601210127956536	-0.00521692591782459	0.106639206108952	FALSE	Active_Promoter	0.163329287551525	0.302269863503742	NA	NA	NA	NA
Xntrpc	chr7	102065713	102096864	0.537087	0.47674	-0.119799	quantifiable	NA	NA	NA	0.777935678799295	0.774457399192224	-0.00347827960707126	0.33673881382629	FALSE	0.0744021926950388	0.0792795493560284	0.00487735666098957	0.0699700255090261	FALSE	Active_Promoter	NA	NA	NA	NA	NA	NA
Xylb	chr9	119357381	119393797	0.713016	0.614046	-0.161731	quantifiable	NA	NA	NA	0.810371884546538	0.803979135111397	-0.00639274943514134	0.0729494128292198	FALSE	0.0703983570255092	0.0635521719466768	-0.00684618507883239	0.0033969824154263	TRUE	Other	NA	NA	NA	NA	NA	NA
Imp3	chr9	56937475	56938398	1.818663	2.336272	0.326384	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mir3084-2	chr19	24942235	60774461	0.881838	0.934214	0.066985	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mir6516	chr11	117076802	117078954	0.636941	0.784905	0.229731	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mir6992	chr19	8741512	8744526	0.704388	0.875169	0.244525	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mir7649	chr6	128931793	128974895	0.292789	0.196374	-0.30033	one_condition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mir8115	chr5	122682182	122684284	0.662292	0.841637	0.266897	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mir7058	chr7	126367518	126369570	0.550855	0.328344	-0.491198	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pls1	chr9	95752642	95845311	0.851129	0.828478	-0.030828	quantifiable	-0.0190763590098006	0.900731585611582	4	0.810395407985067	0.800830019853505	-0.00956538813156216	1.51776582199017e-06	TRUE	0.0603695119002029	0.051250299554824	-0.00911921234537888	4.32917609500944e-15	TRUE	Other	NA	NA	NA	NA	0.704438200192117	1.09547486161233e-12
Cmtm7	chr9	114756836	114781856	1.505575	2.060418	0.402173	quantifiable	NA	NA	NA	0.736591078038087	0.728151425832422	-0.00843965220566512	0.0835418401461187	FALSE	0.169692578315696	0.174175295314084	0.00448271699838809	0.240590907236953	FALSE	Other	0.00512041370866599	0.981313317150338	-0.235193331473953	0.354641552944867	0.00817755442985637	0.967912366844905
Ano10	chr9	122175874	122294423	1.185757	1.217977	0.032688	quantifiable	-0.0302477244190929	0.875947470792574	17	0.715871241025699	0.7236811401658	0.00780989914010033	0.0025718086786296	TRUE	0.13871354809114	0.123808286278588	-0.0149052618125519	1.98869879493187e-16	TRUE	Other	NA	NA	NA	NA	NA	NA
Slc22a13	chr9	119192974	119209098	0.82477	0.623782	-0.308165	quantifiable	NA	NA	NA	0.752505086018615	0.757313860364865	0.00480877434624993	0.51301656564755	FALSE	0.102521447821137	0.096475860873306	-0.00604558694783053	0.135680353685242	FALSE	Other	NA	NA	NA	NA	NA	NA
Esp5	chr17	40576593	40579049	0.527273	0.195979	-0.844758	one_condition	NA	NA	NA	0.866230568342812	0.863699770688885	-0.00253079765392739	0.996438187627938	FALSE	0.0134488965607928	0.016203128502879	0.00275423194208626	0.833963599392876	FALSE	Other	NA	NA	NA	NA	NA	NA
Gm44501	chr17	40561507	40579549	0.334302	0.156684	-0.557025	one_condition	NA	NA	NA	0.779245316377802	0.785989001884533	0.00674368550673154	0.451496036514317	FALSE	0.0138073665093901	0.0148799657892056	0.00107259927981543	0.756307312029595	FALSE	Other	NA	NA	NA	NA	NA	NA
Alg9	chr9	50775019	50843542	0.571237	0.465995	-0.205845	quantifiable	-0.00782060389709561	0.758661707491103	4	0.804896233283109	0.824453666137993	0.0195574328548833	5.73383070089436e-18	TRUE	0.103168552739622	0.0842743794998108	-0.018894173239811	5.18337207192348e-29	TRUE	Other	-0.486750554090577	0.00199434081718749	NA	NA	NA	NA
Plekho2	chr9	65552698	65580040	1.160009	1.129329	-0.03243	quantifiable	NA	NA	NA	0.698566511240363	0.696960800309636	-0.00160571093072703	0.936260738403696	FALSE	0.137377936309948	0.115028008259557	-0.0223499280503906	3.14426687676859e-09	TRUE	Other	NA	NA	NA	NA	NA	NA
Snx19	chr9	30427108	30466733	0.841126	0.68888	-0.22338	quantifiable	0.143311617001208	0.868069583541328	52	0.758882570580938	0.789504614222191	0.0306220436412538	1.64889295489931e-17	TRUE	0.123052972641027	0.0957323188418034	-0.0273206537992234	6.49566054030203e-24	TRUE	Other	-1.10554165039909	2.1050859481898e-10	0.443864578811699	0.030690804133747	0.798387843241313	0.000203572375305869
Rpp25	chr9	57504026	57505448	4.935495	4.689133	-0.070639	quantifiable	0.0032886723392426	0.98263918763728	3	0.43676299498147	0.37057899694931	-0.0661839980321603	0.0049382026530125	TRUE	0.0877927276935676	0.117190100838563	0.0293973731449954	0.047932630971237	TRUE	Repressed_Promoter	NA	NA	-0.0787878194964085	0.739763207724457	-0.03142748499707	0.86977661049145
Mapkapk3	chr9	107254927	107289877	1.7238	2.694564	0.584342	quantifiable	0.104567611522021	0.699715443865908	12	0.608389264951931	0.663847850476866	0.0554585855249348	5.11065786221995e-36	TRUE	0.217414890223014	0.19806516653152	-0.019349723691494	9.76715705746206e-07	TRUE	Other	NA	NA	NA	NA	0.169548952333387	0.340834025785002
Gm14662	chrX	60893653	60898067	10.418212	9.004213	-0.205753	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E130101E03Rik	chr9	24974208	24998420	0.64986	0.458585	-0.358143	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm29968	chr12	26235530	26252545	1.360911	1.510893	0.130742	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm14664	chrX	61041741	61076068	0.224463	0.221475	-0.009727	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4930512M02Rik	chr11	11589223	11627835	0.104971	0.049939	NA	no_signal	NA	NA	NA	0.827833726597398	0.829016227182694	0.00118250058529645	0.852735957454319	FALSE	0.0181487573897252	0.0181313747650526	-1.73826246725496e-05	0.979881213559511	FALSE	Other	NA	NA	NA	NA	NA	NA
Gm15318	chr17	31152752	31163054	0.999578	0.904278	-0.117359	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30052	chr8	113667926	113676458	2.449589	3.256711	0.381076	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30108	chr14	20794239	20796560	2.526066	4.231415	0.69685	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30173	chr3	52516964	52550219	1.513241	2.046286	0.386812	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm15756	chr6	90596697	90599948	5.724454	7.743462	0.421837	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acad11	chr9	104063377	104127725	0.536256	0.389423	-0.31132	quantifiable	-0.021414968018062	1	5	0.76922670038467	0.761501598789235	-0.00772510159543438	0.00542751180118773	TRUE	0.0530919312355909	0.0430150685198108	-0.0100768627157801	5.75112001236733e-14	TRUE	Other	0.215513402731376	0.17746018754546	NA	NA	NA	NA
Gm30214	chr14	53032417	53039466	0.463062	0.308416	-0.370193	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2610318M16Rik	chr14	8367440	8371010	2.668216	2.74523	0.037962	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30332	chr6	138443973	138461615	0.397169	0.320522	-0.191233	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm2245	chr15	6604341	6654303	0.798146	0.853208	0.075967	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm15555	chr16	76000784	76034602	0.464834	0.377892	-0.195796	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm12354	chr4	19716732	19720199	0.859029	0.975975	0.148422	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm16143	chr10	63055603	63057467	1.502853	1.584846	0.067068	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30400	chr10	78747130	78767585	0.791011	1.298698	0.586923	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hoxb3os	chr11	96343072	96354691	5.369685	3.425751	-0.616518	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm26689	chr3	96348627	96357094	4.198211	2.740353	-0.577655	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30498	chr6	118300168	118308384	1.305455	0.945227	-0.388559	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30505	chr16	22874983	22894386	1.329965	1.015305	-0.327312	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prox1os	chr1	190170296	190217276	2.036964	2.661712	0.35251	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30539	chr10	126958023	126960997	1.005751	3.291089	1.51807	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm29508	chr12	103312367	103314769	6.039095	6.355005	0.071035	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30551	chr13	103591395	103707633	0.83751	0.622988	-0.327005	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30570	chr10	4206426	4213114	1.117572	1.324773	0.207744	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm10646	chr9	67102300	67109601	0.770401	0.859644	0.124443	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm28881	chr10	65119526	65120367	1.59535	2.738961	0.704769	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30726	chr16	76548795	76551224	0.869206	0.617736	-0.378615	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm15486	chr1	157497931	157511721	2.872728	2.9658	0.042772	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30790	chr16	76751793	76779092	1.084995	0.772894	-0.39425	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rnf212b	chr14	54814141	54854108	0.525662	0.775658	0.417013	quantifiable	-0.0866583350150282	1	1	0.776333671660439	0.785414007074816	0.0090803354143767	0.0434015322524099	TRUE	0.077062571535054	0.0783653981823865	0.00130282664733254	0.672617487072219	FALSE	Other	NA	NA	NA	NA	NA	NA
Gm30853	chr10	65875605	65908250	0.803931	1.27096	0.542018	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm15939	chr10	33624246	33662432	0.322246	0.377157	0.139104	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm11482	chr4	63634421	63639440	0.892385	0.659096	-0.339483	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A730098A19Rik	chr8	125897914	125908144	0.843497	1.139795	0.354503	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2310043M15Rik	chr16	93792136	93794901	0.873675	0.695752	-0.256095	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm28979	chr9	101342194	101348017	0.952655	1.371702	0.440714	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm12610	chr4	89381957	89463487	1.703394	2.427088	0.460703	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M5C1000I18Rik	chr9	67758713	67760230	4.5458	4.726154	0.053586	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm12925	chr4	123665881	123671217	0.846184	0.820084	-0.035749	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm15723	chr10	114801726	114816831	1.507424	2.193137	0.482232	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm9748	chr14	79769908	79772743	16.243769	15.665851	-0.051552	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31108	chr6	143109214	143153931	0.726811	0.934544	0.28611	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm16159	chr8	25548661	25556083	0.852686	0.734218	-0.168797	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm11217	chr4	64254053	64276603	1.49363	1.972997	0.355805	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chrna1os	chr2	73584850	73589208	2.661998	4.213028	0.621181	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm16090	chr18	20597964	20665260	1.122621	1.751435	0.554113	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31333	chr12	29139167	29199768	2.51471	3.712255	0.523931	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Myhas	chr11	67211256	67237573	0.82218	0.589672	-0.3641	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31369	chr15	80431571	80438603	1.575573	1.18897	-0.349751	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm26633	chr7	79018053	79053323	0.655206	0.420132	-0.45111	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm26876	chr10	128645884	128649811	0.886018	1.557404	0.684279	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Etaa1os	chr11	17953970	17959578	0.400624	1.218963	1.212923	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4930534H03Rik	chr10	91208258	91220642	0.712081	1.01082	0.401002	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31508	chr12	28910229	29041874	1.209515	1.20458	-0.004988	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31520	chr6	66264155	66284845	0.963425	1.415719	0.466876	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm26688	chr13	40727808	40735162	12.871818	10.439492	-0.296521	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31592	chr10	91888829	91953580	0.848936	0.799197	-0.068726	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A730081D07Rik	chr13	40956414	41001151	0.562667	0.45716	-0.208833	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31641	chr16	95183639	95355676	1.777209	2.032175	0.173314	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm26579	chr10	116674591	116679303	1.064235	1.981933	0.77775	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm12911	chr4	68312657	68321961	1.246709	1.465286	0.200381	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31747	chr6	73586109	73608673	0.789568	0.87732	0.120218	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm31763	chr10	67005020	67041326	1.002484	1.671675	0.629749	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm11917	chr4	29068079	29088811	0.85882	0.562129	-0.463855	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
