gene_name	compartment	shift	mean_ctrl_pc1	difference	mc_diff	hmc_diff	total_diff	mc_ctrl_level	mc_mut_level	hmc_ctrl_level	hmc_mut_level	mc_sig	hmc_sig
Acbd3	A	Stable	1.51533333333333	0.036333333333333	0.0381158385803948	-0.0346928264429382	0.0034230121374566	0.714078024994199	0.752193863574594	0.146831180085589	0.112138353642651	TRUE	TRUE
Acbd5	A	Stable	0.844	-0.125666666666667	0.024883970295643	-0.0204547788279787	0.0044291914676643	0.720513053842434	0.745397024138077	0.103032682447012	0.0825779036190335	TRUE	TRUE
Acbd6	A	Stable	1.46233333333333	0.0159999999999997	0.014754568665185	-0.0256149256926296	-0.0108603570274446	0.735867444112376	0.750622012777561	0.157039276768947	0.131424351076317	TRUE	TRUE
Acbd7	A	Stable	0.349666666666667	-0.136	-0.00712598282148225	0.00589785067797546	-0.00122813214350679	0.767397018247584	0.760271035426102	0.0463899109511517	0.0522877616291271	FALSE	FALSE
Accs	A	Stable	1.36033333333333	0.047333333333333	0.0131451065727154	-0.01466460618732	-0.0015194996146046	0.778426849961603	0.791571956534319	0.0856022642669626	0.0709376580796426	TRUE	TRUE
Accsl	A	Stable	1.26266666666667	0.0196666666666665	0.00118355316647023	-0.00674278624797962	-0.00555923308150939	0.750512312591959	0.751695865758429	0.0815145608118381	0.0747717745638584	FALSE	FALSE
Ace	A	Stable	0.986	0.00333333333333314	-0.00469536865637443	0.000146506086188269	-0.00454886257018616	0.707323541508435	0.70262817285206	0.190873237963217	0.191019744049405	FALSE	FALSE
Ace2	A	Stable	0.829666666666667	0.154	-0.018329812270708	0.0195055301247887	0.0011757178540807	0.745001333429551	0.726671521158843	0.0540518317754201	0.0735573619002088	TRUE	TRUE
Acer1	A	Stable	0.815333333333333	-0.0183333333333334	-0.0167215488583822	0.0188224405313433	0.0021008916729611	0.719707928774737	0.702986379916355	0.0599353465000322	0.0787577870313755	TRUE	TRUE
Acer2	A	Stable	0.0336666666666667	-0.0586666666666667	-0.012221732733725	-0.00123493259623647	-0.0134566653299615	0.739874662192173	0.727652929458448	0.0722413092485408	0.0710063766523044	TRUE	FALSE
Acer3	A	Stable	1.26866666666667	-0.0973333333333336	0.0311627840874189	-0.0171240440098999	0.014038740077519	0.741005513074384	0.772168297161803	0.122080676047487	0.104956632037587	TRUE	TRUE
Ache	A	Stable	1.32033333333333	0.00633333333333303	0.0438507503015351	-0.0216383454470758	0.0222124048544593	0.394190340890838	0.438041091192374	0.165203624574646	0.14356527912757	TRUE	TRUE
Acin1	A	Stable	1.61966666666667	-0.115333333333333	0.024405675752085	-0.0256666314405419	-0.0012609556884569	0.604467601525629	0.628873277277714	0.199397509216133	0.173730877775591	TRUE	TRUE
Ackr1	A	Stable	1.226	-0.270666666666667	0.057766891473379	-0.0166512739144622	0.0411156175589168	0.127255447102847	0.185022338576226	0.177626152589883	0.160974878675421	TRUE	FALSE
Ackr2	A	Stable	0.830666666666667	0.287666666666667	-0.00385589096178829	0.000910428301065858	-0.00294546266072243	0.777843951876809	0.773988060915021	0.0953044982643235	0.0962149265653893	FALSE	FALSE
Ackr3	A	B to A	0.99	0.315	-0.0223230040380157	-0.00349202589285658	-0.0258150299308723	0.604787071473298	0.582464067435283	0.164400872325882	0.160908846433026	TRUE	FALSE
Ackr4	A	Stable	0.247333333333333	-0.0243333333333334	-0.0130055368739163	-0.00965598917821053	-0.0226615260521268	0.789424234486504	0.776418697612588	0.0534558686345133	0.0437998794563028	TRUE	TRUE
Acly	A	Stable	1.37133333333333	0.0136666666666663	-0.0103197170230868	3.03209942675575e-05	-0.0102893960288192	0.798949907119963	0.788630190096877	0.132430758577289	0.132461079571556	TRUE	FALSE
Acmsd	A	Stable	1.02433333333333	-0.0703333333333334	-0.000320107995218644	0.00090867144479076	0.000588563449572116	0.764683057183378	0.76436294918816	0.0561458031147968	0.0570544745595876	FALSE	FALSE
Acnat1	B	Stable	-0.832666666666667	0.00199999999999999	0.00175774515739457	-0.000876986671715718	0.000880758485678852	0.899909153118881	0.901666898276275	0.0210137569499323	0.0201367702782166	FALSE	FALSE
Acnat2	B	Stable	-1.00533333333333	0.0590000000000001	-0.00978262874828062	0.0110926776442114	0.00131004889593078	0.81477135344839	0.804988724700109	0.0542680205321447	0.065360698176356	FALSE	TRUE
Aco1	A	Stable	0.123666666666667	-0.204333333333333	0.0198133625283805	-0.0253368104467987	-0.0055234479184182	0.766038787473891	0.785852150002271	0.112165400980265	0.0868285905334664	TRUE	TRUE
Aco2	A	Stable	1.39733333333333	-0.0463333333333335	0.0623396858517066	-0.0458312909634284	0.0165083948882782	0.481223811218167	0.543563497069874	0.290931348640294	0.245100057676866	TRUE	TRUE
Acot1	A	Stable	1.476	-0.0663333333333337	-0.00854860501549826	-0.0151375770270805	-0.0236861820425788	0.598104659514316	0.589556054498818	0.173204412102595	0.158066835075515	FALSE	TRUE
Acot10	B	Stable	-1.15966666666667	0.0630000000000001	0.0081361920460381	0.00217027753626808	0.0103064695823062	0.905548003852529	0.913684195898567	0.0311585875453944	0.0333288650816624	FALSE	FALSE
Acot11	A	Stable	1.34	0.0663333333333331	0.001595810933261	0.00105774088851224	0.00265355182177324	0.713539059534308	0.715134870467569	0.143531318401927	0.144589059290439	FALSE	FALSE
Acot12	B	Stable	-0.009	-0.0446666666666667	-0.00792071191237176	0.0017028047004569	-0.00621790721191486	0.826985735952475	0.819065024040104	0.0588272973750677	0.0605301020755246	TRUE	FALSE
Acot2	A	Stable	1.49233333333333	-0.0323333333333337	0.0466544910641598	-0.0518442819574051	-0.0051897908932453	0.684723037216425	0.731377528280585	0.220937692976929	0.169093411019524	TRUE	TRUE
Acot4	A	Stable	1.413	-0.0313333333333335	0.0389051312960937	-0.0390840145379993	-0.000178883241905597	0.78879054314309	0.827695674439184	0.126559855429926	0.0874758408919271	TRUE	TRUE
Acot5	A	Stable	1.38666666666667	-0.0230000000000002	-0.00854090308024436	-0.000419489101719947	-0.00896039218196431	0.775571904454422	0.767031001374178	0.0656237417417847	0.0652042526400647	FALSE	FALSE
Acot6	A	Stable	1.42133333333333	-0.047666666666667	0.0209882455193462	-0.021058471200607	-7.02256812607979e-05	0.716643217497578	0.737631463016924	0.122507898224403	0.101449427023796	TRUE	TRUE
Acot7	A	Stable	1.512	0.0136666666666666	0.0833695807748285	-0.033699954022798	0.0496696267520305	0.452258850678165	0.535628431452993	0.290175252505118	0.25647529848232	TRUE	TRUE
Acot9	A	Stable	1.35633333333333	0.0203333333333333	0.011045505845385	-0.0157091199615423	-0.0046636141161573	0.780760409421515	0.7918059152669	0.0736334246482882	0.0579243046867459	FALSE	TRUE
Acox1	A	Stable	1.39033333333333	0.00599999999999994	0.0291618628912897	-0.0305367560927804	-0.0013748932014907	0.677070857863814	0.706232720755104	0.189523975143901	0.15898721905112	TRUE	TRUE
Acox2	A	Stable	0.475	-0.0500000000000001	-0.00430680849152332	-0.00429446186544789	-0.00860127035697121	0.769866692583774	0.765559884092251	0.0928746011251779	0.08858013925973	FALSE	FALSE
Acoxl	A	Stable	1.04066666666667	-0.222666666666667	0.000157626842319347	-0.0040170588140986	-0.00385943197177925	0.74722793810441	0.74738556494673	0.0933208727628776	0.089303813948779	FALSE	TRUE
Acp2	A	Stable	1.65533333333333	-0.0193333333333335	0.00809273301869973	-0.00947863564580209	-0.00138590262710236	0.676974301073264	0.685067034091964	0.12040078715416	0.110922151508358	FALSE	FALSE
Acp5	A	Stable	1.52566666666667	-0.105666666666667	-0.0456815854949515	0.0135698519913485	-0.032111733503603	0.715824931065397	0.670143345570445	0.0864367015469837	0.100006553538332	TRUE	TRUE
Acp6	A	Stable	1.40833333333333	-0.0433333333333336	0.0116713948591316	-0.0189377234963385	-0.0072663286372069	0.715932779006587	0.727604173865719	0.118618788283572	0.0996810647872333	TRUE	TRUE
Acp7	A	Stable	0.752	-0.160666666666667	-0.00722712028340011	-0.004252644611945	-0.0114797648953451	0.77798209478784	0.77075497450444	0.0414845860560625	0.0372319414441175	FALSE	FALSE
Acsbg1	A	Stable	1.29933333333333	-0.0376666666666668	-0.00537072071697142	0.000608490078197924	-0.0047622306387735	0.754515206987264	0.749144486270292	0.116883439006203	0.117491929084401	FALSE	FALSE
Acsbg2	A	Stable	0.641	-0.0246666666666667	0.000302123607809568	-0.00365145207313115	-0.00334932846532158	0.724896821551473	0.725198945159282	0.0658075489877338	0.0621560969146027	FALSE	FALSE
Acsbg3	A	Stable	0.736	-0.0223333333333334	-0.00619108330117923	-0.00199635772522869	-0.00818744102640792	0.745984581605253	0.739793498304074	0.0836324699154992	0.0816361121902705	FALSE	FALSE
Acsf2	A	Stable	0.519333333333333	0.0936666666666666	-0.00413476779622202	-0.00200028386219853	-0.00613505165842055	0.760718496839069	0.756583729042847	0.100621045436007	0.0986207615738084	FALSE	FALSE
Acsf3	A	Stable	1.357	-0.0790000000000001	0.00436542261558015	-0.0160170261482566	-0.0116516035326765	0.635070118235463	0.639435540851043	0.153023635764809	0.137006609616552	FALSE	TRUE
Acsl1	A	Stable	1.17466666666667	-0.182	0.0220273560541102	-0.0248520267798393	-0.0028246707257291	0.656187429917516	0.678214785971626	0.16527039908343	0.14041837230359	TRUE	TRUE
Acsl3	A	Stable	0.356666666666667	-0.169333333333333	0.0185573419388755	-0.0267685369561473	-0.0082111950172718	0.694291573387204	0.712848915326079	0.168025121224174	0.141256584268027	TRUE	TRUE
Acsl4	A	Stable	1.607	-0.067666666666667	0.0191855190597517	-0.026346111936031	-0.0071605928762793	0.713617897140067	0.732803416199819	0.140131955155093	0.113785843219062	TRUE	TRUE
Acsl5	A	Stable	0.426666666666667	0.17	-0.00191933705288749	-0.00538201227806016	-0.00730134933094765	0.796075775696257	0.794156438643369	0.0630744764570034	0.0576924641789432	FALSE	TRUE
Acsl6	A	Stable	1.35	0.0149999999999998	0.0121010934550199	-0.0237646084325675	-0.0116635149775476	0.633088330943192	0.645189424398212	0.174430305997563	0.150665697564996	TRUE	TRUE
Acsm1	B	Stable	-0.922333333333333	-0.0369999999999999	0.0025010188029404	0.000603020819360187	0.00310403962230059	0.780388218500478	0.782889237303418	0.0446068925913326	0.0452099134106928	FALSE	FALSE
Acsm2	B	Stable	-0.811	0.028	-0.00208278318790223	0.00116817673044045	-0.00091460645746178	0.791573904746736	0.789491121558833	0.0469469175514293	0.0481150942818697	FALSE	FALSE
Acsm3	B	Stable	-0.216666666666667	0.0220000000000001	0.00386610273991905	-0.00689443551269817	-0.00302833277277912	0.857002828497779	0.860868931237698	0.0462131001492166	0.0393186646365184	FALSE	TRUE
Acsm4	B	Stable	-0.475	-0.0183333333333333	0.00755295596950145	-0.00377407100149765	0.0037788849680038	0.799473736340904	0.807026692310405	0.0360713727656071	0.0322973017641095	FALSE	FALSE
Acsm5	B	Stable	-0.492666666666667	0.0910000000000001	-0.0048947429339814	7.00175843251424e-05	-0.00482472534965626	0.752712094597129	0.747817351663147	0.0540986688678014	0.0541686864521265	FALSE	FALSE
Acss3	B	Stable	-0.675	0.047	-0.000140660452733532	-0.0018557446178469	-0.00199640507058043	0.808938540004534	0.8087978795518	0.0671721480857387	0.0653164034678917	FALSE	FALSE
Acta1	A	Stable	1.477	-0.0220000000000001	0.0196318861759182	-0.0731517442876506	-0.0535198581117324	0.404702108624606	0.424333994800524	0.30628533393406	0.233133589646409	FALSE	TRUE
Acta2	B	Stable	-0.737	0.0530000000000002	-0.0184493007189719	0.00493883989145242	-0.0135104608275195	0.720167467041825	0.701718166322853	0.0518086477118823	0.0567474876033347	TRUE	FALSE
Actb	A	Stable	1.46333333333333	0.00733333333333284	-0.0423035202946862	-0.0676195549015093	-0.109923075196195	0.176789615368534	0.134486095073848	0.262025776788361	0.194406221886852	TRUE	TRUE
Actbl2	A	Stable	1.16166666666667	-0.0650000000000002	0.000555903250500811	-0.000823454724894646	-0.000267551474393835	0.876813130658786	0.877369033909287	0.0566183783864675	0.0557949236615729	FALSE	FALSE
Actc1	B	Stable	-0.712666666666667	-0.0146666666666666	0.00574564038301817	2.5403127017376e-05	0.00577104351003555	0.819397172928608	0.825142813311627	0.0732366808265688	0.0732620839535862	FALSE	FALSE
Acte1	A	Stable	0.486	0.0936666666666666	-0.00972445203952843	0.000254197266783142	-0.00947025477274529	0.806898502396707	0.797174050357179	0.0596341867058223	0.0598883839726054	FALSE	FALSE
Actg2	A	Stable	1.59166666666667	-0.0133333333333335	0.041648188106324	0.00477123282022787	0.0464194209265519	0.686102242709055	0.727750430815379	0.145348646722353	0.150119879542581	TRUE	FALSE
Actl6a	A	Stable	1.32433333333333	-0.108666666666667	0.00532716664375332	-0.00680554765222748	-0.00147838100847416	0.791597469301826	0.796924635945579	0.087926902294067	0.0811213546418396	FALSE	TRUE
Actl7a	A	Stable	0.628	-0.152666666666667	0.00607600018695365	-0.0100813650323146	-0.00400536484536095	0.879983057776712	0.886059057963665	0.082886535795865	0.0728051707635504	FALSE	FALSE
Actl7b	A	Stable	0.241333333333333	-0.101666666666667	0.00180771782607225	-0.0106233047220532	-0.00881558689598095	0.891268722297896	0.893076440123968	0.0647295562027592	0.054106251480706	FALSE	FALSE
Actl9	A	Stable	1.15833333333333	-0.0766666666666669	-0.00572627605223264	-0.00606398394547249	-0.0117902599977051	0.885636227034557	0.879909950982325	0.0387115220729416	0.0326475381274691	FALSE	FALSE
Actn1	A	Stable	1.33133333333333	0.0463333333333331	-0.00977589956217095	-0.00670167378571507	-0.016477573347886	0.706745717116911	0.69696981755474	0.141432688623642	0.134731014837927	TRUE	TRUE
Actn2	A	B to A	0.456666666666667	0.33	-0.00315529965196859	0.00264744033255851	-0.00050785931941008	0.810903946915713	0.807748647263745	0.0549810446544412	0.0576284849869997	FALSE	FALSE
Actn4	A	Stable	1.35	-0.0903333333333336	-0.000720350657953062	-0.0169933808072559	-0.017713731465209	0.497041716440486	0.496321365782533	0.265462093153811	0.248468712346555	FALSE	TRUE
Actr10	A	Stable	1.52533333333333	-0.0413333333333336	0.0369843397312453	-0.0344039888335345	0.0025803508977108	0.759307133880959	0.796291473612204	0.146544377709686	0.112140388876152	TRUE	TRUE
Actr1a	A	Stable	1.41866666666667	-0.0093333333333336	0.0204073352004592	-0.0218425022931301	-0.0014351670926709	0.551817136512976	0.572224471713436	0.2197638169	0.19792131460687	TRUE	TRUE
Actr2	A	Stable	0.522333333333333	-0.108666666666667	0.0388707512036146	-0.0317747385277311	0.0070960126758835	0.624609215094165	0.663479966297779	0.246568901151755	0.214794162624024	TRUE	TRUE
Actr3	A	Stable	1.01066666666667	-0.203666666666667	0.0338852111707109	-0.0257882818469548	0.0080969293237561	0.623970820078614	0.657856031249324	0.218831665251701	0.193043383404746	TRUE	TRUE
Actr3b	A	Stable	1.37466666666667	-0.0480000000000004	0.00738078220349114	-0.015749297768859	-0.00836851556536786	0.719910991054227	0.727291773257719	0.154141852534065	0.138392554765206	TRUE	TRUE
Actr6	A	Stable	1.556	0.00699999999999956	0.0151584161461749	-0.0182856394457074	-0.0031272232995325	0.690469762549859	0.705628178696034	0.104711904664693	0.0864262652189859	TRUE	TRUE
Actrt1	B	Stable	-1.033	-0.0179999999999998	-0.00114265002471792	0.00321937349776739	0.00207672347304947	0.831992533114513	0.830849883089795	0.00705923494020408	0.0102786084379715	FALSE	FALSE
Actrt2	A	Stable	0.291	-0.0483333333333334	0.00415698048971858	0.00884429245359205	0.0130012729433106	0.823992416613963	0.828149397103682	0.0307715651080105	0.0396158575616026	FALSE	FALSE
Actrt3	A	Stable	1.302	-0.148666666666667	0.0257254025758924	-0.0136275817375607	0.0120978208383317	0.714420026239631	0.740145428815523	0.14029394890879	0.126666367171229	TRUE	FALSE
Acvr1	A	Stable	0.925333333333333	-0.126666666666667	0.057090995184904	-0.0444967586379901	0.0125942365469139	0.608200344643839	0.665291339828743	0.261478379670618	0.216981621032628	TRUE	TRUE
Acvr1b	A	Stable	1.65066666666667	0.0269999999999995	-0.000429249563786094	-0.0125574995832788	-0.0129867491470649	0.527874560458845	0.527445310895059	0.2372340646608	0.224676565077521	FALSE	TRUE
Acvr1c	A	A to B	0.11	-0.309	0.017649408079793	-0.0283771965431635	-0.0107277884633705	0.76418757274597	0.781836980825763	0.12190122915234	0.0935240326091769	TRUE	TRUE
Acvr2a	A	Stable	0.0376666666666667	-0.148666666666667	0.012163821406334	-0.0133807705032022	-0.0012169490968682	0.678196920934779	0.690360742341113	0.187690927495749	0.174310156992546	TRUE	TRUE
Acvr2b	A	Stable	1.061	-0.0526666666666669	0.0304003266129163	-0.0215422577415484	0.0088580688713679	0.6626339186937	0.693034245306616	0.210622990613351	0.189080732871802	TRUE	TRUE
Acvrl1	A	Stable	1.52766666666667	0.0903333333333331	-0.0086061542652508	-0.00125362765003663	-0.00985978191528743	0.698729604916007	0.690123450650756	0.0924156339155491	0.0911620062655125	FALSE	FALSE
Acy1	A	Stable	1.472	-0.093666666666667	0.0143202705289619	-0.00646155259203882	0.00785871793692308	0.584123865993442	0.598444136522404	0.132708825335813	0.126247272743774	FALSE	FALSE
Acy3	A	Stable	1.59633333333333	-0.0226666666666667	2.19081115262476e-05	-0.00338083051070799	-0.00335892239918174	0.806474875451864	0.80649678356339	0.0860054728656602	0.0826246423549522	FALSE	FALSE
Acyp1	A	Stable	1.505	-0.0640000000000002	-0.00336466203276986	-0.00515604975703245	-0.00852071178980231	0.629756714468388	0.626392052435619	0.104743768575724	0.0995877188186919	FALSE	FALSE
Acyp2	A	Stable	0.273666666666667	-0.143666666666667	0.0243922295212434	-0.0230005925429104	0.001391636978333	0.774195321457314	0.798587550978558	0.136427021518687	0.113426428975776	TRUE	TRUE
Ada	A	Stable	1.332	0.0169999999999996	-0.00603050639652924	-0.0026355658862367	-0.00866607228276594	0.762780544276108	0.756750037879578	0.133289677714503	0.130654111828266	FALSE	FALSE
Adad1	A	Stable	0.504666666666667	-0.057	-0.00326095614546229	-0.00441728649754417	-0.00767824264300646	0.830370315107608	0.827109358962146	0.0317075053833689	0.0272902188858248	FALSE	TRUE
Adad2	A	Stable	1.17666666666667	0.189333333333333	-0.0167773231045166	0.0063546261784705	-0.0104226969260461	0.82373574711844	0.806958424013923	0.0633391693923806	0.0696937955708511	FALSE	FALSE
Adal	A	Stable	1.642	-0.0683333333333338	0.00393819207636026	-0.0137151589245653	-0.00977696684820504	0.672825756935521	0.676763949011881	0.0851017076240078	0.0713865486994425	FALSE	TRUE
Adam10	A	Stable	1.61633333333333	-0.0740000000000004	0.0345673628845653	-0.0314658889245464	0.0031014739600189	0.5556556870269	0.590223049911465	0.302997159847091	0.271531270922544	TRUE	TRUE
Adam11	A	Stable	1.37866666666667	0.00833333333333335	0.0690042620814335	-0.023752560726181	0.0452517013552525	0.289967591205651	0.358971853287085	0.243760902341142	0.220008341614961	TRUE	TRUE
Adam12	A	B to A	0.228333333333333	0.713	-0.005402471072527	0.0209376483020216	0.0155351772294946	0.770881042443887	0.76547857137136	0.0897021798351578	0.110639828137179	TRUE	TRUE
Adam17	A	Stable	0.767666666666667	-0.132333333333333	0.025120122317328	-0.0298927647061566	-0.0047726423888286	0.790738199689289	0.815858322006617	0.103201866270597	0.07330910156444	TRUE	TRUE
Adam18	B	Stable	-0.915	-0.0576666666666666	-0.00168275597832379	0.000168171042554101	-0.00151458493576969	0.818242873219434	0.816560117241111	0.0499835911757716	0.0501517622183257	FALSE	FALSE
Adam19	B	Stable	-0.027	0.0706666666666667	0.0128964669883201	-0.0132977087558493	-0.0004012417675292	0.705754306983894	0.718650773972214	0.172863714077792	0.159566005321943	TRUE	TRUE
Adam1b	A	Stable	1.28966666666667	-0.0113333333333336	0.00208264506179867	-0.00425654879024984	-0.00217390372845117	0.709339040436002	0.711421685497801	0.060510347521535	0.0562537987312851	FALSE	FALSE
Adam2	A	Stable	0.290666666666667	0.161333333333333	-0.00942698095825645	0.00645092484149919	-0.00297605611675726	0.797038925321042	0.787611944362785	0.0689647587552076	0.0754156835967068	TRUE	TRUE
Adam20	B	Stable	-0.46	-0.195666666666667	-0.00971654229136731	-0.00693038650097746	-0.0166469287923448	0.86898536128341	0.859268818992043	0.0251760880887274	0.0182457015877499	FALSE	FALSE
Adam21	A	Stable	1.36166666666667	-0.0316666666666668	-0.0143065146706505	-0.00402039608029652	-0.018326910750947	0.836573658157226	0.822267143486575	0.044378166237852	0.0403577701575554	FALSE	FALSE
Adam22	A	Stable	0.243666666666667	-0.0370000000000001	-0.00356515090228005	-0.00718645386156347	-0.0107516047638435	0.538490737203965	0.534925586301685	0.300278655735976	0.293092201874413	FALSE	TRUE
Adam23	A	Stable	1.28233333333333	0.00199999999999989	0.0122270771006853	-0.0202526261413988	-0.0080255490407135	0.675023533734204	0.687250610834889	0.179512907279358	0.15926028113796	TRUE	TRUE
Adam24	B	Stable	-0.221333333333333	-0.238333333333333	-0.0297883996794455	-0.00993222141197279	-0.0397206210914183	0.718142453742125	0.68835405406268	0.080643672009984	0.0707114505980112	TRUE	FALSE
Adam25	B	Stable	-0.468	-0.192666666666667	-0.0144801644493531	-0.00209422354525097	-0.0165743879946041	0.895314329009071	0.880834164559718	0.0204103486298256	0.0183161250845747	FALSE	FALSE
Adam26a	B	Stable	-0.547	-0.255333333333333	0.00384471367984807	-0.00732272474464068	-0.00347801106479261	0.794223848170169	0.798068561850017	0.027391987234277	0.0200692624896363	FALSE	TRUE
Adam26b	B	Stable	-0.598	-0.211666666666667	-0.009952234150574	0.00205107744199984	-0.00790115670857416	0.869227580265769	0.859275346115195	0.019809994637275	0.0218610720792749	FALSE	FALSE
Adam28	B	Stable	-0.643666666666667	0.180666666666667	-0.00238193980827128	-0.00282853879765657	-0.00521047860592785	0.825648913796759	0.823266973988487	0.0464026353874815	0.043574096589825	FALSE	FALSE
Adam29	B	Stable	-1.018	-0.0473333333333331	-0.000921061613068708	-0.000288288621159474	-0.00120935023422818	0.823161328379234	0.822240266766165	0.0131033694943577	0.0128150808731982	FALSE	FALSE
Adam3	B	Stable	-0.955666666666667	-0.0549999999999999	-0.00315237683934266	0.00688957950253442	0.00373720266319176	0.830050684687501	0.826898307848158	0.0501677686638794	0.0570573481664138	FALSE	TRUE
Adam30	B	Stable	-0.054	-0.00833333333333333	-0.000715336519697796	0.00187525917583153	0.00115992265613373	0.856439896476221	0.855724559956524	0.0509416395952899	0.0528168987711214	FALSE	FALSE
Adam32	A	Stable	0.0116666666666667	-0.118333333333333	-0.000974299100266252	-0.00212773221820963	-0.00310203131847588	0.813601326720303	0.812627027620037	0.0482042998605721	0.0460765676423625	FALSE	FALSE
Adam33	A	Stable	0.879333333333333	0.145333333333333	-0.0147383836951834	0.00970098636088698	-0.00503739733429642	0.661590614527305	0.646852230832121	0.0822873759662764	0.0919883623271633	FALSE	FALSE
Adam34	B	Stable	-0.477	-0.296666666666667	-0.000431579803291671	-0.00361717674556775	-0.00404875654885942	0.853838158321789	0.853406578518497	0.0242668239930036	0.0206496472474358	FALSE	TRUE
Adam34l	B	Stable	-0.461	-0.299333333333333	0.0027551106482232	0.00120728613537772	0.00396239678360092	0.857388214681762	0.860143325329985	0.0248690633209396	0.0260763494563173	FALSE	FALSE
Adam39	B	Stable	-0.430333333333333	-0.177333333333333	-0.035614925605076	-0.00206639848645104	-0.037681324091527	0.897494513724076	0.861879588119	0.0195021336453339	0.0174357351588829	TRUE	FALSE
Adam4	A	Stable	1.30633333333333	0.059333333333333	0.0398056650381811	-0.0335745334354178	0.0062311316027633	0.81693700004647	0.856742665084651	0.137018001369421	0.103443467934004	TRUE	TRUE
Adam5	B	Stable	-0.867	-0.0753333333333332	-0.00250386279785608	0.000760374179969457	-0.00174348861788662	0.841875846937115	0.839371984139259	0.0316598914897353	0.0324202656697047	FALSE	FALSE
Adam6a	B	Stable	-1.02066666666667	-0.0239999999999998	0.00183351421601363	0.00027801882434627	0.0021115330403599	0.815094921266332	0.816928435482346	0.00578876642973505	0.00606678525408132	FALSE	FALSE
Adam6b	B	Stable	-0.996333333333333	-0.0379999999999999	0.00331083526294285	-0.00186619999574215	0.0014446352672007	0.822634044574481	0.825944879837424	0.0101503836636977	0.0082841836679556	FALSE	FALSE
Adam7	B	Stable	-0.637666666666667	0.206	-0.0087658875012977	-0.000369596758597136	-0.00913548425989484	0.839992264219157	0.831226376717859	0.0371360892603449	0.0367664925017478	TRUE	FALSE
Adam8	A	Stable	1.17866666666667	-0.131	0.00506375964461747	-0.00766106023525236	-0.00259730059063489	0.774108601151459	0.779172360796077	0.0720766125274336	0.0644155522921813	FALSE	FALSE
Adam9	A	Stable	1.12166666666667	-0.130333333333334	0.0177198478852991	-0.0220534856524141	-0.004333637767115	0.756657790404391	0.77437763828969	0.115240782610534	0.0931872969581201	TRUE	TRUE
Adamdec1	B	Stable	-0.696666666666667	0.205666666666667	0.00911460960760724	-0.00261712192582406	0.00649748768178318	0.800590839022596	0.809705448630203	0.0443745156626933	0.0417573937368692	FALSE	FALSE
Adamts1	A	Stable	0.054	0.165666666666667	-0.0613766576354613	0.00125962184811619	-0.0601170357873451	0.571847174355704	0.510470516720242	0.0851563514493359	0.0864159732974521	TRUE	FALSE
Adamts10	A	Stable	1.402	-0.00933333333333356	0.0983632071661509	-0.0607054926599886	0.0376577145061623	0.603595016260354	0.701958223426505	0.214067051977484	0.153361559317495	TRUE	TRUE
Adamts12	B	Stable	-0.961333333333333	-0.037	-0.00183150517794795	0.00086811963674778	-0.00096338554120017	0.782753495319486	0.780921990141538	0.0505038516808125	0.0513719713175603	FALSE	FALSE
Adamts13	A	Stable	1.45933333333333	0.0379999999999996	-0.00322499565448131	-0.00114980206238955	-0.00437479771687086	0.740379351814525	0.737154356160044	0.0537820409744222	0.0526322389120327	FALSE	FALSE
Adamts14	A	Stable	1.27133333333333	0.247666666666667	-0.00819887793581364	0.00142395316738572	-0.00677492476842792	0.746466672625067	0.738267794689253	0.141307638592105	0.142731591759491	TRUE	FALSE
Adamts15	B	Stable	-0.679666666666667	-0.0926666666666665	-0.0225468036917792	0.00690887136932594	-0.0156379323224533	0.73703998550815	0.714493181816371	0.100124980773479	0.107033852142805	TRUE	TRUE
Adamts17	A	Stable	0.593666666666667	0.279666666666667	-0.0191757685708096	0.024304196003298	0.0051284274324884	0.800566790473606	0.781391021902797	0.0986501683207079	0.122954364324006	TRUE	TRUE
Adamts18	A	Stable	1.534	-0.105666666666667	0.0235731366794045	-0.00700060249183079	0.0165725341875737	0.62254235497129	0.646115491650695	0.220778507943183	0.213777905451352	TRUE	TRUE
Adamts19	B	Stable	-1.168	-0.0649999999999998	-0.00464436124810241	0.00475440300314021	0.0001100417550378	0.838074380715922	0.83343001946782	0.0442398961320711	0.0489942991352113	TRUE	TRUE
Adamts2	A	Stable	0.35	0.140666666666667	-0.0034925879595592	-0.00269469495517788	-0.00618728291473708	0.726965925384455	0.723473337424896	0.135764769018007	0.13307007406283	FALSE	FALSE
Adamts20	B	B to A	-0.747666666666667	0.364	-0.00121586280507135	0.00531694414737427	0.00410108134230292	0.773536540199179	0.772320677394107	0.0808178337676913	0.0861347779150655	FALSE	TRUE
Adamts3	B	Stable	-1.06366666666667	0.0323333333333335	-0.00467254508032156	0.00551869320233916	0.0008461481220176	0.788814727099697	0.784142182019376	0.0682052645959505	0.0737239577982897	TRUE	TRUE
Adamts5	B	Stable	-0.887	0.274333333333334	-0.00447955556721813	0.0096971968544403	0.00521764128722217	0.735073925266415	0.730594369699197	0.0848914361762665	0.0945886330307068	FALSE	TRUE
Adamts6	A	A to B	0.99	-0.316666666666667	0.0093812527850341	-0.0126261604072054	-0.0032449076221713	0.784892935511121	0.794274188296155	0.100253696009812	0.0876275356026067	TRUE	TRUE
