chr	start	end	width_kb	is_differential	mecp2_ctrl_mean	mecp2_mut_mean	cg_mc_ctrl_mean	cg_mc_mut_mean	cg_hmc_ctrl_mean	cg_hmc_mut_mean	predicted_a_ctrl	predicted_a_mut	resid_a_ctrl	resid_a_mut	predicted_b_ctrl	predicted_b_mut	resid_b_ctrl	resid_b_mut	cg_mc_log2fc	cg_mc_quartile	dmr_class	mecp2_log2fc	mean_tad_score	mecp2_peak_count	mecp2_up_count	mecp2_down_count
chr5	37130000	37290000	160	FALSE	1.88176307	1.44375955	0.00618446	0.00615178	0.00157202	0.00147883	1.22932312440836	1.22443256600537	0.652439945591637	0.219326983994625	1.4316460432561	1.39566747483823	0.450117026743903	0.0480920751617697	-0.00503	2	Hyper-DMR	-0.316442	2.8541021257217	0	0	0
chr5	37300000	37420000	120	TRUE	1.90308004	1.65055168	0.00749093	0.00731778	0.00114654	0.00120532	1.42483621610826	1.39892433766648	0.478243823891739	0.251627342333522	1.37612165191084	1.38434055885188	0.526958388089161	0.266211121148117	-0.023549	1	Hyper-DMR	-0.172138	2.78179517073592	0	0	0
chr5	37430000	37570000	140	FALSE	1.18189647	0.94439281	0.00574244	0.00569419	0.0005287	0.00054535	1.16317488006047	1.15595427287124	0.0187215899395278	-0.211561462871237	1.02315516138266	1.02554273959116	0.158741308617337	-0.0811499295911565	-0.007802	1	Hyper-DMR	-0.244408	1.7752388210805	0	0	0
chr5	37580000	37840000	260	FALSE	1.22404794	0.98292771	0.00567031	0.00563106	0.00047739	0.00051997	1.15238063349965	1.14650687531981	0.071667306500347	-0.163579165319809	0.999301345440895	1.0116929549345	0.224746594559105	-0.0287652449344986	-0.006395	2	Hyper-DMR	-0.241191	1.84284425486889	0	0	0
chr5	37860000	38020000	160	FALSE	1.28340408	1.10389889	0.00571949	0.00571429	0.00053691	0.00058655	1.15974041508653	1.15896223565888	0.123663664913475	-0.0550633456588772	1.0243953405617	1.04187135265972	0.2590087394383	0.0620275373402832	-0.000841	2	No DMR	-0.168816	1.65463042668834	0	0	0
chr5	38030000	38200000	170	FALSE	1.65696378	1.3239253	0.00569875	0.00572047	0.001242	0.00109289	1.15663667636933	1.15988707197866	0.500327103630671	0.164038228021341	1.27659415151548	1.22455492189559	0.380369628484522	0.0993703781044122	0.003515	3	Hyper-DMR	-0.262908	3.0716261026148	0	0	0
chr5	38300000	38470000	170	FALSE	1.41358185	1.1404042	0.00670166	0.00667449	0.00095685	0.00087166	1.30672204748137	1.30265605997191	0.106859802518633	-0.162251859971905	1.24889487100421	1.21620696173774	0.164686978995787	-0.0758027617377386	-0.003963	2	No DMR	-0.243989	2.32709249105263	0	0	0
chr5	38480000	38630000	150	TRUE	1.45943706	1.16685136	0.00605662	0.00612416	0.00101638	0.00094125	1.21019188247941	1.22029923604544	0.249245177520587	-0.0534478760454435	1.22213196528027	1.200139600151	0.237305094719729	-0.0332882401510013	0.010485	3	Hyper-DMR	-0.255675	2.16491284729171	0	0	0
chr5	38640000	38770000	130	FALSE	1.1409643	1.0047521	0.00680996	0.00689121	0.0009638	0.00088998	1.32292913056104	1.33508818411804	-0.181964830561039	-0.330336084118041	1.25948640407291	1.23898966417015	-0.118522104072914	-0.234237564170148	0.011658	4	Hyper-DMR	-0.138985	2.19627776908969	0	0	0
chr5	38780000	38880000	100	FALSE	4.66828197	10.60737124	0.00592903	0.00630506	0.00216407	0.00205063	1.19109805302295	1.2473709011342	3.47718391697705	9.3600003388658	1.6256318511697	1.6128976730612	3.0426501188303	8.9944735669388	0.058212	4	Hyper-DMR	1.127862	2.30744264551585	13	13	0
chr5	38900000	39060000	160	FALSE	0.83881089	0.89093327	0.00441458	0.00449009	0.00060526	0.0005617	0.964460777214922	0.975760840403712	-0.125649887214922	-0.0848275704037124	0.951512138488472	0.941476586421964	-0.112701248488472	-0.0505433164219644	0.014229	4	No DMR	0.062309	1.44509526212539	2	2	0
chr5	39070000	39200000	130	FALSE	1.3982073	2.53866724	0.00406106	0.00423845	0.00082744	0.00079107	0.911556548126042	0.938102942101139	0.486650751873957	1.60056429789886	1.00506129492763	1.00522405230264	0.393146005072375	1.53344318769736	0.034805	4	No DMR	0.727097	1.5057244218996	9	9	0
chr5	39230000	39350000	120	FALSE	1.03572054	2.58796322	0.00336283	0.00351358	0.00068282	0.00064419	0.807066505478588	0.829626226385888	0.228654034521412	1.75833699361411	0.900855314225443	0.898214646680653	0.134865225774557	1.68974857331935	0.032746	4	No DMR	1.088519	1.56048630625639	8	8	0
chr5	39360000	39500000	140	FALSE	1.05112952	1.45949614	0.00332892	0.00344304	0.00058652	0.00057742	0.801991877710982	0.819069923150061	0.249137642289017	0.640426216849939	0.863665632372658	0.868915856071387	0.187463887627341	0.590580283928613	0.024985	4	No DMR	0.370832	1.62630612369267	2	2	0
chr5	39500000	39640000	140	FALSE	0.92768934	0.87860871	0.00328172	0.00346196	0.0008996	0.000931	0.794928402906176	0.82190129906758	0.132760937093823	0.0567074109324196	0.972811031885268	0.997575796478214	-0.0451216918852681	-0.118967086478214	0.03955	4	Hyper-DMR	-0.056868	1.73658228366499	0	0	0
chr5	39650000	39800000	150	FALSE	0.84419437	0.8100621	0.00419664	0.00425533	0.00038747	0.00034226	0.931846080203068	0.940629032243197	-0.0876517102030687	-0.130566932243197	0.856852930525501	0.84496706670554	-0.0126585605255013	-0.0349049667055399	0.011398	4	Hyper-DMR	-0.042117	2.80410403463332	1	1	0
chr5	39820000	39960000	140	TRUE	0.8185584	0.75402081	0.00357001	0.0035959	0.0002792	0.00024422	0.838070969674769	0.841945405325117	-0.0195125696747696	-0.0879245953251174	0.771077360439341	0.760422807304722	0.0474810395606587	-0.0064019973047218	0.005504	3	No DMR	-0.082533	0.987779597440575	0	0	0
chr5	39960000	40070000	110	FALSE	0.64377597	0.65817302	0.00384622	0.00388985	0.00036533	0.00035611	0.87940576577298	0.885934990470727	-0.23562979577298	-0.227761970470727	0.82270765816031	0.822648863145993	-0.17893168816031	-0.164475843145993	0.008901	3	No DMR	0.020915	1.79291798373733	2	2	0
chr5	40100000	40270000	170	FALSE	0.52003373	0.40141544	0.00331737	0.00329565	0.00013385	0.00012025	0.800263421482264	0.797013025872934	-0.280229691482265	-0.395597585872934	0.699895694180131	0.693378764207628	-0.179861964180132	-0.291963324207628	-0.004814	2	No DMR	-0.213537	0.951867191151587	0	0	0
chr5	40270000	40400000	130	FALSE	0.64227428	0.52413363	0.00348773	0.00348351	0.0001504	0.00013128	0.825757776731137	0.825126254195622	-0.183483496731137	-0.300992624195622	0.718578164790082	0.711382001453802	-0.076303884790082	-0.187248371453802	-0.00091	2	No DMR	-0.184442	1.32181149708975	0	0	0
chr5	40410000	40550000	140	FALSE	0.47557294	0.37352144	0.00324969	0.00327862	0.00015604	0.00014217	0.790135116931644	0.794464488247386	-0.314562176931644	-0.420943048247386	0.702825526064094	0.699995148651758	-0.227252586064094	-0.326473708651758	0.006453	3	No DMR	-0.192316	2.44489984738153	0	0	0
chr5	40550000	40700000	150	FALSE	0.54916217	0.46852688	0.0035725	0.00361212	0.00014632	0.00015276	0.838443597900701	0.84437272653982	-0.289281427900701	-0.37584584653982	0.723442447918475	0.72871982177799	-0.174280277918475	-0.26019294177799	0.008412	3	No DMR	-0.136805	1.86984031712761	0	0	0
chr5	40710000	40860000	150	FALSE	0.5254315	0.60560263	0.00413062	0.00416709	0.0002508	0.00025487	0.921966194469736	0.927423925955568	-0.396534694469736	-0.321821295955568	0.802736150240966	0.806925291985103	-0.277304650240966	-0.201322661985103	0.007157	3	No DMR	0.127512	1.51502818200465	2	2	0
chr5	40860000	41140000	280	FALSE	0.6396955	0.51719977	0.00319127	0.00317781	0.00018304	0.00018676	0.781392570361797	0.779378282843307	-0.141697070361797	-0.262178512843307	0.708178135475522	0.708511385086179	-0.0684826354755225	-0.191311615086179	-0.003041	2	No DMR	-0.192252	1.72973570612795	0	0	0
chr5	41140000	41310000	170	FALSE	0.78788691	0.67304861	0.00398536	0.0040107	0.0002406	0.00029536	0.900228051458165	0.90402017966905	-0.112341141458165	-0.23097156966905	0.788213972856293	0.809814010892535	-0.000327062856292739	-0.136765400892535	0.005077	3	No DMR	-0.154609	1.12500904783461	0	0	0
chr5	41330000	41490000	160	TRUE	1.63249063	1.59618455	0.0046332	0.00459323	0.00041236	0.00046676	0.997177236151929	0.991195730051333	0.635313393848071	0.604988819948667	0.898422813449494	0.915014424353021	0.734067816550505	0.681170125646979	-0.007377	1	No DMR	-0.026773	1.76342210072622	0	0	0
chr5	41490000	41610000	120	FALSE	0.95959094	0.82346193	0.00434335	0.00430355	0.00040758	0.00046365	0.953801215555041	0.947845149935734	0.00578972444495839	-0.124383219935734	0.875049843606739	0.892255154535356	0.0845410963932609	-0.0687932245353561	-0.007628	1	No DMR	-0.159356	1.64355289851783	0	0	0
chr5	41610000	41770000	160	FALSE	1.04288842	0.90453999	0.00344475	0.0035587	0.00069393	0.00063594	0.819325824461845	0.836378429419634	0.223562595538155	0.0681615605803655	0.910973278168504	0.898616243634578	0.131915141831495	0.00592374636542192	0.024518	4	Hyper-DMR	-0.151824	2.49384057695254	1	1	0
chr5	41780000	41880000	100	FALSE	1.19003055	0.98324767	0.00532977	0.00546609	0.00067549	0.00053894	1.1014188599821	1.12181913297767	0.0886116900179043	-0.138571462977671	1.04515422729274	1.00619609102569	0.144876322707255	-0.0229484210256935	0.022863	4	Hyper-DMR	-0.209162	2.35084291725506	0	0	0
chr5	41890000	42070000	180	TRUE	0.85790416	1.12895866	0.00364797	0.00372899	0.00045382	0.00040318	0.849737675093894	0.861862309176212	0.00816648490610563	0.267096350823788	0.839743563467876	0.827571672294183	0.0181605965321232	0.301386987705817	0.01696	4	No DMR	0.293806	2.2093234480291	3	3	0
chr5	42080000	42190000	110	TRUE	0.73050302	0.56902778	0.0037822	0.00377127	0.00029503	0.0002744	0.869825179819511	0.868189506522551	-0.139322159819512	-0.299161726522551	0.792625554590081	0.784384712768208	-0.0621225345900815	-0.215356932768208	-0.002259	2	No DMR	-0.23538	2.43271927314052	0	0	0
chr5	42190000	42380000	190	FALSE	0.67748722	0.54191491	0.00347017	0.00344138	0.00029756	0.00027871	0.823129924663925	0.818821504332773	-0.145642704663925	-0.276906594332773	0.770226392970314	0.761291938188314	-0.092739172970314	-0.219377028188314	-0.006236	2	No DMR	-0.205833	2.12598957084863	0	0	0
chr5	42380000	42670000	290	FALSE	4.42158205	3.66496573	0.00352965	0.00355664	0.00038526	0.00038095	0.8320311001171	0.836070150646374	3.5895509498829	2.82889557935363	0.80623126479143	0.806696420829692	3.61535078520857	2.85826930917031	0.00577	3	No DMR	-0.249528	1.68218414333013	3	3	0
chr5	42670000	42820000	150	FALSE	0.67868921	0.54737636	0.00439647	0.00436152	0.00031163	0.00028731	0.961750617708247	0.956520354055112	-0.283061407708247	-0.409143994055112	0.84448754496665	0.833124371630372	-0.16579833496665	-0.285748011630372	-0.006649	1	No DMR	-0.198648	1.66141502248304	0	0	0
chr5	42830000	42940000	110	TRUE	0.82366124	0.69361869	0.00409109	0.00410587	0.00048494	0.00045316	0.916050534320711	0.91826235969391	-0.0923892943207108	-0.22464366969391	0.884045555447639	0.87371266672213	-0.0603843154476395	-0.18009397672213	0.00292	3	No DMR	-0.170633	2.27517267708217	0	0	0
chr5	42940000	43230000	290	TRUE	0.95742003	0.99835827	0.00463757	0.00474529	0.00069717	0.00061772	0.997831206170933	1.01395149231444	-0.0404111761709332	-0.0155932223144444	1.00124683793325	0.980701366083791	-0.0438268079332492	0.0176569039162088	0.019685	4	No DMR	0.044746	3.84952959147052	4	4	0
chr5	43230000	43400000	170	FALSE	1.59730056	2.05586038	0.00425555	0.00455418	0.00139526	0.00126016	0.940661955218982	0.985351901849476	0.656638604781017	1.07050847815052	1.22393769016909	1.19762646737108	0.373362869830913	0.85823391262892	0.056634	4	Hyper-DMR	0.306191	3.19840493853341	3	3	0
chr5	43410000	43670000	260	FALSE	0.94245022	0.73955725	0.00549539	0.00546804	0.00047702	0.00048901	1.12620387475269	1.12211095026304	-0.183753654752689	-0.38255370026304	0.986101094780787	0.98837292796988	-0.0436508747807874	-0.24881567796988	-0.004542	2	Hyper-DMR	-0.248011	1.71617629605205	0	0	0
chr5	43670000	43830000	160	TRUE	1.10525548	0.86558107	0.00635272	0.00647459	0.00095036	0.00082259	1.25450321488838	1.27274104697443	-0.149247734888378	-0.407159976974432	1.22049228962476	1.1836144421743	-0.115236809624756	-0.318033372174304	0.018282	4	Hyper-DMR	-0.261171	1.61244893080285	0	0	0
chr5	43830000	44030000	200	TRUE	1.15309017	0.91752761	0.0064938	0.00648274	0.00052367	0.00048631	1.27561582136003	1.27396069357738	-0.122525651360032	-0.35643308357738	1.07747400649293	1.06320265212836	0.0756161635070675	-0.145675042128356	-0.001647	2	Hyper-DMR	-0.247324	1.55967123197803	0	0	0
chr5	44040000	44140000	100	FALSE	1.24341194	1.45257107	0.00584443	0.00650159	0.00181227	0.00141489	1.17843767233467	1.2767815940026	0.0649742676653288	0.175789475997395	1.49270598773783	1.39878866295412	-0.249294047737834	0.0537824070458848	0.101154	4	Hyper-DMR	0.178766	2.70722013437245	2	2	0
chr5	44150000	44280000	130	FALSE	1.32739177	1.56388802	0.00429791	0.00488119	0.00201284	0.00180686	0.947001124556516	1.03428891235625	0.380390645443484	0.529599107643751	1.44935713265171	1.41880186249741	-0.121965362651714	0.145086157502594	0.10803	4	Hyper-DMR	0.191125	2.22819938997846	7	7	0
chr5	44280000	44450000	170	TRUE	0.74790207	0.60726488	0.00466439	0.00460542	0.00032287	0.00034296	1.00184481621892	0.993019962209609	-0.253942746218918	-0.385755082209609	0.868547100405334	0.871371848620807	-0.120645030405334	-0.264106968620807	-0.010854	1	No DMR	-0.199288	2.20418236401285	0	0	0
chr5	44450000	44610000	160	TRUE	1.37808201	1.11354773	0.00525871	0.00521823	0.00058987	0.000633	1.0907847388035	1.08472691125904	0.287297271196496	0.0288208187409571	1.00903284316319	1.0215305019292	0.369049166836811	0.0920172280708045	-0.006918	1	Hyper-DMR	-0.240893	1.73726925603478	0	0	0
chr5	44620000	44920000	300	FALSE	1.07859628	0.86373198	0.00507235	0.0050334	0.00042541	0.00043948	1.06289598531571	1.05706712210285	0.0157002946842861	-0.193335142102849	0.935925192456057	0.938079019271439	0.142671087543943	-0.0743470392714394	-0.006805	1	Hyper-DMR	-0.236561	1.57810758190039	0	0	0
chr5	44930000	45040000	110	TRUE	0.68861052	0.50895681	0.00427447	0.00424116	0.00025492	0.00024043	0.943493331136502	0.938508493302856	-0.254882811136502	-0.429551683302856	0.814964922455532	0.80726188799421	-0.126354402455532	-0.29830507799421	-0.006442	2	No DMR	-0.276299	1.38273453985408	0	0	0
chr5	45040000	45400000	360	FALSE	0.68672743	0.54917608	0.00434773	0.00433189	0.00024256	0.00024097	0.954456682072945	0.952086227816417	-0.267729252072945	-0.402910147816417	0.815989560305073	0.814234050581205	-0.129262130305073	-0.265057970581206	-0.003029	2	No DMR	-0.207047	1.78449279780996	0	0	0
chr5	45400000	45530000	130	FALSE	1.18370774	0.92166406	0.00611603	0.00610054	0.00078519	0.00073128	1.21908258244029	1.21676450564524	-0.0353748424402934	-0.295100445645242	1.1433693084911	1.12281099604419	0.0403384315088969	-0.201146936044186	-0.0024	2	Hyper-DMR	-0.271837	1.75575157606694	0	0	0
chr5	45530000	45670000	140	FALSE	0.93900656	0.74915554	0.0045411	0.00472944	0.0007887	0.00061662	0.983394481289161	1.01157954155902	-0.0443879212891609	-0.262424001559017	1.0269800781933	0.97912145078264	-0.0879735181933035	-0.22996591078264	0.034664	4	Hyper-DMR	-0.231393	2.07208835673663	0	0	0
chr5	45680000	45790000	110	FALSE	0.77261599	0.60134993	0.00440427	0.00443312	0.00043764	0.00038521	0.962917886849719	0.967235286174267	-0.190301896849719	-0.365885356174267	0.89041877488973	0.873705428321693	-0.117802784889731	-0.272355498321693	0.005461	3	Hyper-DMR	-0.240648	2.14583753271651	0	0	0
chr5	45800000	45970000	170	FALSE	0.57468522	0.46258551	0.0047043	0.00471389	0.00036821	0.00034737	1.00781734332612	1.00925248577057	-0.433132123326118	-0.546666975770569	0.887845490483087	0.881061984720659	-0.313160270483088	-0.418476474720659	0.001748	3	Hyper-DMR	-0.188149	1.18224345413524	0	0	0
chr5	45980000	46120000	140	FALSE	0.7018624	0.57833203	0.00418512	0.00415102	0.00031611	0.00034554	0.930122113471048	0.925019052224355	-0.228259713471048	-0.346687022224355	0.830311274941393	0.838355177389684	-0.128448874941393	-0.260023147389684	-0.006674	1	No DMR	-0.181679	1.71606480213636	0	0	0
chr5	46120000	46270000	150	FALSE	0.72689432	0.57279743	0.00373841	0.00371123	0.00017792	0.00019317	0.863272011139374	0.859204527131014	-0.136377691139375	-0.286407097131014	0.747208690848391	0.750666434091164	-0.020314370848391	-0.177869004091164	-0.00566	2	No DMR	-0.224562	1.65267898479323	0	0	0
chr5	46270000	46400000	130	FALSE	0.57075142	0.43583765	0.00433651	0.00429402	0.00018881	0.00019964	0.952777610307904	0.946418986484679	-0.382026190307904	-0.510581336484679	0.795807811677069	0.796531176050892	-0.225056391677069	-0.360693526050892	-0.008154	1	No DMR	-0.230713	2.17878231879006	0	0	0
chr5	46400000	46560000	160	FALSE	0.68330393	0.5514114	0.00341576	0.00341053	0.00023762	0.00026036	0.814987474152706	0.81420480522836	-0.131683544152707	-0.26279340522836	0.744590549962056	0.75238353494388	-0.0612866199620567	-0.20097213494388	-0.001142	2	No DMR	-0.198625	1.99362224203049	0	0	0
chr5	46560000	46700000	140	FALSE	0.62271606	0.49437805	0.00298919	0.00298563	0.00013961	0.00014266	0.75115132060427	0.750618566996111	-0.128435260604271	-0.256240516996111	0.67745248893661	0.678284180907661	-0.0547364289366102	-0.183906130907661	-0.000829	2	No DMR	-0.205916	1.88280597643508	0	0	0
chr5	46700000	46850000	150	FALSE	0.58609484	0.47098103	0.00367779	0.00366194	0.00017352	0.00016601	0.854200234811676	0.851828284056249	-0.268105394811677	-0.380847254056249	0.741096704716567	0.737209955274998	-0.155001864716567	-0.266228925274998	-0.003327	2	No DMR	-0.191019	2.12095165133754	0	0	0
chr5	46850000	47020000	170	FALSE	0.68615502	0.52576683	0.00325594	0.00326654	0.00016136	0.00017477	0.791070428743721	0.792656717577003	-0.104915408743721	-0.266889887577003	0.705206985833926	0.710824838216286	-0.019051965833926	-0.185058008216285	0.002364	3	No DMR	-0.244641	1.77471544324989	0	0	0
chr5	47020000	47160000	140	FALSE	0.48611483	0.38685304	0.00383315	0.00383538	0.00014873	0.00013457	0.877449841711564	0.877783560966113	-0.391335011711564	-0.490930520966113	0.743781165629312	0.738851845727977	-0.257666335629312	-0.351998805727977	0.000458	3	No DMR	-0.184169	2.77837225216966	0	0	0
chr5	47160000	47460000	300	FALSE	0.56937539	0.4713453	0.00347709	0.00347533	0.00018851	0.00022773	0.824165501902257	0.823902118095976	-0.254790111902257	-0.352556818095976	0.731498368725584	0.745481405020221	-0.162122978725584	-0.274136105020221	-0.000381	3	No DMR	-0.16415	2.63661519232559	0	0	0
chr5	47460000	47610000	150	FALSE	0.59869051	0.47352351	0.00340337	0.00339595	0.00014603	0.00014421	0.813133312016445	0.812022909833147	-0.214442802016445	-0.338499399833147	0.710703519596247	0.709494238831955	-0.112013009596248	-0.235970728831955	-0.001622	2	No DMR	-0.20596	1.62929125830321	0	0	0
chr5	47610000	47760000	150	FALSE	0.6177938	0.50220915	0.00366914	0.00368365	0.00015336	0.00016856	0.852905763263762	0.85507718316668	-0.235111963263762	-0.35286803316668	0.733195330180609	0.739749458456424	-0.115401530180609	-0.237540308456424	0.003042	3	No DMR	-0.185094	1.98300527816944	0	0	0
chr5	47760000	47900000	140	FALSE	0.50647986	0.37906649	0.00406417	0.00405882	0.0001784	0.00016994	0.912021959283732	0.911221332372594	-0.405542099283732	-0.532154842372594	0.771716768645848	0.768272516976913	-0.265236908645848	-0.389206026976913	-0.001063	2	No DMR	-0.234705	2.02546787919963	0	0	0
chr5	47900000	48060000	160	TRUE	0.92443232	0.71573053	0.00438134	0.00437664	0.00023883	0.00025043	0.959486414873571	0.958783060390889	-0.035054094873571	-0.243052530390889	0.817157982650558	0.820981491356742	0.107274337349442	-0.105250961356742	-0.000893	2	Hyper-DMR	-0.259765	1.4705233780523	0	0	0
chr5	48060000	48210000	150	TRUE	1.03577974	0.81727963	0.00459586	0.00457316	0.00026082	0.00024912	0.991589309261855	0.988192256760391	0.0441904307381444	-0.170912626760391	0.8410970994156	0.835190733234917	0.1946826405844	-0.0179111032349173	-0.004205	2	Hyper-DMR	-0.249088	1.47360622258327	0	0	0
chr5	48220000	48350000	130	TRUE	1.02230278	0.79265801	0.00561239	0.00561742	0.00028495	0.00024642	1.14371291187477	1.14446565082113	-0.121410131874772	-0.351807640821132	0.925719124928254	0.912228685865135	0.0965836550717456	-0.119570675865135	0.000824	3	Hyper-DMR	-0.265876	1.24452266241419	0	0	0
chr5	48370000	48640000	270	FALSE	0.92861508	0.75455947	0.00418809	0.00428643	0.00068062	0.00052044	0.930566573644147	0.945283143820093	-0.00195149364414723	-0.190723673820093	0.961713192389853	0.911413849457422	-0.0330981123898536	-0.156854379457422	0.019068	4	Hyper-DMR	-0.212517	1.75457689919663	0	0	0
chr5	48670000	48960000	290	TRUE	0.7517765	0.63205105	0.00322514	0.0033449	0.00061193	0.00044342	0.786461212133805	0.804383282952101	-0.0346847121338052	-0.172332232952101	0.865057491719021	0.813360487951724	-0.113280991719021	-0.181309437951724	0.026631	4	Hyper-DMR	-0.167225	1.70949772517242	0	0	0
chr5	48970000	49090000	120	FALSE	0.72351376	0.59066025	0.00265502	0.00278649	0.00061026	0.00047868	0.701142816885582	0.720817287914986	0.0223709431144177	-0.130157037914986	0.821866666610393	0.784334825704922	-0.0983529066103929	-0.193674575704922	0.032015	4	Hyper-DMR	-0.192098	2.60803489046253	0	0	0
chr5	49090000	49260000	170	FALSE	0.91297184	0.75246015	0.00350382	0.0037096	0.00088171	0.00066794	0.828165643460148	0.858960597810424	0.0848061965398517	-0.106500447810424	0.982964364205827	0.921405142786448	-0.0699925242058276	-0.168944992786448	0.043596	4	Hyper-DMR	-0.197411	2.56574028226375	0	0	0
chr5	49370000	49520000	150	FALSE	0.96704055	0.88344087	0.00289595	0.00333534	0.00117788	0.00088442	0.737197964866979	0.802952630004348	0.22984258513302	0.0804882399956519	1.04414030530878	0.971353634568312	-0.0770997553087827	-0.0879127645683119	0.100354	4	Hyper-DMR	-0.095198	2.98976883156477	0	0	0
chr5	49540000	49670000	130	FALSE	1.09802809	3.2718971	0.00409461	0.00423859	0.00080685	0.00079363	0.916577301933272	0.93812389308573	0.181450788066727	2.33377320691427	1.00015764949111	1.00615580489362	0.0978704405088875	2.26574129510638	0.028186	4	No DMR	1.327372	2.91208985966158	12	12	0
chr5	49700000	49850000	150	FALSE	0.77463109	1.45661324	0.00372242	0.0039154	0.0005352	0.00047515	0.860879109399356	0.889758545158499	-0.0862480193993568	0.566854694841502	0.874592298251431	0.867397708765561	-0.0999612082514313	0.589215531234439	0.039648	4	No DMR	0.687662	1.8891084545725	11	11	0
chr5	49860000	49970000	110	TRUE	1.14109647	0.96433898	0.00534761	0.00543175	0.00058883	0.00053297	1.10408861401849	1.1166801557574	0.0370078559815114	-0.152341175757395	1.01529968755443	1.00148229424287	0.125796782445566	-0.0371433142428663	0.014127	4	Hyper-DMR	-0.183064	1.6682658830636	0	0	0
chr5	49980000	50310000	330	FALSE	1.0583985	0.99974233	0.00541227	0.00537711	0.00052641	0.00055822	1.11376497590151	1.10850328577149	-0.0553664759015133	-0.108760955771492	0.997666258449533	1.0064874910787	0.0607322415504668	-0.00674516107869738	-0.005899	2	Hyper-DMR	-0.061723	1.84288181827634	1	1	0
chr5	50320000	50910000	590	FALSE	0.66393272	0.54181904	0.00338779	0.00338629	0.00021018	0.00022278	0.810801766731299	0.810577291896401	-0.146869046731299	-0.268758251896401	0.732625978179729	0.737048417850529	-0.0686932581797296	-0.195229377850529	-0.000328	3	No DMR	-0.186682	1.49911058975298	1	1	0
chr5	50910000	51060000	150	FALSE	0.74123522	0.56722019	0.00403393	0.00402362	0.00013519	0.00013127	0.907496546612178	0.905953656246976	-0.166261326612178	-0.338733466246976	0.753907304637015	0.751726382346581	-0.0126720846370151	-0.184506192346581	-0.002055	2	No DMR	-0.252608	1.47167383081116	0	0	0
chr5	51070000	51220000	150	FALSE	0.69812434	0.55521557	0.00350588	0.00349193	0.00017393	0.00016784	0.828473922233409	0.826386306268852	-0.130349582233409	-0.271170736268852	0.728402017686346	0.725168234785598	-0.0302776776863458	-0.169952664785598	-0.003003	2	No DMR	-0.213198	1.5076264960424	0	0	0
chr5	51220000	51380000	160	TRUE	0.57393782	0.45916393	0.00357095	0.00358367	0.00018292	0.00017719	0.838211640571306	0.840115187171245	-0.264273820571306	-0.380951257171245	0.736498284933116	0.735386395059939	-0.162560464933116	-0.276222465059939	0.002708	3	No DMR	-0.19312	1.95624167537347	0	0	0
chr5	51380000	51650000	270	TRUE	1.31011299	1.10541697	0.00488435	0.00479882	0.00069251	0.00077916	1.03476180600843	1.02196225092252	0.275351183991565	0.0834547190774779	1.01800506609372	1.04279934311437	0.292107923906276	0.0626176268856342	-0.015338	1	Hyper-DMR	-0.190814	2.12044008022526	2	2	0
chr5	51660000	51980000	320	TRUE	1.37735014	1.150145	0.00548179	0.00533803	0.00099218	0.00114963	1.12416863624961	1.10265496807294	0.253181503750391	0.0474900319270632	1.17048117965916	1.21640502653663	0.206868960340836	-0.0662600265366311	-0.024079	1	No DMR	-0.204457	1.4681185133994	0	0	0
chr5	51980000	52110000	130	TRUE	1.46504977	1.25556103	0.00673164	0.00658068	0.00147816	0.0016274	1.31120855118154	1.28861740379735	0.153841218818462	-0.0330563737973533	1.4387437893148	1.48117515361597	0.0263059806852021	-0.225614123615968	-0.02209	1	No DMR	-0.17775	2.28087186522853	0	0	0
chr5	52120000	52400000	280	FALSE	1.11174514	0.88024262	0.00703514	0.00704971	0.00109573	0.00105202	1.356627292776	1.35880769167232	-0.244882152776002	-0.478565071672316	1.32378712212041	1.30914517109252	-0.212041982120413	-0.428902551092518	0.002053	3	Hyper-DMR	-0.250217	1.54100725510587	0	0	0
chr5	52400000	52550000	150	FALSE	1.5205922	1.25950427	0.00785349	0.00784897	0.00140427	0.0013248	1.47909328020213	1.47841686269963	0.0414989197978717	-0.218912592699635	1.49595807386807	1.46702071010276	0.0246341261319311	-0.207516440102765	-0.000591	2	Hyper-DMR	-0.217866	1.6919466460984	0	0	0
chr5	52550000	52680000	130	FALSE	1.3694986	1.13802154	0.00756803	0.0075528	0.00112868	0.00106143	1.43637422262204	1.43409505479837	-0.066875622622044	-0.296073514798375	1.37545380742638	1.35011411167617	-0.00595520742637601	-0.212092571676173	-0.002041	2	Hyper-DMR	-0.209623	1.69810288796974	0	0	0
chr5	52700000	52880000	180	FALSE	1.02395057	0.80329173	0.00759848	0.00764944	0.00078556	0.00067534	1.44093106177048	1.44855722016144	-0.416980491770484	-0.645265490161436	1.254246317394	1.21838716466809	-0.230295747394	-0.415095434668089	0.006791	3	Hyper-DMR	-0.254161	1.73193877629881	0	0	0
chr5	52880000	53010000	130	FALSE	0.93646039	0.81756722	0.00770253	0.00758398	0.0011686	0.00118412	1.45650213281794	1.43876113836647	-0.520041742817943	-0.621193918366465	1.39986782678267	1.39659710057187	-0.463407436782675	-0.579029880571867	-0.015769	1	No DMR	-0.140804	1.28856556716693	0	0	0
