gene	chr	start	end	num_contexts	mean_coverage	chg_mc_group1	chg_mc_group2	chg_mc_difference	chg_mc_qvalue	chg_mc_direction	cg_mc_difference	cg_mc_qvalue	cg_mc_significant	cg_mc_direction	cg_hmc_difference	cg_hmc_qvalue	cg_hmc_significant	cg_hmc_direction	concordant_with_cg_mc
Naf1	chr8	66860216	66890563	8785	12.2402532726238	0	0.000541304367987856	0.000541304367987856	3.55321351249817e-13	Hypermethylated	-0.000489083296701276	0.952914036039065	FALSE	Hypomethylated	-0.0230306261543507	2.12387815215888e-11	TRUE	Hypomethylated	NA
Trim60	chr8	64999306	65018583	6416	9.91410146508728	0	0.000880795014844206	0.000880795014844206	5.65990426759283e-13	Hypermethylated	-0.0179143855154141	4.63945000287261e-05	TRUE	Hypomethylated	-0.0057548216459661	0.00922018613834598	TRUE	Hypomethylated	FALSE
Apela	chr8	65028416	65037335	2762	9.62567885590152	9.69330386568958e-06	0.00166745285880754	0.00165775955494185	1.25940528136711e-12	Hypermethylated	-0.0249252020150039	0.00106278081807691	TRUE	Hypomethylated	-0.00426730595504902	0.245094360945945	FALSE	Hypomethylated	FALSE
Fam168a	chr7	100706634	100841655	41827	10.1527930523346	0.000419122019229338	0.000242876765053444	-0.000176245254175894	1.53188503407285e-12	Hypomethylated	0.0198113758640561	1.03108092973535e-10	TRUE	Hypermethylated	-0.0233956073774831	6.90322474879679e-20	TRUE	Hypomethylated	FALSE
Pak1	chr7	97788540	97912380	37607	10.9068823623262	0.00035113959653079	0.000190914332838782	-0.000160225263692008	1.78017853195879e-12	Hypomethylated	0.00757848612873979	0.058299208503386	FALSE	Hypermethylated	-0.00333899174807925	0.302041624925754	FALSE	Hypomethylated	NA
Adamts3	chr5	89677086	89883333	63641	11.4083806036989	3.73845243621026e-05	2.10036446185754e-06	-3.52841599002451e-05	7.97476253998541e-12	Hypomethylated	-0.00467254508032156	0.00518170716095902	TRUE	Hypomethylated	0.00551869320233916	8.13693952385127e-08	TRUE	Hypermethylated	TRUE
Atp6v1b2	chr8	69088645	69113710	7509	10.8917132774005	0.000165118218060426	0.000527074044429491	0.000361955826369065	1.48445816703835e-11	Hypermethylated	0.0202792140679718	0.000253887963505962	TRUE	Hypermethylated	-0.0287453257259081	1.74087612966484e-12	TRUE	Hypomethylated	TRUE
Trappc11	chr8	47490114	47533469	12967	11.2069291277859	1.5973522289453e-06	0.000252951982583934	0.000251354630354989	3.13211696242612e-11	Hypermethylated	0.00141116561887966	0.663128410670631	FALSE	Hypermethylated	-0.0147936687884548	6.98648995319141e-21	TRUE	Hypomethylated	NA
Rsf1	chr7	97579888	97692777	33363	11.5083288373348	0.000340484444850872	0.000187274160048961	-0.000153210284801911	4.6900705375449e-11	Hypomethylated	0.0415348380824133	1.75624517356807e-55	TRUE	Hypermethylated	-0.0335419699377785	1.32217260160874e-48	TRUE	Hypomethylated	FALSE
Sh2d4a	chr8	68276566	68347698	22404	10.7907795482949	0	0.000171761940274232	0.000171761940274232	5.6665636966756e-11	Hypermethylated	-0.00915210308435122	0.0042970315379118	TRUE	Hypomethylated	0.00189746299983683	0.309405508609776	FALSE	Hypermethylated	FALSE
Trim30d	chr7	104470013	104507848	11599	8.96754030519872	0.000612009971669995	0.000264829065833013	-0.000347180905836982	1.81984801119921e-10	Hypomethylated	0.00761780727775974	0.233791910432747	FALSE	Hypermethylated	-0.00190273387641606	0.19857873002645	FALSE	Hypomethylated	NA
Tead1	chr7	112679317	112906806	75271	9.1436160672769	0.000232306610317165	0.000136767740074497	-9.55388702426682e-05	1.90136641895286e-10	Hypomethylated	0.0216150483487819	3.58456504127853e-40	TRUE	Hypermethylated	-0.0222382407184076	7.08466109151751e-60	TRUE	Hypomethylated	FALSE
Zfp866	chr8	69761325	69791177	9386	10.4525223737481	0.000164441038589302	0.000469499368914289	0.000305058330324987	2.38563114517246e-10	Hypermethylated	-0.00253136976482704	0.558451561755317	FALSE	Hypomethylated	-0.00670262232171095	0.0328582782032292	TRUE	Hypomethylated	NA
Gm49948	chr16	96361793	96525579	54740	9.38728306540007	6.95743212011222e-05	2.08754206307175e-05	-4.86989005704047e-05	2.8328203407747e-10	Hypomethylated	-0.00316032961247315	0.140299991133904	FALSE	Hypomethylated	0.00338240518244246	0.0218452885447526	TRUE	Hypermethylated	NA
Trim61	chr8	65012986	65018522	1839	9.42754214246873	0	0.00212107102757324	0.00212107102757324	3.14465430830926e-10	Hypermethylated	-0.0466698516701864	2.77309495272366e-10	TRUE	Hypomethylated	0.00500254369841503	0.268900676771283	FALSE	Hypermethylated	FALSE
Neu3	chr7	99811438	99828416	5339	8.709051320472	0.00182908048724041	0.000899700211025316	-0.000929380276215092	3.20389580575947e-10	Hypomethylated	0.00170576254835197	0.839780242713041	FALSE	Hypermethylated	-0.00265394258391807	0.431745635550896	FALSE	Hypomethylated	NA
Fryl	chr5	73019986	73256618	74307	9.96597729688993	3.18420055746769e-05	1.99215049347931e-06	-2.98498550811976e-05	3.6146758140885e-10	Hypomethylated	0.00484616331628862	5.70218645794155e-05	TRUE	Hypermethylated	-0.0165795958750131	4.99665217481641e-91	TRUE	Hypomethylated	FALSE
Fchsd2	chr7	101092862	101284404	57086	11.1372643905686	0.000297559909030579	0.000186835219174918	-0.00011072468985566	4.62029981754423e-10	Hypomethylated	0.0243653299985074	5.42651139394802e-25	TRUE	Hypermethylated	-0.0190637147804077	4.263200003659e-22	TRUE	Hypomethylated	FALSE
Mtus2	chr5	147957319	148316064	117855	9.0078295362946	0.000191947380971097	0.000134245461797498	-5.77019191735991e-05	5.03552559344774e-10	Hypomethylated	0.0332099430346776	3.86042328988215e-155	TRUE	Hypermethylated	-0.0396239685079152	7.07674626726131e-306	TRUE	Hypomethylated	FALSE
Xntrpc	chr7	102065712	102096863	10453	8.4231679900507	0.000776525394499325	0.000348153037631988	-0.000428372356867337	5.23745365793958e-10	Hypomethylated	-0.00347827960707126	0.33673881382629	FALSE	Hypomethylated	0.00487735666098957	0.0699700255090261	FALSE	Hypermethylated	NA
Hpgd	chr8	56294584	56321042	7472	12.6422811830835	0	0.00037347629628557	0.00037347629628557	5.58892104957693e-10	Hypermethylated	-0.00737338226250683	0.182507843799929	FALSE	Hypomethylated	0.00118840140055001	0.49554532245778	FALSE	Hypermethylated	NA
Flt3	chr5	147330740	147400488	22465	8.72474404629424	0.000500806409284853	0.000285688851753347	-0.000215117557531506	7.18328976530749e-10	Hypomethylated	-0.00906194031990559	0.000271933379075614	TRUE	Hypomethylated	-0.00726812689584502	2.97019365162573e-05	TRUE	Hypomethylated	TRUE
Asb5	chr8	54529579	54587874	17175	12.6420596797671	0	0.000161888255179909	0.000161888255179909	8.32139506765558e-10	Hypermethylated	0.00655525002243496	0.115449526269953	FALSE	Hypermethylated	-0.00208852124758763	0.414741191627657	FALSE	Hypomethylated	NA
Gtf2e2	chr8	33731832	33777172	13366	11.2343539578034	3.6324430633954e-05	0.000191668192164815	0.000155343761530861	8.40625543705494e-10	Hypermethylated	0.0249891043574314	1.3772116484528e-11	TRUE	Hypermethylated	-0.0303273139538076	1.61520812638273e-29	TRUE	Hypomethylated	TRUE
Zfp868	chr8	69610856	69625547	4663	10.2532168132104	0.000150444287580366	0.000642234288779167	0.000491790001198801	1.03836073473325e-09	Hypermethylated	0.041831551576763	1.63799910413707e-08	TRUE	Hypermethylated	-0.0317049578317743	2.77608701134343e-08	TRUE	Hypomethylated	TRUE
Slc4a4	chr5	88886485	89239652	109539	9.98693045399356	2.06855710185438e-05	8.49525701706547e-07	-1.98360453168373e-05	1.64100555493454e-09	Hypomethylated	-0.00304046346470932	0.040465543261326	TRUE	Hypomethylated	-0.0117100200791687	1.36665939520474e-17	TRUE	Hypomethylated	TRUE
Haus8	chr8	71248560	71272933	8412	7.64298026628626	0.000259629522223025	0.000674338095364548	0.000414708573141523	2.12405450317852e-09	Hypermethylated	-0.0117148831044335	0.0686388798934055	FALSE	Hypomethylated	-0.0101857071385742	0.0243024671789544	TRUE	Hypomethylated	NA
Rwdd4a	chr8	47533663	47552954	5951	10.7651655184003	0	0.000499902269438512	0.000499902269438512	2.1906753244767e-09	Hypermethylated	0.0144768900510899	0.000337345904630247	TRUE	Hypermethylated	-0.0180597097330073	1.2358895611582e-12	TRUE	Hypomethylated	TRUE
Msmo1	chr8	64718138	64733791	4846	10.8589816343376	0	0.000601572329185853	0.000601572329185853	2.79072057285816e-09	Hypermethylated	0.00989247192692222	0.133041895686143	FALSE	Hypermethylated	-0.0221807971616244	5.10021146144154e-08	TRUE	Hypomethylated	NA
Unc13a	chr8	71624416	71671756	17693	6.0987537444187	0.000149718909141913	0.000400573156116781	0.000250854246974868	3.08733294093226e-09	Hypermethylated	-0.0108871281548829	0.0428040658468521	TRUE	Hypomethylated	-0.0280316535781782	6.17695814206115e-17	TRUE	Hypomethylated	FALSE
Arhgef17	chr7	100869751	100932106	22281	6.73874040662448	0.000649028455040238	0.00035151303528524	-0.000297515419754998	5.06127194243528e-09	Hypomethylated	-0.0131024650123904	3.9906813026309e-05	TRUE	Hypomethylated	0.00911746553121823	0.000331932617679439	TRUE	Hypermethylated	TRUE
Zfp930	chr8	69209037	69230535	6641	11.7214086733926	0.000216947101179883	0.000553774056035838	0.000336826954855955	6.06976810475904e-09	Hypermethylated	0.0130812438307721	0.0353850676437142	TRUE	Hypermethylated	-0.0249359572273408	2.62426658232815e-10	TRUE	Hypomethylated	TRUE
Tec	chr5	72755715	72868482	36054	10.1274789205081	6.31638123726154e-05	5.76162984985193e-07	-6.25876493876302e-05	7.5172338201495e-09	Hypomethylated	-0.00564190550798294	0.0126302681037404	TRUE	Hypomethylated	-0.0137665726662007	7.23206033334843e-21	TRUE	Hypomethylated	TRUE
Aga	chr8	53511726	53523420	3545	11.0251057827927	7.57529846675959e-06	0.000664099343523916	0.000656524045057156	8.98771819874778e-09	Hypermethylated	-0.0257846629260683	8.98989503819675e-07	TRUE	Hypomethylated	0.016880447411499	2.10618136532567e-05	TRUE	Hypermethylated	FALSE
Fras1	chr5	96373954	96784727	130281	10.6602622408486	4.40258764630487e-05	2.31409295949112e-05	-2.08849468681375e-05	9.5280252609995e-09	Hypomethylated	-0.00665275185346026	2.40261749490522e-10	TRUE	Hypomethylated	0.00311514991257224	6.13371736728229e-07	TRUE	Hypermethylated	TRUE
Pde3b	chr7	114415280	114539250	34954	11.9863821021915	0.000139011426083499	6.23088664256146e-05	-7.67025596578849e-05	1.2275419898995e-08	Hypomethylated	0.010707612766609	0.00183700967769008	TRUE	Hypermethylated	-0.00995669845152791	0.00131054524596317	TRUE	Hypomethylated	FALSE
Rras2	chr7	114046781	114117780	22756	9.17775531727896	0.000315556148153869	0.000149609405143174	-0.000165946743010695	1.23961386490468e-08	Hypomethylated	0.018031911535999	1.01793078628034e-08	TRUE	Hypermethylated	-0.0199078432767352	3.90330427481106e-15	TRUE	Hypomethylated	FALSE
Me3	chr7	89632391	89854358	70933	9.09172035582874	0.000394151857427868	0.000272687759558154	-0.000121464097869714	1.50408056341078e-08	Hypomethylated	0.0494015433251859	1.96342026019859e-140	TRUE	Hypermethylated	-0.0356259503028994	2.61180813453938e-119	TRUE	Hypomethylated	FALSE
Mef2b	chr8	70139710	70167487	9889	7.06359338659116	0.000184280042823938	0.000522055570338408	0.00033777552751447	1.65650854558061e-08	Hypermethylated	-0.00775393186597484	0.166473555215964	FALSE	Hypomethylated	-0.0122688071925159	8.86487142376563e-05	TRUE	Hypomethylated	NA
Map6	chr7	99267446	99337136	23684	7.60705011822327	0.000601150451589094	0.000338024542257142	-0.000263125909331951	2.15335155015202e-08	Hypomethylated	0.0145351602563993	0.000222109016252674	TRUE	Hypermethylated	-0.0138621731735765	5.03797598215918e-06	TRUE	Hypomethylated	FALSE
Mrpl48	chr7	100545750	100608300	19288	10.6798073931978	0.000480676351450942	0.00027219590785418	-0.000208480443596761	2.15335155015202e-08	Hypomethylated	0.062108784472164	1.32076756485031e-57	TRUE	Hypermethylated	-0.035351173995314	1.09782619954826e-42	TRUE	Hypomethylated	FALSE
Slc25a42	chr8	70184339	70212304	9896	7.74393694421989	0.000107151086552779	0.000396944434810029	0.00028979334825725	2.15335155015202e-08	Hypermethylated	-0.00369227819150453	0.619065484902463	FALSE	Hypomethylated	-0.0206248576364127	3.90968007438464e-05	TRUE	Hypomethylated	NA
Runx1	chr16	92601465	92826148	75400	8.84653846153846	3.73457498129808e-05	8.69326073549171e-06	-2.86524890774891e-05	2.43861589777488e-08	Hypomethylated	-0.0135102723900116	9.86538247337301e-23	TRUE	Hypomethylated	0.00176901451562085	0.094520902374783	FALSE	Hypermethylated	TRUE
Adam29	chr8	55870911	55906947	10719	11.3143366918556	1.87786374220687e-06	0.000191661383458178	0.000189783519715971	3.81593107728344e-08	Hypermethylated	-0.000921061613068708	0.964736292528704	FALSE	Hypomethylated	-0.000288288621159474	0.893634074256598	FALSE	Hypomethylated	NA
Ncan	chr8	70093084	70120872	9914	7.40053207585233	0.000128233142162489	0.000408949743019715	0.000280716600857226	3.96119473534761e-08	Hypermethylated	-0.0258387197676744	5.39097375916222e-07	TRUE	Hypomethylated	-0.00544091789454065	0.101798274575073	FALSE	Hypomethylated	FALSE
Zmat4	chr8	23636018	24156584	167254	10.4256676970356	1.10757158042502e-05	6.75053833835168e-07	-1.0400661970415e-05	5.68608258078512e-08	Hypomethylated	-0.00119710866471934	0.364259744040196	FALSE	Hypomethylated	0.00248740880047579	0.0011228611703587	TRUE	Hypermethylated	NA
C530008M17Rik	chr5	76656511	76873553	70827	9.74663264009488	2.68043279359197e-05	1.0628518378258e-06	-2.57414760980939e-05	6.2173505472024e-08	Hypomethylated	-0.0214807430487723	5.32691427978338e-54	TRUE	Hypomethylated	0.0187052751740549	2.63410221329824e-90	TRUE	Hypermethylated	TRUE
Clpb	chr7	101663632	101795505	43816	8.96918363155012	0.000366271829233586	0.000226019895310491	-0.000140251933923095	6.83242426886195e-08	Hypomethylated	0.0118629363261745	3.9678787154217e-06	TRUE	Hypermethylated	-0.0212696810315786	4.41321278271697e-33	TRUE	Hypomethylated	FALSE
Flt1	chr5	147561603	147726010	54215	8.99846214147376	0.000242512882261629	0.000155982761865461	-8.65301203961682e-05	6.87834698000133e-08	Hypomethylated	-0.0121708991055576	9.8586735156998e-14	TRUE	Hypomethylated	0.00324509112310704	0.000448949236712988	TRUE	Hypermethylated	TRUE
Sdk1	chr5	141241489	142215585	320716	9.49242203382432	5.60876884338103e-05	4.11330876661841e-05	-1.49546007676262e-05	7.54689083172406e-08	Hypomethylated	0.00133673916565025	0.0897898631731762	FALSE	Hypermethylated	-0.00800660400628067	2.33740164610059e-41	TRUE	Hypomethylated	NA
Dcun1d4	chr5	73480999	73560793	25582	9.78658333984833	8.14863102998696e-05	0	-8.14863102998696e-05	8.86175569736724e-08	Hypomethylated	0.00746797587970549	0.00595275186683113	TRUE	Hypermethylated	-0.0105440123701841	3.56241136309638e-08	TRUE	Hypomethylated	FALSE
Arrb1	chr7	99535465	99606770	25771	6.80859299212293	0.000406276550859083	0.000209586208623163	-0.00019669034223592	1.00419534961612e-07	Hypomethylated	0.0357307405922518	6.80716376924042e-22	TRUE	Hypermethylated	-0.0255555110421885	9.40057625902128e-18	TRUE	Hypomethylated	FALSE
Saraf	chr8	34154562	34170844	5138	9.87363760217984	0.000146563665955601	0.000550480952694808	0.000403917286739207	1.00419534961612e-07	Hypermethylated	0.0749498006323338	1.32787021591215e-40	TRUE	Hypermethylated	-0.0491625794504092	3.26041974503027e-28	TRUE	Hypomethylated	TRUE
Rxfp2	chr5	150018674	150082183	20368	10.0641385997643	0.000468255917294529	0.000288697355726094	-0.000179558561568435	1.17126288029466e-07	Hypomethylated	0.00017542415717331	0.936779369624635	FALSE	Hypermethylated	-0.00260416451059237	0.0793767612307371	FALSE	Hypomethylated	NA
Pcp4	chr16	96467605	96525792	19173	10.0955901528191	0.000150908600840933	4.95918512709216e-05	-0.000101316749570011	1.41977754470718e-07	Hypomethylated	0.00776145537315953	0.038150497115385	TRUE	Hypermethylated	0.000569093240015778	0.857735899651615	FALSE	Hypermethylated	FALSE
Alg8	chr7	97371605	97392184	6480	10.6800925925926	0.00105132040893542	0.000565752415740384	-0.000485567993195033	1.50013014615044e-07	Hypomethylated	0.0226335201593282	1.32413577846125e-05	TRUE	Hypermethylated	0.019229687201988	5.11118113513887e-09	TRUE	Hypermethylated	FALSE
Enpp6	chr8	46986886	47096761	35682	9.56516590998262	1.42834784978656e-05	6.73908071769782e-05	5.31073286791125e-05	1.70516064071916e-07	Hypermethylated	-0.013641975356117	7.32513976809923e-11	TRUE	Hypomethylated	0.00201664108376409	0.086910225762869	FALSE	Hypermethylated	FALSE
Pde2a	chr7	101421690	101512826	33731	6.69654398031484	0.000606697834168779	0.000377838822532843	-0.000228859011635937	1.74210771101389e-07	Hypomethylated	-0.0181066512151354	6.79474885410871e-09	TRUE	Hypomethylated	0.0274084586649205	2.21270776876388e-35	TRUE	Hypermethylated	TRUE
Smim31	chr8	65085612	65129562	14032	9.54266141676169	3.57929779164928e-06	0.00013876121467741	0.000135181916885761	2.91664594184531e-07	Hypermethylated	0.0014357038616023	0.8223526154572	FALSE	Hypermethylated	-0.000488325571339987	0.877092230783134	FALSE	Hypomethylated	NA
Arnt2	chr7	84246277	84410175	55035	9.53653356954665	0.000319642946298486	0.000213309261152857	-0.000106333685145628	3.17107114194995e-07	Hypomethylated	-0.00780263880090859	4.69829009496724e-05	TRUE	Hypomethylated	0.00215737713811194	0.185757803190115	FALSE	Hypermethylated	TRUE
Lrrc66	chr5	73606641	73632525	8366	10.0635608415013	0.000221392662025368	0	-0.000221392662025368	4.8146780179371e-07	Hypomethylated	-0.00408149826577864	0.211073469517363	FALSE	Hypomethylated	0.00336224361970085	0.167325602808071	FALSE	Hypermethylated	NA
Gm45837	chr7	101410885	101512818	37884	6.51234360152043	0.000571548771685176	0.000363498933981684	-0.000208049837703492	5.27559192884241e-07	Hypomethylated	-0.0194458277125248	1.51668035429803e-10	TRUE	Hypomethylated	0.0269853745204747	2.91100702056771e-37	TRUE	Hypermethylated	TRUE
Scrg1	chr8	57455922	57477584	6635	10.4533345892992	0	0.000293150442442108	0.000293150442442108	5.96017452138097e-07	Hypermethylated	-0.00985692225229606	0.0538234784669349	FALSE	Hypomethylated	-0.00565080321213071	0.147058660818479	FALSE	Hypomethylated	NA
Pgm2l1	chr7	100227393	100278867	14864	11.9112200618945	0.000681995714936442	0.000421540515278368	-0.000260455199658074	6.07104724028499e-07	Hypomethylated	0.0384054845494716	1.18600047180953e-22	TRUE	Hypermethylated	-0.0201451122732116	2.94789020854742e-11	TRUE	Hypomethylated	FALSE
Ell	chr8	70539456	70592857	18809	7.59332633313839	5.72449345316145e-05	0.000195562607499539	0.000138317672967924	7.03446961014353e-07	Hypermethylated	0.0176135468926675	0.00029318215522122	TRUE	Hypermethylated	-0.0182525994530448	1.37527693725921e-05	TRUE	Hypomethylated	TRUE
Aamdc	chr7	97550330	97579496	9051	10.8323113468125	0.000723752796067566	0.00038439454293399	-0.000339358253133576	7.65605340231559e-07	Hypomethylated	0.0283653255252326	1.37953799124589e-10	TRUE	Hypermethylated	-0.0214909952719378	3.69389258132386e-16	TRUE	Hypomethylated	FALSE
Bckdhb	chr9	83925144	84124239	60825	9.97667283189478	0.000224750123923312	0.000153157283311247	-7.15928406120649e-05	9.76914720256464e-07	Hypomethylated	0.0120618097688584	3.73087373736239e-14	TRUE	Hypermethylated	-0.0198570778969099	1.68739667697608e-54	TRUE	Hypomethylated	FALSE
Tmprss2	chr16	97564681	97611194	15951	9.13416870415648	0.000198558509475069	7.3961855653687e-05	-0.000124596653821382	1.0216932341894e-06	Hypomethylated	-0.00723793055218369	0.0503597913414078	FALSE	Hypomethylated	0.0148069809123678	3.37607649504561e-10	TRUE	Hypermethylated	NA
Olfml1	chr7	107567445	107591093	7533	9.65307646356033	0.000593888019511009	0.000255179385275795	-0.000338708634235215	1.06230453240788e-06	Hypomethylated	-0.0103135653605154	0.0994338383470671	FALSE	Hypomethylated	0.0155998035969395	9.73892392657261e-05	TRUE	Hypermethylated	NA
Mcph1	chr8	18595130	18803188	67551	9.8526502198339	2.49417684460903e-05	1.09821951495525e-06	-2.3843548931135e-05	1.10807372084218e-06	Hypomethylated	-0.015653419988887	3.4591621726558e-25	TRUE	Hypomethylated	-0.00501668075774174	1.70791832032018e-06	TRUE	Hypomethylated	TRUE
Pold3	chr7	100082110	100121564	12073	10.723888014578	0.000514348615203593	0.000270456772905066	-0.000243891842298526	1.35042315240756e-06	Hypomethylated	0.0172514581073979	7.65868681265694e-06	TRUE	Hypermethylated	-0.0142766437108543	1.15286856632026e-08	TRUE	Hypomethylated	FALSE
Colgalt1	chr8	71610997	71624910	4941	7.1470603116778	0.000447549759745137	0.00106741541630542	0.000619865656560283	1.36867293052921e-06	Hypermethylated	0.00603053630070016	0.51321184841671	FALSE	Hypermethylated	-0.0188535134158117	3.95188663070026e-05	TRUE	Hypomethylated	NA
Rasgef1b	chr5	99217425	99729064	164375	10.0701224334601	3.75512606287921e-05	2.18372994720742e-05	-1.57139611567179e-05	1.52791194759516e-06	Hypomethylated	-0.0135277741966219	1.56447529294258e-50	TRUE	Hypomethylated	-0.0175585593637836	3.89400081458733e-136	TRUE	Hypomethylated	TRUE
Dgat2	chr7	99153657	99182718	10468	7.30395013374092	0.000881659783669973	0.000474501688706779	-0.000407158094963194	1.5870619423199e-06	Hypomethylated	0.00930962230947174	0.0706718003192004	FALSE	Hypermethylated	-0.0149073493253609	0.000118990120328495	TRUE	Hypomethylated	NA
Sugp2	chr8	70234225	70279914	15921	7.99484171848502	6.17863238447558e-05	0.000200504033548276	0.000138717709703521	1.94172150703526e-06	Hypermethylated	0.0152451924798239	0.00193046545125979	TRUE	Hypermethylated	-0.0244889822123814	5.99061600862596e-12	TRUE	Hypomethylated	TRUE
Plekhb1	chr7	100642891	100662413	6991	7.62771778000286	0.000864671580346412	0.000393688062241861	-0.00047098351810455	1.9823753657428e-06	Hypomethylated	-0.000861664652806682	0.938199816794753	FALSE	Hypomethylated	-0.0138589219489703	0.00204356474531299	TRUE	Hypomethylated	NA
Txk	chr5	72695977	72752776	18148	10.3609419770774	7.8935991074443e-05	2.2741331004621e-06	-7.66618579739809e-05	2.0787629516549e-06	Hypomethylated	0.00131601151422955	0.835327286543677	FALSE	Hypermethylated	-0.00273562078115837	0.165959708958068	FALSE	Hypomethylated	NA
Wasf2	chr4	133130504	133199755	21945	9.40388471177945	6.374274712665e-05	0.00017565519187438	0.00011191244474773	2.43071868726042e-06	Hypermethylated	0.0532029979029008	2.65740821921539e-75	TRUE	Hypermethylated	-0.0546015064611136	2.63574415930026e-109	TRUE	Hypomethylated	TRUE
Myo7a	chr7	98051059	98119523	25267	6.34062710254482	0.000721915498878981	0.000438644725034925	-0.000283270773844056	2.75943896532685e-06	Hypomethylated	0.00992333565725278	0.0131952878750885	TRUE	Hypermethylated	0.000277060564742027	0.874688526386144	FALSE	Hypermethylated	FALSE
Ushbp1	chr8	71384271	71395801	4066	7.59834604033448	0.000432939579647965	0.00105979389032946	0.000626854310681491	3.65656530223419e-06	Hypermethylated	-0.0292641257038867	0.000412426996982851	TRUE	Hypomethylated	-0.00637648226644875	0.277994512267932	FALSE	Hypomethylated	FALSE
Adam39	chr8	40822989	40827036	1214	11.4694192751236	0.000263027981318919	0.00135199776136378	0.00108896978004486	4.89623684857488e-06	Hypermethylated	-0.035614925605076	0.000137625904236292	TRUE	Hypomethylated	-0.00206639848645104	0.668603772906231	FALSE	Hypomethylated	FALSE
Klhl26	chr8	70450218	70476967	9485	7.27434106483922	0.000172997177921938	0.000449064544527087	0.000276067366605149	5.15252684200448e-06	Hypermethylated	0.0256751765764854	1.3173626022916e-06	TRUE	Hypermethylated	-0.0221593819931266	4.73288805576178e-07	TRUE	Hypomethylated	TRUE
Hook3	chr8	26021420	26119223	28531	11.8448310609512	4.25783997926617e-05	1.99967714075769e-06	-4.0578722651904e-05	5.15256910481457e-06	Hypomethylated	0.00760496436286728	0.00478970750383435	TRUE	Hypermethylated	-0.0123535667182642	5.07990464680482e-09	TRUE	Hypomethylated	FALSE
Mau2	chr8	70016122	70042733	9233	8.38535687208925	7.44785435565431e-05	0.000274104593964309	0.000199626050407766	5.84907339739245e-06	Hypermethylated	0.0256748800823557	0.000851026913239126	TRUE	Hypermethylated	-0.0276397052374241	8.34123823975122e-06	TRUE	Hypomethylated	TRUE
Clcn3	chr8	60910388	60983299	20577	12.1854497740195	2.11861114489063e-06	6.09934819200086e-05	5.8874870775118e-05	5.8656024942938e-06	Hypermethylated	0.0614866573860672	7.99154768772867e-87	TRUE	Hypermethylated	-0.0430287681771714	1.8738072803008e-56	TRUE	Hypomethylated	TRUE
Emsy	chr7	98587136	98656782	20140	12.2006703078451	0.000380698847834726	0.000227687506369833	-0.000153011341464892	7.00434871436175e-06	Hypomethylated	0.0375428244503516	3.34498379560385e-31	TRUE	Hypermethylated	-0.0291466721734213	5.71493069549016e-29	TRUE	Hypomethylated	FALSE
B3gnt3	chr8	71690755	71701788	3783	7.18830954269099	0.000234151957824196	0.000843721233462843	0.000609569275638647	7.14261649452275e-06	Hypermethylated	0.00285510936892153	0.75506898483446	FALSE	Hypermethylated	-0.00621839892151815	0.159974803205118	FALSE	Hypomethylated	NA
Corin	chr5	72300024	72504472	63658	11.1054521819724	1.85087707367646e-05	1.0450846646257e-06	-1.74636860721389e-05	8.59479122840914e-06	Hypomethylated	0.000744094969647335	0.667628787050095	FALSE	Hypermethylated	0.00237348720111576	0.0179585987401566	TRUE	Hypermethylated	NA
Copb1	chr7	114215558	114254710	11367	10.9022169437846	0.000397844858054061	0.000194053346753404	-0.000203791511300657	8.83456577096886e-06	Hypomethylated	0.0371975906521567	5.10154145937606e-18	TRUE	Hypermethylated	-0.0203489082080354	1.14986712737865e-10	TRUE	Hypomethylated	FALSE
Gucy2d	chr7	98440415	98477478	13243	7.57529449520501	0.000733512638022044	0.00041164132477679	-0.000321871313245254	9.24592072420226e-06	Hypomethylated	0.00858176967008628	0.224805782792588	FALSE	Hypermethylated	0.00480039971259097	0.142276592592143	FALSE	Hypermethylated	NA
Rrm1	chr7	102441694	102469770	8372	11.0746685379838	0.000948803447023297	0.000549668667188903	-0.000399134779834394	1.05572761877734e-05	Hypomethylated	0.00815464108527564	0.0471056977165117	TRUE	Hypermethylated	-0.00776048375711888	0.000645323401911309	TRUE	Hypomethylated	FALSE
Rfxank	chr8	70130793	70139153	2972	6.83529609690444	0.000263364733653783	0.00101597632977152	0.000752611596117733	1.05572761877734e-05	Hypermethylated	0.00863911799511041	0.617009543318004	FALSE	Hypermethylated	-0.0226019180443787	0.000175088841191815	TRUE	Hypomethylated	NA
Epha5	chr5	84054760	84417381	100414	12.2176451988767	1.07118553038568e-05	1.86424007236234e-07	-1.05254312966205e-05	1.11642016114098e-05	Hypomethylated	-0.0272551557895697	1.14760264197276e-80	TRUE	Hypomethylated	0.0455965310720353	7.07674626726131e-306	TRUE	Hypermethylated	TRUE
Ccdc124	chr8	70868226	70873934	1984	5.84790826612903	0.000332571104942264	0.00154991300725266	0.0012173419023104	1.14396900315105e-05	Hypermethylated	-0.000187966473928325	0.971649445144364	FALSE	Hypomethylated	-0.013302341460318	0.0603157840765282	FALSE	Hypomethylated	NA
P2ry6	chr7	100937629	100974648	13024	7.20324017199017	0.000542845633640021	0.000267191322050974	-0.000275654311589047	1.22007666819905e-05	Hypomethylated	0.00258837001817436	0.73308733536691	FALSE	Hypermethylated	-0.00128620535305796	0.771454748816765	FALSE	Hypomethylated	NA
