chr	start	end	within_var_raw_ctrl	within_var_raw_mut	within_var_resid_a_ctrl	within_var_resid_a_mut	within_var_resid_b_ctrl	within_var_resid_b_mut
chr4	49270000	49400000	0.388222956071179	0.2805359699512	0.373369197175252	0.313725812303839	0.29503697392002	0.230692258183762
chr4	49410000	49510000	0.125321549358124	0.0800296228189852	0.388178207604096	0.346407061856633	0.21057001942257	0.16385645200135
chr4	49520000	49680000	0.112061601252505	0.0697327928975905	0.148387479252386	0.0954714984636859	0.0822603109701126	0.051603540395366
chr4	49680000	49850000	0.153572398632435	0.0924597488829612	0.154132782749368	0.104421039965223	0.123948032280421	0.0734349218836558
chr4	49850000	50140000	0.0639512277314579	0.0509561806706141	0.097942830969909	0.0821485321675797	0.07374035952479	0.0545234651596401
chr4	50140000	50470000	8.14366675734905	5.07322577690271	8.30847176872925	5.21831138477727	8.24643303500685	5.1729452300097
chr4	50470000	50900000	9.43601155225181	5.71334673388271	9.58722975381899	5.83745235025691	9.51412392036189	5.76879447951563
chr4	50910000	51040000	0.0377461598930561	0.0266060707689994	0.0857480790716123	0.0735120374763724	0.0566911385504014	0.0438245673301061
chr4	51040000	51190000	0.0372768598306122	0.0226959612943255	0.0886771618360572	0.0790057006421499	0.0513979545096643	0.0392676914895443
chr4	51190000	51350000	0.0370462793992836	0.0264604554157159	0.234744662628212	0.210899729501771	0.103748647468162	0.0871683746944561
chr4	51350000	51500000	0.0368428129734361	0.019830078175761	0.0669950671068889	0.0448153121722212	0.0456519540332586	0.0272718256153767
chr4	51520000	51650000	0.039693233517974	0.054312596429053	0.0300416556908906	0.0472954716774758	0.0291931628844523	0.0396334387921236
chr4	51650000	51800000	0.0388345646563133	0.141602231048195	0.0691070565954107	0.196151002102469	0.0491040180086709	0.144810799366941
chr4	51800000	51960000	0.0527863685203057	0.0233078106913873	0.126271778446972	0.0890859842365554	0.0809831301166931	0.0471749439590884
chr4	51960000	52080000	0.044212618432128	0.0408223439572115	0.077199248601595	0.0600366589815128	0.0443053948141468	0.03293611353505
chr4	52080000	52410000	0.0768279844707247	0.127269415728994	0.0840939463649693	0.146698215449757	0.0618593747892483	0.0952597821610134
chr4	52410000	52540000	0.0829868330333457	0.0547834567201634	0.065861057067199	0.0520322634080366	0.0567354079497249	0.038169096535888
chr4	52540000	52680000	0.135823363996692	0.0956540838144998	0.0878636876615324	0.0593947424713876	0.0836773799855989	0.0514906977235213
chr4	52680000	52850000	0.0848066107284731	0.0650585674646904	0.0899150866643772	0.0710333238124881	0.0776482155025799	0.0537817721570729
chr4	52850000	53000000	0.0744367754003618	0.0548507406319661	0.0561137647818246	0.0564673772460282	0.0507631751687212	0.0394560444361635
chr4	53000000	53100000	0.203588989311768	0.111088655051672	0.0790100133331023	0.0501911419968192	0.0810839320454243	0.0398528810373149
chr4	53110000	53290000	0.294720475475595	0.444027854031228	0.308286757772102	0.424414556852639	0.174312777956448	0.291150462355989
chr4	53290000	53430000	0.100569815072597	0.0886839736712685	0.139873914953955	0.12816588789989	0.0774326438585759	0.0713458039728433
chr4	53440000	53600000	0.110926016353358	0.0799586576097307	0.224356053383239	0.167548972068912	0.220462915733066	0.177498641982041
chr4	53610000	53740000	0.213567808340101	0.113048448793771	0.210143359115191	0.117889937248944	0.112399557203455	0.0536032781457066
chr4	53740000	53880000	0.100957615146383	0.0717246660009786	0.205530640729643	0.17057749358314	0.15360993817937	0.1192142419759
chr4	53880000	54040000	0.143306533599377	0.10572579890326	0.176828044885922	0.149031636978131	0.121090485778686	0.0817013399948366
chr4	54040000	54340000	0.161623317268339	0.10748127095934	0.139958602629665	0.0980671606557952	0.0988311612263585	0.051775219762642
chr4	54340000	54490000	0.225810111572372	0.139228984168788	0.260901659933881	0.19922810882397	0.198798671513844	0.130812279469601
chr4	54510000	54660000	0.155862575016648	0.106790872368046	0.127090813963025	0.0949868114502549	0.0971162000182711	0.0617339836617938
chr4	54660000	54800000	0.240142918275811	0.212659638629658	0.209867063104318	0.175639988153851	0.122852937765545	0.0978690788582044
chr4	54800000	54930000	0.170744060136244	0.104874492276409	0.0847144588902218	0.0539396105477412	0.0913918513026433	0.0533340547123316
chr4	54950000	55240000	1.00104732191405	0.470345722018631	0.91902781926155	0.46553285910742	0.78557685794958	0.408124704517448
chr4	55240000	55400000	0.129537696537555	0.0789370506559487	0.218874625445824	0.149977645310818	0.0759237142951335	0.0452938243738673
chr4	55410000	55700000	0.203119913259535	0.183721313122977	0.264717607426721	0.24097755254044	0.188323503011113	0.156693681573094
chr4	55700000	55860000	0.351090460311095	1.09404844684666	0.286894527723148	1.00533385452713	0.251710629498212	0.874047907814715
chr4	55860000	55990000	0.127682670627967	0.109800655192916	0.089113355631805	0.070576587120598	0.085423357080777	0.0613467164788436
chr4	55990000	56310000	0.680059270123707	3.58772994668957	0.685149434731231	3.62565402092298	0.58810753164975	3.29355613460223
chr4	56310000	56440000	0.183123119756028	0.128228412963646	0.298368477251836	0.208443974676413	0.198402498522784	0.127752000134272
chr4	56460000	56730000	0.134628475915343	0.0867839910209863	0.1374969424736	0.106219869102388	0.109628819466956	0.0725769001489307
chr4	56740000	57040000	0.114405478742932	0.0848738449199955	0.165189289885707	0.144224354707121	0.194328181228176	0.155384350345315
chr4	57040000	57150000	0.0776601425571757	0.0770674966286661	0.0704068657691479	0.076151343174407	0.186573922866674	0.183118667084695
chr4	57150000	57330000	0.70249073820328	0.529220946711118	0.696861819950979	0.504096718559558	0.370528682975657	0.291446476346019
chr4	57340000	57810000	0.38287502749518	0.263949901580027	0.392681940455161	0.277672367923772	0.257360517654099	0.159579959359987
chr4	57810000	57960000	0.256074308101279	0.158822227263382	0.204861260976841	0.154091496809443	0.111498682601092	0.0595329845200769
chr4	57960000	58080000	0.155964514482744	0.0931116088999341	0.102140838495002	0.0609011401863127	0.0476163818948372	0.0282824574475383
chr4	58080000	58260000	0.466661353721141	3.99567892564761	0.462700657536461	3.85512846186462	0.151216201454037	3.03703550217121
chr4	58260000	58390000	0.0537413050169971	0.303038540645605	0.07794192391612	0.327341721319837	0.0230084050943025	0.178724586334595
chr4	58410000	58980000	0.12076299285273	0.0868793990355545	0.160344664085649	0.12937960025586	0.0969499421888664	0.0671793582963516
chr4	58980000	59160000	0.104132845163391	0.0785928208275141	0.0911834472777786	0.078932011330864	0.0403978165325867	0.0393136521251355
chr4	59180000	59320000	0.0947738181587689	0.0657461021401841	0.196636853803671	0.179471573043125	0.0647852332443944	0.0595095044402533
chr4	59430000	59590000	0.115044669313279	0.109274275151822	0.19516276826259	0.178209315674426	0.131240266579223	0.120548268916972
chr4	59590000	59780000	0.310205033111339	0.193646761240001	0.227144486364669	0.129605949404287	0.149999424026366	0.0714232649460837
chr4	59780000	60040000	0.28408639919313	0.181524735007624	0.51633012553135	0.347162907206125	0.204295979038483	0.164056574551522
chr4	60040000	60220000	0.175085686530472	0.116718456534741	0.421270287864579	0.339916038097307	0.264864598410597	0.193051759937424
chr4	60240000	60350000	0.174826405505361	0.106340795188711	0.173372465656314	0.110023325450902	0.170932147210777	0.104772554331608
chr4	60400000	60500000	0.0778882274563023	0.0400596765784779	0.129713363134675	0.0808753715319206	0.0994398673029542	0.0560156124532965
chr4	60690000	61150000	0.0768628054460169	0.0427011926005102	0.0550044212838373	0.0364743067454548	0.0577056286616863	0.0316675560656804
chr4	61150000	61270000	0.169703887374413	0.106275259439068	0.169927978543177	0.106275259439068	0.169815459146727	0.106275259439068
chr4	61300000	61460000	0.217474649370283	0.127470395194069	0.217804677710728	0.126535191600309	0.217622077680383	0.127151098656861
chr4	61620000	61940000	0.236271391843211	0.153338359020887	0.502318097585439	0.383058050117335	0.357356940006307	0.255208770099089
chr4	62040000	62360000	0.349099842215174	0.197501782982655	0.556563519348823	0.385735772896468	0.337025062133588	0.20446270456532
chr4	62360000	62530000	0.188397279128789	0.127917911222679	0.170198747164203	0.099288040556987	0.100622665216488	0.054948259204879
chr4	62530000	62690000	1.44049914201333	3.89382301274	1.35895581662736	3.77330499269382	0.613970744719277	2.60209625761179
chr4	62700000	62800000	0.370560579453471	0.299371085781606	0.304623980948033	0.251275867685082	0.168968846061457	0.13107348559706
chr4	62800000	62980000	0.17359801609466	0.10396074618688	0.153388778439686	0.0974861332227019	0.0829903508400512	0.0433476259429285
chr4	62980000	63120000	0.544319879567027	0.27021710769954	0.352641946404542	0.171403010027601	0.312887912408192	0.120406963759411
chr4	63410000	63570000	0.41761919162769	0.37681671376137	0.325008939987775	0.305736371914082	0.204552941279793	0.184739301630526
chr4	63590000	63710000	0.114516480863492	0.0614174322274762	0.203921253291342	0.121472597154644	0.155977333299883	0.0907475439924318
chr4	63720000	63870000	1.1980975685406	0.914489320717504	1.10738629754977	0.858983863059167	0.965373051393965	0.716368573644854
chr4	63870000	64170000	1.54699189076266	2.87220010648234	1.54298519397136	2.96853492997958	1.32815381117845	2.65141211609551
chr4	64170000	64290000	0.955787208451781	2.6507425781258	1.26335618875669	3.1379680797554	1.0930248022787	2.83238549922077
chr4	64330000	64510000	0.0807302455102193	0.0546725378002429	0.0849749941196884	0.0642381404840039	0.0668586877800588	0.045467659037072
chr4	64520000	64630000	0.151141747388755	0.711023963478257	0.146167796891169	0.687653840982574	0.120340493812471	0.605307751288645
chr4	64640000	64780000	0.0754569794700848	0.108821705923312	0.106125181516246	0.150030110488112	0.0807597034076433	0.106979558323688
chr4	64800000	64930000	0.0818221203200688	0.290197728054685	0.120790727484129	0.364070336486388	0.0793148771109421	0.287328650407712
chr4	64930000	65060000	0.0682853988078225	0.0805379183604782	0.105690531332357	0.109208429118012	0.0736776658023766	0.0742224124375376
chr4	65060000	65230000	0.814938000721155	0.541832335082337	0.837474610566505	0.571216416136656	0.752531377350341	0.484373451664563
chr4	65230000	65360000	0.11369122625979	0.111185942454321	0.0768567585459895	0.083668163797195	0.0814844006418318	0.0808329758209925
chr4	65360000	65500000	0.128241121091733	0.0654500967911632	0.160932390212863	0.100342801372421	0.135418182918019	0.0705037544623907
chr4	65510000	65650000	0.289845682321064	0.17225476287674	0.235678324822907	0.14691002474776	0.124074876816246	0.0990203214548068
chr4	65670000	65820000	0.205174875245625	0.101275432959085	0.249281196823858	0.135294970090377	0.220641192672582	0.0952893808856194
chr4	65830000	65990000	0.138323292581832	0.0904510271723472	0.13699334389608	0.0820619500751557	0.0830334141878336	0.0386583132415092
chr4	65990000	66120000	0.110598003077396	0.0739296979959466	0.110053472123308	0.0808476707400609	0.0638821561184072	0.0481905372167606
chr4	66120000	66260000	0.103071722157848	0.0389615349394641	0.109089595220625	0.0580034338610272	0.0932540644385966	0.0639794600339462
chr4	66260000	66400000	0.0988478469010404	0.0726712412944233	0.0952540650622138	0.0727596936100481	0.0676991616571466	0.0541233859658283
chr4	66410000	66550000	138.294928350971	91.8467912173375	137.959145299124	91.9982854035423	138.778186673869	92.0824915385846
chr4	66560000	66720000	0.470976317760953	3.2967138540419	0.600150671416933	3.52586598193443	0.396020356494772	3.00690563879973
chr4	66720000	66890000	1.24178513471232	11.3238522629599	1.36026510217863	11.4771418904372	1.17161764993584	10.9615016130653
chr4	66890000	67020000	0.427329878353442	0.879890530407691	0.54772788321494	0.971677420531709	0.363259845763069	0.744685978491229
chr4	67030000	67170000	0.261524685894359	1.05158233317429	0.323416690092381	1.14985254033478	0.262998521743057	1.05282335361911
chr4	67180000	67330000	0.0745946387114052	0.0512577084538915	0.140821108102424	0.109300219762924	0.0985218610170336	0.070245286164681
chr4	67330000	67460000	0.0892081176074818	0.0605844614071173	0.311933124284382	0.258096234260124	0.170561966248054	0.126809811772053
chr4	67470000	67590000	0.291149440340228	7.58558623910505	0.390148228259991	7.73370150387688	0.251987816016754	7.17135693088369
chr4	67590000	67750000	0.0935351792918561	0.830690782648297	0.130763072683535	0.90162855532812	0.0965175979379382	0.800509112686996
chr4	67750000	67920000	0.124838546105134	0.40583486255874	0.127381281546683	0.40241170262776	0.100305961439744	0.341633587050964
chr4	67920000	68040000	0.146176142669411	0.6851298209799	0.177213097309554	0.723825047678603	0.134653585917249	0.629238491855241
chr4	68060000	68210000	0.0600947632955247	0.0481105367984826	0.0594854056020168	0.0467304160579123	0.0556230723822966	0.0457670473502383
chr4	68220000	68370000	0.0817085380085805	0.0610596715655835	0.0749715931494324	0.0529497530562424	0.0700226133171765	0.0485079668613044
chr4	68370000	68660000	0.0522278948493041	0.0475419389779124	0.0820352715237104	0.0787876033791236	0.0593512851735199	0.0506675949597179
chr4	68670000	68950000	0.199583389405894	0.119288202930361	0.290744999932054	0.174849515758104	0.102329228198233	0.050272021456818
chr4	68960000	69090000	0.0602842411289627	0.0377483025394859	0.0789502998375212	0.0570328188925927	0.0620042806390974	0.0401048607287627
chr4	69110000	69270000	0.183037988190933	0.56604353170447	0.263208801043533	0.63154877265434	0.186587361770174	0.518561198929246
chr4	69270000	69430000	0.0698007488676304	0.0436839412953658	0.241343273185197	0.200317529163558	0.143208420083241	0.110472413029196
chr4	69430000	69570000	0.138775985987426	0.0845348795445458	0.234803684697313	0.167671331388299	0.161867216832896	0.0975818178035931
chr4	69570000	69710000	0.0627876894161859	0.0470325360003255	0.0636947090946743	0.0472192425587096	0.0576205076182384	0.0425238007428369
chr4	69720000	70010000	0.115093762087098	0.0851134431565477	0.181598426098821	0.145059480679631	0.12923255343398	0.0951617390470465
chr4	70030000	70340000	1.43473734985113	5.92053641149895	1.35024022797591	5.99518144226945	1.19424960304659	5.7558552657129
chr4	70340000	70440000	0.214022963780481	0.131860459772675	0.166644351809628	0.119241956657166	0.15706974716627	0.107624444938095
chr4	70450000	70610000	0.251133814008584	0.2226782899585	0.387235315544528	0.349673718887408	0.253106990782839	0.223160127330907
chr4	70620000	70780000	0.0417361137586608	0.0273567200493883	0.0739514646377482	0.0657603247119228	0.0495674777570587	0.0380082481214342
chr4	70780000	70920000	0.104629999901579	0.430134311782331	0.289147593293908	0.659787676782117	0.158488684409188	0.465759341210772
chr4	70940000	71510000	0.0632942990584334	0.0586844853660121	0.143109870098358	0.138060962306291	0.0892432761428967	0.0810565746007714
chr4	71510000	71790000	0.265666126153318	0.454381608530332	0.381626499154478	0.581206196772416	0.282711722347156	0.456206252528221
chr4	71790000	72110000	0.110969668123372	0.0923451439130188	0.170519664490971	0.15245830637592	0.127458811853254	0.104609789656663
chr4	72110000	72240000	4.71535680759305	2.21270586540904	4.4798968699026	2.07853519226329	4.19621131154109	1.87275985525789
chr4	72240000	72580000	0.222922852221194	0.391180864849483	0.385272040001534	0.566972785759324	0.251602046038535	0.420583030021578
chr4	72580000	72710000	0.0361832214820998	0.0274038202809542	0.0658117895228479	0.0649032851254869	0.0465862105548309	0.0414797557495276
chr4	72710000	73300000	0.0979292481604169	1.08788912565791	0.182740624054259	1.1918421130521	0.12666058389021	1.08681753686052
chr4	73300000	73610000	0.0561025391878219	0.0408128525464088	0.0834242135969255	0.0699436458828193	0.057200665381838	0.0449519147051868
chr4	73650000	73890000	0.114179196852819	0.0787813802776466	0.216134392840082	0.173898711874028	0.150905730205175	0.113738612208007
chr4	73910000	74060000	0.0732307715300774	0.0603071084057771	0.114339796358097	0.106282952768563	0.0659073153928467	0.0553768050520526
chr4	74060000	74230000	0.124187704805709	0.129242768122234	0.124008448649604	0.15108621157012	0.09897399567593	0.107791181255963
chr4	74240000	74380000	0.0571569625011992	0.0410392398977758	0.113698061321387	0.0974466810194348	0.0657752265882533	0.0499935414923123
chr4	74400000	74500000	0.0922153543217751	0.0588021202768465	0.204404155780716	0.16710038757274	0.0968534232112385	0.0728168575751488
chr4	74530000	74670000	0.0378155807691023	0.0212088862029794	0.101451405906921	0.0740007374065789	0.0604020442767294	0.0390277230042802
chr4	74670000	74810000	0.0955900392359923	0.0597667664473858	0.211720776230196	0.163590338531775	0.142513291436332	0.101603477671246
chr4	74810000	74970000	0.0536419036218426	0.036332716705723	0.0550770524281767	0.0426273258803273	0.044394320518736	0.0328485590106511
chr4	74970000	75130000	0.0312001971679422	0.0199313321652056	0.0856641167919958	0.0760440006204496	0.0542873686046096	0.0437033207301328
chr4	75130000	75260000	0.0309367690173201	0.024874307965447	0.0662618123896721	0.0570528551615918	0.0412368654605985	0.032735274182297
chr4	75260000	75430000	0.121632926788328	0.926349657823756	0.245232732956556	1.14143984103342	0.14679486871491	0.90731602330535
chr4	75430000	75570000	0.186445377096404	5.58382687582739	0.262234433003386	5.88372826978115	0.194954968634667	5.61174264138586
chr4	75580000	75730000	0.0423498521659709	0.0409793083567769	0.0822928965586955	0.0811394937513686	0.055066534661905	0.050846403431074
chr4	75730000	75870000	0.125832843055683	0.094324124663086	0.103426473150311	0.074995513795928	0.0977512706596801	0.0653708470722369
chr4	75870000	76010000	0.192311998124415	0.119528244787639	0.127848516815799	0.0793607196311007	0.0641329654469014	0.0451588283896798
chr4	76020000	76320000	0.118787311239272	0.0884890526415793	0.11906172035256	0.0985848852325423	0.0774808894201778	0.0538660149977621
chr4	76330000	76450000	0.0978072672663307	0.130948205360227	0.12920240387278	0.153159999662	0.0934491629857518	0.113595172649103
chr4	76460000	77070000	0.0822237970099135	0.12793242622326	0.0782182711395201	0.139670328047476	0.0611723816510562	0.107866716710334
chr4	77080000	77360000	0.0755259266924829	0.620588772137006	0.0786813983752143	0.589206650095712	0.0650298677566896	0.527749610323052
chr4	77360000	77500000	0.0485136538528772	0.034931707608793	0.0951359757049482	0.0814954445384764	0.0655082117348907	0.0530502041765087
chr4	77520000	77980000	0.0638116344206132	0.0528555743418565	0.0630563684333475	0.0537142999009593	0.0511843776542541	0.038888902052246
chr4	77980000	78130000	0.0698089814377214	0.0439270856964897	0.125871219154785	0.0946643438078027	0.0861111727987719	0.0579529651538673
chr4	78130000	78410000	0.105035473985416	0.0860888958335349	0.178383384619224	0.153276009783151	0.126707782611127	0.102693982612205
chr4	78410000	78720000	0.05282557207168	0.0306774662952659	0.135453320273511	0.102315395113342	0.0785939974324213	0.0497291411340528
chr4	78720000	79150000	0.0393304990660606	0.0232071232354785	0.0768539826969844	0.0596777403706414	0.0530098365431898	0.0355940113965675
chr4	79150000	79300000	0.0582014222536715	0.0544022539104538	0.0689320251848431	0.0665763131533998	0.0531619670553671	0.0408354374485762
chr4	79300000	79470000	0.028756790902967	0.0222242108639683	0.110579049638771	0.109336543109752	0.0610543437738888	0.056237478579634
chr4	79470000	79620000	0.021238502024476	0.0132710064093033	0.0658103197762682	0.052147732931809	0.0292039439109834	0.0183907527348884
chr4	79630000	79770000	0.0567916748971195	0.0329551925321388	0.113606673031865	0.0928131653559453	0.0657917585294355	0.0436240666931413
chr4	79770000	80080000	4.19274398083697	5.768660434553	3.89131054575314	5.41523745575543	4.02367917429251	5.5643320616451
chr4	80080000	80370000	0.0844507484303729	0.0589234449471575	0.168507622248051	0.139591791721582	0.100475789436477	0.072984384004241
chr4	80370000	80670000	0.0674895679730767	0.0736344444275079	0.139975042506243	0.145730879909522	0.0789737258600703	0.0782371974876652
chr4	80670000	80810000	0.097336551921743	0.051080190953236	0.142195593100582	0.0956296652757813	0.106706182841254	0.0652495152176815
chr4	80820000	80960000	0.381440498115181	0.583071835473243	0.395617444585049	0.609534551094146	0.32121639685669	0.479561473088534
chr4	80970000	81150000	0.0601898038037972	0.0293208815068636	0.115427517528232	0.0829452112921377	0.068953221089254	0.0418572980330788
chr4	81150000	81270000	0.190412938675782	0.11829590163361	0.137891594531319	0.0898870174672636	0.102303214047397	0.0551889909958313
chr4	81270000	81410000	0.206824297174941	0.229204505407154	0.233742930526968	0.271097059896248	0.166952525493926	0.171237644446441
chr4	81410000	81560000	0.135059877600516	0.317547131256028	0.161637000538602	0.33589855603835	0.0902877295023256	0.244535258803156
chr4	81570000	81700000	0.472799169573227	35.1407317700246	0.433140126308491	34.5049592147119	0.210889356567845	32.3157810465197
chr4	81720000	81890000	0.271999290289808	0.649124561120622	0.336497343400768	0.774732215327842	0.192245216820779	0.563596545605258
chr4	81890000	82190000	2.81998291183655	5.80879890976214	2.64608813813077	5.75269503946375	2.44621696968878	5.3751410453962
chr4	82190000	82300000	0.10644353422635	0.071127369783155	0.139392876385079	0.102061972695986	0.113800314459143	0.0738191522019769
chr4	82310000	82490000	0.0596367357303056	0.119828170710048	0.089943866802746	0.121141011137581	0.118329865115854	0.105293087559338
chr4	82510000	82620000	0.240909894820514	5.93485163608968	0.385918534714624	6.09094963568205	0.381458178150705	5.8190803763559
chr4	82630000	82790000	1.66139655850758	3.7100821255117	1.70313743357612	3.62310835776176	1.13107622704096	3.05375963719796
chr4	82790000	82930000	0.31625737567443	0.239027905299845	0.366994065645687	0.289537192656186	0.261998267141977	0.186689633298312
chr4	82950000	83070000	7.56162768216924	4.45238406601601	7.8743572319853	4.36857023046058	7.455393867165	3.62173505257507
chr4	83070000	83240000	0.996091264277712	6.53805735117267	0.823199271320185	5.99802517638824	0.545788572670366	5.04293807611605
chr4	83240000	83370000	0.252028081628202	0.168385246811143	0.240991248465948	0.15169284893651	0.162723875869398	0.0869442428989494
chr4	83410000	83640000	0.158781790097574	0.0909403828347719	0.316477802463987	0.201913527548201	0.209775951311192	0.129631743068374
chr4	83640000	83830000	0.123331782398085	0.0851856086143924	0.0731374404502109	0.055065859261297	0.0542026038014081	0.0361114403425319
chr4	83830000	83960000	0.115760496651102	0.171942409155251	0.0864176872514681	0.135380283745387	0.0713642291979132	0.101354182746459
chr4	83960000	84140000	0.709330923374963	1.98275708610748	0.669030844980572	1.8944435960861	0.460343341009936	1.56670590079361
chr4	84140000	84260000	0.228987065043544	0.142621466838743	0.2128598972846	0.159799557235746	0.175180147035204	0.120847137139644
chr4	84260000	84420000	0.0733108384253503	0.0569654492136613	0.0382651525279499	0.0265376341659723	0.0372645208436933	0.0224958007843097
chr4	84430000	84570000	0.271064886690371	0.120240755440741	0.30984260208127	0.153335690697902	0.230528953549886	0.0962411264173232
chr4	84580000	84740000	0.125336572464004	0.0825094521102343	0.11699410097353	0.0742786433409144	0.0987902276354819	0.063932148025491
chr4	84740000	85020000	0.174440274803028	0.326915501464871	0.148311181859948	0.28885953978224	0.094201952838577	0.18944307014691
chr4	85040000	85150000	0.0580038457292322	0.0388688030817661	0.0418392257863691	0.0277399600031617	0.0476648760869	0.0333595807639996
chr4	85160000	85310000	0.165555197891916	0.249109324629909	0.402770319454192	0.35103789124917	0.248829261056979	0.327431600773493
chr4	85310000	85410000	0.0595438889562934	0.0622571083033008	0.0959005362142822	0.0964721033116254	0.117593959983592	0.123931555652021
chr4	85410000	85780000	0.103494480170229	0.0836641362997313	0.0872652353946458	0.0804241962911076	0.0814330829213141	0.0620058260253092
chr4	85780000	86070000	0.361872584565617	0.325805652544	0.339432494842653	0.329058099390869	0.259713477636364	0.23335809480651
chr4	86070000	86210000	0.120720609127785	0.0858950318691105	0.143172211265237	0.123273358484343	0.0911965512479266	0.0691463322643349
chr4	86210000	86350000	2.25262693513366	1.09028944581182	2.34372323125185	1.14309389783661	2.03414758463711	0.931132403385623
chr4	86350000	86550000	0.437091275902302	0.304109281437545	0.281059672072018	0.202615233691879	0.222506614513745	0.137823805355925
chr4	86650000	86830000	0.0921691733378121	0.177175357821472	0.121916219130361	0.229115596320289	0.0806136809001099	0.151671650778434
chr4	86830000	87110000	0.622400062480836	0.533933136715829	0.634949647047607	0.593112478497747	0.423084630723938	0.389161959623927
chr4	87120000	87250000	3.93561753665767	1.56341232205712	4.37775792220155	1.8163305034581	3.89961057041147	1.54316443692408
chr4	87250000	87410000	0.883307497540592	1.03774111915693	0.752912344897441	0.915798109671658	0.539244941846083	0.672436142813198
chr4	87410000	87570000	0.0926850169388064	0.0686906796776073	0.147546359466497	0.12729335706762	0.0895579120530444	0.0680025903269131
chr4	87580000	87750000	0.285157505686486	0.213225526631179	0.194617949718246	0.163035563939228	0.1638228741268	0.110473940620998
chr4	87760000	88030000	0.0882812607126303	0.248912717953282	0.112886896216822	0.305446165905846	0.178681347317652	0.314694055681461
chr4	88030000	88310000	0.297475665655731	1.13726730115937	0.365779887893427	1.3132575917137	0.284806521537274	1.12070581955194
chr4	88320000	88500000	0.251960075742865	0.248339567307855	0.187451029018195	0.183964407313228	0.15758949975602	0.171948296777367
chr4	88500000	88800000	0.575763808291744	0.524697224534728	0.648140370539753	0.602535246260023	0.537258518428472	0.494734939169899
chr4	88800000	89100000	0.166863285315297	0.1171157260761	0.146131563427215	0.0993855235562882	0.136872261563576	0.0904447515950663
chr4	89100000	89260000	0.233091711819454	0.178803620768957	0.124957387275723	0.105968112494319	0.0994454904157018	0.0651356986144501
chr4	89340000	89540000	0.841876809716083	0.622752728510709	0.658607810498112	0.510037916325008	0.570236647974378	0.40246844734208
chr4	89540000	89700000	0.109549502837062	0.066286178980211	0.0982618520062227	0.0566460908188513	0.0658557913034031	0.0320666519605976
chr4	89700000	89840000	0.0732942781438601	0.0464854744898512	0.185492613312867	0.153682067914761	0.107143959063588	0.0795776650348489
chr4	89840000	89980000	0.0719594467200415	0.0469723201383363	0.0942733999910683	0.0717659622519643	0.0723365326430928	0.0525401879957172
chr4	89980000	90560000	0.0538903020762424	0.0333203469630055	0.112514415498189	0.0842861592238996	0.0729839942602759	0.0491410740213271
chr4	90580000	90740000	0.0846199148933882	0.0697126051271286	0.193148073862624	0.177722914187682	0.122603818003765	0.104446779189758
chr4	90740000	90880000	0.0790013694838729	0.0547824947639459	0.223443179958905	0.23698447432177	0.110398948710362	0.100252775093231
chr4	90880000	91070000	0.525003965540978	0.395211523277484	0.574024518819959	0.454642891296804	0.489691290415171	0.361363058172533
chr4	91070000	91170000	18.7113960417259	17.6835810661646	18.6786498673669	17.7268225888951	17.2682205702319	16.113263254592
chr4	91190000	91350000	31.1615879079341	58.067057763365	30.4358981481543	57.2065863254899	29.1057468279054	55.1883113096308
chr4	91370000	91470000	4.48749443307068	1.44062463952402	4.33677776343531	1.46583899573081	3.85478392486025	1.19951672549284
chr4	91490000	91640000	0.118309908878255	0.180767311323932	0.127355055797714	0.176716592114429	0.100468757962712	0.135774713333331
chr4	91660000	91790000	0.144346172694966	0.0984870699546383	0.248780124767515	0.206665239483537	0.161379838630793	0.11675896355831
chr4	91800000	91900000	0.0828256936348081	0.0587759038182498	0.165943864462926	0.137178057979582	0.111011384101332	0.0831515774197299
chr4	91940000	92680000	0.0644380993040711	0.0399088771227936	0.097577621861299	0.0710581002208128	0.0716005517638842	0.0479936504068492
chr4	92680000	92990000	0.0487563211297222	0.0286354552972794	0.165899045244491	0.132148733150266	0.0933638287733615	0.0662901633563875
chr4	93000000	93120000	0.0769683786856011	0.0523524096013167	0.130709402233803	0.10224709107546	0.0934269485609762	0.065791795311887
chr4	93120000	93300000	0.0308058564883931	0.0201449919660847	0.0582245847999537	0.0459814919219949	0.0405376369579942	0.0296122928782213
chr4	93300000	93580000	0.0688728060523082	0.0423277436367321	0.0833508491420808	0.054714496105718	0.06447776330597	0.0385649459786483
chr4	93580000	93710000	0.0712154136787129	0.0504688512669338	0.131696321118812	0.104001972782294	0.0905587045521919	0.0653491017759879
chr4	93710000	93890000	0.076761708686422	0.0450742240795582	0.0806550765373523	0.0610925172795139	0.0691120867655685	0.0443745287241994
chr4	93900000	94040000	0.0954139845874573	0.061151719436409	0.173197598742509	0.155456301575879	0.101548499496343	0.074762016341925
chr4	94040000	94200000	0.105398235399756	0.0869725524285134	0.0670055762707635	0.102419254888125	0.0645896061817063	0.0728542770787731
chr4	94200000	94350000	0.228145593200254	0.129090081483517	0.244917094770967	0.151778864387109	0.221048291942475	0.129974954931985
chr4	94350000	94490000	0.0733449463086346	0.0616049019178591	0.0741135532900537	0.0705156812525624	0.0833168178263334	0.0735230324453996
chr4	94500000	94620000	0.0245739041284917	0.0205311743215912	0.051310789927288	0.0418400444417502	0.097100102604371	0.0660642146513303
