Chr	Start	End	Fold	FDR	Conc_mut	Conc_ctrl	SYMBOL	annotation	cg_mc_ctrl	cg_mc_mut	cg_mc_log2fc	predicted_fold	residual	mecp2_class	cg_class	dmr_overlap
chr10	93637857	93638257	2.28268211350279	2.79116222854677e-08	5.5128155147279	3.042566802558	Ntn4	Distal Intergenic	0.00552930179379527	0.00529613457341444	-0.0563177605205365	0.0343330947128606	2.24834901878993	MeCP2 Up	CG Decrease	No CG DMR
chr2	170812622	170813022	2.08674141733152	2.90767489105398e-08	4.4392404288883	2.22466105469181	Dok5	Intron (ENSMUST00000029075.4/76829, intron 2 of 7)	0.00620698254378954	0.00576620935427578	-0.097155070429274	0.0265391261459172	2.0602022911856	MeCP2 Up	CG Decrease	Hyper-DMR
chr3	139894828	139895228	2.40932667073568	2.91194692605019e-08	5.49411179669879	2.85848306823393	Gm32693	Distal Intergenic	0.00172693273075798	0.00165087289346424	-0.0487740430612819	0.0357728442185633	2.37355382651712	MeCP2 Up	CG Decrease	No CG DMR
chr8	53824376	53824776	2.56833138326119	2.91194692605019e-08	4.16380155346937	1.32129939056661	Neil3	Distal Intergenic	0.00233977549985757	0.00221820450631758	-0.06176453045154	0.0332935562680295	2.53503782699316	MeCP2 Up	CG Decrease	No CG DMR
chr12	26198424	26198824	2.42481300941843	3.05081409745423e-08	5.19514865946581	2.54362527371467	Gm29687	Intron (ENSMUST00000223022.1/629481, intron 2 of 4)	0	0	0	0.0450815709528147	2.37973143846562	MeCP2 Up	CG Unchanged	No CG DMR
chr9	85610703	85611103	2.13430158863816	3.0566816550598e-08	5.89718868246859	3.61411412545895	Ibtk	Distal Intergenic	0.0067630923002438	0.00623379060603734	-0.10821938745218	0.0244274557326618	2.1098741329055	MeCP2 Up	CG Decrease	No CG DMR
chr15	22913537	22913937	2.33611039576361	3.09478905129952e-08	4.41030979499654	1.82172977207729	Cdh18	Intron (ENSMUST00000163361.7/320865, intron 1 of 6)	0.00715305503838675	0.0068299875332233	-0.0617215038357054	0.0333017680746374	2.30280862768897	MeCP2 Up	CG Decrease	Hyper-DMR
chr3	20987614	20988014	2.2415095948383	3.18985178794537e-08	4.84003978091698	2.37466406580308	Agtr1b	Distal Intergenic	0.0017425187508067	0.00128117211144464	-0.322416227668152	-0.0164528922509036	2.2579624870892	MeCP2 Up	CG Decrease	No CG DMR
chr11	17759856	17760256	2.45991914185787	3.20014081886626e-08	5.08406865375852	2.40594250493327	Etaa1	Distal Intergenic	0.00399625936797135	0.00380548622988703	-0.0616923452480268	0.0333073331110301	2.42661180874684	MeCP2 Up	CG Decrease	No CG DMR
chr12	39045444	39045844	2.69497756346313	3.27749689607716e-08	5.12361841840735	2.13454842014878	Etv1	Distal Intergenic	0.00200374056573521	0.00196134657633869	-0.0240454599148046	0.0404923960249729	2.65448516743816	MeCP2 Up	CG Decrease	No CG DMR
chr6	104488428	104488828	2.81623633886559	3.27749689607716e-08	5.43411010820363	2.28039471291486	Cntn6	Distal Intergenic	0.00459725701452193	0.0044844139766812	-0.0319104024698996	0.0389913393884751	2.77724499947711	MeCP2 Up	CG Decrease	No CG DMR
chr14	37309237	37309637	2.21383423786007	3.28810875417771e-08	5.11979161401649	2.68178106019861	Ghitm	Distal Intergenic	0.00239339143855316	0.00228304239431224	-0.054916173391756	0.0346005933813566	2.17923364447871	MeCP2 Up	CG Decrease	No CG DMR
chr1	107595853	107596253	2.85793046360159	3.32939456123985e-08	4.33020267155191	0.981781186144309	Serpinb8	Intron (ENSMUST00000000514.10/20725, intron 1 of 6)	0	0	0	0.0450815709528147	2.81284889264878	MeCP2 Up	CG Unchanged	No CG DMR
chr11	42914250	42914650	2.75505655726779	3.33340268549747e-08	4.67956944137017	1.63929256570115	Atp10b	Distal Intergenic	0.00203241898383286	0.00198254357103695	-0.0280144329134953	0.039734901203106	2.71532165606468	MeCP2 Up	CG Decrease	No CG DMR
chr15	42063586	42063986	2.82320879236571	3.49330130696929e-08	4.9231087713328	1.78326988105084	Abra	Intron (ENSMUST00000229247.1/ENSMUST00000229247.1, intron 2 of 2)	0	0	0	0.0450815709528147	2.7781272214129	MeCP2 Up	CG Unchanged	No CG DMR
chr2	106386302	106386702	2.28313209092864	3.57663116221935e-08	5.57171526360947	3.06619877831474	Gm14015	Intron (ENSMUST00000122388.9/ENSMUST00000122388.9, intron 34 of 35)	0.00893890281716487	0.00863778072773964	-0.0464696226188918	0.03621265233847	2.24691943859017	MeCP2 Up	CG Decrease	No CG DMR
chr3	137414405	137414805	2.70753228141571	3.78922777440077e-08	4.80202567240153	1.77689063906741	Emcn	Intron (ENSMUST00000122064.7/59308, intron 5 of 11)	0	0	0	0.0450815709528147	2.6624507104629	MeCP2 Up	CG Unchanged	Hyper-DMR
chr18	13392569	13392969	2.15648263907168	3.97679125817173e-08	4.38531798464182	2.10251543574702	Hrh4	Distal Intergenic	0.00424625941940079	0.00423690773305156	-0.00280918849056722	0.0445454257747158	2.11193721329696	MeCP2 Up	CG Decrease	No CG DMR
chr6	35991461	35991861	2.36883986530877	3.97679125817173e-08	5.08371089544425	2.50318494886532	9330158H04Rik	Distal Intergenic	0.00236596011015542	0.00229239408066148	-0.0367228375688402	0.0380728663554712	2.3307669989533	MeCP2 Up	CG Decrease	No CG DMR
chr16	80255928	80256328	2.7256516325647	4.0195288028804e-08	4.09895161120698	1.01197150075324	1700066C05Rik	Distal Intergenic	0	0	0	0.0450815709528147	2.68057006161189	MeCP2 Up	CG Unchanged	No CG DMR
chr16	29002777	29003177	1.77108601868525	4.10278972845496e-08	5.55637566083025	3.68534333240011	Mb21d2	Distal Intergenic	0	0	0	0.0450815709528147	1.72600444773244	MeCP2 Up	CG Unchanged	No CG DMR
chr12	39488721	39489121	2.60708236782298	4.1085368416197e-08	4.12729924745161	1.20303584198103	Arl4a	Exon (ENSMUST00000222673.1/ENSMUST00000222673.1, exon 2 of 2)	0	0	0	0.0450815709528147	2.56200079687017	MeCP2 Up	CG Unchanged	No CG DMR
chr15	72355252	72355652	2.20171739755818	4.11627144229271e-08	6.04135865239384	3.67471564964532	Kcnk9	Distal Intergenic	0.00990710725213524	0.00933354111978241	-0.0812951277939492	0.0295660614325336	2.17215133612565	MeCP2 Up	CG Decrease	No CG DMR
chr2	137703097	137703497	2.4245907084691	4.11753676446768e-08	4.51059874307367	1.81372913728047	Btbd3	Intron (ENSMUST00000134833.1/ENSMUST00000134833.1, intron 4 of 4)	0	0	0	0.0450815709528147	2.37950913751629	MeCP2 Up	CG Unchanged	No CG DMR
chr6	104306204	104306604	2.4170388517091	4.23922878798119e-08	5.03610471996204	2.39554873898864	Cntn6	Distal Intergenic	0.00319451363083728	0.00274376558172435	-0.1844571975091	0.00987715610410798	2.40716169560499	MeCP2 Up	CG Decrease	No CG DMR
chr14	23091881	23092281	2.33276699071281	4.3992957515316e-08	4.92634741368572	2.38787939782061	Gm10248	Intron (ENSMUST00000090409.1/791307, intron 2 of 3)	0.0043092268586456	0.00418266834240602	-0.0379850606752981	0.0378319658838636	2.29493502482895	MeCP2 Up	CG Decrease	No CG DMR
chr3	75101941	75102341	3.10409600835984	4.47229862588412e-08	4.020500315841	0.523473382978494	Zbbx	Intron (ENSMUST00000107778.8/213234, intron 6 of 16)	0.00229862841436096	0.00215336661832291	-0.0752094734571392	0.030727533594054	3.07336847476579	MeCP2 Up	CG Decrease	Hyper-DMR
chr4	5624241	5624641	2.74250488858875	4.47229862588412e-08	4.09783596415869	0.927859905297125	4930423M02Rik	Distal Intergenic	0.00628990016673271	0.00615461341609384	-0.0287739652229967	0.0395899413377509	2.702914947251	MeCP2 Up	CG Decrease	No CG DMR
chr11	24471583	24471983	2.44042605023573	4.54855105390193e-08	5.08957494144503	2.36911133375898	4933430M04Rik	Intron (ENSMUST00000153153.1/ENSMUST00000153153.1, intron 2 of 3)	0	0	0	0.0450815709528147	2.39534447928292	MeCP2 Up	CG Unchanged	No CG DMR
chr17	62288386	62288786	1.85945192910149	4.552292834987e-08	6.00660925691789	4.02173884134285	Efna5	Distal Intergenic	0.00425623446479997	0.00422007480910294	-0.0108699446608681	0.043006997304341	1.81644493179715	MeCP2 Up	CG Decrease	No CG DMR
chr6	19576672	19577072	3.00645519998345	4.57167386612241e-08	4.88423065927531	1.47006773837795	Mir6370	Distal Intergenic	0	0	0	0.0450815709528147	2.96137362903064	MeCP2 Up	CG Unchanged	No CG DMR
chr3	58751122	58751522	2.37843125879065	4.85125452330868e-08	4.19386031076136	1.55751606558841	4930593A02Rik	Exon (ENSMUST00000181694.2/71301, exon 3 of 6)	0.00109351623311007	0.000879675837377658	-0.19965110168429	0.00697733699713866	2.37145392179351	MeCP2 Up	CG Decrease	No CG DMR
chr4	26003641	26004041	2.43480133870992	4.93634950305145e-08	4.39077046750399	1.73511637242118	Fut9	Distal Intergenic	0	0	0	0.0450815709528147	2.38971976775711	MeCP2 Up	CG Unchanged	No CG DMR
chr18	64753707	64754107	2.26718725201986	4.93634950305145e-08	4.24894166975213	1.69445187779767	Atp8b1	Distal Intergenic	0.00152306728752474	0.00149127179547736	-0.0221790059515043	0.040848616440914	2.22633863557895	MeCP2 Up	CG Decrease	No CG DMR
chr7	54636102	54636502	2.45012363540888	5.20170092287541e-08	4.76142368870489	2.07722273029887	Luzp2	Distal Intergenic	0	0	0	0.0450815709528147	2.40504206445607	MeCP2 Up	CG Unchanged	No CG DMR
chr8	98809624	98810024	2.64520459750049	5.27997056210679e-08	4.36484781943463	1.39914740060353	Gm15679	Distal Intergenic	0	0	0	0.0450815709528147	2.60012302654768	MeCP2 Up	CG Unchanged	No CG DMR
chr11	36558518	36558918	2.46714222071549	5.36588573171267e-08	6.24591647847333	3.54102083241574	Tenm2	Intron (ENSMUST00000102801.7/23964, intron 4 of 30)	0.00226271825092392	0.00220374069977877	-0.030450905309281	0.0392698904247413	2.42787233029075	MeCP2 Up	CG Decrease	Hyper-DMR
chr1	173375739	173376139	2.48045048290094	6.02523328755573e-08	4.14701142020108	1.46258502854409	Cadm3	Intron (ENSMUST00000147604.7/383619, intron 1 of 11)	0.00839526182100957	0.00788341640980166	-0.0848980313301167	0.0288784324732957	2.45157205042764	MeCP2 Up	CG Decrease	Hyper-DMR
chr5	49676643	49677043	2.44964629689601	6.06352558033343e-08	4.73493589840766	1.99384323602699	Kcnip4	Distal Intergenic	0.00187406478974587	0.0018628428404468	-0.0066637328290649	0.0438097701333114	2.4058365267627	MeCP2 Up	CG Decrease	No CG DMR
chr18	85258426	85258826	2.51468688546734	6.28929821172452e-08	4.67038591687215	1.8919459443257	Fbxo15	Distal Intergenic	0.00400311724652079	0.00362468832300191	-0.124868184297641	0.0212499643753482	2.49343692109199	MeCP2 Up	CG Decrease	No CG DMR
chr3	139890535	139890935	2.26174241061322	6.37928093849481e-08	5.9311871840036	3.48051472054715	Gm32693	Distal Intergenic	0.00577244396667528	0.00571072333843036	-0.0141280761093343	0.0423851695161477	2.21935724109707	MeCP2 Up	CG Decrease	No CG DMR
chr16	44642639	44643039	2.45836985846073	6.51749015907405e-08	4.90310428467834	2.23689752594207	Nepro	Distal Intergenic	0.00225685778401439	0.00218765582527008	-0.0358712772835262	0.0382353901385369	2.42013446832219	MeCP2 Up	CG Decrease	No CG DMR
chr14	106768954	106769354	2.14233270329974	6.60518766363333e-08	4.68983084813522	2.36720261275648	1700128A07Rik	Distal Intergenic	0.00409788027071299	0.00403615954956806	-0.0192401130775648	0.0414095162340759	2.10092318706566	MeCP2 Up	CG Decrease	No CG DMR
chr10	65849055	65849455	2.31219487033181	6.63354316848958e-08	5.03668164369647	2.52782869394588	Gm30853	Distal Intergenic	0.00667830432145078	0.0065224439351636	-0.0313996760957566	0.0390888136176855	2.27310605671412	MeCP2 Up	CG Decrease	No CG DMR
chr1	18907693	18908093	2.47090867637388	6.93141002759722e-08	4.29951803538222	1.57789176538409	Tfap2d	Distal Intergenic	0.00919326693934395	0.00883354101692352	-0.0542102248464938	0.0347353265649074	2.43617334980897	MeCP2 Up	CG Decrease	No CG DMR
chr18	14316979	14317379	2.05414182498068	7.46447593285168e-08	5.6444629120598	3.40210397793372	8430422H06Rik	Intron (ENSMUST00000234225.1/ENSMUST00000234225.1, intron 2 of 5)	0.0158329177972979	0.0155866586433682	-0.0218355443679056	0.0409141674968603	2.01322765748382	MeCP2 Up	CG Decrease	No CG DMR
chrX	67990035	67990435	2.41424158052356	7.57343700939085e-08	4.34420760464102	1.64507206360268	Mir547	Distal Intergenic	0	0	0	0.0450815709528147	2.36916000957075	MeCP2 Up	CG Unchanged	No CG DMR
chr15	57167897	57168297	2.1944035605758	7.63216230425372e-08	4.81830311946932	2.46881691786654	Slc22a22	Distal Intergenic	0.00214588519492351	0.00206109721613049	-0.0459108489499396	0.0363192965915215	2.15808426398428	MeCP2 Up	CG Decrease	No CG DMR
chr13	10234051	10234451	2.23195802961365	7.68970130879193e-08	5.1235051252697	2.66664073707494	Chrm3	Intron (ENSMUST00000187510.6/12671, intron 1 of 4)	0.00746508739758608	0.00720261849295766	-0.0479670495983017	0.0359268622402756	2.19603116737337	MeCP2 Up	CG Decrease	Hyper-DMR
chr13	117656802	117657202	2.01463187532529	7.83547742136017e-08	6.3845281234954	4.21669432019018	Hcn1	Exon (ENSMUST00000207599.1/15165, exon 2 of 2)	0.0130648377753255	0.011697007236338	-0.15261932483789	0.0159535450580402	1.99867833026725	MeCP2 Up	CG Decrease	Hyper-DMR
chr14	119258419	119258819	1.89427553848828	8.05823699608358e-08	4.85917685755608	2.84177784956239	Hs6st3	Intron (ENSMUST00000065904.4/50787, intron 1 of 1)	0.00542892779495353	0.0053148378532129	-0.0277435728255384	0.0397865959649865	1.85448894252329	MeCP2 Up	CG Decrease	Hyper-DMR
chr15	72203245	72203645	2.49163626436782	8.12176128995917e-08	4.05587081653712	1.2369274334725	Col22a1	Intron (ENSMUST00000229807.1/ENSMUST00000229807.1, intron 2 of 3)	0.00218890272916998	0.00205236907463121	-0.073467037090622	0.0310600847415434	2.46057617962628	MeCP2 Up	CG Decrease	No CG DMR
chr3	137321429	137321829	2.10875895524707	8.23303418011173e-08	6.01431216933381	3.73461917114261	Emcn	Distal Intergenic	0.00648129666386697	0.0064226932953718	-0.012055635084581	0.0427807034100273	2.06597825183704	MeCP2 Up	CG Decrease	No CG DMR
chr9	30277563	30277963	2.01335200577326	8.23524439255571e-08	5.05294387368335	2.87872237439804	Snx19	Distal Intergenic	0.00780112214590843	0.00736221931224452	-0.0777814512286965	0.0302366610573665	1.98311534471589	MeCP2 Up	CG Decrease	No CG DMR
chr2	97235788	97236188	2.82061225343873	8.32227758632574e-08	4.02572881901157	0.843149862392201	Lrrc4c	Intron (ENSMUST00000135431.7/241568, intron 4 of 6)	0	0	0	0.0450815709528147	2.77553068248592	MeCP2 Up	CG Unchanged	Hyper-DMR
chr14	107684418	107684818	3.27178428741125	8.82073300487079e-08	4.28076872530101	0.37594241674976	1700128A07Rik	Distal Intergenic	0	0	0	0.0450815709528147	3.22670271645844	MeCP2 Up	CG Unchanged	No CG DMR
chr1	129520266	129520666	2.46228947701393	8.97928383578318e-08	5.17746691405022	2.45250424886081	Thsd7b	Intron (ENSMUST00000073527.12/210417, intron 2 of 27)	0.0109507483511494	0.0103877804374457	-0.0723361532252159	0.0312759185787755	2.43101355843515	MeCP2 Up	CG Decrease	Hyper-DMR
chr9	60305191	60305591	1.89855569624045	9.25885847461598e-08	5.38038448702722	3.33671833238786	Thsd4	Intron (ENSMUST00000171654.7/207596, intron 5 of 16)	0	0	0	0.0450815709528147	1.85347412528764	MeCP2 Up	CG Unchanged	Hyper-DMR
chr1	109933246	109933646	2.88483279655153	9.62531829283891e-08	4.2394142885859	0.918021528578179	Cdh7	Distal Intergenic	0	0	0	0.0450815709528147	2.83975122559872	MeCP2 Up	CG Unchanged	No CG DMR
chr10	64914831	64915231	2.08692830441183	9.71861384697688e-08	4.60488345775635	2.38397737186092	Gm28881	Intron (ENSMUST00000105441.7/216033, intron 15 of 17)	0.00681795514283929	0.00663715686435414	-0.0357885257414726	0.0382511836107091	2.04867712080112	MeCP2 Up	CG Decrease	Hyper-DMR
chr10	66355356	66355756	2.56765800978661	9.88283956223374e-08	5.26225075549449	2.42089579900132	1700023F02Rik	Distal Intergenic	0	0	0	0.0450815709528147	2.5225764388338	MeCP2 Up	CG Unchanged	No CG DMR
chr2	59455428	59455828	2.16086527375031	9.92361501591507e-08	4.90071309582037	2.51965020173169	Dapl1	Distal Intergenic	0.00663341652425447	0.0065978804134074	-0.00714361041072763	0.0437181835230323	2.11714709022728	MeCP2 Up	CG Decrease	No CG DMR
chr3	20663477	20663877	2.38129356499429	1.05453486475847e-07	5.17616251932216	2.56577344716742	Agtr1b	Distal Intergenic	0	0	0	0.0450815709528147	2.33621199404148	MeCP2 Up	CG Unchanged	No CG DMR
chrX	84333950	84334350	2.3164605231098	1.05516134479837e-07	4.66178995117081	2.16950436219662	Dmd	Intron (ENSMUST00000114000.7/13405, intron 47 of 78)	0.00319763089058702	0.00308416467949637	-0.0442220894666292	0.0366416032850687	2.27981891982473	MeCP2 Up	CG Decrease	No CG DMR
chr3	85567863	85568263	2.44527468222628	1.06201751277322e-07	4.5774036042526	1.84164866358491	Gatb	Intron (ENSMUST00000154148.7/99889, intron 3 of 9)	0.00205735669023081	0.00205486288243101	-0.00137467320234505	0.0448192089178804	2.4004554733084	MeCP2 Up	CG Decrease	Hyper-DMR
chr14	23096503	23096903	1.68603012068515	1.10767798610861e-07	5.69301690048496	3.88338469735479	Gm10248	Distal Intergenic	0.00141832921793336	0.00121321696370023	-0.157820952978899	0.0149607929321398	1.67106932775301	MeCP2 Up	CG Decrease	No CG DMR
chr6	104480871	104481271	2.02631726285323	1.14837880692573e-07	5.42357406051318	3.24138768895197	Cntn6	Distal Intergenic	0.00216334166372209	0.00181857858810044	-0.195194080000699	0.00782797791794679	2.01848928493528	MeCP2 Up	CG Decrease	No CG DMR
chr5	71989881	71990281	2.40850122077901	1.16512481302928e-07	4.39639235617229	1.7179159821565	Commd8	Intron (ENSMUST00000199967.4/14400, intron 5 of 7)	0.00232793019150855	0.00226309230351389	-0.032746984673402	0.0388316742339306	2.36966954654508	MeCP2 Up	CG Decrease	Hyper-DMR
chr15	9469830	9470230	1.94646280773704	1.17549060557417e-07	4.6904843131932	2.61618534339899	Capsl	Distal Intergenic	0.00821695772192425	0.00711907741806454	-0.192762182183212	0.00829211561922718	1.93817069211781	MeCP2 Up	CG Decrease	No CG DMR
chr16	82653015	82653415	2.17166908617591	1.21259774336285e-07	5.15013192107649	2.79571621003597	Ncam2	Distal Intergenic	0.00199563596908588	0.00188341647609511	-0.0647541242710177	0.03272297999087	2.13894610618504	MeCP2 Up	CG Decrease	No CG DMR
chr3	34975323	34975723	1.66791532565943	1.22567694080693e-07	5.44691942044752	3.64890594125899	Mir6378	Distal Intergenic	0.00598721947530261	0.00503385275082101	-0.2269988632293	0.00175790422023911	1.66615742143919	MeCP2 Up	CG Decrease	No CG DMR
chr1	114867143	114867543	1.98880169561298	1.30409965829251e-07	6.62464271883405	4.48295595511038	Cntnap5a	Distal Intergenic	0.00238528684190384	0.00232980045445839	-0.0274279533164171	0.0398468332464995	1.94895486236648	MeCP2 Up	CG Decrease	No CG DMR
chr5	74269391	74269791	1.71027568891425	1.30461519737882e-07	5.30887522124374	3.4716006912706	Scfd2	Intron (ENSMUST00000072857.12/212986, intron 5 of 8)	0.0102132170500601	0.00992892760588344	-0.0385779596410957	0.0377188086775459	1.6725568802367	MeCP2 Up	CG Decrease	Hyper-DMR
chr4	25801174	25801574	3.06277560162656	1.32719443445416e-07	4.11865215987042	0.545990393947926	Fut9	Promoter	0.0136122197618806	0.0129538650004346	-0.0686199524634738	0.0319851707795252	3.03079043084703	MeCP2 Up	CG Decrease	No CG DMR
chr16	47024652	47025052	2.08942396656585	1.33004635173372e-07	4.30477041344625	2.0338272985686	Nectin3	Distal Intergenic	0.00153802994852351	0.00145885285148002	-0.0554699351716168	0.034494905667953	2.0549290608979	MeCP2 Up	CG Decrease	No CG DMR
chr4	51518321	51518721	2.59746848881634	1.34851432029021e-07	4.35696581782431	1.33205738740126	Cylc2	Distal Intergenic	0.00447319184158211	0.00400124679777093	-0.142012819238536	0.0179778402780537	2.57949064853828	MeCP2 Up	CG Decrease	No CG DMR
chr4	142135479	142135879	2.60534191228006	1.3829796463814e-07	4.49826801936073	1.60495135851943	Kazn	Intron (ENSMUST00000155023.7/71529, intron 7 of 13)	0	0	0	0.0450815709528147	2.56026034132725	MeCP2 Up	CG Unchanged	No CG DMR
chr5	106422093	106422493	2.97008305027085	1.41351525058639e-07	3.82550415950982	0.304554825168609	Barhl2	Distal Intergenic	0.00532980051421168	0.00532793006546182	-0.00045815013707201	0.0449941311147044	2.92508891915615	MeCP2 Up	CG Decrease	No CG DMR
chr15	31975601	31976001	1.73657217237951	1.43663751147519e-07	5.66564591929103	3.81174714112368	Tas2r119	Distal Intergenic	0.0092886534154861	0.00883167084687369	-0.0685368145849469	0.0320010379856024	1.70457113439391	MeCP2 Up	CG Decrease	No CG DMR
chrX	14600882	14601282	3.38049713676291	1.44864573034481e-07	3.92292606914928	0	H2al1n	Distal Intergenic	0.00145885285148002	0.0012231920090994	-0.178970136037672	0.0109243843551551	3.36957275240775	MeCP2 Up	CG Decrease	No CG DMR
chr3	25206701	25207101	2.03582943269622	1.48595763421087e-07	5.2938747135011	3.08457650261876	Naaladl2	Distal Intergenic	0.00261596006868486	0.00249625933809471	-0.0554062904449441	0.0345070525258202	2.0013223801704	MeCP2 Up	CG Decrease	No CG DMR
chr12	39154596	39154996	2.18244159928521	1.49860353400507e-07	4.11382441403533	1.66335634521037	Etv1	Exon (ENSMUST00000222945.1/ENSMUST00000222945.1, exon 1 of 4)	0.00804052369998875	0.00734725683704576	-0.121231089163883	0.0219441189416221	2.16049748034359	MeCP2 Up	CG Decrease	No CG DMR
chr10	16931740	16932140	2.53566923493237	1.53698404155191e-07	4.59844737191866	1.76264218683389	Gm20125	Intron (ENSMUST00000207720.1/100504235, intron 9 of 12)	0	0	0	0.0450815709528147	2.49058766397956	MeCP2 Up	CG Unchanged	No CG DMR
chr3	156525581	156525981	2.22569882384583	1.583469316581e-07	4.50206881993985	2.01380551168253	4930570G19Rik	Distal Intergenic	0	0	0	0.0450815709528147	2.18061725289302	MeCP2 Up	CG Unchanged	No CG DMR
chr5	49820882	49821282	2.88316408476353	1.594193443127e-07	4.14208049361397	0.868836584112902	Adgra3	Distal Intergenic	0	0	0	0.0450815709528147	2.83808251381072	MeCP2 Up	CG Unchanged	No CG DMR
chr3	68102729	68103129	2.45230493098933	1.5968732267391e-07	4.62254274780773	1.91300709551381	Schip1	Intron (ENSMUST00000182006.3/100505386, intron 4 of 10)	0	0	0	0.0450815709528147	2.40722336003652	MeCP2 Up	CG Unchanged	Hyper-DMR
chr2	18053604	18054004	2.3695898555153	1.6129956211185e-07	4.87402068194568	2.26511506249383	Mllt10	Distal Intergenic	0	0	0	0.0450815709528147	2.32450828456249	MeCP2 Up	CG Unchanged	No CG DMR
chr17	49997691	49998091	1.88540368590222	1.6129956211185e-07	5.83669319104874	3.80079247712825	Rftn1	Intron (ENSMUST00000044503.13/76438, intron 9 of 9)	0.0132150871869632	0.0127724437344996	-0.0471163954218074	0.0360892130887461	1.84931447281347	MeCP2 Up	CG Decrease	Hyper-DMR
chr4	103879743	103880143	2.16483854490912	1.64292720477161e-07	5.56819629705379	3.23141376478686	Dab1	Intron (ENSMUST00000143294.7/13131, intron 1 of 3)	0.00224937654641501	0.00197132162173787	-0.150297310532766	0.0163967110390161	2.1484418338701	MeCP2 Up	CG Decrease	Hyper-DMR
chr2	141832506	141832906	2.38887872223025	1.68760504733172e-07	5.87053542856505	3.24160846150392	Macrod2	Intron (ENSMUST00000110067.7/72899, intron 8 of 16)	0	0	0	0.0450815709528147	2.34379715127744	MeCP2 Up	CG Unchanged	Hyper-DMR
chr14	49802385	49802785	2.17677023846849	1.70658987336964e-07	4.57629889089452	2.19778152505669	Armh4	Exon (ENSMUST00000227959.1/ENSMUST00000227959.1, exon 1 of 2)	0	0	0	0.0450815709528147	2.13168866751568	MeCP2 Up	CG Unchanged	No CG DMR
chr1	62217003	62217403	2.41023982129857	1.70917571255787e-07	3.90647463424422	1.31835426199596	Pard3bos2	Intron (ENSMUST00000075374.9/72823, intron 13 of 22)	0.012390274285081	0.0114769325998061	-0.105505586271436	0.0249453958503365	2.38529442544823	MeCP2 Up	CG Decrease	Hyper-DMR
chr6	81483555	81483955	2.73450115554797	1.76041813899205e-07	4.92668754990229	1.87622251581069	Mir7232	Distal Intergenic	0	0	0	0.0450815709528147	2.68941958459516	MeCP2 Up	CG Unchanged	No CG DMR
chr2	136701602	136702002	2.72371823028873	1.77317183269439e-07	4.43121470757314	1.36452931202235	Snap25	Distal Intergenic	0	0	0	0.0450815709528147	2.67863665933592	MeCP2 Up	CG Unchanged	No CG DMR
chr2	137979219	137979619	2.42090513012867	1.78778720134339e-07	5.46399761261196	2.80706746206178	Btbd3	Distal Intergenic	0.00463029931756921	0.00435349129679197	-0.0790520600025891	0.0299941601466372	2.39091096998203	MeCP2 Up	CG Decrease	No CG DMR
chr11	9537675	9538075	2.43848416365263	1.79518661922421e-07	5.0357190339903	2.33314799486252	Abca13	Intron (ENSMUST00000042740.12/268379, intron 47 of 61)	0.00167955112576187	0.00146134665927982	-0.147816571591296	0.0168701702697006	2.42161399338293	MeCP2 Up	CG Decrease	No CG DMR
chr4	66695837	66696237	2.25607454124059	1.97677417338308e-07	5.06618748914009	2.57819115940481	Tlr4	Distal Intergenic	0	0	0	0.0450815709528147	2.21099297028778	MeCP2 Up	CG Unchanged	No CG DMR
chr18	54989154	54989554	2.42084809165712	1.98642602091962e-07	4.41729437764197	1.79413455494288	Zfp608	Promoter	0	0	0	0.0450815709528147	2.37576652070431	MeCP2 Up	CG Unchanged	Hyper-DMR
chr1	166747320	166747720	2.62460983380559	2.02165851009102e-07	5.8567088706192	2.92252606908583	Fmo9	Distal Intergenic	0.00379800499228765	0.00366583540849852	-0.0444199138350176	0.0366038476906762	2.58800598611491	MeCP2 Up	CG Decrease	No CG DMR
chr2	96765818	96766218	2.08689544639461	2.0280957745296e-07	4.19476910997122	1.87884861711281	Lrrc4c	Intron (ENSMUST00000135431.7/241568, intron 2 of 6)	0.00805673326488742	0.00749189527403387	-0.0977997311216613	0.026416090001175	2.06047935639343	MeCP2 Up	CG Decrease	Hyper-DMR
chr15	72152793	72153193	2.53723550604882	2.05888336672808e-07	4.52163364260465	1.77064201197302	Col22a1	Distal Intergenic	0.00401059848412017	0.003939526076626	-0.0226045636519839	0.0407673970033857	2.49646810904543	MeCP2 Up	CG Decrease	No CG DMR
chr2	18062242	18062642	2.65823351668734	2.07573299851415e-07	4.36215575827003	1.38141537575659	Mllt10	Intron (ENSMUST00000028076.14/17354, intron 1 of 22)	0.00625187024808584	0.00620511218793969	-0.00993548992462834	0.043185341834325	2.61504817485301	MeCP2 Up	CG Decrease	Hyper-DMR
chr10	115996527	115996927	2.30504535465745	2.14567075055118e-07	4.39001031291157	1.90500080310023	Ptprr	Distal Intergenic	0.00459725682872192	0.0043871571446892	-0.0599911327573347	0.0336320165122575	2.27141333814519	MeCP2 Up	CG Decrease	No CG DMR
chr7	72687080	72687480	1.96470719490987	2.18374338669603e-07	5.80750243811245	3.69476299077113	Mctp2	Distal Intergenic	0.0069650873876272	0.00687344134448472	-0.0176754750760663	0.0417081338322864	1.92299906107758	MeCP2 Up	CG Decrease	No CG DMR
