chr	start	end	mc_mod_difference	mc_qvalue	mc_significant	mc_direction	anchor_group	region_type	hmc_mod_difference	hmc_qvalue	hmc_significant	hmc_direction
chr9	90052522	90054522	-0.0283046129682178	0.223289492512616	FALSE	Hypomethylated	Background	Shore	0.00684457443652797	0.792579950504273	FALSE	Hypermethylated
chr9	90054728	90056728	-0.00249786990743195	0.791160009089611	FALSE	Hypomethylated	Background	Shore	-0.00569985381204458	0.643243747113698	FALSE	Hypomethylated
chr9	90111871	90113871	0.000717570531981718	0.930003534392437	FALSE	Hypermethylated	Background	Shore	0.00393288165640692	0.629871403486947	FALSE	Hypermethylated
chr9	90114904	90116904	-0.0206675073596834	0.510179968151459	FALSE	Hypomethylated	Background	Shore	0.0223143033187124	0.141435510603543	FALSE	Hypermethylated
chr9	90161082	90163082	0.000121506715519137	0.91385039184441	FALSE	Hypermethylated	Background	Shore	-0.0140914273860641	0.888125071579084	FALSE	Hypomethylated
chr9	90163971	90165971	-0.0187470213923439	0.487113957335768	FALSE	Hypomethylated	Background	Shore	-0.000544772717850917	0.997063434654253	FALSE	Hypomethylated
chr9	90268314	90270314	0.0409340775638214	0.0891432543011291	FALSE	Hypermethylated	Background	Shore	-0.0389342963773399	0.19535967167549	FALSE	Hypomethylated
chr9	90270608	90272608	-0.0669158585400316	5.44974561931176e-05	TRUE	Hypomethylated	Background	Shore	-0.000799125419606431	0.967762290737441	FALSE	Hypomethylated
chr9	91353644	91355644	0.0313020029037078	0.000226060192430446	TRUE	Hypermethylated	Background	Shore	0.0145008399683294	0.32975226539362	FALSE	Hypermethylated
chr9	91355937	91357937	0.00646464569003767	0.467732703292968	FALSE	Hypermethylated	Background	Shore	0.00315099265304784	0.816136083102424	FALSE	Hypermethylated
chr9	91359457	91361457	0.00859661213930502	0.0874693614764196	FALSE	Hypermethylated	Background	Shore	0.00221607457991652	0.565640775435711	FALSE	Hypermethylated
chr9	91361732	91362347	0	0.962350209059948	FALSE	Hypomethylated	Background	Shore	0.00384615384615385	0.886469229190898	FALSE	Hypermethylated
chr9	91361732	91362347	0	0.962350209059948	FALSE	Hypomethylated	Background	Shore	0.00384615384615385	0.886469229190898	FALSE	Hypermethylated
chr9	91362603	91363732	0.0069918099817326	0.489046478827653	FALSE	Hypermethylated	Background	Shore	0.00239210633023063	0.785913115485012	FALSE	Hypermethylated
chr9	91360347	91361457	0.0188207564643762	0.00176269610780999	TRUE	Hypermethylated	Background	Shore	0.00355797355624619	0.482421065021152	FALSE	Hypermethylated
chr9	91361732	91362347	0	0.962350209059948	FALSE	Hypomethylated	Background	Shore	0.00384615384615385	0.886469229190898	FALSE	Hypermethylated
chr9	91361732	91362347	0	0.962350209059948	FALSE	Hypomethylated	Background	Shore	0.00384615384615385	0.886469229190898	FALSE	Hypermethylated
chr9	91362603	91364073	0.00464719552127804	0.671634139152625	FALSE	Hypermethylated	Background	Shore	0.00279615580823165	0.66026836553862	FALSE	Hypermethylated
chr9	91362603	91364073	0.00464719552127804	0.671634139152625	FALSE	Hypermethylated	Background	Shore	0.00279615580823165	0.66026836553862	FALSE	Hypermethylated
chr9	91362073	91362347	0	0.962350209059948	FALSE	Hypomethylated	Background	Shore	0.00384615384615385	0.886469229190898	FALSE	Hypermethylated
chr9	91362603	91364073	0.00464719552127804	0.671634139152625	FALSE	Hypermethylated	Background	Shore	0.00279615580823165	0.66026836553862	FALSE	Hypermethylated
chr9	91362603	91364073	0.00464719552127804	0.671634139152625	FALSE	Hypermethylated	Background	Shore	0.00279615580823165	0.66026836553862	FALSE	Hypermethylated
chr9	91365462	91365745	0	0.86890006730274	FALSE	Hypomethylated	Background	Shore	0	0.902467444414055	FALSE	Hypomethylated
chr9	91365462	91365745	0	0.86890006730274	FALSE	Hypomethylated	Background	Shore	0	0.902467444414055	FALSE	Hypomethylated
chr9	91365981	91367462	0.0310243404400845	9.64641048504844e-07	TRUE	Hypermethylated	Background	Shore	0.00252237368202428	0.726066669586156	FALSE	Hypermethylated
chr9	91363745	91364073	-0.00136965890335596	0.91084705482237	FALSE	Hypomethylated	Background	Shore	0.00451596470851927	0.825454244026644	FALSE	Hypermethylated
chr9	91365462	91365745	0	0.86890006730274	FALSE	Hypomethylated	Background	Shore	0	0.902467444414055	FALSE	Hypomethylated
chr9	91365462	91365745	0	0.86890006730274	FALSE	Hypomethylated	Background	Shore	0	0.902467444414055	FALSE	Hypomethylated
chr9	91365981	91367981	0.0682542469450175	2.98463951366056e-25	TRUE	Hypermethylated	Background	Shore	0.0169854764410261	8.89686863030904e-05	TRUE	Hypermethylated
chr9	91376538	91378538	0.125330569289625	1.1085642829273e-14	TRUE	Hypermethylated	Background	Shore	0.06031972723876	0.000225464540340784	TRUE	Hypermethylated
chr9	91379204	91381204	0.0180397918324549	0.000966450416751711	TRUE	Hypermethylated	Background	Shore	0.010574443795751	0.0550332678536739	FALSE	Hypermethylated
chr9	91379431	91381431	0.0122188439554289	0.00543243264273908	TRUE	Hypermethylated	Background	Shore	0.00880255451331425	0.0530503031068843	FALSE	Hypermethylated
chr9	91382110	91384038	0.102548074279801	4.41728736125282e-38	TRUE	Hypermethylated	Background	Shore	0.041944815193267	4.64995243960054e-09	TRUE	Hypermethylated
chr9	91382110	91384038	0.102548074279801	4.41728736125282e-38	TRUE	Hypermethylated	Background	Shore	0.041944815193267	4.64995243960054e-09	TRUE	Hypermethylated
chr9	91382110	91384038	0.102548074279801	4.41728736125282e-38	TRUE	Hypermethylated	Background	Shore	0.041944815193267	4.64995243960054e-09	TRUE	Hypermethylated
chr9	91382110	91384038	0.102548074279801	4.41728736125282e-38	TRUE	Hypermethylated	Background	Shore	0.041944815193267	4.64995243960054e-09	TRUE	Hypermethylated
chr9	91384491	91386491	0.213646683712116	1.18846521522728e-14	TRUE	Hypermethylated	Background	Shore	-0.00270252934394111	0.999173786969417	FALSE	Hypomethylated
chr9	92248368	92250368	-0.0230650573448303	0.236661095410766	FALSE	Hypomethylated	Background	Shore	-0.0180597615683794	0.176739311666858	FALSE	Hypomethylated
chr9	92250657	92252657	-0.0464755895556052	0.0119438356642275	TRUE	Hypomethylated	Background	Shore	-0.0155220185199155	0.302552076124678	FALSE	Hypomethylated
chr9	92455691	92457691	-0.00357841693741867	0.918269095495809	FALSE	Hypomethylated	Background	Shore	-0.00488550339433746	0.889054410587108	FALSE	Hypomethylated
chr9	92458061	92460061	-0.00822272196413021	0.807491794249169	FALSE	Hypomethylated	Background	Shore	0.00294546586363706	0.942511308668456	FALSE	Hypermethylated
chr9	92539993	92541993	-0.00826825711729523	0.700391389113272	FALSE	Hypomethylated	Background	Shore	0.0101703184908395	0.68103245240007	FALSE	Hypermethylated
chr9	92542767	92544767	-7.02061624826555e-05	0.908256218320846	FALSE	Hypomethylated	Background	Shore	-0.0226975609370643	0.304907831393023	FALSE	Hypomethylated
chr9	94535088	94537088	0.000387424525780732	0.92195827388893	FALSE	Hypermethylated	Lost CTCF anchor	Shore	0.0026082995633793	0.665653198101825	FALSE	Hypermethylated
chr9	94539070	94541070	0.133769676661781	2.61293049724874e-26	TRUE	Hypermethylated	Lost CTCF anchor	Shore	0.11235290344236	3.19399013391202e-19	TRUE	Hypermethylated
chr9	95403215	95405215	0.00401296439198551	0.872512701570803	FALSE	Hypermethylated	Background	Shore	0.00987387045417831	0.72959684549437	FALSE	Hypermethylated
chr9	95407761	95409761	-0.00973609391557584	0.651155980998045	FALSE	Hypomethylated	Background	Shore	0.0150825623779714	0.368727659459294	FALSE	Hypermethylated
chr9	95509289	95511289	0.0545950407948787	0.000230475251104167	TRUE	Hypermethylated	Background	Shore	-0.0387145020676624	0.0186314425871787	TRUE	Hypomethylated
chr9	95512305	95514305	0.0858435720123247	5.10364113953183e-10	TRUE	Hypermethylated	Background	Shore	-0.039493550134171	0.0150693281794703	TRUE	Hypomethylated
chr9	95557196	95559196	0.0740696795648473	3.49228560415253e-07	TRUE	Hypermethylated	Background	Shore	-0.0542060862825342	9.61989005410112e-05	TRUE	Hypomethylated
chr9	95560865	95562865	0.165808699119368	1.95150983492698e-20	TRUE	Hypermethylated	Background	Shore	0.00568579332327623	0.806613027669418	FALSE	Hypermethylated
chr9	95635558	95637558	-0.0181558654483777	0.145894467728076	FALSE	Hypomethylated	Background	Shore	-0.0370048504304724	0.000379113472820146	TRUE	Hypomethylated
chr9	95638082	95640082	-0.0441220886960262	0.00516551936529644	TRUE	Hypomethylated	Background	Shore	-0.0271200263042057	0.0437943118520252	TRUE	Hypomethylated
chr9	95747799	95749799	0.102899802220688	4.29611009635013e-09	TRUE	Hypermethylated	Background	Shore	-0.00894510130173104	0.774880032336792	FALSE	Hypomethylated
chr9	95750466	95752466	0.0240931197184909	0.0856810997947617	FALSE	Hypermethylated	Background	Shore	-0.0154174237852067	0.2349935920394	FALSE	Hypomethylated
chr9	95843015	95845015	-0.0596196247482412	0.000532413798294842	TRUE	Hypomethylated	Background	Shore	-0.00541963095153279	0.799756356350153	FALSE	Hypomethylated
chr9	95845327	95847327	0.0330705576701428	0.15022987953837	FALSE	Hypermethylated	Background	Shore	-0.00317722530128427	0.9355539654315	FALSE	Hypomethylated
chr9	95855487	95857487	-0.011314149596593	0.691488823244585	FALSE	Hypomethylated	Background	Shore	0.0120924835138743	0.715536314189808	FALSE	Hypermethylated
chr9	95858246	95860246	-0.0280832354320426	0.414632280800497	FALSE	Hypomethylated	Background	Shore	-0.0163147944220273	0.526906915779016	FALSE	Hypomethylated
chr9	95952651	95954651	0.0092241742715331	0.78395148608359	FALSE	Hypermethylated	Background	Shore	0.0192187639711337	0.331275725854894	FALSE	Hypermethylated
chr9	95955093	95957093	0.031062855807762	0.0641414694802477	FALSE	Hypermethylated	Background	Shore	-0.00786905375768694	0.7458519469207	FALSE	Hypomethylated
chr9	96117146	96119146	-0.00183768823919128	0.965274725608355	FALSE	Hypomethylated	Background	Shore	-0.0103905623938867	0.467708080376391	FALSE	Hypomethylated
chr9	96119784	96121784	0.00107458720987108	0.953492034514542	FALSE	Hypermethylated	Background	Shore	-0.00241498097376412	0.882644516179618	FALSE	Hypomethylated
chr9	96194111	96196111	-0.0317471312159999	0.369990716614486	FALSE	Hypomethylated	Background	Shore	-0.0200203215868664	0.250170224853315	FALSE	Hypomethylated
chr9	96196749	96198749	0.126383929397352	3.0533594669454e-17	TRUE	Hypermethylated	Background	Shore	-0.0403680693655935	0.00357735672942693	TRUE	Hypomethylated
chr9	96361614	96363614	0.0396687236037275	7.42603630859167e-05	TRUE	Hypermethylated	Background	Shore	0.00928948598997487	0.537197639132375	FALSE	Hypermethylated
chr9	96364869	96366869	0.0574564724708995	0.000367086712417993	TRUE	Hypermethylated	Background	Shore	0.0324342034359942	0.0734959320479783	FALSE	Hypermethylated
chr9	96476228	96478228	0.0688101578188793	1.64484338020671e-05	TRUE	Hypermethylated	Background	Shore	-0.000136732733861444	0.941552667585995	FALSE	Hypomethylated
chr9	96478741	96480741	0.0281144126248762	0.0691260516695071	FALSE	Hypermethylated	Background	Shore	0.00165174534325774	0.931232043013932	FALSE	Hypermethylated
chr9	96534969	96536969	0.0361738794110927	0.245349805614473	FALSE	Hypermethylated	Background	Shore	-0.0026867765775237	0.967516406803129	FALSE	Hypomethylated
chr9	96537199	96539199	0.0089688489096611	0.761002454514096	FALSE	Hypermethylated	Background	Shore	-0.0193872590717526	0.246073820074524	FALSE	Hypomethylated
chr9	96628710	96630710	0.0787394135969243	9.01323202345078e-08	TRUE	Hypermethylated	Background	Shore	0.01453913954469	0.617634832870989	FALSE	Hypermethylated
chr9	96631574	96633574	0.0409422235769066	0.0454531196487344	TRUE	Hypermethylated	Background	Shore	-0.00763460540976618	0.82372010806304	FALSE	Hypomethylated
chr9	96717504	96719504	0.108672120980793	2.36289138909209e-21	TRUE	Hypermethylated	Background	Shore	-0.0385610952805191	0.00464368614030503	TRUE	Hypomethylated
chr9	96720064	96722064	0.104303929129209	1.96256269626725e-13	TRUE	Hypermethylated	Background	Shore	0.0339103155109771	0.0365431697089488	TRUE	Hypermethylated
chr9	96886889	96888889	0.0228201976292013	0.219468815193023	FALSE	Hypermethylated	Background	Shore	0.0102976981269156	0.602807335589467	FALSE	Hypermethylated
chr9	96889943	96891943	0.0639089047381776	0.000491120819477021	TRUE	Hypermethylated	Background	Shore	0.0170304840528616	0.592138905381833	FALSE	Hypermethylated
chr9	96993801	96995801	-0.0300060811574738	0.0268276824655535	TRUE	Hypomethylated	Background	Shore	0.0101935365546914	0.406609425234789	FALSE	Hypermethylated
chr9	96996226	96998226	-0.0174430116564872	0.540817744571189	FALSE	Hypomethylated	Background	Shore	-0.0109000271821139	0.503711435464136	FALSE	Hypomethylated
chr9	97016037	97018037	-0.0325027036149814	0.118981503194936	FALSE	Hypomethylated	Background	Shore	0.00529423298580506	0.635723191832274	FALSE	Hypermethylated
chr9	97019105	97021105	-0.0238466738246699	0.563416534783615	FALSE	Hypomethylated	Background	Shore	0.0199064734168158	0.563987274346043	FALSE	Hypermethylated
chr9	97108593	97110593	0.0525805803636854	0.00782229814969486	TRUE	Hypermethylated	Background	Shore	-0.0248763095798946	0.273014507175717	FALSE	Hypomethylated
chr9	97111378	97113378	-0.0365156037718711	0.0149646507611824	TRUE	Hypomethylated	Background	Shore	0.0106370582456921	0.461908268646758	FALSE	Hypermethylated
chr9	97363647	97365647	-0.00146079302273172	0.965229780941638	FALSE	Hypomethylated	Background	Shore	0.0068904899834798	0.807884125815781	FALSE	Hypermethylated
chr9	97366011	97368011	-0.0213345762956734	0.16791393460282	FALSE	Hypomethylated	Background	Shore	0.015457992775133	0.317357577586917	FALSE	Hypermethylated
chr9	97699065	97701065	-0.0341947654400827	0.21893830638055	FALSE	Hypomethylated	Background	Shore	0.0282218194063333	0.351096995792515	FALSE	Hypermethylated
chr9	97701306	97703306	-0.0158462341722166	0.55959117430439	FALSE	Hypomethylated	Background	Shore	0.0176646941044393	0.444670408678095	FALSE	Hypermethylated
chr9	98030720	98032720	-0.0131142777085527	0.442945522879215	FALSE	Hypomethylated	Gained CTCF anchor	Shore	0.0224857377607041	0.345456778699941	FALSE	Hypermethylated
chr9	98033588	98035588	0.0266266629342723	0.297002342849136	FALSE	Hypermethylated	Gained CTCF anchor	Shore	-0.0125283350745603	0.780540853892342	FALSE	Hypomethylated
chr9	98294489	98296489	0.0548823734762593	0.00958762367163668	TRUE	Hypermethylated	Background	Shore	-0.0206292878100845	0.467708080376391	FALSE	Hypomethylated
chr9	98296945	98298945	-0.0223155315283657	0.233884003967493	FALSE	Hypomethylated	Background	Shore	-0.0114625864669175	0.447466080658974	FALSE	Hypomethylated
chr9	98422832	98424832	-0.0350749906257231	0.211957757056241	FALSE	Hypomethylated	Background	Shore	0.0472975142991742	0.00571047793909493	TRUE	Hypermethylated
chr9	98425125	98427125	0.00438610840794573	0.97957559431518	FALSE	Hypermethylated	Background	Shore	-0.00150829702438657	0.987507049763912	FALSE	Hypomethylated
chr9	98561278	98563278	-0.0117383456652385	0.628389453196701	FALSE	Hypomethylated	Background	Shore	0.00129100352800256	0.905714023421268	FALSE	Hypermethylated
chr9	98564103	98566103	0.0701420555410286	9.60459485358784e-05	TRUE	Hypermethylated	Background	Shore	-0.0495729200626159	0.000650086125385443	TRUE	Hypomethylated
chr9	98599375	98601375	0.0160282798380551	0.420883533695606	FALSE	Hypermethylated	Background	Shore	-0.0157208023334373	0.337522086749003	FALSE	Hypomethylated
chr9	98601757	98603757	0.0295847410814802	0.210136370037146	FALSE	Hypermethylated	Background	Shore	-0.00753408449051101	0.486249791859951	FALSE	Hypomethylated
chr9	98840404	98842404	0.00820446537371677	0.459242373770954	FALSE	Hypermethylated	Background	Shore	-0.00691917644313418	0.182286888296586	FALSE	Hypomethylated
chr9	98842785	98844785	0.00732539898707618	0.680818149604507	FALSE	Hypermethylated	Background	Shore	-0.00135585860305287	0.918953778108358	FALSE	Hypomethylated
chr9	98854468	98856468	-0.00659996796195506	0.717186360300125	FALSE	Hypomethylated	Background	Shore	-0.00226928008771272	0.801103487367431	FALSE	Hypomethylated
chr9	98856777	98858777	0.0239024481371938	0.22543079734272	FALSE	Hypermethylated	Background	Shore	-0.0140925161360695	0.258726566839246	FALSE	Hypomethylated
chr9	98862863	98864863	-0.00546446107446386	0.753792511771373	FALSE	Hypomethylated	Background	Shore	0.00616659653444321	0.438668556187578	FALSE	Hypermethylated
chr9	98865214	98867214	0.0059627239785448	0.746242341659254	FALSE	Hypermethylated	Background	Shore	-0.007509694519118	0.303089409988613	FALSE	Hypomethylated
chr9	98952655	98954655	-0.00566470931104031	0.664576263314339	FALSE	Hypomethylated	Lost CTCF anchor	Shore	0.00846191351773432	0.358422882604929	FALSE	Hypermethylated
chr9	98952990	98954655	-0.00566470931104031	0.664576263314339	FALSE	Hypomethylated	Lost CTCF anchor	Shore	0.00846191351773432	0.358422882604929	FALSE	Hypermethylated
chr9	98957445	98959445	-0.0175384471755817	0.013983058312888	TRUE	Hypomethylated	Lost CTCF anchor	Shore	-0.00154918509067503	0.697282349743783	FALSE	Hypomethylated
chr9	98971077	98973077	-0.0209813410189291	0.458796979834226	FALSE	Hypomethylated	Lost CTCF anchor	Shore	0.0222634120415261	0.146447510208026	FALSE	Hypermethylated
chr9	98973428	98975428	0.010486127359356	0.662137148927615	FALSE	Hypermethylated	Lost CTCF anchor	Shore	0.00639733595729951	0.676535100544366	FALSE	Hypermethylated
chr9	98984178	98986178	0.0385639148562134	0.0754391159727021	FALSE	Hypermethylated	Background	Shore	-0.0465268574342839	0.0107374547331156	TRUE	Hypomethylated
chr9	98986886	98988886	0.0542041021256336	0.00161151398799307	TRUE	Hypermethylated	Background	Shore	-0.0148082096513501	0.44088292666041	FALSE	Hypomethylated
chr9	99137555	99139555	0.00662498369522158	0.854509313142533	FALSE	Hypermethylated	Background	Shore	0.0193495416639452	0.361735458944264	FALSE	Hypermethylated
chr9	99140498	99142498	-0.0199383156630598	0.267530702652483	FALSE	Hypomethylated	Background	Shore	0.0130576487735271	0.187462310400511	FALSE	Hypermethylated
chr9	99241197	99243197	-0.00686678975699268	0.725041857854434	FALSE	Hypomethylated	Background	Shore	-0.00657925286572698	0.591749410231546	FALSE	Hypomethylated
chr9	99243704	99245704	0.0206679515235941	0.254524364240831	FALSE	Hypermethylated	Background	Shore	-0.00351870095299966	0.901559959155543	FALSE	Hypomethylated
chr9	99355831	99357831	-0.0249705218900297	0.194269273126557	FALSE	Hypomethylated	Background	Shore	0.025937773382028	0.0697162294451165	FALSE	Hypermethylated
chr9	99358560	99360560	-0.0244676769619658	0.150430713476357	FALSE	Hypomethylated	Background	Shore	0.0264339789738646	0.0542537453805293	FALSE	Hypermethylated
chr9	99434274	99436274	0.0289468459162401	0.199295933217027	FALSE	Hypermethylated	Background	Shore	-0.00760969918875792	0.929173089171564	FALSE	Hypomethylated
chr9	99437170	99439170	0.00316118237616964	0.904160013856786	FALSE	Hypermethylated	Background	Shore	0.027736785292382	0.0898628692267247	FALSE	Hypermethylated
chr9	99491936	99493936	-0.00787470800145462	0.558728428125452	FALSE	Hypomethylated	Background	Shore	-0.0239885418584955	0.0263217897031956	TRUE	Hypomethylated
chr9	99494372	99496372	-0.0268704820550786	0.0287327520914533	TRUE	Hypomethylated	Background	Shore	-0.00210671268337423	0.898168566729956	FALSE	Hypomethylated
chr9	99566296	99568296	0.0426896698862794	0.010651646020027	TRUE	Hypermethylated	Background	Shore	-0.0257859343192001	0.0807016676299982	FALSE	Hypomethylated
chr9	99568993	99570993	-0.0346393635084675	0.0417849128383356	TRUE	Hypomethylated	Background	Shore	-0.0125574229104966	0.245954803452349	FALSE	Hypomethylated
chr9	99573729	99575729	0.0107302309714894	0.550372846033248	FALSE	Hypermethylated	Background	Shore	-0.000868489861848121	0.94268102830669	FALSE	Hypomethylated
chr9	99576200	99578200	0.0553704180561607	0.00329181000621203	TRUE	Hypermethylated	Background	Shore	-0.0028321850665827	0.883178832316461	FALSE	Hypomethylated
chr9	99627582	99629582	0.0413005097396769	0.0570151391693128	FALSE	Hypermethylated	Background	Shore	-0.0141121548348464	0.386845995123635	FALSE	Hypomethylated
chr9	99630044	99632044	0.0536034314317119	0.00360160725851201	TRUE	Hypermethylated	Background	Shore	-0.0090283435887405	0.584014177943195	FALSE	Hypomethylated
chr9	99866720	99868720	-0.0181064931449077	0.231708145389332	FALSE	Hypomethylated	Background	Shore	-0.00132162490164425	0.942389557870121	FALSE	Hypomethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99871750	99872931	0.0243788165236962	0.077978100944664	FALSE	Hypermethylated	Background	Shore	0.0184836503824723	0.0694031755504671	FALSE	Hypermethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99869713	99870589	-0.00757575757575758	0.803814812064866	FALSE	Hypomethylated	Background	Shore	0.00581395348837209	0.89875832871032	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99870931	99871339	-0.0186794206489044	0.140623571130671	FALSE	Hypomethylated	Background	Shore	0.00227115360342106	0.902522470776435	FALSE	Hypermethylated
chr9	99871750	99873750	0.0086385895751928	0.307360191708334	FALSE	Hypermethylated	Background	Shore	0.0113382704144763	0.022443579345882	TRUE	Hypermethylated
chr9	99873089	99875089	-0.010178140654784	0.260028964314174	FALSE	Hypomethylated	Background	Shore	0.00378207728023407	0.392734180557759	FALSE	Hypermethylated
chr9	99876419	99878419	0.00214182933997704	0.840094964843741	FALSE	Hypermethylated	Background	Shore	0.00192559677608782	0.644602999736003	FALSE	Hypermethylated
chr9	99945383	99947383	-0.0073844030781367	0.726358993796653	FALSE	Hypomethylated	Background	Shore	0.00513914907561993	0.673125817848132	FALSE	Hypermethylated
chr9	99947631	99949631	-0.0067325890335439	0.87205734414866	FALSE	Hypomethylated	Background	Shore	-0.000486037017607736	0.958640561330881	FALSE	Hypomethylated
chr9	100543348	100545348	0.016420285594094	0.0168309053256171	TRUE	Hypermethylated	Background	Shore	0.0063450754449608	0.62562928872041	FALSE	Hypermethylated
chr9	100546343	100548343	0.0303820891911586	0.0652586635689856	FALSE	Hypermethylated	Background	Shore	-0.00276048150442805	0.90689573836414	FALSE	Hypomethylated
chr9	100568748	100570748	0.0198632022303857	0.160887829830876	FALSE	Hypermethylated	Background	Shore	0.00604860820788244	0.743897729433868	FALSE	Hypermethylated
chr9	100571170	100573170	0.0112762749368234	0.789240328213568	FALSE	Hypermethylated	Background	Shore	0.0684615156586271	0.032337727430047	TRUE	Hypermethylated
chr9	100640887	100642887	0.055259151209304	6.3641129822149e-05	TRUE	Hypermethylated	Background	Shore	0.00793284415052754	0.657106526375559	FALSE	Hypermethylated
chr9	100644491	100646491	0.0164022455030352	0.0711584882785811	FALSE	Hypermethylated	Background	Shore	0.011490178570146	0.53862083640716	FALSE	Hypermethylated
chr9	101032544	101034544	0.0292432608358935	0.107850629450155	FALSE	Hypermethylated	Background	Shore	-0.0240549784301403	0.0364063460887681	TRUE	Hypomethylated
chr9	101034960	101036960	0.0279041663150559	0.246513092565126	FALSE	Hypermethylated	Background	Shore	-0.0175240033616242	0.406542491958815	FALSE	Hypomethylated
chr9	101071465	101073465	0.00859496125118553	0.79257987240919	FALSE	Hypermethylated	Background	Shore	0.00712160843460759	0.671771968837737	FALSE	Hypermethylated
chr9	101075041	101075313	0	0.980143463453974	FALSE	Hypomethylated	Background	Shore	0	0.985864577041584	FALSE	Hypomethylated
chr9	101075041	101075313	0	0.980143463453974	FALSE	Hypomethylated	Background	Shore	0	0.985864577041584	FALSE	Hypomethylated
chr9	101075600	101077041	-0.000953084937232366	0.562708819393688	FALSE	Hypomethylated	Background	Shore	0.000660342840894961	0.916250571142768	FALSE	Hypermethylated
chr9	101073313	101073465	-0.0031178893844928	0.739216948896023	FALSE	Hypomethylated	Background	Shore	0	0.926852113470406	FALSE	Hypomethylated
chr9	101075041	101075313	0	0.980143463453974	FALSE	Hypomethylated	Background	Shore	0	0.985864577041584	FALSE	Hypomethylated
chr9	101075041	101075313	0	0.980143463453974	FALSE	Hypomethylated	Background	Shore	0	0.985864577041584	FALSE	Hypomethylated
chr9	101075600	101077600	-0.000775591336939628	0.605720735684714	FALSE	Hypomethylated	Background	Shore	0.00143792240619491	0.695695854159603	FALSE	Hypermethylated
chr9	101249054	101251054	0.00358397026867685	0.931956381029453	FALSE	Hypermethylated	Background	Shore	0.0137344563250339	0.421480556379213	FALSE	Hypermethylated
chr9	101251791	101253791	0.0379488179402385	0.0484638201815193	TRUE	Hypermethylated	Background	Shore	-0.0153988345759762	0.549851207010761	FALSE	Hypomethylated
chr9	102351238	102353238	-0.0498079219281652	0.00023483341848158	TRUE	Hypomethylated	Background	Shore	-0.0546398689887604	0.000529164928012114	TRUE	Hypomethylated
chr9	102354708	102356708	-0.0532384696160922	0.042862782395141	TRUE	Hypomethylated	Background	Shore	-0.00941224834646912	0.834308201411879	FALSE	Hypomethylated
chr9	102503893	102505893	0.0158257076421923	0.793691368467751	FALSE	Hypermethylated	Background	Shore	0.021723394487057	0.523834876883953	FALSE	Hypermethylated
chr9	102506472	102508472	0.0106227052493097	0.537250747398393	FALSE	Hypermethylated	Background	Shore	-0.00606881793606723	0.789332995187094	FALSE	Hypomethylated
chr9	102623775	102625775	0.0774952202993223	1.66284914622565e-07	TRUE	Hypermethylated	Background	Shore	-0.00045011408781398	0.97081932469506	FALSE	Hypomethylated
