gene	chr	start	end	mod_difference	dmr_qvalue	dmr_category	mecp2_nearest_fold	mecp2_nearest_fdr	mecp2_mean_fold	mecp2_n_peaks
Cwc27	chr13	104631139	104817141	0.0327994496622239	3.0272499123557e-36	Hypermethylated	0.0901663046983975	0.646671616161728	0.0901663046983975	1
Cystm1	chr18	36342519	36403096	0.0654629653189057	4.15532846308905e-36	Hypermethylated	-0.0287487057520689	0.889737853856364	-0.0605055409178359	14
Osbp2	chr11	3703730	3863902	0.0417015941664222	4.30892426367236e-36	Hypermethylated	-0.000830382133202976	0.997695387222821	-0.0152530009761612	27
Msh2	chr17	87672329	87723712	0.0446288178098101	4.97290017580222e-36	Hypermethylated	0.0160908239616135	0.926505984121317	-0.00224153536591116	10
Podxl2	chr6	88842557	88875043	0.0945157513378306	6.04060690334662e-36	Hypermethylated	-0.0857066650596394	0.728584749565261	-0.0352510122524573	7
Kazald1	chr19	45075240	45079288	-0.24313058966175	6.1045168677593e-36	Hypomethylated	-0.157960123523506	0.530581072990245	-0.138526466812066	4
Rere	chr4	150281645	150621965	0.0280497857473288	6.39430632480227e-36	Hypermethylated	-0.0366066020788636	0.872631759899474	-0.0268025529524892	32
Nlgn1	chr3	25426214	26332459	0.017342530569551	6.80122662621959e-36	Hypermethylated	-0.00920644258288097	0.968270264981923	0.149563013540012	42
Tcf12	chr9	71842687	72111870	0.0349794502373728	7.03096614955742e-36	Hypermethylated	-0.0742226705825006	1	0.0977106921287077	33
Ephb1	chr9	101922127	102354692	-0.0249883599436433	7.11206190712421e-36	Hypomethylated	-0.165782940131169	0.408671363716609	-0.105863781398677	117
Rab2a	chr4	8535643	8607777	0.0682796549299679	7.57574845947794e-36	Hypermethylated	0.00905289832848871	0.973868369039319	0.152909556963525	5
St3gal5	chr6	72097591	72154570	0.0639437195031451	1.33747064369886e-35	Hypermethylated	0.0169163134275543	0.943622899480114	-0.0292002042251332	5
Rab15	chr12	76797959	76822907	0.108239170207392	1.50374027426664e-35	Hypermethylated	0.0240710495172797	0.92617698970043	0.12301289190952	10
Tenm3	chr8	48227681	48843950	-0.0122636725772417	1.55675564598631e-35	Hypomethylated	-0.0691403511968958	0.706942912684549	-0.00386191109184489	114
Lin7a	chr10	107271685	107421473	0.0450750573759199	1.58870231407185e-35	Hypermethylated	-0.011950114757281	0.966702997470261	-0.0157823814745145	8
Rasa1	chr13	85214779	85289129	0.0651802425010675	1.67999084598146e-35	Hypermethylated	-0.0331859937153077	1	0.0441104902554295	4
Slc6a17	chr3	107467542	107518017	0.0830514802960674	1.97884763642673e-35	Hypermethylated	0.0271682118146912	0.907118983035792	-0.0100071785191388	14
Lats2	chr14	57689661	57758387	0.050973126683747	2.7685629626202e-35	Hypermethylated	-0.110535369900923	0.57209679689143	-0.0694777612694126	11
Adarb1	chr10	77290725	77418269	0.0440179420934371	2.84587246444755e-35	Hypermethylated	-0.0400259950826725	1	0.0266062997330433	32
Otulin	chr15	27542634	27630692	0.0450400350983297	2.92038833277878e-35	Hypermethylated	-0.00260278730191737	0.99023447307788	-0.0143081156636903	11
Sema3a	chr5	13125413	13602564	0.0219808648554563	3.03817303464041e-35	Hypermethylated	0.134867714851613	0.529254285357537	0.40517628204372	24
Gng2	chr14	19872558	19977626	0.0469625748235549	4.21999927100905e-35	Hypermethylated	0.010811900020286	0.968617066598974	-0.0274865286631095	16
St3gal3	chr4	117932153	118134913	0.0299472146923845	4.2521767150095e-35	Hypermethylated	-0.00957966449485412	0.967818455634166	-0.0491545032994167	31
Unc80	chr1	66468366	66699147	0.0340869163887334	4.42812338816972e-35	Hypermethylated	-0.0870297440979785	0.705633119321662	-0.0426228496700546	18
Vps37c	chr19	10688734	10714626	0.102491935769201	5.82347396118575e-35	Hypermethylated	0.00412318115772797	0.985394376485737	-0.0466420815577019	5
Dtna	chr18	23415134	23659714	0.0337315221222305	5.88052948409449e-35	Hypermethylated	-0.00164140298554822	0.995301403868097	0.0151284595255273	27
Strbp	chr2	37483227	37703858	0.0421566229968577	6.14126433081215e-35	Hypermethylated	-0.0187090580961688	0.960771243397732	-0.00930915754355152	9
Cnot2	chr10	116485160	116581510	0.0498165453526904	7.34085594082106e-35	Hypermethylated	-0.0784448866259739	0.688182458980041	0.00127046291253455	2
Cabp1	chr5	115168688	115194380	0.068958021650422	9.32904257617105e-35	Hypermethylated	0.0594613699893713	1	-0.0233032107318258	8
Vwa8	chr14	78849051	79202309	0.023087866950851	1.21695765672162e-34	Hypermethylated	1.9930740168863	5.84182824010456e-08	0.20624311601834	37
Nmt2	chr2	3284211	3328876	0.0751077843592214	1.41343077083355e-34	Hypermethylated	-0.0414259985888178	0.818441445399369	3.01322501273019e-06	8
Zc3h7b	chr15	81745056	81796259	0.0593938871191517	1.80863457708103e-34	Hypermethylated	-0.00684114720316619	0.983650471120837	0.00231905285170651	8
Tbc1d15	chr10	115197871	115251466	0.0558030806826104	1.8533599523051e-34	Hypermethylated	0.0117394506776168	0.958723257922922	-0.00685418431257493	4
Rnf144a	chr12	26300963	26415253	0.0455757988697397	2.46215306645238e-34	Hypermethylated	-0.0334183686583423	0.866463088747263	-0.0453962838871351	11
Pitpnc1	chr11	107207891	107470698	0.0250890342489144	2.5650156373031e-34	Hypermethylated	-0.00718995463194978	0.974095812836221	0.00657516485265931	36
Wasf2	chr4	133130504	133199755	0.0522393272208549	2.72355763999743e-34	Hypermethylated	-0.0969828362918019	0.60194043553325	-0.0957007951216462	5
Crtc3	chr7	80586626	80688876	0.049438971075305	3.01721305802798e-34	Hypermethylated	-0.0071523256275879	0.976177236232259	-0.0504361028702537	18
Gabrg2	chr11	41910202	42000856	0.0585907601318489	3.24182757463415e-34	Hypermethylated	-0.0600983034531531	0.797113789713332	0.549296164448438	22
Map2k5	chr9	63163767	63377901	0.0280972922909223	6.36975214458849e-34	Hypermethylated	-0.000802846439664404	0.997772657438855	-0.0405185377343939	19
Frs2	chr10	117069426	117148533	0.0474725929650134	6.80767728473166e-34	Hypermethylated	-0.0587759527056818	0.761601122251733	-0.037219003446926	2
Ppp5c	chr7	17004639	17027923	0.111909994810886	6.85456819224424e-34	Hypermethylated	0.0324075637953414	0.876889887893137	-0.0801070430739184	10
Tulp4	chr17	6106436	6251127	0.0430667463094783	7.41305809212722e-34	Hypermethylated	0.0605678308783656	1	-0.00931480086309059	16
Rlf	chr4	121145372	121215083	0.0542398587351223	8.56110358958489e-34	Hypermethylated	-0.119542501088321	0.581608125959876	-0.065955198509256	2
Tmem178	chr17	80944631	81001815	0.0488962407706315	9.88943089816211e-34	Hypermethylated	2.79143165069289	1.78267009284081e-13	0.604426488511841	8
Smad7	chr18	75367528	75395934	0.0795917195729529	1.21290017973601e-33	Hypermethylated	-0.0435249456765664	0.842626762083745	0.0566732392223282	18
Ranbp2	chr10	58446919	58494355	0.0708348817648393	1.23155893093057e-33	Hypermethylated	-0.038110071826041	0.864820707735743	-0.038110071826041	1
Ppp2r5e	chr12	75450880	75596244	0.0443892533700321	1.28482404495292e-33	Hypermethylated	-0.0106511661019588	0.951660859212436	-0.0373007444853586	11
Zdhhc14	chr17	5492556	5753810	0.0289379235031468	1.72757291923838e-33	Hypermethylated	-0.00504454076974688	0.980828399547835	-0.0215238736749059	29
Jmy	chr13	93430100	93499807	0.0609209241218867	1.73448929038845e-33	Hypermethylated	-0.0302885822662771	0.890803344999115	0.0538555471665832	8
Aco2	chr15	81872308	81915132	0.0733002185649457	1.75679109470995e-33	Hypermethylated	-0.210105980726989	0.421806837457879	-0.057363590319189	4
Snapc3	chr4	83417723	83467675	0.0690344981423434	2.20957788264751e-33	Hypermethylated	-0.0530908715179492	0.765684899399961	-0.0753905080332739	2
Tmem131	chr1	36792190	36943665	0.0364915506414134	2.22469281802596e-33	Hypermethylated	0.120019022024662	0.613207291538261	-0.0701570229466948	25
Mitf	chr6	97807051	98021348	0.0275971604753732	2.71061586080732e-33	Hypermethylated	0.0246479869897545	0.888683151250286	0.227157984282268	47
Npepps	chr11	97205841	97280637	0.0537099479292651	2.95246401505312e-33	Hypermethylated	0.0215372156834462	0.925011959345219	0.0324948885475565	2
Zfp292	chr4	34803112	34882959	0.0524083637398047	3.24785357753265e-33	Hypermethylated	0.0115001871745732	0.959490928060677	-0.0215829102396618	3
Stard3nl	chr13	19357675	19395794	0.0764900494509403	3.31569383967002e-33	Hypermethylated	-0.125356193271811	0.53892982985819	0.0542772715414732	24
Nucb1	chr7	45490457	45510405	0.0974528178449074	3.73171880289155e-33	Hypermethylated	0.00649055758015998	0.982324007154909	-0.0110696283046137	3
Arhgap32	chr9	32116135	32268445	-0.0308652662230802	3.98022498612405e-33	Hypomethylated	-0.342126661932992	0.198069616516377	-0.153696615447179	47
Dync1i1	chr6	5725638	6028038	0.0227768325161147	4.75499312346415e-33	Hypermethylated	-0.0603011417003848	0.744559661381928	0.17074721523386	36
Polr3h	chr15	81888227	81926239	0.0721743035194952	5.08816040017229e-33	Hypermethylated	-0.0563697920843444	0.76324206108725	-0.00907394512490535	2
Fam110b	chr4	5644089	6108222	0.0233187552772822	5.80420667090913e-33	Hypermethylated	-0.0080147606827366	0.972422601088444	0.262510178283462	34
Cerk	chr15	86139127	86186140	0.0621613446652583	6.15941446929347e-33	Hypermethylated	-0.0385337890701801	0.868489159286619	-0.0270168361736336	14
Fzd7	chr1	59482423	59486954	0.309248325252885	6.31939833002297e-33	Hypermethylated	0.0586507702276141	0.715707340659741	0.238171320727528	36
Trps1	chr15	50654751	50890462	0.0268509314122831	7.54502617115774e-33	Hypermethylated	-0.0115796419561942	1	0.0187739289584138	29
Snap25	chr2	136713452	136782427	0.0523648459744706	7.74209846497574e-33	Hypermethylated	-0.00470968285443385	0.986757445259373	1.02021398294892	24
Mef2c	chr13	83504033	83667079	0.0335400502362915	7.93748697603235e-33	Hypermethylated	-0.0223143681439076	0.907652182751609	0.231337810405269	21
Ssu72	chr4	155704799	155733878	0.0768793367196187	1.02338927711228e-32	Hypermethylated	-0.109552504939442	0.612502808066585	-0.109552504939442	1
Pclo	chr5	14514917	14863458	0.0297509517029466	1.02338927711228e-32	Hypermethylated	0.0106951936666201	0.967854022103391	0.0522148731779655	13
Pde3a	chr6	141249268	141507447	0.0271686497044278	1.06509903990076e-32	Hypermethylated	0.669184881225122	0.0764699032799493	0.169131941000732	27
Dipk1a	chr5	107908052	107987084	0.0620460186372347	1.32225242794122e-32	Hypermethylated	-0.00137179676396187	0.996786863626137	-0.0280436177801784	3
Golgb1	chr16	36875139	36933084	0.0434529363807789	1.95870924773644e-32	Hypermethylated	-0.198194768629581	0.414538872046799	-0.0105723591437994	5
Arfgef3	chr10	18581838	18743948	0.0387450701669989	1.96211660765839e-32	Hypermethylated	-0.035811937312915	0.82392599147191	-0.035811937312915	1
Slain1	chr14	103650227	103704906	0.0566489840780673	2.02819549502268e-32	Hypermethylated	0.0286011206411032	0.912433882858689	-0.130944331318204	4
Chchd6	chr6	89383145	89595651	0.041723826822313	2.47436849394784e-32	Hypermethylated	-0.032087857545398	0.866889628676943	0.136006012978366	15
Dscam	chr16	96590839	97170751	-0.0207362980772259	2.93748594114582e-32	Hypomethylated	-0.0671314804474627	0.715033762292939	0.00407597148000224	109
Gpat4	chr8	23171264	23208345	0.0756461226418568	2.97268087236858e-32	Hypermethylated	-0.0456351766986297	0.835725851844847	-0.0475774510383147	10
Ssbp3	chr4	106910700	107049693	0.0415434374777117	3.22540475071427e-32	Hypermethylated	0.0320105061842835	0.872644315447974	-0.0305421406488686	43
Ccser1	chr6	61180323	62382864	0.0149033477165905	3.25304113453025e-32	Hypermethylated	0.0102432898156631	0.973601578495842	0.314919313549696	46
Kdm4c	chr4	74242496	74405859	0.0357572333434801	3.27751212139781e-32	Hypermethylated	-0.0217311108564929	0.911277686413494	-0.0167117009383631	11
Btbd8	chr5	107437996	107511206	0.0527489333982166	3.37116714700597e-32	Hypermethylated	0.000242235252756476	0.999333814419508	0.000242235252756476	1
Akt3	chr1	177020072	177258202	0.0405405008418095	3.67930462353978e-32	Hypermethylated	-0.399913830074776	0.182384818414305	-0.0582920137851818	11
Hcn1	chr13	117602319	117987417	0.0265012950207182	3.9134508407112e-32	Hypermethylated	0.827754856900282	0.0294928433277512	0.467486434745993	13
Nsd1	chr13	55209781	55318324	0.0485166472960331	4.14536842789644e-32	Hypermethylated	-0.010713817580908	0.961999066041801	0.0468486963964998	3
Tmem63c	chr12	87021339	87090042	0.0666012524992364	4.27216731006545e-32	Hypermethylated	0.0246042954902569	0.902767475921642	0.0505485981137132	17
Enox1	chr14	77156762	77721759	-0.0161130898967993	4.79494898970346e-32	Hypomethylated	-0.00051850329827618	0.99838863552979	-0.186760989049424	86
Fam210a	chr18	68260186	68300332	0.0739595674941342	5.75820240536713e-32	Hypermethylated	-0.00499427382650928	0.981516246363142	-0.00499427382650928	1
Btrc	chr19	45363733	45530012	0.0331583572344614	5.84387164619035e-32	Hypermethylated	-0.0842557077678235	0.627581579987921	-0.00262437929797062	16
Eif5b	chr1	37998009	38055578	0.0558867721499452	6.38739509332197e-32	Hypermethylated	-0.0377772195274091	0.880130377541993	0.040744144255886	2
Papss1	chr3	131564767	131643670	0.0418112453352094	7.60205556419361e-32	Hypermethylated	-0.0309971990515216	0.850114758112865	0.0919010509093018	30
Vac14	chr8	110618584	110720397	0.0543387039643232	8.13355706801477e-32	Hypermethylated	-0.0470816911680685	0.818441445399369	0.0930937074346356	33
Coro2a	chr4	46536936	46602201	0.0504947060434516	8.51327714276068e-32	Hypermethylated	-0.0339736742905631	0.864882074840306	-0.0438206938500761	21
Paqr9	chr9	95559656	95568022	0.135721093100316	9.5754310875381e-32	Hypermethylated	-0.0206099249387587	0.932847914164909	0.167003789217386	8
Mb21d2	chr16	28826175	28929672	0.036469760130409	1.0432806572595e-31	Hypermethylated	0.0535564532772794	0.786536343661462	0.00544737128895154	41
Trappc9	chr15	72589619	73061203	0.019855603711171	1.06000745364317e-31	Hypermethylated	0.0701621545028764	0.668958956769726	-0.0112366817400508	27
Usp28	chr9	48985374	49042516	0.0497881704643066	1.36137327159585e-31	Hypermethylated	-0.0584176445279931	0.778466813651503	-0.0186718125595329	4
Epb41l4b	chr4	56991971	57143436	0.0362541834994309	1.41080669549901e-31	Hypermethylated	-0.0339037587004209	0.89480525862673	-0.0361736060681798	33
Cux2	chr5	121856365	122050101	-0.0286453116849759	1.43684399672138e-31	Hypomethylated	-0.020057939875128	0.916502538233469	-0.169595031700594	54
Abl2	chr1	156558785	156649567	0.0501736634830133	1.44543821221642e-31	Hypermethylated	-0.288413463204119	0.304064541316232	-0.0341010469012404	8
Usp15	chr10	123105005	123196994	0.0380792963508216	1.59713389831595e-31	Hypermethylated	0.0702908862822317	0.736839280617181	0.00520882067258701	14
Dlc1	chr8	36567750	36953142	-0.0203458457286723	1.75172949042027e-31	Hypomethylated	-0.0224728850635258	0.883637482791614	0.064002598310847	43
Slc16a1	chr3	104638667	104658461	0.101778033628383	3.06737595055932e-31	Hypermethylated	-0.00503105018178071	0.982112350715992	-0.0114836745897287	10
Barhl1	chr2	28907678	28916667	-0.139292878605296	3.23986491518292e-31	Hypomethylated	-0.116355651742452	0.571053202818986	-0.0261558030922753	13
Ablim3	chr18	61799391	61911823	0.0431698027448312	3.39048634809659e-31	Hypermethylated	-0.0667824607259718	0.729593641359977	-0.0358307855151363	16
Ptprf	chr4	118208212	118291404	-0.0410708075375348	3.70927699896262e-31	Hypomethylated	0.00326266163333382	0.991652764275716	-0.0243346923223837	23
Dock1	chr7	134670653	135173638	-0.0159070298832191	4.66189366160114e-31	Hypomethylated	-0.0255189544910637	0.91579198130947	0.0452117677319618	58
Cbl	chr9	44142975	44234048	0.0465547259522705	4.98289009257006e-31	Hypermethylated	-0.00491321068470462	0.986803017736951	-0.0501136667178143	2
Kdm2b	chr5	122870664	122989822	0.0363542965547348	5.84189807967396e-31	Hypermethylated	0.00675235636102716	1	-0.0664327566845859	24
Rngtt	chr4	33310310	33502613	0.0329043103367708	7.11159689787123e-31	Hypermethylated	-0.107194708484188	0.586970896901833	-0.107194708484188	1
Mrps27	chr13	99344785	99415561	0.0477796453374958	9.35951136170532e-31	Hypermethylated	-0.053078520468881	0.763413671975782	0.11607948423165	8
Hivep2	chr10	13966074	14151373	0.031447729022073	9.92837676177872e-31	Hypermethylated	-0.0185250853930674	0.935764453933887	0.156171607098833	28
Tmem135	chr7	89139713	89404221	0.0292226623660348	1.0909641498131e-30	Hypermethylated	-0.00921907448999301	0.96665595600429	0.0441048574974516	24
Sestd1	chr2	77180339	77280591	0.0425523535114918	1.26013485085629e-30	Hypermethylated	0.0284676253144433	0.883255887964881	-0.0763647182952167	16
Dnajc1	chr2	18195653	18392829	0.0335721831646418	1.28020884238725e-30	Hypermethylated	-0.00673089647306079	0.982472754974651	-0.0185495067587221	7
Fam184b	chr5	45529704	45639613	0.0483874027892232	1.79418193229329e-30	Hypermethylated	-0.220906371575889	1	-0.052443065799774	9
Herc3	chr6	58831464	58920397	0.0468293070702035	1.81711654660124e-30	Hypermethylated	0.0087210919830838	1	0.163409950415466	9
Kcnk12	chr17	87745800	87797993	0.0601279379853155	1.82241547599846e-30	Hypermethylated	-0.0271953853066976	0.879176277971386	0.235021411595835	23
Elmo2	chr2	165288030	165326478	0.0638300544098378	2.0268136283654e-30	Hypermethylated	-0.0909825600955731	0.62984734637305	0.0221764969498981	14
Vti1a	chr19	55316294	55627308	-0.0185028804397427	2.1701330209177e-30	Hypomethylated	-0.0118827726551349	1	-0.114100650290734	51
Cdk15	chr1	59256905	59352992	0.0426620240344979	2.2298906100842e-30	Hypermethylated	0.0182512306465157	0.942443732255545	0.583366721226332	24
Itprid2	chr2	79635351	79672965	0.0707455126486278	2.26491631975889e-30	Hypermethylated	-0.005039206980912	0.984892185182554	0.330045270625197	17
Tnrc6b	chr15	80711312	80941084	0.0332735837895555	2.58268128196881e-30	Hypermethylated	-0.0130170812055305	0.916794224526011	-0.0594402713290839	10
Cdh4	chr2	179442430	179899372	-0.0195717688531077	2.90412177134764e-30	Hypomethylated	0.00993965161643055	0.966692571936723	-0.038501998668801	131
Setd2	chr9	110532596	110618632	0.0486304336780424	3.05244685179415e-30	Hypermethylated	-0.00206576822273998	0.995301403868097	0.0185120377683782	3
Arl8b	chr6	108783098	108825277	0.0653336845333098	3.1627462046128e-30	Hypermethylated	-0.0435919439140671	0.830723139066166	-0.0435919439140671	1
Tmem164	chrX	142681405	142843493	0.0480380079292664	3.77336905509963e-30	Hypermethylated	-0.088382481023242	0.694032831720297	0.273857382753594	13
Picalm	chr7	90130212	90213464	0.0585340682280256	4.03205585759608e-30	Hypermethylated	-0.0688614994184178	0.75181415582718	-0.0791628768734441	3
Rgl1	chr1	152516759	152766350	-0.0225701322612544	4.2311646286694e-30	Hypomethylated	-0.016051378859237	0.95479419119607	-0.0473690224174934	35
Zfp148	chr16	33380835	33504362	0.0439526977843809	4.93520798968277e-30	Hypermethylated	0.0167485570289313	0.943787046832545	-0.092790221800515	4
Marveld2	chr13	100595956	100616970	0.0740618498495215	5.6161671577144e-30	Hypermethylated	-0.029727629761998	0.899505077915173	-0.0592687085462045	2
Cdc42bpa	chr1	179960471	180165602	0.033593365664231	5.86486512293803e-30	Hypermethylated	-0.0691344323985559	1	0.030603990909487	18
Umad1	chr6	8259287	8459469	0.0297129757063892	6.028873321239e-30	Hypermethylated	0.0287454838358107	0.886186016670984	0.00446774989011895	12
Gnao1	chr8	93809965	93969387	0.0371783302265498	6.21957098377151e-30	Hypermethylated	-0.159400183526748	0.506279425921884	-0.105921359602384	31
Arfip1	chr3	84496092	84582624	0.0488643695524107	6.49505380281706e-30	Hypermethylated	0.0006916499152701	0.997800756174053	-0.0022954024255677	3
Chd9	chr8	90828351	91054515	0.0287140105996164	7.62293295263866e-30	Hypermethylated	-0.0632991858203691	0.787808756381725	0.169715793828297	16
Ppp4r1	chr17	65782572	65841925	0.0518096325141205	8.42777845631498e-30	Hypermethylated	-0.0439651337550816	0.820107958536584	-0.0214475099680071	9
Fbxw7	chr3	84815267	84979197	0.0366416132379299	9.33973781799311e-30	Hypermethylated	0.00420022553807707	0.986803017736951	0.103075290964358	38
Spred2	chr11	19924374	20024025	0.0403386750944565	1.04848461231432e-29	Hypermethylated	0.0371510598486785	0.904210514448538	0.0379015025022522	62
Stk40	chr4	126103956	126141028	0.0743663639920502	1.10777367009744e-29	Hypermethylated	0.014467844784131	0.941667317793812	-0.0128286119312134	8
Irf2	chr8	46739731	46847457	0.0366206377161807	1.25116816070852e-29	Hypermethylated	-0.655994710185867	0.0961712128079348	-0.0618096912064914	18
Olfm3	chr3	114904077	115125721	0.0387673657216824	1.35225906046876e-29	Hypermethylated	-0.0167840171944918	0.942076516571615	0.0365964419364476	15
Cog1	chr11	113649168	113667053	0.0915749697062689	1.43608059706641e-29	Hypermethylated	-0.0759956726653701	0.659475780101419	-0.0817941434285743	7
Stat2	chr10	128270558	128292848	0.0822486233229501	1.46264330825341e-29	Hypermethylated	-0.0141632089786575	0.93823289909892	0.0382980030612739	5
Slc12a6	chr2	112265824	112363162	0.047892609834578	1.68984133851597e-29	Hypermethylated	0.0111764022041335	0.968635204604738	0.0516341666212818	5
Syt12	chr19	4445907	4477446	0.0837996540558077	1.86121352413367e-29	Hypermethylated	-0.0457855314297186	0.836226827364827	-0.0126064900621859	5
Amer2	chr14	60373258	60388196	0.110388642949276	2.04234532896938e-29	Hypermethylated	-0.0827103943335183	0.711077670546327	0.299445823762591	14
Rab40c	chr17	25882113	25919726	0.0667904766501548	2.30319329779489e-29	Hypermethylated	-0.21026264599668	0.391503222322765	-0.10984087822597	3
Pcca	chr14	122534323	122891099	0.0278509617656062	2.8333919791538e-29	Hypermethylated	-0.0472406752582102	0.761323712704489	-0.0369597745150068	13
Fxyd6	chr9	45370184	45396158	0.0908315422970406	3.44874007504756e-29	Hypermethylated	0.356392433277259	0.214408086768409	-0.015885458915503	10
Exoc3l	chr8	105289923	105296100	0.157686000672382	3.5194851698583e-29	Hypermethylated	0.0160039355721081	0.944707701414414	0.0160039355721081	1
Cflar	chr1	58711507	58758883	0.0513350355868326	3.8830061611681e-29	Hypermethylated	-0.101978268829108	0.623545781141601	-0.0358946889065086	8
Clnk	chr5	38706461	38876811	0.0309443996364546	5.39903748267044e-29	Hypermethylated	3.33322444509235	2.23874354430314e-17	0.769524845525915	80
Dgke	chr11	89035178	89066849	0.0641813729320919	5.65027002419602e-29	Hypermethylated	-0.00826550146947101	0.969219183923962	-0.000715829156833865	2
Syt4	chr18	31437807	31447405	0.110204894118606	5.91459180150749e-29	Hypermethylated	-0.0390918035080979	0.833605924537414	0.190454911319849	6
Emcn	chr3	137341066	137432184	0.0448523007506905	6.82560133713737e-29	Hypermethylated	1.60613771118023	0.00127278147483562	1.64488470222434	27
Ntm	chr9	28994749	29963140	0.0153245947813913	7.68045176664241e-29	Hypermethylated	0.0291014071907349	0.895135011067714	0.279381954364778	226
Tfdp2	chr9	96196274	96323645	0.0381764279580683	7.8629202312743e-29	Hypermethylated	0.0132454730910854	0.954607095950377	-0.0151526193429724	5
Arsb	chr13	93771629	93943015	0.0330088611905858	7.87007136209967e-29	Hypermethylated	0.00601046987920749	0.983877473000466	0.00582255089041557	5
Smg6	chr11	74925822	75164447	0.0307038542535762	8.38837791505465e-29	Hypermethylated	-0.103477652613697	1	0.0222023463988854	13
Dym	chr18	75018780	75286963	0.0226064151380349	9.54701763667036e-29	Hypermethylated	0.0416554873581142	0.826751854363157	0.00418453214933066	23
Rsf1	chr7	97579888	97692777	0.0433565872150712	1.00659382467795e-28	Hypermethylated	-0.0150527146227562	0.947673455031929	-0.0207447628417477	2
Itpkb	chr1	180330484	180424801	0.0421620611904358	1.00872066040796e-28	Hypermethylated	-0.0294982962965089	0.908891334046374	0.0101360326820341	19
Gpcpd1	chr2	132529081	132587728	0.0598936985238391	1.01701422558971e-28	Hypermethylated	-0.0102196020412606	0.969541263951071	0.92086119942949	2
Ccdc192	chr18	57533779	57731064	0.0274606429261043	1.07654791204647e-28	Hypermethylated	1.73413223813634	2.06372487287673e-05	0.716645403080805	6
Fem1c	chr18	46501745	46525970	0.0821160327961747	1.12390286718636e-28	Hypermethylated	-0.0419151430174289	0.813641176451083	-0.0115158842888168	4
Ptprd	chr4	75941237	78211960	0.0102047647034137	1.17201382655222e-28	Hypermethylated	-0.00428423270965922	0.988519846328129	0.216649153193852	83
Ccndbp1	chr2	121008402	121016903	0.138328879836213	1.18249103955372e-28	Hypermethylated	-0.104065771121191	0.628756022955123	-0.0166568319509409	2
Tpst2	chr5	112276690	112315360	0.0679579444314529	1.6739225897523e-28	Hypermethylated	-0.0336256804998634	0.818474790029371	-0.0222573836680527	12
Ss18	chr18	14624197	14682913	0.0428347574967972	2.10371543922993e-28	Hypermethylated	-0.019977820435303	0.923699477794642	0.180593977622973	31
Kif5c	chr2	49619297	49774777	0.0335732627755394	2.10493594534277e-28	Hypermethylated	0.000953087874491871	0.997690185571173	0.0282578189788145	35
Thrsp	chr7	97412937	97417729	0.167551042956138	2.10901151497518e-28	Hypermethylated	0.0397585353789581	0.786656762047835	0.815060520141009	6
Sem1	chr6	6557293	6578662	0.106863398332495	2.16033195351616e-28	Hypermethylated	-0.0478098830669334	0.820729459539619	-0.0151283703847384	11
Itm2b	chr14	73362225	73385288	0.0636815786020898	2.16212083217928e-28	Hypermethylated	-0.0372596952073854	0.85492924984406	0.753454964414482	13
Ranbp9	chr13	43402674	43481281	0.054314242991416	2.65319405079027e-28	Hypermethylated	1.39650048034901	0.00530019459251929	0.637108298173778	4
Adgrl3	chr5	81020137	81825132	-0.0154994114994609	3.11114253735821e-28	Hypomethylated	-0.0469569740580735	0.840243946869599	0.18133895824376	70
Jmjd1c	chr10	67096124	67256325	0.0328268171404368	3.20277793336401e-28	Hypermethylated	-0.0412064189213396	0.838431726797014	0.0356900816899478	12
Arl15	chr13	113794504	114157460	0.0166518898609758	3.37207266988123e-28	Hypermethylated	-0.0460261351777499	0.81304671889391	-0.0844090364877114	34
Ppargc1b	chr18	61298135	61400430	0.0449874526043617	3.46001854325145e-28	Hypermethylated	-0.0628199658590694	0.746800761216045	-0.0613636331240862	3
Ubr1	chr2	120860268	120970714	0.0355087977521374	3.51932158110728e-28	Hypermethylated	-0.0351864093922581	0.874298018694142	-0.0203498479237162	2
Ralyl	chr3	13471654	14182286	0.0208029681855512	3.73420288794378e-28	Hypermethylated	0.0146635361029625	0.944625629369466	0.410091087171416	26
Arl3	chr19	46531095	46573197	0.0596656973204793	4.16265567491775e-28	Hypermethylated	0.00159803939380748	0.994811430405402	0.00316269793523349	7
Nfix	chr8	84699875	84800343	-0.0368587271456767	4.33091597376671e-28	Hypomethylated	-0.0179815461419635	0.928792465423278	-0.0246749607038702	24
Ercc8	chr13	108158730	108195363	0.0580773638624523	4.37669524444666e-28	Hypermethylated	3.69855119737642	1.31243965393824e-20	1.53033270651918	4
Atp2b2	chr6	113743830	114042612	0.0298879259948693	4.44421186521906e-28	Hypermethylated	-0.0293473697537471	0.888286911073093	-0.0428984299088283	57
Fbxl3	chr14	103080238	103099565	0.0810934145673597	4.46596098733225e-28	Hypermethylated	-0.0332003477358983	0.873232204606242	-0.0332003477358983	1
Vldlr	chr19	27216483	27254230	0.0635377488634058	4.65982863940456e-28	Hypermethylated	-0.0842185208885369	0.682043715555278	0.149910156228638	21
Fez2	chr17	78369211	78418151	0.0478079722292494	4.99980888321989e-28	Hypermethylated	-0.0365064623287444	0.893858668122718	0.249098562129084	23
Cyfip2	chr11	46193849	46312858	0.0352478056489922	5.6646742193687e-28	Hypermethylated	0.0626687631907431	0.779371958399124	-0.0450291563057595	11
