chr	bin_start	bin_end	ctrl_label	mut_label	label_changed	continous_rank_ctrl	continous_rank_mut	mean_ctrl_pc1	mean_mut_pc1	mean_difference	min_adj_pvalue	any_significant	n_homer_bins	calder_ab	homer_ab
chr10	16500001	16600000	B.1	B.1	FALSE	0.426588136306268	0.399084477736163	-0.014	0.0205	0.0345	0.239065603543377	FALSE	2	B	B
chr10	16600001	16700000	B.1	A.2	TRUE	0.426588136306268	0.533499791926758	0.0798888888888889	0.138222222222222	0.0583333333333333	0.0119646875191465	FALSE	3	B	A
chr10	16700001	16800000	B.1	A.2	TRUE	0.426588136306268	0.533499791926758	0.167833333333334	0.221333333333333	0.0535	0.0664697121241203	FALSE	2	B	A
chr10	16800001	16900000	B.1	A.2	TRUE	0.426588136306268	0.533499791926758	0.371166666666667	0.53	0.158833333333333	0.00534610157263069	FALSE	2	B	A
chr10	16900001	17000000	A.1	A.1	FALSE	0.813209928481279	0.808988764044944	0.891444444444443	1.01955555555556	0.128111111111111	0.00163225047405719	FALSE	3	A	A
chr10	17000001	17100000	A.1	A.1	FALSE	0.813209928481279	0.780274656679151	1.09166666666667	1.17533333333333	0.0836666666666663	0.0687113424629852	FALSE	1	A	A
chr10	17200001	17300000	A.1	A.1	FALSE	0.813209928481279	0.751560549313358	0.783555555555556	0.801444444444444	0.0178888888888888	0.00332033094593309	FALSE	3	A	A
chr10	17300001	17400000	A.1	A.1	FALSE	0.813209928481279	0.751560549313358	0.636166666666667	0.5815	-0.0546666666666668	0.0176658447664254	FALSE	4	A	A
chr10	17400001	17500000	A.2	A.2	FALSE	0.619688683214136	0.576779026217229	0.3295	0.255	-0.0745000000000001	0.0563841009128606	FALSE	2	A	A
chr10	17500001	17600000	A.2	A.2	FALSE	0.619688683214136	0.576779026217229	0.491222222222222	0.393888888888889	-0.0973333333333335	0.0036476965306376	FALSE	3	A	A
chr10	17600001	17700000	A.2	A.2	FALSE	0.619688683214136	0.576779026217229	0.382	0.214666666666667	-0.167333333333333	0.000634999705691405	FALSE	1	A	A
chr10	17700001	17800000	A.2	A.2	FALSE	0.619688683214136	0.576779026217229	0.249	0.195	-0.054	0.0134885548569149	FALSE	2	A	A
chr10	17800001	17900000	B.1	B.1	FALSE	0.358435002103492	0.3270911360799	-0.156666666666667	-0.218666666666667	-0.062	0.0312048699855486	FALSE	2	B	B
chr10	17900001	18000000	A.2	A.2	FALSE	0.657551535549011	0.645027049521432	0.425777777777778	0.299	-0.126777777777778	0.00586062261681279	FALSE	3	A	A
chr10	18000001	18100000	A.2	A.2	FALSE	0.657551535549011	0.645027049521432	0.919166666666667	0.864666666666666	-0.0545000000000001	0.152956212864891	FALSE	2	A	A
chr10	18100001	18200000	A.2	A.2	FALSE	0.657551535549011	0.645027049521432	0.466	0.382666666666667	-0.0833333333333332	0.00547233654379534	FALSE	2	A	A
chr10	18300001	18400000	A.2	A.2	FALSE	0.5187210769878	0.513524760715772	0.109555555555556	0.0765555555555553	-0.033	0.2077934432387	FALSE	3	A	A
chr10	18400001	18500000	A.1	A.1	FALSE	0.865797223390829	0.826883062838119	0.939	0.8025	-0.1365	0.0223262129561934	FALSE	2	A	A
chr10	18500001	18600000	A.1	A.1	FALSE	0.865797223390829	0.826883062838119	0.885833333333333	0.785166666666666	-0.100666666666667	0.0234869734821996	FALSE	2	A	A
chr10	18600001	18700000	A.1	A.1	FALSE	0.865797223390829	0.826883062838119	1.25016666666667	1.11433333333333	-0.135833333333334	0.000447966341885993	FALSE	2	A	A
chr10	18700001	18800000	A.1	A.1	FALSE	0.865797223390829	0.826883062838119	1.136	1.00216666666667	-0.133833333333333	0.00531915515962589	FALSE	2	A	A
chr10	18900001	19000000	B.1	B.1	FALSE	0.410180900294489	0.325842696629214	-0.386444444444445	-0.492777777777778	-0.106333333333333	0.00429894662817123	FALSE	3	B	B
chr10	19100001	19200000	B.1	B.1	FALSE	0.410180900294489	0.31564710778194	-0.760888888888889	-0.814888888888889	-0.0539999999999999	0.038672698766198	FALSE	3	B	B
chr10	19200001	19300000	B.2	B.1	TRUE	0.289019772822886	0.305451518934665	-0.5725	-0.6915	-0.119	0.00235167110680264	FALSE	2	B	B
chr10	19300001	19400000	B.2	B.1	TRUE	0.255784602440051	0.305451518934665	-0.582666666666667	-0.378333333333333	0.204333333333333	0.00180628488248823	FALSE	1	B	B
chr10	19400001	19500000	B.2	B.1	TRUE	0.255784602440051	0.305451518934665	-0.775666666666667	-0.579	0.196666666666667	0.000445792821522307	FALSE	2	B	B
chr10	19500001	19600000	B.1	B.1	FALSE	0.356752208666386	0.363087806908032	-0.608166666666667	-0.632	-0.0238333333333333	0.0872158989464065	FALSE	2	B	B
chr10	19600001	19700000	B.1	B.1	FALSE	0.356752208666386	0.420724094881398	-0.415666666666667	-0.543555555555556	-0.127888888888889	0.00334777719175676	FALSE	3	B	B
chr10	19700001	19800000	B.1	B.1	FALSE	0.356752208666386	0.420724094881398	-0.461333333333333	-0.402	0.0593333333333335	0.190955376571776	FALSE	1	B	B
chr10	19800001	19900000	B.1	B.1	FALSE	0.356752208666386	0.420724094881398	0.446666666666667	0.4185	-0.028166666666667	0.00225985970194034	FALSE	2	B	A
chr10	19900001	20000000	A.1	A.1	FALSE	0.882204459402608	0.846441947565543	1.48783333333333	1.32966666666667	-0.158166666666667	0.000535692911101427	FALSE	2	A	A
chr10	20000001	20100000	A.1	A.1	FALSE	0.882204459402608	0.846441947565543	1.37466666666667	1.22066666666667	-0.154	0.000819109120806686	FALSE	1	A	A
chr10	20100001	20200000	A.1	A.1	FALSE	0.882204459402608	0.846441947565543	1.423	1.28866666666667	-0.134333333333333	0.00213191688327555	FALSE	2	A	A
chr10	20200001	20300000	A.1	A.1	FALSE	0.882204459402608	0.846441947565543	1.073	0.934166666666668	-0.138833333333334	0.00087050716114703	FALSE	2	A	A
chr10	20300001	20400000	A.1	A.1	FALSE	0.882204459402608	0.846441947565543	0.620583333333333	0.494833333333334	-0.12575	0.00162821454876743	FALSE	4	A	A
chr10	20400001	20500000	B.2	B.2	FALSE	0.161548169962137	0.17103620474407	-0.941666666666667	-1.01766666666667	-0.0759999999999999	0.0146300437640819	FALSE	1	B	B
chr10	20500001	20600000	B.2	B.2	FALSE	0.161548169962137	0.17103620474407	-1.01866666666667	-1.05933333333333	-0.0406666666666665	0.111595318930786	FALSE	1	B	B
chr10	20600001	20700000	B.2	B.2	FALSE	0.161548169962137	0.17103620474407	-1.00955555555555	-1.03322222222222	-0.0236666666666665	0.0762158932468163	FALSE	3	B	B
chr10	20700001	20800000	B.2	B.2	FALSE	0.161548169962137	0.17103620474407	-1.04166666666667	-1.065	-0.0233333333333332	0.285385349078886	FALSE	1	B	B
chr10	20800001	20900000	B.2	B.2	FALSE	0.161548169962137	0.17103620474407	-0.821666666666667	-0.856833333333333	-0.0351666666666665	0.173171213186136	FALSE	2	B	B
chr10	20900001	21000000	A.2	A.2	FALSE	0.598233066891039	0.598834789846026	0.1455	0.0463333333333335	-0.0991666666666665	0.0162793629730699	FALSE	2	A	A
chr10	21100001	21200000	A.2	A.2	FALSE	0.534286916281027	0.512276321265085	0.00877777777777767	0.0789999999999999	0.0702222222222222	0.0933800236718438	FALSE	3	A	A
chr10	21200001	21300000	A.2	A.2	FALSE	0.534286916281027	0.512276321265085	-0.136555555555556	-0.238333333333333	-0.101777777777778	0.00037719949183727	FALSE	3	A	B
chr10	21300001	21400000	A.2	A.2	FALSE	0.534286916281027	0.512276321265085	0.968500000000001	0.873666666666668	-0.0948333333333336	0.0108583840828841	FALSE	2	A	A
chr10	21400001	21500000	B.1	B.1	FALSE	0.409760201935212	0.435705368289638	-0.226	-0.242777777777778	-0.0167777777777777	0.329074090330272	FALSE	3	B	B
chr10	21500001	21600000	B.1	B.1	FALSE	0.409760201935212	0.435705368289638	-0.437555555555555	-0.434222222222222	0.00333333333333339	0.718984013191772	FALSE	3	B	B
chr10	21600001	21700000	B.1	B.1	FALSE	0.409760201935212	0.435705368289638	-0.148833333333333	-0.0745000000000001	0.0743333333333333	0.021264304186437	FALSE	2	B	B
chr10	21700001	21800000	B.1	B.1	FALSE	0.409760201935212	0.435705368289638	0.295333333333333	0.383666666666667	0.0883333333333333	0.236909800405627	FALSE	2	B	A
chr10	21800001	21900000	A.1	A.1	FALSE	0.881783761043332	0.859758635039534	1.21411111111111	1.19577777777778	-0.0183333333333336	0.0146789108215257	FALSE	3	A	A
chr10	21900001	22000000	A.1	A.1	FALSE	0.881783761043332	0.859758635039534	1.02	0.950666666666667	-0.0693333333333335	0.0384497217776143	FALSE	1	A	A
chr10	22000001	22100000	B.1	B.1	FALSE	0.457299116533446	0.457344985434873	-0.0645	-0.0863333333333335	-0.0218333333333334	0.281322740596574	FALSE	2	B	B
chr10	22100001	22200000	B.1	B.1	FALSE	0.457299116533446	0.457344985434873	-0.680666666666667	-0.676	0.00466666666666686	0.83910385136141	FALSE	1	B	B
chr10	22200001	22300000	B.2	B.2	FALSE	0.156920488010097	0.163129421556388	-1.14666666666667	-1.17933333333333	-0.0326666666666666	0.122079955413635	FALSE	1	B	B
chr10	22300001	22400000	B.2	B.2	FALSE	0.156920488010097	0.163129421556388	-1.10655555555555	-1.11077777777778	-0.00422222222222198	0.528542246473856	FALSE	3	B	B
chr10	22400001	22500000	B.2	B.2	FALSE	0.156920488010097	0.163129421556388	-0.968666666666668	-0.990111111111111	-0.0214444444444443	0.211916514701647	FALSE	3	B	B
chr10	22500001	22600000	B.2	B.2	FALSE	0.156920488010097	0.163129421556388	-0.388833333333333	-0.315333333333333	0.0735000000000001	0.0056658700390972	FALSE	2	B	B
chr10	22600001	22700000	A.1	A.1	FALSE	0.683634833824148	0.697461506450271	0.445444444444443	0.542555555555557	0.0971111111111111	0.00811411859966858	FALSE	3	A	A
chr10	22700001	22800000	A.1	A.1	FALSE	0.683634833824148	0.697461506450271	1.288	1.202	-0.0860000000000004	0.019007241971098	FALSE	1	A	A
chr10	22900001	23000000	B.2	B.2	FALSE	0.158182583087926	0.134831460674157	-1.12266666666666	-1.15116666666666	-0.0285	0.0922377165366855	FALSE	4	B	B
chr10	23100001	23200000	B.2	B.2	FALSE	0.136516617585192	0.134831460674157	-1.11266666666667	-1.138	-0.025333333333333	0.221563950474825	FALSE	1	B	B
chr10	23200001	23300000	B.2	B.2	FALSE	0.114850652082457	0.157303370786517	-1.13933333333333	-1.147	-0.00766666666666644	0.737060867453485	FALSE	1	B	B
chr10	23300001	23400000	B.2	B.2	FALSE	0.114850652082457	0.157303370786517	-1.05333333333333	-1.05483333333333	-0.00149999999999985	0.444888387307976	FALSE	4	B	B
chr10	23400001	23500000	B.2	B.2	FALSE	0.101809002944889	0.151269246774865	-0.890333333333333	-0.964333333333333	-0.0739999999999998	0.0871591538735517	FALSE	1	B	B
chr10	23500001	23600000	B.2	B.2	FALSE	0.0887673538073202	0.145235122763213	-1.13208333333333	-1.13858333333333	-0.00649999999999977	0.200077300644545	FALSE	4	B	B
chr10	23600001	23700000	B.2	B.2	FALSE	0.0887673538073202	0.145235122763213	-1.09833333333333	-1.11433333333333	-0.0159999999999999	0.630746828940743	FALSE	1	B	B
chr10	23700001	23800000	B.2	B.2	FALSE	0.0887673538073202	0.145235122763213	-0.444	-0.547	-0.103	0.000531754348071332	FALSE	3	B	B
chr10	23800001	23900000	A.2	B.1	TRUE	0.509886411442995	0.431543903454016	-0.0418333333333335	-0.328166666666667	-0.286333333333333	0.000290160981806433	TRUE	2	A	B
chr10	24000001	24100000	A.2	B.1	TRUE	0.509886411442995	0.439658759883479	-0.680666666666667	-0.937111111111111	-0.256444444444445	0.000129443720756845	FALSE	3	A	B
chr10	24200001	24300000	B.2	B.1	TRUE	0.0715187210769878	0.447773616312942	-0.976166666666667	-0.989	-0.0128333333333333	0.543106121040361	FALSE	2	B	B
chr10	24300001	24400000	B.2	B.2	FALSE	0.0715187210769878	0.129421556387849	-1.08316666666667	-1.08733333333333	-0.0041666666666666	0.363071790389286	FALSE	2	B	B
chr10	24400001	24500000	B.2	B.2	FALSE	0.0715187210769878	0.129421556387849	-1.16655555555556	-1.173	-0.00644444444444434	0.476368888323646	FALSE	3	B	B
chr10	24500001	24600000	B.2	B.2	FALSE	0.0715187210769878	0.129421556387849	-1.079	-1.104	-0.0249999999999998	0.101345967189613	FALSE	2	B	B
chr10	24600001	24700000	B.2	B.2	FALSE	0.270929743374001	0.265501456512693	-0.915666666666667	-0.984666666666667	-0.0689999999999998	0.0231340105836394	FALSE	1	B	B
chr10	24700001	24800000	B.2	B.2	FALSE	0.270929743374001	0.265501456512693	-0.807833333333333	-0.855	-0.0471666666666666	0.0244150225369534	FALSE	4	B	B
chr10	24900001	25000000	A.1	A.1	FALSE	0.913756836348338	0.905118601747815	1.18633333333333	1.02088888888889	-0.165444444444445	0.000932820467796688	FALSE	3	A	A
chr10	25000001	25100000	A.1	A.1	FALSE	0.913756836348338	0.905118601747815	1.68383333333334	1.61483333333334	-0.0690000000000002	0.0152440404171029	FALSE	2	A	A
chr10	25100001	25200000	A.1	A.1	FALSE	0.913756836348338	0.905118601747815	1.558	1.456	-0.102	0.00849094677340228	FALSE	1	A	A
chr10	25200001	25300000	A.1	A.1	FALSE	0.913756836348338	0.905118601747815	0.659166666666666	0.436	-0.223166666666667	0.000191225117361377	FALSE	2	A	A
chr10	25300001	25400000	B.2	B.2	FALSE	0.0694152292806058	0.15980024968789	-0.434333333333333	-0.527333333333333	-0.093	0.0431255826304796	FALSE	1	B	B
chr10	25500001	25600000	B.2	B.2	FALSE	0.0694152292806058	0.15980024968789	-1.09033333333333	-1.11666666666667	-0.0263333333333331	0.256789992842579	FALSE	1	B	B
chr10	25600001	25700000	B.2	B.2	FALSE	0.0694152292806058	0.15980024968789	-1.11966666666667	-1.15244444444444	-0.0327777777777776	0.0512920081762521	FALSE	3	B	B
chr10	25700001	25800000	B.2	B.2	FALSE	0.0694152292806058	0.15980024968789	-1.14583333333334	-1.148	-0.00216666666666653	0.738294069437229	FALSE	2	B	B
chr10	25800001	25900000	B.2	B.2	FALSE	0.0694152292806058	0.15980024968789	-1.14133333333334	-1.12566666666667	0.0156666666666668	0.260510426848057	FALSE	2	B	B
chr10	25900001	26000000	B.2	B.2	FALSE	0.0694152292806058	0.0678318768206409	-1.082	-1.065	0.0170000000000003	0.432612322754721	FALSE	1	B	B
chr10	26100001	26200000	B.2	B.2	FALSE	0.0694152292806058	0.0678318768206409	-1.14183333333333	-1.1255	0.0163333333333335	0.233374591248259	FALSE	2	B	B
chr10	26200001	26300000	B.2	B.2	FALSE	0.157972233908288	0.161880982105701	-1.11108333333333	-1.11991666666667	-0.00883333333333316	0.361735876783436	FALSE	4	B	B
chr10	26300001	26400000	B.2	B.2	FALSE	0.24652923853597	0.255930087390762	-1.016	-1.01233333333333	0.00366666666666668	0.893841801942881	FALSE	1	B	B
chr10	26400001	26500000	B.2	B.2	FALSE	0.16470340765671	0.158967956720766	-1.08533333333334	-1.096	-0.0106666666666665	0.503835938363455	FALSE	2	B	B
chr10	26500001	26600000	B.2	B.2	FALSE	0.0828775767774506	0.0620058260507699	-1.13677777777778	-1.13477777777778	0.0020000000000002	0.754860703017044	FALSE	3	B	B
chr10	26600001	26700000	B.2	B.2	FALSE	0.0828775767774506	0.0620058260507699	-1.1305	-1.13033333333333	0.000166666666666795	0.869229823342715	FALSE	2	B	B
chr10	26700001	26800000	B.2	B.2	FALSE	0.0858224652923854	0.11277569704536	-1.07283333333333	-1.06766666666667	0.00516666666666687	0.483051652067508	FALSE	2	B	B
chr10	26800001	26900000	B.2	B.2	FALSE	0.0858224652923854	0.11277569704536	-1.0805	-1.087	-0.00649999999999978	0.465313178003111	FALSE	2	B	B
chr10	26900001	27000000	B.2	B.2	FALSE	0.0858224652923854	0.11277569704536	-1.119	-1.13633333333333	-0.0173333333333331	0.560583763007842	FALSE	1	B	B
chr10	27000001	27100000	B.2	B.2	FALSE	0.0858224652923854	0.11277569704536	-1.11155555555555	-1.12555555555556	-0.0139999999999999	0.278260160295657	FALSE	3	B	B
chr10	27100001	27200000	B.2	B.2	FALSE	0.0858224652923854	0.239284228048273	-1.04322222222222	-0.972	0.0712222222222224	0.00732737248885065	FALSE	3	B	B
chr10	27300001	27400000	B.2	B.2	FALSE	0.110222970130416	0.0540990428630878	-1.08833333333334	-1.10016666666667	-0.0118333333333333	0.288744459002915	FALSE	2	B	B
chr10	27400001	27500000	B.2	B.2	FALSE	0.0801430374421538	0.0540990428630878	-1.10325	-1.113	-0.00974999999999984	0.364564008368909	FALSE	4	B	B
chr10	27500001	27600000	B.2	B.2	FALSE	0.0500631047538915	0.0540990428630878	-1.10344444444445	-1.12133333333333	-0.0178888888888886	0.124929865635595	FALSE	3	B	B
chr10	27600001	27700000	B.2	B.2	FALSE	0.0500631047538915	0.0540990428630878	-1.11633333333333	-1.12922222222222	-0.0128888888888887	0.366216567909053	FALSE	3	B	B
chr10	27700001	27800000	B.2	B.2	FALSE	0.0500631047538915	0.0540990428630878	-1.13011111111111	-1.14144444444444	-0.0113333333333331	0.182272242908288	FALSE	3	B	B
chr10	27800001	27900000	B.2	B.2	FALSE	0.0500631047538915	0.0540990428630878	-1.11011111111111	-1.07177777777778	0.0383333333333335	0.0776457457267633	FALSE	3	B	B
chr10	27900001	28000000	B.2	B.2	FALSE	0.0500631047538915	0.0540990428630878	-1.11716666666667	-1.04816666666667	0.0690000000000003	0.00467200710026007	FALSE	2	B	B
chr10	28000001	28100000	B.2	B.2	FALSE	0.0500631047538915	0.0540990428630878	-0.94088888888889	-0.698777777777778	0.242111111111111	0.000250043425668854	TRUE	3	B	B
chr10	28100001	28200000	B.1	A.2	TRUE	0.331931005469079	0.545984186433625	-0.709333333333333	-0.0143333333333333	0.695	2.79671097702223e-05	TRUE	1	B	B
chr10	28300001	28400000	B.1	A.2	TRUE	0.331931005469079	0.545984186433625	-0.627333333333334	-0.018166666666667	0.609166666666667	3.84814538912138e-05	TRUE	2	B	B
chr10	28400001	28500000	B.1	A.2	TRUE	0.331931005469079	0.545984186433625	-0.483833333333333	0.2685	0.752333333333334	3.13661563313267e-05	TRUE	2	B	B
chr10	28500001	28600000	B.1	A.2	TRUE	0.331931005469079	0.545984186433625	-0.749666666666666	-0.267111111111111	0.482555555555556	4.6376544073359e-05	TRUE	3	B	B
chr10	28600001	28700000	B.2	B.2	FALSE	0.0950778291964661	0.277569704535997	-1.04133333333333	-0.820333333333333	0.221	0.000327282496069506	FALSE	3	B	B
chr10	28700001	28800000	B.2	B.2	FALSE	0.0950778291964661	0.277569704535997	-1.013	-0.739666666666667	0.273333333333334	0.00102401444139769	FALSE	1	B	B
chr10	28800001	28900000	B.2	B.2	FALSE	0.0950778291964661	0.2180607573866	-1.02166666666667	-0.874	0.147666666666667	0.00987036235206141	FALSE	1	B	B
chr10	28900001	29000000	B.2	B.2	FALSE	0.0950778291964661	0.158551810237203	-1.13377777777778	-1.12844444444445	0.0053333333333335	0.321563486854184	FALSE	3	B	B
chr10	29000001	29100000	B.2	B.2	FALSE	0.0950778291964661	0.158551810237203	-1.00966666666667	-1.058	-0.0483333333333332	0.12160073844634	FALSE	1	B	B
chr10	29100001	29200000	A.2	A.2	FALSE	0.59697097181321	0.61839367457345	0.743111111111111	0.698222222222222	-0.0448888888888891	0.0368956886884548	FALSE	3	A	A
chr10	29200001	29300000	A.2	A.2	FALSE	0.59697097181321	0.61839367457345	-0.026	-0.101666666666667	-0.0756666666666667	0.0581325052853256	FALSE	1	A	B
chr10	29300001	29400000	A.2	B.1	TRUE	0.59697097181321	0.449022055763629	0.698777777777778	0.536	-0.162777777777778	0.00393980119459502	FALSE	3	A	A
chr10	29400001	29500000	B.2	B.1	TRUE	0.305006310475389	0.449022055763629	-0.87575	-0.949166666666666	-0.0734166666666666	0.000949171588805766	FALSE	4	B	B
chr10	29500001	29600000	B.2	B.1	TRUE	0.305006310475389	0.449022055763629	-0.927166666666666	-0.812	0.115166666666667	0.00882399847284878	FALSE	2	B	B
chr10	29600001	29700000	B.2	B.1	TRUE	0.12494741270509	0.449022055763629	-1.061	-1.01675	0.0442500000000003	0.0363661586995145	FALSE	4	B	B
chr10	29700001	29800000	B.2	B.2	FALSE	0.12494741270509	0.154390345401581	-1.05033333333333	-1.04583333333334	0.00450000000000015	0.418472919983084	FALSE	2	B	B
chr10	29800001	29900000	B.2	B.2	FALSE	0.102019352124527	0.130878069080316	-1.0955	-1.1025	-0.00699999999999986	0.441994780811477	FALSE	2	B	B
chr10	29900001	30000000	B.2	B.2	FALSE	0.079091291543963	0.107365792759051	-1.13116666666667	-1.136	-0.00483333333333327	0.64087267073585	FALSE	4	B	B
chr10	30000001	30100000	B.2	B.2	FALSE	0.079091291543963	0.107365792759051	-1.13	-1.145	-0.0149999999999999	0.618324940002601	FALSE	1	B	B
chr10	30100001	30200000	B.2	B.2	FALSE	0.233908287757678	0.215563878485227	-1.12783333333334	-1.14783333333334	-0.0199999999999998	0.367315463088112	FALSE	2	B	B
chr10	30200001	30300000	B.2	B.2	FALSE	0.233908287757678	0.215563878485227	-1.144	-1.15966666666667	-0.0156666666666665	0.367234749251443	FALSE	2	B	B
chr10	30300001	30400000	B.2	B.2	FALSE	0.233908287757678	0.215563878485227	-1.13488888888889	-1.16388888888889	-0.0289999999999999	0.118400264802654	FALSE	3	B	B
chr10	30400001	30500000	B.2	B.2	FALSE	0.233908287757678	0.215563878485227	-1.002	-1.0915	-0.0895000000000001	0.00451632555194363	FALSE	2	B	B
chr10	30500001	30600000	B.2	B.2	FALSE	0.233908287757678	0.215563878485227	0.237333333333333	0.144777777777778	-0.0925555555555555	0.0881083286403989	FALSE	3	B	A
chr10	30600001	30700000	A.1	A.1	FALSE	0.806478754732857	0.799833541406575	0.869	0.775111111111111	-0.093888888888889	0.0405892240776616	FALSE	3	A	A
chr10	30700001	30800000	A.1	A.1	FALSE	0.806478754732857	0.799833541406575	1.32233333333333	1.19288888888889	-0.129444444444445	0.00389644332083596	FALSE	3	A	A
chr10	30800001	30900000	A.1	A.1	FALSE	0.806478754732857	0.799833541406575	-0.592166666666667	-0.703166666666666	-0.111	0.0088822249671397	FALSE	2	A	B
chr10	30900001	31000000	B.2	B.2	FALSE	0.14135464871687	0.132334581772784	-1.094	-1.1365	-0.0424999999999999	0.0450833421858755	FALSE	2	B	B
chr10	31000001	31100000	B.2	B.2	FALSE	0.14135464871687	0.132334581772784	-1.13141666666667	-1.14325	-0.0118333333333331	0.25227618743189	FALSE	4	B	B
chr10	31100001	31200000	B.2	B.2	FALSE	0.14135464871687	0.132334581772784	-1.12766666666667	-1.15533333333333	-0.0276666666666666	0.220556458786825	FALSE	1	B	B
chr10	31200001	31300000	B.2	B.2	FALSE	0.266722759781237	0.132334581772784	-1.115	-1.14733333333333	-0.0323333333333333	0.232075333378133	FALSE	1	B	B
chr10	31300001	31400000	B.2	B.1	TRUE	0.266722759781237	0.313774448605909	-0.560666666666666	-0.624833333333334	-0.0641666666666666	0.00931690286047815	FALSE	2	B	B
chr10	31400001	31500000	B.2	B.1	TRUE	0.266722759781237	0.313774448605909	-1.04766666666667	-1.06566666666667	-0.0179999999999998	0.426472630853508	FALSE	1	B	B
chr10	31500001	31600000	A.2	A.2	FALSE	0.597391670172486	0.600499375780275	0.39	0.339166666666667	-0.0508333333333334	0.0938021361465866	FALSE	2	A	A
chr10	31600001	31700000	A.2	A.2	FALSE	0.597391670172486	0.600499375780275	-0.369444444444443	-0.466333333333333	-0.0968888888888889	0.00773704745204633	FALSE	3	A	B
chr10	31700001	31800000	B.2	B.2	FALSE	0.0521665965502735	0.0270495214315439	-1.09233333333334	-1.11383333333333	-0.0214999999999997	0.120534964372255	FALSE	2	B	B
chr10	31800001	31900000	B.2	B.2	FALSE	0.0521665965502735	0.0270495214315439	-1.14011111111111	-1.13911111111111	0.00100000000000016	0.853353144800846	FALSE	3	B	B
chr10	31900001	32000000	B.2	B.2	FALSE	0.0521665965502735	0.0270495214315439	-1.12755555555555	-1.123	0.00455555555555574	0.830184263451318	FALSE	3	B	B
chr10	32000001	32100000	B.2	B.2	FALSE	0.0521665965502735	0.0270495214315439	-1.12	-1.11866666666667	0.00133333333333325	0.95773054230011	FALSE	1	B	B
chr10	32100001	32200000	B.2	B.2	FALSE	0.0521665965502735	0.0270495214315439	-1.11466666666667	-1.101	0.0136666666666669	0.269369819997932	FALSE	2	B	B
chr10	32200001	32300000	B.2	B.2	FALSE	0.0521665965502735	0.0270495214315439	-1.0965	-1.08833333333334	0.0081666666666668	0.551550925090368	FALSE	2	B	B
chr10	32300001	32400000	B.2	B.2	FALSE	0.0521665965502735	0.0270495214315439	-1.09816666666666	-1.0665	0.031666666666667	0.0975446431805984	FALSE	2	B	B
chr10	32400001	32500000	B.2	B.2	FALSE	0.0521665965502735	0.0270495214315439	-1.08666666666667	-1.06466666666667	0.0220000000000001	0.289431595636662	FALSE	1	B	B
chr10	32500001	32600000	B.2	B.2	FALSE	0.0645771981489273	0.0270495214315439	-1.05983333333333	-1.0425	0.0173333333333336	0.143418029521818	FALSE	2	B	B
chr10	32600001	32700000	B.2	B.2	FALSE	0.076987799747581	0.0270495214315439	-1.08711111111111	-1.06044444444444	0.0266666666666669	0.177080033839072	FALSE	3	B	B
chr10	32700001	32800000	B.2	B.2	FALSE	0.076987799747581	0.0270495214315439	-1.08922222222222	-1.05911111111111	0.0301111111111111	0.154377582468331	FALSE	3	B	B
chr10	32800001	32900000	B.2	B.2	FALSE	0.076987799747581	0.0270495214315439	-1.07133333333333	-1.057	0.0143333333333337	0.569373287694492	FALSE	1	B	B
chr10	32900001	33000000	B.2	B.2	FALSE	0.0622633571729071	0.0245526425301706	-1.06866666666667	-1.054	0.0146666666666668	0.591962632831393	FALSE	1	B	B
chr10	33000001	33100000	B.2	B.2	FALSE	0.0475389145982331	0.0220557636287973	-1.08133333333334	-1.07033333333333	0.0110000000000001	0.410390719462727	FALSE	2	B	B
chr10	33100001	33200000	B.2	B.2	FALSE	0.0475389145982331	0.0220557636287973	-1.079	-1.05333333333333	0.0256666666666668	0.259242941192298	FALSE	1	B	B
chr10	33200001	33300000	B.2	B.2	FALSE	0.0475389145982331	0.0220557636287973	-1.0715	-1.052	0.0195000000000002	0.327587295488555	FALSE	2	B	B
chr10	33300001	33400000	B.2	B.2	FALSE	0.0475389145982331	0.0220557636287973	-1.085	-1.06116666666667	0.0238333333333335	0.356817062126624	FALSE	2	B	B
chr10	33500001	33600000	B.2	B.2	FALSE	0.0475389145982331	0.05826050769871	-1.084	-1.074	0.0100000000000001	0.328950275025538	FALSE	3	B	B
chr10	33600001	33700000	B.2	B.2	FALSE	0.0803533866217922	0.0944652517686226	-1.10033333333333	-1.07	0.0303333333333335	0.171504718568127	FALSE	1	B	B
chr10	33700001	33800000	B.2	B.2	FALSE	0.0803533866217922	0.0944652517686226	-1.13866666666666	-1.13416666666666	0.0045000000000001	0.741764789733833	FALSE	2	B	B
chr10	33900001	34000000	A.2	A.2	FALSE	0.570466975178797	0.582188930503537	0.183666666666667	0.043	-0.140666666666667	0.0177405793334083	FALSE	1	A	A
chr10	34000001	34100000	A.2	A.2	FALSE	0.570466975178797	0.582188930503537	-0.163333333333333	-0.225222222222222	-0.0618888888888888	0.041864870263354	FALSE	3	A	B
chr10	34100001	34200000	B.2	B.1	TRUE	0.305427008834666	0.326258843112776	-0.789333333333333	-0.740888888888889	0.0484444444444447	0.00926525339212396	FALSE	3	B	B
chr10	34200001	34300000	B.2	A.2	TRUE	0.305427008834666	0.517686225551394	0.180222222222222	0.144333333333333	-0.035888888888889	0.00267319688887104	FALSE	3	B	A
