loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor1_CTCF_overlap	anchor1_CTCF_motif_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	anchor2_Bivalent_Promoter_overlap	anchor2_CTCF_overlap	anchor2_CTCF_motif_overlap	anchor1_distance_to_tss_ext	anchor2_distance_to_tss_ext	anchor1_type_extended	anchor2_type_extended	loop_type_extended
loop_13219	chr18	64520000	64530000	chr18	65270000	65280000	-0.3448697674357	4.71758089048415	0.0013583720542738	5.43663413966897e-5	TRUE	10	2	750000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	3347	21138	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_13452	chr19	57650000	57660000	chr19	58460000	58470000	-0.400584554140218	4.94471383948233	3.755840423094e-4	9.2103721934316e-6	TRUE	10	2	810000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	38965	4090	CTCF_Site	Other	CTCF_Site-Other
loop_10860	chr19	11770000	11775000	chr19	12010000	12015000	-0.34106644633425	5.28329794896266	0.0201273699889714	0.0011640787892631	TRUE	5	1	240000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	21739	Other	Poised_Enhancer	Poised_Enhancer-Other
loop_13638	chr2	105680000	105690000	chr2	105800000	105810000	-0.341513712695852	6.20234668114944	7.76705542782673e-5	9.26610536193539e-7	TRUE	10	2	120000	Bivalent_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	9669	94563	Bivalent_Promoter	Active_Enhancer	Bivalent_Promoter-Active_Enhancer
loop_13741	chr2	101470000	101480000	chr2	101650000	101660000	-0.315124448620195	5.30178348242202	8.918732337648e-4	2.96739371255278e-5	TRUE	10	2	180000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	144717	467	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_11064	chr2	77795000	77800000	chr2	77920000	77925000	-0.387839985538879	5.64068731800312	0.013807743742146	6.649708642363e-4	TRUE	5	1	125000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	17258	21374	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_11158	chr2	58055000	58060000	chr2	58135000	58140000	-0.311978488937969	6.06952356262279	0.0091607217058221	3.367387969941e-4	TRUE	5	1	80000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	2135	24000	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_11193	chr2	93475000	93480000	chr2	93820000	93825000	-0.409502853781457	5.996882669213	0.0190865838896892	0.0010677957620413	TRUE	5	1	345000	Active_Promoter-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	11859	0	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer
loop_11355	chr2	77385000	77390000	chr2	78020000	78025000	-0.457150227524593	5.08822912159229	0.0137341116630258	6.58589887747e-4	TRUE	5	1	635000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	72668	26176	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_14177	chr2	128940000	128950000	chr2	129250000	129260000	-0.3002292629304	4.81235851577608	0.0047914946652797	3.124274675508e-4	TRUE	10	2	310000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	31030	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_14065	chr2	101520000	101530000	chr2	101650000	101660000	-0.420876843593852	5.13316273978489	1.812379486588e-4	3.15516754027796e-6	TRUE	10	2	130000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	94717	467	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site
loop_11501	chr2	127605000	127610000	chr2	127845000	127850000	-0.436371769063497	4.91549530918787	0.0193392297562419	0.0010991376271204	TRUE	5	1	240000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	17777	6123	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_14376	chr2	8670000	8680000	chr2	10280000	10290000	-0.600557249280095	4.32252455999293	2.26258547217019e-5	1.4296117113836e-7	TRUE	10	2	1610000	Other-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	509514	80509	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_14438	chr2	71540000	71550000	chr2	73270000	73280000	-0.619192147317801	3.79423553843088	3.597607108867e-4	8.58913129892264e-6	TRUE	10	3	1730000	Repressed_Promoter-Repressed_Promoter	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_11732	chr3	137365000	137370000	chr3	137415000	137420000	-0.338006937339985	5.67408941794547	0.0134327265498722	6.312231083662e-4	TRUE	5	1	50000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	23932	73932	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_11741	chr3	122205000	122210000	chr3	122245000	122250000	-0.313264685170645	6.37169356665219	0.0081272107899657	2.800843728944e-4	TRUE	5	1	40000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	35556	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_11920	chr3	65440000	65445000	chr3	65525000	65530000	-0.390014970314244	5.11464588735129	0.0118671348522153	4.970596437524e-4	TRUE	5	1	85000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	47376	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_14973	chr3	123690000	123700000	chr3	123970000	123980000	-0.346917232170608	5.40820891447314	3.094793138565e-4	6.81126786678522e-6	TRUE	10	2	280000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	279146	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_15027	chr3	123970000	123980000	chr3	124270000	124280000	-0.394671706464381	4.90643073454519	4.806398676794e-4	1.26361223607848e-5	TRUE	10	2	300000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	279146	40854	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_12019	chr3	51230000	51235000	chr3	51350000	51355000	-0.602496135152088	5.50764752005658	0.0075350004046885	2.518371284182e-4	TRUE	5	1	120000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	5552	9336	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site
loop_12039	chr3	84920000	84925000	chr3	85920000	85925000	-0.302131254739575	5.82662875898321	0.0132915675900754	6.15719931183e-4	TRUE	5	1	1000000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	104731	32481	Other	Poised_Enhancer	Poised_Enhancer-Other
loop_12147	chr4	98545000	98550000	chr4	98635000	98640000	-0.496349737351213	5.8785401020595	0.0015937157447812	2.15366992538007e-5	TRUE	5	1	90000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	149214	86733	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_15419	chr4	6220000	6230000	chr4	6510000	6520000	-0.341450239353076	5.61199214432007	6.430416249234e-4	1.8752539433081e-5	TRUE	10	2	290000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	28901	55728	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_12190	chr4	82540000	82545000	chr4	82585000	82590000	-0.329305759799676	6.15534773601201	0.012276662330146	5.367130735695e-4	TRUE	5	1	45000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	31983	76983	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_12261	chr4	46550000	46555000	chr4	46600000	46605000	-0.328830692479268	6.13224132075294	0.0050231639987019	1.375477713813e-4	TRUE	5	1	50000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	13858	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_12283	chr4	125160000	125165000	chr4	125960000	125965000	-0.345955437382909	5.54178897092224	0.0122609754273034	5.277646201642e-4	TRUE	5	1	800000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	32159	37582	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_15759	chr4	81560000	81570000	chr4	81720000	81730000	-0.376588661751451	5.04863953589657	0.0023499803679277	1.154638639596e-4	TRUE	10	2	160000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	117184	277184	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_15870	chr4	81560000	81570000	chr4	82060000	82070000	-0.411474937296958	4.67399398091668	7.997251239207e-4	2.57953048984684e-5	TRUE	10	2	500000	Active_Enhancer-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	117184	0	Active_Enhancer	Other	Active_Enhancer-Other
loop_14425	chr4	81550000	81575000	chr4	81925000	81950000	-0.37529443403347	5.81866416238693	6.91951560597886e-5	3.88144449910425e-7	TRUE	25	3	375000	Polycomb-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	107184	115430	Active_Enhancer	Polycomb	Polycomb-Active_Enhancer
loop_12577	chr4	25800000	25805000	chr4	26000000	26005000	-0.334267601259158	5.41873243748726	0.0275483629953353	0.0018812918339601	TRUE	5	1	200000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0	199755	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_15919	chr4	117830000	117840000	chr4	118290000	118300000	-0.367102596920357	4.30836597332542	0.0053152188153824	3.666073069464e-4	TRUE	10	2	460000	Active_Promoter-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	0	Active_Promoter	CTCF_Site	Active_Promoter-CTCF_Site
loop_15939	chr4	122800000	122810000	chr4	123080000	123090000	-0.369852469661224	4.31668728286149	0.0021914533570711	1.04769906873e-4	TRUE	10	2	280000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	26241	15164	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_15858	chr4	85830000	85840000	chr4	86020000	86030000	-0.375487895878596	5.17015194039609	2.625840976971e-4	5.48790554130314e-6	TRUE	10	2	190000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	315827	505827	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_16171	chr5	90660000	90670000	chr5	90900000	90910000	-0.358386209303954	6.27433846490974	7.04455419773794e-5	8.06176889896662e-7	TRUE	10	2	240000	Repressed_Promoter-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	19342	0	Poised_Enhancer	Repressed_Promoter	Repressed_Promoter-Poised_Enhancer
loop_12758	chr5	86190000	86195000	chr5	86410000	86415000	-0.349190223027828	5.5114238681133	0.0259347454462345	0.0017131751676814	TRUE	5	1	220000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	2900	36579	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_12849	chr5	106000000	106005000	chr5	106050000	106055000	-0.39013208225907	5.82521086668549	0.004597824725245	1.156032615547e-4	TRUE	5	1	50000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	123434	173434	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_13030	chr5	67845000	67850000	chr5	68110000	68115000	-0.638633307655441	4.36526322811366	0.0117480747585707	4.906464321925e-4	TRUE	5	1	265000	Active_Promoter-Poised_Enhancer	down_in_mutant	moderate_differential	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	78164	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
loop_13399	chr6	124640000	124645000	chr6	124735000	124740000	-0.390302664834483	5.86968604287458	0.0105731175137132	4.209961149938e-4	TRUE	5	1	95000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	3914	0	CTCF_Site	Other	CTCF_Site-Other
loop_16866	chr6	149130000	149140000	chr6	149370000	149380000	-0.324217208040856	6.05430025801484	7.01824662666438e-5	7.99183875746893e-7	TRUE	10	2	240000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	28983	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_13438	chr6	48010000	48015000	chr6	48085000	48090000	-0.353778008481135	5.99489607915313	0.0126695074324645	5.643574381828e-4	TRUE	5	1	75000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	33910	0	Other	Other	Other-Other
loop_16959	chr6	65120000	65130000	chr6	65450000	65460000	-0.410346071388442	5.45358597848086	5.31918491301366e-5	5.29555391585265e-7	TRUE	10	3	330000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	14907	65312	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_17011	chr6	20640000	20650000	chr6	21210000	21220000	-0.585153563235224	4.12020326551372	1.202010066871e-4	1.78984355132427e-6	TRUE	10	2	570000	Active_Promoter-Active_Enhancer	down_in_mutant	moderate_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	565502	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_17115	chr6	14840000	14850000	chr6	16970000	16980000	-0.328492831990349	4.9238126809458	0.0048031221160271	3.145565986792e-4	TRUE	10	2	2130000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	51348	71558	Other	CTCF_Site	CTCF_Site-Other
loop_17068	chr6	51200000	51210000	chr6	52220000	52230000	-0.501580663693141	5.15936225879337	4.89406977282993e-5	4.71415345739185e-7	TRUE	10	2	1020000	Repressed_Promoter-Polycomb	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	59909	0	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_20196	chr6	147000000	147010000	chr6	147110000	147120000	-0.36569609878603	5.60058890640274	2.69691621703e-4	5.7198647232884e-6	TRUE	10	2	110000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	22583	18620	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_13540	chr6	125620000	125625000	chr6	126165000	126170000	-0.530984267119101	4.00791488079701	0.0132915675900754	6.140850157264e-4	TRUE	5	1	545000	Repressed_Promoter-Polycomb	down_in_mutant	moderate_differential	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	65418	0	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_17167	chr6	13750000	13760000	chr6	14500000	14510000	-0.303700456391273	5.10582276494439	0.0022046087473606	1.062712057646e-4	TRUE	10	2	750000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	72033	245273	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_17405	chr7	38180000	38190000	chr7	38260000	38270000	-0.400090888165631	5.96572237555473	3.05982770416201e-5	2.31854302595214e-7	TRUE	10	2	80000	Active_Promoter-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	1422	Active_Promoter	CTCF_Site	Active_Promoter-CTCF_Site
loop_17509	chr7	24810000	24820000	chr7	24880000	24890000	-0.467949915385438	5.58282442478203	2.91738738811106e-5	2.11404883196454e-7	TRUE	10	3	70000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_13790	chr7	89085000	89090000	chr7	89415000	89420000	-0.319842158267579	5.8392470416296	0.0143257046958069	7.046384135553e-4	TRUE	5	1	330000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	314221	6305	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_17484	chr7	112080000	112090000	chr7	112170000	112180000	-0.325078436140625	5.65605093592664	9.892928968916e-4	3.39643240051627e-5	TRUE	10	2	90000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	56495	10942	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_13952	chr7	63750000	63755000	chr7	63850000	63855000	-0.333603304664054	5.61540179866641	0.0249656272786113	0.0016049530160201	TRUE	5	1	100000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	161856	61856	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_13962	chr7	109135000	109140000	chr7	109420000	109425000	-0.422311662063694	5.41824898655782	0.0069744966701418	2.25734460128e-4	TRUE	5	1	285000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	35206	13617	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site
loop_14054	chr7	118125000	118130000	chr7	118295000	118300000	-0.452189491326305	5.27476478111146	0.0090710976649029	3.314264912602e-4	TRUE	5	1	170000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	51134	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_17706	chr7	92960000	92970000	chr7	93090000	93100000	-0.415063220211073	5.76795438277911	2.41519475428779e-5	1.58310488077959e-7	TRUE	10	2	130000	Active_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	84747	84175	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_17997	chr7	52030000	52040000	chr7	55710000	55720000	-0.643148296902054	3.62835601374237	4.929718399455e-4	1.3025678697747e-5	TRUE	10	2	3680000	Other-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	14271	48177	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_18342	chr10	17130000	17140000	chr10	17720000	17730000	-0.438942905209204	4.28645539864464	0.0031983147597217	1.811700036215e-4	TRUE	10	2	590000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	34192	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_14475	chr10	59490000	59495000	chr10	59610000	59615000	-0.349972299241119	5.76659432755523	0.0059998773862487	1.768398962691e-4	TRUE	5	1	120000	Active_Promoter-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	48221	1691	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer
loop_18556	chr10	15300000	15310000	chr10	16990000	17000000	-0.538124470394699	3.48867456158543	0.0012731049801025	4.92208756446513e-5	TRUE	10	2	1690000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	481776	95806	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_7961	chr8	79020000	79030000	chr8	79290000	79300000	-0.306273593985459	4.59328575268862	0.0051239307452907	3.493716391881e-4	TRUE	10	2	270000	Active_Promoter-Active_Promoter	down_in_mutant	weak_differential	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_14926	chr11	84260000	84265000	chr11	84815000	84820000	-0.433543205082648	4.64980743931732	0.0275158692654365	0.0018775426308914	TRUE	5	1	555000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	92523	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_14974	chr13	84345000	84350000	chr13	84400000	84405000	-0.454529859675336	5.4991778020094	0.003477118552366	7.37779420615839e-5	TRUE	5	1	55000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	122703	177703	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_11028	chr15	42320000	42330000	chr15	42670000	42680000	-0.668039238616756	4.76084812295225	2.05093118970783e-6	3.62483419884735e-9	TRUE	10	2	350000	Active_Promoter-Active_Enhancer	down_in_mutant	moderate_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	346976	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
