chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness
chr3	22720000	-3.03376851262449	1.2214995718388368	2.2907951869701515	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr3	23460000	-2.3966547101209574	1.368276772080341	2.2103847569733555	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr3	23910000	2.5710230352588095	2.368308476175893	1.439939245649232	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	25420000	-2.1992215075161092	2.3947015647876326	3.1600159091489526	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	30030000	-2.079813218273282	2.0729924645565405	2.798002434250412	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	33800000	2.717197581895915	3.170413199994485	2.1849131763776644	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	34850000	-2.9832029525100836	2.266421472816567	3.3109538369977005	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	35750000	2.5570422557090744	4.261778742024858	3.326037281882559	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	36370000	3.533137601188744	1.9639436221164168	0.696573849309378	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	36960000	2.3355814056681017	2.0852671249100827	1.2423444547575868	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	37860000	4.9583321178598805	3.0312465000497197	1.2508537144775227	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	42120000	3.186394104975214	2.524091105756745	1.3761961500836424	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr3	43490000	-3.167211972252571	2.66850816502752	3.775760145071123	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	44410000	2.154442615175616	2.0745693773601586	1.2960365774730132	Differential	Matrix 1	Complex	FALSE	TRUE	Mutant_only
chr3	44860000	2.282235751123821	2.8375123789517795	2.008630952829145	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	45580000	-2.919747784661884	1.9019040226083797	2.926279193326674	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	51650000	-2.6083654469816886	2.6658614715182445	3.5746911248053106	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	53590000	-2.5901090426814664	2.9757860826954774	3.8761138406549818	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	53740000	2.554853489328904	3.0831830503220328	2.1558977653196	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	55240000	-2.8042081415030538	3.248792501548338	4.22336549867216	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	56940000	4.206221612676415	5.79098153293917	4.259673338241613	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	57820000	-3.1200248535327564	1.279580990684466	2.3791267571059693	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr3	59120000	-3.593619655058636	0.9995765192983628	2.2691143403882386	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr3	62120000	3.180011370014499	3.1981433985341363	2.0481231831354063	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	63670000	-4.43346419628823	2.02135097360079	3.5824501020100117	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	64110000	2.211816328037722	1.7346565696103955	0.937965718584491	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	65110000	2.874217119057658	2.4477535966359376	1.4112062393151	Differential	Matrix 1	Split	TRUE	TRUE	Both
chr3	65590000	4.187841845004117	3.011946783805755	1.5052714217306806	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	69320000	2.5034522613542216	2.6649262207273203	1.7586179758531062	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	74140000	2.6064223126381223	3.137063979763104	2.1911161824201915	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	74290000	2.7455281459256904	3.040923532912063	2.0462073435915618	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	75650000	2.9412266258503963	2.537631302540953	1.476704103063604	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	78060000	2.3449583866789303	2.7096359494125117	1.859315642509543	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	78490000	-2.2056246449670707	3.20458949146428	3.9669008032121	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	80020000	4.173474444648679	3.9707505633575777	2.4629299412364074	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	80430000	-3.0883108071303074	1.7058027494093406	2.7913102589106655	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	81360000	2.81401811996429	2.689823184183787	1.6730745860599632	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	81620000	-2.8321378038089344	1.7628634301337704	2.7570352664294244	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	82080000	-2.2326623721343126	2.147937309872616	2.926733853606518	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	82980000	2.5209992889214243	4.603960786485898	3.6787883053695833	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	89770000	2.151146193359885	5.019894072507735	4.223341951699893	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	90380000	-2.082725047500604	2.0825312320383973	2.8085130082330587	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	92340000	-2.654882185033844	2.7628757264942587	3.687590822492331	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	93800000	2.6704017856085436	3.0132038039107427	2.0453446708583223	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	97080000	-2.0387629375195533	2.1962335195723073	2.9058640768935584	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	98380000	4.316576036042624	5.506932554960814	3.938289533594882	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	98430000	-2.9344719302598423	8.14623704617241	9.135156526083424	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	101170000	-2.5902173046456816	2.5662518261459852	3.469286288233558	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	101470000	2.165805095233188	2.7628893533879775	1.9758372257630517	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	101800000	-2.4944039490614673	2.415108525001343	3.2851055880208	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	102810000	-2.7389295438400003	2.5282761945262893	3.4843639799659405	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	104540000	3.216770788830113	1.728884957157951	0.5753846637583703	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	104640000	2.7070095840714252	5.588572396013493	4.590934836981501	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	106950000	-4.9944891993796405	2.88650893982621	4.641184377524534	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	107470000	2.589659712569672	4.2035635337887864	3.2566193061933664	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	110140000	-2.7617954860312213	2.301960991426156	3.2676427176711136	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	111950000	2.214390566131984	2.3454553597490073	1.5438708564491108	Differential	Matrix 1	Strength Change	FALSE	TRUE	Mutant_only
chr3	113260000	6.194228800689542	4.582828562989382	2.353474860379599	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	113520000	-2.3079782399655393	6.736970365678751	7.51261146781074	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	114540000	2.221689725737748	2.016782810627086	1.2147478837484815	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	116900000	-2.8671165483353502	2.3421258440768655	3.344944103984593	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	117690000	2.8517955626958416	2.357076344891864	1.3290814028090063	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	122010000	7.640967732698681	2.733363472591093	0.00234038141184535	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr3	122040000	-7.924631864500525	-0.02419253795757542	2.7899050053743695	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr3	122100000	2.214660505639353	2.466434684302683	1.6639661053698684	Differential	Matrix 1	Strength Change	FALSE	TRUE	Mutant_only
chr3	123240000	-2.621828188353659	1.62372447350594	2.5441244756426884	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	124280000	2.0379062985871297	3.09507751248577	2.351276360133342	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	131820000	-3.5755563093509646	0.5927048011194835	1.858479463159982	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr3	133220000	-2.6982181751128147	2.8384032472276273	3.7780143349373425	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	137110000	2.698985726807617	5.704532275686015	4.70898837036005	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr3	140700000	2.300820901355921	2.885833040933236	2.050037428777758	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	141610000	2.523208667911479	2.566125492575942	1.653445711149485	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	141760000	-3.056131757066623	1.789665060854348	2.8631997901248334	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	146080000	-2.5035093374502373	1.989526558202705	2.865529651532035	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	146870000	-5.7077132110981745	0.8506336454854666	2.871830665800004	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr3	147300000	5.254685510440426	3.3242918780213584	1.4367583297010251	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	147920000	-4.325608853419345	2.1474665058871	3.6694458326135018	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	149710000	2.42387049878494	2.318365061504978	1.4425732973285883	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	151370000	2.6927912089981274	2.7696821303311476	1.7954594171639109	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr3	151960000	-3.8987047306705023	2.400039959506943	3.768785243802145	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr3	152540000	3.3007781907173133	2.343378482533701	1.1560445431556692	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	155710000	3.995861896816758	2.6151209104634026	1.1792007435952172	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	156180000	2.505418291150642	1.682575232720311	0.7819692414629306	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr3	158560000	-2.3610028433001453	1.7843977828429871	2.6111350488858505	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr3	158880000	-3.067127680657066	2.7327580352305327	3.804052695756426	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr4	3840000	3.041413003830328	3.2900763323611257	2.0964197807075187	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr4	4900000	-2.681294030900114	0.7090813721503098	1.7403278386910954	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr4	7470000	2.810320404748356	2.3140517615606955	1.215330653062536	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr4	8690000	-2.1829347452887093	2.871764319670357	3.6979414037089064	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr4	9010000	2.4688527003286884	4.225870210547971	3.2478451202578618	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr4	11080000	2.2368108531674213	2.870068941334243	1.989563213611146	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr4	12240000	-3.4321535341786236	2.6321087807902988	3.942073200163315	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr4	16020000	-2.1473976610124423	2.892638274166056	3.7049707744650746	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr4	16630000	2.8536690086190974	1.7746875294722926	0.6623764135309955	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr4	19190000	-2.3465880872770195	1.7747879825510258	2.6705649087550416	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr4	21850000	2.0433376802455285	2.829398252096196	2.0238399980275164	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr4	26340000	-2.818929111933338	0.9681293068202544	2.051011329219756	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr4	33880000	2.0329743780678533	4.019630437183497	3.2111246970898097	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr4	34780000	-2.341362757144705	2.2992062163879883	3.1899035018321418	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr4	37610000	3.2287645626481134	2.389055908363174	1.128313916374592	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr4	45530000	-3.609840495994258	2.7126147885187537	4.090723305054372	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr4	49270000	4.231731799141754	3.077342454823854	1.425284228697684	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr4	50470000	2.6990211839109803	3.183205501429057	2.1223881431312295	Differential	Matrix 1	Strength Change	FALSE	TRUE	Mutant_only
chr4	51100000	-2.5322603722739525	0.7276821789215362	1.701270427456979	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr4	57140000	2.4224076626083293	2.2256451539427253	1.2772334194925257	Differential	Matrix 1	Split	TRUE	TRUE	Both
chr4	57530000	-2.077657404665706	1.7350351987943626	2.527196159060692	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr4	60060000	-2.104830485455478	0.8422762918089045	1.6501426513595143	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr4	60670000	-2.1003266875097544	1.1173612086811842	1.921882306799179	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr4	60700000	6.080592571142952	1.5690368425033634	-0.7881558969211094	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr4	61310000	-5.619599286985469	-0.36967439815083214	1.8025023538811016	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr4	66400000	-2.165751360218274	3.985180420163958	4.798221314022364	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr4	66630000	-2.098925631311153	0.8862559987078402	1.691585408142121	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only
chr4	70960000	2.542467426406348	1.8254201042922469	0.8329838315345254	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr4	72470000	-2.17298222351084	0.8510485248515146	1.6851805830117397	Differential	Matrix 2	Merge	TRUE	TRUE	Both
chr4	81730000	2.124192854611461	3.1464534970202416	2.3078217121156377	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr4	91230000	2.6419074678682852	3.032718900741147	1.994834738187526	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr4	91980000	-3.493339601874172	0.6408801902697808	1.986097713916528	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr4	97560000	2.4294441815528174	3.2713720527091077	2.314137569089136	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr4	101460000	2.2628756530620473	4.782168951699966	3.880434260823989	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr4	117000000	2.0964299771102057	3.590440333393283	2.759936970464083	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr4	118990000	-2.1501389604931114	2.267486652444422	3.084527722911005	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr4	120680000	2.9728118162030546	1.6475531598659878	0.4899771217090368	Differential	Matrix 1	Split	TRUE	TRUE	Both
chr4	125490000	-3.173434163449752	2.938324070533256	4.14659567001069	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr4	127250000	2.4645022186635814	2.2201010477121987	1.2554667945851046	Differential	Matrix 1	Split	TRUE	TRUE	Both
chr4	137450000	5.895475341294904	3.0596774831406415	0.7652648352439158	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr4	137520000	3.237384797759401	3.429117629985168	2.158974410704253	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr4	137970000	2.677723119104131	2.8982482632445294	1.8473189432968111	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr4	143560000	2.294543488309022	2.3715813680437514	1.47169255073406	Differential	Matrix 1	Split	TRUE	TRUE	Both
chr4	146420000	13.660685312208653	6.030404587037285	0.7200972478662301	Differential	Matrix 1	Complex	FALSE	TRUE	Mutant_only
chr4	146900000	-3.136001987219628	1.0395909864720672	2.244494033409288	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only
chr4	147010000	-14.266254092247928	-0.10830702459804374	5.401265008387341	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr4	147640000	-5.713036444506425	0.5587869767851837	2.7616237373829526	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr4	150350000	-2.8189362261189683	2.7156456423844477	3.788327356954494	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only
chr4	155480000	2.145640014426472	4.854758071380028	3.997870314087702	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr5	4100000	-2.00088979680064	2.1431858765686105	2.9755574528438737	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	10840000	-5.736762870850018	0.3804865197638655	2.8209530399594542	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr5	11180000	2.89229314534573	2.268687447893761	1.0152448224756137	Differential	Matrix 1	Split	FALSE	TRUE	Mutant_only
chr5	11530000	15.08580545422958	6.903604865679831	0.4119736414850799	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr5	11650000	-21.994671012785577	-0.03843893501303515	9.332294633596923	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr5	11820000	4.840969503434903	4.234467975321161	2.132427129586391	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr5	13580000	-2.6937979134880408	2.0931945426474865	3.221233314124391	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	15450000	-2.3593143919408277	8.747095805341456	9.670336198737994	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr5	25500000	2.210546432223517	2.9822977878190944	2.0126178851629843	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	35410000	-2.016178750084722	3.174026627858517	4.003260273607229	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr5	35430000	2.416465862508012	2.5167805642626986	1.4637314635638157	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr5	35490000	-3.135312044913744	1.5278430465962636	2.8492729891102733	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	38200000	-2.036318909891039	3.930449384576506	4.76118115431876	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr5	47160000	-4.008103657772182	2.6812041858156395	4.363670307503031	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr5	50320000	-2.748276578254483	1.401339513501224	2.5590654350001865	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr5	56190000	-3.0970271416152	2.040345053393268	3.340666094219518	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	57710000	-3.220528842198458	2.749682177084777	4.095977233401929	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr5	62150000	-3.501792150814324	1.873779170664495	3.3481014631556643	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	62330000	-2.7768007511210735	1.8852162207280896	3.05056387324205	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	65140000	3.829880282295766	2.3448985303657452	0.6913027967772394	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr5	65610000	2.5506777803166236	2.0637270516032205	0.95774155796495275	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr5	68350000	-2.089801235207796	2.605559488880368	3.4714808663692183	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	71320000	2.7493653056128697	2.5128936369299693	1.3180560211011785	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr5	72070000	-3.654604243087886	1.959665044353715	3.498285635951812	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr5	74000000	2.4886413163422305	3.148096767452994	2.058387974580382	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	78960000	-4.2042519417579545	0.8767264087579594	2.6596522591882663	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr5	81210000	-3.2901895189376655	1.757414300091253	3.1426771689775017	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	85270000	2.3629400690197677	2.769540021186927	1.7369279595731837	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	89430000	-3.6877736495396216	1.087476356425075	2.648394143593448	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr5	89670000	-12.744179423567395	-0.6509555650817865	4.784532628739776	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr5	94300000	2.508051196658925	1.7149302643729645	0.6303706293948913	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr5	95060000	6.337142108670759	2.724502359180976	-8.144285133218865e-4	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr5	103000000	-2.478229045099925	2.140538903232977	3.1762957547431965	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	104690000	-8.69918273722796	0.7257997454511866	4.425110773511186	Differential	Matrix 2	Merge	TRUE	TRUE	Both
chr5	106860000	-2.436832235230016	1.9144698192957408	2.9347070393207537	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	107100000	-3.639647663958262	1.3495542313858622	2.8875151784939046	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr5	107930000	2.158909146072901	3.128322198615448	2.179274105869794	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	109160000	-2.7376283066149067	1.9553994579248437	3.103401396510386	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	109900000	2.2352538351434905	2.931271354107637	1.951543120730907	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	116500000	-2.048133015565915	1.5228402243329318	2.381146916645951	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr5	124780000	5.603745183399581	2.448406588650835	0.03812336607308687	Differential	Matrix 1	Split	FALSE	TRUE	Mutant_only
chr5	124870000	3.16168146142184	4.783830340305685	3.392071830913857	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	126170000	2.0728243290786743	2.999766483277772	2.0885966734543167	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	127510000	3.10483693487923	2.3724339621474018	1.027470111395376	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr5	130700000	2.6783500331176673	3.1866972994941087	2.0158056342242854	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	146380000	2.2934289664624163	3.384463541843996	2.375707888582	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr5	146390000	2.74641908254728	2.9761354226885417	1.778215781514937	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr5	146480000	3.229607856780086	3.3767469131184695	1.9692238975393792	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr5	147430000	2.727960680730293	3.9597637991351866	2.7604985414787686	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr6	7160000	-3.701739096958737	1.3092492158852298	2.603088413333892	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr6	9730000	2.423041897617145	2.750558902818261	1.8874339367346584	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr6	10150000	4.418955531262123	2.9727105770747975	1.407797543134598	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr6	10780000	-2.8988719086788617	2.457017964317093	3.4638007648733256	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr6	11340000	-4.3019137007019665	0.8538147739032572	2.360430015938981	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr6	11640000	-3.590602230086315	1.066733613767522	2.3226416003423105	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr6	12280000	-2.934348667146621	2.2333385173904596	3.253583236104251	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr6	14090000	2.637873999882645	1.9880881635501728	1.0529609132661022	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr6	16300000	2.4320858612770566	2.6557891414274457	1.7899147891913345	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr6	19760000	-2.8356173490321197	1.7341843623614526	2.7220073835068126	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr6	20370000	2.067705137342504	2.0619999329108367	1.3267335563558176	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr6	20960000	3.2925937339973403	3.01844098909849	1.848801568213389	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr6	21990000	-2.1378599362615236	2.041533042262077	2.7829832707243827	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr6	24110000	2.0844735087891952	4.01774128136967	3.267794857984508	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr6	27120000	-3.8142393249028017	2.016945410312358	3.347103188499053	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr6	29030000	2.2002625594672707	4.951304649298299	4.156506253079019	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr6	31800000	-2.32316580605981	4.111652682869537	4.908859353413064	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr6	32400000	-3.372230664468283	3.3864619377754033	4.555268181636363	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr6	32590000	-3.059544726176848	4.226875616837089	5.282115792321184	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr6	34660000	-2.201320295352552	1.857562899001684	2.6221219031252287	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr6	35380000	-2.672333632263087	2.2558486896768413	3.18399557181477	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr6	41880000	-2.594166755872513	1.9425699877689735	2.8446799513416092	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr6	42010000	2.8731307022546595	2.791214690542633	1.7698753426227414	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr6	42170000	-4.915671451244906	1.2320079024984434	2.952420637851451	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr6	44110000	2.490037394452325	3.2436745993373575	2.3548097956398637	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr6	45480000	2.7033254479735995	3.4982237108390284	2.533326518507424	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr6	47160000	-11.242356137282266	6.5015463102401565	10.419643921264152	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr6	47670000	-11.22887427149468	-1.055164227771264	2.89217260779078	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr6	48090000	2.76877932428249	5.051090778027292	4.056230682035683	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr6	49530000	-2.1051756662594947	1.892081626195967	2.622727905507064	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
