Coordinate	Sample 1	Sample 2	Sample 3	Consensus_Score	chr	condition	n_replicates
101150000	4.351597205522802	-0.6561813366104516	0.2885144548312392	0.2885144548312392	chr4	control	3
101350000	-0.7811648987159161	3.3630588593299304	3.5259092891693995	3.3630588593299304	chr4	control	3
101475000	3.7467008348262962	-0.84089660014986	-0.5499650140881581	-0.5499650140881581	chr4	control	3
101650000	-0.8264228139591744	3.7557053517672685	3.193563751911824	3.193563751911824	chr4	control	3
102075000	-0.6891613741407396	3.039052032047888	2.3075303846045525	2.3075303846045525	chr4	control	3
102225000	4.049492677471459	0.21247846821661281	1.2625019914107043	1.2625019914107043	chr4	control	3
102475000	-0.7404244188501181	4.252273731640383	4.184899894869894	4.184899894869894	chr4	control	3
103375000	3.1412365893539347	0.7568491663435558	1.6540428180523448	1.6540428180523448	chr4	control	3
104350000	0.4800393805487385	3.553195811004863	3.129631242507301	3.129631242507301	chr4	control	3
104900000	3.6336996796502268	-0.39751956662339666	1.1671907505366406	1.1671907505366406	chr4	control	3
105150000	3.7763125886615723	3.798668452574754	3.8432410273019904	3.798668452574754	chr4	control	3
106225000	-0.6481981774988657	4.598215867969051	4.287003427841601	4.287003427841601	chr4	control	3
106900000	-0.564410567520087	4.593367301497362	3.6755250451552692	3.6755250451552692	chr4	control	3
107050000	-0.47305966461771887	3.19158616520717	4.661447048876725	3.19158616520717	chr4	control	3
107175000	4.610353508848485	-0.3408594612954212	-0.6947997163520112	-0.3408594612954212	chr4	control	3
108325000	4.145556752821918	-0.49877391288473566	-0.4815351952834355	-0.4815351952834355	chr4	control	3
108850000	-0.623207982147107	3.4619371518883377	3.126406617946589	3.126406617946589	chr4	control	3
109000000	3.6119708486828763	0.06472871656253913	-0.6567248143642503	0.06472871656253913	chr4	control	3
110025000	2.009963233996582	3.4436732240052126	3.0284304638756225	3.0284304638756225	chr4	control	3
111475000	-0.7249711614957145	2.1532145920400274	3.6843658709745797	2.1532145920400274	chr4	control	3
114275000	3.1222833568830985	-0.5826023180030199	0.5147654025164629	0.5147654025164629	chr4	control	3
114450000	-0.41868889297764766	3.2093807284816127	-0.4923938082058102	-0.41868889297764766	chr4	control	3
114650000	3.0794210382323457	-0.6227131828680085	1.8771033090946427	1.8771033090946427	chr4	control	3
115725000	3.6649760782380882	3.205997504026861	3.2977952033107285	3.2977952033107285	chr4	control	3
116550000	3.29965796221982	-0.7009964256310636	0.03655142098633568	0.03655142098633568	chr4	control	3
116825000	3.8789981429993143	1.0026317647459784	1.4914382845988363	1.4914382845988363	chr4	control	3
117700000	4.305293728333908	-0.38690818073215505	-0.22296291804216023	-0.22296291804216023	chr4	control	3
117825000	-0.7768925773115773	3.5087405074320692	3.88562676079515	3.5087405074320692	chr4	control	3
118075000	4.6095795995782085	-0.03060241845310147	-0.7419178161190569	-0.03060241845310147	chr4	control	3
119000000	-0.3219715905120097	3.210167702402413	3.671417321314383	3.210167702402413	chr4	control	3
120575000	4.899873412927	2.3702419066066547	3.0359077980870017	3.0359077980870017	chr4	control	3
120925000	2.0486534772772385	3.6561730196781137	2.9501736599052966	2.9501736599052966	chr4	control	3
121250000	2.5569307149609743	4.3331576043360664	3.890468563615908	3.890468563615908	chr4	control	3
121750000	6.17892995564351	2.8824302759143587	-0.6442787406482189	2.8824302759143587	chr4	control	3
121825000	2.086740368970422	0.7845509381550209	6.971389990758371	2.086740368970422	chr4	control	3
121900000	1.1988127441829979	-0.547448409924112	3.9818079478548882	1.1988127441829979	chr4	control	3
121925000	-0.1845676184394895	-0.6362699836344466	4.382838024287757	-0.1845676184394895	chr4	control	3
121950000	0.31780516922750124	4.730272566092838	6.224391794388619	4.730272566092838	chr4	control	3
122175000	5.597950315165219	8.280261538061135	3.49492883882685	5.597950315165219	chr4	control	3
122450000	0.43301801362843156	8.774822985499974	8.79389775947952	8.774822985499974	chr4	control	3
122475000	0.8399039679571609	8.212921963359243	-0.36374521784812014	0.8399039679571609	chr4	control	3
122575000	-0.079263356256967	-0.8078885285373466	5.827847563687852	-0.079263356256967	chr4	control	3
122600000	0.8270887122806252	-0.828590480666913	3.0926934546948868	0.8270887122806252	chr4	control	3
123125000	-0.4854157701919462	3.583093956555652	2.8611333684431646	2.8611333684431646	chr4	control	3
123525000	-0.6915127780644263	3.715011324386662	4.219794696718932	3.715011324386662	chr4	control	3
123925000	2.11921424119443	3.314420552831095	2.9500437711034073	2.9500437711034073	chr4	control	3
124675000	2.4053407361584336	3.7923012671503877	3.778329860168191	3.778329860168191	chr4	control	3
125100000	1.7444168685800665	2.7897739417348424	3.0701990417969225	2.7897739417348424	chr4	control	3
125475000	2.0885749067414294	3.0010894916844078	2.658522033725989	2.658522033725989	chr4	control	3
126325000	4.024166542372316	-0.9029833499643999	-0.6744703527112704	-0.6744703527112704	chr4	control	3
127350000	4.0145314588422005	2.740992458032147	2.9343768730441653	2.9343768730441653	chr4	control	3
127975000	-0.7688937720393025	3.379920550071062	3.4257878242156465	3.379920550071062	chr4	control	3
129950000	4.731043466075231	4.826928949859704	5.291214163879675	4.826928949859704	chr4	control	3
130100000	4.3597303738099615	-0.8805433736873898	0.6277588435564014	0.6277588435564014	chr4	control	3
130625000	5.907854723396576	2.0627388115820287	-0.388078492263625	2.0627388115820287	chr4	control	3
130775000	-0.90195665428347	2.2764292564046733	4.2588579846538135	2.2764292564046733	chr4	control	3
130950000	4.183902943826091	-0.7329981248739678	0.36396105926035677	0.36396105926035677	chr4	control	3
131250000	3.403200499385509	3.687564921076183	3.849077659407346	3.687564921076183	chr4	control	3
131850000	0.4595232038470377	4.210705807353277	3.8099629103888475	3.8099629103888475	chr4	control	3
132075000	4.135944187029771	-0.4731297315288474	-0.5492744729569092	-0.4731297315288474	chr4	control	3
132100000	3.505178235308469	-0.23843555699044108	-0.49397375921145614	-0.23843555699044108	chr4	control	3
132925000	3.227585877070804	2.85936659128806	2.1633805607695935	2.85936659128806	chr4	control	3
133200000	3.4050106987817412	-0.32359382690318866	-0.30116068009306834	-0.30116068009306834	chr4	control	3
133850000	0.4464799242871025	3.3287241419633453	3.3360796234168935	3.3287241419633453	chr4	control	3
134375000	3.6146799375692162	-0.49651559902599873	-0.8428858556616692	-0.49651559902599873	chr4	control	3
134525000	2.102497538288767	3.824912157250985	3.8824471436047454	3.824912157250985	chr4	control	3
134550000	3.023705024007732	1.703591724332157	1.7758411772600031	1.7758411772600031	chr4	control	3
134925000	4.25367801432231	3.7908295270321517	3.9991429751059724	3.9991429751059724	chr4	control	3
134950000	3.3524077804567898	1.1442646923075424	1.5755088805680282	1.5755088805680282	chr4	control	3
135350000	2.2113333094195218	2.5100553209369565	3.6303955559221452	2.5100553209369565	chr4	control	3
135675000	0.4102750072821261	3.70365628883821	2.344882859190661	2.344882859190661	chr4	control	3
136650000	3.7969105398492413	-0.4938266191525181	-0.08280184669672713	-0.08280184669672713	chr4	control	3
136875000	3.802707593394958	3.5570910316346134	4.318090686810187	3.802707593394958	chr4	control	3
137075000	-0.41756182633377	5.149263985992192	5.222041135646068	5.149263985992192	chr4	control	3
137975000	4.205728834402127	5.150429527855134	4.7360246212926995	4.7360246212926995	chr4	control	3
138450000	4.526873024082225	-0.14349255834561647	1.2032452214929517	1.2032452214929517	chr4	control	3
138700000	-0.8288468954198769	3.5824679978612792	4.357153892515916	3.5824679978612792	chr4	control	3
139075000	4.9224140253885125	3.020884236763225	4.4449229114640145	4.4449229114640145	chr4	control	3
139875000	3.9789694205349155	2.75466469141034	4.714278233280143	3.9789694205349155	chr4	control	3
140250000	6.305429465346833	6.140129869846095	6.456658212323205	6.305429465346833	chr4	control	3
140550000	-0.4461560441908422	4.256842555082915	4.4455489100202445	4.256842555082915	chr4	control	3
140725000	3.0034003885752814	-0.2916768497380888	-0.5574526051861043	-0.2916768497380888	chr4	control	3
140950000	0.2972222632654129	4.664563336584413	4.233719700004502	4.233719700004502	chr4	control	3
141375000	3.942487139112361	3.4519667488866483	3.891850135784743	3.891850135784743	chr4	control	3
141800000	3.2232714630128574	-0.6275988162782077	-0.14736894282477322	-0.14736894282477322	chr4	control	3
141975000	-0.8420277322387401	3.0491847890055266	2.1726694715188155	2.1726694715188155	chr4	control	3
142150000	3.043899076915621	0.5152818817120314	0.8928793732771706	0.8928793732771706	chr4	control	3
142475000	2.7892237856486415	3.7048076572790833	3.8656759170271395	3.7048076572790833	chr4	control	3
142875000	0.9367755450274762	2.4768103314563166	3.9946910362246273	2.4768103314563166	chr4	control	3
143025000	3.7051795041825275	5.145341397296761	-0.07225798461281523	3.7051795041825275	chr4	control	3
143250000	0.6402154349439904	0.9076694825112039	3.4960236582499205	0.9076694825112039	chr4	control	3
143550000	2.017421783702437	1.2743287809080996	3.012078070276802	2.017421783702437	chr4	control	3
146050000	9.035852069778931	1.8543566347359486	7.206073751417391	7.206073751417391	chr4	control	3
146425000	0.5615420317966179	1.9364050477539554	5.814511156258279	1.9364050477539554	chr4	control	3
146650000	-0.2705767383028446	4.501009467429289	1.2903197717442716	1.2903197717442716	chr4	control	3
146700000	8.942509118535991	-0.23412328524470483	5.526015545069254	5.526015545069254	chr4	control	3
146875000	7.595335728760132	5.799373781760964	6.6389788738128255	6.6389788738128255	chr4	control	3
147000000	4.43960860916495	-0.4672694983982112	2.6387095200956017	2.6387095200956017	chr4	control	3
147150000	-0.388727730228271	3.0760069259539904	0.20682936962073897	0.20682936962073897	chr4	control	3
147375000	2.656785158444876	7.572518822271239	6.78655006712649	6.78655006712649	chr4	control	3
147625000	0.2987381417286553	6.056000446152328	-0.8174035196478217	0.2987381417286553	chr4	control	3
147650000	-0.4952136027027369	2.216286390539112	3.2207995151635807	2.216286390539112	chr4	control	3
148450000	2.3592174230685004	5.185580053346803	5.104664280773984	5.104664280773984	chr4	control	3
149800000	-0.14012827391123675	3.0570567484244773	1.0048379424536176	1.0048379424536176	chr4	control	3
149975000	0.47056206422799157	1.131935115416402	4.061327224297011	1.131935115416402	chr4	control	3
150250000	-0.12371586822214756	4.017042325204198	4.389970116321932	4.017042325204198	chr4	control	3
150475000	4.173756804548752	-0.647898945137672	-0.8553098398445331	-0.647898945137672	chr4	control	3
150650000	0.8384989490982745	3.4924062795278643	3.9711793127062696	3.4924062795278643	chr4	control	3
150900000	3.563644578853378	0.22784732409434108	-0.007336663130330136	0.22784732409434108	chr4	control	3
151150000	5.8924440905559585	-0.5506655679874621	0.6861870320812832	0.6861870320812832	chr4	control	3
151850000	0.15671042830883514	2.9563929865917387	3.521074189484328	2.9563929865917387	chr4	control	3
152500000	-0.22958489186000366	3.089371385573737	2.5283668107007697	2.5283668107007697	chr4	control	3
154325000	1.1167411510537655	3.5620804690682064	3.607053408291229	3.5620804690682064	chr4	control	3
154850000	5.445107945669947	5.317034341523158	4.942793517939819	5.317034341523158	chr4	control	3
155075000	-0.7468295868708885	6.030500904859237	5.804288217196994	5.804288217196994	chr4	control	3
156300000	7.069028431696674	0.7382268324963822	0.5846449505912693	0.7382268324963822	chr4	control	3
4950000	4.0353705242596964	4.365768615027906	4.0967796851286105	4.0967796851286105	chr5	control	3
11050000	3.526047962217163	5.665399148957781	1.4168389106339006	3.526047962217163	chr5	control	3
11100000	4.6869958914158305	3.6025091634200925	5.843489891365395	4.6869958914158305	chr5	control	3
11125000	-0.638169346602837	4.457087782020202	-0.5745789319909875	-0.5745789319909875	chr5	control	3
11275000	3.3076904562705853	3.4042572422600066	1.1200116936799458	3.3076904562705853	chr5	control	3
11350000	-0.8825050544677044	3.779431425644668	-0.572953220536317	-0.572953220536317	chr5	control	3
11375000	3.789755936288907	0.6080388204145016	1.7620974636769857	1.7620974636769857	chr5	control	3
11625000	3.4428643540560717	3.676768790449863	5.728097856950489	3.676768790449863	chr5	control	3
11650000	4.5564219555583785	1.1932399929914848	6.028092799160091	4.5564219555583785	chr5	control	3
11675000	6.0360450088518585	3.078088043098509	-0.2658105535726003	3.078088043098509	chr5	control	3
11700000	-0.23091267097491924	1.17277745018811	3.316885129636187	1.17277745018811	chr5	control	3
11725000	-0.2080163607673584	-0.7071632810402493	3.461703405639733	-0.2080163607673584	chr5	control	3
11750000	3.9050852285532747	-0.5339276971181249	-0.5174878317473707	-0.5174878317473707	chr5	control	3
11925000	4.5344889868100164	4.781939178489135	3.3858691280014956	4.5344889868100164	chr5	control	3
12550000	4.724807022436018	4.1956467475612005	3.9910027388821434	4.1956467475612005	chr5	control	3
15450000	7.177845122333634	-0.10283661535155932	0.29046116032140007	0.29046116032140007	chr5	control	3
15650000	-0.04527482953326055	3.081797814241442	2.198691924463776	2.198691924463776	chr5	control	3
15925000	3.0897377041762555	3.46774598344371	3.349145789590108	3.349145789590108	chr5	control	3
17800000	3.583060695820506	3.652735839559258	3.470139476975559	3.583060695820506	chr5	control	3
19400000	4.384974525636047	5.114668115168884	4.418648666581302	4.418648666581302	chr5	control	3
21650000	5.018142316302812	4.6227423724883	4.393261451139197	4.6227423724883	chr5	control	3
22350000	5.1727704794537654	5.695095999566334	5.13510301330056	5.1727704794537654	chr5	control	3
23400000	3.0065828738388785	2.522240327763167	2.8480478356662298	2.8480478356662298	chr5	control	3
27050000	3.5832755220997172	3.3588615321869457	3.4916582395862106	3.4916582395862106	chr5	control	3
27075000	2.744430633299082	3.0282405028220625	2.914060423941338	2.914060423941338	chr5	control	3
30650000	3.525915937939061	3.4993799087187756	3.3779991371608453	3.4993799087187756	chr5	control	3
32150000	4.121768197629663	4.448580242734102	4.142940474723526	4.142940474723526	chr5	control	3
33625000	3.5727194862416627	3.5879143965334124	3.4087927389089216	3.5727194862416627	chr5	control	3
34675000	2.6207441334170154	2.928385355613722	3.099932996889106	2.928385355613722	chr5	control	3
35350000	2.8601343027877033	3.202580678645341	2.975580379698135	2.975580379698135	chr5	control	3
36950000	3.175135188710247	3.537472163360472	3.4127439526900014	3.4127439526900014	chr5	control	3
37300000	4.837476151255768	4.687701041718238	4.797101600366177	4.797101600366177	chr5	control	3
38325000	3.169122113388923	3.143926368626322	3.418240108908782	3.169122113388923	chr5	control	3
38775000	5.041382946567037	4.898488430694232	4.729117456795757	4.898488430694232	chr5	control	3
39650000	5.45277645904802	5.341268032722235	5.231718385168572	5.341268032722235	chr5	control	3
43400000	2.81657831334047	3.231191690019628	3.1234166723533963	3.1234166723533963	chr5	control	3
43650000	2.772431829907575	3.1158846280248693	3.2015067591370596	3.1158846280248693	chr5	control	3
44050000	3.115584464748653	2.323359855625071	2.595159535910689	2.595159535910689	chr5	control	3
49350000	3.1622533945551847	2.923689551928087	2.9375189552511407	2.9375189552511407	chr5	control	3
49375000	3.4391573101963506	3.4915923971989824	3.44872063776688	3.44872063776688	chr5	control	3
49975000	3.9195963780921654	4.588185697439	3.6552547311354826	3.9195963780921654	chr5	control	3
53125000	4.667826858249089	4.526506612282367	4.384104852813101	4.526506612282367	chr5	control	3
53350000	3.6327081434548347	3.6498001801684494	3.568702838934762	3.6327081434548347	chr5	control	3
57700000	3.119520780522227	3.016377497584423	3.307249895980932	3.119520780522227	chr5	control	3
63900000	4.799626563228187	5.081942472043283	5.059857444095595	5.059857444095595	chr5	control	3
64800000	4.179311950020131	4.194875524659693	3.630197775408637	4.179311950020131	chr5	control	3
65000000	5.74008086127234	6.028782112064986	5.916132298187383	5.916132298187383	chr5	control	3
65400000	3.2261744264556507	3.2263290351535976	3.674969872281202	3.2263290351535976	chr5	control	3
66675000	4.357359043486601	3.0730207910632203	3.7473813917966803	3.7473813917966803	chr5	control	3
67025000	3.926820297788184	3.647387275549475	3.952955755721617	3.926820297788184	chr5	control	3
67750000	3.9444631545170283	3.531851466752809	3.93190485557398	3.93190485557398	chr5	control	3
68100000	2.7675333674685185	3.1060423543290634	2.48212061716127	2.7675333674685185	chr5	control	3
68475000	3.4126833711618256	2.542660565324062	3.3767190310179025	3.3767190310179025	chr5	control	3
69350000	3.6590899456112775	4.657339739309705	2.31986119406115	3.6590899456112775	chr5	control	3
71100000	3.947119325272547	3.6050727105958718	3.8842525375227566	3.8842525375227566	chr5	control	3
73400000	4.095694860661372	4.258102461859636	4.120298644224973	4.120298644224973	chr5	control	3
73650000	3.6012904510120256	3.907966795458758	3.4346443905803277	3.6012904510120256	chr5	control	3
74300000	2.681287592051163	3.1566416778937447	2.8229793209878515	2.8229793209878515	chr5	control	3
75850000	3.945302323636469	4.071586913856778	3.8090373481721875	3.945302323636469	chr5	control	3
76650000	1.8721064172160355	2.521799000880026	3.1848522299668605	2.521799000880026	chr5	control	3
77000000	3.20325614204703	4.175393910320881	3.71571319231074	3.71571319231074	chr5	control	3
77800000	2.7951896894291974	3.0349588209508274	2.690110579313166	2.7951896894291974	chr5	control	3
81500000	2.240184002490744	3.0002581962514836	3.2229726307962188	3.0002581962514836	chr5	control	3
88775000	2.821773574818854	2.8484188351034785	3.114492427808665	2.8484188351034785	chr5	control	3
90200000	4.1259954140974315	4.338839987926197	4.08617883196536	4.1259954140974315	chr5	control	3
90925000	3.228177391311849	3.72726286489517	3.146958169477632	3.228177391311849	chr5	control	3
92725000	3.6631537690808824	3.9515466225660085	4.184480242376057	3.9515466225660085	chr5	control	3
93550000	3.007901229883712	1.6498738796335917	2.8599121372236063	2.8599121372236063	chr5	control	3
93800000	4.521018835375458	4.28638942210708	9.591216134622591	4.521018835375458	chr5	control	3
93825000	-0.6941282240909272	1.647139395306073	4.326453338881197	1.647139395306073	chr5	control	3
94650000	5.3033141965297785	1.342434906750086	0.4625348585095594	1.342434906750086	chr5	control	3
94675000	1.9149087794636315	5.628248361082241	-0.6869867654781125	1.9149087794636315	chr5	control	3
94700000	0.4919947069265274	0.7140706800586395	3.5828335440257697	0.7140706800586395	chr5	control	3
94800000	3.280861617129867	-0.7730931155524459	0.9908174779700595	0.9908174779700595	chr5	control	3
95200000	3.298737201482362	0.32413157632131673	4.361455031377037	3.298737201482362	chr5	control	3
95525000	6.527245446402037	-0.7025355037191183	-0.08655937825160752	-0.08655937825160752	chr5	control	3
95575000	2.373373856863759	2.017384459041107	3.206281449615201	2.373373856863759	chr5	control	3
95750000	5.5240272793269964	4.488167012775316	4.241849880765284	4.488167012775316	chr5	control	3
95775000	4.764139443334924	3.4721663483461103	0.5629598757227264	3.4721663483461103	chr5	control	3
98175000	3.530670293766567	2.888803856390478	3.1687348803096484	3.1687348803096484	chr5	control	3
98350000	3.6045994626031526	3.162266149186643	3.402807775708759	3.402807775708759	chr5	control	3
98875000	2.5205937765585626	3.066486840663574	2.9263282726435635	2.9263282726435635	chr5	control	3
102700000	4.136670195201059	3.7351793108462132	3.9308208630485075	3.9308208630485075	chr5	control	3
103350000	3.7352998112352256	3.637842538899708	3.6137288727446943	3.637842538899708	chr5	control	3
104450000	3.368390759948477	2.930423657109053	3.0291578030027444	3.0291578030027444	chr5	control	3
105675000	4.59492171855745	4.776053759252648	4.634745433935847	4.634745433935847	chr5	control	3
106975000	3.5485863693729036	3.6428130699585703	2.7292464699694343	3.5485863693729036	chr5	control	3
107000000	2.8217421690379485	2.435136197796089	4.004622179428019	2.8217421690379485	chr5	control	3
107900000	3.7512980415048185	4.085362109038541	3.7411738374875028	3.7512980415048185	chr5	control	3
110450000	3.477795127412603	3.2446759880940723	3.5236118688561047	3.477795127412603	chr5	control	3
111275000	3.461832533532554	3.0167944242111675	3.2330870736251334	3.2330870736251334	chr5	control	3
112850000	3.2870673185839743	2.586798885906021	2.470572428482745	2.586798885906021	chr5	control	3
113075000	4.2233610309176175	4.4745693607809836	4.38526913763723	4.38526913763723	chr5	control	3
113375000	4.575886005020318	3.81480925541147	4.378214525590809	4.378214525590809	chr5	control	3
113750000	3.0303850910846055	2.9986623242083232	2.875392610606098	2.9986623242083232	chr5	control	3
114625000	3.01364935336864	3.202690561826865	2.8953911739001787	3.01364935336864	chr5	control	3
114950000	3.0732223630194584	2.4795015764162622	2.6079486920285495	2.6079486920285495	chr5	control	3
117100000	4.716425891756467	4.553881048847328	4.410174072801667	4.553881048847328	chr5	control	3
117500000	5.163720571457595	5.173926797110782	5.14138400502542	5.163720571457595	chr5	control	3
118250000	2.996877896245686	3.299749007871806	3.3406044544310007	3.299749007871806	chr5	control	3
118750000	3.160163686980724	3.2656656067554417	3.1630691098475667	3.1630691098475667	chr5	control	3
118775000	3.5086223110166963	3.7578005404137182	3.7758789596279394	3.7578005404137182	chr5	control	3
120600000	3.4233851228718866	3.7211418228625424	3.598832988474116	3.598832988474116	chr5	control	3
120625000	2.8239193370552558	3.3282961995549134	2.882089235648752	2.882089235648752	chr5	control	3
120950000	4.574118972095757	4.6614241677672315	4.848299066929174	4.6614241677672315	chr5	control	3
122100000	4.137065659646223	4.296487060017832	3.8453473504860716	4.137065659646223	chr5	control	3
123925000	4.692592677624384	4.519761165952476	4.398136763337315	4.519761165952476	chr5	control	3
124900000	4.632386705731239	4.589619179580445	4.230610861430185	4.589619179580445	chr5	control	3
125275000	7.246625317687455	7.1246516982140795	7.022614912189059	7.1246516982140795	chr5	control	3
125525000	3.876483757122387	4.178331485261791	4.091960169393655	4.091960169393655	chr5	control	3
128975000	2.837652315571483	2.9041456932296605	3.0076860067342577	2.9041456932296605	chr5	control	3
129600000	3.8289067606037674	3.506645654218671	3.467391008070631	3.506645654218671	chr5	control	3
130850000	4.840811896046217	4.7321532024628015	4.901777097848711	4.840811896046217	chr5	control	3
132225000	3.915274986958165	3.604081999500476	3.751871666360379	3.751871666360379	chr5	control	3
132550000	3.430950816792231	3.421103208802139	3.2233422740851077	3.421103208802139	chr5	control	3
134500000	3.6243414382793233	3.6872692351665894	3.626031056002764	3.626031056002764	chr5	control	3
135000000	3.0408744437088697	3.1011955333110017	3.0257662546091715	3.0408744437088697	chr5	control	3
135775000	5.270534021824298	5.056510698724133	5.084795315258917	5.084795315258917	chr5	control	3
136575000	3.564350848563519	3.636755372745968	3.510569965407496	3.564350848563519	chr5	control	3
137125000	3.4318725140817903	3.2237622333942557	3.5268744582568323	3.4318725140817903	chr5	control	3
137500000	4.528341509489392	4.400515005612393	4.736157691862238	4.528341509489392	chr5	control	3
137800000	4.494271571546007	4.451333179947164	4.164391498125162	4.451333179947164	chr5	control	3
138050000	1.5823956734779252	5.151330160200231	4.6314103646347355	4.6314103646347355	chr5	control	3
138075000	3.3214984300511152	2.7095229889592494	2.852433239115935	2.852433239115935	chr5	control	3
138675000	4.059125195348558	3.9688397236067137	4.0968237194104855	4.059125195348558	chr5	control	3
139525000	2.92232626913113	2.9359011665981365	3.1572524724303563	2.9359011665981365	chr5	control	3
140525000	3.3539493415178527	3.541914943163179	2.855260288035193	3.3539493415178527	chr5	control	3
140850000	4.011672477928023	4.030668854532448	4.22273090256171	4.030668854532448	chr5	control	3
141250000	3.031768372998845	3.08010215313954	3.281031661498134	3.08010215313954	chr5	control	3
142450000	2.9223850342123048	3.0078375507930857	2.8789475179060102	2.9223850342123048	chr5	control	3
142475000	3.2452288922542416	3.379771782343431	3.2590903103081663	3.2590903103081663	chr5	control	3
143550000	3.878260831888229	3.7320546756156108	3.747823420334765	3.747823420334765	chr5	control	3
144025000	3.191028181784646	2.9599180616480014	3.3425991304813256	3.191028181784646	chr5	control	3
144750000	3.5379811279188313	3.4607023985311285	3.8647624924670594	3.5379811279188313	chr5	control	3
146175000	3.6584023389770923	3.9159598909705573	3.6809492516588236	3.6809492516588236	chr5	control	3
146925000	2.7997986584209493	3.1664754701720255	3.330865234024425	3.1664754701720255	chr5	control	3
147325000	2.9623778793933253	3.0322828800384585	2.729180503829549	2.9623778793933253	chr5	control	3
147850000	4.1334311993779345	4.5305336478797384	3.989031089232856	4.1334311993779345	chr5	control	3
147950000	4.935419548616497	4.200950626939529	4.54508129777169	4.54508129777169	chr5	control	3
148250000	2.590201426898424	2.988675272829517	3.0535475324089845	2.988675272829517	chr5	control	3
148800000	4.705794306264518	5.0573048635659985	4.463445808505295	4.705794306264518	chr5	control	3
150075000	3.6505659890667372	3.1913389224174518	3.2321696398442095	3.2321696398442095	chr5	control	3
4750000	4.622195721814656	4.065131280150265	3.7423535098382423	4.065131280150265	chr6	control	3
5125000	3.603242502100509	2.9771445062224156	3.531824030909419	3.531824030909419	chr6	control	3
5850000	3.098761992606239	2.879876383665095	3.5610150437292614	3.098761992606239	chr6	control	3
8500000	3.427582865450291	3.342902114916086	2.7991985066607996	3.342902114916086	chr6	control	3
8525000	2.6882762476619746	2.297666666725362	3.34160059177833	2.6882762476619746	chr6	control	3
11850000	1.5115946628715136	3.259367245658969	5.196018912608903	3.259367245658969	chr6	control	3
11875000	3.0944944291220655	1.132416343591174	0.8776339738034056	1.132416343591174	chr6	control	3
13750000	2.907423393618887	3.2522201208626167	2.0590951360518437	2.907423393618887	chr6	control	3
17600000	2.9143169191336735	3.0122184346036773	2.9727617506826913	2.9727617506826913	chr6	control	3
18350000	1.652453732406564	3.9526362494665856	1.7360065103003168	1.7360065103003168	chr6	control	3
21200000	3.91746765747855	4.300354244134892	4.358352228052568	4.300354244134892	chr6	control	3
22100000	3.9235494930283425	4.003094704582067	3.594183664763318	3.9235494930283425	chr6	control	3
23475000	3.7576952662778447	3.7705852674354063	3.9788592652144246	3.7705852674354063	chr6	control	3
24350000	4.210706668432377	4.120625917923497	3.953596757785158	4.120625917923497	chr6	control	3
24675000	4.666910357367491	4.176669531988485	4.16064462783405	4.176669531988485	chr6	control	3
25025000	2.8522597884003544	3.2157622417209404	3.450474801697736	3.2157622417209404	chr6	control	3
28825000	4.550825249697543	4.305723213888045	4.071525760831718	4.305723213888045	chr6	control	3
29150000	4.313227328065698	4.425201788115724	4.057927713002471	4.313227328065698	chr6	control	3
29825000	2.8740071553183	3.538691809762879	3.0099685496224895	3.0099685496224895	chr6	control	3
31050000	2.7428217509738837	3.281216591342299	3.0591614939429785	3.0591614939429785	chr6	control	3
31650000	4.616160472372801	4.565886710904321	4.255036265913773	4.565886710904321	chr6	control	3
32600000	5.308801641993495	5.662856190134305	5.1645928545100865	5.308801641993495	chr6	control	3
34775000	3.8261139246021765	4.370564988500863	3.92659518714298	3.92659518714298	chr6	control	3
35575000	2.9007305324286037	3.4743585232428917	3.4937438295511876	3.4743585232428917	chr6	control	3
37050000	4.646652620779646	4.60891665071558	4.438126164242986	4.60891665071558	chr6	control	3
37350000	3.3718620281551526	3.5872625596176726	3.1722993102629866	3.3718620281551526	chr6	control	3
38875000	3.4919590763124373	3.439112200565538	3.534011641846133	3.4919590763124373	chr6	control	3
39575000	3.10570313458196	3.067657902651239	2.832500152279727	3.067657902651239	chr6	control	3
39600000	2.9322201295420576	2.9523407548968	3.0338818437514194	2.9523407548968	chr6	control	3
40050000	4.053895199335536	4.237338920723714	4.346578042617128	4.237338920723714	chr6	control	3
42200000	3.1748538019980552	3.3433557614072282	3.5333809782523353	3.3433557614072282	chr6	control	3
43325000	3.088490404381784	2.7932655994519346	2.7380218253112734	2.7932655994519346	chr6	control	3
47150000	3.6241884738567074	3.2801249884144155	3.5194569338248094	3.5194569338248094	chr6	control	3
48375000	1.860715672030709	1.9745981232975487	3.5014538020670485	1.9745981232975487	chr6	control	3
48650000	3.142176431398292	2.540579227784055	2.972886308227429	2.972886308227429	chr6	control	3
50550000	2.6713970299264536	3.0109965561212735	2.7561452761680805	2.7561452761680805	chr6	control	3
50950000	3.188307573179848	3.3383960569415008	3.0912167635587804	3.188307573179848	chr6	control	3
51175000	3.50956231131537	2.9659894289406226	3.213680876313306	3.213680876313306	chr6	control	3
51200000	3.7581461013073527	4.095893007006761	3.9466802226490953	3.9466802226490953	chr6	control	3
51575000	4.320378791287163	4.398342739316714	4.263351128971005	4.320378791287163	chr6	control	3
51600000	3.2693386559527418	3.2074781386251385	3.494573419650155	3.2693386559527418	chr6	control	3
51875000	3.785830933248261	3.759217942938906	3.8246595795546865	3.785830933248261	chr6	control	3
