chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	stripe_id
chr13	20300001	20340000	chr13	20300001	20980000	3prime	shared	0.0145	0.049	4.14511825641251	2.44224701019908	66.7173077230615	49.8543991164787	680000	40000	20320000.5	stripe_0460
chr13	21010001	21050000	chr13	20290001	21050000	5prime	mutant_only	NA	0.0165	NA	8.45795618260915	NA	72.5342773803297	760000	40000	21030000.5	stripe_0461
chr13	24280001	24330000	chr13	23760001	24330000	5prime	shared	0.069	0.061	0.990425942364941	0.752839177456202	69.8383373078996	78.7332816512051	570000	50000	24305000.5	stripe_0462
chr13	24450001	24510000	chr13	24450001	24920000	3prime	control_only	0.067	NA	0.68751196987218	NA	72.6044738954754	NA	470000	60000	24480000.5	stripe_0463
chr13	28880001	28940000	chr13	27230001	28940000	5prime	shared	0.087	0.066	0.849493330838059	1.55480895594231	27.3283387206099	40.9094019254877	1710000	60000	28910000.5	stripe_0464
chr13	29810001	29850000	chr13	27980001	29850000	5prime	shared	0.069	0.076	1.25997580262051	1.59586130930203	27.1444831397775	35.5502834397231	1870000	40000	29830000.5	stripe_0465
chr13	30230001	30270000	chr13	29840001	30270000	5prime	shared	0.034	0.0495	1.74596140120734	1.22628369492783	72.8561808296761	79.6941371814483	430000	40000	30250000.5	stripe_0466
chr13	30510001	30550000	chr13	29840001	30550000	5prime	shared	0.068	0.07	0.636500398459079	0.934774410904131	44.7562217835499	52.8211616423692	710000	40000	30530000.5	stripe_0467
chr13	31770001	31810000	chr13	31770001	32810000	3prime	shared	0.031	0.029	4.98597182471934	5.94839003347171	44.7916176999122	48.9315724772733	1040000	40000	31790000.5	stripe_0468
chr13	32650001	32710000	chr13	31870001	32710000	5prime	control_only	0.07	NA	0.645669303095471	NA	44.4953456467878	NA	840000	60000	32680000.5	stripe_0469
chr13	34160001	34230000	chr13	34160001	34860000	3prime	shared	0.0445	0.097	2.06818416358905	1.18622293341984	61.6631394637611	67.267797619843	700000	70000	34195000.5	stripe_0470
chr13	34840001	34890000	chr13	33960001	34890000	5prime	shared	0.068	0.059	1.24655210367635	1.00655496002676	45.0702994969925	61.7474214755657	930000	50000	34865000.5	stripe_0471
chr13	35920001	35960000	chr13	35010001	35960000	5prime	shared	0.044	0.051	3.04108272290879	2.65822359437942	46.7095224468215	48.9285769204493	950000	40000	35940000.5	stripe_0472
chr13	36000001	36040000	chr13	36000001	36980000	3prime	shared	0.063	0.061	1.46406599937764	2.61275673798967	39.1162277937807	37.4736902821159	980000	40000	36020000.5	stripe_0473
chr13	36260001	36300000	chr13	36260001	37340000	3prime	mutant_only	NA	0.0855	NA	1.36312155287196	NA	49.1027126056829	1080000	40000	36280000.5	stripe_0474
chr13	37280001	37350000	chr13	36080001	37350000	5prime	shared	0.023	0.0255	4.95596759153841	5.80657742126489	41.6825961929963	45.693754255888	1270000	70000	37315000.5	stripe_0475
chr13	38550001	38620000	chr13	38000001	38620000	5prime	mutant_only	NA	0.059	NA	0.522780874415388	NA	70.73177228859	620000	70000	38585000.5	stripe_0476
chr13	39630001	39690000	chr13	39630001	40670000	3prime	shared	0.09	0.078	-0.559167587078566	-0.460598584728598	38.8378402688108	42.3463159471308	1040000	60000	39660000.5	stripe_0477
chr13	43560001	43610000	chr13	43560001	44980000	3prime	shared	0.0425	0.0435	3.38647005789998	2.96185855183258	40.7923474372094	42.7797342965989	1420000	50000	43585000.5	stripe_0478
chr13	43710001	43770000	chr13	43160001	43770000	5prime	shared	0.035	0.052	1.29640955768115	1.07838439101204	75.1317191591728	81.348597927952	610000	60000	43740000.5	stripe_0479
chr13	45450001	45520000	chr13	43590001	45520000	5prime	mutant_only	NA	0.039	NA	1.19201924836508	NA	31.3457836285474	1930000	70000	45485000.5	stripe_0480
chr13	46130001	46180000	chr13	45540001	46180000	5prime	shared	0.0735	0.074	0.724414934327562	0.928690502273249	69.721110767963	77.0581928761195	640000	50000	46155000.5	stripe_0481
chr13	47120001	47180000	chr13	47120001	48440000	3prime	mutant_only	NA	0.099	NA	1.06661357395449	NA	40.4250834009665	1320000	60000	47150000.5	stripe_0482
chr13	47320001	47370000	chr13	47320001	48150000	3prime	shared	0.094	0.062	1.49632273750728	3.12574360375653	46.4572714949891	47.8579920628474	830000	50000	47345000.5	stripe_0483
chr13	48450001	48490000	chr13	47120001	48490000	5prime	shared	0.093	0.04	2.75378747838544	3.12666920084759	41.4506015633765	52.1851649146481	1370000	40000	48470000.5	stripe_0484
chr13	50910001	50970000	chr13	50910001	51630000	3prime	mutant_only	NA	0.095	NA	1.38296181318984	NA	60.0082997814713	720000	60000	50940000.5	stripe_0485
chr13	51380001	51430000	chr13	50940001	51430000	5prime	shared	0.04	0.0325	1.19150811572636	1.53569785304673	74.0461248022342	84.3536702952286	490000	50000	51405000.5	stripe_0486
chr13	51590001	51640000	chr13	51100001	51640000	5prime	mutant_only	NA	0.0975	NA	0.468302484553208	NA	72.9331982630904	540000	50000	51615000.5	stripe_0487
chr13	51790001	51850000	chr13	51790001	52680000	3prime	mutant_only	NA	0.054	NA	-0.493580719400011	NA	57.5741378328226	890000	60000	51820000.5	stripe_0488
chr13	52200001	52250000	chr13	51650001	52250000	5prime	shared	0.0445	0.035	1.84484591517279	2.56526056054091	76.6899810340973	90.6413403170724	600000	50000	52225000.5	stripe_0489
chr13	52230001	52270000	chr13	52230001	53100000	3prime	shared	0.081	0.057	0.0492598458498641	0.629838728126008	54.6566442295339	59.9255576890044	870000	40000	52250000.5	stripe_0490
chr13	53320001	53390000	chr13	52820001	53390000	5prime	control_only	0.093	NA	-0.0999065630953747	NA	73.703589639301	NA	570000	70000	53355000.5	stripe_0491
chr13	54070001	54130000	chr13	54070001	54670000	3prime	shared	0.0785	0.0855	0.920676131290779	0.850576504726775	78.47597498402	91.3561825457422	600000	60000	54100000.5	stripe_0492
chr13	57240001	57280000	chr13	56450001	57280000	5prime	shared	0.019	0.019	4.84481303446506	6.83588469661906	64.5761357251395	72.5968410078157	830000	40000	57260000.5	stripe_0493
chr13	57270001	57310000	chr13	57270001	57990000	3prime	shared	0.04	0.0335	2.53081372386998	2.6946884955556	56.9254099518046	63.768171536774	720000	40000	57290000.5	stripe_0494
chr13	58610001	58650000	chr13	58610001	59610000	3prime	mutant_only	NA	0.066	NA	5.38133196488298	NA	55.8468926520961	1000000	40000	58630000.5	stripe_0495
chr13	59840001	59910000	chr13	59840001	60740000	3prime	shared	0.034	0.054	3.0556626846575	2.50908704586006	51.5406456918761	59.0917477228009	900000	70000	59875000.5	stripe_0496
chr13	60410001	60470000	chr13	59940001	60470000	5prime	shared	0.077	0.0405	0.797828352471518	2.56071153891157	63.484835887245	69.610457851948	530000	60000	60440000.5	stripe_0497
chr13	67810001	67860000	chr13	67280001	67860000	5prime	control_only	0.0595	NA	1.755288694951	NA	63.0605548366725	NA	580000	50000	67835000.5	stripe_0498
chr13	70970001	71020000	chr13	70630001	71020000	5prime	mutant_only	NA	0.033	NA	1.51529515793914	NA	86.4698193934093	390000	50000	70995000.5	stripe_0499
chr13	71080001	71140000	chr13	71080001	73080000	3prime	control_only	0.0875	NA	2.20212338095574	NA	23.6366438575606	NA	2000000	60000	71110000.5	stripe_0500
chr13	75170001	75210000	chr13	74570001	75210000	5prime	mutant_only	NA	0.0955	NA	0.734541241094578	NA	60.0594917279086	640000	40000	75190000.5	stripe_0501
chr13	76190001	76230000	chr13	76190001	76620000	3prime	control_only	0.094	NA	-0.492529856882927	NA	79.7536267337131	NA	430000	40000	76210000.5	stripe_0502
chr13	76650001	76700000	chr13	76120001	76700000	5prime	shared	0.02	0.032	3.65256509893808	3.58503637236906	72.865767750344	76.9952614427854	580000	50000	76675000.5	stripe_0503
chr13	80840001	80890000	chr13	80840001	81790000	3prime	shared	0.052	0.046	2.58567565138049	2.4824181384278	41.1067613818186	45.5078100823844	950000	50000	80865000.5	stripe_0504
chr13	83610001	83650000	chr13	82010001	83650000	5prime	shared	0.074	0.088	1.73565966588038	1.22738127329926	28.7011429011945	32.7545994522833	1640000	40000	83630000.5	stripe_0505
chr13	83650001	83710000	chr13	83650001	85130000	3prime	shared	0.0815	0.0345	-9.05701265605729	-4.39389750064429	28.7636882619128	34.5026405776908	1480000	60000	83680000.5	stripe_0506
chr13	84730001	84780000	chr13	83510001	84780000	5prime	mutant_only	NA	0.062	NA	3.06018407994061	NA	42.0737939128522	1270000	50000	84755000.5	stripe_0507
chr13	85150001	85190000	chr13	83680001	85190000	5prime	control_only	0.08	NA	0.615551302964845	NA	26.7545209593936	NA	1510000	40000	85170000.5	stripe_0508
chr13	91620001	91670000	chr13	90940001	91670000	5prime	control_only	0.06	NA	-0.891458282456427	NA	62.4171822979992	NA	730000	50000	91645000.5	stripe_0509
chr13	91890001	91940000	chr13	91890001	92570000	3prime	shared	0.0845	0.085	0.367585995346468	0.565030937538632	51.8387286135954	45.9926759589663	680000	50000	91915000.5	stripe_0510
chr13	92540001	92590000	chr13	92540001	93280000	3prime	shared	0.0935	0.0775	0.487771834198053	0.408529024493559	54.0549446745638	58.2462219103408	740000	50000	92565000.5	stripe_0511
chr13	93580001	93630000	chr13	93140001	93630000	5prime	mutant_only	NA	0.082	NA	0.837096554786263	NA	88.9667618500619	490000	50000	93605000.5	stripe_0512
chr13	93690001	93730000	chr13	93030001	93730000	5prime	shared	0.037	0.0585	2.89968780323859	2.01076788608611	61.4030035827022	64.0033553707514	700000	40000	93710000.5	stripe_0513
chr13	95540001	95580000	chr13	95540001	95960000	3prime	shared	0.0485	0.07	1.30522743549295	1.52158651670016	84.3926171080245	93.8566791329857	420000	40000	95560000.5	stripe_0514
chr13	97890001	97950000	chr13	97250001	97950000	5prime	control_only	0.0435	NA	4.0555355208897	NA	68.0551102788253	NA	700000	60000	97920000.5	stripe_0515
chr13	99280001	99330000	chr13	98800001	99330000	5prime	mutant_only	NA	0.029	NA	2.92972159497281	NA	94.2987547328969	530000	50000	99305000.5	stripe_0516
chr13	100450001	100500000	chr13	100450001	100830000	3prime	mutant_only	NA	0.084	NA	0.404042264762362	NA	86.7794198091876	380000	50000	100475000.5	stripe_0517
chr13	100920001	100960000	chr13	100920001	101560000	3prime	control_only	0.095	NA	1.17430945083232	NA	62.0071472987952	NA	640000	40000	100940000.5	stripe_0518
chr13	101660001	101720000	chr13	100830001	101720000	5prime	shared	0.024	0.02	5.03898119445969	6.31480716662795	57.465862503425	62.7475059457184	890000	60000	101690000.5	stripe_0519
chr13	102610001	102660000	chr13	100840001	102660000	5prime	shared	0.0445	0.054	3.19819344928746	3.89527467419402	29.4985774814918	33.2955666347001	1820000	50000	102635000.5	stripe_0520
chr13	108110001	108150000	chr13	107090001	108150000	5prime	control_only	0.074	NA	0.376204864530265	NA	48.0845911057049	NA	1060000	40000	108130000.5	stripe_0521
chr13	108330001	108390000	chr13	108330001	109740000	3prime	control_only	0.097	NA	1.49450502252892	NA	35.4466781100385	NA	1410000	60000	108360000.5	stripe_0522
chr13	109180001	109220000	chr13	108370001	109220000	5prime	shared	0.018	0.0435	3.17788788972528	2.49955542686804	59.3021615657825	54.0882611169143	850000	40000	109200000.5	stripe_0523
chr13	109720001	109770000	chr13	109210001	109770000	5prime	shared	0.0245	0.044	2.12856212358215	1.99460806685881	76.3265484086904	84.7682601098305	560000	50000	109745000.5	stripe_0524
chr13	111210001	111250000	chr13	110610001	111250000	5prime	control_only	0.098	NA	0.382467925137984	NA	58.1260377722646	NA	640000	40000	111230000.5	stripe_0525
chr13	111370001	111430000	chr13	110070001	111430000	5prime	control_only	0.041	NA	2.15660495924796	NA	41.7102150010946	NA	1360000	60000	111400000.5	stripe_0526
chr13	111420001	111490000	chr13	111420001	112270000	3prime	control_only	0.051	NA	1.01090577366021	NA	46.417758645436	NA	850000	70000	111455000.5	stripe_0527
chr13	113860001	113900000	chr13	113860001	114510000	3prime	shared	0.057	0.0595	1.30862220907897	2.17155161913654	62.1490667346373	65.2563517986494	650000	40000	113880000.5	stripe_0528
chr13	114430001	114470000	chr13	113890001	114470000	5prime	control_only	0.088	NA	1.82206098780319	NA	64.9300438713531	NA	580000	40000	114450000.5	stripe_0529
chr13	114750001	114810000	chr13	113680001	114810000	5prime	control_only	0.035	NA	3.06151480027887	NA	39.5417660822475	NA	1130000	60000	114780000.5	stripe_0530
chr13	118330001	118370000	chr13	117230001	118370000	5prime	mutant_only	NA	0.084	NA	0.779208481753102	NA	45.8209634912973	1140000	40000	118350000.5	stripe_0531
chr14	9370001	9420000	chr14	9370001	10990000	3prime	mutant_only	NA	0.0855	NA	1.06919531157384	NA	27.4621577990191	1620000	50000	9395000.5	stripe_0532
chr14	12100001	12150000	chr14	10760001	12150000	5prime	shared	0.053	0.0545	1.66567781625892	1.66041326268453	31.8998687252003	35.1964053675131	1390000	50000	12125000.5	stripe_0533
chr14	13180001	13250000	chr14	12280001	13250000	5prime	mutant_only	NA	0.096	NA	0.716394979381336	NA	46.6744960684692	970000	70000	13215000.5	stripe_0534
chr14	16170001	16220000	chr14	14700001	16220000	5prime	control_only	0.0865	NA	0.398729291265648	NA	34.5737082724387	NA	1520000	50000	16195000.5	stripe_0535
chr14	16360001	16400000	chr14	15350001	16400000	5prime	shared	0.069	0.084	1.23070625277992	1.34690486247095	34.8207395746308	35.9812819258511	1050000	40000	16380000.5	stripe_0536
chr14	16430001	16480000	chr14	16430001	17650000	3prime	shared	0.073	0.0795	1.61149385808953	1.99989829471731	36.868061038507	46.3413876446267	1220000	50000	16455000.5	stripe_0537
chr14	18870001	18910000	chr14	18200001	18910000	5prime	shared	0.06	0.078	1.3715300264598	2.64112016799099	57.7166722622414	56.2195961882482	710000	40000	18890000.5	stripe_0538
chr14	18870001	18910000	chr14	18230001	18910000	5prime	mutant_only	NA	0.064	NA	1.34131136219115	NA	68.581839898291	680000	40000	18890000.5	stripe_0539
chr14	20990001	21050000	chr14	20310001	21050000	5prime	shared	0.0985	0.066	1.15662284451723	1.45537275802542	57.6799677565473	80.4288977973156	740000	60000	21020000.5	stripe_0540
chr14	22900001	22950000	chr14	21950001	22950000	5prime	shared	0.06	0.0475	2.3000255416407	2.03484430295556	36.3204799058024	41.9523491952452	1000000	50000	22925000.5	stripe_0541
chr14	23370001	23440000	chr14	22090001	23440000	5prime	mutant_only	NA	0.069	NA	0.860583853572741	NA	38.0576994385859	1350000	70000	23405000.5	stripe_0542
chr14	23550001	23600000	chr14	23550001	24290000	3prime	control_only	0.0655	NA	2.48305995604244	NA	57.0007790430171	NA	740000	50000	23575000.5	stripe_0543
chr14	24250001	24290000	chr14	23550001	24290000	5prime	mutant_only	NA	0.068	NA	1.22658253907502	NA	61.2168457378092	740000	40000	24270000.5	stripe_0544
chr14	24480001	24530000	chr14	24480001	25690000	3prime	shared	0.024	0.036	5.83279513964205	5.05241820842455	50.1001678221651	53.2670756399502	1210000	50000	24505000.5	stripe_0545
chr14	24750001	24790000	chr14	24750001	25580000	3prime	shared	0.07	0.073	1.53160598404521	1.66829329935537	57.517810351762	63.8778993591046	830000	40000	24770000.5	stripe_0546
chr14	25430001	25480000	chr14	24880001	25480000	5prime	shared	0.077	0.087	-0.293905568102697	0.427934315920827	76.5651075040578	85.0611375292707	600000	50000	25455000.5	stripe_0547
chr14	27700001	27770000	chr14	26840001	27770000	5prime	control_only	0.099	NA	0.840927025596395	NA	44.292922437706	NA	930000	70000	27735000.5	stripe_0548
chr14	27780001	27820000	chr14	27780001	29100000	3prime	mutant_only	NA	0.0865	NA	2.03593070169029	NA	38.5116351288895	1320000	40000	27800000.5	stripe_0549
chr14	28460001	28510000	chr14	27790001	28510000	5prime	shared	0.0525	0.058	1.74821846856498	2.30343596234729	58.0514669684076	65.7041324956861	720000	50000	28485000.5	stripe_0550
chr14	29050001	29100000	chr14	27980001	29100000	5prime	shared	0.072	0.07	1.53678103678386	1.49362967097245	40.3190991597454	41.993769320497	1120000	50000	29075000.5	stripe_0551
chr14	29410001	29450000	chr14	28390001	29450000	5prime	shared	0.0485	0.045	1.71364875569252	2.16421329981775	44.2504246211287	51.1844223536087	1060000	40000	29430000.5	stripe_0552
chr14	29680001	29720000	chr14	29080001	29720000	5prime	shared	0.0685	0.07	1.73057066606306	1.69421226184881	69.1698128898694	63.5519320111972	640000	40000	29700000.5	stripe_0553
chr14	29920001	29960000	chr14	27770001	29960000	5prime	shared	0.016	0.0125	6.05215144365451	8.12771752206454	28.2538519065076	30.9700281587609	2190000	40000	29940000.5	stripe_0554
chr14	31450001	31500000	chr14	31010001	31500000	5prime	shared	0.031	0.023	2.04642275778345	2.34862243559875	94.9723263386817	97.0304720053753	490000	50000	31475000.5	stripe_0555
chr14	32030001	32090000	chr14	31620001	32090000	5prime	shared	0.03	0.047	2.64748615918722	1.64980272273219	103.02237347971	97.0278798307344	470000	60000	32060000.5	stripe_0556
chr14	33900001	33950000	chr14	33340001	33950000	5prime	shared	0.087	0.086	1.43987044072372	1.31772189920592	70.4430862556143	75.9269377154801	610000	50000	33925000.5	stripe_0557
chr14	34530001	34590000	chr14	34250001	34590000	5prime	mutant_only	NA	0.0395	NA	1.47832707762637	NA	112.098791186333	340000	60000	34560000.5	stripe_0558
chr14	34790001	34840000	chr14	34790001	36980000	3prime	shared	0.028	0.0295	4.67987946785753	6.55475305111704	23.9050243801983	25.8803574854271	2190000	50000	34815000.5	stripe_0559
chr14	39440001	39490000	chr14	38670001	39490000	5prime	shared	0.0605	0.0655	1.69773335964826	1.84729566094886	43.9544828536011	46.5136089030472	820000	50000	39465000.5	stripe_0560
chr14	45750001	45790000	chr14	45120001	45790000	5prime	control_only	0.096	NA	0.663529404836442	NA	43.4535546088181	NA	670000	40000	45770000.5	stripe_0561
chr14	46690001	46730000	chr14	45790001	46730000	5prime	mutant_only	NA	0.069	NA	1.75292275307709	NA	48.6509867068869	940000	40000	46710000.5	stripe_0562
chr14	46840001	46890000	chr14	46840001	47270000	3prime	shared	0.064	0.06	0.528832547297903	1.05536982700188	77.3825744921902	88.2496731384868	430000	50000	46865000.5	stripe_0563
chr14	47730001	47780000	chr14	47730001	48320000	3prime	mutant_only	NA	0.062	NA	4.90815293005372	NA	75.6345337729219	590000	50000	47755000.5	stripe_0564
chr14	48320001	48370000	chr14	47690001	48370000	5prime	shared	0.022	0.0185	4.38694816036436	4.82659714919955	67.8047467170921	74.9337466846449	680000	50000	48345000.5	stripe_0565
chr14	49700001	49740000	chr14	49210001	49740000	5prime	mutant_only	NA	0.06	NA	0.508692986720959	NA	69.47103752663	530000	40000	49720000.5	stripe_0566
chr14	51870001	51910000	chr14	51870001	52340000	3prime	mutant_only	NA	0.017	NA	3.49352122620332	NA	85.9934853742162	470000	40000	51890000.5	stripe_0567
chr14	54030001	54070000	chr14	54030001	54710000	3prime	shared	0.055	0.05	1.08942875562897	1.71166631406238	52.1003215393875	61.285056014441	680000	40000	54050000.5	stripe_0568
chr14	54200001	54250000	chr14	54200001	54680000	3prime	shared	0.02	0.02	3.57137420786914	3.1532847292206	75.9978826892874	83.6452442009953	480000	50000	54225000.5	stripe_0569
chr14	58010001	58060000	chr14	58010001	58930000	3prime	shared	0.052	0.062	2.976094605846	2.49808831515616	48.7251554684031	52.8695362411565	920000	50000	58035000.5	stripe_0570
chr14	59070001	59120000	chr14	57650001	59120000	5prime	mutant_only	NA	0.041	NA	4.98496683291946	NA	40.7329712657265	1470000	50000	59095000.5	stripe_0571
chr14	62430001	62480000	chr14	61310001	62480000	5prime	shared	0.044	0.047	2.5226790230942	3.42663617030303	41.739455230122	47.3981073296577	1170000	50000	62455000.5	stripe_0572
chr14	62920001	62980000	chr14	62490001	62980000	5prime	shared	0.099	0.08	0.327816442555062	1.06072237486643	80.3023552815683	83.3403732089949	490000	60000	62950000.5	stripe_0573
chr14	63030001	63090000	chr14	63030001	63530000	3prime	shared	0.0475	0.055	1.41095401463699	1.51935336281224	78.2882697046173	89.5411313608934	500000	60000	63060000.5	stripe_0574
chr14	63450001	63520000	chr14	63190001	63520000	5prime	mutant_only	NA	0.072	NA	-0.863038918986914	NA	119.008524307281	330000	70000	63485000.5	stripe_0575
chr14	65540001	65590000	chr14	65020001	65590000	5prime	shared	0.05	0.049	1.3881199291738	1.67753407397334	70.6793590761844	76.9433182829039	570000	50000	65565000.5	stripe_0576
chr14	67920001	67960000	chr14	67010001	67960000	5prime	shared	0.086	0.083	1.17908078829874	1.22704757336528	39.6391158578372	44.7657257431755	950000	40000	67940000.5	stripe_0577
chr14	68460001	68510000	chr14	67970001	68510000	5prime	control_only	0.04	NA	2.85009569470912	NA	69.4309236002395	NA	540000	50000	68485000.5	stripe_0578
chr14	69830001	69870000	chr14	69830001	70420000	3prime	shared	0.073	0.0585	1.98077861215916	1.97468835114053	70.4449118155695	78.9458805682914	590000	40000	69850000.5	stripe_0579
chr14	73460001	73520000	chr14	73090001	73520000	5prime	shared	0.054	0.071	1.1296443153039	0.85952800186569	89.9417565948317	98.5767481255187	430000	60000	73490000.5	stripe_0580
chr14	76100001	76160000	chr14	76100001	77030000	3prime	mutant_only	NA	0.064	NA	1.04980772045116	NA	48.6369212223269	930000	60000	76130000.5	stripe_0581
chr14	76970001	77040000	chr14	76130001	77040000	5prime	control_only	0.091	NA	2.31497487681767	NA	52.3170029557146	NA	910000	70000	77005000.5	stripe_0582
chr14	77120001	77160000	chr14	77120001	78300000	3prime	mutant_only	NA	0.0515	NA	2.54505084325616	NA	49.841342566278	1180000	40000	77140000.5	stripe_0583
chr14	77800001	77860000	chr14	77180001	77860000	5prime	shared	0.058	0.056	1.57542205919887	1.79695593828668	56.5529393790663	69.0390778890709	680000	60000	77830000.5	stripe_0584
chr14	79300001	79350000	chr14	78610001	79350000	5prime	shared	0.097	0.096	0.466979883704268	0.601499898714774	61.9239729471157	61.6031167651811	740000	50000	79325000.5	stripe_0585
chr14	80190001	80230000	chr14	79320001	80230000	5prime	shared	0.031	0.0235	3.54981931040001	3.89064912787627	44.4893619117002	52.6929137886235	910000	40000	80210000.5	stripe_0586
chr14	87290001	87330000	chr14	86240001	87330000	5prime	shared	0.096	0.074	1.51916224211335	1.726135099721	29.7071460152552	34.5852264352412	1090000	40000	87310000.5	stripe_0587
chr14	93850001	93900000	chr14	93010001	93900000	5prime	shared	0.034	0.077	3.15281242130607	0.196170849819359	49.9748903695234	18.596575783006	890000	50000	93875000.5	stripe_0588
chr14	101360001	101430000	chr14	99950001	101430000	5prime	mutant_only	NA	0.029	NA	5.80400678459487	NA	35.349961550337	1480000	70000	101395000.5	stripe_0589
chr14	101920001	101960000	chr14	101920001	102980000	3prime	mutant_only	NA	0.086	NA	2.88679737005147	NA	42.593515502077	1060000	40000	101940000.5	stripe_0590
chr14	102960001	103000000	chr14	101910001	103000000	5prime	shared	0.047	0.0345	1.43244261278623	2.0299320739512	45.510914842572	51.8387849346924	1090000	40000	102980000.5	stripe_0591
chr14	103640001	103710000	chr14	103010001	103710000	5prime	shared	0.0455	0.047	1.6670260707747	1.6810169631831	52.5488436974509	60.4585332868321	700000	70000	103675000.5	stripe_0592
chr14	104020001	104070000	chr14	104020001	105310000	3prime	mutant_only	NA	0.052	NA	3.42944650142061	NA	36.5161415643232	1290000	50000	104045000.5	stripe_0593
chr14	104790001	104850000	chr14	104030001	104850000	5prime	mutant_only	NA	0.0675	NA	1.19215786619223	NA	48.1965853014811	820000	60000	104820000.5	stripe_0594
chr14	105860001	105920000	chr14	105300001	105920000	5prime	shared	0.0615	0.05	0.804054977707948	0.584419179042359	63.1489851599584	65.7554199849183	620000	60000	105890000.5	stripe_0595
chr14	121200001	121260000	chr14	120500001	121260000	5prime	control_only	0.089	NA	1.06873755637021	NA	58.2736395349185	NA	760000	60000	121230000.5	stripe_0596
chr14	121230001	121300000	chr14	121230001	121590000	3prime	mutant_only	NA	0.023	NA	1.87248183177182	NA	113.434462934589	360000	70000	121265000.5	stripe_0597
chr14	121730001	121790000	chr14	121280001	121790000	5prime	mutant_only	NA	0.095	NA	0.681429878938764	NA	93.2024165201062	510000	60000	121760000.5	stripe_0598
chr14	122170001	122220000	chr14	122170001	123360000	3prime	shared	0.015	0.0265	4.12737285596368	0.825304194846585	46.0107584054288	46.0026615791953	1190000	50000	122195000.5	stripe_0599
chr14	123730001	123770000	chr14	123730001	124680000	3prime	shared	0.056	0.068	1.06648421363741	1.17740751304288	47.3638889770996	51.9793071595474	950000	40000	123750000.5	stripe_0600
chr14	124140001	124210000	chr14	123420001	124210000	5prime	control_only	0.086	NA	1.24190033940854	NA	59.7251492908072	NA	790000	70000	124175000.5	stripe_0601
chr15	7400001	7450000	chr15	6800001	7450000	5prime	control_only	0.098	NA	0.727903747414383	NA	56.7221566353691	NA	650000	50000	7425000.5	stripe_0602
chr15	7440001	7480000	chr15	7440001	8090000	3prime	shared	0.084	0.035	3.70815917683621	4.48226900630488	67.9391430263203	77.5980989712847	650000	40000	7460000.5	stripe_0603
chr15	8560001	8630000	chr15	8080001	8630000	5prime	shared	0.029	0.0375	2.0410270632746	1.6553858356571	76.2178267897832	78.2770134063461	550000	70000	8595000.5	stripe_0604
chr15	9070001	9140000	chr15	8090001	9140000	5prime	control_only	0.096	NA	-3.74516251187184	NA	39.2607994496699	NA	1050000	70000	9105000.5	stripe_0605
chr15	11950001	11990000	chr15	11950001	12360000	3prime	control_only	0.093	NA	0.175027755885512	NA	72.5650455242012	NA	410000	40000	11970000.5	stripe_0606
chr15	12350001	12400000	chr15	12350001	12800000	3prime	mutant_only	NA	0.09	NA	0.509732906854414	NA	98.6736471926091	450000	50000	12375000.5	stripe_0607
chr15	12540001	12590000	chr15	12170001	12590000	5prime	mutant_only	NA	0.0465	NA	1.23604408605	NA	98.6987878575978	420000	50000	12565000.5	stripe_0608
chr15	12780001	12820000	chr15	12140001	12820000	5prime	control_only	0.0645	NA	0.216618944287093	NA	66.8831479699691	NA	680000	40000	12800000.5	stripe_0609
chr15	19240001	19300000	chr15	17100001	19300000	5prime	shared	0.0555	0.069	1.80847056883784	1.20292752647359	23.8341894198438	70.124643114112	2200000	60000	19270000.5	stripe_0610
chr15	21860001	21900000	chr15	21860001	23670000	3prime	shared	0.071	0.097	1.42016573877191	0.196888697262013	26.9532994117662	25.4548599791075	1810000	40000	21880000.5	stripe_0611
chr15	24380001	24420000	chr15	23010001	24420000	5prime	shared	0.067	0.0525	3.1037946981096	3.27623987244891	31.0135610282002	29.279005523511	1410000	40000	24400000.5	stripe_0612
chr15	24560001	24610000	chr15	24560001	25870000	3prime	mutant_only	NA	0.081	NA	1.65527791903284	NA	35.3019502141305	1310000	50000	24585000.5	stripe_0613
chr15	25410001	25470000	chr15	25410001	25960000	3prime	control_only	0.034	NA	0.348370394575632	NA	76.7411112534689	NA	550000	60000	25440000.5	stripe_0614
chr15	25990001	26040000	chr15	25990001	26470000	3prime	shared	0.0545	0.054	1.77704391798545	2.37438216804761	75.7972657174858	42.2452813487873	480000	50000	26015000.5	stripe_0615
chr15	27280001	27350000	chr15	27280001	27890000	3prime	shared	0.035	0.018	1.61626071199889	2.14884574592212	66.0856713092799	121.119776175851	610000	70000	27315000.5	stripe_0616
chr15	28140001	28190000	chr15	27630001	28190000	5prime	shared	0.015	0.014	3.07821635862304	3.15465619927387	74.2420744353181	88.1655700116118	560000	50000	28165000.5	stripe_0617
chr15	30150001	30190000	chr15	30150001	30750000	3prime	shared	0.044	0.05	1.83503466543041	1.93433615598349	64.7496584907378	70.0941994326562	600000	40000	30170000.5	stripe_0618
chr15	31220001	31290000	chr15	30150001	31290000	5prime	mutant_only	NA	0.0795	NA	1.32760949555915	NA	45.2097636544575	1140000	70000	31255000.5	stripe_0619
