#peakID	chr	start	end	strand	PC1
chr10-29175000	chr10	29175000	29200000	+	0.703271206415566
chr10-29200000	chr10	29200000	29225000	+	0.505333368245691
chr10-29225000	chr10	29225000	29250000	+	-0.0634543201715567
chr10-29250000	chr10	29250000	29275000	+	-0.523889902763219
chr10-29275000	chr10	29275000	29300000	+	-0.0767506868205459
chr10-29300000	chr10	29300000	29325000	+	0.559159958250073
chr10-29325000	chr10	29325000	29350000	+	0.900795148623652
chr10-29350000	chr10	29350000	29375000	+	0.65529113995465
chr10-29375000	chr10	29375000	29400000	+	-0.270154381146343
chr10-29400000	chr10	29400000	29425000	+	-0.752480983950336
chr10-29425000	chr10	29425000	29450000	+	-0.863507741703904
chr10-29450000	chr10	29450000	29475000	+	-0.931329688798916
chr10-29475000	chr10	29475000	29500000	+	-0.897878380786071
chr10-29500000	chr10	29500000	29525000	+	-0.677571049008908
chr10-29525000	chr10	29525000	29550000	+	-0.49534862530863
chr10-29550000	chr10	29550000	29575000	+	-0.800979414639309
chr10-29575000	chr10	29575000	29600000	+	-1.01091178694247
chr10-29600000	chr10	29600000	29625000	+	-1.00076814466293
chr10-29625000	chr10	29625000	29650000	+	-0.984859263335377
chr10-29650000	chr10	29650000	29675000	+	-1.07059714836388
chr10-29675000	chr10	29675000	29700000	+	-1.15082798966271
chr10-29700000	chr10	29700000	29725000	+	-1.12910336917954
chr10-29725000	chr10	29725000	29750000	+	-1.11444842340837
chr10-29750000	chr10	29750000	29775000	+	-1.06522916540546
chr10-29775000	chr10	29775000	29800000	+	-1.01609652268934
chr10-29800000	chr10	29800000	29825000	+	-1.04823876585761
chr10-29825000	chr10	29825000	29850000	+	-1.12156107635644
chr10-29850000	chr10	29850000	29875000	+	-1.12537925467691
chr10-29875000	chr10	29875000	29900000	+	-1.12716097737918
chr10-29900000	chr10	29900000	29925000	+	-1.13868282563831
chr10-29925000	chr10	29925000	29950000	+	-1.12779605315045
chr10-29950000	chr10	29950000	29975000	+	-1.10658378569716
chr10-29975000	chr10	29975000	30000000	+	-1.16599787308075
chr10-30000000	chr10	30000000	30025000	+	-1.16180206410378
chr10-30025000	chr10	30025000	30050000	+	-1.14467147029906
chr10-30050000	chr10	30050000	30075000	+	-1.12973892104088
chr10-30075000	chr10	30075000	30100000	+	-1.15037741909192
chr10-30100000	chr10	30100000	30125000	+	-1.1333134085655
chr10-30125000	chr10	30125000	30150000	+	-1.13459022685619
chr10-30150000	chr10	30150000	30175000	+	-1.13745362641223
chr10-30175000	chr10	30175000	30200000	+	-1.07756305147138
chr10-30200000	chr10	30200000	30225000	+	-1.07947403560587
chr10-30225000	chr10	30225000	30250000	+	-1.15085327257858
chr10-30250000	chr10	30250000	30275000	+	-1.14604705862874
chr10-30275000	chr10	30275000	30300000	+	-1.16442406000742
chr10-30300000	chr10	30300000	30325000	+	-1.16230580416614
chr10-30325000	chr10	30325000	30350000	+	-1.14357979617746
chr10-30350000	chr10	30350000	30375000	+	-1.14437607356017
chr10-30375000	chr10	30375000	30400000	+	-1.11836246999144
chr10-30400000	chr10	30400000	30425000	+	-1.07173118609996
chr10-30425000	chr10	30425000	30450000	+	-1.09360825594383
chr10-30450000	chr10	30450000	30475000	+	-1.10153354399512
chr10-30475000	chr10	30475000	30500000	+	-0.924232651156341
chr10-30500000	chr10	30500000	30525000	+	-0.653110855875257
chr10-30525000	chr10	30525000	30550000	+	-0.116703501865434
chr10-30550000	chr10	30550000	30575000	+	0.2030239259596
chr10-30575000	chr10	30575000	30600000	+	0.617470183502064
chr10-30600000	chr10	30600000	30625000	+	0.893772555401687
chr10-30625000	chr10	30625000	30650000	+	0.856926502938876
chr10-30650000	chr10	30650000	30675000	+	0.803802457164173
chr10-30675000	chr10	30675000	30700000	+	0.982482231688976
chr10-30700000	chr10	30700000	30725000	+	1.20276180290262
chr10-30725000	chr10	30725000	30750000	+	1.30730912103008
chr10-30750000	chr10	30750000	30775000	+	1.38443050169841
chr10-30775000	chr10	30775000	30800000	+	1.38280814199976
chr10-30800000	chr10	30800000	30825000	+	1.06991076172556
chr10-30825000	chr10	30825000	30850000	+	0.349714335362013
chr10-30850000	chr10	30850000	30875000	+	-0.291045601710401
chr10-30875000	chr10	30875000	30900000	+	-0.909132165689042
chr10-30900000	chr10	30900000	30925000	+	-1.08286831114553
chr10-30925000	chr10	30925000	30950000	+	-1.11896764679506
chr10-30950000	chr10	30950000	30975000	+	-1.13044898684727
chr10-30975000	chr10	30975000	31000000	+	-1.1459606551446
chr10-31000000	chr10	31000000	31025000	+	-1.1275538870221
chr10-31025000	chr10	31025000	31050000	+	-1.14969445036373
chr10-31050000	chr10	31050000	31075000	+	-1.12345830627618
chr10-31075000	chr10	31075000	31100000	+	-1.12208574885386
chr10-31100000	chr10	31100000	31125000	+	-1.14565640464073
chr10-31125000	chr10	31125000	31150000	+	-1.14602967605831
chr10-31150000	chr10	31150000	31175000	+	-1.12193485545004
chr10-31175000	chr10	31175000	31200000	+	-1.13753246285827
chr10-31200000	chr10	31200000	31225000	+	-1.14170109863036
chr10-31225000	chr10	31225000	31250000	+	-1.0824276804499
chr10-31250000	chr10	31250000	31275000	+	-1.00155376083159
chr10-31275000	chr10	31275000	31300000	+	-0.597892880845029
chr10-31300000	chr10	31300000	31325000	+	-0.384739038254004
chr10-31325000	chr10	31325000	31350000	+	-0.779252519713319
chr10-31350000	chr10	31350000	31375000	+	-1.03050252198119
chr10-31375000	chr10	31375000	31400000	+	-1.0862951717166
chr10-31400000	chr10	31400000	31425000	+	-1.0636504173747
chr10-31425000	chr10	31425000	31450000	+	-0.919997614527164
chr10-31450000	chr10	31450000	31475000	+	-0.761348481366294
chr10-31475000	chr10	31475000	31500000	+	-0.36781009244222
chr10-31500000	chr10	31500000	31525000	+	-0.0194255857622567
chr10-31525000	chr10	31525000	31550000	+	0.218773141257138
chr10-31550000	chr10	31550000	31575000	+	0.409283854915742
chr10-31575000	chr10	31575000	31600000	+	0.575777710487134
chr10-31600000	chr10	31600000	31625000	+	0.375793382768602
chr10-31625000	chr10	31625000	31650000	+	-0.416239603267506
chr10-31650000	chr10	31650000	31675000	+	-0.889758561876899
chr10-31675000	chr10	31675000	31700000	+	-1.04948175027615
chr10-31700000	chr10	31700000	31725000	+	-1.08332594103826
chr10-31725000	chr10	31725000	31750000	+	-1.07288201910325
chr10-31750000	chr10	31750000	31775000	+	-1.12011426874259
chr10-31775000	chr10	31775000	31800000	+	-1.12100683768632
chr10-31800000	chr10	31800000	31825000	+	-1.12374745693254
chr10-31825000	chr10	31825000	31850000	+	-1.14633323165733
chr10-31850000	chr10	31850000	31875000	+	-1.15691838124641
chr10-31875000	chr10	31875000	31900000	+	-1.14456440869887
chr10-31900000	chr10	31900000	31925000	+	-1.12451437419122
chr10-31925000	chr10	31925000	31950000	+	-1.12743010875712
chr10-31950000	chr10	31950000	31975000	+	-1.14826426188642
chr10-31975000	chr10	31975000	32000000	+	-1.16119274708628
chr10-32000000	chr10	32000000	32025000	+	-1.1340249180245
chr10-32025000	chr10	32025000	32050000	+	-1.10785409756873
chr10-32050000	chr10	32050000	32075000	+	-1.1343047304393
chr10-32075000	chr10	32075000	32100000	+	-1.12616436196024
chr10-32100000	chr10	32100000	32125000	+	-1.09884924107252
chr10-32125000	chr10	32125000	32150000	+	-1.11737893926828
chr10-32150000	chr10	32150000	32175000	+	-1.11348516960843
chr10-32175000	chr10	32175000	32200000	+	-1.10819763063025
chr10-32200000	chr10	32200000	32225000	+	-1.10816083155847
chr10-32225000	chr10	32225000	32250000	+	-1.1113191259705
chr10-32250000	chr10	32250000	32275000	+	-1.1056741317765
chr10-32275000	chr10	32275000	32300000	+	-1.1092798594833
chr10-32300000	chr10	32300000	32325000	+	-1.11114551805428
chr10-32325000	chr10	32325000	32350000	+	-1.10592188649325
chr10-32350000	chr10	32350000	32375000	+	-1.10156852444065
chr10-32375000	chr10	32375000	32400000	+	-1.09938884027302
chr10-32400000	chr10	32400000	32425000	+	-1.08809933238277
chr10-32425000	chr10	32425000	32450000	+	-1.08075278093956
chr10-32450000	chr10	32450000	32475000	+	-1.10969287893713
chr10-32475000	chr10	32475000	32500000	+	-1.06150930370036
chr10-32500000	chr10	32500000	32525000	+	-1.03110138551622
chr10-32525000	chr10	32525000	32550000	+	-1.10132713778395
chr10-32550000	chr10	32550000	32575000	+	-1.09719536511383
chr10-32575000	chr10	32575000	32600000	+	-1.09779973710342
chr10-32600000	chr10	32600000	32625000	+	-1.07689229911537
chr10-32625000	chr10	32625000	32650000	+	-1.05270663123225
chr10-32650000	chr10	32650000	32675000	+	-1.08595380119583
chr10-32675000	chr10	32675000	32700000	+	-1.08806002956992
chr10-32700000	chr10	32700000	32725000	+	-1.09585353139868
chr10-32725000	chr10	32725000	32750000	+	-1.09682980929982
chr10-32750000	chr10	32750000	32775000	+	-1.07229312778279
chr10-32775000	chr10	32775000	32800000	+	-1.09136028245473
chr10-32800000	chr10	32800000	32825000	+	-1.06991119343801
chr10-32825000	chr10	32825000	32850000	+	-1.09675772615683
chr10-32850000	chr10	32850000	32875000	+	-1.09453596953856
chr10-32875000	chr10	32875000	32900000	+	-1.03484493179075
chr10-32900000	chr10	32900000	32925000	+	-1.08917015980537
chr10-32925000	chr10	32925000	32950000	+	-1.10108149586082
chr10-32950000	chr10	32950000	32975000	+	-1.08363535108913
chr10-32975000	chr10	32975000	33000000	+	-1.10430632835269
chr10-33000000	chr10	33000000	33025000	+	-1.09559568249878
chr10-33025000	chr10	33025000	33050000	+	-1.09568797165788
chr10-33050000	chr10	33050000	33075000	+	-1.08893127177314
chr10-33075000	chr10	33075000	33100000	+	-1.0903712108544
chr10-33100000	chr10	33100000	33125000	+	-1.08827805971265
chr10-33125000	chr10	33125000	33150000	+	-1.05128858959032
chr10-33150000	chr10	33150000	33175000	+	-1.08140868185394
chr10-33175000	chr10	33175000	33200000	+	-1.08945713051788
chr10-33200000	chr10	33200000	33225000	+	-1.0602828798408
chr10-33225000	chr10	33225000	33250000	+	-1.05978105237253
chr10-33250000	chr10	33250000	33275000	+	-1.08370050876135
chr10-33275000	chr10	33275000	33300000	+	-1.10278962509064
chr10-33300000	chr10	33300000	33325000	+	-1.09312349826391
chr10-33325000	chr10	33325000	33350000	+	-1.12002130522817
chr10-33350000	chr10	33350000	33375000	+	-1.08856909594335
chr10-33375000	chr10	33375000	33400000	+	-1.08444718306636
chr10-33400000	chr10	33400000	33425000	+	-1.07788702915839
chr10-33425000	chr10	33425000	33450000	+	-1.09201869251658
chr10-33450000	chr10	33450000	33475000	+	-1.09028413441834
chr10-33475000	chr10	33475000	33500000	+	-1.0615245754434
chr10-33500000	chr10	33500000	33525000	+	-1.07851871762609
chr10-33525000	chr10	33525000	33550000	+	-1.09228752549329
chr10-33550000	chr10	33550000	33575000	+	-1.09654000193363
chr10-33575000	chr10	33575000	33600000	+	-1.0616535494173
chr10-33600000	chr10	33600000	33625000	+	-1.1122868185212
chr10-33625000	chr10	33625000	33650000	+	-1.11610370384578
chr10-33650000	chr10	33650000	33675000	+	-1.11393854089835
chr10-33675000	chr10	33675000	33700000	+	-1.15245347671709
chr10-33700000	chr10	33700000	33725000	+	-1.15080091022329
chr10-33725000	chr10	33725000	33750000	+	-1.15682085032959
chr10-33750000	chr10	33750000	33775000	+	-1.15033577675839
chr10-33775000	chr10	33775000	33800000	+	-1.14992791134869
chr10-33800000	chr10	33800000	33825000	+	-1.17086047709063
chr10-33825000	chr10	33825000	33850000	+	-1.147626388388
chr10-33850000	chr10	33850000	33875000	+	-1.13716910607027
chr10-33875000	chr10	33875000	33900000	+	-1.00864240827756
chr10-33900000	chr10	33900000	33925000	+	-0.512296899037804
chr10-33925000	chr10	33925000	33950000	+	0.0948931112068327
chr10-33950000	chr10	33950000	33975000	+	0.251266567506852
chr10-33975000	chr10	33975000	34000000	+	0.415255646378133
chr10-34000000	chr10	34000000	34025000	+	0.683505800013711
chr10-34025000	chr10	34025000	34050000	+	0.363938593811163
chr10-34050000	chr10	34050000	34075000	+	-0.498463214995219
chr10-34075000	chr10	34075000	34100000	+	-0.641317745622519
chr10-34100000	chr10	34100000	34125000	+	-0.745296858243002
chr10-34125000	chr10	34125000	34150000	+	-0.824237088010521
chr10-34150000	chr10	34150000	34175000	+	-0.826649717847721
chr10-34175000	chr10	34175000	34200000	+	-0.714052064601177
chr10-34200000	chr10	34200000	34225000	+	-0.656139283281904
chr10-34225000	chr10	34225000	34250000	+	-0.506687381071706
chr10-34250000	chr10	34250000	34275000	+	0.272335926936191
chr10-34275000	chr10	34275000	34300000	+	0.955628164634946
chr10-34300000	chr10	34300000	34325000	+	0.959163002920203
chr10-34325000	chr10	34325000	34350000	+	0.271478739107963
chr10-34350000	chr10	34350000	34375000	+	-0.498287263103588
chr10-34375000	chr10	34375000	34400000	+	-0.517265862567981
chr10-34400000	chr10	34400000	34425000	+	-0.282918268266753
chr10-34425000	chr10	34425000	34450000	+	-0.645357208932426
chr10-34450000	chr10	34450000	34475000	+	-1.10584239961916
chr10-34475000	chr10	34475000	34500000	+	-1.17250554079145
chr10-34500000	chr10	34500000	34525000	+	-1.16696551529537
chr10-34525000	chr10	34525000	34550000	+	-1.14865753713725
chr10-34550000	chr10	34550000	34575000	+	-1.17036809200642
chr10-34575000	chr10	34575000	34600000	+	-1.16380499456128
chr10-34600000	chr10	34600000	34625000	+	-1.1626750591615
chr10-34625000	chr10	34625000	34650000	+	-1.148732482196
chr10-34650000	chr10	34650000	34675000	+	-1.12803675635114
chr10-34675000	chr10	34675000	34700000	+	-1.1625590503616
chr10-34700000	chr10	34700000	34725000	+	-1.1648979845881
chr10-34725000	chr10	34725000	34750000	+	-1.13016588684111
chr10-34750000	chr10	34750000	34775000	+	-1.12294257498076
chr10-34775000	chr10	34775000	34800000	+	-1.1178566140767
chr10-34800000	chr10	34800000	34825000	+	-1.11744631766241
chr10-34825000	chr10	34825000	34850000	+	-1.09806473468079
chr10-34850000	chr10	34850000	34875000	+	-1.09234264589537
chr10-34875000	chr10	34875000	34900000	+	-1.07781671116453
chr10-34900000	chr10	34900000	34925000	+	-1.06902208824944
chr10-34925000	chr10	34925000	34950000	+	-1.10968504818082
chr10-34950000	chr10	34950000	34975000	+	-1.15835211481849
chr10-34975000	chr10	34975000	35000000	+	-1.16546599457145
chr10-35000000	chr10	35000000	35025000	+	-1.15316295345532
chr10-35025000	chr10	35025000	35050000	+	-1.14009474637198
chr10-35050000	chr10	35050000	35075000	+	-1.13341125155537
chr10-35075000	chr10	35075000	35100000	+	-1.13376123806825
chr10-35100000	chr10	35100000	35125000	+	-1.13954633615013
chr10-35125000	chr10	35125000	35150000	+	-1.12429266154868
chr10-35150000	chr10	35150000	35175000	+	-1.11715081312319
chr10-35175000	chr10	35175000	35200000	+	-1.12044536610007
chr10-35200000	chr10	35200000	35225000	+	-1.11964057989866
chr10-35225000	chr10	35225000	35250000	+	-1.11568000386539
chr10-35250000	chr10	35250000	35275000	+	-1.12555385525628
chr10-35275000	chr10	35275000	35300000	+	-1.13202867342475
chr10-35300000	chr10	35300000	35325000	+	-1.09624112530667
chr10-35325000	chr10	35325000	35350000	+	-1.12615279601983
chr10-35350000	chr10	35350000	35375000	+	-1.12638846466093
chr10-35375000	chr10	35375000	35400000	+	-1.13320334589496
chr10-35400000	chr10	35400000	35425000	+	-1.15756373404252
chr10-35425000	chr10	35425000	35450000	+	-1.17183551130318
chr10-35450000	chr10	35450000	35475000	+	-1.14641419794283
chr10-35475000	chr10	35475000	35500000	+	-1.13441217845556
chr10-35500000	chr10	35500000	35525000	+	-1.11582431626869
chr10-35525000	chr10	35525000	35550000	+	-1.13968044671181
chr10-35550000	chr10	35550000	35575000	+	-1.15992550149187
chr10-35575000	chr10	35575000	35600000	+	-1.15966629909992
chr10-35600000	chr10	35600000	35625000	+	-1.13793458693283
chr10-35625000	chr10	35625000	35650000	+	-1.11481091235041
chr10-35650000	chr10	35650000	35675000	+	-1.05514744423881
chr10-35675000	chr10	35675000	35700000	+	-1.07832682530206
chr10-35700000	chr10	35700000	35725000	+	-1.12133843008637
chr10-35725000	chr10	35725000	35750000	+	-1.12485733239563
chr10-35750000	chr10	35750000	35775000	+	-1.13662822482401
chr10-35775000	chr10	35775000	35800000	+	-1.15448580358007
chr10-35800000	chr10	35800000	35825000	+	-1.15067896613164
chr10-35825000	chr10	35825000	35850000	+	-1.16060214484535
chr10-35850000	chr10	35850000	35875000	+	-1.1603555646583
chr10-35875000	chr10	35875000	35900000	+	-1.15218937663063
chr10-35900000	chr10	35900000	35925000	+	-1.14963896103536
chr10-35925000	chr10	35925000	35950000	+	-1.16673371291138
chr10-35950000	chr10	35950000	35975000	+	-1.16079853691093
chr10-35975000	chr10	35975000	36000000	+	-1.14869538566941
chr10-36000000	chr10	36000000	36025000	+	-1.13575981928287
chr10-36025000	chr10	36025000	36050000	+	-1.13823273995432
chr10-36050000	chr10	36050000	36075000	+	-1.14404175922212
chr10-36075000	chr10	36075000	36100000	+	-1.15071151610406
chr10-36100000	chr10	36100000	36125000	+	-1.12816184194375
chr10-36125000	chr10	36125000	36150000	+	-1.08565147165566
chr10-36150000	chr10	36150000	36175000	+	-1.14573037176372
chr10-36175000	chr10	36175000	36200000	+	-1.15211294812115
chr10-36200000	chr10	36200000	36225000	+	-1.15360200582123
chr10-36225000	chr10	36225000	36250000	+	-1.15264953290706
chr10-36250000	chr10	36250000	36275000	+	-1.15783816480102
chr10-36275000	chr10	36275000	36300000	+	-1.14048564466829
chr10-36300000	chr10	36300000	36325000	+	-1.1368482385018
chr10-36325000	chr10	36325000	36350000	+	-1.13507409272562
chr10-36350000	chr10	36350000	36375000	+	-1.12358580306239
chr10-36375000	chr10	36375000	36400000	+	-1.10085779780203
chr10-36400000	chr10	36400000	36425000	+	-1.0917082897418
chr10-36425000	chr10	36425000	36450000	+	-1.04918280298053
chr10-36450000	chr10	36450000	36475000	+	-0.928004752440563
chr10-36475000	chr10	36475000	36500000	+	-0.532634276510052
chr10-36500000	chr10	36500000	36525000	+	-0.184401650339924
chr10-36525000	chr10	36525000	36550000	+	-0.391269309035046
chr10-36550000	chr10	36550000	36575000	+	-0.637905060414013
chr10-36575000	chr10	36575000	36600000	+	-0.830678144438486
chr10-36600000	chr10	36600000	36625000	+	-0.957294570682077
chr10-36625000	chr10	36625000	36650000	+	-0.981068009157884
chr10-36650000	chr10	36650000	36675000	+	-0.946206747953958
chr10-36675000	chr10	36675000	36700000	+	-0.892127210902967
chr10-36700000	chr10	36700000	36725000	+	-0.787284263794631
chr10-36725000	chr10	36725000	36750000	+	-0.803822754163739
chr10-36750000	chr10	36750000	36775000	+	-0.939183970749523
chr10-36775000	chr10	36775000	36800000	+	-0.997501354634703
chr10-36800000	chr10	36800000	36825000	+	-1.04954892945341
chr10-36825000	chr10	36825000	36850000	+	-1.07121159896017
chr10-36850000	chr10	36850000	36875000	+	-1.06888451117152
chr10-36875000	chr10	36875000	36900000	+	-1.05538746548122
chr10-36900000	chr10	36900000	36925000	+	-0.944543966423187
chr10-36925000	chr10	36925000	36950000	+	-0.600584343281072
chr10-36950000	chr10	36950000	36975000	+	0.234005688216006
chr10-36975000	chr10	36975000	37000000	+	0.484928451753714
chr10-37000000	chr10	37000000	37025000	+	0.121062718985561
chr10-37025000	chr10	37025000	37050000	+	-0.0267431377379808
chr10-37050000	chr10	37050000	37075000	+	0.050902853209387
chr10-37075000	chr10	37075000	37100000	+	0.106347949456849
chr10-37100000	chr10	37100000	37125000	+	0.24753317359246
chr10-37125000	chr10	37125000	37150000	+	0.549325710892695
chr10-37150000	chr10	37150000	37175000	+	0.327869770942577
chr10-37175000	chr10	37175000	37200000	+	-0.0784609387717104
chr10-37200000	chr10	37200000	37225000	+	-0.162817334587142
chr10-37225000	chr10	37225000	37250000	+	-0.136514890704193
chr10-37250000	chr10	37250000	37275000	+	-0.0251636275217518
chr10-37275000	chr10	37275000	37300000	+	0.0638116317066116
chr10-37300000	chr10	37300000	37325000	+	0.249113689250064
chr10-37325000	chr10	37325000	37350000	+	0.403929640516581
chr10-37350000	chr10	37350000	37375000	+	0.355748503120293
chr10-37375000	chr10	37375000	37400000	+	0.648720863024725
chr10-37400000	chr10	37400000	37425000	+	0.602461658873923
chr10-37425000	chr10	37425000	37450000	+	0.0488321327617202
chr10-37450000	chr10	37450000	37475000	+	-0.13189683165933
chr10-37475000	chr10	37475000	37500000	+	-0.199372166891457
chr10-37500000	chr10	37500000	37525000	+	-0.245637903039242
chr10-37525000	chr10	37525000	37550000	+	-0.248038813933785
chr10-37550000	chr10	37550000	37575000	+	-0.0989613462943333
chr10-37575000	chr10	37575000	37600000	+	0.136345009042234
chr10-37600000	chr10	37600000	37625000	+	0.10583557889602
chr10-37625000	chr10	37625000	37650000	+	0.00628845994376686
chr10-37650000	chr10	37650000	37675000	+	0.0839006444956632
chr10-37675000	chr10	37675000	37700000	+	0.258547646967445
chr10-37700000	chr10	37700000	37725000	+	0.155131166803726
chr10-37725000	chr10	37725000	37750000	+	-0.0949732613064806
chr10-37750000	chr10	37750000	37775000	+	-0.0638451732569344
chr10-37775000	chr10	37775000	37800000	+	0.110232218821129
chr10-37800000	chr10	37800000	37825000	+	0.154325336257352
chr10-37825000	chr10	37825000	37850000	+	0.113572476283487
chr10-37850000	chr10	37850000	37875000	+	0.261800373655957
chr10-37875000	chr10	37875000	37900000	+	0.659934775852752
chr10-37900000	chr10	37900000	37925000	+	0.799277512501612
chr10-37925000	chr10	37925000	37950000	+	0.47343149409669
chr10-37950000	chr10	37950000	37975000	+	0.39595622761029
chr10-37975000	chr10	37975000	38000000	+	0.731746725215448
chr10-38000000	chr10	38000000	38025000	+	0.539722532257478
chr10-38025000	chr10	38025000	38050000	+	0.0289925384502939
chr10-38050000	chr10	38050000	38075000	+	-0.0952570205720188
chr10-38075000	chr10	38075000	38100000	+	-0.119046541371882
chr10-38100000	chr10	38100000	38125000	+	-0.211275758301702
chr10-38125000	chr10	38125000	38150000	+	-0.323575009608882
chr10-38150000	chr10	38150000	38175000	+	-0.363463187323323
chr10-38175000	chr10	38175000	38200000	+	-0.432873991720963
chr10-38200000	chr10	38200000	38225000	+	-0.484095031355045
chr10-38225000	chr10	38225000	38250000	+	-0.415059246359759
chr10-38250000	chr10	38250000	38275000	+	-0.369787471355622
chr10-38275000	chr10	38275000	38300000	+	-0.413788352467409
chr10-38300000	chr10	38300000	38325000	+	-0.523397550601541
chr10-38325000	chr10	38325000	38350000	+	-0.57674018680659
chr10-38350000	chr10	38350000	38375000	+	-0.552929090591171
chr10-38375000	chr10	38375000	38400000	+	-0.589699546420642
chr10-38400000	chr10	38400000	38425000	+	-0.6335546416542
chr10-38425000	chr10	38425000	38450000	+	-0.639817920616378
chr10-38450000	chr10	38450000	38475000	+	-0.676724506821545
chr10-38475000	chr10	38475000	38500000	+	-0.657046240921148
chr10-38500000	chr10	38500000	38525000	+	-0.557302603110381
chr10-38525000	chr10	38525000	38550000	+	-0.187057702118935
chr10-38550000	chr10	38550000	38575000	+	-0.126680334408572
chr10-38575000	chr10	38575000	38600000	+	-0.401190191573261
chr10-38600000	chr10	38600000	38625000	+	-0.622344799680265
chr10-38625000	chr10	38625000	38650000	+	-0.476569376277093
chr10-38650000	chr10	38650000	38675000	+	-0.291979338549583
chr10-38675000	chr10	38675000	38700000	+	-0.412419877628856
chr10-38700000	chr10	38700000	38725000	+	-0.701219522022715
chr10-38725000	chr10	38725000	38750000	+	-0.803814575592039
chr10-38750000	chr10	38750000	38775000	+	-0.749543252865185
chr10-38775000	chr10	38775000	38800000	+	-0.680586863224324
chr10-38800000	chr10	38800000	38825000	+	-0.580802131504725
chr10-38825000	chr10	38825000	38850000	+	-0.257985327514143
chr10-38850000	chr10	38850000	38875000	+	-0.22371362646805
chr10-38875000	chr10	38875000	38900000	+	-0.54393874949553
chr10-38900000	chr10	38900000	38925000	+	-0.732718310707569
chr10-38925000	chr10	38925000	38950000	+	-0.864687867247834
chr10-38950000	chr10	38950000	38975000	+	-0.866104305276027
chr10-38975000	chr10	38975000	39000000	+	-0.862350258542616
chr10-39000000	chr10	39000000	39025000	+	-0.845856892590058
chr10-39025000	chr10	39025000	39050000	+	-0.76228693670215
chr10-39050000	chr10	39050000	39075000	+	-0.661756792829055
chr10-39075000	chr10	39075000	39100000	+	-0.473237471687465
chr10-39100000	chr10	39100000	39125000	+	0.19680543405304
chr10-39125000	chr10	39125000	39150000	+	0.785688947250419
chr10-39150000	chr10	39150000	39175000	+	1.04574162541079
chr10-39175000	chr10	39175000	39200000	+	0.864527139389515
chr10-39200000	chr10	39200000	39225000	+	0.451297575771191
chr10-39225000	chr10	39225000	39250000	+	0.716782375666109
chr10-39250000	chr10	39250000	39275000	+	0.793704752989922
chr10-39275000	chr10	39275000	39300000	+	0.705161807337903
chr10-39300000	chr10	39300000	39325000	+	0.839133551731166
chr10-39325000	chr10	39325000	39350000	+	1.01000428832237
chr10-39350000	chr10	39350000	39375000	+	1.41390187662923
chr10-39375000	chr10	39375000	39400000	+	1.62604006298298
chr10-39400000	chr10	39400000	39425000	+	1.6655047492742
chr10-39425000	chr10	39425000	39450000	+	1.68825479255923
chr10-39450000	chr10	39450000	39475000	+	1.68498108570489
chr10-39475000	chr10	39475000	39500000	+	1.61714162192563
chr10-39500000	chr10	39500000	39525000	+	1.52416016099695
chr10-39525000	chr10	39525000	39550000	+	1.41011510725948
chr10-39550000	chr10	39550000	39575000	+	1.30677050192535
chr10-39575000	chr10	39575000	39600000	+	1.20745094595891
chr10-39600000	chr10	39600000	39625000	+	1.36978697581284
chr10-39625000	chr10	39625000	39650000	+	1.49076762628611
chr10-39650000	chr10	39650000	39675000	+	1.46990486611638
chr10-39675000	chr10	39675000	39700000	+	1.36477153606049
chr10-39700000	chr10	39700000	39725000	+	1.48208733975371
chr10-39725000	chr10	39725000	39750000	+	1.57336720011875
chr10-39750000	chr10	39750000	39775000	+	1.52306278251207
chr10-39775000	chr10	39775000	39800000	+	1.46889035592745
chr10-39800000	chr10	39800000	39825000	+	1.41435010644479
chr10-39825000	chr10	39825000	39850000	+	1.34811119148896
chr10-39850000	chr10	39850000	39875000	+	1.26025089342217
chr10-39875000	chr10	39875000	39900000	+	1.23296542464425
chr10-39900000	chr10	39900000	39925000	+	0.934383073599647
chr10-39925000	chr10	39925000	39950000	+	0.590478639978581
chr10-39950000	chr10	39950000	39975000	+	0.602291571465322
chr10-39975000	chr10	39975000	40000000	+	0.483655150851043
chr10-40000000	chr10	40000000	40025000	+	0.817862579907567
chr10-40025000	chr10	40025000	40050000	+	1.12726083160302
chr10-40050000	chr10	40050000	40075000	+	1.23517111836332
chr10-40075000	chr10	40075000	40100000	+	1.46138571788321
chr10-40100000	chr10	40100000	40125000	+	1.5533393955033
chr10-40125000	chr10	40125000	40150000	+	1.41032871742104
chr10-40150000	chr10	40150000	40175000	+	1.14631204356747
chr10-40175000	chr10	40175000	40200000	+	0.860327359450426
chr10-40200000	chr10	40200000	40225000	+	0.971749789210289
chr10-40225000	chr10	40225000	40250000	+	1.35927464390526
chr10-40250000	chr10	40250000	40275000	+	1.33797003045333
chr10-40275000	chr10	40275000	40300000	+	1.38596622319464
chr10-40300000	chr10	40300000	40325000	+	1.36556435126264
chr10-40325000	chr10	40325000	40350000	+	1.45301018656373
chr10-40350000	chr10	40350000	40375000	+	1.74447365587213
chr10-40375000	chr10	40375000	40400000	+	1.71873563393334
chr10-40400000	chr10	40400000	40425000	+	1.54124244484368
chr10-40425000	chr10	40425000	40450000	+	1.44227453673937
chr10-40450000	chr10	40450000	40475000	+	1.23822051295833
chr10-40475000	chr10	40475000	40500000	+	0.930724856951073
chr10-40500000	chr10	40500000	40525000	+	0.818241371305669
